,Solar,Wind Onshore,Wind Offshore,Biomass,Hydro Water Reservoir,Hydro Run-of-river and poundage,Geothermal,Marine,Other renewable,Storage,Nuclear,Fossil Brown coal/Lignite,Fossil Hard coal,Fossil Gas,Fossil Oil,Waste,Fossil Coal-derived gas,Fossil Oil shale,Fossil Peat,Other,bidding_zone,source_download_date
2026-01-01 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SK,2026-04-23
2026-01-01 01:00:00+00:00,0.03635807644107139,102.70027865731637,12.446631095759676,11.017519847424303,21.79226301278354,2.6898265472337632,0.08597104948317755,0.0,1.028388115528967,0.0,12.543953788164556,12.235131986078748,11.451493514828769,12.958277405589053,0.97355698540021,1.7338797854796932,1.4094105864176647,0.0,0.0,1.4153095460704517,SK,2026-04-23
2026-01-01 02:00:00+00:00,0.02439364113286846,66.38948124262669,8.456430305433646,6.938788039491567,10.920765781499126,1.743221788225223,0.05407596072343182,0.0,0.7690894061733989,0.0,9.999842754495095,7.805522956406185,7.052276514265346,7.727523531235365,0.6088211165376036,1.1274941146898472,0.9275449612004879,0.0,0.0,0.9394778858641937,SK,2026-04-23
2026-01-01 03:00:00+00:00,0.028057835441998066,98.13759060578613,12.049956101577319,10.65919981928886,10.262974444569434,2.645342508406239,0.08007817256467009,0.0,1.3248704039492012,4.302842005776237e-05,15.710950706538268,15.887817131763818,17.914924331809033,15.28065202056429,1.2198899466884359,1.5319331890988646,1.6083904627450147,0.0,0.0,1.9488292907886526,SK,2026-04-23
2026-01-01 04:00:00+00:00,0.032572439057154505,118.95975563911581,12.3119132322124,13.217894597797311,2.7615332625489515,3.3240731967482775,0.09524803723494435,0.0,1.5191841387234262,0.0,14.693320885932287,21.962706666506044,31.245778192060733,22.511999055775988,1.8953965213200963,1.8222049563567126,2.1216005351658973,0.0,0.0,3.5193186434442345,SK,2026-04-23
2026-01-01 05:00:00+00:00,0.04497592136976167,199.80346112900702,11.927864911910532,20.33562546444106,1.579141914536534,5.083556599553596,0.13319989459586717,0.0,2.6398957637804568,0.0,22.964131930024216,43.00364725174771,67.09886811330479,43.80520000164564,3.938862748077912,2.507192400499845,3.748874031825566,0.0,0.0,7.352251923679535,SK,2026-04-23
2026-01-01 06:00:00+00:00,0.11194316474536503,60.51273074581259,2.6067386195973543,5.633358678813149,0.25412167558212123,1.4813788564557173,0.035512456431235136,0.0,0.6433471185254638,3.590931810272213e-08,4.236771286471279,12.904128785524783,22.757944218439683,14.108554486212867,1.2174117616419733,0.656803300186083,1.1964819872316115,0.0,0.0,2.7320228224196432,SK,2026-04-23
2026-01-01 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SK,2026-04-23
2026-01-01 08:00:00+00:00,5.751566046930964,68.88671448617137,4.168404219500509,5.516793676481108,0.18714446736718984,1.4014525439897443,0.029108702989233824,0.0,0.4303897276678054,0.0008463491943248396,0.011671341071410078,13.073452259888665,30.99181877121905,19.536008862728526,1.5103725310721552,0.5853509138242384,1.3233400171249865,0.0,0.0,3.647815082778651,SK,2026-04-23
2026-01-01 09:00:00+00:00,13.640456943596805,106.19108587724297,5.937771009808289,7.474089317303797,0.31881920420197746,1.9310751259590029,0.035757195963137485,0.0,0.6602862432462666,0.0,0.01576549112813546,17.672705923399917,47.739155164553,29.408955514637725,2.2692168179151504,0.7378215483765691,1.8885095518128332,0.0,0.0,5.781029070854391,SK,2026-04-23
