,Solar,Wind Onshore,Wind Offshore,Biomass,Hydro Water Reservoir,Hydro Run-of-river and poundage,Geothermal,Marine,Other renewable,Storage,Nuclear,Fossil Brown coal/Lignite,Fossil Hard coal,Fossil Gas,Fossil Oil,Waste,Fossil Coal-derived gas,Fossil Oil shale,Fossil Peat,Other,bidding_zone,source_download_date
2026-01-01 00:00:00+00:00,0.5683541886622376,1053.7660305332574,206.16739395477657,110.48291939216952,87.4449237760152,22.248792398236056,0.6895216979730097,0.0,2.305132187056222,0.018223558614897935,18.035968386355037,93.88710256635201,92.1410973839239,681.561562748216,7.944559547232095,22.423399456001388,11.4073688251539,0.0,0.0,75.102649400005,IT_CSUD,2026-04-23
2026-01-01 01:00:00+00:00,0.4943156936913269,1054.966006978738,205.92589628637808,111.38991076588583,59.84187878298527,26.3980510807265,0.6930557005524236,0.0,2.39032545358871,5.291339742179478e-05,20.312624524379682,90.5743447836032,91.81301115277275,687.0732069678423,7.8650346727847165,20.851440916160353,11.36196483825445,0.0,0.0,73.86637848825912,IT_CSUD,2026-04-23
2026-01-01 02:00:00+00:00,0.43360205009300146,1094.3908185463013,202.39176763701118,114.14647081673013,25.970545017376914,23.258141785926817,0.756232926278027,0.0,2.8568292624808707,0.00023900817932441727,24.534301310958384,88.41822270521372,96.08852802645355,639.4818797865288,8.473407630352705,20.70836783073831,12.971383788270652,0.0,0.0,71.35676187110657,IT_CSUD,2026-04-23
2026-01-01 03:00:00+00:00,0.2677668608206743,948.8840234971478,160.23113080988833,98.37343086751241,19.323164678166854,19.543377743113865,0.6171603710875032,0.0,2.555592912413501,0.0014107825395864256,24.98754225199596,81.39146229228089,81.92263866296567,607.7819579163995,7.083401139874104,16.72522788627867,10.854424801191579,0.0,0.0,52.55628652632344,IT_CSUD,2026-04-23
2026-01-01 04:00:00+00:00,0.18187695917923025,802.482803918907,108.43969822720081,85.04125274940779,15.306989120076913,16.461851909369667,0.484097583644124,0.0,2.2310961071329904,0.7512411670544414,22.55972921978772,75.75494922315535,70.18412854999835,611.0732614362075,5.863316715359541,12.70061057101746,8.231968814709102,0.0,0.0,36.39612772779145,IT_CSUD,2026-04-23
2026-01-01 05:00:00+00:00,0.6625259537923052,954.310845302678,89.96871362609032,96.07166323210167,15.024976201526979,24.630428595351205,0.635602965257956,0.0,3.088845042568294,3.817247287322495,32.382288884597386,93.32042144865137,102.98092796950095,473.0806830129974,9.488189648011327,13.968333270439139,11.587264531849545,0.0,0.0,30.376043027263695,IT_CSUD,2026-04-23
2026-01-01 06:00:00+00:00,66.9963362378681,999.6760351381622,67.67711584586706,102.20566149057805,17.24286937576043,31.523417247746572,0.5882677828470664,0.0,2.622124591852523,1.9528596009352346,24.115584657837687,93.78054367204753,103.15543664934003,652.9181972624655,7.996478684076823,13.290429399278466,11.260827291546567,0.0,0.0,39.20781507179052,IT_CSUD,2026-04-23
2026-01-01 07:00:00+00:00,457.50928694961635,427.27470961071253,1.5751113720744732,52.86580935700668,47.218067694815616,10.270601873224525,0.012517061941106142,0.0,0.03510540947772602,7.559563818766103e-05,0.056764611016491294,142.17357128784298,1.9194164314549023,815.0821865831304,0.3204576350250397,1.3084191296447232,0.23218131554584304,0.0,0.0,29.585718081832162,IT_CSUD,2026-04-23
2026-01-01 08:00:00+00:00,821.2922890036857,386.4256690015663,0.0,26.309783334787543,51.169173891511505,5.960290180593857,0.0,0.0,0.0,0.0,0.0,115.5143392199385,0.0,399.29765011576774,0.37412701419134614,0.3391382772254133,0.0,0.0,0.0,26.112539960731873,IT_CSUD,2026-04-23
2026-01-01 09:00:00+00:00,931.8218699708777,346.806585701143,0.0,14.823291644819125,32.8045758373518,4.941097214939709,0.0,0.0,0.0,0.0,0.0,118.53767545498096,0.0,369.47531319164574,0.3529355153528363,0.0,0.0,0.0,0.0,25.14665546888959,IT_CSUD,2026-04-23
