,DK_1_DE_LU,DE_LU_DK_1,DK_1_DK_2,DK_2_DK_1,DK_1_NO_2,NO_2_DK_1,DK_1_SE_3,SE_3_DK_1,DK_1_NL,NL_DK_1,DK_1_GB,GB_DK_1,DK_1_DE_LU_net_export,DK_1_DK_2_net_export,DK_1_NO_2_net_export,DK_1_SE_3_net_export,DK_1_NL_net_export,DK_1_GB_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-03 15:00:00+00:00,0.0,509.76,0.0,110.02000000000001,0.0,1547.9575,0.0,84.045,683.155,0.0,602.8125,0.0,-509.76,-110.02000000000001,-1547.9575,-84.045,683.155,602.8125,-965.8150000000003,None,DK_1,2026-04-23
2026-01-03 16:00:00+00:00,0.0,1151.44,0.0,66.51,0.0,1542.68,0.375,5.202500000000001,684.1275,0.0,917.5325,0.0,-1151.44,-66.51,-1542.68,-4.827500000000001,684.1275,917.5325,-1163.7975,None,DK_1,2026-04-23
2026-01-03 17:00:00+00:00,0.0,879.12,73.315,11.722499999999998,0.0,1331.055,0.09375,38.2175,75.77499999999999,12.265,1259.135,0.0,-879.12,61.5925,-1331.055,-38.12375,63.50999999999999,1259.135,-864.06125,None,DK_1,2026-04-23
2026-01-03 18:00:00+00:00,5.28,192.88,214.3025,0.0,0.0,1252.94,0.0,222.375,0.0,347.5825,1365.7525,0.0,-187.6,214.3025,-1252.94,-222.375,-347.5825,1365.7525,-430.4424999999999,None,DK_1,2026-04-23
2026-01-03 19:00:00+00:00,143.44,11.44,0.3175,28.66,0.0,1181.205,0.0,106.155,0.0,391.215,1397.1375,0.0,132.0,-28.3425,-1181.205,-106.155,-391.215,1397.1375,-177.77999999999975,None,DK_1,2026-04-23
2026-01-03 20:00:00+00:00,62.16,64.64,0.0,174.48499999999999,0.0,1225.965,0.0,389.155,187.0725,0.0,1325.98,0.0,-2.480000000000004,-174.48499999999999,-1225.965,-389.155,187.0725,1325.98,-279.0324999999998,None,DK_1,2026-04-23
2026-01-03 21:00:00+00:00,639.44,0.0,0.0,214.59750000000003,0.0,1174.4375,0.0,551.5325,16.8025,87.6875,1296.4524999999999,0.0,639.44,-214.59750000000003,-1174.4375,-551.5325,-70.885,1296.4524999999999,-75.56000000000017,None,DK_1,2026-04-23
2026-01-03 22:00:00+00:00,505.84000000000003,0.0,0.0,172.5075,0.0,1395.1750000000002,0.0,560.3275,123.86250000000001,21.5675,1244.875,0.0,505.84000000000003,-172.5075,-1395.1750000000002,-560.3275,102.29500000000002,1244.875,-275.0,None,DK_1,2026-04-23
2026-01-03 23:00:00+00:00,693.76,0.0,0.0,469.9625,0.0,1530.635,0.0,659.235,552.545,0.0,683.5425,0.0,693.76,-469.9625,-1530.635,-659.235,552.545,683.5425,-729.9850000000001,None,DK_1,2026-04-23
2026-01-04 00:00:00+00:00,790.0799999999999,0.0,0.0,580.4725,0.0,1623.7325,0.0,702.235,350.76,0.0,761.0550000000001,0.0,790.0799999999999,-580.4725,-1623.7325,-702.235,350.76,761.0550000000001,-1004.5450000000001,None,DK_1,2026-04-23
2026-01-04 01:00:00+00:00,879.76,0.0,0.0,562.4125,0.0,1629.375,0.0,714.9375,91.695,36.0325,836.405,0.0,879.76,-562.4125,-1629.375,-714.9375,55.662499999999994,836.405,-1134.8975000000003,None,DK_1,2026-04-23
2026-01-04 02:00:00+00:00,1369.92,0.0,0.0,593.6925,0.0,1592.4099999999999,0.0,715.0,0.0,516.3975,789.8075,0.0,1369.92,-593.6925,-1592.4099999999999,-715.0,-516.3975,789.8075,-1257.7725,None,DK_1,2026-04-23
2026-01-04 03:00:00+00:00,1764.24,0.0,0.0,560.5500000000001,0.0,1557.995,0.0,715.0,0.0,595.1175000000001,591.0625,0.0,1764.24,-560.5500000000001,-1557.995,-715.0,-595.1175000000001,591.0625,-1073.36,None,DK_1,2026-04-23
2026-01-04 04:00:00+00:00,1766.8,0.0,0.0,597.1275,0.0,1598.5075,0.0,714.97,4.7425,246.825,402.765,0.0,1766.8,-597.1275,-1598.5075,-714.97,-242.08249999999998,402.765,-983.1225000000001,None,DK_1,2026-04-23
2026-01-04 05:00:00+00:00,1108.88,0.0,0.0,599.9225,0.0,1544.4225000000001,0.0,714.875,366.5925,5.1925,354.1975,0.0,1108.88,-599.9225,-1544.4225000000001,-714.875,361.4,354.1975,-1034.7425,None,DK_1,2026-04-23
2026-01-04 06:00:00+00:00,853.84,0.0,0.0,589.15,0.0,1555.31,0.0,714.97,413.255,12.335,339.82,0.0,853.84,-589.15,-1555.31,-714.97,400.92,339.82,-1264.85,None,DK_1,2026-04-23
2026-01-04 07:00:00+00:00,861.6800000000001,0.0,0.0,570.4725000000001,0.0,1121.1875,0.0,710.5625,160.755,152.385,67.0975,0.0,861.6800000000001,-570.4725000000001,-1121.1875,-710.5625,8.370000000000005,67.0975,-1465.075,None,DK_1,2026-04-23
2026-01-04 08:00:00+00:00,228.79999999999998,56.48,0.0,550.04,0.0,364.06,0.0,584.4225,0.0,261.57,38.379999999999995,0.0,172.32,-550.04,-364.06,-584.4225,-261.57,38.379999999999995,-1549.3925,None,DK_1,2026-04-23
2026-01-04 09:00:00+00:00,0.0,698.64,0.0,522.37,0.0,22.0575,0.0,225.7825,0.0,628.6575,421.8375,0.0,-698.64,-522.37,-22.0575,-225.7825,-628.6575,421.8375,-1675.6699999999996,None,DK_1,2026-04-23
2026-01-04 10:00:00+00:00,0.0,1242.48,0.0,421.8675,3.92312425,20.377499999999998,0.0,154.7825,0.0125,426.47,657.37,0.0,-1242.48,-421.8675,-16.454375749999997,-154.7825,-426.45750000000004,657.37,-1604.6718757500003,None,DK_1,2026-04-23
2026-01-04 11:00:00+00:00,0.0,1377.68,0.0,492.9225,0.0,313.55,0.0,345.0,275.8775,0.0,683.9225,0.0,-1377.68,-492.9225,-313.55,-345.0,275.8775,683.9225,-1569.3525,None,DK_1,2026-04-23
2026-01-04 12:00:00+00:00,0.0,2202.64,0.0,76.2325,0.0,319.485,18.90625,9.735000000000001,222.9,5.11,773.005,0.0,-2202.64,-76.2325,-319.485,9.171249999999999,217.79,773.005,-1598.3912500000001,None,DK_1,2026-04-23
2026-01-04 13:00:00+00:00,0.0,1852.4,1.57,56.2775,1.1488885,77.285,0.0,88.67,0.0,129.3975,515.895,0.0,-1852.4,-54.7075,-76.1361115,-88.67,-129.3975,515.895,-1685.4161115000002,None,DK_1,2026-04-23
2026-01-04 14:00:00+00:00,0.0,1213.92,8.6125,84.85,0.0,13.447500000000002,0.0,376.75,0.0,575.0975,347.28499999999997,0.0,-1213.92,-76.2375,-13.447500000000002,-376.75,-575.0975,347.28499999999997,-1908.1675,None,DK_1,2026-04-23
2026-01-04 15:00:00+00:00,0.0,1056.72,25.47,27.0225,12.2024955,58.022499999999994,0.0,312.2175,0.0,537.9325,4.5975,73.2675,-1056.72,-1.552500000000002,-45.820004499999996,-312.2175,-537.9325,-68.67,-2022.9125045,None,DK_1,2026-04-23
2026-01-04 16:00:00+00:00,0.0,878.3199999999999,0.0,210.87,0.0,125.6,0.0,417.0475,0.0,492.64250000000004,0.8525,2.0900000000000003,-878.3199999999999,-210.87,-125.6,-417.0475,-492.64250000000004,-1.2375000000000003,-2125.7175,None,DK_1,2026-04-23
2026-01-04 17:00:00+00:00,0.0,865.52,0.0,276.46750000000003,37.735819,21.045,0.0,455.97,0.0,422.88,35.8575,0.0,-865.52,-276.46750000000003,16.690818999999998,-455.97,-422.88,35.8575,-1968.289181,None,DK_1,2026-04-23
2026-01-04 18:00:00+00:00,0.0,739.04,0.0,154.3725,7.121502250000001,6.9775,0.0,445.1275,0.0,417.38,6.7775,23.175,-739.04,-154.3725,0.14400225000000066,-445.1275,-417.38,-16.3975,-1772.17349775,None,DK_1,2026-04-23
2026-01-04 19:00:00+00:00,0.0,496.88,0.0,319.72,0.0,178.85,0.0,413.955,0.0,555.0175,347.875,0.0,-496.88,-319.72,-178.85,-413.955,-555.0175,347.875,-1616.5475000000001,None,DK_1,2026-04-23
2026-01-04 20:00:00+00:00,0.08,172.0,0.0,275.9,0.0,689.0775,0.0,67.4375,0.0,635.27,403.5775,0.0,-171.92,-275.9,-689.0775,-67.4375,-635.27,403.5775,-1436.0275000000001,None,DK_1,2026-04-23
2026-01-04 21:00:00+00:00,0.0,236.96,0.0,87.9675,0.0,871.56,0.0,82.185,0.0,591.9975,364.27750000000003,0.485,-236.96,-87.9675,-871.56,-82.185,-591.9975,363.7925,-1506.8774999999998,None,DK_1,2026-04-23
2026-01-04 22:00:00+00:00,313.68,0.48,8.48,97.7,0.0,539.1675,0.0,306.565,0.0,429.685,0.0,446.49,313.2,-89.22,-539.1675,-306.565,-429.685,-446.49,-1497.9275,None,DK_1,2026-04-23
2026-01-04 23:00:00+00:00,136.72,77.75999999999999,0.0,285.6,0.0,394.40999999999997,0.0,184.6725,9.1175,326.3225,0.0,528.5325,58.96000000000001,-285.6,-394.40999999999997,-184.6725,-317.205,-528.5325,-1651.46,None,DK_1,2026-04-23
2026-01-05 00:00:00+00:00,310.4,0.0,0.0,368.3975,0.0,630.3325,0.0,18.5125,0.0,477.8025,0.0,440.9925,310.4,-368.3975,-630.3325,-18.5125,-477.8025,-440.9925,-1625.6375,None,DK_1,2026-04-23
2026-01-05 01:00:00+00:00,289.44,0.0,14.204999999999998,75.255,0.0,1186.2875,0.0,27.985,0.0,340.89,0.0,423.6175,289.44,-61.05,-1186.2875,-27.985,-340.89,-423.6175,-1750.39,None,DK_1,2026-04-23
2026-01-05 02:00:00+00:00,266.08,0.0,0.0,85.265,0.0,1071.0149999999999,0.0,71.735,0.0,224.03,0.0,370.355,266.08,-85.265,-1071.0149999999999,-71.735,-224.03,-370.355,-1556.32,None,DK_1,2026-04-23
2026-01-05 03:00:00+00:00,1073.84,0.0,44.9375,0.0,0.0,1399.1025,0.0,290.675,0.0,147.3475,0.0,562.45,1073.84,44.9375,-1399.1025,-290.675,-147.3475,-562.45,-1280.7975000000001,None,DK_1,2026-04-23
2026-01-05 04:00:00+00:00,1294.48,0.0,9.9775,63.4225,0.0,1528.435,0.0,289.875,63.2575,6.14,0.0,503.96999999999997,1294.48,-53.445,-1528.435,-289.875,57.1175,-503.96999999999997,-1024.1274999999998,None,DK_1,2026-04-23
2026-01-05 05:00:00+00:00,1726.72,0.0,176.9875,0.0,0.0,1494.2625,0.0,252.4075,0.0,353.0125,0.0,1065.0175,1726.72,176.9875,-1494.2625,-252.4075,-353.0125,-1065.0175,-1260.9925,None,DK_1,2026-04-23
2026-01-05 06:00:00+00:00,1256.8799999999999,0.0,126.3325,0.0,0.0,1474.33,0.0,157.8,124.23,97.1675,0.0,1074.8925,1256.8799999999999,126.3325,-1474.33,-157.8,27.0625,-1074.8925,-1296.7475,None,DK_1,2026-04-23
2026-01-05 07:00:00+00:00,92.32,36.88,198.23250000000002,0.0,0.0,664.8075,134.8604785,0.0,3.4175,198.5275,0.0,1044.095,55.43999999999999,198.23250000000002,-664.8075,134.8604785,-195.11,-1044.095,-1515.4795215,None,DK_1,2026-04-23
