,PT_ES,ES_PT,PT_ES_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-01 00:00:00+00:00,82.84,98.03,-15.189999999999998,-15.189999999999998,None,PT,2026-04-23
2026-01-01 01:00:00+00:00,65.99000000000001,11.85,54.14000000000001,54.14000000000001,None,PT,2026-04-23
2026-01-01 02:00:00+00:00,3.33,285.1,-281.77000000000004,-281.77000000000004,None,PT,2026-04-23
2026-01-01 03:00:00+00:00,0.0,851.8199999999999,-851.8199999999999,-851.8199999999999,None,PT,2026-04-23
2026-01-01 04:00:00+00:00,0.0,1016.26,-1016.26,-1016.26,None,PT,2026-04-23
2026-01-01 05:00:00+00:00,0.0,977.65,-977.65,-977.65,None,PT,2026-04-23
2026-01-01 06:00:00+00:00,0.0,416.73,-416.73,-416.73,None,PT,2026-04-23
2026-01-01 07:00:00+00:00,0.0,555.71,-555.71,-555.71,None,PT,2026-04-23
2026-01-01 08:00:00+00:00,0.0,987.47,-987.47,-987.47,None,PT,2026-04-23
2026-01-01 09:00:00+00:00,0.0,1365.78,-1365.78,-1365.78,None,PT,2026-04-23
2026-01-01 10:00:00+00:00,0.0,1614.33,-1614.33,-1614.33,None,PT,2026-04-23
2026-01-01 11:00:00+00:00,0.0,1982.19,-1982.19,-1982.19,None,PT,2026-04-23
2026-01-01 12:00:00+00:00,0.0,2054.13,-2054.13,-2054.13,None,PT,2026-04-23
2026-01-01 13:00:00+00:00,0.0,1749.23,-1749.23,-1749.23,None,PT,2026-04-23
2026-01-01 14:00:00+00:00,0.0,1673.23,-1673.23,-1673.23,None,PT,2026-04-23
2026-01-01 15:00:00+00:00,0.0,974.93,-974.93,-974.93,None,PT,2026-04-23
2026-01-01 16:00:00+00:00,698.09,0.0,698.09,698.09,None,PT,2026-04-23
2026-01-01 17:00:00+00:00,1785.15,0.0,1785.15,1785.15,None,PT,2026-04-23
2026-01-01 18:00:00+00:00,2171.9700000000003,0.0,2171.9700000000003,2171.9700000000003,None,PT,2026-04-23
2026-01-01 19:00:00+00:00,2307.36,0.0,2307.36,2307.36,None,PT,2026-04-23
2026-01-01 20:00:00+00:00,2394.57,0.0,2394.57,2394.57,None,PT,2026-04-23
2026-01-01 21:00:00+00:00,2243.29,0.0,2243.29,2243.29,None,PT,2026-04-23
2026-01-01 22:00:00+00:00,1647.1599999999999,0.0,1647.1599999999999,1647.1599999999999,None,PT,2026-04-23
2026-01-01 23:00:00+00:00,426.63,108.66,317.97,317.97,None,PT,2026-04-23
2026-01-02 00:00:00+00:00,0.0,728.11,-728.11,-728.11,None,PT,2026-04-23
2026-01-02 01:00:00+00:00,0.0,840.37,-840.37,-840.37,None,PT,2026-04-23
2026-01-02 02:00:00+00:00,0.0,534.22,-534.22,-534.22,None,PT,2026-04-23
2026-01-02 03:00:00+00:00,0.0,176.91,-176.91,-176.91,None,PT,2026-04-23
2026-01-02 04:00:00+00:00,3.72,163.69,-159.97,-159.97,None,PT,2026-04-23
2026-01-02 05:00:00+00:00,49.879999999999995,0.0,49.879999999999995,49.879999999999995,None,PT,2026-04-23
2026-01-02 06:00:00+00:00,1039.45,0.0,1039.45,1039.45,None,PT,2026-04-23
2026-01-02 07:00:00+00:00,2212.13,0.0,2212.13,2212.13,None,PT,2026-04-23
2026-01-02 08:00:00+00:00,2276.23,0.0,2276.23,2276.23,None,PT,2026-04-23
2026-01-02 09:00:00+00:00,1610.6799999999998,0.0,1610.6799999999998,1610.6799999999998,None,PT,2026-04-23
2026-01-02 10:00:00+00:00,727.64,0.0,727.64,727.64,None,PT,2026-04-23
2026-01-02 11:00:00+00:00,342.86,0.0,342.86,342.86,None,PT,2026-04-23
2026-01-02 12:00:00+00:00,25.97,47.87,-21.9,-21.9,None,PT,2026-04-23
2026-01-02 13:00:00+00:00,3.87,137.25,-133.38,-133.38,None,PT,2026-04-23
2026-01-02 14:00:00+00:00,116.98,23.15,93.83000000000001,93.83000000000001,None,PT,2026-04-23
2026-01-02 15:00:00+00:00,904.67,0.0,904.67,904.67,None,PT,2026-04-23
2026-01-02 16:00:00+00:00,1730.28,0.0,1730.28,1730.28,None,PT,2026-04-23
2026-01-02 17:00:00+00:00,2472.14,0.0,2472.14,2472.14,None,PT,2026-04-23
2026-01-02 18:00:00+00:00,2106.48,0.0,2106.48,2106.48,None,PT,2026-04-23
2026-01-02 19:00:00+00:00,1750.13,0.0,1750.13,1750.13,None,PT,2026-04-23
2026-01-02 20:00:00+00:00,1801.95,0.0,1801.95,1801.95,None,PT,2026-04-23
2026-01-02 21:00:00+00:00,1683.42,0.0,1683.42,1683.42,None,PT,2026-04-23
2026-01-02 22:00:00+00:00,1162.3,0.0,1162.3,1162.3,None,PT,2026-04-23
2026-01-02 23:00:00+00:00,905.4,0.0,905.4,905.4,None,PT,2026-04-23
2026-01-03 00:00:00+00:00,1082.0,0.0,1082.0,1082.0,None,PT,2026-04-23
2026-01-03 01:00:00+00:00,1157.74,0.0,1157.74,1157.74,None,PT,2026-04-23
2026-01-03 02:00:00+00:00,1205.37,0.0,1205.37,1205.37,None,PT,2026-04-23
2026-01-03 03:00:00+00:00,1390.78,0.0,1390.78,1390.78,None,PT,2026-04-23
2026-01-03 04:00:00+00:00,1590.21,0.0,1590.21,1590.21,None,PT,2026-04-23
2026-01-03 05:00:00+00:00,1588.72,0.0,1588.72,1588.72,None,PT,2026-04-23
2026-01-03 06:00:00+00:00,1699.43,0.0,1699.43,1699.43,None,PT,2026-04-23
2026-01-03 07:00:00+00:00,2034.02,0.0,2034.02,2034.02,None,PT,2026-04-23
2026-01-03 08:00:00+00:00,2548.5,0.0,2548.5,2548.5,None,PT,2026-04-23
2026-01-03 09:00:00+00:00,2299.21,0.0,2299.21,2299.21,None,PT,2026-04-23
2026-01-03 10:00:00+00:00,1418.7,0.0,1418.7,1418.7,None,PT,2026-04-23
2026-01-03 11:00:00+00:00,789.21,0.0,789.21,789.21,None,PT,2026-04-23
2026-01-03 12:00:00+00:00,330.63,0.0,330.63,330.63,None,PT,2026-04-23
2026-01-03 13:00:00+00:00,506.79,0.0,506.79,506.79,None,PT,2026-04-23
2026-01-03 14:00:00+00:00,794.3,0.0,794.3,794.3,None,PT,2026-04-23
2026-01-03 15:00:00+00:00,1679.47,0.0,1679.47,1679.47,None,PT,2026-04-23
2026-01-03 16:00:00+00:00,2326.97,0.0,2326.97,2326.97,None,PT,2026-04-23
2026-01-03 17:00:00+00:00,2020.57,0.0,2020.57,2020.57,None,PT,2026-04-23
2026-01-03 18:00:00+00:00,1392.02,0.0,1392.02,1392.02,None,PT,2026-04-23
2026-01-03 19:00:00+00:00,593.13,0.0,593.13,593.13,None,PT,2026-04-23
2026-01-03 20:00:00+00:00,240.02,0.0,240.02,240.02,None,PT,2026-04-23
2026-01-03 21:00:00+00:00,138.04000000000002,88.13,49.910000000000025,49.910000000000025,None,PT,2026-04-23
2026-01-03 22:00:00+00:00,0.0,335.24,-335.24,-335.24,None,PT,2026-04-23
2026-01-03 23:00:00+00:00,210.48000000000002,157.03,53.45000000000002,53.45000000000002,None,PT,2026-04-23
2026-01-04 00:00:00+00:00,0.0,632.26,-632.26,-632.26,None,PT,2026-04-23
2026-01-04 01:00:00+00:00,0.0,1909.95,-1909.95,-1909.95,None,PT,2026-04-23
2026-01-04 02:00:00+00:00,0.0,1922.78,-1922.78,-1922.78,None,PT,2026-04-23
2026-01-04 03:00:00+00:00,0.0,1743.03,-1743.03,-1743.03,None,PT,2026-04-23
2026-01-04 04:00:00+00:00,0.0,1905.53,-1905.53,-1905.53,None,PT,2026-04-23
2026-01-04 05:00:00+00:00,0.0,1762.72,-1762.72,-1762.72,None,PT,2026-04-23
2026-01-04 06:00:00+00:00,0.0,1640.38,-1640.38,-1640.38,None,PT,2026-04-23
2026-01-04 07:00:00+00:00,0.0,1731.32,-1731.32,-1731.32,None,PT,2026-04-23
2026-01-04 08:00:00+00:00,0.0,1830.6100000000001,-1830.6100000000001,-1830.6100000000001,None,PT,2026-04-23
2026-01-04 09:00:00+00:00,0.0,1878.53,-1878.53,-1878.53,None,PT,2026-04-23
2026-01-04 10:00:00+00:00,0.0,1764.1799999999998,-1764.1799999999998,-1764.1799999999998,None,PT,2026-04-23
2026-01-04 11:00:00+00:00,0.0,2223.69,-2223.69,-2223.69,None,PT,2026-04-23
2026-01-04 12:00:00+00:00,0.0,2337.34,-2337.34,-2337.34,None,PT,2026-04-23
2026-01-04 13:00:00+00:00,0.0,2066.84,-2066.84,-2066.84,None,PT,2026-04-23
2026-01-04 14:00:00+00:00,0.0,2090.27,-2090.27,-2090.27,None,PT,2026-04-23
2026-01-04 15:00:00+00:00,0.0,1959.53,-1959.53,-1959.53,None,PT,2026-04-23
2026-01-04 16:00:00+00:00,0.0,1548.99,-1548.99,-1548.99,None,PT,2026-04-23
2026-01-04 17:00:00+00:00,0.0,537.4300000000001,-537.4300000000001,-537.4300000000001,None,PT,2026-04-23
2026-01-04 18:00:00+00:00,0.0,285.46,-285.46,-285.46,None,PT,2026-04-23
2026-01-04 19:00:00+00:00,189.89,0.0,189.89,189.89,None,PT,2026-04-23
2026-01-04 20:00:00+00:00,581.71,0.0,581.71,581.71,None,PT,2026-04-23
2026-01-04 21:00:00+00:00,600.35,0.0,600.35,600.35,None,PT,2026-04-23
2026-01-04 22:00:00+00:00,97.94,150.04000000000002,-52.10000000000002,-52.10000000000002,None,PT,2026-04-23
2026-01-04 23:00:00+00:00,0.0,991.29,-991.29,-991.29,None,PT,2026-04-23
2026-01-05 00:00:00+00:00,0.0,1295.1399999999999,-1295.1399999999999,-1295.1399999999999,None,PT,2026-04-23
2026-01-05 01:00:00+00:00,0.0,1165.83,-1165.83,-1165.83,None,PT,2026-04-23
2026-01-05 02:00:00+00:00,0.0,1387.37,-1387.37,-1387.37,None,PT,2026-04-23
2026-01-05 03:00:00+00:00,0.0,1209.95,-1209.95,-1209.95,None,PT,2026-04-23
2026-01-05 04:00:00+00:00,0.0,667.3100000000001,-667.3100000000001,-667.3100000000001,None,PT,2026-04-23
2026-01-05 05:00:00+00:00,75.00999999999999,58.25,16.75999999999999,16.75999999999999,None,PT,2026-04-23
2026-01-05 06:00:00+00:00,908.28,0.0,908.28,908.28,None,PT,2026-04-23
2026-01-05 07:00:00+00:00,1399.79,0.0,1399.79,1399.79,None,PT,2026-04-23
2026-01-05 08:00:00+00:00,1347.53,0.0,1347.53,1347.53,None,PT,2026-04-23
2026-01-05 09:00:00+00:00,1195.63,0.0,1195.63,1195.63,None,PT,2026-04-23
2026-01-05 10:00:00+00:00,417.09,0.0,417.09,417.09,None,PT,2026-04-23
2026-01-05 11:00:00+00:00,0.0,91.47,-91.47,-91.47,None,PT,2026-04-23
2026-01-05 12:00:00+00:00,0.0,162.19,-162.19,-162.19,None,PT,2026-04-23
2026-01-05 13:00:00+00:00,0.0,225.53,-225.53,-225.53,None,PT,2026-04-23
2026-01-05 14:00:00+00:00,0.0,579.11,-579.11,-579.11,None,PT,2026-04-23
2026-01-05 15:00:00+00:00,0.0,688.91,-688.91,-688.91,None,PT,2026-04-23
2026-01-05 16:00:00+00:00,137.85,74.33,63.519999999999996,63.519999999999996,None,PT,2026-04-23
2026-01-05 17:00:00+00:00,963.32,0.0,963.32,963.32,None,PT,2026-04-23
2026-01-05 18:00:00+00:00,842.53,0.0,842.53,842.53,None,PT,2026-04-23
2026-01-05 19:00:00+00:00,628.8100000000001,0.0,628.8100000000001,628.8100000000001,None,PT,2026-04-23
2026-01-05 20:00:00+00:00,567.36,0.0,567.36,567.36,None,PT,2026-04-23
2026-01-05 21:00:00+00:00,367.72,0.0,367.72,367.72,None,PT,2026-04-23
2026-01-05 22:00:00+00:00,133.32999999999998,27.85,105.47999999999999,105.47999999999999,None,PT,2026-04-23
2026-01-05 23:00:00+00:00,181.19,6.37,174.82,174.82,None,PT,2026-04-23
2026-01-06 00:00:00+00:00,15.1,230.2,-215.1,-215.1,None,PT,2026-04-23
2026-01-06 01:00:00+00:00,0.0,626.72,-626.72,-626.72,None,PT,2026-04-23
2026-01-06 02:00:00+00:00,0.0,1493.31,-1493.31,-1493.31,None,PT,2026-04-23
2026-01-06 03:00:00+00:00,0.0,1563.3600000000001,-1563.3600000000001,-1563.3600000000001,None,PT,2026-04-23
2026-01-06 04:00:00+00:00,0.0,1499.66,-1499.66,-1499.66,None,PT,2026-04-23
2026-01-06 05:00:00+00:00,0.0,1853.44,-1853.44,-1853.44,None,PT,2026-04-23
2026-01-06 06:00:00+00:00,0.0,2050.54,-2050.54,-2050.54,None,PT,2026-04-23
2026-01-06 07:00:00+00:00,0.0,2761.62,-2761.62,-2761.62,None,PT,2026-04-23
2026-01-06 08:00:00+00:00,0.0,3422.5,-3422.5,-3422.5,None,PT,2026-04-23
2026-01-06 09:00:00+00:00,0.0,4321.18,-4321.18,-4321.18,None,PT,2026-04-23
2026-01-06 10:00:00+00:00,0.0,4095.97,-4095.97,-4095.97,None,PT,2026-04-23
2026-01-06 11:00:00+00:00,0.0,4014.08,-4014.08,-4014.08,None,PT,2026-04-23
2026-01-06 12:00:00+00:00,0.0,4025.9300000000003,-4025.9300000000003,-4025.9300000000003,None,PT,2026-04-23
2026-01-06 13:00:00+00:00,0.0,4027.8,-4027.8,-4027.8,None,PT,2026-04-23
2026-01-06 14:00:00+00:00,0.0,3908.11,-3908.11,-3908.11,None,PT,2026-04-23
2026-01-06 15:00:00+00:00,0.0,3851.5600000000004,-3851.5600000000004,-3851.5600000000004,None,PT,2026-04-23
2026-01-06 16:00:00+00:00,0.0,2848.0,-2848.0,-2848.0,None,PT,2026-04-23
2026-01-06 17:00:00+00:00,0.0,703.9499999999999,-703.9499999999999,-703.9499999999999,None,PT,2026-04-23
2026-01-06 18:00:00+00:00,0.0,388.39,-388.39,-388.39,None,PT,2026-04-23
2026-01-06 19:00:00+00:00,0.0,309.16999999999996,-309.16999999999996,-309.16999999999996,None,PT,2026-04-23
2026-01-06 20:00:00+00:00,0.0,640.4499999999999,-640.4499999999999,-640.4499999999999,None,PT,2026-04-23
2026-01-06 21:00:00+00:00,0.0,1108.28,-1108.28,-1108.28,None,PT,2026-04-23
2026-01-06 22:00:00+00:00,0.0,2079.77,-2079.77,-2079.77,None,PT,2026-04-23
2026-01-06 23:00:00+00:00,0.0,2718.4900000000002,-2718.4900000000002,-2718.4900000000002,None,PT,2026-04-23
2026-01-07 00:00:00+00:00,0.0,2815.1,-2815.1,-2815.1,None,PT,2026-04-23
2026-01-07 01:00:00+00:00,0.0,2655.9700000000003,-2655.9700000000003,-2655.9700000000003,None,PT,2026-04-23
2026-01-07 02:00:00+00:00,0.0,3113.01,-3113.01,-3113.01,None,PT,2026-04-23
2026-01-07 03:00:00+00:00,0.0,3193.92,-3193.92,-3193.92,None,PT,2026-04-23
2026-01-07 04:00:00+00:00,0.0,2676.05,-2676.05,-2676.05,None,PT,2026-04-23
2026-01-07 05:00:00+00:00,0.0,1644.09,-1644.09,-1644.09,None,PT,2026-04-23
2026-01-07 06:00:00+00:00,40.81,403.73,-362.92,-362.92,None,PT,2026-04-23
2026-01-07 07:00:00+00:00,249.62,0.0,249.62,249.62,None,PT,2026-04-23
2026-01-07 08:00:00+00:00,0.0,652.3299999999999,-652.3299999999999,-652.3299999999999,None,PT,2026-04-23
2026-01-07 09:00:00+00:00,0.0,2320.74,-2320.74,-2320.74,None,PT,2026-04-23
2026-01-07 10:00:00+00:00,0.0,2714.06,-2714.06,-2714.06,None,PT,2026-04-23
2026-01-07 11:00:00+00:00,0.0,2610.83,-2610.83,-2610.83,None,PT,2026-04-23
2026-01-07 12:00:00+00:00,0.0,2397.96,-2397.96,-2397.96,None,PT,2026-04-23
2026-01-07 13:00:00+00:00,0.0,2658.9300000000003,-2658.9300000000003,-2658.9300000000003,None,PT,2026-04-23
2026-01-07 14:00:00+00:00,0.0,2195.85,-2195.85,-2195.85,None,PT,2026-04-23
2026-01-07 15:00:00+00:00,0.0,1646.01,-1646.01,-1646.01,None,PT,2026-04-23
2026-01-07 16:00:00+00:00,0.0,781.32,-781.32,-781.32,None,PT,2026-04-23
2026-01-07 17:00:00+00:00,0.0,217.42000000000002,-217.42000000000002,-217.42000000000002,None,PT,2026-04-23
2026-01-07 18:00:00+00:00,0.0,584.41,-584.41,-584.41,None,PT,2026-04-23
2026-01-07 19:00:00+00:00,0.0,1331.19,-1331.19,-1331.19,None,PT,2026-04-23
2026-01-07 20:00:00+00:00,0.0,1730.3999999999999,-1730.3999999999999,-1730.3999999999999,None,PT,2026-04-23
2026-01-07 21:00:00+00:00,0.0,2417.75,-2417.75,-2417.75,None,PT,2026-04-23
2026-01-07 22:00:00+00:00,0.0,2740.27,-2740.27,-2740.27,None,PT,2026-04-23
2026-01-07 23:00:00+00:00,0.0,2789.75,-2789.75,-2789.75,None,PT,2026-04-23
2026-01-08 00:00:00+00:00,0.0,2335.8599999999997,-2335.8599999999997,-2335.8599999999997,None,PT,2026-04-23
2026-01-08 01:00:00+00:00,0.0,1955.93,-1955.93,-1955.93,None,PT,2026-04-23
2026-01-08 02:00:00+00:00,0.0,2037.5099999999998,-2037.5099999999998,-2037.5099999999998,None,PT,2026-04-23
2026-01-08 03:00:00+00:00,0.0,2004.22,-2004.22,-2004.22,None,PT,2026-04-23
2026-01-08 04:00:00+00:00,0.0,1746.8,-1746.8,-1746.8,None,PT,2026-04-23
2026-01-08 05:00:00+00:00,0.0,1423.18,-1423.18,-1423.18,None,PT,2026-04-23
2026-01-08 06:00:00+00:00,0.0,429.04,-429.04,-429.04,None,PT,2026-04-23
2026-01-08 07:00:00+00:00,3.41,27.11,-23.7,-23.7,None,PT,2026-04-23
2026-01-08 08:00:00+00:00,0.0,927.0699999999999,-927.0699999999999,-927.0699999999999,None,PT,2026-04-23
2026-01-08 09:00:00+00:00,0.0,2525.35,-2525.35,-2525.35,None,PT,2026-04-23
2026-01-08 10:00:00+00:00,0.0,3304.16,-3304.16,-3304.16,None,PT,2026-04-23
2026-01-08 11:00:00+00:00,0.0,3038.75,-3038.75,-3038.75,None,PT,2026-04-23
2026-01-08 12:00:00+00:00,0.0,2559.28,-2559.28,-2559.28,None,PT,2026-04-23
2026-01-08 13:00:00+00:00,0.0,2435.81,-2435.81,-2435.81,None,PT,2026-04-23
2026-01-08 14:00:00+00:00,0.0,2393.6800000000003,-2393.6800000000003,-2393.6800000000003,None,PT,2026-04-23
2026-01-08 15:00:00+00:00,0.0,2180.41,-2180.41,-2180.41,None,PT,2026-04-23
2026-01-08 16:00:00+00:00,0.0,1583.6100000000001,-1583.6100000000001,-1583.6100000000001,None,PT,2026-04-23
2026-01-08 17:00:00+00:00,217.5,0.0,217.5,217.5,None,PT,2026-04-23
2026-01-08 18:00:00+00:00,127.66999999999999,6.02,121.64999999999999,121.64999999999999,None,PT,2026-04-23
2026-01-08 19:00:00+00:00,21.419999999999998,5.45,15.969999999999999,15.969999999999999,None,PT,2026-04-23
2026-01-08 20:00:00+00:00,0.0,173.47,-173.47,-173.47,None,PT,2026-04-23
2026-01-08 21:00:00+00:00,0.0,571.4200000000001,-571.4200000000001,-571.4200000000001,None,PT,2026-04-23
2026-01-08 22:00:00+00:00,0.0,1171.31,-1171.31,-1171.31,None,PT,2026-04-23
2026-01-08 23:00:00+00:00,0.0,1448.58,-1448.58,-1448.58,None,PT,2026-04-23
2026-01-09 00:00:00+00:00,0.0,1626.25,-1626.25,-1626.25,None,PT,2026-04-23
2026-01-09 01:00:00+00:00,0.0,1519.22,-1519.22,-1519.22,None,PT,2026-04-23
2026-01-09 02:00:00+00:00,0.0,1958.89,-1958.89,-1958.89,None,PT,2026-04-23
2026-01-09 03:00:00+00:00,0.0,2094.9700000000003,-2094.9700000000003,-2094.9700000000003,None,PT,2026-04-23
2026-01-09 04:00:00+00:00,0.0,1864.75,-1864.75,-1864.75,None,PT,2026-04-23
2026-01-09 05:00:00+00:00,0.0,961.08,-961.08,-961.08,None,PT,2026-04-23
2026-01-09 06:00:00+00:00,92.53999999999999,128.26,-35.72,-35.72,None,PT,2026-04-23
2026-01-09 07:00:00+00:00,642.05,0.0,642.05,642.05,None,PT,2026-04-23
2026-01-09 08:00:00+00:00,125.79,533.38,-407.59,-407.59,None,PT,2026-04-23
2026-01-09 09:00:00+00:00,0.0,2064.65,-2064.65,-2064.65,None,PT,2026-04-23
2026-01-09 10:00:00+00:00,0.0,2867.21,-2867.21,-2867.21,None,PT,2026-04-23
2026-01-09 11:00:00+00:00,0.0,3215.71,-3215.71,-3215.71,None,PT,2026-04-23
2026-01-09 12:00:00+00:00,0.0,3128.02,-3128.02,-3128.02,None,PT,2026-04-23
2026-01-09 13:00:00+00:00,0.0,3148.31,-3148.31,-3148.31,None,PT,2026-04-23
2026-01-09 14:00:00+00:00,0.0,3193.26,-3193.26,-3193.26,None,PT,2026-04-23
2026-01-09 15:00:00+00:00,0.0,2896.62,-2896.62,-2896.62,None,PT,2026-04-23
2026-01-09 16:00:00+00:00,0.0,1775.16,-1775.16,-1775.16,None,PT,2026-04-23
2026-01-09 17:00:00+00:00,122.19,63.28,58.91,58.91,None,PT,2026-04-23
2026-01-09 18:00:00+00:00,201.71,0.0,201.71,201.71,None,PT,2026-04-23
2026-01-09 19:00:00+00:00,8.73,312.28999999999996,-303.55999999999995,-303.55999999999995,None,PT,2026-04-23
2026-01-09 20:00:00+00:00,0.0,947.02,-947.02,-947.02,None,PT,2026-04-23
2026-01-09 21:00:00+00:00,0.0,1308.16,-1308.16,-1308.16,None,PT,2026-04-23
2026-01-09 22:00:00+00:00,0.0,2116.78,-2116.78,-2116.78,None,PT,2026-04-23
2026-01-09 23:00:00+00:00,0.0,2146.07,-2146.07,-2146.07,None,PT,2026-04-23
2026-01-10 00:00:00+00:00,0.0,2058.96,-2058.96,-2058.96,None,PT,2026-04-23
2026-01-10 01:00:00+00:00,0.0,2013.8500000000001,-2013.8500000000001,-2013.8500000000001,None,PT,2026-04-23
2026-01-10 02:00:00+00:00,0.0,2473.89,-2473.89,-2473.89,None,PT,2026-04-23
2026-01-10 03:00:00+00:00,0.0,2581.26,-2581.26,-2581.26,None,PT,2026-04-23
2026-01-10 04:00:00+00:00,0.0,2518.74,-2518.74,-2518.74,None,PT,2026-04-23
2026-01-10 05:00:00+00:00,0.0,1804.28,-1804.28,-1804.28,None,PT,2026-04-23
2026-01-10 06:00:00+00:00,0.0,1263.79,-1263.79,-1263.79,None,PT,2026-04-23
2026-01-10 07:00:00+00:00,0.0,938.71,-938.71,-938.71,None,PT,2026-04-23
2026-01-10 08:00:00+00:00,50.0,264.23,-214.23000000000002,-214.23000000000002,None,PT,2026-04-23
2026-01-10 09:00:00+00:00,0.0,1682.0700000000002,-1682.0700000000002,-1682.0700000000002,None,PT,2026-04-23
2026-01-10 10:00:00+00:00,0.0,3394.39,-3394.39,-3394.39,None,PT,2026-04-23
2026-01-10 11:00:00+00:00,0.0,4091.92,-4091.92,-4091.92,None,PT,2026-04-23
2026-01-10 12:00:00+00:00,0.0,4498.32,-4498.32,-4498.32,None,PT,2026-04-23
2026-01-10 13:00:00+00:00,0.0,4528.32,-4528.32,-4528.32,None,PT,2026-04-23
2026-01-10 14:00:00+00:00,0.0,4214.75,-4214.75,-4214.75,None,PT,2026-04-23
2026-01-10 15:00:00+00:00,0.0,3350.05,-3350.05,-3350.05,None,PT,2026-04-23
2026-01-10 16:00:00+00:00,0.0,1118.26,-1118.26,-1118.26,None,PT,2026-04-23
2026-01-10 17:00:00+00:00,244.32999999999998,14.81,229.51999999999998,229.51999999999998,None,PT,2026-04-23
2026-01-10 18:00:00+00:00,112.46000000000001,0.0,112.46000000000001,112.46000000000001,None,PT,2026-04-23
2026-01-10 19:00:00+00:00,5.67,195.75,-190.08,-190.08,None,PT,2026-04-23
2026-01-10 20:00:00+00:00,0.0,648.49,-648.49,-648.49,None,PT,2026-04-23
2026-01-10 21:00:00+00:00,0.0,449.71,-449.71,-449.71,None,PT,2026-04-23
2026-01-10 22:00:00+00:00,13.13,74.35000000000001,-61.220000000000006,-61.220000000000006,None,PT,2026-04-23
2026-01-10 23:00:00+00:00,0.0,665.49,-665.49,-665.49,None,PT,2026-04-23
2026-01-11 00:00:00+00:00,0.0,1768.8899999999999,-1768.8899999999999,-1768.8899999999999,None,PT,2026-04-23
2026-01-11 01:00:00+00:00,0.0,2040.88,-2040.88,-2040.88,None,PT,2026-04-23
2026-01-11 02:00:00+00:00,0.0,1901.37,-1901.37,-1901.37,None,PT,2026-04-23
2026-01-11 03:00:00+00:00,0.0,1443.59,-1443.59,-1443.59,None,PT,2026-04-23
2026-01-11 04:00:00+00:00,0.0,1159.51,-1159.51,-1159.51,None,PT,2026-04-23
2026-01-11 05:00:00+00:00,0.0,1002.87,-1002.87,-1002.87,None,PT,2026-04-23
2026-01-11 06:00:00+00:00,0.0,838.62,-838.62,-838.62,None,PT,2026-04-23
2026-01-11 07:00:00+00:00,63.72,269.12,-205.4,-205.4,None,PT,2026-04-23
2026-01-11 08:00:00+00:00,17.35,633.46,-616.11,-616.11,None,PT,2026-04-23
2026-01-11 09:00:00+00:00,0.0,2404.42,-2404.42,-2404.42,None,PT,2026-04-23
2026-01-11 10:00:00+00:00,0.0,3063.97,-3063.97,-3063.97,None,PT,2026-04-23
2026-01-11 11:00:00+00:00,0.0,3732.67,-3732.67,-3732.67,None,PT,2026-04-23
2026-01-11 12:00:00+00:00,0.0,3913.88,-3913.88,-3913.88,None,PT,2026-04-23
2026-01-11 13:00:00+00:00,0.0,3803.19,-3803.19,-3803.19,None,PT,2026-04-23
2026-01-11 14:00:00+00:00,0.0,3771.4,-3771.4,-3771.4,None,PT,2026-04-23
2026-01-11 15:00:00+00:00,0.0,2640.81,-2640.81,-2640.81,None,PT,2026-04-23
2026-01-11 16:00:00+00:00,0.0,860.74,-860.74,-860.74,None,PT,2026-04-23
2026-01-11 17:00:00+00:00,1087.01,0.0,1087.01,1087.01,None,PT,2026-04-23
2026-01-11 18:00:00+00:00,952.0,0.0,952.0,952.0,None,PT,2026-04-23
2026-01-11 19:00:00+00:00,76.91,231.10999999999999,-154.2,-154.2,None,PT,2026-04-23
2026-01-11 20:00:00+00:00,0.0,244.42000000000002,-244.42000000000002,-244.42000000000002,None,PT,2026-04-23
2026-01-11 21:00:00+00:00,0.0,424.32000000000005,-424.32000000000005,-424.32000000000005,None,PT,2026-04-23
2026-01-11 22:00:00+00:00,0.0,1169.16,-1169.16,-1169.16,None,PT,2026-04-23
2026-01-11 23:00:00+00:00,0.0,1440.17,-1440.17,-1440.17,None,PT,2026-04-23
2026-01-12 00:00:00+00:00,0.0,1080.7199999999998,-1080.7199999999998,-1080.7199999999998,None,PT,2026-04-23
2026-01-12 01:00:00+00:00,0.0,1353.71,-1353.71,-1353.71,None,PT,2026-04-23
2026-01-12 02:00:00+00:00,0.0,1587.63,-1587.63,-1587.63,None,PT,2026-04-23
2026-01-12 03:00:00+00:00,0.0,1651.3899999999999,-1651.3899999999999,-1651.3899999999999,None,PT,2026-04-23
2026-01-12 04:00:00+00:00,0.0,1193.8,-1193.8,-1193.8,None,PT,2026-04-23
2026-01-12 05:00:00+00:00,367.34000000000003,216.23999999999998,151.10000000000005,151.10000000000005,None,PT,2026-04-23
2026-01-12 06:00:00+00:00,1786.91,0.0,1786.91,1786.91,None,PT,2026-04-23
2026-01-12 07:00:00+00:00,2470.67,0.0,2470.67,2470.67,None,PT,2026-04-23
2026-01-12 08:00:00+00:00,1596.1899999999998,0.0,1596.1899999999998,1596.1899999999998,None,PT,2026-04-23
2026-01-12 09:00:00+00:00,39.02,468.80000000000007,-429.7800000000001,-429.7800000000001,None,PT,2026-04-23
2026-01-12 10:00:00+00:00,0.0,1484.44,-1484.44,-1484.44,None,PT,2026-04-23
