,NL_BE,BE_NL,NL_DE_LU,DE_LU_NL,NL_GB,GB_NL,NL_NO_2,NO_2_NL,NL_DK_1,DK_1_NL,NL_BE_net_export,NL_DE_LU_net_export,NL_GB_net_export,NL_NO_2_net_export,NL_DK_1_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-01 00:00:00+00:00,3531.669,0.0,113.21000000000001,1290.13,1017.2099999999999,0.0,0.0,564.3225,0.0,699.7,3531.669,-1176.92,1017.2099999999999,-564.3225,-699.7,2107.9365,None,NL,2026-04-23
2026-01-01 01:00:00+00:00,3707.125,0.0,305.43,1473.75,860.5775,0.0,0.0,323.095,0.0,699.9375,3707.125,-1168.32,860.5775,-323.095,-699.9375,2376.3500000000004,None,NL,2026-04-23
2026-01-01 02:00:00+00:00,3373.404,0.0,367.95,1488.36,962.5825,0.0,90.58250000000001,64.2975,0.0,700.03,3373.404,-1120.4099999999999,962.5825,26.28500000000001,-700.03,2541.8315000000002,None,NL,2026-04-23
2026-01-01 03:00:00+00:00,2714.609,0.0,838.0699999999999,1516.94,723.9549999999999,0.0,109.7925,0.0,0.0,699.75,2714.609,-678.8700000000001,723.9549999999999,109.7925,-699.75,2169.7364999999995,None,NL,2026-04-23
2026-01-01 04:00:00+00:00,2272.301,0.0,1221.32,1093.09,664.66,0.0,72.47999999999999,0.0,0.0,698.24,2272.301,128.23000000000002,664.66,72.47999999999999,-698.24,2439.4309999999996,None,NL,2026-04-23
2026-01-01 05:00:00+00:00,2611.043,0.0,1012.28,1027.16,754.295,0.0,0.0,6.59,0.0,682.6825,2611.043,-14.88000000000011,754.295,-6.59,-682.6825,2661.1855,None,NL,2026-04-23
2026-01-01 06:00:00+00:00,2446.123,0.0,917.33,806.34,799.9549999999999,0.0,0.0,149.72,0.0,700.045,2446.123,110.99000000000001,799.9549999999999,-149.72,-700.045,2507.3030000000003,None,NL,2026-04-23
2026-01-01 07:00:00+00:00,3062.13,0.0,0.0,1503.4099999999999,804.7975,0.0,0.0,125.235,0.0,700.085,3062.13,-1503.4099999999999,804.7975,-125.235,-700.085,1538.1975000000002,None,NL,2026-04-23
2026-01-01 08:00:00+00:00,3322.977,0.0,0.0,2190.8900000000003,666.175,0.0,149.2025,49.2975,0.0,698.3775,3322.977,-2190.8900000000003,666.175,99.90499999999999,-698.3775,1199.7894999999994,None,NL,2026-04-23
2026-01-01 09:00:00+00:00,3614.779,0.0,0.0,2988.84,595.6875,0.0,386.87,0.0,0.0,696.175,3614.779,-2988.84,595.6875,386.87,-696.175,912.3214999999998,None,NL,2026-04-23
2026-01-01 10:00:00+00:00,3336.753,0.0,0.0,2179.48,369.14,0.0,304.22249999999997,0.0,0.0,699.8525,3336.753,-2179.48,369.14,304.22249999999997,-699.8525,1130.783,None,NL,2026-04-23
2026-01-01 11:00:00+00:00,3191.108,0.0,138.73,1621.44,0.03,0.2425,0.0,0.0,0.0,699.8199999999999,3191.108,-1482.71,-0.2125,0.0,-699.8199999999999,1008.3655000000001,None,NL,2026-04-23
2026-01-01 12:00:00+00:00,3385.802,0.0,0.0,2087.63,363.995,0.0,0.0,0.0,0.0,699.77,3385.802,-2087.63,363.995,0.0,-699.77,962.3969999999999,None,NL,2026-04-23
2026-01-01 13:00:00+00:00,3648.249,0.0,0.0,2834.81,849.62,0.0,0.0,320.4875,0.0,700.0025,3648.249,-2834.81,849.62,-320.4875,-700.0025,642.5689999999997,None,NL,2026-04-23
2026-01-01 14:00:00+00:00,2982.502,0.0,0.0,2202.91,320.585,0.0,0.0,381.49,0.0,700.23,2982.502,-2202.91,320.585,-381.49,-700.23,18.457000000000107,None,NL,2026-04-23
2026-01-01 15:00:00+00:00,3419.781,0.0,0.0,2828.29,962.63,0.0,0.0,622.91,0.0,699.85,3419.781,-2828.29,962.63,-622.91,-699.85,231.3610000000001,None,NL,2026-04-23
2026-01-01 16:00:00+00:00,3397.278,0.0,0.0,2679.27,715.8375,0.0,0.0,622.91,0.0,699.85,3397.278,-2679.27,715.8375,-622.91,-699.85,111.08549999999991,None,NL,2026-04-23
2026-01-01 17:00:00+00:00,3776.788,0.0,0.0,2787.28,1044.56,0.0,0.0,622.2425,0.0,699.85,3776.788,-2787.28,1044.56,-622.2425,-699.85,711.9754999999999,None,NL,2026-04-23
2026-01-01 18:00:00+00:00,3559.18,0.0,0.0,2345.75,1074.5475000000001,0.0,0.0,598.5174999999999,0.0,699.9125,3559.18,-2345.75,1074.5475000000001,-598.5174999999999,-699.9125,989.5475,None,NL,2026-04-23
2026-01-01 19:00:00+00:00,3718.621,0.0,0.0,2878.41,1073.1174999999998,0.0,0.0,371.0,0.0,700.1800000000001,3718.621,-2878.41,1073.1174999999998,-371.0,-700.1800000000001,842.1485,None,NL,2026-04-23
2026-01-01 20:00:00+00:00,3777.225,0.0,0.0,3005.11,1060.1025,0.0,45.3125,21.7575,0.0,700.0975,3777.225,-3005.11,1060.1025,23.555,-700.0975,1155.6749999999997,None,NL,2026-04-23
2026-01-01 21:00:00+00:00,3647.124,0.0,0.0,2037.23,806.655,0.0,0.0,127.99249999999999,0.0,700.0925,3647.124,-2037.23,806.655,-127.99249999999999,-700.0925,1588.4640000000002,None,NL,2026-04-23
2026-01-01 22:00:00+00:00,3494.345,0.0,0.0,1828.51,743.625,0.0,54.155,37.1175,0.0,699.9725,3494.345,-1828.51,743.625,17.0375,-699.9725,1726.525,None,NL,2026-04-23
2026-01-01 23:00:00+00:00,2928.03,0.0,0.0,2178.95,807.265,0.0,599.7925,0.0,0.0,699.1375,2928.03,-2178.95,807.265,599.7925,-699.1375,1457.0000000000002,None,NL,2026-04-23
2026-01-02 00:00:00+00:00,3281.962,0.0,0.0,2331.17,786.535,0.0,639.3050000000001,0.0,0.0,699.905,3281.962,-2331.17,786.535,639.3050000000001,-699.905,1676.7269999999996,None,NL,2026-04-23
2026-01-02 01:00:00+00:00,3691.562,0.0,0.0,2271.97,443.34749999999997,0.0,634.6925,0.0,0.0,682.565,3691.562,-2271.97,443.34749999999997,634.6925,-682.565,1815.067,None,NL,2026-04-23
2026-01-02 02:00:00+00:00,3599.544,0.0,0.0,2398.25,722.8175,0.0,245.83499999999998,0.0,0.0,253.5275,3599.544,-2398.25,722.8175,245.83499999999998,-253.5275,1916.419,None,NL,2026-04-23
2026-01-02 03:00:00+00:00,3707.503,0.0,0.0,2237.7200000000003,257.2075,0.0,266.72,0.0,66.4275,2.83,3707.503,-2237.7200000000003,257.2075,266.72,63.5975,2057.308,None,NL,2026-04-23
2026-01-02 04:00:00+00:00,3883.863,0.0,0.0,2446.83,103.5575,0.0,579.2275,0.0,0.0,319.5575,3883.863,-2446.83,103.5575,579.2275,-319.5575,1800.2604999999999,None,NL,2026-04-23
2026-01-02 05:00:00+00:00,3668.402,0.0,0.0,2431.9,0.0,138.185,420.7575,0.0,31.7025,97.5975,3668.402,-2431.9,-138.185,420.7575,-65.895,1453.1795,None,NL,2026-04-23
2026-01-02 06:00:00+00:00,3727.584,0.0,0.0,2511.81,198.56,0.0,90.0875,70.0925,5.68,67.015,3727.584,-2511.81,198.56,19.995000000000005,-61.335,1372.9939999999997,None,NL,2026-04-23
2026-01-02 07:00:00+00:00,3671.016,0.0,0.0,2544.2200000000003,182.18,0.0,0.0,481.65500000000003,28.2925,11.575000000000001,3671.016,-2544.2200000000003,182.18,-481.65500000000003,16.7175,844.0384999999999,None,NL,2026-04-23
2026-01-02 08:00:00+00:00,3099.491,0.0,0.0,2399.3,1019.1375,0.0,0.0,464.9175,0.0,354.08,3099.491,-2399.3,1019.1375,-464.9175,-354.08,900.3309999999999,None,NL,2026-04-23
2026-01-02 09:00:00+00:00,2608.891,0.0,0.0,1967.0,1068.31,0.0,0.0,205.6475,0.0,411.475,2608.891,-1967.0,1068.31,-205.6475,-411.475,1093.0785,None,NL,2026-04-23
2026-01-02 10:00:00+00:00,2491.12,0.0,0.0,2169.1800000000003,1066.1875,0.0,189.5625,0.0,17.96,107.5875,2491.12,-2169.1800000000003,1066.1875,189.5625,-89.6275,1488.0624999999995,None,NL,2026-04-23
2026-01-02 11:00:00+00:00,2649.622,0.0,0.0,2583.73,1011.1925,0.0,146.49,0.0,398.445,0.0,2649.622,-2583.73,1011.1925,146.49,398.445,1622.0194999999999,None,NL,2026-04-23
2026-01-02 12:00:00+00:00,2526.033,0.0,0.0,2654.8,942.0275,0.0,19.48,0.0,0.0,170.2425,2526.033,-2654.8,942.0275,19.48,-170.2425,662.4979999999998,None,NL,2026-04-23
2026-01-02 13:00:00+00:00,2380.794,0.0,0.0,2617.39,992.855,0.0,0.0,0.0,0.0,652.2625,2380.794,-2617.39,992.855,0.0,-652.2625,103.99649999999997,None,NL,2026-04-23
2026-01-02 14:00:00+00:00,2896.782,0.0,0.0,2557.41,521.46,0.0,0.0,180.7125,0.0,412.09749999999997,2896.782,-2557.41,521.46,-180.7125,-412.09749999999997,268.0220000000004,None,NL,2026-04-23
2026-01-02 15:00:00+00:00,2935.07,0.0,0.0,2426.81,1065.7325,0.0,0.0,591.9875,0.0,607.8275,2935.07,-2426.81,1065.7325,-591.9875,-607.8275,374.17750000000035,None,NL,2026-04-23
2026-01-02 16:00:00+00:00,2807.596,0.0,0.0,2082.7,1018.695,0.0,0.0,613.5375,0.0,659.1700000000001,2807.596,-2082.7,1018.695,-613.5375,-659.1700000000001,470.88350000000037,None,NL,2026-04-23
2026-01-02 17:00:00+00:00,3532.107,0.0,0.0,2419.55,1067.99,0.0,0.0,575.6875,0.0,409.4125,3532.107,-2419.55,1067.99,-575.6875,-409.4125,1195.4469999999997,None,NL,2026-04-23
2026-01-02 18:00:00+00:00,3690.511,0.0,0.0,2450.86,1068.2325,0.0,0.0,414.93,0.0,454.665,3690.511,-2450.86,1068.2325,-414.93,-454.665,1438.2884999999999,None,NL,2026-04-23
2026-01-02 19:00:00+00:00,4059.718,0.0,0.0,2903.29,1068.1925,0.0,0.0,477.6775,0.0,351.275,4059.718,-2903.29,1068.1925,-477.6775,-351.275,1395.6680000000001,None,NL,2026-04-23
2026-01-02 20:00:00+00:00,3972.284,0.0,0.0,2678.85,1068.1425,0.0,0.0,521.655,0.0,528.4625,3972.284,-2678.85,1068.1425,-521.655,-528.4625,1311.4590000000003,None,NL,2026-04-23
2026-01-02 21:00:00+00:00,3553.596,0.0,0.0,2273.84,1062.5075,0.0,0.0,556.465,0.0,606.255,3553.596,-2273.84,1062.5075,-556.465,-606.255,1179.5434999999998,None,NL,2026-04-23
2026-01-02 22:00:00+00:00,3630.402,0.0,0.0,2311.95,919.2075,0.0,0.0,401.8575,0.0,577.6375,3630.402,-2311.95,919.2075,-401.8575,-577.6375,1258.1645,None,NL,2026-04-23
2026-01-02 23:00:00+00:00,3808.337,0.0,0.0,1690.32,420.645,0.0,0.0,592.1675,0.0,698.3375,3808.337,-1690.32,420.645,-592.1675,-698.3375,1248.1569999999997,None,NL,2026-04-23
2026-01-03 00:00:00+00:00,3387.823,0.0,130.72,1397.9499999999998,370.53000000000003,0.0,0.0,622.1825,0.0,700.18,3387.823,-1267.2299999999998,370.53000000000003,-622.1825,-700.18,1168.7605000000003,None,NL,2026-04-23
2026-01-03 01:00:00+00:00,2895.693,0.0,434.97999999999996,1110.2,727.8525,0.0,0.0,601.84,0.0,693.0450000000001,2895.693,-675.22,727.8525,-601.84,-693.0450000000001,1653.4404999999997,None,NL,2026-04-23
2026-01-03 02:00:00+00:00,2661.455,0.0,108.04,847.78,653.7275,0.0,0.0,592.3475,0.0,690.3525,2661.455,-739.74,653.7275,-592.3475,-690.3525,1292.7425000000003,None,NL,2026-04-23
2026-01-03 03:00:00+00:00,2243.297,0.0,405.51,1080.9499999999998,388.4425,0.0,0.0,223.12,0.0,462.945,2243.297,-675.4399999999998,388.4425,-223.12,-462.945,1270.2345000000003,None,NL,2026-04-23
2026-01-03 04:00:00+00:00,2326.316,0.0,530.12,931.62,250.39,0.0,0.0,338.3975,0.0,451.4775,2326.316,-401.5,250.39,-338.3975,-451.4775,1385.3309999999997,None,NL,2026-04-23
2026-01-03 05:00:00+00:00,2246.389,0.0,339.46000000000004,899.47,104.3475,0.0,0.0,480.60249999999996,0.0,515.8075,2246.389,-560.01,104.3475,-480.60249999999996,-515.8075,794.3165000000002,None,NL,2026-04-23
2026-01-03 06:00:00+00:00,1740.871,0.0,400.36,688.77,143.3625,0.0,0.0,549.0825,0.0,420.125,1740.871,-288.40999999999997,143.3625,-549.0825,-420.125,626.6160000000002,None,NL,2026-04-23
2026-01-03 07:00:00+00:00,2163.43,0.0,0.0,1558.06,317.1375,0.0,0.0,503.8775,396.8825,0.545,2163.43,-1558.06,317.1375,-503.8775,396.3375,814.9675,None,NL,2026-04-23
2026-01-03 08:00:00+00:00,2087.376,0.0,0.0,1148.2,453.425,0.0,0.0,379.77,0.0,357.8375,2087.376,-1148.2,453.425,-379.77,-357.8375,654.9935000000002,None,NL,2026-04-23
2026-01-03 09:00:00+00:00,1781.047,0.0,0.0,1167.31,841.3375,0.0,0.0,603.3575,0.0,691.7025,1781.047,-1167.31,841.3375,-603.3575,-691.7025,160.01450000000023,None,NL,2026-04-23
2026-01-03 10:00:00+00:00,1542.873,0.0,7.92,840.04,659.7925,0.0,0.0,571.7625,0.0,620.035,1542.873,-832.12,659.7925,-571.7625,-620.035,178.74800000000016,None,NL,2026-04-23
2026-01-03 11:00:00+00:00,1339.831,0.0,231.99,1082.3400000000001,772.5725,0.0,0.0,605.895,0.0,683.2275,1339.831,-850.3500000000001,772.5725,-605.895,-683.2275,-27.069000000000187,None,NL,2026-04-23
2026-01-03 12:00:00+00:00,1646.262,0.0,382.49,1086.31,641.6475,0.0,0.0,622.305,0.0,700.32,1646.262,-703.8199999999999,641.6475,-622.305,-700.32,261.46450000000004,None,NL,2026-04-23
2026-01-03 13:00:00+00:00,1367.534,0.0,614.99,1038.02,417.5775,0.0,0.0,550.47,0.0,667.545,1367.534,-423.03,417.5775,-550.47,-667.545,144.06650000000025,None,NL,2026-04-23
2026-01-03 14:00:00+00:00,1608.492,0.0,733.88,1104.67,362.5825,0.0,0.0,481.5525,0.0,369.83,1608.492,-370.7900000000001,362.5825,-481.5525,-369.83,748.9019999999998,None,NL,2026-04-23
2026-01-03 15:00:00+00:00,1881.999,0.0,857.25,898.3199999999999,324.54,0.0,0.0,613.2275,0.0,683.155,1881.999,-41.069999999999936,324.54,-613.2275,-683.155,869.0865000000001,None,NL,2026-04-23
2026-01-03 16:00:00+00:00,2639.761,0.0,378.53000000000003,1004.8199999999999,841.8675000000001,0.0,0.0,601.0575,0.0,684.1275,2639.761,-626.29,841.8675000000001,-601.0575,-684.1275,1570.1535,None,NL,2026-04-23
2026-01-03 17:00:00+00:00,3300.263,0.0,240.23999999999998,1502.43,1071.74,0.0,0.0,276.98,12.265,75.77499999999999,3300.263,-1262.19,1071.74,-276.98,-63.50999999999999,2769.3230000000003,None,NL,2026-04-23
2026-01-03 18:00:00+00:00,3522.465,0.0,26.75,1780.4,1083.62,0.0,0.0,307.8975,347.5825,0.0,3522.465,-1753.65,1083.62,-307.8975,347.5825,2892.12,None,NL,2026-04-23
2026-01-03 19:00:00+00:00,3246.272,0.0,60.39,1577.68,1075.5575,0.0,0.0,394.78999999999996,391.215,0.0,3246.272,-1517.29,1075.5575,-394.78999999999996,391.215,2800.9645,None,NL,2026-04-23
2026-01-03 20:00:00+00:00,3133.919,0.0,108.78999999999999,1258.72,1020.505,0.0,0.0,482.71500000000003,0.0,187.0725,3133.919,-1149.93,1020.505,-482.71500000000003,-187.0725,2334.7064999999993,None,NL,2026-04-23
2026-01-03 21:00:00+00:00,3133.538,0.0,81.47,1420.96,876.1524999999999,0.0,0.0,377.2325,87.6875,16.8025,3133.538,-1339.49,876.1524999999999,-377.2325,70.885,2363.853,None,NL,2026-04-23
2026-01-03 22:00:00+00:00,3041.149,0.0,78.24000000000001,1310.54,909.0825,0.0,0.0,211.08749999999998,21.5675,123.86250000000001,3041.149,-1232.3,909.0825,-211.08749999999998,-102.29500000000002,2404.5489999999995,None,NL,2026-04-23
2026-01-03 23:00:00+00:00,3012.543,0.0,189.59,968.06,898.875,0.0,0.0,537.2125,0.0,552.545,3012.543,-778.4699999999999,898.875,-537.2125,-552.545,2043.1905000000002,None,NL,2026-04-23
2026-01-04 00:00:00+00:00,2871.614,0.0,604.0699999999999,819.11,832.8425,0.0,0.0,490.565,0.0,350.76,2871.614,-215.04000000000008,832.8425,-490.565,-350.76,2648.0915000000005,None,NL,2026-04-23
2026-01-04 01:00:00+00:00,2944.579,0.0,484.19,1111.49,795.6675,0.0,0.0,310.7425,36.0325,91.695,2944.579,-627.3,795.6675,-310.7425,-55.662499999999994,2746.5415000000007,None,NL,2026-04-23
2026-01-04 02:00:00+00:00,2918.228,0.0,912.16,1488.98,723.0775,0.0,0.0,161.055,516.3975,0.0,2918.228,-576.82,723.0775,-161.055,516.3975,3419.828,None,NL,2026-04-23
2026-01-04 03:00:00+00:00,2792.056,0.0,772.14,1181.06,775.0725,0.0,0.0,219.675,595.1175000000001,0.0,2792.056,-408.91999999999996,775.0725,-219.675,595.1175000000001,3533.651,None,NL,2026-04-23
2026-01-04 04:00:00+00:00,2893.795,0.0,662.54,945.89,705.905,0.0,0.0,237.505,246.825,4.7425,2893.795,-283.35,705.905,-237.505,242.08249999999998,3320.9275000000002,None,NL,2026-04-23
2026-01-04 05:00:00+00:00,3042.058,0.0,625.85,679.35,439.475,0.0,0.0,0.0,5.1925,366.5925,3042.058,-53.5,439.475,0.0,-361.4,3066.633,None,NL,2026-04-23
2026-01-04 06:00:00+00:00,2666.499,0.0,682.03,530.64,420.45,0.0,0.0,9.6725,12.335,413.255,2666.499,151.39,420.45,-9.6725,-400.92,2827.7464999999993,None,NL,2026-04-23
2026-01-04 07:00:00+00:00,2818.879,0.0,580.63,493.94,0.4825,0.0,0.0,205.4,152.385,160.755,2818.879,86.69,0.4825,-205.4,-8.370000000000005,2692.2815,None,NL,2026-04-23
2026-01-04 08:00:00+00:00,2678.519,0.0,254.70999999999998,462.66,179.47,0.0,0.0,124.935,261.57,0.0,2678.519,-207.95000000000005,179.47,-124.935,261.57,2786.6739999999995,None,NL,2026-04-23
2026-01-04 09:00:00+00:00,2418.78,0.0,0.0,1225.08,830.5375,0.0,0.0,136.2525,628.6575,0.0,2418.78,-1225.08,830.5375,-136.2525,628.6575,2516.6425,None,NL,2026-04-23
2026-01-04 10:00:00+00:00,2116.194,0.0,6.96,680.46,1045.6425,0.0,0.0,285.5125,426.47,0.0125,2116.194,-673.5,1045.6425,-285.5125,426.45750000000004,2629.2815,None,NL,2026-04-23
2026-01-04 11:00:00+00:00,1829.029,0.0,440.54,11.46,1068.26,0.0,0.0,616.5475,0.0,275.8775,1829.029,429.08000000000004,1068.26,-616.5475,-275.8775,2433.9439999999995,None,NL,2026-04-23
2026-01-04 12:00:00+00:00,1708.808,0.0,958.53,0.0,1061.9075,0.0,0.0,513.6949999999999,5.11,222.9,1708.808,958.53,1061.9075,-513.6949999999999,-217.79,2997.7605000000003,None,NL,2026-04-23
2026-01-04 13:00:00+00:00,2118.023,0.0,1449.07,0.0,886.72,0.0,0.0,252.5325,129.3975,0.0,2118.023,1449.07,886.72,-252.5325,129.3975,4330.678,None,NL,2026-04-23
2026-01-04 14:00:00+00:00,1965.534,0.0,2454.2,0.0,260.3775,0.0,0.0,302.0925,575.0975,0.0,1965.534,2454.2,260.3775,-302.0925,575.0975,4953.1165,None,NL,2026-04-23
2026-01-04 15:00:00+00:00,1588.459,0.0,2749.29,0.0,114.7175,0.0,0.0,93.605,537.9325,0.0,1588.459,2749.29,114.7175,-93.605,537.9325,4896.794,None,NL,2026-04-23
2026-01-04 16:00:00+00:00,2184.298,0.0,1086.52,18.45,240.89499999999998,0.0,0.0,109.05,492.64250000000004,0.0,2184.298,1068.07,240.89499999999998,-109.05,492.64250000000004,3876.855499999999,None,NL,2026-04-23
2026-01-04 17:00:00+00:00,2915.988,0.0,1183.04,1.99,183.24,0.0,0.0,147.26,422.88,0.0,2915.988,1181.05,183.24,-147.26,422.88,4555.897999999999,None,NL,2026-04-23
2026-01-04 18:00:00+00:00,3400.004,0.0,1521.8,0.0,148.2825,0.0,0.0,129.755,417.38,0.0,3400.004,1521.8,148.2825,-129.755,417.38,5357.7115,None,NL,2026-04-23
2026-01-04 19:00:00+00:00,3382.284,0.0,1807.28,0.0,104.925,0.0,0.0,74.88749999999999,555.0175,0.0,3382.284,1807.28,104.925,-74.88749999999999,555.0175,5774.619000000001,None,NL,2026-04-23
2026-01-04 20:00:00+00:00,3007.859,0.0,2343.24,0.0,96.6225,0.0,0.0,162.0775,635.27,0.0,3007.859,2343.24,96.6225,-162.0775,635.27,5920.914000000001,None,NL,2026-04-23
2026-01-04 21:00:00+00:00,2913.142,0.0,3086.9300000000003,0.0,1.1,0.0,0.0,174.7125,591.9975,0.0,2913.142,3086.9300000000003,1.1,-174.7125,591.9975,6418.457,None,NL,2026-04-23
2026-01-04 22:00:00+00:00,3259.901,0.0,3014.16,72.93,0.0,273.705,0.0,76.715,429.685,0.0,3259.901,2941.23,-273.705,-76.715,429.685,6280.396,None,NL,2026-04-23
2026-01-04 23:00:00+00:00,3244.477,0.0,2540.42,24.49,0.0,482.55,27.47,0.0,326.3225,9.1175,3244.477,2515.9300000000003,-482.55,27.47,317.205,5622.532,None,NL,2026-04-23
2026-01-05 00:00:00+00:00,3211.447,0.0,2479.64,53.58,0.0,524.3725,160.0275,0.0,477.8025,0.0,3211.447,2426.06,-524.3725,160.0275,477.8025,5750.9645,None,NL,2026-04-23
2026-01-05 01:00:00+00:00,2917.539,0.0,2617.01,50.15,0.0,477.4475,100.44,0.0,340.89,0.0,2917.539,2566.86,-477.4475,100.44,340.89,5448.2815,None,NL,2026-04-23
2026-01-05 02:00:00+00:00,3010.292,0.0,2906.17,0.0,0.0,537.8425,64.505,0.0,224.03,0.0,3010.292,2906.17,-537.8425,64.505,224.03,5667.1545,None,NL,2026-04-23
2026-01-05 03:00:00+00:00,3066.893,0.0,3022.1,0.0,0.0,565.3199999999999,10.04,0.0,147.3475,0.0,3066.893,3022.1,-565.3199999999999,10.04,147.3475,5681.0605000000005,None,NL,2026-04-23
2026-01-05 04:00:00+00:00,2989.203,0.0,2869.4,20.72,0.0,623.38,200.09,0.0,6.14,63.2575,2989.203,2848.6800000000003,-623.38,200.09,-57.1175,5357.4755,None,NL,2026-04-23
2026-01-05 05:00:00+00:00,2392.815,0.0,2535.55,0.0,0.0,557.155,382.75,0.0,353.0125,0.0,2392.815,2535.55,-557.155,382.75,353.0125,5106.9725,None,NL,2026-04-23
2026-01-05 06:00:00+00:00,2512.29,0.0,1510.42,0.0,0.0,449.52,0.0,0.0,97.1675,124.23,2512.29,1510.42,-449.52,0.0,-27.0625,3546.1275,None,NL,2026-04-23
2026-01-05 07:00:00+00:00,2169.215,0.0,407.21,585.08,0.0,91.535,0.0,0.0,198.5275,3.4175,2169.215,-177.87000000000006,-91.535,0.0,195.11,2094.92,None,NL,2026-04-23
2026-01-05 08:00:00+00:00,2024.059,0.0,645.98,721.29,1.1375,0.0,0.0,0.0,0.0,386.91499999999996,2024.059,-75.30999999999995,1.1375,0.0,-386.91499999999996,1562.9715,None,NL,2026-04-23
2026-01-05 09:00:00+00:00,2216.073,0.0,826.88,1239.19,0.0,100.0575,0.0,0.0,0.0,211.60750000000002,2216.073,-412.31000000000006,-100.0575,0.0,-211.60750000000002,1492.098,None,NL,2026-04-23
2026-01-05 10:00:00+00:00,1799.36,0.0,1123.5,901.15,146.5375,0.0,0.0,0.0,0.0,686.02,1799.36,222.35000000000002,146.5375,0.0,-686.02,1482.2275,None,NL,2026-04-23
2026-01-05 11:00:00+00:00,1736.01,0.0,1334.72,229.27,1.02,0.0,0.0,0.0,0.0,639.57,1736.01,1105.45,1.02,0.0,-639.57,2202.91,None,NL,2026-04-23
2026-01-05 12:00:00+00:00,1404.977,0.0,1875.56,0.0,1.085,53.475,0.0,0.0,0.0,699.76,1404.977,1875.56,-52.39,0.0,-699.76,2528.3870000000006,None,NL,2026-04-23
2026-01-05 13:00:00+00:00,1231.776,0.0,2278.55,0.0,0.0,536.8875,0.0,0.0,0.0,698.94,1231.776,2278.55,-536.8875,0.0,-698.94,2274.4985,None,NL,2026-04-23
2026-01-05 14:00:00+00:00,1102.437,0.0,1505.69,0.0,0.0,494.12,0.0,0.0,0.21,384.2,1102.437,1505.69,-494.12,0.0,-383.99,1730.017,None,NL,2026-04-23
2026-01-05 15:00:00+00:00,949.186,0.0,1125.33,74.76,0.0,741.625,0.0,0.0,382.4475,0.0,949.186,1050.57,-741.625,0.0,382.4475,1640.5784999999998,None,NL,2026-04-23
2026-01-05 16:00:00+00:00,1145.529,0.0,687.61,909.9,105.72749999999999,0.0,0.0,0.0,339.8,0.0,1145.529,-222.28999999999996,105.72749999999999,0.0,339.8,1368.7665,None,NL,2026-04-23
2026-01-05 17:00:00+00:00,2073.558,0.0,960.49,255.39,188.10750000000002,0.0,6.1125,0.0,0.0,52.47,2073.558,705.1,188.10750000000002,6.1125,-52.47,2920.4080000000004,None,NL,2026-04-23
2026-01-05 18:00:00+00:00,2593.47,0.0,989.9100000000001,36.63,0.0,92.19,146.185,0.0,38.9575,15.3675,2593.47,953.2800000000001,-92.19,146.185,23.590000000000003,3624.335,None,NL,2026-04-23
2026-01-05 19:00:00+00:00,2509.648,0.0,1052.59,0.0,0.5975,0.0,283.5775,0.0,424.1025,0.0,2509.648,1052.59,0.5975,283.5775,424.1025,4270.5155,None,NL,2026-04-23
2026-01-05 20:00:00+00:00,2588.144,0.0,2551.45,0.0,0.505,0.1025,11.4375,0.0,692.9525000000001,0.0,2588.144,2551.45,0.4025,11.4375,692.9525000000001,5844.3865,None,NL,2026-04-23
2026-01-05 21:00:00+00:00,3273.34,0.0,2578.66,0.0,195.8125,0.0,378.05,0.0,690.0575,0.0,3273.34,2578.66,195.8125,378.05,690.0575,7115.92,None,NL,2026-04-23
2026-01-05 22:00:00+00:00,3484.605,0.0,2382.91,0.0,0.0,477.575,640.565,0.0,684.85,0.0,3484.605,2382.91,-477.575,640.565,684.85,6715.355,None,NL,2026-04-23
2026-01-05 23:00:00+00:00,3164.789,0.0,4186.03,0.0,0.0,394.5075,562.4499999999999,0.0,590.955,0.0,3164.789,4186.03,-394.5075,562.4499999999999,590.955,8109.7164999999995,None,NL,2026-04-23
2026-01-06 00:00:00+00:00,3522.091,0.0,3514.47,0.0,0.0,441.8325,563.965,0.0,639.5825,0.0,3522.091,3514.47,-441.8325,563.965,639.5825,7798.276,None,NL,2026-04-23
2026-01-06 01:00:00+00:00,2711.517,0.0,4635.530000000001,0.0,0.0,476.64750000000004,108.9675,0.0,393.515,0.0,2711.517,4635.530000000001,-476.64750000000004,108.9675,393.515,7372.8820000000005,None,NL,2026-04-23
2026-01-06 02:00:00+00:00,2386.947,0.0,4427.79,0.0,0.0,492.5075,52.995,0.0,286.115,0.0,2386.947,4427.79,-492.5075,52.995,286.115,6661.3395,None,NL,2026-04-23
2026-01-06 03:00:00+00:00,2277.82,0.0,4313.33,0.0,0.0,577.6675,14.3375,0.0,267.65250000000003,0.0,2277.82,4313.33,-577.6675,14.3375,267.65250000000003,6295.4725,None,NL,2026-04-23
2026-01-06 04:00:00+00:00,2025.733,0.0,4243.09,0.0,0.0,727.25,161.0075,0.0,61.317499999999995,0.0,2025.733,4243.09,-727.25,161.0075,61.317499999999995,5763.898,None,NL,2026-04-23
2026-01-06 05:00:00+00:00,1695.816,0.0,3821.59,0.0,0.0,717.0125,0.0,0.0,0.0,174.35,1695.816,3821.59,-717.0125,0.0,-174.35,4626.0435,None,NL,2026-04-23
