,IT_CSUD_IT_CNOR,IT_CNOR_IT_CSUD,IT_CSUD_IT_SARD,IT_SARD_IT_CSUD,IT_CSUD_IT_SUD,IT_SUD_IT_CSUD,IT_CSUD_ME,ME_IT_CSUD,IT_CSUD_IT_CNOR_net_export,IT_CSUD_IT_SARD_net_export,IT_CSUD_IT_SUD_net_export,IT_CSUD_ME_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-01 00:00:00+00:00,0.0,1771.475,224.87,0.0,0.0,887.84,0.0,51.75,-1771.475,224.87,-887.84,-51.75,-2486.195,None,IT_CSUD,2026-04-23
2026-01-01 01:00:00+00:00,0.0,1733.2025,326.21999999999997,0.0,0.0,980.585,0.0,78.25,-1733.2025,326.21999999999997,-980.585,-78.25,-2465.8175,None,IT_CSUD,2026-04-23
2026-01-01 02:00:00+00:00,0.0,1777.205,438.46000000000004,0.0,0.0,966.4925000000001,0.0,121.0,-1777.205,438.46000000000004,-966.4925000000001,-121.0,-2426.2375,None,IT_CSUD,2026-04-23
2026-01-01 03:00:00+00:00,0.0,1364.46,365.845,0.0,0.0,955.735,0.0,178.75,-1364.46,365.845,-955.735,-178.75,-2133.1,None,IT_CSUD,2026-04-23
2026-01-01 04:00:00+00:00,0.0,981.2950000000001,243.695,0.0,0.0,957.045,0.0,179.5,-981.2950000000001,243.695,-957.045,-179.5,-1874.145,None,IT_CSUD,2026-04-23
2026-01-01 05:00:00+00:00,0.0,1222.0025,183.36249999999998,0.0,0.0,751.255,0.0,165.5,-1222.0025,183.36249999999998,-751.255,-165.5,-1955.395,None,IT_CSUD,2026-04-23
2026-01-01 06:00:00+00:00,0.0,1240.755,323.1875,0.0,0.0,1177.1425,0.0,141.5,-1240.755,323.1875,-1177.1425,-141.5,-2236.21,None,IT_CSUD,2026-04-23
2026-01-01 07:00:00+00:00,120.2875,147.33249999999998,157.215,0.0,0.0,1958.3600000000001,0.0,159.25,-27.044999999999987,157.215,-1958.3600000000001,-159.25,-1987.44,None,IT_CSUD,2026-04-23
2026-01-01 08:00:00+00:00,226.83,0.8,60.85,0.0,0.0,1963.925,0.0,155.75,226.03,60.85,-1963.925,-155.75,-1832.795,None,IT_CSUD,2026-04-23
2026-01-01 09:00:00+00:00,455.06,0.0,123.095,0.0,0.0,2260.6150000000002,0.0,162.25,455.06,123.095,-2260.6150000000002,-162.25,-1844.7100000000003,None,IT_CSUD,2026-04-23
2026-01-01 10:00:00+00:00,373.5725,0.0,280.7875,0.0,0.0,2370.185,0.0,164.25,373.5725,280.7875,-2370.185,-164.25,-1880.0749999999998,None,IT_CSUD,2026-04-23
2026-01-01 11:00:00+00:00,266.775,0.0,332.3525,0.0,0.0,2584.815,0.0,162.0,266.775,332.3525,-2584.815,-162.0,-2147.6875,None,IT_CSUD,2026-04-23
2026-01-01 12:00:00+00:00,567.5725,0.0,123.6175,0.0,0.0,2658.1325,0.0,162.0,567.5725,123.6175,-2658.1325,-162.0,-2128.9425,None,IT_CSUD,2026-04-23
2026-01-01 13:00:00+00:00,672.105,0.0,136.0375,0.0,0.0,2736.9275,0.0,159.5,672.105,136.0375,-2736.9275,-159.5,-2088.285,None,IT_CSUD,2026-04-23
2026-01-01 14:00:00+00:00,193.19750000000002,0.0,180.675,0.0,0.0,2612.06,0.0,71.5,193.19750000000002,180.675,-2612.06,-71.5,-2309.6875,None,IT_CSUD,2026-04-23
2026-01-01 15:00:00+00:00,0.0,461.4225,305.8425,0.0,0.0,2232.4425,0.0,104.5,-461.4225,305.8425,-2232.4425,-104.5,-2492.5225,None,IT_CSUD,2026-04-23
2026-01-01 16:00:00+00:00,0.0,446.785,271.3125,0.0,0.0,2314.76,0.0,71.0,-446.785,271.3125,-2314.76,-71.0,-2561.2325,None,IT_CSUD,2026-04-23
2026-01-01 17:00:00+00:00,0.0,186.0525,402.55,0.0,0.0,2738.21,0.0,73.5,-186.0525,402.55,-2738.21,-73.5,-2595.2125,None,IT_CSUD,2026-04-23
2026-01-01 18:00:00+00:00,0.0,365.72249999999997,418.7975,0.0,0.0,2731.605,0.0,58.25,-365.72249999999997,418.7975,-2731.605,-58.25,-2736.7799999999997,None,IT_CSUD,2026-04-23
2026-01-01 19:00:00+00:00,0.0,487.47749999999996,417.46,0.0,0.0,2552.7925,0.0,73.0,-487.47749999999996,417.46,-2552.7925,-73.0,-2695.81,None,IT_CSUD,2026-04-23
2026-01-01 20:00:00+00:00,0.0,782.6375,342.9975,0.0,0.0,2409.29,0.0,0.75,-782.6375,342.9975,-2409.29,-0.75,-2849.68,None,IT_CSUD,2026-04-23
2026-01-01 21:00:00+00:00,0.0,588.3175,283.3675,0.0,0.0,2327.6675,0.0,0.5,-588.3175,283.3675,-2327.6675,-0.5,-2633.1175,None,IT_CSUD,2026-04-23
2026-01-01 22:00:00+00:00,0.0,216.28,154.06,0.0,0.0,2181.8075,0.0,50.75,-216.28,154.06,-2181.8075,-50.75,-2294.7774999999997,None,IT_CSUD,2026-04-23
2026-01-01 23:00:00+00:00,165.37,0.0,5.4075,109.5025,0.0,1826.735,0.0,70.0,165.37,-104.095,-1826.735,-70.0,-1835.4599999999998,None,IT_CSUD,2026-04-23
2026-01-02 00:00:00+00:00,686.235,0.0,0.0,191.3275,0.0,1910.3875,0.0,70.5,686.235,-191.3275,-1910.3875,-70.5,-1485.98,None,IT_CSUD,2026-04-23
2026-01-02 01:00:00+00:00,1488.1375,0.0,0.0,200.83,0.0,2475.5625,0.0,70.5,1488.1375,-200.83,-2475.5625,-70.5,-1258.7549999999999,None,IT_CSUD,2026-04-23
2026-01-02 02:00:00+00:00,1488.3925,0.0,134.885,10.4525,0.0,2910.63,0.0,70.5,1488.3925,124.43249999999999,-2910.63,-70.5,-1368.3050000000003,None,IT_CSUD,2026-04-23
2026-01-02 03:00:00+00:00,1382.065,0.0,407.515,0.0,0.0,3088.3675,0.0,70.75,1382.065,407.515,-3088.3675,-70.75,-1369.5375,None,IT_CSUD,2026-04-23
2026-01-02 04:00:00+00:00,1393.7175,0.0,211.9125,0.0,0.0,2913.285,0.0,70.5,1393.7175,211.9125,-2913.285,-70.5,-1378.155,None,IT_CSUD,2026-04-23
2026-01-02 05:00:00+00:00,900.4275,0.0,151.48499999999999,0.0,0.0,2742.1575000000003,0.0,70.75,900.4275,151.48499999999999,-2742.1575000000003,-70.75,-1760.9950000000003,None,IT_CSUD,2026-04-23
2026-01-02 06:00:00+00:00,803.54,0.0,44.6425,221.365,0.0,2627.005,0.0,70.5,803.54,-176.72250000000003,-2627.005,-70.5,-2070.6875,None,IT_CSUD,2026-04-23
2026-01-02 07:00:00+00:00,766.615,0.0,0.0,456.56,0.0,2521.2225,0.0,70.75,766.615,-456.56,-2521.2225,-70.75,-2281.9175,None,IT_CSUD,2026-04-23
2026-01-02 08:00:00+00:00,1048.0125,0.0,0.0,356.745,0.0,2777.245,0.0,70.5,1048.0125,-356.745,-2777.245,-70.5,-2156.4775,None,IT_CSUD,2026-04-23
2026-01-02 09:00:00+00:00,1327.5825,0.0,0.0,289.4425,0.0,3214.41,0.0,70.25,1327.5825,-289.4425,-3214.41,-70.25,-2246.52,None,IT_CSUD,2026-04-23
2026-01-02 10:00:00+00:00,1532.2075,0.0,0.0,225.8275,0.0,3381.8775,0.0,70.5,1532.2075,-225.8275,-3381.8775,-70.5,-2145.9975,None,IT_CSUD,2026-04-23
2026-01-02 11:00:00+00:00,1253.305,0.0,208.0125,0.0,0.0,3678.41,0.0,69.25,1253.305,208.0125,-3678.41,-69.25,-2286.3424999999997,None,IT_CSUD,2026-04-23
2026-01-02 12:00:00+00:00,1013.4775,0.0,148.4975,0.0,0.0,3558.7799999999997,0.0,0.75,1013.4775,148.4975,-3558.7799999999997,-0.75,-2397.555,None,IT_CSUD,2026-04-23
2026-01-02 13:00:00+00:00,707.185,0.0,155.41750000000002,0.0,0.0,3401.25,0.0,0.5,707.185,155.41750000000002,-3401.25,-0.5,-2539.1475,None,IT_CSUD,2026-04-23
2026-01-02 14:00:00+00:00,512.4075,0.0,119.725,0.0,0.0,3099.6325,0.0,0.25,512.4075,119.725,-3099.6325,-0.25,-2467.75,None,IT_CSUD,2026-04-23
2026-01-02 15:00:00+00:00,0.0,663.25,150.17000000000002,0.0,0.0,2428.35,0.0,0.5,-663.25,150.17000000000002,-2428.35,-0.5,-2941.93,None,IT_CSUD,2026-04-23
2026-01-02 16:00:00+00:00,0.0,958.3925,152.4875,0.0,0.0,2461.975,0.0,0.5,-958.3925,152.4875,-2461.975,-0.5,-3268.38,None,IT_CSUD,2026-04-23
2026-01-02 17:00:00+00:00,0.0,214.0175,0.0,310.5375,0.0,2699.2225,0.0,0.25,-214.0175,-310.5375,-2699.2225,-0.25,-3224.0275,None,IT_CSUD,2026-04-23
2026-01-02 18:00:00+00:00,107.0575,74.44,0.0,322.745,0.0,3081.3825,0.0,0.5,32.61750000000001,-322.745,-3081.3825,-0.5,-3372.01,None,IT_CSUD,2026-04-23
2026-01-02 19:00:00+00:00,484.31999999999994,0.0,0.0,374.05,0.0,3091.0,0.0,0.5,484.31999999999994,-374.05,-3091.0,-0.5,-2981.23,None,IT_CSUD,2026-04-23
2026-01-02 20:00:00+00:00,615.11,0.0,0.0,109.765,0.0,3209.9525000000003,0.0,0.25,615.11,-109.765,-3209.9525000000003,-0.25,-2704.8575,None,IT_CSUD,2026-04-23
2026-01-02 21:00:00+00:00,448.7125,0.0,69.535,0.0,0.0,2917.735,0.0,0.5,448.7125,69.535,-2917.735,-0.5,-2399.9875,None,IT_CSUD,2026-04-23
2026-01-02 22:00:00+00:00,1012.0175,0.0,51.4525,0.0,0.0,3044.0975,0.0,0.5,1012.0175,51.4525,-3044.0975,-0.5,-1981.1274999999998,None,IT_CSUD,2026-04-23
2026-01-02 23:00:00+00:00,1021.38,0.0,125.91,0.0,0.0,2784.5775,0.0,0.5,1021.38,125.91,-2784.5775,-0.5,-1637.7875,None,IT_CSUD,2026-04-23
2026-01-03 00:00:00+00:00,1193.1825,0.0,191.31,0.0,0.0,2728.7075,0.0,0.5,1193.1825,191.31,-2728.7075,-0.5,-1344.7150000000001,None,IT_CSUD,2026-04-23
2026-01-03 01:00:00+00:00,1518.8400000000001,0.0,211.785,0.0,0.0,2884.715,0.0,0.5,1518.8400000000001,211.785,-2884.715,-0.5,-1154.59,None,IT_CSUD,2026-04-23
2026-01-03 02:00:00+00:00,1754.425,0.0,103.745,0.0,0.0,3031.6925,0.0,0.75,1754.425,103.745,-3031.6925,-0.75,-1174.2725,None,IT_CSUD,2026-04-23
2026-01-03 03:00:00+00:00,1799.3225,0.0,142.6675,0.0,0.0,2996.8675000000003,0.0,0.75,1799.3225,142.6675,-2996.8675000000003,-0.75,-1055.6275000000003,None,IT_CSUD,2026-04-23
2026-01-03 04:00:00+00:00,1517.99,0.0,105.3925,0.0,0.0,2721.725,0.0,0.5,1517.99,105.3925,-2721.725,-0.5,-1098.8425,None,IT_CSUD,2026-04-23
2026-01-03 05:00:00+00:00,997.1375,0.0,100.4,0.0,0.0,2537.645,0.0,0.5,997.1375,100.4,-2537.645,-0.5,-1440.6074999999998,None,IT_CSUD,2026-04-23
2026-01-03 06:00:00+00:00,585.365,0.0,83.1375,70.265,0.0,2387.96,0.0,0.75,585.365,12.872500000000002,-2387.96,-0.75,-1790.4725,None,IT_CSUD,2026-04-23
2026-01-03 07:00:00+00:00,332.3825,0.0,0.0,375.04499999999996,0.0,2008.9825,0.0,0.25,332.3825,-375.04499999999996,-2008.9825,-0.25,-2051.895,None,IT_CSUD,2026-04-23
2026-01-03 08:00:00+00:00,99.4275,24.317500000000003,0.0,331.925,0.0,2070.26,0.0,0.5,75.10999999999999,-331.925,-2070.26,-0.5,-2327.5750000000003,None,IT_CSUD,2026-04-23
2026-01-03 09:00:00+00:00,300.29999999999995,0.0,0.0,237.3025,0.0,2426.8225,0.0,0.5,300.29999999999995,-237.3025,-2426.8225,-0.5,-2364.3250000000003,None,IT_CSUD,2026-04-23
2026-01-03 10:00:00+00:00,264.91499999999996,0.0,0.0,301.6175,0.0,2823.3,0.0,0.5,264.91499999999996,-301.6175,-2823.3,-0.5,-2860.5025,None,IT_CSUD,2026-04-23
2026-01-03 11:00:00+00:00,496.8425,0.0,0.0,240.79250000000002,0.0,3213.5625,0.0,0.25,496.8425,-240.79250000000002,-3213.5625,-0.25,-2957.7625,None,IT_CSUD,2026-04-23
2026-01-03 12:00:00+00:00,356.4175,0.0,0.0,178.8775,0.0,3155.61,0.0,0.5,356.4175,-178.8775,-3155.61,-0.5,-2978.57,None,IT_CSUD,2026-04-23
2026-01-03 13:00:00+00:00,226.0275,0.0,0.0,320.7825,0.0,3084.505,0.0,0.5,226.0275,-320.7825,-3084.505,-0.5,-3179.76,None,IT_CSUD,2026-04-23
2026-01-03 14:00:00+00:00,117.4925,0.0,0.0,147.5375,0.0,3006.1324999999997,18.5,0.25,117.4925,-147.5375,-3006.1324999999997,18.25,-3017.9275,None,IT_CSUD,2026-04-23
2026-01-03 15:00:00+00:00,65.95,102.57,225.39249999999998,0.0,0.0,2838.175,48.0,0.0,-36.61999999999999,225.39249999999998,-2838.175,48.0,-2601.4025,None,IT_CSUD,2026-04-23
2026-01-03 16:00:00+00:00,0.0,464.075,184.1775,0.0,0.0,2383.48,0.0,0.5,-464.075,184.1775,-2383.48,-0.5,-2663.8775,None,IT_CSUD,2026-04-23
2026-01-03 17:00:00+00:00,0.0,584.7225,227.17,0.0,0.0,2483.36,0.0,0.25,-584.7225,227.17,-2483.36,-0.25,-2841.1625000000004,None,IT_CSUD,2026-04-23
2026-01-03 18:00:00+00:00,0.0,275.9225,257.935,0.0,0.0,2862.6025,0.0,0.5,-275.9225,257.935,-2862.6025,-0.5,-2881.09,None,IT_CSUD,2026-04-23
2026-01-03 19:00:00+00:00,189.15249999999997,69.9425,388.02750000000003,0.0,0.0,3174.055,0.0,0.5,119.20999999999998,388.02750000000003,-3174.055,-0.5,-2667.3174999999997,None,IT_CSUD,2026-04-23
2026-01-03 20:00:00+00:00,1288.6275,0.0,355.825,0.0,0.0,3858.1125,0.0,0.5,1288.6275,355.825,-3858.1125,-0.5,-2214.16,None,IT_CSUD,2026-04-23
2026-01-03 21:00:00+00:00,1329.1725000000001,0.0,340.985,0.0,0.0,3829.2275,0.0,104.75,1329.1725000000001,340.985,-3829.2275,-104.75,-2263.8199999999997,None,IT_CSUD,2026-04-23
2026-01-03 22:00:00+00:00,1884.7,0.0,181.6875,0.0,0.0,3794.1949999999997,0.0,155.0,1884.7,181.6875,-3794.1949999999997,-155.0,-1882.8075,None,IT_CSUD,2026-04-23
2026-01-03 23:00:00+00:00,1908.6,0.0,121.775,0.0,0.0,3311.2425000000003,0.0,158.0,1908.6,121.775,-3311.2425000000003,-158.0,-1438.8675000000003,None,IT_CSUD,2026-04-23
2026-01-04 00:00:00+00:00,2139.0075,0.0,49.9975,0.0,0.0,3185.785,0.0,173.75,2139.0075,49.9975,-3185.785,-173.75,-1170.5299999999997,None,IT_CSUD,2026-04-23
2026-01-04 01:00:00+00:00,1777.5225,0.0,407.5275,0.0,0.0,3234.015,0.0,235.25,1777.5225,407.5275,-3234.015,-235.25,-1284.2149999999997,None,IT_CSUD,2026-04-23
2026-01-04 02:00:00+00:00,1929.0925,0.0,521.7875,0.0,0.0,3253.4275,0.0,256.25,1929.0925,521.7875,-3253.4275,-256.25,-1058.7974999999997,None,IT_CSUD,2026-04-23
2026-01-04 03:00:00+00:00,1791.5625,0.0,567.9025,0.0,0.0,3136.3825,0.0,265.75,1791.5625,567.9025,-3136.3825,-265.75,-1042.6675,None,IT_CSUD,2026-04-23
2026-01-04 04:00:00+00:00,1867.9175,0.0,290.4075,0.0,0.0,2942.2124999999996,0.0,265.5,1867.9175,290.4075,-2942.2124999999996,-265.5,-1049.3874999999998,None,IT_CSUD,2026-04-23
2026-01-04 05:00:00+00:00,1709.0175,0.0,162.3275,0.0,0.0,2807.1075,0.0,247.75,1709.0175,162.3275,-2807.1075,-247.75,-1183.5125000000003,None,IT_CSUD,2026-04-23
2026-01-04 06:00:00+00:00,1365.08,0.0,184.1325,0.0,0.0,2581.31,0.0,277.75,1365.08,184.1325,-2581.31,-277.75,-1309.8475,None,IT_CSUD,2026-04-23
2026-01-04 07:00:00+00:00,837.0475,0.0,215.04,0.0,0.0,2541.0825,0.0,221.75,837.0475,215.04,-2541.0825,-221.75,-1710.745,None,IT_CSUD,2026-04-23
2026-01-04 08:00:00+00:00,1370.3825000000002,0.0,244.4925,0.0,0.0,3322.1225,0.0,141.75,1370.3825000000002,244.4925,-3322.1225,-141.75,-1848.9974999999997,None,IT_CSUD,2026-04-23
2026-01-04 09:00:00+00:00,1459.105,0.0,299.6625,0.0,0.0,3493.07,0.0,101.75,1459.105,299.6625,-3493.07,-101.75,-1836.0525000000002,None,IT_CSUD,2026-04-23
2026-01-04 10:00:00+00:00,1464.5974999999999,0.0,270.535,0.0,0.0,3663.7174999999997,0.0,94.75,1464.5974999999999,270.535,-3663.7174999999997,-94.75,-2023.3349999999998,None,IT_CSUD,2026-04-23
2026-01-04 11:00:00+00:00,1107.45,0.0,207.3675,0.0,0.0,3489.025,0.0,87.5,1107.45,207.3675,-3489.025,-87.5,-2261.7075,None,IT_CSUD,2026-04-23
2026-01-04 12:00:00+00:00,1023.2875,0.0,276.01750000000004,0.0,0.0,3620.57,0.0,103.25,1023.2875,276.01750000000004,-3620.57,-103.25,-2424.5150000000003,None,IT_CSUD,2026-04-23
2026-01-04 13:00:00+00:00,1018.4425,0.0,238.33499999999998,0.0,0.0,3458.965,0.0,89.5,1018.4425,238.33499999999998,-3458.965,-89.5,-2291.6875,None,IT_CSUD,2026-04-23
2026-01-04 14:00:00+00:00,523.8,0.0,266.7525,0.0,0.0,3149.635,0.0,52.0,523.8,266.7525,-3149.635,-52.0,-2411.0825000000004,None,IT_CSUD,2026-04-23
2026-01-04 15:00:00+00:00,804.1875,0.0,359.8,0.0,0.0,3434.56,0.0,62.25,804.1875,359.8,-3434.56,-62.25,-2332.8225,None,IT_CSUD,2026-04-23
2026-01-04 16:00:00+00:00,491.425,0.0,168.235,0.0,0.0,2994.0525,0.0,69.5,491.425,168.235,-2994.0525,-69.5,-2403.8925,None,IT_CSUD,2026-04-23
2026-01-04 17:00:00+00:00,677.505,0.0,96.6175,0.0,0.0,3054.9075000000003,0.0,53.75,677.505,96.6175,-3054.9075000000003,-53.75,-2334.5350000000003,None,IT_CSUD,2026-04-23
2026-01-04 18:00:00+00:00,463.455,0.0,92.36,0.0,0.0,3013.4849999999997,0.0,51.25,463.455,92.36,-3013.4849999999997,-51.25,-2508.9199999999996,None,IT_CSUD,2026-04-23
2026-01-04 19:00:00+00:00,169.9625,0.0,485.5525,0.0,0.0,2996.105,0.0,68.75,169.9625,485.5525,-2996.105,-68.75,-2409.34,None,IT_CSUD,2026-04-23
2026-01-04 20:00:00+00:00,0.0,145.29250000000002,509.90250000000003,0.0,0.0,2928.065,0.0,83.25,-145.29250000000002,509.90250000000003,-2928.065,-83.25,-2646.705,None,IT_CSUD,2026-04-23
2026-01-04 21:00:00+00:00,15.9925,6.5975,402.15999999999997,0.0,0.0,2666.355,0.0,65.25,9.395,402.15999999999997,-2666.355,-65.25,-2320.05,None,IT_CSUD,2026-04-23
2026-01-04 22:00:00+00:00,18.555,560.3425,336.58500000000004,0.0,0.0,1910.4924999999998,0.0,1.0,-541.7875,336.58500000000004,-1910.4924999999998,-1.0,-2116.6949999999997,None,IT_CSUD,2026-04-23
2026-01-04 23:00:00+00:00,0.0,669.59,165.775,0.0,0.0,1473.83,0.0,92.25,-669.59,165.775,-1473.83,-92.25,-2069.895,None,IT_CSUD,2026-04-23
2026-01-05 00:00:00+00:00,0.0,689.7525,515.0799999999999,0.0,0.0,1752.0175,0.0,95.0,-689.7525,515.0799999999999,-1752.0175,-95.0,-2021.69,None,IT_CSUD,2026-04-23
2026-01-05 01:00:00+00:00,25.56,121.92999999999999,513.285,0.0,0.0,2009.99,0.0,95.5,-96.36999999999999,513.285,-2009.99,-95.5,-1688.575,None,IT_CSUD,2026-04-23
2026-01-05 02:00:00+00:00,120.91499999999999,68.935,686.0175,0.0,0.0,2329.165,0.0,124.25,51.97999999999999,686.0175,-2329.165,-124.25,-1715.4175,None,IT_CSUD,2026-04-23
2026-01-05 03:00:00+00:00,0.0,367.5025,571.6575,0.0,0.0,2247.365,0.0,125.0,-367.5025,571.6575,-2247.365,-125.0,-2168.21,None,IT_CSUD,2026-04-23
2026-01-05 04:00:00+00:00,251.64999999999998,52.4075,192.91500000000002,0.0,0.0,2261.525,0.0,120.25,199.24249999999998,192.91500000000002,-2261.525,-120.25,-1989.6175,None,IT_CSUD,2026-04-23
2026-01-05 05:00:00+00:00,1693.915,0.0,374.1275,0.0,0.0,3656.4674999999997,0.0,1.0,1693.915,374.1275,-3656.4674999999997,-1.0,-1589.4249999999997,None,IT_CSUD,2026-04-23
2026-01-05 06:00:00+00:00,3508.66,0.0,358.525,0.0,0.0,4969.635,104.0,0.0,3508.66,358.525,-4969.635,104.0,-998.4500000000003,None,IT_CSUD,2026-04-23
2026-01-05 07:00:00+00:00,3357.3025000000002,0.0,119.67500000000001,56.525,0.0,4964.035,294.0,0.0,3357.3025000000002,63.15000000000001,-4964.035,294.0,-1249.5824999999995,None,IT_CSUD,2026-04-23
2026-01-05 08:00:00+00:00,3088.66,0.0,0.0,289.835,0.0,4703.8525,294.0,0.0,3088.66,-289.835,-4703.8525,294.0,-1611.0275000000001,None,IT_CSUD,2026-04-23
2026-01-05 09:00:00+00:00,3111.1324999999997,0.0,0.0,261.3775,0.0,5029.1175,294.0,0.0,3111.1324999999997,-261.3775,-5029.1175,294.0,-1885.3625000000006,None,IT_CSUD,2026-04-23
2026-01-05 10:00:00+00:00,3232.8224999999998,0.0,0.0,150.68,0.0,5400.0925,294.0,0.0,3232.8224999999998,-150.68,-5400.0925,294.0,-2023.9499999999998,None,IT_CSUD,2026-04-23
2026-01-05 11:00:00+00:00,2659.0025,0.0,45.737500000000004,70.42750000000001,0.0,5039.22,294.0,0.0,2659.0025,-24.690000000000005,-5039.22,294.0,-2110.9075000000003,None,IT_CSUD,2026-04-23
2026-01-05 12:00:00+00:00,2184.5275,0.0,292.3,0.0,0.0,4712.475,294.0,0.0,2184.5275,292.3,-4712.475,294.0,-1941.6475,None,IT_CSUD,2026-04-23
2026-01-05 13:00:00+00:00,2190.68,0.0,225.99,0.0,0.0,4635.9025,294.0,0.0,2190.68,225.99,-4635.9025,294.0,-1925.2325,None,IT_CSUD,2026-04-23
2026-01-05 14:00:00+00:00,1747.77,0.0,186.2325,0.0,0.0,3857.82,289.25,0.0,1747.77,186.2325,-3857.82,289.25,-1634.5675,None,IT_CSUD,2026-04-23
2026-01-05 15:00:00+00:00,1640.5774999999999,0.0,316.4,0.0,0.0,3343.64,140.25,0.0,1640.5774999999999,316.4,-3343.64,140.25,-1246.4125,None,IT_CSUD,2026-04-23
2026-01-05 16:00:00+00:00,1539.585,0.0,72.1175,75.37,0.0,3112.76,141.25,0.0,1539.585,-3.2524999999999977,-3112.76,141.25,-1435.1775000000002,None,IT_CSUD,2026-04-23
2026-01-05 17:00:00+00:00,2144.1975,0.0,0.0,204.9675,0.0,3285.125,136.25,0.0,2144.1975,-204.9675,-3285.125,136.25,-1209.6449999999998,None,IT_CSUD,2026-04-23
2026-01-05 18:00:00+00:00,1472.415,0.0,17.52,126.7875,0.0,2904.0325000000003,169.5,0.0,1472.415,-109.2675,-2904.0325000000003,169.5,-1371.3850000000002,None,IT_CSUD,2026-04-23
2026-01-05 19:00:00+00:00,935.1625,0.0,341.065,0.0,0.0,2698.13,129.0,0.0,935.1625,341.065,-2698.13,129.0,-1292.9025000000001,None,IT_CSUD,2026-04-23
2026-01-05 20:00:00+00:00,1685.0825,0.0,328.2,0.0,0.0,3154.325,100.0,0.0,1685.0825,328.2,-3154.325,100.0,-1041.0424999999998,None,IT_CSUD,2026-04-23
2026-01-05 21:00:00+00:00,2017.6125000000002,0.0,264.58,0.0,0.0,3569.125,0.0,0.25,2017.6125000000002,264.58,-3569.125,-0.25,-1287.1825,None,IT_CSUD,2026-04-23
2026-01-05 22:00:00+00:00,752.995,0.0,166.4075,0.0,0.0,2534.7825000000003,0.0,0.5,752.995,166.4075,-2534.7825000000003,-0.5,-1615.88,None,IT_CSUD,2026-04-23
2026-01-05 23:00:00+00:00,0.0,558.03,545.1375,0.0,0.0,1693.3875,0.0,123.25,-558.03,545.1375,-1693.3875,-123.25,-1829.53,None,IT_CSUD,2026-04-23
2026-01-06 00:00:00+00:00,77.785,13.9575,70.3725,0.0,0.0,1458.4825,0.0,135.75,63.8275,70.3725,-1458.4825,-135.75,-1460.0325,None,IT_CSUD,2026-04-23
2026-01-06 01:00:00+00:00,0.0,410.03249999999997,567.185,0.0,0.0,1440.995,0.0,136.0,-410.03249999999997,567.185,-1440.995,-136.0,-1419.8425,None,IT_CSUD,2026-04-23
2026-01-06 02:00:00+00:00,0.0,217.78,669.2025,0.0,0.0,1660.9,0.0,136.0,-217.78,669.2025,-1660.9,-136.0,-1345.4775,None,IT_CSUD,2026-04-23
2026-01-06 03:00:00+00:00,0.0,516.54,537.9399999999999,0.0,0.0,1550.9,0.0,136.0,-516.54,537.9399999999999,-1550.9,-136.0,-1665.5,None,IT_CSUD,2026-04-23
2026-01-06 04:00:00+00:00,262.6325,94.28,260.65999999999997,0.0,0.0,1816.1825,0.0,133.5,168.3525,260.65999999999997,-1816.1825,-133.5,-1520.67,None,IT_CSUD,2026-04-23
2026-01-06 05:00:00+00:00,2047.5925,0.0,106.7325,0.0,0.0,2942.7325,0.0,53.5,2047.5925,106.7325,-2942.7325,-53.5,-841.9075000000003,None,IT_CSUD,2026-04-23
2026-01-06 06:00:00+00:00,2812.8424999999997,0.0,207.1,0.0,0.0,3772.1925,0.0,0.5,2812.8424999999997,207.1,-3772.1925,-0.5,-752.7500000000005,None,IT_CSUD,2026-04-23
2026-01-06 07:00:00+00:00,2978.5299999999997,0.0,201.495,0.0,0.0,3871.565,0.0,0.5,2978.5299999999997,201.495,-3871.565,-0.5,-692.0400000000004,None,IT_CSUD,2026-04-23
2026-01-06 08:00:00+00:00,2846.5625,0.0,206.91,0.0,0.0,4444.7425,48.0,0.0,2846.5625,206.91,-4444.7425,48.0,-1343.2700000000004,None,IT_CSUD,2026-04-23
2026-01-06 09:00:00+00:00,2493.475,0.0,0.0,178.93,0.0,4672.8825,0.0,0.25,2493.475,-178.93,-4672.8825,-0.25,-2358.5874999999996,None,IT_CSUD,2026-04-23
2026-01-06 10:00:00+00:00,2561.9775,0.0,0.0,138.0625,0.0,4882.0875,0.0,0.5,2561.9775,-138.0625,-4882.0875,-0.5,-2458.6724999999997,None,IT_CSUD,2026-04-23
2026-01-06 11:00:00+00:00,2514.8575,0.0,0.0,171.69,0.0,4945.79,0.0,0.25,2514.8575,-171.69,-4945.79,-0.25,-2602.8725,None,IT_CSUD,2026-04-23
2026-01-06 12:00:00+00:00,2963.7975,0.0,0.0,160.7975,0.0,5147.47,0.0,0.5,2963.7975,-160.7975,-5147.47,-0.5,-2344.9700000000003,None,IT_CSUD,2026-04-23
2026-01-06 13:00:00+00:00,3392.65,0.0,0.0,146.0775,0.0,4903.79,0.0,0.25,3392.65,-146.0775,-4903.79,-0.25,-1657.4674999999997,None,IT_CSUD,2026-04-23
2026-01-06 14:00:00+00:00,3288.6025,0.0,0.0,140.105,0.0,4078.785,0.0,0.5,3288.6025,-140.105,-4078.785,-0.5,-930.7874999999999,None,IT_CSUD,2026-04-23
