,NO_2_DE_LU,DE_LU_NO_2,NO_2_DK_1,DK_1_NO_2,NO_2_NL,NL_NO_2,NO_2_NO_1,NO_1_NO_2,NO_2_NO_5,NO_5_NO_2,NO_2_GB,GB_NO_2,NO_2_DE_LU_net_export,NO_2_DK_1_net_export,NO_2_NL_net_export,NO_2_NO_1_net_export,NO_2_NO_5_net_export,NO_2_GB_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-01 10:00:00+00:00,0.0,823.49575,0.0,1605.208848,0.0,304.22249999999997,651.36883675,0.0,0.0,47.0222835,1.41686275,3.81568025,-823.49575,-1605.208848,-304.22249999999997,651.36883675,-47.0222835,-2.3988175000000003,-2130.97936225,None,NO_2,2026-04-23
2026-01-01 11:00:00+00:00,0.0,1029.1622499999999,0.0,1605.02378925,0.0,0.0,1223.1990270000001,0.0,153.08216825,0.0,0.0,98.731391,-1029.1622499999999,-1605.02378925,0.0,1223.1990270000001,153.08216825,-98.731391,-1356.6362349999997,None,NO_2,2026-04-23
2026-01-01 12:00:00+00:00,0.0,998.527,0.0,1605.0542325,0.0,0.0,1101.2720555,0.0,106.65136275,0.0,79.82903999999999,0.0,-998.527,-1605.0542325,0.0,1101.2720555,106.65136275,79.82903999999999,-1315.8287742499995,None,NO_2,2026-04-23
2026-01-01 13:00:00+00:00,0.0,1294.9592499999999,0.0,1047.01614075,320.4875,0.0,754.30868925,0.0,21.057872,5.48892425,74.68738450000001,0.0,-1294.9592499999999,-1047.01614075,320.4875,754.30868925,15.56894775,74.68738450000001,-1176.9228692499998,None,NO_2,2026-04-23
2026-01-01 14:00:00+00:00,0.0,1387.09375,0.0,822.359983,381.49,0.0,859.82892125,0.0,27.371661,0.0,505.10408025000004,0.0,-1387.09375,-822.359983,381.49,859.82892125,27.371661,505.10408025000004,-435.6590705000002,None,NO_2,2026-04-23
2026-01-01 15:00:00+00:00,0.0,1398.82325,0.0,790.93353125,622.91,0.0,940.12800925,0.0,44.506337,0.0,969.774496,0.0,-1398.82325,-790.93353125,622.91,940.12800925,44.506337,969.774496,387.56206099999974,None,NO_2,2026-04-23
2026-01-01 16:00:00+00:00,0.0,1398.554,0.0,790.7836,622.91,0.0,953.8272167499999,0.0,0.0,46.224914,1424.13166375,0.0,-1398.554,-790.7836,622.91,953.8272167499999,-46.224914,1424.13166375,765.3063664999999,None,NO_2,2026-04-23
2026-01-01 17:00:00+00:00,0.0,1398.892,0.0,790.7470995,622.2425,0.0,1150.86541575,0.0,0.5717765,13.411308499999999,1445.539117,0.0,-1398.892,-790.7470995,622.2425,1150.86541575,-12.839531999999998,1445.539117,1016.1684012499998,None,NO_2,2026-04-23
2026-01-01 18:00:00+00:00,0.0,1398.50275,0.0,790.9299747499999,598.5174999999999,0.0,1159.22914825,0.0,20.076477750000002,4.81907325,1446.120353,0.0,-1398.50275,-790.9299747499999,598.5174999999999,1159.22914825,15.257404500000003,1446.120353,1029.6916809999998,None,NO_2,2026-04-23
2026-01-01 19:00:00+00:00,0.0,1398.7945,0.0,790.19317025,371.0,0.0,1348.792716,0.0,79.476499,0.0,1446.443104,0.0,-1398.7945,-790.19317025,371.0,1348.792716,79.476499,1446.443104,1056.7246487499997,None,NO_2,2026-04-23
2026-01-01 20:00:00+00:00,0.0,1398.57725,0.0,764.1877657499999,21.7575,45.3125,1295.006155,0.0,86.57207100000001,0.0,1434.90172075,0.0,-1398.57725,-764.1877657499999,-23.555,1295.006155,86.57207100000001,1434.90172075,630.1599310000001,None,NO_2,2026-04-23
2026-01-01 21:00:00+00:00,0.0,1395.7765,0.0,760.58969225,127.99249999999999,0.0,1221.79998225,0.0,94.40366925000001,0.0,1139.880955,0.0,-1395.7765,-760.58969225,127.99249999999999,1221.79998225,94.40366925000001,1139.880955,427.7109142500002,None,NO_2,2026-04-23
2026-01-01 22:00:00+00:00,0.0,1179.12525,0.0,760.5581745,37.1175,54.155,1037.5186365,0.0,84.877308,0.0,679.850317,0.0,-1179.12525,-760.5581745,-17.0375,1037.5186365,84.877308,679.850317,-154.47466299999996,None,NO_2,2026-04-23
2026-01-01 23:00:00+00:00,0.0,642.2909999999999,0.0,757.7261665,0.0,599.7925,835.883782,0.0,21.63722575,0.28274875,221.20478150000002,0.0,-642.2909999999999,-757.7261665,-599.7925,835.883782,21.354477,221.20478150000002,-921.3666259999998,None,NO_2,2026-04-23
2026-01-02 00:00:00+00:00,0.0,669.415,0.0,765.0728825,0.0,639.3050000000001,808.6386532500001,0.0,83.03272825,0.0,0.0,228.56445525,-669.415,-765.0728825,-639.3050000000001,808.6386532500001,83.03272825,-228.56445525,-1410.68595625,None,NO_2,2026-04-23
2026-01-02 01:00:00+00:00,0.0,660.4405,0.0,1335.8745087500001,0.0,634.6925,1160.5784254999999,0.0,177.43257225000002,0.0,0.0,671.4973132499999,-660.4405,-1335.8745087500001,-634.6925,1160.5784254999999,177.43257225000002,-671.4973132499999,-1964.4938242500004,None,NO_2,2026-04-23
2026-01-02 02:00:00+00:00,0.0,715.75425,0.0,1424.75459675,0.0,245.83499999999998,1181.237991,0.0,140.5777785,0.0,0.0,982.33612225,-715.75425,-1424.75459675,-245.83499999999998,1181.237991,140.5777785,-982.33612225,-2046.8641995,None,NO_2,2026-04-23
2026-01-02 03:00:00+00:00,0.0,742.93075,0.0,1539.5740135,0.0,266.72,1229.3134275,0.0,154.73861025,0.0,0.0,990.7755647500001,-742.93075,-1539.5740135,-266.72,1229.3134275,154.73861025,-990.7755647500001,-2155.9482905000004,None,NO_2,2026-04-23
2026-01-02 04:00:00+00:00,0.0,689.12275,0.0,1541.72669575,0.0,579.2275,1167.99657225,0.0,138.47383075,0.0,0.0,832.2987049999999,-689.12275,-1541.72669575,-579.2275,1167.99657225,138.47383075,-832.2987049999999,-2335.90524775,None,NO_2,2026-04-23
2026-01-02 05:00:00+00:00,0.0,874.0677499999999,0.0,1549.8347525,0.0,420.7575,1312.3941585,0.0,113.93225749999999,0.0,0.0,397.164471,-874.0677499999999,-1549.8347525,-420.7575,1312.3941585,113.93225749999999,-397.164471,-1815.4980575000004,None,NO_2,2026-04-23
2026-01-02 06:00:00+00:00,0.0,1149.08,0.0,1511.6176209999999,70.0925,90.0875,1839.87696925,0.0,135.00095525,0.0,58.6201225,6.09188625,-1149.08,-1511.6176209999999,-19.995000000000005,1839.87696925,135.00095525,52.52823625,-653.2864602499997,None,NO_2,2026-04-23
2026-01-02 07:00:00+00:00,0.0,619.11825,0.0,1367.91159225,481.65500000000003,0.0,2068.366473,0.0,155.2887365,0.0,505.71550475000004,0.0,-619.11825,-1367.91159225,481.65500000000003,2068.366473,155.2887365,505.71550475000004,1223.995872,None,NO_2,2026-04-23
2026-01-02 08:00:00+00:00,0.0,329.53575,0.0,1385.9262375,464.9175,0.0,2069.78462925,0.0,160.67460749999998,0.0,970.0707875,0.0,-329.53575,-1385.9262375,464.9175,2069.78462925,160.67460749999998,970.0707875,1949.98553675,None,NO_2,2026-04-23
2026-01-02 09:00:00+00:00,0.0,1006.91175,0.61,1113.4647487500001,205.6475,0.0,1993.1183255,0.0,168.486143,0.0,1424.3369295,0.0,-1006.91175,-1112.8547487500002,205.6475,1993.1183255,168.486143,1424.3369295,1671.82239925,None,NO_2,2026-04-23
2026-01-02 10:00:00+00:00,0.0,984.05425,0.11,1394.559595,0.0,189.5625,2130.064716,0.0,207.143516,0.0,1445.82244875,0.0,-984.05425,-1394.449595,-189.5625,2130.064716,207.143516,1445.82244875,1214.9643357499997,None,NO_2,2026-04-23
2026-01-02 11:00:00+00:00,0.0,456.074,0.1725,1320.8853732500002,0.0,146.49,1902.03509325,0.0,129.34489274999999,0.0,1446.36815975,0.0,-456.074,-1320.7128732500003,-146.49,1902.03509325,129.34489274999999,1446.36815975,1554.4712724999995,None,NO_2,2026-04-23
2026-01-02 12:00:00+00:00,0.0,371.32225,0.4225,1224.8327995,0.0,19.48,1727.41479875,0.0,72.06938425000001,0.0,1446.94779825,0.0,-371.32225,-1224.4102995,-19.48,1727.41479875,72.06938425000001,1446.94779825,1631.21943175,None,NO_2,2026-04-23
2026-01-02 13:00:00+00:00,241.64000000000001,89.80375000000001,0.6725,917.53649875,0.0,0.0,1479.56872075,0.0,22.651311749999998,67.68677600000001,1447.03499675,0.0,151.83625,-916.86399875,0.0,1479.56872075,-45.03546425000001,1447.03499675,2116.5405044999998,None,NO_2,2026-04-23
2026-01-02 14:00:00+00:00,1191.8000000000002,0.0,7.275,323.51670075,180.7125,0.0,557.74875375,0.0,0.0,371.448613,1446.9421335,0.0,1191.8000000000002,-316.24170075,180.7125,557.74875375,-371.448613,1446.9421335,2689.5130735000002,None,NO_2,2026-04-23
2026-01-02 15:00:00+00:00,1315.28,0.0,214.62,0.0,591.9875,0.0,278.40197475,0.0,0.0,515.92165825,1447.1069822499999,0.0,1315.28,214.62,591.9875,278.40197475,-515.92165825,1447.1069822499999,3331.47479875,None,NO_2,2026-04-23
2026-01-02 16:00:00+00:00,1348.2,0.0,538.015,0.0,613.5375,0.0,229.765156,0.0,0.0,513.4537760000001,1447.26985175,0.0,1348.2,538.015,613.5375,229.765156,-513.4537760000001,1447.26985175,3663.33373175,None,NO_2,2026-04-23
2026-01-02 17:00:00+00:00,1402.6,0.0,1095.1475,0.0,575.6875,0.0,0.0,277.37275875,0.0,594.8320105,1447.192754,0.0,1402.6,1095.1475,575.6875,-277.37275875,-594.8320105,1447.192754,3648.422984749999,None,NO_2,2026-04-23
2026-01-02 18:00:00+00:00,1403.92,0.0,1193.2675,0.0,414.93,0.0,0.0,285.23672875,0.0,540.98732875,1447.1798945,0.0,1403.92,1193.2675,414.93,-285.23672875,-540.98732875,1447.1798945,3633.073337,None,NO_2,2026-04-23
2026-01-02 19:00:00+00:00,1403.8799999999999,0.0,902.1225,0.0,477.6775,0.0,0.0,178.34639525,0.0,502.52622725000003,1447.09332425,0.0,1403.8799999999999,902.1225,477.6775,-178.34639525,-502.52622725000003,1447.09332425,3549.9007017499994,None,NO_2,2026-04-23
2026-01-02 20:00:00+00:00,1403.96,0.0,849.36,0.0,521.655,0.0,0.0,375.348279,0.0,589.3948295,1447.180679,0.0,1403.96,849.36,521.655,-375.348279,-589.3948295,1447.180679,3257.4125705000006,None,NO_2,2026-04-23
2026-01-02 21:00:00+00:00,1403.96,0.0,745.8175,0.0,556.465,0.0,0.0,352.0349805,0.0,549.278033,1447.2533827500001,0.0,1403.96,745.8175,556.465,-352.0349805,-549.278033,1447.2533827500001,3252.1828692500003,None,NO_2,2026-04-23
2026-01-02 22:00:00+00:00,1404.0,0.0,614.265,0.0,401.8575,0.0,0.0,644.13714025,0.0,622.57388575,1447.40177525,0.0,1404.0,614.265,401.8575,-644.13714025,-622.57388575,1447.40177525,2600.81324925,None,NO_2,2026-04-23
2026-01-02 23:00:00+00:00,1403.92,0.0,283.9925,0.0,592.1675,0.0,0.0,928.7222445,0.0,760.660184,1447.30384125,0.0,1403.92,283.9925,592.1675,-928.7222445,-760.660184,1447.30384125,2038.0014127499999,None,NO_2,2026-04-23
2026-01-03 00:00:00+00:00,1364.08,0.0,1.3875,172.6568315,622.1825,0.0,0.0,731.19455825,0.0,713.1468777499999,1439.62367025,0.0,1364.08,-171.26933150000002,622.1825,-731.19455825,-713.1468777499999,1439.62367025,1810.2754027499998,None,NO_2,2026-04-23
2026-01-03 01:00:00+00:00,1247.7199999999998,0.0,0.0,179.30338125,601.84,0.0,0.0,685.5357387500001,0.0,654.301743,1250.5348005,0.0,1247.7199999999998,-179.30338125,601.84,-685.5357387500001,-654.301743,1250.5348005,1580.9539374999997,None,NO_2,2026-04-23
2026-01-03 02:00:00+00:00,1206.1599999999999,0.0,0.0,337.8177695,592.3475,0.0,0.0,507.64000350000003,0.0,615.32265375,974.06086525,0.0,1206.1599999999999,-337.8177695,592.3475,-507.64000350000003,-615.32265375,974.06086525,1311.7879384999997,None,NO_2,2026-04-23
2026-01-03 03:00:00+00:00,1111.44,0.0,0.0,327.3370725,223.12,0.0,0.0,228.035584,0.0,492.905112,786.20699875,0.0,1111.44,-327.3370725,223.12,-228.035584,-492.905112,786.20699875,1072.4892302500002,None,NO_2,2026-04-23
2026-01-03 04:00:00+00:00,1281.52,0.0,205.8625,7.46019875,338.3975,0.0,0.0,501.164356,0.0,538.296069,451.54386725,0.0,1281.52,198.40230125000002,338.3975,-501.164356,-538.296069,451.54386725,1230.4032435,None,NO_2,2026-04-23
2026-01-03 05:00:00+00:00,1347.8400000000001,0.0,615.4325,0.0,480.60249999999996,0.0,0.0,585.07346325,0.0,570.17331125,30.74246925,0.3294245,1347.8400000000001,615.4325,480.60249999999996,-585.07346325,-570.17331125,30.413044749999997,1319.04127025,None,NO_2,2026-04-23
2026-01-03 06:00:00+00:00,1240.2,0.0,1060.955,0.0,549.0825,0.0,0.0,592.732289,0.0,612.913223,275.1764945,0.0,1240.2,1060.955,549.0825,-592.732289,-612.913223,275.1764945,1919.7684824999997,None,NO_2,2026-04-23
2026-01-03 07:00:00+00:00,1392.0,0.0,1446.3,0.0,503.8775,0.0,0.0,455.0986295,0.0,616.977582,714.30440875,0.0,1392.0,1446.3,503.8775,-455.0986295,-616.977582,714.30440875,2984.4056972500002,None,NO_2,2026-04-23
2026-01-03 08:00:00+00:00,1023.1199999999999,0.0,1416.1625,0.0,379.77,0.0,0.0,316.7527475,0.0,545.882444,920.53977825,0.0,1023.1199999999999,1416.1625,379.77,-316.7527475,-545.882444,920.53977825,2876.9570867499997,None,NO_2,2026-04-23
2026-01-03 09:00:00+00:00,213.92,7.783,1587.545,0.0,603.3575,0.0,0.0,194.86361675,0.0,561.56700375,1242.962732,0.0,206.137,1587.545,603.3575,-194.86361675,-561.56700375,1242.962732,2883.5716115,None,NO_2,2026-04-23
2026-01-03 10:00:00+00:00,270.12,0.0,1447.1775,0.0,571.7625,0.0,37.9271695,12.487491499999999,0.0,558.61871025,1005.84246575,0.0,270.12,1447.1775,571.7625,25.439678,-558.61871025,1005.84246575,2761.7234335000003,None,NO_2,2026-04-23
2026-01-03 11:00:00+00:00,139.56,0.0,1410.5974999999999,0.0,605.895,0.0,160.81753925,0.0,0.0,527.2831445,885.35975375,0.0,139.56,1410.5974999999999,605.895,160.81753925,-527.2831445,885.35975375,2674.9466485,None,NO_2,2026-04-23
2026-01-03 12:00:00+00:00,99.64,0.0,1319.5275,0.0,622.305,0.0,336.03495699999996,0.0,0.0,497.08464475,748.95474575,0.0,99.64,1319.5275,622.305,336.03495699999996,-497.08464475,748.95474575,2629.3775579999997,None,NO_2,2026-04-23
2026-01-03 13:00:00+00:00,745.64,0.0,1526.3525,0.0,550.47,0.0,138.30306775,0.0,0.0,545.5247855,629.8362835,0.0,745.64,1526.3525,550.47,138.30306775,-545.5247855,629.8362835,3045.0770657499997,None,NO_2,2026-04-23
2026-01-03 14:00:00+00:00,716.28,0.0,1367.075,0.0,481.5525,0.0,239.3494195,0.0,0.0,489.26899075,769.257018,0.0,716.28,1367.075,481.5525,239.3494195,-489.26899075,769.257018,3084.24494675,None,NO_2,2026-04-23
2026-01-03 15:00:00+00:00,15.52,23.15975,1547.9575,0.0,613.2275,0.0,360.5008155,0.0,0.0,456.29301275,749.8396,0.0,-7.639749999999999,1547.9575,613.2275,360.5008155,-456.29301275,749.8396,2807.5926527500005,None,NO_2,2026-04-23
2026-01-03 16:00:00+00:00,0.0,175.60399999999998,1542.68,0.0,601.0575,0.0,280.31345325,0.0,0.0,482.387108,1141.0634062499998,0.0,-175.60399999999998,1542.68,601.0575,280.31345325,-482.387108,1141.0634062499998,2907.1232514999997,None,NO_2,2026-04-23
2026-01-03 17:00:00+00:00,120.84,0.44675,1331.055,0.0,276.98,0.0,260.50634925,0.0,0.0,512.4249675,1289.836596,0.0,120.39325000000001,1331.055,276.98,260.50634925,-512.4249675,1289.836596,2766.3462277500003,None,NO_2,2026-04-23
2026-01-03 18:00:00+00:00,251.48000000000002,0.0,1252.94,0.0,307.8975,0.0,67.08915275,0.0,0.0,559.7633395,1439.18095425,0.0,251.48000000000002,1252.94,307.8975,67.08915275,-559.7633395,1439.18095425,2758.8242675,None,NO_2,2026-04-23
2026-01-03 19:00:00+00:00,605.6800000000001,0.0,1181.205,0.0,394.78999999999996,0.0,0.0,117.78587,0.0,572.5262325,1446.36329125,0.0,605.6800000000001,1181.205,394.78999999999996,-117.78587,-572.5262325,1446.36329125,2937.72618875,None,NO_2,2026-04-23
2026-01-03 20:00:00+00:00,650.84,0.0,1225.965,0.0,482.71500000000003,0.0,0.0,156.62231925,0.0,626.28859225,1446.51490025,0.0,650.84,1225.965,482.71500000000003,-156.62231925,-626.28859225,1446.51490025,3023.1239887499996,None,NO_2,2026-04-23
2026-01-03 21:00:00+00:00,927.56,0.0,1174.4375,0.0,377.2325,0.0,0.0,163.73333875,0.0,616.1856215,1446.7296365,0.0,927.56,1174.4375,377.2325,-163.73333875,-616.1856215,1446.7296365,3146.04067625,None,NO_2,2026-04-23
2026-01-03 22:00:00+00:00,594.0,0.0,1395.1750000000002,0.0,211.08749999999998,0.0,0.0,182.68708575,0.0,600.4740025,1431.59174625,0.0,594.0,1395.1750000000002,211.08749999999998,-182.68708575,-600.4740025,1431.59174625,2848.693158,None,NO_2,2026-04-23
2026-01-03 23:00:00+00:00,221.76,0.0,1530.635,0.0,537.2125,0.0,0.0,143.03025075,0.0,565.35818375,1085.2146950000001,0.0,221.76,1530.635,537.2125,-143.03025075,-565.35818375,1085.2146950000001,2666.4337605,None,NO_2,2026-04-23
2026-01-04 00:00:00+00:00,300.56,0.0,1623.7325,0.0,490.565,0.0,0.0,305.6041715,0.0,544.1464015,994.72476525,0.0,300.56,1623.7325,490.565,-305.6041715,-544.1464015,994.72476525,2559.83169225,None,NO_2,2026-04-23
2026-01-04 01:00:00+00:00,530.04,0.0,1629.375,0.0,310.7425,0.0,0.0,269.77564775,0.0,542.70227675,1001.785959,0.0,530.04,1629.375,310.7425,-269.77564775,-542.70227675,1001.785959,2659.4655344999996,None,NO_2,2026-04-23
2026-01-04 02:00:00+00:00,466.64000000000004,6.14525,1592.4099999999999,0.0,161.055,0.0,0.0,197.78393625,0.0,494.93393325,990.7393227499999,0.0,460.49475000000007,1592.4099999999999,161.055,-197.78393625,-494.93393325,990.7393227499999,2511.9812032499995,None,NO_2,2026-04-23
2026-01-04 03:00:00+00:00,29.96,34.083,1557.995,0.0,219.675,0.0,2.11313825,57.38046675,0.0,437.72229200000004,1003.8781665,0.0,-4.1229999999999976,1557.995,219.675,-55.2673285,-437.72229200000004,1003.8781665,2284.4355459999997,None,NO_2,2026-04-23
2026-01-04 04:00:00+00:00,372.24,0.0,1598.5075,0.0,237.505,0.0,0.0,108.69890275,0.0,446.67846399999996,852.4039492500001,0.0,372.24,1598.5075,237.505,-108.69890275,-446.67846399999996,852.4039492500001,2505.2790825,None,NO_2,2026-04-23
2026-01-04 05:00:00+00:00,550.48,0.0,1544.4225000000001,0.0,0.0,0.0,20.622835249999998,79.434384,0.0,406.13515825,784.26579625,0.0,550.48,1544.4225000000001,0.0,-58.81154875,-406.13515825,784.26579625,2414.22158925,None,NO_2,2026-04-23
2026-01-04 06:00:00+00:00,412.76,0.0,1555.31,0.0,9.6725,0.0,205.6123605,0.0,0.0,402.0775165,839.4522865,0.0,412.76,1555.31,9.6725,205.6123605,-402.0775165,839.4522865,2620.7296304999995,None,NO_2,2026-04-23
2026-01-04 07:00:00+00:00,543.3199999999999,0.0,1121.1875,0.0,205.4,0.0,751.829053,0.0,0.0,346.32205550000003,437.25830924999997,0.0,543.3199999999999,1121.1875,205.4,751.829053,-346.32205550000003,437.25830924999997,2712.67280675,None,NO_2,2026-04-23
2026-01-04 08:00:00+00:00,711.6800000000001,0.0,364.06,0.0,124.935,0.0,1143.4420049999999,0.0,0.0,349.03891325,831.2261655,0.0,711.6800000000001,364.06,124.935,1143.4420049999999,-349.03891325,831.2261655,2826.30425725,None,NO_2,2026-04-23
2026-01-04 09:00:00+00:00,601.16,0.0,22.0575,0.0,136.2525,0.0,907.00367175,0.0,0.0,383.9753025,1268.68464725,0.0,601.16,22.0575,136.2525,907.00367175,-383.9753025,1268.68464725,2551.1830165,None,NO_2,2026-04-23
2026-01-04 10:00:00+00:00,322.44,29.44975,20.377499999999998,3.92312425,285.5125,0.0,1266.7784282500002,0.0,0.0,294.428846,982.86962175,0.0,292.99025,16.454375749999997,285.5125,1266.7784282500002,-294.428846,982.86962175,2550.17632975,None,NO_2,2026-04-23
2026-01-04 11:00:00+00:00,0.0,480.02575,313.55,0.0,616.5475,0.0,1404.9672202499999,0.0,0.0,259.15439325,812.40069025,0.0,-480.02575,313.55,616.5475,1404.9672202499999,-259.15439325,812.40069025,2408.28526725,None,NO_2,2026-04-23
2026-01-04 12:00:00+00:00,0.48,281.41525,319.485,0.0,513.6949999999999,0.0,1376.76549475,0.0,0.0,208.51785875000002,829.4273929999999,0.0,-280.93525,319.485,513.6949999999999,1376.76549475,-208.51785875000002,829.4273929999999,2549.919779,None,NO_2,2026-04-23
2026-01-04 13:00:00+00:00,309.56,0.0,77.285,1.1488885,252.5325,0.0,1607.191999,0.0,0.0,187.78841649999998,449.802058,0.0,309.56,76.1361115,252.5325,1607.191999,-187.78841649999998,449.802058,2507.434252,None,NO_2,2026-04-23
2026-01-04 14:00:00+00:00,344.91999999999996,0.0,13.447500000000002,0.0,302.0925,0.0,1945.04748725,0.0,0.0,64.32084975000001,28.677073250000003,0.0,344.91999999999996,13.447500000000002,302.0925,1945.04748725,-64.32084975000001,28.677073250000003,2569.86371075,None,NO_2,2026-04-23
2026-01-04 15:00:00+00:00,466.64,0.0,58.022499999999994,12.2024955,93.605,0.0,2142.5160925,0.0,0.0,49.273667,3.7784277499999996,0.0,466.64,45.820004499999996,93.605,2142.5160925,-49.273667,3.7784277499999996,2703.0858577500003,None,NO_2,2026-04-23
2026-01-04 16:00:00+00:00,254.04,0.0,125.6,0.0,109.05,0.0,2464.670486,0.0,0.0,41.596144,58.1153225,0.0,254.04,125.6,109.05,2464.670486,-41.596144,58.1153225,2969.8796644999998,None,NO_2,2026-04-23
2026-01-04 17:00:00+00:00,40.28,51.3165,21.045,37.735819,147.26,0.0,2668.186961,0.0,0.0,18.1693285,315.41162325,0.0,-11.036499999999997,-16.690818999999998,147.26,2668.186961,-18.1693285,315.41162325,3084.96193675,None,NO_2,2026-04-23
2026-01-04 18:00:00+00:00,581.84,0.0,6.9775,7.121502250000001,129.755,0.0,2176.4401067500003,0.0,0.0,144.222772,410.299938,0.0,581.84,-0.14400225000000066,129.755,2176.4401067500003,-144.222772,410.299938,3153.9682705000005,None,NO_2,2026-04-23
2026-01-04 19:00:00+00:00,571.2,0.0,178.85,0.0,74.88749999999999,0.0,2289.7478364999997,0.0,0.0,148.282147,434.17813175,0.0,571.2,178.85,74.88749999999999,2289.7478364999997,-148.282147,434.17813175,3400.5813212499997,None,NO_2,2026-04-23
2026-01-04 20:00:00+00:00,640.16,0.0,689.0775,0.0,162.0775,0.0,2335.72757225,0.0,0.0,191.00539,21.212422999999998,0.0,640.16,689.0775,162.0775,2335.72757225,-191.00539,21.212422999999998,3657.24960525,None,NO_2,2026-04-23
2026-01-04 21:00:00+00:00,661.2,0.0,871.56,0.0,174.7125,0.0,1969.97977075,0.0,0.0,274.89675850000003,2.23877275,0.0,661.2,871.56,174.7125,1969.97977075,-274.89675850000003,2.23877275,3404.794285,None,NO_2,2026-04-23
2026-01-04 22:00:00+00:00,794.08,0.0,539.1675,0.0,76.715,0.0,2040.8129565,0.0,0.0,208.9958905,3.0867282499999997,0.0,794.08,539.1675,76.715,2040.8129565,-208.9958905,3.0867282499999997,3244.8662942499996,None,NO_2,2026-04-23
2026-01-04 23:00:00+00:00,954.0799999999999,0.0,394.40999999999997,0.0,0.0,27.47,2330.72136925,0.0,0.0,106.9035845,25.79975375,0.0,954.0799999999999,394.40999999999997,-27.47,2330.72136925,-106.9035845,25.79975375,3570.6375384999997,None,NO_2,2026-04-23
2026-01-05 00:00:00+00:00,736.44,0.0,630.3325,0.0,0.0,160.0275,2231.360402,0.0,0.0,94.934815,164.15888,0.0,736.44,630.3325,-160.0275,2231.360402,-94.934815,164.15888,3507.329467,None,NO_2,2026-04-23
2026-01-05 01:00:00+00:00,764.28,0.0,1186.2875,0.0,0.0,100.44,1897.438753,0.0,0.0,159.32754425000002,108.697975,0.0,764.28,1186.2875,-100.44,1897.438753,-159.32754425000002,108.697975,3696.93668375,None,NO_2,2026-04-23
