,RO_BG,BG_RO,RO_HU,HU_RO,RO_RS,RS_RO,RO_BG_net_export,RO_HU_net_export,RO_RS_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-01 00:00:00+00:00,651.04,0.0,0.0,726.812,84.8261,0.0,651.04,-726.812,84.8261,9.054099999999949,None,RO,2026-04-23
2026-01-01 01:00:00+00:00,693.04,0.0,0.0,715.48725,77.7393,0.0,693.04,-715.48725,77.7393,55.292049999999946,None,RO,2026-04-23
2026-01-01 02:00:00+00:00,664.88,0.0,0.0,685.24425,76.7973,0.0,664.88,-685.24425,76.7973,56.43305000000004,None,RO,2026-04-23
2026-01-01 03:00:00+00:00,705.84,0.0,0.0,680.52175,49.8548,0.0,705.84,-680.52175,49.8548,75.17305000000003,None,RO,2026-04-23
2026-01-01 04:00:00+00:00,713.12,0.0,0.0,671.5295,0.7243,0.0,713.12,-671.5295,0.7243,42.31480000000002,None,RO,2026-04-23
2026-01-01 05:00:00+00:00,928.0,0.0,0.0,616.27325,63.542,0.0,928.0,-616.27325,63.542,375.26875000000007,None,RO,2026-04-23
2026-01-01 06:00:00+00:00,803.44,0.0,0.0,454.58299999999997,92.8536,0.0,803.44,-454.58299999999997,92.8536,441.7106000000001,None,RO,2026-04-23
2026-01-01 07:00:00+00:00,317.04,214.0,2.11225,152.96,187.734,0.0,103.04000000000002,-150.84775000000002,187.734,139.92625,None,RO,2026-04-23
2026-01-01 08:00:00+00:00,202.4,380.64,139.445,1.79775,249.9553,0.0,-178.23999999999998,137.64724999999999,249.9553,209.36255,None,RO,2026-04-23
2026-01-01 09:00:00+00:00,401.6,317.76,168.695,0.0,319.174,0.0,83.84000000000003,168.695,319.174,571.7090000000001,None,RO,2026-04-23
2026-01-01 10:00:00+00:00,674.4,176.4,4.117999999999999,23.69725,320.2515,0.0,498.0,-19.579250000000002,320.2515,798.6722500000001,None,RO,2026-04-23
2026-01-01 11:00:00+00:00,760.0,158.32,0.665,47.08825,339.694,0.0,601.6800000000001,-46.42325,339.694,894.95075,None,RO,2026-04-23
2026-01-01 12:00:00+00:00,834.8,49.04,0.0,209.38825,327.1762,0.0,785.76,-209.38825,327.1762,903.54795,None,RO,2026-04-23
2026-01-01 13:00:00+00:00,1140.0,0.48,0.0,376.36,276.5415,0.0,1139.52,-376.36,276.5415,1039.7015,None,RO,2026-04-23
2026-01-01 14:00:00+00:00,1422.72,0.0,0.0,608.11375,37.0587,0.0,1422.72,-608.11375,37.0587,851.6649500000001,None,RO,2026-04-23
2026-01-01 15:00:00+00:00,1334.56,0.0,0.0,578.8835,92.3795,0.0,1334.56,-578.8835,92.3795,848.0559999999999,None,RO,2026-04-23
2026-01-01 16:00:00+00:00,1272.56,0.0,0.0,571.744,7.3948,0.0,1272.56,-571.744,7.3948,708.2108,None,RO,2026-04-23
2026-01-01 17:00:00+00:00,1282.64,0.0,0.0,584.2135,15.5165,0.0,1282.64,-584.2135,15.5165,713.9430000000001,None,RO,2026-04-23
2026-01-01 18:00:00+00:00,1416.32,0.0,0.0,550.413,101.3428,0.0,1416.32,-550.413,101.3428,967.2497999999999,None,RO,2026-04-23
2026-01-01 19:00:00+00:00,1596.32,0.0,0.0,527.9367500000001,161.3433,0.0,1596.32,-527.9367500000001,161.3433,1229.7265499999999,None,RO,2026-04-23
2026-01-01 20:00:00+00:00,1597.6,0.0,0.0,512.50675,218.9615,0.0,1597.6,-512.50675,218.9615,1304.0547499999998,None,RO,2026-04-23
2026-01-01 21:00:00+00:00,1549.6,0.0,0.0,466.37325,270.9235,0.0,1549.6,-466.37325,270.9235,1354.1502499999997,None,RO,2026-04-23
2026-01-01 22:00:00+00:00,1752.48,0.0,0.0,517.665,323.6513,0.0,1752.48,-517.665,323.6513,1558.4663,None,RO,2026-04-23
2026-01-01 23:00:00+00:00,1730.88,0.0,0.0,546.1865,299.1255,0.0,1730.88,-546.1865,299.1255,1483.819,None,RO,2026-04-23
2026-01-02 00:00:00+00:00,1864.48,0.0,0.0,515.028,259.3295,0.0,1864.48,-515.028,259.3295,1608.7815,None,RO,2026-04-23
2026-01-02 01:00:00+00:00,1840.32,0.0,0.0,541.20375,87.7717,0.0,1840.32,-541.20375,87.7717,1386.88795,None,RO,2026-04-23
2026-01-02 02:00:00+00:00,1755.92,0.0,0.0,538.24825,103.5872,0.0,1755.92,-538.24825,103.5872,1321.25895,None,RO,2026-04-23
2026-01-02 03:00:00+00:00,1601.28,0.0,0.0,528.486,104.3956,0.0,1601.28,-528.486,104.3956,1177.1896,None,RO,2026-04-23
2026-01-02 04:00:00+00:00,1481.28,0.0,0.0,522.184,203.2743,0.0,1481.28,-522.184,203.2743,1162.3703,None,RO,2026-04-23
2026-01-02 05:00:00+00:00,1348.56,0.0,0.0,527.1767500000001,166.7082,0.0,1348.56,-527.1767500000001,166.7082,988.0914499999999,None,RO,2026-04-23
2026-01-02 06:00:00+00:00,1076.08,0.0,0.0,468.30125,103.4108,0.0,1076.08,-468.30125,103.4108,711.1895499999999,None,RO,2026-04-23
2026-01-02 07:00:00+00:00,397.92,119.28,0.0,232.9395,105.6688,0.0,278.64,-232.9395,105.6688,151.36929999999998,None,RO,2026-04-23
2026-01-02 08:00:00+00:00,152.0,366.56,40.132999999999996,46.7425,195.0478,0.0,-214.56,-6.609500000000004,195.0478,-26.121700000000004,None,RO,2026-04-23
2026-01-02 09:00:00+00:00,75.2,440.24,134.05675,0.0,208.179,0.0,-365.04,134.05675,208.179,-22.804250000000025,None,RO,2026-04-23
2026-01-02 10:00:00+00:00,44.0,427.52,123.27625,0.0,149.9385,0.0,-383.52,123.27625,149.9385,-110.30524999999997,None,RO,2026-04-23
2026-01-02 11:00:00+00:00,26.4,483.28,30.58475,28.43875,82.365,0.0,-456.88,2.146000000000001,82.365,-372.36899999999997,None,RO,2026-04-23
2026-01-02 12:00:00+00:00,21.6,464.48,0.0,140.42425,3.7099,0.0,-442.88,-140.42425,3.7099,-579.5943500000001,None,RO,2026-04-23
2026-01-02 13:00:00+00:00,201.6,258.08,0.0,349.363,0.0,32.5715,-56.47999999999999,-349.363,-32.5715,-438.4145,None,RO,2026-04-23
2026-01-02 14:00:00+00:00,569.84,80.8,0.0,565.1835,0.0,63.1078,489.04,-565.1835,-63.1078,-139.25129999999996,None,RO,2026-04-23
2026-01-02 15:00:00+00:00,501.6,137.44,0.0,531.438,0.0,42.4831,364.16,-531.438,-42.4831,-209.76109999999997,None,RO,2026-04-23
2026-01-02 16:00:00+00:00,504.8,170.4,0.0,440.38725,0.0,9.0586,334.4,-440.38725,-9.0586,-115.04585000000002,None,RO,2026-04-23
2026-01-02 17:00:00+00:00,525.6,201.44,0.0,417.471,57.3386,0.0,324.16,-417.471,57.3386,-35.97239999999998,None,RO,2026-04-23
2026-01-02 18:00:00+00:00,611.36,93.6,0.0,435.83925,75.0374,0.0,517.76,-435.83925,75.0374,156.95815,None,RO,2026-04-23
2026-01-02 19:00:00+00:00,725.04,2.88,0.0,430.2695,56.3266,0.0,722.16,-430.2695,56.3266,348.21709999999996,None,RO,2026-04-23
2026-01-02 20:00:00+00:00,698.56,15.68,0.0,396.30725,0.0,49.6752,682.88,-396.30725,-49.6752,236.89755,None,RO,2026-04-23
2026-01-02 21:00:00+00:00,633.44,2.56,0.0,296.3,0.0,1.6132,630.8800000000001,-296.3,-1.6132,332.9668000000001,None,RO,2026-04-23
2026-01-02 22:00:00+00:00,677.28,41.12,0.0,282.78225,254.5682,0.0,636.16,-282.78225,254.5682,607.94595,None,RO,2026-04-23
2026-01-02 23:00:00+00:00,640.8,171.04,0.0,173.90925000000001,255.3678,0.0,469.76,-173.90925000000001,255.3678,551.2185499999999,None,RO,2026-04-23
2026-01-03 00:00:00+00:00,720.8,138.72,0.0,156.62,210.051,0.0,582.0799999999999,-156.62,210.051,635.511,None,RO,2026-04-23
2026-01-03 01:00:00+00:00,848.8,105.92,0.0,148.14275,206.253,0.0,742.88,-148.14275,206.253,800.9902500000001,None,RO,2026-04-23
2026-01-03 02:00:00+00:00,860.8,103.52,0.0,140.85025,191.0938,0.0,757.28,-140.85025,191.0938,807.52355,None,RO,2026-04-23
2026-01-03 03:00:00+00:00,768.0,108.64,0.0,111.508,176.7473,0.0,659.36,-111.508,176.7473,724.5993,None,RO,2026-04-23
2026-01-03 04:00:00+00:00,643.2,122.56,0.0,129.8385,190.5472,0.0,520.6400000000001,-129.8385,190.5472,581.3487000000001,None,RO,2026-04-23
2026-01-03 05:00:00+00:00,592.0,75.04,0.0,213.8595,223.7428,0.0,516.96,-213.8595,223.7428,526.8433,None,RO,2026-04-23
2026-01-03 06:00:00+00:00,514.4,124.48,0.0,278.2615,121.629,0.0,389.91999999999996,-278.2615,121.629,233.28749999999997,None,RO,2026-04-23
2026-01-03 07:00:00+00:00,174.4,492.32,11.359,73.6,56.4168,0.0,-317.91999999999996,-62.24099999999999,56.4168,-323.7441999999999,None,RO,2026-04-23
2026-01-03 08:00:00+00:00,30.4,800.88,181.487,0.0,128.3913,0.0,-770.48,181.487,128.3913,-460.60170000000005,None,RO,2026-04-23
2026-01-03 09:00:00+00:00,52.8,825.28,105.8285,0.0065,160.3048,0.0,-772.48,105.822,160.3048,-506.3532,None,RO,2026-04-23
2026-01-03 10:00:00+00:00,162.4,672.32,2.65825,60.753,225.5718,0.0,-509.9200000000001,-58.09475,225.5718,-342.44295000000005,None,RO,2026-04-23
2026-01-03 11:00:00+00:00,106.4,558.24,0.05525,113.20425,322.0438,0.0,-451.84000000000003,-113.149,322.0438,-242.94520000000006,None,RO,2026-04-23
2026-01-03 12:00:00+00:00,243.2,401.04,0.0,234.524,322.9883,0.0,-157.84000000000003,-234.524,322.9883,-69.37570000000005,None,RO,2026-04-23
2026-01-03 13:00:00+00:00,208.0,356.56,0.0,442.554,157.5115,0.0,-148.56,-442.554,157.5115,-433.6025,None,RO,2026-04-23
2026-01-03 14:00:00+00:00,107.2,304.08,0.0,575.0785000000001,0.0,47.6432,-196.88,-575.0785000000001,-47.6432,-819.6017,None,RO,2026-04-23
2026-01-03 15:00:00+00:00,0.8,455.68,0.0,465.6885,0.0,293.196,-454.88,-465.6885,-293.196,-1213.7645,None,RO,2026-04-23
2026-01-03 16:00:00+00:00,0.0,730.64,0.0,449.09925,0.0,265.9418,-730.64,-449.09925,-265.9418,-1445.6810500000001,None,RO,2026-04-23
2026-01-03 17:00:00+00:00,0.0,845.92,0.0,444.66949999999997,0.0,199.6238,-845.92,-444.66949999999997,-199.6238,-1490.2133000000001,None,RO,2026-04-23
2026-01-03 18:00:00+00:00,0.0,831.04,0.0,479.75925,0.0,170.7248,-831.04,-479.75925,-170.7248,-1481.52405,None,RO,2026-04-23
2026-01-03 19:00:00+00:00,1.6,423.52,0.0,600.11725,0.0,106.7757,-421.91999999999996,-600.11725,-106.7757,-1128.81295,None,RO,2026-04-23
2026-01-03 20:00:00+00:00,27.2,257.92,0.0,640.548,0.0,62.0231,-230.72000000000003,-640.548,-62.0231,-933.2911,None,RO,2026-04-23
2026-01-03 21:00:00+00:00,62.4,241.28,0.0,637.9449999999999,1.5409,0.0,-178.88,-637.9449999999999,1.5409,-815.2841,None,RO,2026-04-23
2026-01-03 22:00:00+00:00,65.6,195.44,0.0,472.4525,94.883,0.0,-129.84,-472.4525,94.883,-507.40950000000004,None,RO,2026-04-23
2026-01-03 23:00:00+00:00,40.8,191.52,0.0,419.39425,42.2774,0.0,-150.72000000000003,-419.39425,42.2774,-527.8368500000001,None,RO,2026-04-23
2026-01-04 00:00:00+00:00,122.4,120.56,0.0,401.827,32.7333,0.0,1.8400000000000034,-401.827,32.7333,-367.2537,None,RO,2026-04-23
2026-01-04 01:00:00+00:00,82.4,170.08,0.0,373.63975,0.0,11.5306,-87.68,-373.63975,-11.5306,-472.85035,None,RO,2026-04-23
2026-01-04 02:00:00+00:00,184.8,192.0,0.0,286.43225,8.0126,0.0,-7.199999999999989,-286.43225,8.0126,-285.61965,None,RO,2026-04-23
2026-01-04 03:00:00+00:00,324.0,232.08,0.0,283.98,0.0,10.3238,91.91999999999999,-283.98,-10.3238,-202.38380000000004,None,RO,2026-04-23
2026-01-04 04:00:00+00:00,428.8,227.04,0.0,285.07375,35.2097,0.0,201.76000000000002,-285.07375,35.2097,-48.10405,None,RO,2026-04-23
2026-01-04 05:00:00+00:00,409.6,240.96,0.0,260.08675,89.3995,0.0,168.64000000000001,-260.08675,89.3995,-2.047249999999977,None,RO,2026-04-23
2026-01-04 06:00:00+00:00,348.0,282.0,0.0,312.79449999999997,32.3634,0.0,66.0,-312.79449999999997,32.3634,-214.43109999999996,None,RO,2026-04-23
2026-01-04 07:00:00+00:00,20.0,751.92,14.495,89.9605,0.0,20.2886,-731.92,-75.46549999999999,-20.2886,-827.6741,None,RO,2026-04-23
2026-01-04 08:00:00+00:00,0.0,1201.36,12.856250000000001,28.01125,51.8842,0.0,-1201.36,-15.155,51.8842,-1164.6308,None,RO,2026-04-23
2026-01-04 09:00:00+00:00,0.0,1312.08,0.0,153.2165,83.0114,0.0,-1312.08,-153.2165,83.0114,-1382.2850999999998,None,RO,2026-04-23
2026-01-04 10:00:00+00:00,0.0,968.8,0.0,331.2195,60.6472,0.0,-968.8,-331.2195,60.6472,-1239.3723,None,RO,2026-04-23
2026-01-04 11:00:00+00:00,0.0,867.84,0.0,448.49649999999997,0.0,8.4833,-867.84,-448.49649999999997,-8.4833,-1324.8198,None,RO,2026-04-23
2026-01-04 12:00:00+00:00,0.0,814.8,0.0,459.34225000000004,0.0,28.5304,-814.8,-459.34225000000004,-28.5304,-1302.67265,None,RO,2026-04-23
2026-01-04 13:00:00+00:00,0.0,692.64,0.0,518.2917500000001,0.0,60.663,-692.64,-518.2917500000001,-60.663,-1271.5947500000002,None,RO,2026-04-23
2026-01-04 14:00:00+00:00,0.0,718.88,0.0,551.359,0.0,183.5255,-718.88,-551.359,-183.5255,-1453.7645,None,RO,2026-04-23
2026-01-04 15:00:00+00:00,0.0,917.92,0.0,437.58775,0.0,213.6493,-917.92,-437.58775,-213.6493,-1569.15705,None,RO,2026-04-23
2026-01-04 16:00:00+00:00,0.0,1153.84,0.0,278.89725,0.0,225.7405,-1153.84,-278.89725,-225.7405,-1658.47775,None,RO,2026-04-23
2026-01-04 17:00:00+00:00,0.0,1136.56,0.0,272.97825,0.0,205.112,-1136.56,-272.97825,-205.112,-1614.6502500000001,None,RO,2026-04-23
2026-01-04 18:00:00+00:00,0.0,1025.28,0.0,261.95575,0.0,218.6755,-1025.28,-261.95575,-218.6755,-1505.91125,None,RO,2026-04-23
2026-01-04 19:00:00+00:00,0.0,702.8,0.0,342.345,0.0,188.5453,-702.8,-342.345,-188.5453,-1233.6903,None,RO,2026-04-23
2026-01-04 20:00:00+00:00,7.2,514.48,0.0,428.697,0.0,19.3092,-507.28000000000003,-428.697,-19.3092,-955.2862000000001,None,RO,2026-04-23
2026-01-04 21:00:00+00:00,2.4,450.96,0.0,409.27325,16.1833,0.0,-448.56,-409.27325,16.1833,-841.64995,None,RO,2026-04-23
2026-01-04 22:00:00+00:00,4.0,431.92,0.0,354.37625,68.3781,0.0,-427.92,-354.37625,68.3781,-713.9181500000001,None,RO,2026-04-23
2026-01-04 23:00:00+00:00,90.4,249.36,0.0,355.66275,15.0585,0.0,-158.96,-355.66275,15.0585,-499.56425,None,RO,2026-04-23
2026-01-05 00:00:00+00:00,124.8,271.04,0.0,295.93825000000004,0.0,45.8256,-146.24,-295.93825000000004,-45.8256,-488.00385000000006,None,RO,2026-04-23
2026-01-05 01:00:00+00:00,335.2,189.6,0.0,331.05975,0.0,92.8073,145.6,-331.05975,-92.8073,-278.26705000000004,None,RO,2026-04-23
2026-01-05 02:00:00+00:00,368.0,170.4,0.0,320.72625,0.0,84.924,197.6,-320.72625,-84.924,-208.05025,None,RO,2026-04-23
2026-01-05 03:00:00+00:00,294.4,218.08,0.0,318.60175,0.0,84.9413,76.31999999999996,-318.60175,-84.9413,-327.22305,None,RO,2026-04-23
2026-01-05 04:00:00+00:00,293.6,215.52,0.0,389.24850000000004,0.0,169.9685,78.08000000000001,-389.24850000000004,-169.9685,-481.137,None,RO,2026-04-23
2026-01-05 05:00:00+00:00,283.2,286.72,0.0,412.1185,0.0,141.1213,-3.5200000000000387,-412.1185,-141.1213,-556.7598,None,RO,2026-04-23
2026-01-05 06:00:00+00:00,277.6,335.36,0.0,456.74775,0.0,226.1968,-57.75999999999999,-456.74775,-226.1968,-740.7045499999999,None,RO,2026-04-23
2026-01-05 07:00:00+00:00,178.4,529.28,0.0,389.30175,0.0,329.6567,-350.88,-389.30175,-329.6567,-1069.83845,None,RO,2026-04-23
2026-01-05 08:00:00+00:00,141.6,533.04,0.0,434.26675,0.0,386.5727,-391.43999999999994,-434.26675,-386.5727,-1212.27945,None,RO,2026-04-23
2026-01-05 09:00:00+00:00,87.2,565.44,0.0,561.21925,0.0,285.4415,-478.24000000000007,-561.21925,-285.4415,-1324.9007500000002,None,RO,2026-04-23
2026-01-05 10:00:00+00:00,100.8,510.72,0.0,605.25325,0.0,305.9243,-409.92,-605.25325,-305.9243,-1321.09755,None,RO,2026-04-23
2026-01-05 11:00:00+00:00,124.8,514.0,0.0,647.28175,0.0,352.9578,-389.2,-647.28175,-352.9578,-1389.43955,None,RO,2026-04-23
2026-01-05 12:00:00+00:00,75.2,533.36,0.0,646.63225,0.0,391.8992,-458.16,-646.63225,-391.8992,-1496.69145,None,RO,2026-04-23
2026-01-05 13:00:00+00:00,29.6,562.88,0.0,586.681,0.0,502.9238,-533.28,-586.681,-502.9238,-1622.8848,None,RO,2026-04-23
2026-01-05 14:00:00+00:00,0.0,829.84,0.0,498.984,0.0,620.765,-829.84,-498.984,-620.765,-1949.589,None,RO,2026-04-23
2026-01-05 15:00:00+00:00,0.0,1274.08,0.0,317.68425,0.0,705.0595,-1274.08,-317.68425,-705.0595,-2296.82375,None,RO,2026-04-23
2026-01-05 16:00:00+00:00,0.0,1379.36,0.0,187.38225,0.0,567.1455,-1379.36,-187.38225,-567.1455,-2133.88775,None,RO,2026-04-23
2026-01-05 17:00:00+00:00,0.0,1246.88,0.0,189.974,0.0,548.4997,-1246.88,-189.974,-548.4997,-1985.3537000000001,None,RO,2026-04-23
2026-01-05 18:00:00+00:00,0.0,1080.0,0.0,305.93275,0.0,444.309,-1080.0,-305.93275,-444.309,-1830.24175,None,RO,2026-04-23
2026-01-05 19:00:00+00:00,0.0,916.4,0.0,382.561,0.0,285.167,-916.4,-382.561,-285.167,-1584.128,None,RO,2026-04-23
2026-01-05 20:00:00+00:00,0.0,588.8,0.0,359.50675,0.0,35.72,-588.8,-359.50675,-35.72,-984.02675,None,RO,2026-04-23
2026-01-05 21:00:00+00:00,0.0,545.12,0.0,403.24225,11.8785,0.0,-545.12,-403.24225,11.8785,-936.48375,None,RO,2026-04-23
2026-01-05 22:00:00+00:00,0.0,528.72,0.0,247.87275,93.547,0.0,-528.72,-247.87275,93.547,-683.04575,None,RO,2026-04-23
2026-01-05 23:00:00+00:00,0.0,605.28,0.0,177.53075,50.8679,0.0,-605.28,-177.53075,50.8679,-731.94285,None,RO,2026-04-23
2026-01-06 00:00:00+00:00,0.0,554.8,0.0,125.0875,41.5824,0.0,-554.8,-125.0875,41.5824,-638.3050999999999,None,RO,2026-04-23
2026-01-06 01:00:00+00:00,36.8,425.92,0.0,125.51325,8.6403,0.0,-389.12,-125.51325,8.6403,-505.99294999999995,None,RO,2026-04-23
2026-01-06 02:00:00+00:00,95.2,394.16,0.0,153.774,0.0,3.0815,-298.96000000000004,-153.774,-3.0815,-455.81550000000004,None,RO,2026-04-23
2026-01-06 03:00:00+00:00,36.8,468.24,0.0,132.25275,0.0,69.8502,-431.44,-132.25275,-69.8502,-633.5429499999999,None,RO,2026-04-23
2026-01-06 04:00:00+00:00,34.4,472.32,0.0,193.1255,0.0,74.0892,-437.92,-193.1255,-74.0892,-705.1347,None,RO,2026-04-23
2026-01-06 05:00:00+00:00,45.6,420.16,0.0,226.86225,0.0,131.2039,-374.56,-226.86225,-131.2039,-732.6261499999999,None,RO,2026-04-23
2026-01-06 06:00:00+00:00,4.0,628.96,0.0,149.637,0.0,192.7113,-624.96,-149.637,-192.7113,-967.3082999999999,None,RO,2026-04-23
2026-01-06 07:00:00+00:00,0.0,1062.72,35.141,30.24925,0.0,105.4674,-1062.72,4.891749999999998,-105.4674,-1163.29565,None,RO,2026-04-23
2026-01-06 08:00:00+00:00,0.0,1334.24,55.0035,0.39049999999999996,0.0,40.2509,-1334.24,54.613,-40.2509,-1319.8779,None,RO,2026-04-23
2026-01-06 09:00:00+00:00,0.0,1398.96,7.1907499999999995,15.844999999999999,0.0,24.5996,-1398.96,-8.65425,-24.5996,-1432.21385,None,RO,2026-04-23
2026-01-06 10:00:00+00:00,0.0,1344.8,0.16775,83.5245,0.5985,0.0,-1344.8,-83.35675,0.5985,-1427.5582499999998,None,RO,2026-04-23
2026-01-06 11:00:00+00:00,0.0,1339.28,0.0,142.21525,0.0,54.1214,-1339.28,-142.21525,-54.1214,-1535.61665,None,RO,2026-04-23
2026-01-06 12:00:00+00:00,0.0,1414.64,0.0,192.41375,0.0,123.7387,-1414.64,-192.41375,-123.7387,-1730.79245,None,RO,2026-04-23
2026-01-06 13:00:00+00:00,0.0,1292.32,0.0,236.7705,0.0,75.9734,-1292.32,-236.7705,-75.9734,-1605.0639,None,RO,2026-04-23
2026-01-06 14:00:00+00:00,0.0,1222.56,0.0,296.60375,0.0,295.5615,-1222.56,-296.60375,-295.5615,-1814.72525,None,RO,2026-04-23
2026-01-06 15:00:00+00:00,0.0,1420.64,0.0,325.36924999999997,0.0,505.3798,-1420.64,-325.36924999999997,-505.3798,-2251.38905,None,RO,2026-04-23
2026-01-06 16:00:00+00:00,0.0,1555.6,0.0,228.516,0.0,506.0263,-1555.6,-228.516,-506.0263,-2290.1423,None,RO,2026-04-23
2026-01-06 17:00:00+00:00,0.0,1392.48,0.0,212.38400000000001,0.0,481.0995,-1392.48,-212.38400000000001,-481.0995,-2085.9635,None,RO,2026-04-23
2026-01-06 18:00:00+00:00,0.0,1207.92,0.0,261.16,0.0,510.2508,-1207.92,-261.16,-510.2508,-1979.3308000000002,None,RO,2026-04-23
2026-01-06 19:00:00+00:00,0.0,859.28,0.0,369.2975,0.0,347.6952,-859.28,-369.2975,-347.6952,-1576.2727,None,RO,2026-04-23
2026-01-06 20:00:00+00:00,0.8,502.96,0.0,334.12325,0.0,191.0695,-502.15999999999997,-334.12325,-191.0695,-1027.35275,None,RO,2026-04-23
2026-01-06 21:00:00+00:00,0.8,446.08,0.0,275.46775,0.0,134.1689,-445.28,-275.46775,-134.1689,-854.91665,None,RO,2026-04-23
2026-01-06 22:00:00+00:00,0.0,481.76,0.0,183.942,0.0,32.9723,-481.76,-183.942,-32.9723,-698.6743,None,RO,2026-04-23
2026-01-06 23:00:00+00:00,0.0,627.12,0.0,212.14375,81.5393,0.0,-627.12,-212.14375,81.5393,-757.72445,None,RO,2026-04-23
2026-01-07 00:00:00+00:00,0.0,633.76,0.0,194.75074999999998,79.4346,0.0,-633.76,-194.75074999999998,79.4346,-749.0761499999999,None,RO,2026-04-23
2026-01-07 01:00:00+00:00,4.0,487.68,0.0,206.71475,24.36,0.0,-483.68,-206.71475,24.36,-666.03475,None,RO,2026-04-23
2026-01-07 02:00:00+00:00,32.8,409.68,0.0,220.242,0.0,27.6885,-376.88,-220.242,-27.6885,-624.8104999999999,None,RO,2026-04-23
2026-01-07 03:00:00+00:00,27.2,405.28,0.0,251.712,0.0,57.2281,-378.08,-251.712,-57.2281,-687.0201,None,RO,2026-04-23
2026-01-07 04:00:00+00:00,3.2,498.4,0.0,283.53675,0.0,57.9141,-495.2,-283.53675,-57.9141,-836.65085,None,RO,2026-04-23
2026-01-07 05:00:00+00:00,20.0,425.52,0.0,316.6185,0.0,142.6497,-405.52,-316.6185,-142.6497,-864.7882,None,RO,2026-04-23
2026-01-07 06:00:00+00:00,3.2,568.0,0.0,293.0585,0.0,181.9952,-564.8,-293.0585,-181.9952,-1039.8537,None,RO,2026-04-23
2026-01-07 07:00:00+00:00,0.0,975.84,0.36575,56.9385,0.0,284.813,-975.84,-56.57275,-284.813,-1317.22575,None,RO,2026-04-23
2026-01-07 08:00:00+00:00,0.0,988.72,0.8612500000000001,44.081,0.0,365.3243,-988.72,-43.219750000000005,-365.3243,-1397.26405,None,RO,2026-04-23
2026-01-07 09:00:00+00:00,0.0,1188.0,2.05325,44.0205,0.0,332.176,-1188.0,-41.96725,-332.176,-1562.1432499999999,None,RO,2026-04-23
2026-01-07 10:00:00+00:00,0.0,1094.4,0.0,243.23975000000002,0.0,296.9495,-1094.4,-243.23975000000002,-296.9495,-1634.58925,None,RO,2026-04-23
2026-01-07 11:00:00+00:00,0.0,1140.8,0.0,302.1325,0.0,292.2562,-1140.8,-302.1325,-292.2562,-1735.1887,None,RO,2026-04-23
2026-01-07 12:00:00+00:00,0.0,1209.6,0.0,324.2105,0.0,315.5393,-1209.6,-324.2105,-315.5393,-1849.3498,None,RO,2026-04-23
2026-01-07 13:00:00+00:00,0.0,1097.36,0.0,369.504,0.0,335.8522,-1097.36,-369.504,-335.8522,-1802.7162,None,RO,2026-04-23
2026-01-07 14:00:00+00:00,0.0,1066.24,0.0,372.99825,0.0,411.7728,-1066.24,-372.99825,-411.7728,-1851.0110499999998,None,RO,2026-04-23
2026-01-07 15:00:00+00:00,0.0,1561.2,0.0,244.87375,0.0,437.9652,-1561.2,-244.87375,-437.9652,-2244.03895,None,RO,2026-04-23
2026-01-07 16:00:00+00:00,0.0,1462.16,0.0,254.80374999999998,0.0,484.366,-1462.16,-254.80374999999998,-484.366,-2201.32975,None,RO,2026-04-23
2026-01-07 17:00:00+00:00,0.0,1272.0,0.0,264.86325,0.0,458.0815,-1272.0,-264.86325,-458.0815,-1994.9447499999999,None,RO,2026-04-23
2026-01-07 18:00:00+00:00,0.0,1145.76,0.0,296.02774999999997,0.0,471.9285,-1145.76,-296.02774999999997,-471.9285,-1913.71625,None,RO,2026-04-23
2026-01-07 19:00:00+00:00,0.0,752.48,0.0,330.01099999999997,0.0,374.3785,-752.48,-330.01099999999997,-374.3785,-1456.8695,None,RO,2026-04-23
2026-01-07 20:00:00+00:00,0.8,540.16,0.0,346.888,0.0,169.4618,-539.36,-346.888,-169.4618,-1055.7098,None,RO,2026-04-23
2026-01-07 21:00:00+00:00,0.0,513.04,0.0,407.68375000000003,0.0,69.7346,-513.04,-407.68375000000003,-69.7346,-990.45835,None,RO,2026-04-23
2026-01-07 22:00:00+00:00,0.0,562.4,0.0,287.171,0.0,14.7419,-562.4,-287.171,-14.7419,-864.3128999999999,None,RO,2026-04-23
2026-01-07 23:00:00+00:00,47.2,454.24,0.0,313.235,68.4279,0.0,-407.04,-313.235,68.4279,-651.8471000000001,None,RO,2026-04-23
2026-01-08 00:00:00+00:00,156.8,453.36,0.0,251.86425,95.6604,0.0,-296.56,-251.86425,95.6604,-452.76385000000005,None,RO,2026-04-23
2026-01-08 01:00:00+00:00,272.0,402.72,0.0,246.9435,79.9348,0.0,-130.72000000000003,-246.9435,79.9348,-297.7287,None,RO,2026-04-23
2026-01-08 02:00:00+00:00,290.4,395.2,0.0,219.42425,57.9454,0.0,-104.80000000000001,-219.42425,57.9454,-266.27885,None,RO,2026-04-23
2026-01-08 03:00:00+00:00,256.8,385.44,0.0,215.44475,11.6106,0.0,-128.64,-215.44475,11.6106,-332.47415,None,RO,2026-04-23
2026-01-08 04:00:00+00:00,132.8,473.44,0.0,226.58625,0.0,66.9345,-340.64,-226.58625,-66.9345,-634.1607499999999,None,RO,2026-04-23
