,EE_FI,FI_EE,EE_LV,LV_EE,EE_FI_net_export,EE_LV_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-01 00:00:00+00:00,0.0,662.0675,0.0,155.25,-662.0675,-155.25,-817.3175,None,EE,2026-04-23
2026-01-01 01:00:00+00:00,0.0,579.89,0.0,268.25,-579.89,-268.25,-848.14,None,EE,2026-04-23
2026-01-01 02:00:00+00:00,0.0,468.09749999999997,0.0,329.25,-468.09749999999997,-329.25,-797.3475,None,EE,2026-04-23
2026-01-01 03:00:00+00:00,0.0,254.88,0.0,518.0,-254.88,-518.0,-772.88,None,EE,2026-04-23
2026-01-01 04:00:00+00:00,0.0,188.0725,0.0,516.75,-188.0725,-516.75,-704.8225,None,EE,2026-04-23
2026-01-01 05:00:00+00:00,0.0,190.075,0.0,431.0,-190.075,-431.0,-621.075,None,EE,2026-04-23
2026-01-01 06:00:00+00:00,0.0,222.7875,0.0,378.5,-222.7875,-378.5,-601.2875,None,EE,2026-04-23
2026-01-01 07:00:00+00:00,0.0,348.6825,0.0,277.75,-348.6825,-277.75,-626.4325,None,EE,2026-04-23
2026-01-01 08:00:00+00:00,0.0,332.615,0.0,402.5,-332.615,-402.5,-735.115,None,EE,2026-04-23
2026-01-01 09:00:00+00:00,0.0,265.85249999999996,0.0,455.0,-265.85249999999996,-455.0,-720.8525,None,EE,2026-04-23
2026-01-01 10:00:00+00:00,0.0,280.5575,0.0,478.0,-280.5575,-478.0,-758.5575,None,EE,2026-04-23
2026-01-01 11:00:00+00:00,0.0,335.2625,0.0,439.0,-335.2625,-439.0,-774.2625,None,EE,2026-04-23
2026-01-01 12:00:00+00:00,0.0,428.2675,0.0,338.25,-428.2675,-338.25,-766.5174999999999,None,EE,2026-04-23
2026-01-01 13:00:00+00:00,0.0,382.7,0.0,412.5,-382.7,-412.5,-795.2,None,EE,2026-04-23
2026-01-01 14:00:00+00:00,0.0,381.08,0.0,398.0,-381.08,-398.0,-779.0799999999999,None,EE,2026-04-23
2026-01-01 15:00:00+00:00,0.0,367.9175,0.0,375.0,-367.9175,-375.0,-742.9175,None,EE,2026-04-23
2026-01-01 16:00:00+00:00,0.0,360.995,0.0,382.25,-360.995,-382.25,-743.245,None,EE,2026-04-23
2026-01-01 17:00:00+00:00,0.0,387.015,0.0,340.25,-387.015,-340.25,-727.265,None,EE,2026-04-23
2026-01-01 18:00:00+00:00,0.0,506.245,0.0,162.5,-506.245,-162.5,-668.745,None,EE,2026-04-23
2026-01-01 19:00:00+00:00,0.0,432.225,0.0,243.75,-432.225,-243.75,-675.975,None,EE,2026-04-23
2026-01-01 20:00:00+00:00,0.0,351.51,0.0,204.75,-351.51,-204.75,-556.26,None,EE,2026-04-23
2026-01-01 21:00:00+00:00,0.0,312.475,0.0,149.5,-312.475,-149.5,-461.975,None,EE,2026-04-23
2026-01-01 22:00:00+00:00,0.0,290.7325,0.0,219.0,-290.7325,-219.0,-509.7325,None,EE,2026-04-23
2026-01-01 23:00:00+00:00,0.0,446.725,0.0,96.5,-446.725,-96.5,-543.225,None,EE,2026-04-23
2026-01-02 00:00:00+00:00,0.0,227.51500000000001,0.0,325.5,-227.51500000000001,-325.5,-553.015,None,EE,2026-04-23
2026-01-02 01:00:00+00:00,0.0,314.74,0.0,280.75,-314.74,-280.75,-595.49,None,EE,2026-04-23
2026-01-02 02:00:00+00:00,0.0,323.9225,0.0,305.25,-323.9225,-305.25,-629.1725,None,EE,2026-04-23
2026-01-02 03:00:00+00:00,0.0,267.0825,0.0,438.25,-267.0825,-438.25,-705.3325,None,EE,2026-04-23
2026-01-02 04:00:00+00:00,0.0,446.6575,15.0,172.75,-446.6575,-157.75,-604.4075,None,EE,2026-04-23
2026-01-02 05:00:00+00:00,0.0,929.1225,267.75,0.0,-929.1225,267.75,-661.3725,None,EE,2026-04-23
2026-01-02 06:00:00+00:00,0.0,1015.025,245.25,0.0,-1015.025,245.25,-769.775,None,EE,2026-04-23
2026-01-02 07:00:00+00:00,0.0,983.695,193.0,0.0,-983.695,193.0,-790.695,None,EE,2026-04-23
2026-01-02 08:00:00+00:00,0.0,1018.9250000000001,187.25,0.0,-1018.9250000000001,187.25,-831.6750000000001,None,EE,2026-04-23
2026-01-02 09:00:00+00:00,0.0,965.665,123.0,0.0,-965.665,123.0,-842.665,None,EE,2026-04-23
2026-01-02 10:00:00+00:00,0.0,646.5875,8.75,215.25,-646.5875,-206.5,-853.0875,None,EE,2026-04-23
2026-01-02 11:00:00+00:00,0.0,397.4425,0.0,452.25,-397.4425,-452.25,-849.6925,None,EE,2026-04-23
2026-01-02 12:00:00+00:00,0.0,354.24,0.0,504.75,-354.24,-504.75,-858.99,None,EE,2026-04-23
2026-01-02 13:00:00+00:00,0.0,359.75,0.0,534.0,-359.75,-534.0,-893.75,None,EE,2026-04-23
2026-01-02 14:00:00+00:00,0.0,547.0275,0.0,439.25,-547.0275,-439.25,-986.2775,None,EE,2026-04-23
2026-01-02 15:00:00+00:00,0.0,431.4675,0.0,534.5,-431.4675,-534.5,-965.9675,None,EE,2026-04-23
2026-01-02 16:00:00+00:00,0.0,197.0275,0.0,757.5,-197.0275,-757.5,-954.5275,None,EE,2026-04-23
2026-01-02 17:00:00+00:00,0.0,222.2275,0.0,716.0,-222.2275,-716.0,-938.2275,None,EE,2026-04-23
2026-01-02 18:00:00+00:00,0.0,440.9525,0.0,451.5,-440.9525,-451.5,-892.4525,None,EE,2026-04-23
2026-01-02 19:00:00+00:00,0.0,835.9300000000001,6.75,65.0,-835.9300000000001,-58.25,-894.1800000000001,None,EE,2026-04-23
2026-01-02 20:00:00+00:00,0.0,664.03,0.0,209.75,-664.03,-209.75,-873.78,None,EE,2026-04-23
2026-01-02 21:00:00+00:00,0.0,848.8,55.5,30.75,-848.8,24.75,-824.05,None,EE,2026-04-23
2026-01-02 22:00:00+00:00,0.0,696.1225,0.0,137.75,-696.1225,-137.75,-833.8725,None,EE,2026-04-23
2026-01-02 23:00:00+00:00,0.0,864.9275,101.0,22.0,-864.9275,79.0,-785.9275,None,EE,2026-04-23
2026-01-03 00:00:00+00:00,0.0,1004.645,206.75,0.0,-1004.645,206.75,-797.895,None,EE,2026-04-23
2026-01-03 01:00:00+00:00,0.0,855.1125,64.5,65.5,-855.1125,-1.0,-856.1125,None,EE,2026-04-23
2026-01-03 02:00:00+00:00,0.0,704.675,0.0,165.25,-704.675,-165.25,-869.925,None,EE,2026-04-23
2026-01-03 03:00:00+00:00,0.0,693.9425,0.0,123.5,-693.9425,-123.5,-817.4425,None,EE,2026-04-23
2026-01-03 04:00:00+00:00,0.0,915.515,103.25,0.0,-915.515,103.25,-812.265,None,EE,2026-04-23
2026-01-03 05:00:00+00:00,0.0,917.2950000000001,94.5,0.0,-917.2950000000001,94.5,-822.7950000000001,None,EE,2026-04-23
2026-01-03 06:00:00+00:00,0.0,1021.825,166.75,0.0,-1021.825,166.75,-855.075,None,EE,2026-04-23
2026-01-03 07:00:00+00:00,0.0,1020.75,76.0,0.0,-1020.75,76.0,-944.75,None,EE,2026-04-23
2026-01-03 08:00:00+00:00,0.0,1028.075,86.5,0.0,-1028.075,86.5,-941.575,None,EE,2026-04-23
2026-01-03 09:00:00+00:00,0.0,1015.3925,30.75,4.75,-1015.3925,26.0,-989.3925,None,EE,2026-04-23
2026-01-03 10:00:00+00:00,0.0,885.5425,0.0,104.0,-885.5425,-104.0,-989.5425,None,EE,2026-04-23
2026-01-03 11:00:00+00:00,0.0,890.925,5.5,8.25,-890.925,-2.75,-893.675,None,EE,2026-04-23
2026-01-03 12:00:00+00:00,0.0,972.6775,17.25,1.0,-972.6775,16.25,-956.4275,None,EE,2026-04-23
2026-01-03 13:00:00+00:00,0.0,925.8725,0.0,55.0,-925.8725,-55.0,-980.8725,None,EE,2026-04-23
2026-01-03 14:00:00+00:00,0.0,880.0275,0.0,157.0,-880.0275,-157.0,-1037.0275000000001,None,EE,2026-04-23
2026-01-03 15:00:00+00:00,0.0,994.8525,0.0,63.25,-994.8525,-63.25,-1058.1025,None,EE,2026-04-23
2026-01-03 16:00:00+00:00,0.0,1000.9,0.0,51.25,-1000.9,-51.25,-1052.15,None,EE,2026-04-23
2026-01-03 17:00:00+00:00,0.0,1013.75,0.0,15.5,-1013.75,-15.5,-1029.25,None,EE,2026-04-23
2026-01-03 18:00:00+00:00,0.0,1010.7,8.0,0.0,-1010.7,8.0,-1002.7,None,EE,2026-04-23
2026-01-03 19:00:00+00:00,0.0,1024.9,48.0,0.0,-1024.9,48.0,-976.9000000000001,None,EE,2026-04-23
2026-01-03 20:00:00+00:00,0.0,1016.75,50.0,0.0,-1016.75,50.0,-966.75,None,EE,2026-04-23
2026-01-03 21:00:00+00:00,0.0,1021.225,131.75,0.0,-1021.225,131.75,-889.475,None,EE,2026-04-23
2026-01-03 22:00:00+00:00,0.0,1012.925,150.25,0.0,-1012.925,150.25,-862.675,None,EE,2026-04-23
2026-01-03 23:00:00+00:00,0.0,1014.4025,182.25,0.0,-1014.4025,182.25,-832.1525,None,EE,2026-04-23
2026-01-04 00:00:00+00:00,0.0,981.0225,202.0,0.0,-981.0225,202.0,-779.0225,None,EE,2026-04-23
2026-01-04 01:00:00+00:00,0.0,1009.3599999999999,249.25,0.0,-1009.3599999999999,249.25,-760.1099999999999,None,EE,2026-04-23
2026-01-04 02:00:00+00:00,0.0,998.425,203.75,0.0,-998.425,203.75,-794.675,None,EE,2026-04-23
2026-01-04 03:00:00+00:00,0.0,1003.045,201.75,0.0,-1003.045,201.75,-801.295,None,EE,2026-04-23
2026-01-04 04:00:00+00:00,0.0,1005.8175000000001,193.0,0.0,-1005.8175000000001,193.0,-812.8175000000001,None,EE,2026-04-23
2026-01-04 05:00:00+00:00,0.0,1030.875,232.75,0.0,-1030.875,232.75,-798.125,None,EE,2026-04-23
2026-01-04 06:00:00+00:00,0.0,1026.15,296.25,0.0,-1026.15,296.25,-729.9000000000001,None,EE,2026-04-23
2026-01-04 07:00:00+00:00,0.0,1014.91,321.75,0.0,-1014.91,321.75,-693.16,None,EE,2026-04-23
2026-01-04 08:00:00+00:00,0.0,1030.875,307.5,0.0,-1030.875,307.5,-723.375,None,EE,2026-04-23
2026-01-04 09:00:00+00:00,0.0,1030.6,300.5,0.0,-1030.6,300.5,-730.0999999999999,None,EE,2026-04-23
2026-01-04 10:00:00+00:00,0.0,1027.625,340.5,0.0,-1027.625,340.5,-687.125,None,EE,2026-04-23
2026-01-04 11:00:00+00:00,0.0,1031.0,274.5,0.0,-1031.0,274.5,-756.5,None,EE,2026-04-23
2026-01-04 12:00:00+00:00,0.0,1021.675,301.25,0.0,-1021.675,301.25,-720.425,None,EE,2026-04-23
2026-01-04 13:00:00+00:00,0.0,1030.775,294.25,0.0,-1030.775,294.25,-736.5250000000001,None,EE,2026-04-23
2026-01-04 14:00:00+00:00,0.0,1020.125,262.5,0.0,-1020.125,262.5,-757.625,None,EE,2026-04-23
2026-01-04 15:00:00+00:00,0.0,1030.85,218.5,0.0,-1030.85,218.5,-812.3499999999999,None,EE,2026-04-23
2026-01-04 16:00:00+00:00,0.0,1030.575,154.0,0.0,-1030.575,154.0,-876.575,None,EE,2026-04-23
2026-01-04 17:00:00+00:00,0.0,927.1575,45.0,0.0,-927.1575,45.0,-882.1575,None,EE,2026-04-23
2026-01-04 18:00:00+00:00,0.0,575.29,0.0,152.25,-575.29,-152.25,-727.54,None,EE,2026-04-23
2026-01-04 19:00:00+00:00,0.0,443.1175,0.0,280.0,-443.1175,-280.0,-723.1175000000001,None,EE,2026-04-23
2026-01-04 20:00:00+00:00,0.0,348.4375,0.0,362.0,-348.4375,-362.0,-710.4375,None,EE,2026-04-23
2026-01-04 21:00:00+00:00,0.0,172.5725,0.0,530.0,-172.5725,-530.0,-702.5725,None,EE,2026-04-23
2026-01-04 22:00:00+00:00,0.0,183.77,0.0,479.5,-183.77,-479.5,-663.27,None,EE,2026-04-23
2026-01-04 23:00:00+00:00,0.0,140.7225,0.0,346.75,-140.7225,-346.75,-487.47249999999997,None,EE,2026-04-23
2026-01-05 00:00:00+00:00,0.0,139.66750000000002,0.0,358.25,-139.66750000000002,-358.25,-497.9175,None,EE,2026-04-23
2026-01-05 01:00:00+00:00,0.0,430.5225,0.0,50.0,-430.5225,-50.0,-480.5225,None,EE,2026-04-23
2026-01-05 02:00:00+00:00,0.0,433.1675,11.25,43.75,-433.1675,-32.5,-465.6675,None,EE,2026-04-23
2026-01-05 03:00:00+00:00,0.0,208.565,0.0,213.75,-208.565,-213.75,-422.315,None,EE,2026-04-23
2026-01-05 04:00:00+00:00,0.0,383.7825,16.0,78.25,-383.7825,-62.25,-446.0325,None,EE,2026-04-23
2026-01-05 05:00:00+00:00,0.0,195.92249999999999,0.0,423.25,-195.92249999999999,-423.25,-619.1725,None,EE,2026-04-23
2026-01-05 06:00:00+00:00,0.0,417.145,0.0,305.75,-417.145,-305.75,-722.895,None,EE,2026-04-23
2026-01-05 07:00:00+00:00,0.0,641.415,3.75,111.25,-641.415,-107.5,-748.915,None,EE,2026-04-23
2026-01-05 08:00:00+00:00,0.0,900.8625,245.75,0.0,-900.8625,245.75,-655.1125,None,EE,2026-04-23
2026-01-05 09:00:00+00:00,0.0,787.52,139.0,0.0,-787.52,139.0,-648.52,None,EE,2026-04-23
2026-01-05 10:00:00+00:00,0.0,803.5575,144.0,0.0,-803.5575,144.0,-659.5575,None,EE,2026-04-23
2026-01-05 11:00:00+00:00,0.0,906.7950000000001,178.5,0.0,-906.7950000000001,178.5,-728.2950000000001,None,EE,2026-04-23
2026-01-05 12:00:00+00:00,0.0,814.2275,46.0,0.0,-814.2275,46.0,-768.2275,None,EE,2026-04-23
2026-01-05 13:00:00+00:00,0.0,815.905,58.25,0.0,-815.905,58.25,-757.655,None,EE,2026-04-23
2026-01-05 14:00:00+00:00,0.0,708.675,47.0,0.0,-708.675,47.0,-661.675,None,EE,2026-04-23
2026-01-05 15:00:00+00:00,0.0,844.4449999999999,200.25,0.0,-844.4449999999999,200.25,-644.1949999999999,None,EE,2026-04-23
2026-01-05 16:00:00+00:00,10.101,371.8225,34.5,251.75,-361.7215,-217.25,-578.9715,None,EE,2026-04-23
2026-01-05 17:00:00+00:00,23.178250000000002,121.91749999999999,0.0,421.75,-98.73924999999998,-421.75,-520.48925,None,EE,2026-04-23
2026-01-05 18:00:00+00:00,0.0,698.6675,178.25,0.0,-698.6675,178.25,-520.4175,None,EE,2026-04-23
2026-01-05 19:00:00+00:00,0.0,734.665,208.5,0.0,-734.665,208.5,-526.165,None,EE,2026-04-23
2026-01-05 20:00:00+00:00,0.0,470.15,25.5,58.25,-470.15,-32.75,-502.9,None,EE,2026-04-23
2026-01-05 21:00:00+00:00,0.0,284.89250000000004,0.0,81.5,-284.89250000000004,-81.5,-366.39250000000004,None,EE,2026-04-23
2026-01-05 22:00:00+00:00,0.0,411.52750000000003,113.0,0.0,-411.52750000000003,113.0,-298.52750000000003,None,EE,2026-04-23
2026-01-05 23:00:00+00:00,0.0,761.1475,519.5,0.0,-761.1475,519.5,-241.64750000000004,None,EE,2026-04-23
2026-01-06 00:00:00+00:00,0.0,761.6275,480.25,0.0,-761.6275,480.25,-281.37750000000005,None,EE,2026-04-23
2026-01-06 01:00:00+00:00,0.0,685.9200000000001,474.75,0.0,-685.9200000000001,474.75,-211.17000000000007,None,EE,2026-04-23
2026-01-06 02:00:00+00:00,0.0,721.5450000000001,573.0,0.0,-721.5450000000001,573.0,-148.54500000000007,None,EE,2026-04-23
2026-01-06 03:00:00+00:00,0.0,688.8399999999999,511.5,0.0,-688.8399999999999,511.5,-177.33999999999992,None,EE,2026-04-23
2026-01-06 04:00:00+00:00,0.0,583.0,247.25,0.0,-583.0,247.25,-335.75,None,EE,2026-04-23
2026-01-06 05:00:00+00:00,0.0,601.095,119.0,0.0,-601.095,119.0,-482.095,None,EE,2026-04-23
2026-01-06 06:00:00+00:00,0.0,670.165,171.0,0.0,-670.165,171.0,-499.16499999999996,None,EE,2026-04-23
2026-01-06 07:00:00+00:00,0.0,640.7425000000001,121.75,0.0,-640.7425000000001,121.75,-518.9925000000001,None,EE,2026-04-23
2026-01-06 08:00:00+00:00,0.0,668.2225,223.5,0.0,-668.2225,223.5,-444.72249999999997,None,EE,2026-04-23
2026-01-06 09:00:00+00:00,0.0,917.0625,420.0,0.0,-917.0625,420.0,-497.0625,None,EE,2026-04-23
2026-01-06 10:00:00+00:00,0.0,828.905,292.0,0.0,-828.905,292.0,-536.905,None,EE,2026-04-23
2026-01-06 11:00:00+00:00,0.0,768.855,164.0,0.0,-768.855,164.0,-604.855,None,EE,2026-04-23
2026-01-06 12:00:00+00:00,0.0,990.0675,372.75,0.0,-990.0675,372.75,-617.3175,None,EE,2026-04-23
2026-01-06 13:00:00+00:00,0.0,1000.155,377.0,0.0,-1000.155,377.0,-623.155,None,EE,2026-04-23
2026-01-06 14:00:00+00:00,0.0,998.1725,411.0,0.0,-998.1725,411.0,-587.1725,None,EE,2026-04-23
2026-01-06 15:00:00+00:00,0.0,1002.35,408.0,0.0,-1002.35,408.0,-594.35,None,EE,2026-04-23
2026-01-06 16:00:00+00:00,0.0,1009.395,477.75,0.0,-1009.395,477.75,-531.645,None,EE,2026-04-23
2026-01-06 17:00:00+00:00,0.0,1001.475,497.75,0.0,-1001.475,497.75,-503.725,None,EE,2026-04-23
2026-01-06 18:00:00+00:00,0.0,1000.81,426.25,0.0,-1000.81,426.25,-574.56,None,EE,2026-04-23
2026-01-06 19:00:00+00:00,0.0,998.915,460.5,0.0,-998.915,460.5,-538.415,None,EE,2026-04-23
2026-01-06 20:00:00+00:00,0.0,1008.9525,511.0,0.0,-1008.9525,511.0,-497.9525,None,EE,2026-04-23
2026-01-06 21:00:00+00:00,0.0,992.1175000000001,519.0,0.0,-992.1175000000001,519.0,-473.11750000000006,None,EE,2026-04-23
2026-01-06 22:00:00+00:00,0.0,931.15,515.5,0.0,-931.15,515.5,-415.65,None,EE,2026-04-23
2026-01-06 23:00:00+00:00,0.0,1024.05,595.0,0.0,-1024.05,595.0,-429.04999999999995,None,EE,2026-04-23
2026-01-07 00:00:00+00:00,0.0,1014.2,574.0,0.0,-1014.2,574.0,-440.20000000000005,None,EE,2026-04-23
2026-01-07 01:00:00+00:00,0.0,1001.15,549.25,0.0,-1001.15,549.25,-451.9,None,EE,2026-04-23
2026-01-07 02:00:00+00:00,0.0,1001.575,498.0,0.0,-1001.575,498.0,-503.57500000000005,None,EE,2026-04-23
2026-01-07 03:00:00+00:00,0.0,1005.45,515.5,0.0,-1005.45,515.5,-489.95000000000005,None,EE,2026-04-23
2026-01-07 04:00:00+00:00,0.0,1003.6750000000001,441.75,0.0,-1003.6750000000001,441.75,-561.9250000000001,None,EE,2026-04-23
2026-01-07 05:00:00+00:00,0.0,1017.825,386.75,0.0,-1017.825,386.75,-631.075,None,EE,2026-04-23
2026-01-07 06:00:00+00:00,0.0,1029.525,393.75,0.0,-1029.525,393.75,-635.7750000000001,None,EE,2026-04-23
2026-01-07 07:00:00+00:00,0.0,1024.175,376.75,0.0,-1024.175,376.75,-647.425,None,EE,2026-04-23
2026-01-07 08:00:00+00:00,0.0,1030.25,470.25,0.0,-1030.25,470.25,-560.0,None,EE,2026-04-23
2026-01-07 09:00:00+00:00,0.0,1028.125,416.75,0.0,-1028.125,416.75,-611.375,None,EE,2026-04-23
2026-01-07 10:00:00+00:00,0.0,1002.575,308.25,0.0,-1002.575,308.25,-694.325,None,EE,2026-04-23
2026-01-07 11:00:00+00:00,0.0,1014.575,355.0,0.0,-1014.575,355.0,-659.575,None,EE,2026-04-23
2026-01-07 12:00:00+00:00,0.0,1020.125,527.25,0.0,-1020.125,527.25,-492.875,None,EE,2026-04-23
2026-01-07 13:00:00+00:00,0.0,1020.525,624.0,0.0,-1020.525,624.0,-396.525,None,EE,2026-04-23
2026-01-07 14:00:00+00:00,0.0,1023.4,548.5,0.0,-1023.4,548.5,-474.9,None,EE,2026-04-23
2026-01-07 15:00:00+00:00,0.0,1005.85,574.0,0.0,-1005.85,574.0,-431.85,None,EE,2026-04-23
2026-01-07 16:00:00+00:00,0.0,1022.275,486.5,0.0,-1022.275,486.5,-535.775,None,EE,2026-04-23
2026-01-07 17:00:00+00:00,0.0,1028.5,524.75,0.0,-1028.5,524.75,-503.75,None,EE,2026-04-23
2026-01-07 18:00:00+00:00,0.0,1021.5,513.0,0.0,-1021.5,513.0,-508.5,None,EE,2026-04-23
2026-01-07 19:00:00+00:00,0.0,1005.775,501.5,0.0,-1005.775,501.5,-504.275,None,EE,2026-04-23
2026-01-07 20:00:00+00:00,0.0,1008.1,532.25,0.0,-1008.1,532.25,-475.85,None,EE,2026-04-23
2026-01-07 21:00:00+00:00,0.0,1029.85,543.0,0.0,-1029.85,543.0,-486.8499999999999,None,EE,2026-04-23
2026-01-07 22:00:00+00:00,0.0,1015.725,561.25,0.0,-1015.725,561.25,-454.475,None,EE,2026-04-23
2026-01-07 23:00:00+00:00,0.0,1030.925,503.0,0.0,-1030.925,503.0,-527.925,None,EE,2026-04-23
2026-01-08 00:00:00+00:00,0.0,1030.1,498.75,0.0,-1030.1,498.75,-531.3499999999999,None,EE,2026-04-23
2026-01-08 01:00:00+00:00,0.0,1030.65,483.0,0.0,-1030.65,483.0,-547.6500000000001,None,EE,2026-04-23
2026-01-08 02:00:00+00:00,0.0,1028.075,480.25,0.0,-1028.075,480.25,-547.825,None,EE,2026-04-23
2026-01-08 03:00:00+00:00,0.0,1027.525,524.75,0.0,-1027.525,524.75,-502.7750000000001,None,EE,2026-04-23
2026-01-08 04:00:00+00:00,0.0,1030.75,543.5,0.0,-1030.75,543.5,-487.25,None,EE,2026-04-23
2026-01-08 05:00:00+00:00,0.0,1030.1000000000001,407.0,0.0,-1030.1000000000001,407.0,-623.1000000000001,None,EE,2026-04-23
2026-01-08 06:00:00+00:00,0.0,1023.575,406.75,0.0,-1023.575,406.75,-616.825,None,EE,2026-04-23
2026-01-08 07:00:00+00:00,0.0,1029.8,461.75,0.0,-1029.8,461.75,-568.05,None,EE,2026-04-23
2026-01-08 08:00:00+00:00,0.0,1028.1750000000002,501.5,0.0,-1028.1750000000002,501.5,-526.6750000000002,None,EE,2026-04-23
2026-01-08 09:00:00+00:00,0.0,1029.1,520.25,0.0,-1029.1,520.25,-508.8499999999999,None,EE,2026-04-23
2026-01-08 10:00:00+00:00,0.0,1029.725,520.0,0.0,-1029.725,520.0,-509.7249999999999,None,EE,2026-04-23
2026-01-08 11:00:00+00:00,0.0,1028.375,531.0,0.0,-1028.375,531.0,-497.375,None,EE,2026-04-23
2026-01-08 12:00:00+00:00,0.0,1029.175,567.25,0.0,-1029.175,567.25,-461.92499999999995,None,EE,2026-04-23
2026-01-08 13:00:00+00:00,0.0,1027.525,598.5,0.0,-1027.525,598.5,-429.0250000000001,None,EE,2026-04-23
2026-01-08 14:00:00+00:00,0.0,1017.85,620.5,0.0,-1017.85,620.5,-397.35,None,EE,2026-04-23
2026-01-08 15:00:00+00:00,0.0,1025.05,571.75,0.0,-1025.05,571.75,-453.29999999999995,None,EE,2026-04-23
2026-01-08 16:00:00+00:00,0.0,1030.325,552.0,0.0,-1030.325,552.0,-478.32500000000005,None,EE,2026-04-23
2026-01-08 17:00:00+00:00,0.0,1030.2,536.25,0.0,-1030.2,536.25,-493.95000000000005,None,EE,2026-04-23
2026-01-08 18:00:00+00:00,0.0,1029.575,587.5,0.0,-1029.575,587.5,-442.07500000000005,None,EE,2026-04-23
2026-01-08 19:00:00+00:00,0.0,1029.65,527.5,0.0,-1029.65,527.5,-502.1500000000001,None,EE,2026-04-23
2026-01-08 20:00:00+00:00,0.0,1030.1,586.5,0.0,-1030.1,586.5,-443.5999999999999,None,EE,2026-04-23
2026-01-08 21:00:00+00:00,0.0,1029.1,589.75,0.0,-1029.1,589.75,-439.3499999999999,None,EE,2026-04-23
2026-01-08 22:00:00+00:00,0.0,1002.83,663.5,0.0,-1002.83,663.5,-339.33000000000004,None,EE,2026-04-23
2026-01-08 23:00:00+00:00,0.0,928.4875,745.0,0.0,-928.4875,745.0,-183.48749999999995,None,EE,2026-04-23
2026-01-09 00:00:00+00:00,0.0,870.335,677.5,0.0,-870.335,677.5,-192.83500000000004,None,EE,2026-04-23
2026-01-09 01:00:00+00:00,0.0,719.5450000000001,550.0,0.0,-719.5450000000001,550.0,-169.54500000000007,None,EE,2026-04-23
2026-01-09 02:00:00+00:00,0.0,636.0225,466.25,0.0,-636.0225,466.25,-169.77250000000004,None,EE,2026-04-23
2026-01-09 03:00:00+00:00,0.0,648.7075,491.25,0.0,-648.7075,491.25,-157.45749999999998,None,EE,2026-04-23
2026-01-09 04:00:00+00:00,0.0,654.88,456.25,0.0,-654.88,456.25,-198.63,None,EE,2026-04-23
2026-01-09 05:00:00+00:00,0.0,571.0675,294.25,0.0,-571.0675,294.25,-276.8175,None,EE,2026-04-23
2026-01-09 06:00:00+00:00,0.0,424.295,154.75,0.0,-424.295,154.75,-269.545,None,EE,2026-04-23
2026-01-09 07:00:00+00:00,0.0,426.615,120.5,0.0,-426.615,120.5,-306.115,None,EE,2026-04-23
2026-01-09 08:00:00+00:00,0.0,704.0825,150.5,0.0,-704.0825,150.5,-553.5825,None,EE,2026-04-23
2026-01-09 09:00:00+00:00,0.0,628.97,41.0,3.75,-628.97,37.25,-591.72,None,EE,2026-04-23
2026-01-09 10:00:00+00:00,0.0,371.3375,0.0,144.0,-371.3375,-144.0,-515.3375,None,EE,2026-04-23
2026-01-09 11:00:00+00:00,0.0,354.0075,0.0,208.75,-354.0075,-208.75,-562.7574999999999,None,EE,2026-04-23
2026-01-09 12:00:00+00:00,0.0,498.875,0.0,90.0,-498.875,-90.0,-588.875,None,EE,2026-04-23
2026-01-09 13:00:00+00:00,0.0,594.5925,38.25,0.0,-594.5925,38.25,-556.3425,None,EE,2026-04-23
2026-01-09 14:00:00+00:00,0.0,720.1875,222.25,0.0,-720.1875,222.25,-497.9375,None,EE,2026-04-23
2026-01-09 15:00:00+00:00,0.0,999.8149999999999,514.5,0.0,-999.8149999999999,514.5,-485.31499999999994,None,EE,2026-04-23
2026-01-09 16:00:00+00:00,0.0,867.11,412.5,0.0,-867.11,412.5,-454.61,None,EE,2026-04-23
2026-01-09 17:00:00+00:00,0.0,811.12,410.0,0.0,-811.12,410.0,-401.12,None,EE,2026-04-23
2026-01-09 18:00:00+00:00,0.0,741.2974999999999,342.5,0.0,-741.2974999999999,342.5,-398.7974999999999,None,EE,2026-04-23
2026-01-09 19:00:00+00:00,0.0,940.4375,622.0,0.0,-940.4375,622.0,-318.4375,None,EE,2026-04-23
2026-01-09 20:00:00+00:00,0.0,701.08,477.5,0.0,-701.08,477.5,-223.58000000000004,None,EE,2026-04-23
2026-01-09 21:00:00+00:00,0.0,774.7075,496.0,0.0,-774.7075,496.0,-278.7075,None,EE,2026-04-23
2026-01-09 22:00:00+00:00,0.0,697.0625,428.25,0.0,-697.0625,428.25,-268.8125,None,EE,2026-04-23
2026-01-09 23:00:00+00:00,0.0,711.3050000000001,473.5,0.0,-711.3050000000001,473.5,-237.80500000000006,None,EE,2026-04-23
2026-01-10 00:00:00+00:00,0.0,754.77,559.5,0.0,-754.77,559.5,-195.26999999999998,None,EE,2026-04-23
2026-01-10 01:00:00+00:00,0.0,738.8875,586.5,0.0,-738.8875,586.5,-152.38750000000005,None,EE,2026-04-23
2026-01-10 02:00:00+00:00,0.0,713.87,576.5,0.0,-713.87,576.5,-137.37,None,EE,2026-04-23
2026-01-10 03:00:00+00:00,0.0,751.1175000000001,597.25,0.0,-751.1175000000001,597.25,-153.86750000000006,None,EE,2026-04-23
