,ME_BA,BA_ME,ME_RS,RS_ME,ME_IT_CSUD,IT_CSUD_ME,ME_BA_net_export,ME_RS_net_export,ME_IT_CSUD_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-24 11:00:00+00:00,161.357625,53.237,33.5027,0.0,0.0,166.0,108.12062500000002,33.5027,-166.0,-24.376674999999977,None,ME,2026-04-23
2026-01-24 12:00:00+00:00,154.497175,88.455,59.4029,0.0,0.0,84.75,66.042175,59.4029,-84.75,40.695075,None,ME,2026-04-23
2026-01-24 13:00:00+00:00,113.481375,143.035,0.0,4.8789,0.0,95.75,-29.553624999999997,-4.8789,-95.75,-130.182525,None,ME,2026-04-23
2026-01-24 14:00:00+00:00,75.7897,123.404,0.0,27.0204,0.0,277.0,-47.6143,-27.0204,-277.0,-351.6347,None,ME,2026-04-23
2026-01-24 15:00:00+00:00,75.14375,119.134,0.0,33.0689,0.0,379.25,-43.99025,-33.0689,-379.25,-456.30915,None,ME,2026-04-23
2026-01-24 16:00:00+00:00,93.526275,81.909,0.0,10.0239,0.0,431.75,11.617274999999992,-10.0239,-431.75,-430.156625,None,ME,2026-04-23
2026-01-24 17:00:00+00:00,142.6973,43.266,63.4571,0.0,0.0,341.75,99.43130000000002,63.4571,-341.75,-178.86159999999998,None,ME,2026-04-23
2026-01-24 18:00:00+00:00,113.2538,65.248,20.6429,0.0,0.0,320.0,48.005799999999994,20.6429,-320.0,-251.3513,None,ME,2026-04-23
2026-01-24 19:00:00+00:00,165.163125,38.735,89.5088,0.0,0.0,220.75,126.42812500000001,89.5088,-220.75,-4.813074999999998,None,ME,2026-04-23
2026-01-24 20:00:00+00:00,163.1898,48.732,61.8091,0.0,0.0,137.25,114.45779999999999,61.8091,-137.25,39.01689999999999,None,ME,2026-04-23
2026-01-24 21:00:00+00:00,203.082275,120.009,26.0166,0.0,128.25,0.0,83.07327500000001,26.0166,128.25,237.339875,None,ME,2026-04-23
2026-01-24 22:00:00+00:00,233.03765,136.222,47.3138,0.0,263.0,0.0,96.81565,47.3138,263.0,407.12945,None,ME,2026-04-23
2026-01-24 23:00:00+00:00,228.339225,169.825,110.8527,0.0,416.0,0.0,58.51422500000001,110.8527,416.0,585.366925,None,ME,2026-04-23
2026-01-25 00:00:00+00:00,141.292725,233.586,104.3622,0.0,421.0,0.0,-92.29327500000002,104.3622,421.0,433.068925,None,ME,2026-04-23
2026-01-25 01:00:00+00:00,125.92945,245.44,153.0419,0.0,421.0,0.0,-119.51055,153.0419,421.0,454.53135,None,ME,2026-04-23
2026-01-25 02:00:00+00:00,129.0571,237.507,179.1906,0.0,421.0,0.0,-108.44990000000001,179.1906,421.0,491.74069999999995,None,ME,2026-04-23
2026-01-25 03:00:00+00:00,171.11635,179.999,236.4671,0.0,421.0,0.0,-8.882649999999984,236.4671,421.0,648.5844500000001,None,ME,2026-04-23
2026-01-25 04:00:00+00:00,183.8266,157.998,257.1298,0.0,413.5,0.0,25.828600000000023,257.1298,413.5,696.4584,None,ME,2026-04-23
2026-01-25 05:00:00+00:00,114.640725,150.282,204.1353,0.0,177.25,0.0,-35.64127500000001,204.1353,177.25,345.74402499999997,None,ME,2026-04-23
2026-01-25 06:00:00+00:00,157.876275,84.437,249.1583,0.0,115.0,0.0,73.439275,249.1583,115.0,437.597575,None,ME,2026-04-23
2026-01-25 07:00:00+00:00,194.193775,83.441,262.574,0.0,143.75,0.0,110.75277499999999,262.574,143.75,517.076775,None,ME,2026-04-23
2026-01-25 08:00:00+00:00,245.19835,56.724,270.8664,0.0,217.5,0.0,188.47435000000002,270.8664,217.5,676.8407500000001,None,ME,2026-04-23
2026-01-25 09:00:00+00:00,255.564775,96.705,253.2681,0.0,270.5,0.0,158.859775,253.2681,270.5,682.627875,None,ME,2026-04-23
2026-01-25 10:00:00+00:00,285.731875,50.447,311.8195,0.0,272.0,0.0,235.284875,311.8195,272.0,819.104375,None,ME,2026-04-23
2026-01-25 11:00:00+00:00,240.18445,89.807,263.7614,0.0,269.0,0.0,150.37745,263.7614,269.0,683.13885,None,ME,2026-04-23
2026-01-25 12:00:00+00:00,218.984975,85.976,196.4865,0.0,166.5,0.0,133.008975,196.4865,166.5,495.995475,None,ME,2026-04-23
2026-01-25 13:00:00+00:00,197.5807,117.6,74.5284,0.0,139.25,0.0,79.98070000000001,74.5284,139.25,293.7591,None,ME,2026-04-23
2026-01-25 14:00:00+00:00,196.416,73.846,30.7514,0.0,0.5,0.0,122.57,30.7514,0.5,153.82139999999998,None,ME,2026-04-23
2026-01-25 15:00:00+00:00,154.27625,118.658,0.0,13.436,0.0,48.0,35.61825,-13.436,-48.0,-25.817749999999997,None,ME,2026-04-23
2026-01-25 16:00:00+00:00,206.918625,72.122,48.1411,0.0,0.0,48.0,134.796625,48.1411,-48.0,134.937725,None,ME,2026-04-23
2026-01-25 17:00:00+00:00,319.700525,29.925,152.5539,0.0,0.0,47.5,289.775525,152.5539,-47.5,394.829425,None,ME,2026-04-23
2026-01-25 18:00:00+00:00,303.253075,31.828,194.6092,0.0,70.0,0.0,271.42507500000005,194.6092,70.0,536.034275,None,ME,2026-04-23
2026-01-25 19:00:00+00:00,263.882475,62.474,134.2327,0.0,122.0,0.0,201.408475,134.2327,122.0,457.641175,None,ME,2026-04-23
2026-01-25 20:00:00+00:00,290.93075,67.418,105.3175,0.0,211.5,0.0,223.51274999999998,105.3175,211.5,540.33025,None,ME,2026-04-23
2026-01-25 21:00:00+00:00,329.2678,45.568,106.0507,0.0,269.5,0.0,283.69980000000004,106.0507,269.5,659.2505000000001,None,ME,2026-04-23
2026-01-25 22:00:00+00:00,310.224825,62.907,106.7536,0.0,314.5,0.0,247.31782500000003,106.7536,314.5,668.5714250000001,None,ME,2026-04-23
2026-01-25 23:00:00+00:00,313.432775,97.755,197.9642,0.0,479.75,0.0,215.677775,197.9642,479.75,893.391975,None,ME,2026-04-23
2026-01-26 00:00:00+00:00,263.951725,124.728,208.8297,0.0,467.75,0.0,139.223725,208.8297,467.75,815.8034250000001,None,ME,2026-04-23
2026-01-26 01:00:00+00:00,228.71195,154.529,196.156,0.0,450.25,0.0,74.18295,196.156,450.25,720.5889500000001,None,ME,2026-04-23
2026-01-26 02:00:00+00:00,225.13855,155.466,186.049,0.0,445.0,0.0,69.67255,186.049,445.0,700.72155,None,ME,2026-04-23
2026-01-26 03:00:00+00:00,238.457925,138.711,183.0751,0.0,443.5,0.0,99.74692499999998,183.0751,443.5,726.3220249999999,None,ME,2026-04-23
2026-01-26 04:00:00+00:00,304.1749,30.246,199.9528,0.0,229.0,0.0,273.9289,199.9528,229.0,702.8817,None,ME,2026-04-23
2026-01-26 05:00:00+00:00,401.330675,22.451,123.2588,0.0,0.75,0.0,378.87967499999996,123.2588,0.75,502.88847499999997,None,ME,2026-04-23
2026-01-26 06:00:00+00:00,337.75575,25.377,194.1143,0.0,0.0,76.25,312.37874999999997,194.1143,-76.25,430.2430499999999,None,ME,2026-04-23
2026-01-26 07:00:00+00:00,293.09645,26.555,131.4467,0.0,0.0,93.0,266.54145,131.4467,-93.0,304.98815,None,ME,2026-04-23
2026-01-26 08:00:00+00:00,382.8046,33.712,85.0287,0.0,0.0,70.5,349.0926,85.0287,-70.5,363.6213,None,ME,2026-04-23
2026-01-26 09:00:00+00:00,345.74915,65.235,10.673,0.0,0.0,78.75,280.51415,10.673,-78.75,212.43714999999997,None,ME,2026-04-23
2026-01-26 10:00:00+00:00,385.95195,30.723,32.9594,0.0,0.0,151.25,355.22895,32.9594,-151.25,236.93835,None,ME,2026-04-23
2026-01-26 11:00:00+00:00,373.46455,34.326,0.0,41.7481,0.0,178.0,339.13854999999995,-41.7481,-178.0,119.39044999999993,None,ME,2026-04-23
2026-01-26 12:00:00+00:00,462.356125,25.014,0.0,29.3986,0.0,294.25,437.342125,-29.3986,-294.25,113.69352500000002,None,ME,2026-04-23
2026-01-26 13:00:00+00:00,493.7844,23.375,22.5539,0.0,0.0,294.25,470.4094,22.5539,-294.25,198.7133,None,ME,2026-04-23
2026-01-26 14:00:00+00:00,469.5784,24.915,23.2609,0.0,0.0,294.0,444.66339999999997,23.2609,-294.0,173.92429999999996,None,ME,2026-04-23
2026-01-26 15:00:00+00:00,500.794075,22.297,92.3636,0.0,0.0,286.25,478.497075,92.3636,-286.25,284.610675,None,ME,2026-04-23
2026-01-26 16:00:00+00:00,524.49075,16.06,156.2327,0.0,0.0,359.5,508.43075000000005,156.2327,-359.5,305.16345,None,ME,2026-04-23
2026-01-26 17:00:00+00:00,491.3493,17.71,207.7087,0.0,0.0,333.5,473.63930000000005,207.7087,-333.5,347.84800000000007,None,ME,2026-04-23
2026-01-26 18:00:00+00:00,437.816825,22.649,228.8396,0.0,0.0,175.5,415.167825,228.8396,-175.5,468.507425,None,ME,2026-04-23
2026-01-26 19:00:00+00:00,415.377525,22.858,214.1734,0.0,0.0,205.25,392.519525,214.1734,-205.25,401.44292499999995,None,ME,2026-04-23
2026-01-26 20:00:00+00:00,377.552525,27.368,278.5696,0.0,92.75,0.0,350.184525,278.5696,92.75,721.5041249999999,None,ME,2026-04-23
2026-01-26 21:00:00+00:00,334.705075,49.999,257.8282,0.0,291.25,0.0,284.706075,257.8282,291.25,833.784275,None,ME,2026-04-23
2026-01-26 22:00:00+00:00,497.01995,26.856,320.0639,0.0,320.0,0.0,470.16395,320.0639,320.0,1110.22785,None,ME,2026-04-23
2026-01-26 23:00:00+00:00,326.70925,74.834,290.5642,0.0,467.0,0.0,251.87525,290.5642,467.0,1009.4394500000001,None,ME,2026-04-23
2026-01-27 00:00:00+00:00,249.70665,122.82,251.0983,0.0,457.0,0.0,126.88665,251.0983,457.0,834.98495,None,ME,2026-04-23
2026-01-27 01:00:00+00:00,243.7683,126.978,263.4763,0.0,458.5,0.0,116.79030000000002,263.4763,458.5,838.7665999999999,None,ME,2026-04-23
2026-01-27 02:00:00+00:00,256.4288,98.244,352.7995,0.0,457.5,0.0,158.18480000000002,352.7995,457.5,968.4843000000001,None,ME,2026-04-23
2026-01-27 03:00:00+00:00,267.87655,69.347,383.6581,0.0,422.75,0.0,198.52955000000003,383.6581,422.75,1004.9376500000001,None,ME,2026-04-23
2026-01-27 04:00:00+00:00,219.7198,36.712,270.2828,0.0,158.0,0.0,183.00779999999997,270.2828,158.0,611.2906,None,ME,2026-04-23
2026-01-27 05:00:00+00:00,220.743,75.417,95.1968,0.0,0.75,0.0,145.326,95.1968,0.75,241.2728,None,ME,2026-04-23
2026-01-27 06:00:00+00:00,250.005975,29.008,111.6148,0.0,0.0,177.5,220.997975,111.6148,-177.5,155.112775,None,ME,2026-04-23
2026-01-27 07:00:00+00:00,211.650975,34.662,87.5276,0.0,0.0,245.0,176.98897499999998,87.5276,-245.0,19.51657499999999,None,ME,2026-04-23
2026-01-27 08:00:00+00:00,186.727275,58.127,54.5503,0.0,0.0,202.75,128.60027499999998,54.5503,-202.75,-19.599425000000025,None,ME,2026-04-23
2026-01-27 09:00:00+00:00,200.15,47.06775,311.801,0.0,0.0,150.25,153.08225000000002,311.801,-150.25,314.63325,None,ME,2026-04-23
2026-01-27 10:00:00+00:00,154.574,51.6904,322.7451,0.0,0.0,179.0,102.88360000000002,322.7451,-179.0,246.62869999999998,None,ME,2026-04-23
2026-01-27 11:00:00+00:00,145.304,63.1136,312.4314,0.0,0.0,153.5,82.19040000000001,312.4314,-153.5,241.1218,None,ME,2026-04-23
2026-01-27 12:00:00+00:00,153.62,59.8263,320.7559,0.0,0.0,165.0,93.7937,320.7559,-165.0,249.5496,None,ME,2026-04-23
2026-01-27 13:00:00+00:00,221.139,38.13185,341.9553,0.0,0.0,296.75,183.00715000000002,341.9553,-296.75,228.21245,None,ME,2026-04-23
2026-01-27 14:00:00+00:00,376.100675,19.811,402.9951,0.0,0.0,565.0,356.28967500000005,402.9951,-565.0,194.28477500000008,None,ME,2026-04-23
2026-01-27 15:00:00+00:00,324.427125,17.743,192.7997,0.0,0.0,564.75,306.684125,192.7997,-564.75,-65.26617499999998,None,ME,2026-04-23
2026-01-27 16:00:00+00:00,319.170525,18.37,40.1355,0.0,0.0,564.75,300.800525,40.1355,-564.75,-223.81397500000003,None,ME,2026-04-23
2026-01-27 17:00:00+00:00,295.302975,20.042,28.9987,0.0,0.0,554.5,275.26097500000003,28.9987,-554.5,-250.24032499999998,None,ME,2026-04-23
2026-01-27 18:00:00+00:00,323.5876,20.185,45.9359,0.0,0.0,524.0,303.4026,45.9359,-524.0,-174.6615,None,ME,2026-04-23
2026-01-27 19:00:00+00:00,226.8198,26.059,11.0076,0.0,0.0,405.0,200.7608,11.0076,-405.0,-193.23160000000001,None,ME,2026-04-23
2026-01-27 20:00:00+00:00,205.721125,42.049,30.5972,0.0,0.0,212.75,163.672125,30.5972,-212.75,-18.48067500000002,None,ME,2026-04-23
2026-01-27 21:00:00+00:00,192.75725,229.745,77.0026,0.0,306.5,0.0,-36.987750000000005,77.0026,306.5,346.51485,None,ME,2026-04-23
2026-01-27 22:00:00+00:00,235.242,200.141,108.9585,0.0,373.0,0.0,35.101,108.9585,373.0,517.0595000000001,None,ME,2026-04-23
2026-01-27 23:00:00+00:00,194.68355,256.26,102.2743,0.0,490.25,0.0,-61.576449999999994,102.2743,490.25,530.94785,None,ME,2026-04-23
2026-01-28 00:00:00+00:00,179.92845,265.473,96.3481,0.0,494.5,0.0,-85.54455000000002,96.3481,494.5,505.30355,None,ME,2026-04-23
2026-01-28 01:00:00+00:00,155.839525,207.879,69.119,0.0,335.25,0.0,-52.03947499999998,69.119,335.25,352.329525,None,ME,2026-04-23
2026-01-28 02:00:00+00:00,153.58875,197.987,64.1474,0.0,306.25,0.0,-44.39824999999999,64.1474,306.25,325.99915,None,ME,2026-04-23
2026-01-28 03:00:00+00:00,152.387675,201.89,62.0194,0.0,303.0,0.0,-49.502324999999985,62.0194,303.0,315.51707500000003,None,ME,2026-04-23
2026-01-28 04:00:00+00:00,106.9529,242.092,46.0285,0.0,292.5,0.0,-135.1391,46.0285,292.5,203.3894,None,ME,2026-04-23
2026-01-28 05:00:00+00:00,141.114475,181.876,57.0171,0.0,56.25,0.0,-40.761525000000006,57.0171,56.25,72.505575,None,ME,2026-04-23
2026-01-28 06:00:00+00:00,180.0141,85.378,181.5143,0.0,0.0,62.5,94.63610000000001,181.5143,-62.5,213.6504,None,ME,2026-04-23
2026-01-28 07:00:00+00:00,200.286425,82.413,242.2813,0.0,0.25,8.75,117.87342500000001,242.2813,-8.5,351.654725,None,ME,2026-04-23
2026-01-28 08:00:00+00:00,284.2662,37.21,270.4869,0.0,0.0,72.5,247.05620000000002,270.4869,-72.5,445.0431,None,ME,2026-04-23
2026-01-28 09:00:00+00:00,248.15265,53.217,242.6405,0.0,0.25,1.0,194.93565,242.6405,-0.75,436.82615,None,ME,2026-04-23
2026-01-28 10:00:00+00:00,320.9211,33.759,244.0,0.0,0.25,0.0,287.1621,244.0,0.25,531.4121,None,ME,2026-04-23
2026-01-28 11:00:00+00:00,305.39615,35.442,222.4766,0.0,0.5,0.0,269.95414999999997,222.4766,0.5,492.93075,None,ME,2026-04-23
2026-01-28 12:00:00+00:00,299.242175,36.564,218.2764,0.0,0.25,0.0,262.67817499999995,218.2764,0.25,481.204575,None,ME,2026-04-23
2026-01-28 13:00:00+00:00,252.990225,45.332,202.8582,0.0,0.25,0.0,207.65822500000002,202.8582,0.25,410.766425,None,ME,2026-04-23
2026-01-28 14:00:00+00:00,217.769375,66.021,197.252,0.0,0.5,0.0,151.748375,197.252,0.5,349.500375,None,ME,2026-04-23
2026-01-28 15:00:00+00:00,187.237075,98.026,196.3787,0.0,0.25,1.75,89.21107500000001,196.3787,-1.5,284.08977500000003,None,ME,2026-04-23
2026-01-28 16:00:00+00:00,220.289425,44.599,206.2663,0.0,0.0,163.5,175.690425,206.2663,-163.5,218.456725,None,ME,2026-04-23
2026-01-28 17:00:00+00:00,191.16955,51.893,189.4039,0.0,0.0,170.25,139.27655,189.4039,-170.25,158.43044999999995,None,ME,2026-04-23
2026-01-28 18:00:00+00:00,257.3142,36.201,236.1872,0.0,0.0,184.25,221.11320000000003,236.1872,-184.25,273.0504,None,ME,2026-04-23
2026-01-28 19:00:00+00:00,322.757125,31.57,256.606,0.0,0.0,136.5,291.187125,256.606,-136.5,411.2931249999999,None,ME,2026-04-23
2026-01-28 20:00:00+00:00,285.959075,39.607,281.5328,0.0,167.75,0.0,246.35207499999999,281.5328,167.75,695.634875,None,ME,2026-04-23
2026-01-28 21:00:00+00:00,270.045475,136.253,266.2141,0.0,451.0,0.0,133.79247500000002,266.2141,451.0,851.006575,None,ME,2026-04-23
2026-01-28 22:00:00+00:00,285.155425,130.132,251.7531,0.0,481.75,0.0,155.02342499999997,251.7531,481.75,888.526525,None,ME,2026-04-23
2026-01-28 23:00:00+00:00,298.5362,138.055,278.0773,0.0,572.0,0.0,160.4812,278.0773,572.0,1010.5585,None,ME,2026-04-23
2026-01-29 00:00:00+00:00,313.58325,127.242,218.5929,0.0,568.75,0.0,186.34125,218.5929,568.75,973.68415,None,ME,2026-04-23
2026-01-29 01:00:00+00:00,268.570825,150.32,256.4829,0.0,548.5,0.0,118.25082500000002,256.4829,548.5,923.233725,None,ME,2026-04-23
2026-01-29 02:00:00+00:00,255.0199,174.371,233.8627,0.0,548.0,0.0,80.6489,233.8627,548.0,862.5116,None,ME,2026-04-23
2026-01-29 03:00:00+00:00,262.341175,169.785,234.3011,0.0,550.0,0.0,92.55617500000002,234.3011,550.0,876.8572750000001,None,ME,2026-04-23
2026-01-29 04:00:00+00:00,223.930675,214.383,201.8401,0.0,527.5,0.0,9.547674999999998,201.8401,527.5,738.887775,None,ME,2026-04-23
2026-01-29 05:00:00+00:00,285.645375,39.989,114.0357,0.0,96.25,0.0,245.656375,114.0357,96.25,455.942075,None,ME,2026-04-23
2026-01-29 06:00:00+00:00,272.884,36.464,194.0717,0.0,0.75,0.0,236.42000000000002,194.0717,0.75,431.24170000000004,None,ME,2026-04-23
2026-01-29 07:00:00+00:00,238.5517,48.108,186.1158,0.0,0.0,48.75,190.4437,186.1158,-48.75,327.8095,None,ME,2026-04-23
2026-01-29 08:00:00+00:00,255.1717,36.956,157.6279,0.0,0.0,81.25,218.21569999999997,157.6279,-81.25,294.5936,None,ME,2026-04-23
2026-01-29 09:00:00+00:00,263.7762,35.227,136.7888,0.0,0.0,81.0,228.5492,136.7888,-81.0,284.338,None,ME,2026-04-23
2026-01-29 10:00:00+00:00,302.604425,29.392,127.1721,0.0,0.0,116.75,273.212425,127.1721,-116.75,283.634525,None,ME,2026-04-23
2026-01-29 11:00:00+00:00,315.569425,26.972,102.7571,0.0,0.0,196.0,288.59742500000004,102.7571,-196.0,195.35452500000002,None,ME,2026-04-23
2026-01-29 12:00:00+00:00,313.7894,28.501,111.4239,0.0,0.0,196.25,285.2884,111.4239,-196.25,200.46230000000003,None,ME,2026-04-23
2026-01-29 13:00:00+00:00,232.975925,38.037,74.9649,0.0,0.0,196.0,194.93892499999998,74.9649,-196.0,73.90382499999998,None,ME,2026-04-23
2026-01-29 14:00:00+00:00,232.3104,40.291,81.9493,0.0,0.0,196.25,192.0194,81.9493,-196.25,77.71870000000001,None,ME,2026-04-23
2026-01-29 15:00:00+00:00,214.40455,41.884,95.666,0.0,0.0,194.0,172.52055000000001,95.666,-194.0,74.18655000000001,None,ME,2026-04-23
2026-01-29 16:00:00+00:00,247.49875,39.889,90.2041,0.0,0.0,129.0,207.60975,90.2041,-129.0,168.81385,None,ME,2026-04-23
2026-01-29 17:00:00+00:00,274.786725,34.683,123.365,0.0,0.0,110.75,240.103725,123.365,-110.75,252.718725,None,ME,2026-04-23
2026-01-29 18:00:00+00:00,292.805225,30.053,118.5212,0.0,0.0,98.75,262.752225,118.5212,-98.75,282.523425,None,ME,2026-04-23
2026-01-29 19:00:00+00:00,372.790975,27.654,141.0335,0.0,0.0,47.5,345.136975,141.0335,-47.5,438.670475,None,ME,2026-04-23
2026-01-29 20:00:00+00:00,354.570175,109.546,165.4422,0.0,365.5,0.0,245.024175,165.4422,365.5,775.966375,None,ME,2026-04-23
2026-01-29 21:00:00+00:00,358.5211,162.321,141.9053,0.0,516.5,0.0,196.2001,141.9053,516.5,854.6054,None,ME,2026-04-23
2026-01-29 22:00:00+00:00,367.392925,151.703,147.7972,0.0,540.0,0.0,215.689925,147.7972,540.0,903.487125,None,ME,2026-04-23
2026-01-29 23:00:00+00:00,357.026875,126.431,141.1501,0.0,597.5,0.0,230.59587500000004,141.1501,597.5,969.245975,None,ME,2026-04-23
2026-01-30 00:00:00+00:00,301.284225,172.602,77.1989,0.0,599.0,0.0,128.682225,77.1989,599.0,804.881125,None,ME,2026-04-23
2026-01-30 01:00:00+00:00,318.8146,137.683,144.284,0.0,599.0,0.0,181.1316,144.284,599.0,924.4156,None,ME,2026-04-23
2026-01-30 02:00:00+00:00,322.334625,125.741,172.2779,0.0,599.0,0.0,196.59362500000003,172.2779,599.0,967.871525,None,ME,2026-04-23
2026-01-30 03:00:00+00:00,327.4025,121.37,151.1176,0.0,596.25,0.0,206.03249999999997,151.1176,596.25,953.4001,None,ME,2026-04-23
2026-01-30 04:00:00+00:00,321.286525,91.219,128.7527,0.0,493.0,0.0,230.067525,128.7527,493.0,851.8202249999999,None,ME,2026-04-23
2026-01-30 05:00:00+00:00,488.244175,22.748,157.487,0.0,182.0,0.0,465.496175,157.487,182.0,804.983175,None,ME,2026-04-23
2026-01-30 06:00:00+00:00,521.12625,21.703,272.1067,0.0,89.5,0.0,499.42325000000005,272.1067,89.5,861.0299500000001,None,ME,2026-04-23
2026-01-30 07:00:00+00:00,529.506125,23.463,288.5098,0.0,51.25,0.0,506.043125,288.5098,51.25,845.802925,None,ME,2026-04-23
2026-01-30 08:00:00+00:00,561.363925,25.707,292.201,0.0,0.75,0.0,535.656925,292.201,0.75,828.607925,None,ME,2026-04-23
2026-01-30 09:00:00+00:00,445.593875,31.185,195.5334,0.0,0.25,0.0,414.408875,195.5334,0.25,610.192275,None,ME,2026-04-23
2026-01-30 10:00:00+00:00,399.887075,27.313,190.8482,0.0,0.5,0.0,372.574075,190.8482,0.5,563.922275,None,ME,2026-04-23
2026-01-30 11:00:00+00:00,380.861675,33.311,201.4538,0.0,109.5,0.0,347.550675,201.4538,109.5,658.504475,None,ME,2026-04-23
2026-01-30 12:00:00+00:00,438.01475,29.469,258.7348,0.0,97.0,0.0,408.54575,258.7348,97.0,764.28055,None,ME,2026-04-23
2026-01-30 13:00:00+00:00,480.9053,26.477,252.8069,0.0,51.75,0.0,454.42830000000004,252.8069,51.75,758.9852000000001,None,ME,2026-04-23
2026-01-30 14:00:00+00:00,542.267825,20.273,252.8907,0.0,1.0,0.0,521.994825,252.8907,1.0,775.885525,None,ME,2026-04-23
2026-01-30 15:00:00+00:00,468.711,22.099,216.5784,0.0,0.0,53.0,446.612,216.5784,-53.0,610.1904,None,ME,2026-04-23
2026-01-30 16:00:00+00:00,349.965175,37.116,191.3592,0.0,123.25,0.0,312.849175,191.3592,123.25,627.4583749999999,None,ME,2026-04-23
2026-01-30 17:00:00+00:00,337.28495,43.779,176.9907,0.0,153.0,0.0,293.50595,176.9907,153.0,623.49665,None,ME,2026-04-23
2026-01-30 18:00:00+00:00,319.202325,51.097,135.1712,0.0,147.75,0.0,268.105325,135.1712,147.75,551.026525,None,ME,2026-04-23
2026-01-30 19:00:00+00:00,324.80885,123.675,129.6375,0.0,335.0,0.0,201.13385,129.6375,335.0,665.77135,None,ME,2026-04-23
2026-01-30 20:00:00+00:00,394.0051,140.547,161.7533,0.0,558.5,0.0,253.45810000000003,161.7533,558.5,973.7114,None,ME,2026-04-23
2026-01-30 21:00:00+00:00,448.527725,28.646,190.1109,0.0,308.5,0.0,419.88172499999996,190.1109,308.5,918.492625,None,ME,2026-04-23
2026-01-30 22:00:00+00:00,465.556325,25.608,205.8852,0.0,300.0,0.0,439.948325,205.8852,300.0,945.833525,None,ME,2026-04-23
2026-01-30 23:00:00+00:00,486.865575,21.934,247.6692,0.0,300.0,0.0,464.93157499999995,247.6692,300.0,1012.6007749999999,None,ME,2026-04-23
2026-01-31 00:00:00+00:00,409.651175,22.495,252.4095,0.0,300.0,0.0,387.156175,252.4095,300.0,939.565675,None,ME,2026-04-23
2026-01-31 01:00:00+00:00,380.627325,22.814,248.4288,0.0,300.0,0.0,357.81332499999996,248.4288,300.0,906.242125,None,ME,2026-04-23
2026-01-31 02:00:00+00:00,371.778,23.551,224.3823,0.0,300.0,0.0,348.22700000000003,224.3823,300.0,872.6093000000001,None,ME,2026-04-23
2026-01-31 03:00:00+00:00,410.160625,21.846,205.0625,0.0,300.0,0.0,388.314625,205.0625,300.0,893.377125,None,ME,2026-04-23
2026-01-31 04:00:00+00:00,437.647125,21.153,217.8716,0.0,300.0,0.0,416.494125,217.8716,300.0,934.365725,None,ME,2026-04-23
2026-01-31 05:00:00+00:00,380.384,28.491,163.2362,0.0,307.0,0.0,351.89300000000003,163.2362,307.0,822.1292000000001,None,ME,2026-04-23
2026-01-31 06:00:00+00:00,303.832725,205.041,127.0254,0.0,522.0,0.0,98.79172499999999,127.0254,522.0,747.817125,None,ME,2026-04-23
2026-01-31 07:00:00+00:00,293.9515,158.805,151.5644,0.0,382.25,0.0,135.1465,151.5644,382.25,668.9609,None,ME,2026-04-23
2026-01-31 08:00:00+00:00,359.981425,40.848,261.4471,0.0,124.5,0.0,319.133425,261.4471,124.5,705.080525,None,ME,2026-04-23
2026-01-31 09:00:00+00:00,320.603725,37.719,256.5351,0.0,52.5,0.0,282.884725,256.5351,52.5,591.919825,None,ME,2026-04-23
2026-01-31 10:00:00+00:00,354.1686,34.518,301.2188,0.0,50.5,0.0,319.65060000000005,301.2188,50.5,671.3694,None,ME,2026-04-23
2026-01-31 11:00:00+00:00,372.42605,30.624,327.2719,0.0,54.0,0.0,341.80204999999995,327.2719,54.0,723.07395,None,ME,2026-04-23
2026-01-31 12:00:00+00:00,284.7944,33.78,258.6967,0.0,50.75,0.0,251.0144,258.6967,50.75,560.4611,None,ME,2026-04-23
2026-01-31 13:00:00+00:00,265.56755,37.706,230.9752,0.0,53.25,0.0,227.86154999999997,230.9752,53.25,512.0867499999999,None,ME,2026-04-23
2026-01-31 14:00:00+00:00,241.241125,114.884,167.8955,0.0,147.75,0.0,126.35712500000001,167.8955,147.75,442.002625,None,ME,2026-04-23
2026-01-31 15:00:00+00:00,184.8787,247.113,97.7861,0.0,276.25,0.0,-62.23429999999999,97.7861,276.25,311.8018,None,ME,2026-04-23
2026-01-31 16:00:00+00:00,255.621725,189.67,162.1145,0.0,302.5,0.0,65.95172500000001,162.1145,302.5,530.566225,None,ME,2026-04-23
2026-01-31 17:00:00+00:00,253.1583,196.759,146.1501,0.0,301.75,0.0,56.39930000000001,146.1501,301.75,504.2994,None,ME,2026-04-23
2026-01-31 18:00:00+00:00,228.146925,255.495,105.1146,0.0,370.0,0.0,-27.348074999999994,105.1146,370.0,447.766525,None,ME,2026-04-23
2026-01-31 19:00:00+00:00,226.436625,237.154,109.1075,0.0,360.75,0.0,-10.717375000000004,109.1075,360.75,459.140125,None,ME,2026-04-23
2026-01-31 20:00:00+00:00,306.770175,193.964,224.9683,0.0,553.5,0.0,112.806175,224.9683,553.5,891.2744749999999,None,ME,2026-04-23
2026-01-31 21:00:00+00:00,359.467125,143.469,276.3545,0.0,597.5,0.0,215.99812500000002,276.3545,597.5,1089.852625,None,ME,2026-04-23
2026-01-31 22:00:00+00:00,338.051375,151.245,251.1474,0.0,596.0,0.0,186.806375,251.1474,596.0,1033.953775,None,ME,2026-04-23
