,PL_CZ,CZ_PL,PL_DE_LU,DE_LU_PL,PL_LT,LT_PL,PL_SE_4,SE_4_PL,PL_SK,SK_PL,PL_CZ_net_export,PL_DE_LU_net_export,PL_LT_net_export,PL_SE_4_net_export,PL_SK_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-01 00:00:00+00:00,749.72325,0.0,0.0,1967.2225,0.775,46.65,0.0,596.35,853.912,0.0,749.72325,-1967.2225,-45.875,-596.35,853.912,-1005.8122500000002,None,PL,2026-04-23
2026-01-01 01:00:00+00:00,1026.862675,0.0,0.0,1678.7325,0.0,100.94999999999999,0.0,596.85,1013.6899999999999,0.0,1026.862675,-1678.7325,-100.94999999999999,-596.85,1013.6899999999999,-335.979825,None,PL,2026-04-23
2026-01-01 02:00:00+00:00,1075.584875,0.0,0.0,1701.4675,0.0,189.85,0.0,579.3000000000001,1028.33925,0.0,1075.584875,-1701.4675,-189.85,-579.3000000000001,1028.33925,-366.69337500000006,None,PL,2026-04-23
2026-01-01 03:00:00+00:00,1147.60745,0.0,0.0,1362.56,37.2,51.2,0.0,423.34999999999997,1064.32175,0.0,1147.60745,-1362.56,-14.0,-423.34999999999997,1064.32175,412.0192000000002,None,PL,2026-04-23
2026-01-01 04:00:00+00:00,1391.883675,0.0,0.0,1484.355,55.324999999999996,3.25,0.0,97.425,1090.17875,0.0,1391.883675,-1484.355,52.074999999999996,-97.425,1090.17875,952.357425,None,PL,2026-04-23
2026-01-01 05:00:00+00:00,1930.234775,0.0,0.0,1570.0,133.4,0.0,16.25,48.7125,1315.4005,0.0,1930.234775,-1570.0,133.4,-32.4625,1315.4005,1776.5727749999999,[SYSTEM] PHYS_BILATERAL_ZERO_[SE_4]_LINEAR,PL,2026-04-23
2026-01-01 06:00:00+00:00,2135.5861999999997,0.0,0.0,1356.365,39.875,0.0,32.5,0.0,1300.9927500000001,0.0,2135.5861999999997,-1356.365,39.875,32.5,1300.9927500000001,2152.58895,None,PL,2026-04-23
2026-01-01 07:00:00+00:00,2037.4386,0.0,0.0,1120.8975,85.475,0.0,573.6,0.0,1019.8625,0.0,2037.4386,-1120.8975,85.475,573.6,1019.8625,2595.4786,None,PL,2026-04-23
2026-01-01 08:00:00+00:00,2164.560325,0.0,0.0,1025.65075,154.675,0.0,616.7,0.0,1054.681,0.0,2164.560325,-1025.65075,154.675,616.7,1054.681,2964.965575,None,PL,2026-04-23
2026-01-01 09:00:00+00:00,2189.2069,0.0,0.0,698.20375,175.75,0.0,616.6,0.0,1066.554,0.0,2189.2069,-698.20375,175.75,616.6,1066.554,3349.90715,None,PL,2026-04-23
2026-01-01 10:00:00+00:00,2276.90495,0.0,0.0,698.44,199.225,0.0,616.975,0.0,1218.1009999999999,0.0,2276.90495,-698.44,199.225,616.975,1218.1009999999999,3612.76595,None,PL,2026-04-23
2026-01-01 11:00:00+00:00,2208.597625,0.0,0.0,489.26800000000003,135.425,0.0,593.6,0.0,1167.1064999999999,0.0,2208.597625,-489.26800000000003,135.425,593.6,1167.1064999999999,3615.461125,None,PL,2026-04-23
2026-01-01 12:00:00+00:00,2133.1118,0.0,0.0,951.1524999999999,88.9,0.0,327.425,0.0,1110.7425,0.0,2133.1118,-951.1524999999999,88.9,327.425,1110.7425,2709.0268000000005,None,PL,2026-04-23
2026-01-01 13:00:00+00:00,2183.741275,0.0,0.0,1281.33,112.325,0.0,163.7125,32.025,1308.8890000000001,0.0,2183.741275,-1281.33,112.325,131.6875,1308.8890000000001,2455.3127750000003,[SYSTEM] PHYS_BILATERAL_ZERO_[SE_4]_LINEAR,PL,2026-04-23
2026-01-01 14:00:00+00:00,2087.537975,0.0,0.0,1371.25,42.25,23.3,0.0,64.05,1377.99,0.0,2087.537975,-1371.25,18.95,-64.05,1377.99,2049.1779750000005,None,PL,2026-04-23
2026-01-01 15:00:00+00:00,1997.527825,0.0,0.0,1443.1825,0.0,157.75,0.0,92.95,1324.67175,0.0,1997.527825,-1443.1825,-157.75,-92.95,1324.67175,1628.317075,None,PL,2026-04-23
2026-01-01 16:00:00+00:00,1978.395,0.0,0.0,1232.6025,0.0,114.07499999999999,0.0,40.2,1293.6354999999999,0.0,1978.395,-1232.6025,-114.07499999999999,-40.2,1293.6354999999999,1885.1529999999998,None,PL,2026-04-23
2026-01-01 17:00:00+00:00,2143.915675,0.0,0.0,921.78575,0.0,132.15,0.0,97.975,1361.6487499999998,0.0,2143.915675,-921.78575,-132.15,-97.975,1361.6487499999998,2353.653675,None,PL,2026-04-23
2026-01-01 18:00:00+00:00,2140.301475,0.0,0.0,1190.6275,0.0,187.925,0.0,98.325,1361.41275,0.0,2140.301475,-1190.6275,-187.925,-98.325,1361.41275,2024.8367250000001,None,PL,2026-04-23
2026-01-01 19:00:00+00:00,2184.158175,0.0,0.0,1369.435,11.05,14.725000000000001,0.0,58.925,1432.5082499999999,0.0,2184.158175,-1369.435,-3.6750000000000007,-58.925,1432.5082499999999,2184.631425,None,PL,2026-04-23
2026-01-01 20:00:00+00:00,2119.99845,0.0,0.0,1341.9575,75.475,19.15,34.375,0.0,1417.96575,0.0,2119.99845,-1341.9575,56.324999999999996,34.375,1417.96575,2286.7067,None,PL,2026-04-23
2026-01-01 21:00:00+00:00,2114.50835,0.0,0.0,1175.32,122.25,0.0,547.825,0.0,1359.40425,0.0,2114.50835,-1175.32,122.25,547.825,1359.40425,2968.6676,None,PL,2026-04-23
2026-01-01 22:00:00+00:00,2168.6225,0.0,0.0,1235.3975,162.125,0.0,616.525,0.0,1439.2155,0.0,2168.6225,-1235.3975,162.125,616.525,1439.2155,3151.0905000000002,None,PL,2026-04-23
2026-01-01 23:00:00+00:00,1959.7293750000001,0.0,0.0,1774.44,162.55,0.0,616.675,0.0,1398.90075,0.0,1959.7293750000001,-1774.44,162.55,616.675,1398.90075,2363.415125,None,PL,2026-04-23
2026-01-02 00:00:00+00:00,2121.03075,0.0,0.0,1649.9524999999999,85.65,18.025,616.825,0.0,1455.8665,0.0,2121.03075,-1649.9524999999999,67.625,616.825,1455.8665,2611.3947500000004,None,PL,2026-04-23
2026-01-02 01:00:00+00:00,2057.423025,0.0,0.0,1714.2925,143.675,0.0,616.95,0.0,1400.80925,0.0,2057.423025,-1714.2925,143.675,616.95,1400.80925,2504.564775,None,PL,2026-04-23
2026-01-02 02:00:00+00:00,2051.295,0.0,0.0,1607.4025000000001,119.85,12.775,617.075,0.0,1373.76875,0.0,2051.295,-1607.4025000000001,107.07499999999999,617.075,1373.76875,2541.8112499999997,None,PL,2026-04-23
2026-01-02 03:00:00+00:00,2098.0175,0.0,0.0,1510.5625,130.2,21.475,594.3,0.0,1403.99525,0.0,2098.0175,-1510.5625,108.725,594.3,1403.99525,2694.47525,None,PL,2026-04-23
2026-01-02 04:00:00+00:00,1960.3706750000001,0.0,0.0,1390.19,141.275,0.0,381.7,0.0,1299.2385,0.0,1960.3706750000001,-1390.19,141.275,381.7,1299.2385,2392.394175,None,PL,2026-04-23
2026-01-02 05:00:00+00:00,2079.2393,0.0,0.0,1218.775,45.75,112.375,23.05,21.475,1383.66125,0.0,2079.2393,-1218.775,-66.625,1.5749999999999993,1383.66125,2179.0755500000005,None,PL,2026-04-23
2026-01-02 06:00:00+00:00,1877.2962499999999,0.0,0.0,1484.945,0.0,169.8,0.0,209.1,1279.49725,0.0,1877.2962499999999,-1484.945,-169.8,-209.1,1279.49725,1292.9484999999997,None,PL,2026-04-23
2026-01-02 07:00:00+00:00,1727.9691,0.0,0.0,1348.2875,0.0,197.125,0.0,297.825,1058.8577500000001,0.0,1727.9691,-1348.2875,-197.125,-297.825,1058.8577500000001,943.5893500000002,None,PL,2026-04-23
2026-01-02 08:00:00+00:00,1763.26055,0.0,0.0,1327.7649999999999,0.0,85.82499999999999,0.0,297.775,969.79175,0.0,1763.26055,-1327.7649999999999,-85.82499999999999,-297.775,969.79175,1021.6873,None,PL,2026-04-23
2026-01-02 09:00:00+00:00,1979.723525,0.0,0.0,1585.9725,0.0,176.6,0.0,297.6,1091.89275,0.0,1979.723525,-1585.9725,-176.6,-297.6,1091.89275,1011.443775,None,PL,2026-04-23
2026-01-02 10:00:00+00:00,1910.574125,0.0,0.0,1816.0775,113.525,30.075,0.0,297.95,1084.263,0.0,1910.574125,-1816.0775,83.45,-297.95,1084.263,964.2596249999999,None,PL,2026-04-23
2026-01-02 11:00:00+00:00,1670.6923,0.0,0.0,1849.995,135.175,0.0,0.0,271.775,1032.205,0.0,1670.6923,-1849.995,135.175,-271.775,1032.205,716.3023000000001,None,PL,2026-04-23
2026-01-02 12:00:00+00:00,1239.6721499999999,0.0,0.0,1568.135,131.075,0.0,0.0,149.625,847.5365,0.0,1239.6721499999999,-1568.135,131.075,-149.625,847.5365,500.5236499999999,None,PL,2026-04-23
2026-01-02 13:00:00+00:00,1060.620275,0.0,0.0,1618.7024999999999,171.4,0.0,0.0,297.67499999999995,846.6297500000001,0.0,1060.620275,-1618.7024999999999,171.4,-297.67499999999995,846.6297500000001,162.2725250000002,None,PL,2026-04-23
2026-01-02 14:00:00+00:00,1059.868,0.0,0.0,1582.7575,119.2,0.0,0.0,297.825,882.672,0.0,1059.868,-1582.7575,119.2,-297.825,882.672,181.15750000000003,None,PL,2026-04-23
2026-01-02 15:00:00+00:00,1012.3311000000001,0.0,0.0,1696.22,122.6,0.0,0.0,297.725,910.18575,0.0,1012.3311000000001,-1696.22,122.6,-297.725,910.18575,51.17185000000006,None,PL,2026-04-23
2026-01-02 16:00:00+00:00,964.8024,0.0,0.0,1913.7325,103.125,0.0,0.0,296.625,790.01275,0.0,964.8024,-1913.7325,103.125,-296.625,790.01275,-352.41735000000006,None,PL,2026-04-23
2026-01-02 17:00:00+00:00,1024.7728,0.0,0.0,1712.685,127.25,0.0,0.0,379.75,828.3885,0.0,1024.7728,-1712.685,127.25,-379.75,828.3885,-112.02369999999996,None,PL,2026-04-23
2026-01-02 18:00:00+00:00,1098.9247500000001,0.0,0.0,1491.37,68.82499999999999,0.0,0.0,413.45,871.48375,0.0,1098.9247500000001,-1491.37,68.82499999999999,-413.45,871.48375,134.41350000000023,None,PL,2026-04-23
2026-01-02 19:00:00+00:00,1186.952,0.0,0.0,1490.76,0.0,181.275,0.0,425.925,949.967,0.0,1186.952,-1490.76,-181.275,-425.925,949.967,38.958999999999946,None,PL,2026-04-23
2026-01-02 20:00:00+00:00,1265.853325,0.0,0.0,1564.4724999999999,0.0,164.54999999999998,0.0,494.54999999999995,967.1375,0.0,1265.853325,-1564.4724999999999,-164.54999999999998,-494.54999999999995,967.1375,9.418325000000323,None,PL,2026-04-23
2026-01-02 21:00:00+00:00,1798.585,0.0,0.0,1541.845,0.0,120.95,0.0,492.775,1149.63475,0.0,1798.585,-1541.845,-120.95,-492.775,1149.63475,792.64975,None,PL,2026-04-23
2026-01-02 22:00:00+00:00,1987.8975,0.0,0.0,1368.605,89.05,0.0,0.0,467.75,1243.0605,0.0,1987.8975,-1368.605,89.05,-467.75,1243.0605,1483.653,None,PL,2026-04-23
2026-01-02 23:00:00+00:00,2078.7515,0.0,0.0,1070.89025,0.0,130.475,0.0,484.0,1175.51675,0.0,2078.7515,-1070.89025,-130.475,-484.0,1175.51675,1568.9029999999998,None,PL,2026-04-23
2026-01-03 00:00:00+00:00,2073.439375,0.0,0.0,841.77475,0.0,86.975,0.0,361.675,1116.0162500000001,0.0,2073.439375,-841.77475,-86.975,-361.675,1116.0162500000001,1899.0308750000002,None,PL,2026-04-23
2026-01-03 01:00:00+00:00,2166.4948,0.0,104.5325,576.25775,115.775,8.8,0.0,228.175,1120.4234999999999,0.0,2166.4948,-471.72524999999996,106.97500000000001,-228.175,1120.4234999999999,2693.99305,None,PL,2026-04-23
2026-01-03 02:00:00+00:00,2162.735875,0.0,281.86225,565.2055,294.525,0.0,0.0,246.02499999999998,1111.13825,0.0,2162.735875,-283.34325,294.525,-246.02499999999998,1111.13825,3039.030875,None,PL,2026-04-23
2026-01-03 03:00:00+00:00,2124.907925,0.0,142.08075,638.302,210.15,0.0,0.0,242.8,1079.327,0.0,2124.907925,-496.22125000000005,210.15,-242.8,1079.327,2675.363675,None,PL,2026-04-23
2026-01-03 04:00:00+00:00,2129.944725,0.0,2.3817500000000003,569.18975,132.925,0.0,0.0,251.425,1107.01025,0.0,2129.944725,-566.808,132.925,-251.425,1107.01025,2551.6469749999997,None,PL,2026-04-23
2026-01-03 05:00:00+00:00,2136.1353,0.0,0.0,894.317,167.6,14.325,0.0,221.7,1126.45025,0.0,2136.1353,-894.317,153.275,-221.7,1126.45025,2299.84355,None,PL,2026-04-23
2026-01-03 06:00:00+00:00,2018.564075,0.0,0.0,1186.0875,29.475,12.775,0.0,232.575,1187.5520000000001,0.0,2018.564075,-1186.0875,16.700000000000003,-232.575,1187.5520000000001,1804.153575,None,PL,2026-04-23
2026-01-03 07:00:00+00:00,1783.7707500000001,0.0,0.0,1005.0897500000001,159.525,0.0,0.0,253.9,1016.86375,0.0,1783.7707500000001,-1005.0897500000001,159.525,-253.9,1016.86375,1701.16975,None,PL,2026-04-23
2026-01-03 08:00:00+00:00,1577.709225,0.0,2.901,497.596,114.975,0.0,0.0,193.625,772.5325,0.0,1577.709225,-494.695,114.975,-193.625,772.5325,1776.896725,None,PL,2026-04-23
2026-01-03 09:00:00+00:00,1643.326475,0.0,151.03,231.27749999999997,150.325,0.0,0.0,40.875,764.1155,0.0,1643.326475,-80.24749999999997,150.325,-40.875,764.1155,2436.644475,None,PL,2026-04-23
2026-01-03 10:00:00+00:00,1634.50415,0.0,44.014,366.3055,159.85,0.0,0.0,15.35,813.71,0.0,1634.50415,-322.2915,159.85,-15.35,813.71,2270.42265,None,PL,2026-04-23
2026-01-03 11:00:00+00:00,1447.27585,0.0,3.4045,668.067,145.27499999999998,0.0,0.0,14.525,827.8635,0.0,1447.27585,-664.6625,145.27499999999998,-14.525,827.8635,1741.22685,None,PL,2026-04-23
2026-01-03 12:00:00+00:00,1381.559675,0.0,0.0,1468.48,105.65,14.575,0.0,144.075,885.36225,0.0,1381.559675,-1468.48,91.075,-144.075,885.36225,745.441925,None,PL,2026-04-23
2026-01-03 13:00:00+00:00,990.39645,0.0,0.0,1578.885,0.0,211.925,0.0,365.775,876.82025,0.0,990.39645,-1578.885,-211.925,-365.775,876.82025,-289.36829999999986,None,PL,2026-04-23
2026-01-03 14:00:00+00:00,707.68795,0.0,0.0,1436.505,0.0,88.325,0.0,380.85,836.62925,0.0,707.68795,-1436.505,-88.325,-380.85,836.62925,-361.36280000000033,None,PL,2026-04-23
2026-01-03 15:00:00+00:00,473.61085,0.0,0.0,1585.225,0.0,154.325,0.0,359.95,744.26325,0.0,473.61085,-1585.225,-154.325,-359.95,744.26325,-881.6259,None,PL,2026-04-23
2026-01-03 16:00:00+00:00,737.016025,0.0,0.0,1392.0025,0.0,132.2,0.0,312.375,772.40325,0.0,737.016025,-1392.0025,-132.2,-312.375,772.40325,-327.158225,None,PL,2026-04-23
2026-01-03 17:00:00+00:00,857.630125,0.0,0.0,1622.5575,0.0,215.25,0.0,430.0,809.81375,0.0,857.630125,-1622.5575,-215.25,-430.0,809.81375,-600.3636249999997,None,PL,2026-04-23
2026-01-03 18:00:00+00:00,993.3564,0.0,0.0,1700.7875,0.0,156.35,0.0,539.3,862.9625,0.0,993.3564,-1700.7875,-156.35,-539.3,862.9625,-540.1185999999999,None,PL,2026-04-23
2026-01-03 19:00:00+00:00,1043.69275,0.0,0.0,1898.565,0.0,200.175,0.0,489.45000000000005,985.3995,0.0,1043.69275,-1898.565,-200.175,-489.45000000000005,985.3995,-559.0977500000001,None,PL,2026-04-23
2026-01-03 20:00:00+00:00,1189.666625,0.0,0.0,1753.805,6.225,90.1,0.0,470.6,1071.4095,0.0,1189.666625,-1753.805,-83.875,-470.6,1071.4095,-47.203874999999925,None,PL,2026-04-23
2026-01-03 21:00:00+00:00,1424.074875,0.0,0.0,1800.245,0.0,162.75,0.0,392.425,1211.4895000000001,0.0,1424.074875,-1800.245,-162.75,-392.425,1211.4895000000001,280.1443750000003,None,PL,2026-04-23
2026-01-03 22:00:00+00:00,1629.155,0.0,0.0,1419.475,0.0,154.85,0.0,436.725,1251.50125,0.0,1629.155,-1419.475,-154.85,-436.725,1251.50125,869.60625,None,PL,2026-04-23
2026-01-03 23:00:00+00:00,1914.037225,0.0,0.0,1927.205,0.0,146.75,0.0,338.3,1368.998,0.0,1914.037225,-1927.205,-146.75,-338.3,1368.998,870.7802250000002,None,PL,2026-04-23
2026-01-04 00:00:00+00:00,2035.41295,0.0,0.0,1988.59,0.0,64.55,0.0,380.15,1373.145,0.0,2035.41295,-1988.59,-64.55,-380.15,1373.145,975.2679499999999,None,PL,2026-04-23
2026-01-04 01:00:00+00:00,2156.58075,0.0,0.0,1560.5,0.0,146.92499999999998,0.0,566.925,1340.335,0.0,2156.58075,-1560.5,-146.92499999999998,-566.925,1340.335,1222.5657500000002,None,PL,2026-04-23
2026-01-04 02:00:00+00:00,2260.8881499999998,0.0,0.0,1383.8425,0.0,132.725,0.0,557.475,1303.60125,0.0,2260.8881499999998,-1383.8425,-132.725,-557.475,1303.60125,1490.4468999999997,None,PL,2026-04-23
2026-01-04 03:00:00+00:00,2123.39165,0.0,0.0,1074.3325,0.0,87.05,0.0,548.175,1222.6985,0.0,2123.39165,-1074.3325,-87.05,-548.175,1222.6985,1636.53265,None,PL,2026-04-23
2026-01-04 04:00:00+00:00,2182.0737,0.0,0.0,1105.03925,0.0,127.125,0.0,448.175,1254.27925,0.0,2182.0737,-1105.03925,-127.125,-448.175,1254.27925,1756.0137,None,PL,2026-04-23
2026-01-04 05:00:00+00:00,2215.6575,0.0,0.0,685.529,11.95,50.825,0.0,501.275,1278.43325,0.0,2215.6575,-685.529,-38.875,-501.275,1278.43325,2268.4117499999998,None,PL,2026-04-23
2026-01-04 06:00:00+00:00,2212.2906000000003,0.0,0.0,514.519,8.875,97.6,0.0,445.175,1331.94425,0.0,2212.2906000000003,-514.519,-88.725,-445.175,1331.94425,2495.8158500000004,None,PL,2026-04-23
2026-01-04 07:00:00+00:00,2175.1717,0.0,47.29075,124.94125,0.0,73.45,0.0,317.975,1224.94,0.0,2175.1717,-77.6505,-73.45,-317.975,1224.94,2931.0361999999996,None,PL,2026-04-23
2026-01-04 08:00:00+00:00,2130.3775,0.0,403.28875,0.105,18.4,46.6,0.0,327.2,1285.1435000000001,0.0,2130.3775,403.18375,-28.200000000000003,-327.2,1285.1435000000001,3463.3047500000007,None,PL,2026-04-23
2026-01-04 09:00:00+00:00,2029.3527,0.0,617.72925,0.77825,123.35000000000001,0.0,0.0,250.775,1264.23525,0.0,2029.3527,616.951,123.35000000000001,-250.775,1264.23525,3783.11395,None,PL,2026-04-23
2026-01-04 10:00:00+00:00,1853.28325,0.0,784.5235,0.0,115.725,0.0,33.65,0.0,1172.49,0.0,1853.28325,784.5235,115.725,33.65,1172.49,3959.6717499999995,None,PL,2026-04-23
2026-01-04 11:00:00+00:00,1449.82195,0.0,272.12025,220.2225,153.375,0.0,430.25,0.0,949.64625,0.0,1449.82195,51.89775,153.375,430.25,949.64625,3034.9909500000003,None,PL,2026-04-23
2026-01-04 12:00:00+00:00,1234.2975999999999,0.0,99.73349999999999,492.87775,118.27499999999999,0.0,215.125,63.55,840.57375,0.0,1234.2975999999999,-393.14425,118.27499999999999,151.575,840.57375,1951.5770999999997,[SYSTEM] PHYS_BILATERAL_ZERO_[SE_4]_LINEAR,PL,2026-04-23
2026-01-04 13:00:00+00:00,1163.600425,0.0,0.0,1429.4475,116.175,0.0,0.0,127.1,944.6195,0.0,1163.600425,-1429.4475,116.175,-127.1,944.6195,667.8474250000002,None,PL,2026-04-23
2026-01-04 14:00:00+00:00,862.9621999999999,0.0,0.0,1271.305,128.625,0.0,0.0,187.55,890.4085,0.0,862.9621999999999,-1271.305,128.625,-187.55,890.4085,423.14069999999987,None,PL,2026-04-23
2026-01-04 15:00:00+00:00,930.672425,0.0,0.0,1391.0149999999999,134.275,0.0,0.0,280.775,963.6875,0.0,930.672425,-1391.0149999999999,134.275,-280.775,963.6875,356.8449250000001,None,PL,2026-04-23
2026-01-04 16:00:00+00:00,1341.34735,0.0,18.424500000000002,870.275,58.5,0.0,31.4,0.0,1059.737,0.0,1341.34735,-851.8505,58.5,31.4,1059.737,1639.1338500000002,None,PL,2026-04-23
2026-01-04 17:00:00+00:00,1351.4051,0.0,0.0,1108.7675,85.4,0.0,367.825,0.0,1012.6814999999999,0.0,1351.4051,-1108.7675,85.4,367.825,1012.6814999999999,1708.5440999999998,None,PL,2026-04-23
2026-01-04 18:00:00+00:00,1319.089075,0.0,0.0,1203.6125,67.175,24.575,226.05,0.0,1012.04,0.0,1319.089075,-1203.6125,42.599999999999994,226.05,1012.04,1396.1665750000002,None,PL,2026-04-23
2026-01-04 19:00:00+00:00,1413.8688,0.0,0.0,1233.6425,12.85,58.85,0.0,152.625,1117.426,0.0,1413.8688,-1233.6425,-46.0,-152.625,1117.426,1099.0273,None,PL,2026-04-23
2026-01-04 20:00:00+00:00,1415.94525,0.0,0.0,1249.74,59.574999999999996,0.0,0.0,473.1,1173.63875,0.0,1415.94525,-1249.74,59.574999999999996,-473.1,1173.63875,926.319,None,PL,2026-04-23
2026-01-04 21:00:00+00:00,1407.298625,0.0,0.0,1311.395,120.69999999999999,0.0,0.0,464.6,1205.7,0.0,1407.298625,-1311.395,120.69999999999999,-464.6,1205.7,957.7036249999999,None,PL,2026-04-23
2026-01-04 22:00:00+00:00,1705.19485,0.0,0.0,1315.0125,146.125,0.0,0.0,203.525,1286.1502500000001,0.0,1705.19485,-1315.0125,146.125,-203.525,1286.1502500000001,1618.9326,None,PL,2026-04-23
2026-01-04 23:00:00+00:00,1702.5814,0.0,0.0,1263.03,70.57499999999999,2.875,0.0,264.34999999999997,1266.5255,0.0,1702.5814,-1263.03,67.69999999999999,-264.34999999999997,1266.5255,1509.4269,None,PL,2026-04-23
2026-01-05 00:00:00+00:00,1707.883475,0.0,0.0,1549.8175,105.55,0.0,0.0,289.05,1163.281,0.0,1707.883475,-1549.8175,105.55,-289.05,1163.281,1137.846975,None,PL,2026-04-23
2026-01-05 01:00:00+00:00,1596.9178000000002,0.0,0.0,1480.19,0.0,119.775,0.0,428.75,1167.8912500000001,0.0,1596.9178000000002,-1480.19,-119.775,-428.75,1167.8912500000001,736.0940500000003,None,PL,2026-04-23
2026-01-05 02:00:00+00:00,1533.4811750000001,0.0,0.0,1369.915,0.0,108.15,0.0,570.75,1133.2282500000001,0.0,1533.4811750000001,-1369.915,-108.15,-570.75,1133.2282500000001,617.8944250000003,None,PL,2026-04-23
2026-01-05 03:00:00+00:00,1285.5595,0.0,0.0,1543.2624999999998,177.25,0.0,0.0,477.775,1070.271,0.0,1285.5595,-1543.2624999999998,177.25,-477.775,1070.271,512.0430000000002,None,PL,2026-04-23
2026-01-05 04:00:00+00:00,752.854375,0.0,0.0,1127.4195,58.25,23.625,0.0,266.75,921.13625,0.0,752.854375,-1127.4195,34.625,-266.75,921.13625,314.44612500000005,None,PL,2026-04-23
2026-01-05 05:00:00+00:00,660.264075,0.0,0.0,1513.6225,115.55,0.0,0.0,433.725,790.156,0.0,660.264075,-1513.6225,115.55,-433.725,790.156,-381.37742500000013,None,PL,2026-04-23
2026-01-05 06:00:00+00:00,599.3051,0.0,0.0,1590.17,0.85,71.025,0.0,539.325,719.0215,0.0,599.3051,-1590.17,-70.17500000000001,-539.325,719.0215,-881.3434000000001,None,PL,2026-04-23
2026-01-05 07:00:00+00:00,456.5235,0.0,0.0,1468.5774999999999,64.35,7.8,0.0,346.625,605.0015,0.0,456.5235,-1468.5774999999999,56.55,-346.625,605.0015,-697.1274999999999,None,PL,2026-04-23
2026-01-05 08:00:00+00:00,481.6444,0.0,0.0,1375.83,78.475,19.225,332.525,0.0,699.7565,0.0,481.6444,-1375.83,59.24999999999999,332.525,699.7565,197.34590000000003,None,PL,2026-04-23
2026-01-05 09:00:00+00:00,683.775875,0.0,0.0,1479.0025,122.625,0.0,582.625,0.0,880.769,0.0,683.775875,-1479.0025,122.625,582.625,880.769,790.792375,None,PL,2026-04-23
2026-01-05 10:00:00+00:00,788.81085,0.0,0.0,1566.0275000000001,186.55,0.0,461.70000000000005,0.0,953.473,0.0,788.81085,-1566.0275000000001,186.55,461.70000000000005,953.473,824.5063499999999,None,PL,2026-04-23
2026-01-05 11:00:00+00:00,771.3211249999999,0.0,0.0,1354.635,85.42500000000001,0.0,230.85000000000002,14.4,980.816,0.0,771.3211249999999,-1354.635,85.42500000000001,216.45000000000002,980.816,699.377125,[SYSTEM] PHYS_BILATERAL_ZERO_[SE_4]_LINEAR,PL,2026-04-23
2026-01-05 12:00:00+00:00,195.72265,0.0,0.0,1521.4,85.825,0.0,0.0,28.8,706.529,0.0,195.72265,-1521.4,85.825,-28.8,706.529,-562.1233500000001,None,PL,2026-04-23
2026-01-05 13:00:00+00:00,0.0,163.995,0.0,1522.915,80.5,9.975,0.0,310.05,492.16625,0.0,-163.995,-1522.915,70.525,-310.05,492.16625,-1434.2687499999997,None,PL,2026-04-23
2026-01-05 14:00:00+00:00,0.0,545.642175,0.0,1509.2725,178.05,0.0,0.0,33.6,260.597,0.0,-545.642175,-1509.2725,178.05,-33.6,260.597,-1649.867675,None,PL,2026-04-23
2026-01-05 15:00:00+00:00,0.0,812.22275,0.0,1730.8575,78.175,16.3,0.0,14.575,174.2815,0.0,-812.22275,-1730.8575,61.875,-14.575,174.2815,-2321.4987499999997,None,PL,2026-04-23
2026-01-05 16:00:00+00:00,0.0,534.79705,0.0,1234.37,89.625,5.275,25.825,0.0,109.14025,0.0,-534.79705,-1234.37,84.35,25.825,109.14025,-1549.8518000000001,None,PL,2026-04-23
2026-01-05 17:00:00+00:00,0.0,583.1225,0.0,1614.1,178.3,0.0,363.175,0.0,37.513,0.2,-583.1225,-1614.1,178.3,363.175,37.312999999999995,-1618.4344999999998,None,PL,2026-04-23
2026-01-05 18:00:00+00:00,0.0,410.72364999999996,0.0,1961.01,34.05,9.825,259.7,0.0,174.92175,0.0,-410.72364999999996,-1961.01,24.224999999999998,259.7,174.92175,-1912.8869000000004,None,PL,2026-04-23
2026-01-05 19:00:00+00:00,0.0,136.71665,0.0,1961.615,35.85,32.85,0.0,218.125,357.98975,0.0,-136.71665,-1961.615,3.0,-218.125,357.98975,-1955.4669000000001,None,PL,2026-04-23
2026-01-05 20:00:00+00:00,382.130575,0.0,0.0,1636.6475,94.825,0.0,0.0,32.35,647.38575,0.0,382.130575,-1636.6475,94.825,-32.35,647.38575,-544.6561749999997,None,PL,2026-04-23
2026-01-05 21:00:00+00:00,779.078125,0.0,0.0,1392.295,95.44999999999999,5.025,0.0,78.475,737.79925,0.0,779.078125,-1392.295,90.42499999999998,-78.475,737.79925,136.5323749999999,None,PL,2026-04-23
2026-01-05 22:00:00+00:00,629.229725,0.0,0.0,1191.28025,252.72500000000002,0.0,0.0,54.2125,625.24575,0.0,629.229725,-1191.28025,252.72500000000002,-54.2125,625.24575,261.7077250000001,[SYSTEM] PHYS_BILATERAL_ZERO_[SE_4]_LINEAR,PL,2026-04-23
2026-01-05 23:00:00+00:00,818.727925,0.0,0.0,1325.305,157.225,0.0,0.0,29.95,635.77975,0.0,818.727925,-1325.305,157.225,-29.95,635.77975,256.47767500000003,None,PL,2026-04-23
2026-01-06 00:00:00+00:00,732.783625,0.0,0.0,1349.7725,168.575,0.0,0.0,23.5,505.3185,0.0,732.783625,-1349.7725,168.575,-23.5,505.3185,33.40462499999995,None,PL,2026-04-23
