,SE_1_FI,FI_SE_1,SE_1_NO_4,NO_4_SE_1,SE_1_SE_2,SE_2_SE_1,SE_1_FI_net_export,SE_1_NO_4_net_export,SE_1_SE_2_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-02-02 03:00:00+00:00,1941.0,0.0,0.0,118.5797455,1142.5130615,0.0,1941.0,-118.5797455,1142.5130615,2964.933316,None,SE_1,2026-04-23
2026-02-02 04:00:00+00:00,1665.875,0.0,0.0,87.77276075,1272.0834654999999,0.0,1665.875,-87.77276075,1272.0834654999999,2850.18570475,None,SE_1,2026-04-23
2026-02-02 05:00:00+00:00,1945.8249999999998,0.0,0.0,109.00057799999999,883.0302577499999,0.0,1945.8249999999998,-109.00057799999999,883.0302577499999,2719.85467975,None,SE_1,2026-04-23
2026-02-02 06:00:00+00:00,1678.55,0.0,0.0,128.6597235,1197.278534,0.0,1678.55,-128.6597235,1197.278534,2747.1688105000003,None,SE_1,2026-04-23
2026-02-02 07:00:00+00:00,1877.05,0.0,0.0,61.31248825,1010.988846,0.0,1877.05,-61.31248825,1010.988846,2826.72635775,None,SE_1,2026-04-23
2026-02-02 08:00:00+00:00,1849.9,0.0,34.513101,0.0,1328.66027825,0.0,1849.9,34.513101,1328.66027825,3213.07337925,None,SE_1,2026-04-23
2026-02-02 09:00:00+00:00,1813.9,0.0,0.0,20.610642,1376.8900452500002,0.0,1813.9,-20.610642,1376.8900452500002,3170.17940325,None,SE_1,2026-04-23
2026-02-02 10:00:00+00:00,1814.8,0.0,0.0,105.11613125,1418.5884095,0.0,1814.8,-105.11613125,1418.5884095,3128.2722782499995,None,SE_1,2026-04-23
2026-02-02 11:00:00+00:00,1811.95,0.0,1.4300135,39.646305749999996,1287.741333,0.0,1811.95,-38.216292249999995,1287.741333,3061.47504075,None,SE_1,2026-04-23
2026-02-02 12:00:00+00:00,1820.05,0.0,0.0,75.49577925,1235.32165525,0.0,1820.05,-75.49577925,1235.32165525,2979.875876,None,SE_1,2026-04-23
2026-02-02 13:00:00+00:00,1714.85,0.0,0.0,73.373609,1300.364502,0.0,1714.85,-73.373609,1300.364502,2941.8408929999996,None,SE_1,2026-04-23
2026-02-02 14:00:00+00:00,1892.35,0.0,0.0,98.94806025,1204.0129395,0.0,1892.35,-98.94806025,1204.0129395,2997.41487925,None,SE_1,2026-04-23
2026-02-02 15:00:00+00:00,1737.1,0.0,0.0,111.9412085,1585.45300275,0.0,1737.1,-111.9412085,1585.45300275,3210.61179425,None,SE_1,2026-04-23
2026-02-02 16:00:00+00:00,1699.1,0.0,0.0,148.01137975,1895.71630875,0.0,1699.1,-148.01137975,1895.71630875,3446.804929,None,SE_1,2026-04-23
2026-02-02 17:00:00+00:00,1788.325,0.0,0.0,145.85433575,1700.642578,0.0,1788.325,-145.85433575,1700.642578,3343.11324225,None,SE_1,2026-04-23
2026-02-02 18:00:00+00:00,1738.05,0.0,0.0,172.738311,1583.823181,0.0,1738.05,-172.738311,1583.823181,3149.13487,None,SE_1,2026-04-23
2026-02-02 19:00:00+00:00,1759.125,0.0,0.0,121.58676075,1277.73468025,0.0,1759.125,-121.58676075,1277.73468025,2915.2729195,None,SE_1,2026-04-23
2026-02-02 20:00:00+00:00,1840.3500000000001,0.0,0.0,146.56153275,981.59428375,0.0,1840.3500000000001,-146.56153275,981.59428375,2675.382751,None,SE_1,2026-04-23
2026-02-02 21:00:00+00:00,1809.05,0.0,0.0,171.12244675,741.175705,0.0,1809.05,-171.12244675,741.175705,2379.10325825,None,SE_1,2026-04-23
2026-02-02 22:00:00+00:00,1629.1,0.0,0.0,238.819642,662.42749,0.0,1629.1,-238.819642,662.42749,2052.707848,None,SE_1,2026-04-23
2026-02-02 23:00:00+00:00,1548.2,0.0,0.0,27.1987275,643.57643125,0.0,1548.2,-27.1987275,643.57643125,2164.57770375,None,SE_1,2026-04-23
2026-02-03 00:00:00+00:00,1726.65,0.0,0.0,31.678036249999998,596.837715,0.0,1726.65,-31.678036249999998,596.837715,2291.80967875,None,SE_1,2026-04-23
2026-02-03 01:00:00+00:00,1836.175,0.0,0.0,86.819717,367.64785,0.0,1836.175,-86.819717,367.64785,2117.0031329999997,None,SE_1,2026-04-23
2026-02-03 02:00:00+00:00,1839.675,0.0,0.0,131.81516375,327.25606925,0.0,1839.675,-131.81516375,327.25606925,2035.1159054999998,None,SE_1,2026-04-23
2026-02-03 03:00:00+00:00,1838.15,0.0,0.0,206.1821685,345.543892,0.0,1838.15,-206.1821685,345.543892,1977.5117235000002,None,SE_1,2026-04-23
2026-02-03 04:00:00+00:00,1755.2,0.0,0.0,99.685749,446.769821,0.0,1755.2,-99.685749,446.769821,2102.284072,None,SE_1,2026-04-23
2026-02-03 05:00:00+00:00,1806.675,0.0,0.0,135.06481275,624.2632065,0.0,1806.675,-135.06481275,624.2632065,2295.87339375,None,SE_1,2026-04-23
2026-02-03 06:00:00+00:00,1614.975,0.0,0.0,177.18710425,1137.095749,0.0,1614.975,-177.18710425,1137.095749,2574.88364475,None,SE_1,2026-04-23
2026-02-03 07:00:00+00:00,1901.7,0.0,0.0,229.18399349999999,774.11309825,0.0,1901.7,-229.18399349999999,774.11309825,2446.62910475,None,SE_1,2026-04-23
2026-02-03 08:00:00+00:00,1716.5749999999998,0.0,0.0,176.48141600000002,966.4700925,0.0,1716.5749999999998,-176.48141600000002,966.4700925,2506.5636765,None,SE_1,2026-04-23
2026-02-03 09:00:00+00:00,1806.675,0.0,0.0,217.461733,771.53155525,0.0,1806.675,-217.461733,771.53155525,2360.7448222499997,None,SE_1,2026-04-23
2026-02-03 10:00:00+00:00,1856.65,0.0,0.0,201.15992125,623.66137675,0.0,1856.65,-201.15992125,623.66137675,2279.1514555000003,None,SE_1,2026-04-23
2026-02-03 11:00:00+00:00,1810.4,0.0,0.0,201.52382475000002,547.133957,0.0,1810.4,-201.52382475000002,547.133957,2156.01013225,None,SE_1,2026-04-23
2026-02-03 12:00:00+00:00,1865.125,0.0,0.0,135.32972425,417.2243195,0.0,1865.125,-135.32972425,417.2243195,2147.01959525,None,SE_1,2026-04-23
2026-02-03 13:00:00+00:00,1638.0,0.0,0.0,86.4391735,625.04545575,0.0,1638.0,-86.4391735,625.04545575,2176.60628225,None,SE_1,2026-04-23
2026-02-03 14:00:00+00:00,1655.4,0.0,0.0,139.30708975,875.56913775,0.0,1655.4,-139.30708975,875.56913775,2391.662048,None,SE_1,2026-04-23
2026-02-03 15:00:00+00:00,1754.325,0.0,0.0,164.36161675,905.65211475,0.0,1754.325,-164.36161675,905.65211475,2495.615498,None,SE_1,2026-04-23
2026-02-03 16:00:00+00:00,1784.625,0.0,1.50219625,27.0528985,836.5041807499999,0.0,1784.625,-25.55070225,836.5041807499999,2595.5784784999996,None,SE_1,2026-04-23
2026-02-03 17:00:00+00:00,1875.7,0.0,0.0,44.839837,772.9989015,0.0,1875.7,-44.839837,772.9989015,2603.8590645,None,SE_1,2026-04-23
2026-02-03 18:00:00+00:00,1693.775,0.0,0.0,84.70853575000001,1025.93069475,0.0,1693.775,-84.70853575000001,1025.93069475,2634.997159,None,SE_1,2026-04-23
2026-02-03 19:00:00+00:00,1734.575,0.0,0.0,167.18234875000002,958.02487175,0.0,1734.575,-167.18234875000002,958.02487175,2525.417523,None,SE_1,2026-04-23
2026-02-03 20:00:00+00:00,1902.0,0.0,0.0,131.93457825,440.71347825,0.0,1902.0,-131.93457825,440.71347825,2210.7789000000002,None,SE_1,2026-04-23
2026-02-03 21:00:00+00:00,1830.125,0.0,0.0,204.58013675,381.275055,0.0,1830.125,-204.58013675,381.275055,2006.81991825,None,SE_1,2026-04-23
2026-02-03 22:00:00+00:00,1762.7749999999999,0.0,0.0,213.378188,297.85213075,0.0,1762.7749999999999,-213.378188,297.85213075,1847.24894275,None,SE_1,2026-04-23
2026-02-03 23:00:00+00:00,1938.275,0.0,0.0,304.026472,330.768555,0.0,1938.275,-304.026472,330.768555,1965.0170830000002,None,SE_1,2026-04-23
2026-02-04 00:00:00+00:00,1804.875,0.0,0.0,335.1160475,563.4056242500001,0.0,1804.875,-335.1160475,563.4056242500001,2033.1645767500002,None,SE_1,2026-04-23
2026-02-04 01:00:00+00:00,1938.75,0.0,0.0,357.95849525,442.778946,0.0,1938.75,-357.95849525,442.778946,2023.57045075,None,SE_1,2026-04-23
2026-02-04 02:00:00+00:00,1789.95,0.0,0.0,307.57339375,587.609192,0.0,1789.95,-307.57339375,587.609192,2069.9857982500002,None,SE_1,2026-04-23
2026-02-04 03:00:00+00:00,1877.825,0.0,0.0,101.85221575,391.616493,0.0,1877.825,-101.85221575,391.616493,2167.58927725,None,SE_1,2026-04-23
2026-02-04 04:00:00+00:00,1881.15,0.0,0.0,41.2899685,327.65373999999997,0.0,1881.15,-41.2899685,327.65373999999997,2167.5137715,None,SE_1,2026-04-23
2026-02-04 05:00:00+00:00,1834.95,0.0,5.32674025,18.511457,646.065468,0.0,1834.95,-13.18471675,646.065468,2467.83075125,None,SE_1,2026-04-23
2026-02-04 06:00:00+00:00,1742.0,0.0,0.0,42.63303075,1086.4943085,0.0,1742.0,-42.63303075,1086.4943085,2785.86127775,None,SE_1,2026-04-23
2026-02-04 07:00:00+00:00,1874.7,0.0,0.0,139.22922425000002,1084.3292695,0.0,1874.7,-139.22922425000002,1084.3292695,2819.80004525,None,SE_1,2026-04-23
2026-02-04 08:00:00+00:00,1766.075,0.0,0.0,177.25588175000001,1210.56613175,0.0,1766.075,-177.25588175000001,1210.56613175,2799.3852500000003,None,SE_1,2026-04-23
2026-02-04 09:00:00+00:00,1835.275,0.0,0.0,196.41177299999998,1100.30252075,0.0,1835.275,-196.41177299999998,1100.30252075,2739.1657477500003,None,SE_1,2026-04-23
2026-02-04 10:00:00+00:00,1854.05,0.0,0.0,206.203072,1057.00697325,0.0,1854.05,-206.203072,1057.00697325,2704.85390125,None,SE_1,2026-04-23
2026-02-04 11:00:00+00:00,1865.025,0.0,0.0,207.3442175,978.86473075,0.0,1865.025,-207.3442175,978.86473075,2636.54551325,None,SE_1,2026-04-23
2026-02-04 12:00:00+00:00,1836.35,0.0,0.0,201.87791175,1118.725342,0.0,1836.35,-201.87791175,1118.725342,2753.19743025,None,SE_1,2026-04-23
2026-02-04 13:00:00+00:00,1807.925,0.0,0.0,174.01293199999998,1314.73410025,0.0,1807.925,-174.01293199999998,1314.73410025,2948.6461682500003,None,SE_1,2026-04-23
2026-02-04 14:00:00+00:00,1836.55,0.0,0.0,153.98834349999998,1437.566986,0.0,1836.55,-153.98834349999998,1437.566986,3120.1286425,None,SE_1,2026-04-23
2026-02-04 15:00:00+00:00,1949.1,0.0,0.0,177.40961775,1276.8036805,0.0,1949.1,-177.40961775,1276.8036805,3048.49406275,None,SE_1,2026-04-23
2026-02-04 16:00:00+00:00,1894.4,0.0,0.0,183.15517925,1161.10321025,0.0,1894.4,-183.15517925,1161.10321025,2872.3480310000004,None,SE_1,2026-04-23
2026-02-04 17:00:00+00:00,1869.2,0.0,0.0,163.35140825000002,1405.20431525,0.0,1869.2,-163.35140825000002,1405.20431525,3111.0529070000002,None,SE_1,2026-04-23
2026-02-04 18:00:00+00:00,1874.825,0.0,0.0,131.41011875,1424.26251225,0.0,1874.825,-131.41011875,1424.26251225,3167.6773935,None,SE_1,2026-04-23
2026-02-04 19:00:00+00:00,1941.3,0.0,0.0,98.44025625,1224.3879702499999,0.0,1941.3,-98.44025625,1224.3879702499999,3067.247714,None,SE_1,2026-04-23
2026-02-04 20:00:00+00:00,1767.55,0.0,0.0,111.04827175,1479.3848265000001,0.0,1767.55,-111.04827175,1479.3848265000001,3135.88655475,None,SE_1,2026-04-23
2026-02-04 21:00:00+00:00,1749.475,0.0,0.0,133.70924075,1622.85815425,0.0,1749.475,-133.70924075,1622.85815425,3238.6239135,None,SE_1,2026-04-23
2026-02-04 22:00:00+00:00,1746.825,0.0,0.0,174.33628175,1202.372345,0.0,1746.825,-174.33628175,1202.372345,2774.8610632500004,None,SE_1,2026-04-23
2026-02-04 23:00:00+00:00,1790.65,0.0,99.3836745,61.97189375,1129.79216025,0.0,1790.65,37.41178075,1129.79216025,2957.8539410000003,None,SE_1,2026-04-23
2026-02-05 00:00:00+00:00,1789.5249999999999,0.0,212.51624950000001,0.0,1004.81292725,0.0,1789.5249999999999,212.51624950000001,1004.81292725,3006.85417675,None,SE_1,2026-04-23
2026-02-05 01:00:00+00:00,1831.125,0.0,206.72342675,0.0,1015.313782,0.0,1831.125,206.72342675,1015.313782,3053.16220875,None,SE_1,2026-04-23
2026-02-05 02:00:00+00:00,1837.45,0.0,253.22688399999998,0.0,925.66767875,0.0,1837.45,253.22688399999998,925.66767875,3016.34456275,None,SE_1,2026-04-23
2026-02-05 03:00:00+00:00,1765.125,0.0,232.452145,0.0,899.66224675,0.0,1765.125,232.452145,899.66224675,2897.23939175,None,SE_1,2026-04-23
2026-02-05 04:00:00+00:00,1901.5,0.0,230.49997825,0.0,592.4427949999999,0.0,1901.5,230.49997825,592.4427949999999,2724.44277325,None,SE_1,2026-04-23
2026-02-05 05:00:00+00:00,1755.85,0.0,197.40683275,0.0,641.913498,0.0,1755.85,197.40683275,641.913498,2595.1703307499997,None,SE_1,2026-04-23
2026-02-05 06:00:00+00:00,1513.4,0.0,316.41178325,0.0,1084.0933535,0.0,1513.4,316.41178325,1084.0933535,2913.90513675,None,SE_1,2026-04-23
2026-02-05 07:00:00+00:00,1560.075,0.0,278.24224775,0.0,821.93981925,0.0,1560.075,278.24224775,821.93981925,2660.257067,None,SE_1,2026-04-23
2026-02-05 08:00:00+00:00,1468.85,0.0,178.76148475,0.0,683.322876,0.0,1468.85,178.76148475,683.322876,2330.9343607499995,None,SE_1,2026-04-23
2026-02-05 09:00:00+00:00,1532.675,0.0,78.11814375,0.0,622.0341035,0.0,1532.675,78.11814375,622.0341035,2232.82724725,None,SE_1,2026-04-23
2026-02-05 10:00:00+00:00,1543.225,0.0,0.0,61.62659175,616.9006955,0.0,1543.225,-61.62659175,616.9006955,2098.49910375,None,SE_1,2026-04-23
2026-02-05 11:00:00+00:00,1329.925,0.0,0.0,74.29307175,785.2191925,0.0,1329.925,-74.29307175,785.2191925,2040.8511207499998,None,SE_1,2026-04-23
2026-02-05 12:00:00+00:00,1197.0,0.0,0.0,55.695869,794.054718,0.0,1197.0,-55.695869,794.054718,1935.3588490000002,None,SE_1,2026-04-23
2026-02-05 13:00:00+00:00,1089.86,0.0,0.0,46.295801250000004,919.508896,0.0,1089.86,-46.295801250000004,919.508896,1963.0730947499999,None,SE_1,2026-04-23
2026-02-05 14:00:00+00:00,927.1525,0.0,0.0,46.24082225,1265.0724485,0.0,927.1525,-46.24082225,1265.0724485,2145.9841262500004,None,SE_1,2026-04-23
2026-02-05 15:00:00+00:00,1015.3974999999999,0.0,0.0,50.187211500000004,1344.212677,0.0,1015.3974999999999,-50.187211500000004,1344.212677,2309.4229655,None,SE_1,2026-04-23
2026-02-05 16:00:00+00:00,1370.425,0.0,0.0,113.32584225,1235.83612075,0.0,1370.425,-113.32584225,1235.83612075,2492.9352785,None,SE_1,2026-04-23
2026-02-05 17:00:00+00:00,1458.975,0.0,0.0,140.24893575,1165.42666625,0.0,1458.975,-140.24893575,1165.42666625,2484.1527305,None,SE_1,2026-04-23
2026-02-05 18:00:00+00:00,1625.55,0.0,0.0,159.2373145,1027.89991775,0.0,1625.55,-159.2373145,1027.89991775,2494.21260325,None,SE_1,2026-04-23
2026-02-05 19:00:00+00:00,1720.1,0.0,0.0,206.943037,776.1739655,0.0,1720.1,-206.943037,776.1739655,2289.3309285,None,SE_1,2026-04-23
2026-02-05 20:00:00+00:00,1780.15,0.0,0.0,282.4014075,386.81582625,0.0,1780.15,-282.4014075,386.81582625,1884.5644187500002,None,SE_1,2026-04-23
2026-02-05 21:00:00+00:00,1705.25,0.0,0.0,285.39957625,492.97784425000003,0.0,1705.25,-285.39957625,492.97784425000003,1912.8282680000002,None,SE_1,2026-04-23
2026-02-05 22:00:00+00:00,1777.25,0.0,0.0,329.95973275,295.22398025,0.0,1777.25,-329.95973275,295.22398025,1742.5142475,None,SE_1,2026-04-23
2026-02-05 23:00:00+00:00,1716.0,0.0,0.0,346.14070675000005,7.012186,191.76586550000002,1716.0,-346.14070675000005,-184.75367950000003,1185.10561375,None,SE_1,2026-04-23
2026-02-06 00:00:00+00:00,1790.1,0.0,0.0,375.55742050000003,0.0,229.14661024999998,1790.1,-375.55742050000003,-229.14661024999998,1185.3959692499998,None,SE_1,2026-04-23
2026-02-06 01:00:00+00:00,1666.4,0.0,0.0,369.099515,0.0,125.3934725,1666.4,-369.099515,-125.3934725,1171.9070125000003,None,SE_1,2026-04-23
2026-02-06 02:00:00+00:00,1574.95,0.0,0.0,396.81478225,27.256804,6.2421465,1574.95,-396.81478225,21.0146575,1199.1498752500002,None,SE_1,2026-04-23
2026-02-06 03:00:00+00:00,1519.6,0.0,0.0,370.41458575,66.19883825,0.0,1519.6,-370.41458575,66.19883825,1215.3842525,None,SE_1,2026-04-23
2026-02-06 04:00:00+00:00,1625.525,0.0,0.0,338.1157295,159.436868,0.0,1625.525,-338.1157295,159.436868,1446.8461385,None,SE_1,2026-04-23
2026-02-06 05:00:00+00:00,1810.025,0.0,0.0,352.987484,472.043648,0.0,1810.025,-352.987484,472.043648,1929.0811640000002,None,SE_1,2026-04-23
2026-02-06 06:00:00+00:00,1590.525,0.0,0.0,314.95792574999996,879.896652,0.0,1590.525,-314.95792574999996,879.896652,2155.46372625,None,SE_1,2026-04-23
2026-02-06 07:00:00+00:00,1768.55,0.0,0.0,277.436961,782.4484709999999,0.0,1768.55,-277.436961,782.4484709999999,2273.5615099999995,None,SE_1,2026-04-23
2026-02-06 08:00:00+00:00,1610.9,0.0,0.0,263.24893149999997,987.91726675,0.0,1610.9,-263.24893149999997,987.91726675,2335.56833525,None,SE_1,2026-04-23
2026-02-06 09:00:00+00:00,1586.775,0.0,0.0,244.45587625,1083.6755065,0.0,1586.775,-244.45587625,1083.6755065,2425.9946302500002,None,SE_1,2026-04-23
2026-02-06 10:00:00+00:00,1627.1,0.0,0.0,304.9703675,1153.92578125,0.0,1627.1,-304.9703675,1153.92578125,2476.05541375,None,SE_1,2026-04-23
2026-02-06 11:00:00+00:00,1735.575,0.0,0.0,317.31907924999996,1178.76577775,0.0,1735.575,-317.31907924999996,1178.76577775,2597.0216985,None,SE_1,2026-04-23
2026-02-06 12:00:00+00:00,1723.85,0.0,0.0,337.5001405,1258.712311,0.0,1723.85,-337.5001405,1258.712311,2645.0621705,None,SE_1,2026-04-23
2026-02-06 13:00:00+00:00,1635.025,0.0,0.0,334.8150815,1270.9480589999998,0.0,1635.025,-334.8150815,1270.9480589999998,2571.1579775,None,SE_1,2026-04-23
2026-02-06 14:00:00+00:00,1593.625,0.0,0.0,244.64680049999998,1290.08831775,0.0,1593.625,-244.64680049999998,1290.08831775,2639.0665172500003,None,SE_1,2026-04-23
2026-02-06 15:00:00+00:00,1701.225,0.0,0.0,215.17807525,1356.931793,0.0,1701.225,-215.17807525,1356.931793,2842.97871775,None,SE_1,2026-04-23
2026-02-06 16:00:00+00:00,1553.025,0.0,0.0,197.48744525,1572.76281725,0.0,1553.025,-197.48744525,1572.76281725,2928.3003719999997,None,SE_1,2026-04-23
2026-02-06 17:00:00+00:00,1811.875,0.0,0.0,227.6923775,1364.572479,0.0,1811.875,-227.6923775,1364.572479,2948.7551015,None,SE_1,2026-04-23
2026-02-06 18:00:00+00:00,1839.575,0.0,0.0,201.70452,1421.73056025,0.0,1839.575,-201.70452,1421.73056025,3059.60104025,None,SE_1,2026-04-23
2026-02-06 19:00:00+00:00,1760.075,0.0,0.0,219.6146105,1712.29187,0.0,1760.075,-219.6146105,1712.29187,3252.7522595,None,SE_1,2026-04-23
2026-02-06 20:00:00+00:00,1696.8,0.0,0.0,228.3581355,1837.36685175,0.0,1696.8,-228.3581355,1837.36685175,3305.80871625,None,SE_1,2026-04-23
2026-02-06 21:00:00+00:00,1722.925,0.0,0.0,186.35918725,1641.10699475,0.0,1722.925,-186.35918725,1641.10699475,3177.6728075,None,SE_1,2026-04-23
2026-02-06 22:00:00+00:00,1770.325,0.0,0.0,237.03251675,1385.1432495,0.0,1770.325,-237.03251675,1385.1432495,2918.43573275,None,SE_1,2026-04-23
2026-02-06 23:00:00+00:00,1934.0749999999998,0.0,0.0,317.06550775,690.4683532500001,0.0,1934.0749999999998,-317.06550775,690.4683532500001,2307.4778454999996,None,SE_1,2026-04-23
2026-02-07 00:00:00+00:00,1840.55,0.0,0.0,313.4539145,664.15945425,0.0,1840.55,-313.4539145,664.15945425,2191.25553975,None,SE_1,2026-04-23
2026-02-07 01:00:00+00:00,1959.525,0.0,0.0,279.52112875,602.027649,0.0,1959.525,-279.52112875,602.027649,2282.03152025,None,SE_1,2026-04-23
2026-02-07 02:00:00+00:00,1780.25,0.0,0.0,315.23503975,848.3626405,0.0,1780.25,-315.23503975,848.3626405,2313.37760075,None,SE_1,2026-04-23
2026-02-07 03:00:00+00:00,1895.475,0.0,0.0,310.046109,961.27087375,0.0,1895.475,-310.046109,961.27087375,2546.69976475,None,SE_1,2026-04-23
2026-02-07 04:00:00+00:00,1974.5249999999999,0.0,0.0,290.12185850000003,1145.3287352500001,0.0,1974.5249999999999,-290.12185850000003,1145.3287352500001,2829.73187675,None,SE_1,2026-04-23
2026-02-07 05:00:00+00:00,1878.475,0.0,0.0,234.620427,1444.94506825,0.0,1878.475,-234.620427,1444.94506825,3088.7996412499997,None,SE_1,2026-04-23
2026-02-07 06:00:00+00:00,1873.175,0.0,0.0,307.7878735,1286.61737025,0.0,1873.175,-307.7878735,1286.61737025,2852.00449675,None,SE_1,2026-04-23
2026-02-07 07:00:00+00:00,1892.9,0.0,0.0,343.03605275,1145.78982525,0.0,1892.9,-343.03605275,1145.78982525,2695.6537725,None,SE_1,2026-04-23
2026-02-07 08:00:00+00:00,1794.175,0.0,0.0,120.91295,987.7722015,0.0,1794.175,-120.91295,987.7722015,2661.0342515,None,SE_1,2026-04-23
2026-02-07 09:00:00+00:00,1914.5500000000002,0.0,0.0,39.9456515,606.10527825,0.0,1914.5500000000002,-39.9456515,606.10527825,2480.70962675,None,SE_1,2026-04-23
2026-02-07 10:00:00+00:00,1971.7,0.0,0.0,85.23708074999999,503.80446625,0.0,1971.7,-85.23708074999999,503.80446625,2390.2673855000003,None,SE_1,2026-04-23
2026-02-07 11:00:00+00:00,1881.6,0.0,0.0,222.1077305,441.9374695,0.0,1881.6,-222.1077305,441.9374695,2101.429739,None,SE_1,2026-04-23
2026-02-07 12:00:00+00:00,1940.5,0.0,0.0,194.0075995,254.7571715,0.0,1940.5,-194.0075995,254.7571715,2001.249572,None,SE_1,2026-04-23
2026-02-07 13:00:00+00:00,1796.6,0.0,0.0,278.68596325,407.17633825,0.0,1796.6,-278.68596325,407.17633825,1925.090375,None,SE_1,2026-04-23
2026-02-07 14:00:00+00:00,1830.45,0.0,0.0,301.32157974999996,347.279808,0.0,1830.45,-301.32157974999996,347.279808,1876.40822825,None,SE_1,2026-04-23
2026-02-07 15:00:00+00:00,1755.175,0.0,0.0,316.31124625,492.61528025,0.0,1755.175,-316.31124625,492.61528025,1931.479034,None,SE_1,2026-04-23
2026-02-07 16:00:00+00:00,1590.225,0.0,0.0,316.0114115,693.09226975,0.0,1590.225,-316.0114115,693.09226975,1967.3058582499998,None,SE_1,2026-04-23
2026-02-07 17:00:00+00:00,1665.15,0.0,0.0,344.66833125,648.948807,0.0,1665.15,-344.66833125,648.948807,1969.4304757500001,None,SE_1,2026-04-23
2026-02-07 18:00:00+00:00,1740.55,0.0,0.0,327.25283724999997,542.284523,0.0,1740.55,-327.25283724999997,542.284523,1955.5816857500001,None,SE_1,2026-04-23
2026-02-07 19:00:00+00:00,1841.225,0.0,0.0,295.2741085,406.61772925,0.0,1841.225,-295.2741085,406.61772925,1952.5686207499998,None,SE_1,2026-04-23
2026-02-07 20:00:00+00:00,1659.3000000000002,0.0,0.0,286.44725600000004,596.45237725,0.0,1659.3000000000002,-286.44725600000004,596.45237725,1969.3051212500004,None,SE_1,2026-04-23
2026-02-07 21:00:00+00:00,1726.925,0.0,0.0,274.81462875,620.406555,0.0,1726.925,-274.81462875,620.406555,2072.51692625,None,SE_1,2026-04-23
2026-02-07 22:00:00+00:00,1586.65,0.0,0.0,266.62237275,867.79380775,0.0,1586.65,-266.62237275,867.79380775,2187.821435,None,SE_1,2026-04-23
2026-02-07 23:00:00+00:00,1630.2,0.0,0.0,395.9329475,796.94636525,0.0,1630.2,-395.9329475,796.94636525,2031.2134177500002,None,SE_1,2026-04-23
2026-02-08 00:00:00+00:00,1661.775,0.0,0.0,373.8016705,1144.9777375,0.0,1661.775,-373.8016705,1144.9777375,2432.951067,None,SE_1,2026-04-23
2026-02-08 01:00:00+00:00,1887.95,0.0,0.0,392.567542,1133.366684,0.0,1887.95,-392.567542,1133.366684,2628.749142,None,SE_1,2026-04-23
2026-02-08 02:00:00+00:00,1685.0,0.0,0.0,319.1806675,1344.873169,0.0,1685.0,-319.1806675,1344.873169,2710.6925014999997,None,SE_1,2026-04-23
2026-02-08 03:00:00+00:00,1763.3249999999998,0.0,0.0,287.631599,1264.5479735,0.0,1763.3249999999998,-287.631599,1264.5479735,2740.2413744999994,None,SE_1,2026-04-23
2026-02-08 04:00:00+00:00,1789.575,0.0,0.0,273.28429775,1374.28994775,0.0,1789.575,-273.28429775,1374.28994775,2890.58065,None,SE_1,2026-04-23
2026-02-08 05:00:00+00:00,1892.025,0.0,0.0,207.71499699999998,1550.221161,0.0,1892.025,-207.71499699999998,1550.221161,3234.531164,None,SE_1,2026-04-23
2026-02-08 06:00:00+00:00,1825.5,0.0,0.0,147.82386025,1691.73742675,0.0,1825.5,-147.82386025,1691.73742675,3369.4135665,None,SE_1,2026-04-23
2026-02-08 07:00:00+00:00,1828.75,0.0,0.0,62.39543225,1919.91546625,0.0,1828.75,-62.39543225,1919.91546625,3686.270034,None,SE_1,2026-04-23
2026-02-08 08:00:00+00:00,1860.8,0.0,0.0,34.66154125,1845.922516,0.0,1860.8,-34.66154125,1845.922516,3672.0609747500002,None,SE_1,2026-04-23
2026-02-08 09:00:00+00:00,1950.675,0.0,0.0,58.099270000000004,1289.81976325,0.0,1950.675,-58.099270000000004,1289.81976325,3182.39549325,None,SE_1,2026-04-23
2026-02-08 10:00:00+00:00,1757.575,0.0,0.0,91.3211795,885.135559,0.0,1757.575,-91.3211795,885.135559,2551.3893795,None,SE_1,2026-04-23
2026-02-08 11:00:00+00:00,1756.6,0.0,0.0,101.97252575,604.55823525,0.0,1756.6,-101.97252575,604.55823525,2259.1857095,None,SE_1,2026-04-23
2026-02-08 12:00:00+00:00,1882.025,0.0,0.0,132.66694,466.26945475,0.0,1882.025,-132.66694,466.26945475,2215.62751475,None,SE_1,2026-04-23
2026-02-08 13:00:00+00:00,1883.375,0.0,0.0,130.00034349999999,401.4563825,0.0,1883.375,-130.00034349999999,401.4563825,2154.831039,None,SE_1,2026-04-23
2026-02-08 14:00:00+00:00,1684.825,0.0,0.0,79.2585325,736.0478822499999,0.0,1684.825,-79.2585325,736.0478822499999,2341.6143497499997,None,SE_1,2026-04-23
2026-02-08 15:00:00+00:00,1530.325,0.0,0.0,111.56307425,1001.7937775,0.0,1530.325,-111.56307425,1001.7937775,2420.55570325,None,SE_1,2026-04-23
2026-02-08 16:00:00+00:00,1877.575,0.0,0.0,172.67398625,711.335739,0.0,1877.575,-172.67398625,711.335739,2416.23675275,None,SE_1,2026-04-23
2026-02-08 17:00:00+00:00,1846.525,0.0,0.0,174.5656965,651.8100587499999,0.0,1846.525,-174.5656965,651.8100587499999,2323.76936225,None,SE_1,2026-04-23
