,GB_BE,BE_GB,GB_FR,FR_GB,GB_NL,NL_GB,GB_NO_2,NO_2_GB,GB_DK_1,DK_1_GB,GB_BE_net_export,GB_FR_net_export,GB_NL_net_export,GB_NO_2_net_export,GB_DK_1_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-03 09:00:00+00:00,0.0,603.6872960000001,0.0,2075.645,0.0,841.3375,0.0,1242.962732,0.0,396.5575,-603.6872960000001,-2075.645,-841.3375,-1242.962732,-396.5575,-5160.190028,None,GB,2026-04-23
2026-01-03 10:00:00+00:00,0.0,722.369344,0.0,2098.8,0.0,659.7925,0.0,1005.84246575,0.0,503.96,-722.369344,-2098.8,-659.7925,-1005.84246575,-503.96,-4990.7643097499995,None,GB,2026-04-23
2026-01-03 11:00:00+00:00,0.0,761.5323040000001,0.0,2194.7475,0.0,772.5725,0.0,885.35975375,0.0,395.0425,-761.5323040000001,-2194.7475,-772.5725,-885.35975375,-395.0425,-5009.2545577500005,None,GB,2026-04-23
2026-01-03 12:00:00+00:00,0.0,813.084832,0.0,2358.685,0.0,641.6475,0.0,748.95474575,0.0,388.8775,-813.084832,-2358.685,-641.6475,-748.95474575,-388.8775,-4951.24957775,None,GB,2026-04-23
2026-01-03 13:00:00+00:00,0.0,630.105456,0.0,2348.245,0.0,417.5775,0.0,629.8362835,0.0,325.0025,-630.105456,-2348.245,-417.5775,-629.8362835,-325.0025,-4350.7667395,None,GB,2026-04-23
2026-01-03 14:00:00+00:00,0.0,588.019824,0.0,1706.9675,0.0,362.5825,0.0,769.257018,0.0,153.54500000000002,-588.019824,-1706.9675,-362.5825,-769.257018,-153.54500000000002,-3580.3718419999996,None,GB,2026-04-23
2026-01-03 15:00:00+00:00,0.0,424.4594,0.0,1692.3675,0.0,324.54,0.0,749.8396,0.0,602.8125,-424.4594,-1692.3675,-324.54,-749.8396,-602.8125,-3794.0190000000002,None,GB,2026-04-23
2026-01-03 16:00:00+00:00,0.0,876.532512,0.0,2224.3975,0.0,841.8675000000001,0.0,1141.0634062499998,0.0,917.5325,-876.532512,-2224.3975,-841.8675000000001,-1141.0634062499998,-917.5325,-6001.393418250001,None,GB,2026-04-23
2026-01-03 17:00:00+00:00,0.0,883.603648,0.0,2726.405,0.0,1071.74,0.0,1289.836596,0.0,1259.135,-883.603648,-2726.405,-1071.74,-1289.836596,-1259.135,-7230.720244,None,GB,2026-04-23
2026-01-03 18:00:00+00:00,0.0,754.772192,0.0,2813.1325,0.0,1083.62,0.0,1439.18095425,0.0,1365.7525,-754.772192,-2813.1325,-1083.62,-1439.18095425,-1365.7525,-7456.458146250001,None,GB,2026-04-23
2026-01-03 19:00:00+00:00,0.0,656.221808,0.0,2554.0325,0.0,1075.5575,0.0,1446.36329125,0.0,1397.1375,-656.221808,-2554.0325,-1075.5575,-1446.36329125,-1397.1375,-7129.312599249999,None,GB,2026-04-23
2026-01-03 20:00:00+00:00,0.0,950.70064,0.0,1742.03,0.0,1020.505,0.0,1446.51490025,0.0,1325.98,-950.70064,-1742.03,-1020.505,-1446.51490025,-1325.98,-6485.730540250001,None,GB,2026-04-23
2026-01-03 21:00:00+00:00,0.0,853.00688,0.0,1839.83,0.0,876.1524999999999,0.0,1446.7296365,0.0,1296.4524999999999,-853.00688,-1839.83,-876.1524999999999,-1446.7296365,-1296.4524999999999,-6312.1715165000005,None,GB,2026-04-23
2026-01-03 22:00:00+00:00,0.0,595.685248,0.0,1938.98,0.0,909.0825,0.0,1431.59174625,0.0,1244.875,-595.685248,-1938.98,-909.0825,-1431.59174625,-1244.875,-6120.21449425,None,GB,2026-04-23
2026-01-03 23:00:00+00:00,0.0,420.099712,0.0,1768.805,0.0,898.875,0.0,1085.2146950000001,0.0,683.5425,-420.099712,-1768.805,-898.875,-1085.2146950000001,-683.5425,-4856.536907,None,GB,2026-04-23
2026-01-04 00:00:00+00:00,0.0,320.97128,0.0,1528.0,0.0,832.8425,0.0,994.72476525,0.0,761.0550000000001,-320.97128,-1528.0,-832.8425,-994.72476525,-761.0550000000001,-4437.59354525,None,GB,2026-04-23
2026-01-04 01:00:00+00:00,0.0,457.01315999999997,0.0,1646.54,0.0,795.6675,0.0,1001.785959,0.0,836.405,-457.01315999999997,-1646.54,-795.6675,-1001.785959,-836.405,-4737.4116189999995,None,GB,2026-04-23
2026-01-04 02:00:00+00:00,0.0,486.843848,0.0,1899.745,0.0,723.0775,0.0,990.7393227499999,0.0,789.8075,-486.843848,-1899.745,-723.0775,-990.7393227499999,-789.8075,-4890.213170749999,None,GB,2026-04-23
2026-01-04 03:00:00+00:00,0.0,516.486504,0.0,1827.125,0.0,775.0725,0.0,1003.8781665,0.0,591.0625,-516.486504,-1827.125,-775.0725,-1003.8781665,-591.0625,-4713.624670499999,None,GB,2026-04-23
2026-01-04 04:00:00+00:00,0.0,532.8829440000001,0.0,1666.3075,0.0,705.905,0.0,852.4039492500001,0.0,402.765,-532.8829440000001,-1666.3075,-705.905,-852.4039492500001,-402.765,-4160.26439325,None,GB,2026-04-23
2026-01-04 05:00:00+00:00,0.0,482.790592,0.0,1501.825,0.0,439.475,0.0,784.26579625,0.0,354.1975,-482.790592,-1501.825,-439.475,-784.26579625,-354.1975,-3562.5538882500005,None,GB,2026-04-23
2026-01-04 06:00:00+00:00,0.0,303.068224,0.0,1062.1275,0.0,420.45,0.0,839.4522865,0.0,339.82,-303.068224,-1062.1275,-420.45,-839.4522865,-339.82,-2964.9180105000005,None,GB,2026-04-23
2026-01-04 07:00:00+00:00,0.0,391.89404,0.0,561.99,0.0,0.4825,0.0,437.25830924999997,0.0,67.0975,-391.89404,-561.99,-0.4825,-437.25830924999997,-67.0975,-1458.72234925,None,GB,2026-04-23
2026-01-04 08:00:00+00:00,0.0,287.999656,0.0,1137.66,0.0,179.47,0.0,831.2261655,0.0,38.379999999999995,-287.999656,-1137.66,-179.47,-831.2261655,-38.379999999999995,-2474.7358215000004,None,GB,2026-04-23
2026-01-04 09:00:00+00:00,0.0,646.95456,0.0,2886.04,0.0,830.5375,0.0,1268.68464725,0.0,421.8375,-646.95456,-2886.04,-830.5375,-1268.68464725,-421.8375,-6054.05420725,None,GB,2026-04-23
2026-01-04 10:00:00+00:00,0.0,805.096704,0.0,3068.5075,0.0,1045.6425,0.0,982.86962175,0.0,657.37,-805.096704,-3068.5075,-1045.6425,-982.86962175,-657.37,-6559.48632575,None,GB,2026-04-23
2026-01-04 11:00:00+00:00,0.0,568.169056,0.0,2904.8,0.0,1068.26,0.0,812.40069025,0.0,683.9225,-568.169056,-2904.8,-1068.26,-812.40069025,-683.9225,-6037.55224625,None,GB,2026-04-23
2026-01-04 12:00:00+00:00,0.0,942.285376,0.0,3440.685,0.0,1061.9075,0.0,829.4273929999999,0.0,773.005,-942.285376,-3440.685,-1061.9075,-829.4273929999999,-773.005,-7047.3102690000005,None,GB,2026-04-23
2026-01-04 13:00:00+00:00,0.0,867.153824,0.0,3345.4975,0.0,886.72,0.0,449.802058,0.0,515.895,-867.153824,-3345.4975,-886.72,-449.802058,-515.895,-6065.068382000001,None,GB,2026-04-23
2026-01-04 14:00:00+00:00,0.0,317.893032,0.0,2505.205,0.0,260.3775,0.0,28.677073250000003,0.0,347.28499999999997,-317.893032,-2505.205,-260.3775,-28.677073250000003,-347.28499999999997,-3459.4376052499997,None,GB,2026-04-23
2026-01-04 15:00:00+00:00,89.55475225,0.0,0.0,1578.18,0.0,114.7175,0.0,3.7784277499999996,73.2675,4.5975,89.55475225,-1578.18,-114.7175,-3.7784277499999996,68.67,-1538.4511754999999,None,GB,2026-04-23
2026-01-04 16:00:00+00:00,0.0,64.06053975,0.0,1210.19,0.0,240.89499999999998,0.0,58.1153225,2.0900000000000003,0.8525,-64.06053975,-1210.19,-240.89499999999998,-58.1153225,1.2375000000000003,-1572.0233622500002,None,GB,2026-04-23
2026-01-04 17:00:00+00:00,0.0,213.41827999999998,0.0,1030.6625,0.0,183.24,0.0,315.41162325,0.0,35.8575,-213.41827999999998,-1030.6625,-183.24,-315.41162325,-35.8575,-1778.58990325,None,GB,2026-04-23
2026-01-04 18:00:00+00:00,0.0,83.32397,0.0,890.5775,0.0,148.2825,0.0,410.299938,23.175,6.7775,-83.32397,-890.5775,-148.2825,-410.299938,16.3975,-1516.0864080000001,None,GB,2026-04-23
2026-01-04 19:00:00+00:00,11.31012675,0.0,5.9875,297.5625,0.0,104.925,0.0,434.17813175,0.0,347.875,11.31012675,-291.575,-104.925,-434.17813175,-347.875,-1167.243005,None,GB,2026-04-23
2026-01-04 20:00:00+00:00,126.807136,0.0,133.9425,201.29,0.0,96.6225,0.0,21.212422999999998,0.0,403.5775,126.807136,-67.3475,-96.6225,-21.212422999999998,-403.5775,-461.952787,None,GB,2026-04-23
2026-01-04 21:00:00+00:00,276.16024000000004,0.0,684.6075,0.0,0.0,1.1,0.0,2.23877275,0.485,364.27750000000003,276.16024000000004,684.6075,-1.1,-2.23877275,-363.7925,593.63646725,None,GB,2026-04-23
2026-01-04 22:00:00+00:00,267.603356,0.0,1145.9175,0.0,273.705,0.0,0.0,3.0867282499999997,446.49,0.0,267.603356,1145.9175,273.705,-3.0867282499999997,446.49,2130.62912775,None,GB,2026-04-23
2026-01-04 23:00:00+00:00,263.55474,0.0,1020.2975,0.0,482.55,0.0,0.0,25.79975375,528.5325,0.0,263.55474,1020.2975,482.55,-25.79975375,528.5325,2269.13498625,None,GB,2026-04-23
2026-01-05 00:00:00+00:00,231.588308,0.0,941.21,75.0,524.3725,0.0,0.0,164.15888,440.9925,0.0,231.588308,866.21,524.3725,-164.15888,440.9925,1899.0044280000002,None,GB,2026-04-23
2026-01-05 01:00:00+00:00,248.237784,0.0,965.6675,31.0,477.4475,0.0,0.0,108.697975,423.6175,0.0,248.237784,934.6675,477.4475,-108.697975,423.6175,1975.272309,None,GB,2026-04-23
2026-01-05 02:00:00+00:00,135.71455600000002,0.0,1246.06,42.0,537.8425,0.0,0.0,6.4438379999999995,370.355,0.0,135.71455600000002,1204.06,537.8425,-6.4438379999999995,370.355,2241.528218,None,GB,2026-04-23
2026-01-05 03:00:00+00:00,118.463828,0.0,1209.2075,30.0,565.3199999999999,0.0,15.55409175,1.12178225,562.45,0.0,118.463828,1179.2075,565.3199999999999,14.432309499999999,562.45,2439.8736375,None,GB,2026-04-23
2026-01-05 04:00:00+00:00,130.653786,0.0,2057.215,0.0,623.38,0.0,401.53430175,0.0,503.96999999999997,0.0,130.653786,2057.215,623.38,401.53430175,503.96999999999997,3716.75308775,None,GB,2026-04-23
2026-01-05 05:00:00+00:00,886.303504,0.0,2994.9,0.0,557.155,0.0,832.50419925,0.0,1065.0175,0.0,886.303504,2994.9,557.155,832.50419925,1065.0175,6335.88020325,None,GB,2026-04-23
2026-01-05 06:00:00+00:00,266.96727599999997,0.0,2587.4225,0.0,449.52,0.0,862.61023225,0.0,1074.8925,0.0,266.96727599999997,2587.4225,449.52,862.61023225,1074.8925,5241.4125082499995,None,GB,2026-04-23
2026-01-05 07:00:00+00:00,161.48038,0.0,2063.27,0.0,91.535,0.0,462.30413024999996,0.0,1044.095,0.0,161.48038,2063.27,91.535,462.30413024999996,1044.095,3822.68451025,None,GB,2026-04-23
2026-01-05 08:00:00+00:00,69.42078000000001,0.0,813.28,0.0,0.0,1.1375,29.13272625,2.067093,548.6675,0.0,69.42078000000001,813.28,-1.1375,27.06563325,548.6675,1457.2964132500001,None,GB,2026-04-23
2026-01-05 09:00:00+00:00,1.936093,0.0,246.66,117.0,100.0575,0.0,0.0,115.80024424999999,729.66,0.0,1.936093,129.66,100.0575,-115.80024424999999,729.66,845.51334875,None,GB,2026-04-23
2026-01-05 10:00:00+00:00,0.0,114.83307275,970.565,19.0,0.0,146.5375,0.0,250.53112175,899.2625,0.0,-114.83307275,951.565,-146.5375,-250.53112175,899.2625,1338.9258055,None,GB,2026-04-23
2026-01-05 11:00:00+00:00,213.50418,0.0,943.4275,524.23,0.0,1.02,0.0,168.67233675,1041.4375,0.0,213.50418,419.1975,-1.02,-168.67233675,1041.4375,1504.44684325,None,GB,2026-04-23
2026-01-05 12:00:00+00:00,0.0,251.21853199999998,1202.6275,21.0,53.475,1.085,0.0,9.27292,937.2325,0.0,-251.21853199999998,1181.6275,52.39,-9.27292,937.2325,1910.758548,None,GB,2026-04-23
2026-01-05 13:00:00+00:00,0.0,352.854136,806.5625,567.085,536.8875,0.0,0.0,0.9207102500000001,1022.4499999999999,0.0,-352.854136,239.47749999999996,536.8875,-0.9207102500000001,1022.4499999999999,1445.04015375,None,GB,2026-04-23
2026-01-05 14:00:00+00:00,0.0,196.483276,879.4975,311.645,494.12,0.0,0.0,19.948721250000002,1074.0275000000001,0.0,-196.483276,567.8525,494.12,-19.948721250000002,1074.0275000000001,1919.5680027500002,None,GB,2026-04-23
2026-01-05 15:00:00+00:00,30.694272500000004,0.0,8.9475,174.54,741.625,0.0,0.0,452.74211775000003,1091.2275,0.0,30.694272500000004,-165.5925,741.625,-452.74211775000003,1091.2275,1245.21215475,None,GB,2026-04-23
2026-01-05 16:00:00+00:00,0.0,236.53533199999998,0.0,136.5975,0.0,105.72749999999999,0.0,915.37533975,774.61,0.0,-236.53533199999998,-136.5975,-105.72749999999999,-915.37533975,774.61,-619.6256717499999,None,GB,2026-04-23
2026-01-05 17:00:00+00:00,0.0,636.134256,0.0425,22.31,0.0,188.10750000000002,0.0,1365.87411325,660.6625,0.0,-636.134256,-22.2675,-188.10750000000002,-1365.87411325,660.6625,-1551.7208692500003,None,GB,2026-04-23
2026-01-05 18:00:00+00:00,0.0,189.291404,0.0,577.1,92.19,0.0,0.0,1302.0889175,1088.99,0.0,-189.291404,-577.1,92.19,-1302.0889175,1088.99,-887.3003214999999,None,GB,2026-04-23
2026-01-05 19:00:00+00:00,17.062691,0.0,0.0,539.7825,0.0,0.5975,0.0,1155.12147475,1068.4,0.0,17.062691,-539.7825,-0.5975,-1155.12147475,1068.4,-610.03878375,None,GB,2026-04-23
