,IT_CALA_IT_SICI,IT_SICI_IT_CALA,IT_CALA_IT_SUD,IT_SUD_IT_CALA,IT_CALA_IT_SICI_net_export,IT_CALA_IT_SUD_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-04 02:00:00+00:00,0.0,293.945,397.9375,0.0,-293.945,397.9375,103.9925,None,IT_CALA,2026-04-23
2026-01-04 03:00:00+00:00,0.0,339.1,488.40999999999997,0.0,-339.1,488.40999999999997,149.30999999999995,None,IT_CALA,2026-04-23
2026-01-04 04:00:00+00:00,0.0,319.36,483.40250000000003,0.0,-319.36,483.40250000000003,164.04250000000002,None,IT_CALA,2026-04-23
2026-01-04 05:00:00+00:00,0.0,210.025,465.795,0.0,-210.025,465.795,255.77,None,IT_CALA,2026-04-23
2026-01-04 06:00:00+00:00,78.04249999999999,30.5025,384.65999999999997,0.0,47.53999999999999,384.65999999999997,432.19999999999993,None,IT_CALA,2026-04-23
2026-01-04 07:00:00+00:00,167.815,0.0,404.925,0.0,167.815,404.925,572.74,None,IT_CALA,2026-04-23
2026-01-04 08:00:00+00:00,195.9725,0.0,951.6225,0.0,195.9725,951.6225,1147.595,None,IT_CALA,2026-04-23
2026-01-04 09:00:00+00:00,159.54250000000002,0.0,1015.74,0.0,159.54250000000002,1015.74,1175.2825,None,IT_CALA,2026-04-23
2026-01-04 10:00:00+00:00,94.3675,0.0,1045.28,0.0,94.3675,1045.28,1139.6475,None,IT_CALA,2026-04-23
2026-01-04 11:00:00+00:00,0.0,88.1825,1166.3899999999999,0.0,-88.1825,1166.3899999999999,1078.2075,None,IT_CALA,2026-04-23
2026-01-04 12:00:00+00:00,0.0,60.082499999999996,1141.0675,0.0,-60.082499999999996,1141.0675,1080.9850000000001,None,IT_CALA,2026-04-23
2026-01-04 13:00:00+00:00,1.7925,23.3275,1079.535,0.0,-21.535,1079.535,1058.0,None,IT_CALA,2026-04-23
2026-01-04 14:00:00+00:00,0.0,100.88,1198.9425,0.0,-100.88,1198.9425,1098.0625,None,IT_CALA,2026-04-23
2026-01-04 15:00:00+00:00,61.87,22.380000000000003,1197.13,0.0,39.489999999999995,1197.13,1236.6200000000001,None,IT_CALA,2026-04-23
2026-01-04 16:00:00+00:00,79.89,0.735,1182.0275000000001,0.0,79.155,1182.0275000000001,1261.1825000000001,None,IT_CALA,2026-04-23
2026-01-04 17:00:00+00:00,19.2475,14.9225,1260.4475,0.0,4.324999999999999,1260.4475,1264.7725,None,IT_CALA,2026-04-23
2026-01-04 18:00:00+00:00,119.30250000000001,0.0,1289.6599999999999,0.0,119.30250000000001,1289.6599999999999,1408.9624999999999,None,IT_CALA,2026-04-23
2026-01-04 19:00:00+00:00,182.315,0.0,1263.6575,0.0,182.315,1263.6575,1445.9725,None,IT_CALA,2026-04-23
2026-01-04 20:00:00+00:00,1.94,46.3575,1306.31,0.0,-44.417500000000004,1306.31,1261.8925,None,IT_CALA,2026-04-23
2026-01-04 21:00:00+00:00,255.64000000000001,23.5525,1164.2625,0.0,232.0875,1164.2625,1396.3500000000001,None,IT_CALA,2026-04-23
2026-01-04 22:00:00+00:00,444.8,0.0,557.4975,0.0,444.8,557.4975,1002.2974999999999,None,IT_CALA,2026-04-23
2026-01-04 23:00:00+00:00,291.31,0.0,272.5325,0.0,291.31,272.5325,563.8425,None,IT_CALA,2026-04-23
2026-01-05 00:00:00+00:00,273.855,0.0,288.94,0.0,273.855,288.94,562.7950000000001,None,IT_CALA,2026-04-23
2026-01-05 01:00:00+00:00,87.0825,0.5475,375.33000000000004,0.0,86.535,375.33000000000004,461.865,None,IT_CALA,2026-04-23
2026-01-05 02:00:00+00:00,0.0,89.88749999999999,508.4425,0.0,-89.88749999999999,508.4425,418.555,None,IT_CALA,2026-04-23
2026-01-05 03:00:00+00:00,0.0,66.1075,506.9275,0.0,-66.1075,506.9275,440.82,None,IT_CALA,2026-04-23
2026-01-05 04:00:00+00:00,0.0,109.8975,700.4875,0.0,-109.8975,700.4875,590.5899999999999,None,IT_CALA,2026-04-23
2026-01-05 05:00:00+00:00,0.0,388.55,1719.77,0.0,-388.55,1719.77,1331.22,None,IT_CALA,2026-04-23
2026-01-05 06:00:00+00:00,0.0,624.52,1986.8925000000002,0.0,-624.52,1986.8925000000002,1362.3725000000002,None,IT_CALA,2026-04-23
2026-01-05 07:00:00+00:00,0.0,466.1325,1872.98,0.0,-466.1325,1872.98,1406.8475,None,IT_CALA,2026-04-23
2026-01-05 08:00:00+00:00,0.0,385.6675,1757.675,0.0,-385.6675,1757.675,1372.0075,None,IT_CALA,2026-04-23
2026-01-05 09:00:00+00:00,0.0,663.5775,2029.5325,0.0,-663.5775,2029.5325,1365.955,None,IT_CALA,2026-04-23
2026-01-05 10:00:00+00:00,0.0,1015.6949999999999,2334.8375,0.0,-1015.6949999999999,2334.8375,1319.1425000000002,None,IT_CALA,2026-04-23
2026-01-05 11:00:00+00:00,0.0,909.7900000000001,2258.285,0.0,-909.7900000000001,2258.285,1348.495,None,IT_CALA,2026-04-23
2026-01-05 12:00:00+00:00,0.0,658.4475,2104.5875,0.0,-658.4475,2104.5875,1446.14,None,IT_CALA,2026-04-23
2026-01-05 13:00:00+00:00,0.0,518.94,1955.5425,0.0,-518.94,1955.5425,1436.6025,None,IT_CALA,2026-04-23
2026-01-05 14:00:00+00:00,67.8425,118.1,1643.755,0.0,-50.25749999999999,1643.755,1593.4975000000002,None,IT_CALA,2026-04-23
2026-01-05 15:00:00+00:00,449.9625,0.0,1269.6825,0.0,449.9625,1269.6825,1719.645,None,IT_CALA,2026-04-23
2026-01-05 16:00:00+00:00,696.265,0.0,1039.3225,0.0,696.265,1039.3225,1735.5875,None,IT_CALA,2026-04-23
2026-01-05 17:00:00+00:00,770.63,0.0,1102.5375,0.0,770.63,1102.5375,1873.1675,None,IT_CALA,2026-04-23
2026-01-05 18:00:00+00:00,794.2125,0.0,1078.08,0.0,794.2125,1078.08,1872.2925,None,IT_CALA,2026-04-23
2026-01-05 19:00:00+00:00,726.085,0.0,936.2475,0.0,726.085,936.2475,1662.3325,None,IT_CALA,2026-04-23
2026-01-05 20:00:00+00:00,468.3325,0.0,1117.8125,0.0,468.3325,1117.8125,1586.145,None,IT_CALA,2026-04-23
2026-01-05 21:00:00+00:00,199.5975,0.0,1324.025,0.0,199.5975,1324.025,1523.6225000000002,None,IT_CALA,2026-04-23
2026-01-05 22:00:00+00:00,230.35,0.0,960.905,0.0,230.35,960.905,1191.2549999999999,None,IT_CALA,2026-04-23
2026-01-05 23:00:00+00:00,215.295,0.0,312.5175,0.0,215.295,312.5175,527.8125,None,IT_CALA,2026-04-23
2026-01-06 00:00:00+00:00,243.185,0.0,243.6525,0.0,243.185,243.6525,486.8375,None,IT_CALA,2026-04-23
2026-01-06 01:00:00+00:00,137.82999999999998,0.0,334.5725,0.0,137.82999999999998,334.5725,472.4025,None,IT_CALA,2026-04-23
2026-01-06 02:00:00+00:00,0.6625,45.582499999999996,468.7425,0.0,-44.919999999999995,468.7425,423.8225,None,IT_CALA,2026-04-23
2026-01-06 03:00:00+00:00,0.0,105.94999999999999,518.405,0.0,-105.94999999999999,518.405,412.455,None,IT_CALA,2026-04-23
2026-01-06 04:00:00+00:00,0.0,244.6125,582.3475,0.0,-244.6125,582.3475,337.73499999999996,None,IT_CALA,2026-04-23
2026-01-06 05:00:00+00:00,0.0,555.765,1315.4075,0.0,-555.765,1315.4075,759.6425,None,IT_CALA,2026-04-23
2026-01-06 06:00:00+00:00,0.0,556.6575,1993.6924999999999,0.0,-556.6575,1993.6924999999999,1437.0349999999999,None,IT_CALA,2026-04-23
2026-01-06 07:00:00+00:00,0.0,610.2375,2094.785,0.0,-610.2375,2094.785,1484.5475,None,IT_CALA,2026-04-23
2026-01-06 08:00:00+00:00,0.0,963.485,2219.4775,0.0,-963.485,2219.4775,1255.9924999999998,None,IT_CALA,2026-04-23
2026-01-06 09:00:00+00:00,0.0,1150.555,2392.41,0.0,-1150.555,2392.41,1241.8549999999998,None,IT_CALA,2026-04-23
2026-01-06 10:00:00+00:00,0.0,1225.8525,2414.8775,0.0,-1225.8525,2414.8775,1189.025,None,IT_CALA,2026-04-23
2026-01-06 11:00:00+00:00,0.0,1215.8274999999999,2329.3650000000002,0.0,-1215.8274999999999,2329.3650000000002,1113.5375000000004,None,IT_CALA,2026-04-23
2026-01-06 12:00:00+00:00,0.0,1073.4075,2259.1625,0.0,-1073.4075,2259.1625,1185.7549999999999,None,IT_CALA,2026-04-23
2026-01-06 13:00:00+00:00,0.0,828.4,1912.7849999999999,0.0,-828.4,1912.7849999999999,1084.3849999999998,None,IT_CALA,2026-04-23
2026-01-06 14:00:00+00:00,0.0,368.9825,1276.5875,0.0,-368.9825,1276.5875,907.605,None,IT_CALA,2026-04-23
2026-01-06 15:00:00+00:00,15.365,118.88250000000001,1331.69,0.0,-103.51750000000001,1331.69,1228.1725000000001,None,IT_CALA,2026-04-23
2026-01-06 16:00:00+00:00,284.375,0.0,1022.515,0.0,284.375,1022.515,1306.8899999999999,None,IT_CALA,2026-04-23
2026-01-06 17:00:00+00:00,457.1275,0.0,861.6725,0.0,457.1275,861.6725,1318.8,None,IT_CALA,2026-04-23
2026-01-06 18:00:00+00:00,553.9000000000001,0.0,811.7825,0.0,553.9000000000001,811.7825,1365.6825000000001,None,IT_CALA,2026-04-23
2026-01-06 19:00:00+00:00,773.36,0.0,697.3475,0.0,773.36,697.3475,1470.7075,None,IT_CALA,2026-04-23
2026-01-06 20:00:00+00:00,1004.7175,0.0,527.2675,0.0,1004.7175,527.2675,1531.9850000000001,None,IT_CALA,2026-04-23
2026-01-06 21:00:00+00:00,1208.6975,0.0,278.53499999999997,0.0,1208.6975,278.53499999999997,1487.2325,None,IT_CALA,2026-04-23
2026-01-06 22:00:00+00:00,1287.2325,0.0,0.0,318.3425,1287.2325,-318.3425,968.8900000000001,None,IT_CALA,2026-04-23
2026-01-06 23:00:00+00:00,1128.2775,0.0,0.0,163.33499999999998,1128.2775,-163.33499999999998,964.9424999999999,None,IT_CALA,2026-04-23
2026-01-07 00:00:00+00:00,1008.7275,0.0,0.0,145.7975,1008.7275,-145.7975,862.93,None,IT_CALA,2026-04-23
2026-01-07 01:00:00+00:00,898.0174999999999,0.0,0.0,80.6,898.0174999999999,-80.6,817.4174999999999,None,IT_CALA,2026-04-23
2026-01-07 02:00:00+00:00,873.2975,0.0,0.0,103.1125,873.2975,-103.1125,770.1850000000001,None,IT_CALA,2026-04-23
2026-01-07 03:00:00+00:00,905.775,0.0,0.0,198.6125,905.775,-198.6125,707.1624999999999,None,IT_CALA,2026-04-23
2026-01-07 04:00:00+00:00,959.4075,0.0,0.0,250.765,959.4075,-250.765,708.6425,None,IT_CALA,2026-04-23
2026-01-07 05:00:00+00:00,946.7049999999999,0.0,325.2375,62.975,946.7049999999999,262.2625,1208.9675,None,IT_CALA,2026-04-23
2026-01-07 06:00:00+00:00,1039.7849999999999,0.0,407.7,0.0,1039.7849999999999,407.7,1447.485,None,IT_CALA,2026-04-23
2026-01-07 07:00:00+00:00,972.7774999999999,0.0,416.8125,0.0,972.7774999999999,416.8125,1389.59,None,IT_CALA,2026-04-23
2026-01-07 08:00:00+00:00,752.8175,0.0,594.3225,0.0,752.8175,594.3225,1347.1399999999999,None,IT_CALA,2026-04-23
2026-01-07 09:00:00+00:00,593.355,0.0,738.2475,0.0,593.355,738.2475,1331.6025,None,IT_CALA,2026-04-23
2026-01-07 10:00:00+00:00,334.9375,0.0,970.9925,0.0,334.9375,970.9925,1305.9299999999998,None,IT_CALA,2026-04-23
2026-01-07 11:00:00+00:00,113.395,33.5975,675.0475,0.0,79.7975,675.0475,754.845,None,IT_CALA,2026-04-23
2026-01-07 12:00:00+00:00,0.0,259.3125,802.5125,0.0,-259.3125,802.5125,543.2,None,IT_CALA,2026-04-23
2026-01-07 13:00:00+00:00,0.0,183.43,1007.0025,0.0,-183.43,1007.0025,823.5725,None,IT_CALA,2026-04-23
2026-01-07 14:00:00+00:00,0.0,181.5975,1116.915,0.0,-181.5975,1116.915,935.3175,None,IT_CALA,2026-04-23
2026-01-07 15:00:00+00:00,0.0,248.765,1523.095,0.0,-248.765,1523.095,1274.33,None,IT_CALA,2026-04-23
2026-01-07 16:00:00+00:00,0.0,76.7575,1538.0575000000001,0.0,-76.7575,1538.0575000000001,1461.3000000000002,None,IT_CALA,2026-04-23
2026-01-07 17:00:00+00:00,14.944999999999999,29.075,1557.395,0.0,-14.13,1557.395,1543.2649999999999,None,IT_CALA,2026-04-23
2026-01-07 18:00:00+00:00,65.485,0.0,1534.205,0.0,65.485,1534.205,1599.6899999999998,None,IT_CALA,2026-04-23
2026-01-07 19:00:00+00:00,55.652499999999996,0.2,1552.2275,0.0,55.45249999999999,1552.2275,1607.68,None,IT_CALA,2026-04-23
2026-01-07 20:00:00+00:00,232.42,0.0,1342.4925,0.0,232.42,1342.4925,1574.9125000000001,None,IT_CALA,2026-04-23
2026-01-07 21:00:00+00:00,332.8725,0.0,1199.0124999999998,0.0,332.8725,1199.0124999999998,1531.8849999999998,None,IT_CALA,2026-04-23
2026-01-07 22:00:00+00:00,97.0125,18.355,955.5175,0.0,78.6575,955.5175,1034.175,None,IT_CALA,2026-04-23
2026-01-07 23:00:00+00:00,0.0,231.28,707.2049999999999,0.0,-231.28,707.2049999999999,475.92499999999995,None,IT_CALA,2026-04-23
2026-01-08 00:00:00+00:00,0.0,435.21,806.5025,0.0,-435.21,806.5025,371.2925000000001,None,IT_CALA,2026-04-23
2026-01-08 01:00:00+00:00,0.0,484.7075,859.45,0.0,-484.7075,859.45,374.74250000000006,None,IT_CALA,2026-04-23
2026-01-08 02:00:00+00:00,0.0,488.08,763.6625,0.0,-488.08,763.6625,275.58250000000004,None,IT_CALA,2026-04-23
2026-01-08 03:00:00+00:00,0.0,488.3775,810.625,0.0,-488.3775,810.625,322.2475,None,IT_CALA,2026-04-23
2026-01-08 04:00:00+00:00,0.0,379.9325,692.3725,0.0,-379.9325,692.3725,312.43999999999994,None,IT_CALA,2026-04-23
2026-01-08 05:00:00+00:00,0.0,380.9275,643.0,0.0,-380.9275,643.0,262.0725,None,IT_CALA,2026-04-23
2026-01-08 06:00:00+00:00,0.0,320.555,483.09000000000003,0.0,-320.555,483.09000000000003,162.53500000000003,None,IT_CALA,2026-04-23
2026-01-08 07:00:00+00:00,0.0,406.205,501.53499999999997,0.0,-406.205,501.53499999999997,95.32999999999998,None,IT_CALA,2026-04-23
2026-01-08 08:00:00+00:00,0.0,434.76,438.13,0.0,-434.76,438.13,3.3700000000000045,None,IT_CALA,2026-04-23
2026-01-08 09:00:00+00:00,0.0,634.2775,483.3925,0.0,-634.2775,483.3925,-150.88500000000005,None,IT_CALA,2026-04-23
2026-01-08 10:00:00+00:00,0.0,546.88,483.265,0.0,-546.88,483.265,-63.61500000000001,None,IT_CALA,2026-04-23
2026-01-08 11:00:00+00:00,0.0,559.8875,545.7425,0.0,-559.8875,545.7425,-14.145000000000095,None,IT_CALA,2026-04-23
2026-01-08 12:00:00+00:00,0.0,888.3325,864.4725000000001,0.0,-888.3325,864.4725000000001,-23.8599999999999,None,IT_CALA,2026-04-23
2026-01-08 13:00:00+00:00,0.0,910.6225,1115.11,0.0,-910.6225,1115.11,204.48749999999995,None,IT_CALA,2026-04-23
2026-01-08 14:00:00+00:00,0.0,555.53,1515.3600000000001,0.0,-555.53,1515.3600000000001,959.8300000000002,None,IT_CALA,2026-04-23
2026-01-08 15:00:00+00:00,0.0,350.5525,1794.0225,0.0,-350.5525,1794.0225,1443.47,None,IT_CALA,2026-04-23
2026-01-08 16:00:00+00:00,49.885,16.1625,1908.9875,0.0,33.7225,1908.9875,1942.71,None,IT_CALA,2026-04-23
2026-01-08 17:00:00+00:00,47.69500000000001,1.815,1789.0875,0.0,45.88000000000001,1789.0875,1834.9675000000002,None,IT_CALA,2026-04-23
2026-01-08 18:00:00+00:00,74.16000000000001,1.3225,1679.8375,0.0,72.8375,1679.8375,1752.6750000000002,None,IT_CALA,2026-04-23
2026-01-08 19:00:00+00:00,0.0,55.425,1826.685,0.0,-55.425,1826.685,1771.26,None,IT_CALA,2026-04-23
2026-01-08 20:00:00+00:00,32.9925,125.05000000000001,1740.83,0.0,-92.0575,1740.83,1648.7725,None,IT_CALA,2026-04-23
2026-01-08 21:00:00+00:00,76.3175,0.0,1614.51,0.0,76.3175,1614.51,1690.8274999999999,None,IT_CALA,2026-04-23
2026-01-08 22:00:00+00:00,0.0,31.5975,925.4325,0.0,-31.5975,925.4325,893.835,None,IT_CALA,2026-04-23
2026-01-08 23:00:00+00:00,0.0,212.7525,618.4225,0.0,-212.7525,618.4225,405.67,None,IT_CALA,2026-04-23
2026-01-09 00:00:00+00:00,3.145,12.5625,481.8475,0.0,-9.4175,481.8475,472.43,None,IT_CALA,2026-04-23
2026-01-09 01:00:00+00:00,0.0,42.42,534.77,0.0,-42.42,534.77,492.34999999999997,None,IT_CALA,2026-04-23
2026-01-09 02:00:00+00:00,0.0,23.872500000000002,514.4975,0.0,-23.872500000000002,514.4975,490.62499999999994,None,IT_CALA,2026-04-23
2026-01-09 03:00:00+00:00,0.0,274.205,641.2825,0.0,-274.205,641.2825,367.07750000000004,None,IT_CALA,2026-04-23
2026-01-09 04:00:00+00:00,0.0,238.265,538.5225,0.0,-238.265,538.5225,300.25750000000005,None,IT_CALA,2026-04-23
