,DK_2_DE_LU,DE_LU_DK_2,DK_2_DK_1,DK_1_DK_2,DK_2_SE_4,SE_4_DK_2,DK_2_DE_LU_net_export,DK_2_DK_1_net_export,DK_2_SE_4_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-01 13:00:00+00:00,0.0,724.3025,148.5675,0.0,316.93291875,0.0,-724.3025,148.5675,316.93291875,-258.80208125,None,DK_2,2026-04-23
2026-01-01 14:00:00+00:00,0.0,690.3765,238.875,0.0,108.51527225000001,0.0,-690.3765,238.875,108.51527225000001,-342.98622774999995,None,DK_2,2026-04-23
2026-01-01 15:00:00+00:00,0.078,602.9585,295.6375,0.0,52.36518625,44.8375,-602.8805,295.6375,7.527686250000002,-299.71531375,None,DK_2,2026-04-23
2026-01-01 16:00:00+00:00,0.0035,571.46,450.8825,0.0,0.0,117.48500000000001,-571.4565,450.8825,-117.48500000000001,-238.05900000000003,None,DK_2,2026-04-23
2026-01-01 17:00:00+00:00,0.126,190.00175000000002,462.385,0.0,0.0,449.85,-189.87575,462.385,-449.85,-177.34075000000007,None,DK_2,2026-04-23
2026-01-01 18:00:00+00:00,200.12225,7.253749999999999,160.7575,0.0,0.0,436.28,192.8685,160.7575,-436.28,-82.654,None,DK_2,2026-04-23
2026-01-01 19:00:00+00:00,320.55899999999997,0.0475,158.3275,0.0,0.0,566.5174999999999,320.51149999999996,158.3275,-566.5174999999999,-87.67849999999999,None,DK_2,2026-04-23
2026-01-01 20:00:00+00:00,338.28425,0.029,209.79,0.0,0.0,492.52,338.25525,209.79,-492.52,55.52525000000003,None,DK_2,2026-04-23
2026-01-01 21:00:00+00:00,302.69075,0.1515,258.54,0.0,0.0,553.0225,302.53925,258.54,-553.0225,8.056749999999965,None,DK_2,2026-04-23
2026-01-01 22:00:00+00:00,171.345,6.31025,221.8825,0.0,0.0,346.32,165.03475,221.8825,-346.32,40.597249999999974,None,DK_2,2026-04-23
2026-01-01 23:00:00+00:00,6.623,60.944250000000004,320.3525,0.0,0.0,301.325,-54.321250000000006,320.3525,-301.325,-35.29374999999999,None,DK_2,2026-04-23
2026-01-02 00:00:00+00:00,475.565,0.29050000000000004,240.48250000000002,0.0,0.0,643.1600000000001,475.2745,240.48250000000002,-643.1600000000001,72.59699999999998,None,DK_2,2026-04-23
2026-01-02 01:00:00+00:00,210.056,15.3115,452.2975,0.0,0.0,549.8475,194.74450000000002,452.2975,-549.8475,97.19450000000006,None,DK_2,2026-04-23
2026-01-02 02:00:00+00:00,293.37675,0.293,599.575,0.0,0.0,782.685,293.08375,599.575,-782.685,109.97375000000011,None,DK_2,2026-04-23
2026-01-02 03:00:00+00:00,629.26025,0.073,598.045,0.0,0.0,958.5775,629.1872500000001,598.045,-958.5775,268.65475000000004,None,DK_2,2026-04-23
2026-01-02 04:00:00+00:00,568.11375,0.14100000000000001,413.89250000000004,0.0,0.0,675.76,567.97275,413.89250000000004,-675.76,306.10525000000007,None,DK_2,2026-04-23
2026-01-02 05:00:00+00:00,489.4135,0.043,367.8275,0.0,0.0,714.8299999999999,489.3705,367.8275,-714.8299999999999,142.36800000000005,None,DK_2,2026-04-23
2026-01-02 06:00:00+00:00,624.57475,0.0,552.85,0.0,0.0,1140.6,624.57475,552.85,-1140.6,36.82475000000022,None,DK_2,2026-04-23
2026-01-02 07:00:00+00:00,553.26625,0.1175,591.85,0.0,0.0,1176.9625,553.1487500000001,591.85,-1176.9625,-31.96374999999989,None,DK_2,2026-04-23
2026-01-02 08:00:00+00:00,418.25725,0.3175,591.245,0.0,0.0,1201.6425,417.93975,591.245,-1201.6425,-192.45774999999992,None,DK_2,2026-04-23
2026-01-02 09:00:00+00:00,392.96299999999997,0.2815,484.5025,0.0,0.0,1201.6375,392.68149999999997,484.5025,-1201.6375,-324.4535000000001,None,DK_2,2026-04-23
2026-01-02 10:00:00+00:00,370.50975,0.3705,362.82,0.0,0.0,1182.005,370.13925,362.82,-1182.005,-449.0457500000001,None,DK_2,2026-04-23
2026-01-02 11:00:00+00:00,326.971,0.7585,467.15000000000003,0.0,0.0,1205.665,326.2125,467.15000000000003,-1205.665,-412.3025,None,DK_2,2026-04-23
2026-01-02 12:00:00+00:00,236.03925,1.1475,550.225,0.0,0.0,1117.02,234.89175,550.225,-1117.02,-331.90324999999996,None,DK_2,2026-04-23
2026-01-02 13:00:00+00:00,187.421,1.432,597.835,0.0,0.0,1097.1175,185.989,597.835,-1097.1175,-313.2935,None,DK_2,2026-04-23
2026-01-02 14:00:00+00:00,631.02925,0.2215,235.51,0.0,0.0,1239.2,630.80775,235.51,-1239.2,-372.88225,None,DK_2,2026-04-23
2026-01-02 15:00:00+00:00,691.544,0.0,84.6725,4.3275,0.0,1126.8975,691.544,80.345,-1126.8975,-355.0085,None,DK_2,2026-04-23
2026-01-02 16:00:00+00:00,669.3965000000001,0.0,0.0,272.525,0.0,714.08,669.3965000000001,-272.525,-714.08,-317.20849999999996,None,DK_2,2026-04-23
2026-01-02 17:00:00+00:00,735.99525,0.0,0.0,257.7,0.0,578.91,735.99525,-257.7,-578.91,-100.6147499999999,None,DK_2,2026-04-23
2026-01-02 18:00:00+00:00,738.77025,0.0,0.0,230.29500000000002,0.0,478.8625,738.77025,-230.29500000000002,-478.8625,29.612750000000005,None,DK_2,2026-04-23
2026-01-02 19:00:00+00:00,670.312,0.0,0.0,70.2625,0.0,517.0250000000001,670.312,-70.2625,-517.0250000000001,83.02449999999988,None,DK_2,2026-04-23
2026-01-02 20:00:00+00:00,663.106,0.0,27.8475,40.832499999999996,0.0,458.945,663.106,-12.984999999999996,-458.945,191.176,None,DK_2,2026-04-23
2026-01-02 21:00:00+00:00,664.337,0.0,338.3025,0.0,0.0,688.4125,664.337,338.3025,-688.4125,314.227,None,DK_2,2026-04-23
2026-01-02 22:00:00+00:00,667.0695000000001,0.0,459.4075,0.0,0.0,768.0675,667.0695000000001,459.4075,-768.0675,358.4095000000001,None,DK_2,2026-04-23
2026-01-02 23:00:00+00:00,622.7215,0.0,382.65250000000003,0.0,0.0,991.8399999999999,622.7215,382.65250000000003,-991.8399999999999,13.534000000000106,None,DK_2,2026-04-23
2026-01-03 00:00:00+00:00,632.16725,0.0,483.50249999999994,0.0,0.0,1041.49,632.16725,483.50249999999994,-1041.49,74.17975000000001,None,DK_2,2026-04-23
2026-01-03 01:00:00+00:00,621.2585,0.005,583.0625,0.0,0.0,1088.4425,621.2535,583.0625,-1088.4425,115.87349999999992,None,DK_2,2026-04-23
2026-01-03 02:00:00+00:00,625.251,0.0265,484.73,0.0,0.0,1039.24,625.2244999999999,484.73,-1039.24,70.71449999999982,None,DK_2,2026-04-23
2026-01-03 03:00:00+00:00,652.28525,0.0,491.3325,0.0,0.0,1019.2075,652.28525,491.3325,-1019.2075,124.4102499999999,None,DK_2,2026-04-23
2026-01-03 04:00:00+00:00,669.388,0.0,521.08,0.0,0.0,1124.0075000000002,669.388,521.08,-1124.0075000000002,66.46049999999991,None,DK_2,2026-04-23
2026-01-03 05:00:00+00:00,614.0542499999999,0.0,596.9025,0.0,0.0,1129.535,614.0542499999999,596.9025,-1129.535,81.42174999999975,None,DK_2,2026-04-23
2026-01-03 06:00:00+00:00,583.14525,0.0235,600.015,0.0,0.0,1157.0225,583.12175,600.015,-1157.0225,26.114250000000084,None,DK_2,2026-04-23
2026-01-03 07:00:00+00:00,619.71925,0.0,580.865,0.0,0.0,1211.345,619.71925,580.865,-1211.345,-10.760750000000144,None,DK_2,2026-04-23
2026-01-03 08:00:00+00:00,550.75875,0.0265,566.4325,0.0,0.0,1251.5925,550.7322499999999,566.4325,-1251.5925,-134.42775000000006,None,DK_2,2026-04-23
2026-01-03 09:00:00+00:00,512.2837499999999,0.0555,487.985,0.0,0.0,1288.5,512.2282499999999,487.985,-1288.5,-288.2867500000001,None,DK_2,2026-04-23
2026-01-03 10:00:00+00:00,462.27925,0.2865,443.42,0.0,0.0,1157.7525,461.99275,443.42,-1157.7525,-252.3397500000001,None,DK_2,2026-04-23
2026-01-03 11:00:00+00:00,290.738,0.5545,485.4325,0.0,0.0,1008.0825,290.1835,485.4325,-1008.0825,-232.4665,None,DK_2,2026-04-23
2026-01-03 12:00:00+00:00,352.76425,0.889,352.28499999999997,0.0,0.0,1037.3274999999999,351.87525,352.28499999999997,-1037.3274999999999,-333.16724999999997,None,DK_2,2026-04-23
2026-01-03 13:00:00+00:00,81.6715,54.485,204.04250000000002,0.0,0.0,667.315,27.186499999999995,204.04250000000002,-667.315,-436.086,None,DK_2,2026-04-23
2026-01-03 14:00:00+00:00,1.1035,243.0605,192.735,0.0,0.0,510.28749999999997,-241.957,192.735,-510.28749999999997,-559.5094999999999,None,DK_2,2026-04-23
2026-01-03 15:00:00+00:00,5.763,102.608,110.02000000000001,0.0,0.0,772.3299999999999,-96.845,110.02000000000001,-772.3299999999999,-759.155,None,DK_2,2026-04-23
2026-01-03 16:00:00+00:00,1.1775,129.60375,66.51,0.0,0.0,857.8275,-128.42624999999998,66.51,-857.8275,-919.74375,None,DK_2,2026-04-23
2026-01-03 17:00:00+00:00,1.153,246.80825,11.722499999999998,73.315,0.0,618.9475,-245.65525,-61.5925,-618.9475,-926.19525,None,DK_2,2026-04-23
2026-01-03 18:00:00+00:00,0.694,354.99675,0.0,214.3025,0.0,326.4325,-354.30275,-214.3025,-326.4325,-895.0377500000001,None,DK_2,2026-04-23
2026-01-03 19:00:00+00:00,0.526,170.54,28.66,0.3175,0.0,579.5025,-170.01399999999998,28.3425,-579.5025,-721.174,None,DK_2,2026-04-23
2026-01-03 20:00:00+00:00,50.48625,114.55900000000001,174.48499999999999,0.0,0.0,758.8475,-64.07275000000001,174.48499999999999,-758.8475,-648.43525,None,DK_2,2026-04-23
2026-01-03 21:00:00+00:00,314.1905,0.38949999999999996,214.59750000000003,0.0,0.0,978.3775,313.801,214.59750000000003,-978.3775,-449.97900000000004,None,DK_2,2026-04-23
2026-01-03 22:00:00+00:00,762.6832499999999,0.0,172.5075,0.0,0.0,1210.2,762.6832499999999,172.5075,-1210.2,-275.00925000000007,None,DK_2,2026-04-23
2026-01-03 23:00:00+00:00,610.02975,0.334,469.9625,0.0,0.0,1224.2475,609.6957500000001,469.9625,-1224.2475,-144.58925,None,DK_2,2026-04-23
2026-01-04 00:00:00+00:00,576.223,0.089,580.4725,0.0,0.0,1272.4550000000002,576.1339999999999,580.4725,-1272.4550000000002,-115.84850000000029,None,DK_2,2026-04-23
2026-01-04 01:00:00+00:00,684.152,0.0,562.4125,0.0,0.0,1271.0774999999999,684.152,562.4125,-1271.0774999999999,-24.51299999999992,None,DK_2,2026-04-23
2026-01-04 02:00:00+00:00,677.17925,0.0,593.6925,0.0,0.0,1262.5025,677.17925,593.6925,-1262.5025,8.369249999999965,None,DK_2,2026-04-23
2026-01-04 03:00:00+00:00,652.698,0.0,560.5500000000001,0.0,0.0,1131.6125,652.698,560.5500000000001,-1131.6125,81.63550000000009,None,DK_2,2026-04-23
2026-01-04 04:00:00+00:00,663.697,0.0,597.1275,0.0,0.0,1098.4675,663.697,597.1275,-1098.4675,162.3570000000002,None,DK_2,2026-04-23
2026-01-04 05:00:00+00:00,658.2665000000001,0.0,599.9225,0.0,0.0,1086.505,658.2665000000001,599.9225,-1086.505,171.68399999999997,None,DK_2,2026-04-23
2026-01-04 06:00:00+00:00,642.76625,0.0,589.15,0.0,0.0,1139.35,642.76625,589.15,-1139.35,92.56625000000008,None,DK_2,2026-04-23
2026-01-04 07:00:00+00:00,624.80075,0.0,570.4725000000001,0.0,0.0,1271.55,624.80075,570.4725000000001,-1271.55,-76.27674999999977,None,DK_2,2026-04-23
2026-01-04 08:00:00+00:00,534.424,0.048,550.04,0.0,0.0,1217.0525,534.376,550.04,-1217.0525,-132.63650000000007,None,DK_2,2026-04-23
2026-01-04 09:00:00+00:00,164.555,26.44325,522.37,0.0,0.0,827.225,138.11175,522.37,-827.225,-166.74325,None,DK_2,2026-04-23
2026-01-04 10:00:00+00:00,17.7485,91.06199999999998,421.8675,0.0,0.0,589.76,-73.31349999999998,421.8675,-589.76,-241.20599999999996,None,DK_2,2026-04-23
2026-01-04 11:00:00+00:00,0.376,218.52974999999998,492.9225,0.0,0.0,580.63,-218.15374999999997,492.9225,-580.63,-305.8612499999999,None,DK_2,2026-04-23
2026-01-04 12:00:00+00:00,0.1185,601.534,76.2325,0.0,142.58200399999998,7.465,-601.4155,76.2325,135.11700399999998,-390.06599600000004,None,DK_2,2026-04-23
2026-01-04 13:00:00+00:00,0.31200000000000006,508.261,56.2775,1.57,86.2406005,81.16,-507.949,54.7075,5.080600500000003,-448.1608995,None,DK_2,2026-04-23
2026-01-04 14:00:00+00:00,0.495,548.98275,84.85,8.6125,40.54447175,93.7775,-548.48775,76.2375,-53.233028250000004,-525.48327825,None,DK_2,2026-04-23
2026-01-04 15:00:00+00:00,0.0,766.21025,27.0225,25.47,133.8168375,9.9975,-766.21025,1.552500000000002,123.81933749999999,-640.8384125,None,DK_2,2026-04-23
2026-01-04 16:00:00+00:00,0.0,653.51325,210.87,0.0,0.0,371.33,-653.51325,210.87,-371.33,-813.97325,None,DK_2,2026-04-23
2026-01-04 17:00:00+00:00,0.883,239.83075,276.46750000000003,0.0,0.0,905.9275,-238.94774999999998,276.46750000000003,-905.9275,-868.40775,None,DK_2,2026-04-23
2026-01-04 18:00:00+00:00,7.89625,56.9045,154.3725,0.0,0.0,1007.1750000000001,-49.00825,154.3725,-1007.1750000000001,-901.8107500000001,None,DK_2,2026-04-23
2026-01-04 19:00:00+00:00,0.8115,84.123,319.72,0.0,0.0,1074.5425,-83.31150000000001,319.72,-1074.5425,-838.134,None,DK_2,2026-04-23
2026-01-04 20:00:00+00:00,0.4865,74.55825,275.9,0.0,0.0,1052.6975,-74.07175,275.9,-1052.6975,-850.86925,None,DK_2,2026-04-23
2026-01-04 21:00:00+00:00,196.96275,0.282,87.9675,0.0,0.0,1120.6425,196.68075,87.9675,-1120.6425,-835.99425,None,DK_2,2026-04-23
2026-01-04 22:00:00+00:00,353.22225,0.09,97.7,8.48,0.0,1257.9524999999999,353.13225,89.22,-1257.9524999999999,-815.6002499999998,None,DK_2,2026-04-23
2026-01-04 23:00:00+00:00,126.37299999999999,0.2155,285.6,0.0,0.0,1273.1075,126.15749999999998,285.6,-1273.1075,-861.3500000000001,None,DK_2,2026-04-23
2026-01-05 00:00:00+00:00,40.382,0.1895,368.3975,0.0,0.0,1265.9425,40.192499999999995,368.3975,-1265.9425,-857.3525000000002,None,DK_2,2026-04-23
2026-01-05 01:00:00+00:00,305.03549999999996,0.0555,75.255,14.204999999999998,0.0,1271.595,304.97999999999996,61.05,-1271.595,-905.565,None,DK_2,2026-04-23
2026-01-05 02:00:00+00:00,311.45625,0.033,85.265,0.0,0.0,1261.995,311.42325,85.265,-1261.995,-865.30675,None,DK_2,2026-04-23
2026-01-05 03:00:00+00:00,449.05325,0.3755,0.0,44.9375,0.0,1119.435,448.67775,-44.9375,-1119.435,-715.6947499999999,None,DK_2,2026-04-23
2026-01-05 04:00:00+00:00,290.62399999999997,0.4305,63.4225,9.9775,0.0,904.2925,290.1935,53.445,-904.2925,-560.654,None,DK_2,2026-04-23
2026-01-05 05:00:00+00:00,237.61675,0.457,0.0,176.9875,0.0,738.315,237.15975,-176.9875,-738.315,-678.1427500000001,None,DK_2,2026-04-23
2026-01-05 06:00:00+00:00,23.804,208.46775,0.0,126.3325,0.0,579.6800000000001,-184.66375,-126.3325,-579.6800000000001,-890.67625,None,DK_2,2026-04-23
2026-01-05 07:00:00+00:00,0.116,689.48,0.0,198.23250000000002,0.0,90.9175,-689.364,-198.23250000000002,-90.9175,-978.5140000000001,None,DK_2,2026-04-23
2026-01-05 08:00:00+00:00,0.0,953.08975,0.0,155.7875,54.49837775,0.2975,-953.08975,-155.7875,54.200877750000004,-1054.67637225,None,DK_2,2026-04-23
2026-01-05 09:00:00+00:00,0.0,946.36325,0.0,352.8275,238.37344324999998,0.0,-946.36325,-352.8275,238.37344324999998,-1060.81730675,None,DK_2,2026-04-23
2026-01-05 10:00:00+00:00,0.0,959.951,0.0,323.0525,179.0162315,0.0,-959.951,-323.0525,179.0162315,-1103.9872685,None,DK_2,2026-04-23
2026-01-05 11:00:00+00:00,0.0,982.251,0.0,403.76,316.933975,0.0,-982.251,-403.76,316.933975,-1069.077025,None,DK_2,2026-04-23
2026-01-05 12:00:00+00:00,0.0,963.94425,0.0,87.7925,36.211600749999995,16.2925,-963.94425,-87.7925,19.919100749999995,-1031.81764925,None,DK_2,2026-04-23
2026-01-05 13:00:00+00:00,0.0,938.72275,0.0,351.4675,213.29166899999998,0.46,-938.72275,-351.4675,212.83166899999998,-1077.3585810000002,None,DK_2,2026-04-23
2026-01-05 14:00:00+00:00,0.0,946.38075,0.0,307.4625,72.23162975,2.1775,-946.38075,-307.4625,70.05412975,-1183.78912025,None,DK_2,2026-04-23
2026-01-05 15:00:00+00:00,0.0,988.108,0.0,359.03999999999996,16.29008675,169.6875,-988.108,-359.03999999999996,-153.39741325,-1500.54541325,None,DK_2,2026-04-23
2026-01-05 16:00:00+00:00,0.0,997.0145,0.0,329.655,0.0,203.4225,-997.0145,-329.655,-203.4225,-1530.092,None,DK_2,2026-04-23
2026-01-05 17:00:00+00:00,0.0,977.34975,0.0,368.935,0.0,91.4775,-977.34975,-368.935,-91.4775,-1437.76225,None,DK_2,2026-04-23
2026-01-05 18:00:00+00:00,0.0,957.03025,0.0,355.2425,10.2128105,37.06,-957.03025,-355.2425,-26.847189500000002,-1339.1199395,None,DK_2,2026-04-23
2026-01-05 19:00:00+00:00,0.0,971.3115,0.0,315.3075,142.13589474999998,0.0,-971.3115,-315.3075,142.13589474999998,-1144.48310525,None,DK_2,2026-04-23
2026-01-05 20:00:00+00:00,0.0,916.69925,0.0,233.11,46.0964395,6.085,-916.69925,-233.11,40.0114395,-1109.7978105,None,DK_2,2026-04-23
2026-01-05 21:00:00+00:00,0.16,524.37875,0.0,270.54,0.0,299.625,-524.21875,-270.54,-299.625,-1094.38375,None,DK_2,2026-04-23
2026-01-05 22:00:00+00:00,0.020499999999999997,613.4557500000001,25.9075,216.8275,0.0,295.21999999999997,-613.4352500000001,-190.92,-295.21999999999997,-1099.57525,None,DK_2,2026-04-23
2026-01-05 23:00:00+00:00,10.634749999999999,250.454,54.9525,149.66500000000002,0.0,888.5275,-239.81925,-94.71250000000002,-888.5275,-1223.05925,None,DK_2,2026-04-23
2026-01-06 00:00:00+00:00,53.642250000000004,4.86625,0.0,310.3,0.0,1026.745,48.776,-310.3,-1026.745,-1288.2689999999998,None,DK_2,2026-04-23
2026-01-06 01:00:00+00:00,0.14550000000000002,54.4495,24.6875,4.6225,0.0,1265.9725,-54.304,20.065,-1265.9725,-1300.2115000000001,None,DK_2,2026-04-23
2026-01-06 02:00:00+00:00,0.2355,292.63800000000003,309.8775,0.0,0.0,1226.6200000000001,-292.40250000000003,309.8775,-1226.6200000000001,-1209.1450000000002,None,DK_2,2026-04-23
2026-01-06 03:00:00+00:00,0.2055,271.54125,340.3625,0.0,0.0,1159.185,-271.33575,340.3625,-1159.185,-1090.15825,None,DK_2,2026-04-23
2026-01-06 04:00:00+00:00,50.410000000000004,37.6995,112.69749999999999,0.0,0.0,1166.6125,12.710500000000003,112.69749999999999,-1166.6125,-1041.2045,None,DK_2,2026-04-23
2026-01-06 05:00:00+00:00,0.1235,117.83325,26.255000000000003,155.9275,0.0,1012.2425000000001,-117.70975,-129.6725,-1012.2425000000001,-1259.62475,None,DK_2,2026-04-23
2026-01-06 06:00:00+00:00,0.0415,488.70275000000004,0.0,216.1725,0.0,878.87,-488.66125000000005,-216.1725,-878.87,-1583.7037500000001,None,DK_2,2026-04-23
2026-01-06 07:00:00+00:00,0.0,758.11725,159.0675,0.0,0.0,1060.5575,-758.11725,159.0675,-1060.5575,-1659.60725,None,DK_2,2026-04-23
2026-01-06 08:00:00+00:00,0.1205,711.36625,57.34,41.947500000000005,0.0,1007.4975000000001,-711.24575,15.392499999999998,-1007.4975000000001,-1703.35075,None,DK_2,2026-04-23
2026-01-06 09:00:00+00:00,0.0,826.8552500000001,3.8325,232.465,0.0,637.485,-826.8552500000001,-228.6325,-637.485,-1692.97275,None,DK_2,2026-04-23
2026-01-06 10:00:00+00:00,0.0,701.05575,0.0,329.1225,0.0,545.0375,-701.05575,-329.1225,-545.0375,-1575.2157499999998,None,DK_2,2026-04-23
2026-01-06 11:00:00+00:00,0.0,826.6157499999999,0.0,254.74,0.0,420.765,-826.6157499999999,-254.74,-420.765,-1502.12075,None,DK_2,2026-04-23
2026-01-06 12:00:00+00:00,0.0,769.0165,0.0,312.76750000000004,0.0,379.1075,-769.0165,-312.76750000000004,-379.1075,-1460.8915000000002,None,DK_2,2026-04-23
2026-01-06 13:00:00+00:00,0.0,704.21525,0.0,163.5875,0.0,562.7275,-704.21525,-163.5875,-562.7275,-1430.5302499999998,None,DK_2,2026-04-23
2026-01-06 14:00:00+00:00,0.0,695.527,7.545,140.01000000000002,0.0,621.49,-695.527,-132.46500000000003,-621.49,-1449.482,None,DK_2,2026-04-23
2026-01-06 15:00:00+00:00,0.168,610.097,239.155,0.0,0.0,1103.0625,-609.929,239.155,-1103.0625,-1473.8365,None,DK_2,2026-04-23
2026-01-06 16:00:00+00:00,0.0,686.54175,247.7725,0.0,0.0,1002.7950000000001,-686.54175,247.7725,-1002.7950000000001,-1441.56425,None,DK_2,2026-04-23
2026-01-06 17:00:00+00:00,0.0,778.39125,256.76,0.0,0.0,1039.3600000000001,-778.39125,256.76,-1039.3600000000001,-1560.99125,None,DK_2,2026-04-23
2026-01-06 18:00:00+00:00,0.2215,557.6705,290.3075,0.0,0.0,1032.2024999999999,-557.449,290.3075,-1032.2024999999999,-1299.3439999999998,None,DK_2,2026-04-23
2026-01-06 19:00:00+00:00,0.5185,129.18900000000002,168.67,0.0,0.0,1075.3825,-128.67050000000003,168.67,-1075.3825,-1035.383,None,DK_2,2026-04-23
2026-01-06 20:00:00+00:00,229.267,32.3005,15.0575,206.4275,0.0,841.4225,196.9665,-191.37,-841.4225,-835.826,None,DK_2,2026-04-23
2026-01-06 21:00:00+00:00,562.51125,0.0,0.0,125.9475,0.0,1181.3474999999999,562.51125,-125.9475,-1181.3474999999999,-744.7837499999998,None,DK_2,2026-04-23
2026-01-06 22:00:00+00:00,698.06675,0.008,67.4875,52.5275,0.0,1290.6275,698.0587499999999,14.959999999999994,-1290.6275,-577.6087500000001,None,DK_2,2026-04-23
2026-01-06 23:00:00+00:00,818.3855,0.0,0.0,260.84,0.0,1094.8175,818.3855,-260.84,-1094.8175,-537.2720000000002,None,DK_2,2026-04-23
2026-01-07 00:00:00+00:00,841.4935,0.0,0.0,311.88,0.0,1145.395,841.4935,-311.88,-1145.395,-615.7814999999999,None,DK_2,2026-04-23
2026-01-07 01:00:00+00:00,827.6985,0.0,0.0,218.17749999999998,0.0,1262.9299999999998,827.6985,-218.17749999999998,-1262.9299999999998,-653.4089999999999,None,DK_2,2026-04-23
2026-01-07 02:00:00+00:00,811.75775,0.0,0.0,211.1475,0.0,1229.52,811.75775,-211.1475,-1229.52,-628.90975,None,DK_2,2026-04-23
2026-01-07 03:00:00+00:00,809.09,0.0,0.0,239.75,0.0,1190.7225,809.09,-239.75,-1190.7225,-621.3825,None,DK_2,2026-04-23
2026-01-07 04:00:00+00:00,714.06025,0.0,0.0,100.89750000000001,0.0,1174.77,714.06025,-100.89750000000001,-1174.77,-561.60725,None,DK_2,2026-04-23
2026-01-07 05:00:00+00:00,301.30449999999996,37.823750000000004,0.0,243.865,0.0,504.635,263.48074999999994,-243.865,-504.635,-485.01925000000006,None,DK_2,2026-04-23
2026-01-07 06:00:00+00:00,0.487,603.1585,0.0,270.89,238.35925350000002,2.445,-602.6715,-270.89,235.91425350000003,-637.6472464999999,None,DK_2,2026-04-23
2026-01-07 07:00:00+00:00,0.146,611.13275,0.0,245.325,108.34457950000001,0.0,-610.98675,-245.325,108.34457950000001,-747.9671705000001,None,DK_2,2026-04-23
2026-01-07 08:00:00+00:00,0.597,581.54175,0.0,222.7425,154.518139,0.085,-580.94475,-222.7425,154.43313899999998,-649.254111,None,DK_2,2026-04-23
2026-01-07 09:00:00+00:00,0.4225,628.4689999999999,0.0,539.3075,552.5738220000001,0.0,-628.0464999999999,-539.3075,552.5738220000001,-614.7801779999998,None,DK_2,2026-04-23
2026-01-07 10:00:00+00:00,0.44799999999999995,603.17075,0.0,494.62249999999995,635.3289032499999,0.0,-602.72275,-494.62249999999995,635.3289032499999,-462.0163467499999,None,DK_2,2026-04-23
2026-01-07 11:00:00+00:00,0.0,690.79575,0.0,392.445,720.2054445,0.0,-690.79575,-392.445,720.2054445,-363.03530549999994,None,DK_2,2026-04-23
2026-01-07 12:00:00+00:00,0.0,802.031,0.0,273.25,719.26936375,0.0,-802.031,-273.25,719.26936375,-356.0116362499999,None,DK_2,2026-04-23
2026-01-07 13:00:00+00:00,0.0,756.0840000000001,0.0,296.6125,692.60095225,0.0,-756.0840000000001,-296.6125,692.60095225,-360.09554775000004,None,DK_2,2026-04-23
2026-01-07 14:00:00+00:00,0.0915,583.4495,0.0,371.075,648.0486755,0.0,-583.358,-371.075,648.0486755,-306.38432450000005,None,DK_2,2026-04-23
