,HU_AT,AT_HU,HU_HR,HR_HU,HU_RO,RO_HU,HU_RS,RS_HU,HU_SI,SI_HU,HU_SK,SK_HU,HU_AT_net_export,HU_HR_net_export,HU_RO_net_export,HU_RS_net_export,HU_SI_net_export,HU_SK_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-01 00:00:00+00:00,0.0,1624.62825,1201.5,0.0,726.812,0.0,534.249,0.0,93.56825,0.0,0.0,2553.18225,-1624.62825,1201.5,726.812,534.249,93.56825,-2553.18225,-1621.6812499999996,None,HU,2026-04-23
2026-01-01 01:00:00+00:00,0.0,1475.15525,1206.5,0.0,715.48725,0.0,520.5865,0.0,150.22975,0.0,0.0,2612.07175,-1475.15525,1206.5,715.48725,520.5865,150.22975,-2612.07175,-1494.4235,None,HU,2026-04-23
2026-01-01 02:00:00+00:00,0.0,1326.51075,1188.5,0.0,685.24425,0.0,488.8285,0.0,185.0685,0.0,0.0,2722.5045,-1326.51075,1188.5,685.24425,488.8285,185.0685,-2722.5045,-1501.3739999999998,None,HU,2026-04-23
2026-01-01 03:00:00+00:00,0.0,1264.5675,1127.75,0.0,680.52175,0.0,457.65375,0.0,161.36675,0.0,0.0,2753.93025,-1264.5675,1127.75,680.52175,457.65375,161.36675,-2753.93025,-1591.2055,None,HU,2026-04-23
2026-01-01 04:00:00+00:00,0.0,1164.543,1079.5,0.0,671.5295,0.0,417.93325,0.0,176.035,0.0,0.0,2726.33425,-1164.543,1079.5,671.5295,417.93325,176.035,-2726.33425,-1545.8794999999998,None,HU,2026-04-23
2026-01-01 05:00:00+00:00,0.0,947.7,1113.5,0.0,616.27325,0.0,437.80075,0.0,206.7305,0.0,0.0,2903.75875,-947.7,1113.5,616.27325,437.80075,206.7305,-2903.75875,-1477.15425,None,HU,2026-04-23
2026-01-01 06:00:00+00:00,0.0,501.56575,976.25,0.0,454.58299999999997,0.0,313.56575,0.0,294.099,0.0,0.0,2928.5035,-501.56575,976.25,454.58299999999997,313.56575,294.099,-2928.5035,-1391.5714999999998,None,HU,2026-04-23
2026-01-01 07:00:00+00:00,58.0105,92.385,487.25,0.0,152.96,2.11225,44.15625,69.36025,331.91150000000005,0.0,0.0,2223.359,-34.374500000000005,487.25,150.84775000000002,-25.203999999999994,331.91150000000005,-2223.359,-1312.92825,None,HU,2026-04-23
2026-01-01 08:00:00+00:00,299.9405,0.0,323.0,0.0,1.79775,139.445,0.00075,112.6275,365.789,0.0,0.0,1849.00375,299.9405,323.0,-137.64724999999999,-112.62675,365.789,-1849.00375,-1110.5482500000003,None,HU,2026-04-23
2026-01-01 09:00:00+00:00,225.87175,0.0,483.75,0.0,0.0,168.695,13.19175,6.39575,365.376,0.0,0.0,1810.5015,225.87175,483.75,-168.695,6.796000000000001,365.376,-1810.5015,-897.40275,None,HU,2026-04-23
2026-01-01 10:00:00+00:00,35.6295,1.29125,643.0,0.0,23.69725,4.117999999999999,105.504,0.0,347.0535,0.0,0.0,1824.8185,34.33825,643.0,19.579250000000002,105.504,347.0535,-1824.8185,-675.3435000000002,None,HU,2026-04-23
2026-01-01 11:00:00+00:00,188.298,0.0,735.0,0.0,47.08825,0.665,141.0555,0.0,422.16025,0.0,0.0,1696.81725,188.298,735.0,46.42325,141.0555,422.16025,-1696.81725,-163.88025000000016,None,HU,2026-04-23
2026-01-01 12:00:00+00:00,81.074,6.301,774.0,0.0,209.38825,0.0,194.268,0.0,355.43275,0.0,0.0,1759.9625,74.773,774.0,209.38825,194.268,355.43275,-1759.9625,-152.1005,None,HU,2026-04-23
2026-01-01 13:00:00+00:00,3.53575,374.78675,951.0,0.0,376.36,0.0,312.26925,0.0,280.42674999999997,0.0,0.0,2424.92425,-371.251,951.0,376.36,312.26925,280.42674999999997,-2424.92425,-876.1192500000002,None,HU,2026-04-23
2026-01-01 14:00:00+00:00,0.0,768.9215,914.75,0.0,608.11375,0.0,355.44725,0.0,86.1155,0.0,0.0,2969.193,-768.9215,914.75,608.11375,355.44725,86.1155,-2969.193,-1773.688,None,HU,2026-04-23
2026-01-01 15:00:00+00:00,0.0,729.65225,771.5,0.0,578.8835,0.0,254.47,0.0,50.71975,0.0,0.0,2923.03075,-729.65225,771.5,578.8835,254.47,50.71975,-2923.03075,-1997.1097499999998,None,HU,2026-04-23
2026-01-01 16:00:00+00:00,0.0,648.9525,643.25,0.0,571.744,0.0,205.40375,0.0,7.070250000000001,4.84525,0.0,2870.10425,-648.9525,643.25,571.744,205.40375,2.2250000000000005,-2870.10425,-2096.4339999999997,None,HU,2026-04-23
2026-01-01 17:00:00+00:00,0.0,543.6055,610.5,0.0,584.2135,0.0,192.61025,0.0,4.2372499999999995,3.66675,0.0,2878.79875,-543.6055,610.5,584.2135,192.61025,0.5704999999999996,-2878.79875,-2034.51,None,HU,2026-04-23
2026-01-01 18:00:00+00:00,0.0,543.59175,622.5,0.0,550.413,0.0,187.6355,0.0,25.731,0.9425,0.0,2909.1805,-543.59175,622.5,550.413,187.6355,24.788500000000003,-2909.1805,-2067.43525,None,HU,2026-04-23
2026-01-01 19:00:00+00:00,0.0,585.82825,757.5,0.0,527.9367500000001,0.0,280.99675,0.0,68.4315,0.0,0.0,3078.2495,-585.82825,757.5,527.9367500000001,280.99675,68.4315,-3078.2495,-2029.21275,None,HU,2026-04-23
2026-01-01 20:00:00+00:00,0.0,646.04125,819.0,0.0,512.50675,0.0,310.918,0.0,106.042,0.0,0.0,3075.2005,-646.04125,819.0,512.50675,310.918,106.042,-3075.2005,-1972.7749999999999,None,HU,2026-04-23
2026-01-01 21:00:00+00:00,0.0,552.6179999999999,845.5,0.0,466.37325,0.0,293.5165,0.0,177.93449999999999,0.0,0.0,3012.93525,-552.6179999999999,845.5,466.37325,293.5165,177.93449999999999,-3012.93525,-1782.2289999999998,None,HU,2026-04-23
2026-01-01 22:00:00+00:00,0.0,545.6955,982.0,0.0,517.665,0.0,373.4715,0.0,229.9575,0.0,0.0,3138.7025,-545.6955,982.0,517.665,373.4715,229.9575,-3138.7025,-1581.304,None,HU,2026-04-23
2026-01-01 23:00:00+00:00,0.0,581.641,1000.25,0.0,546.1865,0.0,390.77175,0.0,242.46275,0.0,0.0,3041.24725,-581.641,1000.25,546.1865,390.77175,242.46275,-3041.24725,-1443.21725,None,HU,2026-04-23
2026-01-02 00:00:00+00:00,0.0,481.18375,987.5,0.0,515.028,0.0,365.68875,0.0,273.41725,0.0,0.0,3053.978,-481.18375,987.5,515.028,365.68875,273.41725,-3053.978,-1393.52775,None,HU,2026-04-23
2026-01-02 01:00:00+00:00,0.0,478.231,925.75,0.0,541.20375,0.0,301.97475,0.0,264.4315,0.0,0.0,2906.24525,-478.231,925.75,541.20375,301.97475,264.4315,-2906.24525,-1351.11625,None,HU,2026-04-23
2026-01-02 02:00:00+00:00,0.0,438.00675,898.75,0.0,538.24825,0.0,273.02025,0.0,293.21,0.0,0.0,2872.7855,-438.00675,898.75,538.24825,273.02025,293.21,-2872.7855,-1307.56375,None,HU,2026-04-23
2026-01-02 03:00:00+00:00,0.0,409.94425,830.25,0.0,528.486,0.0,225.514,0.0,290.0085,0.0,0.0,2869.474,-409.94425,830.25,528.486,225.514,290.0085,-2869.474,-1405.1597500000003,None,HU,2026-04-23
2026-01-02 04:00:00+00:00,0.0,439.7145,802.0,0.0,522.184,0.0,201.1095,0.0,277.95825,0.0,0.0,2807.72575,-439.7145,802.0,522.184,201.1095,277.95825,-2807.72575,-1444.1885000000002,None,HU,2026-04-23
2026-01-02 05:00:00+00:00,0.0,604.9435,902.25,0.0,527.1767500000001,0.0,242.24225,0.0,274.3405,0.0,0.0,2899.41825,-604.9435,902.25,527.1767500000001,242.24225,274.3405,-2899.41825,-1558.3522500000001,None,HU,2026-04-23
2026-01-02 06:00:00+00:00,0.0,635.851,720.75,0.0,468.30125,0.0,153.37875,0.0,212.7255,0.0,0.0,2758.58775,-635.851,720.75,468.30125,153.37875,212.7255,-2758.58775,-1839.2832500000002,None,HU,2026-04-23
2026-01-02 07:00:00+00:00,0.0,329.548,304.0,0.0,232.9395,0.0,0.70575,94.63,205.5695,0.0,0.0,2254.28275,-329.548,304.0,232.9395,-93.92425,205.5695,-2254.28275,-1935.2459999999999,None,HU,2026-04-23
2026-01-02 08:00:00+00:00,0.0,243.35825,184.25,0.0,46.7425,40.132999999999996,0.0,215.428,207.667,0.0,0.0,1943.37375,-243.35825,184.25,6.609500000000004,-215.428,207.667,-1943.37375,-2003.6335,None,HU,2026-04-23
2026-01-02 09:00:00+00:00,0.0,270.74775,277.75,0.0,0.0,134.05675,0.0,185.378,279.57875,0.0,0.0,2089.55225,-270.74775,277.75,-134.05675,-185.378,279.57875,-2089.55225,-2122.406,None,HU,2026-04-23
2026-01-02 10:00:00+00:00,0.0,406.87874999999997,251.25,0.0,0.0,123.27625,0.0,207.71175,301.1905,0.0,0.0,1966.449,-406.87874999999997,251.25,-123.27625,-207.71175,301.1905,-1966.449,-2151.87525,None,HU,2026-04-23
2026-01-02 11:00:00+00:00,0.0,707.73975,243.0,0.0,28.43875,30.58475,0.0,187.318,252.48825,0.0,0.0,1870.9925,-707.73975,243.0,-2.146000000000001,-187.318,252.48825,-1870.9925,-2272.708,None,HU,2026-04-23
2026-01-02 12:00:00+00:00,0.0,1058.27275,223.75,0.0,140.42425,0.0,0.0,188.71625,182.9555,0.0,0.0,1683.01375,-1058.27275,223.75,140.42425,-188.71625,182.9555,-1683.01375,-2382.873,None,HU,2026-04-23
2026-01-02 13:00:00+00:00,0.0,1324.876,326.25,0.0,349.363,0.0,0.0,86.569,85.515,0.23325,0.0,1915.5005,-1324.876,326.25,349.363,-86.569,85.28175,-1915.5005,-2566.05075,None,HU,2026-04-23
2026-01-02 14:00:00+00:00,0.0,1395.58025,408.25,0.0,565.1835,0.0,32.84975,11.187,1.43125,43.533500000000004,0.0,2226.61275,-1395.58025,408.25,565.1835,21.662750000000003,-42.102250000000005,-2226.61275,-2669.1989999999996,None,HU,2026-04-23
2026-01-02 15:00:00+00:00,0.0,1268.228,337.25,0.0,531.438,0.0,14.4635,8.06825,0.0,122.96024999999999,0.0,2371.34,-1268.228,337.25,531.438,6.395249999999999,-122.96024999999999,-2371.34,-2887.445,None,HU,2026-04-23
2026-01-02 16:00:00+00:00,0.0,1033.3855,263.5,0.0,440.38725,0.0,2.3145,33.24575,0.0,133.18625,0.0,2305.98125,-1033.3855,263.5,440.38725,-30.931250000000002,-133.18625,-2305.98125,-2799.5969999999998,None,HU,2026-04-23
2026-01-02 17:00:00+00:00,0.0,883.73475,256.5,0.0,417.471,0.0,0.0015,58.52,0.0,99.7245,0.0,2343.5625,-883.73475,256.5,417.471,-58.5185,-99.7245,-2343.5625,-2711.56925,None,HU,2026-04-23
2026-01-02 18:00:00+00:00,0.0,774.4825,341.0,0.0,435.83925,0.0,10.875,17.67325,0.0,78.668,0.0,2467.339,-774.4825,341.0,435.83925,-6.7982499999999995,-78.668,-2467.339,-2550.4485,None,HU,2026-04-23
2026-01-02 19:00:00+00:00,0.0,713.48875,396.25,0.0,430.2695,0.0,47.14175,0.4895,0.2485,50.22825,0.0,2513.38725,-713.48875,396.25,430.2695,46.65225,-49.97975,-2513.38725,-2403.684,None,HU,2026-04-23
2026-01-02 20:00:00+00:00,0.0,657.86025,434.75,0.0,396.30725,0.0,37.48475,1.314,50.9225,0.0,0.0,2508.38375,-657.86025,434.75,396.30725,36.17075,50.9225,-2508.38375,-2248.0935,None,HU,2026-04-23
2026-01-02 21:00:00+00:00,0.0,372.241,444.5,0.0,296.3,0.0,17.27525,4.45,181.19850000000002,0.0,0.0,2525.404,-372.241,444.5,296.3,12.82525,181.19850000000002,-2525.404,-1962.82125,None,HU,2026-04-23
2026-01-02 22:00:00+00:00,0.0,263.79875,581.75,0.0,282.78225,0.0,105.811,0.0205,248.5655,0.0,0.0,2542.7385,-263.79875,581.75,282.78225,105.79050000000001,248.5655,-2542.7385,-1587.649,None,HU,2026-04-23
2026-01-02 23:00:00+00:00,61.59475,25.52575,507.25,0.0,173.90925000000001,0.0,31.759,5.63125,386.111,0.0,0.0,2409.96875,36.069,507.25,173.90925000000001,26.12775,386.111,-2409.96875,-1280.50175,None,HU,2026-04-23
2026-01-03 00:00:00+00:00,111.063,0.0,440.5,0.0,156.62,0.0,0.33625,31.35875,430.57475,0.0,0.0,2154.4185,111.063,440.5,156.62,-31.0225,430.57475,-2154.4185,-1046.6832500000003,None,HU,2026-04-23
2026-01-03 01:00:00+00:00,70.07775,0.57425,391.25,0.0,148.14275,0.0,0.12275,51.62325,460.04025,0.0,0.0,1915.05275,69.50349999999999,391.25,148.14275,-51.500499999999995,460.04025,-1915.05275,-897.61675,None,HU,2026-04-23
2026-01-03 02:00:00+00:00,66.15825000000001,0.99875,326.25,0.0,140.85025,0.0,0.0,90.22125,466.103,0.0,0.0,1728.51675,65.15950000000001,326.25,140.85025,-90.22125,466.103,-1728.51675,-820.37525,None,HU,2026-04-23
2026-01-03 03:00:00+00:00,102.52,0.0,272.0,0.0,111.508,0.0,0.0,145.1165,451.668,0.0,0.0,1690.9835,102.52,272.0,111.508,-145.1165,451.668,-1690.9835,-898.4040000000001,None,HU,2026-04-23
2026-01-03 04:00:00+00:00,13.18275,92.486,347.5,0.0,129.8385,0.0,0.0,130.19825,433.44975,0.0,0.0,1777.35475,-79.30325,347.5,129.8385,-130.19825,433.44975,-1777.35475,-1076.068,None,HU,2026-04-23
2026-01-03 05:00:00+00:00,0.0,346.7025,538.0,0.0,213.8595,0.0,0.01525,54.8285,459.07349999999997,0.0,0.0,2093.506,-346.7025,538.0,213.8595,-54.81325,459.07349999999997,-2093.506,-1284.08875,None,HU,2026-04-23
2026-01-03 06:00:00+00:00,0.0,661.6325,555.25,0.0,278.2615,0.0,0.095,48.807,418.03725000000003,0.0,0.0,2289.989,-661.6325,555.25,278.2615,-48.712,418.03725000000003,-2289.989,-1748.78475,None,HU,2026-04-23
2026-01-03 07:00:00+00:00,0.0,588.604,505.75,0.0,73.6,11.359,0.28675,75.035,443.55375000000004,0.0,0.0,2130.98775,-588.604,505.75,62.24099999999999,-74.74825,443.55375000000004,-2130.98775,-1782.7952499999997,None,HU,2026-04-23
2026-01-03 08:00:00+00:00,0.0,357.98125,496.0,0.0,0.0,181.487,0.0,115.0255,486.8145,0.0,0.0,1545.646,-357.98125,496.0,-181.487,-115.0255,486.8145,-1545.646,-1217.3252499999999,None,HU,2026-04-23
2026-01-03 09:00:00+00:00,0.0,241.316,638.25,0.0,0.0065,105.8285,16.12,10.56225,504.79375,0.0,0.0,1405.728,-241.316,638.25,-105.822,5.55775,504.79375,-1405.728,-604.2645000000001,None,HU,2026-04-23
2026-01-03 10:00:00+00:00,0.00175,256.3205,807.0,0.0,60.753,2.65825,148.2355,0.0,502.23475,0.0,0.0,1453.33525,-256.31874999999997,807.0,58.09475,148.2355,502.23475,-1453.33525,-194.08899999999994,None,HU,2026-04-23
2026-01-03 11:00:00+00:00,0.16625,94.3895,845.5,0.0,113.20425,0.05525,203.13075,0.0,462.1485,0.0,0.0,1484.89975,-94.22325,845.5,113.149,203.13075,462.1485,-1484.89975,44.80524999999989,None,HU,2026-04-23
2026-01-03 12:00:00+00:00,1.38875,155.31075,851.75,0.0,234.524,0.0,241.348,0.0,369.31225,0.0,0.0,1842.44225,-153.92200000000003,851.75,234.524,241.348,369.31225,-1842.44225,-299.43000000000006,None,HU,2026-04-23
2026-01-03 13:00:00+00:00,0.0,613.87175,768.5,0.0,442.554,0.0,245.40675,0.0,176.324,0.0,0.0,2253.36575,-613.87175,768.5,442.554,245.40675,176.324,-2253.36575,-1234.45275,None,HU,2026-04-23
2026-01-03 14:00:00+00:00,0.0,953.7785,625.5,0.0,575.0785000000001,0.0,170.1235,0.0,20.634,20.84825,0.0,2568.26375,-953.7785,625.5,575.0785000000001,170.1235,-0.21424999999999983,-2568.26375,-2151.5545,None,HU,2026-04-23
2026-01-03 15:00:00+00:00,0.0,1060.4257499999999,363.25,0.0,465.6885,0.0,9.60075,10.80925,0.00425,45.134,0.0,2414.79,-1060.4257499999999,363.25,465.6885,-1.2085000000000008,-45.12975,-2414.79,-2692.6155,None,HU,2026-04-23
2026-01-03 16:00:00+00:00,0.0,881.07075,302.75,0.0,449.09925,0.0,0.48275,76.212,19.637999999999998,1.91025,0.0,2407.589,-881.07075,302.75,449.09925,-75.72925000000001,17.727749999999997,-2407.589,-2594.812,None,HU,2026-04-23
2026-01-03 17:00:00+00:00,0.0,748.7125,281.5,0.0,444.66949999999997,0.0,0.0,88.9605,26.606,0.0735,0.0,2405.86275,-748.7125,281.5,444.66949999999997,-88.9605,26.532500000000002,-2405.86275,-2490.83375,None,HU,2026-04-23
2026-01-03 18:00:00+00:00,0.0,695.521,287.5,0.0,479.75925,0.0,0.0,68.604,10.4095,8.83675,0.0,2536.139,-695.521,287.5,479.75925,-68.604,1.5727499999999992,-2536.139,-2531.4320000000002,None,HU,2026-04-23
2026-01-03 19:00:00+00:00,0.0,779.1875,402.0,0.0,600.11725,0.0,27.48125,3.4995,0.06175,21.958000000000002,0.0,2662.04,-779.1875,402.0,600.11725,23.981749999999998,-21.896250000000002,-2662.04,-2437.02475,None,HU,2026-04-23
2026-01-03 20:00:00+00:00,0.0,777.92875,490.25,0.0,640.548,0.0,48.22275,0.10375,13.965499999999999,2.182,0.0,2825.76675,-777.92875,490.25,640.548,48.119,11.783499999999998,-2825.76675,-2412.995,None,HU,2026-04-23
2026-01-03 21:00:00+00:00,0.0,852.50225,622.5,0.0,637.9449999999999,0.0,111.6655,0.0,75.43475000000001,0.0,0.0,2844.9005,-852.50225,622.5,637.9449999999999,111.6655,75.43475000000001,-2844.9005,-2249.8575,None,HU,2026-04-23
2026-01-03 22:00:00+00:00,0.0,570.6257499999999,701.5,0.0,472.4525,0.0,169.47875,0.0,198.30175,0.0,0.0,2893.97775,-570.6257499999999,701.5,472.4525,169.47875,198.30175,-2893.97775,-1922.8705,None,HU,2026-04-23
2026-01-03 23:00:00+00:00,0.0,502.02625,869.5,0.0,419.39425,0.0,246.10025,0.0,306.68275,0.0,0.0,3013.3475,-502.02625,869.5,419.39425,246.10025,306.68275,-3013.3475,-1673.6965,None,HU,2026-04-23
2026-01-04 00:00:00+00:00,0.0,594.664,953.0,0.0,401.827,0.0,269.56475,0.0,383.4065,0.0,0.0,2935.48175,-594.664,953.0,401.827,269.56475,383.4065,-2935.48175,-1522.3474999999999,None,HU,2026-04-23
2026-01-04 01:00:00+00:00,0.0,421.54125,757.75,0.0,373.63975,0.0,113.74275,0.0,420.33175,0.0,0.0,2630.8235,-421.54125,757.75,373.63975,113.74275,420.33175,-2630.8235,-1386.9005,None,HU,2026-04-23
2026-01-04 02:00:00+00:00,0.0,241.83724999999998,595.5,0.0,286.43225,0.0,28.55275,1.62575,441.342,0.0,0.0,2301.021,-241.83724999999998,595.5,286.43225,26.927,441.342,-2301.021,-1192.6570000000002,None,HU,2026-04-23
2026-01-04 03:00:00+00:00,0.0,298.06325,535.75,0.0,283.98,0.0,2.89625,14.716,429.89325,0.0,0.0,2101.0815,-298.06325,535.75,283.98,-11.819749999999999,429.89325,-2101.0815,-1161.3412499999997,None,HU,2026-04-23
2026-01-04 04:00:00+00:00,0.0,241.14000000000001,536.5,0.0,285.07375,0.0,20.75175,9.0055,400.4365,0.0,0.0,2152.8765,-241.14000000000001,536.5,285.07375,11.746250000000002,400.4365,-2152.8765,-1160.2599999999998,None,HU,2026-04-23
2026-01-04 05:00:00+00:00,0.0,209.01675,558.25,0.0,260.08675,0.0,14.5685,5.95025,417.505,0.0,0.0,2300.591,-209.01675,558.25,260.08675,8.61825,417.505,-2300.591,-1265.14775,None,HU,2026-04-23
2026-01-04 06:00:00+00:00,0.0,332.43125,518.0,0.0,312.79449999999997,0.0,14.9745,15.6785,388.544,0.0,0.0,2460.092,-332.43125,518.0,312.79449999999997,-0.7039999999999988,388.544,-2460.092,-1573.88875,None,HU,2026-04-23
2026-01-04 07:00:00+00:00,1.185,92.1425,251.0,0.0,89.9605,14.495,0.0,167.864,367.37975,0.0,0.0,2126.59925,-90.9575,251.0,75.46549999999999,-167.864,367.37975,-2126.59925,-1691.5755000000001,None,HU,2026-04-23
2026-01-04 08:00:00+00:00,0.0,165.33625,241.25,0.0,28.01125,12.856250000000001,0.0,163.18125,339.19475,0.0,0.0,1926.2025,-165.33625,241.25,15.155,-163.18125,339.19475,-1926.2025,-1659.1202500000002,None,HU,2026-04-23
2026-01-04 09:00:00+00:00,0.0,248.688,423.5,0.0,153.2165,0.0,0.051,76.56675,381.3645,0.0,0.0,1912.9445,-248.688,423.5,153.2165,-76.51575,381.3645,-1912.9445,-1280.06725,None,HU,2026-04-23
2026-01-04 10:00:00+00:00,0.0,371.92525,672.0,0.0,331.2195,0.0,95.7305,0.318,398.977,0.0,0.0,1739.19775,-371.92525,672.0,331.2195,95.41250000000001,398.977,-1739.19775,-613.5140000000001,None,HU,2026-04-23
2026-01-04 11:00:00+00:00,0.0,574.973,754.25,0.0,448.49649999999997,0.0,184.468,0.0,336.3805,0.0,0.0,1673.85575,-574.973,754.25,448.49649999999997,184.468,336.3805,-1673.85575,-525.2337500000001,None,HU,2026-04-23
2026-01-04 12:00:00+00:00,0.0,505.7325,612.75,0.0,459.34225000000004,0.0,147.63225,0.0,250.62800000000001,0.0,0.0,1648.656,-505.7325,612.75,459.34225000000004,147.63225,250.62800000000001,-1648.656,-684.0359999999998,None,HU,2026-04-23
2026-01-04 13:00:00+00:00,0.0,580.184,455.25,0.0,518.2917500000001,0.0,96.42725,0.0,105.6135,0.0,0.0,2117.37875,-580.184,455.25,518.2917500000001,96.42725,105.6135,-2117.37875,-1521.9802499999996,None,HU,2026-04-23
2026-01-04 14:00:00+00:00,0.0,690.191,200.0,0.0,551.359,0.0,2.8115,29.324,3.9395,27.757,0.0,2341.977,-690.191,200.0,551.359,-26.512500000000003,-23.817500000000003,-2341.977,-2331.1389999999997,None,HU,2026-04-23
2026-01-04 15:00:00+00:00,0.0,627.846,101.0,0.0,437.58775,0.0,0.0,81.0655,0.0,63.31175,0.0,2527.02075,-627.846,101.0,437.58775,-81.0655,-63.31175,-2527.02075,-2760.65625,None,HU,2026-04-23
2026-01-04 16:00:00+00:00,0.0,338.113,29.5,0.0,278.89725,0.0,0.0,138.23175,0.21725,20.0595,0.0,2483.9625,-338.113,29.5,278.89725,-138.23175,-19.84225,-2483.9625,-2671.75225,None,HU,2026-04-23
2026-01-04 17:00:00+00:00,0.0,309.59524999999996,24.75,0.0,272.97825,0.0,0.0,139.61775,1.19425,19.950249999999997,0.0,2489.849,-309.59524999999996,24.75,272.97825,-139.61775,-18.755999999999997,-2489.849,-2660.08975,None,HU,2026-04-23
2026-01-04 18:00:00+00:00,0.0,380.70425,95.25,0.0,261.95575,0.0,0.0,114.94425,23.88875,6.620749999999999,0.0,2562.6175,-380.70425,95.25,261.95575,-114.94425,17.268,-2562.6175,-2683.79225,None,HU,2026-04-23
2026-01-04 19:00:00+00:00,0.0,396.53274999999996,186.5,0.0,342.345,0.0,0.0,58.34675,35.91375,0.00075,0.0,2658.367,-396.53274999999996,186.5,342.345,-58.34675,35.913000000000004,-2658.367,-2548.4885,None,HU,2026-04-23
2026-01-04 20:00:00+00:00,0.0,320.27225,256.0,0.0,428.697,0.0,1.57325,18.47175,92.0025,0.0,0.0,2790.44,-320.27225,256.0,428.697,-16.8985,92.0025,-2790.44,-2350.91125,None,HU,2026-04-23
2026-01-04 21:00:00+00:00,0.0,329.98775,324.75,0.0,409.27325,0.0,17.885,6.72725,134.034,0.0,0.0,2674.30225,-329.98775,324.75,409.27325,11.157750000000002,134.034,-2674.30225,-2125.0750000000003,None,HU,2026-04-23
2026-01-04 22:00:00+00:00,0.018,164.6,405.0,0.0,354.37625,0.0,24.564,5.572,269.41675,0.0,0.0,2707.1035,-164.582,405.0,354.37625,18.992,269.41675,-2707.1035,-1823.9005000000002,None,HU,2026-04-23
2026-01-04 23:00:00+00:00,0.0,175.17125000000001,487.25,0.0,355.66275,0.0,87.40525,0.011,283.1005,0.0,0.0,2719.01175,-175.17125000000001,487.25,355.66275,87.39425,283.1005,-2719.01175,-1680.7755,None,HU,2026-04-23
2026-01-05 00:00:00+00:00,28.40625,11.3225,391.5,0.0,295.93825000000004,0.0,10.22375,14.10475,333.52125,0.0,0.0,2469.927,17.083750000000002,391.5,295.93825000000004,-3.8809999999999985,333.52125,-2469.927,-1435.76475,None,HU,2026-04-23
2026-01-05 01:00:00+00:00,21.3985,20.052,418.75,0.0,331.05975,0.0,11.24525,16.12575,344.6095,0.0,0.0,2427.161,1.346499999999999,418.75,331.05975,-4.8805,344.6095,-2427.161,-1336.27575,None,HU,2026-04-23
2026-01-05 02:00:00+00:00,26.99575,6.321000000000001,346.75,0.0,320.72625,0.0,0.04,58.24075,327.33799999999997,0.0,0.0,2171.7775,20.67475,346.75,320.72625,-58.20075,327.33799999999997,-2171.7775,-1214.48925,None,HU,2026-04-23
2026-01-05 03:00:00+00:00,6.19125,61.22825,294.25,0.0,318.60175,0.0,0.0,114.18825,317.6475,0.0,0.0,2126.61875,-55.037000000000006,294.25,318.60175,-114.18825,317.6475,-2126.61875,-1365.3447500000002,None,HU,2026-04-23
2026-01-05 04:00:00+00:00,0.009,225.17249999999999,194.0,0.0,389.24850000000004,0.0,0.0,147.846,215.18800000000002,0.0,0.0,2064.557,-225.1635,194.0,389.24850000000004,-147.846,215.18800000000002,-2064.557,-1639.1299999999997,None,HU,2026-04-23
2026-01-05 05:00:00+00:00,0.0,450.22175000000004,31.0,0.5,412.1185,0.0,0.0,209.8485,56.153749999999995,1.2449999999999999,0.0,1974.59025,-450.22175000000004,30.5,412.1185,-209.8485,54.90875,-1974.59025,-2137.13325,None,HU,2026-04-23
2026-01-05 06:00:00+00:00,0.0,649.75775,0.0,48.0,456.74775,0.0,0.0,195.198,0.0,100.17824999999999,0.0,1878.324,-649.75775,-48.0,456.74775,-195.198,-100.17824999999999,-1878.324,-2414.71025,None,HU,2026-04-23
2026-01-05 07:00:00+00:00,0.0,542.54125,0.0,166.5,389.30175,0.0,0.0,230.32275,0.0,131.08525,0.0,1611.974,-542.54125,-166.5,389.30175,-230.32275,-131.08525,-1611.974,-2293.1214999999997,None,HU,2026-04-23
2026-01-05 08:00:00+00:00,0.0,602.1152500000001,0.0,69.5,434.26675,0.0,0.0,152.21425,0.0,122.34975,0.0,1794.31975,-602.1152500000001,-69.5,434.26675,-152.21425,-122.34975,-1794.31975,-2306.23225,None,HU,2026-04-23
2026-01-05 09:00:00+00:00,0.0,673.2345,22.0,0.0,561.21925,0.0,0.0,76.72925,0.0,139.6325,0.0,2027.30425,-673.2345,22.0,561.21925,-76.72925,-139.6325,-2027.30425,-2333.68125,None,HU,2026-04-23
2026-01-05 10:00:00+00:00,0.0,773.9745,102.25,0.0,605.25325,0.0,2.02675,33.27275,0.0,144.5855,0.0,2083.45375,-773.9745,102.25,605.25325,-31.246000000000002,-144.5855,-2083.45375,-2325.7565000000004,None,HU,2026-04-23
2026-01-05 11:00:00+00:00,0.0,875.16875,137.25,0.0,647.28175,0.0,5.62975,11.88225,0.0,160.46275,0.0,2193.5495,-875.16875,137.25,647.28175,-6.252500000000001,-160.46275,-2193.5495,-2450.90175,None,HU,2026-04-23
2026-01-05 12:00:00+00:00,0.0,1004.21975,66.0,0.0,646.63225,0.0,0.0585,47.8495,0.0,218.57999999999998,0.0,2052.646,-1004.21975,66.0,646.63225,-47.791,-218.57999999999998,-2052.646,-2610.6045000000004,None,HU,2026-04-23
