,SK_CZ,CZ_SK,SK_HU,HU_SK,SK_PL,PL_SK,SK_CZ_net_export,SK_HU_net_export,SK_PL_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-01 00:00:00+00:00,0.0,1652.5,2553.18225,0.0,0.0,853.912,-1652.5,2553.18225,-853.912,46.770249999999805,None,SK,2026-04-23
2026-01-01 01:00:00+00:00,0.0,1804.9,2612.07175,0.0,0.0,1013.6899999999999,-1804.9,2612.07175,-1013.6899999999999,-206.51824999999997,None,SK,2026-04-23
2026-01-01 02:00:00+00:00,0.0,1825.65,2722.5045,0.0,0.0,1028.33925,-1825.65,2722.5045,-1028.33925,-131.48475000000008,None,SK,2026-04-23
2026-01-01 03:00:00+00:00,0.0,1895.9,2753.93025,0.0,0.0,1064.32175,-1895.9,2753.93025,-1064.32175,-206.29150000000027,None,SK,2026-04-23
2026-01-01 04:00:00+00:00,0.0,1888.15,2726.33425,0.0,0.0,1090.17875,-1888.15,2726.33425,-1090.17875,-251.99450000000024,None,SK,2026-04-23
2026-01-01 05:00:00+00:00,0.0,2024.325,2903.75875,0.0,0.0,1315.4005,-2024.325,2903.75875,-1315.4005,-435.96675000000005,None,SK,2026-04-23
2026-01-01 06:00:00+00:00,0.0,1758.6,2928.5035,0.0,0.0,1300.9927500000001,-1758.6,2928.5035,-1300.9927500000001,-131.08925000000022,None,SK,2026-04-23
2026-01-01 07:00:00+00:00,0.0,1147.325,2223.359,0.0,0.0,1019.8625,-1147.325,2223.359,-1019.8625,56.171499999999924,None,SK,2026-04-23
2026-01-01 08:00:00+00:00,0.0,951.375,1849.00375,0.0,0.0,1054.681,-951.375,1849.00375,-1054.681,-157.05224999999996,None,SK,2026-04-23
2026-01-01 09:00:00+00:00,0.0,985.65,1810.5015,0.0,0.0,1066.554,-985.65,1810.5015,-1066.554,-241.7025,None,SK,2026-04-23
2026-01-01 10:00:00+00:00,0.0,1202.55,1824.8185,0.0,0.0,1218.1009999999999,-1202.55,1824.8185,-1218.1009999999999,-595.8324999999998,None,SK,2026-04-23
2026-01-01 11:00:00+00:00,0.0,1033.1,1696.81725,0.0,0.0,1167.1064999999999,-1033.1,1696.81725,-1167.1064999999999,-503.3892499999997,None,SK,2026-04-23
2026-01-01 12:00:00+00:00,0.0,1150.925,1759.9625,0.0,0.0,1110.7425,-1150.925,1759.9625,-1110.7425,-501.7049999999999,None,SK,2026-04-23
2026-01-01 13:00:00+00:00,0.0,1741.225,2424.92425,0.0,0.0,1308.8890000000001,-1741.225,2424.92425,-1308.8890000000001,-625.18975,None,SK,2026-04-23
2026-01-01 14:00:00+00:00,0.0,2105.575,2969.193,0.0,0.0,1377.99,-2105.575,2969.193,-1377.99,-514.3719999999996,None,SK,2026-04-23
2026-01-01 15:00:00+00:00,0.0,2005.05,2923.03075,0.0,0.0,1324.67175,-2005.05,2923.03075,-1324.67175,-406.69100000000003,None,SK,2026-04-23
2026-01-01 16:00:00+00:00,0.0,1854.4,2870.10425,0.0,0.0,1293.6354999999999,-1854.4,2870.10425,-1293.6354999999999,-277.9312500000001,None,SK,2026-04-23
2026-01-01 17:00:00+00:00,0.0,1840.7749999999999,2878.79875,0.0,0.0,1361.6487499999998,-1840.7749999999999,2878.79875,-1361.6487499999998,-323.6249999999998,None,SK,2026-04-23
2026-01-01 18:00:00+00:00,0.0,1923.8,2909.1805,0.0,0.0,1361.41275,-1923.8,2909.1805,-1361.41275,-376.03225,None,SK,2026-04-23
2026-01-01 19:00:00+00:00,0.0,2120.55,3078.2495,0.0,0.0,1432.5082499999999,-2120.55,3078.2495,-1432.5082499999999,-474.80875000000015,None,SK,2026-04-23
2026-01-01 20:00:00+00:00,0.0,2144.45,3075.2005,0.0,0.0,1417.96575,-2144.45,3075.2005,-1417.96575,-487.21524999999997,None,SK,2026-04-23
2026-01-01 21:00:00+00:00,0.0,1969.15,3012.93525,0.0,0.0,1359.40425,-1969.15,3012.93525,-1359.40425,-315.61900000000014,None,SK,2026-04-23
2026-01-01 22:00:00+00:00,0.0,2079.4,3138.7025,0.0,0.0,1439.2155,-2079.4,3138.7025,-1439.2155,-379.91300000000024,None,SK,2026-04-23
2026-01-01 23:00:00+00:00,0.0,2029.375,3041.24725,0.0,0.0,1398.90075,-2029.375,3041.24725,-1398.90075,-387.0285000000001,None,SK,2026-04-23
2026-01-02 00:00:00+00:00,0.0,2035.475,3053.978,0.0,0.0,1455.8665,-2035.475,3053.978,-1455.8665,-437.36349999999993,None,SK,2026-04-23
2026-01-02 01:00:00+00:00,0.0,2029.525,2906.24525,0.0,0.0,1400.80925,-2029.525,2906.24525,-1400.80925,-524.0890000000002,None,SK,2026-04-23
2026-01-02 02:00:00+00:00,0.0,1888.75,2872.7855,0.0,0.0,1373.76875,-1888.75,2872.7855,-1373.76875,-389.73325,None,SK,2026-04-23
2026-01-02 03:00:00+00:00,0.0,1861.8,2869.474,0.0,0.0,1403.99525,-1861.8,2869.474,-1403.99525,-396.32124999999974,None,SK,2026-04-23
2026-01-02 04:00:00+00:00,0.0,1844.3,2807.72575,0.0,0.0,1299.2385,-1844.3,2807.72575,-1299.2385,-335.8127499999998,None,SK,2026-04-23
2026-01-02 05:00:00+00:00,0.0,1982.95,2899.41825,0.0,0.0,1383.66125,-1982.95,2899.41825,-1383.66125,-467.193,None,SK,2026-04-23
2026-01-02 06:00:00+00:00,0.0,1912.2,2758.58775,0.0,0.0,1279.49725,-1912.2,2758.58775,-1279.49725,-433.1094999999998,None,SK,2026-04-23
2026-01-02 07:00:00+00:00,0.0,1529.0500000000002,2254.28275,0.0,0.0,1058.8577500000001,-1529.0500000000002,2254.28275,-1058.8577500000001,-333.62500000000045,None,SK,2026-04-23
2026-01-02 08:00:00+00:00,0.0,1409.925,1943.37375,0.0,0.0,969.79175,-1409.925,1943.37375,-969.79175,-436.34299999999996,None,SK,2026-04-23
2026-01-02 09:00:00+00:00,0.0,1517.35,2089.55225,0.0,0.0,1091.89275,-1517.35,2089.55225,-1091.89275,-519.6904999999997,None,SK,2026-04-23
2026-01-02 10:00:00+00:00,0.0,1566.65,1966.449,0.0,0.0,1084.263,-1566.65,1966.449,-1084.263,-684.4639999999999,None,SK,2026-04-23
2026-01-02 11:00:00+00:00,0.0,1502.725,1870.9925,0.0,0.0,1032.205,-1502.725,1870.9925,-1032.205,-663.9374999999998,None,SK,2026-04-23
2026-01-02 12:00:00+00:00,0.0,1334.575,1683.01375,0.0,0.0,847.5365,-1334.575,1683.01375,-847.5365,-499.09775,None,SK,2026-04-23
2026-01-02 13:00:00+00:00,0.0,1437.55,1915.5005,0.0,0.0,846.6297500000001,-1437.55,1915.5005,-846.6297500000001,-368.6792499999999,None,SK,2026-04-23
2026-01-02 14:00:00+00:00,0.0,1514.55,2226.61275,0.0,0.0,882.672,-1514.55,2226.61275,-882.672,-170.6092500000002,None,SK,2026-04-23
2026-01-02 15:00:00+00:00,0.0,1519.4,2371.34,0.0,0.0,910.18575,-1519.4,2371.34,-910.18575,-58.24574999999993,None,SK,2026-04-23
2026-01-02 16:00:00+00:00,0.0,1406.475,2305.98125,0.0,0.0,790.01275,-1406.475,2305.98125,-790.01275,109.49349999999993,None,SK,2026-04-23
2026-01-02 17:00:00+00:00,0.0,1428.4,2343.5625,0.0,0.0,828.3885,-1428.4,2343.5625,-828.3885,86.77399999999989,None,SK,2026-04-23
2026-01-02 18:00:00+00:00,0.0,1461.45,2467.339,0.0,0.0,871.48375,-1461.45,2467.339,-871.48375,134.4052499999999,None,SK,2026-04-23
2026-01-02 19:00:00+00:00,0.0,1579.775,2513.38725,0.0,0.0,949.967,-1579.775,2513.38725,-949.967,-16.354749999999854,None,SK,2026-04-23
2026-01-02 20:00:00+00:00,0.0,1472.2,2508.38375,0.0,0.0,967.1375,-1472.2,2508.38375,-967.1375,69.04624999999987,None,SK,2026-04-23
2026-01-02 21:00:00+00:00,0.0,1337.15,2525.404,0.0,0.0,1149.63475,-1337.15,2525.404,-1149.63475,38.619249999999965,None,SK,2026-04-23
2026-01-02 22:00:00+00:00,0.0,1448.85,2542.7385,0.0,0.0,1243.0605,-1448.85,2542.7385,-1243.0605,-149.17200000000003,None,SK,2026-04-23
2026-01-02 23:00:00+00:00,0.0,1121.95,2409.96875,0.0,0.0,1175.51675,-1121.95,2409.96875,-1175.51675,112.50199999999995,None,SK,2026-04-23
2026-01-03 00:00:00+00:00,0.0,810.8,2154.4185,0.0,0.0,1116.0162500000001,-810.8,2154.4185,-1116.0162500000001,227.60225000000014,None,SK,2026-04-23
2026-01-03 01:00:00+00:00,0.0,719.7,1915.05275,0.0,0.0,1120.4234999999999,-719.7,1915.05275,-1120.4234999999999,74.92925000000014,None,SK,2026-04-23
2026-01-03 02:00:00+00:00,0.0,645.525,1728.51675,0.0,0.0,1111.13825,-645.525,1728.51675,-1111.13825,-28.146499999999833,None,SK,2026-04-23
2026-01-03 03:00:00+00:00,0.0,649.95,1690.9835,0.0,0.0,1079.327,-649.95,1690.9835,-1079.327,-38.293499999999995,None,SK,2026-04-23
2026-01-03 04:00:00+00:00,0.0,813.1,1777.35475,0.0,0.0,1107.01025,-813.1,1777.35475,-1107.01025,-142.7555000000001,None,SK,2026-04-23
2026-01-03 05:00:00+00:00,0.0,996.975,2093.506,0.0,0.0,1126.45025,-996.975,2093.506,-1126.45025,-29.919250000000147,None,SK,2026-04-23
2026-01-03 06:00:00+00:00,0.0,1342.7,2289.989,0.0,0.0,1187.5520000000001,-1342.7,2289.989,-1187.5520000000001,-240.26300000000015,None,SK,2026-04-23
2026-01-03 07:00:00+00:00,0.0,1234.875,2130.98775,0.0,0.0,1016.86375,-1234.875,2130.98775,-1016.86375,-120.7510000000002,None,SK,2026-04-23
2026-01-03 08:00:00+00:00,0.0,743.125,1545.646,0.0,0.0,772.5325,-743.125,1545.646,-772.5325,29.98849999999993,None,SK,2026-04-23
2026-01-03 09:00:00+00:00,0.0,545.3,1405.728,0.0,0.0,764.1155,-545.3,1405.728,-764.1155,96.31250000000011,None,SK,2026-04-23
2026-01-03 10:00:00+00:00,0.0,692.5,1453.33525,0.0,0.0,813.71,-692.5,1453.33525,-813.71,-52.87474999999995,None,SK,2026-04-23
2026-01-03 11:00:00+00:00,0.0,667.175,1484.89975,0.0,0.0,827.8635,-667.175,1484.89975,-827.8635,-10.138749999999959,None,SK,2026-04-23
2026-01-03 12:00:00+00:00,0.0,1018.8,1842.44225,0.0,0.0,885.36225,-1018.8,1842.44225,-885.36225,-61.719999999999914,None,SK,2026-04-23
2026-01-03 13:00:00+00:00,0.0,1412.05,2253.36575,0.0,0.0,876.82025,-1412.05,2253.36575,-876.82025,-35.50450000000001,None,SK,2026-04-23
2026-01-03 14:00:00+00:00,0.0,1753.6,2568.26375,0.0,0.0,836.62925,-1753.6,2568.26375,-836.62925,-21.965499999999793,None,SK,2026-04-23
2026-01-03 15:00:00+00:00,0.0,1700.9,2414.79,0.0,0.0,744.26325,-1700.9,2414.79,-744.26325,-30.3732500000001,None,SK,2026-04-23
2026-01-03 16:00:00+00:00,0.0,1514.825,2407.589,0.0,0.0,772.40325,-1514.825,2407.589,-772.40325,120.36074999999994,None,SK,2026-04-23
2026-01-03 17:00:00+00:00,0.0,1528.625,2405.86275,0.0,0.0,809.81375,-1528.625,2405.86275,-809.81375,67.42399999999975,None,SK,2026-04-23
2026-01-03 18:00:00+00:00,0.0,1640.125,2536.139,0.0,0.0,862.9625,-1640.125,2536.139,-862.9625,33.051500000000146,None,SK,2026-04-23
2026-01-03 19:00:00+00:00,0.0,1850.775,2662.04,0.0,0.0,985.3995,-1850.775,2662.04,-985.3995,-174.13450000000012,None,SK,2026-04-23
2026-01-03 20:00:00+00:00,0.0,1997.475,2825.76675,0.0,0.0,1071.4095,-1997.475,2825.76675,-1071.4095,-243.11775000000011,None,SK,2026-04-23
2026-01-03 21:00:00+00:00,0.0,2212.25,2844.9005,0.0,0.0,1211.4895000000001,-2212.25,2844.9005,-1211.4895000000001,-578.8389999999999,None,SK,2026-04-23
2026-01-03 22:00:00+00:00,0.0,2059.875,2893.97775,0.0,0.0,1251.50125,-2059.875,2893.97775,-1251.50125,-417.3985,None,SK,2026-04-23
2026-01-03 23:00:00+00:00,0.0,2024.65,3013.3475,0.0,0.0,1368.998,-2024.65,3013.3475,-1368.998,-380.3005000000003,None,SK,2026-04-23
2026-01-04 00:00:00+00:00,0.0,1827.6,2935.48175,0.0,0.0,1373.145,-1827.6,2935.48175,-1373.145,-265.26324999999997,None,SK,2026-04-23
2026-01-04 01:00:00+00:00,0.0,1542.95,2630.8235,0.0,0.0,1340.335,-1542.95,2630.8235,-1340.335,-252.46150000000011,None,SK,2026-04-23
2026-01-04 02:00:00+00:00,0.0,1358.025,2301.021,0.0,0.0,1303.60125,-1358.025,2301.021,-1303.60125,-360.60524999999984,None,SK,2026-04-23
2026-01-04 03:00:00+00:00,0.0,1176.675,2101.0815,0.0,0.0,1222.6985,-1176.675,2101.0815,-1222.6985,-298.29200000000014,None,SK,2026-04-23
2026-01-04 04:00:00+00:00,0.0,1226.375,2152.8765,0.0,0.0,1254.27925,-1226.375,2152.8765,-1254.27925,-327.7777500000002,None,SK,2026-04-23
2026-01-04 05:00:00+00:00,0.0,1212.075,2300.591,0.0,0.0,1278.43325,-1212.075,2300.591,-1278.43325,-189.9172500000002,None,SK,2026-04-23
2026-01-04 06:00:00+00:00,0.0,1405.9,2460.092,0.0,0.0,1331.94425,-1405.9,2460.092,-1331.94425,-277.75225,None,SK,2026-04-23
2026-01-04 07:00:00+00:00,0.0,1128.1,2126.59925,0.0,0.0,1224.94,-1128.1,2126.59925,-1224.94,-226.44074999999975,None,SK,2026-04-23
2026-01-04 08:00:00+00:00,0.0,948.0,1926.2025,0.0,0.0,1285.1435000000001,-948.0,1926.2025,-1285.1435000000001,-306.94100000000003,None,SK,2026-04-23
2026-01-04 09:00:00+00:00,0.0,853.975,1912.9445,0.0,0.0,1264.23525,-853.975,1912.9445,-1264.23525,-205.2657499999998,None,SK,2026-04-23
2026-01-04 10:00:00+00:00,0.0,853.025,1739.19775,0.0,0.0,1172.49,-853.025,1739.19775,-1172.49,-286.31724999999994,None,SK,2026-04-23
2026-01-04 11:00:00+00:00,0.0,849.525,1673.85575,0.0,0.0,949.64625,-849.525,1673.85575,-949.64625,-125.31550000000004,None,SK,2026-04-23
2026-01-04 12:00:00+00:00,0.0,857.15,1648.656,0.0,0.0,840.57375,-857.15,1648.656,-840.57375,-49.067750000000046,None,SK,2026-04-23
2026-01-04 13:00:00+00:00,0.0,1206.975,2117.37875,0.0,0.0,944.6195,-1206.975,2117.37875,-944.6195,-34.21575000000007,None,SK,2026-04-23
2026-01-04 14:00:00+00:00,0.0,1478.95,2341.977,0.0,0.0,890.4085,-1478.95,2341.977,-890.4085,-27.381500000000187,None,SK,2026-04-23
2026-01-04 15:00:00+00:00,0.0,1691.175,2527.02075,0.0,0.0,963.6875,-1691.175,2527.02075,-963.6875,-127.84174999999982,None,SK,2026-04-23
2026-01-04 16:00:00+00:00,0.0,1457.275,2483.9625,0.0,0.0,1059.737,-1457.275,2483.9625,-1059.737,-33.04950000000008,None,SK,2026-04-23
2026-01-04 17:00:00+00:00,0.0,1406.425,2489.849,0.0,0.0,1012.6814999999999,-1406.425,2489.849,-1012.6814999999999,70.74250000000029,None,SK,2026-04-23
2026-01-04 18:00:00+00:00,0.0,1607.875,2562.6175,0.0,0.0,1012.04,-1607.875,2562.6175,-1012.04,-57.29750000000013,None,SK,2026-04-23
2026-01-04 19:00:00+00:00,0.0,1696.025,2658.367,0.0,0.0,1117.426,-1696.025,2658.367,-1117.426,-155.08399999999983,None,SK,2026-04-23
2026-01-04 20:00:00+00:00,0.0,1816.2,2790.44,0.0,0.0,1173.63875,-1816.2,2790.44,-1173.63875,-199.39875000000006,None,SK,2026-04-23
2026-01-04 21:00:00+00:00,0.0,1914.075,2674.30225,0.0,0.0,1205.7,-1914.075,2674.30225,-1205.7,-445.4727499999999,None,SK,2026-04-23
2026-01-04 22:00:00+00:00,0.0,1860.5,2707.1035,0.0,0.0,1286.1502500000001,-1860.5,2707.1035,-1286.1502500000001,-439.54675,None,SK,2026-04-23
2026-01-04 23:00:00+00:00,0.0,1820.625,2719.01175,0.0,0.0,1266.5255,-1820.625,2719.01175,-1266.5255,-368.13874999999985,None,SK,2026-04-23
2026-01-05 00:00:00+00:00,0.0,1479.5,2469.927,0.0,0.0,1163.281,-1479.5,2469.927,-1163.281,-172.85399999999981,None,SK,2026-04-23
2026-01-05 01:00:00+00:00,0.0,1511.775,2427.161,0.0,0.0,1167.8912500000001,-1511.775,2427.161,-1167.8912500000001,-252.50525000000016,None,SK,2026-04-23
2026-01-05 02:00:00+00:00,0.0,1471.025,2171.7775,0.0,0.0,1133.2282500000001,-1471.025,2171.7775,-1133.2282500000001,-432.47575000000006,None,SK,2026-04-23
2026-01-05 03:00:00+00:00,0.0,1568.925,2126.61875,0.0,0.0,1070.271,-1568.925,2126.61875,-1070.271,-512.5772499999998,None,SK,2026-04-23
2026-01-05 04:00:00+00:00,0.0,1571.175,2064.557,0.0,0.0,921.13625,-1571.175,2064.557,-921.13625,-427.7542500000002,None,SK,2026-04-23
2026-01-05 05:00:00+00:00,0.0,1446.225,1974.59025,0.0,0.0,790.156,-1446.225,1974.59025,-790.156,-261.7907499999999,None,SK,2026-04-23
2026-01-05 06:00:00+00:00,0.0,1409.3,1878.324,0.0,0.0,719.0215,-1409.3,1878.324,-719.0215,-249.99749999999983,None,SK,2026-04-23
2026-01-05 07:00:00+00:00,0.0,1096.85,1611.974,0.0,0.0,605.0015,-1096.85,1611.974,-605.0015,-89.87749999999994,None,SK,2026-04-23
2026-01-05 08:00:00+00:00,0.0,1212.85,1794.31975,0.0,0.0,699.7565,-1212.85,1794.31975,-699.7565,-118.28674999999976,None,SK,2026-04-23
2026-01-05 09:00:00+00:00,0.0,1369.45,2027.30425,0.0,0.0,880.769,-1369.45,2027.30425,-880.769,-222.91475000000014,None,SK,2026-04-23
2026-01-05 10:00:00+00:00,0.0,1695.175,2083.45375,0.0,0.0,953.473,-1695.175,2083.45375,-953.473,-565.1942499999998,None,SK,2026-04-23
2026-01-05 11:00:00+00:00,0.0,1818.7,2193.5495,0.0,0.0,980.816,-1818.7,2193.5495,-980.816,-605.9665,None,SK,2026-04-23
2026-01-05 12:00:00+00:00,0.0,1853.975,2052.646,0.0,0.0,706.529,-1853.975,2052.646,-706.529,-507.8579999999997,None,SK,2026-04-23
2026-01-05 13:00:00+00:00,0.0,1646.15,1698.583,0.0,0.0,492.16625,-1646.15,1698.583,-492.16625,-439.73325,None,SK,2026-04-23
2026-01-05 14:00:00+00:00,0.0,1304.725,1568.94575,0.0,0.0,260.597,-1304.725,1568.94575,-260.597,3.6237500000002,None,SK,2026-04-23
2026-01-05 15:00:00+00:00,0.0,1162.4,1375.09925,0.0,0.0,174.2815,-1162.4,1375.09925,-174.2815,38.4177499999999,None,SK,2026-04-23
2026-01-05 16:00:00+00:00,0.0,813.9,1293.87675,0.0,0.0,109.14025,-813.9,1293.87675,-109.14025,370.83649999999994,None,SK,2026-04-23
2026-01-05 17:00:00+00:00,0.0,757.85,1286.03075,0.0,0.2,37.513,-757.85,1286.03075,-37.312999999999995,490.8677499999999,None,SK,2026-04-23
2026-01-05 18:00:00+00:00,0.0,1022.425,1341.6545,0.0,0.0,174.92175,-1022.425,1341.6545,-174.92175,144.30775000000014,None,SK,2026-04-23
2026-01-05 19:00:00+00:00,0.0,1324.925,1397.35075,0.0,0.0,357.98975,-1324.925,1397.35075,-357.98975,-285.5639999999999,None,SK,2026-04-23
2026-01-05 20:00:00+00:00,0.0,1375.4250000000002,1740.49475,0.0,0.0,647.38575,-1375.4250000000002,1740.49475,-647.38575,-282.31600000000014,None,SK,2026-04-23
2026-01-05 21:00:00+00:00,0.0,1252.85,1849.946,0.0,0.0,737.79925,-1252.85,1849.946,-737.79925,-140.70325000000003,None,SK,2026-04-23
2026-01-05 22:00:00+00:00,0.0,716.6,1554.114,0.0,0.0,625.24575,-716.6,1554.114,-625.24575,212.26824999999997,None,SK,2026-04-23
2026-01-05 23:00:00+00:00,0.0,498.925,1287.31125,0.0,0.0,635.77975,-498.925,1287.31125,-635.77975,152.60649999999998,None,SK,2026-04-23
2026-01-06 00:00:00+00:00,0.0,224.275,948.88075,0.0,0.0,505.3185,-224.275,948.88075,-505.3185,219.28725000000009,None,SK,2026-04-23
2026-01-06 01:00:00+00:00,0.0,136.75,884.02875,0.0,0.0,580.5505,-136.75,884.02875,-580.5505,166.7282499999999,None,SK,2026-04-23
2026-01-06 02:00:00+00:00,3.25,90.80000000000001,825.2025,0.0,0.0,561.941,-87.55000000000001,825.2025,-561.941,175.7114999999999,None,SK,2026-04-23
2026-01-06 03:00:00+00:00,19.525,0.0,678.77975,0.0,0.0,555.3185,19.525,678.77975,-555.3185,142.98625000000004,None,SK,2026-04-23
2026-01-06 04:00:00+00:00,20.525,41.225,734.73375,0.0,0.0,589.26325,-20.700000000000003,734.73375,-589.26325,124.77049999999997,None,SK,2026-04-23
2026-01-06 05:00:00+00:00,1.675,188.45,1225.97,0.0,0.0,777.9135,-186.77499999999998,1225.97,-777.9135,261.28150000000016,None,SK,2026-04-23
2026-01-06 06:00:00+00:00,73.65,0.0,1193.3575,0.0,0.0,816.91675,73.65,1193.3575,-816.91675,450.0907500000002,None,SK,2026-04-23
2026-01-06 07:00:00+00:00,192.025,0.0,979.15275,0.0,0.0,666.991,192.025,979.15275,-666.991,504.1867500000001,None,SK,2026-04-23
2026-01-06 08:00:00+00:00,75.6,3.3,1064.6865,0.0,0.0,576.1695,72.3,1064.6865,-576.1695,560.817,None,SK,2026-04-23
2026-01-06 09:00:00+00:00,0.0,179.55,1343.868,0.0,0.0,610.0435,-179.55,1343.868,-610.0435,554.2745,None,SK,2026-04-23
2026-01-06 10:00:00+00:00,0.0,476.4,1392.54175,0.0,0.0,720.6312499999999,-476.4,1392.54175,-720.6312499999999,195.5105000000002,None,SK,2026-04-23
2026-01-06 11:00:00+00:00,0.0,671.2,1509.593,0.0,0.0,771.77575,-671.2,1509.593,-771.77575,66.61725000000001,None,SK,2026-04-23
2026-01-06 12:00:00+00:00,0.0,708.675,1458.90125,0.0,0.0,643.95225,-708.675,1458.90125,-643.95225,106.27399999999989,None,SK,2026-04-23
2026-01-06 13:00:00+00:00,0.0,672.9,1445.55175,0.0,0.0,623.66225,-672.9,1445.55175,-623.66225,148.98950000000013,None,SK,2026-04-23
2026-01-06 14:00:00+00:00,0.0,625.05,1166.0845,0.0,0.0,424.214,-625.05,1166.0845,-424.214,116.82049999999998,None,SK,2026-04-23
2026-01-06 15:00:00+00:00,0.0,877.675,1387.57175,0.0,0.0,587.2785,-877.675,1387.57175,-587.2785,-77.3817499999999,None,SK,2026-04-23
2026-01-06 16:00:00+00:00,0.0,652.875,1301.354,0.0,0.0,484.76025000000004,-652.875,1301.354,-484.76025000000004,163.71875,None,SK,2026-04-23
2026-01-06 17:00:00+00:00,0.0,755.2,1400.80625,0.0,0.0,552.36675,-755.2,1400.80625,-552.36675,93.23950000000002,None,SK,2026-04-23
2026-01-06 18:00:00+00:00,0.0,1007.55,1575.361,0.0,0.0,636.00725,-1007.55,1575.361,-636.00725,-68.19624999999985,None,SK,2026-04-23
2026-01-06 19:00:00+00:00,0.0,1311.55,1778.55475,0.0,0.0,659.821,-1311.55,1778.55475,-659.821,-192.81624999999997,None,SK,2026-04-23
2026-01-06 20:00:00+00:00,0.0,1535.65,1990.492,0.0,0.0,670.7885,-1535.65,1990.492,-670.7885,-215.94650000000013,None,SK,2026-04-23
2026-01-06 21:00:00+00:00,0.0,1575.575,1979.6205,0.0,0.0,748.2284999999999,-1575.575,1979.6205,-748.2284999999999,-344.183,None,SK,2026-04-23
2026-01-06 22:00:00+00:00,0.0,1159.425,1781.7675,0.0,0.0,710.18075,-1159.425,1781.7675,-710.18075,-87.83825000000002,None,SK,2026-04-23
2026-01-06 23:00:00+00:00,0.0,901.85,1546.19275,0.0,0.0,654.0625,-901.85,1546.19275,-654.0625,-9.71975000000009,None,SK,2026-04-23
2026-01-07 00:00:00+00:00,0.0,638.65,1373.315,0.0,0.0,614.0562500000001,-638.65,1373.315,-614.0562500000001,120.60874999999999,None,SK,2026-04-23
2026-01-07 01:00:00+00:00,0.0,659.575,1310.57675,0.0,0.0,600.46375,-659.575,1310.57675,-600.46375,50.5379999999999,None,SK,2026-04-23
2026-01-07 02:00:00+00:00,0.0,720.975,1341.75025,0.0,0.0,613.655,-720.975,1341.75025,-613.655,7.1202500000000555,None,SK,2026-04-23
2026-01-07 03:00:00+00:00,0.0,883.575,1370.9355,0.0,0.0,624.79575,-883.575,1370.9355,-624.79575,-137.43525,None,SK,2026-04-23
2026-01-07 04:00:00+00:00,0.0,948.475,1414.79425,0.0,0.0,698.31925,-948.475,1414.79425,-698.31925,-232.0000000000001,None,SK,2026-04-23
2026-01-07 05:00:00+00:00,0.0,1009.675,1540.59275,0.0,0.0,715.2227499999999,-1009.675,1540.59275,-715.2227499999999,-184.30499999999984,None,SK,2026-04-23
2026-01-07 06:00:00+00:00,0.0,973.8,1388.92475,0.0,0.0,613.0617500000001,-973.8,1388.92475,-613.0617500000001,-197.93700000000013,None,SK,2026-04-23
2026-01-07 07:00:00+00:00,0.0,890.725,1164.40375,0.0,0.0,489.526,-890.725,1164.40375,-489.526,-215.8472500000001,None,SK,2026-04-23
2026-01-07 08:00:00+00:00,0.0,1168.625,1269.27875,0.0,0.0,522.80975,-1168.625,1269.27875,-522.80975,-422.15600000000006,None,SK,2026-04-23
2026-01-07 09:00:00+00:00,0.0,1250.825,1356.612,0.0,0.0,556.9612500000001,-1250.825,1356.612,-556.9612500000001,-451.17425000000003,None,SK,2026-04-23
2026-01-07 10:00:00+00:00,0.0,1645.0,1610.202,0.0,0.0,650.34425,-1645.0,1610.202,-650.34425,-685.14225,None,SK,2026-04-23
2026-01-07 11:00:00+00:00,0.0,1702.9,1633.846,0.0,0.0,612.64775,-1702.9,1633.846,-612.64775,-681.7017500000001,None,SK,2026-04-23
2026-01-07 12:00:00+00:00,0.0,1566.1,1454.77625,0.0,0.0,526.5335,-1566.1,1454.77625,-526.5335,-637.85725,None,SK,2026-04-23
2026-01-07 13:00:00+00:00,0.0,1559.15,1487.3655,0.0,0.0,580.5975,-1559.15,1487.3655,-580.5975,-652.382,None,SK,2026-04-23
2026-01-07 14:00:00+00:00,0.0,1375.0,1587.98,0.0,0.0,613.4422500000001,-1375.0,1587.98,-613.4422500000001,-400.46225000000004,None,SK,2026-04-23
2026-01-07 15:00:00+00:00,0.0,1320.275,1519.1605,0.0,0.0,562.15625,-1320.275,1519.1605,-562.15625,-363.27075000000013,None,SK,2026-04-23
2026-01-07 16:00:00+00:00,0.0,1482.625,1698.438,0.0,0.0,574.34025,-1482.625,1698.438,-574.34025,-358.52724999999987,None,SK,2026-04-23
2026-01-07 17:00:00+00:00,0.0,1621.925,1750.2165,0.0,0.0,699.601,-1621.925,1750.2165,-699.601,-571.3095,None,SK,2026-04-23
2026-01-07 18:00:00+00:00,0.0,1592.625,1741.79425,0.0,0.0,714.38375,-1592.625,1741.79425,-714.38375,-565.2145,None,SK,2026-04-23
2026-01-07 19:00:00+00:00,0.0,1694.075,1838.26625,0.0,0.0,789.9225,-1694.075,1838.26625,-789.9225,-645.7312500000002,None,SK,2026-04-23
2026-01-07 20:00:00+00:00,0.0,1669.0,1982.443,0.0,0.0,840.7280000000001,-1669.0,1982.443,-840.7280000000001,-527.2850000000001,None,SK,2026-04-23
