,IT_SARD_IT_CSUD,IT_CSUD_IT_SARD,IT_SARD_IT_CSUD_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-03 07:00:00+00:00,375.04499999999996,0.0,375.04499999999996,375.04499999999996,None,IT_SARD,2026-04-23
2026-01-03 08:00:00+00:00,331.925,0.0,331.925,331.925,None,IT_SARD,2026-04-23
2026-01-03 09:00:00+00:00,237.3025,0.0,237.3025,237.3025,None,IT_SARD,2026-04-23
2026-01-03 10:00:00+00:00,301.6175,0.0,301.6175,301.6175,None,IT_SARD,2026-04-23
2026-01-03 11:00:00+00:00,240.79250000000002,0.0,240.79250000000002,240.79250000000002,None,IT_SARD,2026-04-23
2026-01-03 12:00:00+00:00,178.8775,0.0,178.8775,178.8775,None,IT_SARD,2026-04-23
2026-01-03 13:00:00+00:00,320.7825,0.0,320.7825,320.7825,None,IT_SARD,2026-04-23
2026-01-03 14:00:00+00:00,147.5375,0.0,147.5375,147.5375,None,IT_SARD,2026-04-23
2026-01-03 15:00:00+00:00,0.0,225.39249999999998,-225.39249999999998,-225.39249999999998,None,IT_SARD,2026-04-23
2026-01-03 16:00:00+00:00,0.0,184.1775,-184.1775,-184.1775,None,IT_SARD,2026-04-23
2026-01-03 17:00:00+00:00,0.0,227.17,-227.17,-227.17,None,IT_SARD,2026-04-23
2026-01-03 18:00:00+00:00,0.0,257.935,-257.935,-257.935,None,IT_SARD,2026-04-23
2026-01-03 19:00:00+00:00,0.0,388.02750000000003,-388.02750000000003,-388.02750000000003,None,IT_SARD,2026-04-23
2026-01-03 20:00:00+00:00,0.0,355.825,-355.825,-355.825,None,IT_SARD,2026-04-23
2026-01-03 21:00:00+00:00,0.0,340.985,-340.985,-340.985,None,IT_SARD,2026-04-23
2026-01-03 22:00:00+00:00,0.0,181.6875,-181.6875,-181.6875,None,IT_SARD,2026-04-23
2026-01-03 23:00:00+00:00,0.0,121.775,-121.775,-121.775,None,IT_SARD,2026-04-23
2026-01-04 00:00:00+00:00,0.0,49.9975,-49.9975,-49.9975,None,IT_SARD,2026-04-23
2026-01-04 01:00:00+00:00,0.0,407.5275,-407.5275,-407.5275,None,IT_SARD,2026-04-23
2026-01-04 02:00:00+00:00,0.0,521.7875,-521.7875,-521.7875,None,IT_SARD,2026-04-23
2026-01-04 03:00:00+00:00,0.0,567.9025,-567.9025,-567.9025,None,IT_SARD,2026-04-23
2026-01-04 04:00:00+00:00,0.0,290.4075,-290.4075,-290.4075,None,IT_SARD,2026-04-23
2026-01-04 05:00:00+00:00,0.0,162.3275,-162.3275,-162.3275,None,IT_SARD,2026-04-23
2026-01-04 06:00:00+00:00,0.0,184.1325,-184.1325,-184.1325,None,IT_SARD,2026-04-23
2026-01-04 07:00:00+00:00,0.0,215.04,-215.04,-215.04,None,IT_SARD,2026-04-23
2026-01-04 08:00:00+00:00,0.0,244.4925,-244.4925,-244.4925,None,IT_SARD,2026-04-23
2026-01-04 09:00:00+00:00,0.0,299.6625,-299.6625,-299.6625,None,IT_SARD,2026-04-23
2026-01-04 10:00:00+00:00,0.0,270.535,-270.535,-270.535,None,IT_SARD,2026-04-23
2026-01-04 11:00:00+00:00,0.0,207.3675,-207.3675,-207.3675,None,IT_SARD,2026-04-23
2026-01-04 12:00:00+00:00,0.0,276.01750000000004,-276.01750000000004,-276.01750000000004,None,IT_SARD,2026-04-23
2026-01-04 13:00:00+00:00,0.0,238.33499999999998,-238.33499999999998,-238.33499999999998,None,IT_SARD,2026-04-23
2026-01-04 14:00:00+00:00,0.0,266.7525,-266.7525,-266.7525,None,IT_SARD,2026-04-23
2026-01-04 15:00:00+00:00,0.0,359.8,-359.8,-359.8,None,IT_SARD,2026-04-23
2026-01-04 16:00:00+00:00,0.0,168.235,-168.235,-168.235,None,IT_SARD,2026-04-23
2026-01-04 17:00:00+00:00,0.0,96.6175,-96.6175,-96.6175,None,IT_SARD,2026-04-23
2026-01-04 18:00:00+00:00,0.0,92.36,-92.36,-92.36,None,IT_SARD,2026-04-23
2026-01-04 19:00:00+00:00,0.0,485.5525,-485.5525,-485.5525,None,IT_SARD,2026-04-23
2026-01-04 20:00:00+00:00,0.0,509.90250000000003,-509.90250000000003,-509.90250000000003,None,IT_SARD,2026-04-23
2026-01-04 21:00:00+00:00,0.0,402.15999999999997,-402.15999999999997,-402.15999999999997,None,IT_SARD,2026-04-23
2026-01-04 22:00:00+00:00,0.0,336.58500000000004,-336.58500000000004,-336.58500000000004,None,IT_SARD,2026-04-23
2026-01-04 23:00:00+00:00,0.0,165.775,-165.775,-165.775,None,IT_SARD,2026-04-23
2026-01-05 00:00:00+00:00,0.0,515.0799999999999,-515.0799999999999,-515.0799999999999,None,IT_SARD,2026-04-23
2026-01-05 01:00:00+00:00,0.0,513.285,-513.285,-513.285,None,IT_SARD,2026-04-23
2026-01-05 02:00:00+00:00,0.0,686.0175,-686.0175,-686.0175,None,IT_SARD,2026-04-23
2026-01-05 03:00:00+00:00,0.0,571.6575,-571.6575,-571.6575,None,IT_SARD,2026-04-23
2026-01-05 04:00:00+00:00,0.0,192.91500000000002,-192.91500000000002,-192.91500000000002,None,IT_SARD,2026-04-23
2026-01-05 05:00:00+00:00,0.0,374.1275,-374.1275,-374.1275,None,IT_SARD,2026-04-23
2026-01-05 06:00:00+00:00,0.0,358.525,-358.525,-358.525,None,IT_SARD,2026-04-23
2026-01-05 07:00:00+00:00,56.525,119.67500000000001,-63.15000000000001,-63.15000000000001,None,IT_SARD,2026-04-23
2026-01-05 08:00:00+00:00,289.835,0.0,289.835,289.835,None,IT_SARD,2026-04-23
2026-01-05 09:00:00+00:00,261.3775,0.0,261.3775,261.3775,None,IT_SARD,2026-04-23
2026-01-05 10:00:00+00:00,150.68,0.0,150.68,150.68,None,IT_SARD,2026-04-23
2026-01-05 11:00:00+00:00,70.42750000000001,45.737500000000004,24.690000000000005,24.690000000000005,None,IT_SARD,2026-04-23
2026-01-05 12:00:00+00:00,0.0,292.3,-292.3,-292.3,None,IT_SARD,2026-04-23
2026-01-05 13:00:00+00:00,0.0,225.99,-225.99,-225.99,None,IT_SARD,2026-04-23
2026-01-05 14:00:00+00:00,0.0,186.2325,-186.2325,-186.2325,None,IT_SARD,2026-04-23
2026-01-05 15:00:00+00:00,0.0,316.4,-316.4,-316.4,None,IT_SARD,2026-04-23
2026-01-05 16:00:00+00:00,75.37,72.1175,3.2524999999999977,3.2524999999999977,None,IT_SARD,2026-04-23
2026-01-05 17:00:00+00:00,204.9675,0.0,204.9675,204.9675,None,IT_SARD,2026-04-23
2026-01-05 18:00:00+00:00,126.7875,17.52,109.2675,109.2675,None,IT_SARD,2026-04-23
2026-01-05 19:00:00+00:00,0.0,341.065,-341.065,-341.065,None,IT_SARD,2026-04-23
2026-01-05 20:00:00+00:00,0.0,328.2,-328.2,-328.2,None,IT_SARD,2026-04-23
2026-01-05 21:00:00+00:00,0.0,264.58,-264.58,-264.58,None,IT_SARD,2026-04-23
2026-01-05 22:00:00+00:00,0.0,166.4075,-166.4075,-166.4075,None,IT_SARD,2026-04-23
2026-01-05 23:00:00+00:00,0.0,545.1375,-545.1375,-545.1375,None,IT_SARD,2026-04-23
2026-01-06 00:00:00+00:00,0.0,70.3725,-70.3725,-70.3725,None,IT_SARD,2026-04-23
2026-01-06 01:00:00+00:00,0.0,567.185,-567.185,-567.185,None,IT_SARD,2026-04-23
2026-01-06 02:00:00+00:00,0.0,669.2025,-669.2025,-669.2025,None,IT_SARD,2026-04-23
2026-01-06 03:00:00+00:00,0.0,537.9399999999999,-537.9399999999999,-537.9399999999999,None,IT_SARD,2026-04-23
2026-01-06 04:00:00+00:00,0.0,260.65999999999997,-260.65999999999997,-260.65999999999997,None,IT_SARD,2026-04-23
2026-01-06 05:00:00+00:00,0.0,106.7325,-106.7325,-106.7325,None,IT_SARD,2026-04-23
2026-01-06 06:00:00+00:00,0.0,207.1,-207.1,-207.1,None,IT_SARD,2026-04-23
2026-01-06 07:00:00+00:00,0.0,201.495,-201.495,-201.495,None,IT_SARD,2026-04-23
2026-01-06 08:00:00+00:00,0.0,206.91,-206.91,-206.91,None,IT_SARD,2026-04-23
2026-01-06 09:00:00+00:00,178.93,0.0,178.93,178.93,None,IT_SARD,2026-04-23
2026-01-06 10:00:00+00:00,138.0625,0.0,138.0625,138.0625,None,IT_SARD,2026-04-23
2026-01-06 11:00:00+00:00,171.69,0.0,171.69,171.69,None,IT_SARD,2026-04-23
2026-01-06 12:00:00+00:00,160.7975,0.0,160.7975,160.7975,None,IT_SARD,2026-04-23
2026-01-06 13:00:00+00:00,146.0775,0.0,146.0775,146.0775,None,IT_SARD,2026-04-23
2026-01-06 14:00:00+00:00,140.105,0.0,140.105,140.105,None,IT_SARD,2026-04-23
2026-01-06 15:00:00+00:00,141.81,0.0,141.81,141.81,None,IT_SARD,2026-04-23
2026-01-06 16:00:00+00:00,301.38,0.0,301.38,301.38,None,IT_SARD,2026-04-23
2026-01-06 17:00:00+00:00,314.475,0.0,314.475,314.475,None,IT_SARD,2026-04-23
2026-01-06 18:00:00+00:00,77.7875,59.035000000000004,18.75249999999999,18.75249999999999,None,IT_SARD,2026-04-23
2026-01-06 19:00:00+00:00,0.0,317.135,-317.135,-317.135,None,IT_SARD,2026-04-23
2026-01-06 20:00:00+00:00,0.0,342.805,-342.805,-342.805,None,IT_SARD,2026-04-23
2026-01-06 21:00:00+00:00,0.0,337.6,-337.6,-337.6,None,IT_SARD,2026-04-23
2026-01-06 22:00:00+00:00,0.0,186.07,-186.07,-186.07,None,IT_SARD,2026-04-23
2026-01-06 23:00:00+00:00,0.0,334.4875,-334.4875,-334.4875,None,IT_SARD,2026-04-23
2026-01-07 00:00:00+00:00,0.0,187.0925,-187.0925,-187.0925,None,IT_SARD,2026-04-23
2026-01-07 01:00:00+00:00,0.0,141.4625,-141.4625,-141.4625,None,IT_SARD,2026-04-23
2026-01-07 02:00:00+00:00,0.0,246.4775,-246.4775,-246.4775,None,IT_SARD,2026-04-23
2026-01-07 03:00:00+00:00,80.5675,157.885,-77.3175,-77.3175,None,IT_SARD,2026-04-23
2026-01-07 04:00:00+00:00,229.11249999999998,0.0,229.11249999999998,229.11249999999998,None,IT_SARD,2026-04-23
2026-01-07 05:00:00+00:00,147.2625,0.0,147.2625,147.2625,None,IT_SARD,2026-04-23
2026-01-07 06:00:00+00:00,132.8125,0.0,132.8125,132.8125,None,IT_SARD,2026-04-23
2026-01-07 07:00:00+00:00,599.8425,0.0,599.8425,599.8425,None,IT_SARD,2026-04-23
2026-01-07 08:00:00+00:00,638.565,0.0,638.565,638.565,None,IT_SARD,2026-04-23
2026-01-07 09:00:00+00:00,531.8125,0.0,531.8125,531.8125,None,IT_SARD,2026-04-23
2026-01-07 10:00:00+00:00,294.89250000000004,0.0,294.89250000000004,294.89250000000004,None,IT_SARD,2026-04-23
2026-01-07 11:00:00+00:00,400.5275,0.0,400.5275,400.5275,None,IT_SARD,2026-04-23
2026-01-07 12:00:00+00:00,425.075,0.0,425.075,425.075,None,IT_SARD,2026-04-23
2026-01-07 13:00:00+00:00,405.46500000000003,0.0,405.46500000000003,405.46500000000003,None,IT_SARD,2026-04-23
2026-01-07 14:00:00+00:00,459.6725,0.0,459.6725,459.6725,None,IT_SARD,2026-04-23
2026-01-07 15:00:00+00:00,478.4125,0.0,478.4125,478.4125,None,IT_SARD,2026-04-23
2026-01-07 16:00:00+00:00,671.45,0.0,671.45,671.45,None,IT_SARD,2026-04-23
2026-01-07 17:00:00+00:00,278.2025,0.0,278.2025,278.2025,None,IT_SARD,2026-04-23
2026-01-07 18:00:00+00:00,145.6025,0.0,145.6025,145.6025,None,IT_SARD,2026-04-23
2026-01-07 19:00:00+00:00,82.96,0.0,82.96,82.96,None,IT_SARD,2026-04-23
2026-01-07 20:00:00+00:00,85.53999999999999,0.0,85.53999999999999,85.53999999999999,None,IT_SARD,2026-04-23
2026-01-07 21:00:00+00:00,185.73000000000002,0.0,185.73000000000002,185.73000000000002,None,IT_SARD,2026-04-23
2026-01-07 22:00:00+00:00,307.4175,0.0,307.4175,307.4175,None,IT_SARD,2026-04-23
2026-01-07 23:00:00+00:00,240.9825,0.0,240.9825,240.9825,None,IT_SARD,2026-04-23
2026-01-08 00:00:00+00:00,211.51999999999998,0.0,211.51999999999998,211.51999999999998,None,IT_SARD,2026-04-23
2026-01-08 01:00:00+00:00,137.115,0.0,137.115,137.115,None,IT_SARD,2026-04-23
2026-01-08 02:00:00+00:00,60.427499999999995,0.0,60.427499999999995,60.427499999999995,None,IT_SARD,2026-04-23
2026-01-08 03:00:00+00:00,349.28,0.0,349.28,349.28,None,IT_SARD,2026-04-23
2026-01-08 04:00:00+00:00,477.515,0.0,477.515,477.515,None,IT_SARD,2026-04-23
2026-01-08 05:00:00+00:00,548.9175,0.0,548.9175,548.9175,None,IT_SARD,2026-04-23
2026-01-08 06:00:00+00:00,643.985,0.0,643.985,643.985,None,IT_SARD,2026-04-23
2026-01-08 07:00:00+00:00,766.3725,0.0,766.3725,766.3725,None,IT_SARD,2026-04-23
2026-01-08 08:00:00+00:00,766.79,0.0,766.79,766.79,None,IT_SARD,2026-04-23
2026-01-08 09:00:00+00:00,466.96750000000003,0.0,466.96750000000003,466.96750000000003,None,IT_SARD,2026-04-23
2026-01-08 10:00:00+00:00,414.5625,0.0,414.5625,414.5625,None,IT_SARD,2026-04-23
2026-01-08 11:00:00+00:00,273.9475,0.0,273.9475,273.9475,None,IT_SARD,2026-04-23
2026-01-08 12:00:00+00:00,473.39250000000004,0.0,473.39250000000004,473.39250000000004,None,IT_SARD,2026-04-23
2026-01-08 13:00:00+00:00,469.565,0.0,469.565,469.565,None,IT_SARD,2026-04-23
2026-01-08 14:00:00+00:00,599.6125,0.0,599.6125,599.6125,None,IT_SARD,2026-04-23
2026-01-08 15:00:00+00:00,770.275,0.0,770.275,770.275,None,IT_SARD,2026-04-23
2026-01-08 16:00:00+00:00,789.8025,0.0,789.8025,789.8025,None,IT_SARD,2026-04-23
2026-01-08 17:00:00+00:00,294.515,0.0,294.515,294.515,None,IT_SARD,2026-04-23
2026-01-08 18:00:00+00:00,203.76749999999998,0.0,203.76749999999998,203.76749999999998,None,IT_SARD,2026-04-23
2026-01-08 19:00:00+00:00,118.865,0.0,118.865,118.865,None,IT_SARD,2026-04-23
2026-01-08 20:00:00+00:00,76.66499999999999,0.0,76.66499999999999,76.66499999999999,None,IT_SARD,2026-04-23
2026-01-08 21:00:00+00:00,165.02499999999998,0.0,165.02499999999998,165.02499999999998,None,IT_SARD,2026-04-23
2026-01-08 22:00:00+00:00,244.1325,0.0,244.1325,244.1325,None,IT_SARD,2026-04-23
2026-01-08 23:00:00+00:00,0.0,156.82750000000001,-156.82750000000001,-156.82750000000001,None,IT_SARD,2026-04-23
2026-01-09 00:00:00+00:00,0.0,121.4575,-121.4575,-121.4575,None,IT_SARD,2026-04-23
2026-01-09 01:00:00+00:00,0.0,265.36,-265.36,-265.36,None,IT_SARD,2026-04-23
2026-01-09 02:00:00+00:00,0.0,188.645,-188.645,-188.645,None,IT_SARD,2026-04-23
2026-01-09 03:00:00+00:00,273.46500000000003,0.0,273.46500000000003,273.46500000000003,None,IT_SARD,2026-04-23
2026-01-09 04:00:00+00:00,527.6775,0.0,527.6775,527.6775,None,IT_SARD,2026-04-23
2026-01-09 05:00:00+00:00,593.2775,0.0,593.2775,593.2775,None,IT_SARD,2026-04-23
2026-01-09 06:00:00+00:00,654.355,0.0,654.355,654.355,None,IT_SARD,2026-04-23
2026-01-09 07:00:00+00:00,691.05,0.0,691.05,691.05,None,IT_SARD,2026-04-23
2026-01-09 08:00:00+00:00,593.035,0.0,593.035,593.035,None,IT_SARD,2026-04-23
2026-01-09 09:00:00+00:00,530.1750000000001,0.0,530.1750000000001,530.1750000000001,None,IT_SARD,2026-04-23
2026-01-09 10:00:00+00:00,494.5725,0.0,494.5725,494.5725,None,IT_SARD,2026-04-23
2026-01-09 11:00:00+00:00,560.23,0.0,560.23,560.23,None,IT_SARD,2026-04-23
2026-01-09 12:00:00+00:00,440.55,0.0,440.55,440.55,None,IT_SARD,2026-04-23
2026-01-09 13:00:00+00:00,645.6775,0.0,645.6775,645.6775,None,IT_SARD,2026-04-23
2026-01-09 14:00:00+00:00,454.3825,0.0,454.3825,454.3825,None,IT_SARD,2026-04-23
2026-01-09 15:00:00+00:00,506.2825,0.0,506.2825,506.2825,None,IT_SARD,2026-04-23
2026-01-09 16:00:00+00:00,457.9975,0.0,457.9975,457.9975,None,IT_SARD,2026-04-23
2026-01-09 17:00:00+00:00,377.81,0.0,377.81,377.81,None,IT_SARD,2026-04-23
2026-01-09 18:00:00+00:00,256.2725,0.0,256.2725,256.2725,None,IT_SARD,2026-04-23
2026-01-09 19:00:00+00:00,244.71,0.0,244.71,244.71,None,IT_SARD,2026-04-23
2026-01-09 20:00:00+00:00,318.6875,0.0,318.6875,318.6875,None,IT_SARD,2026-04-23
2026-01-09 21:00:00+00:00,367.2575,0.0,367.2575,367.2575,None,IT_SARD,2026-04-23
2026-01-09 22:00:00+00:00,419.34749999999997,0.0,419.34749999999997,419.34749999999997,None,IT_SARD,2026-04-23
2026-01-09 23:00:00+00:00,263.6,0.0,263.6,263.6,None,IT_SARD,2026-04-23
2026-01-10 00:00:00+00:00,364.495,0.0,364.495,364.495,None,IT_SARD,2026-04-23
2026-01-10 01:00:00+00:00,308.44,0.0,308.44,308.44,None,IT_SARD,2026-04-23
2026-01-10 02:00:00+00:00,160.96,0.0,160.96,160.96,None,IT_SARD,2026-04-23
2026-01-10 03:00:00+00:00,190.97750000000002,0.0,190.97750000000002,190.97750000000002,None,IT_SARD,2026-04-23
2026-01-10 04:00:00+00:00,301.2125,0.0,301.2125,301.2125,None,IT_SARD,2026-04-23
2026-01-10 05:00:00+00:00,343.28499999999997,0.0,343.28499999999997,343.28499999999997,None,IT_SARD,2026-04-23
2026-01-10 06:00:00+00:00,312.975,0.0,312.975,312.975,None,IT_SARD,2026-04-23
2026-01-10 07:00:00+00:00,600.1275,0.0,600.1275,600.1275,None,IT_SARD,2026-04-23
2026-01-10 08:00:00+00:00,681.5025,0.0,681.5025,681.5025,None,IT_SARD,2026-04-23
2026-01-10 09:00:00+00:00,521.025,0.0,521.025,521.025,None,IT_SARD,2026-04-23
2026-01-10 10:00:00+00:00,583.14,0.0,583.14,583.14,None,IT_SARD,2026-04-23
2026-01-10 11:00:00+00:00,718.085,0.0,718.085,718.085,None,IT_SARD,2026-04-23
2026-01-10 12:00:00+00:00,445.4625,0.0,445.4625,445.4625,None,IT_SARD,2026-04-23
2026-01-10 13:00:00+00:00,461.15500000000003,0.0,461.15500000000003,461.15500000000003,None,IT_SARD,2026-04-23
2026-01-10 14:00:00+00:00,153.4475,0.0,153.4475,153.4475,None,IT_SARD,2026-04-23
2026-01-10 15:00:00+00:00,252.4375,0.0,252.4375,252.4375,None,IT_SARD,2026-04-23
2026-01-10 16:00:00+00:00,676.265,0.0,676.265,676.265,None,IT_SARD,2026-04-23
2026-01-10 17:00:00+00:00,648.0925,0.0,648.0925,648.0925,None,IT_SARD,2026-04-23
2026-01-10 18:00:00+00:00,578.8824999999999,0.0,578.8824999999999,578.8824999999999,None,IT_SARD,2026-04-23
2026-01-10 19:00:00+00:00,282.6125,0.0,282.6125,282.6125,None,IT_SARD,2026-04-23
2026-01-10 20:00:00+00:00,246.72750000000002,0.0,246.72750000000002,246.72750000000002,None,IT_SARD,2026-04-23
2026-01-10 21:00:00+00:00,164.3175,0.0,164.3175,164.3175,None,IT_SARD,2026-04-23
2026-01-10 22:00:00+00:00,173.845,0.0,173.845,173.845,None,IT_SARD,2026-04-23
2026-01-10 23:00:00+00:00,168.2275,0.0,168.2275,168.2275,None,IT_SARD,2026-04-23
2026-01-11 00:00:00+00:00,556.21,0.0,556.21,556.21,None,IT_SARD,2026-04-23
2026-01-11 01:00:00+00:00,174.85999999999999,0.0,174.85999999999999,174.85999999999999,None,IT_SARD,2026-04-23
2026-01-11 02:00:00+00:00,65.1875,0.0,65.1875,65.1875,None,IT_SARD,2026-04-23
2026-01-11 03:00:00+00:00,163.82,0.0,163.82,163.82,None,IT_SARD,2026-04-23
2026-01-11 04:00:00+00:00,142.04500000000002,0.0,142.04500000000002,142.04500000000002,None,IT_SARD,2026-04-23
2026-01-11 05:00:00+00:00,217.4525,0.0,217.4525,217.4525,None,IT_SARD,2026-04-23
2026-01-11 06:00:00+00:00,155.265,0.0,155.265,155.265,None,IT_SARD,2026-04-23
2026-01-11 07:00:00+00:00,94.5825,0.0,94.5825,94.5825,None,IT_SARD,2026-04-23
2026-01-11 08:00:00+00:00,186.08499999999998,0.0,186.08499999999998,186.08499999999998,None,IT_SARD,2026-04-23
2026-01-11 09:00:00+00:00,110.1375,0.0,110.1375,110.1375,None,IT_SARD,2026-04-23
2026-01-11 10:00:00+00:00,30.2425,113.8175,-83.57499999999999,-83.57499999999999,None,IT_SARD,2026-04-23
2026-01-11 11:00:00+00:00,0.0,170.4425,-170.4425,-170.4425,None,IT_SARD,2026-04-23
2026-01-11 12:00:00+00:00,0.0,128.09,-128.09,-128.09,None,IT_SARD,2026-04-23
2026-01-11 13:00:00+00:00,0.0,148.65,-148.65,-148.65,None,IT_SARD,2026-04-23
2026-01-11 14:00:00+00:00,0.0,129.5975,-129.5975,-129.5975,None,IT_SARD,2026-04-23
2026-01-11 15:00:00+00:00,0.0,134.935,-134.935,-134.935,None,IT_SARD,2026-04-23
2026-01-11 16:00:00+00:00,104.9975,0.0,104.9975,104.9975,None,IT_SARD,2026-04-23
2026-01-11 17:00:00+00:00,146.3625,0.0,146.3625,146.3625,None,IT_SARD,2026-04-23
