,IT_CNOR_IT_NORD,IT_NORD_IT_CNOR,IT_CNOR_IT_CSUD,IT_CSUD_IT_CNOR,IT_CNOR_IT_NORD_net_export,IT_CNOR_IT_CSUD_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-01 12:00:00+00:00,250.71500000000003,10.4675,0.0,567.5725,240.24750000000003,-567.5725,-327.32499999999993,None,IT_CNOR,2026-04-23
2026-01-01 13:00:00+00:00,194.555,78.8425,0.0,672.105,115.7125,-672.105,-556.3925,None,IT_CNOR,2026-04-23
2026-01-01 14:00:00+00:00,0.0,434.205,0.0,193.19750000000002,-434.205,-193.19750000000002,-627.4025,None,IT_CNOR,2026-04-23
2026-01-01 15:00:00+00:00,0.0,1215.9575,461.4225,0.0,-1215.9575,461.4225,-754.535,None,IT_CNOR,2026-04-23
2026-01-01 16:00:00+00:00,0.0,1337.0674999999999,446.785,0.0,-1337.0674999999999,446.785,-890.2824999999998,None,IT_CNOR,2026-04-23
2026-01-01 17:00:00+00:00,0.0,1092.0175,186.0525,0.0,-1092.0175,186.0525,-905.9649999999999,None,IT_CNOR,2026-04-23
2026-01-01 18:00:00+00:00,0.0,1378.8425,365.72249999999997,0.0,-1378.8425,365.72249999999997,-1013.12,None,IT_CNOR,2026-04-23
2026-01-01 19:00:00+00:00,0.0,1408.895,487.47749999999996,0.0,-1408.895,487.47749999999996,-921.4175,None,IT_CNOR,2026-04-23
2026-01-01 20:00:00+00:00,0.0,1549.475,782.6375,0.0,-1549.475,782.6375,-766.8374999999999,None,IT_CNOR,2026-04-23
2026-01-01 21:00:00+00:00,0.0,1343.895,588.3175,0.0,-1343.895,588.3175,-755.5775,None,IT_CNOR,2026-04-23
2026-01-01 22:00:00+00:00,0.0,803.575,216.28,0.0,-803.575,216.28,-587.2950000000001,None,IT_CNOR,2026-04-23
2026-01-01 23:00:00+00:00,0.0,382.34749999999997,0.0,165.37,-382.34749999999997,-165.37,-547.7175,None,IT_CNOR,2026-04-23
2026-01-02 00:00:00+00:00,250.6375,57.8475,0.0,686.235,192.79,-686.235,-493.44500000000005,None,IT_CNOR,2026-04-23
2026-01-02 01:00:00+00:00,996.49,0.0,0.0,1488.1375,996.49,-1488.1375,-491.64750000000004,None,IT_CNOR,2026-04-23
2026-01-02 02:00:00+00:00,1006.8375,0.0,0.0,1488.3925,1006.8375,-1488.3925,-481.55499999999995,None,IT_CNOR,2026-04-23
2026-01-02 03:00:00+00:00,886.6825,0.0,0.0,1382.065,886.6825,-1382.065,-495.38250000000005,None,IT_CNOR,2026-04-23
2026-01-02 04:00:00+00:00,858.6575,0.0,0.0,1393.7175,858.6575,-1393.7175,-535.06,None,IT_CNOR,2026-04-23
2026-01-02 05:00:00+00:00,179.26999999999998,14.4375,0.0,900.4275,164.83249999999998,-900.4275,-735.595,None,IT_CNOR,2026-04-23
2026-01-02 06:00:00+00:00,21.07,101.39750000000001,0.0,803.54,-80.32750000000001,-803.54,-883.8675,None,IT_CNOR,2026-04-23
2026-01-02 07:00:00+00:00,21.425,216.3825,0.0,766.615,-194.95749999999998,-766.615,-961.5725,None,IT_CNOR,2026-04-23
2026-01-02 08:00:00+00:00,119.375,0.0,0.0,1048.0125,119.375,-1048.0125,-928.6375,None,IT_CNOR,2026-04-23
2026-01-02 09:00:00+00:00,532.895,0.0,0.0,1327.5825,532.895,-1327.5825,-794.6875,None,IT_CNOR,2026-04-23
2026-01-02 10:00:00+00:00,924.03,0.0,0.0,1532.2075,924.03,-1532.2075,-608.1775,None,IT_CNOR,2026-04-23
2026-01-02 11:00:00+00:00,639.155,0.0,0.0,1253.305,639.155,-1253.305,-614.1500000000001,None,IT_CNOR,2026-04-23
2026-01-02 12:00:00+00:00,460.60249999999996,0.0,0.0,1013.4775,460.60249999999996,-1013.4775,-552.875,None,IT_CNOR,2026-04-23
2026-01-02 13:00:00+00:00,67.72749999999999,89.58000000000001,0.0,707.185,-21.85250000000002,-707.185,-729.0374999999999,None,IT_CNOR,2026-04-23
2026-01-02 14:00:00+00:00,0.0,495.5175,0.0,512.4075,-495.5175,-512.4075,-1007.925,None,IT_CNOR,2026-04-23
2026-01-02 15:00:00+00:00,0.0,1792.3975,663.25,0.0,-1792.3975,663.25,-1129.1475,None,IT_CNOR,2026-04-23
2026-01-02 16:00:00+00:00,0.0,2273.505,958.3925,0.0,-2273.505,958.3925,-1315.1125000000002,None,IT_CNOR,2026-04-23
2026-01-02 17:00:00+00:00,0.0,1601.805,214.0175,0.0,-1601.805,214.0175,-1387.7875000000001,None,IT_CNOR,2026-04-23
2026-01-02 18:00:00+00:00,0.0,1460.5825,74.44,107.0575,-1460.5825,-32.61750000000001,-1493.2,None,IT_CNOR,2026-04-23
2026-01-02 19:00:00+00:00,0.0,892.13,0.0,484.31999999999994,-892.13,-484.31999999999994,-1376.4499999999998,None,IT_CNOR,2026-04-23
2026-01-02 20:00:00+00:00,0.0,571.8325,0.0,615.11,-571.8325,-615.11,-1186.9425,None,IT_CNOR,2026-04-23
2026-01-02 21:00:00+00:00,0.0,459.56,0.0,448.7125,-459.56,-448.7125,-908.2725,None,IT_CNOR,2026-04-23
2026-01-02 22:00:00+00:00,355.655,0.0,0.0,1012.0175,355.655,-1012.0175,-656.3625000000001,None,IT_CNOR,2026-04-23
2026-01-02 23:00:00+00:00,358.25,0.0,0.0,1021.38,358.25,-1021.38,-663.13,None,IT_CNOR,2026-04-23
2026-01-03 00:00:00+00:00,651.84,0.0,0.0,1193.1825,651.84,-1193.1825,-541.3424999999999,None,IT_CNOR,2026-04-23
2026-01-03 01:00:00+00:00,1023.06,0.0,0.0,1518.8400000000001,1023.06,-1518.8400000000001,-495.7800000000002,None,IT_CNOR,2026-04-23
2026-01-03 02:00:00+00:00,1382.5675,0.0,0.0,1754.425,1382.5675,-1754.425,-371.85749999999985,None,IT_CNOR,2026-04-23
2026-01-03 03:00:00+00:00,1346.195,0.0,0.0,1799.3225,1346.195,-1799.3225,-453.12750000000005,None,IT_CNOR,2026-04-23
2026-01-03 04:00:00+00:00,1051.7150000000001,0.0,0.0,1517.99,1051.7150000000001,-1517.99,-466.27499999999986,None,IT_CNOR,2026-04-23
2026-01-03 05:00:00+00:00,486.0725,0.0,0.0,997.1375,486.0725,-997.1375,-511.06500000000005,None,IT_CNOR,2026-04-23
2026-01-03 06:00:00+00:00,39.2375,7.2375,0.0,585.365,31.999999999999996,-585.365,-553.365,None,IT_CNOR,2026-04-23
2026-01-03 07:00:00+00:00,0.0,378.34749999999997,0.0,332.3825,-378.34749999999997,-332.3825,-710.73,None,IT_CNOR,2026-04-23
2026-01-03 08:00:00+00:00,0.0,624.21,24.317500000000003,99.4275,-624.21,-75.10999999999999,-699.32,None,IT_CNOR,2026-04-23
2026-01-03 09:00:00+00:00,0.0,420.02,0.0,300.29999999999995,-420.02,-300.29999999999995,-720.3199999999999,None,IT_CNOR,2026-04-23
2026-01-03 10:00:00+00:00,0.0,410.8075,0.0,264.91499999999996,-410.8075,-264.91499999999996,-675.7225,None,IT_CNOR,2026-04-23
2026-01-03 11:00:00+00:00,0.0,263.0725,0.0,496.8425,-263.0725,-496.8425,-759.915,None,IT_CNOR,2026-04-23
2026-01-03 12:00:00+00:00,0.0,429.2875,0.0,356.4175,-429.2875,-356.4175,-785.705,None,IT_CNOR,2026-04-23
2026-01-03 13:00:00+00:00,0.0,628.3,0.0,226.0275,-628.3,-226.0275,-854.3275,None,IT_CNOR,2026-04-23
2026-01-03 14:00:00+00:00,0.0,786.3925,0.0,117.4925,-786.3925,-117.4925,-903.885,None,IT_CNOR,2026-04-23
2026-01-03 15:00:00+00:00,0.0,984.7750000000001,102.57,65.95,-984.7750000000001,36.61999999999999,-948.1550000000001,None,IT_CNOR,2026-04-23
2026-01-03 16:00:00+00:00,0.0,1359.105,464.075,0.0,-1359.105,464.075,-895.03,None,IT_CNOR,2026-04-23
2026-01-03 17:00:00+00:00,0.0,1512.145,584.7225,0.0,-1512.145,584.7225,-927.4225,None,IT_CNOR,2026-04-23
2026-01-03 18:00:00+00:00,0.0,1447.97,275.9225,0.0,-1447.97,275.9225,-1172.0475000000001,None,IT_CNOR,2026-04-23
2026-01-03 19:00:00+00:00,0.0,880.4525,69.9425,189.15249999999997,-880.4525,-119.20999999999998,-999.6624999999999,None,IT_CNOR,2026-04-23
2026-01-03 20:00:00+00:00,226.23,0.0,0.0,1288.6275,226.23,-1288.6275,-1062.3975,None,IT_CNOR,2026-04-23
2026-01-03 21:00:00+00:00,306.56,0.0,0.0,1329.1725000000001,306.56,-1329.1725000000001,-1022.6125000000002,None,IT_CNOR,2026-04-23
2026-01-03 22:00:00+00:00,911.3774999999999,0.0,0.0,1884.7,911.3774999999999,-1884.7,-973.3225000000001,None,IT_CNOR,2026-04-23
2026-01-03 23:00:00+00:00,1064.98,0.0,0.0,1908.6,1064.98,-1908.6,-843.6199999999999,None,IT_CNOR,2026-04-23
2026-01-04 00:00:00+00:00,1351.44,0.0,0.0,2139.0075,1351.44,-2139.0075,-787.5675000000001,None,IT_CNOR,2026-04-23
2026-01-04 01:00:00+00:00,1052.1625,0.0,0.0,1777.5225,1052.1625,-1777.5225,-725.3600000000001,None,IT_CNOR,2026-04-23
2026-01-04 02:00:00+00:00,1190.7175,0.0,0.0,1929.0925,1190.7175,-1929.0925,-738.375,None,IT_CNOR,2026-04-23
2026-01-04 03:00:00+00:00,1058.0475,0.0,0.0,1791.5625,1058.0475,-1791.5625,-733.5150000000001,None,IT_CNOR,2026-04-23
2026-01-04 04:00:00+00:00,1136.565,0.0,0.0,1867.9175,1136.565,-1867.9175,-731.3525,None,IT_CNOR,2026-04-23
2026-01-04 05:00:00+00:00,910.46,0.0,0.0,1709.0175,910.46,-1709.0175,-798.5574999999999,None,IT_CNOR,2026-04-23
2026-01-04 06:00:00+00:00,506.7525,0.0,0.0,1365.08,506.7525,-1365.08,-858.3274999999999,None,IT_CNOR,2026-04-23
2026-01-04 07:00:00+00:00,0.0,99.57000000000001,0.0,837.0475,-99.57000000000001,-837.0475,-936.6175000000001,None,IT_CNOR,2026-04-23
2026-01-04 08:00:00+00:00,280.6425,0.0,0.0,1370.3825000000002,280.6425,-1370.3825000000002,-1089.7400000000002,None,IT_CNOR,2026-04-23
2026-01-04 09:00:00+00:00,298.83500000000004,0.0,0.0,1459.105,298.83500000000004,-1459.105,-1160.27,None,IT_CNOR,2026-04-23
2026-01-04 10:00:00+00:00,301.285,0.0,0.0,1464.5974999999999,301.285,-1464.5974999999999,-1163.3124999999998,None,IT_CNOR,2026-04-23
2026-01-04 11:00:00+00:00,53.575,151.0675,0.0,1107.45,-97.49249999999999,-1107.45,-1204.9425,None,IT_CNOR,2026-04-23
2026-01-04 12:00:00+00:00,0.0,136.9575,0.0,1023.2875,-136.9575,-1023.2875,-1160.2450000000001,None,IT_CNOR,2026-04-23
2026-01-04 13:00:00+00:00,0.0,141.8,0.0,1018.4425,-141.8,-1018.4425,-1160.2425,None,IT_CNOR,2026-04-23
2026-01-04 14:00:00+00:00,0.0,582.335,0.0,523.8,-582.335,-523.8,-1106.135,None,IT_CNOR,2026-04-23
2026-01-04 15:00:00+00:00,0.0,243.315,0.0,804.1875,-243.315,-804.1875,-1047.5025,None,IT_CNOR,2026-04-23
2026-01-04 16:00:00+00:00,0.0,546.7,0.0,491.425,-546.7,-491.425,-1038.125,None,IT_CNOR,2026-04-23
2026-01-04 17:00:00+00:00,0.0,382.73,0.0,677.505,-382.73,-677.505,-1060.2350000000001,None,IT_CNOR,2026-04-23
2026-01-04 18:00:00+00:00,0.0,678.26,0.0,463.455,-678.26,-463.455,-1141.715,None,IT_CNOR,2026-04-23
2026-01-04 19:00:00+00:00,0.0,932.3475000000001,0.0,169.9625,-932.3475000000001,-169.9625,-1102.3100000000002,None,IT_CNOR,2026-04-23
2026-01-04 20:00:00+00:00,0.0,1260.69,145.29250000000002,0.0,-1260.69,145.29250000000002,-1115.3975,None,IT_CNOR,2026-04-23
2026-01-04 21:00:00+00:00,0.0,1018.52,6.5975,15.9925,-1018.52,-9.395,-1027.915,None,IT_CNOR,2026-04-23
2026-01-04 22:00:00+00:00,0.0,1325.6575,560.3425,18.555,-1325.6575,541.7875,-783.87,None,IT_CNOR,2026-04-23
2026-01-04 23:00:00+00:00,0.0,1344.615,669.59,0.0,-1344.615,669.59,-675.025,None,IT_CNOR,2026-04-23
2026-01-05 00:00:00+00:00,0.0,1258.8425,689.7525,0.0,-1258.8425,689.7525,-569.0899999999999,None,IT_CNOR,2026-04-23
2026-01-05 01:00:00+00:00,0.0,704.5675,121.92999999999999,25.56,-704.5675,96.36999999999999,-608.1975,None,IT_CNOR,2026-04-23
2026-01-05 02:00:00+00:00,0.0,528.7925,68.935,120.91499999999999,-528.7925,-51.97999999999999,-580.7725,None,IT_CNOR,2026-04-23
2026-01-05 03:00:00+00:00,0.0,967.86,367.5025,0.0,-967.86,367.5025,-600.3575000000001,None,IT_CNOR,2026-04-23
2026-01-05 04:00:00+00:00,0.0,460.825,52.4075,251.64999999999998,-460.825,-199.24249999999998,-660.0675,None,IT_CNOR,2026-04-23
2026-01-05 05:00:00+00:00,968.675,33.1075,0.0,1693.915,935.5675,-1693.915,-758.3475,None,IT_CNOR,2026-04-23
2026-01-05 06:00:00+00:00,2570.415,0.0,0.0,3508.66,2570.415,-3508.66,-938.2449999999999,None,IT_CNOR,2026-04-23
2026-01-05 07:00:00+00:00,2164.58,0.0,0.0,3357.3025000000002,2164.58,-3357.3025000000002,-1192.7225000000003,None,IT_CNOR,2026-04-23
2026-01-05 08:00:00+00:00,1742.3075,0.0,0.0,3088.66,1742.3075,-3088.66,-1346.3525,None,IT_CNOR,2026-04-23
2026-01-05 09:00:00+00:00,1668.955,0.0,0.0,3111.1324999999997,1668.955,-3111.1324999999997,-1442.1774999999998,None,IT_CNOR,2026-04-23
2026-01-05 10:00:00+00:00,1739.3625,0.0,0.0,3232.8224999999998,1739.3625,-3232.8224999999998,-1493.4599999999998,None,IT_CNOR,2026-04-23
2026-01-05 11:00:00+00:00,1221.21,0.0,0.0,2659.0025,1221.21,-2659.0025,-1437.7925,None,IT_CNOR,2026-04-23
2026-01-05 12:00:00+00:00,749.845,0.0,0.0,2184.5275,749.845,-2184.5275,-1434.6825000000001,None,IT_CNOR,2026-04-23
2026-01-05 13:00:00+00:00,890.915,0.0,0.0,2190.68,890.915,-2190.68,-1299.7649999999999,None,IT_CNOR,2026-04-23
2026-01-05 14:00:00+00:00,341.39250000000004,0.0,0.0,1747.77,341.39250000000004,-1747.77,-1406.3775,None,IT_CNOR,2026-04-23
2026-01-05 15:00:00+00:00,227.80499999999998,0.0,0.0,1640.5774999999999,227.80499999999998,-1640.5774999999999,-1412.7724999999998,None,IT_CNOR,2026-04-23
2026-01-05 16:00:00+00:00,119.665,7.9475,0.0,1539.585,111.7175,-1539.585,-1427.8675,None,IT_CNOR,2026-04-23
2026-01-05 17:00:00+00:00,769.4775,0.0,0.0,2144.1975,769.4775,-2144.1975,-1374.7200000000003,None,IT_CNOR,2026-04-23
2026-01-05 18:00:00+00:00,103.0525,61.837500000000006,0.0,1472.415,41.21499999999999,-1472.415,-1431.2,None,IT_CNOR,2026-04-23
2026-01-05 19:00:00+00:00,0.0,360.6925,0.0,935.1625,-360.6925,-935.1625,-1295.855,None,IT_CNOR,2026-04-23
2026-01-05 20:00:00+00:00,533.0975,0.0,0.0,1685.0825,533.0975,-1685.0825,-1151.9850000000001,None,IT_CNOR,2026-04-23
2026-01-05 21:00:00+00:00,1083.1025,0.0,0.0,2017.6125000000002,1083.1025,-2017.6125000000002,-934.5100000000002,None,IT_CNOR,2026-04-23
2026-01-05 22:00:00+00:00,184.355,143.185,0.0,752.995,41.16999999999999,-752.995,-711.825,None,IT_CNOR,2026-04-23
2026-01-05 23:00:00+00:00,0.0,905.5525,558.03,0.0,-905.5525,558.03,-347.52250000000004,None,IT_CNOR,2026-04-23
2026-01-06 00:00:00+00:00,40.792500000000004,74.00999999999999,13.9575,77.785,-33.21749999999999,-63.8275,-97.04499999999999,None,IT_CNOR,2026-04-23
2026-01-06 01:00:00+00:00,0.0,545.95,410.03249999999997,0.0,-545.95,410.03249999999997,-135.91750000000008,None,IT_CNOR,2026-04-23
2026-01-06 02:00:00+00:00,0.0,358.7125,217.78,0.0,-358.7125,217.78,-140.93249999999998,None,IT_CNOR,2026-04-23
2026-01-06 03:00:00+00:00,0.0,655.3924999999999,516.54,0.0,-655.3924999999999,516.54,-138.85249999999996,None,IT_CNOR,2026-04-23
2026-01-06 04:00:00+00:00,246.9275,80.5925,94.28,262.6325,166.335,-168.3525,-2.017499999999984,None,IT_CNOR,2026-04-23
2026-01-06 05:00:00+00:00,1867.6100000000001,0.0,0.0,2047.5925,1867.6100000000001,-2047.5925,-179.98249999999985,None,IT_CNOR,2026-04-23
2026-01-06 06:00:00+00:00,2452.045,0.0,0.0,2812.8424999999997,2452.045,-2812.8424999999997,-360.7974999999997,None,IT_CNOR,2026-04-23
2026-01-06 07:00:00+00:00,2503.9275,0.0,0.0,2978.5299999999997,2503.9275,-2978.5299999999997,-474.60249999999996,None,IT_CNOR,2026-04-23
2026-01-06 08:00:00+00:00,2180.0074999999997,0.0,0.0,2846.5625,2180.0074999999997,-2846.5625,-666.5550000000003,None,IT_CNOR,2026-04-23
2026-01-06 09:00:00+00:00,1623.5875,0.0,0.0,2493.475,1623.5875,-2493.475,-869.8874999999998,None,IT_CNOR,2026-04-23
2026-01-06 10:00:00+00:00,1516.9675,0.0,0.0,2561.9775,1516.9675,-2561.9775,-1045.01,None,IT_CNOR,2026-04-23
2026-01-06 11:00:00+00:00,1423.855,0.0,0.0,2514.8575,1423.855,-2514.8575,-1091.0025,None,IT_CNOR,2026-04-23
2026-01-06 12:00:00+00:00,1963.8674999999998,0.0,0.0,2963.7975,1963.8674999999998,-2963.7975,-999.9300000000003,None,IT_CNOR,2026-04-23
2026-01-06 13:00:00+00:00,2429.1125,0.0,0.0,3392.65,2429.1125,-3392.65,-963.5374999999999,None,IT_CNOR,2026-04-23
2026-01-06 14:00:00+00:00,2341.9775,0.0,0.0,3288.6025,2341.9775,-3288.6025,-946.625,None,IT_CNOR,2026-04-23
2026-01-06 15:00:00+00:00,2428.15,0.0,0.0,3362.095,2428.15,-3362.095,-933.9449999999997,None,IT_CNOR,2026-04-23
2026-01-06 16:00:00+00:00,2077.395,0.0,0.0,3118.965,2077.395,-3118.965,-1041.5700000000002,None,IT_CNOR,2026-04-23
2026-01-06 17:00:00+00:00,2026.01,0.0,0.0,3079.99,2026.01,-3079.99,-1053.9799999999998,None,IT_CNOR,2026-04-23
2026-01-06 18:00:00+00:00,2039.8775,0.0,0.0,3201.055,2039.8775,-3201.055,-1161.1774999999998,None,IT_CNOR,2026-04-23
2026-01-06 19:00:00+00:00,1740.72,0.0,0.0,2821.9625,1740.72,-2821.9625,-1081.2425,None,IT_CNOR,2026-04-23
2026-01-06 20:00:00+00:00,1862.3475,0.0,0.0,2795.165,1862.3475,-2795.165,-932.8174999999999,None,IT_CNOR,2026-04-23
2026-01-06 21:00:00+00:00,1237.615,0.0,0.0,1871.6625,1237.615,-1871.6625,-634.0474999999999,None,IT_CNOR,2026-04-23
2026-01-06 22:00:00+00:00,64.585,119.955,0.0,363.68,-55.370000000000005,-363.68,-419.05,None,IT_CNOR,2026-04-23
2026-01-06 23:00:00+00:00,581.5375,0.0,0.0,1216.23,581.5375,-1216.23,-634.6925,None,IT_CNOR,2026-04-23
2026-01-07 00:00:00+00:00,727.4024999999999,0.0,0.0,1288.08,727.4024999999999,-1288.08,-560.6775,None,IT_CNOR,2026-04-23
2026-01-07 01:00:00+00:00,698.3625,0.0,0.0,1233.12,698.3625,-1233.12,-534.7574999999999,None,IT_CNOR,2026-04-23
2026-01-07 02:00:00+00:00,366.685,0.0,0.0,847.7725,366.685,-847.7725,-481.08750000000003,None,IT_CNOR,2026-04-23
2026-01-07 03:00:00+00:00,33.35,130.8125,0.0,405.77,-97.4625,-405.77,-503.23249999999996,None,IT_CNOR,2026-04-23
2026-01-07 04:00:00+00:00,0.0,478.73249999999996,0.0,147.4525,-478.73249999999996,-147.4525,-626.185,None,IT_CNOR,2026-04-23
2026-01-07 05:00:00+00:00,0.0,624.0175,38.515,388.6475,-624.0175,-350.1325,-974.1500000000001,None,IT_CNOR,2026-04-23
2026-01-07 06:00:00+00:00,0.0,1295.3375,17.6325,70.32249999999999,-1295.3375,-52.68999999999999,-1348.0275000000001,None,IT_CNOR,2026-04-23
2026-01-07 07:00:00+00:00,0.0,1442.7725,16.0825,312.5025,-1442.7725,-296.42,-1739.1925,None,IT_CNOR,2026-04-23
2026-01-07 08:00:00+00:00,0.0,1521.5125,0.0,302.54,-1521.5125,-302.54,-1824.0525,None,IT_CNOR,2026-04-23
2026-01-07 09:00:00+00:00,0.0,1272.2375,0.0,527.6075000000001,-1272.2375,-527.6075000000001,-1799.845,None,IT_CNOR,2026-04-23
2026-01-07 10:00:00+00:00,0.0,1298.23,0.0,561.01,-1298.23,-561.01,-1859.24,None,IT_CNOR,2026-04-23
2026-01-07 11:00:00+00:00,0.0,1745.7725,53.010000000000005,82.83999999999999,-1745.7725,-29.829999999999984,-1775.6025,None,IT_CNOR,2026-04-23
2026-01-07 12:00:00+00:00,0.0,1198.1325000000002,0.0,477.10249999999996,-1198.1325000000002,-477.10249999999996,-1675.2350000000001,None,IT_CNOR,2026-04-23
2026-01-07 13:00:00+00:00,0.0,1259.5349999999999,0.0,588.3,-1259.5349999999999,-588.3,-1847.8349999999998,None,IT_CNOR,2026-04-23
2026-01-07 14:00:00+00:00,0.0,1377.7350000000001,0.0,584.1025,-1377.7350000000001,-584.1025,-1961.8375,None,IT_CNOR,2026-04-23
2026-01-07 15:00:00+00:00,0.0,1021.4725000000001,0.0,1141.7925,-1021.4725000000001,-1141.7925,-2163.2650000000003,None,IT_CNOR,2026-04-23
2026-01-07 16:00:00+00:00,0.0,967.6775,0.0,1247.99,-967.6775,-1247.99,-2215.6675,None,IT_CNOR,2026-04-23
2026-01-07 17:00:00+00:00,0.0,1080.7875,0.0,916.335,-1080.7875,-916.335,-1997.1225,None,IT_CNOR,2026-04-23
2026-01-07 18:00:00+00:00,0.0,1397.155,0.0,512.595,-1397.155,-512.595,-1909.75,None,IT_CNOR,2026-04-23
2026-01-07 19:00:00+00:00,0.0,669.71,0.0,1002.3925,-669.71,-1002.3925,-1672.1025,None,IT_CNOR,2026-04-23
2026-01-07 20:00:00+00:00,12.77,138.5125,0.0,1436.4775,-125.74249999999999,-1436.4775,-1562.22,None,IT_CNOR,2026-04-23
2026-01-07 21:00:00+00:00,527.6,0.0,0.0,2100.5525,527.6,-2100.5525,-1572.9524999999999,None,IT_CNOR,2026-04-23
2026-01-07 22:00:00+00:00,569.64,0.0,0.0,1796.0375,569.64,-1796.0375,-1226.3975,None,IT_CNOR,2026-04-23
2026-01-07 23:00:00+00:00,530.1375,0.0,0.0,1500.305,530.1375,-1500.305,-970.1675,None,IT_CNOR,2026-04-23
2026-01-08 00:00:00+00:00,1022.7724999999999,0.0,0.0,1893.7525,1022.7724999999999,-1893.7525,-870.9800000000001,None,IT_CNOR,2026-04-23
2026-01-08 01:00:00+00:00,1595.72,0.0,0.0,2524.7574999999997,1595.72,-2524.7574999999997,-929.0374999999997,None,IT_CNOR,2026-04-23
2026-01-08 02:00:00+00:00,1645.3225,0.0,0.0,2612.1725,1645.3225,-2612.1725,-966.8500000000001,None,IT_CNOR,2026-04-23
2026-01-08 03:00:00+00:00,1836.7275,0.0,0.0,2871.8275,1836.7275,-2871.8275,-1035.1,None,IT_CNOR,2026-04-23
2026-01-08 04:00:00+00:00,1779.9375,0.0,0.0,2862.385,1779.9375,-2862.385,-1082.4475000000002,None,IT_CNOR,2026-04-23
2026-01-08 05:00:00+00:00,822.855,0.0,0.0,2038.7725,822.855,-2038.7725,-1215.9175,None,IT_CNOR,2026-04-23
2026-01-08 06:00:00+00:00,32.72,88.6325,0.0,1539.7475,-55.912499999999994,-1539.7475,-1595.6599999999999,None,IT_CNOR,2026-04-23
2026-01-08 07:00:00+00:00,0.0,379.40999999999997,0.0,1517.995,-379.40999999999997,-1517.995,-1897.4049999999997,None,IT_CNOR,2026-04-23
2026-01-08 08:00:00+00:00,12.07,155.26749999999998,0.0,1816.795,-143.1975,-1816.795,-1959.9925,None,IT_CNOR,2026-04-23
2026-01-08 09:00:00+00:00,0.0,258.19,0.0,1513.2075,-258.19,-1513.2075,-1771.3975,None,IT_CNOR,2026-04-23
2026-01-08 10:00:00+00:00,76.3675,223.09,0.0,1415.1025,-146.7225,-1415.1025,-1561.825,None,IT_CNOR,2026-04-23
2026-01-08 11:00:00+00:00,469.82,0.0,0.0,1885.615,469.82,-1885.615,-1415.795,None,IT_CNOR,2026-04-23
2026-01-08 12:00:00+00:00,778.83,0.0,0.0,2197.455,778.83,-2197.455,-1418.625,None,IT_CNOR,2026-04-23
2026-01-08 13:00:00+00:00,138.2725,229.21750000000003,0.0,1608.82,-90.94500000000002,-1608.82,-1699.7649999999999,None,IT_CNOR,2026-04-23
2026-01-08 14:00:00+00:00,0.0,1343.995,0.0,638.3924999999999,-1343.995,-638.3924999999999,-1982.3874999999998,None,IT_CNOR,2026-04-23
2026-01-08 15:00:00+00:00,0.0,1262.7350000000001,0.0,743.245,-1262.7350000000001,-743.245,-2005.98,None,IT_CNOR,2026-04-23
2026-01-08 16:00:00+00:00,0.0,1388.6100000000001,0.0,597.9,-1388.6100000000001,-597.9,-1986.5100000000002,None,IT_CNOR,2026-04-23
2026-01-08 17:00:00+00:00,0.0,1513.3575,0.0,421.7825,-1513.3575,-421.7825,-1935.14,None,IT_CNOR,2026-04-23
