,CZ_AT,AT_CZ,CZ_DE_LU,DE_LU_CZ,CZ_PL,PL_CZ,CZ_SK,SK_CZ,CZ_AT_net_export,CZ_DE_LU_net_export,CZ_PL_net_export,CZ_SK_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-02 17:00:00+00:00,1656.4,0.0,243.92000000000002,1724.8600000000001,0.0,1024.7728,1428.4,0.0,1656.4,-1480.94,-1024.7728,1428.4,579.0872000000002,None,CZ,2026-04-23
2026-01-02 18:00:00+00:00,1737.9,0.0,255.92000000000002,1635.5375,0.0,1098.9247500000001,1461.45,0.0,1737.9,-1379.6174999999998,-1098.9247500000001,1461.45,720.8077500000002,None,CZ,2026-04-23
2026-01-02 19:00:00+00:00,1820.0,0.0,232.72,1690.685,0.0,1186.952,1579.775,0.0,1820.0,-1457.965,-1186.952,1579.775,754.8580000000002,None,CZ,2026-04-23
2026-01-02 20:00:00+00:00,1746.8,0.0,230.72,1682.7725,0.0,1265.853325,1472.2,0.0,1746.8,-1452.0525,-1265.853325,1472.2,501.09417499999995,None,CZ,2026-04-23
2026-01-02 21:00:00+00:00,1751.8,0.0,380.4,1439.9099999999999,0.0,1798.585,1337.15,0.0,1751.8,-1059.5099999999998,-1798.585,1337.15,230.85500000000025,None,CZ,2026-04-23
2026-01-02 22:00:00+00:00,1908.3,0.0,471.12,1392.67,0.0,1987.8975,1448.85,0.0,1908.3,-921.5500000000001,-1987.8975,1448.85,447.70249999999976,None,CZ,2026-04-23
2026-01-02 23:00:00+00:00,1889.0,0.0,678.24,1311.155,0.0,2078.7515,1121.95,0.0,1889.0,-632.915,-2078.7515,1121.95,299.28350000000023,None,CZ,2026-04-23
2026-01-03 00:00:00+00:00,1585.8,0.0,786.8,1257.1475,0.0,2073.439375,810.8,0.0,1585.8,-470.3475000000001,-2073.439375,810.8,-147.1868750000001,None,CZ,2026-04-23
2026-01-03 01:00:00+00:00,1383.1,0.0,932.56,917.6500000000001,0.0,2166.4948,719.7,0.0,1383.1,14.909999999999854,-2166.4948,719.7,-48.78480000000013,None,CZ,2026-04-23
2026-01-03 02:00:00+00:00,1242.8000000000002,0.0,994.56,785.78025,0.0,2162.735875,645.525,0.0,1242.8000000000002,208.77974999999992,-2162.735875,645.525,-65.63112499999977,None,CZ,2026-04-23
2026-01-03 03:00:00+00:00,1194.1,0.0,788.48,1015.11325,0.0,2124.907925,649.95,0.0,1194.1,-226.63324999999998,-2124.907925,649.95,-507.4911749999999,None,CZ,2026-04-23
2026-01-03 04:00:00+00:00,1190.1,0.0,630.3199999999999,1160.3225,0.0,2129.944725,813.1,0.0,1190.1,-530.0025,-2129.944725,813.1,-656.747225,None,CZ,2026-04-23
2026-01-03 05:00:00+00:00,1398.6,0.0,542.3199999999999,1298.815,0.0,2136.1353,996.975,0.0,1398.6,-756.4950000000001,-2136.1353,996.975,-497.0553000000001,None,CZ,2026-04-23
2026-01-03 06:00:00+00:00,1604.3000000000002,0.0,482.4,1409.095,0.0,2018.564075,1342.7,0.0,1604.3000000000002,-926.695,-2018.564075,1342.7,1.7409250000002885,None,CZ,2026-04-23
2026-01-03 07:00:00+00:00,1602.5,0.0,613.84,1253.695,0.0,1783.7707500000001,1234.875,0.0,1602.5,-639.8549999999999,-1783.7707500000001,1234.875,413.74924999999996,None,CZ,2026-04-23
2026-01-03 08:00:00+00:00,1259.3,0.0,767.2,979.20075,0.0,1577.709225,743.125,0.0,1259.3,-212.00074999999993,-1577.709225,743.125,212.71502499999997,None,CZ,2026-04-23
2026-01-03 09:00:00+00:00,1151.7,0.0,907.28,824.4612500000001,0.0,1643.326475,545.3,0.0,1151.7,82.81874999999991,-1643.326475,545.3,136.49227499999984,None,CZ,2026-04-23
2026-01-03 10:00:00+00:00,1189.9,0.0,780.0,897.20275,0.0,1634.50415,692.5,0.0,1189.9,-117.20275000000004,-1634.50415,692.5,130.6931000000002,None,CZ,2026-04-23
2026-01-03 11:00:00+00:00,1271.9,0.0,521.36,984.3675,0.0,1447.27585,667.175,0.0,1271.9,-463.00749999999994,-1447.27585,667.175,28.791650000000118,None,CZ,2026-04-23
2026-01-03 12:00:00+00:00,1529.1,0.0,225.36,1494.8925,0.0,1381.559675,1018.8,0.0,1529.1,-1269.5324999999998,-1381.559675,1018.8,-103.1921749999999,None,CZ,2026-04-23
2026-01-03 13:00:00+00:00,1580.5,0.0,59.120000000000005,2043.5700000000002,0.0,990.39645,1412.05,0.0,1580.5,-1984.4500000000003,-990.39645,1412.05,17.703549999999723,None,CZ,2026-04-23
2026-01-03 14:00:00+00:00,1665.0,0.0,3.44,2319.335,0.0,707.68795,1753.6,0.0,1665.0,-2315.895,-707.68795,1753.6,395.0170499999999,None,CZ,2026-04-23
2026-01-03 15:00:00+00:00,1670.0,0.0,23.439999999999998,1979.56,0.0,473.61085,1700.9,0.0,1670.0,-1956.12,-473.61085,1700.9,941.1691500000002,None,CZ,2026-04-23
2026-01-03 16:00:00+00:00,1785.0,0.0,169.28,1489.2625,0.0,737.016025,1514.825,0.0,1785.0,-1319.9825,-737.016025,1514.825,1242.8264749999998,None,CZ,2026-04-23
2026-01-03 17:00:00+00:00,1853.6,0.0,247.36,1339.5975,0.0,857.630125,1528.625,0.0,1853.6,-1092.2375000000002,-857.630125,1528.625,1432.3573749999996,None,CZ,2026-04-23
2026-01-03 18:00:00+00:00,1965.7,0.0,251.12,1434.2475,0.0,993.3564,1640.125,0.0,1965.7,-1183.1275,-993.3564,1640.125,1429.3411,None,CZ,2026-04-23
2026-01-03 19:00:00+00:00,1886.4,0.0,118.8,1755.75,0.0,1043.69275,1850.775,0.0,1886.4,-1636.95,-1043.69275,1850.775,1056.5322500000002,None,CZ,2026-04-23
2026-01-03 20:00:00+00:00,1933.0,0.0,73.36,1881.2775,0.0,1189.666625,1997.475,0.0,1933.0,-1807.9175,-1189.666625,1997.475,932.8908749999998,None,CZ,2026-04-23
2026-01-03 21:00:00+00:00,1985.0,0.0,101.92,1842.7824999999998,0.0,1424.074875,2212.25,0.0,1985.0,-1740.8624999999997,-1424.074875,2212.25,1032.3126250000003,None,CZ,2026-04-23
2026-01-03 22:00:00+00:00,2143.3,0.0,164.16,1711.0975,0.0,1629.155,2059.875,0.0,2143.3,-1546.9375,-1629.155,2059.875,1027.0825000000002,None,CZ,2026-04-23
2026-01-03 23:00:00+00:00,2225.9,0.0,210.56,1511.165,0.0,1914.037225,2024.65,0.0,2225.9,-1300.605,-1914.037225,2024.65,1035.9077750000001,None,CZ,2026-04-23
2026-01-04 00:00:00+00:00,2129.5,0.0,344.64,1258.745,0.0,2035.41295,1827.6,0.0,2129.5,-914.1049999999999,-2035.41295,1827.6,1007.58205,None,CZ,2026-04-23
2026-01-04 01:00:00+00:00,1881.7,0.0,410.24,1162.7325,0.0,2156.58075,1542.95,0.0,1881.7,-752.4925000000001,-2156.58075,1542.95,515.57675,None,CZ,2026-04-23
2026-01-04 02:00:00+00:00,1623.1999999999998,0.0,408.8,1142.045,0.0,2260.8881499999998,1358.025,0.0,1623.1999999999998,-733.2450000000001,-2260.8881499999998,1358.025,-12.908149999999978,None,CZ,2026-04-23
2026-01-04 03:00:00+00:00,1389.6,0.0,428.4,930.8969999999999,0.0,2123.39165,1176.675,0.0,1389.6,-502.49699999999996,-2123.39165,1176.675,-59.61365000000001,None,CZ,2026-04-23
2026-01-04 04:00:00+00:00,1472.3,0.0,373.04,1073.693,0.0,2182.0737,1226.375,0.0,1472.3,-700.653,-2182.0737,1226.375,-184.05169999999998,None,CZ,2026-04-23
2026-01-04 05:00:00+00:00,1623.7,0.0,464.56,1119.3899999999999,0.0,2215.6575,1212.075,0.0,1623.7,-654.8299999999999,-2215.6575,1212.075,-34.712499999999636,None,CZ,2026-04-23
2026-01-04 06:00:00+00:00,1841.6,0.0,572.0,1077.8875,0.0,2212.2906000000003,1405.9,0.0,1841.6,-505.88750000000005,-2212.2906000000003,1405.9,529.3218999999997,None,CZ,2026-04-23
2026-01-04 07:00:00+00:00,1747.4,0.0,752.16,956.75875,0.0,2175.1717,1128.1,0.0,1747.4,-204.59875,-2175.1717,1128.1,495.72955,None,CZ,2026-04-23
2026-01-04 08:00:00+00:00,1411.5,0.0,814.16,746.36925,0.0,2130.3775,948.0,0.0,1411.5,67.79075,-2130.3775,948.0,296.91325000000006,None,CZ,2026-04-23
2026-01-04 09:00:00+00:00,1228.0,0.0,772.56,615.75825,0.0,2029.3527,853.975,0.0,1228.0,156.80174999999997,-2029.3527,853.975,209.4240500000002,None,CZ,2026-04-23
2026-01-04 10:00:00+00:00,1016.7,0.0,633.76,473.75025,0.0,1853.28325,853.025,0.0,1016.7,160.00975,-1853.28325,853.025,176.4515,None,CZ,2026-04-23
2026-01-04 11:00:00+00:00,979.0,0.0,411.28,554.84,0.0,1449.82195,849.525,0.0,979.0,-143.56000000000006,-1449.82195,849.525,235.1430499999999,None,CZ,2026-04-23
2026-01-04 12:00:00+00:00,1041.9,0.0,253.52,827.05,0.0,1234.2975999999999,857.15,0.0,1041.9,-573.53,-1234.2975999999999,857.15,91.22240000000022,None,CZ,2026-04-23
2026-01-04 13:00:00+00:00,1343.5,0.0,121.6,1441.5885,0.0,1163.600425,1206.975,0.0,1343.5,-1319.9885000000002,-1163.600425,1206.975,66.88607499999966,None,CZ,2026-04-23
2026-01-04 14:00:00+00:00,1554.3,0.0,95.2,1990.4775,0.0,862.9621999999999,1478.95,0.0,1554.3,-1895.2775,-862.9621999999999,1478.95,275.01030000000014,None,CZ,2026-04-23
2026-01-04 15:00:00+00:00,1811.1,0.0,98.24000000000001,2066.0,0.0,930.672425,1691.175,0.0,1811.1,-1967.76,-930.672425,1691.175,603.8425749999999,None,CZ,2026-04-23
2026-01-04 16:00:00+00:00,1832.4,0.0,287.91999999999996,1471.105,0.0,1341.34735,1457.275,0.0,1832.4,-1183.185,-1341.34735,1457.275,765.1426500000002,None,CZ,2026-04-23
2026-01-04 17:00:00+00:00,1863.9,0.0,332.08000000000004,1397.26,0.0,1351.4051,1406.425,0.0,1863.9,-1065.1799999999998,-1351.4051,1406.425,853.7399000000003,None,CZ,2026-04-23
2026-01-04 18:00:00+00:00,1957.0,0.0,232.0,1520.2625,0.0,1319.089075,1607.875,0.0,1957.0,-1288.2625,-1319.089075,1607.875,957.5234249999999,None,CZ,2026-04-23
2026-01-04 19:00:00+00:00,2005.8,0.0,161.28,1524.415,0.0,1413.8688,1696.025,0.0,2005.8,-1363.135,-1413.8688,1696.025,924.8212000000001,None,CZ,2026-04-23
2026-01-04 20:00:00+00:00,2224.3999999999996,0.0,206.8,1572.15,0.0,1415.94525,1816.2,0.0,2224.3999999999996,-1365.3500000000001,-1415.94525,1816.2,1259.3047499999996,None,CZ,2026-04-23
2026-01-04 21:00:00+00:00,2230.2,0.0,183.92000000000002,1595.53,0.0,1407.298625,1914.075,0.0,2230.2,-1411.61,-1407.298625,1914.075,1325.366375,None,CZ,2026-04-23
2026-01-04 22:00:00+00:00,2341.9,0.0,194.88,1610.4,0.0,1705.19485,1860.5,0.0,2341.9,-1415.52,-1705.19485,1860.5,1081.68515,None,CZ,2026-04-23
2026-01-04 23:00:00+00:00,2298.2,0.0,60.8,1850.9475,0.0,1702.5814,1820.625,0.0,2298.2,-1790.1475,-1702.5814,1820.625,626.0960999999998,None,CZ,2026-04-23
2026-01-05 00:00:00+00:00,2187.9,0.0,161.52,1517.675,0.0,1707.883475,1479.5,0.0,2187.9,-1356.155,-1707.883475,1479.5,603.361525,None,CZ,2026-04-23
2026-01-05 01:00:00+00:00,2213.6,0.0,302.48,1503.6225,0.0,1596.9178000000002,1511.775,0.0,2213.6,-1201.1425,-1596.9178000000002,1511.775,927.3146999999999,None,CZ,2026-04-23
2026-01-05 02:00:00+00:00,2083.0,0.0,398.8,1379.8975,0.0,1533.4811750000001,1471.025,0.0,2083.0,-981.0975000000001,-1533.4811750000001,1471.025,1039.446325,None,CZ,2026-04-23
2026-01-05 03:00:00+00:00,2105.3,0.0,428.72,1370.01,0.0,1285.5595,1568.925,0.0,2105.3,-941.29,-1285.5595,1568.925,1447.3755,None,CZ,2026-04-23
2026-01-05 04:00:00+00:00,2060.9,0.0,348.72,1612.25,0.0,752.854375,1571.175,0.0,2060.9,-1263.53,-752.854375,1571.175,1615.6906250000002,None,CZ,2026-04-23
2026-01-05 05:00:00+00:00,1682.4,0.0,45.76,1609.6175,0.0,660.264075,1446.225,0.0,1682.4,-1563.8575,-660.264075,1446.225,904.5034249999999,None,CZ,2026-04-23
2026-01-05 06:00:00+00:00,1327.9,0.0,0.7999999999999999,1685.6525000000001,0.0,599.3051,1409.3,0.0,1327.9,-1684.8525000000002,-599.3051,1409.3,453.0423999999998,None,CZ,2026-04-23
2026-01-05 07:00:00+00:00,1171.1,0.0,264.0,1364.1025,0.0,456.5235,1096.85,0.0,1171.1,-1100.1025,-456.5235,1096.85,711.3239999999998,None,CZ,2026-04-23
2026-01-05 08:00:00+00:00,1232.7,0.0,252.24,1121.3274999999999,0.0,481.6444,1212.85,0.0,1232.7,-869.0874999999999,-481.6444,1212.85,1094.8181,None,CZ,2026-04-23
2026-01-05 09:00:00+00:00,1273.5,0.0,105.52000000000001,1160.825,0.0,683.775875,1369.45,0.0,1273.5,-1055.305,-683.775875,1369.45,903.8691249999999,None,CZ,2026-04-23
2026-01-05 10:00:00+00:00,1372.5,0.0,41.2,1226.85,0.0,788.81085,1695.175,0.0,1372.5,-1185.6499999999999,-788.81085,1695.175,1093.2141500000002,None,CZ,2026-04-23
2026-01-05 11:00:00+00:00,1378.1,0.0,7.12,1322.6825,0.0,771.3211249999999,1818.7,0.0,1378.1,-1315.5625,-771.3211249999999,1818.7,1109.916375,None,CZ,2026-04-23
2026-01-05 12:00:00+00:00,1247.7,0.0,0.0,1955.6100000000001,0.0,195.72265,1853.975,0.0,1247.7,-1955.6100000000001,-195.72265,1853.975,950.3423499999999,None,CZ,2026-04-23
2026-01-05 13:00:00+00:00,1057.8,0.0,0.0,1662.2325,163.995,0.0,1646.15,0.0,1057.8,-1662.2325,163.995,1646.15,1205.7125,None,CZ,2026-04-23
2026-01-05 14:00:00+00:00,1029.7,0.0,25.68,1321.9975,545.642175,0.0,1304.725,0.0,1029.7,-1296.3174999999999,545.642175,1304.725,1583.749675,None,CZ,2026-04-23
2026-01-05 15:00:00+00:00,920.6,0.0,94.64,1068.708,812.22275,0.0,1162.4,0.0,920.6,-974.0680000000001,812.22275,1162.4,1921.1547500000001,None,CZ,2026-04-23
2026-01-05 16:00:00+00:00,940.1,0.0,341.28,671.61925,534.79705,0.0,813.9,0.0,940.1,-330.33925,534.79705,813.9,1958.4578000000001,None,CZ,2026-04-23
2026-01-05 17:00:00+00:00,878.9,0.0,429.76,577.79975,583.1225,0.0,757.85,0.0,878.9,-148.03975000000003,583.1225,757.85,2071.83275,None,CZ,2026-04-23
2026-01-05 18:00:00+00:00,775.1,0.0,296.0,907.8575000000001,410.72364999999996,0.0,1022.425,0.0,775.1,-611.8575000000001,410.72364999999996,1022.425,1596.39115,None,CZ,2026-04-23
2026-01-05 19:00:00+00:00,774.9,0.0,196.88,1238.3,136.71665,0.0,1324.925,0.0,774.9,-1041.42,136.71665,1324.925,1195.1216499999998,None,CZ,2026-04-23
2026-01-05 20:00:00+00:00,1064.3,0.0,441.12,970.2339999999999,0.0,382.130575,1375.4250000000002,0.0,1064.3,-529.1139999999999,-382.130575,1375.4250000000002,1528.4804250000002,None,CZ,2026-04-23
2026-01-05 21:00:00+00:00,1248.2,0.0,796.08,701.8389999999999,0.0,779.078125,1252.85,0.0,1248.2,94.2410000000001,-779.078125,1252.85,1816.2128750000002,None,CZ,2026-04-23
2026-01-05 22:00:00+00:00,1201.0,0.0,1106.88,386.989,0.0,629.229725,716.6,0.0,1201.0,719.8910000000001,-629.229725,716.6,2008.2612749999998,None,CZ,2026-04-23
2026-01-05 23:00:00+00:00,1139.5,0.0,1142.24,521.1055,0.0,818.727925,498.925,0.0,1139.5,621.1345,-818.727925,498.925,1440.8315750000002,None,CZ,2026-04-23
2026-01-06 00:00:00+00:00,820.7,0.0,1128.0,433.73625,0.0,732.783625,224.275,0.0,820.7,694.2637500000001,-732.783625,224.275,1006.4551250000001,None,CZ,2026-04-23
2026-01-06 01:00:00+00:00,737.5,0.0,1297.68,157.9805,0.0,855.472275,136.75,0.0,737.5,1139.6995000000002,-855.472275,136.75,1158.477225,None,CZ,2026-04-23
2026-01-06 02:00:00+00:00,621.0,0.0,1325.57,77.628,0.0,787.706525,90.80000000000001,3.25,621.0,1247.942,-787.706525,87.55000000000001,1168.785475,None,CZ,2026-04-23
2026-01-06 03:00:00+00:00,467.3,0.0,1348.3944999999999,18.83625,0.0,787.812175,0.0,19.525,467.3,1329.5582499999998,-787.812175,-19.525,989.5210749999998,None,CZ,2026-04-23
2026-01-06 04:00:00+00:00,366.7,0.0,1194.76825,56.033500000000004,0.0,968.376825,41.225,20.525,366.7,1138.73475,-968.376825,20.700000000000003,557.7579250000001,None,CZ,2026-04-23
2026-01-06 05:00:00+00:00,483.6,0.0,1042.68725,23.919500000000003,0.0,1282.694125,188.45,1.675,483.6,1018.76775,-1282.694125,186.77499999999998,406.4486249999999,None,CZ,2026-04-23
2026-01-06 06:00:00+00:00,269.3,0.0,1573.125,0.0,0.0,1431.3175,0.0,73.65,269.3,1573.125,-1431.3175,-73.65,337.45749999999987,None,CZ,2026-04-23
2026-01-06 07:00:00+00:00,269.9,0.0,2449.1949999999997,0.0,0.0,1115.74935,0.0,192.025,269.9,2449.1949999999997,-1115.74935,-192.025,1411.3206499999997,None,CZ,2026-04-23
2026-01-06 08:00:00+00:00,278.2,0.0,2114.77775,0.0,0.0,922.352075,3.3,75.6,278.2,2114.77775,-922.352075,-72.3,1398.325675,None,CZ,2026-04-23
2026-01-06 09:00:00+00:00,446.6,0.0,2166.36425,0.0,0.0,1002.8816,179.55,0.0,446.6,2166.36425,-1002.8816,179.55,1789.6326499999998,None,CZ,2026-04-23
2026-01-06 10:00:00+00:00,448.0,0.0,1491.68725,0.0,0.0,1188.233575,476.4,0.0,448.0,1491.68725,-1188.233575,476.4,1227.8536749999998,None,CZ,2026-04-23
2026-01-06 11:00:00+00:00,496.4,0.0,874.95775,0.0,0.0,1213.8207,671.2,0.0,496.4,874.95775,-1213.8207,671.2,828.7370500000002,None,CZ,2026-04-23
2026-01-06 12:00:00+00:00,418.3,0.0,353.106,6.158250000000001,0.0,927.56815,708.675,0.0,418.3,346.94775,-927.56815,708.675,546.3546,None,CZ,2026-04-23
2026-01-06 13:00:00+00:00,453.7,0.0,314.4605,48.4775,0.0,809.17025,672.9,0.0,453.7,265.983,-809.17025,672.9,583.41275,None,CZ,2026-04-23
2026-01-06 14:00:00+00:00,320.8,0.0,234.07999999999998,325.5195,0.0,388.308175,625.05,0.0,320.8,-91.43950000000001,-388.308175,625.05,466.10232499999995,None,CZ,2026-04-23
2026-01-06 15:00:00+00:00,503.4,0.0,347.92,360.40274999999997,0.0,394.579775,877.675,0.0,503.4,-12.482749999999953,-394.579775,877.675,974.012475,None,CZ,2026-04-23
