,IT_SICI_IT_CALA,IT_CALA_IT_SICI,IT_SICI_IT_CALA_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-06 05:00:00+00:00,555.765,0.0,555.765,555.765,None,IT_SICI,2026-04-23
2026-01-06 06:00:00+00:00,556.6575,0.0,556.6575,556.6575,None,IT_SICI,2026-04-23
2026-01-06 07:00:00+00:00,610.2375,0.0,610.2375,610.2375,None,IT_SICI,2026-04-23
2026-01-06 08:00:00+00:00,963.485,0.0,963.485,963.485,None,IT_SICI,2026-04-23
2026-01-06 09:00:00+00:00,1150.555,0.0,1150.555,1150.555,None,IT_SICI,2026-04-23
2026-01-06 10:00:00+00:00,1225.8525,0.0,1225.8525,1225.8525,None,IT_SICI,2026-04-23
2026-01-06 11:00:00+00:00,1215.8274999999999,0.0,1215.8274999999999,1215.8274999999999,None,IT_SICI,2026-04-23
2026-01-06 12:00:00+00:00,1073.4075,0.0,1073.4075,1073.4075,None,IT_SICI,2026-04-23
2026-01-06 13:00:00+00:00,828.4,0.0,828.4,828.4,None,IT_SICI,2026-04-23
2026-01-06 14:00:00+00:00,368.9825,0.0,368.9825,368.9825,None,IT_SICI,2026-04-23
2026-01-06 15:00:00+00:00,118.88250000000001,15.365,103.51750000000001,103.51750000000001,None,IT_SICI,2026-04-23
2026-01-06 16:00:00+00:00,0.0,284.375,-284.375,-284.375,None,IT_SICI,2026-04-23
2026-01-06 17:00:00+00:00,0.0,457.1275,-457.1275,-457.1275,None,IT_SICI,2026-04-23
2026-01-06 18:00:00+00:00,0.0,553.9000000000001,-553.9000000000001,-553.9000000000001,None,IT_SICI,2026-04-23
2026-01-06 19:00:00+00:00,0.0,773.36,-773.36,-773.36,None,IT_SICI,2026-04-23
2026-01-06 20:00:00+00:00,0.0,1004.7175,-1004.7175,-1004.7175,None,IT_SICI,2026-04-23
2026-01-06 21:00:00+00:00,0.0,1208.6975,-1208.6975,-1208.6975,None,IT_SICI,2026-04-23
2026-01-06 22:00:00+00:00,0.0,1287.2325,-1287.2325,-1287.2325,None,IT_SICI,2026-04-23
2026-01-06 23:00:00+00:00,0.0,1128.2775,-1128.2775,-1128.2775,None,IT_SICI,2026-04-23
2026-01-07 00:00:00+00:00,0.0,1008.7275,-1008.7275,-1008.7275,None,IT_SICI,2026-04-23
2026-01-07 01:00:00+00:00,0.0,898.0174999999999,-898.0174999999999,-898.0174999999999,None,IT_SICI,2026-04-23
2026-01-07 02:00:00+00:00,0.0,873.2975,-873.2975,-873.2975,None,IT_SICI,2026-04-23
2026-01-07 03:00:00+00:00,0.0,905.775,-905.775,-905.775,None,IT_SICI,2026-04-23
2026-01-07 04:00:00+00:00,0.0,959.4075,-959.4075,-959.4075,None,IT_SICI,2026-04-23
2026-01-07 05:00:00+00:00,0.0,946.7049999999999,-946.7049999999999,-946.7049999999999,None,IT_SICI,2026-04-23
2026-01-07 06:00:00+00:00,0.0,1039.7849999999999,-1039.7849999999999,-1039.7849999999999,None,IT_SICI,2026-04-23
2026-01-07 07:00:00+00:00,0.0,972.7774999999999,-972.7774999999999,-972.7774999999999,None,IT_SICI,2026-04-23
2026-01-07 08:00:00+00:00,0.0,752.8175,-752.8175,-752.8175,None,IT_SICI,2026-04-23
2026-01-07 09:00:00+00:00,0.0,593.355,-593.355,-593.355,None,IT_SICI,2026-04-23
2026-01-07 10:00:00+00:00,0.0,334.9375,-334.9375,-334.9375,None,IT_SICI,2026-04-23
2026-01-07 11:00:00+00:00,33.5975,113.395,-79.7975,-79.7975,None,IT_SICI,2026-04-23
2026-01-07 12:00:00+00:00,259.3125,0.0,259.3125,259.3125,None,IT_SICI,2026-04-23
2026-01-07 13:00:00+00:00,183.43,0.0,183.43,183.43,None,IT_SICI,2026-04-23
2026-01-07 14:00:00+00:00,181.5975,0.0,181.5975,181.5975,None,IT_SICI,2026-04-23
2026-01-07 15:00:00+00:00,248.765,0.0,248.765,248.765,None,IT_SICI,2026-04-23
2026-01-07 16:00:00+00:00,76.7575,0.0,76.7575,76.7575,None,IT_SICI,2026-04-23
2026-01-07 17:00:00+00:00,29.075,14.944999999999999,14.13,14.13,None,IT_SICI,2026-04-23
2026-01-07 18:00:00+00:00,0.0,65.485,-65.485,-65.485,None,IT_SICI,2026-04-23
2026-01-07 19:00:00+00:00,0.2,55.652499999999996,-55.45249999999999,-55.45249999999999,None,IT_SICI,2026-04-23
2026-01-07 20:00:00+00:00,0.0,232.42,-232.42,-232.42,None,IT_SICI,2026-04-23
2026-01-07 21:00:00+00:00,0.0,332.8725,-332.8725,-332.8725,None,IT_SICI,2026-04-23
2026-01-07 22:00:00+00:00,18.355,97.0125,-78.6575,-78.6575,None,IT_SICI,2026-04-23
2026-01-07 23:00:00+00:00,231.28,0.0,231.28,231.28,None,IT_SICI,2026-04-23
2026-01-08 00:00:00+00:00,435.21,0.0,435.21,435.21,None,IT_SICI,2026-04-23
2026-01-08 01:00:00+00:00,484.7075,0.0,484.7075,484.7075,None,IT_SICI,2026-04-23
2026-01-08 02:00:00+00:00,488.08,0.0,488.08,488.08,None,IT_SICI,2026-04-23
2026-01-08 03:00:00+00:00,488.3775,0.0,488.3775,488.3775,None,IT_SICI,2026-04-23
2026-01-08 04:00:00+00:00,379.9325,0.0,379.9325,379.9325,None,IT_SICI,2026-04-23
2026-01-08 05:00:00+00:00,380.9275,0.0,380.9275,380.9275,None,IT_SICI,2026-04-23
2026-01-08 06:00:00+00:00,320.555,0.0,320.555,320.555,None,IT_SICI,2026-04-23
2026-01-08 07:00:00+00:00,406.205,0.0,406.205,406.205,None,IT_SICI,2026-04-23
2026-01-08 08:00:00+00:00,434.76,0.0,434.76,434.76,None,IT_SICI,2026-04-23
2026-01-08 09:00:00+00:00,634.2775,0.0,634.2775,634.2775,None,IT_SICI,2026-04-23
2026-01-08 10:00:00+00:00,546.88,0.0,546.88,546.88,None,IT_SICI,2026-04-23
2026-01-08 11:00:00+00:00,559.8875,0.0,559.8875,559.8875,None,IT_SICI,2026-04-23
2026-01-08 12:00:00+00:00,888.3325,0.0,888.3325,888.3325,None,IT_SICI,2026-04-23
2026-01-08 13:00:00+00:00,910.6225,0.0,910.6225,910.6225,None,IT_SICI,2026-04-23
2026-01-08 14:00:00+00:00,555.53,0.0,555.53,555.53,None,IT_SICI,2026-04-23
2026-01-08 15:00:00+00:00,350.5525,0.0,350.5525,350.5525,None,IT_SICI,2026-04-23
2026-01-08 16:00:00+00:00,16.1625,49.885,-33.7225,-33.7225,None,IT_SICI,2026-04-23
2026-01-08 17:00:00+00:00,1.815,47.69500000000001,-45.88000000000001,-45.88000000000001,None,IT_SICI,2026-04-23
2026-01-08 18:00:00+00:00,1.3225,74.16000000000001,-72.8375,-72.8375,None,IT_SICI,2026-04-23
2026-01-08 19:00:00+00:00,55.425,0.0,55.425,55.425,None,IT_SICI,2026-04-23
2026-01-08 20:00:00+00:00,125.05000000000001,32.9925,92.0575,92.0575,None,IT_SICI,2026-04-23
2026-01-08 21:00:00+00:00,0.0,76.3175,-76.3175,-76.3175,None,IT_SICI,2026-04-23
2026-01-08 22:00:00+00:00,31.5975,0.0,31.5975,31.5975,None,IT_SICI,2026-04-23
2026-01-08 23:00:00+00:00,212.7525,0.0,212.7525,212.7525,None,IT_SICI,2026-04-23
2026-01-09 00:00:00+00:00,12.5625,3.145,9.4175,9.4175,None,IT_SICI,2026-04-23
2026-01-09 01:00:00+00:00,42.42,0.0,42.42,42.42,None,IT_SICI,2026-04-23
2026-01-09 02:00:00+00:00,23.872500000000002,0.0,23.872500000000002,23.872500000000002,None,IT_SICI,2026-04-23
2026-01-09 03:00:00+00:00,274.205,0.0,274.205,274.205,None,IT_SICI,2026-04-23
2026-01-09 04:00:00+00:00,238.265,0.0,238.265,238.265,None,IT_SICI,2026-04-23
2026-01-09 05:00:00+00:00,28.375,8.4375,19.9375,19.9375,None,IT_SICI,2026-04-23
2026-01-09 06:00:00+00:00,0.0,295.325,-295.325,-295.325,None,IT_SICI,2026-04-23
2026-01-09 07:00:00+00:00,0.0,270.0475,-270.0475,-270.0475,None,IT_SICI,2026-04-23
2026-01-09 08:00:00+00:00,17.525,9.18,8.344999999999999,8.344999999999999,None,IT_SICI,2026-04-23
2026-01-09 09:00:00+00:00,123.7825,0.0,123.7825,123.7825,None,IT_SICI,2026-04-23
2026-01-09 10:00:00+00:00,55.1725,0.0,55.1725,55.1725,None,IT_SICI,2026-04-23
2026-01-09 11:00:00+00:00,119.3025,0.0,119.3025,119.3025,None,IT_SICI,2026-04-23
2026-01-09 12:00:00+00:00,199.82,0.0,199.82,199.82,None,IT_SICI,2026-04-23
2026-01-09 13:00:00+00:00,78.5325,3.0,75.5325,75.5325,None,IT_SICI,2026-04-23
2026-01-09 14:00:00+00:00,25.545,77.83500000000001,-52.290000000000006,-52.290000000000006,None,IT_SICI,2026-04-23
2026-01-09 15:00:00+00:00,0.0,408.0725,-408.0725,-408.0725,None,IT_SICI,2026-04-23
2026-01-09 16:00:00+00:00,0.0,680.1975,-680.1975,-680.1975,None,IT_SICI,2026-04-23
2026-01-09 17:00:00+00:00,0.0,693.8175,-693.8175,-693.8175,None,IT_SICI,2026-04-23
2026-01-09 18:00:00+00:00,0.0,666.62,-666.62,-666.62,None,IT_SICI,2026-04-23
2026-01-09 19:00:00+00:00,0.0,575.895,-575.895,-575.895,None,IT_SICI,2026-04-23
2026-01-09 20:00:00+00:00,0.0,509.64,-509.64,-509.64,None,IT_SICI,2026-04-23
2026-01-09 21:00:00+00:00,0.0,429.9,-429.9,-429.9,None,IT_SICI,2026-04-23
2026-01-09 22:00:00+00:00,0.0,205.12,-205.12,-205.12,None,IT_SICI,2026-04-23
2026-01-09 23:00:00+00:00,203.3,4.025,199.275,199.275,None,IT_SICI,2026-04-23
2026-01-10 00:00:00+00:00,408.81,0.0,408.81,408.81,None,IT_SICI,2026-04-23
2026-01-10 01:00:00+00:00,567.625,0.0,567.625,567.625,None,IT_SICI,2026-04-23
2026-01-10 02:00:00+00:00,558.475,0.0,558.475,558.475,None,IT_SICI,2026-04-23
2026-01-10 03:00:00+00:00,539.4975,0.0,539.4975,539.4975,None,IT_SICI,2026-04-23
2026-01-10 04:00:00+00:00,367.375,0.0,367.375,367.375,None,IT_SICI,2026-04-23
2026-01-10 05:00:00+00:00,220.7075,0.0,220.7075,220.7075,None,IT_SICI,2026-04-23
2026-01-10 06:00:00+00:00,146.4675,0.0,146.4675,146.4675,None,IT_SICI,2026-04-23
2026-01-10 07:00:00+00:00,103.9125,0.0,103.9125,103.9125,None,IT_SICI,2026-04-23
2026-01-10 08:00:00+00:00,327.9575,0.0,327.9575,327.9575,None,IT_SICI,2026-04-23
2026-01-10 09:00:00+00:00,535.15,0.0,535.15,535.15,None,IT_SICI,2026-04-23
2026-01-10 10:00:00+00:00,406.1375,0.0,406.1375,406.1375,None,IT_SICI,2026-04-23
2026-01-10 11:00:00+00:00,611.1949999999999,0.0,611.1949999999999,611.1949999999999,None,IT_SICI,2026-04-23
2026-01-10 12:00:00+00:00,853.4000000000001,0.0,853.4000000000001,853.4000000000001,None,IT_SICI,2026-04-23
2026-01-10 13:00:00+00:00,786.23,0.0,786.23,786.23,None,IT_SICI,2026-04-23
2026-01-10 14:00:00+00:00,343.8075,0.0,343.8075,343.8075,None,IT_SICI,2026-04-23
2026-01-10 15:00:00+00:00,0.0,167.3875,-167.3875,-167.3875,None,IT_SICI,2026-04-23
2026-01-10 16:00:00+00:00,67.5,0.0,67.5,67.5,None,IT_SICI,2026-04-23
2026-01-10 17:00:00+00:00,6.380000000000001,16.740000000000002,-10.360000000000001,-10.360000000000001,None,IT_SICI,2026-04-23
2026-01-10 18:00:00+00:00,0.0,133.085,-133.085,-133.085,None,IT_SICI,2026-04-23
2026-01-10 19:00:00+00:00,0.0,213.9925,-213.9925,-213.9925,None,IT_SICI,2026-04-23
2026-01-10 20:00:00+00:00,0.0,451.5925,-451.5925,-451.5925,None,IT_SICI,2026-04-23
2026-01-10 21:00:00+00:00,0.0,240.9025,-240.9025,-240.9025,None,IT_SICI,2026-04-23
2026-01-10 22:00:00+00:00,11.59,9.3975,2.192499999999999,2.192499999999999,None,IT_SICI,2026-04-23
2026-01-10 23:00:00+00:00,148.45749999999998,0.0,148.45749999999998,148.45749999999998,None,IT_SICI,2026-04-23
2026-01-11 00:00:00+00:00,236.385,0.0,236.385,236.385,None,IT_SICI,2026-04-23
2026-01-11 01:00:00+00:00,241.8725,0.0,241.8725,241.8725,None,IT_SICI,2026-04-23
2026-01-11 02:00:00+00:00,110.5275,0.0,110.5275,110.5275,None,IT_SICI,2026-04-23
2026-01-11 03:00:00+00:00,32.705,0.0,32.705,32.705,None,IT_SICI,2026-04-23
2026-01-11 04:00:00+00:00,34.4425,0.0,34.4425,34.4425,None,IT_SICI,2026-04-23
2026-01-11 05:00:00+00:00,0.0,188.505,-188.505,-188.505,None,IT_SICI,2026-04-23
2026-01-11 06:00:00+00:00,0.0,330.7925,-330.7925,-330.7925,None,IT_SICI,2026-04-23
2026-01-11 07:00:00+00:00,0.0,313.4675,-313.4675,-313.4675,None,IT_SICI,2026-04-23
2026-01-11 08:00:00+00:00,0.0,164.89249999999998,-164.89249999999998,-164.89249999999998,None,IT_SICI,2026-04-23
2026-01-11 09:00:00+00:00,11.3825,104.43499999999999,-93.05249999999998,-93.05249999999998,None,IT_SICI,2026-04-23
2026-01-11 10:00:00+00:00,125.08500000000001,0.0,125.08500000000001,125.08500000000001,None,IT_SICI,2026-04-23
2026-01-11 11:00:00+00:00,0.0,231.63,-231.63,-231.63,None,IT_SICI,2026-04-23
2026-01-11 12:00:00+00:00,0.0,167.3725,-167.3725,-167.3725,None,IT_SICI,2026-04-23
2026-01-11 13:00:00+00:00,0.0,557.3475,-557.3475,-557.3475,None,IT_SICI,2026-04-23
2026-01-11 14:00:00+00:00,0.0,751.4300000000001,-751.4300000000001,-751.4300000000001,None,IT_SICI,2026-04-23
2026-01-11 15:00:00+00:00,0.0,1248.3825,-1248.3825,-1248.3825,None,IT_SICI,2026-04-23
2026-01-11 16:00:00+00:00,0.0,1473.1625,-1473.1625,-1473.1625,None,IT_SICI,2026-04-23
