,FR_BE,BE_FR,FR_CH,CH_FR,FR_DE_LU,DE_LU_FR,FR_ES,ES_FR,FR_GB,GB_FR,FR_IT_NORD,IT_NORD_FR,FR_BE_net_export,FR_CH_net_export,FR_DE_LU_net_export,FR_ES_net_export,FR_GB_net_export,FR_IT_NORD_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-01 00:00:00+00:00,0.0,2680.0080000000003,669.4,0.0,0.0,1454.66975,1634.23,0.0,0.0,2038.065,1290.805,0.0,-2680.0080000000003,669.4,-1454.66975,1634.23,-2038.065,1290.805,-2578.30775,None,FR,2026-04-23
2026-01-01 01:00:00+00:00,0.0,2603.451,677.39,0.0,0.0,1591.54955,1629.79,0.0,0.0,2719.9975,958.2025,0.0,-2603.451,677.39,-1591.54955,1629.79,-2719.9975,958.2025,-3649.61555,None,FR,2026-04-23
2026-01-01 02:00:00+00:00,0.0,2708.5679999999998,610.8025,0.0,0.0,1606.68695,1762.77,0.0,0.0,2043.22,903.37,0.0,-2708.5679999999998,610.8025,-1606.68695,1762.77,-2043.22,903.37,-3081.5324499999997,None,FR,2026-04-23
2026-01-01 03:00:00+00:00,0.0,2687.522,714.1175,0.0,0.0,1378.475875,1091.23,0.0,0.0,2097.83,795.5775,0.0,-2687.522,714.1175,-1378.475875,1091.23,-2097.83,795.5775,-3562.902875,None,FR,2026-04-23
2026-01-01 04:00:00+00:00,0.0,2644.187,393.725,0.0,0.0,1591.23955,792.53,0.0,0.0,2624.2175,734.5475,0.0,-2644.187,393.725,-1591.23955,792.53,-2624.2175,734.5475,-4938.84155,None,FR,2026-04-23
2026-01-01 05:00:00+00:00,0.0,3349.56,24.3525,114.26,0.0,2350.9573,1444.3899999999999,0.0,0.0,2479.1225,474.73249999999996,0.0,-3349.56,-89.9075,-2350.9573,1444.3899999999999,-2479.1225,474.73249999999996,-6350.424799999999,None,FR,2026-04-23
2026-01-01 06:00:00+00:00,0.0,3084.31,0.0,360.9425,0.0,2389.91265,1764.8200000000002,0.0,0.0,2148.915,512.375,0.0,-3084.31,-360.9425,-2389.91265,1764.8200000000002,-2148.915,512.375,-5706.88515,None,FR,2026-04-23
2026-01-01 07:00:00+00:00,0.0,2146.148,0.0,376.0625,0.0,2172.364375,1720.1799999999998,0.0,0.0,1436.6625,384.38,0.0,-2146.148,-376.0625,-2172.364375,1720.1799999999998,-1436.6625,384.38,-4026.677375,None,FR,2026-04-23
2026-01-01 08:00:00+00:00,0.0,2330.289,73.53,68.775,0.0,1845.5095999999999,1638.73,0.0,10.39,98.7875,527.155,0.0,-2330.289,4.7549999999999955,-1845.5095999999999,1638.73,-88.3975,527.155,-2093.5561,None,FR,2026-04-23
2026-01-01 09:00:00+00:00,0.0,1849.404,612.4225,0.0,0.0,1606.158175,1735.47,0.0,1052.0325,0.0,926.2175,0.0,-1849.404,612.4225,-1606.158175,1735.47,1052.0325,926.2175,870.5803250000001,None,FR,2026-04-23
2026-01-01 10:00:00+00:00,0.0,2045.882,621.2975,0.0,0.0,1480.7222,1948.43,0.0,2073.765,0.0,1076.9425,0.0,-2045.882,621.2975,-1480.7222,1948.43,2073.765,1076.9425,2193.8307999999997,None,FR,2026-04-23
2026-01-01 11:00:00+00:00,0.0,1884.452,710.7325,0.0,0.0,1290.306075,1728.28,0.0,2264.1375,0.0,1118.695,0.0,-1884.452,710.7325,-1290.306075,1728.28,2264.1375,1118.695,2647.0869249999996,None,FR,2026-04-23
2026-01-01 12:00:00+00:00,0.0,1428.467,771.3275,0.0,0.0,1110.706775,1849.8,0.0,3369.1775,0.0,1096.1875,0.0,-1428.467,771.3275,-1110.706775,1849.8,3369.1775,1096.1875,4547.318724999999,None,FR,2026-04-23
2026-01-01 13:00:00+00:00,0.0,966.891,787.1725,0.0,0.0,1109.17805,1930.8400000000001,0.0,3348.125,0.0,1058.3725,0.0,-966.891,787.1725,-1109.17805,1930.8400000000001,3348.125,1058.3725,5048.44095,None,FR,2026-04-23
2026-01-01 14:00:00+00:00,0.0,738.5,906.2075,0.0,0.0,626.766,2007.44,0.0,3372.315,0.0,1145.6575,0.0,-738.5,906.2075,-626.766,2007.44,3372.315,1145.6575,6066.354,None,FR,2026-04-23
2026-01-01 15:00:00+00:00,0.0,670.7,795.6175,0.0,0.0,806.185025,1553.8899999999999,0.0,3365.5,0.0,1350.325,0.0,-670.7,795.6175,-806.185025,1553.8899999999999,3365.5,1350.325,5588.447475,None,FR,2026-04-23
2026-01-01 16:00:00+00:00,0.0,1464.873,418.39,0.0,0.0,1151.6666500000001,1809.79,0.0,3560.7075,0.0,1246.5125,0.0,-1464.873,418.39,-1151.6666500000001,1809.79,3560.7075,1246.5125,4418.86035,None,FR,2026-04-23
2026-01-01 17:00:00+00:00,0.0,1586.5,231.3025,0.0,0.0,1406.53245,1816.53,0.0,3564.5475,0.0,1309.1575,0.0,-1586.5,231.3025,-1406.53245,1816.53,3564.5475,1309.1575,3928.5050500000007,None,FR,2026-04-23
2026-01-01 18:00:00+00:00,0.0,1891.326,296.4975,0.0,0.0,1434.644075,1417.45,0.0,3561.8325,0.0,1339.6825000000001,0.0,-1891.326,296.4975,-1434.644075,1417.45,3561.8325,1339.6825000000001,3289.4924250000004,None,FR,2026-04-23
2026-01-01 19:00:00+00:00,0.0,1921.669,517.4475,0.0,0.0,1186.16515,1738.09,0.0,3349.0625,0.0,1392.0425,0.0,-1921.669,517.4475,-1186.16515,1738.09,3349.0625,1392.0425,3888.80835,None,FR,2026-04-23
2026-01-01 20:00:00+00:00,0.0,1446.246,599.9225,0.0,0.0,943.572825,1615.5700000000002,0.0,2779.435,0.0,1200.495,0.0,-1446.246,599.9225,-943.572825,1615.5700000000002,2779.435,1200.495,3805.603675,None,FR,2026-04-23
2026-01-01 21:00:00+00:00,0.0,1666.6680000000001,509.6525,0.0,0.0,976.227375,1744.26,0.0,1804.495,0.0,893.62,0.0,-1666.6680000000001,509.6525,-976.227375,1744.26,1804.495,893.62,2309.1321249999996,None,FR,2026-04-23
2026-01-01 22:00:00+00:00,0.0,2054.276,666.9,0.0,0.0,1028.09795,1538.52,0.0,1380.6625,0.0,646.66,0.0,-2054.276,666.9,-1028.09795,1538.52,1380.6625,646.66,1150.3685500000001,None,FR,2026-04-23
2026-01-01 23:00:00+00:00,0.0,2957.773,79.4325,2.1725,0.0,1926.81315,1079.43,0.0,1435.985,0.0,269.75,0.0,-2957.773,77.26,-1926.81315,1079.43,1435.985,269.75,-2022.16115,None,FR,2026-04-23
2026-01-02 00:00:00+00:00,0.0,3413.108,96.7225,0.0,0.0,1921.998075,838.15,0.0,2871.6625,0.0,256.6175,0.0,-3413.108,96.7225,-1921.998075,838.15,2871.6625,256.6175,-1271.9535750000002,None,FR,2026-04-23
2026-01-02 01:00:00+00:00,0.0,3289.9,204.8225,0.0,0.0,1937.205575,892.0,0.0,2740.58,0.0,188.0625,0.0,-3289.9,204.8225,-1937.205575,892.0,2740.58,188.0625,-1201.6405750000004,None,FR,2026-04-23
2026-01-02 02:00:00+00:00,0.0,3099.0860000000002,151.95,0.0,0.0,1903.726475,1003.28,0.0,2476.595,0.0,133.385,0.0,-3099.0860000000002,151.95,-1903.726475,1003.28,2476.595,133.385,-1237.6024750000004,None,FR,2026-04-23
2026-01-02 03:00:00+00:00,0.0,2989.892,252.3025,0.0,0.0,1761.164725,779.09,0.0,2298.41,0.0,131.885,0.0,-2989.892,252.3025,-1761.164725,779.09,2298.41,131.885,-1289.3692250000006,None,FR,2026-04-23
2026-01-02 04:00:00+00:00,0.0,2748.424,122.4825,0.0,0.0,1563.999975,858.6600000000001,0.0,1845.3125,0.0,222.84,0.0,-2748.424,122.4825,-1563.999975,858.6600000000001,1845.3125,222.84,-1263.1289749999999,None,FR,2026-04-23
2026-01-02 05:00:00+00:00,0.0,3498.484,0.0,305.7225,0.0,1814.8270750000001,869.03,0.0,1444.4675,0.0,395.07,0.0,-3498.484,-305.7225,-1814.8270750000001,869.03,1444.4675,395.07,-2910.466075,None,FR,2026-04-23
2026-01-02 06:00:00+00:00,0.0,3492.965,0.0,401.02,0.0,1913.8159500000002,998.54,0.0,1308.535,0.0,631.4475,0.0,-3492.965,-401.02,-1913.8159500000002,998.54,1308.535,631.4475,-2869.2784500000007,None,FR,2026-04-23
2026-01-02 07:00:00+00:00,0.0,3541.383,0.0,352.88,0.0,1719.9596999999999,1302.45,0.0,2608.7675,0.0,775.1125,0.0,-3541.383,-352.88,-1719.9596999999999,1302.45,2608.7675,775.1125,-927.8927000000006,None,FR,2026-04-23
2026-01-02 08:00:00+00:00,0.0,2769.114,405.185,0.0,0.0,1352.98215,795.23,0.0,3453.375,0.0,869.3775,0.0,-2769.114,405.185,-1352.98215,795.23,3453.375,869.3775,1401.0713500000002,None,FR,2026-04-23
2026-01-02 09:00:00+00:00,0.0,2207.907,964.5975,0.0,0.0,703.435175,206.45,222.72,3562.145,0.0,1097.3075,0.0,-2207.907,964.5975,-703.435175,-16.27000000000001,3562.145,1097.3075,2696.4378249999995,None,FR,2026-04-23
2026-01-02 10:00:00+00:00,0.0,2103.365,1352.4575,0.0,0.0,576.053825,80.1,302.65999999999997,3559.595,0.0,1242.7875,0.0,-2103.365,1352.4575,-576.053825,-222.55999999999997,3559.595,1242.7875,3252.861175,None,FR,2026-04-23
2026-01-02 11:00:00+00:00,0.0,2373.2439999999997,1665.0425,0.0,0.0,591.3184,0.0,449.64000000000004,3206.54,0.0,1525.6775,0.0,-2373.2439999999997,1665.0425,-591.3184,-449.64000000000004,3206.54,1525.6775,2983.0576,None,FR,2026-04-23
2026-01-02 12:00:00+00:00,0.0,2253.809,1309.74,0.0,0.0,755.2211,1327.21,0.0,3371.8775,0.0,1639.5525,0.0,-2253.809,1309.74,-755.2211,1327.21,3371.8775,1639.5525,4639.3499,None,FR,2026-04-23
2026-01-02 13:00:00+00:00,0.0,1793.249,1207.9575,0.0,0.0,508.68582499999997,1971.8200000000002,0.0,3418.4825,0.0,1783.68,0.0,-1793.249,1207.9575,-508.68582499999997,1971.8200000000002,3418.4825,1783.68,6080.005175,None,FR,2026-04-23
2026-01-02 14:00:00+00:00,0.0,1306.109,1095.945,0.0,0.0,439.553675,1589.87,0.0,3468.8325,0.0,1953.0975,0.0,-1306.109,1095.945,-439.553675,1589.87,3468.8325,1953.0975,6362.082324999999,None,FR,2026-04-23
2026-01-02 15:00:00+00:00,0.0,990.208,1202.4825,0.0,90.6016,169.4916,1210.1299999999999,0.0,3400.3025,0.0,2122.59,0.0,-990.208,1202.4825,-78.89,1210.1299999999999,3400.3025,2122.59,6866.407,None,FR,2026-04-23
2026-01-02 16:00:00+00:00,0.0,1093.284,1242.4275,0.0,414.505275,5.172475,984.94,0.0,3310.595,0.0,2302.0775,0.0,-1093.284,1242.4275,409.33279999999996,984.94,3310.595,2302.0775,7156.0887999999995,None,FR,2026-04-23
2026-01-02 17:00:00+00:00,0.0,1874.368,676.96,0.0,10.522,443.207875,1442.1799999999998,0.0,3381.7625,0.0,2048.4449999999997,0.0,-1874.368,676.96,-432.685875,1442.1799999999998,3381.7625,2048.4449999999997,5242.293624999999,None,FR,2026-04-23
2026-01-02 18:00:00+00:00,0.0,2507.895,183.24,0.0,0.0,1188.5022749999998,2751.29,0.0,3495.8475,0.0,1818.805,0.0,-2507.895,183.24,-1188.5022749999998,2751.29,3495.8475,1818.805,4552.7852250000005,None,FR,2026-04-23
2026-01-02 19:00:00+00:00,0.0,2284.645,52.47,59.715,0.0,1618.96495,3115.8900000000003,0.0,3334.515,0.0,1518.42,0.0,-2284.645,-7.2450000000000045,-1618.96495,3115.8900000000003,3334.515,1518.42,4057.9700500000004,None,FR,2026-04-23
2026-01-02 20:00:00+00:00,0.0,2459.826,135.03,0.0,0.0,1789.065675,3078.08,0.0,3035.8875,0.0,1430.8975,0.0,-2459.826,135.03,-1789.065675,3078.08,3035.8875,1430.8975,3431.0033249999997,None,FR,2026-04-23
2026-01-02 21:00:00+00:00,0.0,2247.3720000000003,154.7975,0.0,0.0,1762.8807,2901.44,0.0,1424.9025,0.0,1370.185,0.0,-2247.3720000000003,154.7975,-1762.8807,2901.44,1424.9025,1370.185,1841.0722999999996,None,FR,2026-04-23
2026-01-02 22:00:00+00:00,0.0,3003.439,40.155,14.2925,0.0,2049.3506,2462.29,0.0,1283.92,0.0,983.3325,0.0,-3003.439,25.8625,-2049.3506,2462.29,1283.92,983.3325,-297.38459999999986,None,FR,2026-04-23
2026-01-02 23:00:00+00:00,0.0,3247.692,519.275,0.0,0.0,1911.201575,1260.53,0.0,811.9125,0.0,1137.2024999999999,0.0,-3247.692,519.275,-1911.201575,1260.53,811.9125,1137.2024999999999,-1429.973575000001,None,FR,2026-04-23
2026-01-03 00:00:00+00:00,0.0,2996.599,1189.1275,0.0,0.0,1206.37875,340.61,99.47999999999999,891.04,0.0,1386.075,0.0,-2996.599,1189.1275,-1206.37875,241.13000000000002,891.04,1386.075,-495.6052500000003,None,FR,2026-04-23
2026-01-03 01:00:00+00:00,0.0,2892.446,1206.6675,0.0,0.0,889.4826499999999,0.0,758.8,1192.1575,0.0,1190.8225,0.0,-2892.446,1206.6675,-889.4826499999999,-758.8,1192.1575,1190.8225,-951.0811499999993,None,FR,2026-04-23
2026-01-03 02:00:00+00:00,0.0,2169.8360000000002,1376.8175,0.0,0.0,529.357825,0.0,881.75,1195.81,0.0,788.63,0.0,-2169.8360000000002,1376.8175,-529.357825,-881.75,1195.81,788.63,-219.68632500000024,None,FR,2026-04-23
2026-01-03 03:00:00+00:00,0.0,1858.742,1670.835,0.0,229.954975,9.359275,0.0,662.0799999999999,1060.5925,0.0,986.12,0.0,-1858.742,1670.835,220.5957,-662.0799999999999,1060.5925,986.12,1417.3212,None,FR,2026-04-23
2026-01-03 04:00:00+00:00,0.0,1593.2,1944.3075,0.0,520.1553,0.0,0.0,896.5699999999999,623.58,0.0,1143.115,0.0,-1593.2,1944.3075,520.1553,-896.5699999999999,623.58,1143.115,1741.3878,None,FR,2026-04-23
2026-01-03 05:00:00+00:00,0.0,2046.6680000000001,1714.82,0.0,362.835725,0.0,0.0,519.13,643.62,0.0,1291.0125,0.0,-2046.6680000000001,1714.82,362.835725,-519.13,643.62,1291.0125,1446.490225,None,FR,2026-04-23
2026-01-03 06:00:00+00:00,0.0,1914.481,1770.225,0.0,626.02745,0.0,0.0,106.82,706.585,0.0,1787.3925,0.0,-1914.481,1770.225,626.02745,-106.82,706.585,1787.3925,2868.92895,None,FR,2026-04-23
2026-01-03 07:00:00+00:00,0.0,1901.449,1494.0625,0.0,410.523475,0.025775,832.8700000000001,54.09,1059.2175,0.0,1888.2675,0.0,-1901.449,1494.0625,410.4977,778.7800000000001,1059.2175,1888.2675,3729.3761999999997,None,FR,2026-04-23
2026-01-03 08:00:00+00:00,0.0,1146.76,1650.915,0.0,831.4854,0.0,631.3100000000001,0.0,1138.09,0.0,2090.5775,0.0,-1146.76,1650.915,831.4854,631.3100000000001,1138.09,2090.5775,5195.617899999999,None,FR,2026-04-23
2026-01-03 09:00:00+00:00,0.0,1193.0439999999999,1684.2075,0.0,665.080775,0.0,815.27,61.62,2075.645,0.0,1949.665,0.0,-1193.0439999999999,1684.2075,665.080775,753.65,2075.645,1949.665,5935.204275,None,FR,2026-04-23
2026-01-03 10:00:00+00:00,0.0,881.821,2053.395,0.0,909.473675,0.0,2218.6000000000004,0.0,2098.8,0.0,2009.945,0.0,-881.821,2053.395,909.473675,2218.6000000000004,2098.8,2009.945,8408.392675000001,None,FR,2026-04-23
2026-01-03 11:00:00+00:00,0.0,750.932,2165.8725,0.0,1008.036875,0.0,2054.08,0.0,2194.7475,0.0,1937.01,0.0,-750.932,2165.8725,1008.036875,2054.08,2194.7475,1937.01,8608.814875,None,FR,2026-04-23
2026-01-03 12:00:00+00:00,8.315,237.80700000000002,2415.725,0.0,1308.31565,0.0,3079.6800000000003,0.0,2358.685,0.0,2062.5225,0.0,-229.49200000000002,2415.725,1308.31565,3079.6800000000003,2358.685,2062.5225,10995.436150000001,None,FR,2026-04-23
2026-01-03 13:00:00+00:00,134.383,5.287999750000001,2891.0375,0.0,1888.76665,0.0,3150.1800000000003,0.0,2348.245,0.0,2446.9300000000003,0.0,129.09500025,2891.0375,1888.76665,3150.1800000000003,2348.245,2446.9300000000003,12854.254150249999,None,FR,2026-04-23
2026-01-03 14:00:00+00:00,445.607,0.0,2789.045,0.0,2339.51715,0.0,1679.85,0.0,1706.9675,0.0,2864.635,0.0,445.607,2789.045,2339.51715,1679.85,1706.9675,2864.635,11825.621650000001,None,FR,2026-04-23
2026-01-03 15:00:00+00:00,417.895,0.0,2914.3675,0.0,2568.48735,0.0,329.90999999999997,497.94000000000005,1692.3675,0.0,3254.23,0.0,417.895,2914.3675,2568.48735,-168.0300000000001,1692.3675,3254.23,10679.317350000001,None,FR,2026-04-23
2026-01-03 16:00:00+00:00,186.453,2.828,2618.45,0.0,2091.833475,0.0,0.0,1988.56,2224.3975,0.0,3412.3675000000003,0.0,183.625,2618.45,2091.833475,-1988.56,2224.3975,3412.3675000000003,8542.113475,None,FR,2026-04-23
2026-01-03 17:00:00+00:00,0.0,933.962,2079.61,0.0,1210.01665,0.0,0.0,2120.02,2726.405,0.0,3192.9175,0.0,-933.962,2079.61,1210.01665,-2120.02,2726.405,3192.9175,6154.96715,None,FR,2026-04-23
2026-01-03 18:00:00+00:00,0.0,1790.592,1784.8375,0.0,721.914525,0.0,0.0,1998.8600000000001,2813.1325,0.0,3013.58,0.0,-1790.592,1784.8375,721.914525,-1998.8600000000001,2813.1325,3013.58,4544.012525,None,FR,2026-04-23
2026-01-03 19:00:00+00:00,0.0,1689.629,1946.0125,0.0,941.7191,0.0,0.0,1919.1100000000001,2554.0325,0.0,2914.57,0.0,-1689.629,1946.0125,941.7191,-1919.1100000000001,2554.0325,2914.57,4747.5951000000005,None,FR,2026-04-23
2026-01-03 20:00:00+00:00,0.0,1619.049,1970.8375,0.0,798.96505,0.0,4.91,538.4,1742.03,0.0,2527.145,0.0,-1619.049,1970.8375,798.96505,-533.49,1742.03,2527.145,4886.438550000001,None,FR,2026-04-23
2026-01-03 21:00:00+00:00,0.0,1976.0439999999999,1863.4325,0.0,589.764225,0.0,0.0,1009.63,1839.83,0.0,2324.065,0.0,-1976.0439999999999,1863.4325,589.764225,-1009.63,1839.83,2324.065,3631.4177250000002,None,FR,2026-04-23
2026-01-03 22:00:00+00:00,0.0,2154.918,1702.9725,0.0,478.11515,0.0,0.0,1763.43,1938.98,0.0,1851.1675,0.0,-2154.918,1702.9725,478.11515,-1763.43,1938.98,1851.1675,2052.88715,None,FR,2026-04-23
2026-01-03 23:00:00+00:00,0.0,2283.402,1538.025,0.0,145.896325,38.498125,0.0,1926.92,1768.805,0.0,1679.88,0.0,-2283.402,1538.025,107.39819999999999,-1926.92,1768.805,1679.88,883.7862000000002,None,FR,2026-04-23
2026-01-04 00:00:00+00:00,0.0,2511.124,1463.7525,0.0,0.101725,191.973825,0.0,2034.04,1528.0,0.0,1589.165,0.0,-2511.124,1463.7525,-191.87210000000002,-2034.04,1528.0,1589.165,-156.1185999999998,None,FR,2026-04-23
2026-01-04 01:00:00+00:00,0.0,2161.574,1466.4175,0.0,0.04135,219.7932,0.0,2340.32,1646.54,0.0,1628.2375,0.0,-2161.574,1466.4175,-219.75185000000002,-2340.32,1646.54,1628.2375,19.5491499999996,None,FR,2026-04-23
2026-01-04 02:00:00+00:00,0.0,2297.275,1841.425,0.0,103.767475,61.95635,0.0,2522.7799999999997,1899.745,0.0,1632.055,0.0,-2297.275,1841.425,41.811125000000004,-2522.7799999999997,1899.745,1632.055,594.981125,None,FR,2026-04-23
2026-01-04 03:00:00+00:00,0.0,1778.183,1845.41,0.0,274.1966,0.047325,0.0,2947.39,1827.125,0.0,1613.99,0.0,-1778.183,1845.41,274.149275,-2947.39,1827.125,1613.99,835.1012750000002,None,FR,2026-04-23
2026-01-04 04:00:00+00:00,0.0,1946.897,1837.5325,0.0,118.860525,1.723325,0.0,3099.25,1666.3075,0.0,1640.6625,0.0,-1946.897,1837.5325,117.13719999999999,-3099.25,1666.3075,1640.6625,215.4926999999998,None,FR,2026-04-23
2026-01-04 05:00:00+00:00,0.0,2126.165,1718.52,0.0,95.317575,44.811,0.0,2915.29,1501.825,0.0,1745.715,0.0,-2126.165,1718.52,50.506575000000005,-2915.29,1501.825,1745.715,-24.888425000000097,None,FR,2026-04-23
2026-01-04 06:00:00+00:00,0.0,2269.9139999999998,1379.8875,0.0,150.8099,3.9694000000000003,0.0,2845.7200000000003,1062.1275,0.0,1825.5725,0.0,-2269.9139999999998,1379.8875,146.8405,-2845.7200000000003,1062.1275,1825.5725,-701.2059999999999,None,FR,2026-04-23
2026-01-04 07:00:00+00:00,0.0,1839.833,1566.1125,0.0,499.556775,0.0,0.0,2690.71,561.99,0.0,1941.4625,0.0,-1839.833,1566.1125,499.556775,-2690.71,561.99,1941.4625,38.57877499999972,None,FR,2026-04-23
2026-01-04 08:00:00+00:00,0.0,1259.3609999999999,1544.305,0.0,686.498625,0.0,0.0,2526.48,1137.66,0.0,2071.315,0.0,-1259.3609999999999,1544.305,686.498625,-2526.48,1137.66,2071.315,1653.9376250000003,None,FR,2026-04-23
2026-01-04 09:00:00+00:00,0.0,826.202,1290.75,0.0,611.721475,32.37755,0.0,2437.35,2886.04,0.0,2018.1075,0.0,-826.202,1290.75,579.343925,-2437.35,2886.04,2018.1075,3510.689425,None,FR,2026-04-23
2026-01-04 10:00:00+00:00,0.0,229.371,1618.5025,0.0,1043.993725,0.571875,0.0,2479.14,3068.5075,0.0,2184.2675,0.0,-229.371,1618.5025,1043.42185,-2479.14,3068.5075,2184.2675,5206.18835,None,FR,2026-04-23
2026-01-04 11:00:00+00:00,0.0,357.93100000000004,1754.7175,0.0,1250.1614,0.0,0.0,2245.2200000000003,2904.8,0.0,2331.4275,0.0,-357.93100000000004,1754.7175,1250.1614,-2245.2200000000003,2904.8,2331.4275,5637.9554,None,FR,2026-04-23
2026-01-04 12:00:00+00:00,223.06,11.141,2406.315,0.0,1971.6916500000002,0.0,0.0,1997.2,3440.685,0.0,2694.455,0.0,211.919,2406.315,1971.6916500000002,-1997.2,3440.685,2694.455,8727.86565,None,FR,2026-04-23
2026-01-04 13:00:00+00:00,141.743,24.146,2735.61,0.0,2388.035075,0.0,0.0,2220.65,3345.4975,0.0,2891.045,0.0,117.597,2735.61,2388.035075,-2220.65,3345.4975,2891.045,9257.134575,None,FR,2026-04-23
2026-01-04 14:00:00+00:00,0.968,326.645,3294.465,0.0,2920.64285,0.0,0.0,2327.46,2505.205,0.0,3270.8575,0.0,-325.67699999999996,3294.465,2920.64285,-2327.46,2505.205,3270.8575,9338.033350000002,None,FR,2026-04-23
2026-01-04 15:00:00+00:00,0.0,927.2429999999999,3152.1975,0.0,3177.520375,0.0,0.0,2613.48,1578.18,0.0,3120.6675,0.0,-927.2429999999999,3152.1975,3177.520375,-2613.48,1578.18,3120.6675,7487.842375,None,FR,2026-04-23
2026-01-04 16:00:00+00:00,0.0,915.387,1891.3575,0.0,2342.4322500000003,0.0,0.0,2505.56,1210.19,0.0,2632.04,0.0,-915.387,1891.3575,2342.4322500000003,-2505.56,1210.19,2632.04,4655.07275,None,FR,2026-04-23
2026-01-04 17:00:00+00:00,0.0,1768.066,1008.9875,0.0,1537.4881,0.0,0.0,2289.11,1030.6625,0.0,2496.99,0.0,-1768.066,1008.9875,1537.4881,-2289.11,1030.6625,2496.99,2016.9520999999995,None,FR,2026-04-23
2026-01-04 18:00:00+00:00,0.0,2819.049,651.2975,0.0,877.3131000000001,0.0,0.0,2032.86,890.5775,0.0,2360.2075,0.0,-2819.049,651.2975,877.3131000000001,-2032.86,890.5775,2360.2075,-72.51339999999982,None,FR,2026-04-23
2026-01-04 19:00:00+00:00,0.0,3117.522,1178.835,0.0,916.584975,0.0,0.0,2090.7,297.5625,5.9875,2426.38,0.0,-3117.522,1178.835,916.584975,-2090.7,291.575,2426.38,-394.84702500000003,None,FR,2026-04-23
2026-01-04 20:00:00+00:00,0.0,3101.302,1931.85,0.0,1185.3968,0.0,0.0,2106.57,201.29,133.9425,2713.1675,0.0,-3101.302,1931.85,1185.3968,-2106.57,67.3475,2713.1675,689.8897999999997,None,FR,2026-04-23
2026-01-04 21:00:00+00:00,0.0,3207.242,2004.0475,0.0,1268.310625,0.0,0.0,2121.04,0.0,684.6075,2502.74,0.0,-3207.242,2004.0475,1268.310625,-2121.04,-684.6075,2502.74,-237.7913750000007,None,FR,2026-04-23
2026-01-04 22:00:00+00:00,0.0,3380.754,2014.825,0.0,1020.659775,0.0,0.0,2106.85,0.0,1145.9175,2312.295,0.0,-3380.754,2014.825,1020.659775,-2106.85,-1145.9175,2312.295,-1285.7417249999999,None,FR,2026-04-23
2026-01-04 23:00:00+00:00,0.0,2680.456,2418.7775,0.0,1336.57815,0.0,0.0,2443.62,0.0,1020.2975,2029.8125,0.0,-2680.456,2418.7775,1336.57815,-2443.62,-1020.2975,2029.8125,-359.2053499999997,None,FR,2026-04-23
2026-01-05 00:00:00+00:00,0.0,2616.572,2566.2,0.0,1313.407375,0.0,0.0,2578.48,75.0,941.21,1806.895,0.0,-2616.572,2566.2,1313.407375,-2578.48,-866.21,1806.895,-374.75962500000014,None,FR,2026-04-23
2026-01-05 01:00:00+00:00,0.0,2448.818,2491.525,0.0,1318.759725,0.0,0.0,2927.26,31.0,965.6675,1699.675,0.0,-2448.818,2491.525,1318.759725,-2927.26,-934.6675,1699.675,-800.7857750000005,None,FR,2026-04-23
2026-01-05 02:00:00+00:00,0.0,2053.203,2560.625,0.0,1412.829475,0.0,0.0,2868.0,42.0,1246.06,1736.4,0.0,-2053.203,2560.625,1412.829475,-2868.0,-1204.06,1736.4,-415.4085249999998,None,FR,2026-04-23
2026-01-05 03:00:00+00:00,0.0,2263.958,2823.6025,0.0,1432.9014,0.0,0.0,3080.72,30.0,1209.2075,1937.26,0.0,-2263.958,2823.6025,1432.9014,-3080.72,-1179.2075,1937.26,-330.1215999999997,None,FR,2026-04-23
2026-01-05 04:00:00+00:00,0.0,2174.257,2634.8075,0.0,1553.032375,0.0,0.0,2875.75,0.0,2057.215,1953.405,0.0,-2174.257,2634.8075,1553.032375,-2875.75,-2057.215,1953.405,-965.9771250000001,None,FR,2026-04-23
2026-01-05 05:00:00+00:00,0.0,1981.373,2229.6475,0.0,1801.8084,0.0,0.0,2737.89,0.0,2994.9,1712.85,0.0,-1981.373,2229.6475,1801.8084,-2737.89,-2994.9,1712.85,-1969.8571000000002,None,FR,2026-04-23
2026-01-05 06:00:00+00:00,0.0,1085.1580000000001,0.0,389.3475,1565.0553,0.0,0.0,2515.5699999999997,0.0,2587.4225,507.5475,0.0,-1085.1580000000001,-389.3475,1565.0553,-2515.5699999999997,-2587.4225,507.5475,-4504.8952,None,FR,2026-04-23
2026-01-05 07:00:00+00:00,0.0,461.781,0.0,1256.0425,1589.9356750000002,132.606875,0.0,1976.8,0.0,2063.27,0.0,507.6325,-461.781,-1256.0425,1457.3288000000002,-1976.8,-2063.27,-507.6325,-4808.197199999999,None,FR,2026-04-23
2026-01-05 08:00:00+00:00,0.0,456.937,0.0,1716.8525,1570.118,362.46985,0.0,1873.0,0.0,813.28,0.0,612.8125,-456.937,-1716.8525,1207.64815,-1873.0,-813.28,-612.8125,-4265.23385,None,FR,2026-04-23
2026-01-05 09:00:00+00:00,118.203,86.326,0.0,1517.9875,1609.496,286.641575,0.0,1915.8,117.0,246.66,0.0,360.5625,31.87700000000001,-1517.9875,1322.854425,-1915.8,-129.66,-360.5625,-2569.278575,None,FR,2026-04-23
