,ES_FR,FR_ES,ES_PT,PT_ES,ES_FR_net_export,ES_PT_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-01 20:00:00+00:00,0.0,1615.5700000000002,0.0,2394.57,-1615.5700000000002,-2394.57,-4010.1400000000003,None,ES,2026-04-23
2026-01-01 21:00:00+00:00,0.0,1744.26,0.0,2243.29,-1744.26,-2243.29,-3987.55,None,ES,2026-04-23
2026-01-01 22:00:00+00:00,0.0,1538.52,0.0,1647.1599999999999,-1538.52,-1647.1599999999999,-3185.68,None,ES,2026-04-23
2026-01-01 23:00:00+00:00,0.0,1079.43,108.66,426.63,-1079.43,-317.97,-1397.4,None,ES,2026-04-23
2026-01-02 00:00:00+00:00,0.0,838.15,728.11,0.0,-838.15,728.11,-110.03999999999996,None,ES,2026-04-23
2026-01-02 01:00:00+00:00,0.0,892.0,840.37,0.0,-892.0,840.37,-51.629999999999995,None,ES,2026-04-23
2026-01-02 02:00:00+00:00,0.0,1003.28,534.22,0.0,-1003.28,534.22,-469.05999999999995,None,ES,2026-04-23
2026-01-02 03:00:00+00:00,0.0,779.09,176.91,0.0,-779.09,176.91,-602.1800000000001,None,ES,2026-04-23
2026-01-02 04:00:00+00:00,0.0,858.6600000000001,163.69,3.72,-858.6600000000001,159.97,-698.69,None,ES,2026-04-23
2026-01-02 05:00:00+00:00,0.0,869.03,0.0,49.879999999999995,-869.03,-49.879999999999995,-918.91,None,ES,2026-04-23
2026-01-02 06:00:00+00:00,0.0,998.54,0.0,1039.45,-998.54,-1039.45,-2037.99,None,ES,2026-04-23
2026-01-02 07:00:00+00:00,0.0,1302.45,0.0,2212.13,-1302.45,-2212.13,-3514.58,None,ES,2026-04-23
2026-01-02 08:00:00+00:00,0.0,795.23,0.0,2276.23,-795.23,-2276.23,-3071.46,None,ES,2026-04-23
2026-01-02 09:00:00+00:00,222.72,206.45,0.0,1610.6799999999998,16.27000000000001,-1610.6799999999998,-1594.4099999999999,None,ES,2026-04-23
2026-01-02 10:00:00+00:00,302.65999999999997,80.1,0.0,727.64,222.55999999999997,-727.64,-505.08000000000004,None,ES,2026-04-23
2026-01-02 11:00:00+00:00,449.64000000000004,0.0,0.0,342.86,449.64000000000004,-342.86,106.78000000000003,None,ES,2026-04-23
2026-01-02 12:00:00+00:00,0.0,1327.21,47.87,25.97,-1327.21,21.9,-1305.31,None,ES,2026-04-23
2026-01-02 13:00:00+00:00,0.0,1971.8200000000002,137.25,3.87,-1971.8200000000002,133.38,-1838.44,None,ES,2026-04-23
2026-01-02 14:00:00+00:00,0.0,1589.87,23.15,116.98,-1589.87,-93.83000000000001,-1683.6999999999998,None,ES,2026-04-23
2026-01-02 15:00:00+00:00,0.0,1210.1299999999999,0.0,904.67,-1210.1299999999999,-904.67,-2114.7999999999997,None,ES,2026-04-23
2026-01-02 16:00:00+00:00,0.0,984.94,0.0,1730.28,-984.94,-1730.28,-2715.2200000000003,None,ES,2026-04-23
2026-01-02 17:00:00+00:00,0.0,1442.1799999999998,0.0,2472.14,-1442.1799999999998,-2472.14,-3914.3199999999997,None,ES,2026-04-23
2026-01-02 18:00:00+00:00,0.0,2751.29,0.0,2106.48,-2751.29,-2106.48,-4857.77,None,ES,2026-04-23
2026-01-02 19:00:00+00:00,0.0,3115.8900000000003,0.0,1750.13,-3115.8900000000003,-1750.13,-4866.02,None,ES,2026-04-23
2026-01-02 20:00:00+00:00,0.0,3078.08,0.0,1801.95,-3078.08,-1801.95,-4880.03,None,ES,2026-04-23
2026-01-02 21:00:00+00:00,0.0,2901.44,0.0,1683.42,-2901.44,-1683.42,-4584.860000000001,None,ES,2026-04-23
2026-01-02 22:00:00+00:00,0.0,2462.29,0.0,1162.3,-2462.29,-1162.3,-3624.59,None,ES,2026-04-23
2026-01-02 23:00:00+00:00,0.0,1260.53,0.0,905.4,-1260.53,-905.4,-2165.93,None,ES,2026-04-23
2026-01-03 00:00:00+00:00,99.47999999999999,340.61,0.0,1082.0,-241.13000000000002,-1082.0,-1323.13,None,ES,2026-04-23
2026-01-03 01:00:00+00:00,758.8,0.0,0.0,1157.74,758.8,-1157.74,-398.94000000000005,None,ES,2026-04-23
2026-01-03 02:00:00+00:00,881.75,0.0,0.0,1205.37,881.75,-1205.37,-323.6199999999999,None,ES,2026-04-23
2026-01-03 03:00:00+00:00,662.0799999999999,0.0,0.0,1390.78,662.0799999999999,-1390.78,-728.7,None,ES,2026-04-23
2026-01-03 04:00:00+00:00,896.5699999999999,0.0,0.0,1590.21,896.5699999999999,-1590.21,-693.6400000000001,None,ES,2026-04-23
2026-01-03 05:00:00+00:00,519.13,0.0,0.0,1588.72,519.13,-1588.72,-1069.5900000000001,None,ES,2026-04-23
2026-01-03 06:00:00+00:00,106.82,0.0,0.0,1699.43,106.82,-1699.43,-1592.6100000000001,None,ES,2026-04-23
2026-01-03 07:00:00+00:00,54.09,832.8700000000001,0.0,2034.02,-778.7800000000001,-2034.02,-2812.8,None,ES,2026-04-23
2026-01-03 08:00:00+00:00,0.0,631.3100000000001,0.0,2548.5,-631.3100000000001,-2548.5,-3179.81,None,ES,2026-04-23
2026-01-03 09:00:00+00:00,61.62,815.27,0.0,2299.21,-753.65,-2299.21,-3052.86,None,ES,2026-04-23
2026-01-03 10:00:00+00:00,0.0,2218.6000000000004,0.0,1418.7,-2218.6000000000004,-1418.7,-3637.3,None,ES,2026-04-23
2026-01-03 11:00:00+00:00,0.0,2054.08,0.0,789.21,-2054.08,-789.21,-2843.29,None,ES,2026-04-23
2026-01-03 12:00:00+00:00,0.0,3079.6800000000003,0.0,330.63,-3079.6800000000003,-330.63,-3410.3100000000004,None,ES,2026-04-23
2026-01-03 13:00:00+00:00,0.0,3150.1800000000003,0.0,506.79,-3150.1800000000003,-506.79,-3656.9700000000003,None,ES,2026-04-23
2026-01-03 14:00:00+00:00,0.0,1679.85,0.0,794.3,-1679.85,-794.3,-2474.1499999999996,None,ES,2026-04-23
2026-01-03 15:00:00+00:00,497.94000000000005,329.90999999999997,0.0,1679.47,168.0300000000001,-1679.47,-1511.44,None,ES,2026-04-23
2026-01-03 16:00:00+00:00,1988.56,0.0,0.0,2326.97,1988.56,-2326.97,-338.40999999999985,None,ES,2026-04-23
2026-01-03 17:00:00+00:00,2120.02,0.0,0.0,2020.57,2120.02,-2020.57,99.45000000000005,None,ES,2026-04-23
2026-01-03 18:00:00+00:00,1998.8600000000001,0.0,0.0,1392.02,1998.8600000000001,-1392.02,606.8400000000001,None,ES,2026-04-23
2026-01-03 19:00:00+00:00,1919.1100000000001,0.0,0.0,593.13,1919.1100000000001,-593.13,1325.98,None,ES,2026-04-23
2026-01-03 20:00:00+00:00,538.4,4.91,0.0,240.02,533.49,-240.02,293.47,None,ES,2026-04-23
2026-01-03 21:00:00+00:00,1009.63,0.0,88.13,138.04000000000002,1009.63,-49.910000000000025,959.72,None,ES,2026-04-23
2026-01-03 22:00:00+00:00,1763.43,0.0,335.24,0.0,1763.43,335.24,2098.67,None,ES,2026-04-23
2026-01-03 23:00:00+00:00,1926.92,0.0,157.03,210.48000000000002,1926.92,-53.45000000000002,1873.47,None,ES,2026-04-23
2026-01-04 00:00:00+00:00,2034.04,0.0,632.26,0.0,2034.04,632.26,2666.3,None,ES,2026-04-23
2026-01-04 01:00:00+00:00,2340.32,0.0,1909.95,0.0,2340.32,1909.95,4250.27,None,ES,2026-04-23
2026-01-04 02:00:00+00:00,2522.7799999999997,0.0,1922.78,0.0,2522.7799999999997,1922.78,4445.5599999999995,None,ES,2026-04-23
2026-01-04 03:00:00+00:00,2947.39,0.0,1743.03,0.0,2947.39,1743.03,4690.42,None,ES,2026-04-23
2026-01-04 04:00:00+00:00,3099.25,0.0,1905.53,0.0,3099.25,1905.53,5004.78,None,ES,2026-04-23
2026-01-04 05:00:00+00:00,2915.29,0.0,1762.72,0.0,2915.29,1762.72,4678.01,None,ES,2026-04-23
2026-01-04 06:00:00+00:00,2845.7200000000003,0.0,1640.38,0.0,2845.7200000000003,1640.38,4486.1,None,ES,2026-04-23
2026-01-04 07:00:00+00:00,2690.71,0.0,1731.32,0.0,2690.71,1731.32,4422.03,None,ES,2026-04-23
2026-01-04 08:00:00+00:00,2526.48,0.0,1830.6100000000001,0.0,2526.48,1830.6100000000001,4357.09,None,ES,2026-04-23
2026-01-04 09:00:00+00:00,2437.35,0.0,1878.53,0.0,2437.35,1878.53,4315.88,None,ES,2026-04-23
2026-01-04 10:00:00+00:00,2479.14,0.0,1764.1799999999998,0.0,2479.14,1764.1799999999998,4243.32,None,ES,2026-04-23
2026-01-04 11:00:00+00:00,2245.2200000000003,0.0,2223.69,0.0,2245.2200000000003,2223.69,4468.91,None,ES,2026-04-23
2026-01-04 12:00:00+00:00,1997.2,0.0,2337.34,0.0,1997.2,2337.34,4334.54,None,ES,2026-04-23
2026-01-04 13:00:00+00:00,2220.65,0.0,2066.84,0.0,2220.65,2066.84,4287.49,None,ES,2026-04-23
2026-01-04 14:00:00+00:00,2327.46,0.0,2090.27,0.0,2327.46,2090.27,4417.73,None,ES,2026-04-23
2026-01-04 15:00:00+00:00,2613.48,0.0,1959.53,0.0,2613.48,1959.53,4573.01,None,ES,2026-04-23
2026-01-04 16:00:00+00:00,2505.56,0.0,1548.99,0.0,2505.56,1548.99,4054.55,None,ES,2026-04-23
2026-01-04 17:00:00+00:00,2289.11,0.0,537.4300000000001,0.0,2289.11,537.4300000000001,2826.54,None,ES,2026-04-23
2026-01-04 18:00:00+00:00,2032.86,0.0,285.46,0.0,2032.86,285.46,2318.3199999999997,None,ES,2026-04-23
2026-01-04 19:00:00+00:00,2090.7,0.0,0.0,189.89,2090.7,-189.89,1900.81,None,ES,2026-04-23
2026-01-04 20:00:00+00:00,2106.57,0.0,0.0,581.71,2106.57,-581.71,1524.8600000000001,None,ES,2026-04-23
2026-01-04 21:00:00+00:00,2121.04,0.0,0.0,600.35,2121.04,-600.35,1520.69,None,ES,2026-04-23
2026-01-04 22:00:00+00:00,2106.85,0.0,150.04000000000002,97.94,2106.85,52.10000000000002,2158.95,None,ES,2026-04-23
2026-01-04 23:00:00+00:00,2443.62,0.0,991.29,0.0,2443.62,991.29,3434.91,None,ES,2026-04-23
2026-01-05 00:00:00+00:00,2578.48,0.0,1295.1399999999999,0.0,2578.48,1295.1399999999999,3873.62,None,ES,2026-04-23
2026-01-05 01:00:00+00:00,2927.26,0.0,1165.83,0.0,2927.26,1165.83,4093.09,None,ES,2026-04-23
2026-01-05 02:00:00+00:00,2868.0,0.0,1387.37,0.0,2868.0,1387.37,4255.37,None,ES,2026-04-23
2026-01-05 03:00:00+00:00,3080.72,0.0,1209.95,0.0,3080.72,1209.95,4290.67,None,ES,2026-04-23
2026-01-05 04:00:00+00:00,2875.75,0.0,667.3100000000001,0.0,2875.75,667.3100000000001,3543.06,None,ES,2026-04-23
2026-01-05 05:00:00+00:00,2737.89,0.0,58.25,75.00999999999999,2737.89,-16.75999999999999,2721.13,None,ES,2026-04-23
2026-01-05 06:00:00+00:00,2515.5699999999997,0.0,0.0,908.28,2515.5699999999997,-908.28,1607.2899999999997,None,ES,2026-04-23
2026-01-05 07:00:00+00:00,1976.8,0.0,0.0,1399.79,1976.8,-1399.79,577.01,None,ES,2026-04-23
2026-01-05 08:00:00+00:00,1873.0,0.0,0.0,1347.53,1873.0,-1347.53,525.47,None,ES,2026-04-23
2026-01-05 09:00:00+00:00,1915.8,0.0,0.0,1195.63,1915.8,-1195.63,720.1699999999998,None,ES,2026-04-23
2026-01-05 10:00:00+00:00,1911.42,0.0,0.0,417.09,1911.42,-417.09,1494.3300000000002,None,ES,2026-04-23
2026-01-05 11:00:00+00:00,2150.47,0.0,91.47,0.0,2150.47,91.47,2241.9399999999996,None,ES,2026-04-23
2026-01-05 12:00:00+00:00,2208.31,0.0,162.19,0.0,2208.31,162.19,2370.5,None,ES,2026-04-23
2026-01-05 13:00:00+00:00,2202.9700000000003,0.0,225.53,0.0,2202.9700000000003,225.53,2428.5000000000005,None,ES,2026-04-23
2026-01-05 14:00:00+00:00,1764.42,0.0,579.11,0.0,1764.42,579.11,2343.53,None,ES,2026-04-23
2026-01-05 15:00:00+00:00,1585.05,0.0,688.91,0.0,1585.05,688.91,2273.96,None,ES,2026-04-23
2026-01-05 16:00:00+00:00,1697.4299999999998,0.0,74.33,137.85,1697.4299999999998,-63.519999999999996,1633.9099999999999,None,ES,2026-04-23
2026-01-05 17:00:00+00:00,2007.77,0.0,0.0,963.32,2007.77,-963.32,1044.4499999999998,None,ES,2026-04-23
2026-01-05 18:00:00+00:00,2284.12,0.0,0.0,842.53,2284.12,-842.53,1441.59,None,ES,2026-04-23
2026-01-05 19:00:00+00:00,2190.76,0.0,0.0,628.8100000000001,2190.76,-628.8100000000001,1561.9500000000003,None,ES,2026-04-23
2026-01-05 20:00:00+00:00,2404.44,0.0,0.0,567.36,2404.44,-567.36,1837.08,None,ES,2026-04-23
2026-01-05 21:00:00+00:00,2498.5,0.0,0.0,367.72,2498.5,-367.72,2130.7799999999997,None,ES,2026-04-23
2026-01-05 22:00:00+00:00,2723.89,0.0,27.85,133.32999999999998,2723.89,-105.47999999999999,2618.41,None,ES,2026-04-23
2026-01-05 23:00:00+00:00,2823.0699999999997,0.0,6.37,181.19,2823.0699999999997,-174.82,2648.2499999999995,None,ES,2026-04-23
2026-01-06 00:00:00+00:00,2821.05,0.0,230.2,15.1,2821.05,215.1,3036.15,None,ES,2026-04-23
2026-01-06 01:00:00+00:00,2779.7799999999997,0.0,626.72,0.0,2779.7799999999997,626.72,3406.5,None,ES,2026-04-23
2026-01-06 02:00:00+00:00,2601.51,0.0,1493.31,0.0,2601.51,1493.31,4094.82,None,ES,2026-04-23
2026-01-06 03:00:00+00:00,2778.46,0.0,1563.3600000000001,0.0,2778.46,1563.3600000000001,4341.82,None,ES,2026-04-23
2026-01-06 04:00:00+00:00,2798.7200000000003,0.0,1499.66,0.0,2798.7200000000003,1499.66,4298.38,None,ES,2026-04-23
2026-01-06 05:00:00+00:00,2815.23,0.0,1853.44,0.0,2815.23,1853.44,4668.67,None,ES,2026-04-23
2026-01-06 06:00:00+00:00,2744.1000000000004,0.0,2050.54,0.0,2744.1000000000004,2050.54,4794.64,None,ES,2026-04-23
2026-01-06 07:00:00+00:00,2724.58,0.0,2761.62,0.0,2724.58,2761.62,5486.2,None,ES,2026-04-23
2026-01-06 08:00:00+00:00,2847.68,0.0,3422.5,0.0,2847.68,3422.5,6270.18,None,ES,2026-04-23
2026-01-06 09:00:00+00:00,2866.52,0.0,4321.18,0.0,2866.52,4321.18,7187.700000000001,None,ES,2026-04-23
2026-01-06 10:00:00+00:00,2678.86,0.0,4095.97,0.0,2678.86,4095.97,6774.83,None,ES,2026-04-23
2026-01-06 11:00:00+00:00,2809.49,0.0,4014.08,0.0,2809.49,4014.08,6823.57,None,ES,2026-04-23
2026-01-06 12:00:00+00:00,2717.85,0.0,4025.9300000000003,0.0,2717.85,4025.9300000000003,6743.780000000001,None,ES,2026-04-23
2026-01-06 13:00:00+00:00,2777.68,0.0,4027.8,0.0,2777.68,4027.8,6805.48,None,ES,2026-04-23
2026-01-06 14:00:00+00:00,2814.8199999999997,0.0,3908.11,0.0,2814.8199999999997,3908.11,6722.93,None,ES,2026-04-23
2026-01-06 15:00:00+00:00,2680.37,0.0,3851.5600000000004,0.0,2680.37,3851.5600000000004,6531.93,None,ES,2026-04-23
2026-01-06 16:00:00+00:00,2521.2200000000003,0.0,2848.0,0.0,2521.2200000000003,2848.0,5369.22,None,ES,2026-04-23
2026-01-06 17:00:00+00:00,2756.1400000000003,0.0,703.9499999999999,0.0,2756.1400000000003,703.9499999999999,3460.09,None,ES,2026-04-23
2026-01-06 18:00:00+00:00,2510.25,0.0,388.39,0.0,2510.25,388.39,2898.64,None,ES,2026-04-23
2026-01-06 19:00:00+00:00,2379.9300000000003,0.0,309.16999999999996,0.0,2379.9300000000003,309.16999999999996,2689.1000000000004,None,ES,2026-04-23
2026-01-06 20:00:00+00:00,2260.41,0.0,640.4499999999999,0.0,2260.41,640.4499999999999,2900.8599999999997,None,ES,2026-04-23
2026-01-06 21:00:00+00:00,2365.9700000000003,0.0,1108.28,0.0,2365.9700000000003,1108.28,3474.25,None,ES,2026-04-23
2026-01-06 22:00:00+00:00,2140.62,0.0,2079.77,0.0,2140.62,2079.77,4220.389999999999,None,ES,2026-04-23
2026-01-06 23:00:00+00:00,1113.01,0.0,2718.4900000000002,0.0,1113.01,2718.4900000000002,3831.5,None,ES,2026-04-23
2026-01-07 00:00:00+00:00,1244.98,0.0,2815.1,0.0,1244.98,2815.1,4060.08,None,ES,2026-04-23
2026-01-07 01:00:00+00:00,1492.24,0.0,2655.9700000000003,0.0,1492.24,2655.9700000000003,4148.21,None,ES,2026-04-23
2026-01-07 02:00:00+00:00,1298.14,0.0,3113.01,0.0,1298.14,3113.01,4411.150000000001,None,ES,2026-04-23
2026-01-07 03:00:00+00:00,989.57,0.0,3193.92,0.0,989.57,3193.92,4183.49,None,ES,2026-04-23
2026-01-07 04:00:00+00:00,833.3900000000001,0.0,2676.05,0.0,833.3900000000001,2676.05,3509.4400000000005,None,ES,2026-04-23
2026-01-07 05:00:00+00:00,274.53,92.09,1644.09,0.0,182.43999999999997,1644.09,1826.53,None,ES,2026-04-23
2026-01-07 06:00:00+00:00,73.18,290.48,403.73,40.81,-217.3,362.92,145.62,None,ES,2026-04-23
2026-01-07 07:00:00+00:00,1716.48,0.0,0.0,249.62,1716.48,-249.62,1466.8600000000001,None,ES,2026-04-23
2026-01-07 08:00:00+00:00,2099.16,0.0,652.3299999999999,0.0,2099.16,652.3299999999999,2751.49,None,ES,2026-04-23
2026-01-07 09:00:00+00:00,2108.87,0.0,2320.74,0.0,2108.87,2320.74,4429.61,None,ES,2026-04-23
2026-01-07 10:00:00+00:00,2223.8900000000003,0.0,2714.06,0.0,2223.8900000000003,2714.06,4937.950000000001,None,ES,2026-04-23
2026-01-07 11:00:00+00:00,2636.8199999999997,0.0,2610.83,0.0,2636.8199999999997,2610.83,5247.65,None,ES,2026-04-23
2026-01-07 12:00:00+00:00,2648.04,0.0,2397.96,0.0,2648.04,2397.96,5046.0,None,ES,2026-04-23
2026-01-07 13:00:00+00:00,2795.48,0.0,2658.9300000000003,0.0,2795.48,2658.9300000000003,5454.41,None,ES,2026-04-23
2026-01-07 14:00:00+00:00,3042.45,0.0,2195.85,0.0,3042.45,2195.85,5238.299999999999,None,ES,2026-04-23
2026-01-07 15:00:00+00:00,2984.79,0.0,1646.01,0.0,2984.79,1646.01,4630.8,None,ES,2026-04-23
2026-01-07 16:00:00+00:00,2666.13,0.0,781.32,0.0,2666.13,781.32,3447.4500000000003,None,ES,2026-04-23
2026-01-07 17:00:00+00:00,1411.95,0.0,217.42000000000002,0.0,1411.95,217.42000000000002,1629.3700000000001,None,ES,2026-04-23
2026-01-07 18:00:00+00:00,889.27,0.0,584.41,0.0,889.27,584.41,1473.6799999999998,None,ES,2026-04-23
2026-01-07 19:00:00+00:00,213.70999999999998,214.99,1331.19,0.0,-1.2800000000000296,1331.19,1329.91,None,ES,2026-04-23
2026-01-07 20:00:00+00:00,0.0,1809.2,1730.3999999999999,0.0,-1809.2,1730.3999999999999,-78.80000000000018,None,ES,2026-04-23
2026-01-07 21:00:00+00:00,0.0,1794.84,2417.75,0.0,-1794.84,2417.75,622.9100000000001,None,ES,2026-04-23
2026-01-07 22:00:00+00:00,0.0,882.87,2740.27,0.0,-882.87,2740.27,1857.4,None,ES,2026-04-23
2026-01-07 23:00:00+00:00,417.33000000000004,79.08,2789.75,0.0,338.25000000000006,2789.75,3128.0,None,ES,2026-04-23
2026-01-08 00:00:00+00:00,2013.2200000000003,0.0,2335.8599999999997,0.0,2013.2200000000003,2335.8599999999997,4349.08,None,ES,2026-04-23
2026-01-08 01:00:00+00:00,3404.88,0.0,1955.93,0.0,3404.88,1955.93,5360.81,None,ES,2026-04-23
2026-01-08 02:00:00+00:00,3520.92,0.0,2037.5099999999998,0.0,3520.92,2037.5099999999998,5558.43,None,ES,2026-04-23
2026-01-08 03:00:00+00:00,3420.92,0.0,2004.22,0.0,3420.92,2004.22,5425.14,None,ES,2026-04-23
2026-01-08 04:00:00+00:00,3519.96,0.0,1746.8,0.0,3519.96,1746.8,5266.76,None,ES,2026-04-23
2026-01-08 05:00:00+00:00,2680.52,0.0,1423.18,0.0,2680.52,1423.18,4103.7,None,ES,2026-04-23
2026-01-08 06:00:00+00:00,2338.07,0.0,429.04,0.0,2338.07,429.04,2767.11,None,ES,2026-04-23
2026-01-08 07:00:00+00:00,2181.48,0.0,27.11,3.41,2181.48,23.7,2205.18,None,ES,2026-04-23
2026-01-08 08:00:00+00:00,2195.19,0.0,927.0699999999999,0.0,2195.19,927.0699999999999,3122.26,None,ES,2026-04-23
2026-01-08 09:00:00+00:00,2128.07,0.0,2525.35,0.0,2128.07,2525.35,4653.42,None,ES,2026-04-23
2026-01-08 10:00:00+00:00,1552.4,0.0,3304.16,0.0,1552.4,3304.16,4856.5599999999995,None,ES,2026-04-23
2026-01-08 11:00:00+00:00,1685.87,0.0,3038.75,0.0,1685.87,3038.75,4724.62,None,ES,2026-04-23
2026-01-08 12:00:00+00:00,1815.83,0.0,2559.28,0.0,1815.83,2559.28,4375.110000000001,None,ES,2026-04-23
2026-01-08 13:00:00+00:00,1816.06,0.0,2435.81,0.0,1816.06,2435.81,4251.87,None,ES,2026-04-23
2026-01-08 14:00:00+00:00,2238.69,0.0,2393.6800000000003,0.0,2238.69,2393.6800000000003,4632.370000000001,None,ES,2026-04-23
2026-01-08 15:00:00+00:00,2299.67,0.0,2180.41,0.0,2299.67,2180.41,4480.08,None,ES,2026-04-23
2026-01-08 16:00:00+00:00,2400.92,0.0,1583.6100000000001,0.0,2400.92,1583.6100000000001,3984.53,None,ES,2026-04-23
2026-01-08 17:00:00+00:00,1792.7800000000002,0.0,0.0,217.5,1792.7800000000002,-217.5,1575.2800000000002,None,ES,2026-04-23
2026-01-08 18:00:00+00:00,1834.25,0.0,6.02,127.66999999999999,1834.25,-121.64999999999999,1712.6,None,ES,2026-04-23
2026-01-08 19:00:00+00:00,1425.1399999999999,0.0,5.45,21.419999999999998,1425.1399999999999,-15.969999999999999,1409.1699999999998,None,ES,2026-04-23
2026-01-08 20:00:00+00:00,859.36,0.0,173.47,0.0,859.36,173.47,1032.83,None,ES,2026-04-23
2026-01-08 21:00:00+00:00,1425.71,0.0,571.4200000000001,0.0,1425.71,571.4200000000001,1997.13,None,ES,2026-04-23
2026-01-08 22:00:00+00:00,1978.8400000000001,0.0,1171.31,0.0,1978.8400000000001,1171.31,3150.15,None,ES,2026-04-23
2026-01-08 23:00:00+00:00,2751.93,0.0,1448.58,0.0,2751.93,1448.58,4200.51,None,ES,2026-04-23
2026-01-09 00:00:00+00:00,2967.56,0.0,1626.25,0.0,2967.56,1626.25,4593.8099999999995,None,ES,2026-04-23
2026-01-09 01:00:00+00:00,3056.34,0.0,1519.22,0.0,3056.34,1519.22,4575.56,None,ES,2026-04-23
2026-01-09 02:00:00+00:00,2991.32,0.0,1958.89,0.0,2991.32,1958.89,4950.21,None,ES,2026-04-23
2026-01-09 03:00:00+00:00,2638.2200000000003,0.0,2094.9700000000003,0.0,2638.2200000000003,2094.9700000000003,4733.1900000000005,None,ES,2026-04-23
2026-01-09 04:00:00+00:00,2852.77,0.0,1864.75,0.0,2852.77,1864.75,4717.52,None,ES,2026-04-23
2026-01-09 05:00:00+00:00,2608.7599999999998,0.0,961.08,0.0,2608.7599999999998,961.08,3569.8399999999997,None,ES,2026-04-23
2026-01-09 06:00:00+00:00,2440.4700000000003,0.0,128.26,92.53999999999999,2440.4700000000003,35.72,2476.19,None,ES,2026-04-23
2026-01-09 07:00:00+00:00,2013.49,0.0,0.0,642.05,2013.49,-642.05,1371.44,None,ES,2026-04-23
2026-01-09 08:00:00+00:00,2028.1799999999998,0.0,533.38,125.79,2028.1799999999998,407.59,2435.77,None,ES,2026-04-23
2026-01-09 09:00:00+00:00,2133.4,0.0,2064.65,0.0,2133.4,2064.65,4198.05,None,ES,2026-04-23
2026-01-09 10:00:00+00:00,2653.76,0.0,2867.21,0.0,2653.76,2867.21,5520.97,None,ES,2026-04-23
2026-01-09 11:00:00+00:00,2841.8,0.0,3215.71,0.0,2841.8,3215.71,6057.51,None,ES,2026-04-23
2026-01-09 12:00:00+00:00,2835.13,0.0,3128.02,0.0,2835.13,3128.02,5963.15,None,ES,2026-04-23
2026-01-09 13:00:00+00:00,2751.11,0.0,3148.31,0.0,2751.11,3148.31,5899.42,None,ES,2026-04-23
2026-01-09 14:00:00+00:00,2852.41,0.0,3193.26,0.0,2852.41,3193.26,6045.67,None,ES,2026-04-23
