,NO_1_NO_2,NO_2_NO_1,NO_1_NO_3,NO_3_NO_1,NO_1_NO_5,NO_5_NO_1,NO_1_SE_3,SE_3_NO_1,NO_1_NO_2_net_export,NO_1_NO_3_net_export,NO_1_NO_5_net_export,NO_1_SE_3_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-01 20:00:00+00:00,0.0,1295.006155,0.0,316.7064265,0.0,576.078893,0.0,1043.3112005,-1295.006155,-316.7064265,-576.078893,-1043.3112005,-3231.102675,None,NO_1,2026-04-23
2026-01-01 21:00:00+00:00,0.0,1221.79998225,0.0,265.1981285,0.0,515.8523917499999,0.0,1127.49272475,-1221.79998225,-265.1981285,-515.8523917499999,-1127.49272475,-3130.34322725,None,NO_1,2026-04-23
2026-01-01 22:00:00+00:00,0.0,1037.5186365,0.0,225.5372605,0.0,614.20050125,0.0,1240.86005,-1037.5186365,-225.5372605,-614.20050125,-1240.86005,-3118.11644825,None,NO_1,2026-04-23
2026-01-01 23:00:00+00:00,0.0,835.883782,0.0,200.012705,0.0,759.2151605,0.0,1349.5193495,-835.883782,-200.012705,-759.2151605,-1349.5193495,-3144.630997,None,NO_1,2026-04-23
2026-01-02 00:00:00+00:00,0.0,808.6386532500001,0.0,197.9162965,0.0,648.73461675,0.0,1384.28608975,-808.6386532500001,-197.9162965,-648.73461675,-1384.28608975,-3039.57565625,None,NO_1,2026-04-23
2026-01-02 01:00:00+00:00,0.0,1160.5784254999999,0.0,175.66639475,0.0,422.48046575,0.0,1304.2329144999999,-1160.5784254999999,-175.66639475,-422.48046575,-1304.2329144999999,-3062.9582004999997,None,NO_1,2026-04-23
2026-01-02 02:00:00+00:00,0.0,1181.237991,0.0,139.52378575,0.0,524.4087657499999,0.0,1130.499714,-1181.237991,-139.52378575,-524.4087657499999,-1130.499714,-2975.6702565,None,NO_1,2026-04-23
2026-01-02 03:00:00+00:00,0.0,1229.3134275,0.0,154.9405865,0.0,507.9756245,0.0,1174.560956,-1229.3134275,-154.9405865,-507.9756245,-1174.560956,-3066.7905945,None,NO_1,2026-04-23
2026-01-02 04:00:00+00:00,0.0,1167.99657225,0.0,186.61450625,0.0,508.962903,0.0,1372.42012275,-1167.99657225,-186.61450625,-508.962903,-1372.42012275,-3235.9941042500004,None,NO_1,2026-04-23
2026-01-02 05:00:00+00:00,0.0,1312.3941585,0.0,251.7153675,0.0,825.565036,0.0,1145.71153175,-1312.3941585,-251.7153675,-825.565036,-1145.71153175,-3535.3860937500003,None,NO_1,2026-04-23
2026-01-02 06:00:00+00:00,0.0,1839.87696925,0.0,228.088682,0.0,1234.92807075,0.0,466.04640800000004,-1839.87696925,-228.088682,-1234.92807075,-466.04640800000004,-3768.94013,None,NO_1,2026-04-23
2026-01-02 07:00:00+00:00,0.0,2068.366473,0.0,235.68991075000002,0.0,1222.775536,0.0,392.64899425,-2068.366473,-235.68991075000002,-1222.775536,-392.64899425,-3919.4809139999998,None,NO_1,2026-04-23
2026-01-02 08:00:00+00:00,0.0,2069.78462925,0.0,246.95055225,0.0,1179.683724,0.0,495.753849,-2069.78462925,-246.95055225,-1179.683724,-495.753849,-3992.1727545,None,NO_1,2026-04-23
2026-01-02 09:00:00+00:00,0.0,1993.1183255,0.0,269.52424874999997,0.0,1210.2175,0.0,588.63898675,-1993.1183255,-269.52424874999997,-1210.2175,-588.63898675,-4061.4990610000004,None,NO_1,2026-04-23
2026-01-02 10:00:00+00:00,0.0,2130.064716,0.0,293.3995655,0.0,1069.01124025,0.0,745.799983,-2130.064716,-293.3995655,-1069.01124025,-745.799983,-4238.2755047499995,None,NO_1,2026-04-23
2026-01-02 11:00:00+00:00,0.0,1902.03509325,0.0,299.4903885,0.0,1128.519971,0.0,927.755207,-1902.03509325,-299.4903885,-1128.519971,-927.755207,-4257.80065975,None,NO_1,2026-04-23
2026-01-02 12:00:00+00:00,0.0,1727.41479875,0.0,322.64347075,0.0,1241.0200224999999,0.0,1074.3955772499999,-1727.41479875,-322.64347075,-1241.0200224999999,-1074.3955772499999,-4365.47386925,None,NO_1,2026-04-23
2026-01-02 13:00:00+00:00,0.0,1479.56872075,0.0,288.0044705,0.0,1396.793459,0.0,1026.1344179999999,-1479.56872075,-288.0044705,-1396.793459,-1026.1344179999999,-4190.50106825,None,NO_1,2026-04-23
2026-01-02 14:00:00+00:00,0.0,557.74875375,0.0,313.24282,0.0,2133.0397675,0.0,1153.49772725,-557.74875375,-313.24282,-2133.0397675,-1153.49772725,-4157.5290685,None,NO_1,2026-04-23
2026-01-02 15:00:00+00:00,0.0,278.40197475,0.0,317.84117775,0.0,2221.02060725,0.0,1334.982014,-278.40197475,-317.84117775,-2221.02060725,-1334.982014,-4152.24577375,None,NO_1,2026-04-23
2026-01-02 16:00:00+00:00,0.0,229.765156,0.0,314.942053,0.0,2229.30810125,0.0,1337.3328705,-229.765156,-314.942053,-2229.30810125,-1337.3328705,-4111.348180749999,None,NO_1,2026-04-23
2026-01-02 17:00:00+00:00,277.37275875,0.0,0.0,330.80181,0.0,2343.18370375,0.0,1579.99403825,277.37275875,-330.80181,-2343.18370375,-1579.99403825,-3976.60679325,None,NO_1,2026-04-23
2026-01-02 18:00:00+00:00,285.23672875,0.0,0.0,327.46288725,0.0,2236.1390057500003,0.0,1701.65650725,285.23672875,-327.46288725,-2236.1390057500003,-1701.65650725,-3980.0216715000006,None,NO_1,2026-04-23
2026-01-02 19:00:00+00:00,178.34639525,0.0,0.0,330.772984,0.0,1935.64692725,0.0,1792.09168525,178.34639525,-330.772984,-1935.64692725,-1792.09168525,-3880.16520125,None,NO_1,2026-04-23
2026-01-02 20:00:00+00:00,375.348279,0.0,0.0,347.87812775,0.0,2096.25081925,0.0,1591.97857525,375.348279,-347.87812775,-2096.25081925,-1591.97857525,-3660.7592432499996,None,NO_1,2026-04-23
2026-01-02 21:00:00+00:00,352.0349805,0.0,0.0,323.91234625,0.0,1845.2185992500001,0.0,1705.2064277499999,352.0349805,-323.91234625,-1845.2185992500001,-1705.2064277499999,-3522.30239275,None,NO_1,2026-04-23
2026-01-02 22:00:00+00:00,644.13714025,0.0,0.0,316.183812,0.0,1981.14806825,0.0,1717.13876975,644.13714025,-316.183812,-1981.14806825,-1717.13876975,-3370.33350975,None,NO_1,2026-04-23
2026-01-02 23:00:00+00:00,928.7222445,0.0,0.0,359.0750485,0.0,2178.837615,0.0,1573.65299125,928.7222445,-359.0750485,-2178.837615,-1573.65299125,-3182.84341025,None,NO_1,2026-04-23
2026-01-03 00:00:00+00:00,731.19455825,0.0,0.0,369.73637775,0.0,2080.9094005,0.0,1471.7361825,731.19455825,-369.73637775,-2080.9094005,-1471.7361825,-3191.1874025,None,NO_1,2026-04-23
2026-01-03 01:00:00+00:00,685.5357387500001,0.0,0.0,389.1120465,0.0,1856.79979825,0.0,1640.0593959999999,685.5357387500001,-389.1120465,-1856.79979825,-1640.0593959999999,-3200.4355020000003,None,NO_1,2026-04-23
2026-01-03 02:00:00+00:00,507.64000350000003,0.0,0.0,345.7898025,0.0,1850.1253445,0.0,1438.48840225,507.64000350000003,-345.7898025,-1850.1253445,-1438.48840225,-3126.76354575,None,NO_1,2026-04-23
2026-01-03 03:00:00+00:00,228.035584,0.0,0.0,335.21547475,0.0,1675.783361,0.0,1313.93122625,228.035584,-335.21547475,-1675.783361,-1313.93122625,-3096.894478,None,NO_1,2026-04-23
2026-01-03 04:00:00+00:00,501.164356,0.0,0.0,362.06378925,0.0,1759.13021075,0.0,1480.0327594999999,501.164356,-362.06378925,-1759.13021075,-1480.0327594999999,-3100.0624035,None,NO_1,2026-04-23
2026-01-03 05:00:00+00:00,585.07346325,0.0,0.0,383.57029175,0.0,1819.39251275,0.0,1654.073066,585.07346325,-383.57029175,-1819.39251275,-1654.073066,-3271.96240725,None,NO_1,2026-04-23
2026-01-03 06:00:00+00:00,592.732289,0.0,0.0,369.8786555,0.0,2049.17815375,0.0,1445.838807,592.732289,-369.8786555,-2049.17815375,-1445.838807,-3272.1633272500003,None,NO_1,2026-04-23
2026-01-03 07:00:00+00:00,455.0986295,0.0,0.0,363.1450595,0.0,2226.3128955,0.0,1286.33625975,455.0986295,-363.1450595,-2226.3128955,-1286.33625975,-3420.69558525,None,NO_1,2026-04-23
2026-01-03 08:00:00+00:00,316.7527475,0.0,0.0,346.867531,0.0,2251.91055925,0.0,1222.41166175,316.7527475,-346.867531,-2251.91055925,-1222.41166175,-3504.4370045,None,NO_1,2026-04-23
2026-01-03 09:00:00+00:00,194.86361675,0.0,0.0,327.211638,0.0,2388.5432014999997,0.0,1111.787633,194.86361675,-327.211638,-2388.5432014999997,-1111.787633,-3632.6788557499995,None,NO_1,2026-04-23
2026-01-03 10:00:00+00:00,12.487491499999999,37.9271695,0.0,338.04377925,0.0,2490.85297125,0.0,1011.03913375,-25.439678,-338.04377925,-2490.85297125,-1011.03913375,-3865.37556225,None,NO_1,2026-04-23
2026-01-03 11:00:00+00:00,0.0,160.81753925,0.0,334.681484,0.0,2480.270231,0.0,1003.89064275,-160.81753925,-334.681484,-2480.270231,-1003.89064275,-3979.659897,None,NO_1,2026-04-23
2026-01-03 12:00:00+00:00,0.0,336.03495699999996,0.0,327.17511125,0.0,2445.1139697500003,0.0,901.42179125,-336.03495699999996,-327.17511125,-2445.1139697500003,-901.42179125,-4009.74582925,None,NO_1,2026-04-23
2026-01-03 13:00:00+00:00,0.0,138.30306775,0.0,324.11435625,0.0,2526.39427475,0.0,938.981067,-138.30306775,-324.11435625,-2526.39427475,-938.981067,-3927.79276575,None,NO_1,2026-04-23
2026-01-03 14:00:00+00:00,0.0,239.3494195,0.0,295.98562849999996,0.0,2432.1268475,0.0,899.409766,-239.3494195,-295.98562849999996,-2432.1268475,-899.409766,-3866.8716615000003,None,NO_1,2026-04-23
2026-01-03 15:00:00+00:00,0.0,360.5008155,0.0,303.77659725,0.0,2359.3695875,0.0,925.888766,-360.5008155,-303.77659725,-2359.3695875,-925.888766,-3949.53576625,None,NO_1,2026-04-23
2026-01-03 16:00:00+00:00,0.0,280.31345325,0.0,324.613437,0.0,2312.6026845,0.0,1077.28643075,-280.31345325,-324.613437,-2312.6026845,-1077.28643075,-3994.8160055000003,None,NO_1,2026-04-23
2026-01-03 17:00:00+00:00,0.0,260.50634925,0.0,322.20512325,0.0,2368.54362675,0.0,969.5043865,-260.50634925,-322.20512325,-2368.54362675,-969.5043865,-3920.75948575,None,NO_1,2026-04-23
2026-01-03 18:00:00+00:00,0.0,67.08915275,0.0,353.72822075,0.0,2412.6408345,0.0,985.6054355,-67.08915275,-353.72822075,-2412.6408345,-985.6054355,-3819.0636435,None,NO_1,2026-04-23
2026-01-03 19:00:00+00:00,117.78587,0.0,0.0,360.2751145,0.0,2380.97924875,0.0,1099.19474675,117.78587,-360.2751145,-2380.97924875,-1099.19474675,-3722.66324,None,NO_1,2026-04-23
2026-01-03 20:00:00+00:00,156.62231925,0.0,0.0,372.647828,0.0,2497.21633575,0.0,888.17648425,156.62231925,-372.647828,-2497.21633575,-888.17648425,-3601.41832875,None,NO_1,2026-04-23
2026-01-03 21:00:00+00:00,163.73333875,0.0,0.0,383.572355,0.0,2338.64035575,0.0,910.5841555,163.73333875,-383.572355,-2338.64035575,-910.5841555,-3469.0635274999995,None,NO_1,2026-04-23
2026-01-03 22:00:00+00:00,182.68708575,0.0,0.0,388.88891475,0.0,2281.227237,0.0,959.8642145,182.68708575,-388.88891475,-2281.227237,-959.8642145,-3447.2932805,None,NO_1,2026-04-23
2026-01-03 23:00:00+00:00,143.03025075,0.0,0.0,346.82221725,0.0,2460.09513175,0.0,790.17070325,143.03025075,-346.82221725,-2460.09513175,-790.17070325,-3454.0578014999996,None,NO_1,2026-04-23
2026-01-04 00:00:00+00:00,305.6041715,0.0,0.0,343.3748165,0.0,2410.0383365000002,0.0,839.5301362499999,305.6041715,-343.3748165,-2410.0383365000002,-839.5301362499999,-3287.3391177500002,None,NO_1,2026-04-23
2026-01-04 01:00:00+00:00,269.77564775,0.0,0.0,341.36750274999997,0.0,2400.34866675,0.0,793.89584625,269.77564775,-341.36750274999997,-2400.34866675,-793.89584625,-3265.836368,None,NO_1,2026-04-23
2026-01-04 02:00:00+00:00,197.78393625,0.0,0.0,334.35173,0.0,2315.83038475,0.0,811.62694375,197.78393625,-334.35173,-2315.83038475,-811.62694375,-3264.02512225,None,NO_1,2026-04-23
2026-01-04 03:00:00+00:00,57.38046675,2.11313825,0.0,335.2022325,0.0,2216.23748975,0.0,787.04099825,55.2673285,-335.2022325,-2216.23748975,-787.04099825,-3283.213392,None,NO_1,2026-04-23
2026-01-04 04:00:00+00:00,108.69890275,0.0,0.0,342.13406375,0.0,2196.254424,0.0,854.712074,108.69890275,-342.13406375,-2196.254424,-854.712074,-3284.401659,None,NO_1,2026-04-23
2026-01-04 05:00:00+00:00,79.434384,20.622835249999998,0.0,382.22803175,0.0,2118.37570175,0.0,928.94004675,58.81154875,-382.22803175,-2118.37570175,-928.94004675,-3370.7322315,None,NO_1,2026-04-23
2026-01-04 06:00:00+00:00,0.0,205.6123605,0.0,370.61346825,0.0,2258.1324895,0.0,642.54910175,-205.6123605,-370.61346825,-2258.1324895,-642.54910175,-3476.9074199999995,None,NO_1,2026-04-23
2026-01-04 07:00:00+00:00,0.0,751.829053,0.0,359.10137125,0.0,2182.4718655,0.0,362.84030924999996,-751.829053,-359.10137125,-2182.4718655,-362.84030924999996,-3656.2425989999997,None,NO_1,2026-04-23
2026-01-04 08:00:00+00:00,0.0,1143.4420049999999,0.0,295.7787065,0.0,2389.1470062500002,183.35411549999998,0.0,-1143.4420049999999,-295.7787065,-2389.1470062500002,183.35411549999998,-3645.0136022500005,None,NO_1,2026-04-23
2026-01-04 09:00:00+00:00,0.0,907.00367175,0.0,289.89564075,0.0,2335.4299405,0.0,224.1769955,-907.00367175,-289.89564075,-2335.4299405,-224.1769955,-3756.5062485,None,NO_1,2026-04-23
2026-01-04 10:00:00+00:00,0.0,1266.7784282500002,0.0,292.00282775,0.0,2308.7094562499997,0.0,114.84343,-1266.7784282500002,-292.00282775,-2308.7094562499997,-114.84343,-3982.33414225,None,NO_1,2026-04-23
2026-01-04 11:00:00+00:00,0.0,1404.9672202499999,0.0,294.7462865,0.0,2297.32715425,11.05767825,76.93811875,-1404.9672202499999,-294.7462865,-2297.32715425,-65.8804405,-4062.9211015,None,NO_1,2026-04-23
2026-01-04 12:00:00+00:00,0.0,1376.76549475,0.0,289.87784925,0.0,2130.381467,0.0,362.507724,-1376.76549475,-289.87784925,-2130.381467,-362.507724,-4159.532535,None,NO_1,2026-04-23
2026-01-04 13:00:00+00:00,0.0,1607.191999,0.0,279.34015075,0.0,2147.01941025,55.419779,87.91008975,-1607.191999,-279.34015075,-2147.01941025,-32.49031075,-4066.04187075,None,NO_1,2026-04-23
2026-01-04 14:00:00+00:00,0.0,1945.04748725,0.0,259.25522524999997,0.0,2176.2555,265.87877675,11.73275425,-1945.04748725,-259.25522524999997,-2176.2555,254.1460225,-4126.41219,None,NO_1,2026-04-23
2026-01-04 15:00:00+00:00,0.0,2142.5160925,0.0,202.0054345,0.0,2226.9769365,448.69870375,0.0,-2142.5160925,-202.0054345,-2226.9769365,448.69870375,-4122.79975975,None,NO_1,2026-04-23
2026-01-04 16:00:00+00:00,0.0,2464.670486,0.0,147.621088,0.0,2369.53753525,986.9759215,0.0,-2464.670486,-147.621088,-2369.53753525,986.9759215,-3994.8531877500004,None,NO_1,2026-04-23
2026-01-04 17:00:00+00:00,0.0,2668.186961,0.0,101.27423175,0.0,2403.7840305,1252.6534120000001,0.0,-2668.186961,-101.27423175,-2403.7840305,1252.6534120000001,-3920.59181125,None,NO_1,2026-04-23
2026-01-04 18:00:00+00:00,0.0,2176.4401067500003,0.0,213.3140005,0.0,2554.1413199999997,1019.68928525,0.0,-2176.4401067500003,-213.3140005,-2554.1413199999997,1019.68928525,-3924.2061419999995,None,NO_1,2026-04-23
2026-01-04 19:00:00+00:00,0.0,2289.7478364999997,0.0,205.3585395,0.0,2638.10795425,1273.201996,0.0,-2289.7478364999997,-205.3585395,-2638.10795425,1273.201996,-3860.01233425,None,NO_1,2026-04-23
2026-01-04 20:00:00+00:00,0.0,2335.72757225,0.0,199.68218775,0.0,2724.47221725,1425.6994325,0.0,-2335.72757225,-199.68218775,-2724.47221725,1425.6994325,-3834.18254475,None,NO_1,2026-04-23
2026-01-04 21:00:00+00:00,0.0,1969.97977075,0.0,238.11306525,0.0,2709.31951875,1168.5638119999999,0.0,-1969.97977075,-238.11306525,-2709.31951875,1168.5638119999999,-3748.8485427500004,None,NO_1,2026-04-23
2026-01-04 22:00:00+00:00,0.0,2040.8129565,0.0,199.32685575,0.0,2512.89540325,1084.87043775,0.0,-2040.8129565,-199.32685575,-2512.89540325,1084.87043775,-3668.16477775,None,NO_1,2026-04-23
2026-01-04 23:00:00+00:00,0.0,2330.72136925,0.0,202.94477875,0.0,2383.56382825,1259.34149175,0.0,-2330.72136925,-202.94477875,-2383.56382825,1259.34149175,-3657.8884845,None,NO_1,2026-04-23
2026-01-05 00:00:00+00:00,0.0,2231.360402,0.0,160.54648225,0.0,2272.535659,1154.1730345,0.0,-2231.360402,-160.54648225,-2272.535659,1154.1730345,-3510.269508749999,None,NO_1,2026-04-23
2026-01-05 01:00:00+00:00,0.0,1897.438753,0.0,166.117247,0.0,2400.085604,1045.682495,0.0,-1897.438753,-166.117247,-2400.085604,1045.682495,-3417.9591090000004,None,NO_1,2026-04-23
2026-01-05 02:00:00+00:00,0.0,2431.76913375,0.0,115.92343975,0.0,2351.43575775,1564.782135,0.0,-2431.76913375,-115.92343975,-2351.43575775,1564.782135,-3334.34619625,None,NO_1,2026-04-23
2026-01-05 03:00:00+00:00,0.0,2091.96303725,0.0,159.36526425,0.0,2334.999489,1245.805298,0.0,-2091.96303725,-159.36526425,-2334.999489,1245.805298,-3340.5224924999993,None,NO_1,2026-04-23
2026-01-05 04:00:00+00:00,0.0,2146.789042,0.0,153.89459975,0.0,2346.790733,1141.41220125,0.0,-2146.789042,-153.89459975,-2346.790733,1141.41220125,-3506.0621734999995,None,NO_1,2026-04-23
2026-01-05 05:00:00+00:00,0.0,2456.836711,0.0,152.10118075,0.0,2412.5581700000002,1050.061615,0.0,-2456.836711,-152.10118075,-2412.5581700000002,1050.061615,-3971.43444675,None,NO_1,2026-04-23
2026-01-05 06:00:00+00:00,0.0,2752.89224875,0.0,137.08401775,0.0,2422.42879225,1155.77551275,0.0,-2752.89224875,-137.08401775,-2422.42879225,1155.77551275,-4156.629546,None,NO_1,2026-04-23
2026-01-05 07:00:00+00:00,0.0,2636.974014,0.0,138.99978275,0.0,2398.1487967499997,904.02882375,0.0,-2636.974014,-138.99978275,-2398.1487967499997,904.02882375,-4270.09376975,None,NO_1,2026-04-23
2026-01-05 08:00:00+00:00,0.0,2629.010677,0.0,123.82997675,0.0,2424.10939775,873.1503142500001,0.0,-2629.010677,-123.82997675,-2424.10939775,873.1503142500001,-4303.799737249999,None,NO_1,2026-04-23
2026-01-05 09:00:00+00:00,0.0,2642.22132425,0.0,103.143019,0.0,2385.6033079999997,832.9296569999999,0.0,-2642.22132425,-103.143019,-2385.6033079999997,832.9296569999999,-4298.03799425,None,NO_1,2026-04-23
2026-01-05 10:00:00+00:00,0.0,2614.42334025,0.0,117.848395,0.0,2363.84855025,753.3528595,0.0,-2614.42334025,-117.848395,-2363.84855025,753.3528595,-4342.767425999999,None,NO_1,2026-04-23
2026-01-05 11:00:00+00:00,0.0,2524.525501,0.0,139.50811,0.0,2380.4302415,718.412735,0.0,-2524.525501,-139.50811,-2380.4302415,718.412735,-4326.0511175,None,NO_1,2026-04-23
2026-01-05 12:00:00+00:00,0.0,2515.858309,0.0,149.405851,0.0,2357.27877725,687.3693392499999,0.0,-2515.858309,-149.405851,-2357.27877725,687.3693392499999,-4335.173598,None,NO_1,2026-04-23
2026-01-05 13:00:00+00:00,0.0,2593.069969,0.0,127.88390775,0.0,2364.535257,725.451645,0.0,-2593.069969,-127.88390775,-2364.535257,725.451645,-4360.03748875,None,NO_1,2026-04-23
2026-01-05 14:00:00+00:00,0.0,2588.3088585,0.0,132.8753345,0.0,2389.10344925,669.429016,0.0,-2588.3088585,-132.8753345,-2389.10344925,669.429016,-4440.858626249999,None,NO_1,2026-04-23
2026-01-05 15:00:00+00:00,0.0,2677.10364375,0.0,103.1796705,0.0,2506.72739925,795.07353225,0.0,-2677.10364375,-103.1796705,-2506.72739925,795.07353225,-4491.937181249999,None,NO_1,2026-04-23
2026-01-05 16:00:00+00:00,0.0,2447.7572784999998,0.0,141.54349075000002,0.0,2590.6649695,585.349632,0.0,-2447.7572784999998,-141.54349075000002,-2590.6649695,585.349632,-4594.616106749999,None,NO_1,2026-04-23
2026-01-05 17:00:00+00:00,0.0,1948.8525765,0.0,174.1979825,0.0,2583.64794175,295.263222,0.0,-1948.8525765,-174.1979825,-2583.64794175,295.263222,-4411.43527875,None,NO_1,2026-04-23
2026-01-05 18:00:00+00:00,0.0,2272.1376445,0.0,128.05886675,0.0,2674.60989625,758.80447425,0.0,-2272.1376445,-128.05886675,-2674.60989625,758.80447425,-4316.001933250001,None,NO_1,2026-04-23
2026-01-05 19:00:00+00:00,0.0,2207.292633,0.0,146.156816,0.0,2533.051715,642.30050675,0.0,-2207.292633,-146.156816,-2533.051715,642.30050675,-4244.20065725,None,NO_1,2026-04-23
2026-01-05 20:00:00+00:00,0.0,2313.315064,0.0,95.7705565,0.0,2436.65796525,731.380249,0.0,-2313.315064,-95.7705565,-2436.65796525,731.380249,-4114.363336750001,None,NO_1,2026-04-23
2026-01-05 21:00:00+00:00,0.0,2510.01758625,0.0,78.34040375000001,0.0,2527.80106275,1155.1233215,0.0,-2510.01758625,-78.34040375000001,-2527.80106275,1155.1233215,-3961.035731249999,None,NO_1,2026-04-23
2026-01-05 22:00:00+00:00,0.0,2629.09497275,0.0,68.71944425,0.0,2533.800252,1396.992981,0.0,-2629.09497275,-68.71944425,-2533.800252,1396.992981,-3834.621688,None,NO_1,2026-04-23
2026-01-05 23:00:00+00:00,0.0,2765.4599927500003,0.0,81.95476175,0.0,2727.1084115000003,1819.6689455,0.0,-2765.4599927500003,-81.95476175,-2727.1084115000003,1819.6689455,-3754.854220500001,None,NO_1,2026-04-23
2026-01-06 00:00:00+00:00,0.0,2611.8563562500003,0.0,97.14586025,0.0,2658.0750785,1712.71585075,0.0,-2611.8563562500003,-97.14586025,-2658.0750785,1712.71585075,-3654.361444250001,None,NO_1,2026-04-23
2026-01-06 01:00:00+00:00,0.0,2559.8553110000003,0.0,92.53349625,0.0,2732.10120675,1828.4272765,0.0,-2559.8553110000003,-92.53349625,-2732.10120675,1828.4272765,-3556.062737500001,None,NO_1,2026-04-23
2026-01-06 02:00:00+00:00,0.0,2420.969858,0.0,87.96918975,0.0,2765.00624875,1736.54199225,0.0,-2420.969858,-87.96918975,-2765.00624875,1736.54199225,-3537.40330425,None,NO_1,2026-04-23
