,FI_EE,EE_FI,FI_NO_4,NO_4_FI,FI_SE_1,SE_1_FI,FI_SE_3,SE_3_FI,FI_EE_net_export,FI_NO_4_net_export,FI_SE_1_net_export,FI_SE_3_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-19 01:00:00+00:00,1029.9,0.0,0.0,61.22475,0.0,1848.55,0.0,455.47249999999997,1029.9,-61.22475,-1848.55,-455.47249999999997,-1335.3472499999998,None,FI,2026-04-23
2026-01-19 02:00:00+00:00,1027.5,0.0,0.0,61.566,0.0,1784.775,0.0,537.06,1027.5,-61.566,-1784.775,-537.06,-1355.901,None,FI,2026-04-23
2026-01-19 03:00:00+00:00,979.745,0.0,0.0,58.76325,0.0,1696.375,0.0,619.4475,979.745,-58.76325,-1696.375,-619.4475,-1394.8407499999998,None,FI,2026-04-23
2026-01-19 04:00:00+00:00,1028.125,0.0,0.0,60.516,0.0,1785.125,0.0,920.755,1028.125,-60.516,-1785.125,-920.755,-1738.271,None,FI,2026-04-23
2026-01-19 05:00:00+00:00,1017.44,0.0,0.0,57.9585,0.0,1623.475,0.0,972.0675,1017.44,-57.9585,-1623.475,-972.0675,-1636.0609999999997,None,FI,2026-04-23
2026-01-19 06:00:00+00:00,1014.3,0.0,0.0,53.50575,0.0,1496.15,0.0,812.64,1014.3,-53.50575,-1496.15,-812.64,-1347.99575,None,FI,2026-04-23
2026-01-19 07:00:00+00:00,1017.0,0.0,0.0,48.982,0.0,1444.3,0.0,623.395,1017.0,-48.982,-1444.3,-623.395,-1099.677,None,FI,2026-04-23
2026-01-19 08:00:00+00:00,1005.885,0.0,0.0,53.17175,0.0,1449.925,0.0,765.2774999999999,1005.885,-53.17175,-1449.925,-765.2774999999999,-1262.4892499999999,None,FI,2026-04-23
2026-01-19 09:00:00+00:00,963.525,0.0,0.0,53.44125,0.0,1691.25,0.0,889.25,963.525,-53.44125,-1691.25,-889.25,-1670.41625,None,FI,2026-04-23
2026-01-19 10:00:00+00:00,1020.325,0.0,0.0,48.86475,0.0,1482.675,0.0,1186.475,1020.325,-48.86475,-1482.675,-1186.475,-1697.6897499999998,None,FI,2026-04-23
2026-01-19 11:00:00+00:00,1028.325,0.0,0.0,50.9005,0.0,1579.225,0.0,1188.375,1028.325,-50.9005,-1579.225,-1188.375,-1790.1754999999998,None,FI,2026-04-23
2026-01-19 12:00:00+00:00,1029.95,0.0,0.0,64.51875,0.0,1758.9,0.0,1088.725,1029.95,-64.51875,-1758.9,-1088.725,-1882.19375,None,FI,2026-04-23
2026-01-19 13:00:00+00:00,1020.9749999999999,0.0,0.0,66.06649999999999,0.0,1702.575,0.0,861.1475,1020.9749999999999,-66.06649999999999,-1702.575,-861.1475,-1608.8140000000003,None,FI,2026-04-23
2026-01-19 14:00:00+00:00,1026.325,0.0,0.0,67.52575,0.0,1830.25,0.0,483.405,1026.325,-67.52575,-1830.25,-483.405,-1354.85575,None,FI,2026-04-23
2026-01-19 15:00:00+00:00,1021.1750000000001,0.0,0.0,65.45325,0.0,1532.375,0.0,571.3725,1021.1750000000001,-65.45325,-1532.375,-571.3725,-1148.0257499999998,None,FI,2026-04-23
2026-01-19 16:00:00+00:00,1030.05,0.0,0.0,64.904,0.0,1718.4250000000002,0.0,516.2825,1030.05,-64.904,-1718.4250000000002,-516.2825,-1269.5615000000003,None,FI,2026-04-23
2026-01-19 17:00:00+00:00,1030.0,0.0,0.0,64.37475,0.0,1635.8,0.0,448.4475,1030.0,-64.37475,-1635.8,-448.4475,-1118.62225,None,FI,2026-04-23
2026-01-19 18:00:00+00:00,1026.775,0.0,0.0,61.056749999999994,0.0,1573.975,0.0,526.995,1026.775,-61.056749999999994,-1573.975,-526.995,-1135.25175,None,FI,2026-04-23
2026-01-19 19:00:00+00:00,1028.7,0.0,0.0,61.6015,0.0,1522.925,0.0,410.4625,1028.7,-61.6015,-1522.925,-410.4625,-966.2889999999999,None,FI,2026-04-23
2026-01-19 20:00:00+00:00,1025.975,0.0,0.0,61.9,0.0,1708.55,0.0,540.2225,1025.975,-61.9,-1708.55,-540.2225,-1284.6975,None,FI,2026-04-23
2026-01-19 21:00:00+00:00,1022.8499999999999,0.0,0.0,57.61275,0.0,1699.125,0.0,483.295,1022.8499999999999,-57.61275,-1699.125,-483.295,-1217.1827500000002,None,FI,2026-04-23
2026-01-19 22:00:00+00:00,1028.2,0.0,0.0,57.8645,0.0,1700.275,0.0,450.555,1028.2,-57.8645,-1700.275,-450.555,-1180.4945,None,FI,2026-04-23
2026-01-19 23:00:00+00:00,1030.175,0.0,0.0,59.61525,0.0,1596.075,0.0,470.8225,1030.175,-59.61525,-1596.075,-470.8225,-1096.3377500000001,None,FI,2026-04-23
2026-01-20 00:00:00+00:00,1030.15,0.0,0.0,61.56575,0.0,1683.2,0.0,444.2875,1030.15,-61.56575,-1683.2,-444.2875,-1158.9032499999998,None,FI,2026-04-23
2026-01-20 01:00:00+00:00,1020.175,0.0,0.0,64.77475,0.0,1666.375,0.0,426.1875,1020.175,-64.77475,-1666.375,-426.1875,-1137.16225,None,FI,2026-04-23
2026-01-20 02:00:00+00:00,1029.975,0.0,0.0,62.96825,0.0,1691.65,0.0,409.365,1029.975,-62.96825,-1691.65,-409.365,-1134.0082500000003,None,FI,2026-04-23
2026-01-20 03:00:00+00:00,1029.925,0.0,0.0,62.35175,0.0,1743.65,0.0,413.5575,1029.925,-62.35175,-1743.65,-413.5575,-1189.63425,None,FI,2026-04-23
2026-01-20 04:00:00+00:00,1029.75,0.0,0.0,52.94625,0.0,1741.475,0.0,643.2425000000001,1029.75,-52.94625,-1741.475,-643.2425000000001,-1407.91375,None,FI,2026-04-23
2026-01-20 05:00:00+00:00,1015.575,0.0,0.0,43.9375,0.0,1648.3,0.0,366.145,1015.575,-43.9375,-1648.3,-366.145,-1042.8075,None,FI,2026-04-23
2026-01-20 06:00:00+00:00,1029.55,0.0,0.0,40.88575,0.0,1641.025,0.0,342.6375,1029.55,-40.88575,-1641.025,-342.6375,-994.9982500000001,None,FI,2026-04-23
2026-01-20 07:00:00+00:00,649.27025,0.0,0.0,37.85575,0.0,1428.425,0.0,290.72249999999997,649.27025,-37.85575,-1428.425,-290.72249999999997,-1107.7329999999997,None,FI,2026-04-23
2026-01-20 08:00:00+00:00,795.995,0.0,0.0,39.8195,0.0,1629.05,0.0,358.5475,795.995,-39.8195,-1629.05,-358.5475,-1231.422,None,FI,2026-04-23
2026-01-20 09:00:00+00:00,1029.35,0.0,0.0,38.7485,0.0,1487.375,0.0,611.4025,1029.35,-38.7485,-1487.375,-611.4025,-1108.1760000000002,None,FI,2026-04-23
2026-01-20 10:00:00+00:00,1028.7,0.0,0.0,44.3665,0.0,1579.5,0.0,928.315,1028.7,-44.3665,-1579.5,-928.315,-1523.4814999999999,None,FI,2026-04-23
2026-01-20 11:00:00+00:00,1018.4,0.0,0.0,45.560500000000005,0.0,1531.025,0.0,1107.275,1018.4,-45.560500000000005,-1531.025,-1107.275,-1665.4605000000001,None,FI,2026-04-23
2026-01-20 12:00:00+00:00,1027.825,0.0,0.0,49.960750000000004,0.0,1503.5,0.0,1181.9,1027.825,-49.960750000000004,-1503.5,-1181.9,-1707.53575,None,FI,2026-04-23
2026-01-20 13:00:00+00:00,1023.6,0.0,0.0,48.36775,0.0,1592.4250000000002,0.0,882.56,1023.6,-48.36775,-1592.4250000000002,-882.56,-1499.75275,None,FI,2026-04-23
2026-01-20 14:00:00+00:00,1011.8925,0.0,0.0,36.178,0.0,1598.075,0.0,529.52,1011.8925,-36.178,-1598.075,-529.52,-1151.8805,None,FI,2026-04-23
2026-01-20 15:00:00+00:00,999.9549999999999,0.0,0.0,25.0595,0.0,1710.625,0.0,300.2925,999.9549999999999,-25.0595,-1710.625,-300.2925,-1036.022,None,FI,2026-04-23
2026-01-20 16:00:00+00:00,1000.7825,0.0,0.0,32.78375,0.0,1566.6,0.0,251.02,1000.7825,-32.78375,-1566.6,-251.02,-849.6212499999999,None,FI,2026-04-23
2026-01-20 17:00:00+00:00,1026.525,0.0,0.0,28.46675,0.0,1609.625,0.0,432.31,1026.525,-28.46675,-1609.625,-432.31,-1043.87675,None,FI,2026-04-23
2026-01-20 18:00:00+00:00,1027.95,0.0,0.0,23.418,0.0,1696.95,0.0,260.05,1027.95,-23.418,-1696.95,-260.05,-952.4680000000001,None,FI,2026-04-23
2026-01-20 19:00:00+00:00,1025.55,0.0,0.0,45.818,0.0,1683.425,0.0,76.6935,1025.55,-45.818,-1683.425,-76.6935,-780.3865,None,FI,2026-04-23
2026-01-20 20:00:00+00:00,1026.2,0.0,0.0,49.83125,0.0,1678.475,0.0,365.6775,1026.2,-49.83125,-1678.475,-365.6775,-1067.7837499999998,None,FI,2026-04-23
2026-01-20 21:00:00+00:00,1017.55,0.0,0.0,38.131,0.0,1761.25,0.0,375.4175,1017.55,-38.131,-1761.25,-375.4175,-1157.2485000000001,None,FI,2026-04-23
2026-01-20 22:00:00+00:00,1024.625,0.0,0.0,38.4815,0.0,1863.2,0.0,588.1775,1024.625,-38.4815,-1863.2,-588.1775,-1465.234,None,FI,2026-04-23
2026-01-20 23:00:00+00:00,1001.2750000000001,0.0,0.0,41.0675,0.0,1613.225,0.0,1037.455,1001.2750000000001,-41.0675,-1613.225,-1037.455,-1690.4724999999999,None,FI,2026-04-23
2026-01-21 00:00:00+00:00,1016.775,0.0,0.0,44.36325,0.0,1788.575,0.0,1037.525,1016.775,-44.36325,-1788.575,-1037.525,-1853.6882500000002,None,FI,2026-04-23
2026-01-21 01:00:00+00:00,1013.55,0.0,0.0,42.976749999999996,0.0,1814.775,0.0,1059.9,1013.55,-42.976749999999996,-1814.775,-1059.9,-1904.1017500000003,None,FI,2026-04-23
2026-01-21 02:00:00+00:00,1020.4499999999999,0.0,0.0,39.17925,0.0,1685.2,0.0,1188.6000000000001,1020.4499999999999,-39.17925,-1685.2,-1188.6000000000001,-1892.5292500000003,None,FI,2026-04-23
2026-01-21 03:00:00+00:00,1010.35,0.0,0.0,37.558499999999995,0.0,1658.95,0.0,1146.175,1010.35,-37.558499999999995,-1658.95,-1146.175,-1832.3335,None,FI,2026-04-23
2026-01-21 04:00:00+00:00,1002.035,0.0,0.0,36.40875,0.0,1677.425,0.0,1177.5,1002.035,-36.40875,-1677.425,-1177.5,-1889.29875,None,FI,2026-04-23
2026-01-21 05:00:00+00:00,1030.1,0.0,0.0,27.0655,0.0,1560.675,0.0,1190.0500000000002,1030.1,-27.0655,-1560.675,-1190.0500000000002,-1747.6905000000002,None,FI,2026-04-23
2026-01-21 06:00:00+00:00,1029.975,0.0,0.0,18.95625,0.0,1701.9750000000001,0.0,838.0699999999999,1029.975,-18.95625,-1701.9750000000001,-838.0699999999999,-1529.0262500000001,None,FI,2026-04-23
2026-01-21 07:00:00+00:00,1028.975,0.0,0.0,7.807,0.0,1752.4,0.0,723.61,1028.975,-7.807,-1752.4,-723.61,-1454.842,None,FI,2026-04-23
2026-01-21 08:00:00+00:00,1018.9375,0.0,0.0,8.856225,0.0,1859.3,0.0,911.7950000000001,1018.9375,-8.856225,-1859.3,-911.7950000000001,-1761.013725,None,FI,2026-04-23
2026-01-21 09:00:00+00:00,1012.605,0.0,0.0,11.07115,0.0,1940.5,0.0,1021.1075000000001,1012.605,-11.07115,-1940.5,-1021.1075000000001,-1960.07365,None,FI,2026-04-23
2026-01-21 10:00:00+00:00,1017.125,0.0,0.0,10.868525,0.0,1727.125,0.0,1173.225,1017.125,-10.868525,-1727.125,-1173.225,-1894.0935249999998,None,FI,2026-04-23
2026-01-21 11:00:00+00:00,1010.2075,0.0,0.0,10.7189,0.0,1760.875,0.0,1139.85,1010.2075,-10.7189,-1760.875,-1139.85,-1901.2363999999998,None,FI,2026-04-23
2026-01-21 12:00:00+00:00,1027.475,0.0,0.0,12.08125,0.0,1850.725,0.0,1128.425,1027.475,-12.08125,-1850.725,-1128.425,-1963.75625,None,FI,2026-04-23
2026-01-21 13:00:00+00:00,986.3525,0.0,0.0,8.154775,0.0,1742.325,0.0,1113.175,986.3525,-8.154775,-1742.325,-1113.175,-1877.302275,None,FI,2026-04-23
2026-01-21 14:00:00+00:00,995.9175,0.0,0.0,5.8296,0.0,1676.625,0.0,1113.55,995.9175,-5.8296,-1676.625,-1113.55,-1800.0871,None,FI,2026-04-23
2026-01-21 15:00:00+00:00,999.1575,0.0,0.0,5.56305,0.0,1749.75,0.0,905.4325,999.1575,-5.56305,-1749.75,-905.4325,-1661.5880499999998,None,FI,2026-04-23
2026-01-21 16:00:00+00:00,942.49,0.0,0.0,7.76825,0.0,1642.8,0.0,1031.15,942.49,-7.76825,-1642.8,-1031.15,-1739.2282500000001,None,FI,2026-04-23
2026-01-21 17:00:00+00:00,917.0525,0.0,0.0,9.489575,0.0,1716.6,0.0,1089.1375,917.0525,-9.489575,-1716.6,-1089.1375,-1898.174575,None,FI,2026-04-23
2026-01-21 18:00:00+00:00,717.4399999999999,0.0,0.0,7.210825,0.0,1645.5749999999998,0.0,1138.975,717.4399999999999,-7.210825,-1645.5749999999998,-1138.975,-2074.320825,None,FI,2026-04-23
2026-01-21 19:00:00+00:00,781.615,0.0,0.0,6.524075,0.0,1607.975,0.0,939.4275,781.615,-6.524075,-1607.975,-939.4275,-1772.311575,None,FI,2026-04-23
2026-01-21 20:00:00+00:00,716.6475,0.0,0.0,12.95665,0.0,1814.875,0.0,1044.625,716.6475,-12.95665,-1814.875,-1044.625,-2155.80915,None,FI,2026-04-23
2026-01-21 21:00:00+00:00,736.9575,0.0,0.0,17.701999999999998,0.0,1743.275,0.0,1150.925,736.9575,-17.701999999999998,-1743.275,-1150.925,-2174.9445,None,FI,2026-04-23
2026-01-21 22:00:00+00:00,540.775,0.0,0.0,22.894750000000002,0.0,1663.35,0.0,1079.2,540.775,-22.894750000000002,-1663.35,-1079.2,-2224.66975,None,FI,2026-04-23
2026-01-21 23:00:00+00:00,918.7875,0.0,0.0,32.061499999999995,0.0,1889.95,0.0,1148.15,918.7875,-32.061499999999995,-1889.95,-1148.15,-2151.3740000000003,None,FI,2026-04-23
2026-01-22 00:00:00+00:00,958.8375,0.0,0.0,35.536,0.0,1836.925,0.0,1193.475,958.8375,-35.536,-1836.925,-1193.475,-2107.0985,None,FI,2026-04-23
2026-01-22 01:00:00+00:00,960.2225,0.0,0.0,40.5125,0.0,1872.4,0.0,1193.4,960.2225,-40.5125,-1872.4,-1193.4,-2146.09,None,FI,2026-04-23
2026-01-22 02:00:00+00:00,839.015,0.0,0.0,29.793750000000003,0.0,1851.3000000000002,0.0,1192.925,839.015,-29.793750000000003,-1851.3000000000002,-1192.925,-2235.00375,None,FI,2026-04-23
2026-01-22 03:00:00+00:00,746.0975,0.0,0.0,26.04875,0.0,1863.0,0.0,1179.85,746.0975,-26.04875,-1863.0,-1179.85,-2322.80125,None,FI,2026-04-23
2026-01-22 04:00:00+00:00,712.0649999999999,0.0,0.0,20.648,0.0,1877.8,0.0,1188.7,712.0649999999999,-20.648,-1877.8,-1188.7,-2375.083,None,FI,2026-04-23
2026-01-22 05:00:00+00:00,771.75,0.0,3.619867,0.2591,0.0,1880.15,0.0,1193.675,771.75,3.360767,-1880.15,-1193.675,-2298.7142329999997,None,FI,2026-04-23
2026-01-22 06:00:00+00:00,957.86,0.0,0.0,3.795,0.0,1793.125,0.0,1192.475,957.86,-3.795,-1793.125,-1192.475,-2031.5349999999999,None,FI,2026-04-23
2026-01-22 07:00:00+00:00,1021.115,0.0,0.0,3.62585,0.0,1911.975,0.0,1170.05,1021.115,-3.62585,-1911.975,-1170.05,-2064.5358499999998,None,FI,2026-04-23
2026-01-22 08:00:00+00:00,940.3325,0.0,0.629367,0.691675,0.0,1822.475,0.0,1192.25,940.3325,-0.06230800000000003,-1822.475,-1192.25,-2074.454808,None,FI,2026-04-23
2026-01-22 09:00:00+00:00,852.11,0.0,1.2727870000000001,0.0,0.0,1813.525,0.0,1142.6,852.11,1.2727870000000001,-1813.525,-1142.6,-2102.742213,None,FI,2026-04-23
2026-01-22 10:00:00+00:00,818.185,0.0,0.0,1.472625,0.0,1906.075,0.0,1171.525,818.185,-1.472625,-1906.075,-1171.525,-2260.8876250000003,None,FI,2026-04-23
2026-01-22 11:00:00+00:00,892.525,0.0,0.0,3.0361,0.0,1932.475,0.0,1182.6999999999998,892.525,-3.0361,-1932.475,-1182.6999999999998,-2225.6861,None,FI,2026-04-23
2026-01-22 12:00:00+00:00,868.87,0.0,0.100437,2.012005,0.0,1866.425,0.0,1182.125,868.87,-1.911568,-1866.425,-1182.125,-2181.591568,None,FI,2026-04-23
2026-01-22 13:00:00+00:00,776.2725,0.0,0.0,1.75008,0.0,1796.95,0.0,1144.475,776.2725,-1.75008,-1796.95,-1144.475,-2166.90258,None,FI,2026-04-23
2026-01-22 14:00:00+00:00,824.7625,0.0,0.0,3.705175,0.0,1847.825,0.0,1156.95,824.7625,-3.705175,-1847.825,-1156.95,-2183.717675,None,FI,2026-04-23
2026-01-22 15:00:00+00:00,828.4625,0.0,0.0,5.173425,0.0,1807.6750000000002,0.0,1191.65,828.4625,-5.173425,-1807.6750000000002,-1191.65,-2176.035925,None,FI,2026-04-23
2026-01-22 16:00:00+00:00,722.5550000000001,0.0,0.0,9.312625,0.0,1760.275,0.0,1191.825,722.5550000000001,-9.312625,-1760.275,-1191.825,-2238.857625,None,FI,2026-04-23
2026-01-22 17:00:00+00:00,560.725,0.0,0.0,10.5269,0.0,1816.4,0.0,1123.9,560.725,-10.5269,-1816.4,-1123.9,-2390.1019,None,FI,2026-04-23
2026-01-22 18:00:00+00:00,509.695,0.0,0.0,6.798975,0.0,1841.45,0.0,1132.375,509.695,-6.798975,-1841.45,-1132.375,-2470.928975,None,FI,2026-04-23
2026-01-22 19:00:00+00:00,442.51250000000005,0.0,0.60944925,0.8091349999999999,0.0,1657.2,0.0,1148.925,442.51250000000005,-0.19968574999999988,-1657.2,-1148.925,-2363.81218575,None,FI,2026-04-23
2026-01-22 20:00:00+00:00,264.8525,0.0,0.0,1.55043,0.0,1830.05,0.0,1148.5,264.8525,-1.55043,-1830.05,-1148.5,-2715.24793,None,FI,2026-04-23
2026-01-22 21:00:00+00:00,309.565,0.0,0.22571875,1.641225,0.0,1833.325,0.0,1185.65,309.565,-1.41550625,-1833.325,-1185.65,-2710.82550625,None,FI,2026-04-23
2026-01-22 22:00:00+00:00,337.2025,0.0,0.0,6.7578,0.0,1877.875,0.0,1175.775,337.2025,-6.7578,-1877.875,-1175.775,-2723.2053,None,FI,2026-04-23
2026-01-22 23:00:00+00:00,430.235,0.0,0.0,2.58065,0.0,1799.55,0.0,1169.8,430.235,-2.58065,-1799.55,-1169.8,-2541.6956499999997,None,FI,2026-04-23
2026-01-23 00:00:00+00:00,477.52000000000004,0.0,0.0,6.7863750000000005,0.0,1815.85,0.0,1148.0,477.52000000000004,-6.7863750000000005,-1815.85,-1148.0,-2493.1163749999996,None,FI,2026-04-23
2026-01-23 01:00:00+00:00,541.5600000000001,0.0,0.0,8.2682,0.0,1826.75,0.0,1168.75,541.5600000000001,-8.2682,-1826.75,-1168.75,-2462.2082,None,FI,2026-04-23
2026-01-23 02:00:00+00:00,539.23,0.0,0.0,15.01525,0.0,1815.925,0.0,1164.75,539.23,-15.01525,-1815.925,-1164.75,-2456.46025,None,FI,2026-04-23
2026-01-23 03:00:00+00:00,552.39,0.0,0.0,8.997025,0.0,1953.375,0.0,1183.375,552.39,-8.997025,-1953.375,-1183.375,-2593.3570250000002,None,FI,2026-04-23
2026-01-23 04:00:00+00:00,357.175,0.0,0.0,5.200775,0.0,1793.025,0.0,1193.075,357.175,-5.200775,-1793.025,-1193.075,-2634.1257750000004,None,FI,2026-04-23
2026-01-23 05:00:00+00:00,374.52750000000003,0.0,0.0,2.9181,0.0,1792.75,0.0,1174.7,374.52750000000003,-2.9181,-1792.75,-1174.7,-2595.8406,None,FI,2026-04-23
2026-01-23 06:00:00+00:00,479.555,0.0,0.0,7.2753,0.0,1868.425,0.0,1187.475,479.555,-7.2753,-1868.425,-1187.475,-2583.6202999999996,None,FI,2026-04-23
2026-01-23 07:00:00+00:00,558.5550000000001,0.0,0.0465525,1.37479,0.0,1821.0,0.0,1177.775,558.5550000000001,-1.3282375,-1821.0,-1177.775,-2441.5482375,None,FI,2026-04-23
2026-01-23 08:00:00+00:00,539.635,0.0,0.0,4.9429,0.0,1883.375,0.0,1124.725,539.635,-4.9429,-1883.375,-1124.725,-2473.4079,None,FI,2026-04-23
2026-01-23 09:00:00+00:00,560.06,0.0,0.0,9.9408,0.0,1839.875,0.0,1144.675,560.06,-9.9408,-1839.875,-1144.675,-2434.4308,None,FI,2026-04-23
2026-01-23 10:00:00+00:00,605.395,0.0,0.0,7.31815,0.0,1905.5,0.0,1186.25,605.395,-7.31815,-1905.5,-1186.25,-2493.67315,None,FI,2026-04-23
2026-01-23 11:00:00+00:00,568.63,0.0,3.3187575,0.0,0.0,1731.55,0.0,1187.75,568.63,3.3187575,-1731.55,-1187.75,-2347.3512425,None,FI,2026-04-23
2026-01-23 12:00:00+00:00,573.6575,0.0,0.0,7.203175,0.0,1950.325,0.0,1159.675,573.6575,-7.203175,-1950.325,-1159.675,-2543.5456750000003,None,FI,2026-04-23
2026-01-23 13:00:00+00:00,534.235,0.0,0.0,10.97075,0.0,1796.975,0.0,1192.675,534.235,-10.97075,-1796.975,-1192.675,-2466.3857499999995,None,FI,2026-04-23
2026-01-23 14:00:00+00:00,486.9475,0.0,0.0,10.9123,0.0,1808.475,0.0,1193.4250000000002,486.9475,-10.9123,-1808.475,-1193.4250000000002,-2525.8648000000003,None,FI,2026-04-23
2026-01-23 15:00:00+00:00,346.2375,0.0,0.0,22.28775,0.0,1794.625,0.0,1193.675,346.2375,-22.28775,-1794.625,-1193.675,-2664.35025,None,FI,2026-04-23
2026-01-23 16:00:00+00:00,312.765,0.0,0.0,28.855249999999998,0.0,1754.7,0.0,1177.65,312.765,-28.855249999999998,-1754.7,-1177.65,-2648.44025,None,FI,2026-04-23
2026-01-23 17:00:00+00:00,227.7425,0.0,0.0,24.163249999999998,0.0,1832.375,0.0,1152.375,227.7425,-24.163249999999998,-1832.375,-1152.375,-2781.17075,None,FI,2026-04-23
2026-01-23 18:00:00+00:00,208.32,0.0,0.0,36.064,0.0,1807.375,0.0,1126.15,208.32,-36.064,-1807.375,-1126.15,-2761.2690000000002,None,FI,2026-04-23
2026-01-23 19:00:00+00:00,531.01,0.0,0.0,32.2215,0.0,1899.875,0.0,1155.825,531.01,-32.2215,-1899.875,-1155.825,-2556.9115,None,FI,2026-04-23
2026-01-23 20:00:00+00:00,505.2825,0.0,0.0,43.72225,0.0,1896.025,0.0,1193.025,505.2825,-43.72225,-1896.025,-1193.025,-2627.48975,None,FI,2026-04-23
2026-01-23 21:00:00+00:00,341.4725,0.0,0.0,42.784,0.0,1687.95,0.0,1163.8,341.4725,-42.784,-1687.95,-1163.8,-2553.0615,None,FI,2026-04-23
2026-01-23 22:00:00+00:00,117.32025,0.0,0.0,43.807249999999996,0.0,1779.5,0.0,1162.325,117.32025,-43.807249999999996,-1779.5,-1162.325,-2868.312,None,FI,2026-04-23
2026-01-23 23:00:00+00:00,52.808350000000004,0.0,0.0,51.155,0.0,1696.7,0.0,1120.975,52.808350000000004,-51.155,-1696.7,-1120.975,-2816.0216499999997,None,FI,2026-04-23
2026-01-24 00:00:00+00:00,63.763425,0.0,0.0,54.106,0.0,1713.925,0.0,1132.15,63.763425,-54.106,-1713.925,-1132.15,-2836.417575,None,FI,2026-04-23
2026-01-24 01:00:00+00:00,175.5125,0.0,0.0,52.579499999999996,0.0,1814.5,0.0,1193.475,175.5125,-52.579499999999996,-1814.5,-1193.475,-2885.042,None,FI,2026-04-23
2026-01-24 02:00:00+00:00,105.49000000000001,0.0,0.0,50.34825,0.0,1815.7749999999999,0.0,1193.625,105.49000000000001,-50.34825,-1815.7749999999999,-1193.625,-2954.25825,None,FI,2026-04-23
2026-01-24 03:00:00+00:00,66.35,0.0,0.0,43.4385,0.0,1807.175,0.0,1193.5,66.35,-43.4385,-1807.175,-1193.5,-2977.7635,None,FI,2026-04-23
2026-01-24 04:00:00+00:00,189.4775,0.0,0.0,44.557,0.0,1833.1,0.0,1193.45,189.4775,-44.557,-1833.1,-1193.45,-2881.6295,None,FI,2026-04-23
2026-01-24 05:00:00+00:00,335.4975,0.0,0.0,48.80625,0.0,1786.8249999999998,0.0,1179.1000000000001,335.4975,-48.80625,-1786.8249999999998,-1179.1000000000001,-2679.23375,None,FI,2026-04-23
2026-01-24 06:00:00+00:00,498.3,0.0,0.0,47.55775,0.0,1804.775,0.0,1185.05,498.3,-47.55775,-1804.775,-1185.05,-2539.08275,None,FI,2026-04-23
2026-01-24 07:00:00+00:00,607.0550000000001,0.0,0.0,38.67975,0.0,1795.425,0.0,1193.4,607.0550000000001,-38.67975,-1795.425,-1193.4,-2420.4497499999998,None,FI,2026-04-23
2026-01-24 08:00:00+00:00,698.7375,0.0,0.0,30.079250000000002,0.0,1761.925,0.0,1192.925,698.7375,-30.079250000000002,-1761.925,-1192.925,-2286.19175,None,FI,2026-04-23
2026-01-24 09:00:00+00:00,805.6525,0.0,0.0,36.555499999999995,0.0,1805.575,0.0,1178.3,805.6525,-36.555499999999995,-1805.575,-1178.3,-2214.7780000000002,None,FI,2026-04-23
2026-01-24 10:00:00+00:00,793.2275,0.0,0.0,37.80775,0.0,1831.625,0.0,1181.15,793.2275,-37.80775,-1831.625,-1181.15,-2257.35525,None,FI,2026-04-23
2026-01-24 11:00:00+00:00,714.54,0.0,0.0,35.027249999999995,0.0,1856.0,0.0,1189.575,714.54,-35.027249999999995,-1856.0,-1189.575,-2366.06225,None,FI,2026-04-23
2026-01-24 12:00:00+00:00,874.4575,0.0,0.0,30.096,0.0,1832.975,0.0,1194.125,874.4575,-30.096,-1832.975,-1194.125,-2182.7385,None,FI,2026-04-23
2026-01-24 13:00:00+00:00,883.175,0.0,0.0,29.9585,0.0,1802.875,0.0,1193.925,883.175,-29.9585,-1802.875,-1193.925,-2143.5834999999997,None,FI,2026-04-23
2026-01-24 14:00:00+00:00,800.88,0.0,0.0,25.404,0.0,1856.075,0.0,1193.95,800.88,-25.404,-1856.075,-1193.95,-2274.549,None,FI,2026-04-23
2026-01-24 15:00:00+00:00,669.71,0.0,0.0,32.372749999999996,0.0,1792.75,0.0,1193.975,669.71,-32.372749999999996,-1792.75,-1193.975,-2349.38775,None,FI,2026-04-23
2026-01-24 16:00:00+00:00,481.2375,0.0,0.0,25.25325,0.0,1701.75,0.0,1179.6,481.2375,-25.25325,-1701.75,-1179.6,-2425.36575,None,FI,2026-04-23
2026-01-24 17:00:00+00:00,511.8275,0.0,0.0,25.716,0.0,1796.8000000000002,0.0,1128.175,511.8275,-25.716,-1796.8000000000002,-1128.175,-2438.8635000000004,None,FI,2026-04-23
2026-01-24 18:00:00+00:00,535.735,0.0,0.0,23.34975,0.0,1977.725,0.0,955.2075,535.735,-23.34975,-1977.725,-955.2075,-2420.5472499999996,None,FI,2026-04-23
2026-01-24 19:00:00+00:00,479.2275,0.0,0.0,13.849,0.0,1934.075,0.0,795.2375,479.2275,-13.849,-1934.075,-795.2375,-2263.934,None,FI,2026-04-23
2026-01-24 20:00:00+00:00,335.0475,0.0,0.0,16.16425,0.0,2008.875,0.0,733.1225,335.0475,-16.16425,-2008.875,-733.1225,-2423.1142499999996,None,FI,2026-04-23
2026-01-24 21:00:00+00:00,374.745,0.0,0.0,10.961425,0.0,1817.7,0.0,786.2675,374.745,-10.961425,-1817.7,-786.2675,-2240.1839250000003,None,FI,2026-04-23
