,Fossil Gas,Hydro Run-of-river and poundage,Hydro Water Reservoir,Waste,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-01 00:00:00+00:00,0.0,147.58609975,1740.6629395,15.87614125,1904.1251805,71.61465175000001,0.0,2185.6575000000003,1975.7398322499998,2185.6575000000003,-209.91766775000042,None,NO_5,2026-04-23
2026-01-01 01:00:00+00:00,0.0,141.7697255,1674.24284325,13.969275,1829.98184375,74.351468,0.0,2167.2425,1904.3333117500001,2167.2425,-262.9091882499997,None,NO_5,2026-04-23
2026-01-01 02:00:00+00:00,0.0,146.06128825000002,1691.7262425,13.969275,1851.7568057499998,75.3365715,0.0,2138.805,1927.0933772499998,2138.805,-211.71162275000006,None,NO_5,2026-04-23
2026-01-01 03:00:00+00:00,0.0,150.5769175,1912.31534975,13.969275,2076.8615422499997,81.45762975,0.0,2136.4049999999997,2158.3191719999995,2136.4049999999997,21.91417199999978,None,NO_5,2026-04-23
2026-01-01 04:00:00+00:00,0.0,176.021526,2149.32742525,13.969275,2339.31822625,82.411981,0.0,2189.5825,2421.73020725,2189.5825,232.14770725000017,None,NO_5,2026-04-23
2026-01-01 05:00:00+00:00,0.0,129.9322725,2188.41640325,13.969275,2332.31795075,142.2395795,0.0,2210.6475,2474.55753025,2210.6475,263.9100302500001,None,NO_5,2026-04-23
2026-01-01 06:00:00+00:00,0.0,122.31394925,2303.7471255,13.969275,2440.03034975,183.327443,0.0,2241.4925000000003,2623.35779275,2241.4925000000003,381.86529274999975,None,NO_5,2026-04-23
2026-01-01 07:00:00+00:00,0.0,120.234924,2466.30832525,13.969275,2600.51252425,207.109132,0.0,2255.22,2807.62165625,2255.22,552.4016562500001,None,NO_5,2026-04-23
2026-01-01 08:00:00+00:00,0.0,117.623309,2541.518365,16.04703925,2675.18871325,203.698893,0.0,2296.3175,2878.8876062500003,2296.3175,582.5701062500002,None,NO_5,2026-04-23
2026-01-01 09:00:00+00:00,0.0,115.569137,2792.54767675,13.98102975,2922.0978434999997,210.2504215,0.0,2329.9449999999997,3132.3482649999996,2329.9449999999997,802.4032649999999,None,NO_5,2026-04-23
2026-01-01 10:00:00+00:00,0.0,116.8047145,2941.3705705,13.969275,3072.14456,213.59885075,0.0,2349.1,3285.7434107500003,2349.1,936.6434107500004,None,NO_5,2026-04-23
2026-01-01 11:00:00+00:00,0.0,132.90622075,2272.0987830000004,14.451636,2419.4566397500002,155.34147125,0.0,2356.17,2574.798111,2356.17,218.628111,None,NO_5,2026-04-23
2026-01-01 12:00:00+00:00,0.0,156.1303125,2378.137851,13.969275,2548.2374385,163.55916274999998,0.0,2348.5275,2711.7966012499996,2348.5275,363.2691012499995,None,NO_5,2026-04-23
2026-01-01 13:00:00+00:00,0.0,164.97989325,2511.0930602500002,13.969275,2690.0422285,192.48377525,0.0,2346.39,2882.52600375,2346.39,536.1360037500003,None,NO_5,2026-04-23
2026-01-01 14:00:00+00:00,0.0,176.89803125,2476.71926175,16.9337195,2670.5510124999996,116.5382765,0.0,2389.71,2787.0892889999996,2389.71,397.3792889999995,None,NO_5,2026-04-23
2026-01-01 15:00:00+00:00,0.0,176.6769265,2527.1701805000002,13.969275,2717.816382,81.82014225,0.0,2434.5175,2799.63652425,2434.5175,365.11902425000017,None,NO_5,2026-04-23
2026-01-01 16:00:00+00:00,0.0,182.550455,2796.55519875,13.969275,2993.07492875,82.17500375,0.0,2446.7200000000003,3075.2499325,2446.7200000000003,628.5299324999996,None,NO_5,2026-04-23
2026-01-01 17:00:00+00:00,0.0,154.34376724999998,2715.28396,13.969275,2883.59700225,82.3563755,0.0,2429.495,2965.95337775,2429.495,536.4583777500002,None,NO_5,2026-04-23
2026-01-01 18:00:00+00:00,0.0,139.7364195,2550.878941,13.969275,2704.5846355,81.90406525,0.0,2416.4075,2786.4887007499997,2416.4075,370.0812007499999,None,NO_5,2026-04-23
2026-01-01 19:00:00+00:00,0.0,134.49216275,2294.85503075,14.2248305,2443.5720239999996,82.14888625,0.0,2380.75,2525.7209102499996,2380.75,144.97091024999963,None,NO_5,2026-04-23
2026-01-01 20:00:00+00:00,0.0,129.6472875,2130.96762325,13.969275,2274.58418575,81.545812,0.0,2348.1724999999997,2356.12999775,2348.1724999999997,7.95749775000013,None,NO_5,2026-04-23
2026-01-01 21:00:00+00:00,0.0,127.44877375,2100.678638,13.969275,2242.0966867499997,68.69942775,0.0,2314.1575000000003,2310.7961144999995,2314.1575000000003,-3.361385500000779,None,NO_5,2026-04-23
2026-01-01 22:00:00+00:00,0.0,125.653528,2260.584293,13.969275,2400.2070959999996,54.613341500000004,0.0,2267.9525,2454.8204374999996,2267.9525,186.8679374999997,None,NO_5,2026-04-23
2026-01-01 23:00:00+00:00,0.0,110.56681275,2591.625402,13.969275,2716.16148975,61.35984375,0.0,2244.995,2777.5213335,2244.995,532.5263335,None,NO_5,2026-04-23
2026-01-02 00:00:00+00:00,0.0,116.6010455,2379.0232425,15.40239425,2511.02668225,82.901087,0.0,2202.6575,2593.92776925,2202.6575,391.2702692500002,None,NO_5,2026-04-23
2026-01-02 01:00:00+00:00,0.0,100.2162725,2051.9558505,14.672052749999999,2166.84417575,82.47138774999999,0.0,2189.36,2249.3155635,2189.36,59.9555634999997,None,NO_5,2026-04-23
2026-01-02 02:00:00+00:00,0.0,96.77797575,2205.07019675,13.969275,2315.8174475,83.00295975,0.0,2176.475,2398.8204072500002,2176.475,222.34540725000033,None,NO_5,2026-04-23
2026-01-02 03:00:00+00:00,0.0,96.5439335,2195.65892325,13.969275,2306.17213175,82.3474205,0.0,2188.64,2388.51955225,2188.64,199.87955224999996,None,NO_5,2026-04-23
2026-01-02 04:00:00+00:00,0.0,107.31028975000001,2224.9974905,13.969275,2346.2770552499996,81.72104825,0.0,2236.1425,2427.9981034999996,2236.1425,191.8556034999997,None,NO_5,2026-04-23
2026-01-02 05:00:00+00:00,0.0,105.2262625,2527.0066605,13.969275,2646.202198,82.78356425,0.0,2312.2200000000003,2728.98576225,2312.2200000000003,416.7657622499996,None,NO_5,2026-04-23
2026-01-02 06:00:00+00:00,0.0,155.31668775,2996.10463,13.969275,3165.3905927499995,117.38589024999999,0.0,2420.5225,3282.7764829999996,2420.5225,862.2539829999996,None,NO_5,2026-04-23
2026-01-02 07:00:00+00:00,0.0,158.21148875,3009.980883,13.969275,3182.1616467500003,118.83493125,0.0,2488.38,3300.996578,2488.38,812.6165780000001,None,NO_5,2026-04-23
2026-01-02 08:00:00+00:00,0.0,162.1631475,3080.114396,13.969275,3256.2468185,120.10336125,0.0,2547.42,3376.35017975,2547.42,828.9301797499998,None,NO_5,2026-04-23
2026-01-02 09:00:00+00:00,0.0,162.50401325,3004.1398325,14.18330275,3180.8271485,229.38124,0.0,2575.0225,3410.2083885,2575.0225,835.1858885000001,None,NO_5,2026-04-23
2026-01-02 10:00:00+00:00,0.0,130.94509975,2830.77905,13.969275,2975.69342475,224.3430945,0.0,2588.7975,3200.03651925,2588.7975,611.2390192499997,None,NO_5,2026-04-23
2026-01-02 11:00:00+00:00,0.0,132.40863224999998,2985.16147075,15.935689,3133.505792,250.82400825,0.0,2589.2275,3384.32980025,2589.2275,795.1023002500001,None,NO_5,2026-04-23
2026-01-02 12:00:00+00:00,0.0,124.94084925,3231.97973825,13.969275,3370.8898625,251.918092,0.0,2567.435,3622.8079545,2567.435,1055.3729545,None,NO_5,2026-04-23
2026-01-02 13:00:00+00:00,0.0,138.95393,3579.8551485,13.969275,3732.7783535,249.31724425,0.0,2594.5625,3982.09559775,2594.5625,1387.5330977499998,None,NO_5,2026-04-23
2026-01-02 14:00:00+00:00,0.0,137.810453,4443.906649250001,13.969275,4595.686377250001,381.95342575,0.0,2618.6499999999996,4977.639803000001,2618.6499999999996,2358.9898030000013,None,NO_5,2026-04-23
2026-01-02 15:00:00+00:00,0.0,143.6253245,4747.26296575,13.969275,4904.85756525,392.15788325,0.0,2684.93,5297.0154485,2684.93,2612.0854485000004,None,NO_5,2026-04-23
2026-01-02 16:00:00+00:00,0.0,181.669429,4776.61803025,13.969275,4972.25673425,389.93041500000004,0.0,2717.535,5362.1871492499995,2717.535,2644.6521492499996,None,NO_5,2026-04-23
2026-01-02 17:00:00+00:00,0.0,212.61513300000001,4910.76060725,13.969275,5137.345015250001,380.498882,0.0,2715.2325,5517.843897250001,2715.2325,2802.6113972500007,None,NO_5,2026-04-23
2026-01-02 18:00:00+00:00,0.0,214.7659825,4713.95339875,13.969275,4942.68865625,378.1229725,0.0,2692.4725,5320.811628750001,2692.4725,2628.339128750001,None,NO_5,2026-04-23
2026-01-02 19:00:00+00:00,0.0,180.58745199999998,4329.8990285,13.969275,4524.4557555,357.52261475,0.0,2655.59,4881.97837025,2655.59,2226.3883702499998,None,NO_5,2026-04-23
2026-01-02 20:00:00+00:00,0.0,165.6498155,4528.46658375,13.969275,4708.08567425,355.2786915,0.0,2632.7425,5063.36436575,2632.7425,2430.62186575,None,NO_5,2026-04-23
2026-01-02 21:00:00+00:00,0.0,162.345462,4134.48056275,13.969275,4310.795299750001,371.14250975,0.0,2577.3625,4681.9378095,2577.3625,2104.5753095,None,NO_5,2026-04-23
2026-01-02 22:00:00+00:00,0.0,151.22471925,4310.65529325,13.969275,4475.8492875,361.40432925,0.0,2524.295,4837.25361675,2524.295,2312.95861675,None,NO_5,2026-04-23
2026-01-02 23:00:00+00:00,0.0,121.24449849999999,4648.6992435,13.969275,4783.913017000001,237.25964575,0.0,2507.71,5021.172662750001,2507.71,2513.462662750001,None,NO_5,2026-04-23
2026-01-03 00:00:00+00:00,0.0,123.45154550000001,4369.645656,13.969275,4507.0664765,221.8270715,0.0,2459.1,4728.893548,2459.1,2269.793548,None,NO_5,2026-04-23
2026-01-03 01:00:00+00:00,0.0,125.68673,4023.18308125,13.969275,4162.839086250001,204.553183,0.0,2417.7525,4367.392269250001,2417.7525,1949.6397692500009,None,NO_5,2026-04-23
2026-01-03 02:00:00+00:00,0.0,122.3070775,4064.4280360000002,13.969275,4200.7043885,208.21103975,0.0,2396.5675,4408.91542825,2396.5675,2012.3479282500002,None,NO_5,2026-04-23
2026-01-03 03:00:00+00:00,0.0,104.08665225,3745.850807,13.969275,3863.9067342499998,204.79353,0.0,2379.215,4068.7002642499997,2379.215,1689.4852642499995,None,NO_5,2026-04-23
2026-01-03 04:00:00+00:00,0.0,108.445786,3902.02637675,13.969275,4024.44143775,204.628007,0.0,2411.9625,4229.06944475,2411.9625,1817.10694475,None,NO_5,2026-04-23
2026-01-03 05:00:00+00:00,0.0,110.5081795,4028.774368,13.969275,4153.2518225,209.40950125,0.0,2430.115,4362.6613237500005,2430.115,1932.5463237500007,None,NO_5,2026-04-23
2026-01-03 06:00:00+00:00,0.0,130.92586575,4377.63351275,13.99319725,4522.55257575,222.69933650000002,0.0,2475.1925,4745.25191225,2475.1925,2270.0594122499997,None,NO_5,2026-04-23
2026-01-03 07:00:00+00:00,0.0,163.173679,4574.88027175,13.969275,4752.02322575,278.69622725,0.0,2534.8575,5030.719453,2534.8575,2495.8619529999996,None,NO_5,2026-04-23
2026-01-03 08:00:00+00:00,0.0,173.125152,4552.1783705,13.969275,4739.2727975,354.87023775,0.0,2602.6275,5094.14303525,2602.6275,2491.51553525,None,NO_5,2026-04-23
2026-01-03 09:00:00+00:00,0.0,167.65601675,4861.03139775,13.969275,5042.6566895000005,364.58368924999996,0.0,2653.975,5407.240378750001,2653.975,2753.2653787500008,None,NO_5,2026-04-23
2026-01-03 10:00:00+00:00,0.0,179.25954825,4963.810495,13.969275,5157.03931825,370.4870835,0.0,2667.7124999999996,5527.52640175,2667.7124999999996,2859.8139017500007,None,NO_5,2026-04-23
2026-01-03 11:00:00+00:00,0.0,178.05240725,4967.2800635,13.969275,5159.301745750001,368.93429475,0.0,2667.0575,5528.236040500001,2667.0575,2861.178540500001,None,NO_5,2026-04-23
2026-01-03 12:00:00+00:00,0.0,151.71466775,4908.79822625,13.969275,5074.482169,359.1712015,0.0,2642.0875,5433.6533705,2642.0875,2791.5658705,None,NO_5,2026-04-23
2026-01-03 13:00:00+00:00,0.0,181.78044925,5020.3914,13.969275,5216.141124250001,375.77186374999997,0.0,2663.5675,5591.912988000001,2663.5675,2928.345488000001,None,NO_5,2026-04-23
2026-01-03 14:00:00+00:00,0.0,184.44916475,4876.2368045,13.969275,5074.655244250001,377.76512875000003,0.0,2700.4175,5452.420373000001,2700.4175,2752.002873000001,None,NO_5,2026-04-23
2026-01-03 15:00:00+00:00,0.0,186.03473375,4790.54077975,13.969275,4990.5447885,376.36473475,0.0,2745.7650000000003,5366.90952325,2745.7650000000003,2621.14452325,None,NO_5,2026-04-23
2026-01-03 16:00:00+00:00,0.0,189.4389685,4825.7628297500005,13.969275,5029.1710732500005,322.54744375,0.0,2769.4525,5351.718517,2769.4525,2582.2660170000004,None,NO_5,2026-04-23
2026-01-03 17:00:00+00:00,0.0,189.09999375,4832.23173425,13.969275,5035.3010030000005,375.76810475,0.0,2757.85,5411.0691077500005,2757.85,2653.2191077500006,None,NO_5,2026-04-23
2026-01-03 18:00:00+00:00,0.0,186.86772825,4868.85888175,13.969275,5069.695885000001,387.08130725,0.0,2733.52,5456.7771922500015,2733.52,2723.2571922500015,None,NO_5,2026-04-23
2026-01-03 19:00:00+00:00,0.0,183.07078175,4837.76837875,13.969275,5034.8084355,379.7357665,0.0,2714.085,5414.544202,2714.085,2700.459202,None,NO_5,2026-04-23
2026-01-03 20:00:00+00:00,0.0,176.94766275,4977.3139495,13.969275,5168.23088725,376.1223955,0.0,2687.5725,5544.353282749999,2687.5725,2856.780782749999,None,NO_5,2026-04-23
2026-01-03 21:00:00+00:00,0.0,165.4679435,4808.10611225,13.969275,4987.54333075,355.9958335,0.0,2647.0325,5343.53916425,2647.0325,2696.50666425,None,NO_5,2026-04-23
2026-01-03 22:00:00+00:00,0.0,169.07414599999998,4754.0769980000005,13.969275,4937.120419000001,350.184822,0.0,2602.1425,5287.305241000001,2602.1425,2685.162741000001,None,NO_5,2026-04-23
2026-01-03 23:00:00+00:00,0.0,120.5818405,4899.2684255,13.969275,5033.819541000001,326.748502,0.0,2595.015,5360.568043000001,2595.015,2765.5530430000013,None,NO_5,2026-04-23
2026-01-04 00:00:00+00:00,0.0,115.8885615,4781.02307425,13.969275,4910.88091075,319.44870725,0.0,2562.1975,5230.329618,2562.1975,2668.1321179999995,None,NO_5,2026-04-23
2026-01-04 01:00:00+00:00,0.0,119.5261395,4745.7846435,13.969275,4879.280058,318.98869225,0.0,2532.5299999999997,5198.26875025,2532.5299999999997,2665.7387502500005,None,NO_5,2026-04-23
2026-01-04 02:00:00+00:00,0.0,113.460117,4589.00039875,13.9725405,4716.43305625,321.27006225,0.0,2511.1375,5037.7031185,2511.1375,2526.5656185,None,NO_5,2026-04-23
2026-01-04 03:00:00+00:00,0.0,115.70512225,4383.985105,13.969275,4513.6595022500005,321.8710105,0.0,2501.7275,4835.5305127500005,2501.7275,2333.8030127500006,None,NO_5,2026-04-23
2026-01-04 04:00:00+00:00,0.0,114.3810415,4405.96908375,13.969275,4534.31940025,317.38752275,0.0,2506.7000000000003,4851.706923000001,2506.7000000000003,2345.0069230000004,None,NO_5,2026-04-23
2026-01-04 05:00:00+00:00,0.0,110.77501125,4269.26738775,13.969275,4394.011674,314.96268025,0.0,2519.7325,4708.97435425,2519.7325,2189.24185425,None,NO_5,2026-04-23
2026-01-04 06:00:00+00:00,0.0,124.86322225,4424.746396750001,13.969275,4563.578894000001,317.525474,0.0,2546.5375,4881.104368000001,2546.5375,2334.5668680000013,None,NO_5,2026-04-23
2026-01-04 07:00:00+00:00,0.0,133.45563975,4333.48654075,13.969275,4480.911455500001,326.09845525000003,0.0,2575.465,4807.009910750001,2575.465,2231.544910750001,None,NO_5,2026-04-23
2026-01-04 08:00:00+00:00,0.0,144.1936795,4821.325415,13.969275,4979.488369500001,233.80865875,0.0,2635.7725,5213.297028250001,2635.7725,2577.524528250001,None,NO_5,2026-04-23
2026-01-04 09:00:00+00:00,0.0,169.64951875,4781.219088,13.969275,4964.837881750001,241.9646055,0.0,2677.665,5206.802487250001,2677.665,2529.137487250001,None,NO_5,2026-04-23
2026-01-04 10:00:00+00:00,0.0,166.32290849999998,4725.9268235,13.969275,4906.219007000001,236.2597895,0.0,2693.51,5142.4787965000005,2693.51,2448.9687965000003,None,NO_5,2026-04-23
2026-01-04 11:00:00+00:00,0.0,165.30951499999998,4690.393728999999,13.969275,4869.672519,233.192427,0.0,2694.6125,5102.864946,2694.6125,2408.2524459999995,None,NO_5,2026-04-23
2026-01-04 12:00:00+00:00,0.0,153.1350585,4508.52968675,13.969275,4675.6340202500005,227.07436425,0.0,2676.0125,4902.708384500001,2676.0125,2226.695884500001,None,NO_5,2026-04-23
2026-01-04 13:00:00+00:00,0.0,166.325762,4463.72848125,13.969275,4644.023518250001,229.07651925,0.0,2687.4775,4873.100037500001,2687.4775,2185.6225375000013,None,NO_5,2026-04-23
2026-01-04 14:00:00+00:00,0.0,160.140276,4476.999091,13.969275,4651.108642,229.82993975,0.0,2720.8525,4880.938581750001,2720.8525,2160.0860817500006,None,NO_5,2026-04-23
2026-01-04 15:00:00+00:00,0.0,159.300129,4677.713933,13.969275,4850.983337000001,233.719333,0.0,2771.1525,5084.702670000001,2771.1525,2313.5501700000004,None,NO_5,2026-04-23
2026-01-04 16:00:00+00:00,0.0,172.52583575,4775.75038675,13.969275,4962.2454975,234.53815325,0.0,2783.205,5196.78365075,2783.205,2413.5786507499997,None,NO_5,2026-04-23
2026-01-04 17:00:00+00:00,0.0,181.35081225,4835.1463495,13.969275,5030.46643675,234.82494825,0.0,2766.895,5265.2913849999995,2766.895,2498.3963849999996,None,NO_5,2026-04-23
2026-01-04 18:00:00+00:00,0.0,171.2148115,4954.738518,13.969275,5139.9226045000005,235.7838245,0.0,2760.3075,5375.706429000001,2760.3075,2615.398929000001,None,NO_5,2026-04-23
2026-01-04 19:00:00+00:00,0.0,158.96872324999998,5046.7394985,13.969275,5219.6774967500005,237.281377,0.0,2747.2875,5456.958873750001,2747.2875,2709.671373750001,None,NO_5,2026-04-23
2026-01-04 20:00:00+00:00,0.0,170.11862075,5157.2220145,13.969275,5341.309910250001,252.93462,0.0,2723.86,5594.244530250001,2723.86,2870.384530250001,None,NO_5,2026-04-23
2026-01-04 21:00:00+00:00,0.0,163.551832,5110.25245775,13.969275,5287.77356475,248.964425,0.0,2679.9849999999997,5536.73798975,2679.9849999999997,2856.752989750001,None,NO_5,2026-04-23
2026-01-04 22:00:00+00:00,0.0,133.7999005,4993.037242750001,13.969275,5140.806418250001,249.8791475,0.0,2618.6975,5390.685565750001,2618.6975,2771.9880657500007,None,NO_5,2026-04-23
2026-01-04 23:00:00+00:00,0.0,111.876878,4602.40430575,13.969275,4728.250458750001,361.296074,0.0,2561.82,5089.546532750001,2561.82,2527.7265327500004,None,NO_5,2026-04-23
2026-01-05 00:00:00+00:00,0.0,113.709599,4598.24291275,13.969275,4725.92178675,351.44542,0.0,2518.515,5077.36720675,2518.515,2558.8522067500003,None,NO_5,2026-04-23
2026-01-05 01:00:00+00:00,0.0,110.8353055,4738.9864355,13.969275,4863.791016,373.01310125,0.0,2501.8875,5236.80411725,2501.8875,2734.91661725,None,NO_5,2026-04-23
2026-01-05 02:00:00+00:00,0.0,110.7581035,4633.44741925,13.969275,4758.174797750001,359.71128575,0.0,2484.7650000000003,5117.8860835000005,2484.7650000000003,2633.1210835,None,NO_5,2026-04-23
2026-01-05 03:00:00+00:00,0.0,109.73146275,4583.7738,13.969275,4707.47453775,340.88316775,0.0,2492.7525,5048.3577055000005,2492.7525,2555.6052055000005,None,NO_5,2026-04-23
2026-01-05 04:00:00+00:00,0.0,110.87803475,4625.33953,13.969275,4750.18683975,356.16199274999997,0.0,2545.725,5106.3488325,2545.725,2560.6238325,None,NO_5,2026-04-23
2026-01-05 05:00:00+00:00,0.0,110.51455725,4754.38603525,13.969275,4878.8698675,376.495964,0.0,2672.5874999999996,5255.365831499999,2672.5874999999996,2582.7783314999997,None,NO_5,2026-04-23
2026-01-05 06:00:00+00:00,0.0,130.76228175,4923.450316500001,13.969275,5068.1818732500005,243.945696,0.0,2807.0474999999997,5312.12756925,2807.0474999999997,2505.0800692500006,None,NO_5,2026-04-23
2026-01-05 07:00:00+00:00,0.0,182.60739625,4903.83300325,13.969275,5100.409674500001,239.04253549999999,0.0,2862.26,5339.45221,2862.26,2477.19221,None,NO_5,2026-04-23
2026-01-05 08:00:00+00:00,0.0,178.127109,4961.514839,13.969275,5153.611223000001,239.7180635,0.0,2889.7525,5393.329286500001,2889.7525,2503.576786500001,None,NO_5,2026-04-23
2026-01-05 09:00:00+00:00,0.0,166.84054225,4972.54084475,13.969275,5153.350662000001,239.71105025,0.0,2887.36,5393.061712250001,2887.36,2505.7017122500006,None,NO_5,2026-04-23
2026-01-05 10:00:00+00:00,0.0,130.572567,4992.966117,13.969275,5137.5079590000005,239.28603275,0.0,2864.005,5376.793991750001,2864.005,2512.7889917500006,None,NO_5,2026-04-23
2026-01-05 11:00:00+00:00,0.0,134.07123975000002,4987.93392225,13.969275,5135.974437000001,239.74410125,0.0,2864.6625,5375.718538250001,2864.6625,2511.056038250001,None,NO_5,2026-04-23
2026-01-05 12:00:00+00:00,0.0,129.0322515,4932.148608,13.969275,5075.150134500001,238.9007485,0.0,2853.6275,5314.050883000001,2853.6275,2460.4233830000007,None,NO_5,2026-04-23
2026-01-05 13:00:00+00:00,0.0,141.97789799999998,4940.856293,13.969275,5096.803466,239.1895805,0.0,2860.1099999999997,5335.993046500001,2860.1099999999997,2475.883046500001,None,NO_5,2026-04-23
2026-01-05 14:00:00+00:00,0.0,176.92018424999998,5003.63997275,13.969275,5194.529432,239.6460605,0.0,2882.695,5434.1754925000005,2882.695,2551.4804925000003,None,NO_5,2026-04-23
2026-01-05 15:00:00+00:00,0.0,176.67081075,5141.34875325,13.969275,5331.988839000001,239.528771,0.0,2916.4900000000002,5571.517610000001,2916.4900000000002,2655.0276100000005,None,NO_5,2026-04-23
2026-01-05 16:00:00+00:00,0.0,189.39785375,5215.385857249999,13.96539475,5418.749105749999,239.58406175,0.0,2905.4975,5658.333167499999,2905.4975,2752.835667499999,None,NO_5,2026-04-23
2026-01-05 17:00:00+00:00,0.0,189.92945650000001,5159.01619175,13.969275,5362.91492325,239.80891275,0.0,2850.5225,5602.723836,2850.5225,2752.201336,None,NO_5,2026-04-23
2026-01-05 18:00:00+00:00,0.0,177.0067445,5349.51625375,13.969275,5540.492273250001,242.74589674999999,0.0,2860.1325,5783.2381700000005,2860.1325,2923.1056700000004,None,NO_5,2026-04-23
2026-01-05 19:00:00+00:00,0.0,147.249696,5182.3769655,13.969275,5343.5959365,240.1293045,0.0,2846.56,5583.725241,2846.56,2737.165241,None,NO_5,2026-04-23
2026-01-05 20:00:00+00:00,0.0,143.9157535,5080.75123875,13.969275,5238.636267250001,247.96271174999998,0.0,2820.1725,5486.598979000001,2820.1725,2666.426479000001,None,NO_5,2026-04-23
2026-01-05 21:00:00+00:00,0.0,117.72190499999999,5182.09279625,13.969275,5313.783976250001,239.823687,0.0,2764.0125,5553.607663250001,2764.0125,2789.595163250001,None,NO_5,2026-04-23
2026-01-05 22:00:00+00:00,0.0,113.60580225000001,4962.303944249999,13.969275,5089.8790215,386.2194395,0.0,2698.9775,5476.098461,2698.9775,2777.1209609999996,None,NO_5,2026-04-23
2026-01-05 23:00:00+00:00,0.0,108.16281525000001,5260.84743075,13.969275,5382.979521,259.08559625,0.0,2668.735,5642.06511725,2668.735,2973.33011725,None,NO_5,2026-04-23
2026-01-06 00:00:00+00:00,0.0,108.61108725,5129.144475749999,13.969275,5251.724838,246.0238195,0.0,2632.8575,5497.7486575,2632.8575,2864.8911575,None,NO_5,2026-04-23
2026-01-06 01:00:00+00:00,0.0,109.428972,5233.90822175,13.969275,5357.30646875,258.53218625,0.0,2611.32,5615.838655,2611.32,3004.5186549999994,None,NO_5,2026-04-23
2026-01-06 02:00:00+00:00,0.0,116.129823,5259.0230285,13.969275,5389.1221265,258.9306305,0.0,2579.845,5648.052757,2579.845,3068.2077570000006,None,NO_5,2026-04-23
2026-01-06 03:00:00+00:00,0.0,120.01844375,5227.48013575,14.0116135,5361.510193,258.61888700000003,0.0,2573.96,5620.12908,2573.96,3046.1690799999997,None,NO_5,2026-04-23
2026-01-06 04:00:00+00:00,0.0,134.2881885,5037.89714575,13.969275,5186.15460925,241.8436135,0.0,2605.725,5427.99822275,2605.725,2822.2732227500005,None,NO_5,2026-04-23
2026-01-06 05:00:00+00:00,0.0,143.19088075000002,5310.4420755,13.969275,5467.602231250001,257.6649275,0.0,2744.995,5725.267158750001,2744.995,2980.272158750001,None,NO_5,2026-04-23
2026-01-06 06:00:00+00:00,0.0,188.86668225,5420.62106175,13.969275,5623.457019,244.9669735,0.0,2899.1675,5868.4239925,2899.1675,2969.2564925,None,NO_5,2026-04-23
2026-01-06 07:00:00+00:00,0.0,208.3576435,5534.24794675,13.969275,5756.57486525,377.44179175,0.0,2968.1575,6134.016657,2968.1575,3165.8591570000003,None,NO_5,2026-04-23
2026-01-06 08:00:00+00:00,0.0,210.620006,5532.023363,13.85286425,5756.49623325,385.26578225000003,0.0,2980.2200000000003,6141.7620155,2980.2200000000003,3161.5420155,None,NO_5,2026-04-23
2026-01-06 09:00:00+00:00,0.0,207.55943375,5548.7163915,13.969275,5770.24510025,384.442654,0.0,2897.23,6154.687754250001,2897.23,3257.4577542500006,None,NO_5,2026-04-23
2026-01-06 10:00:00+00:00,0.0,203.907093,5524.197817,13.84510375,5741.95001375,353.8569095,0.0,2937.0025,6095.80692325,2937.0025,3158.80442325,None,NO_5,2026-04-23
2026-01-06 11:00:00+00:00,0.0,168.80455275,5497.3839207500005,13.9718695,5680.1603430000005,397.738822,0.0,2916.905,6077.899165000001,2916.905,3160.9941650000005,None,NO_5,2026-04-23
2026-01-06 12:00:00+00:00,0.0,144.94087775,5497.334053500001,13.880026749999999,5656.154958000001,398.5487495,0.0,2905.2200000000003,6054.703707500001,2905.2200000000003,3149.4837075000005,None,NO_5,2026-04-23
2026-01-06 13:00:00+00:00,0.0,160.59760975,5538.728173,13.969275,5713.2950577500005,372.159953,0.0,2925.955,6085.455010750001,2925.955,3159.500010750001,None,NO_5,2026-04-23
2026-01-06 14:00:00+00:00,0.0,156.601363,5559.6864562499995,13.969275,5730.25709425,372.59277675,0.0,2934.77,6102.849870999999,2934.77,3168.0798709999995,None,NO_5,2026-04-23
2026-01-06 15:00:00+00:00,0.0,202.24993575,5562.99183375,13.969275,5779.211044500001,396.38921,0.0,2996.2975,6175.600254500001,2996.2975,3179.302754500001,None,NO_5,2026-04-23
2026-01-06 16:00:00+00:00,0.0,220.83607899999998,5518.12260825,13.969275,5752.92796225,393.32788875,0.0,2991.145,6146.255851,2991.145,3155.110851,None,NO_5,2026-04-23
2026-01-06 17:00:00+00:00,0.0,185.18157825,5558.81959075,13.969275,5757.9704440000005,395.63401224999996,0.0,2967.5825,6153.60445625,2967.5825,3186.02195625,None,NO_5,2026-04-23
2026-01-06 18:00:00+00:00,0.0,173.031117,5570.0608135,13.969275,5757.061205500001,397.481889,0.0,2957.4825,6154.543094500001,2957.4825,3197.0605945000007,None,NO_5,2026-04-23
2026-01-06 19:00:00+00:00,0.0,152.34477025,5551.83537225,13.969275,5718.1494175,390.784118,0.0,2949.285,6108.933535499999,2949.285,3159.6485354999995,None,NO_5,2026-04-23
