,Biomass,Fossil Gas,Geothermal,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Wind Onshore,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-02-28 16:00:00+00:00,0.0,796.25,610.0,209.0,30.5,79.25,51.0,0.25,1776.25,1.0,0.0,2060.75,1777.25,2060.75,-283.5,None,IT_CNOR,2026-04-23
2026-02-28 17:00:00+00:00,0.0,812.75,609.0,224.25,30.25,78.75,0.0,0.25,1755.25,13.0,0.0,2216.5,1768.25,2216.5,-448.25,None,IT_CNOR,2026-04-23
2026-02-28 18:00:00+00:00,0.0,861.0,609.0,229.25,30.0,79.0,0.0,1.0,1809.25,17.0,0.0,2393.0,1826.25,2393.0,-566.75,None,IT_CNOR,2026-04-23
2026-02-28 19:00:00+00:00,0.0,825.25,608.25,228.75,30.0,78.75,0.0,1.0,1772.0,15.25,0.0,2272.75,1787.25,2272.75,-485.5,None,IT_CNOR,2026-04-23
2026-02-28 20:00:00+00:00,0.0,847.0,608.5,229.5,30.0,79.5,0.0,0.25,1794.75,0.0,6.5,2040.5,1794.75,2047.0,-252.25,None,IT_CNOR,2026-04-23
2026-02-28 21:00:00+00:00,0.0,722.0,609.0,220.75,30.0,82.25,0.0,0.0,1664.0,0.0,1.25,1848.75,1664.0,1850.0,-186.0,None,IT_CNOR,2026-04-23
2026-02-28 22:00:00+00:00,0.0,587.25,609.0,219.0,30.0,81.5,0.0,0.0,1526.75,0.0,0.0,1807.5,1526.75,1807.5,-280.75,None,IT_CNOR,2026-04-23
2026-02-28 23:00:00+00:00,0.0,525.5,609.25,191.75,33.0,73.75,0.0,0.0,1433.25,0.0,1.25,1482.0,1433.25,1483.25,-50.0,None,IT_CNOR,2026-04-23
2026-03-01 00:00:00+00:00,0.0,472.5,610.0,175.0,33.0,73.0,0.0,0.0,1363.5,0.5,0.0,1347.75,1364.0,1347.75,16.25,None,IT_CNOR,2026-04-23
2026-03-01 01:00:00+00:00,0.0,415.25,610.0,173.75,32.0,72.25,0.0,0.0,1303.25,0.0,0.0,1283.0,1303.25,1283.0,20.25,None,IT_CNOR,2026-04-23
2026-03-01 02:00:00+00:00,0.0,470.75,609.75,173.75,32.0,71.75,0.0,0.0,1358.0,0.0,3.0,1270.0,1358.0,1273.0,85.0,None,IT_CNOR,2026-04-23
2026-03-01 03:00:00+00:00,0.0,409.75,610.0,168.0,32.0,71.5,0.0,0.0,1291.25,0.0,0.0,1250.75,1291.25,1250.75,40.5,None,IT_CNOR,2026-04-23
2026-03-01 04:00:00+00:00,0.0,475.25,609.75,172.25,32.0,70.75,0.0,0.0,1360.0,0.0,0.0,1279.25,1360.0,1279.25,80.75,None,IT_CNOR,2026-04-23
2026-03-01 05:00:00+00:00,0.0,490.75,609.0,178.5,32.0,70.5,0.0,0.0,1380.75,0.0,0.0,1349.5,1380.75,1349.5,31.25,None,IT_CNOR,2026-04-23
2026-03-01 06:00:00+00:00,0.0,533.25,608.5,188.25,32.0,70.0,24.0,0.0,1456.0,0.0,0.0,1443.5,1456.0,1443.5,12.5,None,IT_CNOR,2026-04-23
2026-03-01 07:00:00+00:00,0.0,530.0,609.0,178.25,34.25,70.0,123.5,0.5,1545.5,0.0,0.0,1648.5,1545.5,1648.5,-103.0,None,IT_CNOR,2026-04-23
2026-03-01 08:00:00+00:00,0.0,564.5,608.25,164.25,35.75,70.0,322.5,0.25,1765.5,0.0,0.0,1881.0,1765.5,1881.0,-115.5,None,IT_CNOR,2026-04-23
2026-03-01 09:00:00+00:00,0.0,581.25,608.0,172.5,33.25,71.0,527.0,0.0,1993.0,0.0,0.5,2096.25,1993.0,2096.75,-103.75,None,IT_CNOR,2026-04-23
2026-03-01 10:00:00+00:00,0.0,513.0,608.0,178.25,33.5,71.5,721.75,0.5,2126.5,0.25,0.0,2218.75,2126.75,2218.75,-92.0,None,IT_CNOR,2026-04-23
2026-03-01 11:00:00+00:00,0.0,568.5,609.0,163.0,20.0,69.25,729.5,1.5,2160.75,0.0,4.0,2204.25,2160.75,2208.25,-47.5,None,IT_CNOR,2026-04-23
2026-03-01 12:00:00+00:00,0.0,514.25,609.0,163.25,20.0,69.25,633.75,2.5,2012.0,0.0,17.0,2066.5,2012.0,2083.5,-71.5,None,IT_CNOR,2026-04-23
2026-03-01 13:00:00+00:00,0.0,591.25,608.75,160.0,20.25,69.75,514.75,3.0,1967.75,0.0,15.5,1997.5,1967.75,2013.0,-45.25,None,IT_CNOR,2026-04-23
2026-03-01 14:00:00+00:00,0.0,581.75,609.0,176.0,29.75,69.75,310.25,2.25,1778.75,0.0,2.0,1975.25,1778.75,1977.25,-198.5,None,IT_CNOR,2026-04-23
2026-03-01 15:00:00+00:00,0.0,727.75,608.5,180.25,30.0,70.25,108.5,1.0,1726.25,0.0,0.0,1917.0,1726.25,1917.0,-190.75,None,IT_CNOR,2026-04-23
2026-03-01 16:00:00+00:00,0.0,845.75,608.0,189.75,30.0,72.25,11.25,0.25,1757.25,0.0,1.0,1995.0,1757.25,1996.0,-238.75,None,IT_CNOR,2026-04-23
2026-03-01 17:00:00+00:00,0.0,871.75,608.0,204.0,30.0,73.25,0.0,0.25,1787.25,17.0,0.0,2184.5,1804.25,2184.5,-380.25,None,IT_CNOR,2026-04-23
2026-03-01 18:00:00+00:00,0.0,817.25,607.75,208.0,30.0,74.75,0.0,1.0,1738.75,17.0,0.0,2272.0,1755.75,2272.0,-516.25,None,IT_CNOR,2026-04-23
2026-03-01 19:00:00+00:00,0.0,791.75,607.5,207.0,30.0,75.75,0.0,1.0,1713.0,12.25,0.0,2168.25,1725.25,2168.25,-443.0,None,IT_CNOR,2026-04-23
2026-03-01 20:00:00+00:00,0.0,684.25,608.0,207.0,29.75,75.0,0.0,1.0,1605.0,0.0,4.75,1870.75,1605.0,1875.5,-270.5,None,IT_CNOR,2026-04-23
2026-03-01 21:00:00+00:00,0.0,804.25,608.0,190.5,20.25,73.25,0.0,1.25,1697.5,0.0,0.0,1517.75,1697.5,1517.75,179.75,None,IT_CNOR,2026-04-23
2026-03-01 22:00:00+00:00,0.0,584.75,608.0,182.75,20.0,73.5,0.0,1.75,1470.75,0.0,0.5,1616.0,1470.75,1616.5,-145.75,None,IT_CNOR,2026-04-23
2026-03-01 23:00:00+00:00,0.0,548.75,608.0,162.5,32.75,73.75,0.0,0.75,1426.5,0.0,2.25,1597.25,1426.5,1599.5,-173.0,None,IT_CNOR,2026-04-23
2026-03-02 00:00:00+00:00,0.0,566.0,608.75,143.75,32.0,73.0,0.0,0.25,1423.75,0.0,8.5,1520.0,1423.75,1528.5,-104.75,None,IT_CNOR,2026-04-23
2026-03-02 01:00:00+00:00,0.0,566.5,609.0,145.5,32.5,72.5,0.0,1.25,1427.25,0.0,16.0,1506.75,1427.25,1522.75,-95.5,None,IT_CNOR,2026-04-23
2026-03-02 02:00:00+00:00,0.0,567.25,609.25,145.75,32.0,72.0,0.0,1.75,1428.0,0.0,17.0,1552.75,1428.0,1569.75,-141.75,None,IT_CNOR,2026-04-23
2026-03-02 03:00:00+00:00,0.0,594.0,609.75,146.75,32.75,71.25,0.0,3.0,1457.5,0.0,12.25,1602.25,1457.5,1614.5,-157.0,None,IT_CNOR,2026-04-23
2026-03-02 04:00:00+00:00,0.0,767.0,610.0,154.0,32.0,72.25,0.0,4.5,1639.75,0.0,8.25,1776.75,1639.75,1785.0,-145.25,None,IT_CNOR,2026-04-23
2026-03-02 05:00:00+00:00,0.0,844.75,610.0,161.0,40.0,73.5,0.25,7.75,1737.25,6.5,0.0,2260.75,1743.75,2260.75,-517.0,None,IT_CNOR,2026-04-23
2026-03-02 06:00:00+00:00,0.0,928.25,610.0,172.0,41.25,72.75,34.0,7.25,1865.5,12.75,0.0,2810.5,1878.25,2810.5,-932.25,None,IT_CNOR,2026-04-23
2026-03-02 07:00:00+00:00,0.0,910.25,612.75,179.5,41.5,71.5,188.25,7.5,2011.25,17.0,0.0,3292.5,2028.25,3292.5,-1264.25,None,IT_CNOR,2026-04-23
2026-03-02 08:00:00+00:00,0.0,892.0,611.0,179.75,40.75,68.75,450.25,9.5,2252.0,13.25,0.0,3437.25,2265.25,3437.25,-1172.0,None,IT_CNOR,2026-04-23
2026-03-02 09:00:00+00:00,0.0,975.25,609.25,160.25,43.75,67.5,667.0,11.75,2534.75,0.0,0.5,3505.25,2534.75,3505.75,-971.0,None,IT_CNOR,2026-04-23
2026-03-02 10:00:00+00:00,0.0,929.75,609.25,160.0,41.0,67.0,824.75,15.25,2647.0,0.0,6.25,3509.75,2647.0,3516.0,-869.0,None,IT_CNOR,2026-04-23
2026-03-02 11:00:00+00:00,0.0,729.25,609.0,159.25,40.0,67.0,868.25,13.5,2486.25,0.0,14.0,3070.0,2486.25,3084.0,-597.75,None,IT_CNOR,2026-04-23
2026-03-02 12:00:00+00:00,0.0,762.25,608.75,158.25,40.0,68.0,731.0,20.75,2389.0,0.0,16.75,2976.5,2389.0,2993.25,-604.25,None,IT_CNOR,2026-04-23
2026-03-02 13:00:00+00:00,0.0,882.0,608.75,158.75,41.0,70.75,500.75,12.5,2274.5,1.0,0.0,3048.25,2275.5,3048.25,-772.75,None,IT_CNOR,2026-04-23
2026-03-02 14:00:00+00:00,0.0,933.5,608.75,174.25,49.75,67.75,254.5,10.75,2099.25,0.5,0.0,3093.0,2099.75,3093.0,-993.25,None,IT_CNOR,2026-04-23
2026-03-02 15:00:00+00:00,0.0,933.25,609.75,207.0,49.75,68.5,76.75,15.5,1960.5,0.0,0.0,3138.75,1960.5,3138.75,-1178.25,None,IT_CNOR,2026-04-23
2026-03-02 16:00:00+00:00,0.0,925.75,610.0,212.5,51.75,70.0,6.5,22.0,1898.5,16.75,0.0,3017.75,1915.25,3017.75,-1102.5,None,IT_CNOR,2026-04-23
2026-03-02 17:00:00+00:00,0.0,919.75,609.25,221.5,53.0,70.0,0.0,26.0,1899.5,17.0,0.0,3134.5,1916.5,3134.5,-1218.0,None,IT_CNOR,2026-04-23
2026-03-02 18:00:00+00:00,0.0,879.5,608.75,221.0,49.75,71.25,0.0,28.0,1858.25,6.25,0.0,2973.25,1864.5,2973.25,-1108.75,None,IT_CNOR,2026-04-23
2026-03-02 19:00:00+00:00,0.0,919.0,609.0,211.0,50.0,73.5,0.0,33.5,1896.0,0.0,2.25,2747.25,1896.0,2749.5,-853.5,None,IT_CNOR,2026-04-23
2026-03-02 20:00:00+00:00,0.0,904.25,608.5,203.0,41.75,73.25,0.0,18.75,1849.5,0.0,3.0,2553.75,1849.5,2556.75,-707.25,None,IT_CNOR,2026-04-23
2026-03-02 21:00:00+00:00,0.0,804.5,608.0,200.75,41.75,73.75,0.0,13.5,1742.25,0.0,6.0,2314.75,1742.25,2320.75,-578.5,None,IT_CNOR,2026-04-23
2026-03-02 22:00:00+00:00,0.0,778.0,608.0,194.0,32.25,71.25,0.0,15.0,1698.5,0.0,0.0,2085.25,1698.5,2085.25,-386.75,None,IT_CNOR,2026-04-23
2026-03-02 23:00:00+00:00,0.0,536.25,608.0,155.75,22.75,70.75,0.0,15.5,1409.0,0.0,3.75,1817.0,1409.0,1820.75,-411.75,None,IT_CNOR,2026-04-23
2026-03-03 00:00:00+00:00,0.0,477.25,608.0,124.5,22.0,72.5,0.0,11.25,1315.5,0.0,11.25,1684.75,1315.5,1696.0,-380.5,None,IT_CNOR,2026-04-23
2026-03-03 01:00:00+00:00,0.0,421.0,608.0,121.75,22.25,72.75,0.0,9.25,1255.0,0.0,16.5,1634.5,1255.0,1651.0,-396.0,None,IT_CNOR,2026-04-23
2026-03-03 02:00:00+00:00,0.0,516.5,608.0,116.25,22.0,72.75,0.0,9.75,1345.25,0.0,11.75,1643.75,1345.25,1655.5,-310.25,None,IT_CNOR,2026-04-23
2026-03-03 03:00:00+00:00,0.0,441.0,608.0,119.75,22.0,73.5,0.0,9.75,1274.0,0.0,12.75,1639.0,1274.0,1651.75,-377.75,None,IT_CNOR,2026-04-23
2026-03-03 04:00:00+00:00,0.0,491.5,608.5,127.5,22.5,75.5,0.0,4.75,1330.25,0.0,0.0,1928.0,1330.25,1928.0,-597.75,None,IT_CNOR,2026-04-23
2026-03-03 05:00:00+00:00,0.0,843.75,608.25,153.25,59.5,79.5,1.75,5.75,1751.75,13.0,0.0,2513.0,1764.75,2513.0,-748.25,None,IT_CNOR,2026-04-23
2026-03-03 06:00:00+00:00,0.0,926.25,585.25,197.75,60.0,79.0,61.25,7.5,1917.0,17.0,0.0,3044.75,1934.0,3044.75,-1110.75,None,IT_CNOR,2026-04-23
2026-03-03 07:00:00+00:00,0.0,930.5,580.25,207.0,59.75,79.5,254.0,4.5,2115.5,16.0,0.0,3419.0,2131.5,3419.0,-1287.5,None,IT_CNOR,2026-04-23
2026-03-03 08:00:00+00:00,0.0,919.5,579.25,201.5,60.5,80.75,522.25,9.75,2373.5,0.5,0.0,3609.5,2374.0,3609.5,-1235.5,None,IT_CNOR,2026-04-23
2026-03-03 09:00:00+00:00,0.0,894.75,578.75,170.0,31.0,76.5,707.5,8.25,2466.75,0.0,0.75,3740.75,2466.75,3741.5,-1274.75,None,IT_CNOR,2026-04-23
2026-03-03 10:00:00+00:00,0.0,730.25,579.0,147.25,30.0,74.5,856.5,5.0,2422.5,0.0,5.25,3761.75,2422.5,3767.0,-1344.5,None,IT_CNOR,2026-04-23
2026-03-03 11:00:00+00:00,0.0,529.75,579.0,135.5,30.0,73.75,883.0,6.75,2237.75,0.0,12.75,3455.25,2237.75,3468.0,-1230.25,None,IT_CNOR,2026-04-23
2026-03-03 12:00:00+00:00,0.0,390.75,578.25,136.0,30.0,74.5,764.5,5.0,1979.0,0.0,17.0,3365.75,1979.0,3382.75,-1403.75,None,IT_CNOR,2026-04-23
2026-03-03 13:00:00+00:00,0.0,494.25,579.75,134.5,30.0,73.0,575.5,4.75,1891.75,0.0,9.25,3386.75,1891.75,3396.0,-1504.25,None,IT_CNOR,2026-04-23
2026-03-03 14:00:00+00:00,0.0,574.5,579.25,145.25,30.5,72.0,382.5,2.25,1786.25,0.5,0.0,3336.75,1786.75,3336.75,-1550.0,None,IT_CNOR,2026-04-23
2026-03-03 15:00:00+00:00,0.0,682.25,589.5,181.25,59.5,72.5,174.5,1.25,1760.75,0.0,1.75,3383.5,1760.75,3385.25,-1624.5,None,IT_CNOR,2026-04-23
2026-03-03 16:00:00+00:00,0.0,943.0,606.5,217.75,60.25,73.75,29.0,1.0,1931.25,2.5,0.0,3382.0,1933.75,3382.0,-1448.25,None,IT_CNOR,2026-04-23
2026-03-03 17:00:00+00:00,0.0,951.25,607.0,227.75,60.75,74.0,0.0,0.0,1920.75,17.0,0.0,3303.25,1937.75,3303.25,-1365.5,None,IT_CNOR,2026-04-23
2026-03-03 18:00:00+00:00,0.0,950.25,607.0,228.0,60.25,74.5,0.0,0.0,1920.0,16.25,0.0,3209.75,1936.25,3209.75,-1273.5,None,IT_CNOR,2026-04-23
2026-03-03 19:00:00+00:00,0.0,911.0,606.0,219.75,59.25,74.0,0.0,2.75,1872.75,14.75,0.0,2935.75,1887.5,2935.75,-1048.25,None,IT_CNOR,2026-04-23
2026-03-03 20:00:00+00:00,0.0,947.25,607.5,193.75,22.75,73.5,0.0,7.5,1852.25,1.0,0.0,2768.25,1853.25,2768.25,-915.0,None,IT_CNOR,2026-04-23
2026-03-03 21:00:00+00:00,0.0,738.5,607.5,176.75,22.0,75.5,0.0,13.0,1633.25,0.0,1.25,2455.25,1633.25,2456.5,-823.25,None,IT_CNOR,2026-04-23
2026-03-03 22:00:00+00:00,0.0,556.5,607.0,166.25,22.0,73.5,0.0,16.5,1441.75,0.0,1.75,2254.0,1441.75,2255.75,-814.0,None,IT_CNOR,2026-04-23
2026-03-03 23:00:00+00:00,0.0,526.0,607.0,150.5,22.0,75.5,0.0,12.5,1393.5,0.25,0.0,2040.75,1393.75,2040.75,-647.0,None,IT_CNOR,2026-04-23
2026-03-04 00:00:00+00:00,0.0,570.25,607.25,149.5,22.0,76.75,0.0,13.25,1439.0,0.0,7.5,2015.0,1439.0,2022.5,-583.5,None,IT_CNOR,2026-04-23
2026-03-04 01:00:00+00:00,0.0,574.75,607.75,149.0,22.0,75.75,0.0,14.0,1443.25,0.0,14.0,2084.0,1443.25,2098.0,-654.75,None,IT_CNOR,2026-04-23
2026-03-04 02:00:00+00:00,0.0,571.5,607.75,139.75,22.0,76.0,0.0,16.75,1433.75,0.0,16.75,2078.0,1433.75,2094.75,-661.0,None,IT_CNOR,2026-04-23
2026-03-04 03:00:00+00:00,0.0,510.75,607.75,141.25,22.0,77.0,0.0,12.0,1370.75,0.0,12.75,2097.0,1370.75,2109.75,-739.0,None,IT_CNOR,2026-04-23
2026-03-04 04:00:00+00:00,0.0,656.5,607.0,150.5,22.5,76.0,0.0,10.5,1523.0,0.0,0.5,2197.75,1523.0,2198.25,-675.25,None,IT_CNOR,2026-04-23
2026-03-04 05:00:00+00:00,0.0,854.25,606.5,197.0,59.75,76.75,0.0,9.25,1803.5,13.0,0.0,2751.25,1816.5,2751.25,-934.75,None,IT_CNOR,2026-04-23
2026-03-04 06:00:00+00:00,0.0,938.25,605.5,222.25,61.5,75.75,3.25,7.75,1914.25,17.25,0.0,3296.0,1931.5,3296.0,-1364.5,None,IT_CNOR,2026-04-23
2026-03-04 07:00:00+00:00,0.0,1007.5,606.0,237.0,59.75,75.75,32.75,7.75,2026.5,16.75,0.0,3667.25,2043.25,3667.25,-1624.0,None,IT_CNOR,2026-04-23
2026-03-04 08:00:00+00:00,0.0,927.0,606.0,215.5,59.75,74.75,100.5,8.5,1992.0,0.5,0.0,3859.5,1992.5,3859.5,-1867.0,None,IT_CNOR,2026-04-23
2026-03-04 09:00:00+00:00,0.0,927.75,605.75,168.25,29.75,70.25,245.0,3.5,2050.25,0.0,0.25,3966.25,2050.25,3966.5,-1916.25,None,IT_CNOR,2026-04-23
2026-03-04 10:00:00+00:00,0.0,880.0,606.5,141.25,29.75,70.75,413.75,4.5,2146.5,0.0,8.5,3997.0,2146.5,4005.5,-1859.0,None,IT_CNOR,2026-04-23
2026-03-04 11:00:00+00:00,0.0,679.25,607.25,133.5,30.0,69.0,518.25,4.75,2042.0,0.0,17.0,3756.75,2042.0,3773.75,-1731.75,None,IT_CNOR,2026-04-23
2026-03-04 12:00:00+00:00,0.0,651.75,607.5,133.5,30.0,67.5,480.75,6.25,1977.25,0.0,17.0,3474.5,1977.25,3491.5,-1514.25,None,IT_CNOR,2026-04-23
2026-03-04 13:00:00+00:00,0.0,760.25,608.0,135.75,30.5,68.0,370.25,7.25,1980.0,0.0,8.25,3492.75,1980.0,3501.0,-1521.0,None,IT_CNOR,2026-04-23
2026-03-04 14:00:00+00:00,0.0,848.5,608.5,167.75,59.5,67.25,246.0,5.75,2003.25,0.0,0.0,3372.25,2003.25,3372.25,-1369.0,None,IT_CNOR,2026-04-23
2026-03-04 15:00:00+00:00,0.0,930.75,608.0,195.75,60.25,69.75,120.5,2.5,1987.5,0.0,0.0,3348.5,1987.5,3348.5,-1361.0,None,IT_CNOR,2026-04-23
2026-03-04 16:00:00+00:00,0.0,922.75,608.5,233.5,60.0,70.75,24.25,7.75,1927.5,4.25,0.0,3404.0,1931.75,3404.0,-1472.25,None,IT_CNOR,2026-04-23
2026-03-04 17:00:00+00:00,0.0,918.5,608.25,243.25,60.0,71.0,0.25,14.0,1915.25,17.0,0.0,3390.25,1932.25,3390.25,-1458.0,None,IT_CNOR,2026-04-23
2026-03-04 18:00:00+00:00,0.0,966.5,608.75,241.25,60.0,71.0,0.0,7.0,1954.5,17.0,0.0,3338.75,1971.5,3338.75,-1367.25,None,IT_CNOR,2026-04-23
2026-03-04 19:00:00+00:00,0.0,899.25,608.5,232.5,59.25,73.75,0.0,5.25,1878.5,15.5,0.0,3126.0,1894.0,3126.0,-1232.0,None,IT_CNOR,2026-04-23
2026-03-04 20:00:00+00:00,0.0,812.0,609.0,207.0,22.75,73.75,0.0,5.75,1730.25,0.0,3.75,2822.0,1730.25,2825.75,-1095.5,None,IT_CNOR,2026-04-23
2026-03-04 21:00:00+00:00,0.0,838.5,609.0,168.75,22.0,76.0,0.0,8.25,1722.5,2.0,0.0,2455.0,1724.5,2455.0,-730.5,None,IT_CNOR,2026-04-23
2026-03-04 22:00:00+00:00,0.0,801.0,610.0,163.25,22.0,75.0,0.0,11.75,1683.0,0.25,0.0,2247.0,1683.25,2247.0,-563.75,None,IT_CNOR,2026-04-23
2026-03-04 23:00:00+00:00,0.0,837.75,610.75,136.5,22.0,73.25,0.0,16.25,1696.5,0.0,6.75,2167.25,1696.5,2174.0,-477.5,None,IT_CNOR,2026-04-23
2026-03-05 00:00:00+00:00,0.0,724.5,611.0,116.5,22.0,72.75,0.0,13.5,1560.25,0.0,3.75,2089.5,1560.25,2093.25,-533.0,None,IT_CNOR,2026-04-23
2026-03-05 01:00:00+00:00,0.0,706.75,611.0,115.5,22.0,74.5,0.0,12.5,1542.25,0.0,4.5,2068.25,1542.25,2072.75,-530.5,None,IT_CNOR,2026-04-23
2026-03-05 02:00:00+00:00,0.0,641.0,611.0,114.5,22.0,75.5,0.0,15.75,1479.75,0.0,8.5,2057.75,1479.75,2066.25,-586.5,None,IT_CNOR,2026-04-23
2026-03-05 03:00:00+00:00,0.0,642.5,611.0,115.25,22.5,74.75,0.0,13.75,1479.75,0.0,4.0,2064.5,1479.75,2068.5,-588.75,None,IT_CNOR,2026-04-23
2026-03-05 04:00:00+00:00,0.0,683.0,611.0,143.0,51.5,73.75,0.0,12.0,1574.25,0.0,5.0,2161.0,1574.25,2166.0,-591.75,None,IT_CNOR,2026-04-23
2026-03-05 05:00:00+00:00,0.0,799.25,611.0,186.75,60.5,74.75,0.5,20.25,1753.0,5.0,0.0,2611.75,1758.0,2611.75,-853.75,None,IT_CNOR,2026-04-23
2026-03-05 06:00:00+00:00,0.0,885.25,611.0,202.75,59.75,73.0,46.5,28.0,1906.25,13.0,0.0,3036.5,1919.25,3036.5,-1117.25,None,IT_CNOR,2026-04-23
2026-03-05 07:00:00+00:00,0.0,917.75,610.25,211.0,59.75,70.75,199.5,18.5,2087.5,0.75,0.0,3606.75,2088.25,3606.75,-1518.5,None,IT_CNOR,2026-04-23
2026-03-05 08:00:00+00:00,0.0,907.0,608.75,203.75,63.5,71.5,399.0,12.75,2266.25,4.75,0.0,3834.5,2271.0,3834.5,-1563.5,None,IT_CNOR,2026-04-23
2026-03-05 09:00:00+00:00,0.0,851.0,606.25,168.75,32.25,67.75,572.5,21.0,2319.5,0.0,0.0,3832.5,2319.5,3832.5,-1513.0,None,IT_CNOR,2026-04-23
2026-03-05 10:00:00+00:00,0.0,885.0,605.5,137.25,31.75,68.0,692.5,15.5,2435.5,0.0,13.25,3770.5,2435.5,3783.75,-1348.25,None,IT_CNOR,2026-04-23
2026-03-05 11:00:00+00:00,0.0,834.0,607.0,131.5,30.0,68.5,734.5,13.5,2419.0,0.0,17.0,3694.75,2419.0,3711.75,-1292.75,None,IT_CNOR,2026-04-23
2026-03-05 12:00:00+00:00,0.0,908.25,606.5,132.75,32.75,67.0,693.25,9.25,2449.75,0.0,14.5,3560.25,2449.75,3574.75,-1125.0,None,IT_CNOR,2026-04-23
2026-03-05 13:00:00+00:00,0.0,874.25,606.0,131.0,30.5,65.75,572.0,4.0,2283.5,0.0,1.5,3615.25,2283.5,3616.75,-1333.25,None,IT_CNOR,2026-04-23
2026-03-05 14:00:00+00:00,0.0,898.0,605.25,154.0,59.5,66.25,370.5,5.0,2158.5,0.0,0.5,3532.25,2158.5,3532.75,-1374.25,None,IT_CNOR,2026-04-23
2026-03-05 15:00:00+00:00,0.0,929.5,605.0,187.0,60.25,68.75,162.5,6.5,2019.5,0.0,0.5,3411.75,2019.5,3412.25,-1392.75,None,IT_CNOR,2026-04-23
2026-03-05 16:00:00+00:00,0.0,909.5,605.0,225.25,60.25,69.75,27.25,3.0,1900.0,4.5,0.0,3344.0,1904.5,3344.0,-1439.5,None,IT_CNOR,2026-04-23
2026-03-05 17:00:00+00:00,0.0,881.75,605.25,237.75,60.0,69.75,0.0,11.25,1865.75,12.75,0.0,3303.0,1878.5,3303.0,-1424.5,None,IT_CNOR,2026-04-23
2026-03-05 18:00:00+00:00,0.0,844.25,606.5,237.0,60.0,70.75,0.0,12.5,1831.0,11.5,0.0,3257.0,1842.5,3257.0,-1414.5,None,IT_CNOR,2026-04-23
2026-03-05 19:00:00+00:00,0.0,869.25,606.0,227.5,59.5,71.25,0.0,7.25,1840.75,0.0,0.25,3041.5,1840.75,3041.75,-1201.0,None,IT_CNOR,2026-04-23
2026-03-05 20:00:00+00:00,0.0,826.5,605.0,198.75,22.75,73.0,0.0,14.5,1740.5,0.0,4.0,3006.5,1740.5,3010.5,-1270.0,None,IT_CNOR,2026-04-23
2026-03-05 21:00:00+00:00,0.0,728.5,606.25,171.75,22.0,74.25,0.0,18.25,1621.0,0.0,1.25,2616.0,1621.0,2617.25,-996.25,None,IT_CNOR,2026-04-23
2026-03-05 22:00:00+00:00,0.0,724.25,608.25,161.25,22.0,75.5,0.0,14.75,1606.0,0.0,0.25,2448.0,1606.0,2448.25,-842.25,None,IT_CNOR,2026-04-23
2026-03-05 23:00:00+00:00,0.0,542.0,608.5,102.75,22.0,73.25,0.0,19.75,1368.25,0.0,0.0,2169.25,1368.25,2169.25,-801.0,None,IT_CNOR,2026-04-23
2026-03-06 00:00:00+00:00,0.0,498.5,609.25,99.0,22.0,77.25,0.0,25.0,1331.0,0.0,8.5,2071.75,1331.0,2080.25,-749.25,None,IT_CNOR,2026-04-23
2026-03-06 01:00:00+00:00,0.0,499.0,609.25,104.0,22.0,76.5,0.0,32.0,1342.75,0.0,16.75,2133.0,1342.75,2149.75,-807.0,None,IT_CNOR,2026-04-23
2026-03-06 02:00:00+00:00,0.0,499.75,609.25,104.0,22.0,74.5,0.0,30.5,1340.0,0.0,9.0,2114.25,1340.0,2123.25,-783.25,None,IT_CNOR,2026-04-23
2026-03-06 03:00:00+00:00,0.0,462.0,609.5,104.25,22.0,74.0,0.0,31.0,1302.75,0.0,10.25,2094.25,1302.75,2104.5,-801.75,None,IT_CNOR,2026-04-23
2026-03-06 04:00:00+00:00,0.0,656.0,608.25,119.25,22.5,74.75,0.0,22.25,1503.0,0.0,1.75,2270.0,1503.0,2271.75,-768.75,None,IT_CNOR,2026-04-23
2026-03-06 05:00:00+00:00,0.0,843.75,584.0,152.75,59.75,73.5,0.5,18.5,1732.75,9.5,0.0,2697.75,1742.25,2697.75,-955.5,None,IT_CNOR,2026-04-23
2026-03-06 06:00:00+00:00,0.0,985.25,579.5,209.5,61.0,72.25,46.0,14.5,1968.0,17.0,0.0,3056.25,1985.0,3056.25,-1071.25,None,IT_CNOR,2026-04-23
2026-03-06 07:00:00+00:00,0.0,956.5,572.5,212.75,60.0,72.25,195.0,11.25,2080.25,17.0,0.0,3344.0,2097.25,3344.0,-1246.75,None,IT_CNOR,2026-04-23
2026-03-06 08:00:00+00:00,0.0,942.5,570.5,202.0,59.75,72.5,436.75,7.25,2291.25,7.75,0.0,3478.25,2299.0,3478.25,-1179.25,None,IT_CNOR,2026-04-23
2026-03-06 09:00:00+00:00,0.0,606.5,573.75,164.0,30.75,71.75,705.25,3.75,2155.75,0.0,1.5,3528.25,2155.75,3529.75,-1374.0,None,IT_CNOR,2026-04-23
2026-03-06 10:00:00+00:00,0.0,558.75,573.5,108.75,30.0,68.75,926.0,3.75,2269.5,0.0,11.75,3616.5,2269.5,3628.25,-1358.75,None,IT_CNOR,2026-04-23
