,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Wind Onshore,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-03-03 17:00:00+00:00,67.0,3951.25,0.0,0.0,0.0,609.75,22.0,230.0,0.25,153.25,5033.5,327.25,0.0,6637.0,5360.75,6637.0,-1276.25,None,IT_CSUD,2026-04-23
2026-03-03 18:00:00+00:00,66.0,3911.5,0.0,0.0,0.0,621.5,22.0,231.5,0.0,101.75,4954.25,360.25,0.0,6899.5,5314.5,6899.5,-1585.0,None,IT_CSUD,2026-04-23
2026-03-03 19:00:00+00:00,65.75,3600.75,0.0,0.0,0.0,592.25,22.0,232.75,0.0,70.25,4583.75,198.5,0.0,6711.75,4782.25,6711.75,-1929.5,None,IT_CSUD,2026-04-23
2026-03-03 20:00:00+00:00,66.0,3030.5,0.0,0.0,0.0,551.25,22.0,231.75,0.0,49.25,3950.75,65.0,0.0,6079.0,4015.75,6079.0,-2063.25,None,IT_CSUD,2026-04-23
2026-03-03 21:00:00+00:00,65.75,1837.5,0.0,0.0,0.0,553.0,22.0,230.75,0.0,42.25,2751.25,20.0,0.0,5434.75,2771.25,5434.75,-2663.5,None,IT_CSUD,2026-04-23
2026-03-03 22:00:00+00:00,66.0,1721.5,0.0,0.0,0.0,552.0,22.0,229.25,0.0,38.25,2629.0,10.5,0.0,4884.0,2639.5,4884.0,-2244.5,None,IT_CSUD,2026-04-23
2026-03-03 23:00:00+00:00,66.0,860.25,0.0,0.0,0.0,551.75,22.0,228.75,0.0,52.25,1781.0,0.0,19.5,4606.25,1781.0,4625.75,-2844.75,None,IT_CSUD,2026-04-23
2026-03-04 00:00:00+00:00,67.0,690.0,0.0,0.0,0.0,528.75,22.0,228.75,0.0,78.75,1615.25,34.25,0.0,4357.75,1649.5,4357.75,-2708.25,None,IT_CSUD,2026-04-23
2026-03-04 01:00:00+00:00,66.0,784.25,0.0,0.0,0.0,511.75,22.0,227.5,0.0,110.0,1721.5,5.5,0.0,4232.5,1727.0,4232.5,-2505.5,None,IT_CSUD,2026-04-23
2026-03-04 02:00:00+00:00,65.5,771.0,0.0,0.0,0.0,505.0,22.0,227.5,0.0,90.0,1681.0,0.0,120.0,4115.25,1681.0,4235.25,-2554.25,None,IT_CSUD,2026-04-23
2026-03-04 03:00:00+00:00,66.0,692.0,0.0,0.0,0.0,532.25,22.0,227.25,0.0,73.0,1612.5,32.75,0.0,4219.0,1645.25,4219.0,-2573.75,None,IT_CSUD,2026-04-23
2026-03-04 04:00:00+00:00,66.25,915.0,0.0,0.0,0.0,532.25,22.0,219.5,0.0,81.25,1836.25,43.25,0.0,4397.5,1879.5,4397.5,-2518.0,None,IT_CSUD,2026-04-23
2026-03-04 05:00:00+00:00,66.75,1417.0,0.0,0.0,0.0,555.25,22.0,222.5,2.75,82.25,2368.5,153.25,0.0,4641.75,2521.75,4641.75,-2120.0,None,IT_CSUD,2026-04-23
2026-03-04 06:00:00+00:00,66.0,1851.0,0.0,0.0,0.0,583.75,21.5,230.25,132.5,67.5,2952.5,203.0,0.0,5389.5,3155.5,5389.5,-2234.0,None,IT_CSUD,2026-04-23
2026-03-04 07:00:00+00:00,65.75,1877.0,0.0,0.0,0.0,580.5,40.75,231.75,464.5,52.0,3312.25,136.25,0.0,5857.75,3448.5,5857.75,-2409.25,None,IT_CSUD,2026-04-23
2026-03-04 08:00:00+00:00,65.25,1788.0,0.0,0.0,0.0,560.5,41.0,232.25,1038.25,26.0,3751.25,265.5,0.0,6049.0,4016.75,6049.0,-2032.25,None,IT_CSUD,2026-04-23
2026-03-04 09:00:00+00:00,65.5,1582.25,0.0,0.0,0.0,460.75,41.0,226.5,1571.25,7.25,3954.5,151.0,0.0,6270.5,4105.5,6270.5,-2165.0,None,IT_CSUD,2026-04-23
2026-03-04 10:00:00+00:00,65.0,1378.5,0.0,0.0,0.0,466.25,41.0,225.25,1877.25,7.25,4060.5,4.25,0.0,6372.5,4064.75,6372.5,-2307.75,None,IT_CSUD,2026-04-23
2026-03-04 11:00:00+00:00,65.0,1427.75,0.0,0.0,0.0,451.0,41.0,227.75,1980.75,19.5,4212.75,0.0,408.0,6259.5,4212.75,6667.5,-2454.75,None,IT_CSUD,2026-04-23
2026-03-04 12:00:00+00:00,65.25,1474.25,0.0,0.0,0.0,484.75,41.0,226.0,1559.75,33.0,3884.0,0.0,631.5,6055.0,3884.0,6686.5,-2802.5,None,IT_CSUD,2026-04-23
2026-03-04 13:00:00+00:00,65.0,1540.25,0.0,0.0,0.0,520.5,41.0,226.0,1090.75,82.25,3565.75,0.0,448.5,6126.25,3565.75,6574.75,-3009.0,None,IT_CSUD,2026-04-23
2026-03-04 14:00:00+00:00,65.0,1939.25,0.0,0.0,0.0,522.5,41.0,225.75,610.25,110.5,3514.25,0.0,106.0,6218.0,3514.25,6324.0,-2809.75,None,IT_CSUD,2026-04-23
2026-03-04 15:00:00+00:00,65.0,2628.5,0.0,0.0,0.0,527.75,41.0,222.75,284.75,129.25,3899.0,41.5,0.0,6241.25,3940.5,6241.25,-2300.75,None,IT_CSUD,2026-04-23
2026-03-04 16:00:00+00:00,66.0,3281.5,0.0,0.0,0.0,563.75,41.0,226.25,80.25,123.5,4382.25,147.0,0.0,6350.0,4529.25,6350.0,-1820.75,None,IT_CSUD,2026-04-23
2026-03-04 17:00:00+00:00,67.75,3388.25,0.0,0.0,0.0,604.25,41.0,229.0,0.25,78.25,4408.75,322.25,0.0,6859.75,4731.0,6859.75,-2128.75,None,IT_CSUD,2026-04-23
2026-03-04 18:00:00+00:00,70.25,3411.5,0.0,0.0,0.0,580.25,41.0,230.0,0.0,89.0,4422.0,362.25,0.0,7072.75,4784.25,7072.75,-2288.5,None,IT_CSUD,2026-04-23
2026-03-04 19:00:00+00:00,70.25,3307.0,0.0,0.0,0.0,562.75,41.0,230.75,0.0,41.5,4253.25,196.5,0.0,6721.25,4449.75,6721.25,-2271.5,None,IT_CSUD,2026-04-23
2026-03-04 20:00:00+00:00,70.0,2867.5,0.0,0.0,0.0,518.5,41.0,232.25,0.0,19.25,3748.5,0.0,7.75,6187.75,3748.5,6195.5,-2447.0,None,IT_CSUD,2026-04-23
2026-03-04 21:00:00+00:00,67.5,1891.75,0.0,0.0,0.0,516.5,41.0,220.75,0.0,5.25,2742.75,64.25,0.0,5660.0,2807.0,5660.0,-2853.0,None,IT_CSUD,2026-04-23
2026-03-04 22:00:00+00:00,71.0,1369.25,0.0,0.0,0.0,521.75,41.0,223.75,0.0,9.75,2236.5,0.0,1.25,5048.25,2236.5,5049.5,-2813.0,None,IT_CSUD,2026-04-23
2026-03-04 23:00:00+00:00,72.0,1003.25,0.0,0.0,0.0,514.75,40.0,226.75,0.0,19.5,1876.25,0.0,34.25,4485.25,1876.25,4519.5,-2643.25,None,IT_CSUD,2026-04-23
2026-03-05 00:00:00+00:00,71.75,935.75,0.0,0.0,0.0,483.5,40.0,226.25,0.0,46.0,1803.25,0.0,52.25,4199.25,1803.25,4251.5,-2448.25,None,IT_CSUD,2026-04-23
2026-03-05 01:00:00+00:00,72.0,899.0,0.0,0.0,0.0,449.0,40.0,226.25,0.0,82.25,1768.5,0.0,71.25,4032.25,1768.5,4103.5,-2335.0,None,IT_CSUD,2026-04-23
2026-03-05 02:00:00+00:00,72.0,882.0,0.0,0.0,0.0,452.75,40.0,224.75,0.0,88.75,1760.25,0.0,106.0,3972.5,1760.25,4078.5,-2318.25,None,IT_CSUD,2026-04-23
2026-03-05 03:00:00+00:00,72.75,874.0,0.0,0.0,0.0,501.75,40.0,226.75,0.0,191.25,1906.5,0.0,65.75,4120.5,1906.5,4186.25,-2279.75,None,IT_CSUD,2026-04-23
2026-03-05 04:00:00+00:00,72.0,1071.75,0.0,0.0,0.0,483.0,40.0,227.25,0.0,275.75,2169.75,0.0,25.5,4400.5,2169.75,4426.0,-2256.25,None,IT_CSUD,2026-04-23
2026-03-05 05:00:00+00:00,72.0,1473.5,0.0,0.0,0.0,521.25,40.0,227.0,10.5,283.0,2627.25,80.25,0.0,5094.0,2707.5,5094.0,-2386.5,None,IT_CSUD,2026-04-23
2026-03-05 06:00:00+00:00,72.0,1666.75,0.0,0.0,0.0,532.75,40.0,229.0,316.75,267.5,3124.75,124.25,0.0,5743.5,3249.0,5743.5,-2494.5,None,IT_CSUD,2026-04-23
2026-03-05 07:00:00+00:00,72.25,1857.25,0.0,0.0,0.0,521.25,40.0,231.0,1018.5,285.25,4025.5,55.5,0.0,6194.25,4081.0,6194.25,-2113.25,None,IT_CSUD,2026-04-23
2026-03-05 08:00:00+00:00,72.0,1632.5,0.0,0.0,0.0,520.75,40.0,227.75,1753.5,296.25,4542.75,28.75,0.0,6273.0,4571.5,6273.0,-1701.5,None,IT_CSUD,2026-04-23
2026-03-05 09:00:00+00:00,72.0,1096.75,0.0,0.0,0.0,436.0,40.0,228.0,2476.5,212.0,4561.25,0.0,14.5,6322.0,4561.25,6336.5,-1775.25,None,IT_CSUD,2026-04-23
2026-03-05 10:00:00+00:00,72.0,921.25,0.0,0.0,0.0,434.25,20.75,228.25,2812.0,237.5,4726.0,71.5,0.0,6410.5,4797.5,6410.5,-1613.0,None,IT_CSUD,2026-04-23
2026-03-05 11:00:00+00:00,72.0,1053.0,0.0,0.0,0.0,432.75,20.0,225.25,2885.0,288.5,4976.5,0.0,16.0,6246.5,4976.5,6262.5,-1286.0,None,IT_CSUD,2026-04-23
2026-03-05 12:00:00+00:00,72.75,1060.0,0.0,0.0,0.0,451.0,21.0,221.5,2900.0,184.25,4910.5,0.0,127.0,6141.5,4910.5,6268.5,-1358.0,None,IT_CSUD,2026-04-23
2026-03-05 13:00:00+00:00,72.25,1193.0,0.0,0.0,0.0,492.5,40.0,220.25,2682.25,325.25,5025.5,0.0,104.25,6183.25,5025.5,6287.5,-1262.0,None,IT_CSUD,2026-04-23
2026-03-05 14:00:00+00:00,62.5,1408.5,0.0,0.0,0.0,494.25,40.0,222.25,1871.25,470.5,4569.25,0.0,12.5,6209.0,4569.25,6221.5,-1652.25,None,IT_CSUD,2026-04-23
2026-03-05 15:00:00+00:00,68.0,1953.25,0.0,0.0,0.0,521.75,40.0,222.25,843.5,395.5,4044.25,92.75,0.0,6160.5,4137.0,6160.5,-2023.5,None,IT_CSUD,2026-04-23
2026-03-05 16:00:00+00:00,68.0,2827.0,0.0,0.0,0.0,552.0,40.0,222.75,146.25,386.0,4242.0,176.75,0.0,6391.0,4418.75,6391.0,-1972.25,None,IT_CSUD,2026-04-23
2026-03-05 17:00:00+00:00,68.0,2769.5,0.0,0.0,0.0,575.25,40.0,226.25,0.25,413.0,4092.25,152.25,0.0,6945.25,4244.5,6945.25,-2700.75,None,IT_CSUD,2026-04-23
2026-03-05 18:00:00+00:00,79.0,2883.25,0.0,0.0,0.0,575.0,40.0,227.75,0.0,381.5,4186.5,207.0,0.0,7206.0,4393.5,7206.0,-2812.5,None,IT_CSUD,2026-04-23
2026-03-05 19:00:00+00:00,86.5,2594.25,0.0,0.0,0.0,571.5,40.0,228.5,0.0,240.25,3761.0,71.75,0.0,6844.75,3832.75,6844.75,-3012.0,None,IT_CSUD,2026-04-23
2026-03-05 20:00:00+00:00,87.0,2434.5,0.0,0.0,0.0,536.75,40.0,229.25,0.0,360.75,3688.25,8.75,0.0,6267.5,3697.0,6267.5,-2570.5,None,IT_CSUD,2026-04-23
2026-03-05 21:00:00+00:00,87.0,1737.5,0.0,0.0,0.0,529.0,40.0,228.25,0.0,393.75,3015.5,40.5,0.0,5798.0,3056.0,5798.0,-2742.0,None,IT_CSUD,2026-04-23
2026-03-05 22:00:00+00:00,87.5,1280.0,0.0,0.0,0.0,518.25,40.0,227.75,0.0,336.25,2489.75,0.0,8.75,5159.0,2489.75,5167.75,-2678.0,None,IT_CSUD,2026-04-23
2026-03-05 23:00:00+00:00,88.5,817.75,0.0,0.0,0.0,454.25,40.0,224.75,0.0,348.75,1974.0,0.0,27.25,4506.5,1974.0,4533.75,-2559.75,None,IT_CSUD,2026-04-23
2026-03-06 00:00:00+00:00,86.25,484.75,0.0,0.0,0.0,450.75,20.5,224.5,0.0,417.25,1684.0,0.0,90.75,4167.0,1684.0,4257.75,-2573.75,None,IT_CSUD,2026-04-23
2026-03-06 01:00:00+00:00,86.0,497.25,0.0,0.0,0.0,435.5,20.0,224.25,0.0,451.0,1714.0,0.0,93.75,4002.0,1714.0,4095.75,-2381.75,None,IT_CSUD,2026-04-23
2026-03-06 02:00:00+00:00,86.5,561.25,0.0,0.0,0.0,439.75,20.0,223.5,0.0,409.5,1740.5,0.0,83.0,3971.0,1740.5,4054.0,-2313.5,None,IT_CSUD,2026-04-23
2026-03-06 03:00:00+00:00,86.0,573.25,0.0,0.0,0.0,452.75,21.0,224.75,0.0,487.75,1845.5,0.0,158.5,4027.25,1845.5,4185.75,-2340.25,None,IT_CSUD,2026-04-23
2026-03-06 04:00:00+00:00,86.5,614.5,0.0,0.0,0.0,458.25,40.0,226.25,0.0,422.75,1848.25,4.5,0.0,4342.25,1852.75,4342.25,-2489.5,None,IT_CSUD,2026-04-23
2026-03-06 05:00:00+00:00,86.5,713.25,0.0,0.0,0.0,523.5,40.0,228.0,2.75,346.0,1940.0,122.5,0.0,4907.5,2062.5,4907.5,-2845.0,None,IT_CSUD,2026-04-23
2026-03-06 06:00:00+00:00,85.75,845.25,0.0,0.0,0.0,540.75,40.0,226.0,157.5,363.25,2258.5,213.5,0.0,5615.25,2472.0,5615.25,-3143.25,None,IT_CSUD,2026-04-23
2026-03-06 07:00:00+00:00,87.0,801.5,0.0,0.0,0.0,527.0,40.0,229.75,547.75,433.25,2666.25,137.75,0.0,6094.0,2804.0,6094.0,-3290.0,None,IT_CSUD,2026-04-23
2026-03-06 08:00:00+00:00,86.0,714.0,0.0,0.0,0.0,483.75,40.0,229.25,1056.5,416.75,3026.25,68.5,0.0,6405.0,3094.75,6405.0,-3310.25,None,IT_CSUD,2026-04-23
2026-03-06 09:00:00+00:00,86.0,759.0,0.0,0.0,0.0,428.0,40.0,229.75,1660.25,495.0,3698.0,0.0,14.25,6576.0,3698.0,6590.25,-2892.25,None,IT_CSUD,2026-04-23
2026-03-06 10:00:00+00:00,82.0,696.5,0.0,0.0,0.0,419.0,21.25,228.75,2216.5,557.25,4221.25,0.0,6.0,6699.0,4221.25,6705.0,-2483.75,None,IT_CSUD,2026-04-23
2026-03-06 11:00:00+00:00,86.0,654.25,0.0,0.0,0.0,428.0,20.0,225.0,2284.75,316.5,4014.5,0.0,171.5,6434.5,4014.5,6606.0,-2591.5,None,IT_CSUD,2026-04-23
2026-03-06 12:00:00+00:00,86.25,654.5,0.0,0.0,0.0,428.25,20.75,223.25,2432.25,214.0,4059.25,0.0,172.75,6225.0,4059.25,6397.75,-2338.5,None,IT_CSUD,2026-04-23
2026-03-06 13:00:00+00:00,86.25,733.5,0.0,0.0,0.0,465.5,35.5,225.0,1764.0,223.25,3533.0,17.5,0.0,6184.75,3550.5,6184.75,-2634.25,None,IT_CSUD,2026-04-23
2026-03-06 14:00:00+00:00,86.25,985.5,0.0,0.0,0.0,477.75,40.0,223.5,1137.25,271.5,3221.75,19.25,0.0,6254.0,3241.0,6254.0,-3013.0,None,IT_CSUD,2026-04-23
2026-03-06 15:00:00+00:00,86.75,1694.5,0.0,0.0,0.0,516.0,40.0,225.75,547.75,246.0,3356.75,37.5,0.0,6167.75,3394.25,6167.75,-2773.5,None,IT_CSUD,2026-04-23
2026-03-06 16:00:00+00:00,87.25,2563.5,0.0,0.0,0.0,559.0,40.0,223.75,104.75,291.25,3869.5,162.75,0.0,6417.75,4032.25,6417.75,-2385.5,None,IT_CSUD,2026-04-23
2026-03-06 17:00:00+00:00,87.25,2643.75,0.0,0.0,0.0,567.25,40.0,227.25,0.0,304.75,3870.25,397.0,0.0,6961.75,4267.25,6961.75,-2694.5,None,IT_CSUD,2026-04-23
2026-03-06 18:00:00+00:00,86.0,2672.5,0.0,0.0,0.0,565.25,40.0,231.0,0.0,262.5,3857.25,411.5,0.0,7174.25,4268.75,7174.25,-2905.5,None,IT_CSUD,2026-04-23
2026-03-06 19:00:00+00:00,86.0,2609.75,0.0,0.0,0.0,557.25,40.0,231.75,0.0,197.25,3722.0,104.0,0.0,6838.25,3826.0,6838.25,-3012.25,None,IT_CSUD,2026-04-23
2026-03-06 20:00:00+00:00,86.0,2470.5,0.0,0.0,0.0,492.0,40.0,232.0,0.0,150.25,3470.75,25.5,0.0,6245.0,3496.25,6245.0,-2748.75,None,IT_CSUD,2026-04-23
2026-03-06 21:00:00+00:00,86.0,1501.75,0.0,0.0,0.0,483.0,40.0,232.0,0.0,150.75,2493.5,42.25,0.0,5652.5,2535.75,5652.5,-3116.75,None,IT_CSUD,2026-04-23
2026-03-06 22:00:00+00:00,86.0,772.75,0.0,0.0,0.0,503.0,40.0,229.25,0.0,130.75,1761.75,11.0,0.0,5120.0,1772.75,5120.0,-3347.25,None,IT_CSUD,2026-04-23
2026-03-06 23:00:00+00:00,86.0,113.5,0.0,0.0,0.0,463.5,2.75,227.25,0.0,144.0,1037.0,0.0,22.25,4791.75,1037.0,4814.0,-3777.0,None,IT_CSUD,2026-04-23
2026-03-07 00:00:00+00:00,86.0,26.0,0.0,0.0,0.0,455.25,0.0,227.25,0.0,187.5,982.0,0.0,19.5,4476.75,982.0,4496.25,-3514.25,None,IT_CSUD,2026-04-23
2026-03-07 01:00:00+00:00,86.0,26.0,0.0,0.0,0.0,454.5,0.0,228.5,0.0,225.75,1020.75,0.0,60.0,4293.0,1020.75,4353.0,-3332.25,None,IT_CSUD,2026-04-23
2026-03-07 02:00:00+00:00,86.0,26.0,0.0,0.0,0.0,454.25,0.0,225.75,0.0,240.75,1032.75,0.0,19.75,4188.25,1032.75,4208.0,-3175.25,None,IT_CSUD,2026-04-23
2026-03-07 03:00:00+00:00,85.5,27.0,0.0,0.0,0.0,479.75,0.0,227.75,0.0,202.75,1022.75,0.0,17.5,4185.5,1022.75,4203.0,-3180.25,None,IT_CSUD,2026-04-23
2026-03-07 04:00:00+00:00,86.0,27.75,0.0,0.0,0.0,484.25,5.0,231.0,0.0,154.75,988.75,0.0,30.75,4354.5,988.75,4385.25,-3396.5,None,IT_CSUD,2026-04-23
2026-03-07 05:00:00+00:00,85.75,28.25,0.0,0.0,0.0,508.75,40.0,232.25,13.5,156.0,1064.5,30.75,0.0,4623.0,1095.25,4623.0,-3527.75,None,IT_CSUD,2026-04-23
2026-03-07 06:00:00+00:00,86.0,28.0,0.0,0.0,0.0,523.25,40.0,230.25,314.75,136.25,1358.5,106.5,0.0,5088.5,1465.0,5088.5,-3623.5,None,IT_CSUD,2026-04-23
2026-03-07 07:00:00+00:00,86.25,28.0,0.0,0.0,0.0,530.0,40.0,229.25,977.75,110.0,2001.25,11.25,0.0,5370.25,2012.5,5370.25,-3357.75,None,IT_CSUD,2026-04-23
2026-03-07 08:00:00+00:00,87.0,28.0,0.0,0.0,0.0,513.0,40.0,228.0,1634.0,96.0,2626.0,13.5,0.0,5671.25,2639.5,5671.25,-3031.75,None,IT_CSUD,2026-04-23
2026-03-07 09:00:00+00:00,86.25,28.0,0.0,0.0,0.0,486.5,5.75,227.0,2447.75,99.75,3381.0,0.0,3.75,5952.5,3381.0,5956.25,-2575.25,None,IT_CSUD,2026-04-23
2026-03-07 10:00:00+00:00,86.5,25.25,0.0,0.0,0.0,443.25,0.0,226.5,2729.5,76.0,3587.0,0.0,149.5,5960.25,3587.0,6109.75,-2522.75,None,IT_CSUD,2026-04-23
2026-03-07 11:00:00+00:00,86.5,23.0,0.0,0.0,0.0,458.5,0.0,221.0,2725.75,35.25,3550.0,0.0,175.25,5891.25,3550.0,6066.5,-2516.5,None,IT_CSUD,2026-04-23
2026-03-07 12:00:00+00:00,86.25,22.0,0.0,0.0,0.0,447.5,0.0,222.5,2186.5,35.0,2999.75,0.0,170.75,5746.75,2999.75,5917.5,-2917.75,None,IT_CSUD,2026-04-23
2026-03-07 13:00:00+00:00,86.5,26.25,0.0,0.0,0.0,450.5,0.0,221.5,1480.5,32.25,2297.5,0.0,44.5,5613.75,2297.5,5658.25,-3360.75,None,IT_CSUD,2026-04-23
2026-03-07 14:00:00+00:00,86.25,62.0,0.0,0.0,0.0,447.25,5.25,222.0,831.25,18.5,1672.5,24.75,0.0,5471.0,1697.25,5471.0,-3773.75,None,IT_CSUD,2026-04-23
2026-03-07 15:00:00+00:00,86.0,377.25,0.0,0.0,0.0,461.75,40.0,223.0,393.5,11.0,1592.5,124.5,0.0,5534.0,1717.0,5534.0,-3817.0,None,IT_CSUD,2026-04-23
2026-03-07 16:00:00+00:00,86.0,873.0,0.0,0.0,0.0,507.25,40.0,227.0,80.25,10.0,1823.5,135.75,0.0,5688.25,1959.25,5688.25,-3729.0,None,IT_CSUD,2026-04-23
2026-03-07 17:00:00+00:00,86.0,1102.0,0.0,0.0,0.0,525.0,40.0,228.5,0.0,21.75,2003.25,498.5,0.0,6237.0,2501.75,6237.0,-3735.25,None,IT_CSUD,2026-04-23
2026-03-07 18:00:00+00:00,86.75,1086.5,0.0,0.0,0.0,527.0,40.0,232.25,0.0,38.0,2010.5,490.5,0.0,6453.0,2501.0,6453.0,-3952.0,None,IT_CSUD,2026-04-23
2026-03-07 19:00:00+00:00,86.0,859.5,0.0,0.0,0.0,523.0,40.0,234.75,0.0,43.75,1787.0,238.25,0.0,6093.0,2025.25,6093.0,-4067.75,None,IT_CSUD,2026-04-23
2026-03-07 20:00:00+00:00,86.0,907.5,0.0,0.0,0.0,478.75,40.0,236.0,0.0,32.25,1780.5,40.0,0.0,5597.0,1820.5,5597.0,-3776.5,None,IT_CSUD,2026-04-23
2026-03-07 21:00:00+00:00,86.0,741.25,0.0,0.0,0.0,448.0,2.0,233.75,0.0,19.5,1530.5,0.0,3.0,5082.75,1530.5,5085.75,-3555.25,None,IT_CSUD,2026-04-23
2026-03-07 22:00:00+00:00,86.0,438.0,0.0,0.0,0.0,440.75,0.0,230.75,0.0,12.25,1207.75,28.25,0.0,4662.75,1236.0,4662.75,-3426.75,None,IT_CSUD,2026-04-23
2026-03-07 23:00:00+00:00,85.75,204.5,0.0,0.0,0.0,424.5,0.0,231.25,0.0,14.0,960.0,46.0,0.0,4358.5,1006.0,4358.5,-3352.5,None,IT_CSUD,2026-04-23
2026-03-08 00:00:00+00:00,86.0,29.0,0.0,0.0,0.0,421.25,0.0,230.5,0.0,16.25,783.0,0.0,14.25,4053.75,783.0,4068.0,-3285.0,None,IT_CSUD,2026-04-23
2026-03-08 01:00:00+00:00,86.0,29.0,0.0,0.0,0.0,417.25,0.0,230.25,0.0,11.0,773.5,0.0,2.75,4093.5,773.5,4096.25,-3322.75,None,IT_CSUD,2026-04-23
2026-03-08 02:00:00+00:00,85.5,29.0,0.0,0.0,0.0,427.5,0.0,230.0,0.0,7.0,779.0,0.0,1.0,3962.25,779.0,3963.25,-3184.25,None,IT_CSUD,2026-04-23
2026-03-08 03:00:00+00:00,85.75,29.0,0.0,0.0,0.0,448.75,0.0,230.75,0.0,11.25,805.5,0.0,0.0,3993.0,805.5,3993.0,-3187.5,None,IT_CSUD,2026-04-23
2026-03-08 04:00:00+00:00,86.75,29.0,0.0,0.0,0.0,449.25,4.25,231.25,0.0,11.25,811.75,7.5,0.0,4043.25,819.25,4043.25,-3224.0,None,IT_CSUD,2026-04-23
2026-03-08 05:00:00+00:00,87.0,28.75,0.0,0.0,0.0,489.5,39.75,233.5,8.75,16.0,903.25,33.5,0.0,4152.25,936.75,4152.25,-3215.5,None,IT_CSUD,2026-04-23
2026-03-08 06:00:00+00:00,87.75,29.0,0.0,0.0,0.0,489.75,40.0,234.0,240.5,14.0,1135.0,0.0,1.5,4385.5,1135.0,4387.0,-3252.0,None,IT_CSUD,2026-04-23
2026-03-08 07:00:00+00:00,87.25,29.0,0.0,0.0,0.0,487.75,40.0,234.5,873.25,7.0,1758.75,0.0,53.0,4775.5,1758.75,4828.5,-3069.75,None,IT_CSUD,2026-04-23
2026-03-08 08:00:00+00:00,86.5,29.0,0.25,0.0,0.0,452.25,40.0,231.5,1675.0,4.0,2518.5,2.0,0.0,5219.75,2520.5,5219.75,-2699.25,None,IT_CSUD,2026-04-23
2026-03-08 09:00:00+00:00,86.0,28.5,0.0,0.0,0.0,411.0,1.75,231.25,2149.0,9.0,2916.5,5.0,0.0,5421.75,2921.5,5421.75,-2500.25,None,IT_CSUD,2026-04-23
2026-03-08 10:00:00+00:00,86.0,26.75,0.0,0.0,0.0,399.0,0.0,231.25,2555.25,13.75,3312.0,0.0,5.25,5586.75,3312.0,5592.0,-2280.0,None,IT_CSUD,2026-04-23
2026-03-08 11:00:00+00:00,86.0,29.0,0.0,0.0,0.0,406.5,0.0,226.0,2708.5,62.5,3518.5,0.0,108.0,5620.75,3518.5,5728.75,-2210.25,None,IT_CSUD,2026-04-23
2026-03-08 12:00:00+00:00,86.0,24.25,0.0,0.0,0.0,405.75,0.0,224.0,2473.75,113.5,3327.25,0.0,355.0,5353.5,3327.25,5708.5,-2381.25,None,IT_CSUD,2026-04-23
2026-03-08 13:00:00+00:00,85.75,25.75,0.0,0.0,0.0,410.75,0.0,222.5,2259.0,141.75,3145.5,0.0,435.75,5152.0,3145.5,5587.75,-2442.25,None,IT_CSUD,2026-04-23
2026-03-08 14:00:00+00:00,85.75,29.0,0.0,0.0,0.0,410.25,3.75,223.75,1629.0,192.0,2573.5,0.0,247.0,5237.25,2573.5,5484.25,-2910.75,None,IT_CSUD,2026-04-23
2026-03-08 15:00:00+00:00,86.0,29.0,0.0,0.0,0.0,411.25,40.0,225.25,759.25,146.0,1696.75,0.0,18.75,5185.0,1696.75,5203.75,-3507.0,None,IT_CSUD,2026-04-23
2026-03-08 16:00:00+00:00,86.25,29.0,0.0,0.0,0.0,435.5,39.75,230.75,185.25,136.75,1143.25,0.0,22.25,5203.0,1143.25,5225.25,-4082.0,None,IT_CSUD,2026-04-23
2026-03-08 17:00:00+00:00,86.25,29.0,0.0,0.0,0.0,485.0,39.0,230.75,1.0,134.25,1005.25,13.25,0.0,5714.5,1018.5,5714.5,-4696.0,None,IT_CSUD,2026-04-23
2026-03-08 18:00:00+00:00,86.25,29.0,0.0,0.0,0.0,488.75,39.0,228.25,0.0,143.25,1014.5,202.0,0.0,6058.5,1216.5,6058.5,-4842.0,None,IT_CSUD,2026-04-23
2026-03-08 19:00:00+00:00,85.75,29.0,0.0,0.0,0.0,499.0,39.0,230.75,0.0,139.25,1022.75,196.75,0.0,5878.5,1219.5,5878.5,-4659.0,None,IT_CSUD,2026-04-23
2026-03-08 20:00:00+00:00,84.0,29.0,0.0,0.0,0.0,432.25,39.0,233.75,0.0,137.0,955.0,115.75,0.0,5451.0,1070.75,5451.0,-4380.25,None,IT_CSUD,2026-04-23
2026-03-08 21:00:00+00:00,79.0,29.0,0.0,0.0,0.0,427.5,1.75,230.5,0.0,91.0,858.75,0.0,4.5,5072.5,858.75,5077.0,-4218.25,None,IT_CSUD,2026-04-23
2026-03-08 22:00:00+00:00,79.0,29.0,0.0,0.0,0.0,422.0,0.0,228.5,0.0,76.5,835.0,0.0,10.75,4799.75,835.0,4810.5,-3975.5,None,IT_CSUD,2026-04-23
2026-03-08 23:00:00+00:00,79.0,29.0,0.0,0.0,0.0,418.25,0.0,227.75,0.0,111.0,865.0,0.0,107.25,4463.25,865.0,4570.5,-3705.5,None,IT_CSUD,2026-04-23
