,Biomass,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Other renewable,Solar,Waste,Wind Offshore,Wind Onshore,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-26 06:00:00+00:00,4558.237138,12941.74721,628.8616625,18349.541647500002,7186.498085,585.411435,30.29477,1195.708275,172.695525,283.51621,79.732077,21.126769,817.759,6425.37325,12365.572899,65642.075953,1036.900725,0.0,71352.558585,66678.976678,71352.558585,-4673.581907,None,DE_LU,2026-04-23
2026-01-26 07:00:00+00:00,4772.577233,13050.8900025,659.853335,18700.78685,7322.34332,598.2138,30.73142,1210.195875,196.14685,265.03121,78.60619700000001,177.725534,826.24575,7036.39275,12336.296642,67262.0367685,2234.548725,0.0,74788.63359,69496.5854935,74788.63359,-5292.048096500002,None,DE_LU,2026-04-23
2026-01-26 08:00:00+00:00,4776.089903,13392.258445,643.330125,18953.518295,7556.252465,445.3715825,31.044980000000002,1059.84195,230.0301,282.69446,77.96885599999999,824.81791,839.5989500000001,6568.281,12380.902713,68062.00173450001,2594.502375,0.0,76361.97138249999,70656.5041095,76361.97138249999,-5705.4672729999875,None,DE_LU,2026-04-23
2026-01-26 09:00:00+00:00,4649.083268,13414.3467,629.6306824999999,19370.8541825,7575.60484,431.8747325,30.67543,1096.19995,315.904175,287.00121,78.834492,1876.149867,850.1714,6940.4842499999995,12653.67076,70200.48593950001,2474.423075,0.0,77178.35123500001,72674.90901450001,77178.35123500001,-4503.442220500001,None,DE_LU,2026-04-23
2026-01-26 10:00:00+00:00,4498.761784,13466.46086,650.589165,18647.192502500002,7431.7629375,483.9355575,29.39951,1103.90031,208.493925,298.48571000000004,77.7906,2814.437889,852.1455,6996.03275,12375.673139,69935.0621395,1410.02,0.0,77293.5413625,71345.08213950001,77293.5413625,-5948.4592229999835,None,DE_LU,2026-04-23
2026-01-26 11:00:00+00:00,4364.306746,13406.36536,652.0933325,18620.8358275,7476.065085,422.13784,27.45171,1099.4143025,241.35915,312.99171,78.093808,3182.28642,852.82565,7361.8682499999995,12098.004252,70196.0994435,850.521175,0.0,77180.89197,71046.6206185,77180.89197,-6134.271351499992,None,DE_LU,2026-04-23
2026-01-26 12:00:00+00:00,4335.958504,13388.2422925,658.4091675,18421.69593,7370.731695,413.40997500000003,24.06601,1107.834755,252.409625,314.17121,80.117962,2834.407378,846.8661,7874.86175,11961.989884999999,69885.172239,871.83065,0.0,76201.6589625,70757.00288900001,76201.6589625,-5444.656073499995,None,DE_LU,2026-04-23
2026-01-26 13:00:00+00:00,4339.415892,13358.32178,646.8066675,18145.9301075,7322.240975,413.09665,24.189519999999998,1112.05601,225.31055,314.50871,81.211944,2151.283875,847.48945,7427.15475,11848.004188,68257.02106900001,874.4277,0.0,74748.01848500001,69131.44876900001,74748.01848500001,-5616.569715999998,None,DE_LU,2026-04-23
2026-01-26 14:00:00+00:00,4424.9951249999995,13320.401845,587.1309175,18228.0339575,7276.4491025,413.79625,26.33087,1112.804835,212.03224999999998,314.83046,81.015039,1287.215207,852.8317,6878.062,11580.547358,66596.4769165,1676.854375,0.0,73911.139005,68273.3312915,73911.139005,-5637.807713500006,None,DE_LU,2026-04-23
2026-01-26 15:00:00+00:00,4669.593435,13327.9815575,587.0733325,18482.770627500002,6980.18589,175.13807500000001,26.41672,1206.41008,313.983775,314.97446,81.458474,372.813435,853.407475,6293.22275,11178.152082249999,64863.58216875,2412.484125,0.0,73685.9111475,67276.06629375,73685.9111475,-6409.8448537499935,None,DE_LU,2026-04-23
2026-01-26 16:00:00+00:00,4850.10917,13315.526505,594.0758275,18901.0261275,6809.72661,230.33525,26.38624,1319.69,599.806125,315.27571,81.294612,69.75959,857.927075,5982.2685,10726.03126825,64679.23861025,4403.63555,0.0,75182.2441575,69082.87416025001,75182.2441575,-6099.369997249989,None,DE_LU,2026-04-23
2026-01-26 17:00:00+00:00,4846.842066,13339.351885,526.518335,18969.006565,6772.9353075,217.876,26.46143,1327.53764,549.5446499999999,315.33621,80.593437,42.228873,860.72335,5482.6982499999995,9957.64617675,63315.300175250006,4609.283,0.0,75194.9461975,67924.58317525001,75194.9461975,-7270.363022249992,None,DE_LU,2026-04-23
2026-01-26 18:00:00+00:00,4779.621988,13229.5223825,522.8858325,18604.7719,6880.910620000001,199.4185,26.458109999999998,1217.6865775,421.258325,315.08771,79.877415,17.979877000000002,858.35915,4867.5125,9525.87234625,61547.22323374999,3236.18345,0.0,73190.10310749999,64783.406683749985,73190.10310749999,-8406.696423750007,None,DE_LU,2026-04-23
2026-01-26 19:00:00+00:00,4542.7304619999995,13218.0645325,524.598335,17629.345175,6878.6786775,106.242,26.629640000000002,1115.64364,268.461275,314.97771,80.646965,15.645917,810.42835,4149.829,9080.9494065,58762.871085499995,1650.649125,0.0,69603.00686,60413.52021049999,69603.00686,-9189.486649500002,None,DE_LU,2026-04-23
2026-01-26 20:00:00+00:00,4318.267775,12857.619185,524.3525025,17379.7217525,6606.6702475,106.1103325,26.956319999999998,1095.01488,94.226975,314.82821,82.243962,15.563735999999999,732.5605,3434.276,8809.360212,56397.77258999999,556.75105,0.0,65706.54618,56954.52363999999,65706.54618,-8752.022540000013,None,DE_LU,2026-04-23
2026-01-26 21:00:00+00:00,4092.535621,12692.305245,524.9174975,16872.79201,6476.4416775,106.19366500000001,27.32785,1092.6378525,27.8177,314.35821,82.397357,11.480642,836.43175,3160.5055,8019.251927249999,54337.39450475,0.0,290.88845000000003,62690.3732925,54337.39450475,62981.2617425,-8643.867237749997,None,DE_LU,2026-04-23
2026-01-26 22:00:00+00:00,3971.830751,12716.7684175,524.1424999999999,16126.879655,6359.332135000001,106.0103325,28.61191,1098.786435,40.67977500000001,315.10821,81.906572,11.903467,844.15815,3694.79275,7586.31978,53507.230840000004,0.0,2281.795825,59253.2962275,53507.230840000004,61535.092052500004,-8027.8612125,None,DE_LU,2026-04-23
2026-01-26 23:00:00+00:00,3888.3900839999997,12627.5794475,573.5908325,16175.3245725,6014.1449225,105.736415,29.04807,1099.908875,28.61455,315.98796,82.017506,11.82346,842.532625,3874.9015,6898.45490025,52568.05572024999,0.0,3897.2288750000002,56588.446375,52568.05572024999,60485.67525,-7917.619529750009,None,DE_LU,2026-04-23
2026-01-27 00:00:00+00:00,3853.155201,12477.4108875,630.378335,15944.569800000001,5999.210714999999,105.735665,28.91856,1101.8483425,54.03625,317.05371,82.493151,10.329213,837.480475,2770.9497499999998,5946.333011000001,50159.903066,0.0,3337.73735,54524.1698625,50159.903066,57861.9072125,-7702.004146500003,None,DE_LU,2026-04-23
2026-01-27 01:00:00+00:00,3868.816833,11842.8511975,627.126665,15791.823400000001,6081.239635,105.7023325,28.80577,1101.324225,30.064324999999997,317.12921,82.616641,9.705223,832.6564,2240.547,4837.13454975,47797.54340674999,0.0,2582.386125,52978.320125,47797.54340674999,55560.706249999996,-7763.162843250007,None,DE_LU,2026-04-23
2026-01-27 02:00:00+00:00,3948.4279699999997,11734.70298,643.917495,15921.207989999999,6180.004559999999,122.912025,29.119889999999998,1105.792215,4.23085,317.43620999999996,80.332389,10.076634,837.8642,3716.2394999999997,4476.3466495,49128.6115575,0.0,2723.6132,53666.9114775,49128.6115575,56390.5246775,-7261.913119999997,None,DE_LU,2026-04-23
2026-01-27 03:00:00+00:00,3936.161989,11468.1584125,660.243335,16204.0230725,6214.9151775,237.3229,29.19834,1106.0402425,82.31405000000001,317.40171000000004,80.11831000000001,10.256095,834.840025,4863.975,4082.31087375,50127.27953274999,0.0,3551.735925,55315.313425,50127.27953274999,58867.04935,-8739.76981725001,None,DE_LU,2026-04-23
2026-01-27 04:00:00+00:00,4008.81037,10810.89816,648.65,16818.237175,6046.6936175,394.7474075,29.07092,1115.54465,151.21882499999998,317.76746,80.207683,10.045128,831.151325,5107.273,3397.12605125,49767.44177225001,0.0,756.5519750000001,58163.776335,49767.44177225001,58920.328310000004,-9152.886537749997,None,DE_LU,2026-04-23
2026-01-27 05:00:00+00:00,4350.571882,11242.905085,647.5191675,17682.785799999998,6267.343825,427.805815,28.59172,1146.465135,366.326075,317.85196,79.715312,13.684664,839.433725,6057.192,3813.7520755,53281.944241000005,3341.7262,0.0,65570.257785,56623.670441,65570.257785,-8946.587343999992,None,DE_LU,2026-04-23
2026-01-27 06:00:00+00:00,4680.327486,11248.72748,586.09917,18883.3135975,6652.8004825,578.609015,28.760170000000002,1307.0661599999999,484.87995,316.37796000000003,78.739988,34.545202,837.06285,6257.21125,4689.50898675,56664.02974775001,4731.034599999999,0.0,71510.192795,61395.06434775001,71510.192795,-10115.128447249983,None,DE_LU,2026-04-23
2026-01-27 07:00:00+00:00,4783.34657,10925.328115,526.0703725,19279.100515,6965.1278999999995,576.2129,28.48109,1301.90547,624.742525,316.27521,79.067638,1044.632638,848.9411,6203.056500000001,5214.63138075,58716.919924249996,5420.6753,0.0,73842.464955,64137.59522425,73842.464955,-9704.869730750004,None,DE_LU,2026-04-23
2026-01-27 08:00:00+00:00,4677.117075,11054.467695,527.074145,18831.2319675,7166.56889,417.005425,28.13108,1182.367905,360.73154999999997,316.10921,75.440478,4219.598143,850.8834999999999,6550.73,5863.5395100000005,62120.9965735,3387.3456,0.0,74229.6981475,65508.3421735,74229.6981475,-8721.355974000006,None,DE_LU,2026-04-23
2026-01-27 09:00:00+00:00,4432.427823,11019.6265025,541.188335,18027.5311225,7340.4214225,305.95025,27.613590000000002,1206.909515,172.2853,318.52296,74.11057100000001,7473.181430000001,855.294475,7291.53075,6606.291446,65692.8854925,1305.459775,0.0,74596.529125,66998.3452675,74596.529125,-7598.1838575,None,DE_LU,2026-04-23
2026-01-27 10:00:00+00:00,4179.964701,10970.60614,549.7533325,17478.6363675,7252.7944475,301.231335,27.27984,1247.091515,86.96975,316.34621000000004,78.144424,9492.670954,855.96265,7297.9664999999995,7443.226111,67578.6442775,540.7042,0.0,74074.447865,68119.3484775,74074.447865,-5955.099387499999,None,DE_LU,2026-04-23
2026-01-27 11:00:00+00:00,4017.066425,10850.934315,537.0924975,17534.6036725,6925.715522500001,293.0013325,26.83594,1254.4788675,77.2718,317.74021,78.794721,9786.228989,847.6098,7268.82925,8255.087188,68071.29053050002,0.0,146.49042500000002,73567.184465,68071.29053050002,73713.67489,-5642.384359499978,None,DE_LU,2026-04-23
2026-01-27 12:00:00+00:00,3986.417663,10811.837855,531.346665,17376.549075,6926.05275,284.0395,26.61033,1209.416535,59.80605,317.72596,79.080844,8589.370347,838.530775,7208.255999999999,9792.767934,68037.808283,0.0,564.10975,72138.37529,68037.808283,72702.48504,-4664.676756999994,None,DE_LU,2026-04-23
2026-01-27 13:00:00+00:00,4002.6154699999997,10760.210514999999,543.037855,17166.5746175,7289.8986725,291.6335,27.45751,1141.07708,70.8355,317.82496000000003,79.653528,6044.894242,831.5728750000001,7502.778,11626.530737000001,67696.59506200001,0.0,686.948925,71583.3186325,67696.59506200001,72270.2675575,-4573.672495499995,None,DE_LU,2026-04-23
2026-01-27 14:00:00+00:00,4132.0805629999995,10967.7213925,527.202005,17788.832815,6936.722772499999,291.5564175,27.48217,1091.30615,48.609875,318.15596,79.616839,2640.485323,836.311375,7781.42,14284.031705,67751.5353625,0.0,705.34415,71856.5515,67751.5353625,72561.89565,-4810.360287500007,None,DE_LU,2026-04-23
2026-01-27 15:00:00+00:00,4433.759926,11005.973567500001,522.6508325,18158.9005825,6982.0251525,171.2940825,27.79598,1162.1446150000002,74.290575,318.00046000000003,80.23711399999999,493.227494,845.675375,8156.68675,16902.459694,69335.1222005,149.21314999999998,0.0,72752.52311750001,69484.3353505,72752.52311750001,-3268.1877670000104,None,DE_LU,2026-04-23
2026-01-27 16:00:00+00:00,4630.0392360000005,11089.368315,522.935835,18393.993425,7231.04051,116.691165,28.04358,1265.0317425,94.19992500000001,318.10171,80.633276,32.6172,856.294825,8234.16725,18148.881520000003,71042.03951450001,374.627475,0.0,75487.6658925,71416.66698950001,75487.6658925,-4070.998902999985,None,DE_LU,2026-04-23
2026-01-27 17:00:00+00:00,4670.835911,11174.9336975,522.7550025,18356.721815,7165.21841,136.24041749999998,28.25124,1266.291525,163.53285,317.50421,80.440071,27.817615,860.947075,8098.9715,17741.924383999998,70612.38572349999,847.45475,0.0,75291.108135,71459.8404735,75291.108135,-3831.267661500009,None,DE_LU,2026-04-23
2026-01-27 18:00:00+00:00,4587.870261,11174.5232975,522.5608325000001,17997.976512499998,6963.2420525,136.277165,28.64333,1186.2186075,127.49495,315.67271,80.396272,17.357564,859.95725,8069.0795,17109.704313000002,69176.97461749999,479.8009,0.0,73409.2573675,69656.77551749999,73409.2573675,-3752.481850000011,None,DE_LU,2026-04-23
2026-01-27 19:00:00+00:00,4361.010927,11159.96601,523.0941675,17777.5809075,6828.7975525,114.29875,28.78628,1076.4815174999999,89.32669999999999,315.40296,80.397504,13.521806,851.73135,8187.23725,15657.027673,67064.66135499999,342.4608,0.0,69772.372045,67407.12215499999,69772.372045,-2365.2498900000064,None,DE_LU,2026-04-23
2026-01-27 20:00:00+00:00,4207.500809,11142.0414475,521.2491675,17119.5847175,6786.740507500001,105.639,28.852800000000002,1061.621245,140.10675,315.31846,80.855606,14.990115000000001,847.73005,8060.9005,14005.367882999999,64438.499058,0.0,209.476625,66253.01316,64438.499058,66462.489785,-2023.9907269999967,None,DE_LU,2026-04-23
2026-01-27 21:00:00+00:00,4064.537516,11123.9886025,521.8325024999999,16419.564895,6384.7154325,105.78733249999999,29.20139,1063.2378675,91.28139999999999,316.55446,80.811499,12.687614,850.562625,7767.18775,12657.969552,61489.9204385,0.0,954.2137500000001,62527.370275,61489.9204385,63481.584025000004,-1991.6635865000062,None,DE_LU,2026-04-23
2026-01-27 22:00:00+00:00,3985.281811,11081.176664999999,522.8858299999999,16157.9260875,6101.6634975,105.705665,29.55576,1056.506285,31.799075000000002,316.15346,80.392195,10.845768,848.088975,7503.5732499999995,12521.00657,60352.56089400001,0.0,2517.6201,59019.3038725,60352.56089400001,61536.9239725,-1184.3630784999914,None,DE_LU,2026-04-23
2026-01-27 23:00:00+00:00,3913.908953,10937.69699,603.905,16065.55495,5988.40567,65.95725,29.86515,1048.1262975,5.15155,316.80546,80.575261,9.729856,836.132875,7185.295,12795.105948,59882.2162105,0.0,3789.8116499999996,56143.8987525,59882.2162105,59933.7104025,-51.49419199999829,None,DE_LU,2026-04-23
2026-01-28 00:00:00+00:00,3889.5829400000002,10163.3169425,610.7666625,15573.98629,6158.67839,65.5776675,29.83592,1045.4307800000001,4.46055,317.00570999999997,81.525419,8.765229,834.8616,7458.992,12567.416829,58810.202929499996,0.0,4144.7112,54595.24062,58810.202929499996,58739.951819999995,70.2511095000009,None,DE_LU,2026-04-23
2026-01-28 01:00:00+00:00,3857.628303,10002.4017025,652.5816675,15549.2555325,6182.8581925,65.5793325,29.82094,1047.2269099999999,4.09585,315.51770999999997,82.018412,8.756683,826.7406,7624.21025,12829.309616,59078.001701499976,0.0,4316.300425,53874.22485,59078.001701499976,58190.525275,887.4764264999758,None,DE_LU,2026-04-23
2026-01-28 02:00:00+00:00,3866.8781719999997,10180.2235575,673.1250025,15228.112000000001,6415.714565,65.546,29.432360000000003,1054.7618750000001,4.3419,315.30496,81.90051,8.905933,829.1469,7713.72425,13040.900207,59508.018191999996,0.0,4456.936750000001,54090.5151275,59508.018191999996,58547.4518775,960.5663144999926,None,DE_LU,2026-04-23
2026-01-28 03:00:00+00:00,3943.0845289999997,10593.4723025,665.48734,15863.203275,6872.6202275,65.5728325,28.89583,1058.5140625,21.483125,305.44721,81.993142,9.018772,820.5154,7253.934,12882.364973,60465.60702099999,0.0,4526.666175,55418.976045,60465.60702099999,59945.64222,519.9648009999873,None,DE_LU,2026-04-23
2026-01-28 04:00:00+00:00,4011.0502189999997,11200.667025,663.28,15932.6907625,7318.6666125,65.48,28.53728,1063.6973,28.839425,314.36321,81.962033,8.945911,816.4249,7412.446,12716.502081,61663.552759,0.0,4068.5933499999996,58840.102805,61663.552759,62908.696155000005,-1245.1433960000068,None,DE_LU,2026-04-23
2026-01-28 05:00:00+00:00,4201.967282,11206.470495,653.342505,16474.861682500003,7915.1954975,65.811665,27.91041,1089.793225,38.898675,300.23046,81.449923,10.483448,826.241225,6709.5235,13390.953687000001,62993.13368,0.0,364.9922,66154.62437,62993.13368,66519.61657,-3526.4828899999993,None,DE_LU,2026-04-23
2026-01-28 06:00:00+00:00,4551.14484,11557.9497675,645.1125,17444.8382825,8225.50132,66.2899175,27.66917,1215.932675,248.2726,314.87746000000004,81.010307,37.195313,827.384575,6780.57725,13411.008817,65434.7647945,2024.7288,0.0,71660.4053525,67459.4935945,71660.4053525,-4200.911758000002,None,DE_LU,2026-04-23
2026-01-28 07:00:00+00:00,4721.330845,11645.39061,629.4691675,17913.35046,8278.442555,67.7735,27.79656,1228.9737949999999,281.088075,315.46796,80.219712,529.475633,825.661075,7645.972,13235.26022,67425.67216750002,3864.498025,0.0,74228.30000250001,71290.17019250001,74228.30000250001,-2938.1298099999985,None,DE_LU,2026-04-23
2026-01-28 08:00:00+00:00,4702.954028,11583.0556725,660.1341675,17462.69004,8224.9849975,171.4805825,27.65905,1088.2275025,207.86415,315.30170999999996,79.68816000000001,2377.546554,831.386425,7993.756,13254.131821,68980.86086049999,3507.7738,0.0,74784.5118125,72488.63466049999,74784.5118125,-2295.8771520000155,None,DE_LU,2026-04-23
2026-01-28 09:00:00+00:00,4564.654111,11599.9384225,810.1091625,17778.247215,8354.0872,253.747,29.67047,1086.77325,154.33935,315.24120999999997,79.02404899999999,4916.9042660000005,851.587775,7712.83175,13219.828851,71726.984082,2314.160375,0.0,74893.2332025,74041.144457,74893.2332025,-852.0887455000047,None,DE_LU,2026-04-23
2026-01-28 10:00:00+00:00,4367.219862,11593.8372175,779.8900025,17479.230052500003,8408.34094,318.91675,30.02412,1132.5690749999999,160.2579,315.11145999999997,78.980802,7088.141672,855.934175,7677.3985,12589.791162000001,72875.6436905,860.25045,0.0,75119.50488,73735.89414050001,75119.50488,-1383.6107394999854,None,DE_LU,2026-04-23
2026-01-28 11:00:00+00:00,4218.760709,11547.35385,788.0575,17307.4709925,8316.0281325,236.2405,30.4207,1124.3266725,330.235,315.17946,79.79724999999999,7375.734976,851.6303,7474.907,12192.922415000001,72189.0654575,1358.173925,0.0,74923.6226075,73547.23938249999,74923.6226075,-1376.3832250000123,None,DE_LU,2026-04-23
2026-01-28 12:00:00+00:00,4208.041319,11492.328135,771.7766750000001,16980.33825,8243.351040000001,182.1328325,30.47668,1161.450135,383.51135,315.22146,79.909885,6059.51185,840.5921,7296.14,12201.314488,70246.09619950001,1123.154025,0.0,74047.8473925,71369.2502245,74047.8473925,-2678.597167999993,None,DE_LU,2026-04-23
2026-01-28 13:00:00+00:00,4247.615286,11109.380827500001,704.270835,17117.390655,8425.9436,169.20475,30.519019999999998,1104.634565,570.054625,315.23071,78.98628,3758.713808,839.700825,6929.39175,13035.041731,68436.0792675,2302.0492,0.0,73787.0863025,70738.12846749999,73787.0863025,-3048.9578350000083,None,DE_LU,2026-04-23
2026-01-28 14:00:00+00:00,4370.079686,11136.20941,668.05667,17126.5377525,8385.2364325,301.78884999999997,30.54709,1078.6177349999998,303.80174999999997,315.59621,78.655559,1704.90678,827.111625,6668.26,14461.360706,67456.766256,1703.75685,0.0,73449.80141,69160.52310600001,73449.80141,-4289.278303999992,None,DE_LU,2026-04-23
2026-01-28 15:00:00+00:00,4645.633318,11521.1014175,653.7066675,17497.153245,8318.54018,401.435615,30.607680000000002,1186.795205,157.693375,316.37271,79.489845,357.693183,828.6449250000001,7113.589,16020.783479,69129.239845,1745.2887249999999,0.0,74446.8556275,70874.52857000001,74446.8556275,-3572.3270574999915,None,DE_LU,2026-04-23
2026-01-28 16:00:00+00:00,4746.255007,11642.1108725,658.0566650000001,17799.7540475,8390.891,490.1360575,30.92479,1268.5972825,169.1601,316.39021,80.19705,37.136502,841.9738,7234.33275,17212.879076999998,70918.795211,2906.120275,0.0,76733.29038250001,73824.915486,76733.29038250001,-2908.3748965000123,None,DE_LU,2026-04-23
2026-01-28 17:00:00+00:00,4746.230810999999,11627.6109925,653.6375,17391.68005,7908.0130725,356.760725,31.11741,1268.414205,256.664975,316.29421,80.544565,44.047041,843.8855,7764.128500000001,17710.548984,70999.578541,4220.239825,0.0,76130.1156225,75219.81836599999,76130.1156225,-910.2972565000091,None,DE_LU,2026-04-23
2026-01-28 18:00:00+00:00,4631.008939,11625.42262,678.765,17045.91462,7719.916842500001,258.9110825,30.94369,1203.1874725,112.7809,316.26196,80.351349,18.087087,833.43395,8230.59125,18006.416244,70791.99300650001,2214.57535,0.0,74771.92483,73006.5683565,74771.92483,-1765.3564734999964,None,DE_LU,2026-04-23
2026-01-28 19:00:00+00:00,4362.807996,11178.5679325,671.8275,16694.1235825,7851.5737275,319.37025,30.914659999999998,1110.051145,85.199475,316.43946,79.503267,10.67806,835.2565,8247.22525,18353.787568,70147.32637350001,755.983525,0.0,71848.6365775,70903.30989850001,71848.6365775,-945.3266789999907,None,DE_LU,2026-04-23
2026-01-28 20:00:00+00:00,4214.410708,11112.0114,652.345835,16036.832285,7448.450245,267.75350000000003,30.98082,1091.5689499999999,13.700125,316.50421,79.890854,7.77277,831.7785,7842.66925,17981.328671,67927.998123,0.0,515.85195,67916.6997075,67927.998123,68432.5516575,-504.5535344999953,None,DE_LU,2026-04-23
2026-01-28 21:00:00+00:00,4100.902523,11079.2033525,641.9908350000001,15202.0527875,6700.0754175,284.97475,31.30482,1092.8575725,12.973025,315.81896,80.262553,7.256544,828.025525,8202.59525,16458.48101,65038.77492499999,0.0,1751.1007749999999,63949.834077499996,65038.77492499999,65700.9348525,-662.1599275000044,None,DE_LU,2026-04-23
