,Biomass,Fossil Gas,Hydro Run-of-river and poundage,Hydro Water Reservoir,Solar,Waste,Wind Onshore,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-19 13:00:00+00:00,0.20030550000000003,0.4,1401.165638,1007.1628579999999,0.30478150000000004,9.21868875,0.0,2418.4522717500004,0.0,0.0,5932.01,2418.4522717500004,5932.01,-3513.55772825,None,NO_1,2026-04-23
2026-01-19 14:00:00+00:00,0.2999165,0.4,1407.0249755,1125.050785,0.000249,10.72127,0.0,2543.497196,0.0,0.0,5886.1175,2543.497196,5886.1175,-3342.6203040000005,None,NO_1,2026-04-23
2026-01-19 15:00:00+00:00,0.20030550000000003,0.4,1407.1943972499998,1125.16396025,0.0,10.15959175,0.0,2543.11825475,0.0,0.0,6024.6325,2543.11825475,6024.6325,-3481.51424525,None,NO_1,2026-04-23
2026-01-19 16:00:00+00:00,0.2999165,0.4,1399.32997225,1226.558871,0.0,8.972646000000001,0.0,2635.56140575,0.0,0.0,6004.675,2635.56140575,6004.675,-3369.11359425,None,NO_1,2026-04-23
2026-01-19 17:00:00+00:00,0.20008325000000002,0.4,1404.1796387499999,1180.0921355,0.0,8.16030275,0.0,2593.03216025,0.0,0.0,5913.1525,2593.03216025,5913.1525,-3320.1203397500003,None,NO_1,2026-04-23
2026-01-19 18:00:00+00:00,0.2,0.4,1397.288793,1146.1654285,0.0,8.174078999999999,0.0,2552.2283004999995,0.0,0.0,5805.8775000000005,2552.2283004999995,5805.8775000000005,-3253.649199500001,None,NO_1,2026-04-23
2026-01-19 19:00:00+00:00,0.29988875,0.4,1400.22641125,1063.54843325,0.0,8.7196565,0.0,2473.19438975,0.0,0.0,5724.175,2473.19438975,5724.175,-3250.98061025,None,NO_1,2026-04-23
2026-01-19 20:00:00+00:00,0.20019425000000002,0.4,1399.3220509999999,1081.14489875,0.0,8.60843425,0.0,2489.6755782499995,0.0,0.0,5671.8175,2489.6755782499995,5671.8175,-3182.1419217500006,None,NO_1,2026-04-23
2026-01-19 21:00:00+00:00,0.2,0.4,1399.7622967500001,1065.5744292499999,0.0,9.2529705,0.0,2475.1896965,0.0,0.0,5539.155,2475.1896965,5539.155,-3063.9653034999997,None,NO_1,2026-04-23
2026-01-19 22:00:00+00:00,0.2,0.4,1391.769744,1036.36885075,0.0,9.799118499999999,0.0,2438.53771325,0.0,0.0,5305.4400000000005,2438.53771325,5305.4400000000005,-2866.9022867500007,None,NO_1,2026-04-23
2026-01-19 23:00:00+00:00,0.2,0.4,1381.50128575,940.08095825,0.0,10.219237,0.0,2332.401481,0.0,0.0,5063.1375,2332.401481,5063.1375,-2730.736019,None,NO_1,2026-04-23
2026-01-20 00:00:00+00:00,0.2998055,0.4,1381.1620635,774.8089707500001,0.0,9.878357,0.0,2166.5491967499997,0.0,0.0,4950.47,2166.5491967499997,4950.47,-2783.9208032500005,None,NO_1,2026-04-23
2026-01-20 01:00:00+00:00,0.20008325000000002,0.4,1388.64864625,749.6643305,0.0,10.03759225,0.0,2148.95065225,0.0,0.0,4857.8925,2148.95065225,4857.8925,-2708.94184775,None,NO_1,2026-04-23
2026-01-20 02:00:00+00:00,0.2998055,0.4,1385.99976175,661.99906775,0.0,10.16565425,0.0,2058.8642892499997,0.0,0.0,4808.99,2058.8642892499997,4808.99,-2750.12571075,None,NO_1,2026-04-23
2026-01-20 03:00:00+00:00,0.20008325000000002,0.4,1381.083513,661.52648575,0.0,10.3670145,0.0,2053.5770965,0.0,0.0,4831.0725,2053.5770965,4831.0725,-2777.4954035,None,NO_1,2026-04-23
2026-01-20 04:00:00+00:00,0.2,0.4,1380.8496915,640.2618845,0.0,11.076581000000001,0.0,2032.788157,0.0,0.0,5017.1475,2032.788157,5017.1475,-2984.359343,None,NO_1,2026-04-23
2026-01-20 05:00:00+00:00,0.2999165,0.4,1385.72768175,742.56400675,0.0,11.849772999999999,0.0,2140.841378,0.0,0.0,5517.39,2140.841378,5517.39,-3376.5486220000003,None,NO_1,2026-04-23
2026-01-20 06:00:00+00:00,0.3,0.4,1389.8109665,1134.58075175,0.0,11.27482725,0.0,2536.3665454999996,0.0,0.0,5888.3325,2536.3665454999996,5888.3325,-3351.965954500001,None,NO_1,2026-04-23
2026-01-20 07:00:00+00:00,0.3,0.4,1398.045055,1221.54523275,0.0,11.03928625,0.0,2631.329574,0.0,0.0,6019.22,2631.329574,6019.22,-3387.8904260000004,None,NO_1,2026-04-23
2026-01-20 08:00:00+00:00,0.20008325000000002,0.4,1399.9087375,1148.02771525,0.0,10.6005665,0.0,2559.1371024999994,0.0,0.0,6008.645,2559.1371024999994,6008.645,-3449.507897500001,None,NO_1,2026-04-23
2026-01-20 09:00:00+00:00,0.2999165,0.4,1386.949309,1001.737473,0.2276825,10.00302325,0.0,2399.6174042499997,0.0,0.0,6039.6875,2399.6174042499997,6039.6875,-3640.0700957500003,None,NO_1,2026-04-23
2026-01-20 10:00:00+00:00,0.3,0.4,1385.01093425,928.855473,0.299722,10.30556425,0.0,2325.1716935,0.0,0.0,6092.3025,2325.1716935,6092.3025,-3767.1308065,None,NO_1,2026-04-23
2026-01-20 11:00:00+00:00,0.3,0.4,1378.90081225,909.8359312499999,0.400336,9.3685125,0.0,2299.2055920000003,0.0,0.0,6117.594999999999,2299.2055920000003,6117.594999999999,-3818.389407999999,None,NO_1,2026-04-23
2026-01-20 12:00:00+00:00,0.3,0.4,1380.38412275,888.373364,0.32435125,9.74406125,0.0,2279.52589925,0.0,0.0,6066.795,2279.52589925,6066.795,-3787.2691007500002,None,NO_1,2026-04-23
2026-01-20 13:00:00+00:00,0.3,0.4,1379.756711,898.33603275,0.29188000000000003,9.385918,0.0,2288.4705417500004,0.0,0.0,6094.1575,2288.4705417500004,6094.1575,-3805.68695825,None,NO_1,2026-04-23
2026-01-20 14:00:00+00:00,0.3,0.4,1383.00015375,1060.18144375,0.00156275,10.5297555,0.0,2454.41291575,0.0,0.0,6141.925,2454.41291575,6141.925,-3687.51208425,None,NO_1,2026-04-23
2026-01-20 15:00:00+00:00,0.3,0.4,1388.1687885,1231.688373,0.0,10.016319750000001,0.0,2630.57348125,0.0,0.0,6341.385,2630.57348125,6341.385,-3710.8115187500002,None,NO_1,2026-04-23
2026-01-20 16:00:00+00:00,0.20027775,0.4,1388.594497,1241.2768772499999,0.0,8.07147375,0.0,2638.5431257500004,0.0,0.0,6332.17,2638.5431257500004,6332.17,-3693.6268742499997,None,NO_1,2026-04-23
2026-01-20 17:00:00+00:00,0.2,0.4,1383.9058925,1199.8048915,0.0,5.8706225,0.0,2590.1814065,0.0,0.0,6252.08,2590.1814065,6252.08,-3661.8985935,None,NO_1,2026-04-23
2026-01-20 18:00:00+00:00,0.2,0.4,1380.06650175,1110.685305,0.0,7.3270205,0.6987695,2499.3775967499996,0.0,0.0,6155.2875,2499.3775967499996,6155.2875,-3655.9099032500008,None,NO_1,2026-04-23
2026-01-20 19:00:00+00:00,0.2,0.4,1380.4606362499999,1050.07534175,0.0,8.70364225,1.50960975,2441.34923,0.0,0.0,6075.22,2441.34923,6075.22,-3633.8707700000004,None,NO_1,2026-04-23
2026-01-20 20:00:00+00:00,0.2,0.4,1378.4614147500001,1029.231682,0.0,8.781278,0.1139165,2417.18829125,0.0,0.0,5978.0025000000005,2417.18829125,5978.0025000000005,-3560.8142087500005,None,NO_1,2026-04-23
2026-01-20 21:00:00+00:00,0.2,0.4,1372.26282725,987.58352575,0.0,9.70986925,0.7682235,2370.9244457500004,0.0,0.0,5959.52,2370.9244457500004,5959.52,-3588.59555425,None,NO_1,2026-04-23
2026-01-20 22:00:00+00:00,0.2,0.4,1365.12918475,942.92725475,0.0,9.16196875,1.56877,2319.3871782499996,0.0,0.0,5742.545,2319.3871782499996,5742.545,-3423.1578217500005,None,NO_1,2026-04-23
2026-01-20 23:00:00+00:00,0.2,0.4,1361.915592,971.18531675,0.0,10.050933,2.06054625,2345.812388,0.0,0.0,5474.0,2345.812388,5474.0,-3128.187612,None,NO_1,2026-04-23
2026-01-21 00:00:00+00:00,0.2,0.4,1355.6611295,904.0477014999999,0.0,10.1470865,2.526414,2272.9823315,0.0,0.0,5347.65,2272.9823315,5347.65,-3074.6676684999998,None,NO_1,2026-04-23
2026-01-21 01:00:00+00:00,0.2,0.4,1350.6738265,940.3817165,0.0,10.0205685,2.73676675,2304.4128782499997,0.0,0.0,5257.335,2304.4128782499997,5257.335,-2952.9221217500003,None,NO_1,2026-04-23
2026-01-21 02:00:00+00:00,0.2999165,0.4,1344.82392525,810.45172475,0.0,10.34040475,3.92023325,2170.2362045,0.0,0.0,5215.9925,2170.2362045,5215.9925,-3045.7562955000003,None,NO_1,2026-04-23
2026-01-21 03:00:00+00:00,0.20033325000000002,0.4,1344.168829,785.0705350000001,0.0,10.69179525,5.61979525,2146.15128775,0.0,0.0,5213.3025,2146.15128775,5213.3025,-3067.15121225,None,NO_1,2026-04-23
2026-01-21 04:00:00+00:00,0.2,0.4,1343.91818525,909.2114584999999,0.0,10.96371975,5.47677375,2270.17013725,0.0,0.0,5376.29,2270.17013725,5376.29,-3106.11986275,None,NO_1,2026-04-23
2026-01-21 05:00:00+00:00,0.2,0.4,1361.2606082500001,822.135168,0.0,12.0808035,8.02454275,2204.1011224999997,0.0,0.0,5808.73,2204.1011224999997,5808.73,-3604.6288775,None,NO_1,2026-04-23
2026-01-21 06:00:00+00:00,0.2,0.4,1374.1003974999999,982.3477137500001,0.0,11.98862625,10.2581695,2379.294907,0.0,0.0,6270.985000000001,2379.294907,6270.985000000001,-3891.6900930000006,None,NO_1,2026-04-23
2026-01-21 07:00:00+00:00,0.2,0.4,1378.16180525,1008.859916,0.0,12.047312,14.900274249999999,2414.5693075000004,0.0,0.0,6252.3,2414.5693075000004,6252.3,-3837.7306925,None,NO_1,2026-04-23
2026-01-21 08:00:00+00:00,0.2,0.4,1380.6409975,1030.1731882499998,0.0,10.83924625,13.7384855,2435.9919175,0.0,0.0,6222.5775,2435.9919175,6222.5775,-3786.5855825000003,None,NO_1,2026-04-23
2026-01-21 09:00:00+00:00,0.29963875,0.43985474999999996,1373.84882475,959.8280645,0.30537274999999997,10.34445525,17.536135,2362.6023457499996,0.0,0.0,6227.82,2362.6023457499996,6227.82,-3865.21765425,None,NO_1,2026-04-23
2026-01-21 10:00:00+00:00,0.3,0.439999,1373.53694325,897.8303657499999,0.36620325,10.388938,20.48992075,2303.3523699999996,0.0,0.0,6360.2425,2303.3523699999996,6360.2425,-4056.8901300000007,None,NO_1,2026-04-23
2026-01-21 11:00:00+00:00,0.20025,0.439999,1370.26980125,780.29290175,0.40312125,10.37167675,24.136142,2186.113892,0.0,0.0,6402.6375,2186.113892,6402.6375,-4216.5236079999995,None,NO_1,2026-04-23
2026-01-21 12:00:00+00:00,0.29974999999999996,0.439999,1371.67812525,861.8499087499999,0.33942475,10.5299565,15.40768,2260.54484425,0.0,0.0,6433.66,2260.54484425,6433.66,-4173.11515575,None,NO_1,2026-04-23
2026-01-21 13:00:00+00:00,0.3,0.439999,1381.9418055,872.94749875,0.2840595,11.436688,18.40871525,2285.7587659999995,0.0,0.0,6409.245,2285.7587659999995,6409.245,-4123.486234,None,NO_1,2026-04-23
2026-01-21 14:00:00+00:00,0.3,0.439999,1376.88439675,949.9685265,0.000692,11.306818,23.69014,2362.59057225,0.0,0.0,6270.5125,2362.59057225,6270.5125,-3907.9219277499997,None,NO_1,2026-04-23
2026-01-21 15:00:00+00:00,0.3,0.439999,1373.57674925,964.7622477499999,0.0,10.46582575,27.4904115,2377.0352332499997,0.0,0.0,6389.4,2377.0352332499997,6389.4,-4012.36476675,None,NO_1,2026-04-23
2026-01-21 16:00:00+00:00,0.3,0.439999,1376.7457775,1006.711956,0.0,9.524951,27.43300525,2421.1556887499996,0.0,0.0,6390.08,2421.1556887499996,6390.08,-3968.9243112500003,None,NO_1,2026-04-23
2026-01-21 17:00:00+00:00,0.20025,0.439999,1369.838579,931.3349782500001,0.0,8.46610475,31.388084,2341.6679950000002,0.0,0.0,6284.045,2341.6679950000002,6284.045,-3942.377005,None,NO_1,2026-04-23
2026-01-21 18:00:00+00:00,0.299722,0.439999,1365.90886675,1066.32256275,0.0,8.717631,41.9336915,2483.622473,0.0,0.0,6294.7325,2483.622473,6294.7325,-3811.110027,None,NO_1,2026-04-23
2026-01-21 19:00:00+00:00,0.3,0.439999,1363.64673775,1049.9654315,0.0,9.34653425,37.54052625,2461.2392287499997,0.0,0.0,6254.54,2461.2392287499997,6254.54,-3793.3007712500003,None,NO_1,2026-04-23
2026-01-21 20:00:00+00:00,0.20027775,0.439999,1365.30097075,963.0610577499999,0.0,10.8397465,41.529399,2381.37145075,0.0,0.0,6111.58,2381.37145075,6111.58,-3730.20854925,None,NO_1,2026-04-23
2026-01-21 21:00:00+00:00,0.2,0.439999,1357.399474,949.46755825,0.0,11.476643750000001,43.99955825,2362.9832332500005,0.0,0.0,5899.955,2362.9832332500005,5899.955,-3536.9717667499995,None,NO_1,2026-04-23
2026-01-21 22:00:00+00:00,0.2,0.439999,1358.23400375,858.2222784999999,0.0,12.06099325,42.61470725,2271.77198175,0.0,0.0,5612.5475,2271.77198175,5612.5475,-3340.7755182499995,None,NO_1,2026-04-23
2026-01-21 23:00:00+00:00,0.2,0.439999,1346.5939085,744.8877825,0.0,10.9595635,41.70321175,2144.78446525,0.0,0.0,5413.335,2144.78446525,5413.335,-3268.55053475,None,NO_1,2026-04-23
2026-01-22 00:00:00+00:00,0.2,0.439999,1330.23688875,790.54088675,0.0,11.41071925,44.84201575,2177.6705094999998,0.0,0.0,5276.225,2177.6705094999998,5276.225,-3098.5544905000006,None,NO_1,2026-04-23
2026-01-22 01:00:00+00:00,0.2,0.439999,1323.16012225,763.05175725,0.0,11.688210250000001,45.0666375,2143.60672625,0.0,0.0,5159.8550000000005,2143.60672625,5159.8550000000005,-3016.2482737500004,None,NO_1,2026-04-23
2026-01-22 02:00:00+00:00,0.2,0.439999,1324.657817,781.7314555,0.0,12.37706725,44.3054845,2163.71182325,0.0,0.0,5098.0725,2163.71182325,5098.0725,-2934.36067675,None,NO_1,2026-04-23
2026-01-22 03:00:00+00:00,0.2,0.439999,1326.2272762500002,735.45839275,0.0,10.98110025,51.25665075,2124.5634190000005,0.0,0.0,5088.7275,2124.5634190000005,5088.7275,-2964.1640809999994,None,NO_1,2026-04-23
2026-01-22 04:00:00+00:00,0.2,0.439999,1326.879806,778.984282,0.0,11.8430735,54.283717499999995,2172.630878,0.0,0.0,5233.54,2172.630878,5233.54,-3060.909122,None,NO_1,2026-04-23
2026-01-22 05:00:00+00:00,0.2,0.439999,1331.7161099999998,804.0442555,0.0,12.777221749999999,55.908317,2205.08590325,0.0,0.0,5723.0725,2205.08590325,5723.0725,-3517.9865967500004,None,NO_1,2026-04-23
2026-01-22 06:00:00+00:00,0.2,0.439999,1344.5159330000001,1089.97194025,0.0,12.6544785,55.47857425,2503.260925,0.0,0.0,6185.0575,2503.260925,6185.0575,-3681.796575,None,NO_1,2026-04-23
2026-01-22 07:00:00+00:00,0.2,0.439999,1329.550007,1148.103018,0.0,12.15490175,57.28176225,2547.7296880000004,0.0,0.0,6343.4525,2547.7296880000004,6343.4525,-3795.722812,None,NO_1,2026-04-23
2026-01-22 08:00:00+00:00,0.2,0.439999,1331.16721475,1148.9189717499999,0.0,11.092606,62.1155,2553.9342914999997,0.0,0.0,6360.215,2553.9342914999997,6360.215,-3806.2807085000004,None,NO_1,2026-04-23
2026-01-22 09:00:00+00:00,0.2,0.439999,1341.9704582499999,1093.6373475,0.36226725,11.831330999999999,62.528822000000005,2510.970225,0.0,0.0,6396.8525,2510.970225,6396.8525,-3885.882275,None,NO_1,2026-04-23
2026-01-22 10:00:00+00:00,0.2,0.439999,1361.1260204999999,1021.8267025,0.44312450000000003,12.27429075,55.7506145,2452.0607517500002,0.0,0.0,6423.8875,2452.0607517500002,6423.8875,-3971.8267482499996,None,NO_1,2026-04-23
2026-01-22 11:00:00+00:00,0.29977775,0.439999,1358.87557375,968.76516275,0.409975,12.024511,55.75793075,2396.5729300000003,0.0,0.0,6422.6375,2396.5729300000003,6422.6375,-4026.0645699999995,None,NO_1,2026-04-23
2026-01-22 12:00:00+00:00,0.3,0.439999,1333.0854785,971.621203,0.4035585,12.45124975,52.9682885,2371.26977725,0.0,0.0,6414.405,2371.26977725,6414.405,-4043.1352227499997,None,NO_1,2026-04-23
2026-01-22 13:00:00+00:00,0.3,0.439999,1339.474463,1044.73807725,0.31617249999999997,12.54224925,55.77578225,2453.58674325,0.0,0.0,6418.0525,2453.58674325,6418.0525,-3964.46575675,None,NO_1,2026-04-23
2026-01-22 14:00:00+00:00,0.200222,0.439999,1361.8062439999999,1142.29839725,0.00057725,13.081008749999999,54.24399,2572.07043825,0.0,0.0,6435.7375,2572.07043825,6435.7375,-3863.6670617500004,None,NO_1,2026-04-23
2026-01-22 15:00:00+00:00,0.29977775,0.439999,1358.2799425,1155.3109525,0.0,12.24522475,57.32986425,2583.90576075,0.0,0.0,6588.4375,2583.90576075,6588.4375,-4004.53173925,None,NO_1,2026-04-23
2026-01-22 16:00:00+00:00,0.3,0.439999,1361.68985725,1193.8652245,0.0,11.7449625,55.366294249999996,2623.4063375,0.0,0.0,6588.5325,2623.4063375,6588.5325,-3965.1261625,None,NO_1,2026-04-23
2026-01-22 17:00:00+00:00,0.3,0.439999,1358.64537575,1210.281214,0.0,11.2230605,55.319835499999996,2636.2094847500002,0.0,0.0,6543.49,2636.2094847500002,6543.49,-3907.2805152499996,None,NO_1,2026-04-23
2026-01-22 18:00:00+00:00,0.3,0.439999,1347.8577010000001,1146.7983725,0.0,11.04979075,47.23628175,2553.6821449999998,0.0,0.0,6451.0275,2553.6821449999998,6451.0275,-3897.3453550000004,None,NO_1,2026-04-23
2026-01-22 19:00:00+00:00,0.3,0.439999,1335.8152685,1163.89437075,0.0,12.84378575,41.59703025,2554.89045425,0.0,0.0,6391.385,2554.89045425,6391.385,-3836.4945457500003,None,NO_1,2026-04-23
2026-01-22 20:00:00+00:00,0.3,0.439999,1337.30369375,1063.3548335,0.0,12.7600655,50.5213165,2464.67990825,0.0,0.0,6290.672500000001,2464.67990825,6290.672500000001,-3825.9925917500004,None,NO_1,2026-04-23
2026-01-22 21:00:00+00:00,0.3,0.439999,1341.824866,982.4149625,0.0,12.3309095,57.441537749999995,2394.7522747499997,0.0,0.0,6111.849999999999,2394.7522747499997,6111.849999999999,-3717.0977252499997,None,NO_1,2026-04-23
2026-01-22 22:00:00+00:00,0.3,0.439999,1326.4924879999999,924.9315205,0.0,11.4619525,47.9727785,2311.5987384999994,0.0,0.0,5878.5375,2311.5987384999994,5878.5375,-3566.938761500001,None,NO_1,2026-04-23
2026-01-22 23:00:00+00:00,0.3,0.439999,1326.40856725,869.162203,0.0,12.2090195,50.364577,2258.8843657499997,0.0,0.0,5663.02,2258.8843657499997,5663.02,-3404.1356342500007,None,NO_1,2026-04-23
2026-01-23 00:00:00+00:00,0.3,0.439999,1309.314492,855.9828042500001,0.0,12.65087475,51.535253749999995,2230.22342375,0.0,0.0,5525.4275,2230.22342375,5525.4275,-3295.2040762499996,None,NO_1,2026-04-23
2026-01-23 01:00:00+00:00,0.3,0.439999,1292.194495,808.13393875,0.0,11.81853525,53.02684625,2165.9138142499996,0.0,0.0,5429.969999999999,2165.9138142499996,5429.969999999999,-3264.0561857499997,None,NO_1,2026-04-23
2026-01-23 02:00:00+00:00,0.3,0.439999,1297.8843705,807.21970125,0.0,12.87868725,57.4563275,2176.1790855,0.0,0.0,5359.945,2176.1790855,5359.945,-3183.7659145,None,NO_1,2026-04-23
2026-01-23 03:00:00+00:00,0.3,0.439999,1299.6144295,790.2407557500001,0.0,12.74926225,59.16374825,2162.50819475,0.0,0.0,5355.014999999999,2162.50819475,5355.014999999999,-3192.5068052499996,None,NO_1,2026-04-23
2026-01-23 04:00:00+00:00,0.200222,0.439999,1320.11449825,818.9114844999999,0.0,13.04971725,58.20680275,2210.92272375,0.0,0.0,5518.2325,2210.92272375,5518.2325,-3307.30977625,None,NO_1,2026-04-23
2026-01-23 05:00:00+00:00,0.29977775,0.439999,1330.95857075,955.13857125,0.0,13.3025465,58.229029499999996,2358.36849475,0.0,0.0,5988.105,2358.36849475,5988.105,-3629.7365052499995,None,NO_1,2026-04-23
2026-01-23 06:00:00+00:00,0.200222,0.439999,1341.937983,1159.60291875,0.0,13.83355725,60.9666775,2576.9813575000003,0.0,0.0,6502.3125,2576.9813575000003,6502.3125,-3925.3311424999997,None,NO_1,2026-04-23
2026-01-23 07:00:00+00:00,0.2,0.439999,1351.29734575,1220.196943,0.0,13.5979015,53.6591365,2639.39132575,0.0,0.0,6678.67,2639.39132575,6678.67,-4039.27867425,None,NO_1,2026-04-23
2026-01-23 08:00:00+00:00,0.29994425,0.439999,1353.989377,1194.7363355,0.0,12.47367575,55.1259355,2617.0652670000004,0.0,0.0,6687.9625,2617.0652670000004,6687.9625,-4070.8972329999992,None,NO_1,2026-04-23
2026-01-23 09:00:00+00:00,0.3,0.439999,1347.32075325,1165.370588,0.349214,12.14448475,53.037442999999996,2578.9624820000004,0.0,0.0,6704.6325,2578.9624820000004,6704.6325,-4125.670017999999,None,NO_1,2026-04-23
2026-01-23 10:00:00+00:00,0.3,0.439999,1345.04746225,1085.89477825,0.42964,12.37620475,47.12243825,2491.6105224999997,0.0,0.0,6770.2625,2491.6105224999997,6770.2625,-4278.6519775,None,NO_1,2026-04-23
2026-01-23 11:00:00+00:00,0.3,0.439999,1338.6194500000001,1051.494477,0.40199225,11.4964355,43.51406125,2446.266415,0.0,0.0,6765.7,2446.266415,6765.7,-4319.433585,None,NO_1,2026-04-23
2026-01-23 12:00:00+00:00,0.3,0.439999,1344.3317645,1058.2556915,0.30334225,11.16967075,41.143651750000004,2455.9441197499996,0.0,0.0,6747.285,2455.9441197499996,6747.285,-4291.34088025,None,NO_1,2026-04-23
2026-01-23 13:00:00+00:00,0.3,0.439999,1336.55999625,1085.23507625,0.268895,10.96659925,39.235914,2473.00647975,0.0,0.0,6749.1675,2473.00647975,6749.1675,-4276.16102025,None,NO_1,2026-04-23
2026-01-23 14:00:00+00:00,0.3,0.439999,1342.596457,1150.4656117499999,0.000747,11.5864575,39.2477525,2544.63702475,0.0,0.0,6786.1825,2544.63702475,6786.1825,-4241.54547525,None,NO_1,2026-04-23
2026-01-23 15:00:00+00:00,0.3,0.439999,1342.94291225,1179.222639,0.0,12.04900125,43.556107499999996,2578.510659,0.0,0.0,6827.12,2578.510659,6827.12,-4248.609340999999,None,NO_1,2026-04-23
2026-01-23 16:00:00+00:00,0.3,0.439999,1341.91805675,1181.6217475,0.0,10.93459175,43.21793525,2578.43233025,0.0,0.0,6821.045,2578.43233025,6821.045,-4242.61266975,None,NO_1,2026-04-23
2026-01-23 17:00:00+00:00,0.3,0.439999,1335.20238475,1176.73969325,0.0,10.701061,38.504309,2561.887447,0.0,0.0,6757.23,2561.887447,6757.23,-4195.3425529999995,None,NO_1,2026-04-23
2026-01-23 18:00:00+00:00,0.3,0.439999,1327.9951,1140.62716125,0.0,10.0527835,37.4989365,2516.91398025,0.0,0.0,6626.31,2516.91398025,6626.31,-4109.39601975,None,NO_1,2026-04-23
2026-01-23 19:00:00+00:00,0.3,0.439999,1323.3483185,1102.19420025,0.0,11.603474,32.78054425,2470.6665359999997,0.0,0.0,6445.4225,2470.6665359999997,6445.4225,-3974.755964,None,NO_1,2026-04-23
2026-01-23 20:00:00+00:00,0.3,0.439999,1318.179291,929.36615425,0.0,11.52817175,34.9046375,2294.7182534999997,0.0,0.0,6248.9975,2294.7182534999997,6248.9975,-3954.2792465000007,None,NO_1,2026-04-23
2026-01-23 21:00:00+00:00,0.3,0.439999,1310.81180375,926.5831029999999,0.0,13.22657,32.1893745,2283.55085025,0.0,0.0,6063.75,2283.55085025,6063.75,-3780.19914975,None,NO_1,2026-04-23
2026-01-23 22:00:00+00:00,0.3,0.439999,1305.0176377500002,925.1410892499999,0.0,13.57550225,43.32926775,2287.803496,0.0,0.0,5905.7225,2287.803496,5905.7225,-3617.919004,None,NO_1,2026-04-23
2026-01-23 23:00:00+00:00,0.3,0.439999,1296.11425975,824.4390257499999,0.0,14.288484,45.81338325,2181.3951517499995,0.0,0.0,5711.41,2181.3951517499995,5711.41,-3530.0148482500003,None,NO_1,2026-04-23
2026-01-24 00:00:00+00:00,0.3,0.439999,1282.3855764999998,850.124329,0.0,13.9279665,42.552960999999996,2189.7308319999993,0.0,0.0,5590.4075,2189.7308319999993,5590.4075,-3400.676668000001,None,NO_1,2026-04-23
2026-01-24 01:00:00+00:00,0.3,0.439999,1271.50510125,753.6507885,0.0,13.6292525,30.021088499999998,2069.54622975,0.0,0.0,5466.92,2069.54622975,5466.92,-3397.3737702500002,None,NO_1,2026-04-23
2026-01-24 02:00:00+00:00,0.3,0.439999,1269.330976,789.00367625,0.0,14.44125125,22.11393175,2095.62983425,0.0,0.0,5385.64,2095.62983425,5385.64,-3290.0101657500004,None,NO_1,2026-04-23
2026-01-24 03:00:00+00:00,0.3,0.439999,1264.11001725,768.71106725,0.0,13.4238105,19.729070749999998,2066.71396475,0.0,0.0,5366.594999999999,2066.71396475,5366.594999999999,-3299.8810352499995,None,NO_1,2026-04-23
2026-01-24 04:00:00+00:00,0.3,0.439999,1268.37466875,786.2513515,0.0,14.24695425,17.70568225,2087.31865575,0.0,0.0,5384.78,2087.31865575,5384.78,-3297.46134425,None,NO_1,2026-04-23
2026-01-24 05:00:00+00:00,0.20030550000000003,0.439999,1279.14519425,747.50970325,0.0,16.32384175,14.018942000000001,2057.63798575,0.0,0.0,5508.145,2057.63798575,5508.145,-3450.5070142500003,None,NO_1,2026-04-23
2026-01-24 06:00:00+00:00,0.29977775,0.439999,1276.33173725,767.8266775,0.0,17.10129975,14.07799525,2076.0774865000003,0.0,0.0,5653.63,2076.0774865000003,5653.63,-3577.5525135,None,NO_1,2026-04-23
2026-01-24 07:00:00+00:00,0.3,0.439999,1282.9430375,996.4582419999999,0.0,16.82949275,14.31980125,2311.2905725,0.0,0.0,5890.2875,2311.2905725,5890.2875,-3578.9969275000003,None,NO_1,2026-04-23
2026-01-24 08:00:00+00:00,0.3,0.439999,1279.62481175,1084.93625025,0.0,16.8313245,13.66197975,2395.79436525,0.0,0.0,6067.1925,2395.79436525,6067.1925,-3671.3981347500003,None,NO_1,2026-04-23
2026-01-24 09:00:00+00:00,0.3,0.439999,1286.270187,1093.66722625,0.1995555,16.04684825,13.51501975,2410.43883575,0.0,0.0,6268.425,2410.43883575,6268.425,-3857.98616425,None,NO_1,2026-04-23
2026-01-24 10:00:00+00:00,0.3,0.439999,1288.01295075,1078.410512,0.29977775,16.0995755,13.7592015,2397.3220165,0.0,0.0,6352.719999999999,2397.3220165,6352.719999999999,-3955.3979834999996,None,NO_1,2026-04-23
2026-01-24 11:00:00+00:00,0.3,0.439999,1289.97944225,1041.868314,0.39966650000000004,16.11620475,13.58215225,2362.68577875,0.0,0.0,6399.7175,2362.68577875,6399.7175,-4037.03172125,None,NO_1,2026-04-23
2026-01-24 12:00:00+00:00,0.3,0.439999,1288.705609,1018.0319195,0.20333325000000002,15.60592825,10.83888,2334.125669,0.0,0.0,6367.4574999999995,2334.125669,6367.4574999999995,-4033.3318309999995,None,NO_1,2026-04-23
2026-01-24 13:00:00+00:00,0.3,0.439999,1296.1820484999998,1073.37043825,0.1003055,15.16818,12.94339475,2398.504366,0.0,0.0,6314.215,2398.504366,6314.215,-3915.710634,None,NO_1,2026-04-23
