,Fossil Gas,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other renewable,Wind Onshore,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-12 00:00:00+00:00,142.216082,185.17717,2750.799582,49.01371175,761.6652624999999,3888.87180825,0.0,0.0,2929.09,3888.87180825,2929.09,959.7818082499998,None,NO_4,2026-04-23
2026-01-12 01:00:00+00:00,141.96268575,177.78533075,2746.23628925,50.998255,773.583576,3890.56613675,0.0,0.0,2898.6925,3890.56613675,2898.6925,991.8736367500001,None,NO_4,2026-04-23
2026-01-12 02:00:00+00:00,142.39822125,174.59167025,2753.7059925,53.5380545,772.7873637499999,3897.0213022499993,0.0,0.0,2888.8025,3897.0213022499993,2888.8025,1008.2188022499995,None,NO_4,2026-04-23
2026-01-12 03:00:00+00:00,140.53235975,179.055665,2882.03841225,47.60045025,799.12098975,4048.347877,0.0,0.0,2913.6375000000003,4048.347877,2913.6375000000003,1134.7103769999999,None,NO_4,2026-04-23
2026-01-12 04:00:00+00:00,141.07260225,181.38401349999998,2973.1506305000003,45.7529485,805.65725425,4147.017449,0.0,0.0,2944.5699999999997,4147.017449,2944.5699999999997,1202.4474490000002,None,NO_4,2026-04-23
2026-01-12 05:00:00+00:00,139.01655599999998,197.425417,3081.17370325,45.390558,834.29264975,4297.298884,0.0,0.0,3066.9049999999997,4297.298884,3066.9049999999997,1230.393884,None,NO_4,2026-04-23
2026-01-12 06:00:00+00:00,139.134276,197.73964325,3053.94601425,46.0918645,871.1421955000001,4308.0539935,0.0,0.0,3188.63,4308.0539935,3188.63,1119.4239934999996,None,NO_4,2026-04-23
2026-01-12 07:00:00+00:00,139.1623615,198.659189,3023.8553604999997,44.10062675,907.45602,4313.23355775,0.0,0.0,3248.8575,4313.23355775,3248.8575,1064.3760577499997,None,NO_4,2026-04-23
2026-01-12 08:00:00+00:00,138.98460925,192.780385,3099.6020135,42.63552,947.48025725,4421.482785,0.0,0.0,3255.73,4421.482785,3255.73,1165.7527850000001,None,NO_4,2026-04-23
2026-01-12 09:00:00+00:00,139.24095,189.15699525,3026.4034975000004,44.984585249999995,951.45651425,4351.24254225,0.0,0.0,3217.08,4351.24254225,3217.08,1134.1625422500001,None,NO_4,2026-04-23
2026-01-12 10:00:00+00:00,139.37631975,186.2178085,3141.462864,47.86979375,971.38789375,4486.31467975,0.0,0.0,3226.7,4486.31467975,3226.7,1259.6146797500005,None,NO_4,2026-04-23
2026-01-12 11:00:00+00:00,138.89071875,193.5416965,3011.54859875,48.84918475,943.41003975,4336.2402385,0.0,0.0,3244.9525,4336.2402385,3244.9525,1091.2877384999997,None,NO_4,2026-04-23
2026-01-12 12:00:00+00:00,141.6477655,197.3319825,3119.27433325,46.49550325,981.4197005,4486.169285,0.0,0.0,3185.045,4486.169285,3185.045,1301.1242849999999,None,NO_4,2026-04-23
2026-01-12 13:00:00+00:00,141.46188325,197.197388,3151.9109455,46.762014,974.94375725,4512.275987999999,0.0,0.0,3252.3725,4512.275987999999,3252.3725,1259.9034879999995,None,NO_4,2026-04-23
2026-01-12 14:00:00+00:00,141.61659275,199.17927175,3174.67348575,46.386077,982.68119525,4544.5366225,0.0,0.0,3252.7975,4544.5366225,3252.7975,1291.7391224999997,None,NO_4,2026-04-23
2026-01-12 15:00:00+00:00,141.1208205,194.79188675,3187.33787675,45.44369325,942.4916905,4511.18596775,0.0,0.0,3261.5975,4511.18596775,3261.5975,1249.5884677499998,None,NO_4,2026-04-23
2026-01-12 16:00:00+00:00,138.0639,199.43249925,3256.9425725,46.17343525,919.6188784999999,4560.2312855,0.0,0.0,3221.1875,4560.2312855,3221.1875,1339.0437855,None,NO_4,2026-04-23
2026-01-12 17:00:00+00:00,140.8886795,199.29442725,3165.41285725,47.67013475,952.3086485,4505.574747250001,0.0,0.0,3200.265,4505.574747250001,3200.265,1305.3097472500008,None,NO_4,2026-04-23
2026-01-12 18:00:00+00:00,142.21481175,194.8287645,3148.4919904999997,50.64745725,964.9375709999999,4501.120595,0.0,0.0,3183.1225,4501.120595,3183.1225,1317.9980950000004,None,NO_4,2026-04-23
2026-01-12 19:00:00+00:00,141.25899825,199.718215,3113.3491995,51.162507,962.2845110000001,4467.7734307499995,0.0,0.0,3157.8775,4467.7734307499995,3157.8775,1309.8959307499995,None,NO_4,2026-04-23
2026-01-12 20:00:00+00:00,141.416819,200.87151125,3154.20067575,52.2828205,901.197536,4449.9693625,0.0,0.0,3119.4775,4449.9693625,3119.4775,1330.4918625,None,NO_4,2026-04-23
2026-01-12 21:00:00+00:00,142.1031795,202.4059575,3122.6793145,52.82040125,920.42219475,4440.4310475,0.0,0.0,3078.0175,4440.4310475,3078.0175,1362.4135475000003,None,NO_4,2026-04-23
2026-01-12 22:00:00+00:00,142.9198365,197.397982,2970.6233432500003,49.93441875,926.0139815,4286.889562,0.0,0.0,3021.615,4286.889562,3021.615,1265.2745620000005,None,NO_4,2026-04-23
2026-01-12 23:00:00+00:00,143.51004225,193.6584795,2810.59538775,50.56943625,945.731657,4144.06500275,0.0,0.0,2931.6825,4144.06500275,2931.6825,1212.3825027499997,None,NO_4,2026-04-23
2026-01-13 00:00:00+00:00,142.746762,214.520581,2824.0541064999998,50.481411,950.34587925,4182.1487397500005,0.0,0.0,2950.48,4182.1487397500005,2950.48,1231.6687397500004,None,NO_4,2026-04-23
2026-01-13 01:00:00+00:00,140.1439925,200.43021775,2686.66225775,50.64437025,919.58986675,3997.470705,0.0,0.0,2884.6375,3997.470705,2884.6375,1112.8332050000004,None,NO_4,2026-04-23
2026-01-13 02:00:00+00:00,140.313014,207.911463,2782.73659375,48.40858525,886.44652475,4065.81618075,0.0,0.0,2902.9775,4065.81618075,2902.9775,1162.83868075,None,NO_4,2026-04-23
2026-01-13 03:00:00+00:00,141.979476,210.980039,2844.76219325,48.93924575,918.32442725,4164.98538125,0.0,0.0,2938.51,4164.98538125,2938.51,1226.4753812499994,None,NO_4,2026-04-23
2026-01-13 04:00:00+00:00,141.6854945,205.91307749999999,2888.2670749999997,50.538559,940.7806802499999,4227.184886249999,0.0,0.0,2961.65,4227.184886249999,2961.65,1265.534886249999,None,NO_4,2026-04-23
2026-01-13 05:00:00+00:00,142.09928075,201.795196,3001.5081,53.68675525,928.254308,4327.343639999999,0.0,0.0,3059.335,4327.343639999999,3059.335,1268.008639999999,None,NO_4,2026-04-23
2026-01-13 06:00:00+00:00,142.37137975000002,209.167797,3077.3591807499997,44.46338475,920.5774175,4393.93915975,0.0,0.0,3165.41,4393.93915975,3165.41,1228.52915975,None,NO_4,2026-04-23
2026-01-13 07:00:00+00:00,142.41045975,214.04891725,3158.7094205,37.36587025,940.62109175,4493.1557595,0.0,0.0,3222.5275,4493.1557595,3222.5275,1270.6282595000002,None,NO_4,2026-04-23
2026-01-13 08:00:00+00:00,142.21051975,207.996902,3149.8346647500002,35.784589499999996,956.11369375,4491.94036975,0.0,0.0,3223.7125,4491.94036975,3223.7125,1268.22786975,None,NO_4,2026-04-23
2026-01-13 09:00:00+00:00,142.07911175,203.78214975,3108.876176,36.8245645,929.017688,4420.5796900000005,0.0,0.0,3211.5924999999997,4420.5796900000005,3211.5924999999997,1208.9871900000007,None,NO_4,2026-04-23
2026-01-13 10:00:00+00:00,142.21455175,203.2330825,3164.8982775,33.27614175,930.69353525,4474.31558875,0.0,0.0,3200.9,4474.31558875,3200.9,1273.4155887499996,None,NO_4,2026-04-23
2026-01-13 11:00:00+00:00,141.87508300000002,204.90177125,3044.4471510000003,32.944898,946.634359,4370.80326225,0.0,0.0,3212.7650000000003,4370.80326225,3212.7650000000003,1158.0382622500001,None,NO_4,2026-04-23
2026-01-13 12:00:00+00:00,141.95022500000002,203.485493,3016.92577025,39.0470665,958.01252625,4359.4210809999995,0.0,0.0,3250.9875,4359.4210809999995,3250.9875,1108.4335809999993,None,NO_4,2026-04-23
2026-01-13 13:00:00+00:00,142.75836974999999,204.6000865,3054.81856325,37.252981500000004,933.82165525,4373.2516562499995,0.0,0.0,3258.51,4373.2516562499995,3258.51,1114.7416562499993,None,NO_4,2026-04-23
2026-01-13 14:00:00+00:00,142.12919075000002,215.0050385,3150.0294925,45.0145215,885.35546975,4437.533713,0.0,0.0,3270.175,4437.533713,3270.175,1167.3587129999996,None,NO_4,2026-04-23
2026-01-13 15:00:00+00:00,142.037131,219.89404925,3255.57750275,47.46322875,889.7949102499999,4554.766822,0.0,0.0,3291.1975,4554.766822,3291.1975,1263.5693219999994,None,NO_4,2026-04-23
2026-01-13 16:00:00+00:00,142.23195149999998,217.93905825000002,3262.892395,45.41027225,905.6394702499999,4574.11314725,0.0,0.0,3221.52,4574.11314725,3221.52,1352.5931472500001,None,NO_4,2026-04-23
2026-01-13 17:00:00+00:00,142.25213725,210.59349375,3104.631292,47.31231675,918.9634445,4423.75268425,0.0,0.0,3203.8050000000003,4423.75268425,3203.8050000000003,1219.9476842499998,None,NO_4,2026-04-23
2026-01-13 18:00:00+00:00,141.21227125000001,204.7991725,2978.7626645,48.273268,910.463038,4283.51041425,0.0,0.0,3170.52,4283.51041425,3170.52,1112.9904142500004,None,NO_4,2026-04-23
2026-01-13 19:00:00+00:00,141.1546075,204.2731315,2885.2570045,45.141955,899.9007925,4175.727491,0.0,0.0,3136.145,4175.727491,3136.145,1039.5824909999997,None,NO_4,2026-04-23
2026-01-13 20:00:00+00:00,141.337444,212.47784675,2970.25055925,47.72300475,854.4020125,4226.19086725,0.0,0.0,3122.2375,4226.19086725,3122.2375,1103.9533672500002,None,NO_4,2026-04-23
2026-01-13 21:00:00+00:00,140.87430725000002,210.24493075,2918.81583825,46.76076075,826.667857,4143.363694,0.0,0.0,3087.625,4143.363694,3087.625,1055.7386939999997,None,NO_4,2026-04-23
2026-01-13 22:00:00+00:00,140.96320725,215.494102,2884.31885425,47.724232,821.76851475,4110.26891025,0.0,0.0,3014.56,4110.26891025,3014.56,1095.70891025,None,NO_4,2026-04-23
2026-01-13 23:00:00+00:00,141.36159975,192.1621635,2414.88186,45.00423575,775.310297,3568.720156,0.0,0.0,2942.955,3568.720156,2942.955,625.7651559999999,None,NO_4,2026-04-23
2026-01-14 00:00:00+00:00,141.94870175,188.59061825,2152.62550425,39.06867325,771.0046150000001,3293.2381125,0.0,0.0,2901.5775,3293.2381125,2901.5775,391.6606125000003,None,NO_4,2026-04-23
2026-01-14 01:00:00+00:00,142.146702,186.59951,1917.773238,16.15207575,744.5018285,3007.17335425,0.0,0.0,2856.5875,3007.17335425,2856.5875,150.58585425,None,NO_4,2026-04-23
2026-01-14 02:00:00+00:00,142.35336875000002,186.74689925,1805.1243415,18.47208725,745.39503575,2898.0917325,0.0,0.0,2881.2799999999997,2898.0917325,2881.2799999999997,16.81173250000029,None,NO_4,2026-04-23
2026-01-14 03:00:00+00:00,142.18689825,186.2970565,1691.8928185,15.51135525,750.99564175,2786.88377025,0.0,0.0,2861.67,2786.88377025,2861.67,-74.78622975000008,None,NO_4,2026-04-23
2026-01-14 04:00:00+00:00,142.19214025,188.07692874999998,1773.97901425,15.423844,717.514353,2837.18628025,0.0,0.0,2873.7625,2837.18628025,2873.7625,-36.57621974999984,None,NO_4,2026-04-23
2026-01-14 05:00:00+00:00,142.103876,184.079389,1939.539698,11.9916265,742.64422525,3020.3588147500004,0.0,0.0,2938.365,3020.3588147500004,2938.365,81.99381475000064,None,NO_4,2026-04-23
2026-01-14 06:00:00+00:00,142.105479,192.7905035,2457.42505975,16.2613025,750.9366044999999,3559.5189492500003,0.0,0.0,3021.835,3559.5189492500003,3021.835,537.6839492500003,None,NO_4,2026-04-23
2026-01-14 07:00:00+00:00,142.24587350000002,205.6681475,2694.52641725,45.734956,758.38496525,3846.5603595000002,0.0,0.0,3049.6850000000004,3846.5603595000002,3049.6850000000004,796.8753594999998,None,NO_4,2026-04-23
2026-01-14 08:00:00+00:00,142.285089,193.7798955,2743.8470337500003,42.47866825,784.15469225,3906.54537875,0.0,0.0,3075.14,3906.54537875,3075.14,831.4053787500002,None,NO_4,2026-04-23
2026-01-14 09:00:00+00:00,141.7049795,200.1551015,2547.4665637499998,46.994456,836.5988975,3772.91999825,0.0,0.0,2958.6499999999996,3772.91999825,2958.6499999999996,814.2699982500003,None,NO_4,2026-04-23
2026-01-14 10:00:00+00:00,141.34007975,194.779544,2422.86795575,45.73944775,821.362884,3626.08991125,0.0,0.0,3018.6549999999997,3626.08991125,3018.6549999999997,607.4349112500004,None,NO_4,2026-04-23
2026-01-14 11:00:00+00:00,140.620734,187.27321375,2471.71361125,48.06112725,830.87073925,3678.5394255,0.0,0.0,3083.87,3678.5394255,3083.87,594.6694255000002,None,NO_4,2026-04-23
2026-01-14 12:00:00+00:00,140.95403775,187.55105125,2512.385097,46.98295675,831.3358002499999,3719.2089429999996,0.0,0.0,3082.215,3719.2089429999996,3082.215,636.9939429999995,None,NO_4,2026-04-23
2026-01-14 13:00:00+00:00,140.7003625,185.18775125,2511.901461,37.54986875,843.73541,3719.0748534999993,0.0,0.0,3102.59,3719.0748534999993,3102.59,616.4848534999992,None,NO_4,2026-04-23
2026-01-14 14:00:00+00:00,140.8461535,186.124648,2706.9019775,39.330748,797.2511312500001,3870.45465825,0.0,0.0,3166.3125,3870.45465825,3166.3125,704.1421582500002,None,NO_4,2026-04-23
2026-01-14 15:00:00+00:00,141.42964775000002,179.42179875,2779.1645897500002,43.43920925,838.9422875,3982.3975330000003,0.0,0.0,3127.3025,3982.3975330000003,3127.3025,855.0950330000005,None,NO_4,2026-04-23
2026-01-14 16:00:00+00:00,141.75288925,188.32966125000002,3074.36238925,48.629766000000004,817.93059125,4271.005297000001,0.0,0.0,3133.2725,4271.005297000001,3133.2725,1137.7327970000006,None,NO_4,2026-04-23
2026-01-14 17:00:00+00:00,142.00782700000002,180.67228825,3092.87871975,50.234538,779.5105404999999,4245.3039135,0.0,0.0,3110.2400000000002,4245.3039135,3110.2400000000002,1135.0639134999997,None,NO_4,2026-04-23
2026-01-14 18:00:00+00:00,141.4573515,183.85449549999998,3055.39625475,51.61079575,733.7593125,4166.07821,0.0,0.0,3081.9775,4166.07821,3081.9775,1084.1007099999997,None,NO_4,2026-04-23
2026-01-14 19:00:00+00:00,141.72040675,190.255834,2876.3290985,52.5198885,790.401453,4051.2266807499996,0.0,0.0,3071.1775,4051.2266807499996,3071.1775,980.0491807499998,None,NO_4,2026-04-23
2026-01-14 20:00:00+00:00,141.71646775,185.54227774999998,2927.42860575,52.707165,706.98768875,4014.3822049999994,0.0,0.0,3062.4125,4014.3822049999994,3062.4125,951.9697049999995,None,NO_4,2026-04-23
2026-01-14 21:00:00+00:00,141.73890925,205.48451849999998,2932.8940265,49.845677,709.4526595,4039.4157907500003,0.0,0.0,3015.0075,4039.4157907500003,3015.0075,1024.40829075,None,NO_4,2026-04-23
2026-01-14 22:00:00+00:00,141.25798675,206.98416575,2879.75312575,43.254307499999996,730.13855575,4001.3881414999996,0.0,0.0,2954.0625,4001.3881414999996,2954.0625,1047.3256414999996,None,NO_4,2026-04-23
2026-01-14 23:00:00+00:00,141.09307625,193.6208615,2879.9079005000003,45.08483475,691.06300375,3950.76967675,0.0,0.0,2902.6825,3950.76967675,2902.6825,1048.0871767500003,None,NO_4,2026-04-23
2026-01-15 00:00:00+00:00,141.0049495,200.0288905,3013.72195475,45.362649000000005,734.511495,4134.62993875,0.0,0.0,2859.47,4134.62993875,2859.47,1275.1599387500005,None,NO_4,2026-04-23
2026-01-15 01:00:00+00:00,141.0414945,194.147635,2942.12227075,46.47231475,701.83680875,4025.62052375,0.0,0.0,2821.0625,4025.62052375,2821.0625,1204.5580237499998,None,NO_4,2026-04-23
2026-01-15 02:00:00+00:00,141.07527775,194.49512025,2970.36255825,49.355740499999996,697.2217575,4052.51045425,0.0,0.0,2839.5475,4052.51045425,2839.5475,1212.9629542499997,None,NO_4,2026-04-23
2026-01-15 03:00:00+00:00,140.95661,200.43362424999998,3104.402907,50.9875095,667.1788604999999,4163.95951125,0.0,0.0,2832.43,4163.95951125,2832.43,1331.5295112500003,None,NO_4,2026-04-23
2026-01-15 04:00:00+00:00,140.8236875,209.11616650000002,3174.49750775,48.20264625,648.1198595,4220.7598675,0.0,0.0,2861.4875,4220.7598675,2861.4875,1359.2723674999997,None,NO_4,2026-04-23
2026-01-15 05:00:00+00:00,140.721449,211.807824,3242.90016825,42.7926565,623.10238475,4261.3244825,0.0,0.0,2935.745,4261.3244825,2935.745,1325.5794825000003,None,NO_4,2026-04-23
2026-01-15 06:00:00+00:00,140.75695925,212.742528,3262.7272085,47.80762925,594.51870125,4258.55302625,0.0,0.0,3075.0575,4258.55302625,3075.0575,1183.4955262499998,None,NO_4,2026-04-23
2026-01-15 07:00:00+00:00,140.7366515,218.7951015,3282.7066125,45.25899175,600.66235575,4288.159713,0.0,0.0,3073.665,4288.159713,3073.665,1214.494713,None,NO_4,2026-04-23
2026-01-15 08:00:00+00:00,140.5025625,219.46152375,3259.94303125,39.95444825,627.8554545,4287.71702025,0.0,0.0,3060.8424999999997,4287.71702025,3060.8424999999997,1226.8745202500004,None,NO_4,2026-04-23
2026-01-15 09:00:00+00:00,140.217672,216.1748105,3252.03293275,35.3688225,634.75912675,4278.5533645,0.0,0.0,3098.1725,4278.5533645,3098.1725,1180.3808644999995,None,NO_4,2026-04-23
2026-01-15 10:00:00+00:00,140.14877975,217.35481975,3261.902904,40.292370000000005,793.5028275,4453.201701,0.0,0.0,3095.4675,4453.201701,3095.4675,1357.7342009999998,None,NO_4,2026-04-23
2026-01-15 11:00:00+00:00,139.80728249999999,219.56279849999999,3170.34938125,40.210615499999996,842.32006125,4412.250139,0.0,0.0,3087.465,4412.250139,3087.465,1324.7851389999996,None,NO_4,2026-04-23
2026-01-15 12:00:00+00:00,139.53208899999998,223.57460700000001,3167.7999904999997,43.1362495,847.692517,4421.735452999999,0.0,0.0,3110.2574999999997,4421.735452999999,3110.2574999999997,1311.4779529999996,None,NO_4,2026-04-23
2026-01-15 13:00:00+00:00,139.51537925,208.910215,3130.558703,34.11834625,814.6892785,4327.791922,0.0,0.0,3123.7025,4327.791922,3123.7025,1204.0894220000005,None,NO_4,2026-04-23
2026-01-15 14:00:00+00:00,139.2157315,202.605588,2996.58142675,45.2694415,803.651391,4187.32357875,0.0,0.0,3131.5299999999997,4187.32357875,3131.5299999999997,1055.79357875,None,NO_4,2026-04-23
2026-01-15 15:00:00+00:00,138.79950925,196.13518975,2981.976915,46.1176555,810.69778375,4173.727053250001,0.0,0.0,3110.115,4173.727053250001,3110.115,1063.6120532500008,None,NO_4,2026-04-23
2026-01-15 16:00:00+00:00,138.087893,194.45819375,2919.70929275,48.04959675,850.522658,4150.82763425,0.0,0.0,3050.4775,4150.82763425,3050.4775,1100.3501342500003,None,NO_4,2026-04-23
2026-01-15 17:00:00+00:00,138.15075050000002,191.02274475,2894.1742050000003,48.51133325,872.56610725,4144.4251407500005,0.0,0.0,3065.8275000000003,4144.4251407500005,3065.8275000000003,1078.5976407500002,None,NO_4,2026-04-23
2026-01-15 18:00:00+00:00,138.04996225,190.62753775000002,2875.0693245,48.0957655,885.5033617500001,4137.3459517500005,0.0,0.0,3047.3725,4137.3459517500005,3047.3725,1089.9734517500005,None,NO_4,2026-04-23
2026-01-15 19:00:00+00:00,137.2883345,189.83604975,2861.60404275,49.04443225,848.66965225,4086.4425115,0.0,0.0,3013.35,4086.4425115,3013.35,1073.0925115,None,NO_4,2026-04-23
2026-01-15 20:00:00+00:00,138.1416875,189.15942925000002,2823.7387655,44.22463525,777.815343,3973.0798605,0.0,0.0,2963.49,3973.0798605,2963.49,1009.5898605000002,None,NO_4,2026-04-23
2026-01-15 21:00:00+00:00,138.3321645,186.2075605,2772.842984,43.538633,766.8953369999999,3907.816679,0.0,0.0,2923.595,3907.816679,2923.595,984.2216790000002,None,NO_4,2026-04-23
2026-01-15 22:00:00+00:00,138.2370585,184.92759425,2757.2253325,50.233832750000005,748.872372,3879.49619,0.0,0.0,2880.895,3879.49619,2880.895,998.6011899999999,None,NO_4,2026-04-23
2026-01-15 23:00:00+00:00,137.9601175,189.58443075,2969.3400665,49.7835645,727.7726385,4074.44081775,0.0,0.0,2834.95,4074.44081775,2834.95,1239.4908177500001,None,NO_4,2026-04-23
2026-01-16 00:00:00+00:00,138.30696575,178.7152055,2890.99663775,51.28639175,763.00537125,4022.3105720000003,0.0,0.0,2768.31,4022.3105720000003,2768.31,1254.0005720000004,None,NO_4,2026-04-23
2026-01-16 01:00:00+00:00,138.68336449999998,178.042142,2723.28651275,50.56294675,736.8912399999999,3827.4662059999996,0.0,0.0,2728.1400000000003,3827.4662059999996,2728.1400000000003,1099.3262059999993,None,NO_4,2026-04-23
2026-01-16 02:00:00+00:00,138.83279375,176.46126325,2675.36839375,53.075929,671.1446975,3714.88307725,0.0,0.0,2749.19,3714.88307725,2749.19,965.69307725,None,NO_4,2026-04-23
2026-01-16 03:00:00+00:00,138.641124,172.442493,2742.3130405,48.71582775,605.972702,3708.08518725,0.0,0.0,2724.0550000000003,3708.08518725,2724.0550000000003,984.0301872499999,None,NO_4,2026-04-23
2026-01-16 04:00:00+00:00,138.60962,168.55053025,2735.37781775,48.28267025,602.535914,3693.35655225,0.0,0.0,2769.295,3693.35655225,2769.295,924.0615522499997,None,NO_4,2026-04-23
2026-01-16 05:00:00+00:00,138.68378225,170.92791,3068.2596977499998,49.93250475,511.83280425,3939.6366989999997,0.0,0.0,2904.83,3939.6366989999997,2904.83,1034.8066989999998,None,NO_4,2026-04-23
2026-01-16 06:00:00+00:00,138.77848849999998,193.87244275,3238.091687,46.2379885,520.52503325,4137.50564,0.0,0.0,3047.7425000000003,4137.50564,3047.7425000000003,1089.76314,None,NO_4,2026-04-23
2026-01-16 07:00:00+00:00,138.65046425,197.95898525,3243.8112025,45.855222,517.3638525,4143.6397265,0.0,0.0,3096.4875,4143.6397265,3096.4875,1047.1522264999994,None,NO_4,2026-04-23
2026-01-16 08:00:00+00:00,138.08609525,199.54049500000002,3278.7435625,46.72904925,514.714897,4177.814099,0.0,0.0,3109.1675,4177.814099,3109.1675,1068.6465990000002,None,NO_4,2026-04-23
2026-01-16 09:00:00+00:00,138.36982125,203.119983,3228.7346045,47.512553499999996,474.4709605,4092.20792275,0.0,0.0,3124.2525,4092.20792275,3124.2525,967.9554227499998,None,NO_4,2026-04-23
2026-01-16 10:00:00+00:00,138.230187,201.21157374999999,3208.2238415,46.96765275,462.38071825,4057.01397325,0.0,0.0,3070.8625,4057.01397325,3070.8625,986.15147325,None,NO_4,2026-04-23
2026-01-16 11:00:00+00:00,138.3118865,200.46136925000002,3202.15838,46.357204249999995,479.1796445,4066.4684844999997,0.0,0.0,3079.4225,4066.4684844999997,3079.4225,987.0459844999996,None,NO_4,2026-04-23
2026-01-16 12:00:00+00:00,138.52910975,198.26853025,3177.3891445,46.465343,568.7773825,4129.42951,0.0,0.0,3108.875,4129.42951,3108.875,1020.5545099999999,None,NO_4,2026-04-23
2026-01-16 13:00:00+00:00,138.498327,199.15776525,3216.13390425,40.5262045,521.23590375,4115.55210475,0.0,0.0,3108.6800000000003,4115.55210475,3108.6800000000003,1006.8721047499994,None,NO_4,2026-04-23
2026-01-16 14:00:00+00:00,138.532997,200.32061325,3230.97798225,44.06069775,506.3129515,4120.20524175,0.0,0.0,3100.7,4120.20524175,3100.7,1019.5052417500001,None,NO_4,2026-04-23
2026-01-16 15:00:00+00:00,138.3384975,195.76158075,3206.36386525,45.94730175,544.84994475,4131.26119,0.0,0.0,3112.9775,4131.26119,3112.9775,1018.2836900000002,None,NO_4,2026-04-23
2026-01-16 16:00:00+00:00,138.5226055,199.0313955,3188.027705,46.573035250000004,502.13803499999995,4074.29277625,0.0,0.0,3080.815,4074.29277625,3080.815,993.4777762499998,None,NO_4,2026-04-23
2026-01-16 17:00:00+00:00,138.5853525,200.1554935,3144.37003775,46.30791075,529.93614575,4059.35494025,0.0,0.0,3062.9750000000004,4059.35494025,3062.9750000000004,996.3799402499994,None,NO_4,2026-04-23
2026-01-16 18:00:00+00:00,138.47589725,196.6080955,2995.9419427499997,45.5428995,471.85243075,3848.42126575,0.0,0.0,3046.31,3848.42126575,3046.31,802.1112657500003,None,NO_4,2026-04-23
2026-01-16 19:00:00+00:00,138.724346,195.69540725,2890.121523,43.221266,466.90063825,3734.6631805,0.0,0.0,3013.7200000000003,3734.6631805,3013.7200000000003,720.9431804999999,None,NO_4,2026-04-23
2026-01-16 20:00:00+00:00,138.72556550000002,188.6541005,2777.447851,43.01168225,420.51050725,3568.3497064999997,0.0,0.0,2974.9624999999996,3568.3497064999997,2974.9624999999996,593.3872065,None,NO_4,2026-04-23
2026-01-16 21:00:00+00:00,138.860833,186.93162525,2529.199477,44.251302,388.87062775,3288.1138650000003,0.0,0.0,2945.075,3288.1138650000003,2945.075,343.03886500000044,None,NO_4,2026-04-23
2026-01-16 22:00:00+00:00,138.62279175,184.09381925,2108.766625,45.66499875,338.38330425000004,2815.531539,0.0,0.0,2869.3675000000003,2815.531539,2869.3675000000003,-53.835961000000225,None,NO_4,2026-04-23
2026-01-16 23:00:00+00:00,138.6557885,188.876613,2725.8353875000003,45.3154655,276.35205575,3375.0353102500003,0.0,0.0,2858.8875,3375.0353102500003,2858.8875,516.1478102500005,None,NO_4,2026-04-23
2026-01-17 00:00:00+00:00,138.83958675,179.33119825,2746.8370785,47.81018775,247.847256,3360.66530725,0.0,0.0,2817.84,3360.66530725,2817.84,542.8253072499997,None,NO_4,2026-04-23
2026-01-17 01:00:00+00:00,138.45052525,178.8067595,2702.692215,46.65043875,224.55412225,3291.15406075,0.0,0.0,2789.51,3291.15406075,2789.51,501.6440607499999,None,NO_4,2026-04-23
2026-01-17 02:00:00+00:00,138.46097325,178.00914025,2782.85647575,45.7849375,190.54803625,3335.659563,0.0,0.0,2748.3175,3335.659563,2748.3175,587.342063,None,NO_4,2026-04-23
2026-01-17 03:00:00+00:00,138.76192375,181.4721295,2665.5325985,44.666859,151.855035,3182.28854575,0.0,0.0,2756.96,3182.28854575,2756.96,425.3285457500001,None,NO_4,2026-04-23
2026-01-17 04:00:00+00:00,138.495775,186.4225935,2829.8301235,43.575959,120.88618575000001,3319.2106367499996,0.0,0.0,2764.355,3319.2106367499996,2764.355,554.8556367499996,None,NO_4,2026-04-23
2026-01-17 05:00:00+00:00,138.50323699999998,191.75937275,2869.68077175,43.3808285,106.95654425000001,3350.2807542500004,0.0,0.0,2777.755,3350.2807542500004,2777.755,572.5257542500003,None,NO_4,2026-04-23
2026-01-17 06:00:00+00:00,138.52365575,189.341819,3101.90788025,43.29688125,87.77008725,3560.8403234999996,0.0,0.0,2817.7425000000003,3560.8403234999996,2817.7425000000003,743.0978234999993,None,NO_4,2026-04-23
2026-01-17 07:00:00+00:00,138.4447735,203.735805,3131.10668975,40.2881905,117.1322825,3630.7077412500003,0.0,0.0,2858.9325,3630.7077412500003,2858.9325,771.7752412500004,None,NO_4,2026-04-23
2026-01-17 08:00:00+00:00,138.6275955,206.04241475,3199.66773725,40.70840975,105.40450974999999,3690.450667,0.0,0.0,2892.7400000000002,3690.450667,2892.7400000000002,797.7106669999998,None,NO_4,2026-04-23
2026-01-17 09:00:00+00:00,138.630011,204.88807500000001,3224.712337,40.3983125,89.34729225,3697.97602775,0.0,0.0,2925.9875,3697.97602775,2925.9875,771.9885277499998,None,NO_4,2026-04-23
2026-01-17 10:00:00+00:00,139.05354275000002,205.11093775,3195.3453905,43.89216375,177.73385025,3761.135885,0.0,0.0,2949.245,3761.135885,2949.245,811.8908850000003,None,NO_4,2026-04-23
