,Fossil Gas,Hydro Run-of-river and poundage,Hydro Water Reservoir,Waste,Wind Offshore,Wind Onshore,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-23 19:00:00+00:00,0.0,714.546799,7515.3229215,14.51988025,2.099999,927.118286,9173.607885750002,464.5442465,0.0,5653.1275000000005,9638.152132250001,5653.1275000000005,3985.0246322500006,None,NO_2,2026-04-23
2026-01-23 20:00:00+00:00,0.0,701.997226,7164.733866,14.530047249999999,2.00008325,937.23632725,8820.49754975,441.05736575,0.0,5524.6125,9261.5549155,5524.6125,3736.9424155000006,None,NO_2,2026-04-23
2026-01-23 21:00:00+00:00,0.0,699.47731175,6664.3652745,14.5231485,2.0,922.07724325,8302.442978000001,449.57551875,0.0,5409.9325,8752.01849675,5409.9325,3342.085996750001,None,NO_2,2026-04-23
2026-01-23 22:00:00+00:00,0.0,691.49145875,5822.15246775,14.461686,2.399,927.5848385,7458.089451,454.1601625,0.0,5306.9875,7912.2496135,5306.9875,2605.2621135,None,NO_2,2026-04-23
2026-01-23 23:00:00+00:00,0.0,691.74893125,5666.336526749999,14.6186255,2.3003325,933.040443,7308.044859,463.14171675,0.0,5217.2275,7771.18657575,5217.2275,2553.95907575,None,NO_2,2026-04-23
2026-01-24 00:00:00+00:00,0.0,695.19166525,5211.65225175,14.5484485,2.20027775,942.8388795,6866.43152275,465.0106905,0.0,5143.7425,7331.44221325,5143.7425,2187.69971325,None,NO_2,2026-04-23
2026-01-24 01:00:00+00:00,0.0,689.6539305,5163.24669425,14.538519,2.1002212499999997,956.03957975,6825.578944749999,464.35277475,0.0,5077.7425,7289.931719499999,5077.7425,2212.189219499999,None,NO_2,2026-04-23
2026-01-24 02:00:00+00:00,0.0,689.0186205,5050.80130875,14.590314750000001,2.000222,932.5336575,6688.9441235,459.191669,0.0,5022.145,7148.1357925,5022.145,2125.9907924999998,None,NO_2,2026-04-23
2026-01-24 03:00:00+00:00,0.0,690.1812785,5038.8307540000005,14.54551225,2.09972125,883.08652325,6628.74378925,459.22905149999997,0.0,5035.1050000000005,7087.972840750001,5035.1050000000005,2052.86784075,None,NO_2,2026-04-23
2026-01-24 04:00:00+00:00,0.0,690.1169745,5127.838007,14.498295500000001,2.1996942500000003,843.7625479999999,6678.415519249999,452.629856,0.0,5043.5675,7131.04537525,5043.5675,2087.4778752499997,None,NO_2,2026-04-23
2026-01-24 05:00:00+00:00,0.0,693.1913075,5488.20605925,14.56756075,2.2,842.3229992500001,7040.48792675,432.79461175,0.0,5123.26,7473.2825385,5123.26,2350.0225384999994,None,NO_2,2026-04-23
2026-01-24 06:00:00+00:00,0.0,694.9625595,6143.48293725,14.59604375,2.1002212499999997,894.21098225,7749.352743999999,445.46879775,0.0,5232.0675,8194.82154175,5232.0675,2962.7540417499995,None,NO_2,2026-04-23
2026-01-24 07:00:00+00:00,0.0,719.8087947500001,7560.1738115,14.61152325,2.19977775,906.6600060000001,9203.45391325,474.17361925,0.0,5411.422500000001,9677.627532499999,5411.422500000001,4266.205032499998,None,NO_2,2026-04-23
2026-01-24 08:00:00+00:00,0.0,722.5190620000001,7601.31550325,14.51043875,2.39938875,922.140193,9262.884585749998,476.10655075,0.0,5532.115,9738.991136499999,5532.115,4206.876136499999,None,NO_2,2026-04-23
2026-01-24 09:00:00+00:00,0.0,721.97212525,7611.02307875,14.56775775,2.49977775,917.86238475,9267.92512425,474.107785,0.0,5617.0125,9742.03290925,5617.0125,4125.02040925,None,NO_2,2026-04-23
2026-01-24 10:00:00+00:00,0.0,723.74737175,7528.7238305,14.47767625,2.3004435,914.65627875,9183.905600750002,474.98064775,0.0,5595.3025,9658.886248500003,5595.3025,4063.583748500003,None,NO_2,2026-04-23
2026-01-24 11:00:00+00:00,0.0,720.2118235,7331.95104725,14.54896475,2.299999,896.868628,8965.8804625,471.46487725,0.0,5562.099999999999,9437.34533975,5562.099999999999,3875.2453397500003,None,NO_2,2026-04-23
2026-01-24 12:00:00+00:00,0.0,711.2302645,6872.8734365,14.528414,2.299999,870.6943014999999,8471.6264155,465.82185350000003,0.0,5498.855,8937.448269,5498.855,3438.593269000001,None,NO_2,2026-04-23
2026-01-24 13:00:00+00:00,0.0,716.55593325,7082.34099825,14.59736775,2.39969425,838.10854875,8654.002542249998,460.7712295,0.0,5510.2475,9114.773771749999,5510.2475,3604.526271749998,None,NO_2,2026-04-23
2026-01-24 14:00:00+00:00,0.0,721.014851,7511.84557875,14.55569875,2.49994425,836.36572075,9086.2817935,472.5483325,0.0,5513.3275,9558.830126,5513.3275,4045.5026260000004,None,NO_2,2026-04-23
2026-01-24 15:00:00+00:00,0.0,721.87943725,7500.481394,14.607477,2.599749,872.17856675,9111.746624000001,451.2528515,0.0,5592.2575,9562.9994755,5592.2575,3970.741975500001,None,NO_2,2026-04-23
2026-01-24 16:00:00+00:00,0.0,727.026932,7589.24376075,14.5737595,3.49724975,897.44413325,9231.78583525,474.26615275,0.0,5682.6875,9706.051988000001,5682.6875,4023.364488000001,None,NO_2,2026-04-23
2026-01-24 17:00:00+00:00,0.0,726.36411075,7643.951894,14.5862745,3.5,908.3514230000001,9296.75370225,475.233193,0.0,5651.895,9771.98689525,5651.895,4120.09189525,None,NO_2,2026-04-23
2026-01-24 18:00:00+00:00,0.0,722.457296,8078.14347775,14.3872275,3.30016575,926.1387555,9744.4269225,475.33027300000003,0.0,5597.4475,10219.7571955,5597.4475,4622.3096955,None,NO_2,2026-04-23
2026-01-24 19:00:00+00:00,0.0,723.0641665,8065.7503195,14.3425665,3.20025,931.2038767500001,9737.561179249999,474.92450325000004,0.0,5501.6275000000005,10212.485682499999,5501.6275000000005,4710.858182499998,None,NO_2,2026-04-23
2026-01-24 20:00:00+00:00,0.0,720.14182525,7724.95640725,14.2909845,3.2,893.05466375,9355.64388075,473.187612,0.0,5393.695,9828.83149275,5393.695,4435.13649275,None,NO_2,2026-04-23
2026-01-24 21:00:00+00:00,0.0,720.68760975,7712.43428975,14.27661925,3.2997490000000003,903.860042,9354.55830975,474.12212375,0.0,5303.905,9828.6804335,5303.905,4524.7754335,None,NO_2,2026-04-23
2026-01-24 22:00:00+00:00,0.0,698.6727149999999,6646.00978875,14.267525,3.39977775,913.64680125,8275.99660775,473.12096825000003,0.0,5205.32,8749.117575999999,5205.32,3543.797575999999,None,NO_2,2026-04-23
2026-01-24 23:00:00+00:00,0.0,687.2791625,5489.30312975,14.19177375,3.300249,939.5090215,7133.5833365,467.91994975,0.0,5109.7525000000005,7601.50328625,5109.7525000000005,2491.7507862499997,None,NO_2,2026-04-23
