,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Solar,Waste,Wind Offshore,Wind Onshore,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-01 00:00:00+00:00,424.43675,26.271050000000002,198.54250000000002,6.6219125,0.0,238.3305,878.0245,440.9675,2213.1947124999997,0.0,0.0,1684.9125,2213.1947124999997,1684.9125,528.2822124999998,None,DK_2,2026-04-23
2026-01-01 01:00:00+00:00,362.531,17.95045,116.7975,4.26059,0.0,166.12425,920.2235000000001,485.344,2073.23129,0.0,0.0,1659.065,2073.23129,1659.065,414.1662900000001,None,DK_2,2026-04-23
2026-01-01 02:00:00+00:00,273.78975,13.894325,104.06,3.1698925,0.0,137.29475,880.3705,507.99875,1920.5779675,0.0,0.0,1713.4525,1920.5779675,1713.4525,207.1254675,None,DK_2,2026-04-23
2026-01-01 03:00:00+00:00,249.01975,12.1711,100.7225,3.70585,0.0,124.0455,669.17525,504.27425,1663.1142,0.0,0.0,1687.19,1663.1142,1687.19,-24.075800000000072,None,DK_2,2026-04-23
2026-01-01 04:00:00+00:00,276.8805,16.1485,101.2025,4.724305,0.0,125.0005,352.968,516.12225,1393.046555,0.0,0.0,1674.8325,1393.046555,1674.8325,-281.7859450000001,None,DK_2,2026-04-23
2026-01-01 05:00:00+00:00,209.41475,14.014825,100.8075,2.4487674999999998,0.0,122.9925,357.027,519.66125,1326.3665925,0.0,0.0,1605.8725,1326.3665925,1605.8725,-279.5059074999999,None,DK_2,2026-04-23
2026-01-01 06:00:00+00:00,238.935,14.087475,100.6875,2.5502599999999997,0.0,122.84325,356.9845,528.03225,1364.1202349999999,0.0,0.0,1623.79,1364.1202349999999,1623.79,-259.6697650000001,None,DK_2,2026-04-23
2026-01-01 07:00:00+00:00,271.97499999999997,13.974375,98.435,2.6630000000000003,0.0,122.65625,352.1415,496.70475,1358.5498750000002,0.0,0.0,1681.075,1358.5498750000002,1681.075,-322.5251249999999,None,DK_2,2026-04-23
2026-01-01 08:00:00+00:00,273.83475,14.412125,64.01270375,2.4562425,8.9166575,114.1565,352.12075,480.9655,1310.87522875,0.0,0.0,1756.355,1310.87522875,1756.355,-445.4797712500001,None,DK_2,2026-04-23
2026-01-01 09:00:00+00:00,275.035,14.70195,86.9325,2.558095,37.019925,116.91749999999999,352.65325,527.6335,1413.45172,0.0,0.0,1866.425,1413.45172,1866.425,-452.97327999999993,None,DK_2,2026-04-23
2026-01-01 10:00:00+00:00,267.44825,15.36955,118.62,3.527965,63.273275,148.5065,894.74,552.3679999999999,2063.85354,0.0,0.0,2005.93,2063.85354,2005.93,57.92354,None,DK_2,2026-04-23
2026-01-01 11:00:00+00:00,270.75725,16.27905,133.0725,4.04616,102.64765,164.172,929.46,553.98775,2174.42236,0.0,0.0,2043.755,2174.42236,2043.755,130.66735999999992,None,DK_2,2026-04-23
2026-01-01 12:00:00+00:00,265.01324999999997,14.35995,98.8725,2.9314875,84.962925,127.474,926.6125,573.463,2093.6896125000003,0.0,0.0,2048.555,2093.6896125000003,2048.555,45.13461250000046,None,DK_2,2026-04-23
2026-01-01 13:00:00+00:00,271.475,15.206275,100.945,3.1516275,56.615625,133.58025,932.88725,555.83025,2069.6912775,0.0,0.0,2045.5275,2069.6912775,2045.5275,24.16377750000015,None,DK_2,2026-04-23
2026-01-01 14:00:00+00:00,277.22025,16.390825,126.9275,5.2530874999999995,14.8719125,153.18375,854.69975,539.467,1988.014075,0.0,0.0,2040.865,1988.014075,2040.865,-52.85092499999996,None,DK_2,2026-04-23
2026-01-01 15:00:00+00:00,291.4785,17.557199999999998,150.0675,4.8152124999999995,0.0,168.42624999999998,918.55325,529.5195,2080.4174125,0.0,0.0,2099.33,2080.4174125,2099.33,-18.912587499999972,None,DK_2,2026-04-23
2026-01-01 16:00:00+00:00,321.43675,21.07445,173.43,5.21125,0.0,199.39075,929.33175,540.57575,2190.4507,0.0,0.0,2126.765,2190.4507,2126.765,63.6857,None,DK_2,2026-04-23
2026-01-01 17:00:00+00:00,304.69475,21.2635,173.2175,5.19189,0.0,200.65625,927.58175,557.33025,2189.9358899999997,0.0,0.0,2066.9225,2189.9358899999997,2066.9225,123.01338999999962,None,DK_2,2026-04-23
2026-01-01 18:00:00+00:00,329.09875,20.244374999999998,166.115,5.0502625000000005,0.0,192.7275,930.91475,527.81975,2171.9703875,0.0,0.0,1964.3725,2171.9703875,1964.3725,207.59788750000007,None,DK_2,2026-04-23
2026-01-01 19:00:00+00:00,320.03999999999996,17.73005,151.4725,4.261315,0.0,167.8605,927.35425,527.9327499999999,2116.6513649999997,0.0,0.0,1916.08,2116.6513649999997,1916.08,200.5713649999998,None,DK_2,2026-04-23
2026-01-01 20:00:00+00:00,333.68775,15.61655,127.605,3.8935725,0.0,153.2835,934.06525,550.89725,2119.0488725,0.0,0.0,1839.08,2119.0488725,1839.08,279.9688725000001,None,DK_2,2026-04-23
2026-01-01 21:00:00+00:00,286.091,15.309425000000001,121.0875,3.61052,0.0,149.31925,933.24975,557.0195,2065.686945,0.0,0.0,1809.88,2065.686945,1809.88,255.8069449999998,None,DK_2,2026-04-23
2026-01-01 22:00:00+00:00,252.15725,13.6228,86.3325,2.8180525,0.0,129.12875,930.83475,583.853,1998.7471025,0.0,0.0,1720.365,1998.7471025,1720.365,278.3821025,None,DK_2,2026-04-23
2026-01-01 23:00:00+00:00,286.60525,16.389625,126.6425,3.6977700000000002,0.0,153.61975,827.10275,594.74875,2008.806395,0.0,0.0,1785.86,2008.806395,1785.86,222.94639500000017,None,DK_2,2026-04-23
2026-01-02 00:00:00+00:00,337.87125000000003,20.321424999999998,170.285,4.6275125,0.0,180.72375,870.1324999999999,595.124,2179.0854375,0.0,0.0,1806.4825,2179.0854375,1806.4825,372.6029374999998,None,DK_2,2026-04-23
2026-01-02 01:00:00+00:00,335.12199999999996,22.641325,180.13,4.7452525,0.0,186.3055,910.1445,559.30425,2198.3928275000003,0.0,0.0,1792.4575,2198.3928275000003,1792.4575,405.9353275000003,None,DK_2,2026-04-23
2026-01-02 02:00:00+00:00,312.068,21.56485,153.185,4.1368849999999995,0.0,170.47825,907.359,580.41025,2149.2022349999997,0.0,0.0,1727.33,2149.2022349999997,1727.33,421.8722349999998,None,DK_2,2026-04-23
2026-01-02 03:00:00+00:00,370.28999999999996,22.931375,165.86,4.5343824999999995,0.0,178.89625,923.60175,544.75725,2210.8710075,0.0,0.0,1645.635,2210.8710075,1645.635,565.2360074999999,None,DK_2,2026-04-23
2026-01-02 04:00:00+00:00,429.07624999999996,24.508975,162.8475,4.6006875,0.0,176.66525000000001,906.721,491.6135,2196.0331625,0.0,0.0,1617.305,2196.0331625,1617.305,578.7281624999998,None,DK_2,2026-04-23
2026-01-02 05:00:00+00:00,548.36175,32.089349999999996,165.39,5.1318125,0.0,185.78325,810.431,341.159,2088.3461625,0.0,0.0,1684.7025,2088.3461625,1684.7025,403.6436624999999,None,DK_2,2026-04-23
2026-01-02 06:00:00+00:00,583.57575,36.122525,140.03782375,6.157285,0.0,220.51075,791.9259999999999,298.37975,2076.70988375,0.0,0.0,1824.6575,2076.70988375,1824.6575,252.05238374999976,None,DK_2,2026-04-23
2026-01-02 07:00:00+00:00,594.4645,38.340575,0.00270475,7.3342375,2.56521,252.04475,797.9275,293.0645,1985.74397725,0.0,0.0,1947.2875,1985.74397725,1947.2875,38.456477250000034,None,DK_2,2026-04-23
2026-01-02 08:00:00+00:00,595.59475,38.4892,0.004886,7.5691749999999995,40.110099999999996,256.048,732.569,275.49625,1945.881361,0.0,0.0,2048.01,1945.881361,2048.01,-102.12863900000025,None,DK_2,2026-04-23
2026-01-02 09:00:00+00:00,598.63575,41.021375,0.004901,7.37024,77.301025,247.585,731.49975,231.2285,1934.6465409999998,0.0,0.0,2145.565,1934.6465409999998,2145.565,-210.9184590000002,None,DK_2,2026-04-23
2026-01-02 10:00:00+00:00,600.6885,51.569275,0.004901,17.483890000000002,97.28035,205.92875,649.7384999999999,220.03275,1842.7269159999998,0.0,0.0,2185.295,1842.7269159999998,2185.295,-342.5680840000002,None,DK_2,2026-04-23
2026-01-02 11:00:00+00:00,602.2027499999999,36.56,0.0049,8.3541225,150.3715,188.89075,751.8895,192.10250000000002,1930.3760224999999,0.0,0.0,2204.7725,1930.3760224999999,2204.7725,-274.3964775000002,None,DK_2,2026-04-23
2026-01-02 12:00:00+00:00,621.21725,37.084225,0.004901,6.66367,129.0415,226.87775,775.86075,182.04,1978.790046,0.0,0.0,2180.3225,1978.790046,2180.3225,-201.53245400000014,None,DK_2,2026-04-23
2026-01-02 13:00:00+00:00,631.0165,38.686025,0.004901,7.353525,78.68945,249.8955,768.4435,275.8095,2049.8989009999996,0.0,0.0,2211.205,2049.8989009999996,2211.205,-161.30609900000036,None,DK_2,2026-04-23
2026-01-02 14:00:00+00:00,626.99825,38.770725,0.00514125,7.2197875,15.9594225,248.40275,696.34425,267.1655,1900.8658262499998,0.0,0.0,2216.435,1900.8658262499998,2216.435,-315.5691737500001,None,DK_2,2026-04-23
2026-01-02 15:00:00+00:00,624.9277500000001,65.560175,0.00544525,7.0149525,0.02555675,244.7985,810.74775,245.2295,1998.3096295,0.0,0.0,2323.105,1998.3096295,2323.105,-324.7953705,None,DK_2,2026-04-23
2026-01-02 16:00:00+00:00,627.78,75.351175,0.0054459999999999995,51.60758,0.0,249.61725,671.3775,343.72024999999996,2019.4592010000001,0.0,0.0,2340.77,2019.4592010000001,2340.77,-321.31079899999986,None,DK_2,2026-04-23
2026-01-02 17:00:00+00:00,624.01825,98.970125,0.00513425,79.1063475,0.0,250.38375,785.3077499999999,424.59875,2262.3901067499996,0.0,0.0,2331.3525,2262.3901067499996,2331.3525,-68.96239325000033,None,DK_2,2026-04-23
2026-01-02 18:00:00+00:00,609.5070000000001,79.81495000000001,0.0049525,7.2358899999999995,0.0,252.4615,853.57975,492.96675000000005,2295.5707925,0.0,0.0,2232.035,2295.5707925,2232.035,63.5357925000003,None,DK_2,2026-04-23
2026-01-02 19:00:00+00:00,614.48125,41.267875000000004,0.004953,7.170065,0.0,250.9005,921.77825,492.7885,2328.391393,0.0,0.0,2160.5425,2328.391393,2160.5425,167.84889299999986,None,DK_2,2026-04-23
2026-01-02 20:00:00+00:00,622.13575,38.022075,0.0049527500000000006,7.014025,0.0,246.2545,918.93375,523.28,2355.64505275,0.0,0.0,2062.0,2355.64505275,2062.0,293.6450527500001,None,DK_2,2026-04-23
2026-01-02 21:00:00+00:00,532.36675,31.325625,0.00495225,6.969415,0.0,246.258,932.067,530.5925,2279.58424225,0.0,0.0,1921.9325,2279.58424225,1921.9325,357.6517422500001,None,DK_2,2026-04-23
2026-01-02 22:00:00+00:00,517.349,29.61335,0.0049517499999999996,6.545405,0.0,232.93200000000002,931.13325,540.67975,2258.2577067499997,0.0,0.0,1870.4625,2258.2577067499997,1870.4625,387.7952067499996,None,DK_2,2026-04-23
2026-01-02 23:00:00+00:00,474.83725,24.822675,0.0049525,4.658225,0.0,170.5875,931.46925,527.77775,2134.1576025,0.0,0.0,2026.5175,2134.1576025,2026.5175,107.64010250000001,None,DK_2,2026-04-23
2026-01-03 00:00:00+00:00,456.17375,22.27365,0.004952,3.5984724999999997,0.0,134.78525,928.499,499.81050000000005,2045.1455745,0.0,0.0,1857.98,2045.1455745,1857.98,187.16557450000005,None,DK_2,2026-04-23
2026-01-03 01:00:00+00:00,458.83299999999997,22.344450000000002,0.0049525,3.585315,0.0,134.3285,931.0905,468.03975,2018.2264675000001,0.0,0.0,1794.255,2018.2264675000001,1794.255,223.97146750000002,None,DK_2,2026-04-23
2026-01-03 02:00:00+00:00,454.83975,22.2425,0.00495225,3.6108000000000002,0.0,135.0135,929.0435,474.26824999999997,2019.02325225,0.0,0.0,1833.36,2019.02325225,1833.36,185.66325225000014,None,DK_2,2026-04-23
2026-01-03 03:00:00+00:00,453.8905,22.2483,0.0049525,3.5841624999999997,0.0,133.709,936.897,438.41675,1988.750665,0.0,0.0,1758.475,1988.750665,1758.475,230.27566500000012,None,DK_2,2026-04-23
2026-01-03 04:00:00+00:00,455.85825,22.301475,0.0049510000000000005,3.6469774999999998,0.0,135.8845,916.858,410.64275,1945.1969035,0.0,0.0,1753.535,1945.1969035,1753.535,191.66190349999988,None,DK_2,2026-04-23
2026-01-03 05:00:00+00:00,470.42525,24.4874,0.00495225,4.54481,0.0,171.13725,901.45825,355.251,1927.3089122499998,0.0,0.0,1723.555,1927.3089122499998,1723.555,203.75391224999976,None,DK_2,2026-04-23
2026-01-03 06:00:00+00:00,497.26075,31.064825,0.0049515,5.1236475,0.0,188.3695,908.198,320.92650000000003,1950.9481739999999,0.0,0.0,1800.9275,1950.9481739999999,1800.9275,150.02067399999987,None,DK_2,2026-04-23
2026-01-03 07:00:00+00:00,550.48875,60.1555,0.004952,4.6584425,1.6481935,174.95575,888.04125,292.18475,1972.137588,0.0,0.0,1919.0225,1972.137588,1919.0225,53.115088000000014,None,DK_2,2026-04-23
2026-01-03 08:00:00+00:00,588.899,62.006525,0.004952,4.576725,35.7197,170.879,828.4282499999999,237.2905,1927.804652,0.0,0.0,2044.225,1927.804652,2044.225,-116.42034799999988,None,DK_2,2026-04-23
2026-01-03 09:00:00+00:00,602.8625,66.77667500000001,0.004953,5.2694975,103.140475,192.45775,737.392,209.74125,1917.6451005000004,0.0,0.0,2132.3825,1917.6451005000004,2132.3825,-214.7373994999998,None,DK_2,2026-04-23
2026-01-03 10:00:00+00:00,612.95375,75.3139,0.004953,5.9600525,170.72325,214.263,691.70025,180.30225000000002,1951.2214054999997,0.0,0.0,2150.735,1951.2214054999997,2150.735,-199.5135945000004,None,DK_2,2026-04-23
2026-01-03 11:00:00+00:00,620.5799999999999,69.0941,0.00495275,6.67762,229.3765,235.3975,682.2045,181.80025,2025.13542275,0.0,0.0,2188.4475,2025.13542275,2188.4475,-163.31207725000013,None,DK_2,2026-04-23
2026-01-03 12:00:00+00:00,638.352,69.75642500000001,0.0049527500000000006,7.9039525,185.72275,271.223,595.09125,150.28525000000002,1918.33958025,0.0,0.0,2195.905,1918.33958025,2195.905,-277.5654197500003,None,DK_2,2026-04-23
2026-01-03 13:00:00+00:00,631.8422499999999,89.507025,0.0049517499999999996,7.4301325,74.3742,254.743,557.85,143.543,1759.29455925,0.0,0.0,2151.9275,1759.29455925,2151.9275,-392.63294074999976,None,DK_2,2026-04-23
2026-01-03 14:00:00+00:00,658.5832499999999,72.1926,0.0049517499999999996,6.3203175,12.24333,220.08425,527.4907499999999,100.621825,1597.5412742499998,0.0,0.0,2136.8075,1597.5412742499998,2136.8075,-539.2662257500001,None,DK_2,2026-04-23
2026-01-03 15:00:00+00:00,664.683,69.317925,0.004952,6.085955,0.01028575,216.03725,501.69375,77.663375,1535.49649275,0.0,0.0,2253.42,1535.49649275,2253.42,-717.9235072500001,None,DK_2,2026-04-23
2026-01-03 16:00:00+00:00,665.235,66.847775,0.00495375,6.0660375,0.0,216.1205,443.1645,61.977875000000004,1459.4166412499999,0.0,0.0,2344.6725,1459.4166412499999,2344.6725,-885.2558587500002,None,DK_2,2026-04-23
2026-01-03 17:00:00+00:00,666.77475,74.60475,0.0049525,6.0091925,0.0,212.96099999999998,361.5665,65.9443,1387.865445,0.0,0.0,2292.41,1387.865445,2292.41,-904.544555,None,DK_2,2026-04-23
2026-01-03 18:00:00+00:00,667.90625,67.056775,0.00495125,6.0867825,0.0,215.4765,295.6625,86.477925,1338.67168375,0.0,0.0,2191.88,1338.67168375,2191.88,-853.20831625,None,DK_2,2026-04-23
2026-01-03 19:00:00+00:00,666.8655,78.26535,0.00495325,5.991335,0.0,214.493,254.08125,159.86599999999999,1379.56738825,0.0,0.0,2060.7175,1379.56738825,2060.7175,-681.1501117500002,None,DK_2,2026-04-23
2026-01-03 20:00:00+00:00,623.90475,67.88742500000001,0.0049525,7.087235,0.0,246.9965,287.486,196.47125,1429.8381125,0.0,0.0,2046.31,1429.8381125,2046.31,-616.4718874999999,None,DK_2,2026-04-23
2026-01-03 21:00:00+00:00,628.7927500000001,68.921075,0.004952,7.1089,0.0,241.82125,368.6105,214.13325,1529.392677,0.0,0.0,1958.575,1529.392677,1958.575,-429.182323,None,DK_2,2026-04-23
2026-01-03 22:00:00+00:00,627.476,67.525275,0.004952,6.8719725,0.0,237.399,476.41525,223.6945,1639.3869495,0.0,0.0,1902.5475,1639.3869495,1902.5475,-263.1605505,None,DK_2,2026-04-23
2026-01-03 23:00:00+00:00,613.83775,65.68334999999999,0.00495225,6.1667625,0.0,220.128,680.1395,234.583,1820.54331475,0.0,0.0,1913.085,1820.54331475,1913.085,-92.54168525,None,DK_2,2026-04-23
2026-01-04 00:00:00+00:00,615.34975,66.0179,0.00494975,6.299085,0.0,224.36225,748.7185,237.942,1898.6944347499998,0.0,0.0,1913.3525,1898.6944347499998,1913.3525,-14.658065250000163,None,DK_2,2026-04-23
2026-01-04 01:00:00+00:00,616.4265,67.6824,0.0049535,6.3747575,0.0,227.01524999999998,746.2375,257.733,1921.474361,0.0,0.0,1859.645,1921.474361,1859.645,61.82936100000006,None,DK_2,2026-04-23
2026-01-04 02:00:00+00:00,608.33425,65.8728,0.0049510000000000005,6.137235,0.0,218.82225,864.6777500000001,249.04575,2012.894986,0.0,0.0,1827.78,2012.894986,1827.78,185.11498600000004,None,DK_2,2026-04-23
2026-01-04 03:00:00+00:00,611.875,65.552575,0.0049535,6.130415,0.0,219.1815,856.46125,261.4055,2020.6111935000001,0.0,0.0,1796.55,2020.6111935000001,1796.55,224.06119350000017,None,DK_2,2026-04-23
2026-01-04 04:00:00+00:00,611.976,65.507625,0.0049535,6.071165000000001,0.0,216.6875,866.895,256.6495,2023.7917435,0.0,0.0,1732.9875,2023.7917435,1732.9875,290.8042435,None,DK_2,2026-04-23
2026-01-04 05:00:00+00:00,615.90075,65.89925,0.004952,6.116065,0.0,217.99225,876.82525,255.8965,2038.635017,0.0,0.0,1727.7525,2038.635017,1727.7525,310.882517,None,DK_2,2026-04-23
2026-01-04 06:00:00+00:00,616.7605,65.9141,0.00495225,6.1364675,0.0,209.71875,853.62925,241.15325,1993.31726975,0.0,0.0,1816.1575,1993.31726975,1816.1575,177.1597697499999,None,DK_2,2026-04-23
2026-01-04 07:00:00+00:00,615.4757500000001,65.9029,0.00495325,6.1038175,1.04128125,199.22924999999998,815.97725,214.583,1918.3182020000002,0.0,0.0,1926.4625,1918.3182020000002,1926.4625,-8.144297999999935,None,DK_2,2026-04-23
2026-01-04 08:00:00+00:00,615.39625,65.8353,0.0049525,6.1420975,17.32213,203.529,791.6320000000001,224.85,1924.71173,0.0,0.0,2042.38,1924.71173,2042.38,-117.66827000000012,None,DK_2,2026-04-23
2026-01-04 09:00:00+00:00,618.70225,66.16477499999999,0.0049535,6.483305,59.580225,214.95925,786.2775,215.82925,1968.0015085000002,0.0,0.0,2117.925,1968.0015085000002,2117.925,-149.92349149999995,None,DK_2,2026-04-23
2026-01-04 10:00:00+00:00,620.751,66.59389999999999,0.004948,6.7609725,105.23349999999999,220.63725,764.16575,201.001,1985.1483204999997,0.0,0.0,2192.0975,1985.1483204999997,2192.0975,-206.94917950000013,None,DK_2,2026-04-23
2026-01-04 11:00:00+00:00,618.7845,66.58045,0.0049510000000000005,6.750745,94.700475,217.1865,748.7435,192.49,1945.2411210000002,0.0,0.0,2224.295,1945.2411210000002,2224.295,-279.0538789999998,None,DK_2,2026-04-23
2026-01-04 12:00:00+00:00,619.8235,66.796825,0.00495225,6.75547,85.692475,233.435,694.1585,169.7315,1876.39822225,0.0,0.0,2244.7025,1876.39822225,2244.7025,-368.30427775,None,DK_2,2026-04-23
2026-01-04 13:00:00+00:00,621.8065,67.05435,0.004923,6.836135,74.8343,236.7125,664.25275,142.44774999999998,1813.949208,0.0,0.0,2233.8475,1813.949208,2233.8475,-419.89829199999986,None,DK_2,2026-04-23
2026-01-04 14:00:00+00:00,653.2185,68.8428,0.00499275,5.7656225,22.1084825,202.01875,660.8425,113.0445,1725.84614775,0.0,0.0,2211.8975,1725.84614775,2211.8975,-486.05135225000004,None,DK_2,2026-04-23
2026-01-04 15:00:00+00:00,669.87225,76.74210000000001,0.00550275,6.1222175,0.03204475,214.09,601.24325,101.3204,1669.4277650000001,0.0,0.0,2305.16,1669.4277650000001,2305.16,-635.7322349999997,None,DK_2,2026-04-23
2026-01-04 16:00:00+00:00,670.207,76.785525,0.005504,6.0833975,0.0,213.157,548.7495,80.3673,1595.3552264999998,0.0,0.0,2407.24,1595.3552264999998,2407.24,-811.8847734999999,None,DK_2,2026-04-23
2026-01-04 17:00:00+00:00,671.772,77.11359999999999,0.00550175,6.1126175,0.0,213.0035,440.87025,55.091899999999995,1463.96936925,0.0,0.0,2332.3125,1463.96936925,2332.3125,-868.34313075,None,DK_2,2026-04-23
2026-01-04 18:00:00+00:00,670.6375,77.01887500000001,0.005502,6.10397,0.0,214.1125,347.358,36.7194,1351.955747,0.0,0.0,2195.0975,1351.955747,2195.0975,-843.1417529999999,None,DK_2,2026-04-23
2026-01-04 19:00:00+00:00,668.84875,76.703975,0.005503,6.0218475,0.0,211.66899999999998,302.17575,30.84685,1296.2716755,0.0,0.0,2077.25,1296.2716755,2077.25,-780.9783245000001,None,DK_2,2026-04-23
2026-01-04 20:00:00+00:00,661.6754999999999,76.548775,0.00550275,6.023345,0.0,211.005,213.277,40.795225,1209.3303477499999,0.0,0.0,1996.725,1209.3303477499999,1996.725,-787.39465225,None,DK_2,2026-04-23
2026-01-04 21:00:00+00:00,661.482,71.169825,0.005503,5.999475,0.0,210.0215,123.75175,20.031275,1092.4613279999999,0.0,0.0,1889.1775,1092.4613279999999,1889.1775,-796.7161720000001,None,DK_2,2026-04-23
2026-01-04 22:00:00+00:00,664.27475,69.83795,0.00538825,5.950089999999999,0.0,208.437,51.2179,14.9095,1014.63257825,0.0,0.0,1818.6525,1014.63257825,1818.6525,-804.0199217499999,None,DK_2,2026-04-23
2026-01-04 23:00:00+00:00,667.9375,70.15745,0.0047792500000000005,5.97138,0.0,212.1485,30.5881,10.570575,997.37828425,0.0,0.0,1839.7225,997.37828425,1839.7225,-842.3442157500001,None,DK_2,2026-04-23
2026-01-05 00:00:00+00:00,666.25,69.99585,0.0049525,5.99597,0.0,213.11525,51.921425,16.17855,1023.4619974999999,0.0,0.0,1867.5125,1023.4619974999999,1867.5125,-844.0505025000001,None,DK_2,2026-04-23
2026-01-05 01:00:00+00:00,663.8575000000001,74.44835,0.00495275,14.916479999999998,0.0,209.162,13.0986275,27.409275,1002.8971852500001,0.0,0.0,1891.4675,1002.8971852500001,1891.4675,-888.5703147499999,None,DK_2,2026-04-23
2026-01-05 02:00:00+00:00,665.84575,76.818225,0.00495225,5.9538025,0.0,211.77575000000002,11.566165000000002,39.99065,1011.9552947499999,0.0,0.0,1846.395,1011.9552947499999,1846.395,-834.4397052500001,None,DK_2,2026-04-23
2026-01-05 03:00:00+00:00,662.765,69.89005,0.004951499999999999,5.9824,0.0,212.3315,105.229725,47.216025,1103.4196514999999,0.0,0.0,1778.92,1103.4196514999999,1778.92,-675.5003485000002,None,DK_2,2026-04-23
2026-01-05 04:00:00+00:00,654.5527500000001,68.33045,0.0053795,5.999635,0.0,206.13400000000001,286.4455,64.9978,1286.4655145000002,0.0,0.0,1826.745,1286.4655145000002,1826.745,-540.2794854999997,None,DK_2,2026-04-23
2026-01-05 05:00:00+00:00,666.71975,68.75200000000001,0.0054465,10.01415,0.0,212.23874999999998,319.3585,108.391175,1385.4797714999997,0.0,0.0,2062.52,1385.4797714999997,2062.52,-677.0402285000002,None,DK_2,2026-04-23
2026-01-05 06:00:00+00:00,669.25775,78.60695,0.005569,8.123895,0.0,216.369,345.12175,96.688675,1414.1735890000002,0.0,0.0,2295.7175,1414.1735890000002,2295.7175,-881.543911,None,DK_2,2026-04-23
2026-01-05 07:00:00+00:00,667.30375,80.32085000000001,0.005654,6.00387,0.0264015,211.49775,368.639,92.142275,1425.9395505,0.0,0.0,2399.595,1425.9395505,2399.595,-973.6554494999998,None,DK_2,2026-04-23
2026-01-05 08:00:00+00:00,661.0855,78.509125,0.0056524999999999995,9.664845,8.931944999999999,220.74,333.94325000000003,88.945975,1401.8262925000004,0.0,0.0,2447.2875,1401.8262925000004,2447.2875,-1045.4612074999995,None,DK_2,2026-04-23
2026-01-05 09:00:00+00:00,658.93475,81.015125,0.00566975,9.7350875,28.546975,228.21325000000002,346.001,90.52235,1442.97420725,0.0,0.0,2489.4175,1442.97420725,2489.4175,-1046.44329275,None,DK_2,2026-04-23
2026-01-05 10:00:00+00:00,660.6795,81.8137,0.0057095,6.788155,44.750625,232.22025,255.339,92.574775,1374.1717145,0.0,0.0,2454.9675,1374.1717145,2454.9675,-1080.7957855000002,None,DK_2,2026-04-23
2026-01-05 11:00:00+00:00,646.51325,85.358875,0.005711,6.88697,42.365725,229.10425,275.16125,74.37275,1359.768781,0.0,0.0,2409.105,1359.768781,2409.105,-1049.336219,None,DK_2,2026-04-23
2026-01-05 12:00:00+00:00,647.49925,94.782875,0.0057105,6.62819,34.141125,230.86025,289.32050000000004,56.8296,1360.0675005,0.0,0.0,2369.8825,1360.0675005,2369.8825,-1009.8149995000001,None,DK_2,2026-04-23
2026-01-05 13:00:00+00:00,633.4165,98.417875,0.005711,10.0381325,19.74705,223.841,235.37574999999998,42.03475,1262.8767685,0.0,0.0,2330.33,1262.8767685,2330.33,-1067.4532315,None,DK_2,2026-04-23
2026-01-05 14:00:00+00:00,590.846,92.095925,0.005711,21.9114025,4.061671,223.01274999999998,193.288,39.88445,1165.1059095,0.0,0.0,2339.18,1165.1059095,2339.18,-1174.0740904999998,None,DK_2,2026-04-23
2026-01-05 15:00:00+00:00,441.358,84.6555,0.0057105,35.646699999999996,0.0,227.88375,150.10375,34.98975,974.6431604999999,0.0,0.0,2469.74,974.6431604999999,2469.74,-1495.0968395,None,DK_2,2026-04-23
2026-01-05 16:00:00+00:00,394.91724999999997,93.95345,0.01039175,105.65475,0.0,266.087,190.50125,38.826175,1089.9502667499999,0.0,0.0,2616.3425,1089.9502667499999,2616.3425,-1526.3922332500003,None,DK_2,2026-04-23
2026-01-05 17:00:00+00:00,409.30674999999997,91.6852,0.00663175,49.0675225,0.0,254.33875,286.0505,35.078525,1125.53387925,0.0,0.0,2556.15,1125.53387925,2556.15,-1430.6161207500002,None,DK_2,2026-04-23
2026-01-05 18:00:00+00:00,419.18775,66.829625,0.005711,6.9899675000000006,0.0,244.65,362.58275,32.673725000000005,1132.9195285,0.0,0.0,2433.5075,1132.9195285,2433.5075,-1300.5879715,None,DK_2,2026-04-23
2026-01-05 19:00:00+00:00,439.334,67.91624999999999,0.00571,7.0053425,0.0,244.49099999999999,357.43725,29.80575,1145.9953025,0.0,0.0,2264.7475,1145.9953025,2264.7475,-1118.7521975,None,DK_2,2026-04-23
2026-01-05 20:00:00+00:00,444.53025,62.083725,0.00554475,7.1281275,0.0,248.01675,268.88775,26.973875,1057.6260222499998,0.0,0.0,2161.2225,1057.6260222499998,2161.2225,-1103.59647775,None,DK_2,2026-04-23
2026-01-05 21:00:00+00:00,452.935,60.88085,0.0054452500000000004,7.0976,0.0,245.704,177.96625,20.670524999999998,965.2596702499998,0.0,0.0,2042.235,965.2596702499998,2042.235,-1076.9753297500001,None,DK_2,2026-04-23
2026-01-05 22:00:00+00:00,449.5,60.3747,0.005445500000000001,7.06228,0.0,245.6035,99.37950000000001,20.545825,882.4712505000001,0.0,0.0,1955.7225,882.4712505000001,1955.7225,-1073.2512495,None,DK_2,2026-04-23
