,Fossil Gas,Hydro Water Reservoir,Other,Solar,Wind Onshore,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-01 00:00:00+00:00,0.0,5699.302,133.211,0.0385,3304.1262500000003,9136.677749999999,0.0,0.0,1674.75,9136.677749999999,1674.75,7461.927749999999,None,SE_2,2026-04-23
2026-01-01 01:00:00+00:00,0.0,5257.50025,133.7525,0.0345,3402.7505,8794.03775,0.0,0.0,1642.25,8794.03775,1642.25,7151.7877499999995,None,SE_2,2026-04-23
2026-01-01 02:00:00+00:00,0.0,4654.51,131.82975,0.03975,3463.2889999999998,8249.6685,0.0,0.0,1446.25,8249.6685,1446.25,6803.4185,None,SE_2,2026-04-23
2026-01-01 03:00:00+00:00,0.0,4209.93325,136.59975,0.0455,3669.02875,8015.607250000001,0.0,0.0,1317.0,8015.607250000001,1317.0,6698.607250000001,None,SE_2,2026-04-23
2026-01-01 04:00:00+00:00,0.0,4072.41975,134.36425,0.02975,3762.041,7968.8547499999995,0.0,0.0,1290.25,7968.8547499999995,1290.25,6678.6047499999995,None,SE_2,2026-04-23
2026-01-01 05:00:00+00:00,0.0,3788.0845,131.50825,0.0265,3831.57125,7751.1905,0.0,0.0,1410.5,7751.1905,1410.5,6340.6905,None,SE_2,2026-04-23
2026-01-01 06:00:00+00:00,0.0,3842.8914999999997,130.78225,0.021249999999999998,3861.65075,7835.3457499999995,0.0,0.0,1689.25,7835.3457499999995,1689.25,6146.0957499999995,None,SE_2,2026-04-23
2026-01-01 07:00:00+00:00,0.0,4056.29975,135.11875,0.02,3850.448,8041.8865000000005,0.0,0.0,1726.75,8041.8865000000005,1726.75,6315.1365000000005,None,SE_2,2026-04-23
2026-01-01 08:00:00+00:00,0.0,4152.3724999999995,136.36700000000002,0.02775,3909.33675,8198.104,0.0,0.0,1671.0,8198.104,1671.0,6527.103999999999,None,SE_2,2026-04-23
2026-01-01 09:00:00+00:00,0.0,4148.36125,133.09625,0.0895,3996.89325,8278.44025,0.0,0.0,1642.5,8278.44025,1642.5,6635.94025,None,SE_2,2026-04-23
2026-01-01 10:00:00+00:00,0.0,4181.775,138.38125,0.11375,4191.1275000000005,8511.397500000001,0.0,0.0,1642.75,8511.397500000001,1642.75,6868.647500000001,None,SE_2,2026-04-23
2026-01-01 11:00:00+00:00,0.0,4397.6295,136.2805,0.12075,4482.09825,9016.129,0.0,0.0,1649.75,9016.129,1649.75,7366.379000000001,None,SE_2,2026-04-23
2026-01-01 12:00:00+00:00,0.0,4481.7735,143.28775000000002,0.09475,4660.5815,9285.737500000001,0.0,0.0,1574.75,9285.737500000001,1574.75,7710.987500000001,None,SE_2,2026-04-23
2026-01-01 13:00:00+00:00,0.0,4717.3015,141.62525,0.07275,4879.57375,9738.57325,0.0,0.0,1653.25,9738.57325,1653.25,8085.3232499999995,None,SE_2,2026-04-23
2026-01-01 14:00:00+00:00,0.0,4884.3795,139.82275,0.02325,4896.55125,9920.77675,0.0,0.0,1592.5,9920.77675,1592.5,8328.27675,None,SE_2,2026-04-23
2026-01-01 15:00:00+00:00,0.0,5207.5555,143.45974999999999,0.024,4897.7805,10248.81975,0.0,0.0,1667.75,10248.81975,1667.75,8581.06975,None,SE_2,2026-04-23
2026-01-01 16:00:00+00:00,0.0,5427.7435000000005,140.51749999999998,0.023,5026.819750000001,10595.103750000002,0.0,0.0,1886.5,10595.103750000002,1886.5,8708.603750000002,None,SE_2,2026-04-23
2026-01-01 17:00:00+00:00,0.0,5017.5445,138.08625,0.02625,4975.01625,10130.67325,0.0,0.0,1806.0,10130.67325,1806.0,8324.67325,None,SE_2,2026-04-23
2026-01-01 18:00:00+00:00,0.0,4897.79075,136.7305,0.0335,4828.03775,9862.592499999999,0.0,0.0,1854.5,9862.592499999999,1854.5,8008.092499999999,None,SE_2,2026-04-23
2026-01-01 19:00:00+00:00,0.0,4694.9217499999995,141.425,0.049,4636.398,9472.79375,0.0,0.0,1819.5,9472.79375,1819.5,7653.293750000001,None,SE_2,2026-04-23
2026-01-01 20:00:00+00:00,0.0,4492.33575,143.212,0.0525,4413.07075,9048.670999999998,0.0,0.0,1689.0,9048.670999999998,1689.0,7359.6709999999985,None,SE_2,2026-04-23
2026-01-01 21:00:00+00:00,0.0,4472.61075,143.145,0.057,4390.51875,9006.3315,0.0,0.0,1814.75,9006.3315,1814.75,7191.5815,None,SE_2,2026-04-23
2026-01-01 22:00:00+00:00,0.0,4364.23525,142.99625,0.057,4403.8405,8911.129,0.0,0.0,1827.5,8911.129,1827.5,7083.629000000001,None,SE_2,2026-04-23
2026-01-01 23:00:00+00:00,0.0,4056.87325,139.1185,0.05275,4372.06525,8568.10975,0.0,0.0,1893.75,8568.10975,1893.75,6674.35975,None,SE_2,2026-04-23
2026-01-02 00:00:00+00:00,0.0,3884.1217500000002,140.12099999999998,0.04675,4375.635249999999,8399.92475,0.0,0.0,2155.25,8399.92475,2155.25,6244.67475,None,SE_2,2026-04-23
2026-01-02 01:00:00+00:00,0.0,3851.8415,137.15300000000002,0.04,4314.889,8303.9235,0.0,0.0,2094.75,8303.9235,2094.75,6209.173500000001,None,SE_2,2026-04-23
2026-01-02 02:00:00+00:00,0.0,3820.55125,140.663,0.045,4207.187,8168.44625,0.0,0.0,2054.0,8168.44625,2054.0,6114.44625,None,SE_2,2026-04-23
2026-01-02 03:00:00+00:00,0.0,3809.1910000000003,141.06275,0.0495,4186.6615,8136.964750000001,0.0,0.0,2112.75,8136.964750000001,2112.75,6024.214750000001,None,SE_2,2026-04-23
2026-01-02 04:00:00+00:00,0.0,4195.872,135.83875,0.0315,4219.19375,8550.936000000002,0.0,0.0,2184.25,8550.936000000002,2184.25,6366.6860000000015,None,SE_2,2026-04-23
2026-01-02 05:00:00+00:00,0.0,4772.96125,152.817,0.02625,4198.8575,9124.662,0.0,0.0,2257.5,9124.662,2257.5,6867.162,None,SE_2,2026-04-23
2026-01-02 06:00:00+00:00,0.0,5271.7885,150.07825,0.0215,4147.0195,9568.907749999998,0.0,0.0,2107.0,9568.907749999998,2107.0,7461.9077499999985,None,SE_2,2026-04-23
2026-01-02 07:00:00+00:00,0.0,5290.08275,158.97,0.0195,4152.644,9601.716250000001,0.0,0.0,2257.25,9601.716250000001,2257.25,7344.466250000001,None,SE_2,2026-04-23
2026-01-02 08:00:00+00:00,0.0,5425.41625,159.13925,0.02375,4112.101,9696.680250000001,0.0,0.0,2310.5,9696.680250000001,2310.5,7386.180250000001,None,SE_2,2026-04-23
2026-01-02 09:00:00+00:00,0.0,5417.514999999999,157.62025,0.1015,4033.5165,9608.75325,0.0,0.0,2367.75,9608.75325,2367.75,7241.00325,None,SE_2,2026-04-23
2026-01-02 10:00:00+00:00,0.0,5388.7175,159.11075,0.197,3939.56775,9487.593,0.0,0.0,2296.25,9487.593,2296.25,7191.343000000001,None,SE_2,2026-04-23
2026-01-02 11:00:00+00:00,0.0,5429.4605,173.49475,0.29225,4007.86,9611.1075,0.0,0.0,2111.0,9611.1075,2111.0,7500.1075,None,SE_2,2026-04-23
2026-01-02 12:00:00+00:00,0.0,5661.4085000000005,171.458,0.1125,4056.4432500000003,9889.42225,0.0,0.0,2179.5,9889.42225,2179.5,7709.92225,None,SE_2,2026-04-23
2026-01-02 13:00:00+00:00,0.0,5631.08975,171.38575,0.06675,4125.00875,9927.551,0.0,0.0,2170.5,9927.551,2170.5,7757.0509999999995,None,SE_2,2026-04-23
2026-01-02 14:00:00+00:00,0.0,5592.952499999999,174.91975000000002,0.02175,4267.809499999999,10035.7035,0.0,0.0,2276.5,10035.7035,2276.5,7759.2035,None,SE_2,2026-04-23
2026-01-02 15:00:00+00:00,0.0,5604.9255,173.26775,0.022,4267.805,10046.020250000001,0.0,0.0,2226.75,10046.020250000001,2226.75,7819.270250000001,None,SE_2,2026-04-23
2026-01-02 16:00:00+00:00,0.0,5604.44375,171.2755,0.0205,4285.25025,10060.99,0.0,0.0,2236.25,10060.99,2236.25,7824.74,None,SE_2,2026-04-23
2026-01-02 17:00:00+00:00,0.0,5631.9025,171.64600000000002,0.023,4306.52325,10110.09475,0.0,0.0,2237.5,10110.09475,2237.5,7872.59475,None,SE_2,2026-04-23
2026-01-02 18:00:00+00:00,0.0,5607.532999999999,172.49124999999998,0.0325,4321.0470000000005,10101.10375,0.0,0.0,2344.75,10101.10375,2344.75,7756.35375,None,SE_2,2026-04-23
2026-01-02 19:00:00+00:00,0.0,5557.8155,169.9615,0.049,4288.85425,10016.680250000001,0.0,0.0,2176.75,10016.680250000001,2176.75,7839.930250000001,None,SE_2,2026-04-23
2026-01-02 20:00:00+00:00,0.0,5515.11475,174.1725,0.05475,4237.29325,9926.63525,0.0,0.0,2037.75,9926.63525,2037.75,7888.885249999999,None,SE_2,2026-04-23
2026-01-02 21:00:00+00:00,0.0,5406.536,173.153,0.059,4215.919,9795.667000000001,0.0,0.0,1947.25,9795.667000000001,1947.25,7848.417000000001,None,SE_2,2026-04-23
2026-01-02 22:00:00+00:00,0.0,5333.36125,170.84575,0.058499999999999996,4274.55375,9778.81925,0.0,0.0,1989.75,9778.81925,1989.75,7789.0692500000005,None,SE_2,2026-04-23
2026-01-02 23:00:00+00:00,0.0,4823.72575,158.611,0.0555,4253.02825,9235.4205,0.0,0.0,1930.75,9235.4205,1930.75,7304.6705,None,SE_2,2026-04-23
2026-01-03 00:00:00+00:00,0.0,4628.97575,154.38725,0.051000000000000004,4282.614,9066.027999999998,0.0,0.0,1965.25,9066.027999999998,1965.25,7100.777999999998,None,SE_2,2026-04-23
2026-01-03 01:00:00+00:00,0.0,4572.70125,155.24525,0.043,4301.806,9029.7955,0.0,0.0,2014.25,9029.7955,2014.25,7015.5455,None,SE_2,2026-04-23
2026-01-03 02:00:00+00:00,0.0,4548.7835000000005,151.37849999999997,0.0495,4246.91525,8947.12675,0.0,0.0,2133.5,8947.12675,2133.5,6813.626749999999,None,SE_2,2026-04-23
2026-01-03 03:00:00+00:00,0.0,4529.7235,141.69325,0.0535,4226.7345,8898.20475,0.0,0.0,2066.5,8898.20475,2066.5,6831.704750000001,None,SE_2,2026-04-23
2026-01-03 04:00:00+00:00,0.0,4569.08475,156.13075,0.035,4174.757250000001,8900.00775,0.0,0.0,2027.5,8900.00775,2027.5,6872.507750000001,None,SE_2,2026-04-23
2026-01-03 05:00:00+00:00,0.0,4777.374,156.734,0.0295,4146.728,9080.8655,0.0,0.0,1999.75,9080.8655,1999.75,7081.1155,None,SE_2,2026-04-23
2026-01-03 06:00:00+00:00,0.0,4893.28975,153.39600000000002,0.0245,4174.516750000001,9221.227,0.0,0.0,1992.75,9221.227,1992.75,7228.477000000001,None,SE_2,2026-04-23
2026-01-03 07:00:00+00:00,0.0,5053.20775,152.12825,0.023,4124.548,9329.907,0.0,0.0,1977.75,9329.907,1977.75,7352.156999999999,None,SE_2,2026-04-23
2026-01-03 08:00:00+00:00,0.0,5150.98775,151.71275,0.02775,4015.623,9318.35125,0.0,0.0,1902.75,9318.35125,1902.75,7415.60125,None,SE_2,2026-04-23
2026-01-03 09:00:00+00:00,0.0,5305.311,150.0865,0.1245,3920.6315,9376.1535,0.0,0.0,2026.75,9376.1535,2026.75,7349.4035,None,SE_2,2026-04-23
2026-01-03 10:00:00+00:00,0.0,5351.8685000000005,148.4325,0.363,3772.10325,9272.76725,0.0,0.0,1897.25,9272.76725,1897.25,7375.517250000001,None,SE_2,2026-04-23
2026-01-03 11:00:00+00:00,0.0,5456.3425,154.15574999999998,0.208,3656.7865,9267.49275,0.0,0.0,1763.25,9267.49275,1763.25,7504.242749999999,None,SE_2,2026-04-23
2026-01-03 12:00:00+00:00,0.0,5477.04,161.573,0.13675,3626.7195,9265.46925,0.0,0.0,1687.75,9265.46925,1687.75,7577.71925,None,SE_2,2026-04-23
2026-01-03 13:00:00+00:00,0.0,5612.26475,153.087,0.08499999999999999,3712.383,9477.819749999999,0.0,0.0,1903.0,9477.819749999999,1903.0,7574.819749999999,None,SE_2,2026-04-23
2026-01-03 14:00:00+00:00,0.0,5638.2425,147.7645,0.02575,3762.04025,9548.073,0.0,0.0,2111.0,9548.073,2111.0,7437.073,None,SE_2,2026-04-23
2026-01-03 15:00:00+00:00,0.0,5688.264,151.79500000000002,0.027,3663.71525,9503.80125,0.0,0.0,2234.0,9503.80125,2234.0,7269.80125,None,SE_2,2026-04-23
2026-01-03 16:00:00+00:00,0.0,5791.61625,153.2245,0.026,3555.55,9500.41675,0.0,0.0,2346.5,9500.41675,2346.5,7153.91675,None,SE_2,2026-04-23
2026-01-03 17:00:00+00:00,0.0,5828.93475,154.80275,0.0305,3431.92425,9415.69225,0.0,0.0,2358.75,9415.69225,2358.75,7056.94225,None,SE_2,2026-04-23
2026-01-03 18:00:00+00:00,0.0,5778.894249999999,153.41925,0.0385,3332.241,9264.592999999999,0.0,0.0,2400.5,9264.592999999999,2400.5,6864.092999999999,None,SE_2,2026-04-23
2026-01-03 19:00:00+00:00,0.0,5663.61375,141.5165,0.0525,3331.65425,9136.837,0.0,0.0,2318.5,9136.837,2318.5,6818.3369999999995,None,SE_2,2026-04-23
2026-01-03 20:00:00+00:00,0.0,5701.019,106.6335,0.056,3211.6605,9019.368999999999,0.0,0.0,2155.25,9019.368999999999,2155.25,6864.118999999999,None,SE_2,2026-04-23
2026-01-03 21:00:00+00:00,0.0,5636.603,108.378,0.059,3134.092,8879.132,0.0,0.0,1970.75,8879.132,1970.75,6908.382,None,SE_2,2026-04-23
2026-01-03 22:00:00+00:00,0.0,5624.73675,112.04575,0.05825,3024.8785,8761.71925,0.0,0.0,1864.75,8761.71925,1864.75,6896.96925,None,SE_2,2026-04-23
2026-01-03 23:00:00+00:00,0.0,5300.8385,152.179,0.0545,2952.6575000000003,8405.729500000001,0.0,0.0,2058.0,8405.729500000001,2058.0,6347.729500000001,None,SE_2,2026-04-23
2026-01-04 00:00:00+00:00,0.0,5045.1255,172.86,0.05,2854.1515,8072.187,0.0,0.0,2127.75,8072.187,2127.75,5944.437,None,SE_2,2026-04-23
2026-01-04 01:00:00+00:00,0.0,4989.5485,176.3185,0.042499999999999996,2664.588,7830.4974999999995,0.0,0.0,2058.25,7830.4974999999995,2058.25,5772.2474999999995,None,SE_2,2026-04-23
2026-01-04 02:00:00+00:00,0.0,4958.9925,185.81375,0.05025,2467.154,7612.0105,0.0,0.0,1971.25,7612.0105,1971.25,5640.7605,None,SE_2,2026-04-23
2026-01-04 03:00:00+00:00,0.0,4949.7955,183.858,0.0525,2385.3047500000002,7519.01075,0.0,0.0,2038.25,7519.01075,2038.25,5480.76075,None,SE_2,2026-04-23
2026-01-04 04:00:00+00:00,0.0,4970.36925,172.51425,0.034,2241.759,7384.6765,0.0,0.0,2114.75,7384.6765,2114.75,5269.9265,None,SE_2,2026-04-23
2026-01-04 05:00:00+00:00,0.0,5269.329,175.08575,0.026750000000000003,2047.15225,7491.59375,0.0,0.0,2232.75,7491.59375,2232.75,5258.84375,None,SE_2,2026-04-23
2026-01-04 06:00:00+00:00,0.0,5377.7775,182.4425,0.020999999999999998,1794.2375,7354.4785,0.0,0.0,2220.75,7354.4785,2220.75,5133.7285,None,SE_2,2026-04-23
2026-01-04 07:00:00+00:00,0.0,5620.4905,176.78125,0.01925,1612.2345,7409.5255,0.0,0.0,2324.25,7409.5255,2324.25,5085.2755,None,SE_2,2026-04-23
2026-01-04 08:00:00+00:00,0.0,5696.79525,174.1775,0.026000000000000002,1477.51025,7348.509,0.0,0.0,2428.75,7348.509,2428.75,4919.759,None,SE_2,2026-04-23
2026-01-04 09:00:00+00:00,0.0,5751.563249999999,166.39175,0.173,1255.77775,7173.905749999999,0.0,0.0,2436.75,7173.905749999999,2436.75,4737.155749999999,None,SE_2,2026-04-23
2026-01-04 10:00:00+00:00,0.0,5918.74425,161.91975000000002,0.43574999999999997,1090.27075,7171.370499999999,0.0,0.0,2416.0,7171.370499999999,2416.0,4755.370499999999,None,SE_2,2026-04-23
2026-01-04 11:00:00+00:00,0.0,5966.025,165.923,0.4835,1057.26,7189.6915,0.0,0.0,2436.5,7189.6915,2436.5,4753.1915,None,SE_2,2026-04-23
2026-01-04 12:00:00+00:00,0.0,5972.6345,160.38025,0.2105,1113.4775,7246.70275,0.0,0.0,2489.75,7246.70275,2489.75,4756.95275,None,SE_2,2026-04-23
2026-01-04 13:00:00+00:00,0.0,5977.605,165.2425,0.08424999999999999,1232.63,7375.56175,0.0,0.0,2543.25,7375.56175,2543.25,4832.31175,None,SE_2,2026-04-23
2026-01-04 14:00:00+00:00,0.0,6015.25125,165.49575,0.019,1311.46,7492.226000000001,0.0,0.0,2436.75,7492.226000000001,2436.75,5055.476000000001,None,SE_2,2026-04-23
2026-01-04 15:00:00+00:00,0.0,6112.80275,168.57825,0.0175,1352.3464999999999,7633.744999999999,0.0,0.0,2410.25,7633.744999999999,2410.25,5223.494999999999,None,SE_2,2026-04-23
2026-01-04 16:00:00+00:00,0.0,6131.788500000001,165.62825,0.016,1342.8215,7640.25425,0.0,0.0,2412.0,7640.25425,2412.0,5228.25425,None,SE_2,2026-04-23
2026-01-04 17:00:00+00:00,0.0,6125.223,157.14925,0.01975,1286.64475,7569.036750000001,0.0,0.0,2269.75,7569.036750000001,2269.75,5299.286750000001,None,SE_2,2026-04-23
2026-01-04 18:00:00+00:00,0.0,6124.86925,174.034,0.02725,1259.74075,7558.671249999999,0.0,0.0,2395.25,7558.671249999999,2395.25,5163.421249999999,None,SE_2,2026-04-23
2026-01-04 19:00:00+00:00,0.0,6077.9245,171.48,0.04075,1300.2585,7549.70375,0.0,0.0,2641.75,7549.70375,2641.75,4907.95375,None,SE_2,2026-04-23
2026-01-04 20:00:00+00:00,0.0,6034.04425,174.54925,0.0435,1361.952,7570.589,0.0,0.0,2818.5,7570.589,2818.5,4752.089,None,SE_2,2026-04-23
2026-01-04 21:00:00+00:00,0.0,6009.3904999999995,170.39024999999998,0.0445,1288.2662500000001,7468.0915,0.0,0.0,2675.25,7468.0915,2675.25,4792.8415,None,SE_2,2026-04-23
2026-01-04 22:00:00+00:00,0.0,5856.80875,156.96875,0.0415,1205.4009999999998,7219.22,0.0,0.0,2323.75,7219.22,2323.75,4895.47,None,SE_2,2026-04-23
2026-01-04 23:00:00+00:00,0.0,5371.6445,152.48975000000002,0.03725,1273.27,6797.441500000001,0.0,0.0,2150.25,6797.441500000001,2150.25,4647.191500000001,None,SE_2,2026-04-23
2026-01-05 00:00:00+00:00,0.0,5227.268,153.5405,0.0325,1457.61125,6838.45225,0.0,0.0,1814.25,6838.45225,1814.25,5024.20225,None,SE_2,2026-04-23
2026-01-05 01:00:00+00:00,0.0,5190.06975,150.31074999999998,0.02475,1676.4727500000001,7016.877999999999,0.0,0.0,1613.25,7016.877999999999,1613.25,5403.627999999999,None,SE_2,2026-04-23
2026-01-05 02:00:00+00:00,0.0,5172.0855,143.02025,0.03125,1818.35,7133.486999999999,0.0,0.0,1634.0,7133.486999999999,1634.0,5499.486999999999,None,SE_2,2026-04-23
2026-01-05 03:00:00+00:00,0.0,5203.778,144.30575,0.03475,1899.34425,7247.46275,0.0,0.0,1809.0,7247.46275,1809.0,5438.46275,None,SE_2,2026-04-23
2026-01-05 04:00:00+00:00,0.0,5369.8825,149.21099999999998,0.016,1928.8809999999999,7447.9905,0.0,0.0,1837.5,7447.9905,1837.5,5610.4905,None,SE_2,2026-04-23
2026-01-05 05:00:00+00:00,0.0,5936.80875,172.87650000000002,0.0095,1977.84125,8087.536,0.0,0.0,1905.5,8087.536,1905.5,6182.036,None,SE_2,2026-04-23
2026-01-05 06:00:00+00:00,0.0,6217.83,167.72025,0.00425,2072.139,8457.693500000001,0.0,0.0,2054.0,8457.693500000001,2054.0,6403.693500000001,None,SE_2,2026-04-23
2026-01-05 07:00:00+00:00,0.0,6263.58825,168.41725,0.003,2113.03525,8545.04375,0.0,0.0,2107.5,8545.04375,2107.5,6437.543750000001,None,SE_2,2026-04-23
2026-01-05 08:00:00+00:00,0.0,6274.5285,156.6635,0.00975,2165.58375,8596.7855,0.0,0.0,2343.5,8596.7855,2343.5,6253.2855,None,SE_2,2026-04-23
2026-01-05 09:00:00+00:00,0.0,6286.8695,167.4785,0.25925,2050.2215,8504.82875,0.0,0.0,2275.25,8504.82875,2275.25,6229.578750000001,None,SE_2,2026-04-23
2026-01-05 10:00:00+00:00,0.0,6274.26275,149.597,0.68625,1922.393,8346.938999999998,0.0,0.0,2194.25,8346.938999999998,2194.25,6152.6889999999985,None,SE_2,2026-04-23
2026-01-05 11:00:00+00:00,0.0,6289.29875,164.8305,0.7947500000000001,1779.0895,8234.013500000001,0.0,0.0,2109.25,8234.013500000001,2109.25,6124.763500000001,None,SE_2,2026-04-23
2026-01-05 12:00:00+00:00,0.0,6319.67475,163.1055,0.28175,1614.76,8097.822,0.0,0.0,1973.0,8097.822,1973.0,6124.822,None,SE_2,2026-04-23
2026-01-05 13:00:00+00:00,0.0,6309.76925,162.84300000000002,0.101,1524.9335,7997.64675,0.0,0.0,1954.0,7997.64675,1954.0,6043.64675,None,SE_2,2026-04-23
2026-01-05 14:00:00+00:00,0.0,6415.12825,158.648,0.00525,1527.9205,8101.702,0.0,0.0,2382.0,8101.702,2382.0,5719.702,None,SE_2,2026-04-23
2026-01-05 15:00:00+00:00,0.0,6482.56175,163.0815,0.004,1386.18175,8031.829,0.0,0.0,2593.25,8031.829,2593.25,5438.579,None,SE_2,2026-04-23
2026-01-05 16:00:00+00:00,0.0,6500.84425,165.39625,0.003,1286.35875,7952.60225,0.0,0.0,2470.25,7952.60225,2470.25,5482.35225,None,SE_2,2026-04-23
2026-01-05 17:00:00+00:00,0.0,6521.5275,163.99175,0.006999999999999999,1256.83575,7942.362,0.0,0.0,2520.5,7942.362,2520.5,5421.862,None,SE_2,2026-04-23
2026-01-05 18:00:00+00:00,0.0,6510.88625,163.017,0.014249999999999999,1148.78875,7822.706249999999,0.0,0.0,2481.5,7822.706249999999,2481.5,5341.206249999999,None,SE_2,2026-04-23
2026-01-05 19:00:00+00:00,0.0,6519.3075,162.88025,0.02875,1038.572,7720.788500000001,0.0,0.0,2455.0,7720.788500000001,2455.0,5265.788500000001,None,SE_2,2026-04-23
2026-01-05 20:00:00+00:00,0.0,6440.94375,163.65975,0.0335,854.56825,7459.20525,0.0,0.0,2302.25,7459.20525,2302.25,5156.95525,None,SE_2,2026-04-23
2026-01-05 21:00:00+00:00,0.0,6332.375,172.621,0.036,697.1315,7202.163500000001,0.0,0.0,2317.75,7202.163500000001,2317.75,4884.413500000001,None,SE_2,2026-04-23
2026-01-05 22:00:00+00:00,0.0,6196.4892500000005,160.01850000000002,0.035250000000000004,547.3355,6903.878500000001,0.0,0.0,2400.5,6903.878500000001,2400.5,4503.378500000001,None,SE_2,2026-04-23
2026-01-05 23:00:00+00:00,0.0,6115.887,150.79825,0.0325,402.8505,6669.56825,0.0,0.0,2586.5,6669.56825,2586.5,4083.0682500000003,None,SE_2,2026-04-23
2026-01-06 00:00:00+00:00,0.0,6013.58375,141.992,0.028999999999999998,296.884,6452.48875,0.0,0.0,2515.5,6452.48875,2515.5,3936.9887500000004,None,SE_2,2026-04-23
2026-01-06 01:00:00+00:00,0.0,5927.9865,134.84075,0.020499999999999997,223.051,6285.89875,0.0,0.0,2424.0,6285.89875,2424.0,3861.8987500000003,None,SE_2,2026-04-23
2026-01-06 02:00:00+00:00,0.0,5900.5275,131.53425,0.028,190.96949999999998,6223.05925,0.0,0.0,2436.75,6223.05925,2436.75,3786.3092500000002,None,SE_2,2026-04-23
2026-01-06 03:00:00+00:00,0.0,5916.5045,119.4605,0.0315,222.22825,6258.22475,0.0,0.0,2392.75,6258.22475,2392.75,3865.4747500000003,None,SE_2,2026-04-23
2026-01-06 04:00:00+00:00,0.0,6095.59125,94.10725000000001,0.014,301.71875,6491.431250000001,0.0,0.0,2447.75,6491.431250000001,2447.75,4043.6812500000005,None,SE_2,2026-04-23
2026-01-06 05:00:00+00:00,0.0,6329.291,100.08375,0.008749999999999999,388.259,6817.6425,0.0,0.0,2615.25,6817.6425,2615.25,4202.3925,None,SE_2,2026-04-23
2026-01-06 06:00:00+00:00,0.0,6495.031,97.12825000000001,0.0055,434.5395,7026.70425,0.0,0.0,2628.25,7026.70425,2628.25,4398.45425,None,SE_2,2026-04-23
2026-01-06 07:00:00+00:00,0.0,6506.8065,97.343,0.0045000000000000005,454.336,7058.49,0.0,0.0,2593.5,7058.49,2593.5,4464.99,None,SE_2,2026-04-23
2026-01-06 08:00:00+00:00,0.0,6511.4622500000005,97.43925,0.0075,489.2685,7098.177500000001,0.0,0.0,2556.25,7098.177500000001,2556.25,4541.927500000001,None,SE_2,2026-04-23
2026-01-06 09:00:00+00:00,0.0,6499.05675,97.57925,0.25025,553.494,7150.380249999999,0.0,0.0,2515.75,7150.380249999999,2515.75,4634.630249999999,None,SE_2,2026-04-23
2026-01-06 10:00:00+00:00,0.0,6496.832,97.70625,0.48224999999999996,604.0875000000001,7199.108,0.0,0.0,2361.5,7199.108,2361.5,4837.608,None,SE_2,2026-04-23
2026-01-06 11:00:00+00:00,0.0,6506.555,97.45824999999999,0.4535,758.80675,7363.273499999999,0.0,0.0,2337.25,7363.273499999999,2337.25,5026.023499999999,None,SE_2,2026-04-23
2026-01-06 12:00:00+00:00,0.0,6515.2685,98.7895,0.211,939.03,7553.299,0.0,0.0,2017.25,7553.299,2017.25,5536.049,None,SE_2,2026-04-23
2026-01-06 13:00:00+00:00,0.0,6471.4715,103.04875,0.16325,1256.42775,7831.111249999999,0.0,0.0,1860.75,7831.111249999999,1860.75,5970.361249999999,None,SE_2,2026-04-23
2026-01-06 14:00:00+00:00,0.0,6487.3475,103.164,0.005,1602.28575,8192.80225,0.0,0.0,1843.25,8192.80225,1843.25,6349.552250000001,None,SE_2,2026-04-23
2026-01-06 15:00:00+00:00,0.0,6439.9235,103.062,0.004,1944.66275,8487.65225,0.0,0.0,1908.25,8487.65225,1908.25,6579.402249999999,None,SE_2,2026-04-23
2026-01-06 16:00:00+00:00,0.0,6275.889499999999,103.03825,0.004,2249.1040000000003,8628.03575,0.0,0.0,2005.5,8628.03575,2005.5,6622.535749999999,None,SE_2,2026-04-23
2026-01-06 17:00:00+00:00,0.0,6045.23575,96.94874999999999,0.0075,2500.83725,8643.02925,0.0,0.0,2259.75,8643.02925,2259.75,6383.27925,None,SE_2,2026-04-23
2026-01-06 18:00:00+00:00,0.0,5927.3255,97.03075,0.015,2612.005,8636.376250000001,0.0,0.0,2280.25,8636.376250000001,2280.25,6356.126250000001,None,SE_2,2026-04-23
2026-01-06 19:00:00+00:00,0.0,5829.86175,97.02600000000001,0.0295,2746.553,8673.470249999998,0.0,0.0,2476.75,8673.470249999998,2476.75,6196.7202499999985,None,SE_2,2026-04-23
2026-01-06 20:00:00+00:00,0.0,5618.2294999999995,97.05725,0.0335,2906.46025,8621.780499999999,0.0,0.0,2620.25,8621.780499999999,2620.25,6001.530499999999,None,SE_2,2026-04-23
2026-01-06 21:00:00+00:00,0.0,5507.082,97.27775,0.035,2927.053,8531.44775,0.0,0.0,2443.0,8531.44775,2443.0,6088.447749999999,None,SE_2,2026-04-23
2026-01-06 22:00:00+00:00,0.0,5401.1895,96.968,0.035,3044.56175,8542.75425,0.0,0.0,2513.0,8542.75425,2513.0,6029.75425,None,SE_2,2026-04-23
2026-01-06 23:00:00+00:00,0.0,5484.23275,90.96875,0.03275,3099.64325,8674.8775,0.0,0.0,2447.75,8674.8775,2447.75,6227.1275000000005,None,SE_2,2026-04-23
