,Fossil Brown coal/Lignite,Hydro Water Reservoir,Wind Onshore,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-01 00:00:00+00:00,186.23,135.0525,2.7885,324.071,0.0,0.0,480.243,324.071,480.243,-156.17199999999997,None,ME,2026-04-23
2026-01-01 01:00:00+00:00,185.515,92.24325,4.323,282.08124999999995,0.0,0.0,439.619475,282.08124999999995,439.619475,-157.53822500000007,None,ME,2026-04-23
2026-01-01 02:00:00+00:00,185.02,39.83925,1.65825,226.5175,0.0,0.0,425.526225,226.5175,425.526225,-199.008725,None,ME,2026-04-23
2026-01-01 03:00:00+00:00,186.065,32.175,2.54925,220.78925,0.0,0.0,402.160975,220.78925,402.160975,-181.371725,None,ME,2026-04-23
2026-01-01 04:00:00+00:00,186.78,30.7725,6.6825,224.235,0.0,0.0,385.65965,224.235,385.65965,-161.42464999999999,None,ME,2026-04-23
2026-01-01 05:00:00+00:00,185.46,16.01325,4.983,206.45625,0.0,0.0,398.921225,206.45625,398.921225,-192.46497499999998,None,ME,2026-04-23
2026-01-01 06:00:00+00:00,184.8,58.81425,1.914,245.52825,0.0,0.0,424.213375,245.52825,424.213375,-178.68512499999997,None,ME,2026-04-23
2026-01-01 07:00:00+00:00,186.23,59.93625,0.0,246.16625,0.0,0.0,469.789225,246.16625,469.789225,-223.622975,None,ME,2026-04-23
2026-01-01 08:00:00+00:00,184.58,83.3415,0.0,267.92150000000004,0.0,0.0,484.711425,267.92150000000004,484.711425,-216.78992499999998,None,ME,2026-04-23
2026-01-01 09:00:00+00:00,184.855,45.738,0.396,230.98899999999998,0.0,0.0,531.9398,230.98899999999998,531.9398,-300.9508,None,ME,2026-04-23
2026-01-01 10:00:00+00:00,184.8,30.03,2.2605,217.09050000000002,0.0,0.0,492.76115,217.09050000000002,492.76115,-275.67064999999997,None,ME,2026-04-23
2026-01-01 11:00:00+00:00,185.68,30.02175,6.105,221.80675,0.0,0.0,488.8893,221.80675,488.8893,-267.08254999999997,None,ME,2026-04-23
2026-01-01 12:00:00+00:00,185.46,30.03,8.118,223.608,0.0,0.0,494.648775,223.608,494.648775,-271.040775,None,ME,2026-04-23
2026-01-01 13:00:00+00:00,184.91,30.03,16.863,231.803,0.0,0.0,477.49185,231.803,477.49185,-245.68885,None,ME,2026-04-23
2026-01-01 14:00:00+00:00,185.57,31.4325,26.466,243.4685,0.0,0.0,499.74175,243.4685,499.74175,-256.27325,None,ME,2026-04-23
2026-01-01 15:00:00+00:00,186.01,346.6485,31.0035,563.662,0.0,0.0,552.668025,563.662,552.668025,10.993975000000091,None,ME,2026-04-23
2026-01-01 16:00:00+00:00,185.185,380.1435,21.252,586.5805,0.0,0.0,588.5839,586.5805,588.5839,-2.0033999999999423,None,ME,2026-04-23
2026-01-01 17:00:00+00:00,185.68,384.846,13.563,584.089,0.0,0.0,605.17485,584.089,605.17485,-21.085849999999937,None,ME,2026-04-23
2026-01-01 18:00:00+00:00,185.02,385.638,7.425,578.083,0.0,0.0,609.82535,578.083,609.82535,-31.742349999999988,None,ME,2026-04-23
2026-01-01 19:00:00+00:00,186.725,383.262,7.854,577.841,0.0,0.0,595.697175,577.841,595.697175,-17.856175000000007,None,ME,2026-04-23
2026-01-01 20:00:00+00:00,185.405,269.8245,18.4305,473.66,0.0,0.0,588.96185,473.66,588.96185,-115.30185,None,ME,2026-04-23
2026-01-01 21:00:00+00:00,185.295,190.509,44.4345,420.2385,0.0,0.0,548.893975,420.2385,548.893975,-128.65547499999997,None,ME,2026-04-23
2026-01-01 22:00:00+00:00,186.945,49.533,53.74875,290.22675000000004,0.0,0.0,506.8832,290.22675000000004,506.8832,-216.65644999999995,None,ME,2026-04-23
2026-01-01 23:00:00+00:00,186.01,134.07075,58.08,378.16074999999995,0.0,0.0,466.334575,378.16074999999995,466.334575,-88.17382500000002,None,ME,2026-04-23
2026-01-02 00:00:00+00:00,186.23,38.3955,63.05475,287.68025,0.0,0.0,419.73025,287.68025,419.73025,-132.05,None,ME,2026-04-23
2026-01-02 01:00:00+00:00,185.515,0.33,76.593,262.438,0.0,0.0,387.558775,262.438,387.558775,-125.12077500000004,None,ME,2026-04-23
2026-01-02 02:00:00+00:00,185.68,0.0,80.39625,266.07625,0.0,0.0,362.951325,266.07625,362.951325,-96.87507499999998,None,ME,2026-04-23
2026-01-02 03:00:00+00:00,185.515,0.0,88.473,273.988,0.0,0.0,352.6018,273.988,352.6018,-78.61380000000003,None,ME,2026-04-23
2026-01-02 04:00:00+00:00,184.965,0.0,98.05125,283.01625,0.0,0.0,356.9602,283.01625,356.9602,-73.94394999999997,None,ME,2026-04-23
2026-01-02 05:00:00+00:00,186.175,0.396,102.993,289.56399999999996,0.0,0.0,382.090975,289.56399999999996,382.090975,-92.52697500000005,None,ME,2026-04-23
2026-01-02 06:00:00+00:00,185.9,40.11975,104.8905,330.91025,0.0,0.0,418.4113,330.91025,418.4113,-87.50104999999996,None,ME,2026-04-23
2026-01-02 07:00:00+00:00,185.955,56.15775,103.158,345.27075,0.0,0.0,489.670525,345.27075,489.670525,-144.39977499999998,None,ME,2026-04-23
2026-01-02 08:00:00+00:00,184.69,108.39675,104.544,397.63075,0.0,0.0,566.8057,397.63075,566.8057,-169.17495000000002,None,ME,2026-04-23
2026-01-02 09:00:00+00:00,185.295,136.44675,103.554,425.29575,0.0,0.0,574.631875,425.29575,574.631875,-149.33612500000004,None,ME,2026-04-23
2026-01-02 10:00:00+00:00,185.13,155.7105,99.957,440.7975,0.0,0.0,597.34635,440.7975,597.34635,-156.54885000000002,None,ME,2026-04-23
2026-01-02 11:00:00+00:00,185.735,128.0565,100.46025,414.25175,0.0,0.0,592.9217,414.25175,592.9217,-178.66994999999997,None,ME,2026-04-23
2026-01-02 12:00:00+00:00,186.01,114.73275,109.22175,409.9645,0.0,0.0,576.86335,409.9645,576.86335,-166.89884999999998,None,ME,2026-04-23
2026-01-02 13:00:00+00:00,184.47,137.30475,107.76975,429.5445,0.0,0.0,557.80405,429.5445,557.80405,-128.25954999999993,None,ME,2026-04-23
2026-01-02 14:00:00+00:00,186.01,285.4005,103.46325,574.87375,0.0,0.0,554.6495,574.87375,554.6495,20.224249999999984,None,ME,2026-04-23
2026-01-02 15:00:00+00:00,185.57,297.20625,103.983,586.7592500000001,0.0,0.0,544.3469,586.7592500000001,544.3469,42.41235000000006,None,ME,2026-04-23
2026-01-02 16:00:00+00:00,185.075,294.73125,102.069,581.8752499999999,0.0,0.0,560.042575,581.8752499999999,560.042575,21.83267499999988,None,ME,2026-04-23
2026-01-02 17:00:00+00:00,185.46,280.005,104.049,569.514,0.0,0.0,564.201075,569.514,564.201075,5.312925000000064,None,ME,2026-04-23
2026-01-02 18:00:00+00:00,185.24,278.13225,101.86275,565.235,0.0,0.0,556.4388,565.235,556.4388,8.796199999999999,None,ME,2026-04-23
2026-01-02 19:00:00+00:00,186.285,270.699,106.46625,563.4502500000001,0.0,0.0,546.9212,563.4502500000001,546.9212,16.529050000000097,None,ME,2026-04-23
2026-01-02 20:00:00+00:00,185.735,250.64325,106.3425,542.72075,0.0,0.0,529.073525,542.72075,529.073525,13.647224999999935,None,ME,2026-04-23
2026-01-02 21:00:00+00:00,185.02,133.60875,105.798,424.42674999999997,0.0,0.0,501.340075,424.42674999999997,501.340075,-76.91332500000004,None,ME,2026-04-23
2026-01-02 22:00:00+00:00,184.855,101.5245,108.38025,394.75975,0.0,0.0,471.291875,394.75975,471.291875,-76.53212500000001,None,ME,2026-04-23
2026-01-02 23:00:00+00:00,184.085,37.84275,108.2565,330.18425,0.0,0.0,423.070725,330.18425,423.070725,-92.88647499999996,None,ME,2026-04-23
2026-01-03 00:00:00+00:00,184.415,28.88325,109.45275,322.751,0.0,0.0,373.496775,322.751,373.496775,-50.74577500000004,None,ME,2026-04-23
2026-01-03 01:00:00+00:00,183.81,19.041,109.4775,312.3285,0.0,0.0,334.08775,312.3285,334.08775,-21.75925000000001,None,ME,2026-04-23
2026-01-03 02:00:00+00:00,185.13,18.2985,108.56175,311.99025,0.0,0.0,310.9708,311.99025,310.9708,1.0194500000000062,None,ME,2026-04-23
2026-01-03 03:00:00+00:00,185.35,20.97975,107.349,313.67875,0.0,0.0,296.4023,313.67875,296.4023,17.276449999999954,None,ME,2026-04-23
2026-01-03 04:00:00+00:00,184.8,18.1665,109.4775,312.444,0.0,0.0,312.098,312.444,312.098,0.34600000000000364,None,ME,2026-04-23
2026-01-03 05:00:00+00:00,184.635,18.45525,109.30425,312.3945,0.0,0.0,334.10135,312.3945,334.10135,-21.70685000000003,None,ME,2026-04-23
2026-01-03 06:00:00+00:00,185.405,38.13975,108.23175,331.7765,0.0,0.0,362.566225,331.7765,362.566225,-30.789724999999976,None,ME,2026-04-23
2026-01-03 07:00:00+00:00,185.02,54.615,107.15925,346.79425000000003,0.0,0.0,410.89495,346.79425000000003,410.89495,-64.10069999999996,None,ME,2026-04-23
2026-01-03 08:00:00+00:00,184.47,54.4335,108.405,347.3085,0.0,0.0,463.50295,347.3085,463.50295,-116.19445000000002,None,ME,2026-04-23
2026-01-03 09:00:00+00:00,185.295,66.264,108.01725,359.57624999999996,0.0,0.0,485.50185,359.57624999999996,485.50185,-125.92560000000003,None,ME,2026-04-23
2026-01-03 10:00:00+00:00,185.625,53.955,107.81925,347.39925,0.0,0.0,505.37855,347.39925,505.37855,-157.97930000000002,None,ME,2026-04-23
2026-01-03 11:00:00+00:00,185.515,46.398,108.47925,340.39225,0.0,0.0,502.103975,340.39225,502.103975,-161.711725,None,ME,2026-04-23
2026-01-03 12:00:00+00:00,185.295,58.68225,106.02075,349.998,0.0,0.0,486.287175,349.998,486.287175,-136.289175,None,ME,2026-04-23
2026-01-03 13:00:00+00:00,183.975,57.27975,105.93825,347.193,0.0,0.0,483.28305,347.193,483.28305,-136.09005000000002,None,ME,2026-04-23
2026-01-03 14:00:00+00:00,183.755,125.598,106.13625,415.48925,0.0,0.0,485.3716,415.48925,485.3716,-69.88234999999997,None,ME,2026-04-23
2026-01-03 15:00:00+00:00,184.855,284.031,106.095,574.981,0.0,0.0,491.588125,574.981,491.588125,83.392875,None,ME,2026-04-23
2026-01-03 16:00:00+00:00,184.58,289.641,107.02725,581.24825,0.0,0.0,505.2847,581.24825,505.2847,75.96355,None,ME,2026-04-23
2026-01-03 17:00:00+00:00,183.92,287.65275,107.37375,578.9465,0.0,0.0,496.80645,578.9465,496.80645,82.14005000000003,None,ME,2026-04-23
2026-01-03 18:00:00+00:00,184.36,279.1965,98.11725,561.67375,0.0,0.0,498.754425,561.67375,498.754425,62.919325000000015,None,ME,2026-04-23
2026-01-03 19:00:00+00:00,184.855,260.51025,106.96125,552.3264999999999,0.0,0.0,495.818125,552.3264999999999,495.818125,56.50837499999989,None,ME,2026-04-23
2026-01-03 20:00:00+00:00,184.855,238.58175,106.1115,529.5482499999999,0.0,0.0,475.20935,529.5482499999999,475.20935,54.33889999999997,None,ME,2026-04-23
2026-01-03 21:00:00+00:00,183.865,128.139,99.1485,411.15250000000003,0.0,0.0,450.09915,411.15250000000003,450.09915,-38.94664999999998,None,ME,2026-04-23
2026-01-03 22:00:00+00:00,184.36,91.9875,103.1085,379.456,0.0,0.0,411.506225,379.456,411.506225,-32.050224999999955,None,ME,2026-04-23
2026-01-03 23:00:00+00:00,183.865,110.8965,108.5205,403.28200000000004,0.0,0.0,364.1878,403.28200000000004,364.1878,39.09420000000006,None,ME,2026-04-23
2026-01-04 00:00:00+00:00,184.36,43.81575,106.227,334.40275,0.0,0.0,308.118875,334.40275,308.118875,26.283875000000023,None,ME,2026-04-23
2026-01-04 01:00:00+00:00,183.81,31.746,103.1745,318.7305,0.0,0.0,285.2855,318.7305,285.2855,33.44499999999999,None,ME,2026-04-23
2026-01-04 02:00:00+00:00,184.36,29.75775,103.33125,317.449,0.0,0.0,268.137525,317.449,268.137525,49.31147500000003,None,ME,2026-04-23
2026-01-04 03:00:00+00:00,183.755,28.75125,107.12625,319.6325,0.0,0.0,257.94265,319.6325,257.94265,61.68984999999998,None,ME,2026-04-23
2026-01-04 04:00:00+00:00,184.415,44.4015,107.91825,336.73474999999996,0.0,0.0,247.552175,336.73474999999996,247.552175,89.18257499999996,None,ME,2026-04-23
2026-01-04 05:00:00+00:00,183.535,38.346,109.35375,331.23475,0.0,0.0,273.197225,331.23475,273.197225,58.03752500000002,None,ME,2026-04-23
2026-01-04 06:00:00+00:00,183.645,65.076,108.933,357.654,0.0,0.0,293.665525,357.654,293.665525,63.988474999999994,None,ME,2026-04-23
2026-01-04 07:00:00+00:00,184.965,137.13975,109.4115,431.51624999999996,0.0,0.0,340.346025,431.51624999999996,340.346025,91.17022499999996,None,ME,2026-04-23
2026-01-04 08:00:00+00:00,183.975,147.81525,107.50575,439.29600000000005,0.0,0.0,394.15185,439.29600000000005,394.15185,45.144150000000025,None,ME,2026-04-23
2026-01-04 09:00:00+00:00,183.315,146.00025,109.4115,438.72675,0.0,0.0,427.061925,438.72675,427.061925,11.664825000000008,None,ME,2026-04-23
2026-01-04 10:00:00+00:00,185.24,156.717,106.8045,448.7615,0.0,0.0,436.8683,448.7615,436.8683,11.893200000000036,None,ME,2026-04-23
2026-01-04 11:00:00+00:00,185.24,153.55725,109.18875,447.986,0.0,0.0,443.858025,447.986,443.858025,4.127974999999992,None,ME,2026-04-23
2026-01-04 12:00:00+00:00,183.92,162.54975,106.9035,453.37325,0.0,0.0,449.130525,453.37325,449.130525,4.242725000000007,None,ME,2026-04-23
2026-01-04 13:00:00+00:00,185.13,210.43275,105.5505,501.11325,0.0,0.0,445.905925,501.11325,445.905925,55.20732499999997,None,ME,2026-04-23
2026-01-04 14:00:00+00:00,184.03,234.036,102.894,520.96,0.0,0.0,428.2856,520.96,428.2856,92.67440000000005,None,ME,2026-04-23
2026-01-04 15:00:00+00:00,183.92,242.19525,107.35725,533.4725,0.0,0.0,442.725575,533.4725,442.725575,90.74692499999998,None,ME,2026-04-23
2026-01-04 16:00:00+00:00,184.965,262.32525,104.874,552.16425,0.0,0.0,444.048125,552.16425,444.048125,108.11612500000001,None,ME,2026-04-23
2026-01-04 17:00:00+00:00,184.855,271.392,105.2865,561.5335,0.0,0.0,449.43495,561.5335,449.43495,112.09854999999999,None,ME,2026-04-23
2026-01-04 18:00:00+00:00,184.745,257.961,101.87925,544.58525,0.0,0.0,446.4265,544.58525,446.4265,98.15875,None,ME,2026-04-23
2026-01-04 19:00:00+00:00,183.48,293.54325,99.924,576.9472499999999,0.0,0.0,443.73065,576.9472499999999,443.73065,133.21659999999991,None,ME,2026-04-23
2026-01-04 20:00:00+00:00,184.415,367.554,95.57625,647.5452499999999,0.0,0.0,417.39175,647.5452499999999,417.39175,230.1534999999999,None,ME,2026-04-23
2026-01-04 21:00:00+00:00,182.985,298.287,96.45075,577.72275,0.0,0.0,380.691025,577.72275,380.691025,197.031725,None,ME,2026-04-23
2026-01-04 22:00:00+00:00,183.315,298.09725,97.8945,579.30675,0.0,0.0,338.42195,579.30675,338.42195,240.88479999999998,None,ME,2026-04-23
2026-01-04 23:00:00+00:00,183.92,298.2045,101.66475,583.78925,0.0,0.0,316.7985,583.78925,316.7985,266.99075000000005,None,ME,2026-04-23
2026-01-05 00:00:00+00:00,184.855,298.2375,93.291,576.3834999999999,0.0,0.0,275.23045,576.3834999999999,275.23045,301.1530499999999,None,ME,2026-04-23
2026-01-05 01:00:00+00:00,184.085,298.13025,97.11075,579.326,0.0,0.0,229.944525,579.326,229.944525,349.381475,None,ME,2026-04-23
2026-01-05 02:00:00+00:00,185.13,298.0725,104.313,587.5155,0.0,0.0,225.803325,587.5155,225.803325,361.712175,None,ME,2026-04-23
2026-01-05 03:00:00+00:00,184.635,298.089,92.45775,575.18175,0.0,0.0,214.78005,575.18175,214.78005,360.4017,None,ME,2026-04-23
2026-01-05 04:00:00+00:00,183.7,297.99825,88.41525,570.1134999999999,0.0,0.0,218.81515,570.1134999999999,218.81515,351.2983499999999,None,ME,2026-04-23
2026-01-05 05:00:00+00:00,185.13,298.11375,98.6535,581.89725,0.0,0.0,253.136375,581.89725,253.136375,328.760875,None,ME,2026-04-23
2026-01-05 06:00:00+00:00,184.91,298.17975,88.836,571.92575,0.0,0.0,296.979875,571.92575,296.979875,274.945875,None,ME,2026-04-23
2026-01-05 07:00:00+00:00,185.405,298.47675,104.3295,588.2112500000001,0.0,0.0,323.918475,588.2112500000001,323.918475,264.29277500000006,None,ME,2026-04-23
2026-01-05 08:00:00+00:00,184.195,368.88225,106.92825,660.0055000000001,0.0,0.0,351.521375,660.0055000000001,351.521375,308.4841250000001,None,ME,2026-04-23
2026-01-05 09:00:00+00:00,184.91,391.60275,75.999,652.51175,0.0,0.0,380.247,652.51175,380.247,272.26475,None,ME,2026-04-23
2026-01-05 10:00:00+00:00,183.755,298.64175,77.5995,559.99625,0.0,0.0,413.032925,559.99625,413.032925,146.96332500000005,None,ME,2026-04-23
2026-01-05 11:00:00+00:00,184.415,298.3035,101.607,584.3254999999999,0.0,0.0,415.0648,584.3254999999999,415.0648,169.26069999999993,None,ME,2026-04-23
2026-01-05 12:00:00+00:00,183.81,299.0295,68.607,551.4465,0.0,0.0,416.158125,551.4465,416.158125,135.28837500000003,None,ME,2026-04-23
2026-01-05 13:00:00+00:00,184.47,492.38475,92.90325,769.7579999999999,0.0,0.0,430.74485,769.7579999999999,430.74485,339.01314999999994,None,ME,2026-04-23
2026-01-05 14:00:00+00:00,184.085,636.94125,102.7455,923.77175,0.0,0.0,420.8601,923.77175,420.8601,502.91165,None,ME,2026-04-23
2026-01-05 15:00:00+00:00,184.525,637.5765,106.25175,928.35325,0.0,0.0,436.360525,928.35325,436.360525,491.992725,None,ME,2026-04-23
2026-01-05 16:00:00+00:00,184.085,637.6095,95.44425,917.1387500000001,0.0,0.0,440.02885,917.1387500000001,440.02885,477.1099000000001,None,ME,2026-04-23
2026-01-05 17:00:00+00:00,184.305,637.461,68.53275,890.29875,0.0,0.0,432.164975,890.29875,432.164975,458.133775,None,ME,2026-04-23
2026-01-05 18:00:00+00:00,184.69,609.8895,104.0985,898.6780000000001,0.0,0.0,455.141975,898.6780000000001,455.141975,443.5360250000001,None,ME,2026-04-23
2026-01-05 19:00:00+00:00,184.91,408.10275,105.69075,698.7035,0.0,0.0,446.194175,698.7035,446.194175,252.509325,None,ME,2026-04-23
2026-01-05 20:00:00+00:00,183.975,369.01425,97.3335,650.3227499999999,0.0,0.0,432.229425,650.3227499999999,432.229425,218.09332499999994,None,ME,2026-04-23
2026-01-05 21:00:00+00:00,184.855,298.452,92.631,575.938,0.0,0.0,414.3517,575.938,414.3517,161.5863,None,ME,2026-04-23
2026-01-05 22:00:00+00:00,184.745,298.221,94.809,577.775,0.0,0.0,381.32335,577.775,381.32335,196.45164999999997,None,ME,2026-04-23
2026-01-05 23:00:00+00:00,184.91,297.5445,87.29325,569.74775,0.0,0.0,351.7567,569.74775,351.7567,217.99104999999997,None,ME,2026-04-23
2026-01-06 00:00:00+00:00,183.315,297.7425,75.9825,557.04,0.0,0.0,298.686525,557.04,298.686525,258.35347499999995,None,ME,2026-04-23
2026-01-06 01:00:00+00:00,185.02,297.42075,47.36325,529.804,0.0,0.0,274.190125,529.804,274.190125,255.61387499999995,None,ME,2026-04-23
2026-01-06 02:00:00+00:00,184.25,296.7525,23.32275,504.32525,0.0,0.0,268.41775,504.32525,268.41775,235.90749999999997,None,ME,2026-04-23
2026-01-06 03:00:00+00:00,184.415,296.13375,31.12725,511.67600000000004,0.0,0.0,247.200275,511.67600000000004,247.200275,264.475725,None,ME,2026-04-23
2026-01-06 04:00:00+00:00,184.47,294.00525,30.97875,509.45399999999995,0.0,0.0,255.3148,509.45399999999995,255.3148,254.13919999999996,None,ME,2026-04-23
2026-01-06 05:00:00+00:00,183.865,298.188,23.2155,505.2685,0.0,0.0,286.63895,505.2685,286.63895,218.62955,None,ME,2026-04-23
2026-01-06 06:00:00+00:00,184.415,367.13325,27.76125,579.3095,0.0,0.0,319.385025,579.3095,319.385025,259.924475,None,ME,2026-04-23
2026-01-06 07:00:00+00:00,183.755,537.16575,38.4285,759.34925,0.0,0.0,365.4439,759.34925,365.4439,393.90535,None,ME,2026-04-23
2026-01-06 08:00:00+00:00,183.15,538.46925,44.1375,765.75675,0.0,0.0,411.1421,765.75675,411.1421,354.61465,None,ME,2026-04-23
2026-01-06 09:00:00+00:00,184.305,607.75275,49.4175,841.47525,0.0,0.0,430.773775,841.47525,430.773775,410.70147499999996,None,ME,2026-04-23
2026-01-06 10:00:00+00:00,184.14,586.8885,43.58475,814.61325,0.0,0.0,432.960075,814.61325,432.960075,381.653175,None,ME,2026-04-23
2026-01-06 11:00:00+00:00,184.635,583.473,70.90875,839.01675,0.0,0.0,433.435775,839.01675,433.435775,405.580975,None,ME,2026-04-23
2026-01-06 12:00:00+00:00,183.92,636.0255,69.78675,889.7322499999999,0.0,0.0,439.509575,889.7322499999999,439.509575,450.2226749999999,None,ME,2026-04-23
2026-01-06 13:00:00+00:00,184.965,634.82925,76.692,896.48625,0.0,0.0,438.342775,896.48625,438.342775,458.143475,None,ME,2026-04-23
2026-01-06 14:00:00+00:00,180.455,631.87575,96.66525,908.9960000000001,0.0,0.0,430.482925,908.9960000000001,430.482925,478.5130750000001,None,ME,2026-04-23
2026-01-06 15:00:00+00:00,174.46,634.43325,98.1585,907.0517500000001,0.0,0.0,440.874,907.0517500000001,440.874,466.17775000000006,None,ME,2026-04-23
2026-01-06 16:00:00+00:00,174.79,631.21575,101.48325,907.4889999999999,0.0,0.0,448.61875,907.4889999999999,448.61875,458.87024999999994,None,ME,2026-04-23
2026-01-06 17:00:00+00:00,178.53,619.938,98.439,896.9069999999999,0.0,0.0,428.4306,896.9069999999999,428.4306,468.4763999999999,None,ME,2026-04-23
2026-01-06 18:00:00+00:00,181.445,631.8675,75.59475,888.90725,0.0,0.0,437.577775,888.90725,437.577775,451.329475,None,ME,2026-04-23
2026-01-06 19:00:00+00:00,181.005,502.3425,100.782,784.1295,0.0,0.0,416.704125,784.1295,416.704125,367.42537500000003,None,ME,2026-04-23
2026-01-06 20:00:00+00:00,181.445,349.64325,90.486,621.57425,0.0,0.0,412.544725,621.57425,412.544725,209.02952499999998,None,ME,2026-04-23
2026-01-06 21:00:00+00:00,181.995,365.409,106.1775,653.5815,0.0,0.0,397.917,653.5815,397.917,255.66450000000003,None,ME,2026-04-23
2026-01-06 22:00:00+00:00,181.445,284.295,102.3825,568.1225,0.0,0.0,366.980575,568.1225,366.980575,201.14192499999996,None,ME,2026-04-23
2026-01-06 23:00:00+00:00,180.675,285.4995,99.792,565.9665,0.0,0.0,322.312025,565.9665,322.312025,243.654475,None,ME,2026-04-23
2026-01-07 00:00:00+00:00,181.39,282.2325,99.792,563.4145,0.0,0.0,278.23275,563.4145,278.23275,285.18174999999997,None,ME,2026-04-23
2026-01-07 01:00:00+00:00,180.84,285.978,99.1485,565.9665,0.0,0.0,242.341725,565.9665,242.341725,323.624775,None,ME,2026-04-23
2026-01-07 02:00:00+00:00,181.83,295.62225,88.836,566.2882500000001,0.0,0.0,219.7133,566.2882500000001,219.7133,346.57495000000006,None,ME,2026-04-23
2026-01-07 03:00:00+00:00,183.04,296.34825,75.52875,554.9169999999999,0.0,0.0,218.0884,554.9169999999999,218.0884,336.82859999999994,None,ME,2026-04-23
2026-01-07 04:00:00+00:00,182.875,297.56925,47.11575,527.5600000000001,0.0,0.0,237.67275,527.5600000000001,237.67275,289.88725000000005,None,ME,2026-04-23
2026-01-07 05:00:00+00:00,182.105,295.383,49.9455,527.4335,0.0,0.0,264.5639,527.4335,264.5639,262.8696,None,ME,2026-04-23
2026-01-07 06:00:00+00:00,179.19,294.393,57.24675,530.82975,0.0,0.0,295.5705,530.82975,295.5705,235.25925,None,ME,2026-04-23
2026-01-07 07:00:00+00:00,183.15,368.37075,41.73675,593.2575,0.0,0.0,321.336625,593.2575,321.336625,271.920875,None,ME,2026-04-23
2026-01-07 08:00:00+00:00,180.455,369.6825,38.9895,589.1270000000001,0.0,0.0,343.164775,589.1270000000001,343.164775,245.96222500000005,None,ME,2026-04-23
2026-01-07 09:00:00+00:00,181.445,365.96175,42.3555,589.76225,0.0,0.0,362.120425,589.76225,362.120425,227.64182499999998,None,ME,2026-04-23
2026-01-07 10:00:00+00:00,181.61,394.713,34.6995,611.0225,0.0,0.0,386.605425,611.0225,386.605425,224.417075,None,ME,2026-04-23
2026-01-07 11:00:00+00:00,181.17,395.52975,21.30975,598.0095,0.0,0.0,405.543375,598.0095,405.543375,192.46612499999998,None,ME,2026-04-23
2026-01-07 12:00:00+00:00,181.28,397.82325,34.122,613.22525,0.0,0.0,390.565,613.22525,390.565,222.66024999999996,None,ME,2026-04-23
2026-01-07 13:00:00+00:00,179.74,391.875,40.161,611.7760000000001,0.0,0.0,362.9874,611.7760000000001,362.9874,248.7886000000001,None,ME,2026-04-23
2026-01-07 14:00:00+00:00,177.21,470.9595,24.024,672.1935,0.0,0.0,363.99555,672.1935,363.99555,308.19795,None,ME,2026-04-23
2026-01-07 15:00:00+00:00,171.545,521.70525,2.9205,696.1707499999999,0.0,0.0,420.7093,696.1707499999999,420.7093,275.4614499999999,None,ME,2026-04-23
2026-01-07 16:00:00+00:00,178.09,521.07,14.1405,713.3005,0.0,0.0,441.5308,713.3005,441.5308,271.76970000000006,None,ME,2026-04-23
2026-01-07 17:00:00+00:00,178.2,522.57975,30.51675,731.2964999999999,0.0,0.0,437.966575,731.2964999999999,437.966575,293.32992499999995,None,ME,2026-04-23
2026-01-07 18:00:00+00:00,177.045,522.54675,29.5185,729.11025,0.0,0.0,411.81365,729.11025,411.81365,317.29659999999996,None,ME,2026-04-23
2026-01-07 19:00:00+00:00,178.2,405.47925,17.523,601.2022499999999,0.0,0.0,411.467025,601.2022499999999,411.467025,189.73522499999996,None,ME,2026-04-23
2026-01-07 20:00:00+00:00,179.135,409.19175,8.943,597.2697499999999,0.0,0.0,408.996275,597.2697499999999,408.996275,188.2734749999999,None,ME,2026-04-23
2026-01-07 21:00:00+00:00,178.64,400.9005,7.755,587.2955000000001,0.0,0.0,389.651075,587.2955000000001,389.651075,197.64442500000007,None,ME,2026-04-23
2026-01-07 22:00:00+00:00,180.4,395.97525,9.0915,585.46675,0.0,0.0,368.28025,585.46675,368.28025,217.18650000000002,None,ME,2026-04-23
2026-01-07 23:00:00+00:00,180.895,285.26025,24.04875,490.204,0.0,0.0,329.21025,490.204,329.21025,160.99375000000003,None,ME,2026-04-23
2026-01-08 00:00:00+00:00,180.015,279.41925,41.2995,500.73375,0.0,0.0,287.93415,500.73375,287.93415,212.7996,None,ME,2026-04-23
2026-01-08 01:00:00+00:00,180.125,287.925,34.80675,502.85675000000003,0.0,0.0,268.025725,502.85675000000003,268.025725,234.831025,None,ME,2026-04-23
2026-01-08 02:00:00+00:00,179.41,281.36625,38.04075,498.817,0.0,0.0,246.08075,498.817,246.08075,252.73625,None,ME,2026-04-23
2026-01-08 03:00:00+00:00,180.125,285.96975,38.7255,504.82025,0.0,0.0,232.75265,504.82025,232.75265,272.06759999999997,None,ME,2026-04-23
2026-01-08 04:00:00+00:00,178.915,294.59925,38.5935,512.1077499999999,0.0,0.0,234.78985,512.1077499999999,234.78985,277.3178999999999,None,ME,2026-04-23
2026-01-08 05:00:00+00:00,180.675,285.77175,39.7815,506.22825,0.0,0.0,257.120525,506.22825,257.120525,249.10772500000002,None,ME,2026-04-23
2026-01-08 06:00:00+00:00,179.08,624.56625,42.75975,846.406,0.0,0.0,282.99925,846.406,282.99925,563.4067499999999,None,ME,2026-04-23
