,IT_SARD_IT_CSUD,IT_CSUD_IT_SARD,IT_SARD_IT_CSUD_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-01 00:00:00+00:00,0.0,518.75,-518.75,-518.75,None,IT_SARD,2026-04-23
2026-01-01 01:00:00+00:00,0.0,719.25,-719.25,-719.25,None,IT_SARD,2026-04-23
2026-01-01 02:00:00+00:00,0.0,720.0,-720.0,-720.0,None,IT_SARD,2026-04-23
2026-01-01 03:00:00+00:00,0.0,306.75,-306.75,-306.75,None,IT_SARD,2026-04-23
2026-01-01 04:00:00+00:00,0.0,215.25,-215.25,-215.25,None,IT_SARD,2026-04-23
2026-01-01 05:00:00+00:00,0.0,238.75,-238.75,-238.75,None,IT_SARD,2026-04-23
2026-01-01 06:00:00+00:00,0.0,305.0,-305.0,-305.0,None,IT_SARD,2026-04-23
2026-01-01 07:00:00+00:00,0.0,267.25,-267.25,-267.25,None,IT_SARD,2026-04-23
2026-01-01 08:00:00+00:00,0.0,80.0,-80.0,-80.0,None,IT_SARD,2026-04-23
2026-01-01 09:00:00+00:00,85.0,0.0,85.0,85.0,None,IT_SARD,2026-04-23
2026-01-01 10:00:00+00:00,74.25,122.0,-47.75,-47.75,None,IT_SARD,2026-04-23
2026-01-01 11:00:00+00:00,0.0,418.0,-418.0,-418.0,None,IT_SARD,2026-04-23
2026-01-01 12:00:00+00:00,193.75,0.0,193.75,193.75,None,IT_SARD,2026-04-23
2026-01-01 13:00:00+00:00,147.5,0.0,147.5,147.5,None,IT_SARD,2026-04-23
2026-01-01 14:00:00+00:00,5.0,39.75,-34.75,-34.75,None,IT_SARD,2026-04-23
2026-01-01 15:00:00+00:00,0.0,272.25,-272.25,-272.25,None,IT_SARD,2026-04-23
2026-01-01 16:00:00+00:00,0.0,430.5,-430.5,-430.5,None,IT_SARD,2026-04-23
2026-01-01 17:00:00+00:00,0.0,476.5,-476.5,-476.5,None,IT_SARD,2026-04-23
2026-01-01 18:00:00+00:00,0.0,501.5,-501.5,-501.5,None,IT_SARD,2026-04-23
2026-01-01 19:00:00+00:00,0.0,471.0,-471.0,-471.0,None,IT_SARD,2026-04-23
2026-01-01 20:00:00+00:00,0.0,352.5,-352.5,-352.5,None,IT_SARD,2026-04-23
2026-01-01 21:00:00+00:00,0.0,241.5,-241.5,-241.5,None,IT_SARD,2026-04-23
2026-01-01 22:00:00+00:00,0.0,134.75,-134.75,-134.75,None,IT_SARD,2026-04-23
2026-01-01 23:00:00+00:00,77.5,0.0,77.5,77.5,None,IT_SARD,2026-04-23
2026-01-02 00:00:00+00:00,189.25,0.0,189.25,189.25,None,IT_SARD,2026-04-23
2026-01-02 01:00:00+00:00,263.0,0.0,263.0,263.0,None,IT_SARD,2026-04-23
2026-01-02 02:00:00+00:00,266.25,0.0,266.25,266.25,None,IT_SARD,2026-04-23
2026-01-02 03:00:00+00:00,276.5,0.0,276.5,276.5,None,IT_SARD,2026-04-23
2026-01-02 04:00:00+00:00,221.25,0.0,221.25,221.25,None,IT_SARD,2026-04-23
2026-01-02 05:00:00+00:00,145.5,0.0,145.5,145.5,None,IT_SARD,2026-04-23
2026-01-02 06:00:00+00:00,18.0,4.25,13.75,13.75,None,IT_SARD,2026-04-23
2026-01-02 07:00:00+00:00,9.5,8.75,0.75,0.75,None,IT_SARD,2026-04-23
2026-01-02 08:00:00+00:00,148.25,0.0,148.25,148.25,None,IT_SARD,2026-04-23
2026-01-02 09:00:00+00:00,336.75,0.0,336.75,336.75,None,IT_SARD,2026-04-23
2026-01-02 10:00:00+00:00,447.75,0.0,447.75,447.75,None,IT_SARD,2026-04-23
2026-01-02 11:00:00+00:00,500.0,0.0,500.0,500.0,None,IT_SARD,2026-04-23
2026-01-02 12:00:00+00:00,500.0,0.0,500.0,500.0,None,IT_SARD,2026-04-23
2026-01-02 13:00:00+00:00,500.0,0.0,500.0,500.0,None,IT_SARD,2026-04-23
2026-01-02 14:00:00+00:00,460.0,0.0,460.0,460.0,None,IT_SARD,2026-04-23
2026-01-02 15:00:00+00:00,248.75,0.0,248.75,248.75,None,IT_SARD,2026-04-23
2026-01-02 16:00:00+00:00,160.0,0.0,160.0,160.0,None,IT_SARD,2026-04-23
2026-01-02 17:00:00+00:00,500.0,0.0,500.0,500.0,None,IT_SARD,2026-04-23
2026-01-02 18:00:00+00:00,404.25,0.0,404.25,404.25,None,IT_SARD,2026-04-23
2026-01-02 19:00:00+00:00,478.75,0.0,478.75,478.75,None,IT_SARD,2026-04-23
2026-01-02 20:00:00+00:00,145.5,0.0,145.5,145.5,None,IT_SARD,2026-04-23
2026-01-02 21:00:00+00:00,242.75,0.0,242.75,242.75,None,IT_SARD,2026-04-23
2026-01-02 22:00:00+00:00,339.75,0.0,339.75,339.75,None,IT_SARD,2026-04-23
2026-01-02 23:00:00+00:00,452.0,0.0,452.0,452.0,None,IT_SARD,2026-04-23
2026-01-03 00:00:00+00:00,495.25,0.0,495.25,495.25,None,IT_SARD,2026-04-23
2026-01-03 01:00:00+00:00,500.0,0.0,500.0,500.0,None,IT_SARD,2026-04-23
2026-01-03 02:00:00+00:00,435.5,0.0,435.5,435.5,None,IT_SARD,2026-04-23
2026-01-03 03:00:00+00:00,402.25,0.0,402.25,402.25,None,IT_SARD,2026-04-23
2026-01-03 04:00:00+00:00,453.75,0.0,453.75,453.75,None,IT_SARD,2026-04-23
2026-01-03 05:00:00+00:00,381.5,0.0,381.5,381.5,None,IT_SARD,2026-04-23
2026-01-03 06:00:00+00:00,271.5,0.0,271.5,271.5,None,IT_SARD,2026-04-23
2026-01-03 07:00:00+00:00,209.75,0.0,209.75,209.75,None,IT_SARD,2026-04-23
2026-01-03 08:00:00+00:00,278.25,0.0,278.25,278.25,None,IT_SARD,2026-04-23
2026-01-03 09:00:00+00:00,412.75,0.0,412.75,412.75,None,IT_SARD,2026-04-23
2026-01-03 10:00:00+00:00,500.0,0.0,500.0,500.0,None,IT_SARD,2026-04-23
2026-01-03 11:00:00+00:00,500.0,0.0,500.0,500.0,None,IT_SARD,2026-04-23
2026-01-03 12:00:00+00:00,500.0,0.0,500.0,500.0,None,IT_SARD,2026-04-23
2026-01-03 13:00:00+00:00,486.0,0.0,486.0,486.0,None,IT_SARD,2026-04-23
2026-01-03 14:00:00+00:00,314.25,0.0,314.25,314.25,None,IT_SARD,2026-04-23
2026-01-03 15:00:00+00:00,108.5,0.0,108.5,108.5,None,IT_SARD,2026-04-23
2026-01-03 16:00:00+00:00,49.75,0.0,49.75,49.75,None,IT_SARD,2026-04-23
2026-01-03 17:00:00+00:00,316.75,4.75,312.0,312.0,None,IT_SARD,2026-04-23
2026-01-03 18:00:00+00:00,102.25,151.75,-49.5,-49.5,None,IT_SARD,2026-04-23
2026-01-03 19:00:00+00:00,0.0,182.75,-182.75,-182.75,None,IT_SARD,2026-04-23
2026-01-03 20:00:00+00:00,0.0,106.5,-106.5,-106.5,None,IT_SARD,2026-04-23
2026-01-03 21:00:00+00:00,0.0,28.0,-28.0,-28.0,None,IT_SARD,2026-04-23
2026-01-03 22:00:00+00:00,62.5,0.0,62.5,62.5,None,IT_SARD,2026-04-23
2026-01-03 23:00:00+00:00,0.0,214.25,-214.25,-214.25,None,IT_SARD,2026-04-23
2026-01-04 00:00:00+00:00,0.0,163.0,-163.0,-163.0,None,IT_SARD,2026-04-23
2026-01-04 01:00:00+00:00,0.0,478.75,-478.75,-478.75,None,IT_SARD,2026-04-23
2026-01-04 02:00:00+00:00,0.0,581.5,-581.5,-581.5,None,IT_SARD,2026-04-23
2026-01-04 03:00:00+00:00,0.0,720.0,-720.0,-720.0,None,IT_SARD,2026-04-23
2026-01-04 04:00:00+00:00,0.0,173.25,-173.25,-173.25,None,IT_SARD,2026-04-23
2026-01-04 05:00:00+00:00,0.0,207.75,-207.75,-207.75,None,IT_SARD,2026-04-23
2026-01-04 06:00:00+00:00,0.0,284.5,-284.5,-284.5,None,IT_SARD,2026-04-23
2026-01-04 07:00:00+00:00,0.0,326.5,-326.5,-326.5,None,IT_SARD,2026-04-23
2026-01-04 08:00:00+00:00,0.0,322.0,-322.0,-322.0,None,IT_SARD,2026-04-23
2026-01-04 09:00:00+00:00,0.0,256.25,-256.25,-256.25,None,IT_SARD,2026-04-23
2026-01-04 10:00:00+00:00,0.0,210.75,-210.75,-210.75,None,IT_SARD,2026-04-23
2026-01-04 11:00:00+00:00,0.0,191.0,-191.0,-191.0,None,IT_SARD,2026-04-23
2026-01-04 12:00:00+00:00,0.0,179.75,-179.75,-179.75,None,IT_SARD,2026-04-23
2026-01-04 13:00:00+00:00,0.0,190.5,-190.5,-190.5,None,IT_SARD,2026-04-23
2026-01-04 14:00:00+00:00,0.0,281.0,-281.0,-281.0,None,IT_SARD,2026-04-23
2026-01-04 15:00:00+00:00,0.0,412.5,-412.5,-412.5,None,IT_SARD,2026-04-23
2026-01-04 16:00:00+00:00,0.0,518.0,-518.0,-518.0,None,IT_SARD,2026-04-23
2026-01-04 17:00:00+00:00,0.0,366.0,-366.0,-366.0,None,IT_SARD,2026-04-23
2026-01-04 18:00:00+00:00,0.0,453.0,-453.0,-453.0,None,IT_SARD,2026-04-23
2026-01-04 19:00:00+00:00,0.0,569.75,-569.75,-569.75,None,IT_SARD,2026-04-23
2026-01-04 20:00:00+00:00,0.0,533.75,-533.75,-533.75,None,IT_SARD,2026-04-23
2026-01-04 21:00:00+00:00,0.0,447.25,-447.25,-447.25,None,IT_SARD,2026-04-23
2026-01-04 22:00:00+00:00,0.0,358.0,-358.0,-358.0,None,IT_SARD,2026-04-23
2026-01-04 23:00:00+00:00,0.0,300.5,-300.5,-300.5,None,IT_SARD,2026-04-23
2026-01-05 00:00:00+00:00,0.0,241.0,-241.0,-241.0,None,IT_SARD,2026-04-23
2026-01-05 01:00:00+00:00,0.0,210.25,-210.25,-210.25,None,IT_SARD,2026-04-23
2026-01-05 02:00:00+00:00,0.0,613.5,-613.5,-613.5,None,IT_SARD,2026-04-23
2026-01-05 03:00:00+00:00,0.0,189.25,-189.25,-189.25,None,IT_SARD,2026-04-23
2026-01-05 04:00:00+00:00,0.0,214.75,-214.75,-214.75,None,IT_SARD,2026-04-23
2026-01-05 05:00:00+00:00,0.0,279.5,-279.5,-279.5,None,IT_SARD,2026-04-23
2026-01-05 06:00:00+00:00,0.0,374.0,-374.0,-374.0,None,IT_SARD,2026-04-23
2026-01-05 07:00:00+00:00,0.0,226.75,-226.75,-226.75,None,IT_SARD,2026-04-23
2026-01-05 08:00:00+00:00,0.0,246.75,-246.75,-246.75,None,IT_SARD,2026-04-23
2026-01-05 09:00:00+00:00,0.0,144.5,-144.5,-144.5,None,IT_SARD,2026-04-23
2026-01-05 10:00:00+00:00,0.0,98.25,-98.25,-98.25,None,IT_SARD,2026-04-23
2026-01-05 11:00:00+00:00,0.0,71.0,-71.0,-71.0,None,IT_SARD,2026-04-23
2026-01-05 12:00:00+00:00,0.0,57.5,-57.5,-57.5,None,IT_SARD,2026-04-23
2026-01-05 13:00:00+00:00,0.0,21.25,-21.25,-21.25,None,IT_SARD,2026-04-23
2026-01-05 14:00:00+00:00,0.0,52.75,-52.75,-52.75,None,IT_SARD,2026-04-23
2026-01-05 15:00:00+00:00,0.0,116.25,-116.25,-116.25,None,IT_SARD,2026-04-23
2026-01-05 16:00:00+00:00,44.5,142.5,-98.0,-98.0,None,IT_SARD,2026-04-23
2026-01-05 17:00:00+00:00,320.25,0.0,320.25,320.25,None,IT_SARD,2026-04-23
2026-01-05 18:00:00+00:00,288.75,0.0,288.75,288.75,None,IT_SARD,2026-04-23
2026-01-05 19:00:00+00:00,0.0,291.75,-291.75,-291.75,None,IT_SARD,2026-04-23
2026-01-05 20:00:00+00:00,0.0,231.75,-231.75,-231.75,None,IT_SARD,2026-04-23
2026-01-05 21:00:00+00:00,0.0,156.25,-156.25,-156.25,None,IT_SARD,2026-04-23
2026-01-05 22:00:00+00:00,0.0,70.5,-70.5,-70.5,None,IT_SARD,2026-04-23
2026-01-05 23:00:00+00:00,0.0,78.75,-78.75,-78.75,None,IT_SARD,2026-04-23
2026-01-06 00:00:00+00:00,0.0,18.25,-18.25,-18.25,None,IT_SARD,2026-04-23
2026-01-06 01:00:00+00:00,0.0,394.0,-394.0,-394.0,None,IT_SARD,2026-04-23
2026-01-06 02:00:00+00:00,0.0,387.25,-387.25,-387.25,None,IT_SARD,2026-04-23
2026-01-06 03:00:00+00:00,0.0,344.25,-344.25,-344.25,None,IT_SARD,2026-04-23
2026-01-06 04:00:00+00:00,0.0,302.75,-302.75,-302.75,None,IT_SARD,2026-04-23
2026-01-06 05:00:00+00:00,56.25,0.0,56.25,56.25,None,IT_SARD,2026-04-23
2026-01-06 06:00:00+00:00,3.0,19.0,-16.0,-16.0,None,IT_SARD,2026-04-23
2026-01-06 07:00:00+00:00,0.0,54.0,-54.0,-54.0,None,IT_SARD,2026-04-23
2026-01-06 08:00:00+00:00,4.25,27.0,-22.75,-22.75,None,IT_SARD,2026-04-23
2026-01-06 09:00:00+00:00,92.0,0.0,92.0,92.0,None,IT_SARD,2026-04-23
2026-01-06 10:00:00+00:00,182.5,0.0,182.5,182.5,None,IT_SARD,2026-04-23
2026-01-06 11:00:00+00:00,246.0,0.0,246.0,246.0,None,IT_SARD,2026-04-23
2026-01-06 12:00:00+00:00,232.5,0.0,232.5,232.5,None,IT_SARD,2026-04-23
2026-01-06 13:00:00+00:00,223.0,0.0,223.0,223.0,None,IT_SARD,2026-04-23
2026-01-06 14:00:00+00:00,108.75,0.0,108.75,108.75,None,IT_SARD,2026-04-23
2026-01-06 15:00:00+00:00,164.5,15.5,149.0,149.0,None,IT_SARD,2026-04-23
2026-01-06 16:00:00+00:00,257.5,0.0,257.5,257.5,None,IT_SARD,2026-04-23
2026-01-06 17:00:00+00:00,208.25,0.0,208.25,208.25,None,IT_SARD,2026-04-23
2026-01-06 18:00:00+00:00,138.25,77.0,61.25,61.25,None,IT_SARD,2026-04-23
2026-01-06 19:00:00+00:00,0.0,301.0,-301.0,-301.0,None,IT_SARD,2026-04-23
2026-01-06 20:00:00+00:00,0.0,247.0,-247.0,-247.0,None,IT_SARD,2026-04-23
2026-01-06 21:00:00+00:00,0.0,159.5,-159.5,-159.5,None,IT_SARD,2026-04-23
2026-01-06 22:00:00+00:00,0.0,58.75,-58.75,-58.75,None,IT_SARD,2026-04-23
2026-01-06 23:00:00+00:00,70.5,0.0,70.5,70.5,None,IT_SARD,2026-04-23
2026-01-07 00:00:00+00:00,150.5,0.0,150.5,150.5,None,IT_SARD,2026-04-23
2026-01-07 01:00:00+00:00,278.5,0.0,278.5,278.5,None,IT_SARD,2026-04-23
2026-01-07 02:00:00+00:00,339.75,0.0,339.75,339.75,None,IT_SARD,2026-04-23
2026-01-07 03:00:00+00:00,384.5,0.0,384.5,384.5,None,IT_SARD,2026-04-23
2026-01-07 04:00:00+00:00,363.25,0.0,363.25,363.25,None,IT_SARD,2026-04-23
2026-01-07 05:00:00+00:00,289.0,0.0,289.0,289.0,None,IT_SARD,2026-04-23
2026-01-07 06:00:00+00:00,145.75,0.0,145.75,145.75,None,IT_SARD,2026-04-23
2026-01-07 07:00:00+00:00,327.25,0.0,327.25,327.25,None,IT_SARD,2026-04-23
2026-01-07 08:00:00+00:00,747.75,0.0,747.75,747.75,None,IT_SARD,2026-04-23
2026-01-07 09:00:00+00:00,719.0,0.0,719.0,719.0,None,IT_SARD,2026-04-23
2026-01-07 10:00:00+00:00,583.0,0.0,583.0,583.0,None,IT_SARD,2026-04-23
2026-01-07 11:00:00+00:00,633.0,0.0,633.0,633.0,None,IT_SARD,2026-04-23
2026-01-07 12:00:00+00:00,646.25,0.0,646.25,646.25,None,IT_SARD,2026-04-23
2026-01-07 13:00:00+00:00,627.25,0.0,627.25,627.25,None,IT_SARD,2026-04-23
2026-01-07 14:00:00+00:00,514.75,0.0,514.75,514.75,None,IT_SARD,2026-04-23
2026-01-07 15:00:00+00:00,859.0,0.0,859.0,859.0,None,IT_SARD,2026-04-23
2026-01-07 16:00:00+00:00,350.25,0.0,350.25,350.25,None,IT_SARD,2026-04-23
2026-01-07 17:00:00+00:00,108.0,0.0,108.0,108.0,None,IT_SARD,2026-04-23
2026-01-07 18:00:00+00:00,88.75,0.0,88.75,88.75,None,IT_SARD,2026-04-23
2026-01-07 19:00:00+00:00,163.25,0.0,163.25,163.25,None,IT_SARD,2026-04-23
2026-01-07 20:00:00+00:00,262.5,0.0,262.5,262.5,None,IT_SARD,2026-04-23
2026-01-07 21:00:00+00:00,395.0,0.0,395.0,395.0,None,IT_SARD,2026-04-23
2026-01-07 22:00:00+00:00,524.75,0.0,524.75,524.75,None,IT_SARD,2026-04-23
2026-01-07 23:00:00+00:00,511.5,0.0,511.5,511.5,None,IT_SARD,2026-04-23
2026-01-08 00:00:00+00:00,307.75,0.0,307.75,307.75,None,IT_SARD,2026-04-23
2026-01-08 01:00:00+00:00,161.5,0.0,161.5,161.5,None,IT_SARD,2026-04-23
2026-01-08 02:00:00+00:00,129.0,0.0,129.0,129.0,None,IT_SARD,2026-04-23
2026-01-08 03:00:00+00:00,635.75,0.0,635.75,635.75,None,IT_SARD,2026-04-23
2026-01-08 04:00:00+00:00,700.0,0.0,700.0,700.0,None,IT_SARD,2026-04-23
2026-01-08 05:00:00+00:00,581.0,0.0,581.0,581.0,None,IT_SARD,2026-04-23
2026-01-08 06:00:00+00:00,431.5,0.0,431.5,431.5,None,IT_SARD,2026-04-23
2026-01-08 07:00:00+00:00,468.25,0.0,468.25,468.25,None,IT_SARD,2026-04-23
2026-01-08 08:00:00+00:00,449.75,0.0,449.75,449.75,None,IT_SARD,2026-04-23
2026-01-08 09:00:00+00:00,505.75,0.0,505.75,505.75,None,IT_SARD,2026-04-23
2026-01-08 10:00:00+00:00,567.75,0.0,567.75,567.75,None,IT_SARD,2026-04-23
2026-01-08 11:00:00+00:00,583.5,0.0,583.5,583.5,None,IT_SARD,2026-04-23
2026-01-08 12:00:00+00:00,611.0,0.0,611.0,611.0,None,IT_SARD,2026-04-23
2026-01-08 13:00:00+00:00,618.5,0.0,618.5,618.5,None,IT_SARD,2026-04-23
2026-01-08 14:00:00+00:00,604.5,0.0,604.5,604.5,None,IT_SARD,2026-04-23
2026-01-08 15:00:00+00:00,769.0,0.0,769.0,769.0,None,IT_SARD,2026-04-23
2026-01-08 16:00:00+00:00,865.0,0.0,865.0,865.0,None,IT_SARD,2026-04-23
2026-01-08 17:00:00+00:00,677.25,0.0,677.25,677.25,None,IT_SARD,2026-04-23
2026-01-08 18:00:00+00:00,175.0,0.0,175.0,175.0,None,IT_SARD,2026-04-23
2026-01-08 19:00:00+00:00,169.25,0.0,169.25,169.25,None,IT_SARD,2026-04-23
2026-01-08 20:00:00+00:00,234.25,0.0,234.25,234.25,None,IT_SARD,2026-04-23
2026-01-08 21:00:00+00:00,337.25,0.0,337.25,337.25,None,IT_SARD,2026-04-23
2026-01-08 22:00:00+00:00,412.75,0.0,412.75,412.75,None,IT_SARD,2026-04-23
2026-01-08 23:00:00+00:00,178.25,41.0,137.25,137.25,None,IT_SARD,2026-04-23
2026-01-09 00:00:00+00:00,436.25,0.0,436.25,436.25,None,IT_SARD,2026-04-23
2026-01-09 01:00:00+00:00,139.5,0.0,139.5,139.5,None,IT_SARD,2026-04-23
2026-01-09 02:00:00+00:00,298.5,0.0,298.5,298.5,None,IT_SARD,2026-04-23
2026-01-09 03:00:00+00:00,82.0,0.0,82.0,82.0,None,IT_SARD,2026-04-23
2026-01-09 04:00:00+00:00,555.5,0.0,555.5,555.5,None,IT_SARD,2026-04-23
2026-01-09 05:00:00+00:00,579.25,0.0,579.25,579.25,None,IT_SARD,2026-04-23
2026-01-09 06:00:00+00:00,439.5,0.0,439.5,439.5,None,IT_SARD,2026-04-23
2026-01-09 07:00:00+00:00,676.5,0.0,676.5,676.5,None,IT_SARD,2026-04-23
2026-01-09 08:00:00+00:00,560.25,0.0,560.25,560.25,None,IT_SARD,2026-04-23
2026-01-09 09:00:00+00:00,601.0,0.0,601.0,601.0,None,IT_SARD,2026-04-23
2026-01-09 10:00:00+00:00,610.25,0.0,610.25,610.25,None,IT_SARD,2026-04-23
2026-01-09 11:00:00+00:00,650.0,0.0,650.0,650.0,None,IT_SARD,2026-04-23
2026-01-09 12:00:00+00:00,661.0,0.0,661.0,661.0,None,IT_SARD,2026-04-23
2026-01-09 13:00:00+00:00,620.0,0.0,620.0,620.0,None,IT_SARD,2026-04-23
2026-01-09 14:00:00+00:00,523.25,0.0,523.25,523.25,None,IT_SARD,2026-04-23
2026-01-09 15:00:00+00:00,819.0,0.0,819.0,819.0,None,IT_SARD,2026-04-23
2026-01-09 16:00:00+00:00,773.25,0.0,773.25,773.25,None,IT_SARD,2026-04-23
2026-01-09 17:00:00+00:00,365.0,0.0,365.0,365.0,None,IT_SARD,2026-04-23
2026-01-09 18:00:00+00:00,238.25,0.0,238.25,238.25,None,IT_SARD,2026-04-23
2026-01-09 19:00:00+00:00,220.0,0.0,220.0,220.0,None,IT_SARD,2026-04-23
2026-01-09 20:00:00+00:00,272.0,0.0,272.0,272.0,None,IT_SARD,2026-04-23
2026-01-09 21:00:00+00:00,350.0,0.0,350.0,350.0,None,IT_SARD,2026-04-23
2026-01-09 22:00:00+00:00,402.25,0.0,402.25,402.25,None,IT_SARD,2026-04-23
2026-01-09 23:00:00+00:00,456.0,0.0,456.0,456.0,None,IT_SARD,2026-04-23
2026-01-10 00:00:00+00:00,431.75,0.0,431.75,431.75,None,IT_SARD,2026-04-23
2026-01-10 01:00:00+00:00,374.75,0.0,374.75,374.75,None,IT_SARD,2026-04-23
2026-01-10 02:00:00+00:00,198.0,0.0,198.0,198.0,None,IT_SARD,2026-04-23
2026-01-10 03:00:00+00:00,233.0,0.0,233.0,233.0,None,IT_SARD,2026-04-23
2026-01-10 04:00:00+00:00,498.75,0.0,498.75,498.75,None,IT_SARD,2026-04-23
2026-01-10 05:00:00+00:00,462.5,0.0,462.5,462.5,None,IT_SARD,2026-04-23
2026-01-10 06:00:00+00:00,424.75,0.0,424.75,424.75,None,IT_SARD,2026-04-23
2026-01-10 07:00:00+00:00,447.0,0.0,447.0,447.0,None,IT_SARD,2026-04-23
2026-01-10 08:00:00+00:00,541.0,0.0,541.0,541.0,None,IT_SARD,2026-04-23
2026-01-10 09:00:00+00:00,664.25,0.0,664.25,664.25,None,IT_SARD,2026-04-23
2026-01-10 10:00:00+00:00,658.5,0.0,658.5,658.5,None,IT_SARD,2026-04-23
2026-01-10 11:00:00+00:00,652.0,0.0,652.0,652.0,None,IT_SARD,2026-04-23
2026-01-10 12:00:00+00:00,691.75,0.0,691.75,691.75,None,IT_SARD,2026-04-23
2026-01-10 13:00:00+00:00,731.0,0.0,731.0,731.0,None,IT_SARD,2026-04-23
2026-01-10 14:00:00+00:00,631.75,0.0,631.75,631.75,None,IT_SARD,2026-04-23
2026-01-10 15:00:00+00:00,462.75,0.0,462.75,462.75,None,IT_SARD,2026-04-23
2026-01-10 16:00:00+00:00,884.0,0.0,884.0,884.0,None,IT_SARD,2026-04-23
2026-01-10 17:00:00+00:00,824.0,0.0,824.0,824.0,None,IT_SARD,2026-04-23
2026-01-10 18:00:00+00:00,817.5,0.0,817.5,817.5,None,IT_SARD,2026-04-23
2026-01-10 19:00:00+00:00,261.75,0.0,261.75,261.75,None,IT_SARD,2026-04-23
2026-01-10 20:00:00+00:00,338.75,0.0,338.75,338.75,None,IT_SARD,2026-04-23
2026-01-10 21:00:00+00:00,412.25,0.0,412.25,412.25,None,IT_SARD,2026-04-23
2026-01-10 22:00:00+00:00,494.75,0.0,494.75,494.75,None,IT_SARD,2026-04-23
2026-01-10 23:00:00+00:00,570.5,0.0,570.5,570.5,None,IT_SARD,2026-04-23
2026-01-11 00:00:00+00:00,601.75,0.0,601.75,601.75,None,IT_SARD,2026-04-23
2026-01-11 01:00:00+00:00,227.25,0.0,227.25,227.25,None,IT_SARD,2026-04-23
2026-01-11 02:00:00+00:00,37.75,7.0,30.75,30.75,None,IT_SARD,2026-04-23
2026-01-11 03:00:00+00:00,386.5,6.75,379.75,379.75,None,IT_SARD,2026-04-23
2026-01-11 04:00:00+00:00,475.5,0.0,475.5,475.5,None,IT_SARD,2026-04-23
2026-01-11 05:00:00+00:00,343.25,0.0,343.25,343.25,None,IT_SARD,2026-04-23
2026-01-11 06:00:00+00:00,232.25,0.0,232.25,232.25,None,IT_SARD,2026-04-23
2026-01-11 07:00:00+00:00,189.5,0.0,189.5,189.5,None,IT_SARD,2026-04-23
2026-01-11 08:00:00+00:00,307.75,0.0,307.75,307.75,None,IT_SARD,2026-04-23
2026-01-11 09:00:00+00:00,380.5,0.0,380.5,380.5,None,IT_SARD,2026-04-23
2026-01-11 10:00:00+00:00,357.5,0.0,357.5,357.5,None,IT_SARD,2026-04-23
2026-01-11 11:00:00+00:00,249.75,10.5,239.25,239.25,None,IT_SARD,2026-04-23
2026-01-11 12:00:00+00:00,0.0,30.5,-30.5,-30.5,None,IT_SARD,2026-04-23
2026-01-11 13:00:00+00:00,382.25,0.0,382.25,382.25,None,IT_SARD,2026-04-23
2026-01-11 14:00:00+00:00,267.75,0.0,267.75,267.75,None,IT_SARD,2026-04-23
2026-01-11 15:00:00+00:00,15.0,49.75,-34.75,-34.75,None,IT_SARD,2026-04-23
2026-01-11 16:00:00+00:00,0.0,171.25,-171.25,-171.25,None,IT_SARD,2026-04-23
2026-01-11 17:00:00+00:00,239.75,0.0,239.75,239.75,None,IT_SARD,2026-04-23
2026-01-11 18:00:00+00:00,192.0,0.0,192.0,192.0,None,IT_SARD,2026-04-23
2026-01-11 19:00:00+00:00,81.5,198.75,-117.25,-117.25,None,IT_SARD,2026-04-23
2026-01-11 20:00:00+00:00,0.0,362.25,-362.25,-362.25,None,IT_SARD,2026-04-23
2026-01-11 21:00:00+00:00,0.0,282.75,-282.75,-282.75,None,IT_SARD,2026-04-23
2026-01-11 22:00:00+00:00,0.0,204.0,-204.0,-204.0,None,IT_SARD,2026-04-23
2026-01-11 23:00:00+00:00,0.0,332.75,-332.75,-332.75,None,IT_SARD,2026-04-23
2026-01-12 00:00:00+00:00,0.0,634.0,-634.0,-634.0,None,IT_SARD,2026-04-23
2026-01-12 01:00:00+00:00,0.0,666.75,-666.75,-666.75,None,IT_SARD,2026-04-23
2026-01-12 02:00:00+00:00,0.0,667.75,-667.75,-667.75,None,IT_SARD,2026-04-23
2026-01-12 03:00:00+00:00,0.0,59.5,-59.5,-59.5,None,IT_SARD,2026-04-23
2026-01-12 04:00:00+00:00,0.0,66.0,-66.0,-66.0,None,IT_SARD,2026-04-23
2026-01-12 05:00:00+00:00,0.0,183.25,-183.25,-183.25,None,IT_SARD,2026-04-23
2026-01-12 06:00:00+00:00,0.0,318.25,-318.25,-318.25,None,IT_SARD,2026-04-23
2026-01-12 07:00:00+00:00,0.0,282.25,-282.25,-282.25,None,IT_SARD,2026-04-23
2026-01-12 08:00:00+00:00,0.0,115.25,-115.25,-115.25,None,IT_SARD,2026-04-23
2026-01-12 09:00:00+00:00,15.0,14.25,0.75,0.75,None,IT_SARD,2026-04-23
2026-01-12 10:00:00+00:00,87.75,0.0,87.75,87.75,None,IT_SARD,2026-04-23
2026-01-12 11:00:00+00:00,239.0,0.0,239.0,239.0,None,IT_SARD,2026-04-23
2026-01-12 12:00:00+00:00,257.75,0.0,257.75,257.75,None,IT_SARD,2026-04-23
2026-01-12 13:00:00+00:00,259.25,0.0,259.25,259.25,None,IT_SARD,2026-04-23
2026-01-12 14:00:00+00:00,104.25,0.0,104.25,104.25,None,IT_SARD,2026-04-23
2026-01-12 15:00:00+00:00,0.0,91.25,-91.25,-91.25,None,IT_SARD,2026-04-23
