,NO_3_NO_1,NO_1_NO_3,NO_3_NO_4,NO_4_NO_3,NO_3_NO_5,NO_5_NO_3,NO_3_SE_2,SE_2_NO_3,NO_3_NO_1_net_export,NO_3_NO_4_net_export,NO_3_NO_5_net_export,NO_3_SE_2_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-01 00:00:00+00:00,3257.525,0.0,159.8,1723.65,0.0,154.9,0.0,1389.0,3257.525,-1563.8500000000001,-154.9,-1389.0,149.77499999999986,None,NO_3,2026-04-23
2026-01-01 01:00:00+00:00,1055.075,134.875,497.375,469.525,0.0,211.65,0.0,776.25,920.2,27.850000000000023,-211.65,-776.25,-39.84999999999991,None,NO_3,2026-04-23
2026-01-01 02:00:00+00:00,3884.75,0.0,272.3,3457.85,0.0,228.9,0.0,852.5,3884.75,-3185.5499999999997,-228.9,-852.5,-382.1999999999997,None,NO_3,2026-04-23
2026-01-01 03:00:00+00:00,1313.95,438.15,1166.575,0.0,0.0,0.0,0.0,2628.25,875.8000000000001,1166.575,0.0,-2628.25,-585.875,None,NO_3,2026-04-23
2026-01-01 04:00:00+00:00,3341.625,124.35,1230.35,0.0,0.0,1114.65,0.0,4044.75,3217.275,1230.35,-1114.65,-4044.75,-711.7750000000001,None,NO_3,2026-04-23
2026-01-01 05:00:00+00:00,1403.875,208.875,280.475,541.35,334.5,0.0,0.0,2101.25,1195.0,-260.875,334.5,-2101.25,-832.625,None,NO_3,2026-04-23
2026-01-01 06:00:00+00:00,1426.475,57.775,460.5,543.075,0.0,488.175,0.0,1545.0,1368.6999999999998,-82.57500000000005,-488.175,-1545.0,-747.0500000000002,None,NO_3,2026-04-23
2026-01-01 07:00:00+00:00,2765.5,0.0,0.0,1717.625,0.0,312.55,0.0,1418.25,2765.5,-1717.625,-312.55,-1418.25,-682.925,None,NO_3,2026-04-23
2026-01-01 08:00:00+00:00,1507.15,325.275,0.0,0.0,0.0,460.2,0.0,1500.25,1181.875,0.0,-460.2,-1500.25,-778.575,None,NO_3,2026-04-23
2026-01-01 09:00:00+00:00,3210.975,0.0,87.375,1280.975,0.0,437.925,0.0,2297.5,3210.975,-1193.6,-437.925,-2297.5,-718.05,None,NO_3,2026-04-23
2026-01-01 10:00:00+00:00,3421.95,0.0,0.0,1359.775,0.0,1044.5,0.0,1665.75,3421.95,-1359.775,-1044.5,-1665.75,-648.0750000000003,None,NO_3,2026-04-23
2026-01-01 11:00:00+00:00,1072.65,247.3,0.0,1312.55,0.0,163.5,0.0,0.0,825.3500000000001,-1312.55,-163.5,0.0,-650.6999999999998,None,NO_3,2026-04-23
2026-01-01 12:00:00+00:00,1297.55,180.625,0.0,1350.725,0.0,359.025,0.0,0.0,1116.925,-1350.725,-359.025,0.0,-592.8249999999999,None,NO_3,2026-04-23
2026-01-01 13:00:00+00:00,1092.675,132.225,0.0,663.5,0.0,186.95,0.0,638.5,960.4499999999999,-663.5,-186.95,-638.5,-528.5,None,NO_3,2026-04-23
2026-01-01 14:00:00+00:00,1724.325,107.825,0.0,1912.15,0.0,113.8,0.0,0.0,1616.5,-1912.15,-113.8,0.0,-409.4500000000001,None,NO_3,2026-04-23
2026-01-01 15:00:00+00:00,2576.7,200.275,0.0,637.55,0.0,55.7,0.0,2091.0,2376.4249999999997,-637.55,-55.7,-2091.0,-407.8250000000003,None,NO_3,2026-04-23
2026-01-01 16:00:00+00:00,532.8,273.525,0.0,0.0,0.0,0.0,0.0,627.5,259.275,0.0,0.0,-627.5,-368.225,None,NO_3,2026-04-23
2026-01-01 17:00:00+00:00,1494.925,99.375,0.0,1261.2,0.0,99.975,0.0,416.75,1395.55,-1261.2,-99.975,-416.75,-382.3750000000001,None,NO_3,2026-04-23
2026-01-01 18:00:00+00:00,926.275,230.0,0.0,579.525,0.0,0.0,0.0,580.5,696.275,-579.525,0.0,-580.5,-463.75,None,NO_3,2026-04-23
2026-01-01 19:00:00+00:00,2827.75,124.4,0.0,363.65,10.875,0.0,0.0,2861.0,2703.35,-363.65,10.875,-2861.0,-510.4250000000002,None,NO_3,2026-04-23
2026-01-01 20:00:00+00:00,1313.675,119.8,0.0,1690.95,36.225,0.0,0.0,0.0,1193.875,-1690.95,36.225,0.0,-460.85,None,NO_3,2026-04-23
2026-01-01 21:00:00+00:00,1613.2,0.0,0.0,1238.9,0.0,373.65,0.0,429.25,1613.2,-1238.9,-373.65,-429.25,-428.6,None,NO_3,2026-04-23
2026-01-01 22:00:00+00:00,1862.85,0.0,0.0,1314.8,0.0,0.0,0.0,1057.5,1862.85,-1314.8,0.0,-1057.5,-509.45000000000005,None,NO_3,2026-04-23
2026-01-01 23:00:00+00:00,1740.35,0.0,0.0,38.075,0.0,0.0,0.0,2401.25,1740.35,-38.075,0.0,-2401.25,-698.9750000000001,None,NO_3,2026-04-23
2026-01-02 00:00:00+00:00,1622.675,0.0,0.0,80.1,0.0,0.0,0.0,2402.5,1622.675,-80.1,0.0,-2402.5,-859.925,None,NO_3,2026-04-23
2026-01-02 01:00:00+00:00,1446.55,0.0,0.0,0.0,0.0,0.0,0.0,2419.5,1446.55,0.0,0.0,-2419.5,-972.95,None,NO_3,2026-04-23
2026-01-02 02:00:00+00:00,1234.625,0.0,0.0,0.0,0.0,0.0,0.0,2456.75,1234.625,0.0,0.0,-2456.75,-1222.125,None,NO_3,2026-04-23
2026-01-02 03:00:00+00:00,1409.75,0.0,0.0,91.025,0.0,0.0,0.0,2446.0,1409.75,-91.025,0.0,-2446.0,-1127.275,None,NO_3,2026-04-23
2026-01-02 04:00:00+00:00,1649.825,0.0,0.0,156.075,0.0,0.0,0.0,2400.75,1649.825,-156.075,0.0,-2400.75,-907.0,None,NO_3,2026-04-23
2026-01-02 05:00:00+00:00,1690.85,0.0,0.0,534.575,0.0,0.0,0.0,1825.0,1690.85,-534.575,0.0,-1825.0,-668.7250000000001,None,NO_3,2026-04-23
2026-01-02 06:00:00+00:00,900.75,0.0,0.0,459.175,0.0,0.0,0.0,1008.25,900.75,-459.175,0.0,-1008.25,-566.675,None,NO_3,2026-04-23
2026-01-02 07:00:00+00:00,804.45,0.0,0.0,563.35,0.0,0.0,0.0,895.5,804.45,-563.35,0.0,-895.5,-654.4,None,NO_3,2026-04-23
2026-01-02 08:00:00+00:00,800.925,0.0,0.0,722.7,0.0,0.0,0.0,852.25,800.925,-722.7,0.0,-852.25,-774.0250000000001,None,NO_3,2026-04-23
2026-01-02 09:00:00+00:00,1247.775,0.0,0.0,939.075,0.0,0.0,0.0,1167.5,1247.775,-939.075,0.0,-1167.5,-858.8,None,NO_3,2026-04-23
2026-01-02 10:00:00+00:00,1226.275,0.0,0.0,936.2,0.0,0.0,0.0,1203.0,1226.275,-936.2,0.0,-1203.0,-912.925,None,NO_3,2026-04-23
2026-01-02 11:00:00+00:00,1298.4,0.0,0.0,920.625,0.0,0.0,0.0,1260.75,1298.4,-920.625,0.0,-1260.75,-882.9749999999999,None,NO_3,2026-04-23
2026-01-02 12:00:00+00:00,1340.325,0.0,0.0,933.75,0.0,0.0,0.0,1365.0,1340.325,-933.75,0.0,-1365.0,-958.425,None,NO_3,2026-04-23
2026-01-02 13:00:00+00:00,1326.725,0.0,0.0,832.525,0.0,0.0,0.0,1456.0,1326.725,-832.525,0.0,-1456.0,-961.8000000000001,None,NO_3,2026-04-23
2026-01-02 14:00:00+00:00,1630.1,0.0,0.0,1039.525,0.0,0.0,0.0,1529.0,1630.1,-1039.525,0.0,-1529.0,-938.4250000000002,None,NO_3,2026-04-23
2026-01-02 15:00:00+00:00,1741.25,0.0,0.0,1108.05,0.0,0.0,0.0,1614.5,1741.25,-1108.05,0.0,-1614.5,-981.3,None,NO_3,2026-04-23
2026-01-02 16:00:00+00:00,1700.025,0.0,0.0,1073.9,0.0,0.0,0.0,1555.25,1700.025,-1073.9,0.0,-1555.25,-929.125,None,NO_3,2026-04-23
2026-01-02 17:00:00+00:00,2059.55,0.0,0.0,1072.225,0.0,0.0,0.0,1896.5,2059.55,-1072.225,0.0,-1896.5,-909.1749999999997,None,NO_3,2026-04-23
2026-01-02 18:00:00+00:00,2189.625,0.0,0.0,1009.725,0.0,0.0,0.0,2077.5,2189.625,-1009.725,0.0,-2077.5,-897.5999999999999,None,NO_3,2026-04-23
2026-01-02 19:00:00+00:00,2288.95,0.0,0.0,1007.325,0.0,0.0,0.0,2123.0,2288.95,-1007.325,0.0,-2123.0,-841.3750000000002,None,NO_3,2026-04-23
2026-01-02 20:00:00+00:00,2260.575,0.0,0.0,983.75,0.0,0.0,0.0,2090.25,2260.575,-983.75,0.0,-2090.25,-813.4250000000002,None,NO_3,2026-04-23
2026-01-02 21:00:00+00:00,2352.925,0.0,0.0,584.125,0.0,0.0,0.0,2452.75,2352.925,-584.125,0.0,-2452.75,-683.9499999999998,None,NO_3,2026-04-23
2026-01-02 22:00:00+00:00,2401.475,0.0,0.0,276.7,0.0,0.0,0.0,2755.5,2401.475,-276.7,0.0,-2755.5,-630.7249999999999,None,NO_3,2026-04-23
2026-01-02 23:00:00+00:00,2548.65,0.0,0.0,1228.175,0.0,0.0,0.0,1771.0,2548.65,-1228.175,0.0,-1771.0,-450.52499999999986,None,NO_3,2026-04-23
2026-01-03 00:00:00+00:00,2431.85,0.0,0.0,1213.2,0.0,0.0,0.0,1672.25,2431.85,-1213.2,0.0,-1672.25,-453.60000000000014,None,NO_3,2026-04-23
2026-01-03 01:00:00+00:00,2489.65,0.0,0.0,1146.9,0.0,0.0,0.0,1811.25,2489.65,-1146.9,0.0,-1811.25,-468.5,None,NO_3,2026-04-23
2026-01-03 02:00:00+00:00,2467.8,0.0,0.0,1115.4,0.0,0.0,0.0,1870.75,2467.8,-1115.4,0.0,-1870.75,-518.3499999999999,None,NO_3,2026-04-23
2026-01-03 03:00:00+00:00,2174.7,0.0,0.0,1138.05,0.0,0.0,0.0,1615.25,2174.7,-1138.05,0.0,-1615.25,-578.6000000000001,None,NO_3,2026-04-23
2026-01-03 04:00:00+00:00,2372.2,0.0,0.0,1292.35,0.0,0.0,0.0,1700.25,2372.2,-1292.35,0.0,-1700.25,-620.4000000000001,None,NO_3,2026-04-23
2026-01-03 05:00:00+00:00,2409.75,0.0,0.0,1342.275,0.0,0.0,0.0,1717.75,2409.75,-1342.275,0.0,-1717.75,-650.2750000000001,None,NO_3,2026-04-23
2026-01-03 06:00:00+00:00,2196.375,0.0,0.0,1389.4,0.0,0.0,0.0,1529.0,2196.375,-1389.4,0.0,-1529.0,-722.0250000000001,None,NO_3,2026-04-23
2026-01-03 07:00:00+00:00,1995.875,0.0,0.0,1376.5,0.0,0.0,0.0,1413.75,1995.875,-1376.5,0.0,-1413.75,-794.375,None,NO_3,2026-04-23
2026-01-03 08:00:00+00:00,1803.15,0.0,0.0,1344.375,0.0,0.0,0.0,1347.0,1803.15,-1344.375,0.0,-1347.0,-888.2249999999999,None,NO_3,2026-04-23
2026-01-03 09:00:00+00:00,1715.625,0.0,0.0,1326.3,0.0,0.0,0.0,1355.25,1715.625,-1326.3,0.0,-1355.25,-965.925,None,NO_3,2026-04-23
2026-01-03 10:00:00+00:00,1488.875,0.0,0.0,1291.275,0.0,0.0,0.0,1193.5,1488.875,-1291.275,0.0,-1193.5,-995.9000000000001,None,NO_3,2026-04-23
2026-01-03 11:00:00+00:00,1476.8,0.0,0.0,1315.75,0.0,0.0,0.0,1167.75,1476.8,-1315.75,0.0,-1167.75,-1006.7,None,NO_3,2026-04-23
2026-01-03 12:00:00+00:00,1419.3,0.0,0.0,1320.4,0.0,0.0,0.0,1103.0,1419.3,-1320.4,0.0,-1103.0,-1004.1000000000001,None,NO_3,2026-04-23
2026-01-03 13:00:00+00:00,1438.025,0.0,0.0,1315.425,0.0,0.0,0.0,1165.5,1438.025,-1315.425,0.0,-1165.5,-1042.8999999999999,None,NO_3,2026-04-23
2026-01-03 14:00:00+00:00,1417.05,0.0,0.0,1298.725,0.0,0.0,0.0,1122.5,1417.05,-1298.725,0.0,-1122.5,-1004.175,None,NO_3,2026-04-23
2026-01-03 15:00:00+00:00,1455.575,0.0,0.0,1311.85,0.0,0.0,0.0,1127.5,1455.575,-1311.85,0.0,-1127.5,-983.7749999999999,None,NO_3,2026-04-23
2026-01-03 16:00:00+00:00,1574.675,0.0,0.0,1306.75,0.0,0.0,0.0,1190.25,1574.675,-1306.75,0.0,-1190.25,-922.325,None,NO_3,2026-04-23
2026-01-03 17:00:00+00:00,1563.25,0.0,0.0,1300.45,0.0,0.0,0.0,1119.75,1563.25,-1300.45,0.0,-1119.75,-856.95,None,NO_3,2026-04-23
2026-01-03 18:00:00+00:00,1692.075,0.0,0.0,1334.15,0.0,0.0,0.0,1149.5,1692.075,-1334.15,0.0,-1149.5,-791.575,None,NO_3,2026-04-23
2026-01-03 19:00:00+00:00,1789.925,0.0,0.0,1369.25,0.0,0.0,0.0,1134.5,1789.925,-1369.25,0.0,-1134.5,-713.825,None,NO_3,2026-04-23
2026-01-03 20:00:00+00:00,1649.35,0.0,0.0,1318.85,0.0,0.0,0.0,983.25,1649.35,-1318.85,0.0,-983.25,-652.75,None,NO_3,2026-04-23
2026-01-03 21:00:00+00:00,1557.875,0.0,0.0,1319.825,0.0,0.0,0.0,831.0,1557.875,-1319.825,0.0,-831.0,-592.95,None,NO_3,2026-04-23
2026-01-03 22:00:00+00:00,1670.75,0.0,0.0,1307.675,0.0,0.0,0.0,949.0,1670.75,-1307.675,0.0,-949.0,-585.925,None,NO_3,2026-04-23
2026-01-03 23:00:00+00:00,1490.9,0.0,0.0,1103.075,0.0,0.0,0.0,989.0,1490.9,-1103.075,0.0,-989.0,-601.175,None,NO_3,2026-04-23
2026-01-04 00:00:00+00:00,1578.475,0.0,0.0,1102.725,0.0,0.0,0.0,991.75,1578.475,-1102.725,0.0,-991.75,-516.0,None,NO_3,2026-04-23
2026-01-04 01:00:00+00:00,1525.775,0.0,0.0,1071.225,0.0,0.0,0.0,907.75,1525.775,-1071.225,0.0,-907.75,-453.1999999999998,None,NO_3,2026-04-23
2026-01-04 02:00:00+00:00,1568.075,0.0,0.0,1079.65,0.0,0.0,0.0,908.5,1568.075,-1079.65,0.0,-908.5,-420.07500000000005,None,NO_3,2026-04-23
2026-01-04 03:00:00+00:00,1547.85,0.0,0.0,1053.25,0.0,0.0,0.0,891.75,1547.85,-1053.25,0.0,-891.75,-397.1500000000001,None,NO_3,2026-04-23
2026-01-04 04:00:00+00:00,1384.175,0.0,0.0,988.725,0.0,0.0,0.0,766.0,1384.175,-988.725,0.0,-766.0,-370.55000000000007,None,NO_3,2026-04-23
2026-01-04 05:00:00+00:00,1573.05,0.0,0.0,1081.6,0.0,0.0,0.0,858.75,1573.05,-1081.6,0.0,-858.75,-367.29999999999995,None,NO_3,2026-04-23
2026-01-04 06:00:00+00:00,974.7,0.0,0.0,938.1,0.0,0.0,0.0,419.75,974.7,-938.1,0.0,-419.75,-383.15,None,NO_3,2026-04-23
2026-01-04 07:00:00+00:00,134.775,0.0,0.0,451.625,0.0,0.0,0.0,0.0,134.775,-451.625,0.0,0.0,-316.85,None,NO_3,2026-04-23
2026-01-04 08:00:00+00:00,0.0,0.0,0.0,347.1,0.0,0.0,0.0,0.0,0.0,-347.1,0.0,0.0,-347.1,None,NO_3,2026-04-23
2026-01-04 09:00:00+00:00,30.175,0.0,0.0,421.85,0.0,0.0,0.0,0.0,30.175,-421.85,0.0,0.0,-391.675,None,NO_3,2026-04-23
2026-01-04 10:00:00+00:00,0.0,0.0,0.0,463.6,0.0,0.0,0.0,0.0,0.0,-463.6,0.0,0.0,-463.6,None,NO_3,2026-04-23
2026-01-04 11:00:00+00:00,0.0,0.0,0.0,504.8,0.0,0.0,0.0,0.0,0.0,-504.8,0.0,0.0,-504.8,None,NO_3,2026-04-23
2026-01-04 12:00:00+00:00,0.0,0.0,0.0,535.65,0.0,0.0,0.0,0.0,0.0,-535.65,0.0,0.0,-535.65,None,NO_3,2026-04-23
2026-01-04 13:00:00+00:00,0.0,0.0,0.0,539.0,0.0,0.0,0.0,0.0,0.0,-539.0,0.0,0.0,-539.0,None,NO_3,2026-04-23
2026-01-04 14:00:00+00:00,0.0,0.0,0.0,584.05,0.0,0.0,0.0,0.0,0.0,-584.05,0.0,0.0,-584.05,None,NO_3,2026-04-23
2026-01-04 15:00:00+00:00,0.0,0.0,0.0,590.025,0.0,0.0,0.0,0.0,0.0,-590.025,0.0,0.0,-590.025,None,NO_3,2026-04-23
2026-01-04 16:00:00+00:00,0.0,0.0,0.0,593.575,0.0,0.0,0.0,0.0,0.0,-593.575,0.0,0.0,-593.575,None,NO_3,2026-04-23
2026-01-04 17:00:00+00:00,0.0,0.0,0.0,599.925,0.0,0.0,0.0,0.0,0.0,-599.925,0.0,0.0,-599.925,None,NO_3,2026-04-23
2026-01-04 18:00:00+00:00,0.0,0.0,0.0,594.725,0.0,0.0,0.0,0.0,0.0,-594.725,0.0,0.0,-594.725,None,NO_3,2026-04-23
2026-01-04 19:00:00+00:00,0.0,0.0,0.0,581.5,0.0,0.0,0.0,0.0,0.0,-581.5,0.0,0.0,-581.5,None,NO_3,2026-04-23
2026-01-04 20:00:00+00:00,0.0,0.0,0.0,565.25,0.0,0.0,0.0,0.0,0.0,-565.25,0.0,0.0,-565.25,None,NO_3,2026-04-23
2026-01-04 21:00:00+00:00,0.0,0.0,0.0,559.6,0.0,0.0,0.0,0.0,0.0,-559.6,0.0,0.0,-559.6,None,NO_3,2026-04-23
2026-01-04 22:00:00+00:00,0.0,0.0,0.0,544.2,0.0,0.0,0.0,0.0,0.0,-544.2,0.0,0.0,-544.2,None,NO_3,2026-04-23
2026-01-04 23:00:00+00:00,0.0,0.0,0.0,406.825,0.0,0.0,0.0,0.0,0.0,-406.825,0.0,0.0,-406.825,None,NO_3,2026-04-23
2026-01-05 00:00:00+00:00,0.0,0.0,0.0,396.1,0.0,0.0,0.0,0.0,0.0,-396.1,0.0,0.0,-396.1,None,NO_3,2026-04-23
2026-01-05 01:00:00+00:00,0.0,0.0,0.0,424.125,0.0,0.0,0.0,0.0,0.0,-424.125,0.0,0.0,-424.125,None,NO_3,2026-04-23
2026-01-05 02:00:00+00:00,0.0,0.0,0.0,458.025,0.0,0.0,0.0,0.0,0.0,-458.025,0.0,0.0,-458.025,None,NO_3,2026-04-23
2026-01-05 03:00:00+00:00,0.0,0.0,0.0,507.175,0.0,0.0,0.0,0.0,0.0,-507.175,0.0,0.0,-507.175,None,NO_3,2026-04-23
2026-01-05 04:00:00+00:00,0.0,0.0,0.0,638.15,0.0,0.0,0.0,0.0,0.0,-638.15,0.0,0.0,-638.15,None,NO_3,2026-04-23
2026-01-05 05:00:00+00:00,0.0,0.0,0.0,724.0,0.0,0.0,0.0,0.0,0.0,-724.0,0.0,0.0,-724.0,None,NO_3,2026-04-23
2026-01-05 06:00:00+00:00,0.0,0.0,0.0,760.45,0.0,2.4,0.0,0.0,0.0,-760.45,-2.4,0.0,-762.85,None,NO_3,2026-04-23
2026-01-05 07:00:00+00:00,0.0,0.0,0.0,742.9,0.0,94.525,0.0,0.0,0.0,-742.9,-94.525,0.0,-837.425,None,NO_3,2026-04-23
2026-01-05 08:00:00+00:00,0.0,0.0,0.0,705.75,0.0,223.625,0.0,0.0,0.0,-705.75,-223.625,0.0,-929.375,None,NO_3,2026-04-23
2026-01-05 09:00:00+00:00,0.0,0.0,0.0,651.45,0.0,378.4,0.0,0.0,0.0,-651.45,-378.4,0.0,-1029.85,None,NO_3,2026-04-23
2026-01-05 10:00:00+00:00,0.0,0.0,0.0,607.975,0.0,447.85,0.0,0.0,0.0,-607.975,-447.85,0.0,-1055.825,None,NO_3,2026-04-23
2026-01-05 11:00:00+00:00,0.0,0.0,0.0,586.275,0.0,439.925,0.0,0.0,0.0,-586.275,-439.925,0.0,-1026.2,None,NO_3,2026-04-23
2026-01-05 12:00:00+00:00,0.0,0.0,0.0,589.25,0.0,481.075,0.0,0.0,0.0,-589.25,-481.075,0.0,-1070.325,None,NO_3,2026-04-23
2026-01-05 13:00:00+00:00,0.0,0.0,0.0,631.175,0.0,450.475,0.0,0.0,0.0,-631.175,-450.475,0.0,-1081.65,None,NO_3,2026-04-23
2026-01-05 14:00:00+00:00,0.0,0.0,0.0,626.675,0.0,433.425,0.0,0.0,0.0,-626.675,-433.425,0.0,-1060.1,None,NO_3,2026-04-23
2026-01-05 15:00:00+00:00,0.0,0.0,0.0,741.2,0.0,322.275,0.0,0.0,0.0,-741.2,-322.275,0.0,-1063.475,None,NO_3,2026-04-23
2026-01-05 16:00:00+00:00,0.0,0.0,0.0,767.05,0.0,250.35,0.0,0.0,0.0,-767.05,-250.35,0.0,-1017.4,None,NO_3,2026-04-23
2026-01-05 17:00:00+00:00,0.0,0.0,0.0,785.425,0.0,254.15,0.0,0.0,0.0,-785.425,-254.15,0.0,-1039.575,None,NO_3,2026-04-23
2026-01-05 18:00:00+00:00,0.0,0.0,0.0,693.35,0.0,313.4,0.0,0.0,0.0,-693.35,-313.4,0.0,-1006.75,None,NO_3,2026-04-23
2026-01-05 19:00:00+00:00,0.0,0.0,0.0,676.175,0.0,327.35,0.0,0.0,0.0,-676.175,-327.35,0.0,-1003.525,None,NO_3,2026-04-23
2026-01-05 20:00:00+00:00,0.0,0.0,0.0,712.875,0.0,234.2,0.0,0.0,0.0,-712.875,-234.2,0.0,-947.075,None,NO_3,2026-04-23
2026-01-05 21:00:00+00:00,0.0,0.0,0.0,746.925,0.0,126.8,0.0,0.0,0.0,-746.925,-126.8,0.0,-873.7249999999999,None,NO_3,2026-04-23
2026-01-05 22:00:00+00:00,0.0,0.0,0.0,820.125,0.0,3.425,0.0,0.0,0.0,-820.125,-3.425,0.0,-823.55,None,NO_3,2026-04-23
2026-01-05 23:00:00+00:00,0.0,0.0,0.0,491.725,0.0,0.0,0.0,0.0,0.0,-491.725,0.0,0.0,-491.725,None,NO_3,2026-04-23
2026-01-06 00:00:00+00:00,0.0,0.0,0.0,412.7,0.0,0.0,0.0,0.0,0.0,-412.7,0.0,0.0,-412.7,None,NO_3,2026-04-23
2026-01-06 01:00:00+00:00,0.0,0.0,0.0,473.55,0.0,0.0,0.0,0.0,0.0,-473.55,0.0,0.0,-473.55,None,NO_3,2026-04-23
2026-01-06 02:00:00+00:00,0.0,0.0,0.0,468.525,0.0,0.0,0.0,0.0,0.0,-468.525,0.0,0.0,-468.525,None,NO_3,2026-04-23
2026-01-06 03:00:00+00:00,0.0,0.0,0.0,526.675,0.0,0.0,0.0,0.0,0.0,-526.675,0.0,0.0,-526.675,None,NO_3,2026-04-23
2026-01-06 04:00:00+00:00,0.0,0.0,0.0,544.175,0.0,0.0,0.0,0.0,0.0,-544.175,0.0,0.0,-544.175,None,NO_3,2026-04-23
2026-01-06 05:00:00+00:00,0.0,0.0,0.0,541.25,0.0,0.0,0.0,0.0,0.0,-541.25,0.0,0.0,-541.25,None,NO_3,2026-04-23
2026-01-06 06:00:00+00:00,0.0,0.0,0.0,689.55,0.0,0.0,0.0,0.0,0.0,-689.55,0.0,0.0,-689.55,None,NO_3,2026-04-23
2026-01-06 07:00:00+00:00,0.0,0.0,0.0,749.1,0.0,0.0,0.0,0.0,0.0,-749.1,0.0,0.0,-749.1,None,NO_3,2026-04-23
2026-01-06 08:00:00+00:00,0.0,0.0,0.0,790.65,0.0,0.0,0.0,0.0,0.0,-790.65,0.0,0.0,-790.65,None,NO_3,2026-04-23
2026-01-06 09:00:00+00:00,0.0,0.0,0.0,787.475,0.0,0.0,0.0,0.0,0.0,-787.475,0.0,0.0,-787.475,None,NO_3,2026-04-23
2026-01-06 10:00:00+00:00,0.0,0.0,0.0,765.625,0.0,0.0,0.0,0.0,0.0,-765.625,0.0,0.0,-765.625,None,NO_3,2026-04-23
2026-01-06 11:00:00+00:00,0.0,0.0,0.0,720.1,0.0,0.0,0.0,0.0,0.0,-720.1,0.0,0.0,-720.1,None,NO_3,2026-04-23
2026-01-06 12:00:00+00:00,0.0,0.0,0.0,661.95,0.0,0.0,0.0,0.0,0.0,-661.95,0.0,0.0,-661.95,None,NO_3,2026-04-23
2026-01-06 13:00:00+00:00,0.0,0.0,0.0,644.425,0.0,0.0,0.0,0.0,0.0,-644.425,0.0,0.0,-644.425,None,NO_3,2026-04-23
2026-01-06 14:00:00+00:00,0.0,0.0,0.0,643.775,0.0,0.0,0.0,0.0,0.0,-643.775,0.0,0.0,-643.775,None,NO_3,2026-04-23
2026-01-06 15:00:00+00:00,0.0,0.0,0.0,619.25,0.0,0.0,0.0,0.0,0.0,-619.25,0.0,0.0,-619.25,None,NO_3,2026-04-23
2026-01-06 16:00:00+00:00,0.0,0.0,0.0,562.95,0.0,0.0,0.0,0.0,0.0,-562.95,0.0,0.0,-562.95,None,NO_3,2026-04-23
2026-01-06 17:00:00+00:00,0.0,0.0,0.0,484.575,0.0,0.0,0.0,0.0,0.0,-484.575,0.0,0.0,-484.575,None,NO_3,2026-04-23
2026-01-06 18:00:00+00:00,0.0,0.0,0.0,404.525,0.0,0.0,0.0,0.0,0.0,-404.525,0.0,0.0,-404.525,None,NO_3,2026-04-23
2026-01-06 19:00:00+00:00,0.0,0.0,0.0,348.825,0.0,0.0,0.0,0.0,0.0,-348.825,0.0,0.0,-348.825,None,NO_3,2026-04-23
2026-01-06 20:00:00+00:00,0.0,0.0,0.0,413.975,0.0,0.0,0.0,0.0,0.0,-413.975,0.0,0.0,-413.975,None,NO_3,2026-04-23
2026-01-06 21:00:00+00:00,0.0,0.0,0.0,469.25,0.0,0.0,0.0,0.0,0.0,-469.25,0.0,0.0,-469.25,None,NO_3,2026-04-23
2026-01-06 22:00:00+00:00,0.0,0.0,0.0,511.3,0.0,0.0,0.0,0.0,0.0,-511.3,0.0,0.0,-511.3,None,NO_3,2026-04-23
2026-01-06 23:00:00+00:00,0.0,0.0,0.0,823.15,0.0,0.0,0.0,0.0,0.0,-823.15,0.0,0.0,-823.15,None,NO_3,2026-04-23
2026-01-07 00:00:00+00:00,0.0,0.0,0.0,801.8,0.0,0.0,0.0,0.0,0.0,-801.8,0.0,0.0,-801.8,None,NO_3,2026-04-23
2026-01-07 01:00:00+00:00,0.0,0.0,0.0,702.675,0.0,0.0,0.0,0.0,0.0,-702.675,0.0,0.0,-702.675,None,NO_3,2026-04-23
2026-01-07 02:00:00+00:00,0.0,0.0,0.0,872.9,0.0,0.0,0.0,0.0,0.0,-872.9,0.0,0.0,-872.9,None,NO_3,2026-04-23
2026-01-07 03:00:00+00:00,0.0,0.0,0.0,912.6,0.0,0.0,0.0,0.0,0.0,-912.6,0.0,0.0,-912.6,None,NO_3,2026-04-23
2026-01-07 04:00:00+00:00,0.0,0.0,0.0,1015.8,0.0,37.05,0.0,0.0,0.0,-1015.8,-37.05,0.0,-1052.85,None,NO_3,2026-04-23
2026-01-07 05:00:00+00:00,0.0,0.0,0.0,824.375,0.0,0.0,0.0,0.0,0.0,-824.375,0.0,0.0,-824.375,None,NO_3,2026-04-23
2026-01-07 06:00:00+00:00,0.0,0.0,0.0,855.15,0.0,0.0,0.0,0.0,0.0,-855.15,0.0,0.0,-855.15,None,NO_3,2026-04-23
2026-01-07 07:00:00+00:00,0.0,0.0,0.0,840.1,0.0,0.0,0.0,0.0,0.0,-840.1,0.0,0.0,-840.1,None,NO_3,2026-04-23
2026-01-07 08:00:00+00:00,0.0,0.0,0.0,846.375,0.0,0.0,0.0,0.0,0.0,-846.375,0.0,0.0,-846.375,None,NO_3,2026-04-23
2026-01-07 09:00:00+00:00,157.4,0.0,0.0,913.675,0.0,0.0,0.0,81.5,157.4,-913.675,0.0,-81.5,-837.775,None,NO_3,2026-04-23
