,PL_CZ,CZ_PL,PL_DE_LU,DE_LU_PL,PL_LT,LT_PL,PL_SE_4,SE_4_PL,PL_SK,SK_PL,PL_CZ_net_export,PL_DE_LU_net_export,PL_LT_net_export,PL_SE_4_net_export,PL_SK_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-02 16:00:00+00:00,563.95,0.0,0.0,777.8,0.0,194.0,0.0,300.0,1130.775,0.0,563.95,-777.8,-194.0,-300.0,1130.775,422.9250000000002,None,PL,2026-04-23
2026-01-02 17:00:00+00:00,659.2,0.0,0.0,574.725,0.0,193.0,0.0,420.0,1187.975,0.0,659.2,-574.725,-193.0,-420.0,1187.975,659.4499999999999,None,PL,2026-04-23
2026-01-02 18:00:00+00:00,620.25,0.0,0.0,600.25,0.0,186.4,0.0,420.0,1149.0,0.0,620.25,-600.25,-186.4,-420.0,1149.0,562.6,None,PL,2026-04-23
2026-01-02 19:00:00+00:00,536.7,0.0,0.0,708.475,0.0,192.0,0.0,420.0,1199.525,0.0,536.7,-708.475,-192.0,-420.0,1199.525,415.7500000000001,None,PL,2026-04-23
2026-01-02 20:00:00+00:00,509.90000000000003,0.0,0.0,793.9,0.0,190.0,0.0,500.0,1180.65,0.0,509.90000000000003,-793.9,-190.0,-500.0,1180.65,206.6500000000001,None,PL,2026-04-23
2026-01-02 21:00:00+00:00,720.325,0.0,0.0,441.9,0.0,188.0,0.0,500.0,1281.375,0.0,720.325,-441.9,-188.0,-500.0,1281.375,871.8000000000001,None,PL,2026-04-23
2026-01-02 22:00:00+00:00,914.45,0.0,0.0,162.6,0.0,187.0,0.0,500.0,1470.425,0.0,914.45,-162.6,-187.0,-500.0,1470.425,1535.275,None,PL,2026-04-23
2026-01-02 23:00:00+00:00,1121.075,0.0,181.825,36.5,39.0,141.75,0.0,500.0,1397.8249999999998,0.0,1121.075,145.325,-102.75,-500.0,1397.8249999999998,2061.475,None,PL,2026-04-23
2026-01-03 00:00:00+00:00,1172.85,0.0,181.5,0.0,0.0,188.0,0.0,500.0,1293.775,0.0,1172.85,181.5,-188.0,-500.0,1293.775,1960.125,None,PL,2026-04-23
2026-01-03 01:00:00+00:00,1189.075,0.0,403.6,0.0,0.0,188.0,0.0,420.0,1332.075,0.0,1189.075,403.6,-188.0,-420.0,1332.075,2316.75,None,PL,2026-04-23
2026-01-03 02:00:00+00:00,1211.65,0.0,456.95,0.0,0.0,187.0,0.0,420.0,1358.85,0.0,1211.65,456.95,-187.0,-420.0,1358.85,2420.45,None,PL,2026-04-23
2026-01-03 03:00:00+00:00,1249.2,0.0,280.05,0.0,0.0,181.6,0.0,420.0,1372.125,0.0,1249.2,280.05,-181.6,-420.0,1372.125,2299.775,None,PL,2026-04-23
2026-01-03 04:00:00+00:00,1237.75,0.0,0.0,103.57499999999999,63.675,0.0,0.0,420.0,1463.025,0.0,1237.75,-103.57499999999999,63.675,-420.0,1463.025,2240.875,None,PL,2026-04-23
2026-01-03 05:00:00+00:00,1190.125,0.0,0.0,240.975,153.475,0.0,0.0,420.0,1474.4,0.0,1190.125,-240.975,153.475,-420.0,1474.4,2157.025,None,PL,2026-04-23
2026-01-03 06:00:00+00:00,944.4749999999999,0.0,0.0,657.025,153.55,0.0,0.0,420.0,1504.025,0.0,944.4749999999999,-657.025,153.55,-420.0,1504.025,1525.025,None,PL,2026-04-23
2026-01-03 07:00:00+00:00,808.2,0.0,0.0,288.875,136.55,0.0,0.0,420.0,1203.25,0.0,808.2,-288.875,136.55,-420.0,1203.25,1439.125,None,PL,2026-04-23
2026-01-03 08:00:00+00:00,737.925,0.0,17.725,63.00000000000001,161.0,0.0,0.0,420.0,935.925,0.0,737.925,-45.275000000000006,161.0,-420.0,935.925,1369.5749999999998,None,PL,2026-04-23
2026-01-03 09:00:00+00:00,798.15,0.0,268.0,0.0,161.0,0.0,0.0,420.0,805.175,0.0,798.15,268.0,161.0,-420.0,805.175,1612.325,None,PL,2026-04-23
2026-01-03 10:00:00+00:00,858.775,0.0,128.95,0.0,161.0,0.0,0.0,420.0,949.1,0.0,858.775,128.95,161.0,-420.0,949.1,1677.8249999999998,None,PL,2026-04-23
2026-01-03 11:00:00+00:00,756.775,0.0,0.0,145.35,161.0,0.0,0.0,420.0,871.85,0.0,756.775,-145.35,161.0,-420.0,871.85,1224.275,None,PL,2026-04-23
2026-01-03 12:00:00+00:00,574.1,0.0,0.0,866.65,147.8,0.0,0.0,420.0,829.35,0.0,574.1,-866.65,147.8,-420.0,829.35,264.6,None,PL,2026-04-23
2026-01-03 13:00:00+00:00,522.725,0.0,0.0,1284.5249999999999,140.3,0.0,0.0,420.0,1027.95,0.0,522.725,-1284.5249999999999,140.3,-420.0,1027.95,-13.549999999999727,None,PL,2026-04-23
2026-01-03 14:00:00+00:00,341.35,0.0,0.0,1346.85,135.85,0.0,0.0,500.0,930.525,0.0,341.35,-1346.85,135.85,-500.0,930.525,-439.1249999999999,None,PL,2026-04-23
2026-01-03 15:00:00+00:00,163.14999999999998,0.0,0.0,1485.15,71.2,0.0,0.0,600.0,798.225,0.0,163.14999999999998,-1485.15,71.2,-600.0,798.225,-1052.5749999999998,None,PL,2026-04-23
2026-01-03 16:00:00+00:00,336.1,0.0,0.0,1080.6,0.0,59.15,0.0,600.0,900.35,0.0,336.1,-1080.6,-59.15,-600.0,900.35,-503.29999999999984,None,PL,2026-04-23
2026-01-03 17:00:00+00:00,368.775,0.0,0.0,925.5,0.0,71.65,0.0,600.0,962.675,0.0,368.775,-925.5,-71.65,-600.0,962.675,-265.70000000000005,None,PL,2026-04-23
2026-01-03 18:00:00+00:00,233.9,0.0,0.0,1016.925,45.3,0.0,0.0,600.0,855.075,0.0,233.9,-1016.925,45.3,-600.0,855.075,-482.64999999999986,None,PL,2026-04-23
2026-01-03 19:00:00+00:00,258.825,0.0,0.0,1229.25,0.0,87.375,0.0,600.0,1028.85,0.0,258.825,-1229.25,-87.375,-600.0,1028.85,-628.95,None,PL,2026-04-23
2026-01-03 20:00:00+00:00,454.375,0.0,0.0,1029.925,25.6,105.125,0.0,600.0,1264.0,0.0,454.375,-1029.925,-79.525,-600.0,1264.0,8.925000000000182,None,PL,2026-04-23
2026-01-03 21:00:00+00:00,489.775,0.0,0.0,1016.1,6.275,145.5,0.0,600.0,1413.7250000000001,0.0,489.775,-1016.1,-139.225,-600.0,1413.7250000000001,148.17499999999995,None,PL,2026-04-23
2026-01-03 22:00:00+00:00,647.2,0.0,0.0,763.0,0.0,192.0,0.0,600.0,1426.825,0.0,647.2,-763.0,-192.0,-600.0,1426.825,519.0250000000001,None,PL,2026-04-23
2026-01-03 23:00:00+00:00,851.25,0.0,0.0,554.475,0.0,187.0,0.0,600.0,1598.4,0.0,851.25,-554.475,-187.0,-600.0,1598.4,1108.1750000000002,None,PL,2026-04-23
2026-01-04 00:00:00+00:00,832.9,0.0,0.0,637.725,0.0,186.0,0.0,600.0,1543.075,0.0,832.9,-637.725,-186.0,-600.0,1543.075,952.25,None,PL,2026-04-23
2026-01-04 01:00:00+00:00,952.85,0.0,0.0,506.5,0.0,187.0,0.0,600.0,1485.425,0.0,952.85,-506.5,-187.0,-600.0,1485.425,1144.775,None,PL,2026-04-23
2026-01-04 02:00:00+00:00,1140.85,0.0,0.0,358.475,0.0,187.0,0.0,600.0,1533.525,0.0,1140.85,-358.475,-187.0,-600.0,1533.525,1528.9,None,PL,2026-04-23
2026-01-04 03:00:00+00:00,1200.35,0.0,0.0,363.05,0.0,188.0,0.0,600.0,1531.825,0.0,1200.35,-363.05,-188.0,-600.0,1531.825,1581.125,None,PL,2026-04-23
2026-01-04 04:00:00+00:00,1206.225,0.0,0.0,316.45,0.0,189.0,0.0,600.0,1560.325,0.0,1206.225,-316.45,-189.0,-600.0,1560.325,1661.1,None,PL,2026-04-23
2026-01-04 05:00:00+00:00,1246.45,0.0,0.0,103.65,0.0,190.0,0.0,600.0,1471.95,0.0,1246.45,-103.65,-190.0,-600.0,1471.95,1824.75,None,PL,2026-04-23
2026-01-04 06:00:00+00:00,1172.65,0.0,330.025,0.0,8.225,143.6,0.0,600.0,1583.25,0.0,1172.65,330.025,-135.375,-600.0,1583.25,2350.55,None,PL,2026-04-23
2026-01-04 07:00:00+00:00,1165.275,0.0,496.67499999999995,0.0,0.0,186.575,0.0,600.0,1438.8,0.0,1165.275,496.67499999999995,-186.575,-600.0,1438.8,2314.175,None,PL,2026-04-23
2026-01-04 08:00:00+00:00,1194.275,0.0,697.225,0.0,0.0,77.525,0.0,600.0,1383.625,0.0,1194.275,697.225,-77.525,-600.0,1383.625,2597.6,None,PL,2026-04-23
2026-01-04 09:00:00+00:00,1257.9,0.0,833.975,0.0,71.35,0.6,0.0,500.0,1351.075,0.0,1257.9,833.975,70.75,-500.0,1351.075,3013.7,None,PL,2026-04-23
2026-01-04 10:00:00+00:00,1222.1,0.0,658.25,0.0,161.0,0.0,0.0,200.0,1344.475,0.0,1222.1,658.25,161.0,-200.0,1344.475,3185.825,None,PL,2026-04-23
2026-01-04 11:00:00+00:00,977.2,0.0,339.075,0.0,161.0,0.0,100.0,0.0,1093.525,0.0,977.2,339.075,161.0,100.0,1093.525,2670.8,None,PL,2026-04-23
2026-01-04 12:00:00+00:00,705.65,0.0,0.0,441.15,162.0,0.0,0.0,120.0,991.125,0.0,705.65,-441.15,162.0,-120.0,991.125,1297.625,None,PL,2026-04-23
2026-01-04 13:00:00+00:00,636.75,0.0,0.0,1012.75,164.0,0.0,0.0,420.0,1159.7,0.0,636.75,-1012.75,164.0,-420.0,1159.7,527.7,None,PL,2026-04-23
2026-01-04 14:00:00+00:00,466.975,0.0,0.0,1207.425,164.0,0.0,0.0,420.0,1065.775,0.0,466.975,-1207.425,164.0,-420.0,1065.775,69.32500000000016,None,PL,2026-04-23
2026-01-04 15:00:00+00:00,470.625,0.0,0.0,843.5,164.0,0.0,0.0,420.0,1131.45,0.0,470.625,-843.5,164.0,-420.0,1131.45,502.57500000000005,None,PL,2026-04-23
2026-01-04 16:00:00+00:00,685.55,0.0,0.0,595.525,165.0,0.0,0.0,120.0,1288.25,0.0,685.55,-595.525,165.0,-120.0,1288.25,1423.275,None,PL,2026-04-23
2026-01-04 17:00:00+00:00,588.025,0.0,0.0,509.95,164.0,0.0,180.0,0.0,1169.025,0.0,588.025,-509.95,164.0,180.0,1169.025,1591.1000000000001,None,PL,2026-04-23
2026-01-04 18:00:00+00:00,534.45,0.0,0.0,611.15,162.0,0.0,0.0,0.0,1084.725,0.0,534.45,-611.15,162.0,0.0,1084.725,1170.025,None,PL,2026-04-23
2026-01-04 19:00:00+00:00,529.85,0.0,0.0,879.7,162.0,0.0,0.0,300.0,1228.85,0.0,529.85,-879.7,162.0,-300.0,1228.85,740.9999999999999,None,PL,2026-04-23
2026-01-04 20:00:00+00:00,462.2,0.0,0.0,1031.025,161.0,0.0,0.0,600.0,1273.575,0.0,462.2,-1031.025,161.0,-600.0,1273.575,265.75,None,PL,2026-04-23
2026-01-04 21:00:00+00:00,504.59999999999997,0.0,0.0,769.7249999999999,136.05,0.0,0.0,600.0,1201.75,0.0,504.59999999999997,-769.7249999999999,136.05,-600.0,1201.75,472.67500000000007,None,PL,2026-04-23
2026-01-04 22:00:00+00:00,670.35,0.0,0.0,718.5,38.199999999999996,0.0,0.0,600.0,1285.85,0.0,670.35,-718.5,38.199999999999996,-600.0,1285.85,675.9,None,PL,2026-04-23
2026-01-04 23:00:00+00:00,946.925,0.0,0.0,516.75,158.0,0.0,0.0,600.0,1519.125,0.0,946.925,-516.75,158.0,-600.0,1519.125,1507.3,None,PL,2026-04-23
2026-01-05 00:00:00+00:00,772.7,0.0,0.0,697.975,158.0,0.0,0.0,600.0,1264.95,0.0,772.7,-697.975,158.0,-600.0,1264.95,897.6750000000001,None,PL,2026-04-23
2026-01-05 01:00:00+00:00,656.175,0.0,0.0,718.7750000000001,156.0,0.0,0.0,600.0,1177.55,0.0,656.175,-718.7750000000001,156.0,-600.0,1177.55,670.9499999999998,None,PL,2026-04-23
2026-01-05 02:00:00+00:00,500.45,0.0,0.0,665.425,158.0,0.0,0.0,600.0,1049.2,0.0,500.45,-665.425,158.0,-600.0,1049.2,442.22500000000014,None,PL,2026-04-23
2026-01-05 03:00:00+00:00,392.675,0.0,0.0,807.975,153.75,0.0,0.0,600.0,1042.575,0.0,392.675,-807.975,153.75,-600.0,1042.575,181.0250000000001,None,PL,2026-04-23
2026-01-05 04:00:00+00:00,237.65,0.0,0.0,1040.95,158.0,0.0,0.0,300.0,1012.75,0.0,237.65,-1040.95,158.0,-300.0,1012.75,67.44999999999993,None,PL,2026-04-23
2026-01-05 05:00:00+00:00,90.625,58.025,0.0,1394.325,161.0,0.0,0.0,47.2,901.85,0.0,32.6,-1394.325,161.0,-47.2,901.85,-346.07500000000016,None,PL,2026-04-23
2026-01-05 06:00:00+00:00,13.2,24.725,0.0,1292.2,8.375,23.2,0.0,347.2,746.8,0.0,-11.525000000000002,-1292.2,-14.825,-347.2,746.8,-918.9500000000003,None,PL,2026-04-23
2026-01-05 07:00:00+00:00,0.0,353.375,0.0,795.45,36.35,93.9,0.0,232.1,174.65,0.0,-353.375,-795.45,-57.550000000000004,-232.1,174.65,-1263.8249999999998,None,PL,2026-04-23
2026-01-05 08:00:00+00:00,0.0,393.425,0.0,828.375,35.15,95.0,67.9,0.0,235.65,0.0,-393.425,-828.375,-59.85,67.9,235.65,-978.0999999999998,None,PL,2026-04-23
2026-01-05 09:00:00+00:00,0.0,239.35,0.0,833.5,88.325,48.0,367.9,0.0,513.95,0.0,-239.35,-833.5,40.325,367.9,513.95,-150.67499999999984,None,PL,2026-04-23
2026-01-05 10:00:00+00:00,0.0,154.175,0.0,940.05,164.0,0.0,77.6,0.0,766.125,0.0,-154.175,-940.05,164.0,77.6,766.125,-86.49999999999989,None,PL,2026-04-23
2026-01-05 11:00:00+00:00,0.0,226.4,0.0,1270.675,164.0,0.0,0.0,222.4,795.775,0.0,-226.4,-1270.675,164.0,-222.4,795.775,-759.7000000000002,None,PL,2026-04-23
2026-01-05 12:00:00+00:00,0.0,312.5,0.0,1470.125,26.525,131.125,0.0,522.4,684.7,0.0,-312.5,-1470.125,-104.6,-522.4,684.7,-1724.925,None,PL,2026-04-23
2026-01-05 13:00:00+00:00,0.0,665.55,0.0,1384.675,0.0,192.0,0.0,600.0,273.6,0.0,-665.55,-1384.675,-192.0,-600.0,273.6,-2568.625,None,PL,2026-04-23
2026-01-05 14:00:00+00:00,0.0,868.775,0.0,1322.025,0.0,182.575,0.0,600.0,1.025,64.05,-868.775,-1322.025,-182.575,-600.0,-63.025,-3036.4,None,PL,2026-04-23
2026-01-05 15:00:00+00:00,0.0,948.5,0.0,1413.6,0.0,78.675,0.0,300.0,0.0,140.225,-948.5,-1413.6,-78.675,-300.0,-140.225,-2881.0,None,PL,2026-04-23
2026-01-05 16:00:00+00:00,0.0,970.675,0.0,1143.8249999999998,155.825,0.0,0.0,0.0,0.0,328.0,-970.675,-1143.8249999999998,155.825,0.0,-328.0,-2286.675,None,PL,2026-04-23
2026-01-05 17:00:00+00:00,0.0,1056.5,0.0,1248.125,165.0,0.0,300.0,0.0,0.0,411.3,-1056.5,-1248.125,165.0,300.0,-411.3,-2250.925,None,PL,2026-04-23
2026-01-05 18:00:00+00:00,0.0,980.4000000000001,0.0,1075.9,7.125,61.724999999999994,179.7,0.0,0.0,301.925,-980.4000000000001,-1075.9,-54.599999999999994,179.7,-301.925,-2233.125,None,PL,2026-04-23
2026-01-05 19:00:00+00:00,0.0,927.925,0.0,1199.9,35.85,62.925,0.0,72.4,8.55,98.55,-927.925,-1199.9,-27.074999999999996,-72.4,-90.0,-2317.2999999999997,None,PL,2026-04-23
2026-01-05 20:00:00+00:00,0.0,406.15,0.0,887.325,0.0,125.9,0.0,372.4,431.45,0.0,-406.15,-887.325,-125.9,-372.4,431.45,-1360.325,None,PL,2026-04-23
2026-01-05 21:00:00+00:00,13.825,18.175,14.425,346.325,0.0,186.0,0.0,600.0,728.1,0.0,-4.350000000000001,-331.9,-186.0,-600.0,728.1,-394.15,None,PL,2026-04-23
2026-01-05 22:00:00+00:00,0.0,129.325,0.0,257.3,30.4,13.8,0.0,600.0,342.675,0.0,-129.325,-257.3,16.599999999999998,-600.0,342.675,-627.3499999999999,None,PL,2026-04-23
2026-01-05 23:00:00+00:00,98.55,0.0,0.0,269.5,158.0,0.0,0.0,600.0,491.475,0.0,98.55,-269.5,158.0,-600.0,491.475,-121.47500000000002,None,PL,2026-04-23
2026-01-06 00:00:00+00:00,13.725,1.425,0.0,85.625,157.0,0.0,0.0,300.0,216.3,0.0,12.299999999999999,-85.625,157.0,-300.0,216.3,-0.024999999999977263,None,PL,2026-04-23
2026-01-06 01:00:00+00:00,75.775,0.0,58.675,0.0,143.625,0.0,0.0,600.0,321.925,0.0,75.775,58.675,143.625,-600.0,321.925,0.0,None,PL,2026-04-23
2026-01-06 02:00:00+00:00,16.8,0.0,6.824999999999999,2.7750000000000004,158.0,0.0,0.0,418.7,239.8,0.0,16.8,4.049999999999999,158.0,-418.7,239.8,-0.04999999999998295,None,PL,2026-04-23
2026-01-06 03:00:00+00:00,34.075,0.0,3.575,27.924999999999997,159.0,0.0,0.0,443.2,274.475,0.0,34.075,-24.349999999999998,159.0,-443.2,274.475,0.0,None,PL,2026-04-23
2026-01-06 04:00:00+00:00,183.05,0.0,47.099999999999994,0.0,125.2,0.0,0.0,600.0,423.4,0.0,183.05,47.099999999999994,125.2,-600.0,423.4,178.75,None,PL,2026-04-23
2026-01-06 05:00:00+00:00,514.75,0.0,454.3,0.0,0.0,130.25,0.0,393.8,630.5,0.0,514.75,454.3,-130.25,-393.8,630.5,1075.5,None,PL,2026-04-23
2026-01-06 06:00:00+00:00,431.35,0.0,1264.8,0.0,0.0,168.175,0.0,93.8,365.725,0.0,431.35,1264.8,-168.175,-93.8,365.725,1799.9,None,PL,2026-04-23
2026-01-06 07:00:00+00:00,289.8,0.0,1648.775,0.0,41.5,96.525,206.2,0.0,173.8,0.0,289.8,1648.775,-55.025000000000006,206.2,173.8,2263.55,None,PL,2026-04-23
2026-01-06 08:00:00+00:00,206.15,0.0,1349.175,0.0,41.5,144.75,469.5,0.0,172.55,0.0,206.15,1349.175,-103.25,469.5,172.55,2094.125,None,PL,2026-04-23
2026-01-06 09:00:00+00:00,327.075,0.0,1103.0,0.0,0.0,181.425,404.8,0.0,479.15,0.0,327.075,1103.0,-181.425,404.8,479.15,2132.6,None,PL,2026-04-23
2026-01-06 10:00:00+00:00,299.85,0.0,571.1,0.0,0.0,127.15,600.0,0.0,651.075,0.0,299.85,571.1,-127.15,600.0,651.075,1994.8750000000002,None,PL,2026-04-23
2026-01-06 11:00:00+00:00,286.25,0.0,0.0,278.55,163.625,0.0,428.8,0.0,767.675,0.0,286.25,-278.55,163.625,428.8,767.675,1367.8,None,PL,2026-04-23
2026-01-06 12:00:00+00:00,137.3,0.0,0.0,775.6,13.5,4.425,128.8,0.0,725.35,0.0,137.3,-775.6,9.075,128.8,725.35,224.92500000000013,None,PL,2026-04-23
2026-01-06 13:00:00+00:00,0.0,97.125,0.0,980.75,90.22500000000001,0.0,0.0,171.2,564.825,0.0,-97.125,-980.75,90.22500000000001,-171.2,564.825,-594.0249999999999,None,PL,2026-04-23
