,CZ_AT,AT_CZ,CZ_DE_LU,DE_LU_CZ,CZ_PL,PL_CZ,CZ_SK,SK_CZ,CZ_AT_net_export,CZ_DE_LU_net_export,CZ_PL_net_export,CZ_SK_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-02 05:00:00+00:00,1985.35,0.0,0.0,1158.375,0.0,943.8,522.425,0.0,1985.35,-1158.375,-943.8,522.425,405.5999999999999,None,CZ,2026-04-23
2026-01-02 06:00:00+00:00,1905.725,0.0,0.0,1176.95,0.0,740.3,637.45,0.0,1905.725,-1176.95,-740.3,637.45,625.925,None,CZ,2026-04-23
2026-01-02 07:00:00+00:00,1709.6,0.0,0.0,1203.35,0.0,692.225,535.15,0.0,1709.6,-1203.35,-692.225,535.15,349.17499999999995,None,CZ,2026-04-23
2026-01-02 08:00:00+00:00,1483.825,0.0,0.0,1343.45,0.0,631.325,448.025,0.0,1483.825,-1343.45,-631.325,448.025,-42.92500000000007,None,CZ,2026-04-23
2026-01-02 09:00:00+00:00,1716.225,0.0,0.0,1553.4,0.0,780.875,466.95,0.0,1716.225,-1553.4,-780.875,466.95,-151.1000000000002,None,CZ,2026-04-23
2026-01-02 10:00:00+00:00,1609.25,0.0,0.0,1559.65,0.0,781.875,471.5,0.0,1609.25,-1559.65,-781.875,471.5,-260.7750000000001,None,CZ,2026-04-23
2026-01-02 11:00:00+00:00,1563.325,0.0,0.0,1577.15,0.0,698.425,487.7,0.0,1563.325,-1577.15,-698.425,487.7,-224.55,None,CZ,2026-04-23
2026-01-02 12:00:00+00:00,1263.15,0.0,0.0,1421.6,0.0,509.6,434.92499999999995,0.0,1263.15,-1421.6,-509.6,434.92499999999995,-233.1249999999999,None,CZ,2026-04-23
2026-01-02 13:00:00+00:00,1450.375,0.0,0.0,1478.55,0.0,459.9,618.675,0.0,1450.375,-1478.55,-459.9,618.675,130.60000000000002,None,CZ,2026-04-23
2026-01-02 14:00:00+00:00,1422.0,0.0,0.0,1385.15,0.0,460.5,607.25,0.0,1422.0,-1385.15,-460.5,607.25,183.5999999999999,None,CZ,2026-04-23
2026-01-02 15:00:00+00:00,1536.4,0.0,0.0,1305.85,0.0,565.25,608.625,0.0,1536.4,-1305.85,-565.25,608.625,273.9250000000002,None,CZ,2026-04-23
2026-01-02 16:00:00+00:00,1493.15,0.0,0.0,1341.625,0.0,563.95,566.85,0.0,1493.15,-1341.625,-563.95,566.85,154.42500000000007,None,CZ,2026-04-23
2026-01-02 17:00:00+00:00,1639.95,0.0,0.0,1233.925,0.0,659.2,528.8499999999999,0.0,1639.95,-1233.925,-659.2,528.8499999999999,275.67499999999995,None,CZ,2026-04-23
2026-01-02 18:00:00+00:00,1612.125,0.0,0.0,1220.5,0.0,620.25,528.725,0.0,1612.125,-1220.5,-620.25,528.725,300.1,None,CZ,2026-04-23
2026-01-02 19:00:00+00:00,1677.825,0.0,0.0,1245.1,0.0,536.7,662.825,0.0,1677.825,-1245.1,-536.7,662.825,558.8500000000001,None,CZ,2026-04-23
2026-01-02 20:00:00+00:00,1798.125,0.0,0.0,1304.175,0.0,509.90000000000003,670.75,0.0,1798.125,-1304.175,-509.90000000000003,670.75,654.8,None,CZ,2026-04-23
2026-01-02 21:00:00+00:00,1855.4,0.0,0.0,1162.1,0.0,720.325,561.025,0.0,1855.4,-1162.1,-720.325,561.025,534.0000000000001,None,CZ,2026-04-23
2026-01-02 22:00:00+00:00,2122.75,0.0,0.0,1077.025,0.0,914.45,555.9499999999999,0.0,2122.75,-1077.025,-914.45,555.9499999999999,687.2249999999998,None,CZ,2026-04-23
2026-01-02 23:00:00+00:00,2130.5,0.0,0.0,975.625,0.0,1121.075,276.725,0.0,2130.5,-975.625,-1121.075,276.725,310.525,None,CZ,2026-04-23
2026-01-03 00:00:00+00:00,1952.85,0.0,0.0,991.4,0.0,1172.85,120.925,0.0,1952.85,-991.4,-1172.85,120.925,-90.47499999999998,None,CZ,2026-04-23
2026-01-03 01:00:00+00:00,1873.55,0.0,0.0,785.25,0.0,1189.075,143.0,0.0,1873.55,-785.25,-1189.075,143.0,42.22499999999991,None,CZ,2026-04-23
2026-01-03 02:00:00+00:00,1832.675,0.0,0.0,754.625,0.0,1211.65,147.14999999999998,0.0,1832.675,-754.625,-1211.65,147.14999999999998,13.54999999999984,None,CZ,2026-04-23
2026-01-03 03:00:00+00:00,1716.8,0.0,0.0,969.325,0.0,1249.2,123.0,0.0,1716.8,-969.325,-1249.2,123.0,-378.72500000000014,None,CZ,2026-04-23
2026-01-03 04:00:00+00:00,1731.35,0.0,0.0,1341.175,0.0,1237.75,225.275,0.0,1731.35,-1341.175,-1237.75,225.275,-622.3000000000001,None,CZ,2026-04-23
2026-01-03 05:00:00+00:00,1888.275,0.0,0.0,1431.075,0.0,1190.125,284.25,0.0,1888.275,-1431.075,-1190.125,284.25,-448.67499999999995,None,CZ,2026-04-23
2026-01-03 06:00:00+00:00,2005.375,0.0,0.0,1601.5,0.0,944.4749999999999,559.55,0.0,2005.375,-1601.5,-944.4749999999999,559.55,18.950000000000045,None,CZ,2026-04-23
2026-01-03 07:00:00+00:00,1794.775,0.0,0.0,1097.025,0.0,808.2,395.1,0.0,1794.775,-1097.025,-808.2,395.1,284.65,None,CZ,2026-04-23
2026-01-03 08:00:00+00:00,1444.1999999999998,0.0,0.0,783.075,0.0,737.925,198.0,0.0,1444.1999999999998,-783.075,-737.925,198.0,121.19999999999982,None,CZ,2026-04-23
2026-01-03 09:00:00+00:00,1260.1,0.0,0.0,530.3,0.0,798.15,19.75,12.7,1260.1,-530.3,-798.15,7.050000000000001,-61.300000000000026,None,CZ,2026-04-23
2026-01-03 10:00:00+00:00,1401.7250000000001,0.0,0.0,729.9,0.0,858.775,90.325,0.0,1401.7250000000001,-729.9,-858.775,90.325,-96.62499999999982,None,CZ,2026-04-23
2026-01-03 11:00:00+00:00,1375.175,0.0,0.0,902.1,0.0,756.775,115.025,0.0,1375.175,-902.1,-756.775,115.025,-168.67500000000004,None,CZ,2026-04-23
2026-01-03 12:00:00+00:00,1527.875,0.0,0.0,1440.6,0.0,574.1,255.22500000000002,0.0,1527.875,-1440.6,-574.1,255.22500000000002,-231.5999999999999,None,CZ,2026-04-23
2026-01-03 13:00:00+00:00,1762.775,0.0,0.0,1807.15,0.0,522.725,505.17499999999995,0.0,1762.775,-1807.15,-522.725,505.17499999999995,-61.92500000000007,None,CZ,2026-04-23
2026-01-03 14:00:00+00:00,1781.0,0.0,0.0,1688.1,0.0,341.35,589.175,0.0,1781.0,-1688.1,-341.35,589.175,340.725,None,CZ,2026-04-23
2026-01-03 15:00:00+00:00,1770.775,0.0,0.0,1648.4,0.0,163.14999999999998,635.075,0.0,1770.775,-1648.4,-163.14999999999998,635.075,594.3000000000001,None,CZ,2026-04-23
2026-01-03 16:00:00+00:00,2022.05,0.0,0.0,1416.6,0.0,336.1,564.3,0.0,2022.05,-1416.6,-336.1,564.3,833.65,None,CZ,2026-04-23
2026-01-03 17:00:00+00:00,2059.4,0.0,0.0,1294.65,0.0,368.775,593.875,0.0,2059.4,-1294.65,-368.775,593.875,989.85,None,CZ,2026-04-23
2026-01-03 18:00:00+00:00,1939.475,0.0,0.0,1250.9,0.0,233.9,621.2,0.0,1939.475,-1250.9,-233.9,621.2,1075.875,None,CZ,2026-04-23
2026-01-03 19:00:00+00:00,1934.375,0.0,0.0,1488.025,0.0,258.825,770.025,0.0,1934.375,-1488.025,-258.825,770.025,957.55,None,CZ,2026-04-23
2026-01-03 20:00:00+00:00,2211.0,0.0,0.0,1484.4,0.0,454.375,809.575,0.0,2211.0,-1484.4,-454.375,809.575,1081.8,None,CZ,2026-04-23
2026-01-03 21:00:00+00:00,2247.8,0.0,0.0,1505.975,0.0,489.775,923.95,0.0,2247.8,-1505.975,-489.775,923.95,1176.0000000000005,None,CZ,2026-04-23
2026-01-03 22:00:00+00:00,2397.75,0.0,0.0,1410.125,0.0,647.2,779.625,0.0,2397.75,-1410.125,-647.2,779.625,1120.05,None,CZ,2026-04-23
2026-01-03 23:00:00+00:00,2471.6,0.0,0.0,1405.6,0.0,851.25,747.125,0.0,2471.6,-1405.6,-851.25,747.125,961.875,None,CZ,2026-04-23
2026-01-04 00:00:00+00:00,2478.625,0.0,0.0,1470.825,0.0,832.9,710.175,0.0,2478.625,-1470.825,-832.9,710.175,885.0749999999999,None,CZ,2026-04-23
2026-01-04 01:00:00+00:00,2220.875,0.0,0.0,1459.475,0.0,952.85,532.575,0.0,2220.875,-1459.475,-952.85,532.575,341.1250000000001,None,CZ,2026-04-23
2026-01-04 02:00:00+00:00,1843.5500000000002,0.0,0.0,1499.65,0.0,1140.85,392.7,0.0,1843.5500000000002,-1499.65,-1140.85,392.7,-404.24999999999983,None,CZ,2026-04-23
2026-01-04 03:00:00+00:00,1848.5,0.0,0.0,1563.225,0.0,1200.35,331.45000000000005,0.0,1848.5,-1563.225,-1200.35,331.45000000000005,-583.6249999999998,None,CZ,2026-04-23
2026-01-04 04:00:00+00:00,1767.0,0.0,0.0,1522.85,0.0,1206.225,354.125,0.0,1767.0,-1522.85,-1206.225,354.125,-607.9499999999998,None,CZ,2026-04-23
2026-01-04 05:00:00+00:00,1775.25,0.0,0.0,1350.05,0.0,1246.45,225.475,0.0,1775.25,-1350.05,-1246.45,225.475,-595.775,None,CZ,2026-04-23
2026-01-04 06:00:00+00:00,2078.775,0.0,0.0,842.575,0.0,1172.65,410.6,0.0,2078.775,-842.575,-1172.65,410.6,474.15,None,CZ,2026-04-23
2026-01-04 07:00:00+00:00,1950.175,0.0,0.0,668.55,0.0,1165.275,273.525,0.0,1950.175,-668.55,-1165.275,273.525,389.8749999999999,None,CZ,2026-04-23
2026-01-04 08:00:00+00:00,1735.4,0.0,0.0,497.3,0.0,1194.275,189.35,0.0,1735.4,-497.3,-1194.275,189.35,233.17500000000004,None,CZ,2026-04-23
2026-01-04 09:00:00+00:00,1643.375,0.0,0.0,423.7,0.0,1257.9,93.125,0.0,1643.375,-423.7,-1257.9,93.125,54.899999999999864,None,CZ,2026-04-23
2026-01-04 10:00:00+00:00,1693.05,0.0,0.0,563.9,0.0,1222.1,122.375,0.0,1693.05,-563.9,-1222.1,122.375,29.425000000000182,None,CZ,2026-04-23
2026-01-04 11:00:00+00:00,1578.675,0.0,0.0,638.325,0.0,977.2,116.325,0.0,1578.675,-638.325,-977.2,116.325,79.47499999999987,None,CZ,2026-04-23
2026-01-04 12:00:00+00:00,1543.25,0.0,0.0,1146.9,0.0,705.65,285.475,0.0,1543.25,-1146.9,-705.65,285.475,-23.825000000000045,None,CZ,2026-04-23
2026-01-04 13:00:00+00:00,1811.35,0.0,0.0,1649.5,0.0,636.75,522.975,0.0,1811.35,-1649.5,-636.75,522.975,48.07499999999993,None,CZ,2026-04-23
2026-01-04 14:00:00+00:00,1765.95,0.0,0.0,1674.45,0.0,466.975,598.825,0.0,1765.95,-1674.45,-466.975,598.825,223.35000000000002,None,CZ,2026-04-23
2026-01-04 15:00:00+00:00,1826.0,0.0,0.0,1314.075,0.0,470.625,660.825,0.0,1826.0,-1314.075,-470.625,660.825,702.125,None,CZ,2026-04-23
2026-01-04 16:00:00+00:00,2096.7,0.0,0.0,1281.3,0.0,685.55,602.675,0.0,2096.7,-1281.3,-685.55,602.675,732.5249999999999,None,CZ,2026-04-23
2026-01-04 17:00:00+00:00,2004.15,0.0,0.0,1097.975,0.0,588.025,581.0,0.0,2004.15,-1097.975,-588.025,581.0,899.1500000000002,None,CZ,2026-04-23
2026-01-04 18:00:00+00:00,1996.175,0.0,0.0,1145.525,0.0,534.45,550.275,0.0,1996.175,-1145.525,-534.45,550.275,866.4749999999998,None,CZ,2026-04-23
2026-01-04 19:00:00+00:00,2171.025,0.0,0.0,1409.55,0.0,529.85,698.975,0.0,2171.025,-1409.55,-529.85,698.975,930.6000000000001,None,CZ,2026-04-23
2026-01-04 20:00:00+00:00,2318.025,0.0,0.0,1493.375,0.0,462.2,811.4,0.0,2318.025,-1493.375,-462.2,811.4,1173.8500000000001,None,CZ,2026-04-23
2026-01-04 21:00:00+00:00,2296.65,0.0,0.0,1274.4,0.0,504.59999999999997,697.15,0.0,2296.65,-1274.4,-504.59999999999997,697.15,1214.8000000000002,None,CZ,2026-04-23
2026-01-04 22:00:00+00:00,2399.6499999999996,0.0,0.0,1388.675,0.0,670.35,615.5,0.0,2399.6499999999996,-1388.675,-670.35,615.5,956.1249999999997,None,CZ,2026-04-23
2026-01-04 23:00:00+00:00,2272.125,0.0,0.0,1463.575,0.0,946.925,572.175,0.0,2272.125,-1463.575,-946.925,572.175,433.79999999999995,None,CZ,2026-04-23
2026-01-05 00:00:00+00:00,2095.425,0.0,0.0,1470.575,0.0,772.7,492.25,0.0,2095.425,-1470.575,-772.7,492.25,344.4000000000001,None,CZ,2026-04-23
2026-01-05 01:00:00+00:00,2076.0,0.0,0.0,1375.0,0.0,656.175,521.375,0.0,2076.0,-1375.0,-656.175,521.375,566.2,None,CZ,2026-04-23
2026-01-05 02:00:00+00:00,2009.625,0.0,0.0,1165.95,0.0,500.45,548.75,0.0,2009.625,-1165.95,-500.45,548.75,891.9749999999999,None,CZ,2026-04-23
2026-01-05 03:00:00+00:00,2055.4,0.0,0.0,1200.6,0.0,392.675,649.9,0.0,2055.4,-1200.6,-392.675,649.9,1112.025,None,CZ,2026-04-23
2026-01-05 04:00:00+00:00,2177.025,0.0,0.0,1278.575,0.0,237.65,775.075,0.0,2177.025,-1278.575,-237.65,775.075,1435.875,None,CZ,2026-04-23
2026-01-05 05:00:00+00:00,1808.6,0.0,0.0,1426.95,58.025,90.625,869.25,0.0,1808.6,-1426.95,-32.6,869.25,1218.2999999999997,None,CZ,2026-04-23
2026-01-05 06:00:00+00:00,1274.725,0.0,0.0,1280.85,24.725,13.2,758.3,0.0,1274.725,-1280.85,11.525000000000002,758.3,763.6999999999999,None,CZ,2026-04-23
2026-01-05 07:00:00+00:00,475.3,0.0,0.0,442.05,353.375,0.0,527.975,0.0,475.3,-442.05,353.375,527.975,914.6,None,CZ,2026-04-23
2026-01-05 08:00:00+00:00,577.275,0.0,0.0,434.95,393.425,0.0,629.1,0.0,577.275,-434.95,393.425,629.1,1164.85,None,CZ,2026-04-23
2026-01-05 09:00:00+00:00,883.8,0.0,0.0,594.325,239.35,0.0,753.35,0.0,883.8,-594.325,239.35,753.35,1282.175,None,CZ,2026-04-23
2026-01-05 10:00:00+00:00,1053.6,0.0,0.0,785.725,154.175,0.0,920.275,0.0,1053.6,-785.725,154.175,920.275,1342.3249999999998,None,CZ,2026-04-23
2026-01-05 11:00:00+00:00,1156.0,0.0,0.0,1044.375,226.4,0.0,1022.225,0.0,1156.0,-1044.375,226.4,1022.225,1360.25,None,CZ,2026-04-23
2026-01-05 12:00:00+00:00,971.225,0.0,0.0,1157.525,312.5,0.0,997.2,0.0,971.225,-1157.525,312.5,997.2,1123.4,None,CZ,2026-04-23
2026-01-05 13:00:00+00:00,682.475,0.0,0.0,719.3,665.55,0.0,939.15,0.0,682.475,-719.3,665.55,939.15,1567.875,None,CZ,2026-04-23
2026-01-05 14:00:00+00:00,459.7,0.0,0.0,453.375,868.775,0.0,805.775,0.0,459.7,-453.375,868.775,805.775,1680.875,None,CZ,2026-04-23
2026-01-05 15:00:00+00:00,398.25,0.0,0.0,465.05,948.5,0.0,808.25,0.0,398.25,-465.05,948.5,808.25,1689.95,None,CZ,2026-04-23
2026-01-05 16:00:00+00:00,229.675,0.0,0.0,173.07500000000002,970.675,0.0,642.6750000000001,0.0,229.675,-173.07500000000002,970.675,642.6750000000001,1669.9499999999998,None,CZ,2026-04-23
2026-01-05 17:00:00+00:00,168.175,0.0,0.0,191.57500000000002,1056.5,0.0,645.2,0.0,168.175,-191.57500000000002,1056.5,645.2,1678.3,None,CZ,2026-04-23
2026-01-05 18:00:00+00:00,117.225,0.0,0.0,95.5,980.4000000000001,0.0,678.475,0.0,117.225,-95.5,980.4000000000001,678.475,1680.6000000000001,None,CZ,2026-04-23
2026-01-05 19:00:00+00:00,167.77499999999998,0.0,0.0,271.725,927.925,0.0,837.95,0.0,167.77499999999998,-271.725,927.925,837.95,1661.925,None,CZ,2026-04-23
2026-01-05 20:00:00+00:00,819.65,0.0,0.0,481.125,406.15,0.0,837.6,0.0,819.65,-481.125,406.15,837.6,1582.275,None,CZ,2026-04-23
2026-01-05 21:00:00+00:00,1388.825,0.0,0.55,328.325,18.175,13.825,732.5,0.0,1388.825,-327.775,4.350000000000001,732.5,1797.9,None,CZ,2026-04-23
2026-01-05 22:00:00+00:00,1231.725,0.0,0.0,127.975,129.325,0.0,471.975,0.0,1231.725,-127.975,129.325,471.975,1705.0500000000002,None,CZ,2026-04-23
2026-01-05 23:00:00+00:00,1389.625,0.0,0.0,368.275,0.0,98.55,392.9,0.0,1389.625,-368.275,-98.55,392.9,1315.7,None,CZ,2026-04-23
2026-01-06 00:00:00+00:00,1025.6,0.0,0.0,97.975,1.425,13.725,204.0,0.0,1025.6,-97.975,-12.299999999999999,204.0,1119.3249999999998,None,CZ,2026-04-23
2026-01-06 01:00:00+00:00,1080.25,0.0,9.625,26.925,0.0,75.775,246.15,0.0,1080.25,-17.3,-75.775,246.15,1233.325,None,CZ,2026-04-23
2026-01-06 02:00:00+00:00,1043.025,0.0,0.4,13.275,0.0,16.8,223.02499999999998,0.0,1043.025,-12.875,-16.8,223.02499999999998,1236.375,None,CZ,2026-04-23
2026-01-06 03:00:00+00:00,915.95,0.0,0.0,58.724999999999994,0.0,34.075,240.4,0.0,915.95,-58.724999999999994,-34.075,240.4,1063.55,None,CZ,2026-04-23
2026-01-06 04:00:00+00:00,931.25,0.0,0.0,135.975,0.0,183.05,240.35000000000002,0.0,931.25,-135.975,-183.05,240.35000000000002,852.5749999999999,None,CZ,2026-04-23
2026-01-06 05:00:00+00:00,895.325,0.0,49.175,109.875,0.0,514.75,115.75,0.0,895.325,-60.7,-514.75,115.75,435.625,None,CZ,2026-04-23
2026-01-06 06:00:00+00:00,84.575,0.0,833.2,0.0,0.0,431.35,0.0,65.675,84.575,833.2,-431.35,-65.675,420.75000000000006,None,CZ,2026-04-23
2026-01-06 07:00:00+00:00,90.975,0.0,1359.225,0.0,0.0,289.8,0.0,116.02499999999999,90.975,1359.225,-289.8,-116.02499999999999,1044.3749999999998,None,CZ,2026-04-23
2026-01-06 08:00:00+00:00,35.775,0.0,1142.75,0.0,0.0,206.15,33.275,66.9,35.775,1142.75,-206.15,-33.62500000000001,938.7500000000001,None,CZ,2026-04-23
2026-01-06 09:00:00+00:00,391.32500000000005,0.0,775.95,0.0,0.0,327.075,152.1,0.0,391.32500000000005,775.95,-327.075,152.1,992.3000000000001,None,CZ,2026-04-23
2026-01-06 10:00:00+00:00,599.325,0.0,271.15,0.0,0.0,299.85,351.275,0.0,599.325,271.15,-299.85,351.275,921.9,None,CZ,2026-04-23
2026-01-06 11:00:00+00:00,844.0999999999999,0.0,0.0,564.925,0.0,286.25,481.4,0.0,844.0999999999999,-564.925,-286.25,481.4,474.32499999999993,None,CZ,2026-04-23
2026-01-06 12:00:00+00:00,806.725,0.0,0.0,912.95,0.0,137.3,588.0,0.0,806.725,-912.95,-137.3,588.0,344.47499999999997,None,CZ,2026-04-23
2026-01-06 13:00:00+00:00,591.3,0.0,0.0,883.575,97.125,0.0,661.95,0.0,591.3,-883.575,97.125,661.95,466.79999999999995,None,CZ,2026-04-23
2026-01-06 14:00:00+00:00,216.89999999999998,0.0,0.0,749.6,388.85,0.0,622.95,0.0,216.89999999999998,-749.6,388.85,622.95,479.1,None,CZ,2026-04-23
2026-01-06 15:00:00+00:00,225.15,0.0,0.0,729.925,503.55,0.0,748.75,0.0,225.15,-729.925,503.55,748.75,747.5250000000001,None,CZ,2026-04-23
2026-01-06 16:00:00+00:00,334.4,0.0,0.0,508.95,441.25,0.0,671.95,0.0,334.4,-508.95,441.25,671.95,938.6500000000001,None,CZ,2026-04-23
2026-01-06 17:00:00+00:00,405.1,0.0,0.0,362.725,318.775,0.0,609.65,0.0,405.1,-362.725,318.775,609.65,970.8,None,CZ,2026-04-23
2026-01-06 18:00:00+00:00,366.625,0.0,0.0,445.45,276.55,0.0,621.6,0.0,366.625,-445.45,276.55,621.6,819.325,None,CZ,2026-04-23
2026-01-06 19:00:00+00:00,1238.475,0.0,0.0,1313.275,0.3,30.2,812.075,0.0,1238.475,-1313.275,-29.9,812.075,707.3749999999999,None,CZ,2026-04-23
2026-01-06 20:00:00+00:00,1501.225,0.0,0.0,1307.575,1.575,18.95,866.075,0.0,1501.225,-1307.575,-17.375,866.075,1042.35,None,CZ,2026-04-23
2026-01-06 21:00:00+00:00,1569.325,0.0,0.0,1245.8500000000001,9.025,15.4,795.375,0.0,1569.325,-1245.8500000000001,-6.375,795.375,1112.475,None,CZ,2026-04-23
2026-01-06 22:00:00+00:00,1677.725,0.0,0.0,1029.45,4.475,24.45,693.475,0.0,1677.725,-1029.45,-19.975,693.475,1321.7749999999999,None,CZ,2026-04-23
2026-01-06 23:00:00+00:00,1248.15,0.0,0.0,1615.325,0.0,175.7,453.975,0.0,1248.15,-1615.325,-175.7,453.975,-88.89999999999998,None,CZ,2026-04-23
2026-01-07 00:00:00+00:00,1171.075,0.0,0.0,1475.35,0.0,222.6,358.975,0.0,1171.075,-1475.35,-222.6,358.975,-167.89999999999986,None,CZ,2026-04-23
2026-01-07 01:00:00+00:00,1196.2,0.0,0.0,1563.95,0.0,213.525,392.42499999999995,0.0,1196.2,-1563.95,-213.525,392.42499999999995,-188.85000000000002,None,CZ,2026-04-23
2026-01-07 02:00:00+00:00,1090.3,0.0,0.0,1932.1,0.0,332.875,394.175,0.0,1090.3,-1932.1,-332.875,394.175,-780.5,None,CZ,2026-04-23
2026-01-07 03:00:00+00:00,1189.425,0.0,0.0,2020.6,0.0,179.975,539.9,0.0,1189.425,-2020.6,-179.975,539.9,-471.25,None,CZ,2026-04-23
