,HR_BA,BA_HR,HR_HU,HU_HR,HR_RS,RS_HR,HR_SI,SI_HR,HR_BA_net_export,HR_HU_net_export,HR_RS_net_export,HR_SI_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-01 00:00:00+00:00,500.0,0.0,823.9,1017.575,461.0,0.0,47.0,1529.3,500.0,-193.67500000000007,461.0,-1482.3,-714.975,None,HR,2026-04-23
2026-01-01 01:00:00+00:00,500.0,0.0,1801.725,668.2750000000001,461.0,0.0,47.0,2800.525,500.0,1133.4499999999998,461.0,-2753.525,-659.0750000000003,None,HR,2026-04-23
2026-01-01 02:00:00+00:00,500.0,0.0,0.0,1252.825,461.0,0.0,46.0,351.0,500.0,-1252.825,461.0,-305.0,-596.825,None,HR,2026-04-23
2026-01-01 03:00:00+00:00,500.0,0.0,1369.5749999999998,525.9,300.0,0.0,47.0,2245.625,500.0,843.6749999999998,300.0,-2198.625,-554.9500000000003,None,HR,2026-04-23
2026-01-01 04:00:00+00:00,500.0,0.0,851.5,712.5,321.0,0.0,49.0,1449.05,500.0,139.0,321.0,-1400.05,-440.04999999999995,None,HR,2026-04-23
2026-01-01 05:00:00+00:00,409.0,0.0,831.4,660.9,316.0,0.0,53.0,1409.8,409.0,170.5,316.0,-1356.8,-461.29999999999995,None,HR,2026-04-23
2026-01-01 06:00:00+00:00,411.0,0.0,122.375,725.625,361.0,0.0,52.0,708.575,411.0,-603.25,361.0,-656.575,-487.82500000000005,None,HR,2026-04-23
2026-01-01 07:00:00+00:00,413.0,0.0,284.35,509.525,271.0,0.0,50.0,1059.65,413.0,-225.17499999999995,271.0,-1009.6500000000001,-550.825,None,HR,2026-04-23
2026-01-01 08:00:00+00:00,500.0,0.0,0.0,1094.65,296.0,0.0,69.3,428.625,500.0,-1094.65,296.0,-359.325,-657.9750000000001,None,HR,2026-04-23
2026-01-01 09:00:00+00:00,500.0,0.0,0.0,1170.0,329.0,0.0,126.275,351.0,500.0,-1170.0,329.0,-224.725,-565.725,None,HR,2026-04-23
2026-01-01 10:00:00+00:00,500.0,0.0,0.0,1139.35,357.0,0.0,43.0,351.0,500.0,-1139.35,357.0,-308.0,-590.3499999999999,None,HR,2026-04-23
2026-01-01 11:00:00+00:00,470.0,0.0,0.0,1049.225,361.0,0.0,42.0,351.0,470.0,-1049.225,361.0,-309.0,-527.2249999999999,None,HR,2026-04-23
2026-01-01 12:00:00+00:00,500.0,0.0,0.0,838.925,306.0,0.0,41.0,449.25,500.0,-838.925,306.0,-408.25,-441.17499999999995,None,HR,2026-04-23
2026-01-01 13:00:00+00:00,500.0,0.0,688.65,611.0,256.0,0.0,43.0,1253.7,500.0,77.64999999999998,256.0,-1210.7,-377.05000000000007,None,HR,2026-04-23
2026-01-01 14:00:00+00:00,439.0,0.0,976.9,139.125,166.0,0.0,45.0,1366.275,439.0,837.775,166.0,-1321.275,121.5,None,HR,2026-04-23
2026-01-01 15:00:00+00:00,350.0,0.0,0.0,231.15,315.0,0.0,48.0,351.0,350.0,-231.15,315.0,-303.0,130.85000000000002,None,HR,2026-04-23
2026-01-01 16:00:00+00:00,350.0,0.0,0.0,342.225,314.0,0.0,52.0,351.0,350.0,-342.225,314.0,-299.0,22.774999999999977,None,HR,2026-04-23
2026-01-01 17:00:00+00:00,339.0,0.0,0.0,261.525,315.0,0.0,54.0,351.0,339.0,-261.525,315.0,-297.0,95.47500000000002,None,HR,2026-04-23
2026-01-01 18:00:00+00:00,339.0,0.0,0.0,205.75,318.0,0.0,51.0,351.0,339.0,-205.75,318.0,-300.0,151.25,None,HR,2026-04-23
2026-01-01 19:00:00+00:00,440.0,0.0,0.0,98.9,359.0,0.0,50.0,628.25,440.0,-98.9,359.0,-578.25,121.85000000000002,None,HR,2026-04-23
2026-01-01 20:00:00+00:00,499.0,0.0,0.0,0.0,401.0,0.0,48.0,895.0500000000001,499.0,0.0,401.0,-847.0500000000001,52.94999999999993,None,HR,2026-04-23
2026-01-01 21:00:00+00:00,499.0,0.0,0.0,0.0,286.0,0.0,48.0,761.175,499.0,0.0,286.0,-713.175,71.82500000000005,None,HR,2026-04-23
2026-01-01 22:00:00+00:00,499.0,0.0,0.0,0.0,361.0,0.0,48.0,849.7,499.0,0.0,361.0,-801.7,58.299999999999955,None,HR,2026-04-23
2026-01-01 23:00:00+00:00,485.0,0.0,12.35,21.85,345.0,0.0,47.0,758.075,485.0,-9.500000000000002,345.0,-711.075,109.42499999999995,None,HR,2026-04-23
2026-01-02 00:00:00+00:00,471.0,0.0,108.175,0.0,256.0,0.0,47.0,643.5999999999999,471.0,108.175,256.0,-596.5999999999999,238.57500000000005,None,HR,2026-04-23
2026-01-02 01:00:00+00:00,407.0,0.0,261.825,0.0,148.0,0.0,46.0,529.225,407.0,261.825,148.0,-483.225,333.6,None,HR,2026-04-23
2026-01-02 02:00:00+00:00,394.0,0.0,298.35,0.0,134.0,0.0,46.0,503.675,394.0,298.35,134.0,-457.675,368.675,None,HR,2026-04-23
2026-01-02 03:00:00+00:00,424.0,0.0,284.0,0.0,107.0,0.0,47.0,508.8,424.0,284.0,107.0,-461.8,353.2,None,HR,2026-04-23
2026-01-02 04:00:00+00:00,385.0,0.0,259.025,0.0,136.0,0.0,49.0,589.8,385.0,259.025,136.0,-540.8,239.22500000000002,None,HR,2026-04-23
2026-01-02 05:00:00+00:00,387.0,0.0,230.575,0.0,51.0,0.0,59.0,598.15,387.0,230.575,51.0,-539.15,129.42500000000007,None,HR,2026-04-23
2026-01-02 06:00:00+00:00,333.0,0.0,99.19999999999999,0.0,79.0,0.0,62.0,704.1,333.0,99.19999999999999,79.0,-642.1,-130.90000000000003,None,HR,2026-04-23
2026-01-02 07:00:00+00:00,251.0,5.0,33.625,15.0,21.0,42.0,59.0,620.95,246.0,18.625,-21.0,-561.95,-318.32500000000005,None,HR,2026-04-23
2026-01-02 08:00:00+00:00,256.0,0.0,0.0,225.0,183.0,68.0,59.0,610.35,256.0,-225.0,115.0,-551.35,-405.35,None,HR,2026-04-23
2026-01-02 09:00:00+00:00,275.0,0.0,0.0,540.0,178.0,62.0,58.0,530.525,275.0,-540.0,116.0,-472.525,-621.525,None,HR,2026-04-23
2026-01-02 10:00:00+00:00,263.0,3.0,0.0,562.425,176.0,73.0,58.0,537.8,260.0,-562.425,103.0,-479.79999999999995,-679.2249999999999,None,HR,2026-04-23
2026-01-02 11:00:00+00:00,277.0,0.0,0.0,490.0,203.0,70.0,58.0,652.25,277.0,-490.0,133.0,-594.25,-674.25,None,HR,2026-04-23
2026-01-02 12:00:00+00:00,280.0,0.0,0.0,351.05,178.0,43.0,56.0,739.05,280.0,-351.05,135.0,-683.05,-619.0999999999999,None,HR,2026-04-23
2026-01-02 13:00:00+00:00,319.0,0.0,2.85,26.175,77.0,20.0,57.0,722.7,319.0,-23.325,57.0,-665.7,-313.02500000000003,None,HR,2026-04-23
2026-01-02 14:00:00+00:00,173.0,0.0,236.2,0.0,66.0,25.0,57.0,769.475,173.0,236.2,41.0,-712.475,-262.27500000000003,None,HR,2026-04-23
2026-01-02 15:00:00+00:00,266.0,0.0,266.47499999999997,0.0,101.0,0.0,61.0,944.25,266.0,266.47499999999997,101.0,-883.25,-249.7750000000001,None,HR,2026-04-23
2026-01-02 16:00:00+00:00,276.0,0.0,223.95,0.0,91.0,0.0,61.0,983.55,276.0,223.95,91.0,-922.55,-331.5999999999999,None,HR,2026-04-23
2026-01-02 17:00:00+00:00,296.0,0.0,165.75,0.0,99.0,0.0,61.0,947.4,296.0,165.75,99.0,-886.4,-325.65,None,HR,2026-04-23
2026-01-02 18:00:00+00:00,303.0,0.0,139.975,0.0,92.0,0.0,60.0,939.125,303.0,139.975,92.0,-879.125,-344.15,None,HR,2026-04-23
2026-01-02 19:00:00+00:00,269.0,0.0,98.975,0.0,106.0,0.0,59.0,924.55,269.0,98.975,106.0,-865.55,-391.57499999999993,None,HR,2026-04-23
2026-01-02 20:00:00+00:00,231.0,0.0,3.85,21.2,156.0,0.0,57.0,853.45,231.0,-17.349999999999998,156.0,-796.45,-426.80000000000007,None,HR,2026-04-23
2026-01-02 21:00:00+00:00,388.0,0.0,0.0,163.55,220.0,0.0,56.0,807.125,388.0,-163.55,220.0,-751.125,-306.675,None,HR,2026-04-23
2026-01-02 22:00:00+00:00,433.0,0.0,0.0,399.1,331.0,0.0,55.0,727.8,433.0,-399.1,331.0,-672.8,-307.9,None,HR,2026-04-23
2026-01-02 23:00:00+00:00,448.0,0.0,0.0,358.025,375.0,0.0,61.0,663.9,448.0,-358.025,375.0,-602.9,-137.92499999999995,None,HR,2026-04-23
2026-01-03 00:00:00+00:00,383.0,0.0,0.0,325.95,286.0,0.0,59.0,419.95,383.0,-325.95,286.0,-360.95,-17.899999999999977,None,HR,2026-04-23
2026-01-03 01:00:00+00:00,378.0,0.0,0.0,240.25,189.0,0.0,67.85,350.0,378.0,-240.25,189.0,-282.15,44.60000000000002,None,HR,2026-04-23
2026-01-03 02:00:00+00:00,339.0,0.0,0.0,208.25,207.0,0.0,123.35,350.0,339.0,-208.25,207.0,-226.65,111.1,None,HR,2026-04-23
2026-01-03 03:00:00+00:00,342.0,0.0,0.0,238.825,154.0,0.0,95.5,350.575,342.0,-238.825,154.0,-255.075,2.1000000000000227,None,HR,2026-04-23
2026-01-03 04:00:00+00:00,378.0,0.0,0.0,320.5,157.0,0.0,68.0,441.6,378.0,-320.5,157.0,-373.6,-159.10000000000002,None,HR,2026-04-23
2026-01-03 05:00:00+00:00,334.0,0.0,0.0,482.05,270.0,0.0,80.0,586.35,334.0,-482.05,270.0,-506.35,-384.40000000000003,None,HR,2026-04-23
2026-01-03 06:00:00+00:00,318.0,0.0,0.0,487.40000000000003,253.0,0.0,81.0,732.35,318.0,-487.40000000000003,253.0,-651.35,-567.75,None,HR,2026-04-23
2026-01-03 07:00:00+00:00,276.0,0.0,0.0,627.475,258.0,0.0,79.0,672.65,276.0,-627.475,258.0,-593.65,-687.125,None,HR,2026-04-23
2026-01-03 08:00:00+00:00,241.0,2.0,0.0,698.025,245.0,88.0,78.0,578.0,239.0,-698.025,157.0,-500.0,-802.025,None,HR,2026-04-23
2026-01-03 09:00:00+00:00,249.0,0.0,0.0,748.575,256.0,83.0,74.0,538.65,249.0,-748.575,173.0,-464.65,-791.225,None,HR,2026-04-23
2026-01-03 10:00:00+00:00,329.0,0.0,0.0,857.5,286.0,52.0,73.0,639.9,329.0,-857.5,234.0,-566.9,-861.4,None,HR,2026-04-23
2026-01-03 11:00:00+00:00,304.0,0.0,0.0,824.525,306.0,67.0,72.0,665.825,304.0,-824.525,239.0,-593.825,-875.35,None,HR,2026-04-23
2026-01-03 12:00:00+00:00,288.0,0.0,0.0,764.55,306.0,32.0,70.0,750.475,288.0,-764.55,274.0,-680.475,-883.025,None,HR,2026-04-23
2026-01-03 13:00:00+00:00,344.0,0.0,0.0,548.325,276.0,0.0,71.0,851.55,344.0,-548.325,276.0,-780.55,-708.875,None,HR,2026-04-23
2026-01-03 14:00:00+00:00,287.0,0.0,0.0,348.3,335.0,0.0,73.0,975.375,287.0,-348.3,335.0,-902.375,-628.675,None,HR,2026-04-23
2026-01-03 15:00:00+00:00,296.0,0.0,0.0,156.25,208.0,0.0,78.0,971.125,296.0,-156.25,208.0,-893.125,-545.375,None,HR,2026-04-23
2026-01-03 16:00:00+00:00,301.0,0.0,0.0,232.60000000000002,200.0,0.0,80.0,970.625,301.0,-232.60000000000002,200.0,-890.625,-622.225,None,HR,2026-04-23
2026-01-03 17:00:00+00:00,281.0,0.0,0.0,232.625,200.0,0.0,79.0,914.475,281.0,-232.625,200.0,-835.475,-587.1,None,HR,2026-04-23
2026-01-03 18:00:00+00:00,260.0,0.0,0.0,182.02499999999998,195.0,0.0,77.0,901.475,260.0,-182.02499999999998,195.0,-824.475,-551.5,None,HR,2026-04-23
2026-01-03 19:00:00+00:00,324.0,0.0,0.0,181.375,230.0,0.0,73.0,924.925,324.0,-181.375,230.0,-851.925,-479.29999999999995,None,HR,2026-04-23
2026-01-03 20:00:00+00:00,339.0,0.0,0.0,243.8,179.0,0.0,68.0,924.3,339.0,-243.8,179.0,-856.3,-582.0999999999999,None,HR,2026-04-23
2026-01-03 21:00:00+00:00,310.0,0.0,0.0,246.75,259.0,0.0,66.0,913.325,310.0,-246.75,259.0,-847.325,-525.075,None,HR,2026-04-23
2026-01-03 22:00:00+00:00,325.0,0.0,0.0,314.65,300.0,0.0,65.0,728.875,325.0,-314.65,300.0,-663.875,-353.525,None,HR,2026-04-23
2026-01-03 23:00:00+00:00,343.0,0.0,0.0,325.4,265.0,0.0,64.0,747.125,343.0,-325.4,265.0,-683.125,-400.525,None,HR,2026-04-23
2026-01-04 00:00:00+00:00,314.0,0.0,0.0,312.6,233.0,0.0,63.0,587.95,314.0,-312.6,233.0,-524.95,-290.55000000000007,None,HR,2026-04-23
2026-01-04 01:00:00+00:00,265.0,0.0,0.0,276.925,213.0,0.0,62.0,485.475,265.0,-276.925,213.0,-423.475,-222.40000000000003,None,HR,2026-04-23
2026-01-04 02:00:00+00:00,183.0,0.0,0.0,113.69999999999999,191.0,0.0,60.0,522.15,183.0,-113.69999999999999,191.0,-462.15,-201.84999999999997,None,HR,2026-04-23
2026-01-04 03:00:00+00:00,194.0,0.0,0.0,229.325,163.0,0.0,60.0,416.75,194.0,-229.325,163.0,-356.75,-229.075,None,HR,2026-04-23
2026-01-04 04:00:00+00:00,195.0,0.0,0.0,167.075,191.0,0.0,61.0,490.55,195.0,-167.075,191.0,-429.55,-210.625,None,HR,2026-04-23
2026-01-04 05:00:00+00:00,288.0,0.0,0.0,141.775,175.0,0.0,66.0,584.725,288.0,-141.775,175.0,-518.725,-197.5,None,HR,2026-04-23
2026-01-04 06:00:00+00:00,218.0,0.0,22.75,12.825,151.0,0.0,66.0,494.175,218.0,9.925,151.0,-428.175,-49.25,None,HR,2026-04-23
2026-01-04 07:00:00+00:00,137.0,0.0,11.125,67.75,167.0,0.0,84.975,384.175,137.0,-56.625,167.0,-299.20000000000005,-51.825000000000045,None,HR,2026-04-23
2026-01-04 08:00:00+00:00,184.0,0.0,0.0,288.675,151.0,0.0,145.975,350.0,184.0,-288.675,151.0,-204.025,-157.70000000000002,None,HR,2026-04-23
2026-01-04 09:00:00+00:00,254.0,0.0,0.0,425.1,151.0,0.0,75.0,350.0,254.0,-425.1,151.0,-275.0,-295.1,None,HR,2026-04-23
2026-01-04 10:00:00+00:00,256.0,0.0,0.0,458.375,205.0,0.0,57.0,426.9,256.0,-458.375,205.0,-369.9,-367.275,None,HR,2026-04-23
2026-01-04 11:00:00+00:00,204.0,0.0,0.0,418.42499999999995,221.0,0.0,57.0,377.8,204.0,-418.42499999999995,221.0,-320.8,-314.22499999999997,None,HR,2026-04-23
2026-01-04 12:00:00+00:00,225.0,0.0,0.0,258.025,221.0,0.0,57.0,419.325,225.0,-258.025,221.0,-362.325,-174.34999999999997,None,HR,2026-04-23
2026-01-04 13:00:00+00:00,305.0,0.0,0.0,108.325,201.0,0.0,56.0,597.65,305.0,-108.325,201.0,-541.65,-143.97499999999997,None,HR,2026-04-23
2026-01-04 14:00:00+00:00,264.0,0.0,297.7,0.0,176.0,0.0,57.0,456.175,264.0,297.7,176.0,-399.175,338.52500000000003,None,HR,2026-04-23
2026-01-04 15:00:00+00:00,211.0,0.0,446.4,0.0,151.0,0.0,61.0,530.125,211.0,446.4,151.0,-469.125,339.275,None,HR,2026-04-23
2026-01-04 16:00:00+00:00,194.0,0.0,328.475,0.0,207.0,0.0,63.0,439.85,194.0,328.475,207.0,-376.85,352.625,None,HR,2026-04-23
2026-01-04 17:00:00+00:00,247.0,0.0,270.8,0.0,206.0,0.0,64.0,443.225,247.0,270.8,206.0,-379.225,344.57499999999993,None,HR,2026-04-23
2026-01-04 18:00:00+00:00,205.0,0.0,215.05,0.0,204.0,0.0,63.0,376.6,205.0,215.05,204.0,-313.6,310.44999999999993,None,HR,2026-04-23
2026-01-04 19:00:00+00:00,139.0,0.0,237.675,0.0,151.0,0.0,62.0,384.225,139.0,237.675,151.0,-322.225,205.44999999999993,None,HR,2026-04-23
2026-01-04 20:00:00+00:00,127.0,0.0,146.8,0.0,191.0,0.0,61.0,434.375,127.0,146.8,191.0,-373.375,91.42500000000001,None,HR,2026-04-23
2026-01-04 21:00:00+00:00,127.0,0.0,107.025,0.0,211.0,0.0,62.7,377.75,127.0,107.025,211.0,-315.05,129.97499999999997,None,HR,2026-04-23
2026-01-04 22:00:00+00:00,132.0,0.0,0.4,32.45,211.0,0.0,84.275,378.875,132.0,-32.050000000000004,211.0,-294.6,16.349999999999966,None,HR,2026-04-23
2026-01-04 23:00:00+00:00,90.0,0.0,0.0,51.65,351.0,0.0,62.0,523.425,90.0,-51.65,351.0,-461.42499999999995,-72.07499999999993,None,HR,2026-04-23
2026-01-05 00:00:00+00:00,90.0,0.0,0.0,42.3,351.0,0.0,60.0,410.0,90.0,-42.3,351.0,-350.0,48.69999999999999,None,HR,2026-04-23
2026-01-05 01:00:00+00:00,90.0,0.0,121.7,0.0,121.0,0.0,114.625,350.0,90.0,121.7,121.0,-235.375,97.32499999999999,None,HR,2026-04-23
2026-01-05 02:00:00+00:00,77.0,0.0,165.54999999999998,0.0,1.0,0.0,204.475,350.0,77.0,165.54999999999998,1.0,-145.525,98.02499999999998,None,HR,2026-04-23
2026-01-05 03:00:00+00:00,62.0,0.0,81.7,0.0,1.0,0.0,249.85,350.0,62.0,81.7,1.0,-100.15,44.54999999999998,None,HR,2026-04-23
2026-01-05 04:00:00+00:00,91.0,0.0,66.5,0.0,39.0,13.0,116.27499999999999,365.425,91.0,66.5,26.0,-249.15000000000003,-65.65000000000003,None,HR,2026-04-23
2026-01-05 05:00:00+00:00,80.0,0.0,4.425,42.099999999999994,39.0,0.0,105.0,547.025,80.0,-37.675,39.0,-442.025,-360.7,None,HR,2026-04-23
2026-01-05 06:00:00+00:00,80.0,30.0,113.75,0.0,1.0,0.0,123.0,699.5,50.0,113.75,1.0,-576.5,-411.75,None,HR,2026-04-23
2026-01-05 07:00:00+00:00,80.0,30.0,130.7,0.0,133.0,0.0,123.0,840.85,50.0,130.7,133.0,-717.85,-404.15000000000003,None,HR,2026-04-23
2026-01-05 08:00:00+00:00,80.0,30.0,53.0,0.0,140.0,0.0,123.0,878.075,50.0,53.0,140.0,-755.075,-512.075,None,HR,2026-04-23
2026-01-05 09:00:00+00:00,80.0,30.0,0.0,123.75,232.0,0.0,120.0,957.7,50.0,-123.75,232.0,-837.7,-679.45,None,HR,2026-04-23
2026-01-05 10:00:00+00:00,80.0,30.0,0.0,258.6,209.0,0.0,120.0,1079.975,50.0,-258.6,209.0,-959.9749999999999,-959.5749999999999,None,HR,2026-04-23
2026-01-05 11:00:00+00:00,80.0,30.0,0.0,295.65,206.0,0.0,116.0,1078.15,50.0,-295.65,206.0,-962.1500000000001,-1001.8000000000001,None,HR,2026-04-23
2026-01-05 12:00:00+00:00,80.0,30.0,0.0,234.5,239.0,0.0,112.0,1102.625,50.0,-234.5,239.0,-990.625,-936.125,None,HR,2026-04-23
2026-01-05 13:00:00+00:00,80.0,30.0,52.0,16.75,114.0,0.0,105.0,885.4,50.0,35.25,114.0,-780.4,-581.15,None,HR,2026-04-23
2026-01-05 14:00:00+00:00,81.0,30.0,297.975,0.0,39.0,0.0,102.0,745.75,51.0,297.975,39.0,-643.75,-255.77499999999998,None,HR,2026-04-23
2026-01-05 15:00:00+00:00,81.0,30.0,370.04999999999995,0.0,24.0,0.0,102.0,841.075,51.0,370.04999999999995,24.0,-739.075,-294.0250000000001,None,HR,2026-04-23
2026-01-05 16:00:00+00:00,81.0,30.0,307.0,0.0,37.0,0.0,105.0,813.325,51.0,307.0,37.0,-708.325,-313.32500000000005,None,HR,2026-04-23
2026-01-05 17:00:00+00:00,81.0,30.0,319.975,0.0,39.0,0.0,102.0,806.7,51.0,319.975,39.0,-704.7,-294.725,None,HR,2026-04-23
2026-01-05 18:00:00+00:00,80.0,30.0,274.425,0.0,139.0,0.0,100.0,833.1,50.0,274.425,139.0,-733.1,-269.675,None,HR,2026-04-23
2026-01-05 19:00:00+00:00,80.0,30.0,290.85,0.0,139.0,0.0,90.0,820.55,50.0,290.85,139.0,-730.55,-250.69999999999993,None,HR,2026-04-23
2026-01-05 20:00:00+00:00,80.0,30.0,0.0,139.5,101.0,0.0,83.0,863.975,50.0,-139.5,101.0,-780.975,-769.475,None,HR,2026-04-23
2026-01-05 21:00:00+00:00,80.0,0.0,0.0,161.02499999999998,101.0,0.0,79.0,747.025,80.0,-161.02499999999998,101.0,-668.025,-648.05,None,HR,2026-04-23
2026-01-05 22:00:00+00:00,80.0,0.0,0.0,165.125,101.0,0.0,78.0,518.15,80.0,-165.125,101.0,-440.15,-424.275,None,HR,2026-04-23
2026-01-05 23:00:00+00:00,164.0,0.0,0.0,204.5,155.0,0.0,195.775,350.0,164.0,-204.5,155.0,-154.225,-39.724999999999994,None,HR,2026-04-23
2026-01-06 00:00:00+00:00,164.0,0.0,0.0,88.575,141.0,0.0,235.425,350.0,164.0,-88.575,141.0,-114.57499999999999,101.85000000000002,None,HR,2026-04-23
2026-01-06 01:00:00+00:00,164.0,0.0,0.0,72.05000000000001,41.0,0.0,425.45,350.0,164.0,-72.05000000000001,41.0,75.44999999999999,208.39999999999998,None,HR,2026-04-23
2026-01-06 02:00:00+00:00,164.0,0.0,21.525,0.15,41.0,0.0,411.85,350.0,164.0,21.375,41.0,61.85000000000002,288.225,None,HR,2026-04-23
2026-01-06 03:00:00+00:00,150.0,0.0,105.575,0.0,41.0,0.0,353.9,350.0,150.0,105.575,41.0,3.8999999999999773,300.47499999999997,None,HR,2026-04-23
2026-01-06 04:00:00+00:00,145.0,0.0,154.72500000000002,0.0,41.0,0.0,297.85,350.0,145.0,154.72500000000002,41.0,-52.14999999999998,288.57500000000005,None,HR,2026-04-23
2026-01-06 05:00:00+00:00,40.0,95.0,343.95000000000005,0.0,41.0,0.0,224.2,350.0,-55.0,343.95000000000005,41.0,-125.80000000000001,204.15000000000003,None,HR,2026-04-23
2026-01-06 06:00:00+00:00,38.0,80.0,476.375,0.0,41.0,0.0,150.675,368.925,-42.0,476.375,41.0,-218.25,257.125,None,HR,2026-04-23
2026-01-06 07:00:00+00:00,64.0,80.0,379.9,0.0,51.0,0.0,132.0,416.35,-16.0,379.9,51.0,-284.35,130.54999999999995,None,HR,2026-04-23
2026-01-06 08:00:00+00:00,64.0,80.0,251.375,0.0,152.0,0.0,126.0,525.825,-16.0,251.375,152.0,-399.82500000000005,-12.450000000000045,None,HR,2026-04-23
2026-01-06 09:00:00+00:00,64.0,80.0,143.15,0.0,152.0,0.0,124.0,551.125,-16.0,143.15,152.0,-427.125,-147.97500000000002,None,HR,2026-04-23
2026-01-06 10:00:00+00:00,64.0,34.0,17.475,0.0,152.0,0.0,123.0,605.9,30.0,17.475,152.0,-482.9,-283.42499999999995,None,HR,2026-04-23
2026-01-06 11:00:00+00:00,64.0,57.0,55.375,0.0,152.0,0.0,122.0,616.55,7.0,55.375,152.0,-494.54999999999995,-280.17499999999995,None,HR,2026-04-23
2026-01-06 12:00:00+00:00,64.0,40.0,144.675,0.0,151.0,0.0,119.0,633.475,24.0,144.675,151.0,-514.475,-194.8,None,HR,2026-04-23
2026-01-06 13:00:00+00:00,71.0,30.0,287.225,0.0,213.0,0.0,115.0,657.95,41.0,287.225,213.0,-542.95,-1.7250000000000227,None,HR,2026-04-23
2026-01-06 14:00:00+00:00,39.0,78.0,511.40000000000003,0.0,141.0,0.0,108.0,610.925,-39.0,511.40000000000003,141.0,-502.92499999999995,110.47500000000014,None,HR,2026-04-23
2026-01-06 15:00:00+00:00,40.0,78.0,587.325,0.0,141.0,0.0,109.0,697.6,-38.0,587.325,141.0,-588.6,101.72500000000002,None,HR,2026-04-23
2026-01-06 16:00:00+00:00,64.0,78.0,543.55,0.0,41.0,0.0,106.0,652.25,-14.0,543.55,41.0,-546.25,24.299999999999955,None,HR,2026-04-23
2026-01-06 17:00:00+00:00,41.0,78.0,525.0,0.0,41.0,0.0,107.0,617.025,-37.0,525.0,41.0,-510.025,18.975000000000023,None,HR,2026-04-23
2026-01-06 18:00:00+00:00,40.0,78.0,517.4,0.0,41.0,0.0,103.0,599.7,-38.0,517.4,41.0,-496.70000000000005,23.699999999999932,None,HR,2026-04-23
2026-01-06 19:00:00+00:00,40.0,81.0,334.65,0.0,141.0,0.0,95.0,540.825,-41.0,334.65,141.0,-445.82500000000005,-11.175000000000068,None,HR,2026-04-23
2026-01-06 20:00:00+00:00,64.0,58.0,140.7,0.0,106.0,0.0,84.0,536.375,6.0,140.7,106.0,-452.375,-199.675,None,HR,2026-04-23
2026-01-06 21:00:00+00:00,64.0,80.0,91.625,0.0,141.0,0.0,84.7,458.0,-16.0,91.625,141.0,-373.3,-156.675,None,HR,2026-04-23
2026-01-06 22:00:00+00:00,64.0,80.0,19.975,10.100000000000001,101.0,0.0,265.6,350.0,-16.0,9.875,101.0,-84.39999999999998,10.475000000000023,None,HR,2026-04-23
2026-01-06 23:00:00+00:00,41.0,0.0,6.925,13.475,139.0,0.0,380.1,350.0,41.0,-6.55,139.0,30.100000000000023,203.55,None,HR,2026-04-23
2026-01-07 00:00:00+00:00,36.0,0.0,50.725,0.0,142.0,0.0,467.725,350.0,36.0,50.725,142.0,117.72500000000002,346.45000000000005,None,HR,2026-04-23
2026-01-07 01:00:00+00:00,36.0,2.0,165.0,0.0,41.0,0.0,517.0,350.0,34.0,165.0,41.0,167.0,407.0,None,HR,2026-04-23
2026-01-07 02:00:00+00:00,36.0,7.0,202.55,0.0,41.0,0.0,487.425,350.0,29.0,202.55,41.0,137.425,409.975,None,HR,2026-04-23
2026-01-07 03:00:00+00:00,36.0,7.0,243.42499999999998,0.0,41.0,0.0,398.675,350.0,29.0,243.42499999999998,41.0,48.67500000000001,362.09999999999997,None,HR,2026-04-23
2026-01-07 04:00:00+00:00,36.0,6.0,125.7,0.0,41.0,0.0,370.175,350.0,30.0,125.7,41.0,20.17500000000001,216.875,None,HR,2026-04-23
2026-01-07 05:00:00+00:00,36.0,4.0,3.1,51.975,41.0,0.0,204.02499999999998,395.425,32.0,-48.875,41.0,-191.40000000000003,-167.27500000000003,None,HR,2026-04-23
2026-01-07 06:00:00+00:00,36.0,0.0,120.15,0.0,1.0,0.0,128.0,604.625,36.0,120.15,1.0,-476.625,-319.475,None,HR,2026-04-23
2026-01-07 07:00:00+00:00,36.0,0.0,14.65,7.075,1.0,0.0,130.0,670.925,36.0,7.575,1.0,-540.925,-496.34999999999997,None,HR,2026-04-23
2026-01-07 08:00:00+00:00,36.0,0.0,0.0,52.025,1.0,3.0,123.0,725.5,36.0,-52.025,-2.0,-602.5,-620.525,None,HR,2026-04-23
2026-01-07 09:00:00+00:00,36.0,0.0,0.0,124.55,1.0,13.0,119.0,729.75,36.0,-124.55,-12.0,-610.75,-711.3,None,HR,2026-04-23
2026-01-07 10:00:00+00:00,36.0,0.0,0.0,156.3,1.0,13.0,121.0,799.1,36.0,-156.3,-12.0,-678.1,-810.4000000000001,None,HR,2026-04-23
2026-01-07 11:00:00+00:00,36.0,11.0,0.0,127.375,1.0,2.0,118.0,816.575,25.0,-127.375,-1.0,-698.575,-801.95,None,HR,2026-04-23
2026-01-07 12:00:00+00:00,36.0,11.0,0.0,77.25,1.0,2.0,116.0,788.575,25.0,-77.25,-1.0,-672.575,-725.825,None,HR,2026-04-23
2026-01-07 13:00:00+00:00,36.0,11.0,82.5,0.0,1.0,2.0,114.0,772.1,25.0,82.5,-1.0,-658.1,-551.6,None,HR,2026-04-23
