,GR_BG,BG_GR,GR_MK,MK_GR,GR_IT_SUD,IT_SUD_GR,GR_BG_net_export,GR_MK_net_export,GR_IT_SUD_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-01 00:00:00+00:00,277.925,0.0,464.0,0.0,500.0,0.0,277.925,464.0,500.0,1241.925,None,GR,2026-04-23
2026-01-01 01:00:00+00:00,63.425,115.55000000000001,457.0,0.0,500.0,0.0,-52.125000000000014,457.0,500.0,904.875,None,GR,2026-04-23
2026-01-01 02:00:00+00:00,2.75,249.675,463.0,0.0,500.0,0.0,-246.925,463.0,500.0,716.075,None,GR,2026-04-23
2026-01-01 03:00:00+00:00,2.75,512.6,429.0,0.0,500.0,0.0,-509.85,429.0,500.0,419.15,None,GR,2026-04-23
2026-01-01 04:00:00+00:00,2.75,519.475,393.0,0.0,500.0,0.0,-516.725,393.0,500.0,376.275,None,GR,2026-04-23
2026-01-01 05:00:00+00:00,2.75,830.625,352.0,0.0,500.0,0.0,-827.875,352.0,500.0,24.125,None,GR,2026-04-23
2026-01-01 06:00:00+00:00,2.75,661.1,321.0,0.0,500.0,0.0,-658.35,321.0,500.0,162.64999999999998,None,GR,2026-04-23
2026-01-01 07:00:00+00:00,317.725,84.175,326.0,0.0,500.0,0.0,233.55,326.0,500.0,1059.55,None,GR,2026-04-23
2026-01-01 08:00:00+00:00,656.525,0.0,316.0,5.0,500.0,0.0,656.525,311.0,500.0,1467.525,None,GR,2026-04-23
2026-01-01 09:00:00+00:00,808.0,0.0,324.0,5.0,500.0,0.0,808.0,319.0,500.0,1627.0,None,GR,2026-04-23
2026-01-01 10:00:00+00:00,706.1,0.0,301.0,5.0,500.0,0.0,706.1,296.0,500.0,1502.1,None,GR,2026-04-23
2026-01-01 11:00:00+00:00,440.425,0.0,313.0,5.0,500.0,0.0,440.425,308.0,500.0,1248.425,None,GR,2026-04-23
2026-01-01 12:00:00+00:00,66.89999999999999,61.65,382.0,5.0,500.0,0.0,5.249999999999993,377.0,500.0,882.25,None,GR,2026-04-23
2026-01-01 13:00:00+00:00,2.75,614.95,445.0,0.0,500.0,0.0,-612.2,445.0,500.0,332.79999999999995,None,GR,2026-04-23
2026-01-01 14:00:00+00:00,2.75,1340.175,443.0,0.0,500.0,0.0,-1337.425,443.0,500.0,-394.42499999999995,None,GR,2026-04-23
2026-01-01 15:00:00+00:00,2.75,1328.075,402.0,0.0,0.0,249.0,-1325.325,402.0,-249.0,-1172.325,None,GR,2026-04-23
2026-01-01 16:00:00+00:00,2.75,1408.8,405.0,0.0,0.0,273.0,-1406.05,405.0,-273.0,-1274.05,None,GR,2026-04-23
2026-01-01 17:00:00+00:00,2.75,1404.925,394.0,0.0,0.0,169.0,-1402.175,394.0,-169.0,-1177.175,None,GR,2026-04-23
2026-01-01 18:00:00+00:00,2.75,1406.725,384.0,0.0,0.0,321.0,-1403.975,384.0,-321.0,-1340.975,None,GR,2026-04-23
2026-01-01 19:00:00+00:00,2.75,1407.575,411.0,0.0,0.0,500.0,-1404.825,411.0,-500.0,-1493.825,None,GR,2026-04-23
2026-01-01 20:00:00+00:00,2.75,1411.0,441.0,0.0,0.0,235.0,-1408.25,441.0,-235.0,-1202.25,None,GR,2026-04-23
2026-01-01 21:00:00+00:00,2.75,1209.275,470.0,0.0,0.0,26.0,-1206.525,470.0,-26.0,-762.5250000000001,None,GR,2026-04-23
2026-01-01 22:00:00+00:00,2.75,1411.0,448.0,0.0,500.0,0.0,-1408.25,448.0,500.0,-460.25,None,GR,2026-04-23
2026-01-01 23:00:00+00:00,0.0,1248.2,300.0,80.0,500.0,0.0,-1248.2,220.0,500.0,-528.2,None,GR,2026-04-23
2026-01-02 00:00:00+00:00,0.0,1297.9,281.0,90.0,500.0,0.0,-1297.9,191.0,500.0,-606.9000000000001,None,GR,2026-04-23
2026-01-02 01:00:00+00:00,0.0,1191.575,202.0,90.0,500.0,0.0,-1191.575,112.0,500.0,-579.575,None,GR,2026-04-23
2026-01-02 02:00:00+00:00,0.0,1073.025,170.0,90.0,500.0,0.0,-1073.025,80.0,500.0,-493.0250000000001,None,GR,2026-04-23
2026-01-02 03:00:00+00:00,0.0,979.475,146.0,90.0,500.0,0.0,-979.475,56.0,500.0,-423.475,None,GR,2026-04-23
2026-01-02 04:00:00+00:00,0.0,1074.375,137.0,90.0,500.0,0.0,-1074.375,47.0,500.0,-527.375,None,GR,2026-04-23
2026-01-02 05:00:00+00:00,0.0,1085.625,120.0,0.0,391.0,0.0,-1085.625,120.0,391.0,-574.625,None,GR,2026-04-23
2026-01-02 06:00:00+00:00,0.0,761.225,130.0,0.0,500.0,0.0,-761.225,130.0,500.0,-131.22500000000002,None,GR,2026-04-23
2026-01-02 07:00:00+00:00,0.0,346.05,354.0,0.0,500.0,0.0,-346.05,354.0,500.0,507.95,None,GR,2026-04-23
2026-01-02 08:00:00+00:00,108.675,0.0,397.0,0.0,500.0,0.0,108.675,397.0,500.0,1005.675,None,GR,2026-04-23
2026-01-02 09:00:00+00:00,490.375,0.0,439.0,0.0,500.0,0.0,490.375,439.0,500.0,1429.375,None,GR,2026-04-23
2026-01-02 10:00:00+00:00,1007.0,0.0,433.0,0.0,92.0,0.0,1007.0,433.0,92.0,1532.0,None,GR,2026-04-23
2026-01-02 11:00:00+00:00,1036.775,0.0,425.0,0.0,0.0,256.0,1036.775,425.0,-256.0,1205.775,None,GR,2026-04-23
2026-01-02 12:00:00+00:00,1046.025,0.0,418.0,0.0,0.0,500.0,1046.025,418.0,-500.0,964.0250000000001,None,GR,2026-04-23
2026-01-02 13:00:00+00:00,672.8,0.0,419.0,0.0,0.0,229.0,672.8,419.0,-229.0,862.8,None,GR,2026-04-23
2026-01-02 14:00:00+00:00,0.0,182.1,407.0,0.0,206.0,0.0,-182.1,407.0,206.0,430.9,None,GR,2026-04-23
2026-01-02 15:00:00+00:00,0.0,363.7,359.0,0.0,0.0,0.0,-363.7,359.0,0.0,-4.699999999999989,None,GR,2026-04-23
2026-01-02 16:00:00+00:00,0.0,762.175,347.0,0.0,500.0,0.0,-762.175,347.0,500.0,84.82500000000005,None,GR,2026-04-23
2026-01-02 17:00:00+00:00,0.0,499.175,333.0,0.0,375.0,0.0,-499.175,333.0,375.0,208.825,None,GR,2026-04-23
2026-01-02 18:00:00+00:00,0.0,746.025,343.0,0.0,500.0,0.0,-746.025,343.0,500.0,96.97500000000002,None,GR,2026-04-23
2026-01-02 19:00:00+00:00,0.0,554.525,333.0,0.0,463.0,0.0,-554.525,333.0,463.0,241.47500000000002,None,GR,2026-04-23
2026-01-02 20:00:00+00:00,0.0,252.59999999999997,348.0,0.0,500.0,0.0,-252.59999999999997,348.0,500.0,595.4000000000001,None,GR,2026-04-23
2026-01-02 21:00:00+00:00,123.975,56.95,351.0,0.0,500.0,0.0,67.02499999999999,351.0,500.0,918.025,None,GR,2026-04-23
2026-01-02 22:00:00+00:00,141.0,32.4,374.0,0.0,500.0,0.0,108.6,374.0,500.0,982.6,None,GR,2026-04-23
2026-01-02 23:00:00+00:00,495.5,0.0,478.0,0.0,500.0,0.0,495.5,478.0,500.0,1473.5,None,GR,2026-04-23
2026-01-03 00:00:00+00:00,408.8,0.0,333.0,1.0,500.0,0.0,408.8,332.0,500.0,1240.8,None,GR,2026-04-23
2026-01-03 01:00:00+00:00,510.85,0.0,244.0,1.0,500.0,0.0,510.85,243.0,500.0,1253.85,None,GR,2026-04-23
2026-01-03 02:00:00+00:00,493.55,0.0,241.0,0.0,500.0,0.0,493.55,241.0,500.0,1234.55,None,GR,2026-04-23
2026-01-03 03:00:00+00:00,511.475,0.0,225.0,0.0,500.0,0.0,511.475,225.0,500.0,1236.475,None,GR,2026-04-23
2026-01-03 04:00:00+00:00,272.32500000000005,0.0,215.0,0.0,500.0,0.0,272.32500000000005,215.0,500.0,987.325,None,GR,2026-04-23
2026-01-03 05:00:00+00:00,1.55,78.55,300.0,0.0,500.0,0.0,-77.0,300.0,500.0,723.0,None,GR,2026-04-23
2026-01-03 06:00:00+00:00,143.3,71.275,279.0,0.0,500.0,0.0,72.025,279.0,500.0,851.025,None,GR,2026-04-23
2026-01-03 07:00:00+00:00,718.525,0.0,318.0,0.0,500.0,0.0,718.525,318.0,500.0,1536.525,None,GR,2026-04-23
2026-01-03 08:00:00+00:00,1048.1,0.0,370.0,0.0,500.0,0.0,1048.1,370.0,500.0,1918.1,None,GR,2026-04-23
2026-01-03 09:00:00+00:00,1050.0,0.0,449.0,0.0,500.0,0.0,1050.0,449.0,500.0,1999.0,None,GR,2026-04-23
2026-01-03 10:00:00+00:00,1050.0,0.0,454.0,0.0,485.0,0.0,1050.0,454.0,485.0,1989.0,None,GR,2026-04-23
2026-01-03 11:00:00+00:00,1050.0,0.0,448.0,0.0,369.0,0.0,1050.0,448.0,369.0,1867.0,None,GR,2026-04-23
2026-01-03 12:00:00+00:00,1050.0,0.0,423.0,0.0,500.0,0.0,1050.0,423.0,500.0,1973.0,None,GR,2026-04-23
2026-01-03 13:00:00+00:00,1050.0,0.0,422.0,0.0,500.0,0.0,1050.0,422.0,500.0,1972.0,None,GR,2026-04-23
2026-01-03 14:00:00+00:00,1007.4,0.0,400.0,0.0,500.0,0.0,1007.4,400.0,500.0,1907.4,None,GR,2026-04-23
2026-01-03 15:00:00+00:00,1009.025,0.0,302.0,0.0,500.0,0.0,1009.025,302.0,500.0,1811.025,None,GR,2026-04-23
2026-01-03 16:00:00+00:00,1075.7,0.0,355.0,0.0,500.0,0.0,1075.7,355.0,500.0,1930.7,None,GR,2026-04-23
2026-01-03 17:00:00+00:00,1189.075,0.0,317.0,0.0,500.0,0.0,1189.075,317.0,500.0,2006.075,None,GR,2026-04-23
2026-01-03 18:00:00+00:00,1226.125,0.0,306.0,0.0,500.0,0.0,1226.125,306.0,500.0,2032.125,None,GR,2026-04-23
2026-01-03 19:00:00+00:00,1243.0,0.0,312.0,0.0,500.0,0.0,1243.0,312.0,500.0,2055.0,None,GR,2026-04-23
2026-01-03 20:00:00+00:00,1259.0,0.0,319.0,0.0,500.0,0.0,1259.0,319.0,500.0,2078.0,None,GR,2026-04-23
2026-01-03 21:00:00+00:00,1214.0,0.0,397.0,0.0,500.0,0.0,1214.0,397.0,500.0,2111.0,None,GR,2026-04-23
2026-01-03 22:00:00+00:00,1191.35,0.0,410.0,0.0,500.0,0.0,1191.35,410.0,500.0,2101.35,None,GR,2026-04-23
2026-01-03 23:00:00+00:00,1040.5,0.0,500.0,0.0,500.0,0.0,1040.5,500.0,500.0,2040.5,[MK_GR] ZERO,GR,2026-04-23
2026-01-04 00:00:00+00:00,823.2,0.0,466.0,0.0,500.0,0.0,823.2,466.0,500.0,1789.2,[MK_GR] ZERO,GR,2026-04-23
2026-01-04 01:00:00+00:00,966.475,0.0,490.0,0.0,500.0,0.0,966.475,490.0,500.0,1956.475,[MK_GR] ZERO,GR,2026-04-23
2026-01-04 02:00:00+00:00,798.75,0.0,470.0,0.0,500.0,0.0,798.75,470.0,500.0,1768.75,[MK_GR] ZERO,GR,2026-04-23
2026-01-04 03:00:00+00:00,714.45,0.0,466.0,0.0,500.0,0.0,714.45,466.0,500.0,1680.45,[MK_GR] ZERO,GR,2026-04-23
2026-01-04 04:00:00+00:00,258.375,0.0,449.0,0.0,500.0,0.0,258.375,449.0,500.0,1207.375,[MK_GR] ZERO,GR,2026-04-23
2026-01-04 05:00:00+00:00,2.75,77.1,458.0,0.0,500.0,0.0,-74.35,458.0,500.0,883.65,[MK_GR] ZERO,GR,2026-04-23
2026-01-04 06:00:00+00:00,93.5,79.0,500.0,0.0,500.0,0.0,14.5,500.0,500.0,1014.5,[MK_GR] ZERO,GR,2026-04-23
2026-01-04 07:00:00+00:00,624.15,0.0,468.0,0.0,500.0,0.0,624.15,468.0,500.0,1592.15,[MK_GR] ZERO,GR,2026-04-23
2026-01-04 08:00:00+00:00,1124.05,0.0,500.0,0.0,500.0,0.0,1124.05,500.0,500.0,2124.05,[MK_GR] ZERO,GR,2026-04-23
2026-01-04 09:00:00+00:00,1141.275,0.0,500.0,0.0,500.0,0.0,1141.275,500.0,500.0,2141.275,[MK_GR] ZERO,GR,2026-04-23
2026-01-04 10:00:00+00:00,1175.75,0.0,500.0,0.0,500.0,0.0,1175.75,500.0,500.0,2175.75,[MK_GR] ZERO,GR,2026-04-23
2026-01-04 11:00:00+00:00,1189.75,0.0,500.0,0.0,500.0,0.0,1189.75,500.0,500.0,2189.75,[MK_GR] ZERO,GR,2026-04-23
2026-01-04 12:00:00+00:00,1156.6,0.0,500.0,0.0,500.0,0.0,1156.6,500.0,500.0,2156.6,[MK_GR] ZERO,GR,2026-04-23
2026-01-04 13:00:00+00:00,972.9000000000001,0.0,490.0,0.0,500.0,0.0,972.9000000000001,490.0,500.0,1962.9,[MK_GR] ZERO,GR,2026-04-23
2026-01-04 14:00:00+00:00,1008.7,0.0,479.0,0.0,500.0,0.0,1008.7,479.0,500.0,1987.7,[MK_GR] ZERO,GR,2026-04-23
2026-01-04 15:00:00+00:00,989.45,0.0,486.0,0.0,500.0,0.0,989.45,486.0,500.0,1975.45,[MK_GR] ZERO,GR,2026-04-23
2026-01-04 16:00:00+00:00,869.875,0.0,496.0,0.0,500.0,0.0,869.875,496.0,500.0,1865.875,[MK_GR] ZERO,GR,2026-04-23
2026-01-04 17:00:00+00:00,1040.1,0.0,496.0,0.0,500.0,0.0,1040.1,496.0,500.0,2036.1,[MK_GR] ZERO,GR,2026-04-23
2026-01-04 18:00:00+00:00,1331.75,0.0,496.0,0.0,500.0,0.0,1331.75,496.0,500.0,2327.75,[MK_GR] ZERO,GR,2026-04-23
2026-01-04 19:00:00+00:00,1314.8,0.0,486.0,0.0,500.0,0.0,1314.8,486.0,500.0,2300.8,[MK_GR] ZERO,GR,2026-04-23
2026-01-04 20:00:00+00:00,1169.0500000000002,0.0,478.0,0.0,500.0,0.0,1169.0500000000002,478.0,500.0,2147.05,[MK_GR] ZERO,GR,2026-04-23
2026-01-04 21:00:00+00:00,1285.45,0.0,498.0,0.0,500.0,0.0,1285.45,498.0,500.0,2283.45,[MK_GR] ZERO,GR,2026-04-23
2026-01-04 22:00:00+00:00,1292.85,0.0,482.0,0.0,500.0,0.0,1292.85,482.0,500.0,2274.85,[MK_GR] ZERO,GR,2026-04-23
2026-01-04 23:00:00+00:00,650.0,0.0,326.0,0.0,500.0,0.0,650.0,326.0,500.0,1476.0,None,GR,2026-04-23
2026-01-05 00:00:00+00:00,650.0,0.0,299.0,0.0,500.0,0.0,650.0,299.0,500.0,1449.0,None,GR,2026-04-23
2026-01-05 01:00:00+00:00,650.0,0.0,231.0,60.0,500.0,0.0,650.0,171.0,500.0,1321.0,None,GR,2026-04-23
2026-01-05 02:00:00+00:00,650.0,0.0,229.0,62.0,500.0,0.0,650.0,167.0,500.0,1317.0,None,GR,2026-04-23
2026-01-05 03:00:00+00:00,650.0,0.0,210.0,62.0,500.0,0.0,650.0,148.0,500.0,1298.0,None,GR,2026-04-23
2026-01-05 04:00:00+00:00,650.0,0.0,181.0,62.0,500.0,0.0,650.0,119.0,500.0,1269.0,None,GR,2026-04-23
2026-01-05 05:00:00+00:00,650.0,0.0,203.0,62.0,500.0,0.0,650.0,141.0,500.0,1291.0,None,GR,2026-04-23
2026-01-05 06:00:00+00:00,650.0,0.0,261.0,60.0,500.0,0.0,650.0,201.0,500.0,1351.0,None,GR,2026-04-23
2026-01-05 07:00:00+00:00,650.0,0.0,324.0,0.0,500.0,0.0,650.0,324.0,500.0,1474.0,None,GR,2026-04-23
2026-01-05 08:00:00+00:00,650.0,0.0,335.0,0.0,500.0,0.0,650.0,335.0,500.0,1485.0,None,GR,2026-04-23
2026-01-05 09:00:00+00:00,650.0,0.0,387.0,0.0,500.0,0.0,650.0,387.0,500.0,1537.0,None,GR,2026-04-23
2026-01-05 10:00:00+00:00,650.0,0.0,355.0,0.0,500.0,0.0,650.0,355.0,500.0,1505.0,None,GR,2026-04-23
2026-01-05 11:00:00+00:00,650.0,0.0,353.0,0.0,500.0,0.0,650.0,353.0,500.0,1503.0,None,GR,2026-04-23
2026-01-05 12:00:00+00:00,650.0,0.0,316.0,0.0,500.0,0.0,650.0,316.0,500.0,1466.0,None,GR,2026-04-23
2026-01-05 13:00:00+00:00,650.0,0.0,307.0,0.0,500.0,0.0,650.0,307.0,500.0,1457.0,None,GR,2026-04-23
2026-01-05 14:00:00+00:00,650.0,0.0,306.0,0.0,500.0,0.0,650.0,306.0,500.0,1456.0,None,GR,2026-04-23
2026-01-05 15:00:00+00:00,650.0,0.0,296.0,0.0,500.0,0.0,650.0,296.0,500.0,1446.0,None,GR,2026-04-23
2026-01-05 16:00:00+00:00,650.0,0.0,328.0,0.0,500.0,0.0,650.0,328.0,500.0,1478.0,None,GR,2026-04-23
2026-01-05 17:00:00+00:00,650.0,0.0,307.0,0.0,500.0,0.0,650.0,307.0,500.0,1457.0,None,GR,2026-04-23
2026-01-05 18:00:00+00:00,650.0,0.0,358.0,0.0,500.0,0.0,650.0,358.0,500.0,1508.0,None,GR,2026-04-23
2026-01-05 19:00:00+00:00,650.0,0.0,391.0,0.0,500.0,0.0,650.0,391.0,500.0,1541.0,None,GR,2026-04-23
2026-01-05 20:00:00+00:00,650.0,0.0,370.0,0.0,500.0,0.0,650.0,370.0,500.0,1520.0,None,GR,2026-04-23
2026-01-05 21:00:00+00:00,650.0,0.0,319.0,0.0,500.0,0.0,650.0,319.0,500.0,1469.0,None,GR,2026-04-23
2026-01-05 22:00:00+00:00,650.0,0.0,374.0,0.0,500.0,0.0,650.0,374.0,500.0,1524.0,None,GR,2026-04-23
2026-01-05 23:00:00+00:00,800.0,0.0,350.0,0.0,500.0,0.0,800.0,350.0,500.0,1650.0,[MK_GR] ZERO,GR,2026-04-23
2026-01-06 00:00:00+00:00,800.0,0.0,299.0,0.0,500.0,0.0,800.0,299.0,500.0,1599.0,[MK_GR] ZERO,GR,2026-04-23
2026-01-06 01:00:00+00:00,800.0,0.0,288.0,0.0,500.0,0.0,800.0,288.0,500.0,1588.0,[MK_GR] ZERO,GR,2026-04-23
2026-01-06 02:00:00+00:00,800.0,0.0,260.0,0.0,500.0,0.0,800.0,260.0,500.0,1560.0,[MK_GR] ZERO,GR,2026-04-23
2026-01-06 03:00:00+00:00,800.0,0.0,277.0,0.0,500.0,0.0,800.0,277.0,500.0,1577.0,[MK_GR] ZERO,GR,2026-04-23
2026-01-06 04:00:00+00:00,800.0,0.0,289.0,0.0,500.0,0.0,800.0,289.0,500.0,1589.0,[MK_GR] ZERO,GR,2026-04-23
2026-01-06 05:00:00+00:00,700.0,0.0,300.0,0.0,500.0,0.0,700.0,300.0,500.0,1500.0,[MK_GR] ZERO,GR,2026-04-23
2026-01-06 06:00:00+00:00,700.0,0.0,304.0,0.0,500.0,0.0,700.0,304.0,500.0,1504.0,[MK_GR] ZERO,GR,2026-04-23
2026-01-06 07:00:00+00:00,700.0,0.0,297.0,0.0,500.0,0.0,700.0,297.0,500.0,1497.0,[MK_GR] ZERO,GR,2026-04-23
2026-01-06 08:00:00+00:00,700.0,0.0,387.0,0.0,500.0,0.0,700.0,387.0,500.0,1587.0,[MK_GR] ZERO,GR,2026-04-23
2026-01-06 09:00:00+00:00,700.0,0.0,417.0,0.0,500.0,0.0,700.0,417.0,500.0,1617.0,[MK_GR] ZERO,GR,2026-04-23
2026-01-06 10:00:00+00:00,700.0,0.0,402.0,0.0,500.0,0.0,700.0,402.0,500.0,1602.0,[MK_GR] ZERO,GR,2026-04-23
2026-01-06 11:00:00+00:00,700.0,0.0,433.0,0.0,500.0,0.0,700.0,433.0,500.0,1633.0,[MK_GR] ZERO,GR,2026-04-23
2026-01-06 12:00:00+00:00,700.0,0.0,431.0,0.0,500.0,0.0,700.0,431.0,500.0,1631.0,[MK_GR] ZERO,GR,2026-04-23
2026-01-06 13:00:00+00:00,700.0,0.0,420.0,0.0,500.0,0.0,700.0,420.0,500.0,1620.0,[MK_GR] ZERO,GR,2026-04-23
2026-01-06 14:00:00+00:00,700.0,0.0,313.0,0.0,500.0,0.0,700.0,313.0,500.0,1513.0,[MK_GR] ZERO,GR,2026-04-23
2026-01-06 15:00:00+00:00,700.0,0.0,334.0,0.0,500.0,0.0,700.0,334.0,500.0,1534.0,[MK_GR] ZERO,GR,2026-04-23
2026-01-06 16:00:00+00:00,700.0,0.0,365.0,0.0,500.0,0.0,700.0,365.0,500.0,1565.0,[MK_GR] ZERO,GR,2026-04-23
2026-01-06 17:00:00+00:00,800.0,0.0,364.0,0.0,500.0,0.0,800.0,364.0,500.0,1664.0,[MK_GR] ZERO,GR,2026-04-23
2026-01-06 18:00:00+00:00,800.0,0.0,320.0,0.0,500.0,0.0,800.0,320.0,500.0,1620.0,[MK_GR] ZERO,GR,2026-04-23
2026-01-06 19:00:00+00:00,800.0,0.0,325.0,0.0,500.0,0.0,800.0,325.0,500.0,1625.0,[MK_GR] ZERO,GR,2026-04-23
2026-01-06 20:00:00+00:00,800.0,0.0,260.0,0.0,500.0,0.0,800.0,260.0,500.0,1560.0,[MK_GR] ZERO,GR,2026-04-23
2026-01-06 21:00:00+00:00,800.0,0.0,373.0,0.0,500.0,0.0,800.0,373.0,500.0,1673.0,[MK_GR] ZERO,GR,2026-04-23
2026-01-06 22:00:00+00:00,796.85,0.0,388.0,0.0,500.0,0.0,796.85,388.0,500.0,1684.85,[MK_GR] ZERO,GR,2026-04-23
2026-01-06 23:00:00+00:00,1200.0,0.0,368.0,0.0,500.0,0.0,1200.0,368.0,500.0,2068.0,None,GR,2026-04-23
2026-01-07 00:00:00+00:00,1200.0,0.0,323.0,0.0,500.0,0.0,1200.0,323.0,500.0,2023.0,None,GR,2026-04-23
2026-01-07 01:00:00+00:00,1200.0,0.0,302.0,0.0,500.0,0.0,1200.0,302.0,500.0,2002.0,None,GR,2026-04-23
2026-01-07 02:00:00+00:00,1107.375,0.0,255.0,20.0,500.0,0.0,1107.375,235.0,500.0,1842.375,None,GR,2026-04-23
2026-01-07 03:00:00+00:00,1072.025,0.0,255.0,24.0,500.0,0.0,1072.025,231.0,500.0,1803.025,None,GR,2026-04-23
2026-01-07 04:00:00+00:00,1166.0,0.0,255.0,24.0,500.0,0.0,1166.0,231.0,500.0,1897.0,None,GR,2026-04-23
2026-01-07 05:00:00+00:00,1198.025,0.0,259.0,12.0,456.0,0.0,1198.025,247.0,456.0,1901.025,None,GR,2026-04-23
2026-01-07 06:00:00+00:00,1097.425,0.0,256.0,27.0,500.0,0.0,1097.425,229.0,500.0,1826.425,None,GR,2026-04-23
2026-01-07 07:00:00+00:00,1100.0,0.0,280.0,3.0,500.0,0.0,1100.0,277.0,500.0,1877.0,None,GR,2026-04-23
2026-01-07 08:00:00+00:00,1100.0,0.0,351.0,0.0,500.0,0.0,1100.0,351.0,500.0,1951.0,None,GR,2026-04-23
2026-01-07 09:00:00+00:00,1100.0,0.0,389.0,0.0,500.0,0.0,1100.0,389.0,500.0,1989.0,None,GR,2026-04-23
2026-01-07 10:00:00+00:00,1100.0,0.0,393.0,0.0,500.0,0.0,1100.0,393.0,500.0,1993.0,None,GR,2026-04-23
2026-01-07 11:00:00+00:00,1100.0,0.0,386.0,0.0,500.0,0.0,1100.0,386.0,500.0,1986.0,None,GR,2026-04-23
2026-01-07 12:00:00+00:00,1100.0,0.0,343.0,0.0,500.0,0.0,1100.0,343.0,500.0,1943.0,None,GR,2026-04-23
2026-01-07 13:00:00+00:00,1100.0,0.0,325.0,0.0,500.0,0.0,1100.0,325.0,500.0,1925.0,None,GR,2026-04-23
2026-01-07 14:00:00+00:00,1100.0,0.0,344.0,0.0,500.0,0.0,1100.0,344.0,500.0,1944.0,None,GR,2026-04-23
2026-01-07 15:00:00+00:00,1100.0,0.0,416.0,0.0,500.0,0.0,1100.0,416.0,500.0,2016.0,None,GR,2026-04-23
2026-01-07 16:00:00+00:00,1200.0,0.0,429.0,0.0,500.0,0.0,1200.0,429.0,500.0,2129.0,None,GR,2026-04-23
2026-01-07 17:00:00+00:00,1200.0,0.0,422.0,0.0,500.0,0.0,1200.0,422.0,500.0,2122.0,None,GR,2026-04-23
2026-01-07 18:00:00+00:00,1200.0,0.0,373.0,0.0,500.0,0.0,1200.0,373.0,500.0,2073.0,None,GR,2026-04-23
2026-01-07 19:00:00+00:00,1200.0,0.0,418.0,0.0,500.0,0.0,1200.0,418.0,500.0,2118.0,None,GR,2026-04-23
2026-01-07 20:00:00+00:00,1200.0,0.0,419.0,0.0,500.0,0.0,1200.0,419.0,500.0,2119.0,None,GR,2026-04-23
2026-01-07 21:00:00+00:00,1200.0,0.0,453.0,0.0,500.0,0.0,1200.0,453.0,500.0,2153.0,None,GR,2026-04-23
2026-01-07 22:00:00+00:00,1195.15,0.0,490.0,0.0,500.0,0.0,1195.15,490.0,500.0,2185.15,None,GR,2026-04-23
2026-01-07 23:00:00+00:00,1250.0,0.0,483.0,0.0,500.0,0.0,1250.0,483.0,500.0,2233.0,[MK_GR] ZERO,GR,2026-04-23
2026-01-08 00:00:00+00:00,1250.0,0.0,482.0,0.0,500.0,0.0,1250.0,482.0,500.0,2232.0,[MK_GR] ZERO,GR,2026-04-23
2026-01-08 01:00:00+00:00,1250.0,0.0,477.0,0.0,500.0,0.0,1250.0,477.0,500.0,2227.0,[MK_GR] ZERO,GR,2026-04-23
2026-01-08 02:00:00+00:00,1250.0,0.0,459.0,0.0,500.0,0.0,1250.0,459.0,500.0,2209.0,[MK_GR] ZERO,GR,2026-04-23
2026-01-08 03:00:00+00:00,1250.0,0.0,445.0,0.0,500.0,0.0,1250.0,445.0,500.0,2195.0,[MK_GR] ZERO,GR,2026-04-23
2026-01-08 04:00:00+00:00,1243.475,0.0,430.0,0.0,500.0,0.0,1243.475,430.0,500.0,2173.475,[MK_GR] ZERO,GR,2026-04-23
2026-01-08 05:00:00+00:00,1250.0,0.0,430.0,0.0,500.0,0.0,1250.0,430.0,500.0,2180.0,[MK_GR] ZERO,GR,2026-04-23
2026-01-08 06:00:00+00:00,1150.0,0.0,498.0,0.0,500.0,0.0,1150.0,498.0,500.0,2148.0,[MK_GR] ZERO,GR,2026-04-23
2026-01-08 07:00:00+00:00,1150.0,0.0,500.0,0.0,500.0,0.0,1150.0,500.0,500.0,2150.0,[MK_GR] ZERO,GR,2026-04-23
2026-01-08 08:00:00+00:00,1150.0,0.0,500.0,0.0,500.0,0.0,1150.0,500.0,500.0,2150.0,[MK_GR] ZERO,GR,2026-04-23
2026-01-08 09:00:00+00:00,1150.0,0.0,500.0,0.0,500.0,0.0,1150.0,500.0,500.0,2150.0,[MK_GR] ZERO,GR,2026-04-23
2026-01-08 10:00:00+00:00,1150.0,0.0,500.0,0.0,500.0,0.0,1150.0,500.0,500.0,2150.0,[MK_GR] ZERO,GR,2026-04-23
2026-01-08 11:00:00+00:00,1150.0,0.0,500.0,0.0,500.0,0.0,1150.0,500.0,500.0,2150.0,[MK_GR] ZERO,GR,2026-04-23
2026-01-08 12:00:00+00:00,1150.0,0.0,500.0,0.0,500.0,0.0,1150.0,500.0,500.0,2150.0,[MK_GR] ZERO,GR,2026-04-23
2026-01-08 13:00:00+00:00,1150.0,0.0,500.0,0.0,500.0,0.0,1150.0,500.0,500.0,2150.0,[MK_GR] ZERO,GR,2026-04-23
2026-01-08 14:00:00+00:00,1150.0,0.0,500.0,0.0,500.0,0.0,1150.0,500.0,500.0,2150.0,[MK_GR] ZERO,GR,2026-04-23
2026-01-08 15:00:00+00:00,1150.0,0.0,500.0,0.0,500.0,0.0,1150.0,500.0,500.0,2150.0,[MK_GR] ZERO,GR,2026-04-23
