,SK_CZ,CZ_SK,SK_HU,HU_SK,SK_PL,PL_SK,SK_CZ_net_export,SK_HU_net_export,SK_PL_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-02 17:00:00+00:00,0.0,528.8499999999999,2221.525,0.0,0.0,1187.975,-528.8499999999999,2221.525,-1187.975,504.7000000000003,None,SK,2026-04-23
2026-01-02 18:00:00+00:00,0.0,528.725,2242.8500000000004,0.0,0.0,1149.0,-528.725,2242.8500000000004,-1149.0,565.1250000000005,None,SK,2026-04-23
2026-01-02 19:00:00+00:00,0.0,662.825,2307.75,0.0,0.0,1199.525,-662.825,2307.75,-1199.525,445.39999999999986,None,SK,2026-04-23
2026-01-02 20:00:00+00:00,0.0,670.75,2293.125,0.0,0.0,1180.65,-670.75,2293.125,-1180.65,441.7249999999999,None,SK,2026-04-23
2026-01-02 21:00:00+00:00,0.0,561.025,2270.25,0.0,0.0,1281.375,-561.025,2270.25,-1281.375,427.8499999999999,None,SK,2026-04-23
2026-01-02 22:00:00+00:00,0.0,555.9499999999999,2401.15,0.0,0.0,1470.425,-555.9499999999999,2401.15,-1470.425,374.7750000000003,None,SK,2026-04-23
2026-01-02 23:00:00+00:00,0.0,276.725,2140.4,0.0,0.0,1397.8249999999998,-276.725,2140.4,-1397.8249999999998,465.85000000000036,None,SK,2026-04-23
2026-01-03 00:00:00+00:00,0.0,120.925,1986.675,0.0,0.0,1293.775,-120.925,1986.675,-1293.775,571.9749999999999,None,SK,2026-04-23
2026-01-03 01:00:00+00:00,0.0,143.0,1807.35,0.0,0.0,1332.075,-143.0,1807.35,-1332.075,332.27499999999986,None,SK,2026-04-23
2026-01-03 02:00:00+00:00,0.0,147.14999999999998,1704.3,0.0,0.0,1358.85,-147.14999999999998,1704.3,-1358.85,198.30000000000018,None,SK,2026-04-23
2026-01-03 03:00:00+00:00,0.0,123.0,1655.25,0.0,0.0,1372.125,-123.0,1655.25,-1372.125,160.125,None,SK,2026-04-23
2026-01-03 04:00:00+00:00,0.0,225.275,1818.775,0.0,0.0,1463.025,-225.275,1818.775,-1463.025,130.4749999999999,None,SK,2026-04-23
2026-01-03 05:00:00+00:00,0.0,284.25,2141.2,0.0,0.0,1474.4,-284.25,2141.2,-1474.4,382.5499999999997,None,SK,2026-04-23
2026-01-03 06:00:00+00:00,0.0,559.55,2301.7,0.0,0.0,1504.025,-559.55,2301.7,-1504.025,238.12499999999977,None,SK,2026-04-23
2026-01-03 07:00:00+00:00,0.0,395.1,1856.525,0.0,0.0,1203.25,-395.1,1856.525,-1203.25,258.1750000000002,None,SK,2026-04-23
2026-01-03 08:00:00+00:00,0.0,198.0,1341.7,0.0,0.0,935.925,-198.0,1341.7,-935.925,207.7750000000001,None,SK,2026-04-23
2026-01-03 09:00:00+00:00,12.7,19.75,1114.575,0.0,0.0,805.175,-7.050000000000001,1114.575,-805.175,302.35000000000014,None,SK,2026-04-23
2026-01-03 10:00:00+00:00,0.0,90.325,1226.975,0.0,0.0,949.1,-90.325,1226.975,-949.1,187.54999999999984,None,SK,2026-04-23
2026-01-03 11:00:00+00:00,0.0,115.025,1253.85,0.0,0.0,871.85,-115.025,1253.85,-871.85,266.9749999999998,None,SK,2026-04-23
2026-01-03 12:00:00+00:00,0.0,255.22500000000002,1424.9,0.0,0.0,829.35,-255.22500000000002,1424.9,-829.35,340.32500000000016,None,SK,2026-04-23
2026-01-03 13:00:00+00:00,0.0,505.17499999999995,2021.15,0.0,0.0,1027.95,-505.17499999999995,2021.15,-1027.95,488.0250000000001,None,SK,2026-04-23
2026-01-03 14:00:00+00:00,0.0,589.175,2195.975,0.0,0.0,930.525,-589.175,2195.975,-930.525,676.275,None,SK,2026-04-23
2026-01-03 15:00:00+00:00,0.0,635.075,2003.775,0.0,0.0,798.225,-635.075,2003.775,-798.225,570.475,None,SK,2026-04-23
2026-01-03 16:00:00+00:00,0.0,564.3,2230.825,0.0,0.0,900.35,-564.3,2230.825,-900.35,766.1749999999998,None,SK,2026-04-23
2026-01-03 17:00:00+00:00,0.0,593.875,2225.25,0.0,0.0,962.675,-593.875,2225.25,-962.675,668.7,None,SK,2026-04-23
2026-01-03 18:00:00+00:00,0.0,621.2,2192.025,0.0,0.0,855.075,-621.2,2192.025,-855.075,715.75,None,SK,2026-04-23
2026-01-03 19:00:00+00:00,0.0,770.025,2363.4,0.0,0.0,1028.85,-770.025,2363.4,-1028.85,564.5250000000001,None,SK,2026-04-23
2026-01-03 20:00:00+00:00,0.0,809.575,2654.075,0.0,0.0,1264.0,-809.575,2654.075,-1264.0,580.4999999999998,None,SK,2026-04-23
2026-01-03 21:00:00+00:00,0.0,923.95,2661.375,0.0,0.0,1413.7250000000001,-923.95,2661.375,-1413.7250000000001,323.6999999999998,None,SK,2026-04-23
2026-01-03 22:00:00+00:00,0.0,779.625,2622.0,0.0,0.0,1426.825,-779.625,2622.0,-1426.825,415.54999999999995,None,SK,2026-04-23
2026-01-03 23:00:00+00:00,0.0,747.125,2739.85,0.0,0.0,1598.4,-747.125,2739.85,-1598.4,394.3249999999998,None,SK,2026-04-23
2026-01-04 00:00:00+00:00,0.0,710.175,2690.875,0.0,0.0,1543.075,-710.175,2690.875,-1543.075,437.625,None,SK,2026-04-23
2026-01-04 01:00:00+00:00,0.0,532.575,2394.125,0.0,0.0,1485.425,-532.575,2394.125,-1485.425,376.125,None,SK,2026-04-23
2026-01-04 02:00:00+00:00,0.0,392.7,2056.925,0.0,0.0,1533.525,-392.7,2056.925,-1533.525,130.70000000000005,None,SK,2026-04-23
2026-01-04 03:00:00+00:00,0.0,331.45000000000005,2040.55,0.0,0.0,1531.825,-331.45000000000005,2040.55,-1531.825,177.27499999999986,None,SK,2026-04-23
2026-01-04 04:00:00+00:00,0.0,354.125,2023.725,0.0,0.0,1560.325,-354.125,2023.725,-1560.325,109.27499999999986,None,SK,2026-04-23
2026-01-04 05:00:00+00:00,0.0,225.475,2036.05,0.0,0.0,1471.95,-225.475,2036.05,-1471.95,338.625,None,SK,2026-04-23
2026-01-04 06:00:00+00:00,0.0,410.6,2234.325,0.0,0.0,1583.25,-410.6,2234.325,-1583.25,240.4749999999999,None,SK,2026-04-23
2026-01-04 07:00:00+00:00,0.0,273.525,1851.8,0.0,0.0,1438.8,-273.525,1851.8,-1438.8,139.47500000000014,None,SK,2026-04-23
2026-01-04 08:00:00+00:00,0.0,189.35,1657.75,0.0,0.0,1383.625,-189.35,1657.75,-1383.625,84.77500000000009,None,SK,2026-04-23
2026-01-04 09:00:00+00:00,0.0,93.125,1619.475,0.0,0.0,1351.075,-93.125,1619.475,-1351.075,175.27499999999986,None,SK,2026-04-23
2026-01-04 10:00:00+00:00,0.0,122.375,1495.925,0.0,0.0,1344.475,-122.375,1495.925,-1344.475,29.075000000000045,None,SK,2026-04-23
2026-01-04 11:00:00+00:00,0.0,116.325,1360.25,0.0,0.0,1093.525,-116.325,1360.25,-1093.525,150.39999999999986,None,SK,2026-04-23
2026-01-04 12:00:00+00:00,0.0,285.475,1419.7,0.0,0.0,991.125,-285.475,1419.7,-991.125,143.0999999999999,None,SK,2026-04-23
2026-01-04 13:00:00+00:00,0.0,522.975,2023.7,0.0,0.0,1159.7,-522.975,2023.7,-1159.7,341.02499999999986,None,SK,2026-04-23
2026-01-04 14:00:00+00:00,0.0,598.825,2134.875,0.0,0.0,1065.775,-598.825,2134.875,-1065.775,470.27499999999986,None,SK,2026-04-23
2026-01-04 15:00:00+00:00,0.0,660.825,2192.175,0.0,0.0,1131.45,-660.825,2192.175,-1131.45,399.9000000000001,None,SK,2026-04-23
2026-01-04 16:00:00+00:00,0.0,602.675,2361.475,0.0,0.0,1288.25,-602.675,2361.475,-1288.25,470.54999999999995,None,SK,2026-04-23
2026-01-04 17:00:00+00:00,0.0,581.0,2195.775,0.0,0.0,1169.025,-581.0,2195.775,-1169.025,445.75,None,SK,2026-04-23
2026-01-04 18:00:00+00:00,0.0,550.275,2125.925,0.0,0.0,1084.725,-550.275,2125.925,-1084.725,490.9250000000002,None,SK,2026-04-23
2026-01-04 19:00:00+00:00,0.0,698.975,2353.425,0.0,0.0,1228.85,-698.975,2353.425,-1228.85,425.60000000000036,None,SK,2026-04-23
2026-01-04 20:00:00+00:00,0.0,811.4,2526.3,0.0,0.0,1273.575,-811.4,2526.3,-1273.575,441.32500000000005,None,SK,2026-04-23
2026-01-04 21:00:00+00:00,0.0,697.15,2414.7,0.0,0.0,1201.75,-697.15,2414.7,-1201.75,515.7999999999997,None,SK,2026-04-23
2026-01-04 22:00:00+00:00,0.0,615.5,2317.375,0.0,0.0,1285.85,-615.5,2317.375,-1285.85,416.0250000000001,None,SK,2026-04-23
2026-01-04 23:00:00+00:00,0.0,572.175,2374.675,0.0,0.0,1519.125,-572.175,2374.675,-1519.125,283.3750000000002,None,SK,2026-04-23
2026-01-05 00:00:00+00:00,0.0,492.25,2091.75,0.0,0.0,1264.95,-492.25,2091.75,-1264.95,334.54999999999995,None,SK,2026-04-23
2026-01-05 01:00:00+00:00,0.0,521.375,2014.6750000000002,0.0,0.0,1177.55,-521.375,2014.6750000000002,-1177.55,315.7500000000002,None,SK,2026-04-23
2026-01-05 02:00:00+00:00,0.0,548.75,1746.1,0.0,0.0,1049.2,-548.75,1746.1,-1049.2,148.14999999999986,None,SK,2026-04-23
2026-01-05 03:00:00+00:00,0.0,649.9,1767.2,0.0,0.0,1042.575,-649.9,1767.2,-1042.575,74.72500000000014,None,SK,2026-04-23
2026-01-05 04:00:00+00:00,0.0,775.075,1940.825,0.0,0.0,1012.75,-775.075,1940.825,-1012.75,153.0,None,SK,2026-04-23
2026-01-05 05:00:00+00:00,0.0,869.25,2010.7749999999999,0.0,0.0,901.85,-869.25,2010.7749999999999,-901.85,239.67499999999984,None,SK,2026-04-23
2026-01-05 06:00:00+00:00,0.0,758.3,1802.9,0.0,0.0,746.8,-758.3,1802.9,-746.8,297.8000000000002,None,SK,2026-04-23
2026-01-05 07:00:00+00:00,0.0,527.975,1106.325,0.0,0.0,174.65,-527.975,1106.325,-174.65,403.70000000000005,None,SK,2026-04-23
2026-01-05 08:00:00+00:00,0.0,629.1,1136.925,0.0,0.0,235.65,-629.1,1136.925,-235.65,272.17499999999995,None,SK,2026-04-23
2026-01-05 09:00:00+00:00,0.0,753.35,1515.525,0.0,0.0,513.95,-753.35,1515.525,-513.95,248.22500000000002,None,SK,2026-04-23
2026-01-05 10:00:00+00:00,0.0,920.275,1746.9,0.0,0.0,766.125,-920.275,1746.9,-766.125,60.500000000000114,None,SK,2026-04-23
2026-01-05 11:00:00+00:00,0.0,1022.225,1876.425,0.0,0.0,795.775,-1022.225,1876.425,-795.775,58.424999999999955,None,SK,2026-04-23
2026-01-05 12:00:00+00:00,0.0,997.2,1717.525,0.0,0.0,684.7,-997.2,1717.525,-684.7,35.625,None,SK,2026-04-23
2026-01-05 13:00:00+00:00,0.0,939.15,1228.425,0.0,0.0,273.6,-939.15,1228.425,-273.6,15.674999999999955,None,SK,2026-04-23
2026-01-05 14:00:00+00:00,0.0,805.775,980.2,0.0,64.05,1.025,-805.775,980.2,63.025,237.45000000000007,None,SK,2026-04-23
2026-01-05 15:00:00+00:00,0.0,808.25,936.375,0.0,140.225,0.0,-808.25,936.375,140.225,268.35,None,SK,2026-04-23
2026-01-05 16:00:00+00:00,0.0,642.6750000000001,680.15,0.0,328.0,0.0,-642.6750000000001,680.15,328.0,365.4749999999999,None,SK,2026-04-23
2026-01-05 17:00:00+00:00,0.0,645.2,626.375,0.0,411.3,0.0,-645.2,626.375,411.3,392.47499999999997,None,SK,2026-04-23
2026-01-05 18:00:00+00:00,0.0,678.475,700.1750000000001,0.0,301.925,0.0,-678.475,700.1750000000001,301.925,323.62500000000006,None,SK,2026-04-23
2026-01-05 19:00:00+00:00,0.0,837.95,760.275,0.0,98.55,8.55,-837.95,760.275,90.0,12.324999999999932,None,SK,2026-04-23
2026-01-05 20:00:00+00:00,0.0,837.6,1374.875,0.0,0.0,431.45,-837.6,1374.875,-431.45,105.82499999999999,None,SK,2026-04-23
2026-01-05 21:00:00+00:00,0.0,732.5,1749.6,0.0,0.0,728.1,-732.5,1749.6,-728.1,288.9999999999999,None,SK,2026-04-23
2026-01-05 22:00:00+00:00,0.0,471.975,1409.0,0.0,0.0,342.675,-471.975,1409.0,-342.675,594.3499999999999,None,SK,2026-04-23
2026-01-05 23:00:00+00:00,0.0,392.9,1167.175,0.0,0.0,491.475,-392.9,1167.175,-491.475,282.79999999999995,None,SK,2026-04-23
2026-01-06 00:00:00+00:00,0.0,204.0,744.575,0.0,0.0,216.3,-204.0,744.575,-216.3,324.27500000000003,None,SK,2026-04-23
2026-01-06 01:00:00+00:00,0.0,246.15,834.8,0.0,0.0,321.925,-246.15,834.8,-321.925,266.72499999999997,None,SK,2026-04-23
2026-01-06 02:00:00+00:00,0.0,223.02499999999998,757.475,0.0,0.0,239.8,-223.02499999999998,757.475,-239.8,294.65000000000003,None,SK,2026-04-23
2026-01-06 03:00:00+00:00,0.0,240.4,797.325,0.0,0.0,274.475,-240.4,797.325,-274.475,282.45000000000005,None,SK,2026-04-23
2026-01-06 04:00:00+00:00,0.0,240.35000000000002,958.55,0.0,0.0,423.4,-240.35000000000002,958.55,-423.4,294.79999999999995,None,SK,2026-04-23
2026-01-06 05:00:00+00:00,0.0,115.75,1301.6,0.0,0.0,630.5,-115.75,1301.6,-630.5,555.3499999999999,None,SK,2026-04-23
2026-01-06 06:00:00+00:00,65.675,0.0,980.1,0.0,0.0,365.725,65.675,980.1,-365.725,680.0500000000001,None,SK,2026-04-23
2026-01-06 07:00:00+00:00,116.02499999999999,0.0,792.85,0.0,0.0,173.8,116.02499999999999,792.85,-173.8,735.075,None,SK,2026-04-23
2026-01-06 08:00:00+00:00,66.9,33.275,782.875,0.0,0.0,172.55,33.62500000000001,782.875,-172.55,643.95,None,SK,2026-04-23
2026-01-06 09:00:00+00:00,0.0,152.1,1059.375,0.0,0.0,479.15,-152.1,1059.375,-479.15,428.125,None,SK,2026-04-23
2026-01-06 10:00:00+00:00,0.0,351.275,1322.25,0.0,0.0,651.075,-351.275,1322.25,-651.075,319.9,None,SK,2026-04-23
2026-01-06 11:00:00+00:00,0.0,481.4,1612.3,0.0,0.0,767.675,-481.4,1612.3,-767.675,363.22500000000014,None,SK,2026-04-23
2026-01-06 12:00:00+00:00,0.0,588.0,1689.725,0.0,0.0,725.35,-588.0,1689.725,-725.35,376.3749999999999,None,SK,2026-04-23
2026-01-06 13:00:00+00:00,0.0,661.95,1628.975,0.0,0.0,564.825,-661.95,1628.975,-564.825,402.1999999999998,None,SK,2026-04-23
2026-01-06 14:00:00+00:00,0.0,622.95,1288.2,0.0,0.0,234.1,-622.95,1288.2,-234.1,431.15,None,SK,2026-04-23
2026-01-06 15:00:00+00:00,0.0,748.75,1222.1,0.0,0.0,245.2,-748.75,1222.1,-245.2,228.14999999999992,None,SK,2026-04-23
2026-01-06 16:00:00+00:00,0.0,671.95,1153.75,0.0,0.0,230.675,-671.95,1153.75,-230.675,251.12499999999994,None,SK,2026-04-23
2026-01-06 17:00:00+00:00,0.0,609.65,1166.7,0.0,0.0,290.85,-609.65,1166.7,-290.85,266.20000000000005,None,SK,2026-04-23
2026-01-06 18:00:00+00:00,0.0,621.6,1222.15,0.0,0.0,345.05,-621.6,1222.15,-345.05,255.50000000000006,None,SK,2026-04-23
2026-01-06 19:00:00+00:00,0.0,812.075,1815.25,0.0,0.0,842.0,-812.075,1815.25,-842.0,161.17499999999995,None,SK,2026-04-23
2026-01-06 20:00:00+00:00,0.0,866.075,1909.275,0.0,0.0,883.45,-866.075,1909.275,-883.45,159.75,None,SK,2026-04-23
2026-01-06 21:00:00+00:00,0.0,795.375,1890.45,0.0,0.0,801.75,-795.375,1890.45,-801.75,293.32500000000005,None,SK,2026-04-23
2026-01-06 22:00:00+00:00,0.0,693.475,1639.725,0.0,0.0,713.475,-693.475,1639.725,-713.475,232.77499999999986,None,SK,2026-04-23
2026-01-06 23:00:00+00:00,0.0,453.975,1231.1,0.0,0.0,629.725,-453.975,1231.1,-629.725,147.39999999999986,None,SK,2026-04-23
2026-01-07 00:00:00+00:00,0.0,358.975,1062.65,0.0,0.0,581.575,-358.975,1062.65,-581.575,122.10000000000002,None,SK,2026-04-23
2026-01-07 01:00:00+00:00,0.0,392.42499999999995,1106.95,0.0,0.0,605.975,-392.42499999999995,1106.95,-605.975,108.55000000000007,None,SK,2026-04-23
2026-01-07 02:00:00+00:00,0.0,394.175,1144.025,0.0,0.0,727.025,-394.175,1144.025,-727.025,22.82500000000016,None,SK,2026-04-23
2026-01-07 03:00:00+00:00,0.0,539.9,1205.525,0.0,0.0,719.85,-539.9,1205.525,-719.85,-54.22499999999991,None,SK,2026-04-23
2026-01-07 04:00:00+00:00,0.0,551.875,1258.45,0.0,0.0,759.15,-551.875,1258.45,-759.15,-52.57499999999993,None,SK,2026-04-23
2026-01-07 05:00:00+00:00,0.0,537.725,1206.55,0.0,0.0,644.95,-537.725,1206.55,-644.95,23.874999999999886,None,SK,2026-04-23
2026-01-07 06:00:00+00:00,0.0,665.5,892.7,0.0,0.0,273.725,-665.5,892.7,-273.725,-46.52499999999998,None,SK,2026-04-23
2026-01-07 07:00:00+00:00,0.0,634.75,628.275,0.0,0.0,155.975,-634.75,628.275,-155.975,-162.45000000000002,None,SK,2026-04-23
2026-01-07 08:00:00+00:00,0.0,733.9,725.75,0.0,0.0,324.4,-733.9,725.75,-324.4,-332.54999999999995,None,SK,2026-04-23
2026-01-07 09:00:00+00:00,0.0,772.425,878.075,0.0,0.0,482.875,-772.425,878.075,-482.875,-377.2249999999999,None,SK,2026-04-23
2026-01-07 10:00:00+00:00,0.0,919.0999999999999,1120.725,0.0,0.0,653.5,-919.0999999999999,1120.725,-653.5,-451.875,None,SK,2026-04-23
2026-01-07 11:00:00+00:00,0.0,936.15,1135.325,0.0,0.0,626.725,-936.15,1135.325,-626.725,-427.54999999999995,None,SK,2026-04-23
2026-01-07 12:00:00+00:00,0.0,911.875,1035.775,0.0,0.0,491.8,-911.875,1035.775,-491.8,-367.8999999999999,None,SK,2026-04-23
2026-01-07 13:00:00+00:00,0.0,984.25,1171.625,0.0,0.0,566.45,-984.25,1171.625,-566.45,-379.07500000000005,None,SK,2026-04-23
2026-01-07 14:00:00+00:00,0.0,911.575,1196.325,0.0,0.0,480.675,-911.575,1196.325,-480.675,-195.925,None,SK,2026-04-23
2026-01-07 15:00:00+00:00,0.0,801.625,986.5250000000001,0.0,0.0,292.525,-801.625,986.5250000000001,-292.525,-107.62499999999989,None,SK,2026-04-23
2026-01-07 16:00:00+00:00,0.0,858.975,1006.675,0.0,0.0,396.7,-858.975,1006.675,-396.7,-249.00000000000006,None,SK,2026-04-23
2026-01-07 17:00:00+00:00,0.0,909.45,1113.325,0.0,0.0,549.8,-909.45,1113.325,-549.8,-345.92499999999995,None,SK,2026-04-23
2026-01-07 18:00:00+00:00,0.0,869.35,1033.975,0.0,0.0,500.1,-869.35,1033.975,-500.1,-335.47500000000014,None,SK,2026-04-23
2026-01-07 19:00:00+00:00,0.0,942.75,1466.65,0.0,0.0,773.625,-942.75,1466.65,-773.625,-249.7249999999999,None,SK,2026-04-23
2026-01-07 20:00:00+00:00,0.0,934.925,1650.875,0.0,0.0,878.475,-934.925,1650.875,-878.475,-162.52499999999998,None,SK,2026-04-23
2026-01-07 21:00:00+00:00,0.0,959.85,1972.625,0.0,0.0,985.925,-959.85,1972.625,-985.925,26.850000000000023,None,SK,2026-04-23
2026-01-07 22:00:00+00:00,0.0,785.8,1698.875,0.0,0.0,688.775,-785.8,1698.875,-688.775,224.30000000000007,None,SK,2026-04-23
2026-01-07 23:00:00+00:00,0.0,724.65,1508.55,0.0,0.0,801.65,-724.65,1508.55,-801.65,-17.75,None,SK,2026-04-23
2026-01-08 00:00:00+00:00,0.0,589.375,1385.725,0.0,0.0,894.05,-589.375,1385.725,-894.05,-97.70000000000005,None,SK,2026-04-23
2026-01-08 01:00:00+00:00,0.0,551.625,1333.125,0.0,0.0,893.775,-551.625,1333.125,-893.775,-112.27499999999998,None,SK,2026-04-23
2026-01-08 02:00:00+00:00,0.0,472.775,1220.925,0.0,0.0,833.75,-472.775,1220.925,-833.75,-85.60000000000002,None,SK,2026-04-23
2026-01-08 03:00:00+00:00,0.0,594.8,1190.325,0.0,0.0,752.025,-594.8,1190.325,-752.025,-156.4999999999999,None,SK,2026-04-23
2026-01-08 04:00:00+00:00,0.0,591.175,1095.35,0.0,0.0,632.425,-591.175,1095.35,-632.425,-128.25,None,SK,2026-04-23
2026-01-08 05:00:00+00:00,0.0,694.625,1245.575,0.0,0.0,715.125,-694.625,1245.575,-715.125,-164.17499999999995,None,SK,2026-04-23
2026-01-08 06:00:00+00:00,0.0,731.375,905.325,0.0,0.0,464.625,-731.375,905.325,-464.625,-290.67499999999995,None,SK,2026-04-23
2026-01-08 07:00:00+00:00,0.0,655.1,799.9250000000001,0.0,0.0,224.875,-655.1,799.9250000000001,-224.875,-80.04999999999995,None,SK,2026-04-23
