,RO_BG,BG_RO,RO_HU,HU_RO,RO_RS,RS_RO,RO_BG_net_export,RO_HU_net_export,RO_RS_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-02 07:00:00+00:00,532.1,410.525,359.75,46.275,170.0,0.0,121.57500000000005,313.475,170.0,605.0500000000001,None,RO,2026-04-23
2026-01-02 08:00:00+00:00,0.0,1111.575,1652.2,0.0,200.0,0.0,-1111.575,1652.2,200.0,740.625,None,RO,2026-04-23
2026-01-02 09:00:00+00:00,0.0,1643.44999975,2308.55,0.0,208.0,0.0,-1643.44999975,2308.55,208.0,873.1000002500002,None,RO,2026-04-23
2026-01-02 10:00:00+00:00,0.0,1864.0,2611.15,0.0,176.0,0.0,-1864.0,2611.15,176.0,923.1500000000001,None,RO,2026-04-23
2026-01-02 11:00:00+00:00,0.0,1738.15,2225.45,0.0,198.0,0.0,-1738.15,2225.45,198.0,685.2999999999997,None,RO,2026-04-23
2026-01-02 12:00:00+00:00,0.0,1439.95,1679.8,0.0,180.0,0.0,-1439.95,1679.8,180.0,419.8499999999999,None,RO,2026-04-23
2026-01-02 13:00:00+00:00,249.85000000000002,383.125,170.75,0.0,105.0,0.0,-133.27499999999998,170.75,105.0,142.47500000000002,None,RO,2026-04-23
2026-01-02 14:00:00+00:00,1353.1499999999999,381.075,0.0,1067.925,45.0,0.0,972.0749999999998,-1067.925,45.0,-50.850000000000136,None,RO,2026-04-23
2026-01-02 15:00:00+00:00,1087.825,360.05,0.0,883.625,45.0,0.0,727.7750000000001,-883.625,45.0,-110.84999999999991,None,RO,2026-04-23
2026-01-02 16:00:00+00:00,1250.275,363.45,0.0,972.075,51.0,0.0,886.825,-972.075,51.0,-34.25,None,RO,2026-04-23
2026-01-02 17:00:00+00:00,1141.625,355.45,0.0,790.95,45.0,0.0,786.175,-790.95,45.0,40.22499999999991,None,RO,2026-04-23
2026-01-02 18:00:00+00:00,1357.025,355.475,0.0,910.725,45.0,0.0,1001.5500000000001,-910.725,45.0,135.82500000000005,None,RO,2026-04-23
2026-01-02 19:00:00+00:00,1741.65,394.35,0.0,1157.85,86.0,0.0,1347.3000000000002,-1157.85,86.0,275.4500000000003,None,RO,2026-04-23
2026-01-02 20:00:00+00:00,1445.0,404.0,0.0,793.0999999999999,89.0,0.0,1041.0,-793.0999999999999,89.0,336.9000000000001,None,RO,2026-04-23
2026-01-02 21:00:00+00:00,1236.525,390.425,0.0,348.175,169.0,0.0,846.1000000000001,-348.175,169.0,666.9250000000002,None,RO,2026-04-23
2026-01-02 22:00:00+00:00,997.825,390.4,20.375,45.025,231.0,0.0,607.4250000000001,-24.65,231.0,813.7750000000001,None,RO,2026-04-23
2026-01-02 23:00:00+00:00,556.45,365.35,679.575,0.0,220.0,45.0,191.10000000000002,679.575,175.0,1045.6750000000002,None,RO,2026-04-23
2026-01-03 00:00:00+00:00,624.075,365.275,711.525,0.0,240.0,45.0,258.80000000000007,711.525,195.0,1165.325,None,RO,2026-04-23
2026-01-03 01:00:00+00:00,975.79999975,365.0,488.20000000000005,0.0,226.0,39.0,610.79999975,488.20000000000005,187.0,1285.99999975,None,RO,2026-04-23
2026-01-03 02:00:00+00:00,995.5999999999999,365.175,532.825,0.0,179.0,45.0,630.425,532.825,134.0,1297.25,None,RO,2026-04-23
2026-01-03 03:00:00+00:00,889.12499975,365.0,609.55,0.0,124.0,45.0,524.12499975,609.55,79.0,1212.67499975,None,RO,2026-04-23
2026-01-03 04:00:00+00:00,839.125,365.275,431.275,0.0,65.0,30.0,473.85,431.275,35.0,940.125,None,RO,2026-04-23
2026-01-03 05:00:00+00:00,1173.025,365.05,94.1,0.0,55.0,164.0,807.9750000000001,94.1,-109.0,793.0750000000002,None,RO,2026-04-23
2026-01-03 06:00:00+00:00,915.025,371.4,120.275,102.425,55.0,179.0,543.625,17.85000000000001,-124.0,437.475,None,RO,2026-04-23
2026-01-03 07:00:00+00:00,0.0,1005.4749999999999,1191.5749999999998,0.0,198.0,186.0,-1005.4749999999999,1191.5749999999998,12.0,198.0999999999999,None,RO,2026-04-23
2026-01-03 08:00:00+00:00,0.0,1768.45,1825.2,0.0,220.0,0.0,-1768.45,1825.2,220.0,276.75,None,RO,2026-04-23
2026-01-03 09:00:00+00:00,0.0,1835.525,1864.575,0.0,207.0,0.0,-1835.525,1864.575,207.0,236.04999999999995,None,RO,2026-04-23
2026-01-03 10:00:00+00:00,0.0,1312.0,1343.425,0.0,199.0,0.0,-1312.0,1343.425,199.0,230.42499999999995,None,RO,2026-04-23
2026-01-03 11:00:00+00:00,0.0,1062.625,1003.4499999999999,0.0,238.0,0.0,-1062.625,1003.4499999999999,238.0,178.82499999999993,None,RO,2026-04-23
2026-01-03 12:00:00+00:00,0.0,763.775,654.65,0.0,227.0,0.0,-763.775,654.65,227.0,117.875,None,RO,2026-04-23
2026-01-03 13:00:00+00:00,277.225,368.75,10.325,264.3,166.0,48.0,-91.52499999999998,-253.97500000000002,118.0,-227.5,None,RO,2026-04-23
2026-01-03 14:00:00+00:00,141.65,426.275,0.0,392.875,140.0,285.0,-284.625,-392.875,-145.0,-822.5,None,RO,2026-04-23
2026-01-03 15:00:00+00:00,0.0,868.0,4.5,79.55000000000001,55.0,310.0,-868.0,-75.05000000000001,-255.0,-1198.05,None,RO,2026-04-23
2026-01-03 16:00:00+00:00,0.0,1057.7,9.6,127.9,55.0,330.0,-1057.7,-118.30000000000001,-275.0,-1451.0,None,RO,2026-04-23
2026-01-03 17:00:00+00:00,0.0,1203.25,21.6,70.625,55.0,330.0,-1203.25,-49.025,-275.0,-1527.275,None,RO,2026-04-23
2026-01-03 18:00:00+00:00,0.8,1126.8,0.0,242.25,55.0,320.0,-1126.0,-242.25,-265.0,-1633.25,None,RO,2026-04-23
2026-01-03 19:00:00+00:00,14.475,501.125,0.0,868.975,91.0,324.0,-486.65,-868.975,-233.0,-1588.625,None,RO,2026-04-23
2026-01-03 20:00:00+00:00,92.4,365.275,0.0,1059.725,128.0,201.0,-272.875,-1059.725,-73.0,-1405.6,None,RO,2026-04-23
2026-01-03 21:00:00+00:00,237.975,365.0,0.0,1246.975,215.0,108.0,-127.025,-1246.975,107.0,-1267.0,None,RO,2026-04-23
2026-01-03 22:00:00+00:00,141.45,373.4,0.0,789.125,190.0,129.0,-231.95,-789.125,61.0,-960.075,None,RO,2026-04-23
2026-01-03 23:00:00+00:00,158.275,376.95,0.0,926.325,197.0,0.0,-218.67499999999998,-926.325,197.0,-948.0,None,RO,2026-04-23
2026-01-04 00:00:00+00:00,503.3,435.9,0.0,1005.75,142.0,0.0,67.40000000000003,-1005.75,142.0,-796.3499999999999,None,RO,2026-04-23
2026-01-04 01:00:00+00:00,642.475,371.6,0.0,891.475,114.0,0.0,270.875,-891.475,114.0,-506.6,None,RO,2026-04-23
2026-01-04 02:00:00+00:00,1008.6,370.675,0.0,943.425,87.0,0.0,637.925,-943.425,87.0,-218.5,None,RO,2026-04-23
2026-01-04 03:00:00+00:00,948.35,370.725,0.0,610.725,60.0,3.0,577.625,-610.725,57.0,23.899999999999977,None,RO,2026-04-23
2026-01-04 04:00:00+00:00,1238.5,370.225,0.0,758.225,60.0,3.0,868.275,-758.225,57.0,167.04999999999995,None,RO,2026-04-23
2026-01-04 05:00:00+00:00,1121.125,370.25,0.0,626.0,60.0,22.0,750.875,-626.0,38.0,162.875,None,RO,2026-04-23
2026-01-04 06:00:00+00:00,987.6,370.3,0.0,723.8,60.0,62.0,617.3,-723.8,-2.0,-108.5,None,RO,2026-04-23
2026-01-04 07:00:00+00:00,2.875,838.675,393.725,1.7,110.0,26.0,-835.8,392.02500000000003,84.0,-359.7749999999999,None,RO,2026-04-23
2026-01-04 08:00:00+00:00,0.0,1806.65,1118.625,0.0,90.0,28.0,-1806.65,1118.625,62.0,-626.0250000000001,None,RO,2026-04-23
2026-01-04 09:00:00+00:00,0.0,1896.575,985.175,0.0,70.0,44.0,-1896.575,985.175,26.0,-885.4000000000001,None,RO,2026-04-23
2026-01-04 10:00:00+00:00,0.0,1610.525,670.25,0.0,90.0,40.0,-1610.525,670.25,50.0,-890.2750000000001,None,RO,2026-04-23
2026-01-04 11:00:00+00:00,0.0,1539.1000000000001,635.975,0.0,70.0,44.0,-1539.1000000000001,635.975,26.0,-877.1250000000001,None,RO,2026-04-23
2026-01-04 12:00:00+00:00,32.325,1149.4,166.625,13.575,80.0,19.0,-1117.075,153.05,61.0,-903.0250000000001,None,RO,2026-04-23
2026-01-04 13:00:00+00:00,4.875,547.4749999999999,0.0,674.5,120.0,15.0,-542.5999999999999,-674.5,105.0,-1112.1,None,RO,2026-04-23
2026-01-04 14:00:00+00:00,12.75,593.975,0.0,947.525,60.0,23.0,-581.225,-947.525,37.0,-1491.75,None,RO,2026-04-23
2026-01-04 15:00:00+00:00,0.0,614.125,0.0,1076.425,60.0,51.0,-614.125,-1076.425,9.0,-1681.55,None,RO,2026-04-23
2026-01-04 16:00:00+00:00,0.0,896.95,0.0,818.775,60.0,68.0,-896.95,-818.775,-8.0,-1723.725,None,RO,2026-04-23
2026-01-04 17:00:00+00:00,0.0,1080.62499975,0.0,500.55,60.0,68.0,-1080.62499975,-500.55,-8.0,-1589.1749997499999,None,RO,2026-04-23
2026-01-04 18:00:00+00:00,0.0,1312.425,0.0,125.3,60.0,68.0,-1312.425,-125.3,-8.0,-1445.725,None,RO,2026-04-23
2026-01-04 19:00:00+00:00,0.025,653.85,0.0,685.525,60.0,13.0,-653.825,-685.525,47.0,-1292.35,None,RO,2026-04-23
2026-01-04 20:00:00+00:00,64.65,481.375,0.0,830.225,60.0,11.0,-416.725,-830.225,49.0,-1197.95,None,RO,2026-04-23
2026-01-04 21:00:00+00:00,0.0,547.075,0.0,461.725,90.0,11.0,-547.075,-461.725,79.0,-929.8000000000001,None,RO,2026-04-23
2026-01-04 22:00:00+00:00,0.0,596.27499975,0.0,101.925,131.0,16.0,-596.27499975,-101.925,115.0,-583.19999975,None,RO,2026-04-23
2026-01-04 23:00:00+00:00,387.65,380.0,0.0,635.8,70.0,125.0,7.649999999999977,-635.8,-55.0,-683.15,None,RO,2026-04-23
2026-01-05 00:00:00+00:00,339.3,380.0,0.0,488.425,70.0,115.0,-40.69999999999999,-488.425,-45.0,-574.125,None,RO,2026-04-23
2026-01-05 01:00:00+00:00,795.775,380.0,0.0,688.475,70.0,125.0,415.775,-688.475,-55.0,-327.70000000000005,None,RO,2026-04-23
2026-01-05 02:00:00+00:00,771.0,380.0,0.0,535.575,70.0,133.0,391.0,-535.575,-63.0,-207.57500000000005,None,RO,2026-04-23
2026-01-05 03:00:00+00:00,708.375,380.0,0.0,345.95000000000005,70.0,156.0,328.375,-345.95000000000005,-86.0,-103.57500000000005,None,RO,2026-04-23
2026-01-05 04:00:00+00:00,731.85,380.0,0.0,728.35,70.0,118.0,351.85,-728.35,-48.0,-424.5,None,RO,2026-04-23
2026-01-05 05:00:00+00:00,839.125,380.0,0.0,1003.675,70.0,83.0,459.125,-1003.675,-13.0,-557.55,None,RO,2026-04-23
2026-01-05 06:00:00+00:00,785.9,380.0,0.0,1242.2,70.0,125.0,405.9,-1242.2,-55.0,-891.3000000000001,None,RO,2026-04-23
2026-01-05 07:00:00+00:00,68.27499999999999,395.175,0.0,714.425,70.0,125.0,-326.90000000000003,-714.425,-55.0,-1096.325,None,RO,2026-04-23
2026-01-05 08:00:00+00:00,2.425,433.55,0.0,722.95,70.0,83.0,-431.125,-722.95,-13.0,-1167.075,None,RO,2026-04-23
2026-01-05 09:00:00+00:00,7.85,387.575,0.0,927.875,70.0,125.0,-379.72499999999997,-927.875,-55.0,-1362.6,None,RO,2026-04-23
2026-01-05 10:00:00+00:00,245.625,380.0,0.0,1143.125,70.0,125.0,-134.375,-1143.125,-55.0,-1332.5,None,RO,2026-04-23
2026-01-05 11:00:00+00:00,277.625,385.0,0.0,1239.5,70.0,125.0,-107.375,-1239.5,-55.0,-1401.875,None,RO,2026-04-23
2026-01-05 12:00:00+00:00,199.75,385.0,0.0,1242.425,70.0,88.0,-185.25,-1242.425,-18.0,-1445.675,None,RO,2026-04-23
2026-01-05 13:00:00+00:00,244.0,385.0,0.0,1262.35,70.0,125.0,-141.0,-1262.35,-55.0,-1458.35,None,RO,2026-04-23
2026-01-05 14:00:00+00:00,0.0,618.8,0.0,1132.4,70.0,83.0,-618.8,-1132.4,-13.0,-1764.2,None,RO,2026-04-23
2026-01-05 15:00:00+00:00,0.0,1319.575,0.0,776.2,70.0,125.0,-1319.575,-776.2,-55.0,-2150.775,None,RO,2026-04-23
2026-01-05 16:00:00+00:00,0.0,1377.35,0.0,477.775,70.0,125.0,-1377.35,-477.775,-55.0,-1910.125,None,RO,2026-04-23
2026-01-05 17:00:00+00:00,0.0,1165.825,0.0,623.975,70.0,93.0,-1165.825,-623.975,-23.0,-1812.8000000000002,None,RO,2026-04-23
2026-01-05 18:00:00+00:00,0.0,973.5,0.0,632.9,70.0,99.0,-973.5,-632.9,-29.0,-1635.4,None,RO,2026-04-23
2026-01-05 19:00:00+00:00,0.0,580.9,0.0,701.175,70.0,87.0,-580.9,-701.175,-17.0,-1299.0749999999998,None,RO,2026-04-23
2026-01-05 20:00:00+00:00,122.60000000000001,385.0,0.0,309.1,70.0,125.0,-262.4,-309.1,-55.0,-626.5,None,RO,2026-04-23
2026-01-05 21:00:00+00:00,124.80000000000001,385.0,0.0,147.65,70.0,110.0,-260.2,-147.65,-40.0,-447.85,None,RO,2026-04-23
2026-01-05 22:00:00+00:00,47.95,397.5,383.27500000000003,0.0,70.0,123.0,-349.55,383.27500000000003,-53.0,-19.274999999999977,None,RO,2026-04-23
2026-01-05 23:00:00+00:00,0.0,892.85,985.05,0.0,70.0,57.0,-892.85,985.05,13.0,105.19999999999993,None,RO,2026-04-23
2026-01-06 00:00:00+00:00,0.0,907.9,1217.9,0.0,70.0,74.0,-907.9,1217.9,-4.0,306.0000000000001,None,RO,2026-04-23
2026-01-06 01:00:00+00:00,14.35,559.575,943.525,0.0,70.0,96.0,-545.225,943.525,-26.0,372.29999999999995,None,RO,2026-04-23
2026-01-06 02:00:00+00:00,53.7,414.075,823.7,0.0,70.0,103.0,-360.375,823.7,-33.0,430.32500000000005,None,RO,2026-04-23
2026-01-06 03:00:00+00:00,215.525,390.0,482.1,0.0,70.0,101.0,-174.475,482.1,-31.0,276.625,None,RO,2026-04-23
2026-01-06 04:00:00+00:00,15.675,403.675,338.9,0.0,70.0,96.0,-388.0,338.9,-26.0,-75.10000000000002,None,RO,2026-04-23
2026-01-06 05:00:00+00:00,130.675,390.0,86.5,5.775,70.0,80.0,-259.325,80.725,-10.0,-188.6,None,RO,2026-04-23
2026-01-06 06:00:00+00:00,18.675,457.8,7.5,38.075,70.0,62.0,-439.125,-30.575000000000003,8.0,-461.7,None,RO,2026-04-23
2026-01-06 07:00:00+00:00,6.0,1293.775,710.125,0.0,70.0,29.0,-1287.775,710.125,41.0,-536.6500000000001,None,RO,2026-04-23
2026-01-06 08:00:00+00:00,0.0,1536.775,727.975,0.0,70.0,0.0,-1536.775,727.975,70.0,-738.8000000000001,None,RO,2026-04-23
2026-01-06 09:00:00+00:00,0.0,1664.575,622.9,0.0,70.0,0.0,-1664.575,622.9,70.0,-971.6750000000002,None,RO,2026-04-23
2026-01-06 10:00:00+00:00,10.0,1294.0,314.725,0.0,70.0,0.0,-1284.0,314.725,70.0,-899.275,None,RO,2026-04-23
2026-01-06 11:00:00+00:00,20.75,1051.05,30.95,131.45,70.0,0.0,-1030.3,-100.49999999999999,70.0,-1060.8,None,RO,2026-04-23
2026-01-06 12:00:00+00:00,0.0,800.775,0.0,570.975,70.0,0.0,-800.775,-570.975,70.0,-1301.75,None,RO,2026-04-23
2026-01-06 13:00:00+00:00,12.2,536.05,0.0,916.0999999999999,70.0,0.0,-523.8499999999999,-916.0999999999999,70.0,-1369.9499999999998,None,RO,2026-04-23
2026-01-06 14:00:00+00:00,20.1,404.125,0.0,1192.2749999999999,70.0,108.0,-384.025,-1192.2749999999999,-38.0,-1614.2999999999997,None,RO,2026-04-23
2026-01-06 15:00:00+00:00,2.25,1305.35,0.0,647.05,70.0,99.0,-1303.1,-647.05,-29.0,-1979.1499999999999,None,RO,2026-04-23
2026-01-06 16:00:00+00:00,33.5,1483.0,0.0,364.4,70.0,88.0,-1449.5,-364.4,-18.0,-1831.9,None,RO,2026-04-23
2026-01-06 17:00:00+00:00,37.7,1410.975,0.0,260.7,70.0,95.0,-1373.2749999999999,-260.7,-25.0,-1658.975,None,RO,2026-04-23
2026-01-06 18:00:00+00:00,28.1,1130.0,0.0,478.525,70.0,43.0,-1101.9,-478.525,27.0,-1553.4250000000002,None,RO,2026-04-23
2026-01-06 19:00:00+00:00,0.0,586.825,0.0,777.1,70.0,71.0,-586.825,-777.1,-1.0,-1364.9250000000002,None,RO,2026-04-23
2026-01-06 20:00:00+00:00,27.45,424.1,0.0,601.65,70.0,0.0,-396.65000000000003,-601.65,70.0,-928.3,None,RO,2026-04-23
2026-01-06 21:00:00+00:00,0.0,580.725,0.05,246.9,70.0,45.0,-580.725,-246.85,25.0,-802.575,None,RO,2026-04-23
2026-01-06 22:00:00+00:00,0.0,824.025,457.375,0.0,70.0,56.0,-824.025,457.375,14.0,-352.65,None,RO,2026-04-23
2026-01-06 23:00:00+00:00,0.0,1250.9499999999998,822.85,0.0,145.0,8.0,-1250.9499999999998,822.85,137.0,-291.0999999999998,None,RO,2026-04-23
2026-01-07 00:00:00+00:00,0.0,1153.85,956.175,0.0,60.0,103.0,-1153.85,956.175,-43.0,-240.67499999999995,None,RO,2026-04-23
2026-01-07 01:00:00+00:00,0.0,810.65,741.325,0.0,30.0,143.0,-810.65,741.325,-113.0,-182.32499999999993,None,RO,2026-04-23
2026-01-07 02:00:00+00:00,0.0,616.44999975,531.625,0.0,30.0,214.0,-616.44999975,531.625,-184.0,-268.82499974999996,None,RO,2026-04-23
2026-01-07 03:00:00+00:00,32.675,519.925,282.625,0.0,30.0,218.0,-487.24999999999994,282.625,-188.0,-392.62499999999994,None,RO,2026-04-23
2026-01-07 04:00:00+00:00,0.0,794.625,282.625,0.0,30.0,197.0,-794.625,282.625,-167.0,-679.0,None,RO,2026-04-23
2026-01-07 05:00:00+00:00,0.0,772.9,284.925,0.0,30.0,345.0,-772.9,284.925,-315.0,-802.9749999999999,None,RO,2026-04-23
2026-01-07 06:00:00+00:00,0.0,793.17499975,25.075,15.375,30.0,329.0,-793.17499975,9.7,-299.0,-1082.4749997499998,None,RO,2026-04-23
2026-01-07 07:00:00+00:00,0.0,1478.39999975,810.575,0.0,40.0,331.0,-1478.39999975,810.575,-291.0,-958.82499975,None,RO,2026-04-23
2026-01-07 08:00:00+00:00,0.0,1714.32499975,870.15,0.0,40.0,300.0,-1714.32499975,870.15,-260.0,-1104.17499975,None,RO,2026-04-23
2026-01-07 09:00:00+00:00,0.0,1840.12499975,1003.175,0.0,40.0,300.0,-1840.12499975,1003.175,-260.0,-1096.94999975,None,RO,2026-04-23
2026-01-07 10:00:00+00:00,0.0,1552.3,395.275,0.0,40.0,300.0,-1552.3,395.275,-260.0,-1417.025,None,RO,2026-04-23
2026-01-07 11:00:00+00:00,0.0,1543.77499975,204.75,0.0,40.0,300.0,-1543.77499975,204.75,-260.0,-1599.02499975,None,RO,2026-04-23
2026-01-07 12:00:00+00:00,0.0,1437.35,17.05,44.725,40.0,300.0,-1437.35,-27.675,-260.0,-1725.0249999999999,None,RO,2026-04-23
2026-01-07 13:00:00+00:00,0.0,1058.2,0.0,463.75,30.0,344.0,-1058.2,-463.75,-314.0,-1835.95,None,RO,2026-04-23
2026-01-07 14:00:00+00:00,0.0,1197.35,0.0,407.8,30.0,382.0,-1197.35,-407.8,-352.0,-1957.1499999999999,None,RO,2026-04-23
2026-01-07 15:00:00+00:00,0.0,2181.575,327.375,0.0,30.0,277.0,-2181.575,327.375,-247.0,-2101.2,None,RO,2026-04-23
2026-01-07 16:00:00+00:00,0.0,2188.72499975,432.57500000000005,0.0,30.0,328.0,-2188.72499975,432.57500000000005,-298.0,-2054.1499997499996,None,RO,2026-04-23
2026-01-07 17:00:00+00:00,0.0,1819.4499999999998,116.425,0.0,30.0,300.0,-1819.4499999999998,116.425,-270.0,-1973.0249999999999,None,RO,2026-04-23
2026-01-07 18:00:00+00:00,0.0,1706.475,122.55,0.0,30.0,300.0,-1706.475,122.55,-270.0,-1853.925,None,RO,2026-04-23
2026-01-07 19:00:00+00:00,0.0,878.625,0.0,415.95000000000005,30.0,289.0,-878.625,-415.95000000000005,-259.0,-1553.575,None,RO,2026-04-23
2026-01-07 20:00:00+00:00,0.0,723.29999975,0.0,201.7,130.0,164.0,-723.29999975,-201.7,-34.0,-958.9999997499999,None,RO,2026-04-23
2026-01-07 21:00:00+00:00,0.0,901.475,42.125,97.0,145.0,19.0,-901.475,-54.875,126.0,-830.35,None,RO,2026-04-23
2026-01-07 22:00:00+00:00,0.0,1128.9,427.375,0.0,181.0,0.0,-1128.9,427.375,181.0,-520.5250000000001,None,RO,2026-04-23
2026-01-07 23:00:00+00:00,0.3,1286.6750000000002,726.9,0.0,235.0,31.0,-1286.3750000000002,726.9,204.0,-355.47500000000025,None,RO,2026-04-23
2026-01-08 00:00:00+00:00,0.0,1261.425,937.525,0.0,201.0,41.0,-1261.425,937.525,160.0,-163.89999999999998,None,RO,2026-04-23
2026-01-08 01:00:00+00:00,0.0,1082.925,1176.125,0.0,117.0,85.0,-1082.925,1176.125,32.0,125.20000000000005,None,RO,2026-04-23
2026-01-08 02:00:00+00:00,0.0,994.55,1273.85,0.0,70.0,102.0,-994.55,1273.85,-32.0,247.29999999999995,None,RO,2026-04-23
2026-01-08 03:00:00+00:00,0.0,914.025,1241.0,0.0,70.0,103.0,-914.025,1241.0,-33.0,293.975,None,RO,2026-04-23
2026-01-08 04:00:00+00:00,0.0,1063.8,1100.875,0.0,70.0,97.0,-1063.8,1100.875,-27.0,10.075000000000045,None,RO,2026-04-23
2026-01-08 05:00:00+00:00,0.0,854.775,656.0250000000001,0.0,70.0,142.0,-854.775,656.0250000000001,-72.0,-270.7499999999999,None,RO,2026-04-23
2026-01-08 06:00:00+00:00,0.0,784.0,190.225,0.0,70.0,0.0,-784.0,190.225,70.0,-523.775,None,RO,2026-04-23
2026-01-08 07:00:00+00:00,0.0,1297.875,713.275,0.0,70.0,0.0,-1297.875,713.275,70.0,-514.6,None,RO,2026-04-23
2026-01-08 08:00:00+00:00,0.0,1281.3,793.875,0.0,70.0,7.0,-1281.3,793.875,63.0,-424.42499999999995,None,RO,2026-04-23
