,DK_2_DE_LU,DE_LU_DK_2,DK_2_DK_1,DK_1_DK_2,DK_2_SE_4,SE_4_DK_2,DK_2_DE_LU_net_export,DK_2_DK_1_net_export,DK_2_SE_4_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-30 18:00:00+00:00,663.0,0.0,200.75,0.0,0.0,1168.5,663.0,200.75,-1168.5,-304.75,None,DK_2,2026-04-23
2026-01-30 19:00:00+00:00,663.0,0.0,337.75,0.0,0.0,1152.0,663.0,337.75,-1152.0,-151.25,None,DK_2,2026-04-23
2026-01-30 20:00:00+00:00,663.0,0.0,396.5,0.0,0.0,1152.0,663.0,396.5,-1152.0,-92.5,None,DK_2,2026-04-23
2026-01-30 21:00:00+00:00,663.0,0.0,541.75,0.0,0.0,1170.0,663.0,541.75,-1170.0,34.75,None,DK_2,2026-04-23
2026-01-30 22:00:00+00:00,663.0,0.0,581.25,0.0,0.0,1214.25,663.0,581.25,-1214.25,30.0,None,DK_2,2026-04-23
2026-01-30 23:00:00+00:00,663.0,0.0,494.0,0.0,0.0,1222.0,663.0,494.0,-1222.0,-65.0,None,DK_2,2026-04-23
2026-01-31 00:00:00+00:00,663.0,0.0,535.5,0.0,0.0,1231.0,663.0,535.5,-1231.0,-32.5,None,DK_2,2026-04-23
2026-01-31 01:00:00+00:00,663.0,0.0,539.75,0.0,0.0,1251.0,663.0,539.75,-1251.0,-48.25,None,DK_2,2026-04-23
2026-01-31 02:00:00+00:00,663.0,0.0,592.5,0.0,0.0,1242.75,663.0,592.5,-1242.75,12.75,None,DK_2,2026-04-23
2026-01-31 03:00:00+00:00,663.0,0.0,566.0,0.0,0.0,1178.5,663.0,566.0,-1178.5,50.5,None,DK_2,2026-04-23
2026-01-31 04:00:00+00:00,663.0,0.0,600.0,0.0,0.0,1211.0,663.0,600.0,-1211.0,52.0,None,DK_2,2026-04-23
2026-01-31 05:00:00+00:00,663.0,0.0,565.0,0.0,0.0,1169.75,663.0,565.0,-1169.75,58.25,None,DK_2,2026-04-23
2026-01-31 06:00:00+00:00,663.0,0.0,564.5,0.0,0.0,1167.5,663.0,564.5,-1167.5,60.0,None,DK_2,2026-04-23
2026-01-31 07:00:00+00:00,663.0,0.0,543.0,0.0,0.0,1179.0,663.0,543.0,-1179.0,27.0,None,DK_2,2026-04-23
2026-01-31 08:00:00+00:00,663.0,0.0,538.75,0.0,0.0,1172.0,663.0,538.75,-1172.0,29.75,None,DK_2,2026-04-23
2026-01-31 09:00:00+00:00,663.0,0.0,512.5,0.0,0.0,1177.0,663.0,512.5,-1177.0,-1.5,None,DK_2,2026-04-23
2026-01-31 10:00:00+00:00,663.0,0.0,526.5,0.0,0.0,1176.0,663.0,526.5,-1176.0,13.5,None,DK_2,2026-04-23
2026-01-31 11:00:00+00:00,663.0,0.0,535.5,0.0,0.0,1177.0,663.0,535.5,-1177.0,21.5,None,DK_2,2026-04-23
2026-01-31 12:00:00+00:00,663.0,0.0,476.25,0.0,0.0,1156.0,663.0,476.25,-1156.0,-16.75,None,DK_2,2026-04-23
2026-01-31 13:00:00+00:00,663.0,0.0,490.75,0.0,0.0,1156.0,663.0,490.75,-1156.0,-2.25,None,DK_2,2026-04-23
2026-01-31 14:00:00+00:00,663.0,0.0,472.75,0.0,0.0,1178.0,663.0,472.75,-1178.0,-42.25,None,DK_2,2026-04-23
2026-01-31 15:00:00+00:00,663.0,0.0,351.25,0.0,0.0,1122.0,663.0,351.25,-1122.0,-107.75,None,DK_2,2026-04-23
2026-01-31 16:00:00+00:00,663.0,0.0,275.0,0.0,0.0,1177.0,663.0,275.0,-1177.0,-239.0,None,DK_2,2026-04-23
2026-01-31 17:00:00+00:00,663.0,0.0,399.0,0.0,0.0,1178.0,663.0,399.0,-1178.0,-116.0,None,DK_2,2026-04-23
2026-01-31 18:00:00+00:00,663.0,0.0,568.75,0.0,0.0,1255.0,663.0,568.75,-1255.0,-23.25,None,DK_2,2026-04-23
2026-01-31 19:00:00+00:00,663.0,0.0,589.75,0.0,0.0,1259.75,663.0,589.75,-1259.75,-7.0,None,DK_2,2026-04-23
2026-01-31 20:00:00+00:00,663.0,0.0,597.5,0.0,0.0,1253.75,663.0,597.5,-1253.75,6.75,None,DK_2,2026-04-23
2026-01-31 21:00:00+00:00,663.0,0.0,600.0,0.0,0.0,1253.0,663.0,600.0,-1253.0,10.0,None,DK_2,2026-04-23
2026-01-31 22:00:00+00:00,663.0,0.0,600.0,0.0,0.0,1282.0,663.0,600.0,-1282.0,-19.0,None,DK_2,2026-04-23
2026-01-31 23:00:00+00:00,663.0,0.0,381.5,0.0,0.0,1282.0,663.0,381.5,-1282.0,-237.5,None,DK_2,2026-04-23
2026-02-01 00:00:00+00:00,608.05,0.0,480.0,0.0,0.0,1282.0,608.05,480.0,-1282.0,-193.95000000000005,None,DK_2,2026-04-23
2026-02-01 01:00:00+00:00,663.0,0.0,369.5,0.0,0.0,1282.0,663.0,369.5,-1282.0,-249.5,None,DK_2,2026-04-23
2026-02-01 02:00:00+00:00,663.0,0.0,486.25,0.0,0.0,1282.0,663.0,486.25,-1282.0,-132.75,None,DK_2,2026-04-23
2026-02-01 03:00:00+00:00,663.0,0.0,579.75,0.0,0.0,1282.0,663.0,579.75,-1282.0,-39.25,None,DK_2,2026-04-23
2026-02-01 04:00:00+00:00,663.0,0.0,580.75,0.0,0.0,1252.0,663.0,580.75,-1252.0,-8.25,None,DK_2,2026-04-23
2026-02-01 05:00:00+00:00,663.0,0.0,553.25,0.0,0.0,1267.0,663.0,553.25,-1267.0,-50.75,None,DK_2,2026-04-23
2026-02-01 06:00:00+00:00,663.0,0.0,462.25,0.0,0.0,1282.0,663.0,462.25,-1282.0,-156.75,None,DK_2,2026-04-23
2026-02-01 07:00:00+00:00,663.0,0.0,422.0,0.0,0.0,1282.0,663.0,422.0,-1282.0,-197.0,None,DK_2,2026-04-23
2026-02-01 08:00:00+00:00,663.0,0.0,428.0,0.0,0.0,1248.0,663.0,428.0,-1248.0,-157.0,None,DK_2,2026-04-23
2026-02-01 09:00:00+00:00,663.0,0.0,579.5,0.0,0.0,1282.0,663.0,579.5,-1282.0,-39.5,None,DK_2,2026-04-23
2026-02-01 10:00:00+00:00,663.0,0.0,451.75,0.0,0.0,1282.0,663.0,451.75,-1282.0,-167.25,None,DK_2,2026-04-23
2026-02-01 11:00:00+00:00,663.0,0.0,380.5,0.0,0.0,1282.0,663.0,380.5,-1282.0,-238.5,None,DK_2,2026-04-23
2026-02-01 12:00:00+00:00,663.0,0.0,411.0,0.0,0.0,1282.0,663.0,411.0,-1282.0,-208.0,None,DK_2,2026-04-23
2026-02-01 13:00:00+00:00,663.0,0.0,411.0,0.0,0.0,1282.0,663.0,411.0,-1282.0,-208.0,None,DK_2,2026-04-23
2026-02-01 14:00:00+00:00,663.0,0.0,449.25,0.0,0.0,1267.0,663.0,449.25,-1267.0,-154.75,None,DK_2,2026-04-23
2026-02-01 15:00:00+00:00,663.0,0.0,182.0,0.0,0.0,1112.25,663.0,182.0,-1112.25,-267.25,None,DK_2,2026-04-23
2026-02-01 16:00:00+00:00,663.0,0.0,255.0,0.0,0.0,1282.0,663.0,255.0,-1282.0,-364.0,None,DK_2,2026-04-23
2026-02-01 17:00:00+00:00,663.0,0.0,316.75,0.0,0.0,1282.0,663.0,316.75,-1282.0,-302.25,None,DK_2,2026-04-23
2026-02-01 18:00:00+00:00,663.0,0.0,433.25,0.0,0.0,1282.0,663.0,433.25,-1282.0,-185.75,None,DK_2,2026-04-23
2026-02-01 19:00:00+00:00,663.0,0.0,443.75,0.0,0.0,1282.0,663.0,443.75,-1282.0,-175.25,None,DK_2,2026-04-23
2026-02-01 20:00:00+00:00,663.0,0.0,501.75,0.0,0.0,1282.0,663.0,501.75,-1282.0,-117.25,None,DK_2,2026-04-23
2026-02-01 21:00:00+00:00,663.0,0.0,586.75,0.0,0.0,1276.75,663.0,586.75,-1276.75,-27.0,None,DK_2,2026-04-23
2026-02-01 22:00:00+00:00,663.0,0.0,450.75,0.0,0.0,1282.0,663.0,450.75,-1282.0,-168.25,None,DK_2,2026-04-23
2026-02-01 23:00:00+00:00,663.0,0.0,338.0,0.0,0.0,1282.0,663.0,338.0,-1282.0,-281.0,None,DK_2,2026-04-23
2026-02-02 00:00:00+00:00,663.0,0.0,311.0,0.0,0.0,1282.0,663.0,311.0,-1282.0,-308.0,None,DK_2,2026-04-23
2026-02-02 01:00:00+00:00,663.0,0.0,307.25,0.0,0.0,1282.0,663.0,307.25,-1282.0,-311.75,None,DK_2,2026-04-23
2026-02-02 02:00:00+00:00,663.0,0.0,371.0,0.0,0.0,1282.0,663.0,371.0,-1282.0,-248.0,None,DK_2,2026-04-23
2026-02-02 03:00:00+00:00,663.0,0.0,435.0,0.0,0.0,1282.0,663.0,435.0,-1282.0,-184.0,None,DK_2,2026-04-23
2026-02-02 04:00:00+00:00,663.0,0.0,345.0,0.0,0.0,1185.0,663.0,345.0,-1185.0,-177.0,None,DK_2,2026-04-23
2026-02-02 05:00:00+00:00,394.325,0.0,0.0,399.75,0.0,132.0,394.325,-399.75,-132.0,-137.425,None,DK_2,2026-04-23
2026-02-02 06:00:00+00:00,21.725,54.2,0.0,544.0,116.75,0.0,-32.475,-544.0,116.75,-459.725,None,DK_2,2026-04-23
2026-02-02 07:00:00+00:00,0.0,137.25,0.0,506.0,143.0,0.0,-137.25,-506.0,143.0,-500.25,None,DK_2,2026-04-23
2026-02-02 08:00:00+00:00,0.0,137.0,0.0,526.0,263.75,0.0,-137.0,-526.0,263.75,-399.25,None,DK_2,2026-04-23
2026-02-02 09:00:00+00:00,39.0,11.625,0.0,542.75,232.75,0.0,27.375,-542.75,232.75,-282.625,None,DK_2,2026-04-23
2026-02-02 10:00:00+00:00,39.0,62.0,0.0,343.75,250.75,0.0,-23.0,-343.75,250.75,-116.0,None,DK_2,2026-04-23
2026-02-02 11:00:00+00:00,0.0,136.0,0.0,570.25,590.0,0.0,-136.0,-570.25,590.0,-116.25,None,DK_2,2026-04-23
2026-02-02 12:00:00+00:00,0.0,136.0,0.0,584.25,605.0,0.0,-136.0,-584.25,605.0,-115.25,None,DK_2,2026-04-23
2026-02-02 13:00:00+00:00,0.0,136.0,0.0,571.0,583.25,0.0,-136.0,-571.0,583.25,-123.75,None,DK_2,2026-04-23
2026-02-02 14:00:00+00:00,0.0,113.075,0.0,554.75,444.25,0.0,-113.075,-554.75,444.25,-223.57500000000005,None,DK_2,2026-04-23
2026-02-02 15:00:00+00:00,0.0,137.0,0.0,529.25,125.0,0.0,-137.0,-529.25,125.0,-541.25,None,DK_2,2026-04-23
2026-02-02 16:00:00+00:00,0.0,137.0,0.0,501.5,0.0,146.5,-137.0,-501.5,-146.5,-785.0,None,DK_2,2026-04-23
2026-02-02 17:00:00+00:00,0.0,137.0,0.0,498.75,0.0,65.75,-137.0,-498.75,-65.75,-701.5,None,DK_2,2026-04-23
2026-02-02 18:00:00+00:00,0.0,137.0,0.0,441.25,0.0,52.5,-137.0,-441.25,-52.5,-630.75,None,DK_2,2026-04-23
2026-02-02 19:00:00+00:00,0.0,139.5,0.0,410.5,141.5,0.0,-139.5,-410.5,141.5,-408.5,None,DK_2,2026-04-23
2026-02-02 20:00:00+00:00,39.0,70.0,0.0,486.0,212.75,4.25,-31.0,-486.0,208.5,-308.5,None,DK_2,2026-04-23
2026-02-02 21:00:00+00:00,19.5,83.95,0.0,486.75,354.5,0.0,-64.45,-486.75,354.5,-196.70000000000005,None,DK_2,2026-04-23
2026-02-02 22:00:00+00:00,0.0,140.0,0.0,388.0,294.5,0.0,-140.0,-388.0,294.5,-233.5,None,DK_2,2026-04-23
2026-02-02 23:00:00+00:00,0.0,142.75,0.0,444.0,312.0,0.0,-142.75,-444.0,312.0,-274.75,None,DK_2,2026-04-23
2026-02-03 00:00:00+00:00,0.0,143.25,0.0,394.5,279.25,0.0,-143.25,-394.5,279.25,-258.5,None,DK_2,2026-04-23
2026-02-03 01:00:00+00:00,0.0,143.0,0.0,424.0,313.0,0.0,-143.0,-424.0,313.0,-254.0,None,DK_2,2026-04-23
2026-02-03 02:00:00+00:00,0.0,140.5,0.0,439.0,373.5,0.0,-140.5,-439.0,373.5,-206.0,None,DK_2,2026-04-23
2026-02-03 03:00:00+00:00,0.0,140.25,0.0,447.25,470.25,0.0,-140.25,-447.25,470.25,-117.25,None,DK_2,2026-04-23
2026-02-03 04:00:00+00:00,0.0,138.75,0.0,486.75,533.25,0.0,-138.75,-486.75,533.25,-92.25,None,DK_2,2026-04-23
2026-02-03 05:00:00+00:00,0.0,139.0,0.0,415.75,487.5,0.0,-139.0,-415.75,487.5,-67.25,None,DK_2,2026-04-23
2026-02-03 06:00:00+00:00,0.0,139.0,0.0,456.25,324.25,0.0,-139.0,-456.25,324.25,-271.0,None,DK_2,2026-04-23
2026-02-03 07:00:00+00:00,0.0,141.5,0.0,512.0,304.5,0.0,-141.5,-512.0,304.5,-349.0,None,DK_2,2026-04-23
2026-02-03 08:00:00+00:00,0.0,142.25,0.0,533.5,341.5,0.0,-142.25,-533.5,341.5,-334.25,None,DK_2,2026-04-23
2026-02-03 09:00:00+00:00,0.0,143.0,0.0,528.0,486.0,0.0,-143.0,-528.0,486.0,-185.0,None,DK_2,2026-04-23
2026-02-03 10:00:00+00:00,0.0,142.5,0.0,590.0,760.25,0.0,-142.5,-590.0,760.25,27.75,None,DK_2,2026-04-23
2026-02-03 11:00:00+00:00,0.0,141.0,0.0,556.0,813.0,0.0,-141.0,-556.0,813.0,116.0,None,DK_2,2026-04-23
2026-02-03 12:00:00+00:00,0.0,141.0,0.0,565.25,828.5,0.0,-141.0,-565.25,828.5,122.25,None,DK_2,2026-04-23
2026-02-03 13:00:00+00:00,0.0,141.25,0.0,590.0,782.0,0.0,-141.25,-590.0,782.0,50.75,None,DK_2,2026-04-23
2026-02-03 14:00:00+00:00,0.0,142.0,0.0,575.25,561.5,0.0,-142.0,-575.25,561.5,-155.75,None,DK_2,2026-04-23
2026-02-03 15:00:00+00:00,0.0,139.5,0.0,473.5,307.5,0.0,-139.5,-473.5,307.5,-305.5,None,DK_2,2026-04-23
2026-02-03 16:00:00+00:00,0.0,141.5,0.0,469.25,83.5,0.0,-141.5,-469.25,83.5,-527.25,None,DK_2,2026-04-23
2026-02-03 17:00:00+00:00,0.0,142.5,0.0,477.0,84.75,0.0,-142.5,-477.0,84.75,-534.75,None,DK_2,2026-04-23
2026-02-03 18:00:00+00:00,0.0,141.75,0.0,475.75,225.5,0.0,-141.75,-475.75,225.5,-392.0,None,DK_2,2026-04-23
2026-02-03 19:00:00+00:00,39.0,40.825,0.0,291.0,125.5,129.5,-1.8250000000000028,-291.0,-4.0,-296.825,None,DK_2,2026-04-23
2026-02-03 20:00:00+00:00,0.0,137.25,0.0,525.0,326.75,0.0,-137.25,-525.0,326.75,-335.5,None,DK_2,2026-04-23
2026-02-03 21:00:00+00:00,19.5,102.75,0.0,501.75,370.5,0.0,-83.25,-501.75,370.5,-214.5,None,DK_2,2026-04-23
2026-02-03 22:00:00+00:00,0.0,139.25,0.0,553.0,425.75,0.0,-139.25,-553.0,425.75,-266.5,None,DK_2,2026-04-23
2026-02-03 23:00:00+00:00,6.225,89.475,0.0,539.0,388.75,0.0,-83.25,-539.0,388.75,-233.5,None,DK_2,2026-04-23
2026-02-04 00:00:00+00:00,0.0,455.725,0.0,516.5,753.0,0.0,-455.725,-516.5,753.0,-219.22500000000002,None,DK_2,2026-04-23
2026-02-04 01:00:00+00:00,75.675,82.85,0.0,506.5,282.0,0.0,-7.174999999999997,-506.5,282.0,-231.67499999999995,None,DK_2,2026-04-23
2026-02-04 02:00:00+00:00,261.95,0.0,0.0,557.0,176.75,0.0,261.95,-557.0,176.75,-118.30000000000001,None,DK_2,2026-04-23
2026-02-04 03:00:00+00:00,56.650000000000006,49.900000000000006,0.0,535.0,528.0,0.0,6.75,-535.0,528.0,-0.25,None,DK_2,2026-04-23
2026-02-04 04:00:00+00:00,199.75,0.0,0.0,560.0,457.25,0.0,199.75,-560.0,457.25,97.0,None,DK_2,2026-04-23
2026-02-04 05:00:00+00:00,295.725,0.0,0.0,525.0,215.0,0.0,295.725,-525.0,215.0,-14.274999999999977,None,DK_2,2026-04-23
2026-02-04 06:00:00+00:00,425.3,0.0,0.0,538.25,0.0,219.5,425.3,-538.25,-219.5,-332.45,None,DK_2,2026-04-23
2026-02-04 07:00:00+00:00,545.525,0.0,0.0,559.75,0.0,458.5,545.525,-559.75,-458.5,-472.725,None,DK_2,2026-04-23
2026-02-04 08:00:00+00:00,407.375,0.0,0.0,550.0,26.5,340.25,407.375,-550.0,-313.75,-456.375,None,DK_2,2026-04-23
2026-02-04 09:00:00+00:00,53.325,175.175,0.0,590.0,304.75,17.75,-121.85000000000001,-590.0,287.0,-424.85,None,DK_2,2026-04-23
2026-02-04 10:00:00+00:00,0.0,451.29999999999995,0.0,443.75,496.75,0.0,-451.29999999999995,-443.75,496.75,-398.29999999999995,None,DK_2,2026-04-23
2026-02-04 11:00:00+00:00,0.0,654.7,0.0,590.0,896.25,0.0,-654.7,-590.0,896.25,-348.45000000000005,None,DK_2,2026-04-23
2026-02-04 12:00:00+00:00,0.0,675.7249999999999,0.0,590.0,915.75,0.0,-675.7249999999999,-590.0,915.75,-349.9749999999999,None,DK_2,2026-04-23
2026-02-04 13:00:00+00:00,0.0,693.875,0.0,583.0,903.0,0.0,-693.875,-583.0,903.0,-373.875,None,DK_2,2026-04-23
2026-02-04 14:00:00+00:00,23.3,358.025,0.0,558.0,504.0,0.0,-334.72499999999997,-558.0,504.0,-388.7249999999999,None,DK_2,2026-04-23
2026-02-04 15:00:00+00:00,0.0,206.425,0.0,511.5,234.5,0.0,-206.425,-511.5,234.5,-483.42499999999995,None,DK_2,2026-04-23
2026-02-04 16:00:00+00:00,0.0,693.95,0.0,490.25,509.0,0.0,-693.95,-490.25,509.0,-675.2,None,DK_2,2026-04-23
2026-02-04 17:00:00+00:00,0.0,717.25,0.0,509.5,538.5,0.0,-717.25,-509.5,538.5,-688.25,None,DK_2,2026-04-23
2026-02-04 18:00:00+00:00,0.0,634.275,0.0,514.25,560.75,0.0,-634.275,-514.25,560.75,-587.7750000000001,None,DK_2,2026-04-23
2026-02-04 19:00:00+00:00,0.0,670.5,0.0,453.0,701.75,0.0,-670.5,-453.0,701.75,-421.75,None,DK_2,2026-04-23
2026-02-04 20:00:00+00:00,0.0,521.5,0.0,490.5,723.25,0.0,-521.5,-490.5,723.25,-288.75,None,DK_2,2026-04-23
2026-02-04 21:00:00+00:00,154.525,10.625,0.0,366.0,22.5,34.25,143.9,-366.0,-11.75,-233.85,None,DK_2,2026-04-23
2026-02-04 22:00:00+00:00,13.45,130.10000000000002,0.0,467.0,282.25,0.0,-116.65000000000002,-467.0,282.25,-301.4,None,DK_2,2026-04-23
2026-02-04 23:00:00+00:00,0.0,583.05,0.0,454.5,804.0,0.0,-583.05,-454.5,804.0,-233.54999999999995,None,DK_2,2026-04-23
2026-02-05 00:00:00+00:00,0.0,739.6,0.0,397.25,913.25,0.0,-739.6,-397.25,913.25,-223.5999999999999,None,DK_2,2026-04-23
2026-02-05 01:00:00+00:00,0.0,526.5,0.0,410.75,705.25,0.0,-526.5,-410.75,705.25,-232.0,None,DK_2,2026-04-23
2026-02-05 02:00:00+00:00,0.0,88.725,0.0,426.25,340.5,0.0,-88.725,-426.25,340.5,-174.47500000000002,None,DK_2,2026-04-23
2026-02-05 03:00:00+00:00,12.725,174.95,0.0,395.75,468.75,0.0,-162.225,-395.75,468.75,-89.22500000000002,None,DK_2,2026-04-23
2026-02-05 04:00:00+00:00,5.225,295.375,0.0,379.25,650.5,0.0,-290.15,-379.25,650.5,-18.899999999999977,None,DK_2,2026-04-23
2026-02-05 05:00:00+00:00,42.0,156.975,0.0,456.0,395.5,0.0,-114.975,-456.0,395.5,-175.47500000000002,None,DK_2,2026-04-23
2026-02-05 06:00:00+00:00,0.0,712.85,0.0,508.0,698.5,0.0,-712.85,-508.0,698.5,-522.3499999999999,None,DK_2,2026-04-23
2026-02-05 07:00:00+00:00,0.0,739.5,0.0,548.0,699.5,0.0,-739.5,-548.0,699.5,-588.0,None,DK_2,2026-04-23
2026-02-05 08:00:00+00:00,0.0,734.325,0.0,546.0,627.25,0.0,-734.325,-546.0,627.25,-653.075,None,DK_2,2026-04-23
2026-02-05 09:00:00+00:00,0.0,737.5,0.0,527.25,623.0,0.0,-737.5,-527.25,623.0,-641.75,None,DK_2,2026-04-23
2026-02-05 10:00:00+00:00,0.0,736.75,0.0,485.0,705.5,0.0,-736.75,-485.0,705.5,-516.25,None,DK_2,2026-04-23
2026-02-05 11:00:00+00:00,0.0,737.5,0.0,501.25,740.5,0.0,-737.5,-501.25,740.5,-498.25,None,DK_2,2026-04-23
2026-02-05 12:00:00+00:00,0.0,736.0,0.0,521.0,761.5,0.0,-736.0,-521.0,761.5,-495.5,None,DK_2,2026-04-23
2026-02-05 13:00:00+00:00,0.0,691.2,0.0,548.0,730.75,0.0,-691.2,-548.0,730.75,-508.45000000000005,None,DK_2,2026-04-23
2026-02-05 14:00:00+00:00,0.0,366.025,0.0,555.0,335.75,0.0,-366.025,-555.0,335.75,-585.275,None,DK_2,2026-04-23
2026-02-05 15:00:00+00:00,0.0,152.95,0.0,575.0,79.25,0.0,-152.95,-575.0,79.25,-648.7,None,DK_2,2026-04-23
2026-02-05 16:00:00+00:00,0.0,355.05,0.0,552.25,181.75,8.0,-355.05,-552.25,173.75,-733.55,None,DK_2,2026-04-23
2026-02-05 17:00:00+00:00,54.275,160.925,0.0,582.0,65.0,114.0,-106.65,-582.0,-49.0,-737.65,None,DK_2,2026-04-23
2026-02-05 18:00:00+00:00,551.9,0.0,0.0,547.25,0.0,542.5,551.9,-547.25,-542.5,-537.85,None,DK_2,2026-04-23
2026-02-05 19:00:00+00:00,588.5,0.0,0.0,503.5,0.0,506.25,588.5,-503.5,-506.25,-421.25,None,DK_2,2026-04-23
2026-02-05 20:00:00+00:00,37.15,195.925,0.0,564.0,323.5,0.0,-158.775,-564.0,323.5,-399.275,None,DK_2,2026-04-23
2026-02-05 21:00:00+00:00,35.125,7.1,0.0,512.0,145.0,0.0,28.025,-512.0,145.0,-338.975,None,DK_2,2026-04-23
2026-02-05 22:00:00+00:00,81.1,218.89999999999998,0.0,459.25,330.25,38.0,-137.79999999999998,-459.25,292.25,-304.79999999999995,None,DK_2,2026-04-23
2026-02-05 23:00:00+00:00,0.0,516.125,0.0,461.25,595.0,0.0,-516.125,-461.25,595.0,-382.375,None,DK_2,2026-04-23
2026-02-06 00:00:00+00:00,0.0,431.5,0.0,461.5,527.75,0.0,-431.5,-461.5,527.75,-365.25,None,DK_2,2026-04-23
2026-02-06 01:00:00+00:00,0.0,240.525,0.0,478.5,341.0,0.0,-240.525,-478.5,341.0,-378.025,None,DK_2,2026-04-23
2026-02-06 02:00:00+00:00,371.9,0.0,0.0,387.5,0.0,308.75,371.9,-387.5,-308.75,-324.35,None,DK_2,2026-04-23
2026-02-06 03:00:00+00:00,770.0,0.0,0.0,370.5,0.0,681.25,770.0,-370.5,-681.25,-281.75,None,DK_2,2026-04-23
2026-02-06 04:00:00+00:00,699.25,0.0,0.0,272.25,0.0,720.0,699.25,-272.25,-720.0,-293.0,None,DK_2,2026-04-23
2026-02-06 05:00:00+00:00,708.25,0.0,0.0,410.75,0.0,806.75,708.25,-410.75,-806.75,-509.25,None,DK_2,2026-04-23
2026-02-06 06:00:00+00:00,785.75,0.0,0.0,358.5,0.0,1240.0,785.75,-358.5,-1240.0,-812.75,None,DK_2,2026-04-23
2026-02-06 07:00:00+00:00,785.0,0.0,0.0,543.75,0.0,1158.5,785.0,-543.75,-1158.5,-917.25,None,DK_2,2026-04-23
2026-02-06 08:00:00+00:00,503.54999999999995,0.0,0.0,531.75,0.0,904.0,503.54999999999995,-531.75,-904.0,-932.2,None,DK_2,2026-04-23
2026-02-06 09:00:00+00:00,342.575,0.0,0.0,548.25,0.0,715.25,342.575,-548.25,-715.25,-920.925,None,DK_2,2026-04-23
2026-02-06 10:00:00+00:00,600.6,0.0,0.0,564.75,0.0,917.75,600.6,-564.75,-917.75,-881.9,None,DK_2,2026-04-23
2026-02-06 11:00:00+00:00,732.0,0.0,0.0,548.0,0.0,1078.25,732.0,-548.0,-1078.25,-894.25,None,DK_2,2026-04-23
2026-02-06 12:00:00+00:00,722.5,0.0,0.0,445.25,0.0,1133.75,722.5,-445.25,-1133.75,-856.5,None,DK_2,2026-04-23
2026-02-06 13:00:00+00:00,711.75,0.0,0.0,513.25,0.0,1152.0,711.75,-513.25,-1152.0,-953.5,None,DK_2,2026-04-23
2026-02-06 14:00:00+00:00,701.25,0.0,0.0,387.75,0.0,1152.0,701.25,-387.75,-1152.0,-838.5,None,DK_2,2026-04-23
2026-02-06 15:00:00+00:00,693.75,0.0,0.0,494.5,0.0,1152.0,693.75,-494.5,-1152.0,-952.75,None,DK_2,2026-04-23
2026-02-06 16:00:00+00:00,684.55,0.0,0.0,528.25,0.0,1152.0,684.55,-528.25,-1152.0,-995.7,None,DK_2,2026-04-23
2026-02-06 17:00:00+00:00,663.85,0.0,0.0,466.75,0.0,1152.0,663.85,-466.75,-1152.0,-954.9,None,DK_2,2026-04-23
2026-02-06 18:00:00+00:00,699.0,0.0,0.0,340.5,0.0,1152.0,699.0,-340.5,-1152.0,-793.5,None,DK_2,2026-04-23
2026-02-06 19:00:00+00:00,632.25,0.0,0.0,35.0,0.0,1252.0,632.25,-35.0,-1252.0,-654.75,None,DK_2,2026-04-23
2026-02-06 20:00:00+00:00,702.0,0.0,43.0,0.0,0.0,1252.0,702.0,43.0,-1252.0,-507.0,None,DK_2,2026-04-23
2026-02-06 21:00:00+00:00,712.0,0.0,127.75,0.0,0.0,1252.0,712.0,127.75,-1252.0,-412.25,None,DK_2,2026-04-23
2026-02-06 22:00:00+00:00,697.925,0.0,125.75,0.0,0.0,1175.0,697.925,125.75,-1175.0,-351.32500000000005,None,DK_2,2026-04-23
2026-02-06 23:00:00+00:00,114.65,43.5,0.0,265.25,72.5,187.75,71.15,-265.25,-115.25,-309.35,None,DK_2,2026-04-23
2026-02-07 00:00:00+00:00,0.0,360.0,0.0,371.75,434.75,0.0,-360.0,-371.75,434.75,-297.0,None,DK_2,2026-04-23
2026-02-07 01:00:00+00:00,0.0,226.65,0.0,426.5,375.75,9.0,-226.65,-426.5,366.75,-286.4,None,DK_2,2026-04-23
2026-02-07 02:00:00+00:00,0.0,47.224999999999994,0.0,405.25,205.0,0.0,-47.224999999999994,-405.25,205.0,-247.47500000000002,None,DK_2,2026-04-23
2026-02-07 03:00:00+00:00,83.55,0.0,0.0,54.25,0.0,190.0,83.55,-54.25,-190.0,-160.7,None,DK_2,2026-04-23
2026-02-07 04:00:00+00:00,339.175,0.0,0.0,0.0,0.0,406.0,339.175,0.0,-406.0,-66.82499999999999,None,DK_2,2026-04-23
2026-02-07 05:00:00+00:00,503.20000000000005,0.0,0.0,209.0,0.0,352.0,503.20000000000005,-209.0,-352.0,-57.799999999999955,None,DK_2,2026-04-23
2026-02-07 06:00:00+00:00,625.95,0.0,0.0,103.75,0.0,652.75,625.95,-103.75,-652.75,-130.54999999999995,None,DK_2,2026-04-23
2026-02-07 07:00:00+00:00,721.0,0.0,187.25,0.0,0.0,1117.75,721.0,187.25,-1117.75,-209.5,None,DK_2,2026-04-23
2026-02-07 08:00:00+00:00,716.25,0.0,174.25,0.0,0.0,1228.0,716.25,174.25,-1228.0,-337.5,None,DK_2,2026-04-23
