,SI_AT,AT_SI,SI_HR,HR_SI,SI_IT_NORD,IT_NORD_SI,SI_HU,HU_SI,SI_AT_net_export,SI_HR_net_export,SI_IT_NORD_net_export,SI_HU_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-03 01:00:00+00:00,0.0,325.8,350.0,67.85,147.0,0.0,0.0,249.05,-325.8,282.15,147.0,-249.05,-145.70000000000005,None,SI,2026-04-23
2026-01-03 02:00:00+00:00,0.0,291.4,350.0,123.35,186.0,0.0,0.0,272.59999999999997,-291.4,226.65,186.0,-272.59999999999997,-151.34999999999994,None,SI,2026-04-23
2026-01-03 03:00:00+00:00,0.0,333.25,350.575,95.5,186.0,0.0,0.0,271.8,-333.25,255.075,186.0,-271.8,-163.97500000000002,None,SI,2026-04-23
2026-01-03 04:00:00+00:00,0.0,541.575,441.6,68.0,186.0,0.0,0.0,228.875,-541.575,373.6,186.0,-228.875,-210.85000000000002,None,SI,2026-04-23
2026-01-03 05:00:00+00:00,0.0,782.85,586.35,80.0,186.0,0.0,0.0,245.675,-782.85,506.35,186.0,-245.675,-336.175,None,SI,2026-04-23
2026-01-03 06:00:00+00:00,0.0,960.875,732.35,81.0,189.0,0.0,0.0,105.05000000000001,-960.875,651.35,189.0,-105.05000000000001,-225.575,None,SI,2026-04-23
2026-01-03 07:00:00+00:00,0.0,761.7,672.65,79.0,260.0,0.0,0.0,304.875,-761.7,593.65,260.0,-304.875,-212.92500000000007,None,SI,2026-04-23
2026-01-03 08:00:00+00:00,0.0,565.5,578.0,78.0,290.0,0.0,0.0,470.02500000000003,-565.5,500.0,290.0,-470.02500000000003,-245.52500000000003,None,SI,2026-04-23
2026-01-03 09:00:00+00:00,0.0,421.45000000000005,538.65,74.0,294.0,0.0,0.0,559.9,-421.45000000000005,464.65,294.0,-559.9,-222.70000000000005,None,SI,2026-04-23
2026-01-03 10:00:00+00:00,0.0,483.15,639.9,73.0,294.0,0.0,0.0,567.55,-483.15,566.9,294.0,-567.55,-189.79999999999995,None,SI,2026-04-23
2026-01-03 11:00:00+00:00,0.0,502.4,665.825,72.0,263.0,0.0,0.0,508.675,-502.4,593.825,263.0,-508.675,-154.24999999999994,None,SI,2026-04-23
2026-01-03 12:00:00+00:00,0.0,516.275,750.475,70.0,67.25,0.0,0.0,364.05,-516.275,680.475,67.25,-364.05,-132.59999999999997,None,SI,2026-04-23
2026-01-03 13:00:00+00:00,0.0,810.325,851.55,71.0,0.0,113.25,32.375,79.15,-810.325,780.55,-113.25,-46.775000000000006,-189.8000000000001,None,SI,2026-04-23
2026-01-03 14:00:00+00:00,0.0,727.05,975.375,73.0,0.0,511.25,277.125,0.0,-727.05,902.375,-511.25,277.125,-58.799999999999955,None,SI,2026-04-23
2026-01-03 15:00:00+00:00,0.0,403.275,971.125,78.0,0.0,692.0,464.8,0.0,-403.275,893.125,-692.0,464.8,262.65000000000003,None,SI,2026-04-23
2026-01-03 16:00:00+00:00,0.0,385.1,970.625,80.0,0.0,537.0,387.925,0.0,-385.1,890.625,-537.0,387.925,356.45,None,SI,2026-04-23
2026-01-03 17:00:00+00:00,0.0,427.875,914.475,79.0,0.0,379.0,331.85,0.0,-427.875,835.475,-379.0,331.85,360.45000000000005,None,SI,2026-04-23
2026-01-03 18:00:00+00:00,0.0,504.35,901.475,77.0,0.0,379.0,369.4,0.0,-504.35,824.475,-379.0,369.4,310.525,None,SI,2026-04-23
2026-01-03 19:00:00+00:00,0.0,805.55,924.925,73.0,0.0,379.0,393.525,0.0,-805.55,851.925,-379.0,393.525,60.89999999999998,None,SI,2026-04-23
2026-01-03 20:00:00+00:00,0.0,922.225,924.3,68.0,0.0,374.75,330.45000000000005,0.0,-922.225,856.3,-374.75,330.45000000000005,-110.22500000000002,None,SI,2026-04-23
2026-01-03 21:00:00+00:00,0.0,1020.95,913.325,66.0,0.0,329.5,316.625,0.0,-1020.95,847.325,-329.5,316.625,-186.5,None,SI,2026-04-23
2026-01-03 22:00:00+00:00,0.0,939.65,728.875,65.0,104.75,19.0,67.85,3.6,-939.65,663.875,85.75,64.25,-125.77499999999998,None,SI,2026-04-23
2026-01-03 23:00:00+00:00,0.0,943.65,747.125,64.0,128.5,0.0,71.775,0.0,-943.65,683.125,128.5,71.775,-60.24999999999997,None,SI,2026-04-23
2026-01-04 00:00:00+00:00,0.0,997.075,587.95,63.0,362.25,0.0,0.0,74.675,-997.075,524.95,362.25,-74.675,-184.55,None,SI,2026-04-23
2026-01-04 01:00:00+00:00,0.0,847.25,485.475,62.0,403.75,0.0,0.0,141.475,-847.25,423.475,403.75,-141.475,-161.49999999999997,None,SI,2026-04-23
2026-01-04 02:00:00+00:00,0.0,547.6,522.15,60.0,4.25,121.25,58.5,0.0,-547.6,462.15,-117.0,58.5,-143.95000000000005,None,SI,2026-04-23
2026-01-04 03:00:00+00:00,0.0,686.075,416.75,60.0,316.5,0.0,0.0,162.575,-686.075,356.75,316.5,-162.575,-175.40000000000003,None,SI,2026-04-23
2026-01-04 04:00:00+00:00,0.0,637.325,490.55,61.0,19.0,0.0,0.875,27.425,-637.325,429.55,19.0,-26.55,-215.32500000000005,None,SI,2026-04-23
2026-01-04 05:00:00+00:00,0.0,393.25,584.725,66.0,0.0,305.25,93.025,0.0,-393.25,518.725,-305.25,93.025,-86.74999999999997,None,SI,2026-04-23
2026-01-04 06:00:00+00:00,0.0,412.175,494.175,66.0,0.0,340.75,154.025,0.0,-412.175,428.175,-340.75,154.025,-170.725,None,SI,2026-04-23
2026-01-04 07:00:00+00:00,0.0,219.625,384.175,84.975,29.5,287.75,45.275,89.7,-219.625,299.20000000000005,-258.25,-44.425000000000004,-223.09999999999997,None,SI,2026-04-23
2026-01-04 08:00:00+00:00,0.0,485.35,350.0,145.975,466.5,0.0,0.0,373.675,-485.35,204.025,466.5,-373.675,-188.50000000000006,None,SI,2026-04-23
2026-01-04 09:00:00+00:00,0.0,510.275,350.0,75.0,420.0,0.0,0.0,441.075,-510.275,275.0,420.0,-441.075,-256.34999999999997,None,SI,2026-04-23
2026-01-04 10:00:00+00:00,0.0,306.7,426.9,57.0,57.5,0.0,0.0,381.425,-306.7,369.9,57.5,-381.425,-260.725,None,SI,2026-04-23
2026-01-04 11:00:00+00:00,0.0,288.575,377.8,57.0,118.0,0.0,0.0,390.675,-288.575,320.8,118.0,-390.675,-240.45,None,SI,2026-04-23
2026-01-04 12:00:00+00:00,0.0,350.625,419.325,57.0,0.0,13.5,0.0,188.7,-350.625,362.325,-13.5,-188.7,-190.5,None,SI,2026-04-23
2026-01-04 13:00:00+00:00,0.0,596.0,597.65,56.0,0.0,299.5,139.325,0.0,-596.0,541.65,-299.5,139.325,-214.52500000000003,None,SI,2026-04-23
2026-01-04 14:00:00+00:00,0.0,563.9,456.175,57.0,0.0,393.25,403.875,0.0,-563.9,399.175,-393.25,403.875,-154.0999999999999,None,SI,2026-04-23
2026-01-04 15:00:00+00:00,0.0,400.5,530.125,61.0,0.0,524.25,626.5,0.0,-400.5,469.125,-524.25,626.5,170.875,None,SI,2026-04-23
2026-01-04 16:00:00+00:00,0.0,449.125,439.85,63.0,0.0,0.0,418.325,0.0,-449.125,376.85,0.0,418.325,346.05,None,SI,2026-04-23
2026-01-04 17:00:00+00:00,0.0,408.6,443.225,64.0,0.0,0.0,364.05,0.0,-408.6,379.225,0.0,364.05,334.675,None,SI,2026-04-23
2026-01-04 18:00:00+00:00,0.0,438.45000000000005,376.6,63.0,68.25,0.0,241.65,0.0,-438.45000000000005,313.6,68.25,241.65,185.04999999999998,None,SI,2026-04-23
2026-01-04 19:00:00+00:00,0.0,609.45,384.225,62.0,0.0,0.0,271.875,0.0,-609.45,322.225,0.0,271.875,-15.350000000000023,None,SI,2026-04-23
2026-01-04 20:00:00+00:00,0.0,788.425,434.375,61.0,0.0,15.75,231.15,0.0,-788.425,373.375,-15.75,231.15,-199.64999999999995,None,SI,2026-04-23
2026-01-04 21:00:00+00:00,0.0,683.2,377.75,62.7,48.0,33.0,132.04999999999998,0.0,-683.2,315.05,15.0,132.04999999999998,-221.10000000000005,None,SI,2026-04-23
2026-01-04 22:00:00+00:00,0.0,559.675,378.875,84.275,126.0,0.0,8.475,34.95,-559.675,294.6,126.0,-26.475,-165.54999999999993,None,SI,2026-04-23
2026-01-04 23:00:00+00:00,0.0,552.925,523.425,62.0,0.0,166.0,121.775,0.0,-552.925,461.42499999999995,-166.0,121.775,-135.725,None,SI,2026-04-23
2026-01-05 00:00:00+00:00,0.0,470.9,410.0,60.0,0.0,0.0,17.724999999999998,0.0,-470.9,350.0,0.0,17.724999999999998,-103.17499999999998,None,SI,2026-04-23
2026-01-05 01:00:00+00:00,0.0,394.95,350.0,114.625,0.0,0.0,65.1,0.0,-394.95,235.375,0.0,65.1,-94.475,None,SI,2026-04-23
2026-01-05 02:00:00+00:00,0.0,266.125,350.0,204.475,2.25,0.0,19.05,0.0,-266.125,145.525,2.25,19.05,-99.3,None,SI,2026-04-23
2026-01-05 03:00:00+00:00,0.0,467.9,350.0,249.85,0.0,0.0,0.0,106.2,-467.9,100.15,0.0,-106.2,-473.95,None,SI,2026-04-23
2026-01-05 04:00:00+00:00,0.0,500.225,365.425,116.27499999999999,0.0,38.25,39.625,0.95,-500.225,249.15000000000003,-38.25,38.675,-250.64999999999998,None,SI,2026-04-23
2026-01-05 05:00:00+00:00,0.0,912.05,547.025,105.0,0.0,218.75,159.35,0.0,-912.05,442.025,-218.75,159.35,-529.425,None,SI,2026-04-23
2026-01-05 06:00:00+00:00,0.0,823.3,699.5,123.0,0.0,804.0,463.2,0.0,-823.3,576.5,-804.0,463.2,-587.5999999999999,None,SI,2026-04-23
2026-01-05 07:00:00+00:00,0.0,537.425,840.85,123.0,0.0,804.0,621.6,0.0,-537.425,717.85,-804.0,621.6,-1.974999999999909,None,SI,2026-04-23
2026-01-05 08:00:00+00:00,0.0,607.625,878.075,123.0,0.0,752.0,581.1,0.0,-607.625,755.075,-752.0,581.1,-23.449999999999932,None,SI,2026-04-23
2026-01-05 09:00:00+00:00,0.0,901.05,957.7,120.0,0.0,752.0,483.975,0.0,-901.05,837.7,-752.0,483.975,-331.3749999999999,None,SI,2026-04-23
2026-01-05 10:00:00+00:00,0.0,1142.2,1079.975,120.0,0.0,752.0,471.35,0.0,-1142.2,959.9749999999999,-752.0,471.35,-462.8750000000001,None,SI,2026-04-23
2026-01-05 11:00:00+00:00,0.0,1310.15,1078.15,116.0,0.0,734.0,432.5,0.0,-1310.15,962.1500000000001,-734.0,432.5,-649.5,None,SI,2026-04-23
2026-01-05 12:00:00+00:00,0.0,1225.475,1102.625,112.0,0.0,734.0,518.075,0.0,-1225.475,990.625,-734.0,518.075,-450.77499999999986,None,SI,2026-04-23
2026-01-05 13:00:00+00:00,0.0,914.45,885.4,105.0,0.0,734.0,570.675,0.0,-914.45,780.4,-734.0,570.675,-297.3750000000001,None,SI,2026-04-23
2026-01-05 14:00:00+00:00,0.0,632.525,745.75,102.0,0.0,660.0,693.725,0.0,-632.525,643.75,-660.0,693.725,44.950000000000045,None,SI,2026-04-23
2026-01-05 15:00:00+00:00,0.0,485.25,841.075,102.0,0.0,660.0,861.1,0.0,-485.25,739.075,-660.0,861.1,454.92500000000007,None,SI,2026-04-23
2026-01-05 16:00:00+00:00,0.0,322.825,813.325,105.0,0.0,660.0,770.35,0.0,-322.825,708.325,-660.0,770.35,495.8500000000001,None,SI,2026-04-23
2026-01-05 17:00:00+00:00,0.0,326.725,806.7,102.0,0.0,660.0,776.675,0.0,-326.725,704.7,-660.0,776.675,494.65,None,SI,2026-04-23
2026-01-05 18:00:00+00:00,0.0,503.95,833.1,100.0,0.0,660.0,757.5,0.0,-503.95,733.1,-660.0,757.5,326.65000000000003,None,SI,2026-04-23
2026-01-05 19:00:00+00:00,0.0,669.1,820.55,90.0,0.0,660.0,761.35,0.0,-669.1,730.55,-660.0,761.35,162.79999999999995,None,SI,2026-04-23
2026-01-05 20:00:00+00:00,0.0,1018.375,863.975,83.0,0.0,473.0,374.5,0.0,-1018.375,780.975,-473.0,374.5,-335.9,None,SI,2026-04-23
2026-01-05 21:00:00+00:00,0.0,857.3,747.025,79.0,0.0,473.0,236.0,0.0,-857.3,668.025,-473.0,236.0,-426.275,None,SI,2026-04-23
2026-01-05 22:00:00+00:00,0.0,646.275,518.15,78.0,0.0,157.25,30.7,27.674999999999997,-646.275,440.15,-157.25,3.025000000000002,-360.35,None,SI,2026-04-23
2026-01-05 23:00:00+00:00,0.0,493.725,350.0,195.775,412.5,0.0,0.0,323.275,-493.725,154.225,412.5,-323.275,-250.27499999999998,None,SI,2026-04-23
2026-01-06 00:00:00+00:00,0.0,170.975,350.0,235.425,96.75,0.0,0.0,247.975,-170.975,114.57499999999999,96.75,-247.975,-207.625,None,SI,2026-04-23
2026-01-06 01:00:00+00:00,0.0,422.175,350.0,425.45,554.25,0.0,0.0,421.525,-422.175,-75.44999999999999,554.25,-421.525,-364.9,None,SI,2026-04-23
2026-01-06 02:00:00+00:00,0.0,251.925,350.0,411.85,266.25,0.0,0.0,314.475,-251.925,-61.85000000000002,266.25,-314.475,-362.00000000000006,None,SI,2026-04-23
2026-01-06 03:00:00+00:00,0.0,292.125,350.0,353.9,74.5,0.0,0.0,170.375,-292.125,-3.8999999999999773,74.5,-170.375,-391.9,None,SI,2026-04-23
2026-01-06 04:00:00+00:00,0.0,320.775,350.0,297.85,0.0,0.0,0.0,53.125,-320.775,52.14999999999998,0.0,-53.125,-321.75,None,SI,2026-04-23
2026-01-06 05:00:00+00:00,0.0,284.3,350.0,224.2,0.0,633.75,239.45,1.7,-284.3,125.80000000000001,-633.75,237.75,-554.5,None,SI,2026-04-23
2026-01-06 06:00:00+00:00,0.0,352.225,368.925,150.675,0.0,680.0,477.6,0.0,-352.225,218.25,-680.0,477.6,-336.375,None,SI,2026-04-23
2026-01-06 07:00:00+00:00,0.0,139.65,416.35,132.0,0.0,680.0,446.2,0.0,-139.65,284.35,-680.0,446.2,-89.09999999999997,None,SI,2026-04-23
2026-01-06 08:00:00+00:00,0.0,286.225,525.825,126.0,0.0,679.0,427.175,0.0,-286.225,399.82500000000005,-679.0,427.175,-138.22499999999997,None,SI,2026-04-23
2026-01-06 09:00:00+00:00,0.0,475.875,551.125,124.0,0.0,679.0,344.225,0.0,-475.875,427.125,-679.0,344.225,-383.525,None,SI,2026-04-23
2026-01-06 10:00:00+00:00,0.0,800.825,605.9,123.0,0.0,679.0,273.34999999999997,0.0,-800.825,482.9,-679.0,273.34999999999997,-723.575,None,SI,2026-04-23
2026-01-06 11:00:00+00:00,0.0,927.7,616.55,122.0,0.0,679.0,321.875,0.0,-927.7,494.54999999999995,-679.0,321.875,-790.2750000000001,None,SI,2026-04-23
2026-01-06 12:00:00+00:00,0.0,1042.85,633.475,119.0,0.0,679.0,428.175,0.0,-1042.85,514.475,-679.0,428.175,-779.2,None,SI,2026-04-23
2026-01-06 13:00:00+00:00,0.0,1104.5,657.95,115.0,0.0,679.0,595.15,0.0,-1104.5,542.95,-679.0,595.15,-645.4,None,SI,2026-04-23
2026-01-06 14:00:00+00:00,0.0,921.875,610.925,108.0,0.0,621.0,772.35,0.0,-921.875,502.92499999999995,-621.0,772.35,-267.6,None,SI,2026-04-23
2026-01-06 15:00:00+00:00,0.0,810.8,697.6,109.0,0.0,621.0,934.925,0.0,-810.8,588.6,-621.0,934.925,91.72500000000002,None,SI,2026-04-23
2026-01-06 16:00:00+00:00,0.0,645.475,652.25,106.0,0.0,621.0,845.8,0.0,-645.475,546.25,-621.0,845.8,125.57499999999993,None,SI,2026-04-23
2026-01-06 17:00:00+00:00,0.0,579.25,617.025,107.0,0.0,578.0,791.975,0.0,-579.25,510.025,-578.0,791.975,144.75,None,SI,2026-04-23
2026-01-06 18:00:00+00:00,0.0,710.05,599.7,103.0,0.0,578.0,767.1,0.0,-710.05,496.70000000000005,-578.0,767.1,-24.249999999999886,None,SI,2026-04-23
2026-01-06 19:00:00+00:00,0.0,863.375,540.825,95.0,0.0,541.75,525.45,0.0,-863.375,445.82500000000005,-541.75,525.45,-433.8499999999999,None,SI,2026-04-23
2026-01-06 20:00:00+00:00,0.0,947.15,536.375,84.0,42.25,408.0,327.0,0.0,-947.15,452.375,-365.75,327.0,-533.525,None,SI,2026-04-23
2026-01-06 21:00:00+00:00,0.0,923.5999999999999,458.0,84.7,134.0,286.5,195.1,2.175,-923.5999999999999,373.3,-152.5,192.92499999999998,-509.875,None,SI,2026-04-23
2026-01-06 22:00:00+00:00,0.0,835.2,350.0,265.6,347.0,0.0,0.0,179.725,-835.2,84.39999999999998,347.0,-179.725,-583.5250000000001,None,SI,2026-04-23
2026-01-06 23:00:00+00:00,0.0,748.65,350.0,380.1,539.0,0.0,0.0,311.675,-748.65,-30.100000000000023,539.0,-311.675,-551.425,None,SI,2026-04-23
2026-01-07 00:00:00+00:00,0.0,594.475,350.0,467.725,539.0,0.0,0.0,343.95,-594.475,-117.72500000000002,539.0,-343.95,-517.1500000000001,None,SI,2026-04-23
2026-01-07 01:00:00+00:00,0.0,583.125,350.0,517.0,539.0,0.0,0.0,279.95,-583.125,-167.0,539.0,-279.95,-491.075,None,SI,2026-04-23
2026-01-07 02:00:00+00:00,0.0,659.8,350.0,487.425,513.0,0.0,0.0,211.9,-659.8,-137.425,513.0,-211.9,-496.1249999999999,None,SI,2026-04-23
2026-01-07 03:00:00+00:00,0.0,636.3,350.0,398.675,243.75,0.0,0.0,80.3,-636.3,-48.67500000000001,243.75,-80.3,-521.5249999999999,None,SI,2026-04-23
2026-01-07 04:00:00+00:00,0.0,762.175,350.0,370.175,320.25,0.0,0.0,158.47500000000002,-762.175,-20.17500000000001,320.25,-158.47500000000002,-620.5749999999999,None,SI,2026-04-23
2026-01-07 05:00:00+00:00,0.0,839.875,395.425,204.02499999999998,242.25,220.75,41.35,132.85,-839.875,191.40000000000003,21.5,-91.5,-718.4749999999999,None,SI,2026-04-23
2026-01-07 06:00:00+00:00,0.0,890.175,604.625,128.0,0.0,660.0,374.75,0.0,-890.175,476.625,-660.0,374.75,-698.8,None,SI,2026-04-23
2026-01-07 07:00:00+00:00,0.0,738.575,670.925,130.0,0.0,647.0,328.475,0.0,-738.575,540.925,-647.0,328.475,-516.1750000000001,None,SI,2026-04-23
2026-01-07 08:00:00+00:00,0.0,831.05,725.5,123.0,0.0,647.0,323.45,0.0,-831.05,602.5,-647.0,323.45,-552.0999999999999,None,SI,2026-04-23
2026-01-07 09:00:00+00:00,0.0,936.425,729.75,119.0,0.0,660.0,255.2,0.0,-936.425,610.75,-660.0,255.2,-730.4749999999999,None,SI,2026-04-23
