,NL_BE,BE_NL,NL_DE_LU,DE_LU_NL,NL_GB,GB_NL,NL_NO_2,NO_2_NL,NL_DK_1,DK_1_NL,NL_BE_net_export,NL_DE_LU_net_export,NL_GB_net_export,NL_NO_2_net_export,NL_DK_1_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-01 00:00:00+00:00,1097.375,0.0,232.25,1576.325,699.0,102.0,0.0,576.775,0.0,700.0,1097.375,-1344.075,597.0,-576.775,-700.0,-926.475,None,NL,2026-04-23
2026-01-01 01:00:00+00:00,1833.725,0.0,0.0,3737.8,784.0,90.0,0.0,321.55,0.0,700.0,1833.725,-3737.8,694.0,-321.55,-700.0,-2231.625,None,NL,2026-04-23
2026-01-01 02:00:00+00:00,1730.025,0.0,0.0,5547.425,782.0,45.0,88.125,77.25,0.0,700.0,1730.025,-5547.425,737.0,10.875,-700.0,-3769.525,None,NL,2026-04-23
2026-01-01 03:00:00+00:00,1025.05,0.0,0.0,4999.025,962.0,0.0,112.3,0.0,0.0,700.0,1025.05,-4999.025,962.0,112.3,-700.0,-3599.6749999999993,None,NL,2026-04-23
2026-01-01 04:00:00+00:00,1448.225,0.0,0.0,4913.075,710.0,45.0,86.95,0.0,0.0,700.0,1448.225,-4913.075,665.0,86.95,-700.0,-3412.9,None,NL,2026-04-23
2026-01-01 05:00:00+00:00,294.225,0.0,0.0,1924.625,498.0,0.0,6.45,23.75,0.0,695.175,294.225,-1924.625,498.0,-17.3,-695.175,-1844.875,None,NL,2026-04-23
2026-01-01 06:00:00+00:00,94.0,0.0,0.0,3992.9,698.0,0.0,0.0,149.32500000000002,0.0,700.0,94.0,-3992.9,698.0,-149.32500000000002,-700.0,-4050.225,None,NL,2026-04-23
2026-01-01 07:00:00+00:00,62.2,0.0,0.0,1959.2,730.0,0.0,0.0,124.425,0.0,700.0,62.2,-1959.2,730.0,-124.425,-700.0,-1991.425,None,NL,2026-04-23
2026-01-01 08:00:00+00:00,132.375,0.0,0.0,2155.225,730.0,0.0,157.05,63.3,0.0,700.0,132.375,-2155.225,730.0,93.75000000000001,-700.0,-1899.1,None,NL,2026-04-23
2026-01-01 09:00:00+00:00,458.95000000000005,0.0,0.0,4142.875,731.0,0.0,381.7,0.0,0.0,700.0,458.95000000000005,-4142.875,731.0,381.7,-700.0,-3271.2250000000004,None,NL,2026-04-23
2026-01-01 10:00:00+00:00,67.425,0.0,0.0,1967.7,730.0,0.0,316.075,0.0,0.0,700.0,67.425,-1967.7,730.0,316.075,-700.0,-1554.2,None,NL,2026-04-23
2026-01-01 11:00:00+00:00,0.0,0.0,0.0,4813.3,1047.0,45.0,0.0,27.7,0.0,700.0,0.0,-4813.3,1002.0,-27.7,-700.0,-4539.0,None,NL,2026-04-23
2026-01-01 12:00:00+00:00,328.825,0.0,289.375,3723.45,1060.0,0.0,15.75,0.0,0.0,700.0,328.825,-3434.075,1060.0,15.75,-700.0,-2729.5,None,NL,2026-04-23
2026-01-01 13:00:00+00:00,663.275,0.0,157.55,6085.525,1060.0,0.0,0.0,236.875,0.0,700.0,663.275,-5927.974999999999,1060.0,-236.875,-700.0,-5141.575,None,NL,2026-04-23
2026-01-01 14:00:00+00:00,816.45,0.0,0.0,3519.575,1059.0,0.0,0.0,333.6,0.0,700.0,816.45,-3519.575,1059.0,-333.6,-700.0,-2677.725,None,NL,2026-04-23
2026-01-01 15:00:00+00:00,1953.85,0.0,0.0,6037.05,1060.0,0.0,0.0,555.7,0.0,700.0,1953.85,-6037.05,1060.0,-555.7,-700.0,-4278.900000000001,None,NL,2026-04-23
2026-01-01 16:00:00+00:00,3209.975,0.0,0.0,8256.725,1060.0,0.0,0.0,634.3,0.0,700.0,3209.975,-8256.725,1060.0,-634.3,-700.0,-5321.05,None,NL,2026-04-23
2026-01-01 17:00:00+00:00,991.075,0.0,0.0,2777.775,1060.0,0.0,0.0,640.0,0.0,700.0,991.075,-2777.775,1060.0,-640.0,-700.0,-2066.7,None,NL,2026-04-23
2026-01-01 18:00:00+00:00,984.4999999999999,0.0,22.55,2456.1749999999997,1060.0,0.0,0.0,581.625,0.0,700.0,984.4999999999999,-2433.6249999999995,1060.0,-581.625,-700.0,-1670.7499999999995,None,NL,2026-04-23
2026-01-01 19:00:00+00:00,2194.825,0.0,0.0,6425.1,1060.0,0.0,0.0,229.5,0.0,700.0,2194.825,-6425.1,1060.0,-229.5,-700.0,-4099.775000000001,None,NL,2026-04-23
2026-01-01 20:00:00+00:00,1292.7,0.0,0.0,4385.25,1060.0,0.0,134.775,0.0,0.0,700.0,1292.7,-4385.25,1060.0,134.775,-700.0,-2597.775,None,NL,2026-04-23
2026-01-01 21:00:00+00:00,2133.95,0.0,242.55,5819.05,917.0,0.0,65.6,92.925,0.0,700.0,2133.95,-5576.5,917.0,-27.325000000000003,-700.0,-3252.875,None,NL,2026-04-23
2026-01-01 22:00:00+00:00,2120.975,0.0,0.0,6053.15,783.0,0.0,41.65,27.474999999999998,0.0,700.0,2120.975,-6053.15,783.0,14.175,-700.0,-3834.9999999999995,None,NL,2026-04-23
2026-01-01 23:00:00+00:00,2672.375,0.0,0.0,2177.2,914.0,0.0,591.65,0.0,0.0,662.875,2672.375,-2177.2,914.0,591.65,-662.875,1337.9500000000003,None,NL,2026-04-23
2026-01-02 00:00:00+00:00,2662.7250000000004,0.0,0.0,2309.825,1058.0,0.0,640.0,0.0,0.0,563.9,2662.7250000000004,-2309.825,1058.0,640.0,-563.9,1487.0000000000005,None,NL,2026-04-23
2026-01-02 01:00:00+00:00,2943.5,0.0,0.0,2410.3,1059.0,0.0,640.0,0.0,0.0,474.175,2943.5,-2410.3,1059.0,640.0,-474.175,1758.0249999999999,None,NL,2026-04-23
2026-01-02 02:00:00+00:00,3001.65,0.0,0.0,2409.2,1059.0,0.0,304.85,0.0,25.6,53.85,3001.65,-2409.2,1059.0,304.85,-28.25,1928.0500000000002,None,NL,2026-04-23
2026-01-02 03:00:00+00:00,2979.225,0.0,0.0,2440.65,1059.0,0.0,317.5,0.0,61.95,0.0,2979.225,-2440.65,1059.0,317.5,61.95,1977.0249999999999,None,NL,2026-04-23
2026-01-02 04:00:00+00:00,3130.175,0.0,0.0,2443.2,821.0,0.0,596.725,0.0,0.0,217.725,3130.175,-2443.2,821.0,596.725,-217.725,1886.9750000000004,None,NL,2026-04-23
2026-01-02 05:00:00+00:00,3038.55,0.0,0.0,2344.025,705.0,106.0,440.525,0.0,0.0,601.4,3038.55,-2344.025,599.0,440.525,-601.4,1132.65,None,NL,2026-04-23
2026-01-02 06:00:00+00:00,2997.9,0.0,0.0,2369.375,605.0,0.0,100.175,38.15,0.0,686.425,2997.9,-2369.375,605.0,62.025,-686.425,609.1250000000002,None,NL,2026-04-23
2026-01-02 07:00:00+00:00,2838.775,0.0,0.0,2262.65,705.0,0.0,0.0,522.425,0.0,700.0,2838.775,-2262.65,705.0,-522.425,-700.0,58.700000000000045,None,NL,2026-04-23
2026-01-02 08:00:00+00:00,2599.175,0.0,0.0,1976.775,1030.0,0.0,0.0,634.825,0.0,700.0,2599.175,-1976.775,1030.0,-634.825,-700.0,317.57500000000005,None,NL,2026-04-23
2026-01-02 09:00:00+00:00,1130.65,0.0,0.0,1310.825,1060.0,0.0,0.0,106.75,0.0,700.0,1130.65,-1310.825,1060.0,-106.75,-700.0,73.07500000000005,None,NL,2026-04-23
2026-01-02 10:00:00+00:00,1257.775,0.0,0.0,1474.85,1060.0,0.0,375.15,0.0,0.0,700.0,1257.775,-1474.85,1060.0,375.15,-700.0,518.0750000000003,None,NL,2026-04-23
2026-01-02 11:00:00+00:00,1092.575,0.0,0.0,1704.775,1060.0,0.0,625.375,0.0,0.0,564.85,1092.575,-1704.775,1060.0,625.375,-564.85,508.32499999999993,None,NL,2026-04-23
2026-01-02 12:00:00+00:00,2002.2,0.0,0.0,1974.15,1060.0,0.0,69.45,0.0,0.0,700.0,2002.2,-1974.15,1060.0,69.45,-700.0,457.5,None,NL,2026-04-23
2026-01-02 13:00:00+00:00,1597.1999999999998,0.0,0.0,2009.175,1060.0,0.0,51.25,0.0,0.0,700.0,1597.1999999999998,-2009.175,1060.0,51.25,-700.0,-0.7250000000001364,None,NL,2026-04-23
2026-01-02 14:00:00+00:00,1992.9,0.0,0.0,2118.75,1060.0,0.0,0.0,295.7,0.0,700.0,1992.9,-2118.75,1060.0,-295.7,-700.0,-61.549999999999955,None,NL,2026-04-23
2026-01-02 15:00:00+00:00,2418.575,0.0,0.0,2002.5,1060.0,0.0,0.0,604.3,0.0,700.0,2418.575,-2002.5,1060.0,-604.3,-700.0,171.77499999999986,None,NL,2026-04-23
2026-01-02 16:00:00+00:00,2114.5750000000003,0.0,0.0,1503.55,1030.0,0.0,0.0,640.0,0.0,700.0,2114.5750000000003,-1503.55,1030.0,-640.0,-700.0,301.0250000000003,None,NL,2026-04-23
2026-01-02 17:00:00+00:00,2681.325,0.0,0.0,1697.9750000000001,1060.0,0.0,0.0,640.0,0.0,700.0,2681.325,-1697.9750000000001,1060.0,-640.0,-700.0,703.3499999999997,None,NL,2026-04-23
2026-01-02 18:00:00+00:00,2953.8,0.0,0.0,1659.0,1060.0,0.0,0.0,640.0,0.0,700.0,2953.8,-1659.0,1060.0,-640.0,-700.0,1014.8000000000002,None,NL,2026-04-23
2026-01-02 19:00:00+00:00,3282.15,0.0,0.0,2130.125,1060.0,0.0,0.0,640.0,0.0,700.0,3282.15,-2130.125,1060.0,-640.0,-700.0,872.0250000000001,None,NL,2026-04-23
2026-01-02 20:00:00+00:00,3249.1,0.0,0.0,1942.925,1060.0,0.0,0.0,640.0,0.0,700.0,3249.1,-1942.925,1060.0,-640.0,-700.0,1026.1750000000002,None,NL,2026-04-23
2026-01-02 21:00:00+00:00,3378.425,0.0,0.0,2098.775,1015.0,0.0,0.0,640.0,0.0,700.0,3378.425,-2098.775,1015.0,-640.0,-700.0,954.6500000000001,None,NL,2026-04-23
2026-01-02 22:00:00+00:00,3376.075,0.0,0.0,1903.5,725.0,0.0,0.0,420.8,0.0,590.675,3376.075,-1903.5,725.0,-420.8,-590.675,1186.1,None,NL,2026-04-23
2026-01-02 23:00:00+00:00,2917.7999999999997,0.0,0.0,987.1,148.0,37.0,0.0,238.55,0.0,700.0,2917.7999999999997,-987.1,111.0,-238.55,-700.0,1103.1499999999999,None,NL,2026-04-23
2026-01-03 00:00:00+00:00,2282.65,0.0,0.0,414.075,206.0,0.0,0.0,77.25,0.0,700.0,2282.65,-414.075,206.0,-77.25,-700.0,1297.3249999999998,None,NL,2026-04-23
2026-01-03 01:00:00+00:00,1832.75,0.0,84.4,55.575,324.0,0.0,0.0,3.6,0.0,700.0,1832.75,28.825000000000003,324.0,-3.6,-700.0,1481.975,None,NL,2026-04-23
2026-01-03 02:00:00+00:00,1506.125,0.0,62.95,25.35,289.0,0.0,0.0,146.6,0.0,700.0,1506.125,37.6,289.0,-146.6,-700.0,986.125,None,NL,2026-04-23
2026-01-03 03:00:00+00:00,996.725,0.0,764.0,0.0,186.0,37.0,0.0,0.0,0.0,700.0,996.725,764.0,149.0,0.0,-700.0,1209.725,None,NL,2026-04-23
2026-01-03 04:00:00+00:00,1130.9,0.0,1163.95,0.0,181.0,37.0,0.0,111.2,0.0,525.875,1130.9,1163.95,144.0,-111.2,-525.875,1801.7750000000005,None,NL,2026-04-23
2026-01-03 05:00:00+00:00,855.775,0.0,1668.6,0.0,30.0,41.0,0.0,391.75,0.0,700.0,855.775,1668.6,-11.0,-391.75,-700.0,1421.625,None,NL,2026-04-23
2026-01-03 06:00:00+00:00,470.175,0.0,1359.2,0.0,133.0,60.0,0.0,465.325,0.0,512.5,470.175,1359.2,73.0,-465.325,-512.5,924.55,None,NL,2026-04-23
2026-01-03 07:00:00+00:00,1157.775,0.0,168.075,1.425,371.0,60.0,0.0,640.0,0.0,18.825,1157.775,166.64999999999998,311.0,-640.0,-18.825,976.6000000000001,None,NL,2026-04-23
2026-01-03 08:00:00+00:00,978.825,0.0,0.0,8.575,506.0,50.0,0.0,100.0,0.0,503.85,978.825,-8.575,456.0,-100.0,-503.85,822.4,None,NL,2026-04-23
2026-01-03 09:00:00+00:00,1014.525,0.0,0.0,260.2,758.0,0.0,0.0,0.0,0.0,700.0,1014.525,-260.2,758.0,0.0,-700.0,812.325,None,NL,2026-04-23
2026-01-03 10:00:00+00:00,865.6,0.0,0.0,35.525,802.0,0.0,0.0,0.0,0.0,681.45,865.6,-35.525,802.0,0.0,-681.45,950.625,None,NL,2026-04-23
2026-01-03 11:00:00+00:00,857.825,0.0,0.0,5.825,764.0,0.0,0.0,0.0,0.0,208.625,857.825,-5.825,764.0,0.0,-208.625,1407.375,None,NL,2026-04-23
2026-01-03 12:00:00+00:00,721.625,0.0,316.675,0.0,757.0,0.0,0.0,0.0,0.0,0.0,721.625,316.675,757.0,0.0,0.0,1795.3,None,NL,2026-04-23
2026-01-03 13:00:00+00:00,468.22499999999997,16.825,652.75,0.0,764.0,0.0,0.0,0.0,123.175,0.0,451.4,652.75,764.0,0.0,123.175,1991.325,None,NL,2026-04-23
2026-01-03 14:00:00+00:00,205.55,22.125,334.0,0.0,663.0,0.0,0.0,0.0,491.7,0.0,183.425,334.0,663.0,0.0,491.7,1672.125,None,NL,2026-04-23
2026-01-03 15:00:00+00:00,39.775000000000006,25.75,163.625,11.8,603.0,0.0,0.0,0.0,700.0,0.0,14.025000000000006,151.825,603.0,0.0,700.0,1468.85,None,NL,2026-04-23
2026-01-03 16:00:00+00:00,342.57500000000005,60.099999999999994,125.075,0.0,978.0,0.0,0.0,0.0,350.0,0.0,282.475,125.075,978.0,0.0,350.0,1735.55,None,NL,2026-04-23
2026-01-03 17:00:00+00:00,871.6,0.0,0.0,457.275,1042.0,0.0,0.0,0.0,700.0,0.0,871.6,-457.275,1042.0,0.0,700.0,2156.325,None,NL,2026-04-23
2026-01-03 18:00:00+00:00,1473.525,0.0,0.0,594.5,1061.0,0.0,0.0,0.0,700.0,0.0,1473.525,-594.5,1061.0,0.0,700.0,2640.025,None,NL,2026-04-23
2026-01-03 19:00:00+00:00,1504.45,0.0,0.0,743.175,1057.0,0.0,0.0,0.0,700.0,0.0,1504.45,-743.175,1057.0,0.0,700.0,2518.275,None,NL,2026-04-23
2026-01-03 20:00:00+00:00,1271.175,0.0,0.0,759.4,1061.0,0.0,0.0,0.0,700.0,0.0,1271.175,-759.4,1061.0,0.0,700.0,2272.775,None,NL,2026-04-23
2026-01-03 21:00:00+00:00,1402.05,0.0,0.0,502.6,911.0,0.0,0.0,0.0,350.0,97.85,1402.05,-502.6,911.0,0.0,252.15,2062.6,None,NL,2026-04-23
2026-01-03 22:00:00+00:00,1560.675,0.0,0.0,522.2,770.0,0.0,0.0,0.0,60.9,464.1,1560.675,-522.2,770.0,0.0,-403.20000000000005,1405.2749999999999,None,NL,2026-04-23
2026-01-03 23:00:00+00:00,1852.9,0.0,0.0,46.525,726.0,0.0,0.0,0.0,0.0,532.825,1852.9,-46.525,726.0,0.0,-532.825,1999.55,None,NL,2026-04-23
2026-01-04 00:00:00+00:00,1764.575,0.0,2.05,9.725,649.0,0.0,0.0,0.0,0.0,147.775,1764.575,-7.675,649.0,0.0,-147.775,2258.125,None,NL,2026-04-23
2026-01-04 01:00:00+00:00,1972.575,0.0,46.05,2.95,571.0,0.0,0.0,0.0,0.0,66.15,1972.575,43.099999999999994,571.0,0.0,-66.15,2520.525,None,NL,2026-04-23
2026-01-04 02:00:00+00:00,1993.2,0.0,352.05,0.0,487.0,0.0,0.0,0.0,0.0,215.5,1993.2,352.05,487.0,0.0,-215.5,2616.75,None,NL,2026-04-23
2026-01-04 03:00:00+00:00,1783.925,0.0,550.175,0.0,439.0,0.0,0.0,0.0,0.0,0.0,1783.925,550.175,439.0,0.0,0.0,2773.1,None,NL,2026-04-23
2026-01-04 04:00:00+00:00,1797.85,0.0,611.825,0.0,431.0,9.0,0.0,0.0,0.0,0.0,1797.85,611.825,422.0,0.0,0.0,2831.675,None,NL,2026-04-23
2026-01-04 05:00:00+00:00,1843.65,0.0,1174.55,0.0,281.0,0.0,0.0,0.0,0.0,525.0,1843.65,1174.55,281.0,0.0,-525.0,2774.2,None,NL,2026-04-23
2026-01-04 06:00:00+00:00,1794.25,0.0,1318.325,0.0,257.0,0.0,0.0,0.0,0.0,514.825,1794.25,1318.325,257.0,0.0,-514.825,2854.75,None,NL,2026-04-23
2026-01-04 07:00:00+00:00,1699.05,0.0,1364.8,0.0,31.0,5.0,0.0,0.0,0.0,350.0,1699.05,1364.8,26.0,0.0,-350.0,2739.85,None,NL,2026-04-23
2026-01-04 08:00:00+00:00,1760.7250000000001,0.0,854.0,0.0,150.0,0.0,0.0,0.0,33.0,0.0,1760.7250000000001,854.0,150.0,0.0,33.0,2797.7250000000004,None,NL,2026-04-23
2026-01-04 09:00:00+00:00,1476.7,0.0,879.6,0.0,530.0,0.0,0.0,0.0,666.325,0.0,1476.7,879.6,530.0,0.0,666.325,3552.625,None,NL,2026-04-23
2026-01-04 10:00:00+00:00,1353.6999999999998,0.0,1120.025,0.0,890.0,0.0,0.0,0.0,700.0,0.0,1353.6999999999998,1120.025,890.0,0.0,700.0,4063.725,None,NL,2026-04-23
2026-01-04 11:00:00+00:00,1500.05,0.0,1405.775,0.0,912.0,0.0,0.0,0.0,700.0,0.0,1500.05,1405.775,912.0,0.0,700.0,4517.825,None,NL,2026-04-23
2026-01-04 12:00:00+00:00,1255.45,0.0,2107.95,0.0,817.0,0.0,0.0,0.0,700.0,0.0,1255.45,2107.95,817.0,0.0,700.0,4880.4,None,NL,2026-04-23
2026-01-04 13:00:00+00:00,1433.4499999999998,0.0,2479.45,0.0,570.0,0.0,0.0,0.0,700.0,0.0,1433.4499999999998,2479.45,570.0,0.0,700.0,5182.9,None,NL,2026-04-23
2026-01-04 14:00:00+00:00,1306.375,0.0,3408.55,0.0,138.0,60.0,0.0,0.0,700.0,0.0,1306.375,3408.55,78.0,0.0,700.0,5492.925,None,NL,2026-04-23
2026-01-04 15:00:00+00:00,843.925,0.0,3773.375,0.0,0.0,180.0,3.05,0.0,700.0,0.0,843.925,3773.375,-180.0,3.05,700.0,5140.35,None,NL,2026-04-23
2026-01-04 16:00:00+00:00,1236.55,0.0,2940.625,0.0,0.0,63.0,0.0,0.0,700.0,0.0,1236.55,2940.625,-63.0,0.0,700.0,4814.175,None,NL,2026-04-23
2026-01-04 17:00:00+00:00,1745.875,0.0,2819.125,0.0,0.0,62.0,0.0,0.0,700.0,0.0,1745.875,2819.125,-62.0,0.0,700.0,5203.0,None,NL,2026-04-23
2026-01-04 18:00:00+00:00,2153.875,0.0,2869.05,0.0,0.0,43.0,0.0,0.0,700.0,0.0,2153.875,2869.05,-43.0,0.0,700.0,5679.925,None,NL,2026-04-23
2026-01-04 19:00:00+00:00,2189.05,0.0,3193.7,0.0,0.0,87.0,0.0,0.0,700.0,0.0,2189.05,3193.7,-87.0,0.0,700.0,5995.75,None,NL,2026-04-23
2026-01-04 20:00:00+00:00,2021.6999999999998,0.0,3816.025,0.0,0.0,112.0,0.0,0.0,700.0,0.0,2021.6999999999998,3816.025,-112.0,0.0,700.0,6425.725,None,NL,2026-04-23
2026-01-04 21:00:00+00:00,2435.375,0.0,4118.55,0.0,20.0,240.0,0.0,0.0,589.625,0.0,2435.375,4118.55,-220.0,0.0,589.625,6923.55,None,NL,2026-04-23
2026-01-04 22:00:00+00:00,2441.625,0.0,4024.2749999999996,0.0,21.0,284.0,0.0,0.0,421.575,0.0,2441.625,4024.2749999999996,-263.0,0.0,421.575,6624.474999999999,None,NL,2026-04-23
2026-01-04 23:00:00+00:00,2395.075,0.0,3474.2,0.0,10.0,489.0,0.0,0.0,379.1,15.475,2395.075,3474.2,-479.0,0.0,363.625,5753.9,None,NL,2026-04-23
2026-01-05 00:00:00+00:00,2384.7,0.0,3262.95,0.0,9.0,530.0,0.0,0.0,271.725,0.0,2384.7,3262.95,-521.0,0.0,271.725,5398.375,None,NL,2026-04-23
2026-01-05 01:00:00+00:00,2445.65,0.0,3426.25,0.0,29.0,596.0,0.0,0.0,41.675,0.0,2445.65,3426.25,-567.0,0.0,41.675,5346.575,None,NL,2026-04-23
2026-01-05 02:00:00+00:00,2417.725,0.0,3308.725,0.0,0.0,590.0,0.0,0.0,0.0,0.0,2417.725,3308.725,-590.0,0.0,0.0,5136.45,None,NL,2026-04-23
2026-01-05 03:00:00+00:00,2313.2,0.0,3340.425,0.0,0.0,557.0,0.0,0.0,0.0,0.0,2313.2,3340.425,-557.0,0.0,0.0,5096.625,None,NL,2026-04-23
2026-01-05 04:00:00+00:00,2332.4500000000003,0.0,3658.85,0.0,0.0,704.0,0.0,0.0,0.0,0.0,2332.4500000000003,3658.85,-704.0,0.0,0.0,5287.3,None,NL,2026-04-23
2026-01-05 05:00:00+00:00,2158.9,0.0,3717.4,0.0,0.0,976.0,0.0,0.0,175.0,0.0,2158.9,3717.4,-976.0,0.0,175.0,5075.3,None,NL,2026-04-23
2026-01-05 06:00:00+00:00,1457.0,0.0,3044.25,0.0,0.0,1058.0,0.0,0.0,175.0,0.0,1457.0,3044.25,-1058.0,0.0,175.0,3618.25,None,NL,2026-04-23
2026-01-05 07:00:00+00:00,1054.35,0.0,1741.025,0.0,0.0,1000.0,0.0,0.0,502.9,0.0,1054.35,1741.025,-1000.0,0.0,502.9,2298.275,None,NL,2026-04-23
2026-01-05 08:00:00+00:00,1048.525,0.0,1503.7,0.0,0.0,788.0,0.0,0.0,700.0,0.0,1048.525,1503.7,-788.0,0.0,700.0,2464.2250000000004,None,NL,2026-04-23
2026-01-05 09:00:00+00:00,1325.7,0.0,1697.375,0.0,40.0,462.0,0.0,0.0,700.0,0.0,1325.7,1697.375,-422.0,0.0,700.0,3301.075,None,NL,2026-04-23
2026-01-05 10:00:00+00:00,1802.5,0.0,2599.7250000000004,0.0,40.0,474.0,0.0,0.0,700.0,0.0,1802.5,2599.7250000000004,-434.0,0.0,700.0,4668.225,None,NL,2026-04-23
2026-01-05 11:00:00+00:00,1897.35,0.0,3401.475,0.0,0.0,566.0,0.0,0.0,700.0,0.0,1897.35,3401.475,-566.0,0.0,700.0,5432.825,None,NL,2026-04-23
2026-01-05 12:00:00+00:00,1726.0,0.0,3695.2,0.0,98.0,785.0,0.0,0.0,700.0,0.0,1726.0,3695.2,-687.0,0.0,700.0,5434.2,None,NL,2026-04-23
2026-01-05 13:00:00+00:00,1444.325,0.0,3276.4,0.0,0.0,931.0,0.0,0.0,700.0,0.0,1444.325,3276.4,-931.0,0.0,700.0,4489.725,None,NL,2026-04-23
2026-01-05 14:00:00+00:00,967.675,0.0,1756.0,0.0,0.0,938.0,0.0,0.0,700.0,0.0,967.675,1756.0,-938.0,0.0,700.0,2485.675,None,NL,2026-04-23
2026-01-05 15:00:00+00:00,291.35,0.0,858.775,0.0,0.0,866.0,205.225,0.0,700.0,0.0,291.35,858.775,-866.0,205.225,700.0,1189.35,None,NL,2026-04-23
2026-01-05 16:00:00+00:00,0.0,154.375,1183.05,0.0,0.0,862.0,155.75,0.0,700.0,0.0,-154.375,1183.05,-862.0,155.75,700.0,1022.425,None,NL,2026-04-23
2026-01-05 17:00:00+00:00,557.025,0.0,1241.825,0.0,52.0,898.0,0.0,0.0,700.0,0.0,557.025,1241.825,-846.0,0.0,700.0,1652.85,None,NL,2026-04-23
2026-01-05 18:00:00+00:00,791.525,0.0,1533.975,0.0,260.0,377.0,0.0,0.0,700.0,0.0,791.525,1533.975,-117.0,0.0,700.0,2908.5,None,NL,2026-04-23
2026-01-05 19:00:00+00:00,899.25,0.0,1491.35,0.0,481.0,0.0,0.0,0.0,700.0,0.0,899.25,1491.35,481.0,0.0,700.0,3571.6,None,NL,2026-04-23
2026-01-05 20:00:00+00:00,1164.675,0.0,2505.775,0.0,292.0,377.0,0.0,0.0,700.0,0.0,1164.675,2505.775,-85.0,0.0,700.0,4285.45,None,NL,2026-04-23
2026-01-05 21:00:00+00:00,1603.125,0.0,3086.675,0.0,122.0,377.0,0.0,0.0,506.52500000000003,0.0,1603.125,3086.675,-255.0,0.0,506.52500000000003,4941.325,None,NL,2026-04-23
2026-01-05 22:00:00+00:00,1877.65,0.0,3460.25,0.0,0.0,595.0,0.0,0.0,361.775,0.0,1877.65,3460.25,-595.0,0.0,361.775,5104.674999999999,None,NL,2026-04-23
2026-01-05 23:00:00+00:00,2723.875,0.0,5112.625,0.0,0.0,388.0,0.0,0.0,153.05,0.0,2723.875,5112.625,-388.0,0.0,153.05,7601.55,None,NL,2026-04-23
2026-01-06 00:00:00+00:00,3238.175,0.0,4170.025,0.0,0.0,436.0,0.0,0.0,481.7,0.0,3238.175,4170.025,-436.0,0.0,481.7,7453.9,None,NL,2026-04-23
2026-01-06 01:00:00+00:00,2823.675,0.0,4640.475,0.0,0.0,444.0,0.0,0.0,68.75,0.0,2823.675,4640.475,-444.0,0.0,68.75,7088.900000000001,None,NL,2026-04-23
2026-01-06 02:00:00+00:00,2581.925,0.0,4524.1,0.0,0.0,480.0,0.0,0.0,0.0,0.0,2581.925,4524.1,-480.0,0.0,0.0,6626.025000000001,None,NL,2026-04-23
2026-01-06 03:00:00+00:00,2391.05,0.0,4516.325,0.0,0.0,555.0,0.0,0.0,0.0,0.0,2391.05,4516.325,-555.0,0.0,0.0,6352.375,None,NL,2026-04-23
2026-01-06 04:00:00+00:00,2288.075,0.0,4656.825,0.0,0.0,881.0,0.0,0.0,6.8,0.0,2288.075,4656.825,-881.0,0.0,6.8,6070.7,None,NL,2026-04-23
2026-01-06 05:00:00+00:00,1868.8,0.0,3817.1,0.0,0.0,1006.0,0.0,0.0,0.0,0.0,1868.8,3817.1,-1006.0,0.0,0.0,4679.9,None,NL,2026-04-23
2026-01-06 06:00:00+00:00,1314.7,0.0,1676.375,0.0,0.0,1016.0,0.0,0.0,206.5,0.0,1314.7,1676.375,-1016.0,0.0,206.5,2181.575,None,NL,2026-04-23
2026-01-06 07:00:00+00:00,1204.975,0.0,35.65,0.0,0.0,1006.0,0.0,0.0,358.4,0.0,1204.975,35.65,-1006.0,0.0,358.4,593.025,None,NL,2026-04-23
2026-01-06 08:00:00+00:00,834.575,0.0,308.65,0.0,100.0,892.0,0.0,0.0,451.95,0.0,834.575,308.65,-792.0,0.0,451.95,803.175,None,NL,2026-04-23
2026-01-06 09:00:00+00:00,1041.425,0.0,1179.1499999999999,0.0,87.0,656.0,0.0,0.0,700.0,0.0,1041.425,1179.1499999999999,-569.0,0.0,700.0,2351.575,None,NL,2026-04-23
2026-01-06 10:00:00+00:00,1128.775,0.0,2436.025,0.0,233.0,726.0,0.0,0.0,700.0,0.0,1128.775,2436.025,-493.0,0.0,700.0,3771.8,None,NL,2026-04-23
2026-01-06 11:00:00+00:00,1255.35,0.0,3723.675,0.0,152.0,697.0,0.0,0.0,700.0,0.0,1255.35,3723.675,-545.0,0.0,700.0,5134.025,None,NL,2026-04-23
2026-01-06 12:00:00+00:00,776.15,0.0,4120.175,0.0,75.0,369.0,4.75,0.0,700.0,0.0,776.15,4120.175,-294.0,4.75,700.0,5307.075,None,NL,2026-04-23
2026-01-06 13:00:00+00:00,671.075,0.0,4057.25,0.0,0.0,399.0,45.3,0.0,700.0,0.0,671.075,4057.25,-399.0,45.3,700.0,5074.625,None,NL,2026-04-23
2026-01-06 14:00:00+00:00,380.7,0.0,3475.2999999999997,0.0,0.0,512.0,0.0,0.0,700.0,0.0,380.7,3475.2999999999997,-512.0,0.0,700.0,4043.9999999999995,None,NL,2026-04-23
