,IT_CNOR_IT_NORD,IT_NORD_IT_CNOR,IT_CNOR_IT_CSUD,IT_CSUD_IT_CNOR,IT_CNOR_IT_NORD_net_export,IT_CNOR_IT_CSUD_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-01 00:00:00+00:00,0.0,2185.75,1640.5,0.0,-2185.75,1640.5,-545.25,None,IT_CNOR,2026-04-23
2026-01-01 01:00:00+00:00,0.0,2381.75,1870.5,0.0,-2381.75,1870.5,-511.25,None,IT_CNOR,2026-04-23
2026-01-01 02:00:00+00:00,0.0,2188.75,1727.0,0.0,-2188.75,1727.0,-461.75,None,IT_CNOR,2026-04-23
2026-01-01 03:00:00+00:00,0.0,1793.25,1250.5,0.0,-1793.25,1250.5,-542.75,None,IT_CNOR,2026-04-23
2026-01-01 04:00:00+00:00,0.0,1627.5,1105.5,0.0,-1627.5,1105.5,-522.0,None,IT_CNOR,2026-04-23
2026-01-01 05:00:00+00:00,0.0,1769.5,1248.25,0.0,-1769.5,1248.25,-521.25,None,IT_CNOR,2026-04-23
2026-01-01 06:00:00+00:00,0.0,1849.25,1288.0,0.0,-1849.25,1288.0,-561.25,None,IT_CNOR,2026-04-23
2026-01-01 07:00:00+00:00,0.0,1257.25,656.75,0.0,-1257.25,656.75,-600.5,None,IT_CNOR,2026-04-23
2026-01-01 08:00:00+00:00,0.0,795.0,342.25,0.0,-795.0,342.25,-452.75,None,IT_CNOR,2026-04-23
2026-01-01 09:00:00+00:00,0.0,519.5,0.0,86.5,-519.5,-86.5,-606.0,None,IT_CNOR,2026-04-23
2026-01-01 10:00:00+00:00,0.0,545.5,94.25,177.5,-545.5,-83.25,-628.75,None,IT_CNOR,2026-04-23
2026-01-01 11:00:00+00:00,0.0,837.25,253.0,0.0,-837.25,253.0,-584.25,None,IT_CNOR,2026-04-23
2026-01-01 12:00:00+00:00,60.25,79.25,0.0,573.5,-19.0,-573.5,-592.5,None,IT_CNOR,2026-04-23
2026-01-01 13:00:00+00:00,20.25,257.5,0.0,405.5,-237.25,-405.5,-642.75,None,IT_CNOR,2026-04-23
2026-01-01 14:00:00+00:00,0.0,975.25,387.5,0.0,-975.25,387.5,-587.75,None,IT_CNOR,2026-04-23
2026-01-01 15:00:00+00:00,0.0,1695.75,1020.25,0.0,-1695.75,1020.25,-675.5,None,IT_CNOR,2026-04-23
2026-01-01 16:00:00+00:00,0.0,2001.25,1338.5,0.0,-2001.25,1338.5,-662.75,None,IT_CNOR,2026-04-23
2026-01-01 17:00:00+00:00,0.0,1837.0,1116.5,0.0,-1837.0,1116.5,-720.5,None,IT_CNOR,2026-04-23
2026-01-01 18:00:00+00:00,0.0,1679.0,897.5,0.0,-1679.0,897.5,-781.5,None,IT_CNOR,2026-04-23
2026-01-01 19:00:00+00:00,0.0,1722.75,1014.75,0.0,-1722.75,1014.75,-708.0,None,IT_CNOR,2026-04-23
2026-01-01 20:00:00+00:00,0.0,1578.75,855.0,0.0,-1578.75,855.0,-723.75,None,IT_CNOR,2026-04-23
2026-01-01 21:00:00+00:00,0.0,1191.25,416.0,0.0,-1191.25,416.0,-775.25,None,IT_CNOR,2026-04-23
2026-01-01 22:00:00+00:00,0.0,644.25,68.75,10.5,-644.25,58.25,-586.0,None,IT_CNOR,2026-04-23
2026-01-01 23:00:00+00:00,40.5,270.25,0.0,399.0,-229.75,-399.0,-628.75,None,IT_CNOR,2026-04-23
2026-01-02 00:00:00+00:00,781.5,0.0,0.0,1243.25,781.5,-1243.25,-461.75,None,IT_CNOR,2026-04-23
2026-01-02 01:00:00+00:00,1276.25,0.0,0.0,1731.5,1276.25,-1731.5,-455.25,None,IT_CNOR,2026-04-23
2026-01-02 02:00:00+00:00,1509.0,0.0,0.0,1971.0,1509.0,-1971.0,-462.0,None,IT_CNOR,2026-04-23
2026-01-02 03:00:00+00:00,1829.0,0.0,0.0,2303.75,1829.0,-2303.75,-474.75,None,IT_CNOR,2026-04-23
2026-01-02 04:00:00+00:00,1738.0,0.0,0.0,2276.75,1738.0,-2276.75,-538.75,None,IT_CNOR,2026-04-23
2026-01-02 05:00:00+00:00,1014.0,0.0,0.0,1727.5,1014.0,-1727.5,-713.5,None,IT_CNOR,2026-04-23
2026-01-02 06:00:00+00:00,308.5,52.5,0.0,1105.25,256.0,-1105.25,-849.25,None,IT_CNOR,2026-04-23
2026-01-02 07:00:00+00:00,364.25,0.0,0.0,1239.5,364.25,-1239.5,-875.25,None,IT_CNOR,2026-04-23
2026-01-02 08:00:00+00:00,366.75,0.0,0.0,1293.0,366.75,-1293.0,-926.25,None,IT_CNOR,2026-04-23
2026-01-02 09:00:00+00:00,847.5,0.0,0.0,1865.5,847.5,-1865.5,-1018.0,None,IT_CNOR,2026-04-23
2026-01-02 10:00:00+00:00,1103.75,0.0,0.0,2157.75,1103.75,-2157.75,-1054.0,None,IT_CNOR,2026-04-23
2026-01-02 11:00:00+00:00,1332.75,0.0,0.0,2233.0,1332.75,-2233.0,-900.25,None,IT_CNOR,2026-04-23
2026-01-02 12:00:00+00:00,1502.25,0.0,0.0,2261.25,1502.25,-2261.25,-759.0,None,IT_CNOR,2026-04-23
2026-01-02 13:00:00+00:00,997.75,0.0,0.0,1844.0,997.75,-1844.0,-846.25,None,IT_CNOR,2026-04-23
2026-01-02 14:00:00+00:00,848.75,0.0,0.0,1711.75,848.75,-1711.75,-863.0,None,IT_CNOR,2026-04-23
2026-01-02 15:00:00+00:00,32.0,107.5,0.0,1068.5,-75.5,-1068.5,-1144.0,None,IT_CNOR,2026-04-23
2026-01-02 16:00:00+00:00,0.0,275.0,0.0,830.75,-275.0,-830.75,-1105.75,None,IT_CNOR,2026-04-23
2026-01-02 17:00:00+00:00,0.0,359.5,0.0,826.5,-359.5,-826.5,-1186.0,None,IT_CNOR,2026-04-23
2026-01-02 18:00:00+00:00,0.0,276.0,0.0,813.0,-276.0,-813.0,-1089.0,None,IT_CNOR,2026-04-23
2026-01-02 19:00:00+00:00,2.5,301.75,0.0,813.0,-299.25,-813.0,-1112.25,None,IT_CNOR,2026-04-23
2026-01-02 20:00:00+00:00,184.25,10.75,0.0,1184.75,173.5,-1184.75,-1011.25,None,IT_CNOR,2026-04-23
2026-01-02 21:00:00+00:00,292.25,0.0,0.0,1178.75,292.25,-1178.75,-886.5,None,IT_CNOR,2026-04-23
2026-01-02 22:00:00+00:00,972.5,0.0,0.0,1583.5,972.5,-1583.5,-611.0,None,IT_CNOR,2026-04-23
2026-01-02 23:00:00+00:00,1226.5,0.0,0.0,1959.0,1226.5,-1959.0,-732.5,None,IT_CNOR,2026-04-23
2026-01-03 00:00:00+00:00,2099.25,0.0,0.0,2700.5,2099.25,-2700.5,-601.25,None,IT_CNOR,2026-04-23
2026-01-03 01:00:00+00:00,2684.5,0.0,0.0,3206.0,2684.5,-3206.0,-521.5,None,IT_CNOR,2026-04-23
2026-01-03 02:00:00+00:00,2833.0,0.0,0.0,3334.75,2833.0,-3334.75,-501.75,None,IT_CNOR,2026-04-23
2026-01-03 03:00:00+00:00,2693.75,0.0,0.0,3203.0,2693.75,-3203.0,-509.25,None,IT_CNOR,2026-04-23
2026-01-03 04:00:00+00:00,2554.5,0.0,0.0,3086.25,2554.5,-3086.25,-531.75,None,IT_CNOR,2026-04-23
2026-01-03 05:00:00+00:00,1934.75,0.0,0.0,2596.75,1934.75,-2596.75,-662.0,None,IT_CNOR,2026-04-23
2026-01-03 06:00:00+00:00,1179.75,0.0,0.0,1941.25,1179.75,-1941.25,-761.5,None,IT_CNOR,2026-04-23
2026-01-03 07:00:00+00:00,835.75,0.0,0.0,1795.75,835.75,-1795.75,-960.0,None,IT_CNOR,2026-04-23
2026-01-03 08:00:00+00:00,599.25,0.0,0.0,1722.5,599.25,-1722.5,-1123.25,None,IT_CNOR,2026-04-23
2026-01-03 09:00:00+00:00,769.0,0.0,0.0,1871.0,769.0,-1871.0,-1102.0,None,IT_CNOR,2026-04-23
2026-01-03 10:00:00+00:00,708.5,0.0,0.0,1604.5,708.5,-1604.5,-896.0,None,IT_CNOR,2026-04-23
2026-01-03 11:00:00+00:00,769.75,0.0,0.0,1589.0,769.75,-1589.0,-819.25,None,IT_CNOR,2026-04-23
2026-01-03 12:00:00+00:00,658.75,0.0,0.0,1524.75,658.75,-1524.75,-866.0,None,IT_CNOR,2026-04-23
2026-01-03 13:00:00+00:00,509.0,0.0,0.0,1309.75,509.0,-1309.75,-800.75,None,IT_CNOR,2026-04-23
2026-01-03 14:00:00+00:00,195.0,0.0,0.0,1171.75,195.0,-1171.75,-976.75,None,IT_CNOR,2026-04-23
2026-01-03 15:00:00+00:00,134.75,2.0,0.0,1140.5,132.75,-1140.5,-1007.75,None,IT_CNOR,2026-04-23
2026-01-03 16:00:00+00:00,0.0,308.5,0.0,618.0,-308.5,-618.0,-926.5,None,IT_CNOR,2026-04-23
2026-01-03 17:00:00+00:00,0.0,234.0,0.0,737.25,-234.0,-737.25,-971.25,None,IT_CNOR,2026-04-23
2026-01-03 18:00:00+00:00,6.0,536.5,0.0,521.75,-530.5,-521.75,-1052.25,None,IT_CNOR,2026-04-23
2026-01-03 19:00:00+00:00,3.75,225.25,0.0,781.5,-221.5,-781.5,-1003.0,None,IT_CNOR,2026-04-23
2026-01-03 20:00:00+00:00,408.25,0.0,0.0,1372.5,408.25,-1372.5,-964.25,None,IT_CNOR,2026-04-23
2026-01-03 21:00:00+00:00,821.5,0.0,0.0,1623.5,821.5,-1623.5,-802.0,None,IT_CNOR,2026-04-23
2026-01-03 22:00:00+00:00,639.25,0.0,0.0,1271.5,639.25,-1271.5,-632.25,None,IT_CNOR,2026-04-23
2026-01-03 23:00:00+00:00,661.25,0.0,0.0,1362.5,661.25,-1362.5,-701.25,None,IT_CNOR,2026-04-23
2026-01-04 00:00:00+00:00,1349.0,0.0,0.0,1985.5,1349.0,-1985.5,-636.5,None,IT_CNOR,2026-04-23
2026-01-04 01:00:00+00:00,1458.25,0.0,0.0,2048.25,1458.25,-2048.25,-590.0,None,IT_CNOR,2026-04-23
2026-01-04 02:00:00+00:00,1422.0,0.0,0.0,1976.75,1422.0,-1976.75,-554.75,None,IT_CNOR,2026-04-23
2026-01-04 03:00:00+00:00,971.75,0.0,0.0,1583.25,971.75,-1583.25,-611.5,None,IT_CNOR,2026-04-23
2026-01-04 04:00:00+00:00,1429.75,0.0,0.0,1958.0,1429.75,-1958.0,-528.25,None,IT_CNOR,2026-04-23
2026-01-04 05:00:00+00:00,772.5,0.0,0.0,1457.0,772.5,-1457.0,-684.5,None,IT_CNOR,2026-04-23
2026-01-04 06:00:00+00:00,599.5,0.0,0.0,1384.0,599.5,-1384.0,-784.5,None,IT_CNOR,2026-04-23
2026-01-04 07:00:00+00:00,62.0,0.0,0.0,919.75,62.0,-919.75,-857.75,None,IT_CNOR,2026-04-23
2026-01-04 08:00:00+00:00,218.25,0.0,0.0,1422.0,218.25,-1422.0,-1203.75,None,IT_CNOR,2026-04-23
2026-01-04 09:00:00+00:00,0.0,137.75,0.0,1133.75,-137.75,-1133.75,-1271.5,None,IT_CNOR,2026-04-23
2026-01-04 10:00:00+00:00,27.5,8.0,0.0,1276.75,19.5,-1276.75,-1257.25,None,IT_CNOR,2026-04-23
2026-01-04 11:00:00+00:00,0.0,142.0,0.0,1164.75,-142.0,-1164.75,-1306.75,None,IT_CNOR,2026-04-23
2026-01-04 12:00:00+00:00,0.0,68.25,0.0,1139.0,-68.25,-1139.0,-1207.25,None,IT_CNOR,2026-04-23
2026-01-04 13:00:00+00:00,0.0,129.5,0.0,960.5,-129.5,-960.5,-1090.0,None,IT_CNOR,2026-04-23
2026-01-04 14:00:00+00:00,0.0,227.25,0.0,843.5,-227.25,-843.5,-1070.75,None,IT_CNOR,2026-04-23
2026-01-04 15:00:00+00:00,35.25,234.75,0.0,730.75,-199.5,-730.75,-930.25,None,IT_CNOR,2026-04-23
2026-01-04 16:00:00+00:00,0.0,643.5,0.0,337.0,-643.5,-337.0,-980.5,None,IT_CNOR,2026-04-23
2026-01-04 17:00:00+00:00,0.0,485.0,0.0,388.25,-485.0,-388.25,-873.25,None,IT_CNOR,2026-04-23
2026-01-04 18:00:00+00:00,0.0,749.5,0.0,168.5,-749.5,-168.5,-918.0,None,IT_CNOR,2026-04-23
2026-01-04 19:00:00+00:00,0.0,837.0,0.0,176.25,-837.0,-176.25,-1013.25,None,IT_CNOR,2026-04-23
2026-01-04 20:00:00+00:00,0.0,1014.75,76.25,98.5,-1014.75,-22.25,-1037.0,None,IT_CNOR,2026-04-23
2026-01-04 21:00:00+00:00,0.0,660.75,53.0,207.0,-660.75,-154.0,-814.75,None,IT_CNOR,2026-04-23
2026-01-04 22:00:00+00:00,0.0,1148.75,542.75,0.0,-1148.75,542.75,-606.0,None,IT_CNOR,2026-04-23
2026-01-04 23:00:00+00:00,0.0,1002.75,345.25,0.0,-1002.75,345.25,-657.5,None,IT_CNOR,2026-04-23
2026-01-05 00:00:00+00:00,0.0,347.75,0.0,203.75,-347.75,-203.75,-551.5,None,IT_CNOR,2026-04-23
2026-01-05 01:00:00+00:00,0.0,85.0,0.0,414.0,-85.0,-414.0,-499.0,None,IT_CNOR,2026-04-23
2026-01-05 02:00:00+00:00,0.0,318.0,13.25,126.75,-318.0,-113.5,-431.5,None,IT_CNOR,2026-04-23
2026-01-05 03:00:00+00:00,0.0,237.0,0.0,282.25,-237.0,-282.25,-519.25,None,IT_CNOR,2026-04-23
2026-01-05 04:00:00+00:00,0.0,301.5,0.0,233.75,-301.5,-233.75,-535.25,None,IT_CNOR,2026-04-23
2026-01-05 05:00:00+00:00,683.75,32.5,0.0,1195.0,651.25,-1195.0,-543.75,None,IT_CNOR,2026-04-23
2026-01-05 06:00:00+00:00,1293.75,0.0,0.0,2062.0,1293.75,-2062.0,-768.25,None,IT_CNOR,2026-04-23
2026-01-05 07:00:00+00:00,1710.0,0.0,0.0,2587.0,1710.0,-2587.0,-877.0,None,IT_CNOR,2026-04-23
2026-01-05 08:00:00+00:00,1280.75,0.0,0.0,2261.75,1280.75,-2261.75,-981.0,None,IT_CNOR,2026-04-23
2026-01-05 09:00:00+00:00,982.0,0.0,0.0,2207.25,982.0,-2207.25,-1225.25,None,IT_CNOR,2026-04-23
2026-01-05 10:00:00+00:00,1233.25,0.0,0.0,2389.0,1233.25,-2389.0,-1155.75,None,IT_CNOR,2026-04-23
2026-01-05 11:00:00+00:00,542.0,0.0,0.0,1909.75,542.0,-1909.75,-1367.75,None,IT_CNOR,2026-04-23
2026-01-05 12:00:00+00:00,76.5,4.5,0.0,1454.5,72.0,-1454.5,-1382.5,None,IT_CNOR,2026-04-23
2026-01-05 13:00:00+00:00,445.5,0.0,0.0,1835.75,445.5,-1835.75,-1390.25,None,IT_CNOR,2026-04-23
2026-01-05 14:00:00+00:00,854.5,0.0,0.0,2123.0,854.5,-2123.0,-1268.5,None,IT_CNOR,2026-04-23
2026-01-05 15:00:00+00:00,531.25,0.0,0.0,1752.75,531.25,-1752.75,-1221.5,None,IT_CNOR,2026-04-23
2026-01-05 16:00:00+00:00,0.0,180.5,0.0,1104.5,-180.5,-1104.5,-1285.0,None,IT_CNOR,2026-04-23
2026-01-05 17:00:00+00:00,325.75,0.0,0.0,1641.75,325.75,-1641.75,-1316.0,None,IT_CNOR,2026-04-23
2026-01-05 18:00:00+00:00,29.0,24.0,0.0,1317.25,5.0,-1317.25,-1312.25,None,IT_CNOR,2026-04-23
2026-01-05 19:00:00+00:00,59.75,165.5,0.0,993.5,-105.75,-993.5,-1099.25,None,IT_CNOR,2026-04-23
2026-01-05 20:00:00+00:00,735.25,0.0,0.0,1701.25,735.25,-1701.25,-966.0,None,IT_CNOR,2026-04-23
2026-01-05 21:00:00+00:00,942.25,0.0,0.0,1685.5,942.25,-1685.5,-743.25,None,IT_CNOR,2026-04-23
2026-01-05 22:00:00+00:00,0.0,622.5,159.25,301.25,-622.5,-142.0,-764.5,None,IT_CNOR,2026-04-23
2026-01-05 23:00:00+00:00,0.0,1520.25,834.0,0.0,-1520.25,834.0,-686.25,None,IT_CNOR,2026-04-23
2026-01-06 00:00:00+00:00,0.0,1516.0,700.5,0.0,-1516.0,700.5,-815.5,None,IT_CNOR,2026-04-23
2026-01-06 01:00:00+00:00,0.0,1577.25,824.75,0.0,-1577.25,824.75,-752.5,None,IT_CNOR,2026-04-23
2026-01-06 02:00:00+00:00,0.0,1105.25,431.75,0.0,-1105.25,431.75,-673.5,None,IT_CNOR,2026-04-23
2026-01-06 03:00:00+00:00,0.0,1086.25,394.75,0.0,-1086.25,394.75,-691.5,None,IT_CNOR,2026-04-23
2026-01-06 04:00:00+00:00,119.5,271.25,0.0,347.25,-151.75,-347.25,-499.0,None,IT_CNOR,2026-04-23
2026-01-06 05:00:00+00:00,1936.0,0.0,0.0,2249.75,1936.0,-2249.75,-313.75,None,IT_CNOR,2026-04-23
2026-01-06 06:00:00+00:00,2609.25,0.0,0.0,3111.0,2609.25,-3111.0,-501.75,None,IT_CNOR,2026-04-23
2026-01-06 07:00:00+00:00,2499.75,0.0,0.0,3146.5,2499.75,-3146.5,-646.75,None,IT_CNOR,2026-04-23
2026-01-06 08:00:00+00:00,2442.0,0.0,0.0,3342.25,2442.0,-3342.25,-900.25,None,IT_CNOR,2026-04-23
2026-01-06 09:00:00+00:00,2459.5,0.0,0.0,3466.75,2459.5,-3466.75,-1007.25,None,IT_CNOR,2026-04-23
2026-01-06 10:00:00+00:00,2474.75,0.0,0.0,3537.25,2474.75,-3537.25,-1062.5,None,IT_CNOR,2026-04-23
2026-01-06 11:00:00+00:00,2285.5,0.0,0.0,3323.25,2285.5,-3323.25,-1037.75,None,IT_CNOR,2026-04-23
2026-01-06 12:00:00+00:00,2322.25,0.0,0.0,3221.5,2322.25,-3221.5,-899.25,None,IT_CNOR,2026-04-23
2026-01-06 13:00:00+00:00,2316.5,0.0,0.0,3474.25,2316.5,-3474.25,-1157.75,None,IT_CNOR,2026-04-23
2026-01-06 14:00:00+00:00,2301.5,0.0,0.0,3339.5,2301.5,-3339.5,-1038.0,None,IT_CNOR,2026-04-23
2026-01-06 15:00:00+00:00,2042.0,0.0,0.0,3020.75,2042.0,-3020.75,-978.75,None,IT_CNOR,2026-04-23
2026-01-06 16:00:00+00:00,1437.75,0.0,0.0,2500.0,1437.75,-2500.0,-1062.25,None,IT_CNOR,2026-04-23
2026-01-06 17:00:00+00:00,1363.5,0.0,0.0,2430.0,1363.5,-2430.0,-1066.5,None,IT_CNOR,2026-04-23
2026-01-06 18:00:00+00:00,1148.75,0.0,0.0,2267.75,1148.75,-2267.75,-1119.0,None,IT_CNOR,2026-04-23
2026-01-06 19:00:00+00:00,557.0,0.0,0.0,1599.0,557.0,-1599.0,-1042.0,None,IT_CNOR,2026-04-23
2026-01-06 20:00:00+00:00,580.75,0.0,0.0,1608.0,580.75,-1608.0,-1027.25,None,IT_CNOR,2026-04-23
2026-01-06 21:00:00+00:00,626.0,0.0,0.0,1585.0,626.0,-1585.0,-959.0,None,IT_CNOR,2026-04-23
2026-01-06 22:00:00+00:00,61.0,130.5,0.0,700.75,-69.5,-700.75,-770.25,None,IT_CNOR,2026-04-23
2026-01-06 23:00:00+00:00,91.75,98.25,0.0,803.25,-6.5,-803.25,-809.75,None,IT_CNOR,2026-04-23
2026-01-07 00:00:00+00:00,465.75,0.0,0.0,1166.75,465.75,-1166.75,-701.0,None,IT_CNOR,2026-04-23
2026-01-07 01:00:00+00:00,670.75,0.0,0.0,1327.5,670.75,-1327.5,-656.75,None,IT_CNOR,2026-04-23
2026-01-07 02:00:00+00:00,639.5,0.0,0.0,1277.75,639.5,-1277.75,-638.25,None,IT_CNOR,2026-04-23
2026-01-07 03:00:00+00:00,65.5,2.5,0.0,765.25,63.0,-765.25,-702.25,None,IT_CNOR,2026-04-23
2026-01-07 04:00:00+00:00,0.0,424.0,0.0,364.25,-424.0,-364.25,-788.25,None,IT_CNOR,2026-04-23
2026-01-07 05:00:00+00:00,16.75,630.5,77.75,566.0,-613.75,-488.25,-1102.0,None,IT_CNOR,2026-04-23
2026-01-07 06:00:00+00:00,0.0,1229.75,49.75,309.0,-1229.75,-259.25,-1489.0,None,IT_CNOR,2026-04-23
2026-01-07 07:00:00+00:00,0.0,1436.5,0.0,387.25,-1436.5,-387.25,-1823.75,None,IT_CNOR,2026-04-23
2026-01-07 08:00:00+00:00,0.0,1141.0,0.0,960.0,-1141.0,-960.0,-2101.0,None,IT_CNOR,2026-04-23
2026-01-07 09:00:00+00:00,0.0,375.25,0.0,1511.0,-375.25,-1511.0,-1886.25,None,IT_CNOR,2026-04-23
2026-01-07 10:00:00+00:00,0.0,423.5,0.0,1463.0,-423.5,-1463.0,-1886.5,None,IT_CNOR,2026-04-23
2026-01-07 11:00:00+00:00,0.0,282.0,0.0,1406.5,-282.0,-1406.5,-1688.5,None,IT_CNOR,2026-04-23
2026-01-07 12:00:00+00:00,20.5,44.25,0.0,1611.0,-23.75,-1611.0,-1634.75,None,IT_CNOR,2026-04-23
2026-01-07 13:00:00+00:00,0.0,436.25,0.0,1400.25,-436.25,-1400.25,-1836.5,None,IT_CNOR,2026-04-23
2026-01-07 14:00:00+00:00,0.0,1024.0,0.0,927.5,-1024.0,-927.5,-1951.5,None,IT_CNOR,2026-04-23
2026-01-07 15:00:00+00:00,318.75,8.25,0.0,2352.25,310.5,-2352.25,-2041.75,None,IT_CNOR,2026-04-23
2026-01-07 16:00:00+00:00,0.0,541.75,0.0,1537.0,-541.75,-1537.0,-2078.75,None,IT_CNOR,2026-04-23
2026-01-07 17:00:00+00:00,0.0,1026.75,0.0,987.5,-1026.75,-987.5,-2014.25,None,IT_CNOR,2026-04-23
2026-01-07 18:00:00+00:00,0.0,1144.0,0.0,738.25,-1144.0,-738.25,-1882.25,None,IT_CNOR,2026-04-23
2026-01-07 19:00:00+00:00,0.0,520.25,0.0,1147.0,-520.25,-1147.0,-1667.25,None,IT_CNOR,2026-04-23
2026-01-07 20:00:00+00:00,503.0,0.0,0.0,1974.5,503.0,-1974.5,-1471.5,None,IT_CNOR,2026-04-23
2026-01-07 21:00:00+00:00,1119.5,0.0,0.0,2413.5,1119.5,-2413.5,-1294.0,None,IT_CNOR,2026-04-23
2026-01-07 22:00:00+00:00,978.5,0.0,0.0,2100.0,978.5,-2100.0,-1121.5,None,IT_CNOR,2026-04-23
2026-01-07 23:00:00+00:00,1320.5,0.0,0.0,2217.0,1320.5,-2217.0,-896.5,None,IT_CNOR,2026-04-23
2026-01-08 00:00:00+00:00,2137.25,0.0,0.0,2913.0,2137.25,-2913.0,-775.75,None,IT_CNOR,2026-04-23
2026-01-08 01:00:00+00:00,2274.5,0.0,0.0,3053.25,2274.5,-3053.25,-778.75,None,IT_CNOR,2026-04-23
2026-01-08 02:00:00+00:00,2404.75,0.0,0.0,3175.5,2404.75,-3175.5,-770.75,None,IT_CNOR,2026-04-23
2026-01-08 03:00:00+00:00,2195.25,0.0,0.0,3137.25,2195.25,-3137.25,-942.0,None,IT_CNOR,2026-04-23
2026-01-08 04:00:00+00:00,2520.5,0.0,0.0,3465.5,2520.5,-3465.5,-945.0,None,IT_CNOR,2026-04-23
2026-01-08 05:00:00+00:00,1509.0,0.0,0.0,2651.75,1509.0,-2651.75,-1142.75,None,IT_CNOR,2026-04-23
2026-01-08 06:00:00+00:00,410.25,0.0,0.0,1941.75,410.25,-1941.75,-1531.5,None,IT_CNOR,2026-04-23
2026-01-08 07:00:00+00:00,4.25,149.0,0.0,1699.25,-144.75,-1699.25,-1844.0,None,IT_CNOR,2026-04-23
2026-01-08 08:00:00+00:00,433.25,0.0,0.0,2100.0,433.25,-2100.0,-1666.75,None,IT_CNOR,2026-04-23
2026-01-08 09:00:00+00:00,645.0,0.0,0.0,2100.0,645.0,-2100.0,-1455.0,None,IT_CNOR,2026-04-23
2026-01-08 10:00:00+00:00,734.0,0.0,0.0,2100.0,734.0,-2100.0,-1366.0,None,IT_CNOR,2026-04-23
2026-01-08 11:00:00+00:00,1007.0,0.0,0.0,2100.0,1007.0,-2100.0,-1093.0,None,IT_CNOR,2026-04-23
2026-01-08 12:00:00+00:00,1027.0,0.0,0.0,2100.0,1027.0,-2100.0,-1073.0,None,IT_CNOR,2026-04-23
2026-01-08 13:00:00+00:00,757.25,0.0,0.0,2100.0,757.25,-2100.0,-1342.75,None,IT_CNOR,2026-04-23
2026-01-08 14:00:00+00:00,42.0,226.5,0.0,1608.75,-184.5,-1608.75,-1793.25,None,IT_CNOR,2026-04-23
2026-01-08 15:00:00+00:00,6.0,111.75,0.0,1750.25,-105.75,-1750.25,-1856.0,None,IT_CNOR,2026-04-23
2026-01-08 16:00:00+00:00,0.0,596.0,0.0,1383.0,-596.0,-1383.0,-1979.0,None,IT_CNOR,2026-04-23
2026-01-08 17:00:00+00:00,0.0,1193.25,0.0,894.25,-1193.25,-894.25,-2087.5,None,IT_CNOR,2026-04-23
2026-01-08 18:00:00+00:00,0.0,1245.75,0.0,584.5,-1245.75,-584.5,-1830.25,None,IT_CNOR,2026-04-23
2026-01-08 19:00:00+00:00,0.0,542.75,0.0,1080.0,-542.75,-1080.0,-1622.75,None,IT_CNOR,2026-04-23
2026-01-08 20:00:00+00:00,1029.75,0.0,0.0,2358.5,1029.75,-2358.5,-1328.75,None,IT_CNOR,2026-04-23
2026-01-08 21:00:00+00:00,1163.25,0.0,0.0,2292.5,1163.25,-2292.5,-1129.25,None,IT_CNOR,2026-04-23
2026-01-08 22:00:00+00:00,1284.25,0.0,0.0,2310.25,1284.25,-2310.25,-1026.0,None,IT_CNOR,2026-04-23
2026-01-08 23:00:00+00:00,366.75,21.25,0.0,1248.0,345.5,-1248.0,-902.5,None,IT_CNOR,2026-04-23
2026-01-09 00:00:00+00:00,1768.25,0.0,0.0,2634.5,1768.25,-2634.5,-866.25,None,IT_CNOR,2026-04-23
2026-01-09 01:00:00+00:00,1775.0,0.0,0.0,2577.25,1775.0,-2577.25,-802.25,None,IT_CNOR,2026-04-23
2026-01-09 02:00:00+00:00,2111.5,0.0,0.0,2887.0,2111.5,-2887.0,-775.5,None,IT_CNOR,2026-04-23
2026-01-09 03:00:00+00:00,1902.0,0.0,0.0,2745.5,1902.0,-2745.5,-843.5,None,IT_CNOR,2026-04-23
2026-01-09 04:00:00+00:00,2312.0,0.0,0.0,3006.0,2312.0,-3006.0,-694.0,None,IT_CNOR,2026-04-23
2026-01-09 05:00:00+00:00,930.0,0.0,0.0,2017.25,930.0,-2017.25,-1087.25,None,IT_CNOR,2026-04-23
2026-01-09 06:00:00+00:00,0.0,552.25,0.0,1097.5,-552.25,-1097.5,-1649.75,None,IT_CNOR,2026-04-23
2026-01-09 07:00:00+00:00,52.25,134.25,0.0,1971.5,-82.0,-1971.5,-2053.5,None,IT_CNOR,2026-04-23
2026-01-09 08:00:00+00:00,25.0,88.0,0.0,2162.25,-63.0,-2162.25,-2225.25,None,IT_CNOR,2026-04-23
2026-01-09 09:00:00+00:00,222.0,3.5,0.0,2363.75,218.5,-2363.75,-2145.25,None,IT_CNOR,2026-04-23
2026-01-09 10:00:00+00:00,445.25,0.0,0.0,2400.0,445.25,-2400.0,-1954.75,None,IT_CNOR,2026-04-23
2026-01-09 11:00:00+00:00,730.25,0.0,0.0,2400.0,730.25,-2400.0,-1669.75,None,IT_CNOR,2026-04-23
2026-01-09 12:00:00+00:00,827.5,0.0,0.0,2400.0,827.5,-2400.0,-1572.5,None,IT_CNOR,2026-04-23
2026-01-09 13:00:00+00:00,743.75,0.0,0.0,2400.0,743.75,-2400.0,-1656.25,None,IT_CNOR,2026-04-23
2026-01-09 14:00:00+00:00,425.5,0.0,0.0,2344.25,425.5,-2344.25,-1918.75,None,IT_CNOR,2026-04-23
