,MK_BG,BG_MK,MK_GR,GR_MK,MK_RS,RS_MK,MK_BG_net_export,MK_GR_net_export,MK_RS_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-18 21:00:00+00:00,75.0,44.0,0.0,500.0,199.0,187.0,31.0,-500.0,12.0,-457.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-18 22:00:00+00:00,75.0,44.0,0.0,500.0,261.0,140.0,31.0,-500.0,121.0,-348.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-18 23:00:00+00:00,95.0,106.0,0.0,495.0,202.0,226.0,-11.0,-495.0,-24.0,-530.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-19 00:00:00+00:00,95.0,35.0,0.0,495.0,207.0,206.0,60.0,-495.0,1.0,-434.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-19 01:00:00+00:00,105.0,34.0,0.0,486.0,263.0,191.0,71.0,-486.0,72.0,-343.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-19 02:00:00+00:00,105.0,33.0,0.0,495.0,277.0,165.0,72.0,-495.0,112.0,-311.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-19 03:00:00+00:00,105.0,27.0,0.0,485.0,284.0,153.0,78.0,-485.0,131.0,-276.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-19 04:00:00+00:00,105.0,28.0,0.0,497.0,301.0,105.0,77.0,-497.0,196.0,-224.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-19 05:00:00+00:00,124.0,83.0,0.0,460.0,350.0,154.0,41.0,-460.0,196.0,-223.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-19 06:00:00+00:00,195.0,83.0,0.0,500.0,338.0,148.0,112.0,-500.0,190.0,-198.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-19 07:00:00+00:00,122.0,80.0,0.0,500.0,371.0,116.0,42.0,-500.0,255.0,-203.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-19 08:00:00+00:00,166.0,106.0,0.0,500.0,362.0,128.0,60.0,-500.0,234.0,-206.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-19 09:00:00+00:00,165.0,115.0,0.0,500.0,376.0,175.0,50.0,-500.0,201.0,-249.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-19 10:00:00+00:00,197.0,116.0,0.0,500.0,373.0,194.0,81.0,-500.0,179.0,-240.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-19 11:00:00+00:00,196.0,108.0,0.0,500.0,373.0,174.0,88.0,-500.0,199.0,-213.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-19 12:00:00+00:00,210.0,116.0,0.0,500.0,344.0,194.0,94.0,-500.0,150.0,-256.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-19 13:00:00+00:00,200.0,119.0,0.0,500.0,335.0,187.0,81.0,-500.0,148.0,-271.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-19 14:00:00+00:00,122.0,86.0,0.0,500.0,323.0,161.0,36.0,-500.0,162.0,-302.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-19 15:00:00+00:00,102.0,43.0,0.0,500.0,253.0,239.0,59.0,-500.0,14.0,-427.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-19 16:00:00+00:00,70.0,19.0,0.0,500.0,273.0,265.0,51.0,-500.0,8.0,-441.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-19 17:00:00+00:00,75.0,17.0,0.0,500.0,263.0,244.0,58.0,-500.0,19.0,-423.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-19 18:00:00+00:00,75.0,52.0,0.0,500.0,268.0,199.0,23.0,-500.0,69.0,-408.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-19 19:00:00+00:00,75.0,67.0,0.0,500.0,292.0,172.0,8.0,-500.0,120.0,-372.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-19 20:00:00+00:00,75.0,46.0,0.0,500.0,267.0,178.0,29.0,-500.0,89.0,-382.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-19 21:00:00+00:00,75.0,94.0,0.0,500.0,292.0,231.0,-19.0,-500.0,61.0,-458.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-19 22:00:00+00:00,75.0,125.0,0.0,500.0,313.0,189.0,-50.0,-500.0,124.0,-426.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-19 23:00:00+00:00,110.0,76.0,0.0,500.0,177.0,280.0,34.0,-500.0,-103.0,-569.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-20 00:00:00+00:00,110.0,58.0,0.0,490.0,240.0,279.0,52.0,-490.0,-39.0,-477.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-20 01:00:00+00:00,111.0,34.0,0.0,490.0,259.0,252.0,77.0,-490.0,7.0,-406.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-20 02:00:00+00:00,110.0,40.0,0.0,490.0,250.0,264.0,70.0,-490.0,-14.0,-434.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-20 03:00:00+00:00,110.0,40.0,0.0,490.0,257.0,260.0,70.0,-490.0,-3.0,-423.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-20 04:00:00+00:00,125.0,15.0,0.0,490.0,263.0,268.0,110.0,-490.0,-5.0,-385.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-20 05:00:00+00:00,132.0,12.0,0.0,500.0,270.0,138.0,120.0,-500.0,132.0,-248.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-20 06:00:00+00:00,148.0,12.0,0.0,500.0,266.0,205.0,136.0,-500.0,61.0,-303.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-20 07:00:00+00:00,131.0,12.0,0.0,500.0,363.0,183.0,119.0,-500.0,180.0,-201.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-20 08:00:00+00:00,169.0,91.0,0.0,500.0,378.0,177.0,78.0,-500.0,201.0,-221.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-20 09:00:00+00:00,181.0,77.0,0.0,500.0,390.0,101.0,104.0,-500.0,289.0,-107.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-20 10:00:00+00:00,192.0,122.0,0.0,500.0,458.0,67.0,70.0,-500.0,391.0,-39.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-20 11:00:00+00:00,181.0,81.0,0.0,500.0,467.0,67.0,100.0,-500.0,400.0,0.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-20 12:00:00+00:00,168.0,90.0,0.0,500.0,445.0,82.0,78.0,-500.0,363.0,-59.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-20 13:00:00+00:00,171.0,25.0,0.0,500.0,360.0,77.0,146.0,-500.0,283.0,-71.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-20 14:00:00+00:00,188.0,17.0,0.0,500.0,320.0,159.0,171.0,-500.0,161.0,-168.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-20 15:00:00+00:00,192.0,17.0,0.0,500.0,305.0,287.0,175.0,-500.0,18.0,-307.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-20 16:00:00+00:00,183.0,17.0,0.0,500.0,287.0,346.0,166.0,-500.0,-59.0,-393.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-20 17:00:00+00:00,184.0,17.0,0.0,500.0,269.0,316.0,167.0,-500.0,-47.0,-380.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-20 18:00:00+00:00,205.0,17.0,0.0,500.0,259.0,306.0,188.0,-500.0,-47.0,-359.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-20 19:00:00+00:00,180.0,17.0,0.0,500.0,233.0,297.0,163.0,-500.0,-64.0,-401.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-20 20:00:00+00:00,162.0,17.0,0.0,485.0,208.0,174.0,145.0,-485.0,34.0,-306.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-20 21:00:00+00:00,125.0,41.0,0.0,500.0,187.0,298.0,84.0,-500.0,-111.0,-527.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-20 22:00:00+00:00,125.0,45.0,0.0,500.0,198.0,237.0,80.0,-500.0,-39.0,-459.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-20 23:00:00+00:00,223.0,80.0,0.0,500.0,199.0,270.0,143.0,-500.0,-71.0,-428.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-21 00:00:00+00:00,290.0,43.0,0.0,500.0,200.0,258.0,247.0,-500.0,-58.0,-311.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-21 01:00:00+00:00,297.0,36.0,0.0,500.0,218.0,193.0,261.0,-500.0,25.0,-214.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-21 02:00:00+00:00,308.0,49.0,0.0,500.0,242.0,181.0,259.0,-500.0,61.0,-180.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-21 03:00:00+00:00,277.0,39.0,0.0,500.0,235.0,173.0,238.0,-500.0,62.0,-200.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-21 04:00:00+00:00,243.0,20.0,0.0,500.0,284.0,227.0,223.0,-500.0,57.0,-220.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-21 05:00:00+00:00,385.0,44.0,0.0,500.0,329.0,212.0,341.0,-500.0,117.0,-42.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-21 06:00:00+00:00,372.0,72.0,0.0,500.0,273.0,179.0,300.0,-500.0,94.0,-106.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-21 07:00:00+00:00,283.0,64.0,0.0,500.0,301.0,241.0,219.0,-500.0,60.0,-221.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-21 08:00:00+00:00,322.0,97.0,0.0,469.0,208.0,330.0,225.0,-469.0,-122.0,-366.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-21 09:00:00+00:00,254.0,118.0,0.0,500.0,207.0,210.0,136.0,-500.0,-3.0,-367.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-21 10:00:00+00:00,255.0,120.0,0.0,500.0,215.0,248.0,135.0,-500.0,-33.0,-398.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-21 11:00:00+00:00,255.0,124.0,0.0,500.0,223.0,253.0,131.0,-500.0,-30.0,-399.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-21 12:00:00+00:00,254.0,154.0,0.0,500.0,217.0,256.0,100.0,-500.0,-39.0,-439.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-21 13:00:00+00:00,267.0,35.0,0.0,500.0,239.0,249.0,232.0,-500.0,-10.0,-278.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-21 14:00:00+00:00,353.0,46.0,0.0,500.0,217.0,252.0,307.0,-500.0,-35.0,-228.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-21 15:00:00+00:00,300.0,41.0,0.0,500.0,203.0,310.0,259.0,-500.0,-107.0,-348.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-21 16:00:00+00:00,294.0,78.0,0.0,500.0,162.0,307.0,216.0,-500.0,-145.0,-429.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-21 17:00:00+00:00,307.0,71.0,0.0,500.0,193.0,299.0,236.0,-500.0,-106.0,-370.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-21 18:00:00+00:00,319.0,39.0,0.0,500.0,187.0,308.0,280.0,-500.0,-121.0,-341.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-21 19:00:00+00:00,313.0,61.0,0.0,500.0,175.0,238.0,252.0,-500.0,-63.0,-311.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-21 20:00:00+00:00,298.0,64.0,0.0,500.0,180.0,233.0,234.0,-500.0,-53.0,-319.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-21 21:00:00+00:00,250.0,110.0,0.0,500.0,205.0,311.0,140.0,-500.0,-106.0,-466.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-21 22:00:00+00:00,222.0,75.0,0.0,500.0,221.0,249.0,147.0,-500.0,-28.0,-381.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-21 23:00:00+00:00,176.0,82.0,0.0,497.0,144.0,201.0,94.0,-497.0,-57.0,-460.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-22 00:00:00+00:00,176.0,56.0,0.0,495.0,166.0,180.0,120.0,-495.0,-14.0,-389.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-22 01:00:00+00:00,204.0,35.0,0.0,495.0,186.0,165.0,169.0,-495.0,21.0,-305.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-22 02:00:00+00:00,290.0,19.0,0.0,495.0,169.0,215.0,271.0,-495.0,-46.0,-270.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-22 03:00:00+00:00,291.0,17.0,0.0,495.0,175.0,212.0,274.0,-495.0,-37.0,-258.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-22 04:00:00+00:00,396.0,45.0,0.0,500.0,186.0,252.0,351.0,-500.0,-66.0,-215.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-22 05:00:00+00:00,315.0,29.0,0.0,500.0,207.0,149.0,286.0,-500.0,58.0,-156.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-22 06:00:00+00:00,307.0,44.0,0.0,500.0,140.0,172.0,263.0,-500.0,-32.0,-269.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-22 07:00:00+00:00,281.0,49.0,0.0,500.0,199.0,170.0,232.0,-500.0,29.0,-239.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-22 08:00:00+00:00,244.0,71.0,0.0,500.0,264.0,175.0,173.0,-500.0,89.0,-238.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-22 09:00:00+00:00,299.0,36.0,0.0,500.0,230.0,141.0,263.0,-500.0,89.0,-148.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-22 10:00:00+00:00,413.0,93.0,0.0,495.0,235.0,134.0,320.0,-495.0,101.0,-74.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-22 11:00:00+00:00,344.0,49.0,0.0,500.0,233.0,163.0,295.0,-500.0,70.0,-135.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-22 12:00:00+00:00,413.0,87.0,0.0,495.0,239.0,137.0,326.0,-495.0,102.0,-67.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-22 13:00:00+00:00,294.0,25.0,0.0,500.0,270.0,150.0,269.0,-500.0,120.0,-111.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-22 14:00:00+00:00,377.0,47.0,0.0,500.0,157.0,235.0,330.0,-500.0,-78.0,-248.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-22 15:00:00+00:00,287.0,31.0,0.0,500.0,135.0,241.0,256.0,-500.0,-106.0,-350.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-22 16:00:00+00:00,236.0,37.0,0.0,500.0,149.0,287.0,199.0,-500.0,-138.0,-439.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-22 17:00:00+00:00,273.0,37.0,0.0,500.0,148.0,287.0,236.0,-500.0,-139.0,-403.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-22 18:00:00+00:00,372.0,102.0,0.0,500.0,175.0,334.0,270.0,-500.0,-159.0,-389.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-22 19:00:00+00:00,304.0,41.0,0.0,500.0,148.0,252.0,263.0,-500.0,-104.0,-341.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-22 20:00:00+00:00,207.0,36.0,0.0,500.0,171.0,236.0,171.0,-500.0,-65.0,-394.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-22 21:00:00+00:00,234.0,124.0,0.0,500.0,141.0,167.0,110.0,-500.0,-26.0,-416.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-22 22:00:00+00:00,140.0,68.0,0.0,500.0,188.0,179.0,72.0,-500.0,9.0,-419.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-22 23:00:00+00:00,177.0,37.0,0.0,485.0,138.0,173.0,140.0,-485.0,-35.0,-380.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-23 00:00:00+00:00,214.0,35.0,0.0,498.0,222.0,125.0,179.0,-498.0,97.0,-222.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-23 01:00:00+00:00,218.0,40.0,0.0,498.0,247.0,125.0,178.0,-498.0,122.0,-198.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-23 02:00:00+00:00,218.0,41.0,0.0,498.0,221.0,125.0,177.0,-498.0,96.0,-225.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-23 03:00:00+00:00,218.0,40.0,0.0,498.0,222.0,125.0,178.0,-498.0,97.0,-223.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-23 04:00:00+00:00,313.0,12.0,0.0,484.0,265.0,117.0,301.0,-484.0,148.0,-35.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-23 05:00:00+00:00,327.0,9.0,0.0,500.0,262.0,154.0,318.0,-500.0,108.0,-74.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-23 06:00:00+00:00,326.0,12.0,0.0,500.0,253.0,136.0,314.0,-500.0,117.0,-69.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-23 07:00:00+00:00,308.0,9.0,0.0,500.0,220.0,140.0,299.0,-500.0,80.0,-121.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-23 08:00:00+00:00,267.0,14.0,0.0,500.0,224.0,137.0,253.0,-500.0,87.0,-160.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-23 09:00:00+00:00,207.0,14.0,0.0,500.0,286.0,93.0,193.0,-500.0,193.0,-114.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-23 10:00:00+00:00,223.0,14.0,0.0,500.0,315.0,88.0,209.0,-500.0,227.0,-64.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-23 11:00:00+00:00,255.0,14.0,0.0,500.0,319.0,69.0,241.0,-500.0,250.0,-9.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-23 12:00:00+00:00,262.0,14.0,0.0,500.0,315.0,106.0,248.0,-500.0,209.0,-43.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-23 13:00:00+00:00,273.0,13.0,0.0,500.0,285.0,89.0,260.0,-500.0,196.0,-44.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-23 14:00:00+00:00,285.0,13.0,0.0,500.0,244.0,124.0,272.0,-500.0,120.0,-108.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-23 15:00:00+00:00,279.0,15.0,0.0,500.0,265.0,227.0,264.0,-500.0,38.0,-198.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-23 16:00:00+00:00,254.0,15.0,0.0,500.0,257.0,230.0,239.0,-500.0,27.0,-234.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-23 17:00:00+00:00,284.0,20.0,0.0,500.0,229.0,195.0,264.0,-500.0,34.0,-202.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-23 18:00:00+00:00,270.0,17.0,0.0,500.0,263.0,197.0,253.0,-500.0,66.0,-181.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-23 19:00:00+00:00,288.0,14.0,0.0,500.0,245.0,196.0,274.0,-500.0,49.0,-177.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-23 20:00:00+00:00,271.0,22.0,0.0,480.0,265.0,172.0,249.0,-480.0,93.0,-138.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-23 21:00:00+00:00,190.0,15.0,0.0,480.0,182.0,182.0,175.0,-480.0,0.0,-305.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-23 22:00:00+00:00,169.0,19.0,0.0,480.0,150.0,143.0,150.0,-480.0,7.0,-323.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-23 23:00:00+00:00,203.0,32.0,0.0,401.0,185.0,184.0,171.0,-401.0,1.0,-229.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-24 00:00:00+00:00,192.0,31.0,0.0,355.0,159.0,176.0,161.0,-355.0,-17.0,-211.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-24 01:00:00+00:00,192.0,22.0,0.0,317.0,189.0,209.0,170.0,-317.0,-20.0,-167.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-24 02:00:00+00:00,192.0,21.0,0.0,346.0,189.0,179.0,171.0,-346.0,10.0,-165.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-24 03:00:00+00:00,192.0,19.0,0.0,321.0,189.0,197.0,173.0,-321.0,-8.0,-156.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-24 04:00:00+00:00,225.0,10.0,0.0,378.0,184.0,142.0,215.0,-378.0,42.0,-121.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-24 05:00:00+00:00,275.0,11.0,0.0,395.0,184.0,180.0,264.0,-395.0,4.0,-127.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-24 06:00:00+00:00,321.0,9.0,0.0,456.0,211.0,121.0,312.0,-456.0,90.0,-54.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-24 07:00:00+00:00,302.0,9.0,0.0,500.0,238.0,149.0,293.0,-500.0,89.0,-118.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-24 08:00:00+00:00,315.0,14.0,0.0,500.0,258.0,140.0,301.0,-500.0,118.0,-81.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-24 09:00:00+00:00,264.0,55.0,0.0,500.0,278.0,103.0,209.0,-500.0,175.0,-116.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-24 10:00:00+00:00,224.0,26.0,0.0,500.0,280.0,116.0,198.0,-500.0,164.0,-138.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-24 11:00:00+00:00,213.0,14.0,0.0,498.0,280.0,93.0,199.0,-498.0,187.0,-112.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-24 12:00:00+00:00,250.0,46.0,0.0,500.0,280.0,112.0,204.0,-500.0,168.0,-128.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-24 13:00:00+00:00,219.0,33.0,0.0,500.0,255.0,189.0,186.0,-500.0,66.0,-248.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-24 14:00:00+00:00,302.0,14.0,0.0,489.0,247.0,171.0,288.0,-489.0,76.0,-125.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-24 15:00:00+00:00,282.0,14.0,0.0,460.0,235.0,138.0,268.0,-460.0,97.0,-95.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-24 16:00:00+00:00,277.0,14.0,0.0,458.0,237.0,161.0,263.0,-458.0,76.0,-119.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-24 17:00:00+00:00,314.0,14.0,0.0,490.0,222.0,138.0,300.0,-490.0,84.0,-106.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-24 18:00:00+00:00,318.0,14.0,0.0,457.0,188.0,142.0,304.0,-457.0,46.0,-107.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-24 19:00:00+00:00,347.0,14.0,0.0,452.0,196.0,163.0,333.0,-452.0,33.0,-86.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-24 20:00:00+00:00,357.0,14.0,0.0,478.0,166.0,136.0,343.0,-478.0,30.0,-105.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-24 21:00:00+00:00,289.0,14.0,0.0,498.0,162.0,128.0,275.0,-498.0,34.0,-189.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-24 22:00:00+00:00,262.0,26.0,0.0,500.0,183.0,144.0,236.0,-500.0,39.0,-225.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-24 23:00:00+00:00,110.0,9.0,0.0,333.0,194.0,161.0,101.0,-333.0,33.0,-199.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-25 00:00:00+00:00,110.0,9.0,0.0,332.0,305.0,200.0,101.0,-332.0,105.0,-126.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-25 01:00:00+00:00,110.0,9.0,0.0,332.0,293.0,133.0,101.0,-332.0,160.0,-71.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-25 02:00:00+00:00,110.0,9.0,0.0,332.0,315.0,132.0,101.0,-332.0,183.0,-48.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-25 03:00:00+00:00,110.0,9.0,0.0,332.0,315.0,115.0,101.0,-332.0,200.0,-31.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-25 04:00:00+00:00,110.0,9.0,0.0,355.0,321.0,92.0,101.0,-355.0,229.0,-25.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-25 05:00:00+00:00,170.0,9.0,0.0,420.0,341.0,120.0,161.0,-420.0,221.0,-38.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-25 06:00:00+00:00,171.0,9.0,0.0,420.0,320.0,118.0,162.0,-420.0,202.0,-56.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-25 07:00:00+00:00,162.0,9.0,0.0,445.0,378.0,117.0,153.0,-445.0,261.0,-31.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-25 08:00:00+00:00,162.0,14.0,0.0,500.0,396.0,139.0,148.0,-500.0,257.0,-95.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-25 09:00:00+00:00,162.0,14.0,0.0,500.0,384.0,178.0,148.0,-500.0,206.0,-146.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-25 10:00:00+00:00,171.0,14.0,0.0,500.0,407.0,137.0,157.0,-500.0,270.0,-73.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-25 11:00:00+00:00,198.0,14.0,0.0,500.0,408.0,134.0,184.0,-500.0,274.0,-42.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-25 12:00:00+00:00,202.0,14.0,0.0,500.0,408.0,79.0,188.0,-500.0,329.0,17.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-25 13:00:00+00:00,184.0,14.0,0.0,500.0,405.0,110.0,170.0,-500.0,295.0,-35.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-25 14:00:00+00:00,190.0,14.0,0.0,500.0,403.0,108.0,176.0,-500.0,295.0,-29.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-25 15:00:00+00:00,214.0,14.0,0.0,500.0,345.0,155.0,200.0,-500.0,190.0,-110.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-25 16:00:00+00:00,217.0,14.0,0.0,481.0,287.0,121.0,203.0,-481.0,166.0,-112.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-25 17:00:00+00:00,162.0,14.0,0.0,425.0,342.0,142.0,148.0,-425.0,200.0,-77.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-25 18:00:00+00:00,156.0,14.0,0.0,425.0,342.0,146.0,142.0,-425.0,196.0,-87.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-25 19:00:00+00:00,130.0,14.0,0.0,425.0,342.0,189.0,116.0,-425.0,153.0,-156.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-25 20:00:00+00:00,134.0,14.0,0.0,476.0,366.0,180.0,120.0,-476.0,186.0,-170.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-25 21:00:00+00:00,136.0,14.0,0.0,490.0,339.0,194.0,122.0,-490.0,145.0,-223.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-25 22:00:00+00:00,193.0,14.0,0.0,500.0,321.0,167.0,179.0,-500.0,154.0,-167.0,[MK_GR] ZERO,MK,2026-04-23
2026-01-25 23:00:00+00:00,209.0,26.0,0.0,460.0,304.0,204.0,183.0,-460.0,100.0,-177.0,[MK_GR] ZERO,MK,2026-04-23
