,HU_AT,AT_HU,HU_HR,HR_HU,HU_RO,RO_HU,HU_RS,RS_HU,HU_SI,SI_HU,HU_SK,SK_HU,HU_AT_net_export,HU_HR_net_export,HU_RO_net_export,HU_RS_net_export,HU_SI_net_export,HU_SK_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-01 00:00:00+00:00,0.0,1305.075,1017.575,823.9,1836.75,0.0,706.0,45.0,0.0,1211.85,0.0,1964.475,-1305.075,193.67500000000007,1836.75,661.0,-1211.85,-1964.475,-1789.975,None,HU,2026-04-23
2026-01-01 01:00:00+00:00,0.0,1041.175,668.2750000000001,1801.725,1988.425,0.0,604.0,45.0,0.0,0.0,0.0,2034.6499999999999,-1041.175,-1133.4499999999998,1988.425,559.0,0.0,-2034.6499999999999,-1661.85,None,HU,2026-04-23
2026-01-01 02:00:00+00:00,0.0,1164.075,1252.825,0.0,1906.3,0.0,563.0,45.0,0.0,2194.525,0.0,2064.2,-1164.075,1252.825,1906.3,518.0,-2194.525,-2064.2,-1745.6749999999997,None,HU,2026-04-23
2026-01-01 03:00:00+00:00,0.0,0.0,525.9,1369.5749999999998,1988.05,0.0,543.0,45.0,0.0,1176.025,0.0,2195.625,0.0,-843.6749999999998,1988.05,498.0,-1176.025,-2195.625,-1729.275,None,HU,2026-04-23
2026-01-01 04:00:00+00:00,0.0,0.0,712.5,851.5,1862.625,0.0,428.0,45.0,0.0,2162.275,0.0,1611.9499999999998,0.0,-139.0,1862.625,383.0,-2162.275,-1611.9499999999998,-1667.6,None,HU,2026-04-23
2026-01-01 05:00:00+00:00,0.0,0.0,660.9,831.4,1782.25,0.0,490.0,45.0,0.0,2136.2,0.0,1498.925,0.0,-170.5,1782.25,445.0,-2136.2,-1498.925,-1578.3749999999998,None,HU,2026-04-23
2026-01-01 06:00:00+00:00,0.0,0.0,725.625,122.375,928.825,0.0,447.0,45.0,0.0,0.0,0.0,3798.975,0.0,603.25,928.825,402.0,0.0,-3798.975,-1864.8999999999999,None,HU,2026-04-23
2026-01-01 07:00:00+00:00,0.0,0.0,509.525,284.35,0.0,1659.6750000000002,375.0,45.0,0.0,390.925,0.0,497.525,0.0,225.17499999999995,-1659.6750000000002,330.0,-390.925,-497.525,-1992.9500000000003,None,HU,2026-04-23
2026-01-01 08:00:00+00:00,0.0,0.0,1094.65,0.0,0.0,2784.1,414.0,80.0,0.0,159.85,50.974999999999994,353.2,0.0,1094.65,-2784.1,334.0,-159.85,-302.225,-1817.5249999999996,None,HU,2026-04-23
2026-01-01 09:00:00+00:00,0.0,0.0,1170.0,0.0,0.0,3054.4,475.0,80.0,7.55,49.625,67.85,114.975,0.0,1170.0,-3054.4,395.0,-42.075,-47.125,-1578.6000000000001,None,HU,2026-04-23
2026-01-01 10:00:00+00:00,0.0,0.0,1139.35,0.0,0.0,2365.7,497.0,80.0,316.35,0.0,0.0,780.475,0.0,1139.35,-2365.7,417.0,316.35,-780.475,-1273.475,None,HU,2026-04-23
2026-01-01 11:00:00+00:00,0.0,173.375,1049.225,0.0,0.0,2161.225,511.0,80.0,0.0,196.975,92.75,264.6,-173.375,1049.225,-2161.225,431.0,-196.975,-171.85000000000002,-1223.1999999999998,None,HU,2026-04-23
2026-01-01 12:00:00+00:00,0.0,409.0,838.925,0.0,0.0,1373.875,418.0,80.0,0.0,457.65000000000003,136.2,152.25,-409.0,838.925,-1373.875,338.0,-457.65000000000003,-16.05000000000001,-1079.65,None,HU,2026-04-23
2026-01-01 13:00:00+00:00,0.0,1454.625,611.0,688.65,323.3,283.45000000000005,352.0,45.0,0.0,0.0,57.1,699.7249999999999,-1454.625,-77.64999999999998,39.849999999999966,307.0,0.0,-642.6249999999999,-1828.0500000000002,None,HU,2026-04-23
2026-01-01 14:00:00+00:00,0.0,2560.55,139.125,976.9,1619.25,0.0,151.0,45.0,0.0,0.0,0.0,768.8249999999999,-2560.55,-837.775,1619.25,106.0,0.0,-768.8249999999999,-2441.9,None,HU,2026-04-23
2026-01-01 15:00:00+00:00,0.0,1605.5749999999998,231.15,0.0,931.75,0.0,343.0,45.0,870.625,1410.7250000000001,0.0,2203.75,-1605.5749999999998,231.15,931.75,298.0,-540.1000000000001,-2203.75,-2888.5249999999996,None,HU,2026-04-23
2026-01-01 16:00:00+00:00,0.0,354.57500000000005,342.225,0.0,855.075,0.0,301.0,45.0,0.0,989.9,0.0,2916.825,-354.57500000000005,342.225,855.075,256.0,-989.9,-2916.825,-2808.0,None,HU,2026-04-23
2026-01-01 17:00:00+00:00,0.0,880.4000000000001,261.525,0.0,1015.45,0.0,311.0,95.0,0.0,2320.0499999999997,0.0,1083.125,-880.4000000000001,261.525,1015.45,216.0,-2320.0499999999997,-1083.125,-2790.6,None,HU,2026-04-23
2026-01-01 18:00:00+00:00,0.0,2414.4,205.75,0.0,1009.075,0.0,311.0,95.0,0.0,1453.8500000000001,0.0,372.25,-2414.4,205.75,1009.075,216.0,-1453.8500000000001,-372.25,-2809.675,None,HU,2026-04-23
2026-01-01 19:00:00+00:00,0.0,900.775,98.9,0.0,1135.625,0.0,398.0,95.0,1018.4,2000.7,0.0,2295.575,-900.775,98.9,1135.625,303.0,-982.3000000000001,-2295.575,-2641.125,None,HU,2026-04-23
2026-01-01 20:00:00+00:00,0.0,0.0,0.0,0.0,1197.425,0.0,447.0,95.0,4443.675,0.0,0.0,8544.0,0.0,0.0,1197.425,352.0,4443.675,-8544.0,-2550.8999999999996,None,HU,2026-04-23
2026-01-01 21:00:00+00:00,0.0,326.725,0.0,0.0,838.925,0.0,643.0,95.0,34.25,2628.85,0.0,1033.3,-326.725,0.0,838.925,548.0,-2594.6,-1033.3,-2567.7,None,HU,2026-04-23
2026-01-01 22:00:00+00:00,0.0,1315.1,0.0,0.0,870.65,0.0,647.0,95.0,327.92499999999995,1618.9,0.0,1076.5,-1315.1,0.0,870.65,552.0,-1290.9750000000001,-1076.5,-2259.925,None,HU,2026-04-23
2026-01-01 23:00:00+00:00,0.0,908.975,21.85,12.35,1334.775,0.0,429.0,114.0,0.0,397.55,0.0,2436.475,-908.975,9.500000000000002,1334.775,315.0,-397.55,-2436.475,-2083.725,None,HU,2026-04-23
2026-01-02 00:00:00+00:00,0.0,759.35,0.0,108.175,1294.6,0.0,339.0,114.0,0.0,400.775,0.0,2317.7,-759.35,-108.175,1294.6,225.0,-400.775,-2317.7,-2066.3999999999996,None,HU,2026-04-23
2026-01-02 01:00:00+00:00,0.0,701.1,0.0,261.825,1431.5,0.0,252.0,114.0,0.0,440.0,0.0,2208.65,-701.1,-261.825,1431.5,138.0,-440.0,-2208.65,-2042.075,None,HU,2026-04-23
2026-01-02 02:00:00+00:00,0.0,637.75,0.0,298.35,1441.625,0.0,189.0,114.0,0.0,451.05,0.0,2141.55,-637.75,-298.35,1441.625,75.0,-451.05,-2141.55,-2012.0750000000003,None,HU,2026-04-23
2026-01-02 03:00:00+00:00,0.0,634.6,0.0,284.0,1379.975,0.0,189.0,114.0,0.0,441.775,0.0,2144.45,-634.6,-284.0,1379.975,75.0,-441.775,-2144.45,-2049.85,None,HU,2026-04-23
2026-01-02 04:00:00+00:00,0.0,708.925,0.0,259.025,1343.225,0.0,143.0,45.0,0.0,497.825,0.0,2148.75,-708.925,-259.025,1343.225,98.0,-497.825,-2148.75,-2173.3,None,HU,2026-04-23
2026-01-02 05:00:00+00:00,0.0,739.025,0.0,230.575,1303.525,0.0,139.0,45.0,0.0,477.675,0.0,2202.0,-739.025,-230.575,1303.525,94.0,-477.675,-2202.0,-2251.75,None,HU,2026-04-23
2026-01-02 06:00:00+00:00,0.0,940.0,0.0,99.19999999999999,1337.475,0.0,128.0,114.0,0.0,452.25,0.0,2208.25,-940.0,-99.19999999999999,1337.475,14.0,-452.25,-2208.25,-2348.2250000000004,None,HU,2026-04-23
2026-01-02 07:00:00+00:00,0.0,545.2,15.0,33.625,46.275,359.75,90.0,114.0,0.0,288.55,0.0,1719.65,-545.2,-18.625,-313.475,-24.0,-288.55,-1719.65,-2909.5,None,HU,2026-04-23
2026-01-02 08:00:00+00:00,0.0,211.5,225.0,0.0,0.0,1652.2,261.0,174.0,6.9,41.325,0.0,1247.275,-211.5,225.0,-1652.2,87.0,-34.425000000000004,-1247.275,-2833.4,None,HU,2026-04-23
2026-01-02 09:00:00+00:00,0.0,201.15,540.0,0.0,0.0,2308.55,255.0,174.0,360.45,0.0,0.0,1450.375,-201.15,540.0,-2308.55,81.0,360.45,-1450.375,-2978.625,None,HU,2026-04-23
2026-01-02 10:00:00+00:00,0.0,123.0,562.425,0.0,0.0,2611.15,251.0,174.0,375.65,0.0,0.0,1260.75,-123.0,562.425,-2611.15,77.0,375.65,-1260.75,-2979.8250000000003,None,HU,2026-04-23
2026-01-02 11:00:00+00:00,0.0,173.5,490.0,0.0,0.0,2225.45,171.0,174.0,188.75,0.0,0.0,1249.125,-173.5,490.0,-2225.45,-3.0,188.75,-1249.125,-2972.325,None,HU,2026-04-23
2026-01-02 12:00:00+00:00,0.0,285.65,351.05,0.0,0.0,1679.8,96.0,140.0,1.65,38.625,0.0,1113.85,-285.65,351.05,-1679.8,-44.0,-36.975,-1113.85,-2809.2249999999995,None,HU,2026-04-23
2026-01-02 13:00:00+00:00,0.0,879.175,26.175,2.85,0.0,170.75,186.0,105.0,0.0,348.375,0.0,1710.875,-879.175,23.325,-170.75,81.0,-348.375,-1710.875,-3004.85,None,HU,2026-04-23
2026-01-02 14:00:00+00:00,0.0,1164.55,0.0,236.2,1067.925,0.0,114.0,45.0,0.0,654.625,0.0,1979.3,-1164.55,-236.2,1067.925,69.0,-654.625,-1979.3,-2897.75,None,HU,2026-04-23
2026-01-02 15:00:00+00:00,0.0,1251.3,0.0,266.47499999999997,883.625,0.0,103.0,46.0,0.0,859.625,0.0,2179.075,-1251.3,-266.47499999999997,883.625,57.0,-859.625,-2179.075,-3615.8499999999995,None,HU,2026-04-23
2026-01-02 16:00:00+00:00,0.0,1248.75,0.0,223.95,972.075,0.0,101.0,52.0,0.0,856.5,0.0,2175.025,-1248.75,-223.95,972.075,49.0,-856.5,-2175.025,-3483.15,None,HU,2026-04-23
2026-01-02 17:00:00+00:00,0.0,1110.4,0.0,165.75,790.95,0.0,72.0,52.0,0.0,762.15,0.0,2221.525,-1110.4,-165.75,790.95,20.0,-762.15,-2221.525,-3448.875,None,HU,2026-04-23
2026-01-02 18:00:00+00:00,0.0,1159.475,0.0,139.975,910.725,0.0,73.0,52.0,0.0,728.075,0.0,2242.8500000000004,-1159.475,-139.975,910.725,21.0,-728.075,-2242.8500000000004,-3338.65,None,HU,2026-04-23
2026-01-02 19:00:00+00:00,0.0,1292.7,0.0,98.975,1157.85,0.0,168.0,81.0,0.0,672.575,0.0,2307.75,-1292.7,-98.975,1157.85,87.0,-672.575,-2307.75,-3127.15,None,HU,2026-04-23
2026-01-02 20:00:00+00:00,0.0,1165.725,21.2,3.85,793.0999999999999,0.0,151.0,80.0,0.0,485.025,0.0,2293.125,-1165.725,17.349999999999998,793.0999999999999,71.0,-485.025,-2293.125,-3062.425,None,HU,2026-04-23
2026-01-02 21:00:00+00:00,0.0,975.9,163.55,0.0,348.175,0.0,229.0,80.0,0.0,292.6,0.0,2270.25,-975.9,163.55,348.175,149.0,-292.6,-2270.25,-2878.0249999999996,None,HU,2026-04-23
2026-01-02 22:00:00+00:00,0.0,834.4,399.1,0.0,45.025,20.375,470.0,80.0,31.275,8.975,0.0,2401.15,-834.4,399.1,24.65,390.0,22.299999999999997,-2401.15,-2399.5,None,HU,2026-04-23
2026-01-02 23:00:00+00:00,0.0,286.65,358.025,0.0,0.0,679.575,554.0,60.0,55.9,11.774999999999999,0.0,2140.4,-286.65,358.025,-679.575,494.0,44.125,-2140.4,-2210.4750000000004,None,HU,2026-04-23
2026-01-03 00:00:00+00:00,0.0,154.75,325.95,0.0,0.0,711.525,427.0,75.0,255.95,0.0,0.0,1986.675,-154.75,325.95,-711.525,352.0,255.95,-1986.675,-1919.05,None,HU,2026-04-23
2026-01-03 01:00:00+00:00,0.0,76.775,240.25,0.0,0.0,488.20000000000005,239.0,75.0,249.05,0.0,0.0,1807.35,-76.775,240.25,-488.20000000000005,164.0,249.05,-1807.35,-1719.0249999999999,None,HU,2026-04-23
2026-01-03 02:00:00+00:00,11.0,29.8,208.25,0.0,0.0,532.825,129.0,75.0,272.59999999999997,0.0,0.0,1704.3,-18.8,208.25,-532.825,54.0,272.59999999999997,-1704.3,-1721.075,None,HU,2026-04-23
2026-01-03 03:00:00+00:00,0.0,61.45,238.825,0.0,0.0,609.55,126.0,125.0,271.8,0.0,0.0,1655.25,-61.45,238.825,-609.55,1.0,271.8,-1655.25,-1814.625,None,HU,2026-04-23
2026-01-03 04:00:00+00:00,0.0,312.675,320.5,0.0,0.0,431.275,146.0,105.0,228.875,0.0,0.0,1818.775,-312.675,320.5,-431.275,41.0,228.875,-1818.775,-1972.3500000000001,None,HU,2026-04-23
2026-01-03 05:00:00+00:00,0.0,537.175,482.05,0.0,0.0,94.1,139.0,131.0,245.675,0.0,0.0,2141.2,-537.175,482.05,-94.1,8.0,245.675,-2141.2,-2036.7499999999998,None,HU,2026-04-23
2026-01-03 06:00:00+00:00,0.0,855.825,487.40000000000003,0.0,102.425,120.275,128.0,105.0,105.05000000000001,0.0,0.0,2301.7,-855.825,487.40000000000003,-17.85000000000001,23.0,105.05000000000001,-2301.7,-2559.9249999999997,None,HU,2026-04-23
2026-01-03 07:00:00+00:00,0.0,456.875,627.475,0.0,0.0,1191.5749999999998,175.0,105.0,304.875,0.0,0.0,1856.525,-456.875,627.475,-1191.5749999999998,70.0,304.875,-1856.525,-2502.625,None,HU,2026-04-23
2026-01-03 08:00:00+00:00,16.9,112.375,698.025,0.0,0.0,1825.2,287.0,105.0,470.02500000000003,0.0,0.0,1341.7,-95.475,698.025,-1825.2,182.0,470.02500000000003,-1341.7,-1912.325,None,HU,2026-04-23
2026-01-03 09:00:00+00:00,138.5,0.0,748.575,0.0,0.0,1864.575,381.0,105.0,559.9,0.0,0.0,1114.575,138.5,748.575,-1864.575,276.0,559.9,-1114.575,-1256.1750000000002,None,HU,2026-04-23
2026-01-03 10:00:00+00:00,84.475,0.0,857.5,0.0,0.0,1343.425,435.0,105.0,567.55,0.0,0.0,1226.975,84.475,857.5,-1343.425,330.0,567.55,-1226.975,-730.8749999999999,None,HU,2026-04-23
2026-01-03 11:00:00+00:00,12.8,6.55,824.525,0.0,0.0,1003.4499999999999,497.0,105.0,508.675,0.0,0.0,1253.85,6.250000000000001,824.525,-1003.4499999999999,392.0,508.675,-1253.85,-525.8499999999999,None,HU,2026-04-23
2026-01-03 12:00:00+00:00,0.0,152.25,764.55,0.0,0.0,654.65,519.0,105.0,364.05,0.0,0.0,1424.9,-152.25,764.55,-654.65,414.0,364.05,-1424.9,-689.2,None,HU,2026-04-23
2026-01-03 13:00:00+00:00,0.0,763.575,548.325,0.0,264.3,10.325,511.0,105.0,79.15,32.375,0.0,2021.15,-763.575,548.325,253.97500000000002,406.0,46.775000000000006,-2021.15,-1529.65,None,HU,2026-04-23
2026-01-03 14:00:00+00:00,0.0,1004.15,348.3,0.0,392.875,0.0,412.0,142.0,0.0,277.125,0.0,2195.975,-1004.15,348.3,392.875,270.0,-277.125,-2195.975,-2466.075,None,HU,2026-04-23
2026-01-03 15:00:00+00:00,0.0,868.075,156.25,0.0,79.55000000000001,4.5,165.0,172.0,0.0,464.8,0.0,2003.775,-868.075,156.25,75.05000000000001,-7.0,-464.8,-2003.775,-3112.3500000000004,None,HU,2026-04-23
2026-01-03 16:00:00+00:00,0.0,773.05,232.60000000000002,0.0,127.9,9.6,213.0,172.0,0.0,387.925,0.0,2230.825,-773.05,232.60000000000002,118.30000000000001,41.0,-387.925,-2230.825,-2999.8999999999996,None,HU,2026-04-23
2026-01-03 17:00:00+00:00,0.0,759.75,232.625,0.0,70.625,21.6,221.0,172.0,0.0,331.85,0.0,2225.25,-759.75,232.625,49.025,49.0,-331.85,-2225.25,-2986.2,None,HU,2026-04-23
2026-01-03 18:00:00+00:00,0.0,873.75,182.02499999999998,0.0,242.25,0.0,213.0,172.0,0.0,369.4,0.0,2192.025,-873.75,182.02499999999998,242.25,41.0,-369.4,-2192.025,-2969.9,None,HU,2026-04-23
2026-01-03 19:00:00+00:00,0.0,1199.025,181.375,0.0,868.975,0.0,225.0,172.0,0.0,393.525,0.0,2363.4,-1199.025,181.375,868.975,53.0,-393.525,-2363.4,-2852.6000000000004,None,HU,2026-04-23
2026-01-03 20:00:00+00:00,0.0,1252.65,243.8,0.0,1059.725,0.0,210.0,142.0,0.0,330.45000000000005,0.0,2654.075,-1252.65,243.8,1059.725,68.0,-330.45000000000005,-2654.075,-2865.65,None,HU,2026-04-23
2026-01-03 21:00:00+00:00,0.0,1337.575,246.75,0.0,1246.975,0.0,187.0,105.0,0.0,316.625,0.0,2661.375,-1337.575,246.75,1246.975,82.0,-316.625,-2661.375,-2739.8500000000004,None,HU,2026-04-23
2026-01-03 22:00:00+00:00,0.0,1003.9000000000001,314.65,0.0,789.125,0.0,330.0,55.0,3.6,67.85,0.0,2622.0,-1003.9000000000001,314.65,789.125,275.0,-64.25,-2622.0,-2311.375,None,HU,2026-04-23
2026-01-03 23:00:00+00:00,0.0,1015.425,325.4,0.0,926.325,0.0,454.0,144.0,0.0,71.775,0.0,2739.85,-1015.425,325.4,926.325,310.0,-71.775,-2739.85,-2265.325,None,HU,2026-04-23
2026-01-04 00:00:00+00:00,0.0,922.4,312.6,0.0,1005.75,0.0,381.0,244.0,74.675,0.0,0.0,2690.875,-922.4,312.6,1005.75,137.0,74.675,-2690.875,-2083.25,None,HU,2026-04-23
2026-01-04 01:00:00+00:00,0.0,705.775,276.925,0.0,891.475,0.0,89.0,244.0,141.475,0.0,0.0,2394.125,-705.775,276.925,891.475,-155.0,141.475,-2394.125,-1945.025,None,HU,2026-04-23
2026-01-04 02:00:00+00:00,0.0,606.075,113.69999999999999,0.0,943.425,0.0,69.0,244.0,0.0,58.5,0.0,2056.925,-606.075,113.69999999999999,943.425,-175.0,-58.5,-2056.925,-1839.3750000000002,None,HU,2026-04-23
2026-01-04 03:00:00+00:00,0.0,523.525,229.325,0.0,610.725,0.0,69.0,244.0,162.575,0.0,0.0,2040.55,-523.525,229.325,610.725,-175.0,162.575,-2040.55,-1736.4499999999998,None,HU,2026-04-23
2026-01-04 04:00:00+00:00,0.0,610.825,167.075,0.0,758.225,0.0,69.0,244.0,27.425,0.875,0.0,2023.725,-610.825,167.075,758.225,-175.0,26.55,-2023.725,-1857.6999999999998,None,HU,2026-04-23
2026-01-04 05:00:00+00:00,0.0,486.275,141.775,0.0,626.0,0.0,59.0,244.0,0.0,93.025,0.0,2036.05,-486.275,141.775,626.0,-185.0,-93.025,-2036.05,-2032.575,None,HU,2026-04-23
2026-01-04 06:00:00+00:00,0.0,566.225,12.825,22.75,723.8,0.0,85.0,244.0,0.0,154.025,0.0,2234.325,-566.225,-9.925,723.8,-159.0,-154.025,-2234.325,-2399.7,None,HU,2026-04-23
2026-01-04 07:00:00+00:00,0.0,175.2,67.75,11.125,1.7,393.725,125.0,244.0,89.7,45.275,0.0,1851.8,-175.2,56.625,-392.02500000000003,-119.0,44.425000000000004,-1851.8,-2436.975,None,HU,2026-04-23
2026-01-04 08:00:00+00:00,0.0,111.69999999999999,288.675,0.0,0.0,1118.625,153.0,144.0,373.675,0.0,0.0,1657.75,-111.69999999999999,288.675,-1118.625,9.0,373.675,-1657.75,-2216.725,None,HU,2026-04-23
2026-01-04 09:00:00+00:00,0.0,69.22500000000001,425.1,0.0,0.0,985.175,243.0,144.0,441.075,0.0,0.0,1619.475,-69.22500000000001,425.1,-985.175,99.0,441.075,-1619.475,-1708.6999999999998,None,HU,2026-04-23
2026-01-04 10:00:00+00:00,78.9,4.175,458.375,0.0,0.0,670.25,249.0,144.0,381.425,0.0,0.0,1495.925,74.72500000000001,458.375,-670.25,105.0,381.425,-1495.925,-1146.6499999999999,None,HU,2026-04-23
2026-01-04 11:00:00+00:00,102.1,0.0,418.42499999999995,0.0,0.0,635.975,283.0,144.0,390.675,0.0,0.0,1360.25,102.1,418.42499999999995,-635.975,139.0,390.675,-1360.25,-946.0250000000001,None,HU,2026-04-23
2026-01-04 12:00:00+00:00,0.0,161.95,258.025,0.0,13.575,166.625,284.0,144.0,188.7,0.0,0.0,1419.7,-161.95,258.025,-153.05,140.0,188.7,-1419.7,-1147.9750000000001,None,HU,2026-04-23
2026-01-04 13:00:00+00:00,0.0,735.325,108.325,0.0,674.5,0.0,293.0,144.0,0.0,139.325,0.0,2023.7,-735.325,108.325,674.5,149.0,-139.325,-2023.7,-1966.525,None,HU,2026-04-23
2026-01-04 14:00:00+00:00,0.0,967.75,0.0,297.7,947.525,0.0,159.0,224.0,0.0,403.875,0.0,2134.875,-967.75,-297.7,947.525,-65.0,-403.875,-2134.875,-2921.675,None,HU,2026-04-23
2026-01-04 15:00:00+00:00,0.0,1027.025,0.0,446.4,1076.425,0.0,146.0,244.0,0.0,626.5,0.0,2192.175,-1027.025,-446.4,1076.425,-98.0,-626.5,-2192.175,-3313.675,None,HU,2026-04-23
2026-01-04 16:00:00+00:00,0.0,867.45,0.0,328.475,818.775,0.0,124.0,244.0,0.0,418.325,0.0,2361.475,-867.45,-328.475,818.775,-120.0,-418.325,-2361.475,-3276.95,None,HU,2026-04-23
2026-01-04 17:00:00+00:00,0.0,772.6,0.0,270.8,500.55,0.0,80.0,244.0,0.0,364.05,0.0,2195.775,-772.6,-270.8,500.55,-164.0,-364.05,-2195.775,-3266.675,None,HU,2026-04-23
2026-01-04 18:00:00+00:00,0.0,680.1,0.0,215.05,125.3,0.0,85.0,244.0,0.0,241.65,0.0,2125.925,-680.1,-215.05,125.3,-159.0,-241.65,-2125.925,-3296.425,None,HU,2026-04-23
2026-01-04 19:00:00+00:00,0.0,881.35,0.0,237.675,685.525,0.0,164.0,244.0,0.0,271.875,0.0,2353.425,-881.35,-237.675,685.525,-80.0,-271.875,-2353.425,-3138.8,None,HU,2026-04-23
2026-01-04 20:00:00+00:00,0.0,1019.5999999999999,0.0,146.8,830.225,0.0,234.0,144.0,0.0,231.15,0.0,2526.3,-1019.5999999999999,-146.8,830.225,90.0,-231.15,-2526.3,-3003.625,None,HU,2026-04-23
2026-01-04 21:00:00+00:00,0.0,815.225,0.0,107.025,461.725,0.0,361.0,144.0,0.0,132.04999999999998,0.0,2414.7,-815.225,-107.025,461.725,217.0,-132.04999999999998,-2414.7,-2790.2749999999996,None,HU,2026-04-23
2026-01-04 22:00:00+00:00,0.0,533.225,32.45,0.4,101.925,0.0,392.0,144.0,34.95,8.475,0.0,2317.375,-533.225,32.050000000000004,101.925,248.0,26.475,-2317.375,-2442.15,None,HU,2026-04-23
2026-01-04 23:00:00+00:00,0.0,674.7249999999999,51.65,0.0,635.8,0.0,431.0,183.0,0.0,121.775,0.0,2374.675,-674.7249999999999,51.65,635.8,248.0,-121.775,-2374.675,-2235.7250000000004,None,HU,2026-04-23
2026-01-05 00:00:00+00:00,0.0,488.6,42.3,0.0,488.425,0.0,180.0,183.0,0.0,17.724999999999998,0.0,2091.75,-488.6,42.3,488.425,-3.0,-17.724999999999998,-2091.75,-2070.35,None,HU,2026-04-23
2026-01-05 01:00:00+00:00,0.0,460.075,0.0,121.7,688.475,0.0,120.0,153.0,0.0,65.1,0.0,2014.6750000000002,-460.075,-121.7,688.475,-33.0,-65.1,-2014.6750000000002,-2006.075,None,HU,2026-04-23
2026-01-05 02:00:00+00:00,0.0,285.225,0.0,165.54999999999998,535.575,0.0,95.0,157.0,0.0,19.05,0.0,1746.1,-285.225,-165.54999999999998,535.575,-62.0,-19.05,-1746.1,-1742.35,None,HU,2026-04-23
2026-01-05 03:00:00+00:00,0.0,361.7,0.0,81.7,345.95000000000005,0.0,95.0,168.0,106.2,0.0,0.0,1767.2,-361.7,-81.7,345.95000000000005,-73.0,106.2,-1767.2,-1831.45,None,HU,2026-04-23
2026-01-05 04:00:00+00:00,0.0,538.9,0.0,66.5,728.35,0.0,70.0,328.0,0.95,39.625,0.0,1940.825,-538.9,-66.5,728.35,-258.0,-38.675,-1940.825,-2114.55,None,HU,2026-04-23
2026-01-05 05:00:00+00:00,0.0,1071.425,42.099999999999994,4.425,1003.675,0.0,55.0,328.0,0.0,159.35,0.0,2010.7749999999999,-1071.425,37.675,1003.675,-273.0,-159.35,-2010.7749999999999,-2473.2,None,HU,2026-04-23
2026-01-05 06:00:00+00:00,0.0,1286.475,0.0,113.75,1242.2,0.0,76.0,328.0,0.0,463.2,0.0,1802.9,-1286.475,-113.75,1242.2,-252.0,-463.2,-1802.9,-2676.125,None,HU,2026-04-23
2026-01-05 07:00:00+00:00,0.0,1159.025,0.0,130.7,714.425,0.0,58.0,358.0,0.0,621.6,0.0,1106.325,-1159.025,-130.7,714.425,-300.0,-621.6,-1106.325,-2603.2250000000004,None,HU,2026-04-23
2026-01-05 08:00:00+00:00,0.0,1188.725,0.0,53.0,722.95,0.0,68.0,302.0,0.0,581.1,0.0,1136.925,-1188.725,-53.0,722.95,-234.0,-581.1,-1136.925,-2470.8,None,HU,2026-04-23
2026-01-05 09:00:00+00:00,0.0,1385.025,123.75,0.0,927.875,0.0,271.0,283.0,0.0,483.975,0.0,1515.525,-1385.025,123.75,927.875,-12.0,-483.975,-1515.525,-2344.9,None,HU,2026-04-23
2026-01-05 10:00:00+00:00,0.0,1613.55,258.6,0.0,1143.125,0.0,320.0,183.0,0.0,471.35,0.0,1746.9,-1613.55,258.6,1143.125,137.0,-471.35,-1746.9,-2293.075,None,HU,2026-04-23
2026-01-05 11:00:00+00:00,0.0,1742.65,295.65,0.0,1239.5,0.0,318.0,183.0,0.0,432.5,0.0,1876.425,-1742.65,295.65,1239.5,135.0,-432.5,-1876.425,-2381.425,None,HU,2026-04-23
2026-01-05 12:00:00+00:00,0.0,1743.55,234.5,0.0,1242.425,0.0,294.0,183.0,0.0,518.075,0.0,1717.525,-1743.55,234.5,1242.425,111.0,-518.075,-1717.525,-2391.2250000000004,None,HU,2026-04-23
2026-01-05 13:00:00+00:00,0.0,1485.1,16.75,52.0,1262.35,0.0,113.0,208.0,0.0,570.675,0.0,1228.425,-1485.1,-35.25,1262.35,-95.0,-570.675,-1228.425,-2152.1,None,HU,2026-04-23
2026-01-05 14:00:00+00:00,0.0,1326.225,0.0,297.975,1132.4,0.0,76.0,283.0,0.0,693.725,0.0,980.2,-1326.225,-297.975,1132.4,-207.0,-693.725,-980.2,-2372.7249999999995,None,HU,2026-04-23
2026-01-05 15:00:00+00:00,0.0,1346.375,0.0,370.04999999999995,776.2,0.0,95.0,398.0,0.0,861.1,0.0,936.375,-1346.375,-370.04999999999995,776.2,-303.0,-861.1,-936.375,-3040.7,None,HU,2026-04-23
2026-01-05 16:00:00+00:00,0.0,1093.175,0.0,307.0,477.775,0.0,98.0,423.0,0.0,770.35,0.0,680.15,-1093.175,-307.0,477.775,-325.0,-770.35,-680.15,-2697.9,None,HU,2026-04-23
2026-01-05 17:00:00+00:00,0.0,1103.4,0.0,319.975,623.975,0.0,98.0,423.0,0.0,776.675,0.0,626.375,-1103.4,-319.975,623.975,-325.0,-776.675,-626.375,-2527.45,None,HU,2026-04-23
2026-01-05 18:00:00+00:00,0.0,1261.45,0.0,274.425,632.9,0.0,85.0,398.0,0.0,757.5,0.0,700.1750000000001,-1261.45,-274.425,632.9,-313.0,-757.5,-700.1750000000001,-2673.65,None,HU,2026-04-23
