,PT_ES,ES_PT,PT_ES_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-01 00:00:00+00:00,769.475,0.0,769.475,769.475,None,PT,2026-04-23
2026-01-01 01:00:00+00:00,540.375,0.0,540.375,540.375,None,PT,2026-04-23
2026-01-01 02:00:00+00:00,181.75,43.9,137.85,137.85,None,PT,2026-04-23
2026-01-01 03:00:00+00:00,0.0,240.975,-240.975,-240.975,None,PT,2026-04-23
2026-01-01 04:00:00+00:00,0.0,152.8,-152.8,-152.8,None,PT,2026-04-23
2026-01-01 05:00:00+00:00,63.25,3.575,59.675,59.675,None,PT,2026-04-23
2026-01-01 06:00:00+00:00,222.475,0.0,222.475,222.475,None,PT,2026-04-23
2026-01-01 07:00:00+00:00,268.525,0.0,268.525,268.525,None,PT,2026-04-23
2026-01-01 08:00:00+00:00,0.0,481.9,-481.9,-481.9,None,PT,2026-04-23
2026-01-01 09:00:00+00:00,0.0,1154.625,-1154.625,-1154.625,None,PT,2026-04-23
2026-01-01 10:00:00+00:00,0.0,1705.675,-1705.675,-1705.675,None,PT,2026-04-23
2026-01-01 11:00:00+00:00,0.0,1902.1,-1902.1,-1902.1,None,PT,2026-04-23
2026-01-01 12:00:00+00:00,0.0,1831.05,-1831.05,-1831.05,None,PT,2026-04-23
2026-01-01 13:00:00+00:00,0.0,1486.625,-1486.625,-1486.625,None,PT,2026-04-23
2026-01-01 14:00:00+00:00,0.0,1321.175,-1321.175,-1321.175,None,PT,2026-04-23
2026-01-01 15:00:00+00:00,240.75,309.875,-69.125,-69.125,None,PT,2026-04-23
2026-01-01 16:00:00+00:00,1364.225,0.0,1364.225,1364.225,None,PT,2026-04-23
2026-01-01 17:00:00+00:00,1632.175,0.0,1632.175,1632.175,None,PT,2026-04-23
2026-01-01 18:00:00+00:00,1847.95,0.0,1847.95,1847.95,None,PT,2026-04-23
2026-01-01 19:00:00+00:00,1960.8249999999998,0.0,1960.8249999999998,1960.8249999999998,None,PT,2026-04-23
2026-01-01 20:00:00+00:00,1972.2250000000001,0.0,1972.2250000000001,1972.2250000000001,None,PT,2026-04-23
2026-01-01 21:00:00+00:00,2014.775,0.0,2014.775,2014.775,None,PT,2026-04-23
2026-01-01 22:00:00+00:00,1338.0,0.0,1338.0,1338.0,None,PT,2026-04-23
2026-01-01 23:00:00+00:00,628.225,0.0,628.225,628.225,None,PT,2026-04-23
2026-01-02 00:00:00+00:00,0.0,427.0,-427.0,-427.0,None,PT,2026-04-23
2026-01-02 01:00:00+00:00,11.775,112.45,-100.675,-100.675,None,PT,2026-04-23
2026-01-02 02:00:00+00:00,209.225,0.0,209.225,209.225,None,PT,2026-04-23
2026-01-02 03:00:00+00:00,168.125,0.0,168.125,168.125,None,PT,2026-04-23
2026-01-02 04:00:00+00:00,385.475,0.0,385.475,385.475,None,PT,2026-04-23
2026-01-02 05:00:00+00:00,424.6,0.0,424.6,424.6,None,PT,2026-04-23
2026-01-02 06:00:00+00:00,1595.025,0.0,1595.025,1595.025,None,PT,2026-04-23
2026-01-02 07:00:00+00:00,2160.625,0.0,2160.625,2160.625,None,PT,2026-04-23
2026-01-02 08:00:00+00:00,1762.725,0.0,1762.725,1762.725,None,PT,2026-04-23
2026-01-02 09:00:00+00:00,908.875,11.325,897.55,897.55,None,PT,2026-04-23
2026-01-02 10:00:00+00:00,298.125,60.35,237.775,237.775,None,PT,2026-04-23
2026-01-02 11:00:00+00:00,0.0,399.925,-399.925,-399.925,None,PT,2026-04-23
2026-01-02 12:00:00+00:00,0.0,729.4,-729.4,-729.4,None,PT,2026-04-23
2026-01-02 13:00:00+00:00,0.0,644.0,-644.0,-644.0,None,PT,2026-04-23
2026-01-02 14:00:00+00:00,12.625,238.675,-226.05,-226.05,None,PT,2026-04-23
2026-01-02 15:00:00+00:00,516.0,0.0,516.0,516.0,None,PT,2026-04-23
2026-01-02 16:00:00+00:00,1224.85,0.0,1224.85,1224.85,None,PT,2026-04-23
2026-01-02 17:00:00+00:00,1934.475,0.0,1934.475,1934.475,None,PT,2026-04-23
2026-01-02 18:00:00+00:00,1595.725,0.0,1595.725,1595.725,None,PT,2026-04-23
2026-01-02 19:00:00+00:00,1547.85,0.0,1547.85,1547.85,None,PT,2026-04-23
2026-01-02 20:00:00+00:00,1652.0,0.0,1652.0,1652.0,None,PT,2026-04-23
2026-01-02 21:00:00+00:00,938.7,0.0,938.7,938.7,None,PT,2026-04-23
2026-01-02 22:00:00+00:00,379.47499999999997,0.0,379.47499999999997,379.47499999999997,None,PT,2026-04-23
2026-01-02 23:00:00+00:00,287.35,0.0,287.35,287.35,None,PT,2026-04-23
2026-01-03 00:00:00+00:00,647.425,0.0,647.425,647.425,None,PT,2026-04-23
2026-01-03 01:00:00+00:00,914.4,0.0,914.4,914.4,None,PT,2026-04-23
2026-01-03 02:00:00+00:00,1224.825,0.0,1224.825,1224.825,None,PT,2026-04-23
2026-01-03 03:00:00+00:00,1311.8,0.0,1311.8,1311.8,None,PT,2026-04-23
2026-01-03 04:00:00+00:00,1536.1,0.0,1536.1,1536.1,None,PT,2026-04-23
2026-01-03 05:00:00+00:00,1498.4,0.0,1498.4,1498.4,None,PT,2026-04-23
2026-01-03 06:00:00+00:00,1612.875,0.0,1612.875,1612.875,None,PT,2026-04-23
2026-01-03 07:00:00+00:00,2707.45,0.0,2707.45,2707.45,None,PT,2026-04-23
2026-01-03 08:00:00+00:00,2674.975,0.0,2674.975,2674.975,None,PT,2026-04-23
2026-01-03 09:00:00+00:00,2169.0,0.0,2169.0,2169.0,None,PT,2026-04-23
2026-01-03 10:00:00+00:00,1244.475,0.0,1244.475,1244.475,None,PT,2026-04-23
2026-01-03 11:00:00+00:00,822.4,0.0,822.4,822.4,None,PT,2026-04-23
2026-01-03 12:00:00+00:00,385.975,0.0,385.975,385.975,None,PT,2026-04-23
2026-01-03 13:00:00+00:00,428.15,0.0,428.15,428.15,None,PT,2026-04-23
2026-01-03 14:00:00+00:00,632.25,0.0,632.25,632.25,None,PT,2026-04-23
2026-01-03 15:00:00+00:00,1259.35,0.0,1259.35,1259.35,None,PT,2026-04-23
2026-01-03 16:00:00+00:00,2546.0,0.0,2546.0,2546.0,None,PT,2026-04-23
2026-01-03 17:00:00+00:00,2339.875,0.0,2339.875,2339.875,None,PT,2026-04-23
2026-01-03 18:00:00+00:00,1262.35,0.0,1262.35,1262.35,None,PT,2026-04-23
2026-01-03 19:00:00+00:00,465.65,0.0,465.65,465.65,None,PT,2026-04-23
2026-01-03 20:00:00+00:00,95.45,125.1,-29.64999999999999,-29.64999999999999,None,PT,2026-04-23
2026-01-03 21:00:00+00:00,44.275,96.025,-51.75000000000001,-51.75000000000001,None,PT,2026-04-23
2026-01-03 22:00:00+00:00,18.8,139.05,-120.25000000000001,-120.25000000000001,None,PT,2026-04-23
2026-01-03 23:00:00+00:00,359.05,18.675,340.375,340.375,None,PT,2026-04-23
2026-01-04 00:00:00+00:00,0.0,771.175,-771.175,-771.175,None,PT,2026-04-23
2026-01-04 01:00:00+00:00,0.0,1908.375,-1908.375,-1908.375,None,PT,2026-04-23
2026-01-04 02:00:00+00:00,0.0,1685.4,-1685.4,-1685.4,None,PT,2026-04-23
2026-01-04 03:00:00+00:00,0.0,1595.85,-1595.85,-1595.85,None,PT,2026-04-23
2026-01-04 04:00:00+00:00,0.0,1734.925,-1734.925,-1734.925,None,PT,2026-04-23
2026-01-04 05:00:00+00:00,0.0,1424.075,-1424.075,-1424.075,None,PT,2026-04-23
2026-01-04 06:00:00+00:00,0.0,1456.9,-1456.9,-1456.9,None,PT,2026-04-23
2026-01-04 07:00:00+00:00,0.0,1592.25,-1592.25,-1592.25,None,PT,2026-04-23
2026-01-04 08:00:00+00:00,0.0,1654.15,-1654.15,-1654.15,None,PT,2026-04-23
2026-01-04 09:00:00+00:00,0.0,1817.675,-1817.675,-1817.675,None,PT,2026-04-23
2026-01-04 10:00:00+00:00,0.0,1888.95,-1888.95,-1888.95,None,PT,2026-04-23
2026-01-04 11:00:00+00:00,0.0,2198.85,-2198.85,-2198.85,None,PT,2026-04-23
2026-01-04 12:00:00+00:00,0.0,2316.4,-2316.4,-2316.4,None,PT,2026-04-23
2026-01-04 13:00:00+00:00,0.0,2030.65,-2030.65,-2030.65,None,PT,2026-04-23
2026-01-04 14:00:00+00:00,0.0,2134.0,-2134.0,-2134.0,None,PT,2026-04-23
2026-01-04 15:00:00+00:00,0.0,1879.875,-1879.875,-1879.875,None,PT,2026-04-23
2026-01-04 16:00:00+00:00,0.0,1641.6,-1641.6,-1641.6,None,PT,2026-04-23
2026-01-04 17:00:00+00:00,0.0,794.925,-794.925,-794.925,None,PT,2026-04-23
2026-01-04 18:00:00+00:00,0.0,846.925,-846.925,-846.925,None,PT,2026-04-23
2026-01-04 19:00:00+00:00,20.5,90.025,-69.525,-69.525,None,PT,2026-04-23
2026-01-04 20:00:00+00:00,178.65,0.5,178.15,178.15,None,PT,2026-04-23
2026-01-04 21:00:00+00:00,11.55,275.825,-264.275,-264.275,None,PT,2026-04-23
2026-01-04 22:00:00+00:00,23.775,513.1500000000001,-489.3750000000001,-489.3750000000001,None,PT,2026-04-23
2026-01-04 23:00:00+00:00,0.0,905.3,-905.3,-905.3,None,PT,2026-04-23
2026-01-05 00:00:00+00:00,0.0,1158.6,-1158.6,-1158.6,None,PT,2026-04-23
2026-01-05 01:00:00+00:00,0.0,1328.275,-1328.275,-1328.275,None,PT,2026-04-23
2026-01-05 02:00:00+00:00,0.0,1623.6,-1623.6,-1623.6,None,PT,2026-04-23
2026-01-05 03:00:00+00:00,0.0,1470.3999999999999,-1470.3999999999999,-1470.3999999999999,None,PT,2026-04-23
2026-01-05 04:00:00+00:00,0.0,636.925,-636.925,-636.925,None,PT,2026-04-23
2026-01-05 05:00:00+00:00,131.125,150.125,-19.0,-19.0,None,PT,2026-04-23
2026-01-05 06:00:00+00:00,830.575,0.0,830.575,830.575,None,PT,2026-04-23
2026-01-05 07:00:00+00:00,1271.225,0.0,1271.225,1271.225,None,PT,2026-04-23
2026-01-05 08:00:00+00:00,1204.6,0.0,1204.6,1204.6,None,PT,2026-04-23
2026-01-05 09:00:00+00:00,885.875,0.0,885.875,885.875,None,PT,2026-04-23
2026-01-05 10:00:00+00:00,523.3000000000001,0.0,523.3000000000001,523.3000000000001,None,PT,2026-04-23
2026-01-05 11:00:00+00:00,67.125,0.0,67.125,67.125,None,PT,2026-04-23
2026-01-05 12:00:00+00:00,171.3,0.0,171.3,171.3,None,PT,2026-04-23
2026-01-05 13:00:00+00:00,224.5,0.0,224.5,224.5,None,PT,2026-04-23
2026-01-05 14:00:00+00:00,0.0,230.125,-230.125,-230.125,None,PT,2026-04-23
2026-01-05 15:00:00+00:00,31.125,149.2,-118.07499999999999,-118.07499999999999,None,PT,2026-04-23
2026-01-05 16:00:00+00:00,476.325,0.0,476.325,476.325,None,PT,2026-04-23
2026-01-05 17:00:00+00:00,760.875,0.0,760.875,760.875,None,PT,2026-04-23
2026-01-05 18:00:00+00:00,714.65,0.0,714.65,714.65,None,PT,2026-04-23
2026-01-05 19:00:00+00:00,821.7,0.0,821.7,821.7,None,PT,2026-04-23
2026-01-05 20:00:00+00:00,723.925,0.0,723.925,723.925,None,PT,2026-04-23
2026-01-05 21:00:00+00:00,617.775,0.0,617.775,617.775,None,PT,2026-04-23
2026-01-05 22:00:00+00:00,385.6,0.0,385.6,385.6,None,PT,2026-04-23
2026-01-05 23:00:00+00:00,186.975,71.95,115.02499999999999,115.02499999999999,None,PT,2026-04-23
2026-01-06 00:00:00+00:00,9.15,80.22500000000001,-71.075,-71.075,None,PT,2026-04-23
2026-01-06 01:00:00+00:00,16.25,166.10000000000002,-149.85000000000002,-149.85000000000002,None,PT,2026-04-23
2026-01-06 02:00:00+00:00,0.0,459.85,-459.85,-459.85,None,PT,2026-04-23
2026-01-06 03:00:00+00:00,0.0,800.7249999999999,-800.7249999999999,-800.7249999999999,None,PT,2026-04-23
2026-01-06 04:00:00+00:00,0.0,803.65,-803.65,-803.65,None,PT,2026-04-23
2026-01-06 05:00:00+00:00,0.0,906.0,-906.0,-906.0,None,PT,2026-04-23
2026-01-06 06:00:00+00:00,0.0,942.8499999999999,-942.8499999999999,-942.8499999999999,None,PT,2026-04-23
2026-01-06 07:00:00+00:00,0.0,777.15,-777.15,-777.15,None,PT,2026-04-23
2026-01-06 08:00:00+00:00,0.0,2431.95,-2431.95,-2431.95,None,PT,2026-04-23
2026-01-06 09:00:00+00:00,0.0,3452.9,-3452.9,-3452.9,None,PT,2026-04-23
2026-01-06 10:00:00+00:00,0.0,3648.5,-3648.5,-3648.5,None,PT,2026-04-23
2026-01-06 11:00:00+00:00,0.0,4007.0,-4007.0,-4007.0,None,PT,2026-04-23
2026-01-06 12:00:00+00:00,0.0,4007.0,-4007.0,-4007.0,None,PT,2026-04-23
2026-01-06 13:00:00+00:00,0.0,4007.0,-4007.0,-4007.0,None,PT,2026-04-23
2026-01-06 14:00:00+00:00,0.0,4162.0,-4162.0,-4162.0,None,PT,2026-04-23
2026-01-06 15:00:00+00:00,0.0,3830.55,-3830.55,-3830.55,None,PT,2026-04-23
2026-01-06 16:00:00+00:00,0.0,2311.275,-2311.275,-2311.275,None,PT,2026-04-23
2026-01-06 17:00:00+00:00,0.0,185.125,-185.125,-185.125,None,PT,2026-04-23
2026-01-06 18:00:00+00:00,0.0,206.97500000000002,-206.97500000000002,-206.97500000000002,None,PT,2026-04-23
2026-01-06 19:00:00+00:00,0.0,227.425,-227.425,-227.425,None,PT,2026-04-23
2026-01-06 20:00:00+00:00,0.0,930.55,-930.55,-930.55,None,PT,2026-04-23
2026-01-06 21:00:00+00:00,0.0,1353.0500000000002,-1353.0500000000002,-1353.0500000000002,None,PT,2026-04-23
2026-01-06 22:00:00+00:00,0.0,2503.925,-2503.925,-2503.925,None,PT,2026-04-23
2026-01-06 23:00:00+00:00,0.0,2158.1,-2158.1,-2158.1,None,PT,2026-04-23
2026-01-07 00:00:00+00:00,0.0,2278.775,-2278.775,-2278.775,None,PT,2026-04-23
2026-01-07 01:00:00+00:00,0.0,1985.0749999999998,-1985.0749999999998,-1985.0749999999998,None,PT,2026-04-23
2026-01-07 02:00:00+00:00,0.0,2148.075,-2148.075,-2148.075,None,PT,2026-04-23
2026-01-07 03:00:00+00:00,0.0,2029.325,-2029.325,-2029.325,None,PT,2026-04-23
2026-01-07 04:00:00+00:00,0.0,1427.875,-1427.875,-1427.875,None,PT,2026-04-23
2026-01-07 05:00:00+00:00,0.0,829.05,-829.05,-829.05,None,PT,2026-04-23
2026-01-07 06:00:00+00:00,699.7,0.0,699.7,699.7,None,PT,2026-04-23
2026-01-07 07:00:00+00:00,670.4000000000001,0.0,670.4000000000001,670.4000000000001,None,PT,2026-04-23
2026-01-07 08:00:00+00:00,0.0,696.6999999999999,-696.6999999999999,-696.6999999999999,None,PT,2026-04-23
2026-01-07 09:00:00+00:00,0.0,2188.1,-2188.1,-2188.1,None,PT,2026-04-23
2026-01-07 10:00:00+00:00,0.0,2547.275,-2547.275,-2547.275,None,PT,2026-04-23
2026-01-07 11:00:00+00:00,0.0,2802.4,-2802.4,-2802.4,None,PT,2026-04-23
2026-01-07 12:00:00+00:00,0.0,2619.625,-2619.625,-2619.625,None,PT,2026-04-23
2026-01-07 13:00:00+00:00,0.0,2583.425,-2583.425,-2583.425,None,PT,2026-04-23
2026-01-07 14:00:00+00:00,0.0,2591.275,-2591.275,-2591.275,None,PT,2026-04-23
2026-01-07 15:00:00+00:00,0.0,1742.9,-1742.9,-1742.9,None,PT,2026-04-23
2026-01-07 16:00:00+00:00,0.0,640.975,-640.975,-640.975,None,PT,2026-04-23
2026-01-07 17:00:00+00:00,11.45,162.1,-150.65,-150.65,None,PT,2026-04-23
2026-01-07 18:00:00+00:00,0.0,666.15,-666.15,-666.15,None,PT,2026-04-23
2026-01-07 19:00:00+00:00,0.0,1330.125,-1330.125,-1330.125,None,PT,2026-04-23
2026-01-07 20:00:00+00:00,0.0,2032.55,-2032.55,-2032.55,None,PT,2026-04-23
2026-01-07 21:00:00+00:00,0.0,3204.3999999999996,-3204.3999999999996,-3204.3999999999996,None,PT,2026-04-23
2026-01-07 22:00:00+00:00,0.0,3652.7,-3652.7,-3652.7,None,PT,2026-04-23
2026-01-07 23:00:00+00:00,0.0,2849.5499999999997,-2849.5499999999997,-2849.5499999999997,None,PT,2026-04-23
2026-01-08 00:00:00+00:00,0.0,2223.075,-2223.075,-2223.075,None,PT,2026-04-23
2026-01-08 01:00:00+00:00,0.0,2107.25,-2107.25,-2107.25,None,PT,2026-04-23
2026-01-08 02:00:00+00:00,0.0,2215.2,-2215.2,-2215.2,None,PT,2026-04-23
2026-01-08 03:00:00+00:00,0.0,2161.05,-2161.05,-2161.05,None,PT,2026-04-23
2026-01-08 04:00:00+00:00,0.0,1751.625,-1751.625,-1751.625,None,PT,2026-04-23
2026-01-08 05:00:00+00:00,0.0,1394.45,-1394.45,-1394.45,None,PT,2026-04-23
2026-01-08 06:00:00+00:00,53.650000000000006,230.52499999999998,-176.87499999999997,-176.87499999999997,None,PT,2026-04-23
2026-01-08 07:00:00+00:00,300.15,0.0,300.15,300.15,None,PT,2026-04-23
2026-01-08 08:00:00+00:00,0.0,1359.5,-1359.5,-1359.5,None,PT,2026-04-23
2026-01-08 09:00:00+00:00,0.0,3027.1,-3027.1,-3027.1,None,PT,2026-04-23
2026-01-08 10:00:00+00:00,0.0,3388.675,-3388.675,-3388.675,None,PT,2026-04-23
2026-01-08 11:00:00+00:00,0.0,3026.3,-3026.3,-3026.3,None,PT,2026-04-23
2026-01-08 12:00:00+00:00,0.0,2625.725,-2625.725,-2625.725,None,PT,2026-04-23
2026-01-08 13:00:00+00:00,0.0,2547.35,-2547.35,-2547.35,None,PT,2026-04-23
2026-01-08 14:00:00+00:00,0.0,2865.225,-2865.225,-2865.225,None,PT,2026-04-23
2026-01-08 15:00:00+00:00,0.0,2226.85,-2226.85,-2226.85,None,PT,2026-04-23
2026-01-08 16:00:00+00:00,0.0,1171.425,-1171.425,-1171.425,None,PT,2026-04-23
2026-01-08 17:00:00+00:00,0.0,279.55,-279.55,-279.55,None,PT,2026-04-23
2026-01-08 18:00:00+00:00,0.0,370.7,-370.7,-370.7,None,PT,2026-04-23
2026-01-08 19:00:00+00:00,0.0,1053.1,-1053.1,-1053.1,None,PT,2026-04-23
2026-01-08 20:00:00+00:00,0.0,1684.15,-1684.15,-1684.15,None,PT,2026-04-23
2026-01-08 21:00:00+00:00,0.0,1623.425,-1623.425,-1623.425,None,PT,2026-04-23
2026-01-08 22:00:00+00:00,0.0,2227.7,-2227.7,-2227.7,None,PT,2026-04-23
2026-01-08 23:00:00+00:00,0.0,1258.75,-1258.75,-1258.75,None,PT,2026-04-23
2026-01-09 00:00:00+00:00,0.0,1640.45,-1640.45,-1640.45,None,PT,2026-04-23
2026-01-09 01:00:00+00:00,0.0,1467.8,-1467.8,-1467.8,None,PT,2026-04-23
2026-01-09 02:00:00+00:00,0.0,1533.9,-1533.9,-1533.9,None,PT,2026-04-23
2026-01-09 03:00:00+00:00,0.0,1573.6,-1573.6,-1573.6,None,PT,2026-04-23
2026-01-09 04:00:00+00:00,0.0,1417.625,-1417.625,-1417.625,None,PT,2026-04-23
2026-01-09 05:00:00+00:00,0.0,972.15,-972.15,-972.15,None,PT,2026-04-23
2026-01-09 06:00:00+00:00,46.4,256.1,-209.70000000000002,-209.70000000000002,None,PT,2026-04-23
2026-01-09 07:00:00+00:00,259.675,0.0,259.675,259.675,None,PT,2026-04-23
2026-01-09 08:00:00+00:00,0.0,1458.675,-1458.675,-1458.675,None,PT,2026-04-23
2026-01-09 09:00:00+00:00,0.0,2631.2,-2631.2,-2631.2,None,PT,2026-04-23
2026-01-09 10:00:00+00:00,0.0,3189.85,-3189.85,-3189.85,None,PT,2026-04-23
2026-01-09 11:00:00+00:00,0.0,3443.1,-3443.1,-3443.1,None,PT,2026-04-23
2026-01-09 12:00:00+00:00,0.0,3185.075,-3185.075,-3185.075,None,PT,2026-04-23
2026-01-09 13:00:00+00:00,0.0,3347.2,-3347.2,-3347.2,None,PT,2026-04-23
2026-01-09 14:00:00+00:00,0.0,3300.925,-3300.925,-3300.925,None,PT,2026-04-23
2026-01-09 15:00:00+00:00,0.0,2659.4,-2659.4,-2659.4,None,PT,2026-04-23
2026-01-09 16:00:00+00:00,0.0,1654.6499999999999,-1654.6499999999999,-1654.6499999999999,None,PT,2026-04-23
2026-01-09 17:00:00+00:00,12.6,143.2,-130.6,-130.6,None,PT,2026-04-23
2026-01-09 18:00:00+00:00,43.9,109.875,-65.975,-65.975,None,PT,2026-04-23
2026-01-09 19:00:00+00:00,0.0,924.925,-924.925,-924.925,None,PT,2026-04-23
2026-01-09 20:00:00+00:00,0.0,1634.3249999999998,-1634.3249999999998,-1634.3249999999998,None,PT,2026-04-23
2026-01-09 21:00:00+00:00,0.0,1735.775,-1735.775,-1735.775,None,PT,2026-04-23
2026-01-09 22:00:00+00:00,0.0,2350.4750000000004,-2350.4750000000004,-2350.4750000000004,None,PT,2026-04-23
2026-01-09 23:00:00+00:00,0.0,2368.8,-2368.8,-2368.8,None,PT,2026-04-23
2026-01-10 00:00:00+00:00,0.0,2224.35,-2224.35,-2224.35,None,PT,2026-04-23
2026-01-10 01:00:00+00:00,0.0,2388.375,-2388.375,-2388.375,None,PT,2026-04-23
2026-01-10 02:00:00+00:00,0.0,2639.475,-2639.475,-2639.475,None,PT,2026-04-23
2026-01-10 03:00:00+00:00,0.0,2710.0,-2710.0,-2710.0,None,PT,2026-04-23
2026-01-10 04:00:00+00:00,0.0,2775.2999999999997,-2775.2999999999997,-2775.2999999999997,None,PT,2026-04-23
2026-01-10 05:00:00+00:00,0.0,1796.75,-1796.75,-1796.75,None,PT,2026-04-23
2026-01-10 06:00:00+00:00,0.0,1690.675,-1690.675,-1690.675,None,PT,2026-04-23
2026-01-10 07:00:00+00:00,0.0,1093.175,-1093.175,-1093.175,None,PT,2026-04-23
2026-01-10 08:00:00+00:00,0.0,1150.5,-1150.5,-1150.5,None,PT,2026-04-23
2026-01-10 09:00:00+00:00,0.0,2780.9,-2780.9,-2780.9,None,PT,2026-04-23
2026-01-10 10:00:00+00:00,0.0,3388.925,-3388.925,-3388.925,None,PT,2026-04-23
2026-01-10 11:00:00+00:00,0.0,3783.775,-3783.775,-3783.775,None,PT,2026-04-23
2026-01-10 12:00:00+00:00,0.0,3970.2749999999996,-3970.2749999999996,-3970.2749999999996,None,PT,2026-04-23
2026-01-10 13:00:00+00:00,0.0,3987.05,-3987.05,-3987.05,None,PT,2026-04-23
2026-01-10 14:00:00+00:00,0.0,3916.475,-3916.475,-3916.475,None,PT,2026-04-23
2026-01-10 15:00:00+00:00,0.0,2546.175,-2546.175,-2546.175,None,PT,2026-04-23
2026-01-10 16:00:00+00:00,0.0,807.375,-807.375,-807.375,None,PT,2026-04-23
2026-01-10 17:00:00+00:00,282.85,0.0,282.85,282.85,None,PT,2026-04-23
2026-01-10 18:00:00+00:00,20.5,58.525000000000006,-38.025000000000006,-38.025000000000006,None,PT,2026-04-23
2026-01-10 19:00:00+00:00,0.0,453.525,-453.525,-453.525,None,PT,2026-04-23
2026-01-10 20:00:00+00:00,0.0,596.475,-596.475,-596.475,None,PT,2026-04-23
2026-01-10 21:00:00+00:00,0.0,183.29999999999998,-183.29999999999998,-183.29999999999998,None,PT,2026-04-23
2026-01-10 22:00:00+00:00,20.95,82.55000000000001,-61.60000000000001,-61.60000000000001,None,PT,2026-04-23
2026-01-10 23:00:00+00:00,0.0,1094.15,-1094.15,-1094.15,None,PT,2026-04-23
2026-01-11 00:00:00+00:00,0.0,1767.6,-1767.6,-1767.6,None,PT,2026-04-23
2026-01-11 01:00:00+00:00,0.0,1768.6,-1768.6,-1768.6,None,PT,2026-04-23
2026-01-11 02:00:00+00:00,0.0,1148.625,-1148.625,-1148.625,None,PT,2026-04-23
2026-01-11 03:00:00+00:00,0.0,1178.05,-1178.05,-1178.05,None,PT,2026-04-23
2026-01-11 04:00:00+00:00,0.0,878.175,-878.175,-878.175,None,PT,2026-04-23
2026-01-11 05:00:00+00:00,0.0,907.475,-907.475,-907.475,None,PT,2026-04-23
2026-01-11 06:00:00+00:00,0.0,507.75,-507.75,-507.75,None,PT,2026-04-23
2026-01-11 07:00:00+00:00,117.25,105.5,11.75,11.75,None,PT,2026-04-23
2026-01-11 08:00:00+00:00,18.2,1377.1999999999998,-1358.9999999999998,-1358.9999999999998,None,PT,2026-04-23
2026-01-11 09:00:00+00:00,0.0,2951.025,-2951.025,-2951.025,None,PT,2026-04-23
2026-01-11 10:00:00+00:00,0.0,3087.875,-3087.875,-3087.875,None,PT,2026-04-23
2026-01-11 11:00:00+00:00,0.0,3290.45,-3290.45,-3290.45,None,PT,2026-04-23
2026-01-11 12:00:00+00:00,0.0,3362.45,-3362.45,-3362.45,None,PT,2026-04-23
2026-01-11 13:00:00+00:00,0.0,3182.775,-3182.775,-3182.775,None,PT,2026-04-23
2026-01-11 14:00:00+00:00,0.0,3178.95,-3178.95,-3178.95,None,PT,2026-04-23
2026-01-11 15:00:00+00:00,0.0,1993.425,-1993.425,-1993.425,None,PT,2026-04-23
2026-01-11 16:00:00+00:00,328.05,473.05,-145.0,-145.0,None,PT,2026-04-23
2026-01-11 17:00:00+00:00,1135.3,0.0,1135.3,1135.3,None,PT,2026-04-23
2026-01-11 18:00:00+00:00,781.4250000000001,0.0,781.4250000000001,781.4250000000001,None,PT,2026-04-23
2026-01-11 19:00:00+00:00,179.475,152.775,26.69999999999999,26.69999999999999,None,PT,2026-04-23
2026-01-11 20:00:00+00:00,52.65,217.075,-164.42499999999998,-164.42499999999998,None,PT,2026-04-23
2026-01-11 21:00:00+00:00,0.0,532.6,-532.6,-532.6,None,PT,2026-04-23
2026-01-11 22:00:00+00:00,0.0,1220.4,-1220.4,-1220.4,None,PT,2026-04-23
2026-01-11 23:00:00+00:00,0.0,1684.0,-1684.0,-1684.0,None,PT,2026-04-23
2026-01-12 00:00:00+00:00,0.0,850.2750000000001,-850.2750000000001,-850.2750000000001,None,PT,2026-04-23
2026-01-12 01:00:00+00:00,0.0,1362.425,-1362.425,-1362.425,None,PT,2026-04-23
2026-01-12 02:00:00+00:00,0.0,1239.175,-1239.175,-1239.175,None,PT,2026-04-23
2026-01-12 03:00:00+00:00,0.0,1196.175,-1196.175,-1196.175,None,PT,2026-04-23
2026-01-12 04:00:00+00:00,0.0,756.325,-756.325,-756.325,None,PT,2026-04-23
2026-01-12 05:00:00+00:00,770.4000000000001,82.4,688.0000000000001,688.0000000000001,None,PT,2026-04-23
2026-01-12 06:00:00+00:00,2421.675,0.0,2421.675,2421.675,None,PT,2026-04-23
2026-01-12 07:00:00+00:00,2821.75,0.0,2821.75,2821.75,None,PT,2026-04-23
2026-01-12 08:00:00+00:00,1232.225,107.9,1124.3249999999998,1124.3249999999998,None,PT,2026-04-23
2026-01-12 09:00:00+00:00,237.375,618.7,-381.32500000000005,-381.32500000000005,None,PT,2026-04-23
2026-01-12 10:00:00+00:00,0.0,1414.975,-1414.975,-1414.975,None,PT,2026-04-23
2026-01-12 11:00:00+00:00,0.0,1748.3249999999998,-1748.3249999999998,-1748.3249999999998,None,PT,2026-04-23
2026-01-12 12:00:00+00:00,0.0,1496.525,-1496.525,-1496.525,None,PT,2026-04-23
2026-01-12 13:00:00+00:00,0.0,1434.625,-1434.625,-1434.625,None,PT,2026-04-23
2026-01-12 14:00:00+00:00,0.0,1509.525,-1509.525,-1509.525,None,PT,2026-04-23
2026-01-12 15:00:00+00:00,94.3,918.2,-823.9000000000001,-823.9000000000001,None,PT,2026-04-23
