,DE_LU_AT,AT_DE_LU,DE_LU_BE,BE_DE_LU,DE_LU_CH,CH_DE_LU,DE_LU_CZ,CZ_DE_LU,DE_LU_DK_1,DK_1_DE_LU,DE_LU_DK_2,DK_2_DE_LU,DE_LU_FR,FR_DE_LU,DE_LU_NO_2,NO_2_DE_LU,DE_LU_NL,NL_DE_LU,DE_LU_PL,PL_DE_LU,DE_LU_SE_4,SE_4_DE_LU,DE_LU_AT_net_export,DE_LU_BE_net_export,DE_LU_CH_net_export,DE_LU_CZ_net_export,DE_LU_DK_1_net_export,DE_LU_DK_2_net_export,DE_LU_FR_net_export,DE_LU_NO_2_net_export,DE_LU_NL_net_export,DE_LU_PL_net_export,DE_LU_SE_4_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-01 15:00:00+00:00,2550.85,0.0,0.0,55.475,799.1,0.0,2567.1499999999996,0.0,2500.0,0.0,753.0,0.0,2004.125,0.0,1399.0,0.0,6037.05,0.0,0.0,0.0,209.0,0.0,2550.85,-55.475,799.1,2567.1499999999996,2500.0,753.0,2004.125,1399.0,6037.05,0.0,209.0,18763.8,None,DE_LU,2026-04-23
2026-01-01 16:00:00+00:00,3488.1499999999996,0.0,88.7,52.075,799.9,0.0,1390.55,0.0,2500.0,0.0,757.5,0.0,0.0,0.0,1399.0,0.0,8256.725,0.0,0.0,0.0,156.75,0.0,3488.1499999999996,36.625,799.9,1390.55,2500.0,757.5,0.0,1399.0,8256.725,0.0,156.75,18785.199999999997,None,DE_LU,2026-04-23
2026-01-01 17:00:00+00:00,2285.0,0.0,0.0,154.225,799.6,0.0,2281.0,0.0,2500.0,0.0,727.725,0.0,6039.25,0.0,1399.0,0.0,2777.775,0.0,0.0,0.0,63.0,0.0,2285.0,-154.225,799.6,2281.0,2500.0,727.725,6039.25,1399.0,2777.775,0.0,63.0,18718.125,None,DE_LU,2026-04-23
2026-01-01 18:00:00+00:00,4095.675,0.0,188.525,28.05,800.0,0.0,1168.05,0.0,2500.0,0.0,729.025,0.0,6026.475,0.0,1399.0,0.0,2456.1749999999997,22.55,0.0,593.65,156.75,0.0,4095.675,160.475,800.0,1168.05,2500.0,729.025,6026.475,1399.0,2433.6249999999995,-593.65,156.75,18875.425,None,DE_LU,2026-04-23
2026-01-01 19:00:00+00:00,1856.7,0.0,0.0,211.45,800.0,0.0,3848.625,0.0,2500.0,0.0,739.25,0.0,2148.125,0.0,1399.0,0.0,6425.1,0.0,0.0,580.85,209.0,0.0,1856.7,-211.45,800.0,3848.625,2500.0,739.25,2148.125,1399.0,6425.1,-580.85,209.0,19133.5,None,DE_LU,2026-04-23
2026-01-01 20:00:00+00:00,0.0,0.0,0.0,557.5,800.0,0.0,5160.2,0.0,2500.0,0.0,741.25,0.0,4388.65,0.0,1399.0,0.0,4385.25,0.0,0.0,0.0,209.0,0.0,0.0,-557.5,800.0,5160.2,2500.0,741.25,4388.65,1399.0,4385.25,0.0,209.0,19025.85,None,DE_LU,2026-04-23
2026-01-01 21:00:00+00:00,1285.325,0.0,0.0,730.3,800.0,0.0,3899.0,0.0,2500.0,0.0,743.5,0.0,2208.8,0.0,1399.0,0.0,5819.05,242.55,0.0,0.0,200.5,0.0,1285.325,-730.3,800.0,3899.0,2500.0,743.5,2208.8,1399.0,5576.5,0.0,200.5,17882.325,None,DE_LU,2026-04-23
2026-01-01 22:00:00+00:00,2557.175,0.0,0.0,810.6,800.0,0.0,2534.7,0.0,2500.0,0.0,742.75,0.0,2026.3,0.0,1185.75,0.0,6053.15,0.0,0.0,0.0,209.0,0.0,2557.175,-810.6,800.0,2534.7,2500.0,742.75,2026.3,1185.75,6053.15,0.0,209.0,17798.225,None,DE_LU,2026-04-23
2026-01-01 23:00:00+00:00,3376.375,0.0,1000.0,0.0,799.983,0.0,1239.6,0.0,2500.0,0.0,737.75,0.0,7997.15,0.0,635.75,0.0,2177.2,0.0,336.35,0.0,209.0,0.0,3376.375,1000.0,799.983,1239.6,2500.0,737.75,7997.15,635.75,2177.2,336.35,209.0,21009.158,None,DE_LU,2026-04-23
2026-01-02 00:00:00+00:00,3369.725,0.0,1000.0,0.0,800.0,0.0,1242.825,0.0,2500.0,0.0,752.5,0.0,8037.3,0.0,668.5,0.0,2309.825,0.0,303.475,0.0,209.0,0.0,3369.725,1000.0,800.0,1242.825,2500.0,752.5,8037.3,668.5,2309.825,303.475,209.0,21193.149999999998,None,DE_LU,2026-04-23
2026-01-02 01:00:00+00:00,3331.75,0.0,1000.0,0.0,799.973,0.0,1224.15,0.0,2500.0,0.0,772.0,0.0,8177.25,0.0,660.75,0.0,2410.3,0.0,312.2,0.0,209.0,0.0,3331.75,1000.0,799.973,1224.15,2500.0,772.0,8177.25,660.75,2410.3,312.2,209.0,21397.373,None,DE_LU,2026-04-23
2026-01-02 02:00:00+00:00,3206.9,0.0,1000.0,0.0,799.965,0.0,1209.05,0.0,2500.0,0.0,778.75,0.0,8235.65,0.0,728.25,0.0,2409.2,0.0,268.925,0.0,209.0,0.0,3206.9,1000.0,799.965,1209.05,2500.0,778.75,8235.65,728.25,2409.2,268.925,209.0,21345.690000000002,None,DE_LU,2026-04-23
2026-01-02 03:00:00+00:00,3211.25,0.0,1000.0,0.0,800.0,0.0,1201.25,0.0,2500.0,0.0,761.5,0.0,8172.275,0.0,745.25,0.0,2440.65,0.0,247.85,0.0,209.0,0.0,3211.25,1000.0,800.0,1201.25,2500.0,761.5,8172.275,745.25,2440.65,247.85,209.0,21289.025,None,DE_LU,2026-04-23
2026-01-02 04:00:00+00:00,3209.925,0.0,1000.0,0.0,799.971,0.0,1227.35,0.0,2500.0,0.0,725.625,0.0,8144.125,0.0,692.5,0.0,2443.2,0.0,357.32500000000005,0.0,156.75,0.0,3209.925,1000.0,799.971,1227.35,2500.0,725.625,8144.125,692.5,2443.2,357.32500000000005,156.75,21256.771,None,DE_LU,2026-04-23
2026-01-02 05:00:00+00:00,3143.675,0.0,1000.0,0.0,799.951,0.0,1158.375,0.0,2475.25,0.0,405.85,5.075,8086.8,0.0,977.75,0.0,2344.025,0.0,214.39999999999998,0.0,124.5,54.0,3143.675,1000.0,799.951,1158.375,2475.25,400.77500000000003,8086.8,977.75,2344.025,214.39999999999998,70.5,20671.501000000004,None,DE_LU,2026-04-23
2026-01-02 06:00:00+00:00,3082.425,0.0,1000.0,0.0,800.0,0.0,1176.95,0.0,2109.75,0.0,0.0,302.45,8071.225,0.0,1244.0,0.0,2369.375,0.0,436.57500000000005,0.0,0.0,162.0,3082.425,1000.0,800.0,1176.95,2109.75,-302.45,8071.225,1244.0,2369.375,436.57500000000005,-162.0,19825.850000000002,None,DE_LU,2026-04-23
2026-01-02 07:00:00+00:00,2912.675,0.0,1000.0,0.0,799.988,0.0,1203.35,0.0,1651.75,0.0,0.0,278.05,8004.575,0.0,689.5,0.0,2262.65,0.0,510.95,0.0,0.0,216.0,2912.675,1000.0,799.988,1203.35,1651.75,-278.05,8004.575,689.5,2262.65,510.95,-216.0,18541.388000000003,None,DE_LU,2026-04-23
2026-01-02 08:00:00+00:00,2827.375,0.0,1000.0,0.0,799.966,0.0,1343.45,0.0,1722.75,0.0,0.0,190.675,6825.625,0.0,872.25,0.0,1976.775,0.0,712.075,0.0,0.0,216.0,2827.375,1000.0,799.966,1343.45,1722.75,-190.675,6825.625,872.25,1976.775,712.075,-216.0,17673.591,None,DE_LU,2026-04-23
2026-01-02 09:00:00+00:00,3269.775,0.0,1000.0,0.0,800.0,0.0,1553.4,0.0,2500.0,0.0,25.125,0.0,4319.775,0.0,1391.25,0.0,1310.825,0.0,772.45,0.0,0.0,0.0,3269.775,1000.0,800.0,1553.4,2500.0,25.125,4319.775,1391.25,1310.825,772.45,0.0,16942.6,None,DE_LU,2026-04-23
2026-01-02 10:00:00+00:00,3169.2,0.0,1000.0,0.0,800.0,0.0,1559.65,0.0,2497.25,0.0,9.275,96.8,4243.65,0.0,1386.75,0.0,1474.85,0.0,777.9,0.0,0.0,0.0,3169.2,1000.0,800.0,1559.65,2497.25,-87.52499999999999,4243.65,1386.75,1474.85,777.9,0.0,16821.725000000002,None,DE_LU,2026-04-23
2026-01-02 11:00:00+00:00,3140.725,0.0,1000.0,0.0,799.973,0.0,1577.15,0.0,2070.75,0.0,0.0,200.825,4403.450000000001,0.0,1380.0,0.0,1704.775,0.0,878.925,0.0,0.0,27.0,3140.725,1000.0,799.973,1577.15,2070.75,-200.825,4403.450000000001,1380.0,1704.775,878.925,-27.0,16727.923,None,DE_LU,2026-04-23
2026-01-02 12:00:00+00:00,2684.8,0.0,1000.0,0.0,799.984,0.0,1421.6,0.0,1634.25,0.0,0.0,345.475,6327.424999999999,0.0,1264.5,0.0,1974.15,0.0,912.025,0.0,0.0,214.5,2684.8,1000.0,799.984,1421.6,1634.25,-345.475,6327.424999999999,1264.5,1974.15,912.025,-214.5,17458.759000000002,None,DE_LU,2026-04-23
2026-01-02 13:00:00+00:00,2928.75,0.0,1000.0,0.0,799.975,0.0,1478.55,0.0,635.25,0.0,0.0,315.575,5349.975,0.0,908.75,0.0,2009.175,0.0,1018.675,0.0,0.0,211.5,2928.75,1000.0,799.975,1478.55,635.25,-315.575,5349.975,908.75,2009.175,1018.675,-211.5,15602.025,None,DE_LU,2026-04-23
2026-01-02 14:00:00+00:00,2807.45,0.0,1000.0,0.0,799.956,0.0,1385.15,0.0,50.0,95.25,0.0,666.925,5494.55,0.0,83.75,0.0,2118.75,0.0,924.875,0.0,0.0,63.75,2807.45,1000.0,799.956,1385.15,-45.25,-666.925,5494.55,83.75,2118.75,924.875,-63.75,13838.556,None,DE_LU,2026-04-23
2026-01-02 15:00:00+00:00,2841.825,0.0,999.05,0.0,799.97,0.0,1305.85,0.0,0.0,285.75,0.0,666.4,5147.15,0.0,40.75,414.25,2002.5,0.0,740.4,0.0,0.0,0.0,2841.825,999.05,799.97,1305.85,-285.75,-666.4,5147.15,-373.5,2002.5,740.4,0.0,12511.095,None,DE_LU,2026-04-23
2026-01-02 16:00:00+00:00,2834.95,0.0,1000.0,0.0,800.0,0.0,1341.625,0.0,0.0,821.75,0.0,689.75,4251.875,0.0,0.0,339.5,1503.55,0.0,777.8,0.0,0.0,183.5,2834.95,1000.0,800.0,1341.625,-821.75,-689.75,4251.875,-339.5,1503.55,777.8,-183.5,10475.3,None,DE_LU,2026-04-23
2026-01-02 17:00:00+00:00,2874.1,0.0,1000.0,0.0,799.951,0.0,1233.925,0.0,0.0,1632.75,0.0,701.5,5538.125,0.0,0.0,780.5,1697.9750000000001,0.0,574.725,0.0,0.0,0.0,2874.1,1000.0,799.951,1233.925,-1632.75,-701.5,5538.125,-780.5,1697.9750000000001,574.725,0.0,10604.051,None,DE_LU,2026-04-23
2026-01-02 18:00:00+00:00,2832.9,0.0,1000.0,0.0,799.972,0.0,1220.5,0.0,0.0,1828.75,0.0,709.5,6525.35,0.0,0.0,1252.5,1659.0,0.0,600.25,0.0,0.0,0.0,2832.9,1000.0,799.972,1220.5,-1828.75,-709.5,6525.35,-1252.5,1659.0,600.25,0.0,10847.222000000002,None,DE_LU,2026-04-23
2026-01-02 19:00:00+00:00,2923.3,0.0,1000.0,0.0,799.996,0.0,1245.1,0.0,0.0,2120.5,0.0,709.0,6903.325,0.0,0.0,1244.0,2130.125,0.0,708.475,0.0,0.0,108.0,2923.3,1000.0,799.996,1245.1,-2120.5,-709.0,6903.325,-1244.0,2130.125,708.475,-108.0,11528.821000000002,None,DE_LU,2026-04-23
2026-01-02 20:00:00+00:00,3102.025,0.0,1000.0,0.0,798.975,0.0,1304.175,0.0,0.0,2198.75,0.0,695.75,7065.275,0.0,0.0,853.75,1942.925,0.0,793.9,0.0,0.0,216.0,3102.025,1000.0,798.975,1304.175,-2198.75,-695.75,7065.275,-853.75,1942.925,793.9,-216.0,12043.025,None,DE_LU,2026-04-23
2026-01-02 21:00:00+00:00,3017.65,0.0,1000.0,0.0,800.0,0.0,1162.1,0.0,0.0,2353.0,0.0,687.75,7722.925,0.0,0.0,1365.25,2098.775,0.0,441.9,0.0,0.0,216.0,3017.65,1000.0,800.0,1162.1,-2353.0,-687.75,7722.925,-1365.25,2098.775,441.9,-216.0,11621.349999999999,None,DE_LU,2026-04-23
2026-01-02 22:00:00+00:00,3199.95,0.0,1000.0,0.0,799.957,0.0,1077.025,0.0,0.0,2191.0,0.0,688.75,7968.1,0.0,0.0,1003.75,1903.5,0.0,162.6,0.0,0.0,216.0,3199.95,1000.0,799.957,1077.025,-2191.0,-688.75,7968.1,-1003.75,1903.5,162.6,-216.0,12011.632000000001,None,DE_LU,2026-04-23
2026-01-02 23:00:00+00:00,3105.975,0.0,1000.0,0.0,799.979,0.0,975.625,0.0,0.0,2242.0,0.0,663.0,6575.05,0.0,0.0,115.0,987.1,0.0,36.5,181.825,0.0,216.0,3105.975,1000.0,799.979,975.625,-2242.0,-663.0,6575.05,-115.0,987.1,-145.325,-216.0,10062.404,None,DE_LU,2026-04-23
2026-01-03 00:00:00+00:00,2944.25,0.0,979.2,0.0,800.0,0.0,991.4,0.0,0.0,1808.25,0.0,663.0,5143.35,0.0,0.0,16.0,414.075,0.0,0.0,181.5,0.0,216.0,2944.25,979.2,800.0,991.4,-1808.25,-663.0,5143.35,-16.0,414.075,-181.5,-216.0,8387.525000000001,None,DE_LU,2026-04-23
2026-01-03 01:00:00+00:00,2659.025,0.0,1000.0,0.0,800.0,0.0,785.25,0.0,0.0,1856.5,0.0,663.0,4314.125,0.0,0.0,0.0,55.575,84.4,0.0,403.6,0.0,216.0,2659.025,1000.0,800.0,785.25,-1856.5,-663.0,4314.125,0.0,-28.825000000000003,-403.6,-216.0,6390.474999999999,None,DE_LU,2026-04-23
2026-01-03 02:00:00+00:00,2587.425,0.0,1000.0,0.0,800.0,0.0,754.625,0.0,0.0,1584.75,0.0,663.0,2877.775,0.0,0.0,15.25,25.35,62.95,0.0,456.95,0.0,216.0,2587.425,1000.0,800.0,754.625,-1584.75,-663.0,2877.775,-15.25,-37.6,-456.95,-216.0,5046.275000000001,None,DE_LU,2026-04-23
2026-01-03 03:00:00+00:00,2686.2,0.0,1000.0,0.0,799.994,0.0,969.325,0.0,0.0,974.25,0.0,663.0,1226.675,0.0,0.0,0.0,0.0,764.0,0.0,280.05,0.0,216.0,2686.2,1000.0,799.994,969.325,-974.25,-663.0,1226.675,0.0,-764.0,-280.05,-216.0,3784.8939999999993,None,DE_LU,2026-04-23
2026-01-03 04:00:00+00:00,3072.725,0.0,814.1,0.0,799.978,0.0,1341.175,0.0,0.0,1863.75,0.0,663.0,957.55,0.0,0.0,64.75,0.0,1163.95,103.57499999999999,0.0,0.0,216.0,3072.725,814.1,799.978,1341.175,-1863.75,-663.0,957.55,-64.75,-1163.95,103.57499999999999,-216.0,3117.6530000000002,None,DE_LU,2026-04-23
2026-01-03 05:00:00+00:00,3319.6,0.0,989.0,0.0,799.968,0.0,1431.075,0.0,0.0,1977.75,0.0,663.0,421.725,0.0,0.0,253.25,0.0,1668.6,240.975,0.0,0.0,216.0,3319.6,989.0,799.968,1431.075,-1977.75,-663.0,421.725,-253.25,-1668.6,240.975,-216.0,2423.7430000000004,None,DE_LU,2026-04-23
2026-01-03 06:00:00+00:00,3607.075,0.0,778.7,0.0,799.964,0.0,1601.5,0.0,0.0,1871.75,0.0,663.0,153.25,23.725,0.0,677.0,0.0,1359.2,657.025,0.0,0.0,216.0,3607.075,778.7,799.964,1601.5,-1871.75,-663.0,129.525,-677.0,-1359.2,657.025,-216.0,2786.8389999999995,None,DE_LU,2026-04-23
2026-01-03 07:00:00+00:00,2891.9,0.0,330.375,0.0,799.964,0.0,1097.025,0.0,0.0,2172.25,0.0,663.0,1854.875,0.0,0.0,1399.0,1.425,168.075,288.875,0.0,0.0,216.0,2891.9,330.375,799.964,1097.025,-2172.25,-663.0,1854.875,-1399.0,-166.64999999999998,288.875,-216.0,2646.114,None,DE_LU,2026-04-23
2026-01-03 08:00:00+00:00,2227.525,0.0,329.05,0.0,799.956,0.0,783.075,0.0,0.0,1497.25,0.0,663.0,1364.35,0.0,0.0,1273.5,8.575,0.0,63.00000000000001,17.725,0.0,216.0,2227.525,329.05,799.956,783.075,-1497.25,-663.0,1364.35,-1273.5,8.575,45.275000000000006,-216.0,1908.0560000000005,None,DE_LU,2026-04-23
2026-01-03 09:00:00+00:00,1790.325,0.0,424.925,0.0,800.0,0.0,530.3,0.0,0.0,899.5,0.0,663.0,1790.2,0.0,0.0,807.5,260.2,0.0,0.0,268.0,0.0,214.75,1790.325,424.925,800.0,530.3,-899.5,-663.0,1790.2,-807.5,260.2,-268.0,-214.75,2743.2,None,DE_LU,2026-04-23
2026-01-03 10:00:00+00:00,2131.5,0.0,300.3,0.0,800.0,0.0,729.9,0.0,0.0,1127.0,0.0,663.0,1296.925,0.0,0.0,440.5,35.525,0.0,0.0,128.95,0.0,216.0,2131.5,300.3,800.0,729.9,-1127.0,-663.0,1296.925,-440.5,35.525,-128.95,-216.0,2718.7000000000003,None,DE_LU,2026-04-23
2026-01-03 11:00:00+00:00,2277.45,0.0,287.85,0.0,799.974,0.0,902.1,0.0,0.0,1761.0,0.0,664.75,1276.2,0.0,0.0,263.75,5.825,0.0,145.35,0.0,0.0,216.0,2277.45,287.85,799.974,902.1,-1761.0,-664.75,1276.2,-263.75,5.825,145.35,-216.0,2789.2489999999993,None,DE_LU,2026-04-23
2026-01-03 12:00:00+00:00,2968.55,0.0,134.95,0.0,799.971,0.0,1440.6,0.0,0.0,1829.75,0.0,671.25,466.65,0.0,0.0,271.75,0.0,316.675,866.65,0.0,0.0,216.0,2968.55,134.95,799.971,1440.6,-1829.75,-671.25,466.65,-271.75,-316.675,866.65,-216.0,3371.946,None,DE_LU,2026-04-23
2026-01-03 13:00:00+00:00,3569.9750000000004,0.0,276.725,0.0,799.953,0.0,1807.15,0.0,0.0,1861.25,0.0,682.75,14.4,360.85,0.0,1065.75,0.0,652.75,1284.5249999999999,0.0,0.0,216.0,3569.9750000000004,276.725,799.953,1807.15,-1861.25,-682.75,-346.45000000000005,-1065.75,-652.75,1284.5249999999999,-216.0,2913.3779999999997,None,DE_LU,2026-04-23
2026-01-03 14:00:00+00:00,3469.325,0.0,724.45,0.0,800.0,0.0,1688.1,0.0,0.0,2337.0,0.0,695.25,0.0,738.15,0.0,996.75,0.0,334.0,1346.85,0.0,0.0,216.0,3469.325,724.45,800.0,1688.1,-2337.0,-695.25,-738.15,-996.75,-334.0,1346.85,-216.0,2711.575,None,DE_LU,2026-04-23
2026-01-03 15:00:00+00:00,3419.025,0.0,884.15,0.0,799.674,0.0,1648.4,0.0,0.0,2011.75,0.0,646.3,0.0,1069.625,0.0,635.5,11.8,163.625,1485.15,0.0,0.0,149.25,3419.025,884.15,799.674,1648.4,-2011.75,-646.3,-1069.625,-635.5,-151.825,1485.15,-149.25,3572.149,None,DE_LU,2026-04-23
2026-01-03 16:00:00+00:00,3438.875,0.0,560.3,0.0,791.992,0.0,1416.6,0.0,0.0,1296.0,0.0,489.85,0.0,1067.125,0.0,230.0,0.0,125.075,1080.6,0.0,0.0,25.0,3438.875,560.3,791.992,1416.6,-1296.0,-489.85,-1067.125,-230.0,-125.075,1080.6,-25.0,4055.3169999999996,None,DE_LU,2026-04-23
2026-01-03 17:00:00+00:00,3353.775,0.0,690.475,0.0,795.662,0.0,1294.65,0.0,0.0,2208.5,0.0,524.625,882.375,0.0,0.0,167.25,457.275,0.0,925.5,0.0,0.0,203.75,3353.775,690.475,795.662,1294.65,-2208.5,-524.625,882.375,-167.25,457.275,925.5,-203.75,5295.5869999999995,None,DE_LU,2026-04-23
2026-01-03 18:00:00+00:00,3190.2,0.0,710.625,0.0,800.0,0.0,1250.9,0.0,0.0,2352.75,0.0,489.875,2221.25,0.0,0.0,455.75,594.5,0.0,1016.925,0.0,0.0,216.0,3190.2,710.625,800.0,1250.9,-2352.75,-489.875,2221.25,-455.75,594.5,1016.925,-216.0,6270.025000000001,None,DE_LU,2026-04-23
2026-01-03 19:00:00+00:00,3422.725,0.0,1000.0,0.0,799.978,0.0,1488.025,0.0,0.0,2155.5,0.0,594.7,2476.075,0.0,0.0,810.5,743.175,0.0,1229.25,0.0,0.0,216.0,3422.725,1000.0,799.978,1488.025,-2155.5,-594.7,2476.075,-810.5,743.175,1229.25,-216.0,7382.528000000001,None,DE_LU,2026-04-23
2026-01-03 20:00:00+00:00,3695.35,0.0,1000.0,0.0,800.0,0.0,1484.4,0.0,0.0,2200.75,0.0,638.35,2417.825,0.0,0.0,651.75,759.4,0.0,1029.925,0.0,0.0,215.0,3695.35,1000.0,800.0,1484.4,-2200.75,-638.35,2417.825,-651.75,759.4,1029.925,-215.0,7481.049999999999,None,DE_LU,2026-04-23
2026-01-03 21:00:00+00:00,3753.9,0.0,873.95,0.0,799.952,0.0,1505.975,0.0,0.0,2058.25,0.0,790.35,2737.8,0.0,0.0,801.75,502.6,0.0,1016.1,0.0,0.0,216.0,3753.9,873.95,799.952,1505.975,-2058.25,-790.35,2737.8,-801.75,502.6,1016.1,-216.0,7323.9270000000015,None,DE_LU,2026-04-23
