,LT_LV,LV_LT,LT_PL,PL_LT,LT_SE_4,SE_4_LT,LT_LV_net_export,LT_PL_net_export,LT_SE_4_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-01 13:00:00+00:00,790.0,0.0,78.675,14.975,0.0,700.0,790.0,63.699999999999996,-700.0,153.70000000000005,None,LT,2026-04-23
2026-01-01 14:00:00+00:00,807.0,0.0,153.95,0.0,0.0,700.0,807.0,153.95,-700.0,260.95000000000005,None,LT,2026-04-23
2026-01-01 15:00:00+00:00,801.0,0.0,207.0,0.0,0.0,700.0,801.0,207.0,-700.0,308.0,None,LT,2026-04-23
2026-01-01 16:00:00+00:00,800.0,0.0,207.0,0.0,0.0,699.425,800.0,207.0,-699.425,307.57500000000005,None,LT,2026-04-23
2026-01-01 17:00:00+00:00,819.0,0.0,206.0,0.0,0.0,700.0,819.0,206.0,-700.0,325.0,None,LT,2026-04-23
2026-01-01 18:00:00+00:00,810.7,0.0,204.0,0.0,0.0,700.0,810.7,204.0,-700.0,314.70000000000005,None,LT,2026-04-23
2026-01-01 19:00:00+00:00,826.2,0.0,65.8,23.950000000000003,0.0,626.55,826.2,41.849999999999994,-626.55,241.5000000000001,None,LT,2026-04-23
2026-01-01 20:00:00+00:00,849.7,0.0,74.5,48.675000000000004,0.0,700.0,849.7,25.824999999999996,-700.0,175.5250000000001,None,LT,2026-04-23
2026-01-01 21:00:00+00:00,792.425,0.0,0.0,158.0,0.0,700.0,792.425,-158.0,-700.0,-65.57500000000005,None,LT,2026-04-23
2026-01-01 22:00:00+00:00,756.5,0.0,0.0,156.0,0.0,700.0,756.5,-156.0,-700.0,-99.5,None,LT,2026-04-23
2026-01-01 23:00:00+00:00,452.97499999999997,0.0,0.0,155.0,0.0,479.875,452.97499999999997,-155.0,-479.875,-181.90000000000003,None,LT,2026-04-23
2026-01-02 00:00:00+00:00,581.025,0.0,0.0,154.0,0.0,575.925,581.025,-154.0,-575.925,-148.89999999999998,None,LT,2026-04-23
2026-01-02 01:00:00+00:00,431.125,0.0,0.0,154.0,0.0,580.725,431.125,-154.0,-580.725,-303.6,None,LT,2026-04-23
2026-01-02 02:00:00+00:00,535.075,0.0,0.0,154.0,0.0,684.4,535.075,-154.0,-684.4,-303.32499999999993,None,LT,2026-04-23
2026-01-02 03:00:00+00:00,713.0999999999999,0.0,0.0,153.0,0.0,700.0,713.0999999999999,-153.0,-700.0,-139.9000000000001,None,LT,2026-04-23
2026-01-02 04:00:00+00:00,484.275,0.0,0.0,154.0,14.75,370.5,484.275,-154.0,-355.75,-25.475000000000023,None,LT,2026-04-23
2026-01-02 05:00:00+00:00,104.925,0.0,98.0,68.8,7.875,144.8,104.925,29.200000000000003,-136.925,-2.8000000000000114,None,LT,2026-04-23
2026-01-02 06:00:00+00:00,155.975,0.0,195.0,0.0,0.0,317.125,155.975,195.0,-317.125,33.85000000000002,None,LT,2026-04-23
2026-01-02 07:00:00+00:00,227.75,0.0,197.0,0.0,0.0,445.32500000000005,227.75,197.0,-445.32500000000005,-20.575000000000045,None,LT,2026-04-23
2026-01-02 08:00:00+00:00,280.8,0.0,199.0,0.0,0.0,333.475,280.8,199.0,-333.475,146.325,None,LT,2026-04-23
2026-01-02 09:00:00+00:00,314.45,0.0,200.0,0.0,0.0,602.05,314.45,200.0,-602.05,-87.59999999999991,None,LT,2026-04-23
2026-01-02 10:00:00+00:00,335.35,0.0,198.0,0.0,0.0,650.95,335.35,198.0,-650.95,-117.60000000000002,None,LT,2026-04-23
2026-01-02 11:00:00+00:00,537.575,0.0,197.0,0.0,0.0,698.3,537.575,197.0,-698.3,36.27500000000009,None,LT,2026-04-23
2026-01-02 12:00:00+00:00,381.45,0.0,196.0,0.0,0.0,409.15,381.45,196.0,-409.15,168.30000000000007,None,LT,2026-04-23
2026-01-02 13:00:00+00:00,403.675,0.0,194.0,0.0,0.0,495.6,403.675,194.0,-495.6,102.07499999999993,None,LT,2026-04-23
2026-01-02 14:00:00+00:00,317.875,0.0,194.0,0.0,0.0,658.25,317.875,194.0,-658.25,-146.375,None,LT,2026-04-23
2026-01-02 15:00:00+00:00,209.2,0.0,194.0,0.0,0.0,514.8,209.2,194.0,-514.8,-111.59999999999997,None,LT,2026-04-23
2026-01-02 16:00:00+00:00,184.8,0.0,194.0,0.0,0.0,257.35,184.8,194.0,-257.35,121.44999999999999,None,LT,2026-04-23
2026-01-02 17:00:00+00:00,139.825,0.0,193.0,0.0,0.0,211.225,139.825,193.0,-211.225,121.6,None,LT,2026-04-23
2026-01-02 18:00:00+00:00,82.15,0.0,186.4,0.0,0.0,523.55,82.15,186.4,-523.55,-254.99999999999994,None,LT,2026-04-23
2026-01-02 19:00:00+00:00,4.7,1.8250000000000002,192.0,0.0,0.0,393.1,2.875,192.0,-393.1,-198.22500000000002,None,LT,2026-04-23
2026-01-02 20:00:00+00:00,0.0,87.4,190.0,0.0,0.0,216.2,-87.4,190.0,-216.2,-113.6,None,LT,2026-04-23
2026-01-02 21:00:00+00:00,0.0,51.0,188.0,0.0,0.0,173.4,-51.0,188.0,-173.4,-36.400000000000006,None,LT,2026-04-23
2026-01-02 22:00:00+00:00,48.95,0.0,187.0,0.0,0.0,164.65,48.95,187.0,-164.65,71.29999999999998,None,LT,2026-04-23
2026-01-02 23:00:00+00:00,45.725,37.5,141.75,39.0,0.0,518.5999999999999,8.225000000000001,102.75,-518.5999999999999,-407.6249999999999,None,LT,2026-04-23
2026-01-03 00:00:00+00:00,0.0,58.0,188.0,0.0,0.0,573.1,-58.0,188.0,-573.1,-443.1,None,LT,2026-04-23
2026-01-03 01:00:00+00:00,0.0,94.2,188.0,0.0,0.0,588.5,-94.2,188.0,-588.5,-494.7,None,LT,2026-04-23
2026-01-03 02:00:00+00:00,0.0,121.1,187.0,0.0,0.0,606.625,-121.1,187.0,-606.625,-540.725,None,LT,2026-04-23
2026-01-03 03:00:00+00:00,0.0,103.575,181.6,0.0,0.0,700.0,-103.575,181.6,-700.0,-621.975,None,LT,2026-04-23
2026-01-03 04:00:00+00:00,46.575,9.4,0.0,63.675,0.0,700.0,37.175000000000004,-63.675,-700.0,-726.5,None,LT,2026-04-23
2026-01-03 05:00:00+00:00,18.675,15.85,0.0,153.475,0.0,700.0,2.825000000000001,-153.475,-700.0,-850.65,None,LT,2026-04-23
2026-01-03 06:00:00+00:00,115.95,0.0,0.0,153.55,0.0,700.0,115.95,-153.55,-700.0,-737.6,None,LT,2026-04-23
2026-01-03 07:00:00+00:00,208.8,0.0,0.0,136.55,0.0,700.0,208.8,-136.55,-700.0,-627.75,None,LT,2026-04-23
2026-01-03 08:00:00+00:00,33.95,0.0,0.0,161.0,0.0,700.0,33.95,-161.0,-700.0,-827.05,None,LT,2026-04-23
2026-01-03 09:00:00+00:00,0.1,3.25,0.0,161.0,0.0,700.0,-3.15,-161.0,-700.0,-864.15,None,LT,2026-04-23
2026-01-03 10:00:00+00:00,2.8,2.675,0.0,161.0,0.0,700.0,0.125,-161.0,-700.0,-860.875,None,LT,2026-04-23
2026-01-03 11:00:00+00:00,11.05,0.0,0.0,161.0,0.0,700.0,11.05,-161.0,-700.0,-849.95,None,LT,2026-04-23
2026-01-03 12:00:00+00:00,128.725,0.0,0.0,147.8,0.0,700.0,128.725,-147.8,-700.0,-719.075,None,LT,2026-04-23
2026-01-03 13:00:00+00:00,128.77499999999998,0.0,0.0,140.3,0.0,700.0,128.77499999999998,-140.3,-700.0,-711.5250000000001,None,LT,2026-04-23
2026-01-03 14:00:00+00:00,120.67500000000001,0.0,0.0,135.85,0.0,700.0,120.67500000000001,-135.85,-700.0,-715.175,None,LT,2026-04-23
2026-01-03 15:00:00+00:00,133.3,0.0,0.0,71.2,0.0,700.0,133.3,-71.2,-700.0,-637.9,None,LT,2026-04-23
2026-01-03 16:00:00+00:00,121.4,0.0,59.15,0.0,0.0,700.0,121.4,59.15,-700.0,-519.45,None,LT,2026-04-23
2026-01-03 17:00:00+00:00,422.525,0.0,71.65,0.0,0.0,700.0,422.525,71.65,-700.0,-205.82500000000005,None,LT,2026-04-23
2026-01-03 18:00:00+00:00,460.2,0.0,0.0,45.3,0.0,700.0,460.2,-45.3,-700.0,-285.1,None,LT,2026-04-23
2026-01-03 19:00:00+00:00,427.5,0.0,87.375,0.0,0.0,700.0,427.5,87.375,-700.0,-185.125,None,LT,2026-04-23
2026-01-03 20:00:00+00:00,293.675,0.0,105.125,25.6,0.0,627.525,293.675,79.525,-627.525,-254.32499999999993,None,LT,2026-04-23
2026-01-03 21:00:00+00:00,318.775,0.0,145.5,6.275,0.0,612.925,318.775,139.225,-612.925,-154.92499999999995,None,LT,2026-04-23
2026-01-03 22:00:00+00:00,256.25,0.0,192.0,0.0,0.0,538.325,256.25,192.0,-538.325,-90.07500000000005,None,LT,2026-04-23
2026-01-03 23:00:00+00:00,246.54999999999998,0.0,187.0,0.0,0.0,183.225,246.54999999999998,187.0,-183.225,250.32499999999996,None,LT,2026-04-23
2026-01-04 00:00:00+00:00,79.95,0.0,186.0,0.0,0.0,13.975,79.95,186.0,-13.975,251.975,None,LT,2026-04-23
2026-01-04 01:00:00+00:00,44.575,0.0,187.0,0.0,0.0,0.0,44.575,187.0,0.0,231.575,None,LT,2026-04-23
2026-01-04 02:00:00+00:00,7.925000000000001,0.0,187.0,0.0,0.0,9.275,7.925000000000001,187.0,-9.275,185.65,None,LT,2026-04-23
2026-01-04 03:00:00+00:00,0.0,0.0,188.0,0.0,0.0,81.525,0.0,188.0,-81.525,106.475,None,LT,2026-04-23
2026-01-04 04:00:00+00:00,1.425,0.0,189.0,0.0,0.0,193.7,1.425,189.0,-193.7,-3.2749999999999773,None,LT,2026-04-23
2026-01-04 05:00:00+00:00,0.0,0.0,190.0,0.0,0.0,330.375,0.0,190.0,-330.375,-140.375,None,LT,2026-04-23
2026-01-04 06:00:00+00:00,28.225,0.0,143.6,8.225,0.0,385.225,28.225,135.375,-385.225,-221.62500000000003,None,LT,2026-04-23
2026-01-04 07:00:00+00:00,73.35,0.0,186.575,0.0,0.0,621.575,73.35,186.575,-621.575,-361.6500000000001,None,LT,2026-04-23
2026-01-04 08:00:00+00:00,85.65,0.0,77.525,0.0,0.0,700.0,85.65,77.525,-700.0,-536.825,None,LT,2026-04-23
2026-01-04 09:00:00+00:00,104.25,0.0,0.6,71.35,0.0,700.0,104.25,-70.75,-700.0,-666.5,None,LT,2026-04-23
2026-01-04 10:00:00+00:00,95.475,0.0,0.0,161.0,0.0,700.0,95.475,-161.0,-700.0,-765.525,None,LT,2026-04-23
2026-01-04 11:00:00+00:00,0.0,49.325,0.0,161.0,0.0,700.0,-49.325,-161.0,-700.0,-910.325,None,LT,2026-04-23
2026-01-04 12:00:00+00:00,0.0,119.475,0.0,162.0,0.0,700.0,-119.475,-162.0,-700.0,-981.475,None,LT,2026-04-23
2026-01-04 13:00:00+00:00,0.0,133.925,0.0,164.0,0.0,700.0,-133.925,-164.0,-700.0,-997.925,None,LT,2026-04-23
2026-01-04 14:00:00+00:00,0.0,127.60000000000001,0.0,164.0,0.0,700.0,-127.60000000000001,-164.0,-700.0,-991.6,None,LT,2026-04-23
2026-01-04 15:00:00+00:00,0.0,85.8,0.0,164.0,0.0,700.0,-85.8,-164.0,-700.0,-949.8,None,LT,2026-04-23
2026-01-04 16:00:00+00:00,0.0,40.425,0.0,165.0,0.0,700.0,-40.425,-165.0,-700.0,-905.425,None,LT,2026-04-23
2026-01-04 17:00:00+00:00,44.5,0.0,0.0,164.0,0.0,700.0,44.5,-164.0,-700.0,-819.5,None,LT,2026-04-23
2026-01-04 18:00:00+00:00,124.375,0.0,0.0,162.0,0.0,690.5,124.375,-162.0,-690.5,-728.125,None,LT,2026-04-23
2026-01-04 19:00:00+00:00,120.675,0.0,0.0,162.0,0.0,569.1,120.675,-162.0,-569.1,-610.4250000000001,None,LT,2026-04-23
2026-01-04 20:00:00+00:00,404.775,0.0,0.0,161.0,0.0,700.0,404.775,-161.0,-700.0,-456.225,None,LT,2026-04-23
2026-01-04 21:00:00+00:00,532.2,0.0,0.0,136.05,0.0,700.0,532.2,-136.05,-700.0,-303.84999999999997,None,LT,2026-04-23
2026-01-04 22:00:00+00:00,493.5,0.0,0.0,38.199999999999996,0.0,700.0,493.5,-38.199999999999996,-700.0,-244.7,None,LT,2026-04-23
2026-01-04 23:00:00+00:00,639.15,0.0,0.0,158.0,0.0,700.0,639.15,-158.0,-700.0,-218.85000000000002,None,LT,2026-04-23
2026-01-05 00:00:00+00:00,675.325,0.0,0.0,158.0,0.0,700.0,675.325,-158.0,-700.0,-182.67499999999995,None,LT,2026-04-23
2026-01-05 01:00:00+00:00,677.875,0.0,0.0,156.0,0.0,700.0,677.875,-156.0,-700.0,-178.125,None,LT,2026-04-23
2026-01-05 02:00:00+00:00,705.95,0.0,0.0,158.0,0.0,700.0,705.95,-158.0,-700.0,-152.04999999999995,None,LT,2026-04-23
2026-01-05 03:00:00+00:00,622.85,0.0,0.0,153.75,0.0,700.0,622.85,-153.75,-700.0,-230.89999999999998,None,LT,2026-04-23
2026-01-05 04:00:00+00:00,537.5,0.0,0.0,158.0,0.0,700.0,537.5,-158.0,-700.0,-320.5,None,LT,2026-04-23
2026-01-05 05:00:00+00:00,555.95,0.0,0.0,161.0,0.0,700.0,555.95,-161.0,-700.0,-305.04999999999995,None,LT,2026-04-23
2026-01-05 06:00:00+00:00,310.9,0.0,23.2,8.375,0.0,700.0,310.9,14.825,-700.0,-374.27500000000003,None,LT,2026-04-23
2026-01-05 07:00:00+00:00,27.2,133.925,93.9,36.35,0.0,403.04999999999995,-106.72500000000001,57.550000000000004,-403.04999999999995,-452.22499999999997,None,LT,2026-04-23
2026-01-05 08:00:00+00:00,0.0,350.225,95.0,35.15,0.0,196.15,-350.225,59.85,-196.15,-486.525,None,LT,2026-04-23
2026-01-05 09:00:00+00:00,0.0,378.075,48.0,88.325,0.0,86.525,-378.075,-40.325,-86.525,-504.92499999999995,None,LT,2026-04-23
2026-01-05 10:00:00+00:00,0.0,310.625,0.0,164.0,0.0,112.675,-310.625,-164.0,-112.675,-587.3,None,LT,2026-04-23
2026-01-05 11:00:00+00:00,0.0,348.0,0.0,164.0,0.0,203.4,-348.0,-164.0,-203.4,-715.4,None,LT,2026-04-23
2026-01-05 12:00:00+00:00,0.0,424.175,131.125,26.525,0.0,470.525,-424.175,104.6,-470.525,-790.1,None,LT,2026-04-23
2026-01-05 13:00:00+00:00,0.0,404.35,192.0,0.0,0.0,631.825,-404.35,192.0,-631.825,-844.1750000000001,None,LT,2026-04-23
2026-01-05 14:00:00+00:00,0.0,438.5,182.575,0.0,0.0,403.25,-438.5,182.575,-403.25,-659.175,None,LT,2026-04-23
2026-01-05 15:00:00+00:00,0.0,468.05,78.675,0.0,0.0,180.025,-468.05,78.675,-180.025,-569.4,None,LT,2026-04-23
2026-01-05 16:00:00+00:00,148.3,133.425,0.0,155.825,50.425,243.97500000000002,14.875,-155.825,-193.55,-334.5,None,LT,2026-04-23
2026-01-05 17:00:00+00:00,144.925,86.75,0.0,165.0,41.45,254.3,58.17500000000001,-165.0,-212.85000000000002,-319.675,None,LT,2026-04-23
2026-01-05 18:00:00+00:00,0.0,653.95,61.724999999999994,7.125,0.0,160.85,-653.95,54.599999999999994,-160.85,-760.2,None,LT,2026-04-23
2026-01-05 19:00:00+00:00,0.0,637.45,62.925,35.85,0.0,111.69999999999999,-637.45,27.074999999999996,-111.69999999999999,-722.075,None,LT,2026-04-23
2026-01-05 20:00:00+00:00,0.0,297.875,125.9,0.0,0.0,438.7,-297.875,125.9,-438.7,-610.675,None,LT,2026-04-23
2026-01-05 21:00:00+00:00,0.0,300.85,186.0,0.0,0.0,436.125,-300.85,186.0,-436.125,-550.975,None,LT,2026-04-23
2026-01-05 22:00:00+00:00,0.0,93.375,13.8,30.4,0.0,700.0,-93.375,-16.599999999999998,-700.0,-809.975,None,LT,2026-04-23
2026-01-05 23:00:00+00:00,0.0,474.55,0.0,158.0,0.0,700.0,-474.55,-158.0,-700.0,-1332.55,None,LT,2026-04-23
2026-01-06 00:00:00+00:00,0.0,421.625,0.0,157.0,0.0,700.0,-421.625,-157.0,-700.0,-1278.625,None,LT,2026-04-23
2026-01-06 01:00:00+00:00,0.0,415.975,0.0,143.625,0.0,700.0,-415.975,-143.625,-700.0,-1259.6,None,LT,2026-04-23
2026-01-06 02:00:00+00:00,0.0,410.4,0.0,158.0,0.0,700.0,-410.4,-158.0,-700.0,-1268.4,None,LT,2026-04-23
2026-01-06 03:00:00+00:00,0.0,499.625,0.0,159.0,0.0,700.0,-499.625,-159.0,-700.0,-1358.625,None,LT,2026-04-23
2026-01-06 04:00:00+00:00,0.0,269.1,0.0,125.2,0.0,700.0,-269.1,-125.2,-700.0,-1094.3,None,LT,2026-04-23
2026-01-06 05:00:00+00:00,0.0,568.525,130.25,0.0,0.0,700.0,-568.525,130.25,-700.0,-1138.275,None,LT,2026-04-23
2026-01-06 06:00:00+00:00,0.0,638.15,168.175,0.0,0.0,643.325,-638.15,168.175,-643.325,-1113.3,None,LT,2026-04-23
2026-01-06 07:00:00+00:00,0.0,727.1999999999999,96.525,41.5,0.0,346.05,-727.1999999999999,55.025000000000006,-346.05,-1018.2249999999999,None,LT,2026-04-23
2026-01-06 08:00:00+00:00,0.0,722.2,144.75,41.5,0.0,388.175,-722.2,103.25,-388.175,-1007.125,None,LT,2026-04-23
2026-01-06 09:00:00+00:00,0.0,724.65,181.425,0.0,0.0,488.15000000000003,-724.65,181.425,-488.15000000000003,-1031.375,None,LT,2026-04-23
2026-01-06 10:00:00+00:00,0.0,562.075,127.15,0.0,0.0,649.225,-562.075,127.15,-649.225,-1084.15,None,LT,2026-04-23
2026-01-06 11:00:00+00:00,0.0,294.9,0.0,163.625,0.0,691.275,-294.9,-163.625,-691.275,-1149.8,None,LT,2026-04-23
2026-01-06 12:00:00+00:00,0.0,496.975,4.425,13.5,0.0,678.125,-496.975,-9.075,-678.125,-1184.175,None,LT,2026-04-23
2026-01-06 13:00:00+00:00,0.0,441.825,0.0,90.22500000000001,0.0,700.0,-441.825,-90.22500000000001,-700.0,-1232.05,None,LT,2026-04-23
2026-01-06 14:00:00+00:00,0.0,433.3,0.0,150.15,0.0,689.5,-433.3,-150.15,-689.5,-1272.95,None,LT,2026-04-23
2026-01-06 15:00:00+00:00,0.0,510.25,0.0,122.3,0.0,613.325,-510.25,-122.3,-613.325,-1245.875,None,LT,2026-04-23
2026-01-06 16:00:00+00:00,0.0,461.125,0.0,112.95,0.0,676.975,-461.125,-112.95,-676.975,-1251.0500000000002,None,LT,2026-04-23
2026-01-06 17:00:00+00:00,0.0,635.825,0.0,146.95,0.0,431.8,-635.825,-146.95,-431.8,-1214.575,None,LT,2026-04-23
2026-01-06 18:00:00+00:00,0.0,669.95,156.025,0.0,0.0,685.25,-669.95,156.025,-685.25,-1199.1750000000002,None,LT,2026-04-23
2026-01-06 19:00:00+00:00,0.0,657.05,183.0,0.0,0.0,644.35,-657.05,183.0,-644.35,-1118.4,None,LT,2026-04-23
2026-01-06 20:00:00+00:00,0.0,382.7,40.0,20.325,0.0,700.0,-382.7,19.675,-700.0,-1063.025,None,LT,2026-04-23
2026-01-06 21:00:00+00:00,0.0,434.25,0.0,122.575,0.0,700.0,-434.25,-122.575,-700.0,-1256.825,None,LT,2026-04-23
2026-01-06 22:00:00+00:00,0.0,430.125,1.775,21.85,0.0,700.0,-430.125,-20.075000000000003,-700.0,-1150.2,None,LT,2026-04-23
2026-01-06 23:00:00+00:00,0.0,513.2,0.0,128.5,0.0,700.0,-513.2,-128.5,-700.0,-1341.7,None,LT,2026-04-23
2026-01-07 00:00:00+00:00,0.0,543.8,0.0,60.7,0.0,700.0,-543.8,-60.7,-700.0,-1304.5,None,LT,2026-04-23
2026-01-07 01:00:00+00:00,0.0,496.45,0.0,144.3,0.0,700.0,-496.45,-144.3,-700.0,-1340.75,None,LT,2026-04-23
2026-01-07 02:00:00+00:00,0.0,655.0,0.0,49.575,0.0,700.0,-655.0,-49.575,-700.0,-1404.575,None,LT,2026-04-23
2026-01-07 03:00:00+00:00,0.0,588.625,0.0,154.8,0.0,700.0,-588.625,-154.8,-700.0,-1443.425,None,LT,2026-04-23
2026-01-07 04:00:00+00:00,0.0,446.75,65.375,0.0,0.0,700.0,-446.75,65.375,-700.0,-1081.375,None,LT,2026-04-23
2026-01-07 05:00:00+00:00,0.0,364.675,0.0,102.475,0.0,700.0,-364.675,-102.475,-700.0,-1167.15,None,LT,2026-04-23
2026-01-07 06:00:00+00:00,0.0,389.17499999999995,37.275000000000006,70.675,0.0,700.0,-389.17499999999995,-33.39999999999999,-700.0,-1122.5749999999998,None,LT,2026-04-23
2026-01-07 07:00:00+00:00,0.0,342.15,5.35,22.1,0.0,700.0,-342.15,-16.75,-700.0,-1058.9,None,LT,2026-04-23
2026-01-07 08:00:00+00:00,0.0,384.325,157.325,0.0,0.0,700.0,-384.325,157.325,-700.0,-927.0,None,LT,2026-04-23
2026-01-07 09:00:00+00:00,0.0,372.125,0.0,115.7,0.0,700.0,-372.125,-115.7,-700.0,-1187.825,None,LT,2026-04-23
2026-01-07 10:00:00+00:00,0.0,491.95,0.0,109.825,0.0,700.0,-491.95,-109.825,-700.0,-1301.775,None,LT,2026-04-23
2026-01-07 11:00:00+00:00,0.0,543.75,0.0,29.375,0.0,700.0,-543.75,-29.375,-700.0,-1273.125,None,LT,2026-04-23
2026-01-07 12:00:00+00:00,0.0,638.1,53.425,0.0,0.0,700.0,-638.1,53.425,-700.0,-1284.6750000000002,None,LT,2026-04-23
2026-01-07 13:00:00+00:00,0.0,697.125,76.05,0.0,0.0,700.0,-697.125,76.05,-700.0,-1321.075,None,LT,2026-04-23
2026-01-07 14:00:00+00:00,0.0,674.775,36.45,0.0,0.0,700.0,-674.775,36.45,-700.0,-1338.3249999999998,None,LT,2026-04-23
2026-01-07 15:00:00+00:00,0.0,616.675,134.925,0.0,0.0,700.0,-616.675,134.925,-700.0,-1181.75,None,LT,2026-04-23
2026-01-07 16:00:00+00:00,0.0,604.025,138.75,0.0,0.0,700.0,-604.025,138.75,-700.0,-1165.275,None,LT,2026-04-23
2026-01-07 17:00:00+00:00,0.0,403.075,0.0,24.825,0.0,700.0,-403.075,-24.825,-700.0,-1127.9,None,LT,2026-04-23
2026-01-07 18:00:00+00:00,0.0,430.25,0.0,147.975,0.0,700.0,-430.25,-147.975,-700.0,-1278.225,None,LT,2026-04-23
2026-01-07 19:00:00+00:00,0.0,400.775,0.0,80.95,0.0,700.0,-400.775,-80.95,-700.0,-1181.725,None,LT,2026-04-23
2026-01-07 20:00:00+00:00,0.0,444.875,37.4,33.375,0.0,700.0,-444.875,4.024999999999999,-700.0,-1140.85,None,LT,2026-04-23
2026-01-07 21:00:00+00:00,0.0,540.075,0.0,121.025,0.0,700.0,-540.075,-121.025,-700.0,-1361.1,None,LT,2026-04-23
2026-01-07 22:00:00+00:00,0.0,682.9,133.525,0.0,0.0,700.0,-682.9,133.525,-700.0,-1249.375,None,LT,2026-04-23
2026-01-07 23:00:00+00:00,0.0,619.25,0.0,153.625,0.0,700.0,-619.25,-153.625,-700.0,-1472.875,None,LT,2026-04-23
2026-01-08 00:00:00+00:00,0.0,648.575,0.0,94.47500000000001,0.0,700.0,-648.575,-94.47500000000001,-700.0,-1443.0500000000002,None,LT,2026-04-23
2026-01-08 01:00:00+00:00,0.0,603.675,0.0,132.775,0.0,700.0,-603.675,-132.775,-700.0,-1436.4499999999998,None,LT,2026-04-23
2026-01-08 02:00:00+00:00,0.0,589.725,0.0,153.2,0.0,700.0,-589.725,-153.2,-700.0,-1442.925,None,LT,2026-04-23
2026-01-08 03:00:00+00:00,0.0,572.5,0.0,160.35,0.0,700.0,-572.5,-160.35,-700.0,-1432.85,None,LT,2026-04-23
2026-01-08 04:00:00+00:00,0.0,563.05,0.0,164.0,0.0,700.0,-563.05,-164.0,-700.0,-1427.05,None,LT,2026-04-23
2026-01-08 05:00:00+00:00,0.0,354.775,0.0,165.0,0.0,700.0,-354.775,-165.0,-700.0,-1219.775,None,LT,2026-04-23
2026-01-08 06:00:00+00:00,0.0,391.05,0.0,145.25,0.0,700.0,-391.05,-145.25,-700.0,-1236.3,None,LT,2026-04-23
2026-01-08 07:00:00+00:00,0.0,470.1,0.0,82.35,0.0,700.0,-470.1,-82.35,-700.0,-1252.45,None,LT,2026-04-23
2026-01-08 08:00:00+00:00,0.0,404.175,0.0,114.65,0.0,700.0,-404.175,-114.65,-700.0,-1218.825,None,LT,2026-04-23
2026-01-08 09:00:00+00:00,0.0,351.35,0.0,169.0,0.0,700.0,-351.35,-169.0,-700.0,-1220.35,None,LT,2026-04-23
2026-01-08 10:00:00+00:00,0.0,369.175,0.0,169.0,0.0,700.0,-369.175,-169.0,-700.0,-1238.175,None,LT,2026-04-23
2026-01-08 11:00:00+00:00,0.0,379.125,0.0,167.0,0.0,700.0,-379.125,-167.0,-700.0,-1246.125,None,LT,2026-04-23
2026-01-08 12:00:00+00:00,0.0,331.225,0.0,169.0,0.0,700.0,-331.225,-169.0,-700.0,-1200.225,None,LT,2026-04-23
2026-01-08 13:00:00+00:00,0.0,381.375,0.0,53.824999999999996,0.0,700.0,-381.375,-53.824999999999996,-700.0,-1135.2,None,LT,2026-04-23
2026-01-08 14:00:00+00:00,0.0,432.5,54.725,0.0,0.0,700.0,-432.5,54.725,-700.0,-1077.775,None,LT,2026-04-23
2026-01-08 15:00:00+00:00,0.0,410.2,117.375,0.0,0.0,700.0,-410.2,117.375,-700.0,-992.825,None,LT,2026-04-23
