,AT_CH,CH_AT,AT_CZ,CZ_AT,AT_DE_LU,DE_LU_AT,AT_HU,HU_AT,AT_IT_NORD,IT_NORD_AT,AT_SI,SI_AT,AT_CH_net_export,AT_CZ_net_export,AT_DE_LU_net_export,AT_HU_net_export,AT_IT_NORD_net_export,AT_SI_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-01 00:00:00+00:00,899.5,0.0,0.0,1894.1000000000001,0.0,2923.875,1305.075,0.0,0.0,165.0,2191.3,201.45,899.5,-1894.1000000000001,-2923.875,1305.075,-165.0,1989.8500000000001,-788.5500000000004,None,AT,2026-04-23
2026-01-01 01:00:00+00:00,900.0,0.0,0.0,457.125,0.0,4886.2,1041.175,0.0,0.0,165.0,2243.125,210.60000000000002,900.0,-457.125,-4886.2,1041.175,-165.0,2032.525,-1534.6249999999995,None,AT,2026-04-23
2026-01-01 02:00:00+00:00,899.1,0.0,0.0,4402.825,0.0,1463.775,1164.075,0.0,0.0,165.0,2077.15,121.075,899.1,-4402.825,-1463.775,1164.075,-165.0,1956.075,-2012.3500000000001,None,AT,2026-04-23
2026-01-01 03:00:00+00:00,899.1,0.0,0.0,2929.8250000000003,0.0,2869.075,0.0,0.0,0.0,165.0,2901.45,60.1,899.1,-2929.8250000000003,-2869.075,0.0,-165.0,2841.35,-2223.4500000000003,None,AT,2026-04-23
2026-01-01 04:00:00+00:00,900.0,0.0,0.0,4452.325,0.0,1734.575,0.0,0.0,0.0,165.0,3132.6,41.825,900.0,-4452.325,-1734.575,0.0,-165.0,3090.775,-2361.1249999999995,None,AT,2026-04-23
2026-01-01 05:00:00+00:00,900.0,0.0,0.0,5319.825,0.0,1291.675,0.0,0.0,0.0,165.0,3113.025,23.725,900.0,-5319.825,-1291.675,0.0,-165.0,3089.3,-2787.2,None,AT,2026-04-23
2026-01-01 06:00:00+00:00,900.0,0.0,0.0,2832.4,0.0,1268.225,0.0,0.0,0.0,165.0,327.575,73.05,900.0,-2832.4,-1268.225,0.0,-165.0,254.52499999999998,-3111.1,None,AT,2026-04-23
2026-01-01 07:00:00+00:00,900.0,0.0,0.0,3336.3500000000004,0.0,2358.125,0.0,0.0,0.0,165.0,1074.15,12.575,900.0,-3336.3500000000004,-2358.125,0.0,-165.0,1061.575,-3897.9000000000005,None,AT,2026-04-23
2026-01-01 08:00:00+00:00,899.5,0.0,0.0,2629.825,0.0,2339.325,0.0,0.0,0.0,112.5,175.8,75.4,899.5,-2629.825,-2339.325,0.0,-112.5,100.4,-4081.7499999999995,None,AT,2026-04-23
2026-01-01 09:00:00+00:00,750.0,0.0,0.0,3968.075,0.0,1181.9,0.0,0.0,364.0,0.0,63.275000000000006,123.45,750.0,-3968.075,-1181.9,0.0,364.0,-60.175,-4096.150000000001,None,AT,2026-04-23
2026-01-01 10:00:00+00:00,750.0,0.0,0.0,4068.45,0.0,0.0,0.0,0.0,39.5,84.0,0.0,572.75,750.0,-4068.45,0.0,0.0,-44.5,-572.75,-3935.7,None,AT,2026-04-23
2026-01-01 11:00:00+00:00,750.0,0.0,0.0,2753.8500000000004,0.0,2396.35,173.375,0.0,365.0,0.0,125.175,96.5,750.0,-2753.8500000000004,-2396.35,173.375,365.0,28.674999999999997,-3833.1500000000005,None,AT,2026-04-23
2026-01-01 12:00:00+00:00,749.9,0.0,0.0,2823.65,0.0,2268.725,409.0,0.0,63.0,123.75,231.85,115.60000000000001,749.9,-2823.65,-2268.725,409.0,-60.75,116.24999999999999,-3877.9750000000004,None,AT,2026-04-23
2026-01-01 13:00:00+00:00,748.7,0.0,0.0,1337.05,0.0,4637.95,1454.625,0.0,0.0,165.0,809.575,302.825,748.7,-1337.05,-4637.95,1454.625,-165.0,506.75000000000006,-3429.9249999999993,None,AT,2026-04-23
2026-01-01 14:00:00+00:00,850.0,0.0,0.0,707.475,0.0,6492.35,2560.55,0.0,0.0,165.0,867.725,405.2,850.0,-707.475,-6492.35,2560.55,-165.0,462.52500000000003,-3491.7500000000005,None,AT,2026-04-23
2026-01-01 15:00:00+00:00,850.0,23.0,0.0,3113.2,0.0,2550.85,1605.5749999999998,0.0,0.0,165.0,837.075,1081.425,827.0,-3113.2,-2550.85,1605.5749999999998,-165.0,-244.3499999999999,-3640.8249999999994,None,AT,2026-04-23
2026-01-01 16:00:00+00:00,850.0,35.0,0.0,1209.675,0.0,3488.1499999999996,354.57500000000005,0.0,0.0,165.0,169.175,0.0,815.0,-1209.675,-3488.1499999999996,354.57500000000005,-165.0,169.175,-3524.075,None,AT,2026-04-23
2026-01-01 17:00:00+00:00,850.0,89.0,0.0,4088.2,0.0,2285.0,880.4000000000001,0.0,0.0,134.75,1502.525,0.0,761.0,-4088.2,-2285.0,880.4000000000001,-134.75,1502.525,-3364.024999999999,None,AT,2026-04-23
2026-01-01 18:00:00+00:00,850.0,0.0,0.0,3039.5,0.0,4095.675,2414.4,0.0,0.0,165.0,772.2,0.0,850.0,-3039.5,-4095.675,2414.4,-165.0,772.2,-3263.575,None,AT,2026-04-23
2026-01-01 19:00:00+00:00,850.0,0.0,0.0,3993.7,0.0,1856.7,900.775,0.0,0.0,165.0,1835.775,1031.0,850.0,-3993.7,-1856.7,900.775,-165.0,804.7750000000001,-3459.85,None,AT,2026-04-23
2026-01-01 20:00:00+00:00,850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,0.0,4184.5,850.0,0.0,0.0,0.0,-165.0,-4184.5,-3499.5,None,AT,2026-04-23
2026-01-01 21:00:00+00:00,850.0,0.0,0.0,6075.0,0.0,1285.325,326.725,0.0,12.0,116.75,2779.175,0.0,850.0,-6075.0,-1285.325,326.725,-104.75,2779.175,-3509.1749999999993,None,AT,2026-04-23
2026-01-01 22:00:00+00:00,849.9,0.0,0.0,4776.575,0.0,2557.175,1315.1,0.0,0.0,136.25,1814.8,0.0,849.9,-4776.575,-2557.175,1315.1,-136.25,1814.8,-3490.2,None,AT,2026-04-23
2026-01-01 23:00:00+00:00,1000.0,0.0,0.0,2136.75,0.0,3376.375,908.975,0.0,0.0,165.0,511.425,0.0,1000.0,-2136.75,-3376.375,908.975,-165.0,511.425,-3257.725,None,AT,2026-04-23
2026-01-02 00:00:00+00:00,999.2,0.0,0.0,2127.1,0.0,3369.725,759.35,0.0,0.0,165.0,358.575,0.0,999.2,-2127.1,-3369.725,759.35,-165.0,358.575,-3544.7000000000003,None,AT,2026-04-23
2026-01-02 01:00:00+00:00,999.8,0.0,0.0,2107.225,0.0,3331.75,701.1,0.0,0.0,165.0,261.1,0.0,999.8,-2107.225,-3331.75,701.1,-165.0,261.1,-3641.9750000000004,None,AT,2026-04-23
2026-01-02 02:00:00+00:00,999.6,0.0,0.0,1997.575,0.0,3206.9,637.75,0.0,32.75,123.75,186.7,0.0,999.6,-1997.575,-3206.9,637.75,-91.0,186.7,-3471.425,None,AT,2026-04-23
2026-01-02 03:00:00+00:00,999.5,0.0,0.0,2010.225,0.0,3211.25,634.6,0.0,0.0,165.0,192.85,0.0,999.5,-2010.225,-3211.25,634.6,-165.0,192.85,-3559.5250000000005,None,AT,2026-04-23
2026-01-02 04:00:00+00:00,999.7,0.0,0.0,1982.525,0.0,3209.925,708.925,0.0,0.0,165.0,211.1,0.0,999.7,-1982.525,-3209.925,708.925,-165.0,211.1,-3437.725,None,AT,2026-04-23
2026-01-02 05:00:00+00:00,999.2,0.0,0.0,1985.35,0.0,3143.675,739.025,0.0,0.0,165.0,261.35,0.0,999.2,-1985.35,-3143.675,739.025,-165.0,261.35,-3294.45,None,AT,2026-04-23
2026-01-02 06:00:00+00:00,1000.0,0.0,0.0,1905.725,0.0,3082.425,940.0,0.0,0.0,120.0,487.725,0.0,1000.0,-1905.725,-3082.425,940.0,-120.0,487.725,-2680.425,None,AT,2026-04-23
2026-01-02 07:00:00+00:00,1000.0,0.0,0.0,1709.6,0.0,2912.675,545.2,0.0,0.0,120.0,256.625,0.0,1000.0,-1709.6,-2912.675,545.2,-120.0,256.625,-2940.45,None,AT,2026-04-23
2026-01-02 08:00:00+00:00,1000.0,0.0,0.0,1483.825,0.0,2827.375,211.5,0.0,171.0,0.0,177.05,0.0,1000.0,-1483.825,-2827.375,211.5,171.0,177.05,-2751.6499999999996,None,AT,2026-04-23
2026-01-02 09:00:00+00:00,999.1,0.0,0.0,1716.225,0.0,3269.775,201.15,0.0,171.0,0.0,561.575,0.0,999.1,-1716.225,-3269.775,201.15,171.0,561.575,-3053.175,None,AT,2026-04-23
2026-01-02 10:00:00+00:00,999.1,0.0,0.0,1609.25,0.0,3169.2,123.0,0.0,171.0,0.0,498.7,0.0,999.1,-1609.25,-3169.2,123.0,171.0,498.7,-2986.65,None,AT,2026-04-23
2026-01-02 11:00:00+00:00,999.6,0.0,0.0,1563.325,0.0,3140.725,173.5,0.0,211.0,0.0,362.3,0.0,999.6,-1563.325,-3140.725,173.5,211.0,362.3,-2957.6499999999996,None,AT,2026-04-23
2026-01-02 12:00:00+00:00,999.3,0.0,0.0,1263.15,0.0,2684.8,285.65,0.0,0.0,111.0,248.65,0.0,999.3,-1263.15,-2684.8,285.65,-111.0,248.65,-2525.3500000000004,None,AT,2026-04-23
2026-01-02 13:00:00+00:00,999.4,0.0,0.0,1450.375,0.0,2928.75,879.175,0.0,0.0,111.0,530.8,0.0,999.4,-1450.375,-2928.75,879.175,-111.0,530.8,-2080.75,None,AT,2026-04-23
2026-01-02 14:00:00+00:00,999.4,0.0,0.0,1422.0,0.0,2807.45,1164.55,0.0,0.0,120.0,509.975,0.0,999.4,-1422.0,-2807.45,1164.55,-120.0,509.975,-1675.525,None,AT,2026-04-23
2026-01-02 15:00:00+00:00,999.5,0.0,0.0,1536.4,0.0,2841.825,1251.3,0.0,0.0,120.0,391.675,0.0,999.5,-1536.4,-2841.825,1251.3,-120.0,391.675,-1855.7500000000002,None,AT,2026-04-23
2026-01-02 16:00:00+00:00,1000.0,0.0,0.0,1493.15,0.0,2834.95,1248.75,0.0,0.0,120.0,392.275,0.0,1000.0,-1493.15,-2834.95,1248.75,-120.0,392.275,-1807.0749999999998,None,AT,2026-04-23
2026-01-02 17:00:00+00:00,999.0,0.0,0.0,1639.95,0.0,2874.1,1110.4,0.0,0.0,119.0,348.225,0.0,999.0,-1639.95,-2874.1,1110.4,-119.0,348.225,-2175.425,None,AT,2026-04-23
2026-01-02 18:00:00+00:00,1000.0,0.0,0.0,1612.125,0.0,2832.9,1159.475,0.0,0.0,119.0,431.425,0.0,1000.0,-1612.125,-2832.9,1159.475,-119.0,431.425,-1973.1250000000002,None,AT,2026-04-23
2026-01-02 19:00:00+00:00,1000.0,0.0,0.0,1677.825,0.0,2923.3,1292.7,0.0,0.0,119.0,620.125,0.0,1000.0,-1677.825,-2923.3,1292.7,-119.0,620.125,-1807.3000000000002,None,AT,2026-04-23
2026-01-02 20:00:00+00:00,1000.0,0.0,0.0,1798.125,0.0,3102.025,1165.725,0.0,0.0,120.0,680.725,0.0,1000.0,-1798.125,-3102.025,1165.725,-120.0,680.725,-2173.7000000000003,None,AT,2026-04-23
2026-01-02 21:00:00+00:00,999.2,0.0,0.0,1855.4,0.0,3017.65,975.9,0.0,95.0,60.0,683.3,0.0,999.2,-1855.4,-3017.65,975.9,35.0,683.3,-2179.6500000000005,None,AT,2026-04-23
2026-01-02 22:00:00+00:00,999.8,0.0,0.0,2122.75,0.0,3199.95,834.4,0.0,148.0,0.0,856.7,0.0,999.8,-2122.75,-3199.95,834.4,148.0,856.7,-2483.7999999999993,None,AT,2026-04-23
2026-01-02 23:00:00+00:00,999.1,0.0,0.0,2130.5,0.0,3105.975,286.65,0.0,233.5,0.0,330.72499999999997,0.0,999.1,-2130.5,-3105.975,286.65,233.5,330.72499999999997,-3386.5,None,AT,2026-04-23
2026-01-03 00:00:00+00:00,999.3,0.0,0.0,1952.85,0.0,2944.25,154.75,0.0,247.0,0.0,410.7,0.0,999.3,-1952.85,-2944.25,154.75,247.0,410.7,-3085.3500000000004,None,AT,2026-04-23
2026-01-03 01:00:00+00:00,999.2,0.3,0.0,1873.55,0.0,2659.025,76.775,0.0,182.0,0.0,325.8,0.0,998.9000000000001,-1873.55,-2659.025,76.775,182.0,325.8,-2949.1,None,AT,2026-04-23
2026-01-03 02:00:00+00:00,999.6,0.0,0.0,1832.675,0.0,2587.425,29.8,11.0,162.0,0.0,291.4,0.0,999.6,-1832.675,-2587.425,18.8,162.0,291.4,-2948.2999999999997,None,AT,2026-04-23
2026-01-03 03:00:00+00:00,999.1,0.0,0.0,1716.8,0.0,2686.2,61.45,0.0,162.0,0.0,333.25,0.0,999.1,-1716.8,-2686.2,61.45,162.0,333.25,-2847.2,None,AT,2026-04-23
2026-01-03 04:00:00+00:00,999.7,0.8,0.0,1731.35,0.0,3072.725,312.675,0.0,162.0,0.0,541.575,0.0,998.9000000000001,-1731.35,-3072.725,312.675,162.0,541.575,-2788.9249999999993,None,AT,2026-04-23
2026-01-03 05:00:00+00:00,1000.0,0.0,0.0,1888.275,0.0,3319.6,537.175,0.0,162.0,0.0,782.85,0.0,1000.0,-1888.275,-3319.6,537.175,162.0,782.85,-2725.85,None,AT,2026-04-23
2026-01-03 06:00:00+00:00,999.1,0.0,0.0,2005.375,0.0,3607.075,855.825,0.0,103.0,0.0,960.875,0.0,999.1,-2005.375,-3607.075,855.825,103.0,960.875,-2693.6499999999996,None,AT,2026-04-23
2026-01-03 07:00:00+00:00,999.7,0.0,0.0,1794.775,0.0,2891.9,456.875,0.0,141.0,0.0,761.7,0.0,999.7,-1794.775,-2891.9,456.875,141.0,761.7,-2327.4000000000005,None,AT,2026-04-23
2026-01-03 08:00:00+00:00,999.5,0.0,0.0,1444.1999999999998,0.0,2227.525,112.375,16.9,308.0,0.0,565.5,0.0,999.5,-1444.1999999999998,-2227.525,95.475,308.0,565.5,-1703.25,None,AT,2026-04-23
2026-01-03 09:00:00+00:00,999.7,0.0,0.0,1260.1,0.0,1790.325,0.0,138.5,314.0,0.0,421.45000000000005,0.0,999.7,-1260.1,-1790.325,-138.5,314.0,421.45000000000005,-1453.7749999999999,None,AT,2026-04-23
2026-01-03 10:00:00+00:00,999.1,0.0,0.0,1401.7250000000001,0.0,2131.5,0.0,84.475,314.0,0.0,483.15,0.0,999.1,-1401.7250000000001,-2131.5,-84.475,314.0,483.15,-1821.4499999999998,None,AT,2026-04-23
2026-01-03 11:00:00+00:00,990.7,0.0,0.0,1375.175,0.0,2277.45,6.55,12.8,190.0,0.0,502.4,0.0,990.7,-1375.175,-2277.45,-6.250000000000001,190.0,502.4,-1975.7749999999996,None,AT,2026-04-23
2026-01-03 12:00:00+00:00,999.4,0.0,0.0,1527.875,0.0,2968.55,152.25,0.0,145.5,0.0,516.275,0.0,999.4,-1527.875,-2968.55,152.25,145.5,516.275,-2683.0,None,AT,2026-04-23
2026-01-03 13:00:00+00:00,955.2,100.0,0.0,1762.775,0.0,3569.9750000000004,763.575,0.0,0.0,30.0,810.325,0.0,855.2,-1762.775,-3569.9750000000004,763.575,-30.0,810.325,-2933.6500000000005,None,AT,2026-04-23
2026-01-03 14:00:00+00:00,650.6,399.0,0.0,1781.0,0.0,3469.325,1004.15,0.0,0.0,112.75,727.05,0.0,251.60000000000002,-1781.0,-3469.325,1004.15,-112.75,727.05,-3380.2750000000005,None,AT,2026-04-23
2026-01-03 15:00:00+00:00,630.1,40.0,0.0,1770.775,0.0,3419.025,868.075,0.0,0.0,120.0,403.275,0.0,590.1,-1770.775,-3419.025,868.075,-120.0,403.275,-3448.350000000001,None,AT,2026-04-23
2026-01-03 16:00:00+00:00,947.8,0.0,0.0,2022.05,0.0,3438.875,773.05,0.0,0.0,120.0,385.1,0.0,947.8,-2022.05,-3438.875,773.05,-120.0,385.1,-3474.975,None,AT,2026-04-23
2026-01-03 17:00:00+00:00,933.6,42.0,0.0,2059.4,0.0,3353.775,759.75,0.0,0.0,104.0,427.875,0.0,891.6,-2059.4,-3353.775,759.75,-104.0,427.875,-3437.9500000000007,None,AT,2026-04-23
2026-01-03 18:00:00+00:00,820.1,140.8,0.0,1939.475,0.0,3190.2,873.75,0.0,0.0,104.0,504.35,0.0,679.3,-1939.475,-3190.2,873.75,-104.0,504.35,-3176.275,None,AT,2026-04-23
2026-01-03 19:00:00+00:00,792.4,346.6,0.0,1934.375,0.0,3422.725,1199.025,0.0,0.0,104.0,805.55,0.0,445.79999999999995,-1934.375,-3422.725,1199.025,-104.0,805.55,-3010.7250000000004,None,AT,2026-04-23
2026-01-03 20:00:00+00:00,851.3,145.5,0.0,2211.0,0.0,3695.35,1252.65,0.0,62.0,90.0,922.225,0.0,705.8,-2211.0,-3695.35,1252.65,-28.0,922.225,-3053.675,None,AT,2026-04-23
2026-01-03 21:00:00+00:00,888.3,177.9,0.0,2247.8,0.0,3753.9,1337.575,0.0,27.0,60.0,1020.95,0.0,710.4,-2247.8,-3753.9,1337.575,-33.0,1020.95,-2965.7750000000005,None,AT,2026-04-23
2026-01-03 22:00:00+00:00,999.3,0.0,0.0,2397.75,0.0,3808.0,1003.9000000000001,0.0,140.0,41.25,939.65,0.0,999.3,-2397.75,-3808.0,1003.9000000000001,98.75,939.65,-3164.149999999999,None,AT,2026-04-23
2026-01-03 23:00:00+00:00,649.4,0.0,0.0,2471.6,0.0,3877.325,1015.425,0.0,233.0,0.0,943.65,0.0,649.4,-2471.6,-3877.325,1015.425,233.0,943.65,-3507.4499999999994,None,AT,2026-04-23
2026-01-04 00:00:00+00:00,649.4,0.0,0.0,2478.625,0.0,3949.375,922.4,0.0,278.0,0.0,997.075,0.0,649.4,-2478.625,-3949.375,922.4,278.0,997.075,-3581.125000000001,None,AT,2026-04-23
2026-01-04 01:00:00+00:00,649.0,0.0,0.0,2220.875,0.0,3680.2,705.775,0.0,278.0,0.0,847.25,0.0,649.0,-2220.875,-3680.2,705.775,278.0,847.25,-3421.05,None,AT,2026-04-23
2026-01-04 02:00:00+00:00,649.5,0.0,0.0,1843.5500000000002,0.0,3342.975,606.075,0.0,202.25,0.0,547.6,0.0,649.5,-1843.5500000000002,-3342.975,606.075,202.25,547.6,-3181.1,None,AT,2026-04-23
2026-01-04 03:00:00+00:00,649.5,0.0,0.0,1848.5,0.0,3411.65,523.525,0.0,300.0,0.0,686.075,0.0,649.5,-1848.5,-3411.65,523.525,300.0,686.075,-3101.0499999999993,None,AT,2026-04-23
2026-01-04 04:00:00+00:00,648.9,0.0,0.0,1767.0,0.0,3289.8,610.825,0.0,123.5,0.0,637.325,0.0,648.9,-1767.0,-3289.8,610.825,123.5,637.325,-3036.25,None,AT,2026-04-23
2026-01-04 05:00:00+00:00,649.9,0.0,0.0,1775.25,0.0,3125.475,486.275,0.0,234.5,0.0,393.25,0.0,649.9,-1775.25,-3125.475,486.275,234.5,393.25,-3136.7999999999997,None,AT,2026-04-23
2026-01-04 06:00:00+00:00,649.9,0.0,0.0,2078.775,0.0,2921.6,566.225,0.0,154.5,0.0,412.175,0.0,649.9,-2078.775,-2921.6,566.225,154.5,412.175,-3217.5750000000003,None,AT,2026-04-23
2026-01-04 07:00:00+00:00,649.4,0.0,0.0,1950.175,0.0,2618.6499999999996,175.2,0.0,231.75,0.0,219.625,0.0,649.4,-1950.175,-2618.6499999999996,175.2,231.75,219.625,-3292.85,None,AT,2026-04-23
2026-01-04 08:00:00+00:00,649.7,0.0,0.0,1735.4,0.0,2232.7,111.69999999999999,0.0,299.0,0.0,485.35,0.0,649.7,-1735.4,-2232.7,111.69999999999999,299.0,485.35,-2422.35,None,AT,2026-04-23
2026-01-04 09:00:00+00:00,649.1,0.0,0.0,1643.375,0.0,2067.4249999999997,69.22500000000001,0.0,299.0,0.0,510.275,0.0,649.1,-1643.375,-2067.4249999999997,69.22500000000001,299.0,510.275,-2183.2,None,AT,2026-04-23
2026-01-04 10:00:00+00:00,649.8,0.0,0.0,1693.05,0.0,2256.975,4.175,78.9,299.0,0.0,306.7,0.0,649.8,-1693.05,-2256.975,-74.72500000000001,299.0,306.7,-2769.25,None,AT,2026-04-23
2026-01-04 11:00:00+00:00,649.5,0.0,0.0,1578.675,0.0,2217.2,0.0,102.1,302.25,0.0,288.575,0.0,649.5,-1578.675,-2217.2,-102.1,302.25,288.575,-2657.65,None,AT,2026-04-23
2026-01-04 12:00:00+00:00,649.4,0.0,0.0,1543.25,0.0,2690.1000000000004,161.95,0.0,0.0,0.0,350.625,0.0,649.4,-1543.25,-2690.1000000000004,161.95,0.0,350.625,-3071.3750000000005,None,AT,2026-04-23
2026-01-04 13:00:00+00:00,606.1,0.0,0.0,1811.35,0.0,3460.55,735.325,0.0,153.0,0.0,596.0,0.0,606.1,-1811.35,-3460.55,735.325,153.0,596.0,-3181.4750000000004,None,AT,2026-04-23
2026-01-04 14:00:00+00:00,471.9,123.0,0.0,1765.95,0.0,3440.475,967.75,0.0,46.5,103.5,563.9,0.0,348.9,-1765.95,-3440.475,967.75,-57.0,563.9,-3382.8749999999995,None,AT,2026-04-23
2026-01-04 15:00:00+00:00,329.0,388.0,0.0,1826.0,0.0,3140.45,1027.025,0.0,0.0,138.0,400.5,0.0,-59.0,-1826.0,-3140.45,1027.025,-138.0,400.5,-3735.9249999999993,None,AT,2026-04-23
2026-01-04 16:00:00+00:00,410.70000000000005,232.6,0.0,2096.7,0.0,3377.825,867.45,0.0,0.0,0.0,449.125,0.0,178.10000000000005,-2096.7,-3377.825,867.45,0.0,449.125,-3979.8499999999995,None,AT,2026-04-23
2026-01-04 17:00:00+00:00,286.6,272.95,0.0,2004.15,0.0,3101.875,772.6,0.0,50.75,0.0,408.6,0.0,13.650000000000034,-2004.15,-3101.875,772.6,50.75,408.6,-3860.4249999999997,None,AT,2026-04-23
2026-01-04 18:00:00+00:00,366.7,387.25,0.0,1996.175,0.0,3141.875,680.1,0.0,179.0,0.0,438.45000000000005,0.0,-20.55000000000001,-1996.175,-3141.875,680.1,179.0,438.45000000000005,-3861.05,None,AT,2026-04-23
2026-01-04 19:00:00+00:00,547.325,247.25,0.0,2171.025,0.0,3580.75,881.35,0.0,44.0,3.75,609.45,0.0,300.07500000000005,-2171.025,-3580.75,881.35,40.25,609.45,-3920.6499999999996,None,AT,2026-04-23
2026-01-04 20:00:00+00:00,668.9,42.0,0.0,2318.025,0.0,3811.175,1019.5999999999999,0.0,0.0,138.0,788.425,0.0,626.9,-2318.025,-3811.175,1019.5999999999999,-138.0,788.425,-3832.2750000000005,None,AT,2026-04-23
2026-01-04 21:00:00+00:00,600.7,42.0,0.0,2296.65,0.0,3571.0,815.225,0.0,0.0,100.25,683.2,0.0,558.7,-2296.65,-3571.0,815.225,-100.25,683.2,-3910.7749999999996,None,AT,2026-04-23
2026-01-04 22:00:00+00:00,691.1,42.0,0.0,2399.6499999999996,0.0,3788.575,533.225,0.0,58.75,41.0,559.675,0.0,649.1,-2399.6499999999996,-3788.575,533.225,17.75,559.675,-4428.474999999999,None,AT,2026-04-23
2026-01-04 23:00:00+00:00,399.8,0.0,0.0,2272.125,0.0,3735.8,674.7249999999999,0.0,106.75,0.0,552.925,0.0,399.8,-2272.125,-3735.8,674.7249999999999,106.75,552.925,-4273.724999999999,None,AT,2026-04-23
2026-01-05 00:00:00+00:00,399.5,0.0,0.0,2095.425,0.0,3565.925,488.6,0.0,142.5,0.0,470.9,0.0,399.5,-2095.425,-3565.925,488.6,142.5,470.9,-4159.85,None,AT,2026-04-23
2026-01-05 01:00:00+00:00,399.6,0.0,0.0,2076.0,0.0,3450.875,460.075,0.0,71.25,25.5,394.95,0.0,399.6,-2076.0,-3450.875,460.075,45.75,394.95,-4226.5,None,AT,2026-04-23
2026-01-05 02:00:00+00:00,399.1,0.0,0.0,2009.625,0.0,3175.475,285.225,0.0,222.0,0.0,266.125,0.0,399.1,-2009.625,-3175.475,285.225,222.0,266.125,-4012.6499999999996,None,AT,2026-04-23
2026-01-05 03:00:00+00:00,399.3,0.0,0.0,2055.4,0.0,3256.2,361.7,0.0,136.5,0.0,467.9,0.0,399.3,-2055.4,-3256.2,361.7,136.5,467.9,-3946.2000000000003,None,AT,2026-04-23
2026-01-05 04:00:00+00:00,377.9,0.0,0.0,2177.025,0.0,3455.775,538.9,0.0,82.75,41.25,500.225,0.0,377.9,-2177.025,-3455.775,538.9,41.5,500.225,-4174.275,None,AT,2026-04-23
2026-01-05 05:00:00+00:00,334.0,665.2,0.0,1808.6,0.0,3235.45,1071.425,0.0,0.0,82.5,912.05,0.0,-331.20000000000005,-1808.6,-3235.45,1071.425,-82.5,912.05,-3474.2749999999996,None,AT,2026-04-23
2026-01-05 06:00:00+00:00,231.65,933.0,0.0,1274.725,0.0,2555.6,1286.475,0.0,0.0,120.0,823.3,0.0,-701.35,-1274.725,-2555.6,1286.475,-120.0,823.3,-2541.8999999999996,None,AT,2026-04-23
2026-01-05 07:00:00+00:00,0.0,1058.0,0.0,475.3,0.0,917.575,1159.025,0.0,0.0,120.0,537.425,0.0,-1058.0,-475.3,-917.575,1159.025,-120.0,537.425,-874.425,None,AT,2026-04-23
2026-01-05 08:00:00+00:00,66.0,1021.5,0.0,577.275,0.0,1012.5,1188.725,0.0,0.0,117.0,607.625,0.0,-955.5,-577.275,-1012.5,1188.725,-117.0,607.625,-865.9250000000002,None,AT,2026-04-23
2026-01-05 09:00:00+00:00,66.0,826.8,0.0,883.8,0.0,1478.1,1385.025,0.0,0.0,117.0,901.05,0.0,-760.8,-883.8,-1478.1,1385.025,-117.0,901.05,-953.6249999999998,None,AT,2026-04-23
2026-01-05 10:00:00+00:00,66.0,788.6,0.0,1053.6,0.0,1839.625,1613.55,0.0,0.0,117.0,1142.2,0.0,-722.6,-1053.6,-1839.625,1613.55,-117.0,1142.2,-977.0749999999996,None,AT,2026-04-23
2026-01-05 11:00:00+00:00,66.0,867.3,0.0,1156.0,0.0,2200.45,1742.65,0.0,0.0,120.0,1310.15,0.0,-801.3,-1156.0,-2200.45,1742.65,-120.0,1310.15,-1224.9499999999998,None,AT,2026-04-23
2026-01-05 12:00:00+00:00,66.0,979.8,0.0,971.225,0.0,2128.95,1743.55,0.0,0.0,120.0,1225.475,0.0,-913.8,-971.225,-2128.95,1743.55,-120.0,1225.475,-1164.9500000000003,None,AT,2026-04-23
2026-01-05 13:00:00+00:00,0.0,984.0,0.0,682.475,0.0,1401.8,1485.1,0.0,0.0,120.0,914.45,0.0,-984.0,-682.475,-1401.8,1485.1,-120.0,914.45,-788.7249999999997,None,AT,2026-04-23
2026-01-05 14:00:00+00:00,0.0,1058.0,0.0,459.7,0.0,913.025,1326.225,0.0,0.0,120.0,632.525,0.0,-1058.0,-459.7,-913.025,1326.225,-120.0,632.525,-591.975,None,AT,2026-04-23
2026-01-05 15:00:00+00:00,0.0,1058.0,0.0,398.25,0.0,863.325,1346.375,0.0,0.0,120.0,485.25,0.0,-1058.0,-398.25,-863.325,1346.375,-120.0,485.25,-607.9499999999998,None,AT,2026-04-23
2026-01-05 16:00:00+00:00,0.0,1199.1,0.0,229.675,0.0,402.95,1093.175,0.0,0.0,120.0,322.825,0.0,-1199.1,-229.675,-402.95,1093.175,-120.0,322.825,-535.7249999999999,None,AT,2026-04-23
2026-01-05 17:00:00+00:00,0.0,1093.0,0.0,168.175,0.0,359.8,1103.4,0.0,0.0,120.0,326.725,0.0,-1093.0,-168.175,-359.8,1103.4,-120.0,326.725,-310.8499999999998,None,AT,2026-04-23
2026-01-05 18:00:00+00:00,0.0,1084.2,0.0,117.225,0.0,212.875,1261.45,0.0,0.0,120.0,503.95,0.0,-1084.2,-117.225,-212.875,1261.45,-120.0,503.95,231.10000000000008,None,AT,2026-04-23
