,GB_BE,BE_GB,GB_FR,FR_GB,GB_NL,NL_GB,GB_NO_2,NO_2_GB,GB_DK_1,DK_1_GB,GB_BE_net_export,GB_FR_net_export,GB_NL_net_export,GB_NO_2_net_export,GB_DK_1_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-01 00:00:00+00:00,252.0,117.0,2223.0,236.0,102.0,699.0,0.0,671.6,0.0,950.0,135.0,1987.0,-597.0,-671.6,-950.0,-96.60000000000002,None,GB,2026-04-23
2026-01-01 01:00:00+00:00,242.0,80.0,2915.0,236.0,90.0,784.0,0.0,694.9,0.0,950.0,162.0,2679.0,-694.0,-694.9,-950.0,502.0999999999999,None,GB,2026-04-23
2026-01-01 02:00:00+00:00,142.0,117.0,2309.0,236.0,45.0,782.0,0.0,398.9,0.0,1000.0,25.0,2073.0,-737.0,-398.9,-1000.0,-37.89999999999998,None,GB,2026-04-23
2026-01-01 03:00:00+00:00,133.0,244.0,2680.0,236.0,0.0,962.0,0.0,20.5,0.0,1000.0,-111.0,2444.0,-962.0,-20.5,-1000.0,350.5,None,GB,2026-04-23
2026-01-01 04:00:00+00:00,322.0,94.0,3214.0,236.0,45.0,710.0,141.9,0.0,0.0,950.0,228.0,2978.0,-665.0,141.9,-950.0,1732.9,None,GB,2026-04-23
2026-01-01 05:00:00+00:00,541.0,49.0,3417.0,307.0,0.0,498.0,147.7,0.0,0.0,950.0,492.0,3110.0,-498.0,147.7,-950.0,2301.7,None,GB,2026-04-23
2026-01-01 06:00:00+00:00,399.0,117.0,2793.0,307.0,0.0,698.0,363.3,0.0,0.0,942.0,282.0,2486.0,-698.0,363.3,-942.0,1491.3000000000002,None,GB,2026-04-23
2026-01-01 07:00:00+00:00,329.0,372.0,1968.0,350.0,0.0,730.0,228.6,0.0,0.0,989.0,-43.0,1618.0,-730.0,228.6,-989.0,84.59999999999991,None,GB,2026-04-23
2026-01-01 08:00:00+00:00,220.0,434.0,801.0,583.0,0.0,730.0,141.2,0.0,0.0,1000.0,-214.0,218.0,-730.0,141.2,-1000.0,-1584.8,None,GB,2026-04-23
2026-01-01 09:00:00+00:00,172.0,668.0,141.0,1272.0,0.0,731.0,0.0,0.0,0.0,1000.0,-496.0,-1131.0,-731.0,0.0,-1000.0,-3358.0,None,GB,2026-04-23
2026-01-01 10:00:00+00:00,172.0,817.0,0.0,1943.0,0.0,730.0,0.0,0.0,0.0,1000.0,-645.0,-1943.0,-730.0,0.0,-1000.0,-4318.0,None,GB,2026-04-23
2026-01-01 11:00:00+00:00,0.0,1032.0,0.0,1800.0,45.0,1047.0,117.2,0.0,0.0,1000.0,-1032.0,-1800.0,-1002.0,117.2,-1000.0,-4716.8,None,GB,2026-04-23
2026-01-01 12:00:00+00:00,0.0,1032.0,0.0,2821.0,0.0,1060.0,0.0,91.8,0.0,1000.0,-1032.0,-2821.0,-1060.0,-91.8,-1000.0,-6004.8,None,GB,2026-04-23
2026-01-01 13:00:00+00:00,0.0,1017.0,0.0,3140.0,0.0,1060.0,0.0,54.0,0.0,1000.0,-1017.0,-3140.0,-1060.0,-54.0,-1000.0,-6271.0,None,GB,2026-04-23
2026-01-01 14:00:00+00:00,0.0,995.0,0.0,3048.0,0.0,1059.0,0.0,519.0,0.0,1000.0,-995.0,-3048.0,-1059.0,-519.0,-1000.0,-6621.0,None,GB,2026-04-23
2026-01-01 15:00:00+00:00,0.0,918.0,0.0,3527.0,0.0,1060.0,0.0,984.0,0.0,1000.0,-918.0,-3527.0,-1060.0,-984.0,-1000.0,-7489.0,None,GB,2026-04-23
2026-01-01 16:00:00+00:00,0.0,1012.0,0.0,3528.0,0.0,1060.0,0.0,1449.0,0.0,1000.0,-1012.0,-3528.0,-1060.0,-1449.0,-1000.0,-8049.0,None,GB,2026-04-23
2026-01-01 17:00:00+00:00,0.0,1012.0,0.0,3528.0,0.0,1060.0,0.0,1449.0,0.0,1000.0,-1012.0,-3528.0,-1060.0,-1449.0,-1000.0,-8049.0,None,GB,2026-04-23
2026-01-01 18:00:00+00:00,0.0,1012.0,0.0,3528.0,0.0,1060.0,0.0,1449.0,0.0,1000.0,-1012.0,-3528.0,-1060.0,-1449.0,-1000.0,-8049.0,None,GB,2026-04-23
2026-01-01 19:00:00+00:00,0.0,843.0,0.0,3363.0,0.0,1060.0,0.0,1449.0,0.0,1000.0,-843.0,-3363.0,-1060.0,-1449.0,-1000.0,-7715.0,None,GB,2026-04-23
2026-01-01 20:00:00+00:00,0.0,782.0,0.0,2779.0,0.0,1060.0,0.0,1449.0,0.0,1000.0,-782.0,-2779.0,-1060.0,-1449.0,-1000.0,-7070.0,None,GB,2026-04-23
2026-01-01 21:00:00+00:00,119.0,522.0,165.0,1674.0,0.0,917.0,0.0,1154.4,0.0,1000.0,-403.0,-1509.0,-917.0,-1154.4,-1000.0,-4983.4,None,GB,2026-04-23
2026-01-01 22:00:00+00:00,367.0,136.0,425.0,1322.0,0.0,783.0,0.0,689.4,0.0,1000.0,231.0,-897.0,-783.0,-689.4,-1000.0,-3138.4,None,GB,2026-04-23
2026-01-01 23:00:00+00:00,59.0,55.0,263.0,1419.0,0.0,914.0,0.0,224.4,0.0,1000.0,4.0,-1156.0,-914.0,-224.4,-1000.0,-3290.4,None,GB,2026-04-23
2026-01-02 00:00:00+00:00,50.0,409.0,107.0,1936.0,0.0,1058.0,240.6,0.0,0.0,1000.0,-359.0,-1829.0,-1058.0,240.6,-1000.0,-4005.4,None,GB,2026-04-23
2026-01-02 01:00:00+00:00,50.0,342.0,121.0,1902.0,0.0,1059.0,705.6,0.0,0.0,1000.0,-292.0,-1781.0,-1059.0,705.6,-1000.0,-3426.4,None,GB,2026-04-23
2026-01-02 02:00:00+00:00,50.0,276.0,226.0,1370.0,0.0,1059.0,1035.0,0.0,0.0,1000.0,-226.0,-1144.0,-1059.0,1035.0,-1000.0,-2394.0,None,GB,2026-04-23
2026-01-02 03:00:00+00:00,50.0,255.0,525.0,1075.0,0.0,1059.0,1035.0,0.0,0.0,1000.0,-205.0,-550.0,-1059.0,1035.0,-1000.0,-1779.0,None,GB,2026-04-23
2026-01-02 04:00:00+00:00,50.0,299.0,884.0,848.0,0.0,821.0,876.0,0.0,0.0,806.0,-249.0,36.0,-821.0,876.0,-806.0,-964.0,None,GB,2026-04-23
2026-01-02 05:00:00+00:00,172.0,328.0,1279.0,675.0,106.0,705.0,411.0,0.0,0.0,687.0,-156.0,604.0,-599.0,411.0,-687.0,-427.0,None,GB,2026-04-23
2026-01-02 06:00:00+00:00,308.0,213.0,624.0,786.0,0.0,605.0,0.0,54.0,0.0,975.0,95.0,-162.0,-605.0,-54.0,-975.0,-1701.0,None,GB,2026-04-23
2026-01-02 07:00:00+00:00,225.0,188.0,55.0,1957.0,0.0,705.0,0.0,519.0,0.0,1000.0,37.0,-1902.0,-705.0,-519.0,-1000.0,-4089.0,None,GB,2026-04-23
2026-01-02 08:00:00+00:00,80.0,368.0,36.0,3368.0,0.0,1030.0,0.0,984.0,0.0,1000.0,-288.0,-3332.0,-1030.0,-984.0,-1000.0,-6634.0,None,GB,2026-04-23
2026-01-02 09:00:00+00:00,229.0,544.0,0.0,3528.0,0.0,1060.0,0.0,1449.0,0.0,1000.0,-315.0,-3528.0,-1060.0,-1449.0,-1000.0,-7352.0,None,GB,2026-04-23
2026-01-02 10:00:00+00:00,199.0,833.0,0.0,3528.0,0.0,1060.0,0.0,1449.0,0.0,1000.0,-634.0,-3528.0,-1060.0,-1449.0,-1000.0,-7671.0,None,GB,2026-04-23
2026-01-02 11:00:00+00:00,119.0,769.0,0.0,3310.0,0.0,1060.0,0.0,1449.0,0.0,1000.0,-650.0,-3310.0,-1060.0,-1449.0,-1000.0,-7469.0,None,GB,2026-04-23
2026-01-02 12:00:00+00:00,0.0,1032.0,0.0,3377.0,0.0,1060.0,0.0,1449.0,0.0,1000.0,-1032.0,-3377.0,-1060.0,-1449.0,-1000.0,-7918.0,None,GB,2026-04-23
2026-01-02 13:00:00+00:00,0.0,820.0,0.0,3480.0,0.0,1060.0,0.0,1449.0,0.0,1000.0,-820.0,-3480.0,-1060.0,-1449.0,-1000.0,-7809.0,None,GB,2026-04-23
2026-01-02 14:00:00+00:00,0.0,800.0,0.0,3527.0,0.0,1060.0,0.0,1449.0,0.0,1000.0,-800.0,-3527.0,-1060.0,-1449.0,-1000.0,-7836.0,None,GB,2026-04-23
2026-01-02 15:00:00+00:00,0.0,800.0,0.0,3084.0,0.0,1060.0,0.0,1449.0,0.0,1000.0,-800.0,-3084.0,-1060.0,-1449.0,-1000.0,-7393.0,None,GB,2026-04-23
2026-01-02 16:00:00+00:00,0.0,800.0,0.0,3084.0,0.0,1030.0,0.0,1449.0,0.0,1000.0,-800.0,-3084.0,-1030.0,-1449.0,-1000.0,-7363.0,None,GB,2026-04-23
2026-01-02 17:00:00+00:00,0.0,800.0,0.0,3083.0,0.0,1060.0,0.0,1449.0,0.0,1000.0,-800.0,-3083.0,-1060.0,-1449.0,-1000.0,-7392.0,None,GB,2026-04-23
2026-01-02 18:00:00+00:00,0.0,611.0,0.0,3052.0,0.0,1060.0,0.0,1449.0,0.0,1000.0,-611.0,-3052.0,-1060.0,-1449.0,-1000.0,-7172.0,None,GB,2026-04-23
2026-01-02 19:00:00+00:00,0.0,702.0,0.0,2254.0,0.0,1060.0,0.0,1449.0,0.0,1000.0,-702.0,-2254.0,-1060.0,-1449.0,-1000.0,-6465.0,None,GB,2026-04-23
2026-01-02 20:00:00+00:00,0.0,605.0,7.0,2286.0,0.0,1060.0,0.0,1449.0,0.0,1000.0,-605.0,-2279.0,-1060.0,-1449.0,-1000.0,-6393.0,None,GB,2026-04-23
2026-01-02 21:00:00+00:00,0.0,549.0,56.0,1557.0,0.0,1015.0,0.0,1449.0,0.0,950.0,-549.0,-1501.0,-1015.0,-1449.0,-950.0,-5464.0,None,GB,2026-04-23
2026-01-02 22:00:00+00:00,0.0,381.0,58.0,1206.0,0.0,725.0,0.0,1449.0,0.0,946.0,-381.0,-1148.0,-725.0,-1449.0,-946.0,-4649.0,None,GB,2026-04-23
2026-01-02 23:00:00+00:00,5.0,21.0,55.0,934.0,37.0,148.0,0.0,1449.0,0.0,579.0,-16.0,-879.0,-111.0,-1449.0,-579.0,-3034.0,None,GB,2026-04-23
2026-01-03 00:00:00+00:00,0.0,153.0,0.0,1079.0,0.0,206.0,0.0,1449.0,0.0,532.0,-153.0,-1079.0,-206.0,-1449.0,-532.0,-3419.0,None,GB,2026-04-23
2026-01-03 01:00:00+00:00,0.0,135.0,0.0,1178.0,0.0,324.0,0.0,1259.3,0.0,304.0,-135.0,-1178.0,-324.0,-1259.3,-304.0,-3200.3,None,GB,2026-04-23
2026-01-03 02:00:00+00:00,0.0,174.0,18.0,1168.0,0.0,289.0,0.0,978.7,0.0,206.0,-174.0,-1150.0,-289.0,-978.7,-206.0,-2797.7,None,GB,2026-04-23
2026-01-03 03:00:00+00:00,0.0,116.0,314.0,879.0,37.0,186.0,0.0,803.7,0.0,175.0,-116.0,-565.0,-149.0,-803.7,-175.0,-1808.7,None,GB,2026-04-23
2026-01-03 04:00:00+00:00,7.0,83.0,341.0,875.0,37.0,181.0,0.0,465.0,40.0,131.0,-76.0,-534.0,-144.0,-465.0,-91.0,-1310.0,None,GB,2026-04-23
2026-01-03 05:00:00+00:00,33.0,60.0,399.0,859.0,41.0,30.0,0.0,0.0,57.0,85.0,-27.0,-460.0,11.0,0.0,-28.0,-504.0,None,GB,2026-04-23
2026-01-03 06:00:00+00:00,165.0,60.0,550.0,959.0,60.0,133.0,0.0,275.2,11.0,70.0,105.0,-409.0,-73.0,-275.2,-59.0,-711.2,None,GB,2026-04-23
2026-01-03 07:00:00+00:00,142.0,266.0,360.0,1326.0,60.0,371.0,0.0,740.2,47.0,100.0,-124.0,-966.0,-311.0,-740.2,-53.0,-2194.2,None,GB,2026-04-23
2026-01-03 08:00:00+00:00,0.0,430.0,225.0,1350.0,50.0,506.0,0.0,927.8,0.0,182.0,-430.0,-1125.0,-456.0,-927.8,-182.0,-3120.8,None,GB,2026-04-23
2026-01-03 09:00:00+00:00,25.0,767.0,0.0,2256.0,0.0,758.0,0.0,1277.8,0.0,496.0,-742.0,-2256.0,-758.0,-1277.8,-496.0,-5529.8,None,GB,2026-04-23
2026-01-03 10:00:00+00:00,50.0,832.0,0.0,2220.0,0.0,802.0,0.0,1009.6,0.0,568.0,-782.0,-2220.0,-802.0,-1009.6,-568.0,-5381.6,None,GB,2026-04-23
2026-01-03 11:00:00+00:00,0.0,744.0,0.0,2019.0,0.0,764.0,0.0,897.8,0.0,366.0,-744.0,-2019.0,-764.0,-897.8,-366.0,-4790.8,None,GB,2026-04-23
2026-01-03 12:00:00+00:00,0.0,807.0,0.0,2241.0,0.0,757.0,0.0,759.7,0.0,390.0,-807.0,-2241.0,-757.0,-759.7,-390.0,-4954.7,None,GB,2026-04-23
2026-01-03 13:00:00+00:00,0.0,692.0,110.0,2464.0,0.0,764.0,0.0,629.2,0.0,381.0,-692.0,-2354.0,-764.0,-629.2,-381.0,-4820.2,None,GB,2026-04-23
2026-01-03 14:00:00+00:00,0.0,704.0,104.0,1919.0,0.0,663.0,0.0,790.9,0.0,272.0,-704.0,-1815.0,-663.0,-790.9,-272.0,-4244.9,None,GB,2026-04-23
2026-01-03 15:00:00+00:00,0.0,511.0,37.0,1790.0,0.0,603.0,0.0,742.9,0.0,360.0,-511.0,-1753.0,-603.0,-742.9,-360.0,-3969.9,None,GB,2026-04-23
2026-01-03 16:00:00+00:00,0.0,922.0,0.0,2336.0,0.0,978.0,0.0,1164.1,0.0,715.0,-922.0,-2336.0,-978.0,-1164.1,-715.0,-6115.1,None,GB,2026-04-23
2026-01-03 17:00:00+00:00,0.0,897.0,0.0,2835.0,0.0,1042.0,0.0,1297.0,0.0,814.0,-897.0,-2835.0,-1042.0,-1297.0,-814.0,-6885.0,None,GB,2026-04-23
2026-01-03 18:00:00+00:00,0.0,932.0,0.0,3072.0,0.0,1061.0,0.0,1449.0,0.0,1000.0,-932.0,-3072.0,-1061.0,-1449.0,-1000.0,-7514.0,None,GB,2026-04-23
2026-01-03 19:00:00+00:00,0.0,1012.0,0.0,2715.0,0.0,1057.0,0.0,1449.0,0.0,986.0,-1012.0,-2715.0,-1057.0,-1449.0,-986.0,-7219.0,None,GB,2026-04-23
2026-01-03 20:00:00+00:00,0.0,982.0,50.0,2398.0,0.0,1061.0,0.0,1449.0,0.0,995.0,-982.0,-2348.0,-1061.0,-1449.0,-995.0,-6835.0,None,GB,2026-04-23
2026-01-03 21:00:00+00:00,0.0,742.0,127.0,2398.0,0.0,911.0,0.0,1449.0,0.0,967.0,-742.0,-2271.0,-911.0,-1449.0,-967.0,-6340.0,None,GB,2026-04-23
2026-01-03 22:00:00+00:00,0.0,561.0,127.0,2309.0,0.0,770.0,0.0,1449.0,0.0,750.0,-561.0,-2182.0,-770.0,-1449.0,-750.0,-5712.0,None,GB,2026-04-23
2026-01-03 23:00:00+00:00,0.0,450.0,0.0,1707.0,0.0,726.0,0.0,1081.4,0.0,542.0,-450.0,-1707.0,-726.0,-1081.4,-542.0,-4506.4,None,GB,2026-04-23
2026-01-04 00:00:00+00:00,0.0,480.0,12.0,1718.0,0.0,649.0,0.0,1001.5,0.0,757.0,-480.0,-1706.0,-649.0,-1001.5,-757.0,-4593.5,None,GB,2026-04-23
2026-01-04 01:00:00+00:00,0.0,425.0,9.0,1778.0,0.0,571.0,0.0,1013.7,0.0,739.0,-425.0,-1769.0,-571.0,-1013.7,-739.0,-4517.7,None,GB,2026-04-23
2026-01-04 02:00:00+00:00,0.0,390.0,36.0,1890.0,0.0,487.0,0.0,1000.0,0.0,651.0,-390.0,-1854.0,-487.0,-1000.0,-651.0,-4382.0,None,GB,2026-04-23
2026-01-04 03:00:00+00:00,0.0,365.0,45.0,1523.0,0.0,439.0,0.0,1021.9,0.0,356.0,-365.0,-1478.0,-439.0,-1021.9,-356.0,-3659.9,None,GB,2026-04-23
2026-01-04 04:00:00+00:00,0.0,271.0,54.0,1233.0,9.0,431.0,0.0,859.5,0.0,234.0,-271.0,-1179.0,-422.0,-859.5,-234.0,-2965.5,None,GB,2026-04-23
2026-01-04 05:00:00+00:00,0.0,303.0,57.0,1044.0,0.0,281.0,0.0,789.7,0.0,173.0,-303.0,-987.0,-281.0,-789.7,-173.0,-2533.7,None,GB,2026-04-23
2026-01-04 06:00:00+00:00,0.0,231.0,110.0,978.0,0.0,257.0,0.0,873.8,0.0,203.0,-231.0,-868.0,-257.0,-873.8,-203.0,-2432.8,None,GB,2026-04-23
2026-01-04 07:00:00+00:00,0.0,4.0,506.0,783.0,5.0,31.0,0.0,408.8,19.0,0.0,-4.0,-277.0,-26.0,-408.8,19.0,-696.8,None,GB,2026-04-23
2026-01-04 08:00:00+00:00,0.0,194.0,15.0,972.0,0.0,150.0,0.0,844.0,0.0,28.0,-194.0,-957.0,-150.0,-844.0,-28.0,-2173.0,None,GB,2026-04-23
2026-01-04 09:00:00+00:00,0.0,326.0,0.0,2063.0,0.0,530.0,0.0,1309.0,0.0,164.0,-326.0,-2063.0,-530.0,-1309.0,-164.0,-4392.0,None,GB,2026-04-23
2026-01-04 10:00:00+00:00,0.0,602.0,0.0,2269.0,0.0,890.0,0.0,986.1,0.0,409.0,-602.0,-2269.0,-890.0,-986.1,-409.0,-5156.1,None,GB,2026-04-23
2026-01-04 11:00:00+00:00,0.0,730.0,0.0,2317.0,0.0,912.0,0.0,815.1,0.0,446.0,-730.0,-2317.0,-912.0,-815.1,-446.0,-5220.1,None,GB,2026-04-23
2026-01-04 12:00:00+00:00,0.0,820.0,0.0,2777.0,0.0,817.0,0.0,859.5,0.0,555.0,-820.0,-2777.0,-817.0,-859.5,-555.0,-5828.5,None,GB,2026-04-23
2026-01-04 13:00:00+00:00,0.0,563.0,0.0,2745.0,0.0,570.0,0.0,459.2,0.0,221.0,-563.0,-2745.0,-570.0,-459.2,-221.0,-4558.2,None,GB,2026-04-23
2026-01-04 14:00:00+00:00,60.0,269.0,55.0,1686.0,60.0,138.0,0.0,7.1,69.0,135.0,-209.0,-1631.0,-78.0,-7.1,-66.0,-1991.1,None,GB,2026-04-23
2026-01-04 15:00:00+00:00,210.0,25.0,313.0,997.0,180.0,0.0,0.0,0.0,176.0,0.0,185.0,-684.0,180.0,0.0,176.0,-143.0,None,GB,2026-04-23
2026-01-04 16:00:00+00:00,75.0,42.0,143.0,835.0,63.0,0.0,0.0,47.2,0.0,0.0,33.0,-692.0,63.0,-47.2,0.0,-643.2,None,GB,2026-04-23
2026-01-04 17:00:00+00:00,75.0,69.0,156.0,820.0,62.0,0.0,0.0,332.0,2.0,0.0,6.0,-664.0,62.0,-332.0,2.0,-926.0,None,GB,2026-04-23
2026-01-04 18:00:00+00:00,56.0,74.0,255.0,693.0,43.0,0.0,0.0,422.4,57.0,0.0,-18.0,-438.0,43.0,-422.4,57.0,-778.4,None,GB,2026-04-23
2026-01-04 19:00:00+00:00,131.0,74.0,819.0,798.0,87.0,0.0,0.0,465.0,35.0,13.0,57.0,21.0,87.0,-465.0,22.0,-278.0,None,GB,2026-04-23
2026-01-04 20:00:00+00:00,183.0,69.0,950.0,763.0,112.0,0.0,0.0,0.0,121.0,0.0,114.0,187.0,112.0,0.0,121.0,534.0,None,GB,2026-04-23
2026-01-04 21:00:00+00:00,339.0,73.0,1262.0,763.0,240.0,20.0,0.0,0.0,213.0,0.0,266.0,499.0,220.0,0.0,213.0,1198.0,None,GB,2026-04-23
2026-01-04 22:00:00+00:00,304.0,54.0,1533.0,689.0,284.0,21.0,0.0,0.0,229.0,13.0,250.0,844.0,263.0,0.0,216.0,1573.0,None,GB,2026-04-23
2026-01-04 23:00:00+00:00,282.0,24.0,932.0,206.0,489.0,10.0,0.0,17.0,480.0,0.0,258.0,726.0,479.0,-17.0,480.0,1926.0,None,GB,2026-04-23
2026-01-05 00:00:00+00:00,267.0,33.0,797.0,207.0,530.0,9.0,0.0,175.7,430.0,0.0,234.0,590.0,521.0,-175.7,430.0,1599.3,None,GB,2026-04-23
2026-01-05 01:00:00+00:00,367.0,82.0,867.0,227.0,596.0,29.0,0.0,111.0,456.0,0.0,285.0,640.0,567.0,-111.0,456.0,1837.0,None,GB,2026-04-23
2026-01-05 02:00:00+00:00,141.0,55.0,877.0,227.0,590.0,0.0,0.0,0.0,484.0,0.0,86.0,650.0,590.0,0.0,484.0,1810.0,None,GB,2026-04-23
2026-01-05 03:00:00+00:00,155.0,63.0,1118.0,207.0,557.0,0.0,0.0,0.0,550.0,0.0,92.0,911.0,557.0,0.0,550.0,2110.0,None,GB,2026-04-23
2026-01-05 04:00:00+00:00,255.0,4.0,2125.0,206.0,704.0,0.0,419.5,0.0,597.0,0.0,251.0,1919.0,704.0,419.5,597.0,3890.5,None,GB,2026-04-23
2026-01-05 05:00:00+00:00,953.0,4.0,3400.0,206.0,976.0,0.0,884.5,0.0,1050.0,0.0,949.0,3194.0,976.0,884.5,1050.0,7053.5,None,GB,2026-04-23
2026-01-05 06:00:00+00:00,1016.0,4.0,3733.0,206.0,1058.0,0.0,915.1,0.0,1025.0,0.0,1012.0,3527.0,1058.0,915.1,1025.0,7537.1,None,GB,2026-04-23
2026-01-05 07:00:00+00:00,1016.0,4.0,3582.0,206.0,1000.0,0.0,480.3,0.0,1025.0,0.0,1012.0,3376.0,1000.0,480.3,1025.0,6893.3,None,GB,2026-04-23
2026-01-05 08:00:00+00:00,547.0,9.0,2388.0,221.0,788.0,0.0,15.3,0.0,799.0,0.0,538.0,2167.0,788.0,15.3,799.0,4307.3,None,GB,2026-04-23
2026-01-05 09:00:00+00:00,243.0,101.0,1019.0,499.0,462.0,40.0,0.0,117.7,356.0,0.0,142.0,520.0,422.0,-117.7,356.0,1322.3,None,GB,2026-04-23
2026-01-05 10:00:00+00:00,323.0,44.0,881.0,351.0,474.0,40.0,0.0,267.5,339.0,0.0,279.0,530.0,434.0,-267.5,339.0,1314.5,None,GB,2026-04-23
2026-01-05 11:00:00+00:00,339.0,30.0,1330.0,439.0,566.0,0.0,0.0,174.7,447.0,0.0,309.0,891.0,566.0,-174.7,447.0,2038.3,None,GB,2026-04-23
2026-01-05 12:00:00+00:00,563.0,56.0,971.0,791.0,785.0,98.0,0.0,0.0,662.0,0.0,507.0,180.0,687.0,0.0,662.0,2036.0,None,GB,2026-04-23
2026-01-05 13:00:00+00:00,443.0,44.0,260.0,1106.0,931.0,0.0,0.0,0.0,965.0,0.0,399.0,-846.0,931.0,0.0,965.0,1449.0,None,GB,2026-04-23
2026-01-05 14:00:00+00:00,334.0,4.0,40.0,1196.0,938.0,0.0,0.0,0.0,1006.0,0.0,330.0,-1156.0,938.0,0.0,1006.0,1118.0,None,GB,2026-04-23
2026-01-05 15:00:00+00:00,555.0,46.0,304.0,1931.0,866.0,0.0,0.0,465.0,857.0,0.0,509.0,-1627.0,866.0,-465.0,857.0,140.0,None,GB,2026-04-23
2026-01-05 16:00:00+00:00,596.0,229.0,680.0,1816.0,862.0,0.0,0.0,930.0,766.0,0.0,367.0,-1136.0,862.0,-930.0,766.0,-71.0,None,GB,2026-04-23
2026-01-05 17:00:00+00:00,312.0,229.0,1149.0,1616.0,898.0,52.0,0.0,1395.0,473.0,135.0,83.0,-467.0,846.0,-1395.0,338.0,-595.0,None,GB,2026-04-23
2026-01-05 18:00:00+00:00,209.0,474.0,167.0,1502.0,377.0,260.0,0.0,1310.3,263.0,311.0,-265.0,-1335.0,117.0,-1310.3,-48.0,-2841.3,None,GB,2026-04-23
2026-01-05 19:00:00+00:00,0.0,574.0,0.0,2005.0,0.0,481.0,0.0,1176.1,0.0,599.0,-574.0,-2005.0,-481.0,-1176.1,-599.0,-4835.1,None,GB,2026-04-23
2026-01-05 20:00:00+00:00,0.0,407.0,0.0,1719.0,377.0,292.0,0.0,730.3,265.0,269.0,-407.0,-1719.0,85.0,-730.3,-4.0,-2775.3,None,GB,2026-04-23
2026-01-05 21:00:00+00:00,7.0,122.0,306.0,1010.0,377.0,122.0,0.0,265.3,322.0,0.0,-115.0,-704.0,255.0,-265.3,322.0,-507.29999999999995,None,GB,2026-04-23
2026-01-05 22:00:00+00:00,144.0,4.0,823.0,356.0,595.0,0.0,0.0,0.0,555.0,0.0,140.0,467.0,595.0,0.0,555.0,1757.0,None,GB,2026-04-23
2026-01-05 23:00:00+00:00,353.0,60.0,1313.0,206.0,388.0,0.0,0.0,0.0,324.0,0.0,293.0,1107.0,388.0,0.0,324.0,2112.0,None,GB,2026-04-23
2026-01-06 00:00:00+00:00,289.0,66.0,765.0,206.0,436.0,0.0,0.0,0.0,277.0,0.0,223.0,559.0,436.0,0.0,277.0,1495.0,None,GB,2026-04-23
2026-01-06 01:00:00+00:00,464.0,63.0,737.0,206.0,444.0,0.0,0.0,0.0,329.0,0.0,401.0,531.0,444.0,0.0,329.0,1705.0,None,GB,2026-04-23
2026-01-06 02:00:00+00:00,514.0,54.0,866.0,206.0,480.0,0.0,0.0,0.0,413.0,0.0,460.0,660.0,480.0,0.0,413.0,2013.0,None,GB,2026-04-23
2026-01-06 03:00:00+00:00,523.0,55.0,1043.0,206.0,555.0,0.0,192.5,0.0,567.0,0.0,468.0,837.0,555.0,192.5,567.0,2619.5,None,GB,2026-04-23
2026-01-06 04:00:00+00:00,856.0,0.0,1794.0,206.0,881.0,0.0,657.5,0.0,826.0,0.0,856.0,1588.0,881.0,657.5,826.0,4808.5,None,GB,2026-04-23
2026-01-06 05:00:00+00:00,987.0,0.0,3185.0,206.0,1006.0,0.0,1122.5,0.0,1085.0,0.0,987.0,2979.0,1006.0,1122.5,1085.0,7179.5,None,GB,2026-04-23
2026-01-06 06:00:00+00:00,952.0,0.0,2676.0,206.0,1016.0,0.0,1395.0,0.0,1055.0,0.0,952.0,2470.0,1016.0,1395.0,1055.0,6888.0,None,GB,2026-04-23
2026-01-06 07:00:00+00:00,796.0,54.0,1807.0,1202.0,1006.0,0.0,930.0,0.0,828.0,0.0,742.0,605.0,1006.0,930.0,828.0,4111.0,None,GB,2026-04-23
2026-01-06 08:00:00+00:00,664.0,4.0,1037.0,531.0,892.0,100.0,465.0,0.0,640.0,0.0,660.0,506.0,792.0,465.0,640.0,3063.0,None,GB,2026-04-23
2026-01-06 09:00:00+00:00,589.0,157.0,585.0,1006.0,656.0,87.0,0.0,0.0,529.0,5.0,432.0,-421.0,569.0,0.0,524.0,1104.0,None,GB,2026-04-23
2026-01-06 10:00:00+00:00,657.0,281.0,657.0,1004.0,726.0,233.0,0.0,0.0,579.0,8.0,376.0,-347.0,493.0,0.0,571.0,1093.0,None,GB,2026-04-23
2026-01-06 11:00:00+00:00,558.0,161.0,620.0,793.0,697.0,152.0,0.0,0.0,605.0,0.0,397.0,-173.0,545.0,0.0,605.0,1374.0,None,GB,2026-04-23
2026-01-06 12:00:00+00:00,295.0,97.0,432.0,953.0,369.0,75.0,0.0,0.0,610.0,0.0,198.0,-521.0,294.0,0.0,610.0,581.0,None,GB,2026-04-23
2026-01-06 13:00:00+00:00,407.0,70.0,436.0,658.0,399.0,0.0,141.7,0.0,706.0,0.0,337.0,-222.0,399.0,141.7,706.0,1361.7,None,GB,2026-04-23
2026-01-06 14:00:00+00:00,454.0,64.0,431.0,486.0,512.0,0.0,339.1,0.0,668.0,0.0,390.0,-55.0,512.0,339.1,668.0,1854.1,None,GB,2026-04-23
2026-01-06 15:00:00+00:00,327.0,69.0,447.0,442.0,853.0,0.0,369.4,0.0,428.0,0.0,258.0,5.0,853.0,369.4,428.0,1913.4,None,GB,2026-04-23
