,NO_1_NO_2,NO_2_NO_1,NO_1_NO_3,NO_3_NO_1,NO_1_NO_5,NO_5_NO_1,NO_1_SE_3,SE_3_NO_1,NO_1_NO_2_net_export,NO_1_NO_3_net_export,NO_1_NO_5_net_export,NO_1_SE_3_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-04 10:00:00+00:00,0.0,1738.675,0.0,0.0,0.0,2482.425,187.5,0.0,-1738.675,0.0,-2482.425,187.5,-4033.6000000000004,None,NO_1,2026-04-23
2026-01-04 11:00:00+00:00,0.0,1846.7,0.0,0.0,0.0,2476.025,261.75,0.0,-1846.7,0.0,-2476.025,261.75,-4060.9750000000004,None,NO_1,2026-04-23
2026-01-04 12:00:00+00:00,0.0,1856.55,0.0,0.0,0.0,2338.85,87.75,0.0,-1856.55,0.0,-2338.85,87.75,-4107.65,None,NO_1,2026-04-23
2026-01-04 13:00:00+00:00,0.0,2317.35,0.0,0.0,0.0,2384.525,648.0,0.0,-2317.35,0.0,-2384.525,648.0,-4053.875,None,NO_1,2026-04-23
2026-01-04 14:00:00+00:00,0.0,2798.0,0.0,0.0,0.0,2405.3,1097.25,0.0,-2798.0,0.0,-2405.3,1097.25,-4106.05,None,NO_1,2026-04-23
2026-01-04 15:00:00+00:00,0.0,2889.35,0.0,0.0,0.0,2414.2,1253.5,0.0,-2889.35,0.0,-2414.2,1253.5,-4050.0499999999993,None,NO_1,2026-04-23
2026-01-04 16:00:00+00:00,0.0,2837.1,0.0,0.0,0.0,2463.8,1377.5,0.0,-2837.1,0.0,-2463.8,1377.5,-3923.3999999999996,None,NO_1,2026-04-23
2026-01-04 17:00:00+00:00,0.0,2781.25,0.0,0.0,0.0,2597.425,1533.75,0.0,-2781.25,0.0,-2597.425,1533.75,-3844.925,None,NO_1,2026-04-23
2026-01-04 18:00:00+00:00,0.0,2720.0,0.0,0.0,0.0,2595.825,1517.5,0.0,-2720.0,0.0,-2595.825,1517.5,-3798.325,None,NO_1,2026-04-23
2026-01-04 19:00:00+00:00,0.0,2753.275,0.0,0.0,0.0,2604.275,1530.25,0.0,-2753.275,0.0,-2604.275,1530.25,-3827.3,None,NO_1,2026-04-23
2026-01-04 20:00:00+00:00,0.0,2850.125,0.0,0.0,0.0,2648.775,1713.25,0.0,-2850.125,0.0,-2648.775,1713.25,-3785.6499999999996,None,NO_1,2026-04-23
2026-01-04 21:00:00+00:00,0.0,2802.225,0.0,0.0,0.0,2687.725,1731.5,0.0,-2802.225,0.0,-2687.725,1731.5,-3758.45,None,NO_1,2026-04-23
2026-01-04 22:00:00+00:00,0.0,2833.975,0.0,0.0,0.0,2586.875,1748.25,0.0,-2833.975,0.0,-2586.875,1748.25,-3672.6000000000004,None,NO_1,2026-04-23
2026-01-04 23:00:00+00:00,0.0,2844.475,0.0,0.0,0.0,2595.975,1652.75,0.0,-2844.475,0.0,-2595.975,1652.75,-3787.7,None,NO_1,2026-04-23
2026-01-05 00:00:00+00:00,0.0,2751.6,0.0,0.0,0.0,2703.35,1739.25,0.0,-2751.6,0.0,-2703.35,1739.25,-3715.7,None,NO_1,2026-04-23
2026-01-05 01:00:00+00:00,0.0,2752.475,0.0,0.0,0.0,2646.6,1744.5,0.0,-2752.475,0.0,-2646.6,1744.5,-3654.575,None,NO_1,2026-04-23
2026-01-05 02:00:00+00:00,0.0,2821.225,0.0,0.0,0.0,2652.875,1875.5,0.0,-2821.225,0.0,-2652.875,1875.5,-3598.6000000000004,None,NO_1,2026-04-23
2026-01-05 03:00:00+00:00,0.0,2547.3,0.0,0.0,0.0,2699.4,1628.0,0.0,-2547.3,0.0,-2699.4,1628.0,-3618.7000000000007,None,NO_1,2026-04-23
2026-01-05 04:00:00+00:00,0.0,2544.35,0.0,0.0,0.0,2729.7,1526.0,0.0,-2544.35,0.0,-2729.7,1526.0,-3748.0499999999993,None,NO_1,2026-04-23
2026-01-05 05:00:00+00:00,0.0,2823.225,0.0,0.0,0.0,2646.225,1411.5,0.0,-2823.225,0.0,-2646.225,1411.5,-4057.95,None,NO_1,2026-04-23
2026-01-05 06:00:00+00:00,0.0,2928.35,0.0,0.0,0.0,2555.925,1477.0,0.0,-2928.35,0.0,-2555.925,1477.0,-4007.2749999999996,None,NO_1,2026-04-23
2026-01-05 07:00:00+00:00,0.0,2896.2,0.0,0.0,0.0,2476.325,1161.75,0.0,-2896.2,0.0,-2476.325,1161.75,-4210.775,None,NO_1,2026-04-23
2026-01-05 08:00:00+00:00,0.0,2936.625,0.0,0.0,0.0,2299.125,898.5,0.0,-2936.625,0.0,-2299.125,898.5,-4337.25,None,NO_1,2026-04-23
2026-01-05 09:00:00+00:00,0.0,2967.725,0.0,0.0,0.0,2124.1,709.75,0.0,-2967.725,0.0,-2124.1,709.75,-4382.075,None,NO_1,2026-04-23
2026-01-05 10:00:00+00:00,0.0,2949.925,0.0,0.0,0.0,2043.5,568.75,0.0,-2949.925,0.0,-2043.5,568.75,-4424.675,None,NO_1,2026-04-23
2026-01-05 11:00:00+00:00,0.0,2951.525,0.0,0.0,0.0,2026.8,552.25,0.0,-2951.525,0.0,-2026.8,552.25,-4426.075,None,NO_1,2026-04-23
2026-01-05 12:00:00+00:00,0.0,2977.95,0.0,0.0,0.0,1992.4,564.5,0.0,-2977.95,0.0,-1992.4,564.5,-4405.85,None,NO_1,2026-04-23
2026-01-05 13:00:00+00:00,0.0,2971.75,0.0,0.0,0.0,2108.4,664.75,0.0,-2971.75,0.0,-2108.4,664.75,-4415.4,None,NO_1,2026-04-23
2026-01-05 14:00:00+00:00,0.0,2934.775,0.0,0.0,0.0,2151.075,621.0,0.0,-2934.775,0.0,-2151.075,621.0,-4464.85,None,NO_1,2026-04-23
2026-01-05 15:00:00+00:00,0.0,2905.475,0.0,0.0,0.0,2324.9,706.25,0.0,-2905.475,0.0,-2324.9,706.25,-4524.125,None,NO_1,2026-04-23
2026-01-05 16:00:00+00:00,0.0,2613.725,0.0,0.0,0.0,2463.15,481.75,0.0,-2613.725,0.0,-2463.15,481.75,-4595.125,None,NO_1,2026-04-23
2026-01-05 17:00:00+00:00,0.0,2133.0,0.0,0.0,0.0,2479.175,194.25,0.0,-2133.0,0.0,-2479.175,194.25,-4417.925,None,NO_1,2026-04-23
2026-01-05 18:00:00+00:00,0.0,2855.35,0.0,0.0,0.0,2415.175,937.5,0.0,-2855.35,0.0,-2415.175,937.5,-4333.025,None,NO_1,2026-04-23
2026-01-05 19:00:00+00:00,0.0,2888.825,0.0,0.0,0.0,2318.5,931.5,0.0,-2888.825,0.0,-2318.5,931.5,-4275.825,None,NO_1,2026-04-23
2026-01-05 20:00:00+00:00,0.0,2892.975,0.0,0.0,0.0,2400.35,1134.5,0.0,-2892.975,0.0,-2400.35,1134.5,-4158.825,None,NO_1,2026-04-23
2026-01-05 21:00:00+00:00,0.0,2871.575,0.0,0.0,0.0,2555.225,1397.25,0.0,-2871.575,0.0,-2555.225,1397.25,-4029.5499999999993,None,NO_1,2026-04-23
2026-01-05 22:00:00+00:00,0.0,2878.65,0.0,0.0,0.0,2693.05,1472.5,0.0,-2878.65,0.0,-2693.05,1472.5,-4099.200000000001,None,NO_1,2026-04-23
2026-01-05 23:00:00+00:00,0.0,2824.175,0.0,0.0,0.0,2830.4,1684.75,0.0,-2824.175,0.0,-2830.4,1684.75,-3969.8250000000007,None,NO_1,2026-04-23
2026-01-06 00:00:00+00:00,0.0,2739.85,0.0,0.0,0.0,2768.575,1685.5,0.0,-2739.85,0.0,-2768.575,1685.5,-3822.9249999999993,None,NO_1,2026-04-23
2026-01-06 01:00:00+00:00,0.0,2805.55,0.0,0.0,0.0,2761.25,1826.75,0.0,-2805.55,0.0,-2761.25,1826.75,-3740.05,None,NO_1,2026-04-23
2026-01-06 02:00:00+00:00,0.0,2705.75,0.0,0.0,0.0,2812.65,1831.0,0.0,-2705.75,0.0,-2812.65,1831.0,-3687.3999999999996,None,NO_1,2026-04-23
2026-01-06 03:00:00+00:00,0.0,2706.925,0.0,0.0,0.0,2821.725,1842.5,0.0,-2706.925,0.0,-2821.725,1842.5,-3686.1499999999996,None,NO_1,2026-04-23
2026-01-06 04:00:00+00:00,0.0,2820.875,0.0,0.0,0.0,2755.9,1782.5,0.0,-2820.875,0.0,-2755.9,1782.5,-3794.2749999999996,None,NO_1,2026-04-23
2026-01-06 05:00:00+00:00,0.0,2772.0,0.0,0.0,0.0,2867.6,1725.5,0.0,-2772.0,0.0,-2867.6,1725.5,-3914.1000000000004,None,NO_1,2026-04-23
2026-01-06 06:00:00+00:00,0.0,2923.875,0.0,0.0,0.0,2665.175,1386.25,0.0,-2923.875,0.0,-2665.175,1386.25,-4202.8,None,NO_1,2026-04-23
2026-01-06 07:00:00+00:00,0.0,2922.35,0.0,0.0,0.0,2849.45,1237.5,0.0,-2922.35,0.0,-2849.45,1237.5,-4534.299999999999,None,NO_1,2026-04-23
2026-01-06 08:00:00+00:00,0.0,2945.6,0.0,0.0,0.0,2813.6,1392.5,0.0,-2945.6,0.0,-2813.6,1392.5,-4366.7,None,NO_1,2026-04-23
2026-01-06 09:00:00+00:00,0.0,2877.475,0.0,0.0,0.0,2823.075,1313.0,0.0,-2877.475,0.0,-2823.075,1313.0,-4387.549999999999,None,NO_1,2026-04-23
2026-01-06 10:00:00+00:00,0.0,2943.25,0.0,0.0,0.0,2574.825,1104.5,0.0,-2943.25,0.0,-2574.825,1104.5,-4413.575,None,NO_1,2026-04-23
2026-01-06 11:00:00+00:00,0.0,2951.75,0.0,0.0,0.0,2541.225,1102.0,0.0,-2951.75,0.0,-2541.225,1102.0,-4390.975,None,NO_1,2026-04-23
2026-01-06 12:00:00+00:00,0.0,2942.225,0.0,0.0,0.0,2592.825,1151.75,0.0,-2942.225,0.0,-2592.825,1151.75,-4383.299999999999,None,NO_1,2026-04-23
2026-01-06 13:00:00+00:00,0.0,2919.325,0.0,0.0,0.0,2751.65,1267.75,0.0,-2919.325,0.0,-2751.65,1267.75,-4403.225,None,NO_1,2026-04-23
2026-01-06 14:00:00+00:00,0.0,2909.2,0.0,0.0,0.0,2951.1,1184.0,0.0,-2909.2,0.0,-2951.1,1184.0,-4676.299999999999,None,NO_1,2026-04-23
2026-01-06 15:00:00+00:00,0.0,2803.975,0.0,0.0,0.0,2894.3,935.75,0.0,-2803.975,0.0,-2894.3,935.75,-4762.525,None,NO_1,2026-04-23
2026-01-06 16:00:00+00:00,0.0,2456.425,0.0,0.0,0.0,2797.525,763.0,0.0,-2456.425,0.0,-2797.525,763.0,-4490.950000000001,None,NO_1,2026-04-23
2026-01-06 17:00:00+00:00,0.0,2174.225,0.0,0.0,0.0,2825.775,656.5,0.0,-2174.225,0.0,-2825.775,656.5,-4343.5,None,NO_1,2026-04-23
2026-01-06 18:00:00+00:00,0.0,2110.2,0.0,0.0,0.0,2879.9,724.75,0.0,-2110.2,0.0,-2879.9,724.75,-4265.35,None,NO_1,2026-04-23
2026-01-06 19:00:00+00:00,0.0,2227.4,0.0,0.0,0.0,2856.975,880.0,0.0,-2227.4,0.0,-2856.975,880.0,-4204.375,None,NO_1,2026-04-23
2026-01-06 20:00:00+00:00,0.0,2233.9,0.0,0.0,0.0,2812.55,776.75,0.0,-2233.9,0.0,-2812.55,776.75,-4269.700000000001,None,NO_1,2026-04-23
2026-01-06 21:00:00+00:00,0.0,2245.5,0.0,0.0,0.0,2810.6,970.75,0.0,-2245.5,0.0,-2810.6,970.75,-4085.3500000000004,None,NO_1,2026-04-23
2026-01-06 22:00:00+00:00,0.0,2570.775,0.0,0.0,0.0,2527.825,1127.75,0.0,-2570.775,0.0,-2527.825,1127.75,-3970.8500000000004,None,NO_1,2026-04-23
2026-01-06 23:00:00+00:00,0.0,2154.925,0.0,0.0,0.0,2672.925,928.25,0.0,-2154.925,0.0,-2672.925,928.25,-3899.6000000000004,None,NO_1,2026-04-23
2026-01-07 00:00:00+00:00,0.0,2076.875,0.0,0.0,0.0,2558.05,869.75,0.0,-2076.875,0.0,-2558.05,869.75,-3765.175,None,NO_1,2026-04-23
2026-01-07 01:00:00+00:00,0.0,2359.525,0.0,0.0,0.0,2205.675,865.5,0.0,-2359.525,0.0,-2205.675,865.5,-3699.7000000000007,None,NO_1,2026-04-23
2026-01-07 02:00:00+00:00,0.0,2551.0,0.0,0.0,0.0,1899.175,783.0,0.0,-2551.0,0.0,-1899.175,783.0,-3667.175,None,NO_1,2026-04-23
