,IT_SICI_IT_CALA,IT_CALA_IT_SICI,IT_SICI_IT_CALA_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-04 09:00:00+00:00,377.75,0.0,377.75,377.75,None,IT_SICI,2026-04-23
2026-01-04 10:00:00+00:00,404.25,0.0,404.25,404.25,None,IT_SICI,2026-04-23
2026-01-04 11:00:00+00:00,395.5,0.0,395.5,395.5,None,IT_SICI,2026-04-23
2026-01-04 12:00:00+00:00,364.25,0.0,364.25,364.25,None,IT_SICI,2026-04-23
2026-01-04 13:00:00+00:00,296.25,0.0,296.25,296.25,None,IT_SICI,2026-04-23
2026-01-04 14:00:00+00:00,303.25,0.0,303.25,303.25,None,IT_SICI,2026-04-23
2026-01-04 15:00:00+00:00,247.75,79.25,168.5,168.5,None,IT_SICI,2026-04-23
2026-01-04 16:00:00+00:00,274.75,0.0,274.75,274.75,None,IT_SICI,2026-04-23
2026-01-04 17:00:00+00:00,288.0,0.0,288.0,288.0,None,IT_SICI,2026-04-23
2026-01-04 18:00:00+00:00,240.75,0.0,240.75,240.75,None,IT_SICI,2026-04-23
2026-01-04 19:00:00+00:00,261.5,0.0,261.5,261.5,None,IT_SICI,2026-04-23
2026-01-04 20:00:00+00:00,258.0,42.0,216.0,216.0,None,IT_SICI,2026-04-23
2026-01-04 21:00:00+00:00,242.75,34.25,208.5,208.5,None,IT_SICI,2026-04-23
2026-01-04 22:00:00+00:00,81.5,5.25,76.25,76.25,None,IT_SICI,2026-04-23
2026-01-04 23:00:00+00:00,119.0,0.0,119.0,119.0,None,IT_SICI,2026-04-23
2026-01-05 00:00:00+00:00,201.25,0.0,201.25,201.25,None,IT_SICI,2026-04-23
2026-01-05 01:00:00+00:00,214.5,0.0,214.5,214.5,None,IT_SICI,2026-04-23
2026-01-05 02:00:00+00:00,165.0,0.0,165.0,165.0,None,IT_SICI,2026-04-23
2026-01-05 03:00:00+00:00,54.0,0.0,54.0,54.0,None,IT_SICI,2026-04-23
2026-01-05 04:00:00+00:00,0.0,55.25,-55.25,-55.25,None,IT_SICI,2026-04-23
2026-01-05 05:00:00+00:00,126.0,154.25,-28.25,-28.25,None,IT_SICI,2026-04-23
2026-01-05 06:00:00+00:00,149.75,191.75,-42.0,-42.0,None,IT_SICI,2026-04-23
2026-01-05 07:00:00+00:00,331.0,0.0,331.0,331.0,None,IT_SICI,2026-04-23
2026-01-05 08:00:00+00:00,492.25,0.0,492.25,492.25,None,IT_SICI,2026-04-23
2026-01-05 09:00:00+00:00,625.5,0.0,625.5,625.5,None,IT_SICI,2026-04-23
2026-01-05 10:00:00+00:00,775.25,0.0,775.25,775.25,None,IT_SICI,2026-04-23
2026-01-05 11:00:00+00:00,377.5,4.5,373.0,373.0,None,IT_SICI,2026-04-23
2026-01-05 12:00:00+00:00,0.0,82.25,-82.25,-82.25,None,IT_SICI,2026-04-23
2026-01-05 13:00:00+00:00,104.0,166.0,-62.0,-62.0,None,IT_SICI,2026-04-23
2026-01-05 14:00:00+00:00,70.25,97.0,-26.75,-26.75,None,IT_SICI,2026-04-23
2026-01-05 15:00:00+00:00,0.0,312.5,-312.5,-312.5,None,IT_SICI,2026-04-23
2026-01-05 16:00:00+00:00,0.0,617.25,-617.25,-617.25,None,IT_SICI,2026-04-23
2026-01-05 17:00:00+00:00,0.0,709.5,-709.5,-709.5,None,IT_SICI,2026-04-23
2026-01-05 18:00:00+00:00,0.0,747.0,-747.0,-747.0,None,IT_SICI,2026-04-23
2026-01-05 19:00:00+00:00,0.0,627.5,-627.5,-627.5,None,IT_SICI,2026-04-23
2026-01-05 20:00:00+00:00,0.0,558.25,-558.25,-558.25,None,IT_SICI,2026-04-23
2026-01-05 21:00:00+00:00,0.0,322.5,-322.5,-322.5,None,IT_SICI,2026-04-23
2026-01-05 22:00:00+00:00,0.0,662.5,-662.5,-662.5,None,IT_SICI,2026-04-23
2026-01-05 23:00:00+00:00,16.0,201.0,-185.0,-185.0,None,IT_SICI,2026-04-23
2026-01-06 00:00:00+00:00,0.0,80.75,-80.75,-80.75,None,IT_SICI,2026-04-23
2026-01-06 01:00:00+00:00,59.25,0.0,59.25,59.25,None,IT_SICI,2026-04-23
2026-01-06 02:00:00+00:00,197.75,0.0,197.75,197.75,None,IT_SICI,2026-04-23
2026-01-06 03:00:00+00:00,232.25,0.0,232.25,232.25,None,IT_SICI,2026-04-23
2026-01-06 04:00:00+00:00,271.75,0.0,271.75,271.75,None,IT_SICI,2026-04-23
2026-01-06 05:00:00+00:00,748.75,0.0,748.75,748.75,None,IT_SICI,2026-04-23
2026-01-06 06:00:00+00:00,629.5,0.0,629.5,629.5,None,IT_SICI,2026-04-23
2026-01-06 07:00:00+00:00,675.75,0.0,675.75,675.75,None,IT_SICI,2026-04-23
2026-01-06 08:00:00+00:00,1031.0,0.0,1031.0,1031.0,None,IT_SICI,2026-04-23
2026-01-06 09:00:00+00:00,1155.0,0.0,1155.0,1155.0,None,IT_SICI,2026-04-23
2026-01-06 10:00:00+00:00,1098.25,0.0,1098.25,1098.25,None,IT_SICI,2026-04-23
2026-01-06 11:00:00+00:00,743.25,0.0,743.25,743.25,None,IT_SICI,2026-04-23
2026-01-06 12:00:00+00:00,334.5,0.0,334.5,334.5,None,IT_SICI,2026-04-23
2026-01-06 13:00:00+00:00,210.5,0.0,210.5,210.5,None,IT_SICI,2026-04-23
2026-01-06 14:00:00+00:00,327.75,0.0,327.75,327.75,None,IT_SICI,2026-04-23
2026-01-06 15:00:00+00:00,245.25,0.0,245.25,245.25,None,IT_SICI,2026-04-23
2026-01-06 16:00:00+00:00,0.0,159.0,-159.0,-159.0,None,IT_SICI,2026-04-23
2026-01-06 17:00:00+00:00,0.0,293.75,-293.75,-293.75,None,IT_SICI,2026-04-23
2026-01-06 18:00:00+00:00,0.0,430.75,-430.75,-430.75,None,IT_SICI,2026-04-23
2026-01-06 19:00:00+00:00,0.0,715.25,-715.25,-715.25,None,IT_SICI,2026-04-23
2026-01-06 20:00:00+00:00,0.0,981.75,-981.75,-981.75,None,IT_SICI,2026-04-23
2026-01-06 21:00:00+00:00,0.0,1126.5,-1126.5,-1126.5,None,IT_SICI,2026-04-23
2026-01-06 22:00:00+00:00,0.0,919.5,-919.5,-919.5,None,IT_SICI,2026-04-23
2026-01-06 23:00:00+00:00,0.0,867.0,-867.0,-867.0,None,IT_SICI,2026-04-23
2026-01-07 00:00:00+00:00,0.0,750.0,-750.0,-750.0,None,IT_SICI,2026-04-23
2026-01-07 01:00:00+00:00,0.0,680.25,-680.25,-680.25,None,IT_SICI,2026-04-23
2026-01-07 02:00:00+00:00,0.0,606.75,-606.75,-606.75,None,IT_SICI,2026-04-23
2026-01-07 03:00:00+00:00,0.0,607.0,-607.0,-607.0,None,IT_SICI,2026-04-23
2026-01-07 04:00:00+00:00,0.0,625.75,-625.75,-625.75,None,IT_SICI,2026-04-23
2026-01-07 05:00:00+00:00,0.25,499.25,-499.0,-499.0,None,IT_SICI,2026-04-23
2026-01-07 06:00:00+00:00,0.0,403.0,-403.0,-403.0,None,IT_SICI,2026-04-23
2026-01-07 07:00:00+00:00,0.0,222.75,-222.75,-222.75,None,IT_SICI,2026-04-23
2026-01-07 08:00:00+00:00,0.0,123.0,-123.0,-123.0,None,IT_SICI,2026-04-23
2026-01-07 09:00:00+00:00,40.5,17.5,23.0,23.0,None,IT_SICI,2026-04-23
2026-01-07 10:00:00+00:00,0.0,131.75,-131.75,-131.75,None,IT_SICI,2026-04-23
2026-01-07 11:00:00+00:00,116.5,0.0,116.5,116.5,None,IT_SICI,2026-04-23
2026-01-07 12:00:00+00:00,181.25,0.0,181.25,181.25,None,IT_SICI,2026-04-23
2026-01-07 13:00:00+00:00,115.0,0.0,115.0,115.0,None,IT_SICI,2026-04-23
2026-01-07 14:00:00+00:00,69.0,0.0,69.0,69.0,None,IT_SICI,2026-04-23
2026-01-07 15:00:00+00:00,555.25,0.0,555.25,555.25,None,IT_SICI,2026-04-23
2026-01-07 16:00:00+00:00,414.25,0.0,414.25,414.25,None,IT_SICI,2026-04-23
2026-01-07 17:00:00+00:00,315.0,0.0,315.0,315.0,None,IT_SICI,2026-04-23
2026-01-07 18:00:00+00:00,246.75,0.0,246.75,246.75,None,IT_SICI,2026-04-23
2026-01-07 19:00:00+00:00,214.0,117.5,96.5,96.5,None,IT_SICI,2026-04-23
2026-01-07 20:00:00+00:00,159.0,127.0,32.0,32.0,None,IT_SICI,2026-04-23
2026-01-07 21:00:00+00:00,11.25,61.75,-50.5,-50.5,None,IT_SICI,2026-04-23
2026-01-07 22:00:00+00:00,175.75,0.0,175.75,175.75,None,IT_SICI,2026-04-23
2026-01-07 23:00:00+00:00,409.5,0.0,409.5,409.5,None,IT_SICI,2026-04-23
2026-01-08 00:00:00+00:00,564.75,0.0,564.75,564.75,None,IT_SICI,2026-04-23
2026-01-08 01:00:00+00:00,639.5,0.0,639.5,639.5,None,IT_SICI,2026-04-23
2026-01-08 02:00:00+00:00,655.0,0.0,655.0,655.0,None,IT_SICI,2026-04-23
2026-01-08 03:00:00+00:00,596.0,0.0,596.0,596.0,None,IT_SICI,2026-04-23
2026-01-08 04:00:00+00:00,520.25,0.0,520.25,520.25,None,IT_SICI,2026-04-23
2026-01-08 05:00:00+00:00,664.25,0.0,664.25,664.25,None,IT_SICI,2026-04-23
2026-01-08 06:00:00+00:00,723.25,0.0,723.25,723.25,None,IT_SICI,2026-04-23
2026-01-08 07:00:00+00:00,504.5,0.0,504.5,504.5,None,IT_SICI,2026-04-23
2026-01-08 08:00:00+00:00,551.75,0.0,551.75,551.75,None,IT_SICI,2026-04-23
2026-01-08 09:00:00+00:00,636.0,0.0,636.0,636.0,None,IT_SICI,2026-04-23
2026-01-08 10:00:00+00:00,628.25,0.0,628.25,628.25,None,IT_SICI,2026-04-23
2026-01-08 11:00:00+00:00,623.5,0.0,623.5,623.5,None,IT_SICI,2026-04-23
2026-01-08 12:00:00+00:00,703.0,0.0,703.0,703.0,None,IT_SICI,2026-04-23
2026-01-08 13:00:00+00:00,778.5,0.0,778.5,778.5,None,IT_SICI,2026-04-23
2026-01-08 14:00:00+00:00,518.75,0.0,518.75,518.75,None,IT_SICI,2026-04-23
2026-01-08 15:00:00+00:00,745.75,0.0,745.75,745.75,None,IT_SICI,2026-04-23
2026-01-08 16:00:00+00:00,373.0,0.0,373.0,373.0,None,IT_SICI,2026-04-23
2026-01-08 17:00:00+00:00,223.0,0.0,223.0,223.0,None,IT_SICI,2026-04-23
2026-01-08 18:00:00+00:00,100.5,0.0,100.5,100.5,None,IT_SICI,2026-04-23
2026-01-08 19:00:00+00:00,64.5,176.5,-112.0,-112.0,None,IT_SICI,2026-04-23
2026-01-08 20:00:00+00:00,168.75,113.25,55.5,55.5,None,IT_SICI,2026-04-23
2026-01-08 21:00:00+00:00,0.0,120.5,-120.5,-120.5,None,IT_SICI,2026-04-23
2026-01-08 22:00:00+00:00,86.0,4.0,82.0,82.0,None,IT_SICI,2026-04-23
2026-01-08 23:00:00+00:00,403.5,0.0,403.5,403.5,None,IT_SICI,2026-04-23
2026-01-09 00:00:00+00:00,516.5,0.0,516.5,516.5,None,IT_SICI,2026-04-23
2026-01-09 01:00:00+00:00,544.0,0.0,544.0,544.0,None,IT_SICI,2026-04-23
2026-01-09 02:00:00+00:00,520.0,0.0,520.0,520.0,None,IT_SICI,2026-04-23
2026-01-09 03:00:00+00:00,450.25,0.0,450.25,450.25,None,IT_SICI,2026-04-23
2026-01-09 04:00:00+00:00,330.0,0.0,330.0,330.0,None,IT_SICI,2026-04-23
2026-01-09 05:00:00+00:00,503.0,0.0,503.0,503.0,None,IT_SICI,2026-04-23
2026-01-09 06:00:00+00:00,520.75,0.0,520.75,520.75,None,IT_SICI,2026-04-23
2026-01-09 07:00:00+00:00,492.25,0.0,492.25,492.25,None,IT_SICI,2026-04-23
2026-01-09 08:00:00+00:00,385.5,0.0,385.5,385.5,None,IT_SICI,2026-04-23
2026-01-09 09:00:00+00:00,461.0,0.0,461.0,461.0,None,IT_SICI,2026-04-23
2026-01-09 10:00:00+00:00,582.5,0.0,582.5,582.5,None,IT_SICI,2026-04-23
2026-01-09 11:00:00+00:00,610.0,0.0,610.0,610.0,None,IT_SICI,2026-04-23
2026-01-09 12:00:00+00:00,639.25,0.0,639.25,639.25,None,IT_SICI,2026-04-23
2026-01-09 13:00:00+00:00,521.5,0.0,521.5,521.5,None,IT_SICI,2026-04-23
2026-01-09 14:00:00+00:00,509.5,0.0,509.5,509.5,None,IT_SICI,2026-04-23
2026-01-09 15:00:00+00:00,616.0,0.0,616.0,616.0,None,IT_SICI,2026-04-23
2026-01-09 16:00:00+00:00,270.0,0.0,270.0,270.0,None,IT_SICI,2026-04-23
2026-01-09 17:00:00+00:00,0.0,284.25,-284.25,-284.25,None,IT_SICI,2026-04-23
2026-01-09 18:00:00+00:00,0.0,544.0,-544.0,-544.0,None,IT_SICI,2026-04-23
2026-01-09 19:00:00+00:00,0.0,446.5,-446.5,-446.5,None,IT_SICI,2026-04-23
2026-01-09 20:00:00+00:00,0.0,278.5,-278.5,-278.5,None,IT_SICI,2026-04-23
2026-01-09 21:00:00+00:00,0.0,178.0,-178.0,-178.0,None,IT_SICI,2026-04-23
2026-01-09 22:00:00+00:00,63.75,10.25,53.5,53.5,None,IT_SICI,2026-04-23
2026-01-09 23:00:00+00:00,317.5,0.0,317.5,317.5,None,IT_SICI,2026-04-23
2026-01-10 00:00:00+00:00,511.5,0.0,511.5,511.5,None,IT_SICI,2026-04-23
2026-01-10 01:00:00+00:00,620.0,0.0,620.0,620.0,None,IT_SICI,2026-04-23
2026-01-10 02:00:00+00:00,710.0,0.0,710.0,710.0,None,IT_SICI,2026-04-23
2026-01-10 03:00:00+00:00,734.75,0.0,734.75,734.75,None,IT_SICI,2026-04-23
2026-01-10 04:00:00+00:00,646.5,0.0,646.5,646.5,None,IT_SICI,2026-04-23
2026-01-10 05:00:00+00:00,497.5,0.0,497.5,497.5,None,IT_SICI,2026-04-23
2026-01-10 06:00:00+00:00,494.5,0.0,494.5,494.5,None,IT_SICI,2026-04-23
2026-01-10 07:00:00+00:00,326.0,0.0,326.0,326.0,None,IT_SICI,2026-04-23
2026-01-10 08:00:00+00:00,653.25,0.0,653.25,653.25,None,IT_SICI,2026-04-23
2026-01-10 09:00:00+00:00,893.0,0.0,893.0,893.0,None,IT_SICI,2026-04-23
2026-01-10 10:00:00+00:00,961.5,0.0,961.5,961.5,None,IT_SICI,2026-04-23
2026-01-10 11:00:00+00:00,1000.25,0.0,1000.25,1000.25,None,IT_SICI,2026-04-23
2026-01-10 12:00:00+00:00,1061.5,0.0,1061.5,1061.5,None,IT_SICI,2026-04-23
2026-01-10 13:00:00+00:00,867.5,0.0,867.5,867.5,None,IT_SICI,2026-04-23
2026-01-10 14:00:00+00:00,456.0,0.0,456.0,456.0,None,IT_SICI,2026-04-23
2026-01-10 15:00:00+00:00,49.25,34.5,14.75,14.75,None,IT_SICI,2026-04-23
2026-01-10 16:00:00+00:00,580.25,0.0,580.25,580.25,None,IT_SICI,2026-04-23
2026-01-10 17:00:00+00:00,517.5,0.0,517.5,517.5,None,IT_SICI,2026-04-23
2026-01-10 18:00:00+00:00,499.75,0.0,499.75,499.75,None,IT_SICI,2026-04-23
2026-01-10 19:00:00+00:00,244.0,129.5,114.5,114.5,None,IT_SICI,2026-04-23
2026-01-10 20:00:00+00:00,0.0,62.75,-62.75,-62.75,None,IT_SICI,2026-04-23
2026-01-10 21:00:00+00:00,103.25,0.0,103.25,103.25,None,IT_SICI,2026-04-23
2026-01-10 22:00:00+00:00,285.5,0.0,285.5,285.5,None,IT_SICI,2026-04-23
2026-01-10 23:00:00+00:00,397.0,0.0,397.0,397.0,None,IT_SICI,2026-04-23
2026-01-11 00:00:00+00:00,483.75,0.0,483.75,483.75,None,IT_SICI,2026-04-23
2026-01-11 01:00:00+00:00,545.25,0.0,545.25,545.25,None,IT_SICI,2026-04-23
2026-01-11 02:00:00+00:00,567.25,0.0,567.25,567.25,None,IT_SICI,2026-04-23
2026-01-11 03:00:00+00:00,552.75,0.0,552.75,552.75,None,IT_SICI,2026-04-23
2026-01-11 04:00:00+00:00,519.5,0.0,519.5,519.5,None,IT_SICI,2026-04-23
2026-01-11 05:00:00+00:00,329.25,0.0,329.25,329.25,None,IT_SICI,2026-04-23
2026-01-11 06:00:00+00:00,188.25,0.0,188.25,188.25,None,IT_SICI,2026-04-23
2026-01-11 07:00:00+00:00,200.5,0.0,200.5,200.5,None,IT_SICI,2026-04-23
2026-01-11 08:00:00+00:00,324.25,0.0,324.25,324.25,None,IT_SICI,2026-04-23
2026-01-11 09:00:00+00:00,340.5,0.0,340.5,340.5,None,IT_SICI,2026-04-23
2026-01-11 10:00:00+00:00,331.5,0.0,331.5,331.5,None,IT_SICI,2026-04-23
2026-01-11 11:00:00+00:00,271.0,0.0,271.0,271.0,None,IT_SICI,2026-04-23
2026-01-11 12:00:00+00:00,141.5,0.0,141.5,141.5,None,IT_SICI,2026-04-23
2026-01-11 13:00:00+00:00,125.25,0.0,125.25,125.25,None,IT_SICI,2026-04-23
2026-01-11 14:00:00+00:00,89.25,16.75,72.5,72.5,None,IT_SICI,2026-04-23
2026-01-11 15:00:00+00:00,44.75,289.5,-244.75,-244.75,None,IT_SICI,2026-04-23
2026-01-11 16:00:00+00:00,0.0,808.25,-808.25,-808.25,None,IT_SICI,2026-04-23
2026-01-11 17:00:00+00:00,0.0,1006.5,-1006.5,-1006.5,None,IT_SICI,2026-04-23
2026-01-11 18:00:00+00:00,0.0,828.0,-828.0,-828.0,None,IT_SICI,2026-04-23
2026-01-11 19:00:00+00:00,0.0,1076.75,-1076.75,-1076.75,None,IT_SICI,2026-04-23
2026-01-11 20:00:00+00:00,0.0,859.25,-859.25,-859.25,None,IT_SICI,2026-04-23
2026-01-11 21:00:00+00:00,0.0,791.25,-791.25,-791.25,None,IT_SICI,2026-04-23
2026-01-11 22:00:00+00:00,0.0,564.25,-564.25,-564.25,None,IT_SICI,2026-04-23
2026-01-11 23:00:00+00:00,0.0,531.0,-531.0,-531.0,None,IT_SICI,2026-04-23
2026-01-12 00:00:00+00:00,0.0,347.5,-347.5,-347.5,None,IT_SICI,2026-04-23
2026-01-12 01:00:00+00:00,0.0,300.25,-300.25,-300.25,None,IT_SICI,2026-04-23
2026-01-12 02:00:00+00:00,0.0,292.75,-292.75,-292.75,None,IT_SICI,2026-04-23
2026-01-12 03:00:00+00:00,0.0,368.75,-368.75,-368.75,None,IT_SICI,2026-04-23
2026-01-12 04:00:00+00:00,0.0,432.25,-432.25,-432.25,None,IT_SICI,2026-04-23
2026-01-12 05:00:00+00:00,0.0,420.5,-420.5,-420.5,None,IT_SICI,2026-04-23
2026-01-12 06:00:00+00:00,0.0,547.25,-547.25,-547.25,None,IT_SICI,2026-04-23
2026-01-12 07:00:00+00:00,0.0,203.0,-203.0,-203.0,None,IT_SICI,2026-04-23
2026-01-12 08:00:00+00:00,120.25,0.0,120.25,120.25,None,IT_SICI,2026-04-23
2026-01-12 09:00:00+00:00,253.25,0.0,253.25,253.25,None,IT_SICI,2026-04-23
2026-01-12 10:00:00+00:00,0.0,199.0,-199.0,-199.0,None,IT_SICI,2026-04-23
2026-01-12 11:00:00+00:00,0.0,445.25,-445.25,-445.25,None,IT_SICI,2026-04-23
2026-01-12 12:00:00+00:00,0.0,519.75,-519.75,-519.75,None,IT_SICI,2026-04-23
2026-01-12 13:00:00+00:00,0.0,418.5,-418.5,-418.5,None,IT_SICI,2026-04-23
