,IT_NORD_CH,CH_IT_NORD,IT_NORD_FR,FR_IT_NORD,IT_NORD_SI,SI_IT_NORD,IT_NORD_AT,AT_IT_NORD,IT_NORD_IT_CNOR,IT_CNOR_IT_NORD,IT_NORD_CH_net_export,IT_NORD_FR_net_export,IT_NORD_SI_net_export,IT_NORD_AT_net_export,IT_NORD_IT_CNOR_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-01 00:00:00+00:00,146.0,967.0,0.0,2829.0,680.0,0.0,165.0,0.0,2185.75,0.0,-821.0,-2829.0,680.0,165.0,2185.75,-619.25,None,IT_NORD,2026-04-23
2026-01-01 01:00:00+00:00,125.0,927.0,0.0,2829.0,680.0,0.0,165.0,0.0,2381.75,0.0,-802.0,-2829.0,680.0,165.0,2381.75,-404.25,None,IT_NORD,2026-04-23
2026-01-01 02:00:00+00:00,95.0,1089.0,0.0,2829.0,680.0,0.0,165.0,0.0,2188.75,0.0,-994.0,-2829.0,680.0,165.0,2188.75,-789.25,None,IT_NORD,2026-04-23
2026-01-01 03:00:00+00:00,118.75,1005.0,0.0,2829.0,680.0,0.0,165.0,0.0,1793.25,0.0,-886.25,-2829.0,680.0,165.0,1793.25,-1077.0,None,IT_NORD,2026-04-23
2026-01-01 04:00:00+00:00,234.5,1213.0,0.0,2829.0,680.0,0.0,165.0,0.0,1627.5,0.0,-978.5,-2829.0,680.0,165.0,1627.5,-1335.0,None,IT_NORD,2026-04-23
2026-01-01 05:00:00+00:00,112.75,1204.0,0.0,2829.0,680.0,0.0,165.0,0.0,1769.5,0.0,-1091.25,-2829.0,680.0,165.0,1769.5,-1305.75,None,IT_NORD,2026-04-23
2026-01-01 06:00:00+00:00,44.0,1396.0,0.0,2829.0,680.0,0.0,165.0,0.0,1849.25,0.0,-1352.0,-2829.0,680.0,165.0,1849.25,-1486.75,None,IT_NORD,2026-04-23
2026-01-01 07:00:00+00:00,279.25,1391.0,0.0,2829.0,680.0,0.0,165.0,0.0,1257.25,0.0,-1111.75,-2829.0,680.0,165.0,1257.25,-1838.5,None,IT_NORD,2026-04-23
2026-01-01 08:00:00+00:00,90.0,1354.0,0.0,2831.5,680.0,0.0,112.5,0.0,795.0,0.0,-1264.0,-2831.5,680.0,112.5,795.0,-2508.0,None,IT_NORD,2026-04-23
2026-01-01 09:00:00+00:00,230.5,1156.0,0.0,2174.25,499.25,0.0,0.0,364.0,519.5,0.0,-925.5,-2174.25,499.25,-364.0,519.5,-2445.0,None,IT_NORD,2026-04-23
2026-01-01 10:00:00+00:00,0.0,1208.0,0.0,2763.5,680.0,0.0,84.0,39.5,545.5,0.0,-1208.0,-2763.5,680.0,44.5,545.5,-2701.5,None,IT_NORD,2026-04-23
2026-01-01 11:00:00+00:00,0.0,1264.0,0.0,2280.75,551.0,0.0,0.0,365.0,837.25,0.0,-1264.0,-2280.75,551.0,-365.0,837.25,-2521.5,None,IT_NORD,2026-04-23
2026-01-01 12:00:00+00:00,141.0,1124.0,0.0,2835.75,680.0,0.0,123.75,63.0,79.25,60.25,-983.0,-2835.75,680.0,60.75,19.0,-3059.0,None,IT_NORD,2026-04-23
2026-01-01 13:00:00+00:00,163.5,1166.0,0.0,2996.0,680.0,0.0,165.0,0.0,257.5,20.25,-1002.5,-2996.0,680.0,165.0,237.25,-2916.25,None,IT_NORD,2026-04-23
2026-01-01 14:00:00+00:00,40.5,1274.0,0.0,3051.0,680.0,0.0,165.0,0.0,975.25,0.0,-1233.5,-3051.0,680.0,165.0,975.25,-2464.25,None,IT_NORD,2026-04-23
2026-01-01 15:00:00+00:00,40.75,1519.0,0.0,3051.0,680.0,0.0,165.0,0.0,1695.75,0.0,-1478.25,-3051.0,680.0,165.0,1695.75,-1988.5,None,IT_NORD,2026-04-23
2026-01-01 16:00:00+00:00,0.0,1594.0,0.0,3051.0,680.0,0.0,165.0,0.0,2001.25,0.0,-1594.0,-3051.0,680.0,165.0,2001.25,-1798.75,None,IT_NORD,2026-04-23
2026-01-01 17:00:00+00:00,0.0,1638.0,0.0,3076.75,680.0,0.0,134.75,0.0,1837.0,0.0,-1638.0,-3076.75,680.0,134.75,1837.0,-2063.0,None,IT_NORD,2026-04-23
2026-01-01 18:00:00+00:00,0.0,1638.0,0.0,3107.0,680.0,0.0,165.0,0.0,1679.0,0.0,-1638.0,-3107.0,680.0,165.0,1679.0,-2221.0,None,IT_NORD,2026-04-23
2026-01-01 19:00:00+00:00,10.5,1628.0,0.0,3107.0,680.0,0.0,165.0,0.0,1722.75,0.0,-1617.5,-3107.0,680.0,165.0,1722.75,-2156.75,None,IT_NORD,2026-04-23
2026-01-01 20:00:00+00:00,24.5,1542.0,0.0,3051.0,680.0,0.0,165.0,0.0,1578.75,0.0,-1517.5,-3051.0,680.0,165.0,1578.75,-2144.75,None,IT_NORD,2026-04-23
2026-01-01 21:00:00+00:00,151.5,1204.0,0.0,2968.0,657.25,0.0,116.75,12.0,1191.25,0.0,-1052.5,-2968.0,657.25,104.75,1191.25,-2067.25,None,IT_NORD,2026-04-23
2026-01-01 22:00:00+00:00,355.0,1090.0,0.0,2896.0,498.0,0.0,136.25,0.0,644.25,0.0,-735.0,-2896.0,498.0,136.25,644.25,-2352.5,None,IT_NORD,2026-04-23
2026-01-01 23:00:00+00:00,117.5,1105.0,0.0,3035.0,735.0,0.0,165.0,0.0,270.25,40.5,-987.5,-3035.0,735.0,165.0,229.75,-2892.75,None,IT_NORD,2026-04-23
2026-01-02 00:00:00+00:00,326.0,716.0,0.0,3035.0,735.0,0.0,165.0,0.0,0.0,781.5,-390.0,-3035.0,735.0,165.0,-781.5,-3306.5,None,IT_NORD,2026-04-23
2026-01-02 01:00:00+00:00,547.0,675.0,0.0,3035.0,735.0,0.0,165.0,0.0,0.0,1276.25,-128.0,-3035.0,735.0,165.0,-1276.25,-3539.25,None,IT_NORD,2026-04-23
2026-01-02 02:00:00+00:00,558.25,739.0,0.0,3001.0,782.0,0.0,123.75,32.75,0.0,1509.0,-180.75,-3001.0,782.0,91.0,-1509.0,-3817.75,None,IT_NORD,2026-04-23
2026-01-02 03:00:00+00:00,683.5,705.0,0.0,3075.0,782.0,0.0,165.0,0.0,0.0,1829.0,-21.5,-3075.0,782.0,165.0,-1829.0,-3978.5,None,IT_NORD,2026-04-23
2026-01-02 04:00:00+00:00,353.25,755.0,0.0,3075.0,782.0,0.0,165.0,0.0,0.0,1738.0,-401.75,-3075.0,782.0,165.0,-1738.0,-4267.75,None,IT_NORD,2026-04-23
2026-01-02 05:00:00+00:00,153.5,1358.0,0.0,3075.0,782.0,0.0,165.0,0.0,0.0,1014.0,-1204.5,-3075.0,782.0,165.0,-1014.0,-4346.5,None,IT_NORD,2026-04-23
2026-01-02 06:00:00+00:00,122.0,1784.0,0.0,2867.0,692.0,0.0,120.0,0.0,52.5,308.5,-1662.0,-2867.0,692.0,120.0,-256.0,-3973.0,None,IT_NORD,2026-04-23
2026-01-02 07:00:00+00:00,165.0,1841.0,0.0,2867.0,692.0,0.0,120.0,0.0,0.0,364.25,-1676.0,-2867.0,692.0,120.0,-364.25,-4095.25,None,IT_NORD,2026-04-23
2026-01-02 08:00:00+00:00,165.0,1733.0,0.0,2442.0,566.0,0.0,0.0,171.0,0.0,366.75,-1568.0,-2442.0,566.0,-171.0,-366.75,-3981.75,None,IT_NORD,2026-04-23
2026-01-02 09:00:00+00:00,90.0,1056.0,0.0,1582.0,0.0,294.0,0.0,171.0,0.0,847.5,-966.0,-1582.0,-294.0,-171.0,-847.5,-3860.5,None,IT_NORD,2026-04-23
2026-01-02 10:00:00+00:00,290.0,1103.0,0.0,1684.25,0.0,243.75,0.0,171.0,0.0,1103.75,-813.0,-1684.25,-243.75,-171.0,-1103.75,-4015.75,None,IT_NORD,2026-04-23
2026-01-02 11:00:00+00:00,290.0,726.0,0.0,2183.5,180.5,0.0,0.0,211.0,0.0,1332.75,-436.0,-2183.5,180.5,-211.0,-1332.75,-3982.75,None,IT_NORD,2026-04-23
2026-01-02 12:00:00+00:00,441.0,711.0,0.0,2931.0,606.0,0.0,111.0,0.0,0.0,1502.25,-270.0,-2931.0,606.0,111.0,-1502.25,-3986.25,None,IT_NORD,2026-04-23
2026-01-02 13:00:00+00:00,147.0,859.0,0.0,2982.0,606.0,0.0,111.0,0.0,0.0,997.75,-712.0,-2982.0,606.0,111.0,-997.75,-3974.75,None,IT_NORD,2026-04-23
2026-01-02 14:00:00+00:00,82.25,1093.0,0.0,3217.0,734.0,0.0,120.0,0.0,0.0,848.75,-1010.75,-3217.0,734.0,120.0,-848.75,-4222.5,None,IT_NORD,2026-04-23
2026-01-02 15:00:00+00:00,21.0,1591.0,0.0,3268.0,734.0,0.0,120.0,0.0,107.5,32.0,-1570.0,-3268.0,734.0,120.0,75.5,-3908.5,None,IT_NORD,2026-04-23
2026-01-02 16:00:00+00:00,0.0,2286.0,0.0,3268.0,734.0,0.0,120.0,0.0,275.0,0.0,-2286.0,-3268.0,734.0,120.0,275.0,-4425.0,None,IT_NORD,2026-04-23
2026-01-02 17:00:00+00:00,24.0,2218.0,0.0,3240.0,655.0,0.0,119.0,0.0,359.5,0.0,-2194.0,-3240.0,655.0,119.0,359.5,-4300.5,None,IT_NORD,2026-04-23
2026-01-02 18:00:00+00:00,100.0,2406.0,0.0,3343.0,655.0,0.0,119.0,0.0,276.0,0.0,-2306.0,-3343.0,655.0,119.0,276.0,-4599.0,None,IT_NORD,2026-04-23
2026-01-02 19:00:00+00:00,20.0,2069.0,0.0,3189.0,655.0,0.0,119.0,0.0,301.75,2.5,-2049.0,-3189.0,655.0,119.0,299.25,-4164.75,None,IT_NORD,2026-04-23
2026-01-02 20:00:00+00:00,231.5,1816.0,0.0,3190.0,706.0,0.0,120.0,0.0,10.75,184.25,-1584.5,-3190.0,706.0,120.0,-173.5,-4122.0,None,IT_NORD,2026-04-23
2026-01-02 21:00:00+00:00,215.5,1302.0,0.0,2943.5,512.75,0.0,60.0,95.0,0.0,292.25,-1086.5,-2943.5,512.75,-35.0,-292.25,-3844.5,None,IT_NORD,2026-04-23
2026-01-02 22:00:00+00:00,58.5,949.0,0.0,2402.75,9.25,128.5,0.0,148.0,0.0,972.5,-890.5,-2402.75,-119.25,-148.0,-972.5,-4533.0,None,IT_NORD,2026-04-23
2026-01-02 23:00:00+00:00,577.0,1072.25,0.0,3193.75,430.25,0.0,0.0,233.5,0.0,1226.5,-495.25,-3193.75,430.25,-233.5,-1226.5,-4718.75,None,IT_NORD,2026-04-23
2026-01-03 00:00:00+00:00,831.0,788.0,0.0,2611.0,0.0,139.0,0.0,247.0,0.0,2099.25,43.0,-2611.0,-139.0,-247.0,-2099.25,-5053.25,None,IT_NORD,2026-04-23
2026-01-03 01:00:00+00:00,586.0,656.0,0.0,1971.0,0.0,147.0,0.0,182.0,0.0,2684.5,-70.0,-1971.0,-147.0,-182.0,-2684.5,-5054.5,None,IT_NORD,2026-04-23
2026-01-03 02:00:00+00:00,577.0,647.0,0.0,1202.0,0.0,186.0,0.0,162.0,0.0,2833.0,-70.0,-1202.0,-186.0,-162.0,-2833.0,-4453.0,None,IT_NORD,2026-04-23
2026-01-03 03:00:00+00:00,577.0,865.0,0.0,1202.0,0.0,186.0,0.0,162.0,0.0,2693.75,-288.0,-1202.0,-186.0,-162.0,-2693.75,-4531.75,None,IT_NORD,2026-04-23
2026-01-03 04:00:00+00:00,552.0,879.0,0.0,1202.0,0.0,186.0,0.0,162.0,0.0,2554.5,-327.0,-1202.0,-186.0,-162.0,-2554.5,-4431.5,None,IT_NORD,2026-04-23
2026-01-03 05:00:00+00:00,20.75,1097.0,0.0,1202.0,0.0,186.0,0.0,162.0,0.0,1934.75,-1076.25,-1202.0,-186.0,-162.0,-1934.75,-4561.0,None,IT_NORD,2026-04-23
2026-01-03 06:00:00+00:00,10.5,1524.0,0.0,1901.0,0.0,189.0,0.0,103.0,0.0,1179.75,-1513.5,-1901.0,-189.0,-103.0,-1179.75,-4886.25,None,IT_NORD,2026-04-23
2026-01-03 07:00:00+00:00,45.0,1641.0,0.0,2574.0,0.0,260.0,0.0,141.0,0.0,835.75,-1596.0,-2574.0,-260.0,-141.0,-835.75,-5406.75,None,IT_NORD,2026-04-23
2026-01-03 08:00:00+00:00,33.0,1457.0,0.0,2562.0,0.0,290.0,0.0,308.0,0.0,599.25,-1424.0,-2562.0,-290.0,-308.0,-599.25,-5183.25,None,IT_NORD,2026-04-23
2026-01-03 09:00:00+00:00,472.0,1546.0,0.0,2551.0,0.0,294.0,0.0,314.0,0.0,769.0,-1074.0,-2551.0,-294.0,-314.0,-769.0,-5002.0,None,IT_NORD,2026-04-23
2026-01-03 10:00:00+00:00,540.0,1221.75,0.0,2551.0,0.0,294.0,0.0,314.0,0.0,708.5,-681.75,-2551.0,-294.0,-314.0,-708.5,-4549.25,None,IT_NORD,2026-04-23
2026-01-03 11:00:00+00:00,822.0,1130.0,0.0,2630.0,0.0,263.0,0.0,190.0,0.0,769.75,-308.0,-2630.0,-263.0,-190.0,-769.75,-4160.75,None,IT_NORD,2026-04-23
2026-01-03 12:00:00+00:00,944.0,1209.0,0.0,2870.25,0.0,67.25,0.0,145.5,0.0,658.75,-265.0,-2870.25,-67.25,-145.5,-658.75,-4006.75,None,IT_NORD,2026-04-23
2026-01-03 13:00:00+00:00,791.0,1309.0,0.0,3226.25,113.25,0.0,30.0,0.0,0.0,509.0,-518.0,-3226.25,113.25,30.0,-509.0,-4110.0,None,IT_NORD,2026-04-23
2026-01-03 14:00:00+00:00,572.0,1513.5,0.0,3660.0,511.25,0.0,112.75,0.0,0.0,195.0,-941.5,-3660.0,511.25,112.75,-195.0,-4172.5,None,IT_NORD,2026-04-23
2026-01-03 15:00:00+00:00,371.75,1369.0,0.0,3838.0,692.0,0.0,120.0,0.0,2.0,134.75,-997.25,-3838.0,692.0,120.0,-132.75,-4156.0,None,IT_NORD,2026-04-23
2026-01-03 16:00:00+00:00,60.5,2139.0,0.0,3729.0,537.0,0.0,120.0,0.0,308.5,0.0,-2078.5,-3729.0,537.0,120.0,308.5,-4842.0,None,IT_NORD,2026-04-23
2026-01-03 17:00:00+00:00,70.5,2180.0,0.0,3566.0,379.0,0.0,104.0,0.0,234.0,0.0,-2109.5,-3566.0,379.0,104.0,234.0,-4958.5,None,IT_NORD,2026-04-23
2026-01-03 18:00:00+00:00,0.0,2252.0,0.0,3566.0,379.0,0.0,104.0,0.0,536.5,6.0,-2252.0,-3566.0,379.0,104.0,530.5,-4804.5,None,IT_NORD,2026-04-23
2026-01-03 19:00:00+00:00,24.5,1682.0,0.0,3566.0,379.0,0.0,104.0,0.0,225.25,3.75,-1657.5,-3566.0,379.0,104.0,221.5,-4519.0,None,IT_NORD,2026-04-23
2026-01-03 20:00:00+00:00,532.0,1487.0,0.0,3503.0,374.75,0.0,90.0,62.0,0.0,408.25,-955.0,-3503.0,374.75,28.0,-408.25,-4463.5,None,IT_NORD,2026-04-23
2026-01-03 21:00:00+00:00,557.0,1005.0,0.0,3418.0,329.5,0.0,60.0,27.0,0.0,821.5,-448.0,-3418.0,329.5,33.0,-821.5,-4325.0,None,IT_NORD,2026-04-23
2026-01-03 22:00:00+00:00,532.0,1170.25,0.0,3072.5,19.0,104.75,41.25,140.0,0.0,639.25,-638.25,-3072.5,-85.75,-98.75,-639.25,-4534.5,None,IT_NORD,2026-04-23
2026-01-03 23:00:00+00:00,486.0,1023.0,0.0,2730.5,0.0,128.5,0.0,233.0,0.0,661.25,-537.0,-2730.5,-128.5,-233.0,-661.25,-4290.25,None,IT_NORD,2026-04-23
2026-01-04 00:00:00+00:00,639.0,1015.0,0.0,2451.75,0.0,362.25,0.0,278.0,0.0,1349.0,-376.0,-2451.75,-362.25,-278.0,-1349.0,-4817.0,None,IT_NORD,2026-04-23
2026-01-04 01:00:00+00:00,681.75,1033.0,0.0,2410.25,0.0,403.75,0.0,278.0,0.0,1458.25,-351.25,-2410.25,-403.75,-278.0,-1458.25,-4901.5,None,IT_NORD,2026-04-23
2026-01-04 02:00:00+00:00,757.25,845.0,0.0,2984.25,121.25,4.25,0.0,202.25,0.0,1422.0,-87.75,-2984.25,117.0,-202.25,-1422.0,-4579.25,None,IT_NORD,2026-04-23
2026-01-04 03:00:00+00:00,446.0,882.0,0.0,2472.5,0.0,316.5,0.0,300.0,0.0,971.75,-436.0,-2472.5,-316.5,-300.0,-971.75,-4496.75,None,IT_NORD,2026-04-23
2026-01-04 04:00:00+00:00,677.5,947.0,0.0,2946.5,0.0,19.0,0.0,123.5,0.0,1429.75,-269.5,-2946.5,-19.0,-123.5,-1429.75,-4788.25,None,IT_NORD,2026-04-23
2026-01-04 05:00:00+00:00,252.0,947.0,0.0,3159.75,305.25,0.0,0.0,234.5,0.0,772.5,-695.0,-3159.75,305.25,-234.5,-772.5,-4556.5,None,IT_NORD,2026-04-23
2026-01-04 06:00:00+00:00,272.0,1242.0,0.0,3274.25,340.75,0.0,0.0,154.5,0.0,599.5,-970.0,-3274.25,340.75,-154.5,-599.5,-4657.5,None,IT_NORD,2026-04-23
2026-01-04 07:00:00+00:00,124.0,1233.0,0.0,3114.5,287.75,29.5,0.0,231.75,0.0,62.0,-1109.0,-3114.5,258.25,-231.75,-62.0,-4259.0,None,IT_NORD,2026-04-23
2026-01-04 08:00:00+00:00,218.25,1215.0,0.0,2322.5,0.0,466.5,0.0,299.0,0.0,218.25,-996.75,-2322.5,-466.5,-299.0,-218.25,-4303.0,None,IT_NORD,2026-04-23
2026-01-04 09:00:00+00:00,228.5,1313.0,0.0,2369.0,0.0,420.0,0.0,299.0,137.75,0.0,-1084.5,-2369.0,-420.0,-299.0,137.75,-4034.75,None,IT_NORD,2026-04-23
2026-01-04 10:00:00+00:00,150.0,1397.0,0.0,2731.5,0.0,57.5,0.0,299.0,8.0,27.5,-1247.0,-2731.5,-57.5,-299.0,-19.5,-4354.5,None,IT_NORD,2026-04-23
2026-01-04 11:00:00+00:00,255.0,1520.0,0.0,2668.0,0.0,118.0,0.0,302.25,142.0,0.0,-1265.0,-2668.0,-118.0,-302.25,142.0,-4211.25,None,IT_NORD,2026-04-23
2026-01-04 12:00:00+00:00,193.0,1347.0,0.0,3101.5,13.5,0.0,0.0,0.0,68.25,0.0,-1154.0,-3101.5,13.5,0.0,68.25,-4173.75,None,IT_NORD,2026-04-23
2026-01-04 13:00:00+00:00,92.0,1245.0,0.0,3234.5,299.5,0.0,0.0,153.0,129.5,0.0,-1153.0,-3234.5,299.5,-153.0,129.5,-4111.5,None,IT_NORD,2026-04-23
2026-01-04 14:00:00+00:00,171.0,1035.0,0.0,3493.25,393.25,0.0,103.5,46.5,227.25,0.0,-864.0,-3493.25,393.25,57.0,227.25,-3679.75,None,IT_NORD,2026-04-23
2026-01-04 15:00:00+00:00,350.5,927.0,0.0,3537.0,524.25,0.0,138.0,0.0,234.75,35.25,-576.5,-3537.0,524.25,138.0,199.5,-3251.75,None,IT_NORD,2026-04-23
2026-01-04 16:00:00+00:00,148.0,1518.0,0.0,3042.5,0.0,0.0,0.0,0.0,643.5,0.0,-1370.0,-3042.5,0.0,0.0,643.5,-3769.0,None,IT_NORD,2026-04-23
2026-01-04 17:00:00+00:00,0.0,1493.0,0.0,2867.5,0.0,0.0,0.0,50.75,485.0,0.0,-1493.0,-2867.5,0.0,-50.75,485.0,-3926.25,None,IT_NORD,2026-04-23
2026-01-04 18:00:00+00:00,79.0,1544.0,0.0,2746.0,0.0,68.25,0.0,179.0,749.5,0.0,-1465.0,-2746.0,-68.25,-179.0,749.5,-3708.75,None,IT_NORD,2026-04-23
2026-01-04 19:00:00+00:00,251.75,1655.0,0.0,2998.75,0.0,0.0,3.75,44.0,837.0,0.0,-1403.25,-2998.75,0.0,-40.25,837.0,-3605.25,None,IT_NORD,2026-04-23
2026-01-04 20:00:00+00:00,449.5,1540.0,0.0,3241.75,15.75,0.0,138.0,0.0,1014.75,0.0,-1090.5,-3241.75,15.75,138.0,1014.75,-3163.75,None,IT_NORD,2026-04-23
2026-01-04 21:00:00+00:00,657.0,1214.0,0.0,3150.75,33.0,48.0,100.25,0.0,660.75,0.0,-557.0,-3150.75,-15.0,100.25,660.75,-2961.75,None,IT_NORD,2026-04-23
2026-01-04 22:00:00+00:00,575.0,1185.0,0.0,2944.5,0.0,126.0,41.0,58.75,1148.75,0.0,-610.0,-2944.5,-126.0,-17.75,1148.75,-2549.5,None,IT_NORD,2026-04-23
2026-01-04 23:00:00+00:00,420.0,483.25,0.0,3146.25,166.0,0.0,0.0,106.75,1002.75,0.0,-63.25,-3146.25,166.0,-106.75,1002.75,-2147.5,None,IT_NORD,2026-04-23
2026-01-05 00:00:00+00:00,526.0,311.25,0.0,2944.5,0.0,0.0,0.0,142.5,347.75,0.0,214.75,-2944.5,0.0,-142.5,347.75,-2524.5,None,IT_NORD,2026-04-23
2026-01-05 01:00:00+00:00,606.0,203.0,0.0,3041.25,0.0,0.0,25.5,71.25,85.0,0.0,403.0,-3041.25,0.0,-45.75,85.0,-2599.0,None,IT_NORD,2026-04-23
2026-01-05 02:00:00+00:00,446.0,258.0,0.0,2859.75,0.0,2.25,0.0,222.0,318.0,0.0,188.0,-2859.75,-2.25,-222.0,318.0,-2578.0,None,IT_NORD,2026-04-23
2026-01-05 03:00:00+00:00,402.0,203.0,0.0,2947.5,0.0,0.0,0.0,136.5,237.0,0.0,199.0,-2947.5,0.0,-136.5,237.0,-2648.0,None,IT_NORD,2026-04-23
2026-01-05 04:00:00+00:00,399.0,344.25,0.0,3080.75,38.25,0.0,41.25,82.75,301.5,0.0,54.75,-3080.75,38.25,-41.5,301.5,-2727.75,None,IT_NORD,2026-04-23
2026-01-05 05:00:00+00:00,916.0,176.75,0.0,2565.0,218.75,0.0,82.5,0.0,32.5,683.75,739.25,-2565.0,218.75,82.5,-651.25,-2175.75,None,IT_NORD,2026-04-23
2026-01-05 06:00:00+00:00,866.0,293.0,1502.5,9.0,804.0,0.0,120.0,0.0,0.0,1293.75,573.0,1493.5,804.0,120.0,-1293.75,1696.75,None,IT_NORD,2026-04-23
2026-01-05 07:00:00+00:00,686.0,173.0,1915.0,9.0,804.0,0.0,120.0,0.0,0.0,1710.0,513.0,1906.0,804.0,120.0,-1710.0,1633.0,None,IT_NORD,2026-04-23
2026-01-05 08:00:00+00:00,547.0,163.0,1820.75,9.0,752.0,0.0,117.0,0.0,0.0,1280.75,384.0,1811.75,752.0,117.0,-1280.75,1784.0,None,IT_NORD,2026-04-23
2026-01-05 09:00:00+00:00,652.0,509.0,1692.5,9.0,752.0,0.0,117.0,0.0,0.0,982.0,143.0,1683.5,752.0,117.0,-982.0,1713.5,None,IT_NORD,2026-04-23
2026-01-05 10:00:00+00:00,711.0,535.0,1697.25,9.0,752.0,0.0,117.0,0.0,0.0,1233.25,176.0,1688.25,752.0,117.0,-1233.25,1500.0,None,IT_NORD,2026-04-23
2026-01-05 11:00:00+00:00,650.0,271.0,877.25,9.0,734.0,0.0,120.0,0.0,0.0,542.0,379.0,868.25,734.0,120.0,-542.0,1559.25,None,IT_NORD,2026-04-23
2026-01-05 12:00:00+00:00,880.0,311.0,95.5,93.75,734.0,0.0,120.0,0.0,4.5,76.5,569.0,1.75,734.0,120.0,-72.0,1352.75,None,IT_NORD,2026-04-23
2026-01-05 13:00:00+00:00,927.0,613.0,1088.25,9.0,734.0,0.0,120.0,0.0,0.0,445.5,314.0,1079.25,734.0,120.0,-445.5,1801.75,None,IT_NORD,2026-04-23
2026-01-05 14:00:00+00:00,720.0,257.0,720.25,9.0,660.0,0.0,120.0,0.0,0.0,854.5,463.0,711.25,660.0,120.0,-854.5,1099.75,None,IT_NORD,2026-04-23
2026-01-05 15:00:00+00:00,935.0,169.0,1463.75,9.0,660.0,0.0,120.0,0.0,0.0,531.25,766.0,1454.75,660.0,120.0,-531.25,2469.5,None,IT_NORD,2026-04-23
2026-01-05 16:00:00+00:00,430.0,386.0,1941.0,9.0,660.0,0.0,120.0,0.0,180.5,0.0,44.0,1932.0,660.0,120.0,180.5,2936.5,None,IT_NORD,2026-04-23
2026-01-05 17:00:00+00:00,885.0,181.0,2004.0,9.0,660.0,0.0,120.0,0.0,0.0,325.75,704.0,1995.0,660.0,120.0,-325.75,3153.25,None,IT_NORD,2026-04-23
2026-01-05 18:00:00+00:00,931.0,306.0,1919.5,9.0,660.0,0.0,120.0,0.0,24.0,29.0,625.0,1910.5,660.0,120.0,-5.0,3310.5,None,IT_NORD,2026-04-23
2026-01-05 19:00:00+00:00,541.0,348.0,1947.75,9.0,660.0,0.0,120.0,0.0,165.5,59.75,193.0,1938.75,660.0,120.0,105.75,3017.5,None,IT_NORD,2026-04-23
2026-01-05 20:00:00+00:00,539.0,288.0,948.0,9.0,473.0,0.0,120.0,0.0,0.0,735.25,251.0,939.0,473.0,120.0,-735.25,1047.75,None,IT_NORD,2026-04-23
2026-01-05 21:00:00+00:00,510.0,505.0,835.25,9.0,473.0,0.0,120.0,0.0,0.0,942.25,5.0,826.25,473.0,120.0,-942.25,482.0,None,IT_NORD,2026-04-23
2026-01-05 22:00:00+00:00,757.0,752.5,45.5,513.75,157.25,0.0,41.25,0.0,622.5,0.0,4.5,-468.25,157.25,41.25,622.5,357.25,None,IT_NORD,2026-04-23
2026-01-05 23:00:00+00:00,382.0,616.75,0.0,2234.5,0.0,412.5,0.0,335.0,1520.25,0.0,-234.75,-2234.5,-412.5,-335.0,1520.25,-1696.5,None,IT_NORD,2026-04-23
2026-01-06 00:00:00+00:00,409.0,540.0,0.0,2588.0,0.0,96.75,0.0,332.75,1516.0,0.0,-131.0,-2588.0,-96.75,-332.75,1516.0,-1632.5,None,IT_NORD,2026-04-23
2026-01-06 01:00:00+00:00,558.0,838.5,0.0,2195.75,0.0,554.25,0.0,335.0,1577.25,0.0,-280.5,-2195.75,-554.25,-335.0,1577.25,-1788.25,None,IT_NORD,2026-04-23
2026-01-06 02:00:00+00:00,817.0,1035.0,0.0,2371.0,0.0,266.25,0.0,342.0,1105.25,0.0,-218.0,-2371.0,-266.25,-342.0,1105.25,-2092.0,None,IT_NORD,2026-04-23
2026-01-06 03:00:00+00:00,733.0,1016.75,0.0,2455.0,0.0,74.5,0.0,267.25,1086.25,0.0,-283.75,-2455.0,-74.5,-267.25,1086.25,-1994.25,None,IT_NORD,2026-04-23
2026-01-06 04:00:00+00:00,949.0,983.5,0.0,1317.75,0.0,0.0,0.0,16.0,271.25,119.5,-34.5,-1317.75,0.0,-16.0,151.75,-1216.5,None,IT_NORD,2026-04-23
2026-01-06 05:00:00+00:00,1628.0,194.75,825.5,244.5,633.75,0.0,117.0,0.0,0.0,1936.0,1433.25,581.0,633.75,117.0,-1936.0,829.0,None,IT_NORD,2026-04-23
2026-01-06 06:00:00+00:00,1873.0,183.0,2170.0,10.0,680.0,0.0,165.0,0.0,0.0,2609.25,1690.0,2160.0,680.0,165.0,-2609.25,2085.75,None,IT_NORD,2026-04-23
2026-01-06 07:00:00+00:00,1873.0,83.0,2170.0,10.0,680.0,0.0,165.0,0.0,0.0,2499.75,1790.0,2160.0,680.0,165.0,-2499.75,2295.25,None,IT_NORD,2026-04-23
2026-01-06 08:00:00+00:00,1873.0,133.0,2170.0,10.0,679.0,0.0,165.0,0.0,0.0,2442.0,1740.0,2160.0,679.0,165.0,-2442.0,2302.0,None,IT_NORD,2026-04-23
2026-01-06 09:00:00+00:00,1873.0,83.0,2170.0,10.0,679.0,0.0,165.0,0.0,0.0,2459.5,1790.0,2160.0,679.0,165.0,-2459.5,2334.5,None,IT_NORD,2026-04-23
