,Solar,Wind Onshore,Biomass,Hydro Water Reservoir,Hydro Run-of-river and poundage,Geothermal,Other renewable,Storage,Nuclear,Fossil Brown coal/Lignite,Fossil Hard coal,Fossil Gas,Fossil Oil,Waste,Other,bidding_zone,source_download_date
2026-01-01 00:00:00+00:00,0.5219976119888067,138.7333781020621,61.55762274909735,154.4746226887864,53.015858814400985,0.09239901876542671,14.564695979806313,0.5960112503196113,604.632534030901,152.59713799202302,78.714410528992,478.63391461440267,3.8965316234334018,4.814157522607729,9.154727472413224,RS,2026-04-23
2026-01-01 01:00:00+00:00,0.6758993911550208,114.64491070944489,56.92600217731426,144.59767248699785,41.59396477694999,0.08091568086663538,14.510565101257386,0.1982514977359393,522.3312103283979,129.90647247931804,78.65754317211525,399.1425037180144,4.292364990689014,4.603724501762789,7.837998987980645,RS,2026-04-23
2026-01-01 02:00:00+00:00,0.355678938088389,96.31843499002373,55.737922896641294,127.71612711768077,23.36203409144673,0.08043278241554286,14.962087223572915,0.0036061961005728017,444.72757287452447,101.99205692200101,80.3220143733704,302.72665796620475,4.914484356894555,3.9537534447783793,7.8271358262565505,RS,2026-04-23
2026-01-01 03:00:00+00:00,0.7840223786717497,63.370254671805036,49.61413202354111,90.42093497521353,16.836298453785467,0.08965647613080756,10.876765444280267,0.009213485191962783,423.5205089974247,89.12185952837028,55.21034798764795,250.64414517464414,3.278688524590164,3.661301245315982,8.561870633386715,RS,2026-04-23
2026-01-01 04:00:00+00:00,1.0012378219375428,50.35220856607492,40.26772936675364,120.23194922543077,17.12686441667279,0.06274937219760976,10.100558455226965,0.00874166922535084,331.18215467700315,87.54824583843323,53.47888215490138,223.22443115442803,3.346897400622692,3.036147491302286,6.031202389789705,RS,2026-04-23
2026-01-01 05:00:00+00:00,0.010946340546358603,40.73272608331139,48.802259841834335,135.8302430945986,20.576763454237046,0.07776281989267388,12.490853897511474,0.0003945480631276901,272.47513724037674,17.936772049265635,61.85901669644615,252.1984258673273,3.9386476868327405,3.435213519676548,7.63483686007989,RS,2026-04-23
2026-01-01 06:00:00+00:00,19.953836126772355,53.196282495558805,42.92316633456259,139.91790069507726,30.79309954896459,0.061579199335277855,11.801760998150872,0.0,286.52443085987767,52.99899510861812,61.348329960951816,231.03858786511674,3.401351630922006,2.943768264127749,6.09691091196413,RS,2026-04-23
2026-01-01 07:00:00+00:00,80.53515936028576,46.68374805110824,36.657141419939165,135.59328547342295,26.473965459032883,0.05323905145902712,10.392470761194083,0.0,246.840101360931,45.16852740573819,55.4495478307591,198.0379910816068,2.7363184079601983,2.6396413163249437,5.73886302023768,RS,2026-04-23
2026-01-01 08:00:00+00:00,165.0038088880867,56.49135107650768,34.32516761796636,113.68163224932457,32.83158867460866,0.04864835694017326,9.478243811803932,1.5124861923716513,255.89331584477452,59.81388729429872,51.70173189766241,216.04568854061102,2.64525993883792,2.4378867899441294,6.089302826261502,RS,2026-04-23
2026-01-01 09:00:00+00:00,255.37171934292707,73.88839243310261,36.26292049844403,109.46192984824863,40.85097069806499,0.0565472674033275,9.096903938305694,0.5979893475050033,308.19901033730184,76.69444438786161,48.72643134130862,238.15874572669645,2.5706444530543715,2.5095779091479367,7.55377247062783,RS,2026-04-23
