,Solar,Wind Onshore,Biomass,Hydro Water Reservoir,Hydro Run-of-river and poundage,Geothermal,Storage,Fossil Hard coal,Fossil Gas,Fossil Oil,Fossil Coal-derived gas,Other,bidding_zone,source_download_date
2026-04-10 19:00:00+00:00,0.0,6.925356217616581,13.310071243523316,50.76878238341969,283.0642810880829,0.0,95.23008419689118,0.0,752.9072215025907,2.2655440414507773,0.9525582901554404,146.07610103626942,IT_CNOR,2026-04-23
2026-04-10 20:00:00+00:00,0.0,8.307123655913978,18.16962365591398,62.92204301075268,331.33051075268816,0.0,12.054166666666667,0.0,1009.439247311828,3.110752688172043,1.3786290322580645,197.03790322580645,IT_CNOR,2026-04-23
2026-04-10 21:00:00+00:00,0.0,3.9652940324799113,13.445235394898772,41.333594749161456,228.54274148789847,0.0,0.0,0.0,651.7262734972612,2.3108998334982265,0.9191078883231583,146.00685311647885,IT_CNOR,2026-04-23
2026-04-10 22:00:00+00:00,0.0,3.059242169181747,16.45550261528287,38.38543858594361,272.9810091384597,0.0,0.0,0.0,558.8108353874827,2.8338243251367765,1.062684121926291,177.6614636565863,IT_CNOR,2026-04-23
2026-04-10 23:00:00+00:00,0.0,1.728058598389864,15.433350930447407,34.561171967797286,239.842615811007,0.0,0.029794113765342484,0.0,443.6343539659496,2.621882011350139,0.8938234129602745,164.25494918833311,IT_CNOR,2026-04-23
2026-04-11 00:00:00+00:00,0.0,81.51061222068138,10.880107150756213,20.15843143369589,189.0019771179641,0.0,3.6054845746338424,0.0,248.47222132000553,1.1188367846190952,0.40684973986148915,103.0954796577825,IT_CNOR,2026-04-23
2026-04-11 01:00:00+00:00,0.0,0.49825925219381917,12.29039488744754,23.489364746280042,183.66785101106447,0.0,0.0,0.0,393.2451831362076,2.087943533002671,0.80670545593285,130.16429797787106,IT_CNOR,2026-04-23
2026-04-11 02:00:00+00:00,0.0,1.2306857361767336,20.962680372877024,42.58172647171498,313.12747414123356,0.0,0.0,0.0,675.6874920188992,3.610011492785085,1.2306857361767336,226.56924403013664,IT_CNOR,2026-04-23
2026-04-11 03:00:00+00:00,0.0,7.004529199668991,27.583727390944556,61.35750384206172,426.78759309611064,0.0,0.0,0.0,1004.2540119990543,4.778283485045514,1.9004536588249203,303.5838973282894,IT_CNOR,2026-04-23
2026-04-11 04:00:00+00:00,0.2856434980581224,2.440953528860319,13.399276817999196,27.75935449310299,219.32227132717287,0.0,13.347341636534082,0.0,545.9426275612695,2.285147984464979,1.0387036293022633,143.6786795232356,IT_CNOR,2026-04-23
