,Solar,Wind Onshore,Wind Offshore,Biomass,Hydro Water Reservoir,Hydro Run-of-river and poundage,Geothermal,Storage,Fossil Brown coal/Lignite,Fossil Hard coal,Fossil Gas,Fossil Oil,Fossil Coal-derived gas,Other,bidding_zone,source_download_date
2026-01-01 15:00:00+00:00,35.94925980270784,1069.766339169088,1.6945887083263527,28.469090299882726,73.08842124002861,64.10558846550745,237.7630268835048,0.0,34.980289606182424,0.0,1102.8331868376033,0.0,0.0,75.35020898716829,IT_CSUD,2026-04-23
2026-01-01 16:00:00+00:00,0.0,1140.8872644818077,2.4364112163814178,23.36088401589242,67.4922116191571,111.58028301469939,409.45670682730923,0.0,21.783480698727626,0.0,1138.072723270834,0.0,0.0,88.18003485519094,IT_CSUD,2026-04-23
2026-01-01 17:00:00+00:00,0.0,1416.717640555887,4.195137200416812,24.87117054532824,72.62307019702304,122.05476036872737,455.2572491859203,0.0,23.20646339855741,0.0,1234.2943987670164,0.0,0.0,95.78010978112339,IT_CSUD,2026-04-23
2026-01-01 18:00:00+00:00,0.0,1644.4904606751238,5.5218359478862,26.797145041212442,54.782115684267325,98.62042562398906,373.8936537227214,0.7760349807445444,18.243297242783477,0.0,1153.465446009634,0.6496277585748472,0.0,90.2599573130627,IT_CSUD,2026-04-23
2026-01-01 19:00:00+00:00,0.0,1562.8663728095728,6.120695679796697,24.33349745870394,63.88249004375318,75.0503034246261,316.2379919678715,0.7869879518072289,23.912546877082104,0.0,1086.7235927062761,0.597141041931385,0.0,79.73838003857871,IT_CSUD,2026-04-23
2026-01-01 20:00:00+00:00,0.0,1616.227187059303,5.887522737990972,28.2254766556626,17.43614168991067,63.90223064788326,330.04063860667634,1.368327689082406,8.220041802136553,0.0,1278.9736806141773,0.1731624334703227,0.0,89.29559006370641,IT_CSUD,2026-04-23
2026-01-01 21:00:00+00:00,0.0,1583.7560388164,1.0152667588616349,33.9099097459786,10.917678888180761,24.50804935083515,111.47468875869644,0.046274258513365064,8.818563744159567,0.0,1215.1780422040772,0.0,0.0,72.87548747429754,IT_CSUD,2026-04-23
2026-01-01 22:00:00+00:00,0.0,1646.5689150265282,0.8162888577124714,33.05969873735509,8.192160095511525,9.795466292549657,0.0,0.0,30.91844566360612,0.0,1022.1977220704423,0.0,0.0,60.201303256294764,IT_CSUD,2026-04-23
2026-01-01 23:00:00+00:00,0.0,1186.5174535148487,5.4344431903686985,25.296879228063812,24.81736272206992,6.864559819413092,0.0,12.07733175914994,34.43165373455601,15.31759149940968,304.3288186606471,1.0604486422668242,55.437898465171195,43.66555876403507,IT_CSUD,2026-04-23
2026-01-02 00:00:00+00:00,0.0,1547.6542203050105,2.1884833228445566,32.39805732560592,9.342612153597614,8.753933291378226,0.0,17.656066093254868,45.31454627142461,22.3909008601177,177.63189637088317,1.5930285196921685,83.27999094612947,56.046264540061195,IT_CSUD,2026-04-23
2026-01-02 01:00:00+00:00,0.0,1791.6532988747035,4.795485118547167,29.152714929556193,0.08802078967222736,7.672776189675467,0.0,20.36867636867637,49.48235392740381,26.907484407484407,130.59704472843453,2.083160083160083,108.96084546084546,49.98813912184099,IT_CSUD,2026-04-23
2026-01-02 02:00:00+00:00,0.0,2083.3436740829866,6.457442000602591,28.622175354022296,0.0,8.377222054835794,0.0,0.0,48.84915508242468,0.0,160.7379481771618,0.0,0.0,50.61238324796626,IT_CSUD,2026-04-23
2026-01-02 03:00:00+00:00,0.0,2384.335322864864,11.117622191802884,36.186770271358405,0.0,10.463644415814478,0.0,0.0,47.396418821262245,0.0,225.40434012400357,0.0,0.0,62.3458813108946,IT_CSUD,2026-04-23
2026-01-02 04:00:00+00:00,0.0,2327.318011253223,18.907305479109333,36.09234681480509,0.0,10.55291468601451,0.0,0.0,45.74843317300685,0.4363749653835503,204.2428696522392,0.027416228191636666,1.4317363611188036,64.24259138690768,IT_CSUD,2026-04-23
2026-01-02 05:00:00+00:00,0.0,2131.3462862260817,18.752864021251867,32.97057915257225,0.09573013219875401,9.678897559355802,0.0,0.0,45.00645798510865,3.4233737596471885,210.1127345176822,0.2282249173098126,11.93109151047409,58.45376021831783,IT_CSUD,2026-04-23
2026-01-02 06:00:00+00:00,20.665414785785718,2108.6533752928467,21.99372595713501,36.67086387500006,26.560892489230824,11.105742810038468,0.0,68.63345717637857,39.32486225494677,25.291454829878763,188.36210844477012,1.9136683613609697,97.44192412983966,65.38250959278837,IT_CSUD,2026-04-23
2026-01-02 07:00:00+00:00,242.88665431278662,2072.846164233458,25.480939226519336,38.663331651610335,61.88712098054316,12.196005099872503,0.0,176.54102485892938,37.70041337124562,36.8231279548574,209.50994475138123,2.7748589293884396,140.99283208784504,65.6975825415635,IT_CSUD,2026-04-23
2026-01-02 08:00:00+00:00,533.6125133463244,1795.241309776633,19.19801639344262,29.15850865014547,55.05857379430086,9.034360655737705,0.0,77.89298649983536,32.51333052084126,32.378004609812315,171.81418032786885,2.4548896937767535,124.93398090220613,49.95934482907528,IT_CSUD,2026-04-23
2026-01-02 09:00:00+00:00,906.4334644811591,2453.7510082111303,24.826495031091998,35.58998805208907,70.00700406420106,11.782065438484338,0.0,0.0,30.49795348295862,19.75117540687161,220.07215086883244,1.4452079566003617,75.5121157323689,62.58137127421228,IT_CSUD,2026-04-23
2026-01-02 10:00:00+00:00,1159.6726530938809,2693.463929070999,20.014512335485165,34.86215870102075,57.1508167399898,10.607691537807137,0.0,0.0,29.39921392476137,28.674893071000852,203.94788069859382,2.1110350727117195,110.18430282292559,62.16091293082439,IT_CSUD,2026-04-23
2026-01-02 11:00:00+00:00,1024.8738831816925,2713.6649914539275,17.641367732814984,28.32048962389892,21.638906775891712,8.301820109559994,0.0,0.0,31.385383405139507,7.572575222726508,143.20639688990985,0.5706421247268448,29.01021180030257,50.56333167940928,IT_CSUD,2026-04-23
2026-01-02 12:00:00+00:00,956.9465210968518,2877.9032165292206,17.06063012973259,31.178612281078056,5.597204148164049,9.290442149854382,0.0,0.0,9.074444250660727,32.33402822322001,140.37013502779982,2.375561257216164,124.25505131494548,53.11415359125648,IT_CSUD,2026-04-23
2026-01-02 13:00:00+00:00,665.435105597965,2859.3047379822024,13.580866373690055,31.73580760018742,6.9291264341204695,10.006954170087411,0.0,0.0,8.589098451964812,17.972624542416042,202.99821316463033,1.2690593665446444,64.58483208658284,53.34357422960821,IT_CSUD,2026-04-23
2026-01-02 14:00:00+00:00,338.27663182300427,2947.6008314031933,15.575884823035395,37.93988416552313,10.794480944515254,12.114577084583084,0.0,0.0,6.471333923317946,14.839586255259468,276.6882873425315,0.9372370266479663,48.996669004207575,64.51459620418133,IT_CSUD,2026-04-23
2026-01-02 15:00:00+00:00,32.614424499955874,2760.7416952641615,8.710302323938688,40.42261745225894,15.074117643890617,19.068499682136046,0.0,0.0,6.325251796200911,12.602414486921528,454.81902945539304,0.793158953722334,41.48661971830986,69.59186872311072,IT_CSUD,2026-04-23
2026-01-02 16:00:00+00:00,0.05608223263740946,2759.7991203129327,3.2425820256776032,42.46443421565273,101.88420009172486,28.621890846784705,0.0,0.0,22.264652088226814,10.674318278653601,576.4313124108417,0.6916808691947166,35.163559863655735,73.4561667640178,IT_CSUD,2026-04-23
2026-01-02 17:00:00+00:00,0.0,2646.781988097044,18.54414936640604,44.03588722120526,84.80458692732847,18.705194861799736,0.0,192.3806513979774,22.795225402711786,51.164113622843544,626.527332165004,3.404967281380131,168.54588042831648,70.06002322798267,IT_CSUD,2026-04-23
2026-01-02 18:00:00+00:00,0.0,2683.098263417231,16.85561830015314,40.52633972084263,81.05760423507236,15.640170254566504,0.0,128.0303924461493,22.94054685219422,36.1825022130422,549.7844882593159,2.277220419002656,119.04802301563883,64.55883086679106,IT_CSUD,2026-04-23
2026-01-02 19:00:00+00:00,0.0,2590.8566316492806,14.719437387694406,37.42492920418892,77.01377902471822,12.00796207943491,0.0,129.57181088314007,23.14303702944492,37.206363366042225,526.0262098023421,2.341659232827832,122.48178709485579,60.45639324603015,IT_CSUD,2026-04-23
2026-01-02 20:00:00+00:00,0.0,2522.3544441584822,17.739078897458594,34.55721004423629,65.35929817917865,12.233847515488684,0.0,2.593046171171171,23.956058433365598,2.925487987987988,571.524576431913,0.18412162162162163,9.635698198198199,59.437132360898,IT_CSUD,2026-04-23
2026-01-02 21:00:00+00:00,0.0,2474.9904365510856,20.321864028088097,35.86464856039295,54.11253728878428,11.954037663581232,0.0,0.0,30.515041759267064,13.244714255809084,556.659687200766,0.8365082687879422,43.730793384969644,59.76973103846825,IT_CSUD,2026-04-23
2026-01-02 22:00:00+00:00,0.0,2681.9665370993243,20.85948114123051,39.89952232742466,51.794992695977314,12.515688684738308,0.0,0.0,32.779051055737064,27.73093614383137,506.05101248625215,1.7575945443273404,91.93195908245505,63.21322473870175,IT_CSUD,2026-04-23
2026-01-02 23:00:00+00:00,0.0,2444.2592554889434,16.45927053775348,35.18169077444806,40.06913836155186,11.932971139871272,0.0,0.0,114.8495423388608,0.0,456.744757422659,0.0,0.0,59.25337393591252,IT_CSUD,2026-04-23
2026-01-03 00:00:00+00:00,0.0,2667.127163868175,6.91325036603221,35.194729136163986,34.7470486217756,11.731576378721329,0.0,0.0,114.84833509423675,0.0,275.2730600292826,0.0,0.0,59.9148365056125,IT_CSUD,2026-04-23
2026-01-03 01:00:00+00:00,0.0,2868.8591416964364,5.891960731394643,35.56998515619728,30.991815370038793,12.220362998448147,0.0,0.0,130.6503248983042,0.0,310.52815262128064,0.0,0.0,61.5382565278996,IT_CSUD,2026-04-23
2026-01-03 02:00:00+00:00,0.0,2989.8458109471994,6.101638488151968,35.95608394803838,32.095970648608,12.203276976303936,0.0,0.0,148.34598196578258,0.0,301.1594425223579,0.0,0.0,62.541794503557675,IT_CSUD,2026-04-23
2026-01-03 03:00:00+00:00,0.0,2906.5971774163786,8.88431453930145,34.090974394993935,32.313325844206254,11.57027009769491,0.0,0.0,139.4503134177881,0.0,278.7195421748292,0.0,0.0,60.12408211480748,IT_CSUD,2026-04-23
2026-01-03 04:00:00+00:00,0.0,2745.698820363551,6.103959467066992,32.78957562423285,29.563130606830974,11.254175267404767,0.0,0.0,145.50063371356146,0.0,281.7358791518108,0.23283811475409835,12.165791495901638,55.70519619488478,IT_CSUD,2026-04-23
2026-01-03 05:00:00+00:00,0.0,2584.25024060497,6.544876160990712,32.01799132846756,28.86085123620707,10.436424148606811,0.0,0.0,145.39375693234035,0.0,289.2127708978328,0.8863454884216129,46.286931062017565,51.35981214014541,IT_CSUD,2026-04-23
2026-01-03 06:00:00+00:00,3.4238219698912022,2209.3012608184285,11.013204930662557,28.76741518162419,63.76604002408503,9.617164869029276,0.0,22.496625552711194,135.79447308655074,0.0,308.2146224961479,1.231324179660228,62.76425413078892,46.35979276042016,IT_CSUD,2026-04-23
2026-01-03 07:00:00+00:00,48.69073023967471,2042.8268585937099,16.81638736706413,29.785453095043756,71.10391611486622,7.896390589751853,0.0,131.17700080840746,124.30903914929385,0.0,213.3487753786658,1.9251414713015358,100.48168957154405,44.13861762067689,IT_CSUD,2026-04-23
2026-01-03 08:00:00+00:00,193.2899553757307,2152.408359831921,18.23604052951879,31.75886481972498,72.215717939276,9.84423426814731,0.0,83.25232409039911,120.03800655613092,0.0,235.61609887696844,1.4307180637922745,72.77328097451515,48.636398673875064,IT_CSUD,2026-04-23
2026-01-03 09:00:00+00:00,376.9651427643047,2467.7922601072737,12.445714980840583,34.488439879399806,82.53238592983318,12.254242442673803,0.0,21.723344313453538,109.24675920614891,0.0,271.3165865823247,0.8004507628294036,41.82355235783634,56.86112067308134,IT_CSUD,2026-04-23
2026-01-03 10:00:00+00:00,592.6795095192034,2966.6208100803856,8.576117030670513,40.83525890908719,64.82798236107155,13.541237416848178,0.0,22.292531298233577,97.24761927378947,0.0,273.758683110614,1.2178014062767963,63.69777911164466,67.704670482175,IT_CSUD,2026-04-23
2026-01-03 11:00:00+00:00,655.1038670484891,2892.1999756822383,23.60291662028276,38.38221739223117,43.33678816918999,12.230602248691973,0.0,4.87118408880666,104.64069026248393,0.0,304.04848046309695,0.9907493061979648,51.82169287696578,64.52083584132552,IT_CSUD,2026-04-23
2026-01-03 12:00:00+00:00,550.8011550807346,2860.7159755504986,24.854897807293753,36.79803474471621,59.69718684572954,12.863499742371328,0.0,0.0,92.11861210635489,0.0,315.48278181714085,0.3910007757951901,20.429790535298682,64.09706499406639,IT_CSUD,2026-04-23
2026-01-03 13:00:00+00:00,355.3948189048552,2787.463326389903,23.93584192230286,39.120372209607055,83.13214581677768,13.46391108129536,0.0,13.901339608979,102.26927098184584,0.0,307.96025187534303,0.9319333816075308,48.74529326574945,63.93149456173368,IT_CSUD,2026-04-23
2026-01-03 14:00:00+00:00,147.53438295381827,2935.4165581819057,25.254506128334533,47.63621942809347,63.13626532083634,16.83633741888969,0.0,6.301749734888653,0.0,0.0,356.193763518385,0.33022269353128314,17.345864262990457,76.01413035832655,IT_CSUD,2026-04-23
2026-01-03 15:00:00+00:00,7.441353996737357,2645.9328711256117,27.373552202283847,45.71117455138662,64.0487969004894,17.008809135399673,0.0,0.0,0.0,0.0,374.45956362153345,0.0,0.0,76.27387846655792,IT_CSUD,2026-04-23
2026-01-03 16:00:00+00:00,0.06859756097560976,2195.322081353211,30.972189456492153,46.9880479007925,81.54212223354718,21.48106259897294,19.72432893054964,30.974572495245617,0.0,0.0,497.2937652300077,0.8231707317073171,39.923780487804876,79.88628102069316,IT_CSUD,2026-04-23
2026-01-03 17:00:00+00:00,0.0,2200.7928094657195,24.466459380788567,48.908963352837645,79.39856287037229,16.997750727705743,0.0,47.89678423236514,0.0,0.0,504.0090632442445,1.4009336099585064,65.69242738589212,76.18624573011587,IT_CSUD,2026-04-23
2026-01-03 18:00:00+00:00,0.0,2351.651372517997,26.12945969464441,41.0945138833953,72.92494660232576,15.677675816786648,0.0,0.0,0.0,0.0,426.8603551934183,0.0,0.0,68.41167629143264,IT_CSUD,2026-04-23
2026-01-03 19:00:00+00:00,0.0,2807.497949431861,24.70985401459854,42.541707427195426,78.2054142523892,17.06763112348559,0.0,0.0,0.0,0.0,340.0789186545263,0.0,0.0,75.14852509594401,IT_CSUD,2026-04-23
2026-01-03 20:00:00+00:00,0.0,3180.1313846544354,8.095290393436269,40.47645196718134,64.11374177671311,15.238193681762388,0.0,0.0,5.585288970362947,0.0,318.09729310678983,0.0,0.0,69.76235544931843,IT_CSUD,2026-04-23
2026-01-03 21:00:00+00:00,0.0,3346.365034707401,11.802929427430094,42.29383044829117,91.80450957964385,15.737239236573458,0.0,0.0,47.40258176710588,0.0,357.2845095428318,0.0,0.0,71.30936529072348,IT_CSUD,2026-04-23
2026-01-03 22:00:00+00:00,0.0,3189.8680231149447,8.004325312214437,38.68757234236978,91.17959685570293,14.229911666159001,0.0,0.0,75.79313543599258,0.0,323.2858056655498,0.0,0.0,64.7016296070667,IT_CSUD,2026-04-23
2026-01-03 23:00:00+00:00,0.0,2845.2195193484504,11.416992733370599,31.046208310042857,91.24419305126867,12.017887087758524,0.0,0.0,71.57970105286127,0.0,263.5923234581703,0.0,0.0,55.88317495807714,IT_CSUD,2026-04-23
2026-01-04 00:00:00+00:00,0.0,2909.494043929127,15.860312243221035,36.56683100520405,75.40433135385183,13.216926869350864,0.0,0.0,94.82553597421074,0.0,181.292180224596,0.0,0.0,62.33983840043823,IT_CSUD,2026-04-23
2026-01-04 01:00:00+00:00,0.0,3130.2780002174495,19.882671975834132,41.185534807085,80.3135616381112,14.201908554167238,0.0,0.0,136.09980845887043,0.0,193.38265481257724,0.0,0.0,68.40585953590553,IT_CSUD,2026-04-23
2026-01-04 02:00:00+00:00,0.0,3068.1790768371156,18.357581401766005,39.73603062913907,79.7673726607261,13.94246688741722,0.0,0.0,148.67320419972972,0.0,189.8499241169978,0.0,0.0,65.99434326710816,IT_CSUD,2026-04-23
2026-01-04 03:00:00+00:00,0.0,3105.1018784977427,19.934782608695652,44.21432552954292,85.17479685791952,15.334448160535116,0.0,0.0,152.3470704637357,0.0,210.84866220735785,0.0,0.0,70.79403567447046,IT_CSUD,2026-04-23
2026-01-04 04:00:00+00:00,0.0,2648.884274797811,9.170421860019177,40.44391179290508,91.37599446865417,14.578619367209972,0.0,0.0,145.12899247850126,0.0,192.5788590604027,0.0,0.0,65.83892617449665,IT_CSUD,2026-04-23
2026-01-04 05:00:00+00:00,0.0,2413.8740762846974,7.290942433423696,38.0012757136023,81.72461594191421,14.140009567852017,0.0,0.0,136.3069846989182,0.0,263.35767820124386,0.0,0.0,62.304417158347945,IT_CSUD,2026-04-23
2026-01-04 06:00:00+00:00,1.2205512768544793,2131.1287824565684,2.644527766518038,33.76858532630726,113.39820945953274,13.42606404539927,0.0,0.0,143.77191363720246,0.0,292.11860559383865,0.0,0.0,57.77276043777867,IT_CSUD,2026-04-23
2026-01-04 07:00:00+00:00,42.64091124447252,2053.9266513823295,0.0,33.40532217308907,130.87968088900186,13.165626974099812,0.0,0.0,95.1580154860912,0.0,285.124249842072,0.0,0.0,56.19954200884396,IT_CSUD,2026-04-23
2026-01-04 08:00:00+00:00,201.8082329317269,2621.740710980943,0.8126506024096386,46.86285140562249,130.53962550924854,18.149196787148593,0.0,0.0,58.63131009615384,0.0,695.3580321285141,0.0,0.0,75.84738955823292,IT_CSUD,2026-04-23
2026-01-04 09:00:00+00:00,454.37977412731004,2563.603952843186,1.369438740588638,46.83480492813142,117.08782463921295,18.350479123887748,0.0,0.0,41.78341074484289,0.0,781.1278576317591,0.0,0.0,76.96245722108145,IT_CSUD,2026-04-23
2026-01-04 10:00:00+00:00,613.7679400725237,2490.2251123712604,0.0,43.201491825179716,94.43364773507773,16.360328265156816,0.0,0.0,38.80136776439156,0.0,743.1167854189198,0.0,0.0,72.34332654749029,IT_CSUD,2026-04-23
2026-01-04 11:00:00+00:00,561.2047844374342,2348.7364949071307,2.498685594111462,42.727523659305994,89.44688327208175,15.991587802313354,0.0,0.0,35.560575553700346,0.0,719.6214511041009,0.0,0.0,72.21201366982125,IT_CSUD,2026-04-23
2026-01-04 12:00:00+00:00,487.4253089996138,2522.373292308177,4.553012746234067,43.253621089223635,97.63584433801697,16.188489764387796,0.0,0.0,41.78402673735162,0.0,745.6823097721127,0.0,0.0,73.35409424488219,IT_CSUD,2026-04-23
2026-01-04 13:00:00+00:00,263.88663757273486,2442.31072470441,3.2060993349958435,43.652275561097255,96.56334288166252,15.783873649210308,0.0,0.0,32.879932829554996,0.0,679.6930590191189,0.0,0.0,71.27405444721529,IT_CSUD,2026-04-23
2026-01-04 14:00:00+00:00,99.50436628745393,1947.7080525416059,5.79125941355552,45.540358115686594,76.54580882957947,16.847300112161513,0.0,0.0,9.891047297297296,0.0,1036.108956897933,0.0,0.0,75.81285050472681,IT_CSUD,2026-04-23
2026-01-04 15:00:00+00:00,8.73046797867439,1879.099581029362,6.30533798459817,42.197261896926214,90.47369382987131,15.520831962087803,0.0,0.0,21.375122428991183,0.0,1615.1365760547621,0.0,0.0,67.66112683472652,IT_CSUD,2026-04-23
2026-01-04 16:00:00+00:00,0.0,1450.4603342713085,9.3944770184661,37.5779080738644,103.56719410313298,14.856382261760347,0.0,0.0,23.113747403965395,0.0,1614.1022374983152,0.0,0.0,57.677719369187216,IT_CSUD,2026-04-23
2026-01-04 17:00:00+00:00,0.0,1426.9109034799483,24.863259080590236,44.528831441016244,107.81614888859502,17.25205732122588,0.0,18.350371747211895,17.447427446447985,0.0,1921.8284442395006,0.3680297397769517,19.229553903345725,71.90497271234108,IT_CSUD,2026-04-23
2026-01-04 18:00:00+00:00,0.0,1326.4022208694566,28.74302164565265,42.62929015590641,96.2143184116691,17.608337584724143,0.0,2.8386007237635704,8.820235215698553,0.0,1985.3400626776474,0.05355850422195417,2.7227985524728586,73.62755565878653,IT_CSUD,2026-04-23
2026-01-04 19:00:00+00:00,0.0,1308.6011589966492,30.225352112676052,42.99295774647887,119.02004997539899,17.71830985915493,0.0,0.0,21.625269901191142,0.0,2024.3169014084508,0.0,0.0,74.0,IT_CSUD,2026-04-23
2026-01-04 20:00:00+00:00,0.0,1350.834115854748,34.441391650099405,49.78083499005964,121.20414331774597,18.523101391650098,0.0,0.0,23.6376454000705,0.0,2041.0142345924453,0.0,0.0,83.06453280318091,IT_CSUD,2026-04-23
2026-01-04 21:00:00+00:00,0.0,1198.0964612090265,35.09242957746479,50.13204225352113,104.63002606690739,18.87323943661972,0.0,0.0,20.58777328744627,0.0,1818.9084507042253,0.0,0.0,84.92957746478874,IT_CSUD,2026-04-23
2026-01-04 22:00:00+00:00,0.0,891.8614993711547,27.993052109181143,45.588684863523575,63.98411910669975,35.39703836522882,108.12486828240253,0.0448278890059712,0.0,0.0,1678.0218667074566,0.0,0.0,90.23404330534689,IT_CSUD,2026-04-23
2026-01-04 23:00:00+00:00,0.0,734.9444408862456,25.41179906542056,38.45502336448598,102.21284300571493,61.94853498936655,283.04983510443384,1.0561561011359473,29.614248635102477,0.0,1184.8739235983878,0.0,0.0,101.68319524970633,IT_CSUD,2026-04-23
2026-01-05 00:00:00+00:00,0.0,797.0012399926054,27.14326899732945,49.14360281621753,118.06794470818939,31.049476163160122,42.417723812975716,0.0,30.147237039228223,0.0,1364.0300142217031,0.0,0.0,85.749492248591,IT_CSUD,2026-04-23
2026-01-05 01:00:00+00:00,0.0,958.0033858585653,16.931652046783626,48.819596734892784,116.38267737367354,23.704312865497073,0.0,0.0,29.869175559184292,0.0,1137.2426291423003,0.0,0.0,79.29657041910332,IT_CSUD,2026-04-23
2026-01-05 02:00:00+00:00,0.0,1007.0078210487796,27.22939193117079,46.28996628299035,128.2612042683651,25.027676895234862,12.46998862127821,0.0,39.07321594068582,0.0,1128.5919177516373,0.0,0.0,79.29881725985801,IT_CSUD,2026-04-23
2026-01-05 03:00:00+00:00,0.0,901.5663056197919,30.888598326359833,44.23875523012553,127.08749588380516,23.035564853556487,0.0,0.0,39.80435749221876,0.0,1137.3810146443516,0.0,0.0,72.2479079497908,IT_CSUD,2026-04-23
2026-01-05 04:00:00+00:00,0.0,683.0778599722387,26.754674363157235,39.90136780022588,120.16928205447721,34.58560541180189,62.48005963473723,0.0,39.95485109543977,0.0,1019.5146050010133,0.0,0.0,74.5616946669088,IT_CSUD,2026-04-23
2026-01-05 05:00:00+00:00,0.0,992.0175452494227,36.96513944223108,53.710031668198994,88.75333103186955,29.382546736132397,0.0,0.0,7.635574837310195,0.0,1818.242542649913,0.0,0.0,90.04328838492185,IT_CSUD,2026-04-23
2026-01-05 06:00:00+00:00,5.575134285339971,1076.0009170706144,33.45080571203983,46.55237128258876,86.97209485130355,28.433184855233854,0.0,0.0,0.0,0.0,2901.0211253766543,0.0,0.0,77.4943665662256,IT_CSUD,2026-04-23
2026-01-05 07:00:00+00:00,65.69307735910571,1092.1387432404263,33.2003163209441,47.74981426099405,101.35251449417412,40.95967085025694,0.0,6.139715394566623,0.0,0.0,3246.4757588661114,0.1630012936610608,8.516817593790426,80.1105703259697,IT_CSUD,2026-04-23
2026-01-05 08:00:00+00:00,387.27443830841287,1244.752318950253,33.57067345340642,46.265465935787,209.34053161689937,1016.3649205263036,3258.138592462515,75.64500878022423,0.0,0.0,7914.783016097201,0.0,0.0,497.115033868997,IT_CSUD,2026-04-23
2026-01-05 09:00:00+00:00,923.6431125459751,1213.1558749679482,33.66601178781925,46.96267190569744,204.02633883460715,908.2599863023246,3157.4813457258806,22.25422175677445,0.0,0.0,7901.274595698683,0.0,0.0,485.27584047429036,IT_CSUD,2026-04-23
