,Solar,Wind Onshore,Wind Offshore,Biomass,Hydro Water Reservoir,Hydro Run-of-river and poundage,Other renewable,Storage,Nuclear,Fossil Hard coal,Fossil Gas,Fossil Oil,Waste,Other,bidding_zone,source_download_date
2026-01-01 12:00:00+00:00,101.0216828457805,911.9475695982737,726.9170066699947,22.203664813900794,56.20160300151651,14.266646234927364,0.15838287940478882,0.0,244.4649692933465,22.84203444069879,64.35864259850453,0.15134489997344142,48.81319143760489,251.45326128607354,GB,2026-04-23
2026-01-01 13:00:00+00:00,62.60290298399754,998.0196396272033,919.1495998879439,38.133328504158754,33.904516897741125,8.711845897106613,0.16638738615343987,0.0,268.67784494204034,23.284702038342623,99.36822688862647,0.15209183315516656,62.58152511154709,441.24738800198384,GB,2026-04-23
2026-01-01 14:00:00+00:00,17.053863310475013,965.2871717389996,728.4323966068855,28.803694356451246,363.97012074244617,67.26484047450388,0.24606386543046269,0.0,248.5733491912374,23.71071407287938,66.73227081291522,0.1635247813842693,51.930651681115265,243.83133836527674,GB,2026-04-23
2026-01-01 15:00:00+00:00,3.521552239524908,1099.7347255341829,953.0215108856552,52.613204160531936,752.0682720411553,108.08575154675947,0.27598547777063076,2.1718218324131375,276.9672968152558,22.086608686558563,139.54672676171532,0.18738985225320556,68.2831291850695,485.4360249811542,GB,2026-04-23
2026-01-01 16:00:00+00:00,2.420255460304718,1079.4441684551177,822.9592283624602,64.97428841523859,1098.449087411642,151.85597844011693,0.27624008035988307,87.20872064951263,247.1659122020706,22.311609070234347,131.75191511238745,0.5563210112804705,60.8435217580539,376.7827535712204,GB,2026-04-23
2026-01-01 17:00:00+00:00,2.260971499118553,1129.0591094558745,936.2349693628112,75.94075031905321,1096.3630766164047,148.63101037842657,0.25642189033106555,89.04523231596849,261.24381072172054,20.96841650088851,172.40594477962225,0.6040451609638073,67.6565716195562,496.3296693792606,GB,2026-04-23
2026-01-01 18:00:00+00:00,2.240919938322437,1132.4934915306371,936.0208992134649,92.14191882582904,1104.1702156826225,149.64862698087197,0.25235750115655176,87.01779682797257,262.28986263731605,21.221211774582166,174.82493626563638,0.9082771953108804,67.96013975723459,496.8093458690429,GB,2026-04-23
2026-01-01 19:00:00+00:00,1.9808367003130747,1120.7111645425784,940.9735179909303,96.06222383818262,1116.6729605798682,150.21204345506112,0.2552979208474743,80.28803769818917,261.30093267907114,21.15883340178645,148.9109334356864,0.9884718276822161,68.34876247989656,509.1359834499068,GB,2026-04-23
2026-01-01 20:00:00+00:00,1.393452151717563,1121.9040298686195,1003.6289770740034,78.82651830772397,1111.8775733660266,163.72139396779875,0.2835590567580315,11.777999374895318,276.3924387161304,23.360090635825824,157.01416732964447,0.6826896272492039,72.9240929754621,500.21301754814465,GB,2026-04-23
2026-01-01 21:00:00+00:00,1.133033034373555,931.584564985681,852.1986790558565,70.41804509819573,900.8077443837241,132.88027296941175,0.2889791425561806,14.794753519148417,187.62336814323942,24.021334783743733,115.09114228157749,0.6914390398044427,57.1305474377485,356.7360961249392,GB,2026-04-23
2026-01-01 22:00:00+00:00,1.4822514714313342,726.5994253963479,667.6408919313533,65.36660357116544,526.434448608625,85.55615922392735,0.29535222508355313,0.21722775680659417,45.287625650352325,24.221114770180474,68.63492220690169,0.705828282878017,38.58721172220237,250.37093718274477,GB,2026-04-23
2026-01-01 23:00:00+00:00,1.7044640207986788,742.6048659121269,719.3091856514536,88.59773511691655,155.9702752167858,33.36471895680758,0.3059197317517802,1.1860876918347891,83.45989579864052,27.70621464772776,75.74264267489025,1.0226713333449187,44.93021073864588,275.495112508275,GB,2026-04-23
2026-01-02 00:00:00+00:00,1.1103473445101208,609.1558662523776,641.8133953787883,62.89836838079934,0.0,0.3487228168581563,0.2568312021980449,0.07825693718124051,74.55702015576244,22.06248726585498,70.05549685124132,0.6350262450792056,40.449498984202755,263.5786821851464,GB,2026-04-23
2026-01-02 01:00:00+00:00,0.8288675481526864,471.64929507598725,539.7470230419563,70.63645823666937,16.632930038979037,132.0705124071527,0.30180507773076903,0.0,2492.015048139987,25.821107896751187,107.31321214085082,4.583755623806386,46.783045564775534,145.6169392072005,GB,2026-04-23
2026-01-02 02:00:00+00:00,1.1972004803446237,534.2480951868599,750.293436142411,101.0206614024531,12.148893754462735,110.23291488671592,0.40083621652572093,0.0,2257.187370038179,35.006806435463744,147.18734906016903,4.080520093792961,60.89053233985812,228.1053839627644,GB,2026-04-23
2026-01-02 03:00:00+00:00,1.0736148692526515,324.8212262678616,478.4255996840882,76.72983037167887,8.332855911128215,101.81893302290605,0.28906325608647987,0.0,2091.932183133161,25.68027059024888,97.84302929172878,3.7604439704055546,40.875156662445704,89.41779296900847,GB,2026-04-23
2026-01-02 04:00:00+00:00,0.44693690909107714,139.99702825608742,250.0804953063873,37.962932979624625,12.327061136574324,80.72275197165555,0.1327955948726091,0.0,1637.661162741714,11.69090626512238,63.68751277410869,2.6281958790486626,21.811082143256538,30.85113804245693,GB,2026-04-23
2026-01-02 05:00:00+00:00,0.39942782737217386,92.66231095175117,159.9284758826446,37.34647700596839,25.604554797758833,63.340189744035435,0.10602069959633538,0.0,1259.9646583620815,9.527902474033896,39.480557841523066,2.1330446907036666,14.506379722530912,0.0,GB,2026-04-23
2026-01-02 06:00:00+00:00,0.48643237337425793,156.28941087553673,274.59288978897223,48.76161827790405,68.17482361718285,67.905824222994,0.131817221795502,0.0,1127.826463024583,12.885378604774054,73.10973197675233,1.990858653911118,19.65019757518939,55.1945537870304,GB,2026-04-23
2026-01-02 07:00:00+00:00,6.9331065774405545,447.0577738438218,600.6058714357222,110.55502812486867,483.0796150067872,174.8911619991838,0.34394455716478867,10.634160009546289,2195.07759062002,49.72259484454644,122.2283059681522,4.17364485329805,39.24108500070278,40.45611715874534,GB,2026-04-23
2026-01-02 08:00:00+00:00,100.33473836553736,943.6176314642853,888.0325781943448,148.20478196239333,893.9374937489789,252.59913504117895,0.34597124234372534,41.350403046293465,2648.671175134324,50.531243128988166,370.28715905990174,5.761912914120433,68.44350723861945,332.88226945869053,GB,2026-04-23
2026-01-02 09:00:00+00:00,365.91454209089466,1080.5028369928655,928.070980633181,147.4394280769112,1240.638041067466,300.2413351845969,0.3178395568115304,99.36337980022367,2726.6039515515254,47.97335605006253,431.25593860101736,4.782527815669337,78.55016342654369,433.34567915223096,GB,2026-04-23
2026-01-02 10:00:00+00:00,546.3000073696427,1075.6883911109876,880.8445289971406,123.18233474052496,1235.7595257436033,293.1348661960886,0.25945193410921663,59.10841232934186,2693.1787152866787,38.84276575349448,401.577098589145,4.433520007738989,74.01786480900513,468.6725171324989,GB,2026-04-23
2026-01-02 11:00:00+00:00,613.0903394720101,1093.486872470874,828.2351675728454,121.87301343459814,1222.0616715324147,262.1080062113834,0.25506108657999177,70.23924709476896,2432.7773708774953,37.93228357648962,405.47943358803894,4.066920671501011,72.9470449587889,448.4475674522112,GB,2026-04-23
2026-01-02 12:00:00+00:00,595.956168213659,1119.6698791801805,773.0973963571932,126.80932982130392,1244.8820060558016,258.9982536492047,0.2336175192619951,67.60716958403948,2578.2818641980684,35.72826563405248,452.57577730925004,4.196469886515706,75.40820298592318,408.5555996055456,GB,2026-04-23
2026-01-02 13:00:00+00:00,429.36004878396733,1093.118553920418,830.9984855903028,120.6134318703717,1289.4915076110187,249.21970752448823,0.22718183483625634,60.66753459459434,2610.157383562893,33.298546380471954,486.1170650172248,4.140465236551446,74.01175172506446,379.578336347798,GB,2026-04-23
2026-01-02 14:00:00+00:00,251.62158791472854,1030.5001648187804,714.197940639803,104.92171148517639,1307.526132865416,261.3968757675999,0.24054996243454124,85.33358792517893,2719.4691846849446,41.028935222158026,417.5803901360561,4.32701579735781,67.58627571068884,248.2696470696776,GB,2026-04-23
2026-01-02 15:00:00+00:00,61.139161291634785,1038.4330769964758,834.8461017127189,121.19886856120647,1347.3708634183567,259.7128495431903,0.2845733207383335,124.16659211155122,2651.6069316018425,48.708780682352355,664.6338361081787,4.228943172795503,75.13437379043503,381.5350476885235,GB,2026-04-23
2026-01-02 16:00:00+00:00,13.61285954899802,1104.9416795162306,885.9782498236077,133.66164116666886,1373.3617602637996,272.59879627526607,0.34893765543785166,213.3651797927772,2469.6730265814617,63.61796467428956,659.8034924554937,4.273110831656906,72.40769314980287,362.35560826450956,GB,2026-04-23
2026-01-02 17:00:00+00:00,11.90985498092181,1230.3743916349608,1010.7326452851062,155.52322941524704,1389.7396597179716,286.7404896367312,0.4175495709279188,287.13746687710403,2501.5049834625484,71.38867885679731,705.5424507028957,4.544606370234151,81.64865987611012,397.7953336124443,GB,2026-04-23
2026-01-02 18:00:00+00:00,11.844230418684436,1191.556874072633,963.4281003861627,157.06615508530808,1412.7161715179518,297.3036358745133,0.4172977219116083,280.97847041040427,2554.146493433996,76.0877822584262,715.1325248549601,5.103792128033948,81.29429469512262,393.924177141892,GB,2026-04-23
2026-01-02 19:00:00+00:00,1.6506908806329261,1116.8803317551947,1034.543579922588,171.68892021114667,1374.5337238526704,289.35493299038933,0.4088461213906643,186.62458082661811,2551.305614436694,81.70150314644424,714.0946772446231,4.882843602860929,89.70348516512175,415.6262698436248,GB,2026-04-23
2026-01-02 20:00:00+00:00,1.642232877620385,909.5184183775003,999.6712733582556,178.01204357792898,1364.8203014225332,281.2518197829255,0.4731105659313455,111.22948785632137,2307.430377914317,85.57819156256286,543.1876216621288,4.907279986566854,78.0598616460242,333.2179794093841,GB,2026-04-23
2026-01-02 21:00:00+00:00,1.4654383223040024,735.5879169603087,988.8497065171317,167.72769975669286,1294.6822156495157,187.11409276734736,0.521684294289297,91.45953888865738,1055.963173531549,76.59732459985909,366.9818417006941,3.283581427097953,66.01221262269083,298.7535729618618,GB,2026-04-23
2026-01-02 22:00:00+00:00,1.5124918168095167,644.8610780984902,984.5016397660252,173.59620813825285,1275.9597721041205,189.5275679345105,0.5106647176457572,69.30950732003086,1012.5822275029747,75.86571025822646,355.2525117346873,3.3036069645669937,65.29562384446906,235.92138979919008,GB,2026-04-23
2026-01-02 23:00:00+00:00,0.592640666114375,405.2594127374176,576.7113483306441,121.51094870022771,1233.7345361386294,170.27711846767085,0.378506882933341,65.06871829598846,645.7951135585172,49.74011643733385,170.44793055932823,2.245113313998996,38.34043333967291,102.89806257152271,GB,2026-04-23
2026-01-03 00:00:00+00:00,1.0031601122414766,480.9504947480001,642.3163238164743,158.0245837252784,1227.0260065196135,178.14198203925952,0.4802785081867542,67.42897607834495,742.1945858450181,67.93633553941069,148.7419689144872,2.9107075737539647,46.770628688710254,97.07396789122099,GB,2026-04-23
2026-01-03 01:00:00+00:00,1.0684681733412926,605.5945461442303,813.033728383964,198.4649667310583,1084.9414193256737,176.7721022770964,0.5609418774561964,54.061333484331236,1032.7243367329304,103.70033725976565,261.35271442266037,6.200241084858568,66.33545488474333,203.48940921789023,GB,2026-04-23
2026-01-03 02:00:00+00:00,0.5593660641740089,473.91492052796474,652.4252662134137,137.86694037397172,841.969420516315,149.21534779932935,0.3778786519597644,41.93615364417822,1030.9328578011036,80.62270845799958,224.71979360571353,5.354422069502325,55.66759630166862,191.1373279727059,GB,2026-04-23
2026-01-03 03:00:00+00:00,0.517026164097724,370.66146126631656,473.4415091499353,116.08641541154974,692.3866119370844,128.48730029065374,0.34769836010737365,34.696310637313,914.3382979692165,75.0671465560029,182.63960229305383,5.1280943950697235,45.000840376752535,117.90168519284718,GB,2026-04-23
2026-01-03 04:00:00+00:00,0.2800082656261042,246.99897381383053,329.7584927523752,97.05609505039016,406.5036139687475,72.7820733930285,0.2859200805957403,20.002077497632165,518.2479880711892,61.01977046087026,123.14639859473395,4.0223292036156995,31.563679003350213,73.33257984401469,GB,2026-04-23
2026-01-03 05:00:00+00:00,0.16713439386356582,163.68253217665162,170.63888018682684,74.60108892431165,21.64261526299122,27.71337758288837,0.24133616945329894,0.0,502.13401996133706,53.67120474103764,54.899712053322,3.5882632290606837,19.93948359547836,18.080351722777557,GB,2026-04-23
2026-01-03 06:00:00+00:00,0.13708976719878566,140.67022270787612,124.21126289570923,57.2601909551451,259.6828469649773,55.93198677373252,0.1696432328576496,11.160977012658003,541.0827824277992,41.34976872524511,78.2673679365902,2.841273156210285,18.026840261422823,28.407747182577626,GB,2026-04-23
2026-01-03 07:00:00+00:00,5.404975290767931,153.9835470371554,141.19840942491805,25.992075032282052,676.1222282081692,108.95059117044227,0.04344203359231749,39.79007047788111,818.4516242369593,21.046010182405627,205.55547546456987,1.6363196108718316,19.762490248211122,76.26274158177395,GB,2026-04-23
2026-01-03 08:00:00+00:00,33.859316944271555,243.5700010600904,251.7736530662443,55.77806304659195,838.1826971691092,133.4294670545956,0.13638179916570672,60.428382973320325,891.333810922684,46.41153450833035,347.6325786775879,3.12831638492849,34.042646654098306,135.093149738982,GB,2026-04-23
2026-01-03 09:00:00+00:00,214.08703376261954,400.91387992798775,438.74378040048225,125.56533927266713,1163.525825176055,210.0444981685883,0.3800469398229891,100.22811476547402,1561.0468261309934,104.49948937399706,600.2319108533501,7.014534389605201,60.240771920651845,230.27794891770543,GB,2026-04-23
2026-01-03 10:00:00+00:00,367.41379075767225,389.1685216315695,411.03739186716984,143.7660837596068,926.5687343916771,175.46884047301265,0.48772502276497315,72.3648450973087,1530.7407023183648,121.9387326454025,557.2207469878874,8.53711731646098,61.48204982736964,210.40471790373297,GB,2026-04-23
2026-01-03 11:00:00+00:00,383.40464957132224,399.9864094669983,428.76274036532584,118.2433437759975,837.3740544935114,165.55322064851805,0.31482703609181245,61.891027487725935,1590.8235565811726,107.62282250431336,602.3992183319073,7.337584823892879,61.18690351520827,239.89964139801478,GB,2026-04-23
2026-01-03 12:00:00+00:00,352.63165921503276,442.45827194340353,385.3418326842307,112.03437928929314,721.4047304856553,161.0498070621134,0.28942045922280757,65.66141205077207,1707.210398541005,109.95439244985005,597.8864655525945,7.279499014377882,60.85511777913856,232.64261347331072,GB,2026-04-23
2026-01-03 13:00:00+00:00,246.01392823467648,382.1765890469358,283.3315852948341,88.6279039303613,623.4671876831926,155.17621466189576,0.27133512699192436,58.668090190609746,1690.2634381630724,91.12956816874397,501.10594266970213,6.05814619047386,48.66313482134534,168.24693581716446,GB,2026-04-23
2026-01-03 14:00:00+00:00,95.037451540765,274.03205635488587,252.60062088765852,44.642818874633505,748.7308150270956,144.64248579876008,0.10726891045090592,55.369492593725866,1281.284729708583,51.45194790596113,419.0897869235483,3.0406407555430364,37.138554747659015,148.7313299707301,GB,2026-04-23
2026-01-03 15:00:00+00:00,27.371509421241097,342.9023706781196,360.3896032786972,125.96761508840457,716.3971502559289,151.1898353368687,0.49554580036690987,64.85522511950639,1268.1970165843825,118.52640453510355,393.30557561237606,8.429381672593218,47.83277343794663,120.03999317846501,GB,2026-04-23
2026-01-03 16:00:00+00:00,8.442727375826731,592.4770573140243,655.9112843876637,195.3048218680673,1120.3555398177095,219.54362147785116,0.7169647953618006,147.0169695512769,1728.1310606783265,197.42561829668404,744.2513806733624,13.064777965009132,82.59900785085304,300.85916794798317,GB,2026-04-23
2026-01-03 17:00:00+00:00,9.756141581438113,754.1545816999677,822.8855927408716,242.05728082908217,1263.923255980386,267.40404643482117,0.8987934564831438,234.72298982451622,2024.7701747325063,246.1059336766998,880.5025935205429,16.117877621555323,96.45689874344575,358.24383915768334,GB,2026-04-23
2026-01-03 18:00:00+00:00,9.233410365194548,739.0511063270299,932.6618675074237,232.29320924350606,1385.9475875966164,287.8757380487724,0.8436702857837494,217.2448431061619,2065.126292424281,242.70686984500773,871.7276084957998,15.66926220072704,92.6065657931068,346.0119687605892,GB,2026-04-23
2026-01-03 19:00:00+00:00,1.0640246733760745,711.560800813051,924.5286137838025,234.6071755058986,1366.3421938209333,273.0202368761376,0.77753205402577,134.11747057024732,1930.1066464204707,249.02236143504274,843.1494573859806,16.000489494028884,92.21812691914428,333.4848702478609,GB,2026-04-23
2026-01-03 20:00:00+00:00,1.1855828208902992,638.5566326681053,914.7192422047664,235.7640459872654,1318.0965185877849,212.9186555320867,0.8015303012978182,104.0928552511165,1456.535779978031,244.48302431117102,837.3421713288852,15.281603775530899,97.56028760600267,362.6620696470655,GB,2026-04-23
2026-01-03 21:00:00+00:00,0.9105489905265165,615.8968212244256,922.9058071469863,210.95947232521226,1316.8030055358681,218.04132120613806,0.63058630838253,109.92401294919355,1530.9483522430646,222.1018932129096,755.0076434739137,14.208911873918005,89.45394596507472,290.20767754438714,GB,2026-04-23
2026-01-03 22:00:00+00:00,1.0080891394618199,620.3041079404558,821.3230796371533,231.25676771681367,1325.383007206634,223.80102735813014,0.7123470046406911,84.51067225956098,1569.7924858421227,199.05831134507218,693.3584290281902,11.58459134602078,87.80490945582497,266.102174719919,GB,2026-04-23
2026-01-03 23:00:00+00:00,0.19493412880246347,431.9283539369627,534.8305894123813,144.81710012095542,1020.5083436340345,182.13396385184885,0.3309377964775133,61.11525382157649,1453.8094604667901,123.19203233876361,552.2652785136561,6.913930441264467,68.22550651594858,238.1343150205381,GB,2026-04-23
2026-01-04 00:00:00+00:00,0.164248470543923,417.851057611406,547.4946998280941,169.44997100406906,936.4117978169588,160.3394245046457,0.45753923011332526,47.7276482575198,1288.630758311285,142.5973554346282,445.1903210200895,8.821731450681652,68.13195872385852,189.23148833610657,GB,2026-04-23
2026-01-04 01:00:00+00:00,0.44707736947482596,465.5775480782071,507.6867429246796,201.97581936483778,947.0814157337471,162.97928301096402,0.661171223287576,40.34011535248598,1448.5269539789545,168.03615803047364,504.8044019706547,11.020115409576436,78.73927057378256,204.82392697887414,GB,2026-04-23
2026-01-04 02:00:00+00:00,0.18862975257860076,469.24395184546984,475.1215454387433,183.06773308385775,940.4721623644056,169.92380631309535,0.5017828653623894,39.01143706391469,1672.1525904359528,164.0273574551298,497.15251689982335,10.980235828160232,76.66829236638779,195.48795828711852,GB,2026-04-23
2026-01-04 03:00:00+00:00,0.2062011992736038,414.58750113057727,436.26225058400377,151.84502346348978,957.4106651505604,164.5968209359814,0.35048956766269757,38.440965679792555,1620.9122638361232,131.241159740986,492.5958939464291,8.780590598882398,71.79919645622518,221.87097771001237,GB,2026-04-23
2026-01-04 04:00:00+00:00,0.2631966484551157,340.7020714701358,395.51896940544907,108.97661530147684,812.7976592475349,141.4206760849024,0.21845478458503126,32.09878353149565,1494.4179169952492,94.48512020698888,463.11181019941495,6.442263846784591,60.79152005654228,199.25494222098524,GB,2026-04-23
2026-01-04 05:00:00+00:00,0.14572961181552074,278.56564667419525,301.10871410521725,94.80487738612541,745.0788453895333,133.3437566081389,0.19054038484541425,33.723915592423396,1339.6218906329375,85.59648846449221,347.4952612886751,6.004711748448996,49.80088554908218,137.21873656407,GB,2026-04-23
2026-01-04 06:00:00+00:00,0.02692363699586069,241.48423363292085,233.20906133782435,95.12258758940804,795.773177496837,120.78685124389442,0.22296912188669368,43.868615246310625,931.0899057651064,86.7096900855887,309.0797994465793,5.7720764947547725,43.62862248522086,121.0254864166717,GB,2026-04-23
2026-01-04 07:00:00+00:00,3.3896372626051727,106.48359540049938,80.9692043713398,21.205453873915246,378.12534910262985,59.547769978295065,0.04258812535651961,21.72429389810093,507.59633958378055,17.30790861237825,155.46221074142582,1.4009478166680558,17.739363119255277,54.80533811375018,GB,2026-04-23
2026-01-04 08:00:00+00:00,43.57482642293341,109.66726962015439,80.88819384498896,18.04133561605172,780.8937548737164,123.93005984066228,0.021341389951468934,62.88894775261183,890.6459137692173,21.052525374064174,217.23188815073385,1.4838155969211753,19.349306222468858,62.33082152552436,GB,2026-04-23
2026-01-04 09:00:00+00:00,341.3630811344774,330.2236026772204,309.59752835092337,150.3880083940094,1240.0100825614647,251.98891870149103,0.3660702805979177,126.57366762878434,2193.0389275253206,141.91635040769953,716.535881513014,7.604640833367892,72.42335048617042,229.9698895054592,GB,2026-04-23
2026-01-04 10:00:00+00:00,652.6373550112604,344.90854429157633,358.8692940726961,217.86810554224792,953.8096206157082,222.81783228856352,0.5564453713334011,81.34975655255494,2266.108839645564,190.05183658847182,848.4231207329211,9.137955082153827,89.99857609704188,303.562718107906,GB,2026-04-23
2026-01-04 11:00:00+00:00,694.4499501258815,308.3002175392412,316.3770448054345,209.25422590328066,798.9571581980333,196.70291837453868,0.5459345969727274,53.79520155689467,2062.242768151014,191.20567075032903,777.151230502266,8.880869464753964,84.55966721767635,286.67714281368285,GB,2026-04-23
2026-01-04 12:00:00+00:00,885.7397618667092,381.62904146609304,390.06052611495556,232.51573833336013,845.7316923843049,217.68497940036445,0.5940274542175356,43.385214769984934,2509.616552926739,203.55565242431732,927.7695637531259,10.51568449432653,95.51160098602962,318.18996362547233,GB,2026-04-23
2026-01-04 13:00:00+00:00,634.922426093844,301.0803150706023,325.522255665161,180.9598054937043,501.70552895422674,184.16429455376797,0.4723363305975727,21.798618910968337,2476.4783188073297,156.68299542661123,920.9379292203803,8.452780099388233,79.14118587280781,276.8812095006114,GB,2026-04-23
2026-01-04 14:00:00+00:00,224.06569617975305,155.8708555610873,115.77715530653876,136.44200020156995,113.23066654431292,119.85581789113851,0.4084863930653515,11.4889989398443,1822.946332971828,103.51340100556601,470.9061696831214,6.675191985697719,48.04543298522801,81.87379435124818,GB,2026-04-23
2026-01-04 15:00:00+00:00,35.70001509906722,42.21366238071994,24.509792397124162,8.014437890190699,78.09788069195034,84.46305198760614,0.0,12.112023924331737,1123.6838321828188,13.669034369880691,203.77699798846527,1.476074265507447,9.983167151400446,18.300029670937363,GB,2026-04-23
2026-01-04 16:00:00+00:00,4.734133708761502,47.07154080795543,52.558397127032165,11.297538082048117,108.6185809566711,76.74189117430808,0.0,34.5053297184715,869.6703299393007,22.736127355288858,261.33358787866325,1.1253857308927278,11.78648027537199,49.020677245234616,GB,2026-04-23
2026-01-04 17:00:00+00:00,3.053568506208155,74.63716164520262,59.883915552296195,22.40519728751591,332.71793936176505,89.95764785489716,0.04567561126823324,77.19156003994784,744.7443253667258,27.819766573336857,284.0783246271479,1.6560732354871122,15.537208648898963,54.271635689302045,GB,2026-04-23
2026-01-04 18:00:00+00:00,2.6577092998742122,56.784892641599725,36.039142736509895,7.791777975987822,399.61725150597977,89.74989123611945,0.0,65.20217709206075,632.0936014650179,11.852145175545326,198.07784123932544,0.8044156788554425,9.097333922939518,33.63182003018453,GB,2026-04-23
2026-01-04 19:00:00+00:00,0.02457805919747171,62.3465206364325,82.87859730922624,105.58301092678147,399.4482841219372,53.10668751345183,0.37080937765533434,27.609112734874323,197.08716865604097,94.51305362584894,96.73619245537714,6.659048032506652,22.81001196092096,10.82692458974899,GB,2026-04-23
2026-01-04 20:00:00+00:00,0.02715539639795291,42.10357090265607,125.76625253236877,105.36233915000811,3.9141655946498983,4.596166438018113,0.36331893254219116,0.6800466977940227,52.543319494591294,99.56913036961046,85.09272969900756,7.11897149260649,22.636639947438418,14.226193352310634,GB,2026-04-23
2026-01-04 21:00:00+00:00,0.01877240310827341,37.26010253191121,133.4220379843723,82.23746731631708,0.0,0.3164140665326447,0.27985865354307776,0.0,0.22988865747746356,80.69021643014494,31.109138829975326,5.74999866792056,18.24992273557088,1.436181723126127,GB,2026-04-23
2026-01-04 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GB,2026-04-23
2026-01-04 23:00:00+00:00,0.0,0.6711461542550157,0.003557921223702197,0.0,14.395337838596367,1.2899355650369138,0.0,0.5984455420342238,0.0,0.0,0.014078468763494207,0.0,0.027498510090281855,0.0,GB,2026-04-23
2026-01-05 00:00:00+00:00,0.0,7.1695948771982465,0.039342682846150764,0.0,147.98069931754156,13.658857566939334,0.0,6.405949062731607,0.0,0.0,0.1568345539805799,0.0,0.2887219387625558,0.0,GB,2026-04-23
2026-01-05 01:00:00+00:00,0.0,4.007300888600979,0.025650324819889072,0.0,94.31867220690665,8.43953618785147,0.0,3.9409705975465132,0.0,0.0,0.0896458659686766,0.0,0.17822392830582665,0.0,GB,2026-04-23
2026-01-05 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GB,2026-04-23
2026-01-05 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GB,2026-04-23
