,Solar,Wind Onshore,Biomass,Hydro Water Reservoir,Hydro Run-of-river and poundage,Geothermal,Other renewable,Storage,Fossil Brown coal/Lignite,Fossil Hard coal,Fossil Gas,Fossil Oil,Waste,Other,bidding_zone,source_download_date
2026-04-03 04:00:00+00:00,0.14760354697496914,119.72123695139746,10.332248288247838,85.993826467617,18.465203726568635,0.0,4.959479178358962,0.0,0.0,0.0,22.539061623077785,0.0,0.8413402177573239,0.0,BA,2026-04-23
2026-04-03 05:00:00+00:00,5.083730354306994,166.08126608619463,13.225343628497892,105.305843053502,22.895898362630742,0.0,6.268659985762007,0.0,0.0,0.0,29.10722304364493,0.0,1.0320354854608182,0.0,BA,2026-04-23
2026-04-03 06:00:00+00:00,17.58651661647382,172.84186611718707,13.67401067258414,110.79505468378507,21.51878269139325,0.0,6.244201405399694,0.0,0.0,0.0,30.25276060654092,0.0,1.0868072066360226,0.0,BA,2026-04-23
2026-04-03 07:00:00+00:00,23.23328785811733,128.2221186297366,10.493715394173469,61.690485367643,21.035263236061702,0.0,4.706230104592998,0.0,10.905290865002671,0.0,22.9358795286417,0.0,0.625511596180082,0.15221741985048592,BA,2026-04-23
2026-04-03 08:00:00+00:00,58.91323994577496,251.04496159060096,19.261183913239947,94.01830094893808,23.384545865341163,0.0,8.924536827835517,0.0,0.0,0.0,43.26705829191143,0.0,1.1861726163578852,0.0,BA,2026-04-23
2026-04-03 09:00:00+00:00,72.06264842248106,271.88171435033365,19.2525161144408,68.81148931358138,21.712088657695354,0.0,8.9336198122809,0.0,0.0,0.0,36.102001583173134,0.0,1.2439217460137963,0.0,BA,2026-04-23
2026-04-03 10:00:00+00:00,78.06923625981442,288.5438972162741,20.223649773970973,46.36569117297169,19.12324530097549,0.0,9.39804901261004,0.0,0.0,0.0,36.997382821793956,0.0,1.2788484415893413,0.0,BA,2026-04-23
2026-04-03 11:00:00+00:00,97.86513748790935,246.9946110266685,23.52494127400856,54.33881442586707,21.79770623186403,0.0,10.916125466353462,0.0,0.0,0.0,43.04269725024181,0.0,1.5199668370871908,0.0,BA,2026-04-23
2026-04-03 12:00:00+00:00,103.89296086295117,235.23717328170378,23.64818144101784,59.95021435486102,21.781219748305904,0.0,10.7868897801134,0.0,0.0,0.0,43.11298575577375,0.0,1.5903747752731294,0.0,BA,2026-04-23
2026-04-03 13:00:00+00:00,73.3956386292835,278.5669781931464,21.214953271028033,57.165109034267914,19.626168224299064,0.0,9.7196261682243,0.0,0.0,0.0,38.81619937694704,0.0,1.4953271028037383,0.0,BA,2026-04-23
2026-04-03 14:00:00+00:00,54.5135185998369,281.130418417916,21.454112038140643,71.95282604604479,19.729000690044536,0.0,9.786086192836082,0.0,0.0,0.0,39.959851954080676,0.0,1.4741860611003073,0.0,BA,2026-04-23
2026-04-03 15:00:00+00:00,32.97155830232705,252.74074541212082,21.538121965062743,100.02711736141765,24.288326921864154,0.0,9.888377372769122,0.0,0.0,0.0,47.12429841710285,0.0,1.4214542473355611,0.0,BA,2026-04-23
2026-04-03 16:00:00+00:00,3.6922441392130545,64.18238149333885,5.927914902406281,53.28348652277187,10.5855623257255,0.0,2.879272952597336,10.018176185066615,0.0,0.0,12.939791386966853,0.0,0.49117009191366323,0.0,BA,2026-04-23
2026-04-03 17:00:00+00:00,0.36563836145464573,77.69261183393866,7.755965242977333,91.5868695692152,14.824973564433819,0.0,3.72286331662912,27.422877109098426,0.0,0.0,16.996643832467473,0.0,0.6315571697852971,0.0,BA,2026-04-23
2026-04-03 18:00:00+00:00,0.0,113.68756916267058,11.490225009221689,132.36739210623386,26.394688306897823,0.0,5.580966433050534,40.34710438952416,0.0,0.0,25.212836591663592,0.0,0.9192180007377351,0.0,BA,2026-04-23
2026-04-03 19:00:00+00:00,0.0,125.92806695046441,12.766060371517028,143.6181791795666,28.194756191950464,0.0,6.200657894736843,31.240373452012385,0.0,0.0,28.03062113003096,0.0,1.0212848297213621,0.0,BA,2026-04-23
2026-04-03 20:00:00+00:00,0.0,161.070673752367,16.07720970007941,123.74857980575408,30.753405412009045,0.0,7.808930425752856,0.0,0.0,0.0,35.323926455317334,0.0,1.2172744487202982,0.0,BA,2026-04-23
2026-04-03 21:00:00+00:00,0.0,140.74097331240188,13.186813186813186,74.80690737833594,22.963893249607533,0.0,6.40502354788069,0.0,0.0,0.0,28.99215070643642,0.0,0.9042386185243326,0.0,BA,2026-04-23
2026-04-03 22:00:00+00:00,0.0,208.91435956737638,17.855928168151827,80.4537106319298,25.304401061152305,0.0,8.672879395959459,0.0,0.0,0.0,32.3702469219781,0.0,1.428474253452146,0.0,BA,2026-04-23
2026-04-03 23:00:00+00:00,0.0,229.27351164797233,19.437446074201898,67.03710094909404,23.026747195858498,0.0,9.387402933563417,0.0,0.0,0.0,34.45729076790336,0.0,1.3805004314063847,0.0,BA,2026-04-23
2026-04-04 00:00:00+00:00,0.0,204.59934569247545,17.606397673573248,61.0721919302072,19.85721555797892,0.0,8.403053435114504,0.0,0.0,0.0,31.16132315521628,0.0,1.3004725554343874,0.0,BA,2026-04-23
2026-04-04 01:00:00+00:00,0.0,167.02065693430657,14.439708029197082,49.698029197080295,16.306204379562043,0.0,6.8916788321167886,0.0,0.0,0.0,25.57715328467153,0.0,1.0665693430656935,0.0,BA,2026-04-23
2026-04-04 02:00:00+00:00,0.0,171.35301895107978,14.871749669457913,50.5385632437197,16.754517408550022,0.0,7.0233583076245045,0.0,0.0,0.0,26.2741295724989,0.0,1.1846628470691933,0.0,BA,2026-04-23
2026-04-04 03:00:00+00:00,0.0,184.77271686884873,18.182421606775012,68.10002288853286,25.760585946440834,0.0,8.483405813687343,0.0,0.0,0.0,32.17486839093615,0.0,1.5259784847791258,0.0,BA,2026-04-23
2026-04-04 04:00:00+00:00,0.6330219945766798,212.06236818318771,20.19915637240133,76.45179270864718,25.637390780355528,0.0,9.43778246459777,0.0,0.0,0.0,35.909611328713474,0.0,1.6688761675203376,0.0,BA,2026-04-23
2026-04-04 05:00:00+00:00,11.484864300626306,166.4248434237996,16.252609603340296,61.86325678496869,20.76200417536535,0.0,7.609603340292276,0.0,0.0,0.0,29.240605427974955,0.0,1.362212943632568,0.0,BA,2026-04-23
2026-04-04 06:00:00+00:00,35.64356435643564,137.55468570112825,15.933686391895002,55.284365645866906,18.098088878655304,0.0,7.644485378770435,0.0,0.0,0.0,28.574717936909966,0.0,1.2664057103384756,0.0,BA,2026-04-23
2026-04-04 07:00:00+00:00,61.59865168539326,148.5494382022472,15.81955056179775,26.668539325842698,13.640674157303371,0.0,7.444494382022471,0.0,0.0,0.0,28.18921348314607,0.0,1.089438202247191,0.0,BA,2026-04-23
2026-04-04 08:00:00+00:00,68.25403197895757,132.9866408250848,13.10431231397522,21.51339378417665,11.006852633764797,0.0,6.311621789991002,0.0,0.0,0.0,23.899494704783002,0.0,0.9236519692669759,0.0,BA,2026-04-23
2026-04-04 09:00:00+00:00,47.10407935177424,95.61022632020119,9.180846605196983,11.755797708857223,7.71137189158983,0.0,4.206202849958089,0.0,0.0,0.0,16.784367141659683,0.0,0.647108130762783,0.0,BA,2026-04-23
2026-04-04 10:00:00+00:00,40.89902912621359,82.27922330097088,9.375844660194176,14.586174757281553,7.863611650485437,0.0,4.2892427184466015,0.0,0.0,0.0,17.06073786407767,0.0,0.6461359223300971,0.0,BA,2026-04-23
2026-04-04 11:00:00+00:00,45.67422494230963,60.2919634794823,11.25714859034815,11.141266178388683,10.19765225243303,0.0,5.16504464733621,0.0,0.0,0.0,20.544296177385373,0.0,0.7284037323166451,0.0,BA,2026-04-23
2026-04-04 12:00:00+00:00,44.7391616766467,47.33892215568862,13.212215568862275,12.96,12.649580838323352,0.0,6.0531736526946105,0.0,0.0,0.0,24.13508982035928,0.0,0.9118562874251498,0.0,BA,2026-04-23
2026-04-04 13:00:00+00:00,51.72137657180676,63.066843150231634,13.971542025148908,10.729980145598942,13.602250165453345,0.0,6.401058901389809,0.0,0.0,0.0,25.52217074784911,0.0,0.984778292521509,0.0,BA,2026-04-23
2026-04-04 14:00:00+00:00,80.63518189469747,136.808005237071,22.132610118769293,32.35761713270364,21.970822033105776,0.0,10.095576545403535,0.0,0.0,0.0,40.44702141587955,0.0,1.5531656223697747,0.0,BA,2026-04-23
2026-04-04 15:00:00+00:00,21.26021241830065,57.74714052287582,10.008169934640522,48.06781045751634,14.154411764705882,0.0,4.68954248366013,0.0,0.0,0.0,18.21486928104575,0.0,0.8578431372549019,0.0,BA,2026-04-23
2026-04-04 16:00:00+00:00,8.526770182333612,65.10353714322531,12.8633464338638,120.38116100766705,23.293086785645254,0.0,6.294439791250563,18.645448102570715,0.0,0.0,27.794343147993043,0.0,1.0978674054506798,0.0,BA,2026-04-23
2026-04-04 17:00:00+00:00,0.4236588720770289,64.10729023383769,13.53782668500688,120.18431911966988,28.616231086657493,0.0,6.701513067400274,44.099037138927095,0.0,0.0,29.174690508940852,0.0,1.155433287482806,0.0,BA,2026-04-23
2026-04-04 18:00:00+00:00,0.0,69.9355779749605,13.188282484502247,121.76552813905431,28.109882095539074,0.0,6.405737206758234,40.88367570195697,0.0,0.0,28.637413394919164,0.0,1.0739030023094687,0.0,BA,2026-04-23
2026-04-04 19:00:00+00:00,0.0,59.1381299734748,11.66783819628647,106.19230769230768,24.850331564986735,0.0,5.659151193633951,16.960809018567637,0.0,0.0,25.54940318302387,0.0,0.9820291777188328,0.0,BA,2026-04-23
2026-04-04 20:00:00+00:00,0.0,53.503375120540035,12.749276759884284,102.39376406300227,22.26583092253295,0.0,6.174863387978142,0.0,0.0,0.0,27.85953069752491,0.0,1.0533590485374478,0.0,BA,2026-04-23
2026-04-04 21:00:00+00:00,0.0,71.57273052180129,14.322730521801287,88.04387062187277,18.087562544674768,0.0,6.956754824874911,0.0,0.0,0.0,28.80914939242316,0.0,1.2072015725518228,0.0,BA,2026-04-23
2026-04-04 22:00:00+00:00,0.0,127.93765390642487,22.643832549809712,70.45466756212222,25.94336243563913,0.0,11.25721961047683,0.0,0.0,0.0,28.660622341616293,0.0,2.102641593910902,0.0,BA,2026-04-23
2026-04-04 23:00:00+00:00,0.0,163.19538807649045,27.205736782902132,76.93329583802024,30.328346456692916,0.0,13.427221597300337,0.0,0.0,0.0,33.489988751406074,0.0,2.4200224971878517,0.0,BA,2026-04-23
2026-04-05 00:00:00+00:00,0.0,125.38294689603589,26.701570680628272,75.565445026178,29.715033657442035,0.0,13.274495138369481,0.0,0.0,0.0,32.80478683620044,0.0,2.5557217651458486,0.0,BA,2026-04-23
2026-04-05 01:00:00+00:00,0.0,111.30118035283664,27.452722426703897,89.57431146084527,30.550958243431904,0.0,13.647924863561363,0.0,0.0,0.0,33.845284934636375,0.0,2.6276177179845153,0.0,BA,2026-04-23
2026-04-05 02:00:00+00:00,0.0,84.10970873786408,27.864077669902912,93.30485436893204,31.088349514563102,0.0,13.693203883495146,0.0,0.0,0.0,34.272815533980584,0.0,2.666990291262136,0.0,BA,2026-04-23
2026-04-05 03:00:00+00:00,0.04904789382573572,87.40334679746104,34.333525678015,112.81015579919215,43.50548182342758,0.0,16.676283900750143,0.0,0.0,0.0,42.08309290248124,0.0,3.139065204847086,0.0,BA,2026-04-23
2026-04-05 04:00:00+00:00,1.5836055836055836,78.66943866943868,35.65666765666766,119.48559548559547,45.362637362637365,0.0,16.755568755568756,0.0,0.0,0.0,43.52361152361152,0.0,2.9628749628749627,0.0,BA,2026-04-23
2026-04-05 05:00:00+00:00,12.107271634615385,35.42127403846155,23.04717548076923,78.51382211538463,31.552283653846157,0.0,10.939903846153847,0.0,0.0,0.0,28.450420673076927,0.0,1.967848557692308,0.0,BA,2026-04-23
2026-04-05 06:00:00+00:00,36.353571428571435,25.789285714285718,35.73214285714286,95.95892857142859,31.53750000000001,0.0,17.192857142857147,0.0,0.0,0.0,44.38035714285716,0.0,3.0553571428571438,0.0,BA,2026-04-23
2026-04-05 07:00:00+00:00,81.32295719844358,11.859597924773023,45.2020103761349,154.44584954604412,40.05155642023347,0.0,23.041504539559018,0.0,0.0,0.0,58.34922178988327,0.0,3.7273022049286646,0.0,BA,2026-04-23
2026-04-05 08:00:00+00:00,95.74886771825706,9.440887084179291,41.05263157894738,143.86693737310637,23.693581133843512,0.0,20.465406840543498,0.0,0.0,0.0,52.808058722473845,0.0,2.923629548649071,0.0,BA,2026-04-23
2026-04-05 09:00:00+00:00,134.7878679750223,13.977341659232824,60.18269402319356,143.3345227475468,34.7207850133809,0.0,29.913291703835856,0.0,0.0,0.0,77.54308652988402,0.0,4.540410347903657,0.0,BA,2026-04-23
