,Solar,Wind Onshore,Wind Offshore,Biomass,Hydro Water Reservoir,Hydro Run-of-river and poundage,Geothermal,Other renewable,Storage,Nuclear,Fossil Brown coal/Lignite,Fossil Hard coal,Fossil Gas,Fossil Oil,Waste,Fossil Coal-derived gas,Other,bidding_zone,source_download_date
2026-01-01 00:00:00+00:00,0.7225080691333281,1762.9340813642427,199.8948894397869,293.32849168321997,9.087149915146817,85.98159244060705,1.7231315923728985,78.57530357989481,0.0,1033.3080562472112,643.114409950578,253.71556050089657,495.46959784564746,20.02388697457301,40.673240125358944,28.63529446473858,35.66280580659282,AT,2026-04-23
2026-01-01 01:00:00+00:00,1.2039795416483223,2919.9442962146913,400.4919456521052,355.76274382329166,6.529482794198083,99.36755180390846,2.8769991925238125,25.022938941379838,0.0,250.9768867715437,348.27795319803124,378.30446461137086,547.3927077979207,32.530504227497346,53.01361904669549,47.29463647059879,39.559289912596036,AT,2026-04-23
2026-01-01 02:00:00+00:00,0.3834605609796489,978.8283286658675,130.85254912852983,301.70887941587154,7.918504676676538,89.73449639540577,0.8570141590512641,175.86101675652108,0.0,2416.7496205836487,1204.292157141514,181.8693022890921,444.7647175124912,10.654703449363458,34.69334630271619,14.821036930467749,37.410866031804666,AT,2026-04-23
2026-01-01 03:00:00+00:00,0.5808218118570351,1814.037095907995,250.62103974288448,321.7970504602896,6.229433586496921,95.59175934521004,1.6655060565939082,119.83274787821297,0.0,1603.7219497730835,870.8592226772569,257.7175560602191,473.94168158810623,19.320079878375605,42.33011963526115,29.093022427213263,40.485913170944656,AT,2026-04-23
2026-01-01 04:00:00+00:00,0.3481873961071227,1193.946360298534,128.01874065559693,322.08847876141783,8.46958731418317,98.49716643199436,1.021265488597709,180.4367153285385,0.008418796877391704,2462.420330530148,1171.411425938512,201.49063463407225,475.92028979538236,12.45696427274098,38.03146262178531,16.837033011698175,40.22193872381393,AT,2026-04-23
2026-01-01 05:00:00+00:00,0.24915188621864096,975.0452980874519,66.09150656457143,328.0979972953595,9.379537569129242,101.10806939490767,0.7380517614088997,214.5843896929127,5.825533379215416,2916.406121003874,1394.0058013422426,178.61481267570716,489.4571973784333,11.02647114065885,36.63739755436627,12.744314317742052,36.26334895580055,AT,2026-04-23
2026-01-01 06:00:00+00:00,9.010034268738238,920.324482644503,50.96745235300121,211.72309349794654,12.319279160773483,68.93016223305742,0.7237231446272084,115.99726061381693,0.02231287610719196,1559.2481663065125,735.6893700102738,135.3703082990562,364.9259948936828,8.726449239567202,25.23059448689214,12.755490973262013,30.610824998182384,AT,2026-04-23
2026-01-01 07:00:00+00:00,43.37888425326352,1641.7753134881013,126.38755472412333,306.77831440236804,13.143309185880533,93.48599363570592,1.308520847324432,142.04524694229838,4.357961053837342,1877.9840980222423,821.0357978187934,215.98802267974804,454.7836378832925,15.461636832157346,38.4515519861941,23.085054806709376,35.67410143795878,AT,2026-04-23
2026-01-01 08:00:00+00:00,184.5462056193714,1514.8370861626922,154.8903907331095,262.315843654331,9.01777523022696,76.88498113921717,1.1021288982091713,110.19644521621149,4.186340318011281,1454.9589725436817,660.6303834634012,198.69854213848532,352.94005459521185,14.416496658867327,33.80137331119488,20.3342332052185,27.61774711255863,AT,2026-04-23
2026-01-01 09:00:00+00:00,325.9224491126443,795.7784889078556,84.05549772883964,243.41895959636773,9.459745213888755,67.46694321383794,0.5190445290086481,158.03847553634682,0.0,2146.3765165842833,909.1579116137502,136.0331112812483,281.64518025416453,7.520268170223399,26.13194775805315,9.51899506085071,9.23146543863648,AT,2026-04-23
2026-01-01 10:00:00+00:00,440.9948870411957,97.45373270018483,0.0,185.77645594480356,7.248961309550043,85.52097601151729,0.0,155.02005894030268,0.0,2352.7256002630647,953.0850902216166,60.86548695635082,284.50284089064843,0.9032104531814227,17.393667713829892,0.03993670587123896,12.019094847882833,AT,2026-04-23
2026-01-01 11:00:00+00:00,537.0687491171686,1436.6893707447841,175.10800111030258,248.23044138598277,9.492390326751952,57.05751084616335,1.0522662996077916,108.06931028199749,0.0,1422.2204926521695,635.0185285155846,170.63736201191148,274.76020538827254,13.49759837219311,32.425895543627206,18.509904721249036,10.261972682234392,AT,2026-04-23
2026-01-01 12:00:00+00:00,444.6892384108238,1389.0490613130964,169.69474009127075,244.30144540214997,10.51749904823055,57.70237757843798,0.9733634415506737,110.12680232066396,0.0,1471.3196496787384,668.1426103880937,162.7549398929062,300.7374199539377,12.710959426610223,31.214259663296858,17.088521394551563,19.202111995641943,AT,2026-04-23
2026-01-01 13:00:00+00:00,365.9663879245703,2891.2617102224403,350.19956555088265,316.40449451789704,12.828805355212271,85.42977664021498,2.044875947102019,55.56791932064897,0.0,679.2303578692711,465.6796367095258,279.4630497088443,449.8661126551538,25.81701567984471,46.950094317544156,37.19348111454181,37.246716466305514,AT,2026-04-23
2026-01-01 14:00:00+00:00,171.6514140310947,4161.690772762345,481.27824967682426,413.8031320846245,15.766542530860796,105.57481320130371,2.9355106734653194,34.33046057317773,19.1909426021319,357.9165870768531,421.33149537736233,408.63791216620433,551.6310915187545,36.67837608485494,61.754075385715275,50.96167159293083,40.24195266149728,AT,2026-04-23
2026-01-01 15:00:00+00:00,18.604555110794184,1716.5089717880403,173.41751550829096,288.69667163558455,15.147439291225492,108.98805745403627,1.1275600055267325,120.49188866514656,116.0426628175766,1595.9643591459933,1020.3113404342843,213.85671107018607,454.4131245544538,14.705472452352343,35.244602342227466,17.775953357554553,30.178114366726938,AT,2026-04-23
2026-01-01 16:00:00+00:00,1.3110309189877907,2178.682786967053,231.76100121632578,261.0621740226702,17.041556183111457,78.11735409147269,1.5053558007580559,48.19514244032111,226.4983986983215,585.3648457535978,469.3363436740594,247.4157284177571,390.9428595106888,19.078577796557195,34.88841299005615,24.926098147184167,27.097333371077433,AT,2026-04-23
2026-01-01 17:00:00+00:00,0.9118281439537733,1533.0261218305805,165.19712646647412,315.5812158668473,20.422409493263267,76.11940331024566,1.0147536849342071,156.807887573067,163.97233853835988,2030.5620529159894,1256.37927610105,211.6719241488155,451.52851183441703,13.444176576546147,36.894660718204946,16.133425459609317,23.057887337642633,AT,2026-04-23
2026-01-01 18:00:00+00:00,1.5827579998244625,2640.5102313921884,265.35474981940206,384.2230751961242,16.887817187200927,101.36117229139474,1.8464172154478282,118.99008733597867,178.61021025848686,1513.6895856666533,1021.5744523402212,315.6892154397365,554.4100792397744,23.48986978546607,48.959623975040316,30.326713322437545,32.218941534622815,AT,2026-04-23
2026-01-01 19:00:00+00:00,0.51413245320964,1336.9669618071828,150.63025387026684,283.1638343440409,12.190260143376985,74.41344409674096,0.8609917860303602,146.99100582307844,138.20745726948053,1930.6274115653214,1199.4367721831702,179.24127893732768,426.4325039486083,11.547481494049524,33.10896976099318,14.809715300431407,26.95752521669055,AT,2026-04-23
2026-01-01 20:00:00+00:00,1.900585417775412,1.822270659937319,0.0,71.20041358002467,1.0248707138258324,662.7055406397634,0.0,0.0,1.1871949573199858,2088.6839808408727,856.6294837679616,0.3437454568111487,633.416436777419,0.03819393964568319,0.6236295902075571,0.1273131321522773,18.546340526282997,AT,2026-04-23
2026-01-01 21:00:00+00:00,0.4525613713154943,1053.4044536640936,98.59365770683907,356.8030102287833,14.510751266828684,73.77236972116756,0.6417278123066298,235.37218538890875,0.04164401435250625,3222.5176846483178,1661.5778371779008,181.44029474401697,453.6642431737519,9.28359310829352,38.78785424914266,11.785703955649593,28.40042776833042,AT,2026-04-23
2026-01-01 22:00:00+00:00,0.5506799405585443,1862.4048290071378,162.36935138279006,383.1460399913277,14.170314005524416,83.96366222546322,1.3088829694376503,191.80594611037196,0.0,2617.4356413609767,1257.3169662603025,253.48904665781106,478.26534906058043,17.04920796933661,46.59522428341889,25.885711054982632,33.0931477199793,AT,2026-04-23
2026-01-01 23:00:00+00:00,0.8128604982574521,2273.7369715961718,200.02813374331086,300.94147039068946,19.5288342147391,86.34381796917027,1.7132739561258117,83.34336137583794,0.4294495514453428,1103.3106915773185,630.4801485511887,266.81023036765134,458.6467978008729,21.4128162591306,41.95949538344909,31.91135808919821,42.315288675442694,AT,2026-04-23
2026-01-02 00:00:00+00:00,0.6527004228386067,2223.8762265094483,200.7740688498694,292.83106062580106,5.515045140298838,90.39342276522294,1.6636677497820946,82.67059174079135,1.0171549550110528,1096.9787680385652,608.3428699108518,268.554772668867,439.94599332148243,20.86884329591494,40.53336669891094,29.507542598496148,45.24890470784783,AT,2026-04-23
