,Solar,Wind Onshore,Wind Offshore,Biomass,Hydro Water Reservoir,Hydro Run-of-river and poundage,Geothermal,Other renewable,Storage,Nuclear,Fossil Brown coal/Lignite,Fossil Hard coal,Fossil Gas,Fossil Oil,Waste,Fossil Coal-derived gas,Other,bidding_zone,source_download_date
2026-01-01 00:00:00+00:00,0.7214270620533861,1715.581769260886,199.59580933264314,204.08476863287518,5.053477408942373,49.899884853638234,1.7205534655247634,4.1753446551219895,0.0,0.0,152.12229747416177,219.62811500457752,276.06514140942807,19.515924783606412,32.28134899663743,28.46464153678593,10.814496123118516,CZ,2026-04-23
2026-01-01 01:00:00+00:00,0.24419973666824107,590.216127377441,81.23063912871919,67.50909064308685,0.9991513512417264,16.331378652748285,0.5835335409829355,1.4116209336330703,0.0,0.0,46.77710714768574,75.04268102077505,80.66544672956924,6.567861931235001,10.339631348932603,9.566457024024894,3.6400734332563074,CZ,2026-04-23
2026-01-01 02:00:00+00:00,1.1635640401568583,2700.5504272224935,397.0560110271587,296.36806805569995,1.3254806926851943,71.27256600353641,2.6005043512942763,6.269453972368542,0.0,0.0,172.57794961280774,326.00478397736913,331.1892334271408,29.097569271007945,45.81054632685173,44.60548967330249,16.13335234612698,CZ,2026-04-23
2026-01-01 03:00:00+00:00,0.6417472123244935,1934.5963165857186,276.90997535135716,205.51889833857902,0.7144910007697549,50.160603108613245,1.8402095911504543,4.417874082408993,0.0,0.0,121.10757549548546,228.85848928907387,231.56095687524527,20.553216840043625,32.350623969435354,32.00004401889612,11.393978240898884,CZ,2026-04-23
2026-01-01 04:00:00+00:00,0.9442384523125247,2949.0341553142216,347.16999780902336,309.1171508794054,1.0759095095376583,76.37295894671915,2.769537769417176,6.486442298657429,0.0,0.0,182.0038571232843,336.9676261424422,350.0804015184539,30.862282575222363,48.80287747859388,45.29452973049958,17.093034452208833,CZ,2026-04-23
2026-01-01 05:00:00+00:00,0.7649639418101076,2824.0660317878005,202.91887069013316,271.6740851944946,2.4188081087576405,66.07525571526324,2.266019307482988,8.668505653648229,0.0,0.0,279.6225950506772,535.1807359853113,417.19367875585215,41.15089421907185,39.48309483088969,46.30887930124849,47.03258145755864,CZ,2026-04-23
2026-01-01 06:00:00+00:00,0.9325450497068389,2530.6199486945975,152.62611342706947,243.8610576817688,5.360120568692631,57.83652538853099,2.167246853867189,4.986157652596841,0.0,0.0,148.08527497116916,260.4268756671835,279.91315175639943,24.052877110125806,37.52527495012785,37.763023147304345,12.318807080860607,CZ,2026-04-23
2026-01-01 07:00:00+00:00,38.11670133279766,2111.1866199556785,128.5365290051772,186.28080102956164,5.428114387116141,45.95619448265498,1.330769696534791,9.820597949162359,0.0,0.0,317.51143472578,649.6584086521863,414.723347829378,36.64312231506386,23.456527473316086,38.605946526947996,71.74488463864469,CZ,2026-04-23
2026-01-01 08:00:00+00:00,164.57482532024065,2148.8308567193544,191.43118302466897,195.14718904018525,2.583713436102357,46.98700039808825,1.3621363974308636,7.764408508125465,0.0,0.0,238.08930761343063,511.39736541118,373.90820931656424,30.673473140896775,27.104503239424698,34.3933134475434,48.82751498676377,CZ,2026-04-23
2026-01-01 09:00:00+00:00,373.20053767665877,2774.404063668497,242.6197826092496,230.68701007622053,5.112167164687823,57.819360474882394,1.4981824413061742,11.48685686781949,0.0,0.0,321.53293178416175,779.1835068418261,538.6563058335553,43.19564587878473,30.451135773653622,43.85830005991082,81.3692128487857,CZ,2026-04-23
2026-01-01 10:00:00+00:00,562.6576743521721,3050.278713649563,339.9186947556922,270.7832471320196,4.8127131508037655,69.01254719000225,2.0686785325365444,8.76963781352514,0.0,0.0,254.79972123240225,540.9345696574676,429.534176625487,36.46908563790799,40.37880704045535,43.92459985187734,45.88213337808726,CZ,2026-04-23
2026-01-01 11:00:00+00:00,343.60974914843666,1998.8514524660304,163.15819155443592,158.05726465610712,7.556256982009749,48.35706177905543,0.9804570058996824,12.30462155062479,0.0,146.33516217450895,245.44841490798228,649.788090600917,425.6216432813784,36.807148745793675,19.164844893343798,31.48681349855264,75.6228267549244,CZ,2026-04-23
2026-01-01 12:00:00+00:00,290.12199794899914,2139.903420044357,171.35658715264907,158.6847511457344,6.36674619568439,41.23077935900948,0.9828957415743754,9.722290317725683,0.0,0.0,262.1276409133851,660.0249456465948,440.3490758965122,35.42657871224494,19.611793442919325,33.19633637273184,75.94416110987825,CZ,2026-04-23
2026-01-01 13:00:00+00:00,56.52394084613319,872.1329690320945,29.867509217934696,49.763015294967836,3.1402416183416504,13.433120156283593,0.1744015618738067,5.974405418503589,0.0,0.0,155.62828243805126,433.66369984500847,253.2888479590383,19.85824727881206,3.531603908351975,15.142020285393878,54.227695139211576,CZ,2026-04-23
